,ACBI
2019-09-11,17.610000610351562
2019-09-12,17.709999084472656
2019-09-13,18.079999923706055
2019-09-16,17.979999542236328
2019-09-17,18.010000228881836
2019-09-18,18.1299991607666
2019-09-19,18.030000686645508
2019-09-20,18.020000457763672
2019-09-23,17.989999771118164
2019-09-24,17.760000228881836
2019-09-25,17.979999542236328
2019-09-26,17.799999237060547
2019-09-27,17.700000762939453
2019-09-30,17.34000015258789
2019-10-01,17.100000381469727
2019-10-02,16.920000076293945
2019-10-03,16.889999389648438
2019-10-04,17.149999618530273
2019-10-07,17.079999923706055
2019-10-08,16.770000457763672
2019-10-09,16.90999984741211
2019-10-10,16.959999084472656
2019-10-11,17.040000915527344
2019-10-14,16.989999771118164
2019-10-15,17.15999984741211
2019-10-16,17.149999618530273
2019-10-17,17.280000686645508
2019-10-18,17.389999389648438
2019-10-21,17.7450008392334
2019-10-22,17.799999237060547
2019-10-23,17.850000381469727
2019-10-24,17.93000030517578
2019-10-25,18.1299991607666
2019-10-28,18.889999389648438
2019-10-29,19.0
2019-10-30,18.940000534057617
2019-10-31,18.649999618530273
2019-11-01,18.829999923706055
2019-11-04,19.010000228881836
2019-11-05,19.020000457763672
2019-11-06,18.989999771118164
2019-11-07,18.979999542236328
2019-11-08,18.850000381469727
2019-11-11,18.950000762939453
2019-11-12,18.975000381469727
2019-11-13,18.790000915527344
2019-11-14,18.81999969482422
2019-11-15,18.81999969482422
2019-11-18,18.649999618530273
2019-11-19,18.81999969482422
2019-11-20,18.670000076293945
2019-11-21,18.649999618530273
2019-11-22,18.709999084472656
2019-11-25,19.049999237060547
2019-11-26,18.8700008392334
2019-11-27,18.950000762939453
2019-11-29,18.920000076293945
2019-12-02,18.719999313354492
2019-12-03,18.450000762939453
2019-12-04,18.639999389648438
2019-12-05,18.700000762939453
2019-12-06,18.729999542236328
2019-12-09,18.760000228881836
2019-12-10,18.850000381469727
2019-12-11,18.93000030517578
2019-12-12,19.010000228881836
2019-12-13,18.899999618530273
2019-12-16,18.920000076293945
2019-12-17,18.920000076293945
2019-12-18,18.860000610351562
2019-12-19,19.0
2019-12-20,18.979999542236328
2019-12-23,18.600000381469727
2019-12-24,18.719999313354492
2019-12-26,18.6200008392334
2019-12-27,18.360000610351562
2019-12-30,18.350000381469727
2019-12-31,18.350000381469727
2020-01-02,18.2549991607666
2020-01-03,18.059999465942383
2020-01-06,17.690000534057617
2020-01-07,17.56999969482422
2020-01-08,17.739999771118164
2020-01-09,17.899999618530273
2020-01-10,17.899999618530273
2020-01-13,17.979999542236328
2020-01-14,17.950000762939453
2020-01-15,17.899999618530273
2020-01-16,18.010000228881836
2020-01-17,17.920000076293945
2020-01-21,17.860000610351562
2020-01-22,17.860000610351562
2020-01-23,17.829999923706055
2020-01-24,17.739999771118164
2020-01-27,17.600000381469727
2020-01-28,17.68000030517578
2020-01-29,17.56999969482422
2020-01-30,17.690000534057617
2020-01-31,18.8700008392334
2020-02-03,18.739999771118164
2020-02-04,18.84000015258789
2020-02-05,19.3799991607666
2020-02-06,19.1299991607666
2020-02-07,18.979999542236328
2020-02-10,19.1200008392334
2020-02-11,19.3799991607666
2020-02-12,19.600000381469727
2020-02-13,20.0
2020-02-14,19.940000534057617
2020-02-18,19.8700008392334
2020-02-19,20.0
2020-02-20,19.96500015258789
2020-02-21,19.739999771118164
2020-02-24,19.6200008392334
2020-02-25,19.149999618530273
2020-02-26,19.06999969482422
2020-02-27,18.53499984741211
2020-02-28,18.1299991607666
2020-03-02,18.75
2020-03-03,18.25
2020-03-04,18.479999542236328
2020-03-05,17.670000076293945
2020-03-06,16.8799991607666
2020-03-09,14.899999618530273
2020-03-10,15.6899995803833
2020-03-11,14.59000015258789
2020-03-12,13.739999771118164
2020-03-13,14.619999885559082
2020-03-16,12.529999732971191
2020-03-17,13.779999732971191
2020-03-18,9.90999984741211
2020-03-19,10.960000038146973
2020-03-20,9.720000267028809
2020-03-23,9.510000228881836
2020-03-24,10.670000076293945
2020-03-25,10.479999542236328
2020-03-26,11.970000267028809
2020-03-27,11.670000076293945
2020-03-30,12.149999618530273
2020-03-31,11.869999885559082
2020-04-01,10.59000015258789
2020-04-02,10.819999694824219
2020-04-03,10.550000190734863
2020-04-06,11.479999542236328
2020-04-07,11.069999694824219
2020-04-08,11.15999984741211
2020-04-09,12.479999542236328
2020-04-13,11.510000228881836
2020-04-14,11.539999961853027
2020-04-15,10.510000228881836
2020-04-16,10.319999694824219
2020-04-17,11.329999923706055
2020-04-20,10.970000267028809
2020-04-21,10.859999656677246
2020-04-22,11.010000228881836
2020-04-23,11.15999984741211
2020-04-24,11.0
2020-04-27,12.09000015258789
2020-04-28,12.729999542236328
2020-04-29,13.460000038146973
2020-04-30,12.550000190734863
2020-05-01,12.100000381469727
2020-05-04,11.90999984741211
2020-05-05,11.34000015258789
2020-05-06,10.90999984741211
2020-05-07,11.079999923706055
2020-05-08,11.720000267028809
2020-05-11,11.329999923706055
2020-05-12,10.550000190734863
2020-05-13,9.859999656677246
2020-05-14,9.800000190734863
2020-05-15,9.949999809265137
2020-05-18,11.130000114440918
2020-05-19,10.5
2020-05-20,10.9399995803833
2020-05-21,10.899999618530273
2020-05-22,10.649999618530273
2020-05-26,11.220000267028809
2020-05-27,11.890000343322754
2020-05-28,11.539999961853027
2020-05-29,11.399999618530273
2020-06-01,11.390000343322754
2020-06-02,11.210000038146973
2020-06-03,11.319999694824219
2020-06-04,11.399999618530273
2020-06-05,13.25
2020-06-08,13.489999771118164
2020-06-09,13.140000343322754
2020-06-10,12.25
2020-06-11,11.140000343322754
2020-06-12,11.579999923706055
2020-06-15,11.699999809265137
2020-06-16,12.449999809265137
2020-06-17,11.899999618530273
2020-06-18,12.229999542236328
2020-06-19,12.3100004196167
2020-06-22,12.350000381469727
2020-06-23,12.039999961853027
2020-06-24,11.15999984741211
2020-06-25,11.65999984741211
2020-06-26,11.109999656677246
2020-06-29,11.890000343322754
2020-06-30,12.15999984741211
2020-07-01,11.40999984741211
2020-07-02,11.1899995803833
2020-07-06,11.390000343322754
2020-07-07,10.800000190734863
2020-07-08,10.680000305175781
2020-07-09,10.119999885559082
2020-07-10,10.619999885559082
2020-07-13,10.779999732971191
2020-07-14,10.720000267028809
2020-07-15,11.25
2020-07-16,11.239999771118164
2020-07-17,10.920000076293945
2020-07-20,10.850000381469727
2020-07-21,11.380000114440918
2020-07-22,11.050000190734863
2020-07-23,11.25
2020-07-24,10.789999961853027
2020-07-27,10.420000076293945
2020-07-28,10.239999771118164
2020-07-29,10.539999961853027
2020-07-30,10.300000190734863
2020-07-31,10.0
2020-08-03,10.199999809265137
2020-08-04,10.260000228881836
2020-08-05,10.470000267028809
2020-08-06,10.579999923706055
2020-08-07,11.0600004196167
2020-08-10,11.329999923706055
2020-08-11,11.760000228881836
2020-08-12,11.710000038146973
2020-08-13,11.34000015258789
2020-08-14,11.430000305175781
2020-08-17,11.34000015258789
2020-08-18,11.020000457763672
2020-08-19,11.050000190734863
2020-08-20,11.010000228881836
2020-08-21,10.850000381469727
2020-08-24,11.239999771118164
2020-08-25,11.289999961853027
2020-08-26,10.989999771118164
2020-08-27,11.109999656677246
2020-08-28,11.350000381469727
2020-08-31,11.53499984741211
2020-09-01,11.59000015258789
2020-09-02,12.039999961853027
2020-09-03,12.34000015258789
2020-09-04,12.460000038146973
2020-09-08,11.84000015258789
2020-09-09,11.550000190734863
2020-09-10,11.595000267028809
2020-09-11,11.569999694824219
2020-09-14,11.6899995803833
2020-09-15,11.819999694824219
2020-09-16,12.010000228881836
2020-09-17,12.029999732971191
2020-09-18,11.899999618530273
2020-09-21,11.260000228881836
2020-09-22,10.899999618530273
2020-09-23,10.569999694824219
2020-09-24,10.65999984741211
2020-09-25,10.619999885559082
2020-09-28,11.239999771118164
2020-09-29,11.3100004196167
2020-09-30,11.350000381469727
2020-10-01,11.489999771118164
2020-10-02,12.010000228881836
2020-10-05,12.430000305175781
2020-10-06,12.640000343322754
2020-10-07,13.010000228881836
2020-10-08,13.25
2020-10-09,13.260000228881836
2020-10-12,13.489999771118164
2020-10-13,13.220000267028809
2020-10-14,12.880000114440918
2020-10-15,12.819999694824219
2020-10-16,13.140000343322754
2020-10-19,13.180000305175781
2020-10-20,13.329999923706055
2020-10-21,13.470000267028809
2020-10-22,14.069999694824219
2020-10-23,14.829999923706055
2020-10-26,14.220000267028809
2020-10-27,13.65999984741211
2020-10-28,13.65999984741211
2020-10-29,13.800000190734863
2020-10-30,13.880000114440918
2020-11-02,13.970000267028809
2020-11-03,14.239999771118164
2020-11-04,13.619999885559082
2020-11-05,14.3100004196167
2020-11-06,13.859999656677246
2020-11-09,15.140000343322754
2020-11-10,15.970000267028809
2020-11-11,15.079999923706055
2020-11-12,14.850000381469727
2020-11-13,15.029999732971191
2020-11-16,15.6899995803833
2020-11-17,15.800000190734863
2020-11-18,15.3100004196167
2020-11-19,15.359999656677246
2020-11-20,15.59000015258789
2020-11-23,15.75
2020-11-24,16.3799991607666
2020-11-25,15.59000015258789
2020-11-27,15.210000038146973
2020-11-30,14.039999961853027
2020-12-01,14.430000305175781
2020-12-02,14.789999961853027
2020-12-03,14.979999542236328
2020-12-04,15.680000305175781
2020-12-07,15.489999771118164
2020-12-08,15.5
2020-12-09,15.229999542236328
2020-12-10,15.079999923706055
2020-12-11,15.079999923706055
2020-12-14,15.289999961853027
2020-12-15,15.65999984741211
2020-12-16,15.699999809265137
2020-12-17,15.8100004196167
2020-12-18,15.65999984741211
2020-12-21,15.510000228881836
2020-12-22,15.229999542236328
2020-12-23,15.6899995803833
2020-12-24,15.760000228881836
2020-12-28,16.040000915527344
2020-12-29,15.779999732971191
2020-12-30,15.899999618530273
2020-12-31,15.920000076293945
2021-01-04,15.680000305175781
2021-01-05,15.869999885559082
2021-01-06,17.149999618530273
2021-01-07,17.420000076293945
2021-01-08,16.8799991607666
2021-01-11,16.979999542236328
2021-01-12,17.34000015258789
2021-01-13,17.18000030517578
2021-01-14,17.530000686645508
2021-01-15,17.43000030517578
2021-01-19,17.290000915527344
2021-01-20,17.309999465942383
2021-01-21,17.0
2021-01-22,17.520000457763672
2021-01-25,18.90999984741211
2021-01-26,19.229999542236328
2021-01-27,18.139999389648438
2021-01-28,18.170000076293945
2021-01-29,17.889999389648438
2021-02-01,18.18000030517578
2021-02-02,18.649999618530273
2021-02-03,18.5
2021-02-04,19.040000915527344
2021-02-05,18.8700008392334
2021-02-08,19.260000228881836
2021-02-09,19.239999771118164
2021-02-10,19.18000030517578
2021-02-11,19.31999969482422
2021-02-12,19.239999771118164
2021-02-16,19.31999969482422
2021-02-17,19.475000381469727
2021-02-18,18.940000534057617
2021-02-19,19.290000915527344
2021-02-22,19.739999771118164
2021-02-23,19.860000610351562
2021-02-24,20.040000915527344
2021-02-25,20.489999771118164
2021-02-26,20.350000381469727
2021-03-01,21.059999465942383
2021-03-02,21.06999969482422
2021-03-03,21.729999542236328
2021-03-04,21.690000534057617
2021-03-05,22.8700008392334
2021-03-08,25.030000686645508
2021-03-09,24.75
2021-03-10,25.459999084472656
2021-03-11,25.149999618530273
2021-03-12,25.260000228881836
2021-03-15,24.639999389648438
2021-03-16,24.549999237060547
2021-03-17,24.530000686645508
2021-03-18,24.950000762939453
2021-03-19,24.610000610351562
2021-03-22,23.950000762939453
2021-03-23,23.34000015258789
2021-03-24,23.5
2021-03-25,23.860000610351562
2021-03-26,24.729999542236328
2021-03-29,24.0
2021-03-30,24.270000457763672
2021-03-31,24.100000381469727
2021-04-01,24.200000762939453
2021-04-05,24.489999771118164
2021-04-06,24.530000686645508
2021-04-07,24.450000762939453
2021-04-08,24.450000762939453
2021-04-09,24.459999084472656
2021-04-12,24.43000030517578
2021-04-13,24.1299991607666
2021-04-14,24.65999984741211
2021-04-15,24.610000610351562
2021-04-16,25.06999969482422
2021-04-19,24.43000030517578
2021-04-20,24.0
2021-04-21,24.540000915527344
2021-04-22,24.59000015258789
2021-04-23,26.219999313354492
2021-04-26,26.850000381469727
2021-04-27,26.290000915527344
2021-04-28,25.950000762939453
2021-04-29,26.540000915527344
2021-04-30,26.75
2021-05-03,27.25
2021-05-04,27.049999237060547
2021-05-05,27.170000076293945
2021-05-06,27.18000030517578
2021-05-07,27.290000915527344
2021-05-10,26.739999771118164
2021-05-11,26.6200008392334
2021-05-12,26.450000762939453
2021-05-13,27.200000762939453
2021-05-14,27.6200008392334
