,CHSCL
2018-10-16,26.641000747680664
2018-10-17,26.510000228881836
2018-10-18,26.520000457763672
2018-10-19,26.780000686645508
2018-10-22,26.649999618530273
2018-10-23,26.790000915527344
2018-10-24,26.860000610351562
2018-10-25,27.170000076293945
2018-10-26,26.957000732421875
2018-10-29,26.690000534057617
2018-10-30,26.610000610351562
2018-10-31,26.5049991607666
2018-11-01,26.75
2018-11-02,26.540000915527344
2018-11-05,26.700000762939453
2018-11-06,26.559999465942383
2018-11-07,26.709999084472656
2018-11-08,26.68000030517578
2018-11-09,26.725000381469727
2018-11-12,26.829999923706055
2018-11-13,26.700000762939453
2018-11-14,26.5
2018-11-15,26.399999618530273
2018-11-16,26.52899932861328
2018-11-19,26.350000381469727
2018-11-20,26.350000381469727
2018-11-21,26.5
2018-11-23,26.350000381469727
2018-11-26,26.43000030517578
2018-11-27,26.3799991607666
2018-11-28,26.329999923706055
2018-11-29,26.459999084472656
2018-11-30,26.25
2018-12-03,26.489999771118164
2018-12-04,26.389999389648438
2018-12-06,26.15999984741211
2018-12-07,26.149999618530273
2018-12-10,26.110000610351562
2018-12-11,26.049999237060547
2018-12-12,26.06999969482422
2018-12-13,26.100000381469727
2018-12-14,25.889999389648438
2018-12-17,25.309999465942383
2018-12-18,25.079999923706055
2018-12-19,24.600000381469727
2018-12-20,24.979999542236328
2018-12-21,25.030000686645508
2018-12-24,25.1299991607666
2018-12-26,25.472999572753906
2018-12-27,25.100000381469727
2018-12-28,25.540000915527344
2018-12-31,25.260000228881836
2019-01-02,26.049999237060547
2019-01-03,26.190000534057617
2019-01-04,26.479999542236328
2019-01-07,26.729999542236328
2019-01-08,26.579999923706055
2019-01-09,26.18000030517578
2019-01-10,26.389999389648438
2019-01-11,26.989999771118164
2019-01-14,27.239999771118164
2019-01-15,27.049999237060547
2019-01-16,27.200000762939453
2019-01-17,27.360000610351562
2019-01-18,27.709999084472656
2019-01-22,27.59000015258789
2019-01-23,27.329999923706055
2019-01-24,27.40999984741211
2019-01-25,27.559999465942383
2019-01-28,27.5
2019-01-29,27.3799991607666
2019-01-30,27.6200008392334
2019-01-31,26.959999084472656
2019-02-01,26.469999313354492
2019-02-04,26.639999389648438
2019-02-05,26.780000686645508
2019-02-06,26.65999984741211
2019-02-07,26.540000915527344
2019-02-08,26.459999084472656
2019-02-11,26.809999465942383
2019-02-12,26.920000076293945
2019-02-13,27.0
2019-02-14,27.020000457763672
2019-02-15,27.190000534057617
2019-02-19,27.309999465942383
2019-02-20,27.399999618530273
2019-02-21,27.3700008392334
2019-02-22,27.100000381469727
2019-02-25,27.3799991607666
2019-02-26,27.1200008392334
2019-02-27,26.8700008392334
2019-02-28,27.0
2019-03-01,27.229999542236328
2019-03-04,27.100000381469727
2019-03-05,27.200000762939453
2019-03-06,27.259000778198242
2019-03-07,27.110000610351562
2019-03-08,27.0
2019-03-11,27.18000030517578
2019-03-12,27.440000534057617
2019-03-13,27.549999237060547
2019-03-14,27.18000030517578
2019-03-15,27.229999542236328
2019-03-18,27.31999969482422
2019-03-19,27.260000228881836
2019-03-20,27.3799991607666
2019-03-21,27.334999084472656
2019-03-22,27.469999313354492
2019-03-25,27.530000686645508
2019-03-26,27.600000381469727
2019-03-27,27.270000457763672
2019-03-28,27.1200008392334
2019-03-29,27.170000076293945
2019-04-01,27.469999313354492
2019-04-02,27.729999542236328
2019-04-03,27.889999389648438
2019-04-04,27.790000915527344
2019-04-05,27.899999618530273
2019-04-08,27.6299991607666
2019-04-09,27.43000030517578
2019-04-10,27.489999771118164
2019-04-11,27.579999923706055
2019-04-12,27.56999969482422
2019-04-15,27.649999618530273
2019-04-16,27.570999145507812
2019-04-17,27.43000030517578
2019-04-18,27.3799991607666
2019-04-22,27.299999237060547
2019-04-23,27.399999618530273
2019-04-24,27.31999969482422
2019-04-25,27.299999237060547
2019-04-26,27.299999237060547
2019-04-29,27.469999313354492
2019-04-30,27.549999237060547
2019-05-01,27.520000457763672
2019-05-02,27.600000381469727
2019-05-03,27.600000381469727
2019-05-06,27.700000762939453
2019-05-07,27.579999923706055
2019-05-08,27.6200008392334
2019-05-09,27.639999389648438
2019-05-10,27.649999618530273
2019-05-13,27.660999298095703
2019-05-14,27.610000610351562
2019-05-15,27.600000381469727
2019-05-16,27.75
2019-05-17,27.652000427246094
2019-05-20,27.601999282836914
2019-05-21,27.600000381469727
2019-05-22,27.559999465942383
2019-05-23,27.639999389648438
2019-05-24,27.600000381469727
2019-05-28,27.729999542236328
2019-05-29,27.655000686645508
2019-05-30,27.790000915527344
2019-05-31,27.440000534057617
2019-06-03,27.69099998474121
2019-06-04,27.75
2019-06-05,27.920000076293945
2019-06-06,27.989999771118164
2019-06-07,27.979999542236328
2019-06-10,27.90999984741211
2019-06-11,27.760000228881836
2019-06-12,27.799999237060547
2019-06-13,27.5
2019-06-14,27.729999542236328
2019-06-17,27.709999084472656
2019-06-18,27.639999389648438
2019-06-19,27.760000228881836
2019-06-20,27.700000762939453
2019-06-21,27.65999984741211
2019-06-24,27.65999984741211
2019-06-25,27.690000534057617
2019-06-26,27.440000534057617
2019-06-27,27.3799991607666
2019-06-28,27.209999084472656
2019-07-01,27.43000030517578
2019-07-02,27.670000076293945
2019-07-03,27.469999313354492
2019-07-05,27.389999389648438
2019-07-08,27.360000610351562
2019-07-09,27.280000686645508
2019-07-10,27.290000915527344
2019-07-11,27.360000610351562
2019-07-12,27.459999084472656
2019-07-15,27.440000534057617
2019-07-16,27.440000534057617
2019-07-17,27.55500030517578
2019-07-18,27.760000228881836
2019-07-19,27.799999237060547
2019-07-22,27.700000762939453
2019-07-23,27.6200008392334
2019-07-24,27.6299991607666
2019-07-25,27.56999969482422
2019-07-26,27.6200008392334
2019-07-29,27.59000015258789
2019-07-30,27.40999984741211
2019-07-31,27.3799991607666
2019-08-01,27.510000228881836
2019-08-02,27.40999984741211
2019-08-05,27.18000030517578
2019-08-06,27.270000457763672
2019-08-07,27.09000015258789
2019-08-08,27.260000228881836
2019-08-09,27.219999313354492
2019-08-12,27.450000762939453
2019-08-13,27.579999923706055
2019-08-14,27.600000381469727
2019-08-15,27.770000457763672
2019-08-16,27.559999465942383
2019-08-19,27.68000030517578
2019-08-20,27.68000030517578
2019-08-21,27.670000076293945
2019-08-22,27.709999084472656
2019-08-23,27.6200008392334
2019-08-26,27.3799991607666
2019-08-27,27.450000762939453
2019-08-28,27.440000534057617
2019-08-29,27.209999084472656
2019-08-30,27.200000762939453
2019-09-03,27.40999984741211
2019-09-04,27.600000381469727
2019-09-05,27.579999923706055
2019-09-06,27.739999771118164
2019-09-09,27.65999984741211
2019-09-10,27.65999984741211
2019-09-11,27.6200008392334
2019-09-12,27.719999313354492
2019-09-13,27.1200008392334
2019-09-16,27.31999969482422
2019-09-17,27.299999237060547
2019-09-18,27.350000381469727
2019-09-19,27.30900001525879
2019-09-20,27.350000381469727
2019-09-23,27.459999084472656
2019-09-24,27.329999923706055
2019-09-25,27.31999969482422
2019-09-26,27.40999984741211
2019-09-27,27.280000686645508
2019-09-30,27.299999237060547
2019-10-01,27.299999237060547
2019-10-02,27.309999465942383
2019-10-03,27.3799991607666
2019-10-04,27.520000457763672
2019-10-07,27.40999984741211
2019-10-08,27.360000610351562
2019-10-09,27.360000610351562
2019-10-10,27.399999618530273
2019-10-11,27.549999237060547
2019-10-14,27.59000015258789
2019-10-15,27.69099998474121
2019-10-16,27.889999389648438
2019-10-17,27.8799991607666
2019-10-18,27.559999465942383
2019-10-21,27.530000686645508
2019-10-22,27.6200008392334
2019-10-23,27.679000854492188
2019-10-24,27.75
2019-10-25,27.729999542236328
2019-10-28,27.709999084472656
2019-10-29,27.770000457763672
2019-10-30,27.770000457763672
2019-10-31,27.68000030517578
2019-11-01,27.610000610351562
2019-11-04,27.540000915527344
2019-11-05,27.45800018310547
2019-11-06,27.479999542236328
2019-11-07,27.350000381469727
2019-11-08,27.329999923706055
2019-11-11,27.3700008392334
2019-11-12,27.493000030517578
2019-11-13,27.6200008392334
2019-11-14,27.507999420166016
2019-11-15,27.479999542236328
2019-11-18,27.43000030517578
2019-11-19,27.492000579833984
2019-11-20,27.489999771118164
2019-11-21,27.440000534057617
2019-11-22,27.3799991607666
2019-11-25,27.350000381469727
2019-11-26,27.3799991607666
2019-11-27,27.31999969482422
2019-11-29,27.299999237060547
2019-12-02,27.270000457763672
2019-12-03,27.280000686645508
2019-12-04,27.295000076293945
2019-12-05,27.260000228881836
2019-12-06,27.31999969482422
2019-12-09,27.43000030517578
2019-12-10,27.440000534057617
2019-12-11,27.540000915527344
2019-12-12,27.489999771118164
2019-12-13,27.639999389648438
2019-12-16,27.530000686645508
2019-12-17,27.5049991607666
2019-12-18,27.489999771118164
2019-12-19,27.469999313354492
2019-12-20,27.59000015258789
2019-12-23,27.56999969482422
2019-12-24,27.479999542236328
2019-12-26,27.3799991607666
2019-12-27,27.40999984741211
2019-12-30,27.31999969482422
2019-12-31,27.3700008392334
2020-01-02,27.709999084472656
2020-01-03,27.780000686645508
2020-01-06,27.924999237060547
2020-01-07,27.709999084472656
2020-01-08,28.049999237060547
2020-01-09,27.790000915527344
2020-01-10,28.049999237060547
2020-01-13,27.920000076293945
2020-01-14,27.93000030517578
2020-01-15,27.860000610351562
2020-01-16,27.850000381469727
2020-01-17,27.969999313354492
2020-01-21,28.0
2020-01-22,28.200000762939453
2020-01-23,28.06999969482422
2020-01-24,28.200000762939453
2020-01-27,28.25
2020-01-28,28.229999542236328
2020-01-29,28.350000381469727
2020-01-30,28.361000061035156
2020-01-31,28.219999313354492
2020-02-03,28.350000381469727
2020-02-04,28.489999771118164
2020-02-05,28.5
2020-02-06,28.5
2020-02-07,28.5
2020-02-10,28.540000915527344
2020-02-11,28.940000534057617
2020-02-12,28.895999908447266
2020-02-13,29.020000457763672
2020-02-14,29.299999237060547
2020-02-18,29.40999984741211
2020-02-19,29.299999237060547
2020-02-20,29.399999618530273
2020-02-21,28.93000030517578
2020-02-24,28.239999771118164
2020-02-25,27.760000228881836
2020-02-26,27.670000076293945
2020-02-27,27.600000381469727
2020-02-28,27.329999923706055
2020-03-02,28.010000228881836
2020-03-03,28.290000915527344
2020-03-04,28.350000381469727
2020-03-05,28.290000915527344
2020-03-06,28.049999237060547
2020-03-09,27.309999465942383
2020-03-10,27.440000534057617
2020-03-11,27.3799991607666
2020-03-12,25.09000015258789
2020-03-13,26.149999618530273
2020-03-16,24.90999984741211
2020-03-17,24.139999389648438
2020-03-18,20.649999618530273
2020-03-19,20.450000762939453
2020-03-20,23.209999084472656
2020-03-23,21.170000076293945
2020-03-24,23.1299991607666
2020-03-25,24.709999084472656
2020-03-26,25.450000762939453
2020-03-27,25.06999969482422
2020-03-30,25.700000762939453
2020-03-31,24.959999084472656
2020-04-01,24.139999389648438
2020-04-02,24.799999237060547
2020-04-03,24.360000610351562
2020-04-06,24.6299991607666
2020-04-07,25.670000076293945
2020-04-08,25.520000457763672
2020-04-09,26.450000762939453
2020-04-13,25.3799991607666
2020-04-14,26.110000610351562
2020-04-15,25.979999542236328
2020-04-16,25.600000381469727
2020-04-17,25.450000762939453
2020-04-20,25.34000015258789
2020-04-21,25.309999465942383
2020-04-22,25.5
2020-04-23,26.100000381469727
2020-04-24,26.040000915527344
2020-04-27,26.020000457763672
2020-04-28,26.43000030517578
2020-04-29,26.459999084472656
2020-04-30,26.309999465942383
2020-05-01,25.895000457763672
2020-05-04,25.440000534057617
2020-05-05,25.469999313354492
2020-05-06,25.280000686645508
2020-05-07,25.260000228881836
2020-05-08,25.530000686645508
2020-05-11,25.989999771118164
2020-05-12,25.969999313354492
2020-05-13,25.850000381469727
2020-05-14,25.770000457763672
2020-05-15,25.90999984741211
2020-05-18,26.299999237060547
2020-05-19,26.75
2020-05-20,26.84000015258789
2020-05-21,26.860000610351562
2020-05-22,26.84000015258789
2020-05-26,26.559999465942383
2020-05-27,26.549999237060547
2020-05-28,26.559999465942383
2020-05-29,26.850000381469727
2020-06-01,26.809999465942383
2020-06-02,27.0
2020-06-03,26.954999923706055
2020-06-04,26.850000381469727
2020-06-05,27.200000762939453
2020-06-08,27.610000610351562
2020-06-09,27.399999618530273
2020-06-10,27.5
2020-06-11,26.8700008392334
2020-06-12,26.75
2020-06-15,26.399999618530273
2020-06-16,26.399999618530273
2020-06-17,26.600000381469727
2020-06-18,26.489999771118164
2020-06-19,26.719999313354492
2020-06-22,26.650999069213867
2020-06-23,26.780000686645508
2020-06-24,26.489999771118164
2020-06-25,26.219999313354492
2020-06-26,26.049999237060547
2020-06-29,26.010000228881836
2020-06-30,25.770000457763672
2020-07-01,26.139999389648438
2020-07-02,26.204999923706055
2020-07-06,26.510000228881836
2020-07-07,26.549999237060547
2020-07-08,26.469999313354492
2020-07-09,26.56999969482422
2020-07-10,26.850000381469727
2020-07-13,26.56999969482422
2020-07-14,26.479999542236328
2020-07-15,26.56999969482422
2020-07-16,27.040000915527344
2020-07-17,26.950000762939453
2020-07-20,26.959999084472656
2020-07-21,26.934999465942383
2020-07-22,26.6299991607666
2020-07-23,27.079999923706055
2020-07-24,26.75
2020-07-27,27.139999389648438
2020-07-28,27.2549991607666
2020-07-29,27.540000915527344
2020-07-30,27.549999237060547
2020-07-31,27.270000457763672
2020-08-03,27.600000381469727
2020-08-04,27.299999237060547
2020-08-05,27.549999237060547
2020-08-06,27.389999389648438
2020-08-07,27.459999084472656
2020-08-10,27.270000457763672
2020-08-11,27.420000076293945
2020-08-12,27.34000015258789
2020-08-13,27.719999313354492
2020-08-14,27.760000228881836
2020-08-17,27.809999465942383
2020-08-18,27.940000534057617
2020-08-19,28.1200008392334
2020-08-20,28.010000228881836
2020-08-21,28.299999237060547
2020-08-24,28.530000686645508
2020-08-25,28.469999313354492
2020-08-26,28.420000076293945
2020-08-27,28.709999084472656
2020-08-28,28.440000534057617
2020-08-31,28.239999771118164
2020-09-01,28.3700008392334
2020-09-02,28.1299991607666
2020-09-03,28.309999465942383
2020-09-04,28.040000915527344
2020-09-08,27.75
2020-09-09,28.229999542236328
2020-09-10,28.780000686645508
2020-09-11,28.40999984741211
2020-09-14,28.709999084472656
2020-09-15,28.56999969482422
2020-09-16,28.549999237060547
2020-09-17,28.0
2020-09-18,28.139999389648438
2020-09-21,27.899999618530273
2020-09-22,28.030000686645508
2020-09-23,27.479999542236328
2020-09-24,27.100000381469727
2020-09-25,27.756000518798828
2020-09-28,28.25
2020-09-29,28.25
2020-09-30,27.8799991607666
2020-10-01,28.3700008392334
2020-10-02,28.5
2020-10-05,28.700000762939453
2020-10-06,28.799999237060547
2020-10-07,28.989999771118164
2020-10-08,28.8700008392334
2020-10-09,28.8700008392334
2020-10-12,28.8799991607666
2020-10-13,28.639999389648438
2020-10-14,28.520000457763672
2020-10-15,28.299999237060547
2020-10-16,28.209999084472656
2020-10-19,28.06999969482422
2020-10-20,28.479999542236328
2020-10-21,28.010000228881836
2020-10-22,27.850000381469727
2020-10-23,28.360000610351562
2020-10-26,28.31999969482422
2020-10-27,28.25
2020-10-28,27.5
2020-10-29,27.549999237060547
2020-10-30,28.020000457763672
2020-11-02,28.209999084472656
2020-11-03,28.5
2020-11-04,28.8700008392334
2020-11-05,28.84000015258789
2020-11-06,28.690000534057617
2020-11-09,29.040000915527344
2020-11-10,29.020000457763672
2020-11-11,28.8799991607666
2020-11-12,28.979999542236328
2020-11-13,28.690000534057617
2020-11-16,28.8799991607666
2020-11-17,29.049999237060547
2020-11-18,28.610000610351562
2020-11-19,28.950000762939453
2020-11-20,29.0
2020-11-23,29.260000228881836
2020-11-24,29.100000381469727
2020-11-25,29.059999465942383
2020-11-27,29.0
2020-11-30,28.860000610351562
2020-12-01,29.0
2020-12-02,29.09000015258789
2020-12-03,29.09000015258789
2020-12-04,29.229999542236328
2020-12-07,28.989999771118164
2020-12-08,29.34000015258789
2020-12-09,29.31999969482422
2020-12-10,29.299999237060547
2020-12-11,29.110000610351562
2020-12-14,29.020000457763672
2020-12-15,29.290000915527344
2020-12-16,28.889999389648438
2020-12-17,29.100000381469727
2020-12-18,29.260000228881836
2020-12-21,29.209999084472656
2020-12-22,29.299999237060547
2020-12-23,29.299999237060547
2020-12-24,29.440000534057617
2020-12-28,29.25
2020-12-29,29.260000228881836
2020-12-30,29.360000610351562
2020-12-31,29.56999969482422
2021-01-04,29.389999389648438
2021-01-05,29.3700008392334
2021-01-06,29.450000762939453
2021-01-07,29.350000381469727
2021-01-08,29.270000457763672
2021-01-11,28.850000381469727
2021-01-12,28.5
2021-01-13,28.690000534057617
2021-01-14,29.139999389648438
2021-01-15,29.149999618530273
2021-01-19,29.260000228881836
2021-01-20,29.190000534057617
2021-01-21,29.280000686645508
2021-01-22,29.309999465942383
2021-01-25,29.280000686645508
2021-01-26,29.329999923706055
2021-01-27,28.979999542236328
2021-01-28,29.34000015258789
2021-01-29,29.09000015258789
2021-02-01,28.950000762939453
2021-02-02,29.091999053955078
2021-02-03,28.81999969482422
2021-02-04,29.1299991607666
2021-02-05,28.959999084472656
2021-02-08,28.893999099731445
2021-02-09,28.90999984741211
2021-02-10,28.799999237060547
2021-02-11,28.649999618530273
2021-02-12,28.40999984741211
2021-02-16,28.059999465942383
2021-02-17,28.06999969482422
2021-02-18,27.985000610351562
2021-02-19,27.920000076293945
2021-02-22,28.049999237060547
2021-02-23,28.31999969482422
2021-02-24,28.25
2021-02-25,28.09000015258789
2021-02-26,28.309999465942383
2021-03-01,28.139999389648438
2021-03-02,28.780000686645508
2021-03-03,28.829999923706055
2021-03-04,28.65999984741211
2021-03-05,28.969999313354492
2021-03-08,28.860000610351562
2021-03-09,28.75
2021-03-10,28.920000076293945
2021-03-11,29.06999969482422
2021-03-12,28.75
2021-03-15,29.079999923706055
2021-03-16,28.850000381469727
2021-03-17,29.09000015258789
2021-03-18,28.56999969482422
2021-03-19,28.780000686645508
2021-03-22,28.790000915527344
2021-03-23,28.760000228881836
2021-03-24,29.030000686645508
2021-03-25,28.760000228881836
2021-03-26,28.600000381469727
2021-03-29,28.600000381469727
2021-03-30,28.6200008392334
2021-03-31,28.790000915527344
2021-04-01,28.780000686645508
2021-04-05,28.670000076293945
2021-04-06,28.6299991607666
2021-04-07,28.65999984741211
2021-04-08,28.790000915527344
2021-04-09,28.8799991607666
2021-04-12,28.799999237060547
2021-04-13,29.059999465942383
2021-04-14,28.90999984741211
2021-04-15,28.81999969482422
2021-04-16,28.649999618530273
2021-04-19,28.860000610351562
2021-04-20,28.809999465942383
2021-04-21,28.8700008392334
2021-04-22,28.75
2021-04-23,28.80299949645996
2021-04-26,28.989999771118164
2021-04-27,28.8799991607666
2021-04-28,28.979999542236328
2021-04-29,28.809999465942383
2021-04-30,28.520000457763672
2021-05-03,28.75
2021-05-04,28.739999771118164
2021-05-05,28.68000030517578
2021-05-06,28.760000228881836
2021-05-07,28.899999618530273
2021-05-10,28.729999542236328
2021-05-11,28.600000381469727
2021-05-12,28.06999969482422
2021-05-13,28.18000030517578
2021-05-14,28.649999618530273
