,UNH
1986-08-12,0.3046880066394806
1986-08-13,0.3164060115814209
1986-08-14,0.34375
1986-08-15,0.3398439884185791
1986-08-18,0.3554689884185791
1986-08-19,0.3476560115814209
1986-08-20,0.34375
1986-08-21,0.3398439884185791
1986-08-22,0.3242189884185791
1986-08-25,0.3164060115814209
1986-08-26,0.3125
1986-08-27,0.3125
1986-08-28,0.3085939884185791
1986-08-29,0.3085939884185791
1986-09-02,0.3085939884185791
1986-09-03,0.3007810115814209
1986-09-04,0.3046880066394806
1986-09-05,0.3164060115814209
1986-09-08,0.3125
1986-09-09,0.3007810115814209
1986-09-10,0.3007810115814209
1986-09-11,0.2851560115814209
1986-09-12,0.2773439884185791
1986-09-15,0.2773439884185791
1986-09-16,0.2734380066394806
1986-09-17,0.28125
1986-09-18,0.2890630066394806
1986-09-19,0.3007810115814209
1986-09-22,0.3046880066394806
1986-09-23,0.296875
1986-09-24,0.3007810115814209
1986-09-25,0.2929689884185791
1986-09-26,0.2929689884185791
1986-09-29,0.296875
1986-09-30,0.2890630066394806
1986-10-01,0.2890630066394806
1986-10-02,0.2890630066394806
1986-10-03,0.28125
1986-10-06,0.2773439884185791
1986-10-07,0.2539060115814209
1986-10-08,0.2460940033197403
1986-10-09,0.2460940033197403
1986-10-10,0.2421880066394806
1986-10-13,0.2460940033197403
1986-10-14,0.25
1986-10-15,0.2578130066394806
1986-10-16,0.265625
1986-10-17,0.2578130066394806
1986-10-20,0.2421880066394806
1986-10-21,0.2460940033197403
1986-10-22,0.25
1986-10-23,0.2617189884185791
1986-10-24,0.265625
1986-10-27,0.265625
1986-10-28,0.2578130066394806
1986-10-29,0.265625
1986-10-30,0.2695310115814209
1986-10-31,0.2695310115814209
1986-11-03,0.2695310115814209
1986-11-04,0.265625
1986-11-05,0.265625
1986-11-06,0.2695310115814209
1986-11-07,0.265625
1986-11-10,0.2578130066394806
1986-11-11,0.2617189884185791
1986-11-12,0.265625
1986-11-13,0.265625
1986-11-14,0.2773439884185791
1986-11-17,0.2695310115814209
1986-11-18,0.265625
1986-11-19,0.2578130066394806
1986-11-20,0.2617189884185791
1986-11-21,0.2617189884185791
1986-11-24,0.2617189884185791
1986-11-25,0.265625
1986-11-26,0.2578130066394806
1986-11-28,0.2578130066394806
1986-12-01,0.2539060115814209
1986-12-02,0.265625
1986-12-03,0.2734380066394806
1986-12-04,0.2773439884185791
1986-12-05,0.2734380066394806
1986-12-08,0.265625
1986-12-09,0.2734380066394806
1986-12-10,0.2773439884185791
1986-12-11,0.28125
1986-12-12,0.2890630066394806
1986-12-15,0.2851560115814209
1986-12-16,0.2851560115814209
1986-12-17,0.28125
1986-12-18,0.2851560115814209
1986-12-19,0.28125
1986-12-22,0.28125
1986-12-23,0.28125
1986-12-24,0.2851560115814209
1986-12-26,0.28125
1986-12-29,0.28125
1986-12-30,0.2773439884185791
1986-12-31,0.2617189884185791
1987-01-02,0.2695310115814209
1987-01-05,0.2734380066394806
1987-01-06,0.2734380066394806
1987-01-07,0.2734380066394806
1987-01-08,0.2695310115814209
1987-01-09,0.2695310115814209
1987-01-12,0.2734380066394806
1987-01-13,0.2617189884185791
1987-01-14,0.2578130066394806
1987-01-15,0.265625
1987-01-16,0.2539060115814209
1987-01-19,0.2539060115814209
1987-01-20,0.2460940033197403
1987-01-21,0.2226559966802597
1987-01-22,0.2304690033197403
1987-01-23,0.234375
1987-01-26,0.2265630066394806
1987-01-27,0.2265630066394806
1987-01-28,0.2148440033197403
1987-01-29,0.21875
1987-01-30,0.21875
1987-02-02,0.234375
1987-02-03,0.2460940033197403
1987-02-04,0.2578130066394806
1987-02-05,0.2695310115814209
1987-02-06,0.2617189884185791
1987-02-09,0.265625
1987-02-10,0.2617189884185791
1987-02-11,0.2617189884185791
1987-02-12,0.2421880066394806
1987-02-13,0.2539060115814209
1987-02-17,0.265625
1987-02-18,0.265625
1987-02-19,0.25
1987-02-20,0.2578130066394806
1987-02-23,0.2539060115814209
1987-02-24,0.2539060115814209
1987-02-25,0.234375
1987-02-26,0.234375
1987-02-27,0.2382809966802597
1987-03-02,0.2382809966802597
1987-03-03,0.234375
1987-03-04,0.2539060115814209
1987-03-05,0.2617189884185791
1987-03-06,0.2617189884185791
1987-03-09,0.2695310115814209
1987-03-10,0.2734380066394806
1987-03-11,0.2773439884185791
1987-03-12,0.2734380066394806
1987-03-13,0.2734380066394806
1987-03-16,0.2695310115814209
1987-03-17,0.2695310115814209
1987-03-18,0.2734380066394806
1987-03-19,0.2734380066394806
1987-03-20,0.2734380066394806
1987-03-23,0.265625
1987-03-24,0.2539060115814209
1987-03-25,0.25
1987-03-26,0.25
1987-03-27,0.25
1987-03-30,0.2460940033197403
1987-03-31,0.2460940033197403
1987-04-01,0.2460940033197403
1987-04-02,0.2421880066394806
1987-04-03,0.2421880066394806
1987-04-06,0.2460940033197403
1987-04-07,0.2421880066394806
1987-04-08,0.2421880066394806
1987-04-09,0.2421880066394806
1987-04-10,0.2421880066394806
1987-04-13,0.234375
1987-04-14,0.2148440033197403
1987-04-15,0.2226559966802597
1987-04-16,0.2109380066394806
1987-04-20,0.2109380066394806
1987-04-21,0.2109380066394806
1987-04-22,0.2109380066394806
1987-04-23,0.2070309966802597
1987-04-24,0.1953130066394806
1987-04-27,0.1835940033197403
1987-04-28,0.1757809966802597
1987-04-29,0.1679690033197403
1987-04-30,0.15625
1987-05-01,0.15625
1987-05-04,0.1992190033197403
1987-05-05,0.2070309966802597
1987-05-06,0.1953130066394806
1987-05-07,0.1992190033197403
1987-05-08,0.1953130066394806
1987-05-11,0.1992190033197403
1987-05-12,0.1953130066394806
1987-05-13,0.1953130066394806
1987-05-14,0.1953130066394806
1987-05-15,0.1875
1987-05-18,0.1875
1987-05-19,0.1835940033197403
1987-05-20,0.1835940033197403
1987-05-21,0.1835940033197403
1987-05-22,0.1835940033197403
1987-05-26,0.1875
1987-05-27,0.1835940033197403
1987-05-28,0.1835940033197403
1987-05-29,0.1757809966802597
1987-06-01,0.1835940033197403
1987-06-02,0.1835940033197403
1987-06-03,0.1914059966802597
1987-06-04,0.1953130066394806
1987-06-05,0.1835940033197403
1987-06-08,0.1875
1987-06-09,0.1835940033197403
1987-06-10,0.1835940033197403
1987-06-11,0.1835940033197403
1987-06-12,0.1835940033197403
1987-06-15,0.1796880066394806
1987-06-16,0.1835940033197403
1987-06-17,0.1757809966802597
1987-06-18,0.1835940033197403
1987-06-19,0.1835940033197403
1987-06-22,0.1914059966802597
1987-06-23,0.1914059966802597
1987-06-24,0.2109380066394806
1987-06-25,0.21875
1987-06-26,0.2148440033197403
1987-06-29,0.2070309966802597
1987-06-30,0.2070309966802597
1987-07-01,0.2109380066394806
1987-07-02,0.2070309966802597
1987-07-06,0.1953130066394806
1987-07-07,0.1914059966802597
1987-07-08,0.1953130066394806
1987-07-09,0.1757809966802597
1987-07-10,0.1796880066394806
1987-07-13,0.1875
1987-07-14,0.1875
1987-07-15,0.1875
1987-07-16,0.1914059966802597
1987-07-17,0.1914059966802597
1987-07-20,0.1953130066394806
1987-07-21,0.1835940033197403
1987-07-22,0.1757809966802597
1987-07-23,0.1796880066394806
1987-07-24,0.1757809966802597
1987-07-27,0.1835940033197403
1987-07-28,0.1796880066394806
1987-07-29,0.1796880066394806
1987-07-30,0.1796880066394806
1987-07-31,0.1835940033197403
1987-08-03,0.1757809966802597
1987-08-04,0.1757809966802597
1987-08-05,0.171875
1987-08-06,0.1679690033197403
1987-08-07,0.1640630066394806
1987-08-10,0.1601559966802597
1987-08-11,0.1601559966802597
1987-08-12,0.1640630066394806
1987-08-13,0.1679690033197403
1987-08-14,0.1601559966802597
1987-08-17,0.1601559966802597
1987-08-18,0.1601559966802597
1987-08-19,0.1601559966802597
1987-08-20,0.1640630066394806
1987-08-21,0.1601559966802597
1987-08-24,0.15625
1987-08-25,0.15625
1987-08-26,0.15625
1987-08-27,0.1601559966802597
1987-08-28,0.1523440033197403
1987-08-31,0.1523440033197403
1987-09-01,0.15625
1987-09-02,0.15625
1987-09-03,0.1601559966802597
1987-09-04,0.15625
1987-09-08,0.1601559966802597
1987-09-09,0.171875
1987-09-10,0.1914059966802597
1987-09-11,0.1992190033197403
1987-09-14,0.1992190033197403
1987-09-15,0.1953130066394806
1987-09-16,0.203125
1987-09-17,0.203125
1987-09-18,0.2070309966802597
1987-09-21,0.1914059966802597
1987-09-22,0.1992190033197403
1987-09-23,0.1953130066394806
1987-09-24,0.1953130066394806
1987-09-25,0.1992190033197403
1987-09-28,0.1875
1987-09-29,0.1835940033197403
1987-09-30,0.1875
1987-10-01,0.1796880066394806
1987-10-02,0.1875
1987-10-05,0.1914059966802597
1987-10-06,0.1914059966802597
1987-10-07,0.1914059966802597
1987-10-08,0.1835940033197403
1987-10-09,0.1835940033197403
1987-10-12,0.1796880066394806
1987-10-13,0.1875
1987-10-14,0.1875
1987-10-15,0.1835940033197403
1987-10-16,0.171875
1987-10-19,0.1484380066394806
1987-10-20,0.0976559966802597
1987-10-21,0.125
1987-10-22,0.1132809966802597
1987-10-23,0.109375
1987-10-26,0.109375
1987-10-27,0.109375
1987-10-28,0.1132809966802597
1987-10-29,0.1210940033197403
1987-10-30,0.125
1987-11-02,0.125
1987-11-03,0.1015629991889
1987-11-04,0.1054690033197403
1987-11-05,0.1132809966802597
1987-11-06,0.109375
1987-11-09,0.1054690033197403
1987-11-10,0.1015629991889
1987-11-11,0.0976559966802597
1987-11-12,0.0976559966802597
1987-11-13,0.0976559966802597
1987-11-16,0.0898440033197403
1987-11-17,0.0859379991889
1987-11-18,0.0898440033197403
1987-11-19,0.0898440033197403
1987-11-20,0.0898440033197403
1987-11-23,0.09375
1987-11-24,0.1015629991889
1987-11-25,0.11132799834012985
1987-11-27,0.1171879991889
1987-11-30,0.1171879991889
1987-12-01,0.1132809966802597
1987-12-02,0.1015629991889
1987-12-03,0.0898440033197403
1987-12-04,0.0898440033197403
1987-12-07,0.0898440033197403
1987-12-08,0.09375
1987-12-09,0.1015629991889
1987-12-10,0.09375
1987-12-11,0.0976559966802597
1987-12-14,0.0976559966802597
1987-12-15,0.1171879991889
1987-12-16,0.1210940033197403
1987-12-17,0.1171879991889
1987-12-18,0.1171879991889
1987-12-21,0.1132809966802597
1987-12-22,0.1132809966802597
1987-12-23,0.109375
1987-12-24,0.1132809966802597
1987-12-28,0.10351599752902985
1987-12-29,0.1171879991889
1987-12-30,0.1289059966802597
1987-12-31,0.1132809966802597
1988-01-04,0.109375
1988-01-05,0.1132809966802597
1988-01-06,0.1171879991889
1988-01-07,0.1171879991889
1988-01-08,0.1210940033197403
1988-01-11,0.1171879991889
1988-01-12,0.1171879991889
1988-01-13,0.1171879991889
1988-01-14,0.1210940033197403
1988-01-15,0.125
1988-01-18,0.125
1988-01-19,0.1289059966802597
1988-01-20,0.1210940033197403
1988-01-21,0.1210940033197403
1988-01-22,0.1367190033197403
1988-01-25,0.1289059966802597
1988-01-26,0.1328130066394806
1988-01-27,0.140625
1988-01-28,0.1523440033197403
1988-01-29,0.1445309966802597
1988-02-01,0.1445309966802597
1988-02-02,0.1445309966802597
1988-02-03,0.140625
1988-02-04,0.14257800579071045
1988-02-05,0.1484380066394806
1988-02-08,0.1445309966802597
1988-02-09,0.1484380066394806
1988-02-10,0.1523440033197403
1988-02-11,0.15429699420928955
1988-02-12,0.1523440033197403
1988-02-16,0.1484380066394806
1988-02-17,0.1484380066394806
1988-02-18,0.1484380066394806
1988-02-19,0.140625
1988-02-22,0.1328130066394806
1988-02-23,0.140625
1988-02-24,0.140625
1988-02-25,0.1445309966802597
1988-02-26,0.14648400247097015
1988-02-29,0.1445309966802597
1988-03-01,0.1445309966802597
1988-03-02,0.1367190033197403
1988-03-03,0.1367190033197403
1988-03-04,0.1367190033197403
1988-03-07,0.1367190033197403
1988-03-08,0.1367190033197403
1988-03-09,0.1367190033197403
1988-03-10,0.1367190033197403
1988-03-11,0.1328130066394806
1988-03-14,0.140625
1988-03-15,0.125
1988-03-16,0.140625
1988-03-17,0.1523440033197403
1988-03-18,0.1640630066394806
1988-03-21,0.1601559966802597
1988-03-22,0.15625
1988-03-23,0.15625
1988-03-24,0.15625
1988-03-25,0.1523440033197403
1988-03-28,0.1445309966802597
1988-03-29,0.1484380066394806
1988-03-30,0.15039099752902985
1988-03-31,0.1523440033197403
1988-04-04,0.1484380066394806
1988-04-05,0.1484380066394806
1988-04-06,0.1523440033197403
1988-04-07,0.1484380066394806
1988-04-08,0.1484380066394806
1988-04-11,0.15429699420928955
1988-04-12,0.15625
1988-04-13,0.15625
1988-04-14,0.15625
1988-04-15,0.1445309966802597
1988-04-18,0.1484380066394806
1988-04-19,0.1445309966802597
1988-04-20,0.1484380066394806
1988-04-21,0.140625
1988-04-22,0.140625
1988-04-25,0.140625
1988-04-26,0.140625
1988-04-27,0.140625
1988-04-28,0.140625
1988-04-29,0.1445309966802597
1988-05-02,0.140625
1988-05-03,0.1445309966802597
1988-05-04,0.1445309966802597
1988-05-05,0.140625
1988-05-06,0.140625
1988-05-09,0.1523440033197403
1988-05-10,0.1523440033197403
1988-05-11,0.1523440033197403
1988-05-12,0.1484380066394806
1988-05-13,0.1484380066394806
1988-05-16,0.1484380066394806
1988-05-17,0.1445309966802597
1988-05-18,0.1484380066394806
1988-05-19,0.140625
1988-05-20,0.1445309966802597
1988-05-23,0.14257800579071045
1988-05-24,0.140625
1988-05-25,0.140625
1988-05-26,0.140625
1988-05-27,0.1445309966802597
1988-05-31,0.140625
1988-06-01,0.1367190033197403
1988-06-02,0.1367190033197403
1988-06-03,0.1367190033197403
1988-06-06,0.140625
1988-06-07,0.1367190033197403
1988-06-08,0.1367190033197403
1988-06-09,0.1289059966802597
1988-06-10,0.1289059966802597
1988-06-13,0.1210940033197403
1988-06-14,0.125
1988-06-15,0.1210940033197403
1988-06-16,0.125
1988-06-17,0.1210940033197403
1988-06-20,0.1210940033197403
1988-06-21,0.1210940033197403
1988-06-22,0.1210940033197403
1988-06-23,0.11914099752902985
1988-06-24,0.1171879991889
1988-06-27,0.1171879991889
1988-06-28,0.1210940033197403
1988-06-29,0.1210940033197403
