,AVEO
2014-03-06,18.799999237060547
2014-03-07,19.0
2014-03-10,19.299999237060547
2014-03-11,18.5
2014-03-12,19.0
2014-03-13,18.100000381469727
2014-03-14,17.0
2014-03-17,16.899999618530273
2014-03-18,17.0
2014-03-19,17.0
2014-03-20,16.700000762939453
2014-03-21,17.899999618530273
2014-03-24,16.799999237060547
2014-03-25,16.5
2014-03-26,16.0
2014-03-27,15.600000381469727
2014-03-28,15.100000381469727
2014-03-31,15.0
2014-04-01,15.5
2014-04-02,15.0
2014-04-03,15.0
2014-04-04,14.300000190734863
2014-04-07,13.699999809265137
2014-04-08,15.100000381469727
2014-04-09,15.199999809265137
2014-04-10,14.5
2014-04-11,14.5
2014-04-14,13.899999618530273
2014-04-15,13.600000381469727
2014-04-16,13.899999618530273
2014-04-17,13.399999618530273
2014-04-21,13.300000190734863
2014-04-22,14.100000381469727
2014-04-23,13.300000190734863
2014-04-24,13.399999618530273
2014-04-25,13.0
2014-04-28,12.399999618530273
2014-04-29,12.600000381469727
2014-04-30,12.300000190734863
2014-05-01,12.399999618530273
2014-05-02,12.300000190734863
2014-05-05,12.399999618530273
2014-05-06,12.0
2014-05-07,11.5
2014-05-08,11.0
2014-05-09,11.800000190734863
2014-05-12,12.100000381469727
2014-05-13,11.899999618530273
2014-05-14,11.600000381469727
2014-05-15,11.100000381469727
2014-05-16,11.300000190734863
2014-05-19,11.600000381469727
2014-05-20,11.100000381469727
2014-05-21,11.100000381469727
2014-05-22,10.699999809265137
2014-05-23,10.699999809265137
2014-05-27,10.699999809265137
2014-05-28,10.800000190734863
2014-05-29,11.199999809265137
2014-05-30,11.100000381469727
2014-06-02,10.899999618530273
2014-06-03,10.399999618530273
2014-06-04,10.199999809265137
2014-06-05,10.300000190734863
2014-06-06,10.199999809265137
2014-06-09,11.0
2014-06-10,12.399999618530273
2014-06-11,12.5
2014-06-12,12.100000381469727
2014-06-13,11.899999618530273
2014-06-16,14.0
2014-06-17,15.600000381469727
2014-06-18,15.800000190734863
2014-06-19,15.699999809265137
2014-06-20,15.300000190734863
2014-06-23,15.199999809265137
2014-06-24,15.800000190734863
2014-06-25,15.800000190734863
2014-06-26,16.399999618530273
2014-06-27,17.200000762939453
2014-06-30,18.299999237060547
2014-07-01,18.100000381469727
2014-07-02,17.799999237060547
2014-07-03,17.899999618530273
2014-07-07,16.399999618530273
2014-07-08,14.800000190734863
2014-07-09,14.800000190734863
2014-07-10,14.0
2014-07-11,14.0
2014-07-14,14.100000381469727
2014-07-15,12.699999809265137
2014-07-16,12.300000190734863
2014-07-17,11.800000190734863
2014-07-18,12.0
2014-07-21,12.0
2014-07-22,11.899999618530273
2014-07-23,11.899999618530273
2014-07-24,12.100000381469727
2014-07-25,12.5
2014-07-28,12.699999809265137
2014-07-29,12.600000381469727
2014-07-30,12.899999618530273
2014-07-31,12.600000381469727
2014-08-01,12.300000190734863
2014-08-04,11.899999618530273
2014-08-05,11.5
2014-08-06,10.899999618530273
2014-08-07,11.100000381469727
2014-08-08,11.800000190734863
2014-08-11,11.899999618530273
2014-08-12,11.600000381469727
2014-08-13,12.199999809265137
2014-08-14,12.399999618530273
2014-08-15,12.100000381469727
2014-08-18,12.5
2014-08-19,13.199999809265137
2014-08-20,13.5
2014-08-21,13.5
2014-08-22,13.199999809265137
2014-08-25,13.399999618530273
2014-08-26,13.699999809265137
2014-08-27,13.199999809265137
2014-08-28,12.899999618530273
2014-08-29,13.199999809265137
2014-09-02,12.800000190734863
2014-09-03,12.5
2014-09-04,12.399999618530273
2014-09-05,12.100000381469727
2014-09-08,12.399999618530273
2014-09-09,12.0
2014-09-10,12.0
2014-09-11,11.899999618530273
2014-09-12,11.5
2014-09-15,12.0
2014-09-16,11.100000381469727
2014-09-17,11.699999809265137
2014-09-18,11.899999618530273
2014-09-19,12.699999809265137
2014-09-22,11.800000190734863
2014-09-23,11.5
2014-09-24,11.399999618530273
2014-09-25,11.5
2014-09-26,11.699999809265137
2014-09-29,11.600000381469727
2014-09-30,11.100000381469727
2014-10-01,11.199999809265137
2014-10-02,11.100000381469727
2014-10-03,11.5
2014-10-06,11.699999809265137
2014-10-07,11.300000190734863
2014-10-08,10.899999618530273
2014-10-09,10.399999618530273
2014-10-10,10.300000190734863
2014-10-13,9.300000190734863
2014-10-14,9.199999809265137
2014-10-15,9.699999809265137
2014-10-16,9.899999618530273
2014-10-17,10.100000381469727
2014-10-20,10.399999618530273
2014-10-21,10.399999618530273
2014-10-22,10.5
2014-10-23,10.199999809265137
2014-10-24,9.699999809265137
2014-10-27,9.800000190734863
2014-10-28,9.800000190734863
2014-10-29,9.800000190734863
2014-10-30,10.0
2014-10-31,9.699999809265137
2014-11-03,9.800000190734863
2014-11-04,9.600000381469727
2014-11-05,9.5
2014-11-06,8.899999618530273
2014-11-07,8.899999618530273
2014-11-10,9.199999809265137
2014-11-11,9.699999809265137
2014-11-12,10.199999809265137
2014-11-13,9.600000381469727
2014-11-14,9.399999618530273
2014-11-17,9.899999618530273
2014-11-18,9.5
2014-11-19,9.399999618530273
2014-11-20,9.199999809265137
2014-11-21,9.0
2014-11-24,9.100000381469727
2014-11-25,9.199999809265137
2014-11-26,9.199999809265137
2014-11-28,8.899999618530273
2014-12-01,8.600000381469727
2014-12-02,8.699999809265137
2014-12-03,8.600000381469727
2014-12-04,7.599999904632568
2014-12-05,7.400000095367432
2014-12-08,7.099999904632568
2014-12-09,6.599999904632568
2014-12-10,6.5
2014-12-11,6.800000190734863
2014-12-12,6.5
2014-12-15,6.699999809265137
2014-12-16,7.099999904632568
2014-12-17,7.099999904632568
2014-12-18,8.100000381469727
2014-12-19,8.5
2014-12-22,8.0
2014-12-23,8.100000381469727
2014-12-24,8.199999809265137
2014-12-26,8.899999618530273
2014-12-29,8.600000381469727
2014-12-30,8.100000381469727
2014-12-31,8.399999618530273
2015-01-02,8.800000190734863
2015-01-05,8.399999618530273
2015-01-06,8.399999618530273
2015-01-07,8.399999618530273
2015-01-08,9.199999809265137
2015-01-09,9.300000190734863
2015-01-12,8.699999809265137
2015-01-13,8.300000190734863
2015-01-14,8.199999809265137
2015-01-15,8.300000190734863
2015-01-16,8.0
2015-01-20,8.699999809265137
2015-01-21,9.300000190734863
2015-01-22,9.399999618530273
2015-01-23,9.699999809265137
2015-01-26,9.600000381469727
2015-01-27,9.600000381469727
2015-01-28,9.5
2015-01-29,9.100000381469727
2015-01-30,9.5
2015-02-02,10.100000381469727
2015-02-03,10.699999809265137
2015-02-04,9.5
2015-02-05,9.800000190734863
2015-02-06,9.899999618530273
2015-02-09,9.899999618530273
2015-02-10,9.800000190734863
2015-02-11,9.5
2015-02-12,9.0
2015-02-13,8.399999618530273
2015-02-17,8.600000381469727
2015-02-18,8.600000381469727
2015-02-19,9.399999618530273
2015-02-20,9.300000190734863
2015-02-23,8.699999809265137
2015-02-24,8.699999809265137
2015-02-25,9.100000381469727
2015-02-26,9.5
2015-02-27,12.5
2015-03-02,11.699999809265137
2015-03-03,11.5
2015-03-04,15.399999618530273
2015-03-05,14.199999809265137
2015-03-06,15.0
2015-03-09,15.600000381469727
2015-03-10,14.699999809265137
2015-03-11,14.600000381469727
2015-03-12,14.300000190734863
2015-03-13,14.0
2015-03-16,12.600000381469727
2015-03-17,13.399999618530273
2015-03-18,13.5
2015-03-19,15.100000381469727
2015-03-20,13.5
2015-03-23,13.899999618530273
2015-03-24,14.399999618530273
2015-03-25,13.699999809265137
2015-03-26,13.600000381469727
2015-03-27,13.699999809265137
2015-03-30,14.399999618530273
2015-03-31,14.5
2015-04-01,15.199999809265137
2015-04-02,16.100000381469727
2015-04-06,15.300000190734863
2015-04-07,15.300000190734863
2015-04-08,15.600000381469727
2015-04-09,15.800000190734863
2015-04-10,15.100000381469727
2015-04-13,15.0
2015-04-14,14.800000190734863
2015-04-15,14.800000190734863
2015-04-16,17.200000762939453
2015-04-17,18.399999618530273
2015-04-20,18.100000381469727
2015-04-21,19.200000762939453
2015-04-22,20.399999618530273
2015-04-23,20.0
2015-04-24,19.200000762939453
2015-04-27,18.200000762939453
2015-04-28,17.0
2015-04-29,16.899999618530273
2015-04-30,15.199999809265137
2015-05-01,15.100000381469727
2015-05-04,16.0
2015-05-05,15.699999809265137
2015-05-06,15.800000190734863
2015-05-07,13.600000381469727
2015-05-08,13.699999809265137
2015-05-11,13.399999618530273
2015-05-12,12.300000190734863
2015-05-13,12.600000381469727
2015-05-14,12.300000190734863
2015-05-15,11.899999618530273
2015-05-18,12.399999618530273
2015-05-19,13.399999618530273
2015-05-20,16.0
2015-05-21,22.299999237060547
2015-05-22,23.100000381469727
2015-05-26,22.700000762939453
2015-05-27,21.600000381469727
2015-05-28,20.0
2015-05-29,20.299999237060547
2015-06-01,22.799999237060547
2015-06-02,23.700000762939453
2015-06-03,23.200000762939453
2015-06-04,24.899999618530273
2015-06-05,24.299999237060547
2015-06-08,22.799999237060547
2015-06-09,22.100000381469727
2015-06-10,22.5
2015-06-11,21.700000762939453
2015-06-12,20.0
2015-06-15,20.200000762939453
2015-06-16,18.899999618530273
2015-06-17,20.200000762939453
2015-06-18,20.799999237060547
2015-06-19,19.799999237060547
2015-06-22,20.200000762939453
2015-06-23,19.799999237060547
2015-06-24,18.799999237060547
2015-06-25,18.399999618530273
2015-06-26,17.600000381469727
2015-06-29,16.600000381469727
2015-06-30,17.399999618530273
2015-07-01,17.200000762939453
2015-07-02,17.299999237060547
2015-07-06,16.700000762939453
2015-07-07,15.899999618530273
2015-07-08,14.899999618530273
2015-07-09,15.699999809265137
2015-07-10,15.699999809265137
2015-07-13,16.5
2015-07-14,16.0
2015-07-15,15.5
2015-07-16,16.200000762939453
2015-07-17,17.399999618530273
2015-07-20,16.200000762939453
2015-07-21,16.799999237060547
2015-07-22,16.0
2015-07-23,16.100000381469727
2015-07-24,15.300000190734863
2015-07-27,15.100000381469727
2015-07-28,15.100000381469727
2015-07-29,14.399999618530273
2015-07-30,13.800000190734863
2015-07-31,14.100000381469727
2015-08-03,14.5
2015-08-04,14.399999618530273
2015-08-05,14.100000381469727
2015-08-06,13.899999618530273
2015-08-07,14.199999809265137
2015-08-10,14.600000381469727
2015-08-11,13.699999809265137
2015-08-12,12.800000190734863
2015-08-13,11.699999809265137
2015-08-14,11.699999809265137
2015-08-17,17.0
2015-08-18,16.0
2015-08-19,15.399999618530273
2015-08-20,13.899999618530273
2015-08-21,13.699999809265137
2015-08-24,12.699999809265137
2015-08-25,12.800000190734863
2015-08-26,13.300000190734863
2015-08-27,14.0
2015-08-28,14.199999809265137
2015-08-31,13.699999809265137
2015-09-01,13.600000381469727
2015-09-02,13.699999809265137
2015-09-03,13.399999618530273
2015-09-04,13.899999618530273
2015-09-08,13.699999809265137
2015-09-09,13.399999618530273
2015-09-10,13.600000381469727
2015-09-11,13.600000381469727
2015-09-14,14.100000381469727
2015-09-15,14.5
2015-09-16,15.199999809265137
2015-09-17,15.0
2015-09-18,14.100000381469727
2015-09-21,13.899999618530273
2015-09-22,13.300000190734863
2015-09-23,13.5
2015-09-24,13.300000190734863
2015-09-25,13.0
2015-09-28,12.199999809265137
2015-09-29,11.600000381469727
2015-09-30,12.100000381469727
2015-10-01,11.800000190734863
2015-10-02,12.399999618530273
2015-10-05,12.0
2015-10-06,12.100000381469727
2015-10-07,12.199999809265137
2015-10-08,12.199999809265137
2015-10-09,12.699999809265137
2015-10-12,12.399999618530273
2015-10-13,12.600000381469727
2015-10-14,12.300000190734863
2015-10-15,12.600000381469727
2015-10-16,12.399999618530273
2015-10-19,12.0
2015-10-20,12.399999618530273
2015-10-21,12.199999809265137
2015-10-22,11.899999618530273
2015-10-23,12.0
2015-10-26,12.100000381469727
2015-10-27,11.800000190734863
2015-10-28,12.100000381469727
2015-10-29,11.699999809265137
2015-10-30,11.600000381469727
2015-11-02,12.199999809265137
2015-11-03,12.300000190734863
2015-11-04,12.699999809265137
2015-11-05,12.399999618530273
2015-11-06,12.300000190734863
2015-11-09,12.399999618530273
2015-11-10,12.800000190734863
2015-11-11,12.399999618530273
2015-11-12,12.0
2015-11-13,11.600000381469727
2015-11-16,11.600000381469727
2015-11-17,11.399999618530273
2015-11-18,11.399999618530273
2015-11-19,11.600000381469727
2015-11-20,11.600000381469727
2015-11-23,11.600000381469727
2015-11-24,11.5
2015-11-25,12.0
2015-11-27,11.800000190734863
2015-11-30,11.899999618530273
2015-12-01,11.800000190734863
2015-12-02,11.800000190734863
2015-12-03,11.800000190734863
2015-12-04,11.5
2015-12-07,11.199999809265137
2015-12-08,11.5
2015-12-09,11.100000381469727
2015-12-10,11.300000190734863
2015-12-11,10.899999618530273
2015-12-14,9.800000190734863
2015-12-15,9.5
2015-12-16,10.199999809265137
2015-12-17,10.899999618530273
2015-12-18,10.300000190734863
2015-12-21,12.600000381469727
2015-12-22,11.899999618530273
2015-12-23,12.699999809265137
2015-12-24,12.600000381469727
2015-12-28,12.300000190734863
2015-12-29,12.600000381469727
2015-12-30,12.899999618530273
2015-12-31,12.600000381469727
2016-01-04,12.600000381469727
2016-01-05,11.699999809265137
2016-01-06,11.300000190734863
2016-01-07,10.800000190734863
2016-01-08,10.600000381469727
2016-01-11,10.0
2016-01-12,10.5
2016-01-13,10.0
2016-01-14,10.100000381469727
2016-01-15,9.899999618530273
2016-01-19,10.100000381469727
2016-01-20,10.100000381469727
2016-01-21,10.100000381469727
2016-01-22,10.100000381469727
2016-01-25,10.199999809265137
2016-01-26,10.199999809265137
2016-01-27,10.199999809265137
2016-01-28,9.800000190734863
2016-01-29,10.100000381469727
2016-02-01,9.899999618530273
2016-02-02,9.899999618530273
2016-02-03,9.699999809265137
2016-02-04,10.0
2016-02-05,9.5
2016-02-08,9.5
2016-02-09,8.800000190734863
2016-02-10,8.699999809265137
2016-02-11,8.399999618530273
2016-02-12,8.800000190734863
2016-02-16,9.199999809265137
2016-02-17,9.5
2016-02-18,9.399999618530273
2016-02-19,9.600000381469727
2016-02-22,10.0
2016-02-23,9.399999618530273
2016-02-24,9.800000190734863
2016-02-25,10.0
2016-02-26,9.5
2016-02-29,9.800000190734863
2016-03-01,9.899999618530273
2016-03-02,10.199999809265137
2016-03-03,10.199999809265137
2016-03-04,10.0
2016-03-07,10.199999809265137
2016-03-08,9.899999618530273
2016-03-09,10.0
2016-03-10,10.0
2016-03-11,10.5
2016-03-14,11.899999618530273
2016-03-15,10.5
2016-03-16,9.5
2016-03-17,9.0
2016-03-18,9.300000190734863
2016-03-21,9.399999618530273
2016-03-22,9.800000190734863
2016-03-23,9.5
2016-03-24,9.5
2016-03-28,9.300000190734863
2016-03-29,9.100000381469727
2016-03-30,9.399999618530273
2016-03-31,9.199999809265137
2016-04-01,9.5
2016-04-04,9.5
2016-04-05,9.699999809265137
2016-04-06,10.399999618530273
2016-04-07,10.600000381469727
2016-04-08,10.300000190734863
2016-04-11,9.600000381469727
2016-04-12,9.800000190734863
2016-04-13,9.699999809265137
2016-04-14,10.300000190734863
2016-04-15,9.699999809265137
2016-04-18,10.100000381469727
2016-04-19,10.199999809265137
2016-04-20,10.0
2016-04-21,10.100000381469727
2016-04-22,10.0
2016-04-25,9.899999618530273
2016-04-26,9.899999618530273
2016-04-27,9.699999809265137
2016-04-28,9.699999809265137
2016-04-29,9.300000190734863
2016-05-02,9.199999809265137
2016-05-03,9.300000190734863
2016-05-04,8.899999618530273
2016-05-05,9.199999809265137
2016-05-06,9.199999809265137
2016-05-09,9.100000381469727
2016-05-10,9.0
2016-05-11,8.699999809265137
2016-05-12,8.399999618530273
2016-05-13,8.899999618530273
2016-05-16,8.800000190734863
2016-05-17,8.600000381469727
2016-05-18,8.800000190734863
2016-05-19,8.699999809265137
2016-05-20,8.800000190734863
2016-05-23,8.800000190734863
2016-05-24,8.800000190734863
2016-05-25,9.199999809265137
2016-05-26,9.199999809265137
2016-05-27,9.399999618530273
2016-05-31,9.600000381469727
2016-06-01,10.899999618530273
2016-06-02,10.399999618530273
2016-06-03,10.399999618530273
2016-06-06,10.800000190734863
2016-06-07,10.5
2016-06-08,10.699999809265137
2016-06-09,10.600000381469727
2016-06-10,10.300000190734863
2016-06-13,10.199999809265137
2016-06-14,9.699999809265137
2016-06-15,9.699999809265137
2016-06-16,9.399999618530273
2016-06-17,10.199999809265137
2016-06-20,10.100000381469727
2016-06-21,9.800000190734863
2016-06-22,9.899999618530273
2016-06-23,9.800000190734863
2016-06-24,9.5
2016-06-27,9.199999809265137
2016-06-28,9.399999618530273
2016-06-29,9.399999618530273
2016-06-30,9.600000381469727
2016-07-01,9.399999618530273
2016-07-05,9.300000190734863
2016-07-06,9.399999618530273
2016-07-07,9.300000190734863
2016-07-08,9.5
2016-07-11,9.5
2016-07-12,9.5
2016-07-13,9.600000381469727
2016-07-14,9.5
2016-07-15,9.399999618530273
2016-07-18,9.300000190734863
2016-07-19,9.600000381469727
2016-07-20,9.5
2016-07-21,10.5
2016-07-22,10.199999809265137
2016-07-25,9.899999618530273
2016-07-26,10.0
2016-07-27,10.0
2016-07-28,10.100000381469727
2016-07-29,10.0
2016-08-01,9.899999618530273
2016-08-02,9.699999809265137
2016-08-03,9.899999618530273
2016-08-04,9.600000381469727
2016-08-05,9.899999618530273
2016-08-08,10.0
2016-08-09,9.600000381469727
2016-08-10,9.199999809265137
2016-08-11,9.199999809265137
2016-08-12,9.899999618530273
2016-08-15,10.0
2016-08-16,9.800000190734863
2016-08-17,9.800000190734863
2016-08-18,10.100000381469727
2016-08-19,10.0
2016-08-22,10.100000381469727
2016-08-23,10.0
2016-08-24,9.899999618530273
2016-08-25,9.699999809265137
2016-08-26,9.699999809265137
2016-08-29,9.699999809265137
2016-08-30,9.5
2016-08-31,9.300000190734863
2016-09-01,9.100000381469727
2016-09-02,9.0
2016-09-06,8.699999809265137
2016-09-07,8.800000190734863
2016-09-08,9.0
2016-09-09,8.800000190734863
2016-09-12,8.899999618530273
2016-09-13,8.600000381469727
2016-09-14,8.399999618530273
2016-09-15,8.699999809265137
2016-09-16,8.300000190734863
2016-09-19,8.5
2016-09-20,8.699999809265137
2016-09-21,8.699999809265137
2016-09-22,8.800000190734863
2016-09-23,9.0
2016-09-26,8.899999618530273
2016-09-27,9.0
2016-09-28,8.800000190734863
2016-09-29,8.899999618530273
2016-09-30,8.899999618530273
2016-10-03,8.699999809265137
2016-10-04,8.600000381469727
2016-10-05,8.699999809265137
2016-10-06,8.600000381469727
2016-10-07,8.600000381469727
2016-10-10,8.399999618530273
2016-10-11,8.399999618530273
2016-10-12,8.300000190734863
2016-10-13,8.300000190734863
2016-10-14,8.300000190734863
2016-10-17,7.900000095367432
2016-10-18,7.5
2016-10-19,7.400000095367432
2016-10-20,7.400000095367432
2016-10-21,7.300000190734863
2016-10-24,7.5
2016-10-25,7.300000190734863
2016-10-26,7.099999904632568
2016-10-27,6.900000095367432
2016-10-28,6.599999904632568
2016-10-31,6.099999904632568
2016-11-01,6.199999809265137
2016-11-02,6.199999809265137
2016-11-03,6.199999809265137
2016-11-04,6.099999904632568
2016-11-07,5.699999809265137
2016-11-08,6.099999904632568
2016-11-09,6.099999904632568
2016-11-10,6.199999809265137
2016-11-11,6.300000190734863
2016-11-14,6.599999904632568
2016-11-15,6.5
2016-11-16,6.699999809265137
2016-11-17,6.599999904632568
2016-11-18,6.300000190734863
2016-11-21,6.400000095367432
2016-11-22,6.300000190734863
2016-11-23,6.400000095367432
2016-11-25,6.300000190734863
2016-11-28,6.300000190734863
2016-11-29,6.5
2016-11-30,6.199999809265137
2016-12-01,6.099999904632568
2016-12-02,6.199999809265137
2016-12-05,6.099999904632568
2016-12-06,6.099999904632568
2016-12-07,6.199999809265137
2016-12-08,6.099999904632568
2016-12-09,6.300000190734863
2016-12-12,5.800000190734863
2016-12-13,5.699999809265137
2016-12-14,6.0
2016-12-15,5.900000095367432
2016-12-16,5.699999809265137
2016-12-19,5.400000095367432
2016-12-20,5.5
2016-12-21,5.800000190734863
2016-12-22,5.800000190734863
2016-12-23,6.0
2016-12-27,6.099999904632568
2016-12-28,6.099999904632568
2016-12-29,5.699999809265137
2016-12-30,5.400000095367432
2017-01-03,6.0
2017-01-04,7.099999904632568
2017-01-05,6.800000190734863
2017-01-06,6.5
2017-01-09,6.599999904632568
2017-01-10,6.300000190734863
2017-01-11,6.400000095367432
2017-01-12,6.199999809265137
2017-01-13,6.199999809265137
2017-01-17,6.5
2017-01-18,6.5
2017-01-19,6.699999809265137
2017-01-20,6.800000190734863
2017-01-23,6.5
2017-01-24,6.5
2017-01-25,6.400000095367432
2017-01-26,6.599999904632568
2017-01-27,6.5
2017-01-30,6.099999904632568
2017-01-31,6.199999809265137
2017-02-01,6.300000190734863
2017-02-02,6.0
2017-02-03,5.900000095367432
2017-02-06,6.099999904632568
2017-02-07,6.0
2017-02-08,6.0
2017-02-09,6.0
2017-02-10,6.400000095367432
2017-02-13,6.400000095367432
2017-02-14,7.300000190734863
2017-02-15,8.399999618530273
2017-02-16,7.900000095367432
2017-02-17,7.800000190734863
2017-02-21,7.599999904632568
2017-02-22,7.699999809265137
2017-02-23,8.100000381469727
2017-02-24,7.900000095367432
2017-02-27,8.199999809265137
2017-02-28,8.399999618530273
2017-03-01,8.600000381469727
2017-03-02,8.5
2017-03-03,8.5
2017-03-06,8.699999809265137
2017-03-07,9.199999809265137
2017-03-08,9.5
2017-03-09,9.0
2017-03-10,9.0
2017-03-13,8.899999618530273
2017-03-14,8.800000190734863
2017-03-15,8.600000381469727
2017-03-16,8.399999618530273
2017-03-17,8.800000190734863
2017-03-20,8.5
2017-03-21,8.399999618530273
2017-03-22,8.399999618530273
2017-03-23,7.099999904632568
2017-03-24,6.699999809265137
2017-03-27,6.5
2017-03-28,5.699999809265137
2017-03-29,6.199999809265137
2017-03-30,6.0
2017-03-31,5.900000095367432
2017-04-03,6.300000190734863
2017-04-04,6.199999809265137
2017-04-05,5.900000095367432
2017-04-06,5.800000190734863
2017-04-07,5.900000095367432
2017-04-10,6.099999904632568
2017-04-11,6.0
2017-04-12,6.0
2017-04-13,5.699999809265137
2017-04-17,6.0
2017-04-18,5.800000190734863
2017-04-19,5.800000190734863
2017-04-20,5.900000095367432
2017-04-21,5.800000190734863
2017-04-24,6.0
2017-04-25,5.900000095367432
2017-04-26,6.0
2017-04-27,6.0
2017-04-28,6.0
2017-05-01,6.0
2017-05-02,6.099999904632568
2017-05-03,6.099999904632568
2017-05-04,5.900000095367432
2017-05-05,5.800000190734863
2017-05-08,5.800000190734863
2017-05-09,5.800000190734863
2017-05-10,6.099999904632568
2017-05-11,6.0
2017-05-12,5.699999809265137
2017-05-15,6.099999904632568
2017-05-16,6.300000190734863
2017-05-17,6.199999809265137
2017-05-18,6.800000190734863
2017-05-19,7.300000190734863
2017-05-22,8.100000381469727
2017-05-23,8.300000190734863
2017-05-24,8.0
2017-05-25,7.900000095367432
2017-05-26,7.5
2017-05-30,7.199999809265137
2017-05-31,7.099999904632568
2017-06-01,7.400000095367432
2017-06-02,8.0
2017-06-05,7.5
2017-06-06,7.0
2017-06-07,7.400000095367432
2017-06-08,7.599999904632568
2017-06-09,7.5
2017-06-12,7.5
2017-06-13,7.300000190734863
2017-06-14,7.199999809265137
2017-06-15,7.300000190734863
2017-06-16,7.599999904632568
2017-06-19,7.400000095367432
2017-06-20,6.599999904632568
2017-06-21,7.0
2017-06-22,7.300000190734863
2017-06-23,12.5
2017-06-26,19.5
2017-06-27,20.899999618530273
2017-06-28,22.700000762939453
2017-06-29,21.399999618530273
2017-06-30,22.200000762939453
2017-07-03,22.200000762939453
2017-07-05,22.700000762939453
2017-07-06,24.299999237060547
2017-07-07,27.899999618530273
2017-07-10,31.5
2017-07-11,29.399999618530273
2017-07-12,28.899999618530273
2017-07-13,28.5
2017-07-14,26.600000381469727
2017-07-17,25.0
2017-07-18,23.399999618530273
2017-07-19,26.299999237060547
2017-07-20,25.200000762939453
2017-07-21,24.799999237060547
2017-07-24,25.700000762939453
2017-07-25,25.0
2017-07-26,24.5
2017-07-27,25.299999237060547
2017-07-28,25.0
2017-07-31,25.5
2017-08-01,25.200000762939453
2017-08-02,24.0
2017-08-03,23.899999618530273
2017-08-04,25.299999237060547
2017-08-07,26.700000762939453
2017-08-08,27.5
2017-08-09,28.5
2017-08-10,27.899999618530273
2017-08-11,29.100000381469727
2017-08-14,31.0
2017-08-15,30.399999618530273
2017-08-16,30.899999618530273
2017-08-17,30.299999237060547
2017-08-18,30.700000762939453
2017-08-21,33.400001525878906
2017-08-22,35.099998474121094
2017-08-23,35.099998474121094
2017-08-24,35.0
2017-08-25,38.0
2017-08-28,38.400001525878906
2017-08-29,33.70000076293945
2017-08-30,34.0
2017-08-31,34.0
2017-09-01,33.79999923706055
2017-09-05,33.20000076293945
2017-09-06,34.20000076293945
2017-09-07,39.900001525878906
2017-09-08,38.0
2017-09-11,37.20000076293945
2017-09-12,35.0
2017-09-13,34.900001525878906
2017-09-14,35.0
2017-09-15,35.5
2017-09-18,37.70000076293945
2017-09-19,38.400001525878906
2017-09-20,37.70000076293945
2017-09-21,37.20000076293945
2017-09-22,36.0
2017-09-25,35.599998474121094
2017-09-26,35.099998474121094
2017-09-27,36.29999923706055
2017-09-28,35.599998474121094
2017-09-29,36.5
2017-10-02,37.5
2017-10-03,37.29999923706055
2017-10-04,39.400001525878906
2017-10-05,39.5
2017-10-06,38.400001525878906
2017-10-09,38.099998474121094
2017-10-10,37.70000076293945
2017-10-11,37.79999923706055
2017-10-12,36.79999923706055
2017-10-13,36.0
2017-10-16,34.400001525878906
2017-10-17,30.5
2017-10-18,30.700000762939453
2017-10-19,31.700000762939453
2017-10-20,31.799999237060547
2017-10-23,29.600000381469727
2017-10-24,29.799999237060547
2017-10-25,28.5
2017-10-26,27.200000762939453
2017-10-27,29.799999237060547
2017-10-30,30.100000381469727
2017-10-31,29.700000762939453
2017-11-01,29.399999618530273
2017-11-02,30.600000381469727
2017-11-03,32.099998474121094
2017-11-06,29.399999618530273
2017-11-07,29.899999618530273
2017-11-08,28.5
2017-11-09,29.200000762939453
2017-11-10,30.200000762939453
2017-11-13,30.899999618530273
2017-11-14,29.700000762939453
2017-11-15,30.100000381469727
2017-11-16,30.600000381469727
2017-11-17,31.100000381469727
2017-11-20,30.899999618530273
2017-11-21,30.0
2017-11-22,30.0
2017-11-24,30.399999618530273
2017-11-27,29.899999618530273
2017-11-28,30.0
2017-11-29,29.899999618530273
2017-11-30,29.399999618530273
2017-12-01,29.5
2017-12-04,28.299999237060547
2017-12-05,27.0
2017-12-06,26.399999618530273
2017-12-07,29.299999237060547
2017-12-08,29.399999618530273
2017-12-11,30.0
2017-12-12,29.700000762939453
2017-12-13,29.5
2017-12-14,29.299999237060547
2017-12-15,29.399999618530273
2017-12-18,29.600000381469727
2017-12-19,29.5
2017-12-20,29.200000762939453
2017-12-21,29.5
2017-12-22,30.0
2017-12-26,30.0
2017-12-27,29.100000381469727
2017-12-28,28.700000762939453
2017-12-29,27.899999618530273
2018-01-02,27.399999618530273
2018-01-03,28.600000381469727
2018-01-04,28.600000381469727
2018-01-05,28.100000381469727
2018-01-08,27.399999618530273
2018-01-09,28.299999237060547
2018-01-10,28.0
2018-01-11,27.700000762939453
2018-01-12,31.0
2018-01-16,28.399999618530273
2018-01-17,28.200000762939453
2018-01-18,27.700000762939453
2018-01-19,29.299999237060547
2018-01-22,29.700000762939453
2018-01-23,30.700000762939453
2018-01-24,29.700000762939453
2018-01-25,29.899999618530273
2018-01-26,30.200000762939453
2018-01-29,30.299999237060547
2018-01-30,30.200000762939453
2018-01-31,32.29999923706055
2018-02-01,30.799999237060547
2018-02-02,29.899999618530273
2018-02-05,29.5
2018-02-06,30.600000381469727
2018-02-07,30.299999237060547
2018-02-08,30.5
2018-02-09,30.5
