,CFO
2018-03-28,48.19599914550781
2018-03-29,48.86000061035156
2018-04-02,47.75
2018-04-03,48.31999969482422
2018-04-04,48.89699935913086
2018-04-05,49.209999084472656
2018-04-06,48.18000030517578
2018-04-09,48.18000030517578
2018-04-10,48.810001373291016
2018-04-11,48.59000015258789
2018-04-12,48.904998779296875
2018-04-13,48.720001220703125
2018-04-16,49.290000915527344
2018-04-17,49.54999923706055
2018-04-18,49.68000030517578
2018-04-19,49.459999084472656
2018-04-20,49.18000030517578
2018-04-23,49.25
2018-04-24,48.75
2018-04-25,48.849998474121094
2018-04-26,49.02000045776367
2018-04-27,49.040000915527344
2018-04-30,48.63999938964844
2018-05-01,48.58000183105469
2018-05-02,48.189998626708984
2018-05-03,48.08000183105469
2018-05-04,48.63999938964844
2018-05-07,48.77000045776367
2018-05-08,48.849998474121094
2018-05-09,49.16999816894531
2018-05-10,49.470001220703125
2018-05-11,49.56999969482422
2018-05-14,49.4900016784668
2018-05-15,49.38999938964844
2018-05-16,49.59000015258789
2018-05-17,49.676998138427734
2018-05-18,49.66999816894531
2018-05-21,49.970001220703125
2018-05-22,49.72999954223633
2018-05-23,49.79999923706055
2018-05-24,49.849998474121094
2018-05-25,49.74800109863281
2018-05-29,49.25400161743164
2018-05-30,49.90999984741211
2018-05-31,49.34000015258789
2018-06-01,49.72999954223633
2018-06-04,49.970001220703125
2018-06-05,50.040000915527344
2018-06-06,50.43000030517578
2018-06-07,50.45000076293945
2018-06-08,50.68000030517578
2018-06-11,50.72999954223633
2018-06-12,50.79999923706055
2018-06-13,50.52000045776367
2018-06-14,50.61000061035156
2018-06-15,50.630001068115234
2018-06-18,50.61000061035156
2018-06-19,50.36000061035156
2018-06-20,50.486000061035156
2018-06-21,50.16999816894531
2018-06-22,50.220001220703125
2018-06-25,49.597999572753906
2018-06-26,49.630001068115234
2018-06-27,49.16999816894531
2018-06-28,49.257999420166016
2018-06-29,49.40999984741211
2018-07-02,49.36199951171875
2018-07-03,49.32500076293945
2018-07-05,49.689998626708984
2018-07-06,50.04999923706055
2018-07-09,50.470001220703125
2018-07-10,50.56999969482422
2018-07-11,50.209999084472656
2018-07-12,50.400001525878906
2018-07-13,50.45000076293945
2018-07-16,50.290000915527344
2018-07-17,50.5099983215332
2018-07-18,50.72999954223633
2018-07-19,50.7599983215332
2018-07-20,50.66999816894531
2018-07-23,50.68000030517578
2018-07-24,50.529998779296875
2018-07-25,50.869998931884766
2018-07-26,51.04999923706055
2018-07-27,50.7599983215332
2018-07-30,50.400001525878906
2018-07-31,50.86000061035156
2018-08-01,50.599998474121094
2018-08-02,50.849998474121094
2018-08-03,51.03499984741211
2018-08-06,51.255001068115234
2018-08-07,51.43000030517578
2018-08-08,51.369998931884766
2018-08-09,51.29999923706055
2018-08-10,51.09000015258789
2018-08-13,50.84000015258789
2018-08-14,51.279998779296875
2018-08-15,50.900001525878906
2018-08-16,51.31999969482422
2018-08-17,51.58000183105469
2018-08-20,51.790000915527344
2018-08-21,52.02000045776367
2018-08-22,51.88999938964844
2018-08-23,51.75
2018-08-24,51.97999954223633
2018-08-27,52.2599983215332
2018-08-28,52.220001220703125
2018-08-29,52.38999938964844
2018-08-30,52.11000061035156
2018-08-31,52.189998626708984
2018-09-04,52.25
2018-09-05,52.25
2018-09-06,52.20000076293945
2018-09-07,51.97999954223633
2018-09-10,52.150001525878906
2018-09-11,52.209999084472656
2018-09-12,52.18000030517578
2018-09-13,52.29999923706055
2018-09-14,52.5099983215332
2018-09-17,52.150001525878906
2018-09-18,52.34000015258789
2018-09-19,52.25
2018-09-20,52.529998779296875
2018-09-21,52.534000396728516
2018-09-24,52.18000030517578
2018-09-25,52.02000045776367
2018-09-26,51.724998474121094
2018-09-27,51.709999084472656
2018-09-28,51.72999954223633
2018-10-01,51.612998962402344
2018-10-02,51.52000045776367
2018-10-03,51.619998931884766
2018-10-04,51.23899841308594
2018-10-05,50.970001220703125
2018-10-08,50.97999954223633
2018-10-09,50.650001525878906
2018-10-10,49.2599983215332
2018-10-11,48.22999954223633
2018-10-12,48.470001220703125
2018-10-15,48.5
2018-10-16,49.470001220703125
2018-10-17,49.29999923706055
2018-10-18,48.630001068115234
2018-10-19,48.54999923706055
2018-10-22,48.279998779296875
2018-10-23,47.900001525878906
2018-10-24,46.54999923706055
2018-10-25,47.09000015258789
2018-10-26,46.470001220703125
2018-10-29,46.470001220703125
2018-10-30,47.349998474121094
2018-10-31,47.599998474121094
2018-11-01,48.279998779296875
2018-11-02,48.189998626708984
2018-11-05,48.369998931884766
2018-11-06,48.779998779296875
2018-11-07,49.529998779296875
2018-11-08,49.34000015258789
2018-11-09,49.08300018310547
2018-11-12,48.41999816894531
2018-11-13,48.38999938964844
2018-11-14,47.935001373291016
2018-11-15,48.395999908447266
2018-11-16,48.57699966430664
2018-11-19,47.89500045776367
2018-11-20,47.150001525878906
2018-11-21,47.5099983215332
2018-11-23,47.38999938964844
2018-11-26,48.029998779296875
2018-11-27,47.85599899291992
2018-11-28,48.7599983215332
2018-11-29,48.56999969482422
2018-11-30,48.88999938964844
2018-12-03,49.29199981689453
2018-12-04,47.720001220703125
2018-12-06,47.42300033569336
2018-12-07,46.47999954223633
2018-12-10,46.310001373291016
2018-12-11,46.279998779296875
2018-12-12,46.573001861572266
2018-12-13,46.20000076293945
2018-12-14,45.60499954223633
2018-12-17,44.63999938964844
2018-12-18,44.630001068115234
2018-12-19,43.900001525878906
2018-12-20,43.16999816894531
2018-12-21,42.52000045776367
2018-12-24,41.400001525878906
2018-12-26,43.13999938964844
2018-12-27,43.59000015258789
2018-12-28,43.47999954223633
2018-12-31,43.90999984741211
2019-01-02,43.75
2019-01-03,43.654998779296875
2019-01-04,43.95000076293945
2019-01-07,44.09000015258789
2019-01-08,44.15999984741211
2019-01-09,44.25
2019-01-10,44.33000183105469
2019-01-11,44.290000915527344
2019-01-14,44.29999923706055
2019-01-15,44.349998474121094
2019-01-16,44.42100143432617
2019-01-17,44.50699996948242
2019-01-18,44.71099853515625
2019-01-22,44.560001373291016
2019-01-23,44.59400177001953
2019-01-24,44.650001525878906
2019-01-25,44.7140007019043
2019-01-28,44.66999816894531
2019-01-29,44.7140007019043
2019-01-30,44.78499984741211
2019-01-31,44.880001068115234
2019-02-01,44.91999816894531
2019-02-04,45.16999816894531
2019-02-05,45.367000579833984
2019-02-06,45.36000061035156
2019-02-07,45.20000076293945
2019-02-08,45.15999984741211
2019-02-11,45.349998474121094
2019-02-12,45.970001220703125
2019-02-13,46.0629997253418
2019-02-14,45.93000030517578
2019-02-15,46.43199920654297
2019-02-19,46.54999923706055
2019-02-20,46.72999954223633
2019-02-21,46.61000061035156
2019-02-22,46.869998931884766
2019-02-25,46.810001373291016
2019-02-26,46.65999984741211
2019-02-27,46.736000061035156
2019-02-28,46.65999984741211
2019-03-01,46.98500061035156
2019-03-04,46.689998626708984
2019-03-05,46.540000915527344
2019-03-06,46.2599983215332
2019-03-07,45.7400016784668
2019-03-08,45.672000885009766
2019-03-11,46.13999938964844
2019-03-12,46.209999084472656
2019-03-13,46.50400161743164
2019-03-14,46.400001525878906
2019-03-15,46.560001373291016
2019-03-18,46.79999923706055
2019-03-19,46.63999938964844
2019-03-20,46.310001373291016
2019-03-21,46.84600067138672
2019-03-22,45.88999938964844
2019-03-25,45.91999816894531
2019-03-26,46.2599983215332
2019-03-27,46.18000030517578
2019-03-28,46.459999084472656
2019-03-29,46.7599983215332
2019-04-01,47.35900115966797
2019-04-02,47.27000045776367
2019-04-03,47.40999984741211
2019-04-04,47.560001373291016
2019-04-05,47.810001373291016
2019-04-08,47.8849983215332
2019-04-09,47.560001373291016
2019-04-10,47.7400016784668
2019-04-11,47.880001068115234
2019-04-12,48.279998779296875
2019-04-15,48.18000030517578
2019-04-16,48.08599853515625
2019-04-17,47.933998107910156
2019-04-18,47.9900016784668
2019-04-22,47.88999938964844
2019-04-23,48.36399841308594
2019-04-24,48.349998474121094
2019-04-25,48.13600158691406
2019-04-26,48.34000015258789
2019-04-29,48.43600082397461
2019-04-30,48.599998474121094
2019-05-01,48.125
2019-05-02,48.09000015258789
2019-05-03,48.63199996948242
2019-05-06,48.41999816894531
2019-05-07,47.68000030517578
2019-05-08,47.59000015258789
2019-05-09,47.4900016784668
2019-05-10,47.665000915527344
2019-05-13,46.560001373291016
2019-05-14,47.0099983215332
2019-05-15,47.1150016784668
2019-05-16,47.43000030517578
2019-05-17,47.130001068115234
2019-05-20,46.93000030517578
2019-05-21,47.439998626708984
2019-05-22,47.20000076293945
2019-05-23,46.630001068115234
2019-05-24,46.79800033569336
2019-05-28,46.290000915527344
2019-05-29,46.099998474121094
2019-05-30,46.16999816894531
2019-05-31,45.71500015258789
2019-06-03,45.880001068115234
2019-06-04,46.999000549316406
2019-06-05,47.33000183105469
2019-06-06,47.619998931884766
2019-06-07,47.959999084472656
2019-06-10,48.18000030517578
2019-06-11,47.96699905395508
2019-06-12,47.994998931884766
2019-06-13,48.130001068115234
2019-06-14,48.02000045776367
2019-06-17,47.83000183105469
2019-06-18,48.279998779296875
2019-06-19,48.47999954223633
2019-06-20,48.86000061035156
2019-06-21,48.720001220703125
2019-06-24,48.540000915527344
2019-06-25,48.27000045776367
2019-06-26,48.11000061035156
2019-06-27,48.439998626708984
2019-06-28,48.88999938964844
2019-07-01,49.22999954223633
2019-07-02,49.20000076293945
2019-07-03,49.630001068115234
2019-07-05,49.54999923706055
2019-07-08,49.279998779296875
2019-07-09,49.279998779296875
2019-07-10,49.29999923706055
2019-07-11,49.44900131225586
2019-07-12,49.777000427246094
2019-07-15,49.720001220703125
2019-07-16,49.709999084472656
2019-07-17,49.310001373291016
2019-07-18,49.50199890136719
2019-07-19,49.290000915527344
2019-07-22,49.2599983215332
2019-07-23,49.66999816894531
2019-07-24,50.0099983215332
2019-07-25,49.83000183105469
2019-07-26,50.13999938964844
2019-07-29,49.9900016784668
2019-07-30,49.970001220703125
2019-07-31,49.459999084472656
2019-08-01,48.91999816894531
2019-08-02,48.47999954223633
2019-08-05,47.119998931884766
2019-08-06,47.7599983215332
2019-08-07,47.88999938964844
2019-08-08,48.810001373291016
2019-08-09,48.47999954223633
2019-08-12,47.810001373291016
2019-08-13,48.400001525878906
2019-08-14,47.04999923706055
2019-08-15,47.13999938964844
2019-08-16,47.869998931884766
2019-08-19,48.369998931884766
2019-08-20,48.0099983215332
2019-08-21,48.369998931884766
2019-08-22,48.400001525878906
2019-08-23,47.189998626708984
2019-08-26,47.56999969482422
2019-08-27,47.43000030517578
2019-08-28,47.75
2019-08-29,48.380001068115234
2019-08-30,48.45000076293945
2019-09-03,48.029998779296875
2019-09-04,48.540000915527344
2019-09-05,49.189998626708984
2019-09-06,49.25
2019-09-09,49.29499816894531
2019-09-10,49.220001220703125
2019-09-11,49.58000183105469
2019-09-12,49.70000076293945
2019-09-13,49.77000045776367
2019-09-16,49.66999816894531
2019-09-17,49.779998779296875
2019-09-18,49.7599983215332
2019-09-19,49.70000076293945
2019-09-20,49.45000076293945
2019-09-23,49.5
2019-09-24,49.119998931884766
2019-09-25,49.439998626708984
2019-09-26,49.30099868774414
2019-09-27,49.040000915527344
2019-09-30,49.34000015258789
2019-10-01,48.58000183105469
2019-10-02,47.720001220703125
2019-10-03,47.970001220703125
2019-10-04,48.61000061035156
2019-10-07,48.45199966430664
2019-10-08,47.54999923706055
2019-10-09,47.939998626708984
2019-10-10,48.2599983215332
2019-10-11,48.91999816894531
2019-10-14,48.810001373291016
2019-10-15,49.11000061035156
2019-10-16,48.97999954223633
2019-10-17,49.189998626708984
2019-10-18,49.191001892089844
2019-10-21,49.45600128173828
2019-10-22,49.290000915527344
2019-10-23,49.38999938964844
2019-10-24,49.56999969482422
2019-10-25,49.709999084472656
2019-10-28,49.89500045776367
2019-10-29,49.9900016784668
2019-10-30,50.060001373291016
2019-10-31,49.75
2019-11-01,50.29999923706055
2019-11-04,50.5099983215332
2019-11-05,50.54999923706055
2019-11-06,50.56999969482422
2019-11-07,50.619998931884766
2019-11-08,50.7599983215332
2019-11-11,50.689998626708984
2019-11-12,50.7599983215332
2019-11-13,50.73400115966797
2019-11-14,50.880001068115234
2019-11-15,51.150001525878906
2019-11-18,51.12200164794922
2019-11-19,51.2400016784668
2019-11-20,51.05400085449219
2019-11-21,50.91999816894531
2019-11-22,51.07500076293945
2019-11-25,51.50699996948242
2019-11-26,51.720001220703125
2019-11-27,51.888999938964844
2019-11-29,51.60599899291992
2019-12-02,51.236000061035156
2019-12-03,50.8650016784668
2019-12-04,51.180999755859375
2019-12-05,51.290000915527344
2019-12-06,51.702999114990234
2019-12-09,51.527000427246094
2019-12-10,51.42100143432617
2019-12-11,51.57600021362305
2019-12-12,52.06999969482422
2019-12-13,51.99599838256836
2019-12-16,52.292999267578125
2019-12-17,52.38999938964844
2019-12-18,52.19300079345703
2019-12-19,52.29999923706055
2019-12-20,52.645999908447266
2019-12-23,52.55699920654297
2019-12-24,52.560001373291016
2019-12-26,52.665000915527344
2019-12-27,52.652000427246094
2019-12-30,52.45600128173828
2019-12-31,52.59000015258789
2020-01-02,52.80699920654297
2020-01-03,52.58000183105469
2020-01-06,52.560001373291016
2020-01-07,52.481998443603516
2020-01-08,52.641998291015625
2020-01-09,52.939998626708984
2020-01-10,52.81399917602539
2020-01-13,53.15999984741211
2020-01-14,53.21099853515625
2020-01-15,53.29499816894531
2020-01-16,53.792999267578125
2020-01-17,53.915000915527344
2020-01-21,53.709999084472656
2020-01-22,53.762001037597656
2020-01-23,53.88800048828125
2020-01-24,53.358001708984375
2020-01-27,52.560001373291016
2020-01-28,53.08000183105469
2020-01-29,52.93000030517578
2020-01-30,53.108001708984375
2020-01-31,52.08000183105469
2020-02-03,52.46799850463867
2020-02-04,53.124000549316406
2020-02-05,53.7400016784668
2020-02-06,53.7400016784668
2020-02-07,53.2760009765625
2020-02-10,53.470001220703125
2020-02-11,53.779998779296875
2020-02-12,54.040000915527344
2020-02-13,54.11199951171875
2020-02-14,54.16699981689453
2020-02-18,54.0
2020-02-19,54.25199890136719
2020-02-20,54.19300079345703
2020-02-21,53.65399932861328
2020-02-24,52.165000915527344
2020-02-25,50.47800064086914
2020-02-26,50.034000396728516
2020-02-27,48.66999816894531
2020-02-28,47.17900085449219
2020-03-02,49.150001525878906
2020-03-03,48.959999084472656
2020-03-04,49.349998474121094
2020-03-05,49.04999923706055
2020-03-06,48.779998779296875
2020-03-09,47.83000183105469
2020-03-10,48.22999954223633
2020-03-11,47.60900115966797
2020-03-12,46.553001403808594
2020-03-13,47.18299865722656
2020-03-16,45.959999084472656
2020-03-17,46.560001373291016
2020-03-18,45.808998107910156
2020-03-19,45.948001861572266
2020-03-20,45.53799819946289
2020-03-23,45.18000030517578
2020-03-24,46.02199935913086
2020-03-25,46.275001525878906
2020-03-26,46.88999938964844
2020-03-27,46.6349983215332
2020-03-30,46.88800048828125
2020-03-31,46.66999816894531
2020-04-01,46.130001068115234
2020-04-02,46.61000061035156
2020-04-03,46.08000183105469
2020-04-06,47.81999969482422
2020-04-07,48.02000045776367
2020-04-08,48.91999816894531
2020-04-09,49.459999084472656
2020-04-13,48.84000015258789
2020-04-14,49.5099983215332
2020-04-15,48.750999450683594
2020-04-16,48.83000183105469
2020-04-17,49.68000030517578
2020-04-20,49.23500061035156
2020-04-21,48.483001708984375
2020-04-22,48.880001068115234
2020-04-23,48.9900016784668
2020-04-24,49.33000183105469
2020-04-27,50.03499984741211
2020-04-28,50.13999938964844
2020-04-29,50.900001525878906
2020-04-30,50.20000076293945
2020-05-01,49.470001220703125
2020-05-04,49.4900016784668
2020-05-05,49.790000915527344
2020-05-06,49.54999923706055
2020-05-07,49.83000183105469
2020-05-08,50.41999816894531
2020-05-11,50.33000183105469
2020-05-12,49.720001220703125
2020-05-13,48.9900016784668
2020-05-14,49.279998779296875
2020-05-15,49.409000396728516
2020-05-18,50.4900016784668
2020-05-19,50.207000732421875
2020-05-20,50.62099838256836
2020-05-21,50.4900016784668
2020-05-22,50.54999923706055
2020-05-26,51.18000030517578
2020-05-27,51.77000045776367
2020-05-28,51.731998443603516
2020-05-29,51.7599983215332
2020-06-01,51.99700164794922
2020-06-02,52.249000549316406
2020-06-03,52.83000183105469
2020-06-04,52.79999923706055
2020-06-05,53.59000015258789
2020-06-08,53.9739990234375
2020-06-09,53.43000030517578
2020-06-10,52.987998962402344
2020-06-11,51.209999084472656
2020-06-12,51.573001861572266
2020-06-15,51.880001068115234
2020-06-16,52.3129997253418
2020-06-17,52.18000030517578
2020-06-18,52.189998626708984
2020-06-19,51.9900016784668
2020-06-22,52.04999923706055
2020-06-23,52.08300018310547
2020-06-24,51.262001037597656
2020-06-25,51.51900100708008
2020-06-26,51.01499938964844
2020-06-29,51.459999084472656
2020-06-30,51.86600112915039
2020-07-01,51.810001373291016
2020-07-02,51.959999084472656
2020-07-06,52.2599983215332
2020-07-07,51.93000030517578
2020-07-08,52.02000045776367
2020-07-09,51.66999816894531
2020-07-10,52.040000915527344
2020-07-13,51.83000183105469
2020-07-14,52.29999923706055
2020-07-15,52.869998931884766
2020-07-16,52.869998931884766
2020-07-17,53.04999923706055
2020-07-20,53.0
2020-07-21,53.209999084472656
2020-07-22,53.459999084472656
2020-07-23,53.38999938964844
2020-07-24,53.18000030517578
2020-07-27,53.34000015258789
2020-07-28,53.10100173950195
2020-07-29,53.58000183105469
2020-07-30,53.36000061035156
2020-07-31,53.34000015258789
2020-08-03,53.529998779296875
2020-08-04,53.619998931884766
2020-08-05,54.060001373291016
2020-08-06,54.119998931884766
2020-08-07,54.54999923706055
2020-08-10,54.82400131225586
2020-08-11,54.709999084472656
2020-08-12,55.13999938964844
2020-08-13,55.029998779296875
2020-08-14,55.02000045776367
2020-08-17,55.150001525878906
2020-08-18,54.915000915527344
2020-08-19,54.73500061035156
2020-08-20,54.5
2020-08-21,54.52000045776367
2020-08-24,55.13999938964844
2020-08-25,55.13999938964844
2020-08-26,55.150001525878906
2020-08-27,55.43000030517578
2020-08-28,55.696998596191406
2020-08-31,55.41999816894531
2020-09-01,55.790000915527344
2020-09-02,56.72999954223633
2020-09-03,55.150001525878906
2020-09-04,54.86000061035156
2020-09-08,53.689998626708984
2020-09-09,54.459999084472656
2020-09-10,53.784000396728516
2020-09-11,53.93000030517578
2020-09-14,54.77000045776367
2020-09-15,54.900001525878906
2020-09-16,55.029998779296875
2020-09-17,54.70000076293945
2020-09-18,54.18000030517578
2020-09-21,53.23400115966797
2020-09-22,53.63999938964844
2020-09-23,52.56399917602539
2020-09-24,52.60300064086914
2020-09-25,53.349998474121094
2020-09-28,54.25
2020-09-29,54.029998779296875
2020-09-30,54.44300079345703
2020-10-01,54.59000015258789
2020-10-02,54.58000183105469
2020-10-05,55.56999969482422
2020-10-06,55.22999954223633
2020-10-07,56.060001373291016
2020-10-08,56.630001068115234
2020-10-09,56.959999084472656
2020-10-12,57.43000030517578
2020-10-13,57.22999954223633
2020-10-14,57.040000915527344
2020-10-15,57.18000030517578
2020-10-16,57.220001220703125
2020-10-19,56.34199905395508
2020-10-20,56.689998626708984
2020-10-21,56.41999816894531
2020-10-22,56.849998474121094
2020-10-23,57.11000061035156
2020-10-26,56.04999923706055
2020-10-27,55.599998474121094
2020-10-28,53.97999954223633
2020-10-29,54.47600173950195
2020-10-30,54.04999923706055
2020-11-02,54.95000076293945
2020-11-03,56.09000015258789
2020-11-04,56.619998931884766
2020-11-05,57.77000045776367
2020-11-06,57.79999923706055
2020-11-09,58.43000030517578
2020-11-10,58.70000076293945
2020-11-11,58.96799850463867
2020-11-12,58.209999084472656
2020-11-13,59.23099899291992
2020-11-16,59.89500045776367
2020-11-17,59.75
2020-11-18,59.18000030517578
2020-11-19,59.40999984741211
2020-11-20,59.220001220703125
2020-11-23,59.66999816894531
2020-11-24,60.38999938964844
2020-11-25,60.17499923706055
2020-11-27,60.349998474121094
2020-11-30,59.98899841308594
2020-12-01,60.63999938964844
2020-12-02,60.5
2020-12-03,60.529998779296875
2020-12-04,61.29999923706055
2020-12-07,61.16999816894531
2020-12-08,61.36000061035156
2020-12-09,61.14500045776367
2020-12-10,61.060001373291016
2020-12-11,60.90999984741211
2020-12-14,60.7599983215332
2020-12-15,61.52000045776367
2020-12-16,61.369998931884766
2020-12-17,61.86000061035156
2020-12-18,61.900001525878906
2020-12-21,61.560001373291016
2020-12-22,61.5260009765625
2020-12-23,61.79499816894531
2020-12-24,61.875999450683594
2020-12-28,61.91999816894531
2020-12-29,61.611000061035156
2020-12-30,61.959999084472656
2020-12-31,62.380001068115234
2021-01-04,61.417999267578125
2021-01-05,61.880001068115234
2021-01-06,63.12699890136719
2021-01-07,63.880001068115234
2021-01-08,64.12000274658203
2021-01-11,64.0199966430664
2021-01-12,64.31999969482422
2021-01-13,64.02999877929688
2021-01-14,64.06999969482422
2021-01-15,63.650001525878906
2021-01-19,64.05000305175781
2021-01-20,64.5199966430664
2021-01-21,64.29900360107422
2021-01-22,64.01000213623047
2021-01-25,63.9900016784668
2021-01-26,63.63199996948242
2021-01-27,62.0099983215332
2021-01-28,62.540000915527344
2021-01-29,61.4900016784668
2021-02-01,62.44900131225586
2021-02-02,63.34000015258789
2021-02-03,63.2400016784668
2021-02-04,63.869998931884766
2021-02-05,64.2959976196289
2021-02-08,64.87899780273438
2021-02-09,65.0199966430664
2021-02-10,64.97000122070312
2021-02-11,65.12999725341797
2021-02-12,65.55000305175781
2021-02-16,65.36000061035156
2021-02-17,65.2300033569336
2021-02-18,64.94000244140625
2021-02-19,65.16999816894531
2021-02-22,64.69999694824219
2021-02-23,64.74199676513672
2021-02-24,65.48999786376953
2021-02-25,64.02999877929688
2021-02-26,63.63999938964844
2021-03-01,65.12000274658203
2021-03-02,64.76000213623047
2021-03-03,64.0
2021-03-04,62.81999969482422
2021-03-05,64.2300033569336
2021-03-08,64.4000015258789
2021-03-09,64.83999633789062
2021-03-10,65.41000366210938
2021-03-11,65.94999694824219
2021-03-12,66.30999755859375
2021-03-15,67.0199966430664
2021-03-16,66.51000213623047
2021-03-17,66.61000061035156
2021-03-18,66.05000305175781
2021-03-19,66.08899688720703
2021-03-22,66.27999877929688
2021-03-23,65.61000061035156
2021-03-24,65.45899963378906
2021-03-25,66.11399841308594
2021-03-26,67.30000305175781
2021-03-29,67.1500015258789
2021-03-30,67.08999633789062
2021-03-31,67.16999816894531
2021-04-01,67.77999877929688
2021-04-05,68.53299713134766
2021-04-06,68.55000305175781
2021-04-07,68.25
2021-04-08,68.45999908447266
2021-04-09,68.8499984741211
2021-04-12,69.02999877929688
2021-04-13,68.9990005493164
2021-04-14,69.08000183105469
2021-04-15,69.7699966430664
2021-04-16,70.18000030517578
2021-04-19,69.80000305175781
2021-04-20,69.48999786376953
2021-04-21,70.2300033569336
2021-04-22,69.91000366210938
2021-04-23,70.62000274658203
2021-04-26,70.62000274658203
2021-04-27,70.72000122070312
2021-04-28,70.55000305175781
2021-04-29,71.02999877929688
2021-04-30,70.44999694824219
2021-05-03,70.83999633789062
2021-05-04,70.77999877929688
2021-05-05,70.87999725341797
2021-05-06,71.20999908447266
2021-05-07,71.81999969482422
2021-05-10,71.54000091552734
2021-05-11,70.7300033569336
2021-05-12,69.13999938964844
2021-05-13,70.20999908447266
2021-05-14,71.08999633789062
