,FLN
2015-01-27,18.770000457763672
2015-01-28,18.40999984741211
2015-01-29,18.280000686645508
2015-01-30,18.280000686645508
2015-02-02,17.979999542236328
2015-02-03,18.139999389648438
2015-02-04,18.030000686645508
2015-02-05,18.1299991607666
2015-02-06,17.850000381469727
2015-02-09,17.940000534057617
2015-02-10,17.940000534057617
2015-02-11,17.399999618530273
2015-02-12,17.81999969482422
2015-02-13,18.1299991607666
2015-02-17,18.149999618530273
2015-02-18,18.15999984741211
2015-02-19,18.170000076293945
2015-02-20,18.040000915527344
2015-02-23,18.040000915527344
2015-02-24,18.200000762939453
2015-02-25,18.219999313354492
2015-02-26,18.219999313354492
2015-02-27,18.299999237060547
2015-03-02,18.299999237060547
2015-03-03,17.950000762939453
2015-03-04,17.950000762939453
2015-03-05,17.510000228881836
2015-03-06,17.260000228881836
2015-03-09,17.260000228881836
2015-03-10,16.809999465942383
2015-03-11,16.809999465942383
2015-03-12,16.799999237060547
2015-03-13,16.799999237060547
2015-03-16,16.549999237060547
2015-03-17,16.549999237060547
2015-03-18,16.790000915527344
2015-03-19,16.809999465942383
2015-03-20,17.270000457763672
2015-03-23,17.270000457763672
2015-03-24,17.799999237060547
2015-03-25,17.799999237060547
2015-03-26,17.469999313354492
2015-03-27,17.010000228881836
2015-03-30,17.25
2015-03-31,17.270000457763672
2015-04-01,17.799999237060547
2015-04-02,18.010000228881836
2015-04-06,18.489999771118164
2015-04-07,18.270000457763672
2015-04-08,18.450000762939453
2015-04-09,18.469999313354492
2015-04-10,18.350000381469727
2015-04-13,18.350000381469727
2015-04-14,18.350000381469727
2015-04-15,18.350000381469727
2015-04-16,18.81999969482422
2015-04-17,18.489999771118164
2015-04-20,18.360000610351562
2015-04-21,18.56999969482422
2015-04-22,18.6299991607666
2015-04-23,19.020000457763672
2015-04-24,19.149999618530273
2015-04-27,19.290000915527344
2015-04-28,19.209999084472656
2015-04-29,18.979999542236328
2015-04-30,19.079999923706055
2015-05-01,19.079999923706055
2015-05-04,19.079999923706055
2015-05-05,19.209999084472656
2015-05-06,19.25
2015-05-07,19.25
2015-05-08,19.6200008392334
2015-05-11,19.420000076293945
2015-05-12,19.420000076293945
2015-05-13,19.5
2015-05-14,19.600000381469727
2015-05-15,19.770000457763672
2015-05-18,19.43000030517578
2015-05-19,19.200000762939453
2015-05-20,19.270000457763672
2015-05-21,19.1299991607666
2015-05-22,18.739999771118164
2015-05-26,18.209999084472656
2015-05-27,18.079999923706055
2015-05-28,18.079999923706055
2015-05-29,18.079999923706055
2015-06-01,18.079999923706055
2015-06-02,18.15999984741211
2015-06-03,18.09000015258789
2015-06-04,17.969999313354492
2015-06-05,17.59000015258789
2015-06-08,17.59000015258789
2015-06-09,17.989999771118164
2015-06-10,18.200000762939453
2015-06-11,18.059999465942383
2015-06-12,18.059999465942383
2015-06-15,18.059999465942383
2015-06-16,18.110000610351562
2015-06-17,18.110000610351562
2015-06-18,18.399999618530273
2015-06-19,18.399999618530273
2015-06-22,18.280000686645508
2015-06-23,18.34000015258789
2015-06-24,18.34000015258789
2015-06-25,17.700000762939453
2015-06-26,17.690000534057617
2015-06-29,17.610000610351562
2015-06-30,17.610000610351562
2015-07-01,17.610000610351562
2015-07-02,17.610000610351562
2015-07-06,17.5
2015-07-07,17.15999984741211
2015-07-08,17.15999984741211
2015-07-09,17.15999984741211
2015-07-10,17.15999984741211
2015-07-13,17.15999984741211
2015-07-14,17.56999969482422
2015-07-15,17.600000381469727
2015-07-16,17.600000381469727
2015-07-17,17.139999389648438
2015-07-20,17.0
2015-07-21,17.0
2015-07-22,16.65999984741211
2015-07-23,16.3700008392334
2015-07-24,16.3700008392334
2015-07-27,15.789999961853027
2015-07-28,15.720000267028809
2015-07-29,15.720000267028809
2015-07-30,15.720000267028809
2015-07-31,16.09000015258789
2015-08-03,16.09000015258789
2015-08-04,16.09000015258789
2015-08-05,16.09000015258789
2015-08-06,16.09000015258789
2015-08-07,15.359999656677246
2015-08-10,15.359999656677246
2015-08-11,15.15999984741211
2015-08-12,15.15999984741211
2015-08-13,15.039999961853027
2015-08-14,15.039999961853027
2015-08-17,15.039999961853027
2015-08-18,15.039999961853027
2015-08-19,14.75
2015-08-20,14.75
2015-08-21,14.460000038146973
2015-08-24,13.84000015258789
2015-08-25,13.890000343322754
2015-08-26,13.890000343322754
2015-08-27,14.520000457763672
2015-08-28,14.420000076293945
2015-08-31,14.260000228881836
2015-09-01,14.260000228881836
2015-09-02,13.850000381469727
2015-09-03,14.029999732971191
2015-09-04,13.819999694824219
2015-09-08,13.819999694824219
2015-09-09,13.890000343322754
2015-09-10,13.890000343322754
2015-09-11,13.890000343322754
2015-09-14,13.890000343322754
2015-09-15,13.890000343322754
2015-09-16,14.25
2015-09-17,14.25
2015-09-18,14.25
2015-09-21,14.25
2015-09-22,14.25
2015-09-23,14.25
2015-09-24,13.09000015258789
2015-09-25,13.09000015258789
2015-09-28,12.729999542236328
2015-09-29,12.6899995803833
2015-09-30,13.170000076293945
2015-10-01,13.1899995803833
2015-10-02,13.1899995803833
2015-10-05,13.1899995803833
2015-10-06,14.010000228881836
2015-10-07,14.010000228881836
2015-10-08,14.010000228881836
2015-10-09,14.680000305175781
2015-10-12,14.680000305175781
2015-10-13,14.130000114440918
2015-10-14,14.010000228881836
2015-10-15,14.109999656677246
2015-10-16,14.390000343322754
2015-10-19,14.109999656677246
2015-10-20,14.109999656677246
2015-10-21,13.960000038146973
2015-10-22,13.960000038146973
2015-10-23,14.300000190734863
2015-10-26,14.300000190734863
2015-10-27,14.300000190734863
2015-10-28,14.119999885559082
2015-10-29,14.050000190734863
2015-10-30,13.930000305175781
2015-11-02,14.229999542236328
2015-11-03,14.850000381469727
2015-11-04,14.850000381469727
2015-11-05,14.850000381469727
2015-11-06,14.479999542236328
2015-11-09,14.239999771118164
2015-11-10,14.350000381469727
2015-11-11,14.430000305175781
2015-11-12,14.430000305175781
2015-11-13,14.430000305175781
2015-11-16,14.279999732971191
2015-11-17,14.380000114440918
2015-11-18,14.5
2015-11-19,14.930000305175781
2015-11-20,15.09000015258789
2015-11-23,14.829999923706055
2015-11-24,14.859999656677246
2015-11-25,14.539999961853027
2015-11-27,14.319999694824219
2015-11-30,13.869999885559082
2015-12-01,13.859999656677246
2015-12-02,13.859999656677246
2015-12-03,14.130000114440918
2015-12-04,14.0
2015-12-07,13.869999885559082
2015-12-08,13.829999923706055
2015-12-09,13.829999923706055
2015-12-10,13.699999809265137
2015-12-11,13.699999809265137
2015-12-14,13.25
2015-12-15,13.470000267028809
2015-12-16,14.210000038146973
2015-12-17,13.670000076293945
2015-12-18,13.539999961853027
2015-12-21,13.239999771118164
2015-12-22,13.25
2015-12-23,13.40999984741211
2015-12-24,13.489999771118164
2015-12-28,13.5600004196167
2015-12-29,13.579999923706055
2015-12-30,13.220000267028809
2015-12-31,13.210000038146973
2016-01-04,13.210000038146973
2016-01-05,13.210000038146973
2016-01-06,12.84000015258789
2016-01-07,12.510000228881836
2016-01-08,12.510000228881836
2016-01-11,12.510000228881836
2016-01-12,12.510000228881836
2016-01-13,12.510000228881836
2016-01-14,12.510000228881836
2016-01-15,11.84000015258789
2016-01-19,11.890000343322754
2016-01-20,11.539999961853027
2016-01-21,11.5600004196167
2016-01-22,11.760000228881836
2016-01-25,11.869999885559082
2016-01-26,11.869999885559082
2016-01-27,11.880000114440918
2016-01-28,12.09000015258789
2016-01-29,12.789999961853027
2016-02-01,12.779999732971191
2016-02-02,12.619999885559082
2016-02-03,12.619999885559082
2016-02-04,13.010000228881836
2016-02-05,12.890000343322754
2016-02-08,12.579999923706055
2016-02-09,12.420000076293945
2016-02-10,12.729999542236328
2016-02-11,12.239999771118164
2016-02-12,12.420000076293945
2016-02-16,12.420000076293945
2016-02-17,12.949999809265137
2016-02-18,12.930000305175781
2016-02-19,12.920000076293945
2016-02-22,13.359999656677246
2016-02-23,13.359999656677246
2016-02-24,12.949999809265137
2016-02-25,12.949999809265137
2016-02-26,13.109999656677246
2016-02-29,13.109999656677246
2016-03-01,13.109999656677246
2016-03-02,13.109999656677246
2016-03-03,14.170000076293945
2016-03-04,14.579999923706055
2016-03-07,14.5
2016-03-08,14.510000228881836
2016-03-09,14.65999984741211
2016-03-10,14.979999542236328
2016-03-11,15.0
2016-03-14,14.989999771118164
2016-03-15,14.359999656677246
2016-03-16,14.5600004196167
2016-03-17,14.5600004196167
2016-03-18,15.479999542236328
2016-03-21,15.479999542236328
2016-03-22,15.760000228881836
2016-03-23,15.760000228881836
2016-03-24,14.949999809265137
2016-03-28,15.359999656677246
2016-03-29,15.4399995803833
2016-03-30,15.4399995803833
2016-03-31,15.4399995803833
2016-04-01,15.5600004196167
2016-04-04,15.079999923706055
2016-04-05,14.829999923706055
2016-04-06,14.720000267028809
2016-04-07,14.720000267028809
2016-04-08,14.720000267028809
2016-04-11,15.300000190734863
2016-04-12,15.600000381469727
2016-04-13,15.600000381469727
2016-04-14,16.06999969482422
2016-04-15,15.970000267028809
2016-04-18,15.899999618530273
2016-04-19,16.149999618530273
2016-04-20,16.040000915527344
2016-04-21,15.979999542236328
2016-04-22,15.819999694824219
2016-04-25,15.65999984741211
2016-04-26,15.920000076293945
2016-04-27,15.949999809265137
2016-04-28,16.389999389648438
2016-04-29,16.43000030517578
2016-05-02,16.260000228881836
2016-05-03,15.729999542236328
2016-05-04,15.75
2016-05-05,15.479999542236328
2016-05-06,15.649999618530273
2016-05-09,15.359999656677246
2016-05-10,15.640000343322754
2016-05-11,15.640000343322754
2016-05-12,16.010000228881836
2016-05-13,15.539999961853027
2016-05-16,15.59000015258789
2016-05-17,15.449999809265137
2016-05-18,15.170000076293945
2016-05-19,14.720000267028809
2016-05-20,14.869999885559082
2016-05-23,14.720000267028809
2016-05-24,14.720000267028809
2016-05-25,14.729999542236328
2016-05-26,14.619999885559082
2016-05-27,14.619999885559082
2016-05-31,14.489999771118164
2016-06-01,14.420000076293945
2016-06-02,14.609999656677246
2016-06-03,15.100000381469727
2016-06-06,15.100000381469727
2016-06-07,15.3100004196167
2016-06-08,16.049999237060547
2016-06-09,15.710000038146973
2016-06-10,15.289999961853027
2016-06-13,14.989999771118164
2016-06-14,14.6899995803833
2016-06-15,14.6899995803833
2016-06-16,14.710000038146973
2016-06-17,15.140000343322754
2016-06-20,15.65999984741211
2016-06-21,15.5
2016-06-22,15.399999618530273
2016-06-23,15.399999618530273
2016-06-24,15.399999618530273
2016-06-27,15.100000381469727
2016-06-28,15.640000343322754
2016-06-29,16.329999923706055
2016-06-30,16.399999618530273
2016-07-01,16.469999313354492
2016-07-05,16.260000228881836
2016-07-06,15.970000267028809
2016-07-07,16.049999237060547
2016-07-08,16.639999389648438
2016-07-11,16.780000686645508
2016-07-12,17.170000076293945
2016-07-13,17.170000076293945
2016-07-14,17.170000076293945
2016-07-15,17.43000030517578
2016-07-18,17.920000076293945
2016-07-19,18.010000228881836
2016-07-20,17.950000762939453
2016-07-21,17.850000381469727
2016-07-22,17.969999313354492
2016-07-25,17.719999313354492
2016-07-26,17.899999618530273
2016-07-27,18.049999237060547
2016-07-28,17.739999771118164
2016-07-29,18.299999237060547
2016-08-01,17.93000030517578
2016-08-02,17.65999984741211
2016-08-03,17.549999237060547
2016-08-04,18.510000228881836
2016-08-05,18.780000686645508
2016-08-08,18.729999542236328
2016-08-09,18.65999984741211
2016-08-10,18.799999237060547
2016-08-11,19.170000076293945
2016-08-12,18.809999465942383
2016-08-15,19.25
2016-08-16,19.020000457763672
2016-08-17,18.799999237060547
2016-08-18,18.760000228881836
2016-08-19,18.770000457763672
2016-08-22,18.389999389648438
2016-08-23,18.270000457763672
2016-08-24,18.260000228881836
2016-08-25,18.3799991607666
2016-08-26,18.049999237060547
2016-08-29,18.639999389648438
2016-08-30,18.40999984741211
2016-08-31,18.479999542236328
2016-09-01,18.43000030517578
2016-09-02,18.81999969482422
2016-09-06,18.979999542236328
2016-09-07,19.049999237060547
2016-09-08,18.969999313354492
2016-09-09,17.940000534057617
2016-09-12,18.260000228881836
2016-09-13,17.540000915527344
2016-09-14,17.479999542236328
2016-09-15,17.809999465942383
2016-09-16,17.760000228881836
2016-09-19,17.670000076293945
2016-09-20,17.75
2016-09-21,18.110000610351562
2016-09-22,18.280000686645508
2016-09-23,18.190000534057617
2016-09-26,17.760000228881836
2016-09-27,18.15999984741211
2016-09-28,18.530000686645508
2016-09-29,17.889999389648438
2016-09-30,18.020000457763672
2016-10-03,18.43000030517578
2016-10-04,18.010000228881836
2016-10-05,18.440000534057617
2016-10-06,18.360000610351562
2016-10-07,18.489999771118164
2016-10-10,18.700000762939453
2016-10-11,18.700000762939453
2016-10-12,18.719999313354492
2016-10-13,18.809999465942383
2016-10-14,18.899999618530273
2016-10-17,18.989999771118164
2016-10-18,19.5
2016-10-19,19.709999084472656
2016-10-20,19.780000686645508
2016-10-21,19.770000457763672
2016-10-24,19.90999984741211
2016-10-25,20.09000015258789
2016-10-26,19.829999923706055
2016-10-27,19.850000381469727
2016-10-28,19.610000610351562
2016-10-31,19.959999084472656
2016-11-01,19.3700008392334
2016-11-02,19.030000686645508
2016-11-03,18.8799991607666
2016-11-04,18.790000915527344
2016-11-07,19.709999084472656
2016-11-08,19.90999984741211
2016-11-09,19.43000030517578
2016-11-10,18.110000610351562
2016-11-11,17.729999542236328
2016-11-14,17.68000030517578
2016-11-15,18.059999465942383
2016-11-16,17.860000610351562
2016-11-17,17.81999969482422
2016-11-18,17.979999542236328
2016-11-21,18.40999984741211
2016-11-22,18.59000015258789
2016-11-23,18.489999771118164
2016-11-25,18.309999465942383
2016-11-28,18.639999389648438
2016-11-29,18.5
2016-11-30,18.450000762939453
2016-12-01,17.700000762939453
2016-12-02,17.760000228881836
2016-12-05,18.18000030517578
2016-12-06,18.530000686645508
2016-12-07,18.68000030517578
2016-12-08,18.59000015258789
2016-12-09,18.530000686645508
2016-12-12,18.3700008392334
2016-12-13,18.3700008392334
2016-12-14,17.959999084472656
2016-12-15,17.969999313354492
2016-12-16,17.770000457763672
2016-12-19,17.649999618530273
2016-12-20,17.56999969482422
2016-12-21,17.760000228881836
2016-12-22,17.729999542236328
2016-12-23,17.969999313354492
2016-12-27,18.209999084472656
2016-12-28,18.459999084472656
2016-12-29,18.709999084472656
2016-12-30,18.610000610351562
2017-01-03,19.010000228881836
2017-01-04,19.110000610351562
2017-01-05,19.450000762939453
2017-01-06,19.31999969482422
2017-01-09,19.34000015258789
2017-01-10,19.40999984741211
2017-01-11,19.829999923706055
2017-01-12,20.149999618530273
2017-01-13,19.959999084472656
2017-01-17,20.260000228881836
2017-01-18,20.020000457763672
2017-01-19,20.190000534057617
2017-01-20,20.440000534057617
2017-01-23,20.969999313354492
2017-01-24,20.780000686645508
2017-01-25,21.06999969482422
2017-01-26,20.93000030517578
2017-01-27,20.969999313354492
2017-01-30,20.639999389648438
2017-01-31,20.559999465942383
2017-02-01,20.639999389648438
2017-02-02,20.950000762939453
2017-02-03,20.850000381469727
2017-02-06,20.719999313354492
2017-02-07,20.700000762939453
2017-02-08,20.790000915527344
2017-02-09,20.780000686645508
2017-02-10,21.299999237060547
2017-02-13,21.489999771118164
2017-02-14,21.719999313354492
2017-02-15,22.0
2017-02-16,21.770000457763672
2017-02-17,21.809999465942383
2017-02-21,22.209999084472656
2017-02-22,22.1299991607666
2017-02-23,22.040000915527344
2017-02-24,21.489999771118164
2017-02-27,21.489999771118164
2017-02-28,21.3700008392334
2017-03-01,21.739999771118164
2017-03-02,21.149999618530273
2017-03-03,21.540000915527344
2017-03-06,21.350000381469727
2017-03-07,21.260000228881836
2017-03-08,20.6200008392334
2017-03-09,20.420000076293945
2017-03-10,20.690000534057617
2017-03-13,21.020000457763672
2017-03-14,20.700000762939453
2017-03-15,21.3700008392334
2017-03-16,21.450000762939453
2017-03-17,21.18000030517578
2017-03-20,21.59000015258789
2017-03-21,20.989999771118164
2017-03-22,21.030000686645508
2017-03-23,20.729999542236328
2017-03-24,20.90999984741211
2017-03-27,20.780000686645508
2017-03-28,20.829999923706055
2017-03-29,21.06999969482422
2017-03-30,20.780000686645508
2017-03-31,20.889999389648438
2017-04-03,21.059999465942383
2017-04-04,21.299999237060547
2017-04-05,20.940000534057617
2017-04-06,20.59000015258789
2017-04-07,20.760000228881836
2017-04-10,20.770000457763672
2017-04-11,20.829999923706055
2017-04-12,20.420000076293945
2017-04-13,20.100000381469727
2017-04-17,20.520000457763672
2017-04-18,20.09000015258789
2017-04-19,19.739999771118164
2017-04-20,19.770000457763672
2017-04-21,19.709999084472656
2017-04-24,20.010000228881836
2017-04-25,20.030000686645508
2017-04-26,19.8799991607666
2017-04-27,19.690000534057617
2017-04-28,19.93000030517578
2017-05-01,20.110000610351562
2017-05-02,20.479999542236328
2017-05-03,20.290000915527344
2017-05-04,19.700000762939453
2017-05-05,19.979999542236328
2017-05-08,19.790000915527344
2017-05-09,20.170000076293945
2017-05-10,20.350000381469727
2017-05-11,20.549999237060547
2017-05-12,20.829999923706055
2017-05-15,20.950000762939453
2017-05-16,21.200000762939453
2017-05-17,20.420000076293945
2017-05-18,18.440000534057617
2017-05-19,19.209999084472656
2017-05-22,18.950000762939453
2017-05-23,19.25
2017-05-24,19.360000610351562
2017-05-25,19.479999542236328
2017-05-26,19.68000030517578
2017-05-30,19.809999465942383
2017-05-31,19.639999389648438
2017-06-01,19.729999542236328
2017-06-02,19.690000534057617
2017-06-05,19.639999389648438
2017-06-06,19.81999969482422
2017-06-07,19.84000015258789
2017-06-08,19.690000534057617
2017-06-09,19.559999465942383
2017-06-12,19.540000915527344
2017-06-13,19.600000381469727
2017-06-14,19.760000228881836
2017-06-15,19.489999771118164
2017-06-16,19.520000457763672
2017-06-19,19.440000534057617
2017-06-20,18.899999618530273
2017-06-21,18.84000015258789
2017-06-22,18.739999771118164
2017-06-23,18.68000030517578
2017-06-26,19.020000457763672
2017-06-27,18.690000534057617
2017-06-28,18.90999984741211
2017-06-29,18.8700008392334
2017-06-30,19.0
2017-07-03,19.1200008392334
2017-07-05,19.260000228881836
2017-07-06,19.190000534057617
2017-07-07,19.190000534057617
2017-07-10,19.510000228881836
2017-07-11,19.6299991607666
2017-07-12,20.030000686645508
2017-07-13,20.229999542236328
2017-07-14,20.3700008392334
2017-07-17,20.510000228881836
2017-07-18,20.65999984741211
2017-07-19,20.68000030517578
2017-07-20,20.719999313354492
2017-07-21,20.6200008392334
2017-07-24,20.600000381469727
2017-07-25,20.530000686645508
2017-07-26,20.6200008392334
2017-07-27,20.549999237060547
2017-07-28,20.649999618530273
2017-07-31,20.68000030517578
2017-08-01,20.770000457763672
2017-08-02,21.040000915527344
2017-08-03,21.059999465942383
2017-08-04,21.1200008392334
2017-08-07,21.31999969482422
2017-08-08,21.1200008392334
2017-08-09,20.950000762939453
2017-08-10,20.719999313354492
2017-08-11,20.829999923706055
2017-08-14,20.90999984741211
2017-08-15,20.950000762939453
2017-08-16,21.309999465942383
2017-08-17,21.0
2017-08-18,21.15999984741211
2017-08-21,21.239999771118164
2017-08-22,21.510000228881836
2017-08-23,21.68000030517578
2017-08-24,21.829999923706055
2017-08-25,21.8700008392334
2017-08-28,21.809999465942383
2017-08-29,21.809999465942383
2017-08-30,21.780000686645508
2017-08-31,21.84000015258789
2017-09-01,22.1299991607666
2017-09-05,22.239999771118164
2017-09-06,22.5
2017-09-07,22.68000030517578
2017-09-08,22.489999771118164
2017-09-11,22.790000915527344
2017-09-12,22.709999084472656
2017-09-13,22.690000534057617
2017-09-14,22.709999084472656
2017-09-15,23.139999389648438
2017-09-18,23.010000228881836
2017-09-19,23.059999465942383
2017-09-20,23.139999389648438
2017-09-21,22.6299991607666
2017-09-22,22.600000381469727
2017-09-25,22.149999618530273
2017-09-26,21.989999771118164
2017-09-27,21.760000228881836
2017-09-28,21.920000076293945
2017-09-29,22.1200008392334
2017-10-02,22.229999542236328
2017-10-03,22.920000076293945
2017-10-04,22.90999984741211
2017-10-05,22.899999618530273
2017-10-06,22.799999237060547
2017-10-09,22.579999923706055
2017-10-10,22.799999237060547
2017-10-11,22.81999969482422
2017-10-12,22.739999771118164
2017-10-13,22.829999923706055
2017-10-16,22.729999542236328
2017-10-17,22.520000457763672
2017-10-18,22.540000915527344
2017-10-19,22.469999313354492
2017-10-20,22.56999969482422
2017-10-23,22.030000686645508
2017-10-24,22.06999969482422
2017-10-25,22.079999923706055
2017-10-26,21.600000381469727
2017-10-27,21.790000915527344
2017-10-30,21.360000610351562
2017-10-31,21.40999984741211
2017-11-01,21.34000015258789
2017-11-02,21.200000762939453
2017-11-03,20.920000076293945
2017-11-06,21.329999923706055
2017-11-07,20.969999313354492
2017-11-08,21.3799991607666
2017-11-09,21.25
2017-11-10,20.790000915527344
2017-11-13,20.860000610351562
2017-11-14,20.450000762939453
2017-11-15,20.329999923706055
2017-11-16,20.829999923706055
2017-11-17,21.170000076293945
2017-11-20,21.1200008392334
2017-11-21,21.459999084472656
2017-11-22,21.540000915527344
2017-11-24,21.59000015258789
2017-11-27,21.309999465942383
2017-11-28,21.389999389648438
2017-11-29,21.0
2017-11-30,20.540000915527344
2017-12-01,20.770000457763672
2017-12-04,20.829999923706055
2017-12-05,20.700000762939453
2017-12-06,20.889999389648438
2017-12-07,20.59000015258789
2017-12-08,20.65999984741211
2017-12-11,20.729999542236328
2017-12-12,20.93000030517578
2017-12-13,20.81999969482422
2017-12-14,20.610000610351562
2017-12-15,20.81999969482422
2017-12-18,21.200000762939453
2017-12-19,21.06999969482422
2017-12-20,21.09000015258789
2017-12-21,20.1299991607666
2017-12-22,19.93000030517578
2017-12-26,20.1299991607666
2017-12-27,20.239999771118164
2017-12-28,20.31999969482422
2017-12-29,20.420000076293945
2018-01-02,20.899999618530273
2018-01-03,21.1299991607666
2018-01-04,21.31999969482422
2018-01-05,21.3700008392334
2018-01-08,21.360000610351562
2018-01-09,21.219999313354492
2018-01-10,21.100000381469727
2018-01-11,21.540000915527344
2018-01-12,21.68000030517578
2018-01-16,21.700000762939453
2018-01-17,21.90999984741211
2018-01-18,22.0
2018-01-19,22.200000762939453
2018-01-22,22.18000030517578
2018-01-23,21.799999237060547
2018-01-24,22.780000686645508
2018-01-25,23.1299991607666
2018-01-26,23.18000030517578
2018-01-29,22.90999984741211
2018-01-30,22.860000610351562
2018-01-31,22.940000534057617
2018-02-01,23.020000457763672
2018-02-02,22.5
2018-02-05,21.610000610351562
2018-02-06,22.25
2018-02-07,21.829999923706055
2018-02-08,21.1299991607666
2018-02-09,21.34000015258789
2018-02-12,21.639999389648438
2018-02-13,21.6200008392334
2018-02-14,22.170000076293945
2018-02-15,22.270000457763672
2018-02-16,22.329999923706055
2018-02-20,22.309999465942383
2018-02-21,22.260000228881836
2018-02-22,22.530000686645508
2018-02-23,22.809999465942383
2018-02-26,22.959999084472656
2018-02-27,22.719999313354492
2018-02-28,22.260000228881836
2018-03-01,22.329999923706055
2018-03-02,22.209999084472656
2018-03-05,22.360000610351562
2018-03-06,22.530000686645508
2018-03-07,22.18000030517578
2018-03-08,22.350000381469727
2018-03-09,22.739999771118164
2018-03-12,22.860000610351562
2018-03-13,22.700000762939453
2018-03-14,22.579999923706055
2018-03-15,22.18000030517578
2018-03-16,22.200000762939453
2018-03-19,21.950000762939453
2018-03-20,21.93000030517578
2018-03-21,22.3700008392334
2018-03-22,22.030000686645508
2018-03-23,21.81999969482422
2018-03-26,22.290000915527344
2018-03-27,21.799999237060547
2018-03-28,21.600000381469727
2018-03-29,22.239999771118164
2018-04-02,21.959999084472656
2018-04-03,22.049999237060547
2018-04-04,21.979999542236328
2018-04-05,22.239999771118164
2018-04-06,21.920000076293945
2018-04-09,21.579999923706055
2018-04-10,21.899999618530273
2018-04-11,22.1299991607666
2018-04-12,22.229999542236328
2018-04-13,22.06999969482422
2018-04-16,21.84000015258789
2018-04-17,22.170000076293945
2018-04-18,22.6200008392334
2018-04-19,22.360000610351562
2018-04-20,22.290000915527344
2018-04-23,22.040000915527344
2018-04-24,21.969999313354492
2018-04-25,21.75
2018-04-26,21.940000534057617
2018-04-27,21.920000076293945
2018-04-30,21.709999084472656
2018-05-01,21.540000915527344
2018-05-02,21.06999969482422
2018-05-03,20.90999984741211
2018-05-04,20.75
2018-05-07,20.479999542236328
2018-05-08,20.469999313354492
2018-05-09,20.5
2018-05-10,21.020000457763672
2018-05-11,20.59000015258789
2018-05-14,20.31999969482422
2018-05-15,20.049999237060547
2018-05-16,20.399999618530273
2018-05-17,19.860000610351562
2018-05-18,19.469999313354492
2018-05-21,19.579999923706055
2018-05-22,19.93000030517578
2018-05-23,19.899999618530273
2018-05-24,19.59000015258789
2018-05-25,19.5
2018-05-29,18.59000015258789
2018-05-30,18.799999237060547
2018-05-31,18.760000228881836
2018-06-01,19.030000686645508
2018-06-04,19.280000686645508
2018-06-05,18.65999984741211
2018-06-06,18.520000457763672
2018-06-07,17.889999389648438
2018-06-08,18.440000534057617
2018-06-11,18.360000610351562
2018-06-12,18.420000076293945
2018-06-13,18.440000534057617
2018-06-14,18.149999618530273
2018-06-15,18.149999618530273
2018-06-18,18.010000228881836
2018-06-19,18.219999313354492
2018-06-20,18.170000076293945
2018-06-21,17.690000534057617
2018-06-22,17.739999771118164
2018-06-25,17.75
2018-06-26,17.760000228881836
2018-06-27,17.350000381469727
2018-06-28,17.6200008392334
2018-06-29,17.709999084472656
2018-07-02,17.559999465942383
2018-07-03,17.860000610351562
2018-07-05,17.799999237060547
2018-07-06,18.200000762939453
2018-07-09,18.299999237060547
2018-07-10,18.520000457763672
2018-07-11,18.06999969482422
2018-07-12,18.3700008392334
2018-07-13,18.479999542236328
2018-07-16,18.510000228881836
2018-07-17,18.829999923706055
2018-07-18,18.8700008392334
2018-07-19,18.850000381469727
2018-07-20,19.200000762939453
2018-07-23,19.06999969482422
2018-07-24,19.6299991607666
2018-07-25,19.81999969482422
2018-07-26,19.649999618530273
2018-07-27,19.850000381469727
2018-07-30,19.93000030517578
2018-07-31,19.84000015258789
2018-08-01,19.770000457763672
2018-08-02,19.719999313354492
2018-08-03,20.229999542236328
2018-08-06,20.15999984741211
2018-08-07,20.040000915527344
2018-08-08,19.760000228881836
2018-08-09,19.559999465942383
2018-08-10,18.84000015258789
2018-08-13,18.68000030517578
2018-08-14,19.139999389648438
2018-08-15,18.690000534057617
2018-08-16,18.639999389648438
2018-08-17,18.360000610351562
2018-08-20,18.600000381469727
2018-08-21,18.43000030517578
2018-08-22,18.719999313354492
2018-08-23,18.31999969482422
2018-08-24,18.540000915527344
2018-08-27,18.93000030517578
2018-08-28,18.469999313354492
2018-08-29,18.579999923706055
2018-08-30,18.1299991607666
2018-08-31,18.170000076293945
2018-09-04,17.68000030517578
2018-09-05,17.56999969482422
2018-09-06,17.809999465942383
2018-09-07,17.920000076293945
2018-09-10,17.850000381469727
2018-09-11,17.530000686645508
2018-09-12,17.6200008392334
2018-09-13,17.760000228881836
2018-09-14,17.770000457763672
2018-09-17,17.860000610351562
2018-09-18,18.229999542236328
2018-09-19,18.360000610351562
2018-09-20,18.389999389648438
2018-09-21,18.610000610351562
2018-09-24,18.260000228881836
2018-09-25,18.31999969482422
2018-09-26,18.559999465942383
2018-09-27,18.790000915527344
2018-09-28,18.690000534057617
2018-10-01,18.479999542236328
2018-10-02,18.979999542236328
2018-10-03,19.31999969482422
2018-10-04,19.1299991607666
2018-10-05,19.010000228881836
2018-10-08,19.639999389648438
2018-10-09,19.799999237060547
2018-10-10,19.049999237060547
2018-10-11,18.959999084472656
2018-10-12,19.25
2018-10-15,19.190000534057617
2018-10-16,19.459999084472656
2018-10-17,19.59000015258789
2018-10-18,19.59000015258789
2018-10-19,19.18000030517578
2018-10-22,19.260000228881836
2018-10-23,19.290000915527344
