,ADUS
2013-08-13,22.43000030517578
2013-08-14,22.0
2013-08-15,20.68000030517578
2013-08-16,21.360000610351562
2013-08-19,21.06999969482422
2013-08-20,21.459999084472656
2013-08-21,20.280000686645508
2013-08-22,21.18000030517578
2013-08-23,20.969999313354492
2013-08-26,21.030000686645508
2013-08-27,20.440000534057617
2013-08-28,20.93000030517578
2013-08-29,22.290000915527344
2013-08-30,21.18000030517578
2013-09-03,21.329999923706055
2013-09-04,21.3700008392334
2013-09-05,22.170000076293945
2013-09-06,22.360000610351562
2013-09-09,21.459999084472656
2013-09-10,23.219999313354492
2013-09-11,22.809999465942383
2013-09-12,23.600000381469727
2013-09-13,24.959999084472656
2013-09-16,25.860000610351562
2013-09-17,28.190000534057617
2013-09-18,27.93000030517578
2013-09-19,28.209999084472656
2013-09-20,28.0
2013-09-23,27.670000076293945
2013-09-24,28.780000686645508
2013-09-25,29.43000030517578
2013-09-26,29.25
2013-09-27,28.65999984741211
2013-09-30,28.969999313354492
2013-10-01,29.219999313354492
2013-10-02,29.450000762939453
2013-10-03,29.030000686645508
2013-10-04,29.360000610351562
2013-10-07,28.25
2013-10-08,26.950000762939453
2013-10-09,26.190000534057617
2013-10-10,28.940000534057617
2013-10-11,29.309999465942383
2013-10-14,29.290000915527344
2013-10-15,29.350000381469727
2013-10-16,29.719999313354492
2013-10-17,30.399999618530273
2013-10-18,31.280000686645508
2013-10-21,31.780000686645508
2013-10-22,32.16999816894531
2013-10-23,30.3700008392334
2013-10-24,28.84000015258789
2013-10-25,28.049999237060547
2013-10-28,25.520000457763672
2013-10-29,26.049999237060547
2013-10-30,24.969999313354492
2013-10-31,25.850000381469727
2013-11-01,25.5
2013-11-04,23.90999984741211
2013-11-05,24.450000762939453
2013-11-06,24.579999923706055
2013-11-07,23.59000015258789
2013-11-08,25.6299991607666
2013-11-11,24.860000610351562
2013-11-12,25.030000686645508
2013-11-13,25.190000534057617
2013-11-14,25.969999313354492
2013-11-15,25.670000076293945
2013-11-18,24.790000915527344
2013-11-19,25.1299991607666
2013-11-20,25.940000534057617
2013-11-21,26.459999084472656
2013-11-22,26.56999969482422
2013-11-25,27.139999389648438
2013-11-26,28.200000762939453
2013-11-27,29.3700008392334
2013-11-29,29.0
2013-12-02,28.149999618530273
2013-12-03,28.450000762939453
2013-12-04,27.309999465942383
2013-12-05,26.65999984741211
2013-12-06,27.3799991607666
2013-12-09,28.040000915527344
2013-12-10,28.510000228881836
2013-12-11,27.399999618530273
2013-12-12,27.389999389648438
2013-12-13,27.440000534057617
2013-12-16,24.100000381469727
2013-12-17,23.18000030517578
2013-12-18,23.579999923706055
2013-12-19,22.790000915527344
2013-12-20,23.649999618530273
2013-12-23,23.90999984741211
2013-12-24,24.530000686645508
2013-12-26,24.06999969482422
2013-12-27,24.149999618530273
2013-12-30,23.850000381469727
2013-12-31,22.450000762939453
2014-01-02,22.559999465942383
2014-01-03,23.059999465942383
2014-01-06,23.600000381469727
2014-01-07,23.889999389648438
2014-01-08,25.389999389648438
2014-01-09,25.420000076293945
2014-01-10,25.56999969482422
2014-01-13,24.360000610351562
2014-01-14,25.260000228881836
2014-01-15,25.889999389648438
2014-01-16,25.139999389648438
2014-01-17,24.760000228881836
2014-01-21,25.100000381469727
2014-01-22,25.190000534057617
2014-01-23,24.84000015258789
2014-01-24,24.799999237060547
2014-01-27,23.549999237060547
2014-01-28,23.8700008392334
2014-01-29,23.450000762939453
2014-01-30,23.3700008392334
2014-01-31,23.639999389648438
2014-02-03,21.799999237060547
2014-02-04,22.959999084472656
2014-02-05,22.860000610351562
2014-02-06,23.969999313354492
2014-02-07,22.90999984741211
2014-02-10,23.040000915527344
2014-02-11,23.389999389648438
2014-02-12,24.59000015258789
2014-02-13,25.31999969482422
2014-02-14,25.979999542236328
2014-02-18,26.149999618530273
2014-02-19,26.239999771118164
2014-02-20,27.260000228881836
2014-02-21,27.530000686645508
2014-02-24,27.719999313354492
2014-02-25,26.850000381469727
2014-02-26,27.790000915527344
2014-02-27,28.030000686645508
2014-02-28,28.760000228881836
2014-03-03,28.010000228881836
2014-03-04,29.059999465942383
2014-03-05,28.709999084472656
2014-03-06,28.489999771118164
2014-03-07,28.3700008392334
2014-03-10,28.459999084472656
2014-03-11,28.889999389648438
2014-03-12,29.15999984741211
2014-03-13,23.219999313354492
2014-03-14,21.68000030517578
2014-03-17,22.1200008392334
2014-03-18,22.920000076293945
2014-03-19,24.690000534057617
2014-03-20,23.530000686645508
2014-03-21,22.860000610351562
2014-03-24,22.100000381469727
2014-03-25,21.93000030517578
2014-03-26,22.709999084472656
2014-03-27,22.350000381469727
2014-03-28,22.34000015258789
2014-03-31,23.049999237060547
2014-04-01,23.899999618530273
2014-04-02,24.079999923706055
2014-04-03,23.68000030517578
2014-04-04,23.100000381469727
2014-04-07,21.6299991607666
2014-04-08,22.209999084472656
2014-04-09,22.450000762939453
2014-04-10,21.950000762939453
2014-04-11,21.389999389648438
2014-04-14,20.270000457763672
2014-04-15,20.940000534057617
2014-04-16,21.0
2014-04-17,21.920000076293945
2014-04-21,22.34000015258789
2014-04-22,22.600000381469727
2014-04-23,22.469999313354492
2014-04-24,22.389999389648438
2014-04-25,21.8700008392334
2014-04-28,21.889999389648438
2014-04-29,21.59000015258789
2014-04-30,21.6200008392334
2014-05-01,21.75
2014-05-02,22.0
2014-05-05,22.790000915527344
2014-05-06,22.649999618530273
2014-05-07,22.040000915527344
2014-05-08,21.489999771118164
2014-05-09,22.780000686645508
2014-05-12,23.549999237060547
2014-05-13,23.010000228881836
2014-05-14,22.190000534057617
2014-05-15,22.219999313354492
2014-05-16,22.040000915527344
2014-05-19,22.270000457763672
2014-05-20,22.329999923706055
2014-05-21,22.520000457763672
2014-05-22,22.90999984741211
2014-05-23,23.329999923706055
2014-05-27,23.739999771118164
2014-05-28,22.59000015258789
2014-05-29,22.940000534057617
2014-05-30,22.760000228881836
2014-06-02,22.690000534057617
2014-06-03,22.299999237060547
2014-06-04,23.219999313354492
2014-06-05,23.989999771118164
2014-06-06,23.719999313354492
2014-06-09,23.809999465942383
2014-06-10,23.18000030517578
2014-06-11,23.15999984741211
2014-06-12,22.639999389648438
2014-06-13,21.770000457763672
2014-06-16,22.040000915527344
2014-06-17,21.780000686645508
2014-06-18,21.739999771118164
2014-06-19,21.920000076293945
2014-06-20,22.1200008392334
2014-06-23,22.329999923706055
2014-06-24,22.3799991607666
2014-06-25,22.920000076293945
2014-06-26,22.75
2014-06-27,22.31999969482422
2014-06-30,22.479999542236328
2014-07-01,23.100000381469727
2014-07-02,23.31999969482422
2014-07-03,23.479999542236328
2014-07-07,22.459999084472656
2014-07-08,22.020000457763672
2014-07-09,21.920000076293945
2014-07-10,21.709999084472656
2014-07-11,21.59000015258789
2014-07-14,21.90999984741211
2014-07-15,21.65999984741211
2014-07-16,21.93000030517578
2014-07-17,21.5
2014-07-18,21.940000534057617
2014-07-21,21.770000457763672
2014-07-22,22.31999969482422
2014-07-23,22.600000381469727
2014-07-24,22.829999923706055
2014-07-25,22.75
2014-07-28,22.6200008392334
2014-07-29,22.40999984741211
2014-07-30,22.3700008392334
2014-07-31,22.139999389648438
2014-08-01,22.649999618530273
2014-08-04,22.770000457763672
2014-08-05,23.059999465942383
2014-08-06,23.1299991607666
2014-08-07,22.690000534057617
2014-08-08,23.049999237060547
2014-08-11,22.969999313354492
2014-08-12,22.780000686645508
2014-08-13,22.729999542236328
2014-08-14,22.5
2014-08-15,22.290000915527344
2014-08-18,22.75
2014-08-19,22.479999542236328
2014-08-20,22.170000076293945
2014-08-21,22.18000030517578
2014-08-22,22.0
2014-08-25,21.860000610351562
2014-08-26,22.15999984741211
2014-08-27,21.770000457763672
2014-08-28,21.860000610351562
2014-08-29,21.899999618530273
2014-09-02,21.8799991607666
2014-09-03,21.899999618530273
2014-09-04,21.780000686645508
2014-09-05,21.75
2014-09-08,21.360000610351562
2014-09-09,20.600000381469727
2014-09-10,20.440000534057617
2014-09-11,21.110000610351562
2014-09-12,20.450000762939453
2014-09-15,20.15999984741211
2014-09-16,20.360000610351562
2014-09-17,20.079999923706055
2014-09-18,19.889999389648438
2014-09-19,19.81999969482422
2014-09-22,19.649999618530273
2014-09-23,19.1200008392334
2014-09-24,19.110000610351562
2014-09-25,18.3799991607666
2014-09-26,17.799999237060547
2014-09-29,17.299999237060547
2014-09-30,19.600000381469727
2014-10-01,20.149999618530273
2014-10-02,20.079999923706055
2014-10-03,19.93000030517578
2014-10-06,19.59000015258789
2014-10-07,19.360000610351562
2014-10-08,19.1200008392334
2014-10-09,18.5
2014-10-10,18.610000610351562
2014-10-13,18.700000762939453
2014-10-14,18.459999084472656
2014-10-15,17.940000534057617
2014-10-16,18.649999618530273
2014-10-17,18.059999465942383
2014-10-20,17.959999084472656
2014-10-21,18.729999542236328
2014-10-22,18.399999618530273
2014-10-23,18.1200008392334
2014-10-24,18.1299991607666
2014-10-27,18.049999237060547
2014-10-28,18.270000457763672
2014-10-29,18.559999465942383
2014-10-30,19.299999237060547
2014-10-31,19.8700008392334
2014-11-03,20.100000381469727
2014-11-04,20.200000762939453
2014-11-05,19.860000610351562
2014-11-06,20.399999618530273
2014-11-07,20.729999542236328
2014-11-10,20.780000686645508
2014-11-11,20.8700008392334
2014-11-12,21.260000228881836
2014-11-13,21.479999542236328
2014-11-14,21.6299991607666
2014-11-17,21.450000762939453
2014-11-18,21.950000762939453
2014-11-19,21.65999984741211
2014-11-20,21.860000610351562
2014-11-21,22.06999969482422
2014-11-24,22.420000076293945
2014-11-25,22.610000610351562
2014-11-26,22.93000030517578
2014-11-28,23.079999923706055
2014-12-01,23.020000457763672
2014-12-02,23.399999618530273
2014-12-03,23.399999618530273
2014-12-04,23.270000457763672
2014-12-05,22.8799991607666
2014-12-08,22.8799991607666
2014-12-09,23.65999984741211
2014-12-10,23.520000457763672
2014-12-11,23.799999237060547
2014-12-12,23.030000686645508
2014-12-15,22.780000686645508
2014-12-16,22.040000915527344
2014-12-17,21.68000030517578
2014-12-18,21.780000686645508
2014-12-19,22.31999969482422
2014-12-22,23.010000228881836
2014-12-23,23.989999771118164
2014-12-24,23.799999237060547
2014-12-26,24.010000228881836
2014-12-29,24.1299991607666
2014-12-30,24.209999084472656
2014-12-31,24.270000457763672
2015-01-02,24.020000457763672
2015-01-05,24.190000534057617
2015-01-06,24.040000915527344
2015-01-07,24.010000228881836
2015-01-08,23.450000762939453
2015-01-09,22.950000762939453
2015-01-12,22.780000686645508
2015-01-13,22.360000610351562
2015-01-14,22.34000015258789
2015-01-15,22.040000915527344
2015-01-16,22.610000610351562
2015-01-20,22.079999923706055
2015-01-21,22.31999969482422
2015-01-22,22.65999984741211
2015-01-23,22.829999923706055
2015-01-26,23.040000915527344
2015-01-27,23.09000015258789
2015-01-28,22.729999542236328
2015-01-29,22.799999237060547
2015-01-30,22.18000030517578
2015-02-02,21.690000534057617
2015-02-03,21.469999313354492
2015-02-04,21.5
2015-02-05,21.43000030517578
2015-02-06,21.389999389648438
2015-02-09,21.1299991607666
2015-02-10,21.31999969482422
2015-02-11,21.299999237060547
2015-02-12,21.389999389648438
2015-02-13,21.56999969482422
2015-02-17,21.290000915527344
2015-02-18,21.479999542236328
2015-02-19,21.440000534057617
2015-02-20,21.399999618530273
2015-02-23,21.18000030517578
2015-02-24,21.239999771118164
2015-02-25,21.389999389648438
2015-02-26,21.579999923706055
2015-02-27,21.899999618530273
2015-03-02,22.40999984741211
2015-03-03,22.139999389648438
2015-03-04,22.170000076293945
2015-03-05,21.969999313354492
2015-03-06,22.989999771118164
2015-03-09,22.239999771118164
2015-03-10,21.780000686645508
2015-03-11,21.43000030517578
2015-03-12,22.3799991607666
2015-03-13,22.65999984741211
2015-03-16,22.90999984741211
2015-03-17,22.780000686645508
2015-03-18,22.959999084472656
2015-03-19,23.059999465942383
2015-03-20,22.280000686645508
2015-03-23,23.270000457763672
2015-03-24,22.93000030517578
2015-03-25,22.579999923706055
2015-03-26,22.469999313354492
2015-03-27,22.56999969482422
2015-03-30,22.950000762939453
2015-03-31,23.020000457763672
2015-04-01,23.8799991607666
2015-04-02,23.549999237060547
2015-04-06,24.040000915527344
2015-04-07,24.989999771118164
2015-04-08,26.139999389648438
2015-04-09,26.059999465942383
2015-04-10,26.209999084472656
2015-04-13,26.020000457763672
2015-04-14,26.219999313354492
2015-04-15,26.399999618530273
2015-04-16,26.950000762939453
2015-04-17,26.270000457763672
2015-04-20,27.510000228881836
2015-04-21,27.93000030517578
2015-04-22,27.600000381469727
2015-04-23,28.450000762939453
2015-04-24,28.860000610351562
2015-04-27,28.040000915527344
2015-04-28,27.760000228881836
2015-04-29,27.950000762939453
2015-04-30,26.84000015258789
2015-05-01,27.0
2015-05-04,26.790000915527344
2015-05-05,26.75
2015-05-06,26.809999465942383
2015-05-07,26.600000381469727
2015-05-08,26.479999542236328
2015-05-11,26.489999771118164
2015-05-12,26.389999389648438
2015-05-13,26.09000015258789
2015-05-14,27.1200008392334
2015-05-15,27.40999984741211
2015-05-18,27.5
2015-05-19,28.0
2015-05-20,28.34000015258789
2015-05-21,28.010000228881836
2015-05-22,27.950000762939453
2015-05-26,27.8700008392334
2015-05-27,27.989999771118164
2015-05-28,27.969999313354492
2015-05-29,28.010000228881836
2015-06-01,27.68000030517578
2015-06-02,27.100000381469727
2015-06-03,27.65999984741211
2015-06-04,28.229999542236328
2015-06-05,28.610000610351562
2015-06-08,28.520000457763672
2015-06-09,27.5
2015-06-10,27.8799991607666
2015-06-11,27.940000534057617
2015-06-12,28.610000610351562
2015-06-15,28.56999969482422
2015-06-16,28.989999771118164
2015-06-17,28.510000228881836
2015-06-18,28.649999618530273
2015-06-19,28.65999984741211
2015-06-22,28.809999465942383
2015-06-23,28.559999465942383
2015-06-24,28.100000381469727
2015-06-25,28.6200008392334
2015-06-26,28.790000915527344
2015-06-29,28.600000381469727
2015-06-30,27.860000610351562
2015-07-01,27.59000015258789
2015-07-02,27.489999771118164
2015-07-06,28.200000762939453
2015-07-07,27.440000534057617
2015-07-08,26.610000610351562
2015-07-09,26.450000762939453
2015-07-10,26.889999389648438
2015-07-13,27.1299991607666
2015-07-14,27.479999542236328
2015-07-15,27.260000228881836
2015-07-16,28.280000686645508
2015-07-17,28.34000015258789
2015-07-20,27.850000381469727
2015-07-21,27.93000030517578
2015-07-22,27.540000915527344
2015-07-23,27.420000076293945
2015-07-24,26.399999618530273
2015-07-27,26.280000686645508
2015-07-28,26.770000457763672
2015-07-29,26.450000762939453
2015-07-30,26.440000534057617
2015-07-31,27.139999389648438
2015-08-03,26.530000686645508
2015-08-04,28.34000015258789
2015-08-05,28.809999465942383
2015-08-06,28.760000228881836
2015-08-07,28.850000381469727
2015-08-10,28.799999237060547
2015-08-11,28.329999923706055
2015-08-12,28.719999313354492
2015-08-13,28.299999237060547
2015-08-14,28.700000762939453
2015-08-17,29.280000686645508
2015-08-18,30.65999984741211
2015-08-19,29.829999923706055
2015-08-20,29.25
2015-08-21,29.829999923706055
2015-08-24,28.469999313354492
2015-08-25,28.18000030517578
2015-08-26,28.290000915527344
2015-08-27,28.510000228881836
2015-08-28,28.709999084472656
2015-08-31,28.739999771118164
2015-09-01,28.549999237060547
2015-09-02,29.799999237060547
2015-09-03,28.959999084472656
2015-09-04,29.110000610351562
2015-09-08,29.479999542236328
2015-09-09,30.860000610351562
2015-09-10,33.220001220703125
2015-09-11,32.7400016784668
2015-09-14,31.989999771118164
2015-09-15,31.969999313354492
2015-09-16,32.61000061035156
2015-09-17,33.90999984741211
2015-09-18,33.380001068115234
2015-09-21,33.540000915527344
2015-09-22,34.09000015258789
2015-09-23,35.060001373291016
2015-09-24,34.599998474121094
2015-09-25,32.77000045776367
2015-09-28,31.309999465942383
2015-09-29,31.600000381469727
2015-09-30,31.149999618530273
2015-10-01,29.90999984741211
2015-10-02,30.43000030517578
2015-10-05,30.770000457763672
2015-10-06,29.93000030517578
2015-10-07,30.56999969482422
2015-10-08,30.34000015258789
2015-10-09,30.200000762939453
2015-10-12,31.309999465942383
2015-10-13,31.329999923706055
2015-10-14,31.399999618530273
2015-10-15,32.619998931884766
2015-10-16,33.849998474121094
2015-10-19,35.720001220703125
2015-10-20,35.25
2015-10-21,33.970001220703125
2015-10-22,32.720001220703125
2015-10-23,24.739999771118164
2015-10-26,24.18000030517578
2015-10-27,25.459999084472656
2015-10-28,25.940000534057617
2015-10-29,26.559999465942383
2015-10-30,24.979999542236328
2015-11-02,24.920000076293945
2015-11-03,21.799999237060547
2015-11-04,22.100000381469727
2015-11-05,22.079999923706055
2015-11-06,21.280000686645508
2015-11-09,19.979999542236328
2015-11-10,19.829999923706055
2015-11-11,19.360000610351562
2015-11-12,18.93000030517578
2015-11-13,19.8799991607666
2015-11-16,20.68000030517578
2015-11-17,20.780000686645508
2015-11-18,21.040000915527344
2015-11-19,21.0
2015-11-20,21.170000076293945
2015-11-23,21.739999771118164
2015-11-24,21.829999923706055
2015-11-25,22.229999542236328
2015-11-27,22.719999313354492
2015-11-30,22.790000915527344
2015-12-01,22.920000076293945
2015-12-02,22.84000015258789
2015-12-03,22.68000030517578
2015-12-04,22.790000915527344
2015-12-07,22.219999313354492
2015-12-08,23.139999389648438
2015-12-09,23.950000762939453
2015-12-10,23.6299991607666
2015-12-11,24.56999969482422
2015-12-14,24.889999389648438
2015-12-15,25.0
2015-12-16,24.809999465942383
2015-12-17,24.540000915527344
2015-12-18,24.0
2015-12-21,24.489999771118164
2015-12-22,23.709999084472656
2015-12-23,23.559999465942383
2015-12-24,23.670000076293945
2015-12-28,23.510000228881836
2015-12-29,24.59000015258789
2015-12-30,24.09000015258789
2015-12-31,23.280000686645508
2016-01-04,22.889999389648438
2016-01-05,23.479999542236328
2016-01-06,24.15999984741211
2016-01-07,22.540000915527344
2016-01-08,22.270000457763672
2016-01-11,22.3799991607666
2016-01-12,22.469999313354492
2016-01-13,21.440000534057617
2016-01-14,21.360000610351562
2016-01-15,20.540000915527344
2016-01-19,19.06999969482422
2016-01-20,19.559999465942383
2016-01-21,19.709999084472656
2016-01-22,20.030000686645508
2016-01-25,20.43000030517578
2016-01-26,21.1299991607666
2016-01-27,20.520000457763672
2016-01-28,20.520000457763672
2016-01-29,21.209999084472656
2016-02-01,21.829999923706055
2016-02-02,21.649999618530273
2016-02-03,21.5
2016-02-04,21.450000762939453
2016-02-05,20.280000686645508
2016-02-08,21.079999923706055
2016-02-09,21.3799991607666
2016-02-10,22.299999237060547
2016-02-11,21.239999771118164
2016-02-12,21.25
2016-02-16,23.06999969482422
2016-02-17,23.459999084472656
2016-02-18,22.6200008392334
2016-02-19,21.540000915527344
2016-02-22,22.309999465942383
2016-02-23,21.90999984741211
2016-02-24,21.75
2016-02-25,22.729999542236328
2016-02-26,23.40999984741211
2016-02-29,22.700000762939453
2016-03-01,24.049999237060547
2016-03-02,24.040000915527344
2016-03-03,24.40999984741211
2016-03-04,23.3799991607666
2016-03-07,23.799999237060547
2016-03-08,19.5
2016-03-09,18.399999618530273
2016-03-10,17.459999084472656
2016-03-11,18.690000534057617
2016-03-14,18.540000915527344
2016-03-15,16.920000076293945
2016-03-16,16.90999984741211
2016-03-17,16.799999237060547
2016-03-18,17.110000610351562
2016-03-21,16.780000686645508
2016-03-22,16.84000015258789
2016-03-23,16.389999389648438
2016-03-24,16.360000610351562
2016-03-28,17.209999084472656
2016-03-29,17.639999389648438
2016-03-30,17.40999984741211
2016-03-31,17.190000534057617
2016-04-01,17.18000030517578
2016-04-04,17.15999984741211
2016-04-05,17.049999237060547
2016-04-06,17.270000457763672
2016-04-07,17.059999465942383
2016-04-08,17.489999771118164
2016-04-11,17.65999984741211
2016-04-12,18.229999542236328
2016-04-13,18.8700008392334
2016-04-14,19.239999771118164
2016-04-15,19.479999542236328
2016-04-18,19.90999984741211
2016-04-19,20.170000076293945
2016-04-20,20.90999984741211
2016-04-21,20.670000076293945
2016-04-22,20.3700008392334
2016-04-25,20.0
2016-04-26,19.739999771118164
2016-04-27,19.459999084472656
2016-04-28,19.09000015258789
2016-04-29,18.5
2016-05-02,19.020000457763672
2016-05-03,18.290000915527344
2016-05-04,18.170000076293945
2016-05-05,17.959999084472656
2016-05-06,18.329999923706055
2016-05-09,19.459999084472656
2016-05-10,19.579999923706055
2016-05-11,19.0
2016-05-12,18.829999923706055
2016-05-13,18.670000076293945
2016-05-16,18.780000686645508
2016-05-17,18.40999984741211
2016-05-18,19.1200008392334
2016-05-19,18.729999542236328
2016-05-20,19.09000015258789
2016-05-23,19.0
2016-05-24,20.25
2016-05-25,20.0
2016-05-26,19.729999542236328
2016-05-27,19.709999084472656
2016-05-31,20.0
2016-06-01,20.290000915527344
2016-06-02,19.540000915527344
2016-06-03,19.18000030517578
2016-06-06,20.639999389648438
2016-06-07,20.790000915527344
2016-06-08,20.40999984741211
2016-06-09,19.969999313354492
2016-06-10,19.959999084472656
2016-06-13,19.8799991607666
2016-06-14,19.6299991607666
2016-06-15,19.559999465942383
2016-06-16,19.59000015258789
2016-06-17,18.68000030517578
2016-06-20,19.290000915527344
2016-06-21,19.760000228881836
2016-06-22,19.440000534057617
2016-06-23,18.639999389648438
2016-06-24,17.469999313354492
2016-06-27,17.600000381469727
2016-06-28,17.6299991607666
2016-06-29,16.700000762939453
2016-06-30,17.43000030517578
2016-07-01,17.530000686645508
2016-07-05,17.920000076293945
2016-07-06,18.889999389648438
2016-07-07,18.540000915527344
2016-07-08,19.0
2016-07-11,18.940000534057617
2016-07-12,19.15999984741211
2016-07-13,19.450000762939453
2016-07-14,19.549999237060547
2016-07-15,19.65999984741211
2016-07-18,19.43000030517578
2016-07-19,19.219999313354492
2016-07-20,19.729999542236328
2016-07-21,19.950000762939453
2016-07-22,19.639999389648438
2016-07-25,19.469999313354492
2016-07-26,18.8700008392334
2016-07-27,19.34000015258789
2016-07-28,19.239999771118164
2016-07-29,18.860000610351562
2016-08-01,18.489999771118164
2016-08-02,21.469999313354492
2016-08-03,21.1200008392334
2016-08-04,19.860000610351562
2016-08-05,20.489999771118164
2016-08-08,20.510000228881836
2016-08-09,20.549999237060547
2016-08-10,20.709999084472656
2016-08-11,20.709999084472656
2016-08-12,21.760000228881836
2016-08-15,21.739999771118164
2016-08-16,21.520000457763672
2016-08-17,20.6299991607666
2016-08-18,20.770000457763672
2016-08-19,21.3799991607666
2016-08-22,21.639999389648438
2016-08-23,21.299999237060547
2016-08-24,21.280000686645508
2016-08-25,23.030000686645508
2016-08-26,22.959999084472656
2016-08-29,23.139999389648438
2016-08-30,24.020000457763672
2016-08-31,23.979999542236328
2016-09-01,24.200000762939453
2016-09-02,24.8700008392334
2016-09-06,24.610000610351562
2016-09-07,24.969999313354492
2016-09-08,25.729999542236328
2016-09-09,24.170000076293945
2016-09-12,24.84000015258789
2016-09-13,24.790000915527344
2016-09-14,24.559999465942383
2016-09-15,24.219999313354492
2016-09-16,24.709999084472656
2016-09-19,24.770000457763672
2016-09-20,24.860000610351562
2016-09-21,25.260000228881836
2016-09-22,26.170000076293945
2016-09-23,26.489999771118164
2016-09-26,26.540000915527344
2016-09-27,26.770000457763672
2016-09-28,26.8700008392334
2016-09-29,26.09000015258789
2016-09-30,26.15999984741211
2016-10-03,26.030000686645508
2016-10-04,26.040000915527344
2016-10-05,26.469999313354492
2016-10-06,26.700000762939453
2016-10-07,26.469999313354492
2016-10-10,26.889999389648438
2016-10-11,27.110000610351562
2016-10-12,27.18000030517578
2016-10-13,26.670000076293945
2016-10-14,26.760000228881836
2016-10-17,27.010000228881836
2016-10-18,27.25
2016-10-19,27.059999465942383
2016-10-20,26.969999313354492
2016-10-21,26.479999542236328
2016-10-24,26.559999465942383
2016-10-25,26.290000915527344
2016-10-26,25.979999542236328
2016-10-27,25.280000686645508
2016-10-28,24.959999084472656
2016-10-31,25.299999237060547
2016-11-01,25.049999237060547
2016-11-02,24.950000762939453
2016-11-03,24.649999618530273
2016-11-04,25.600000381469727
2016-11-07,26.0
2016-11-08,30.049999237060547
2016-11-09,31.850000381469727
2016-11-10,32.95000076293945
2016-11-11,32.95000076293945
2016-11-14,31.850000381469727
2016-11-15,31.899999618530273
2016-11-16,32.0
2016-11-17,32.45000076293945
2016-11-18,34.0
2016-11-21,34.04999923706055
2016-11-22,33.650001525878906
2016-11-23,33.54999923706055
2016-11-25,33.5
2016-11-28,34.0
2016-11-29,34.79999923706055
2016-11-30,34.70000076293945
2016-12-01,33.79999923706055
2016-12-02,34.599998474121094
2016-12-05,34.95000076293945
2016-12-06,34.79999923706055
2016-12-07,33.97999954223633
2016-12-08,34.0
2016-12-09,33.75
2016-12-12,35.400001525878906
2016-12-13,34.900001525878906
2016-12-14,34.54999923706055
2016-12-15,34.95000076293945
2016-12-16,35.5
2016-12-19,35.0
2016-12-20,35.650001525878906
2016-12-21,35.349998474121094
2016-12-22,34.54999923706055
2016-12-23,35.54999923706055
2016-12-27,34.900001525878906
2016-12-28,35.25
2016-12-29,35.349998474121094
2016-12-30,35.04999923706055
2017-01-03,35.95000076293945
2017-01-04,36.099998474121094
2017-01-05,35.70000076293945
2017-01-06,35.349998474121094
2017-01-09,35.04999923706055
2017-01-10,34.95000076293945
2017-01-11,35.0
2017-01-12,34.099998474121094
2017-01-13,34.54999923706055
2017-01-17,34.70000076293945
2017-01-18,34.900001525878906
2017-01-19,33.70000076293945
2017-01-20,33.900001525878906
2017-01-23,33.95000076293945
2017-01-24,34.70000076293945
2017-01-25,34.79999923706055
2017-01-26,33.650001525878906
2017-01-27,34.0
2017-01-30,33.20000076293945
2017-01-31,34.150001525878906
2017-02-01,33.95000076293945
2017-02-02,34.099998474121094
2017-02-03,35.70000076293945
2017-02-06,35.45000076293945
2017-02-07,35.29999923706055
2017-02-08,35.099998474121094
2017-02-09,35.099998474121094
2017-02-10,35.099998474121094
2017-02-13,35.900001525878906
2017-02-14,35.45000076293945
2017-02-15,35.29999923706055
2017-02-16,34.79999923706055
2017-02-17,34.400001525878906
2017-02-21,33.95000076293945
2017-02-22,33.20000076293945
2017-02-23,33.75
2017-02-24,33.900001525878906
2017-02-27,33.95000076293945
2017-02-28,32.20000076293945
2017-03-01,33.70000076293945
2017-03-02,33.650001525878906
2017-03-03,34.04999923706055
2017-03-06,33.45000076293945
2017-03-07,34.45000076293945
2017-03-08,34.20000076293945
2017-03-09,33.099998474121094
2017-03-10,34.099998474121094
2017-03-13,34.04999923706055
2017-03-14,33.25
2017-03-15,32.5
2017-03-16,33.45000076293945
2017-03-17,33.29999923706055
2017-03-20,31.950000762939453
2017-03-21,30.299999237060547
2017-03-22,30.700000762939453
2017-03-23,30.399999618530273
2017-03-24,30.700000762939453
2017-03-27,30.700000762939453
2017-03-28,30.649999618530273
2017-03-29,30.850000381469727
2017-03-30,32.25
2017-03-31,32.0
2017-04-03,31.600000381469727
2017-04-04,31.299999237060547
2017-04-05,31.5
2017-04-06,32.75
2017-04-07,32.400001525878906
2017-04-10,31.75
2017-04-11,32.150001525878906
2017-04-12,31.649999618530273
2017-04-13,31.600000381469727
2017-04-17,32.349998474121094
2017-04-18,31.5
2017-04-19,31.799999237060547
2017-04-20,32.5
2017-04-21,32.79999923706055
2017-04-24,33.400001525878906
2017-04-25,33.25
2017-04-26,33.349998474121094
2017-04-27,33.849998474121094
2017-04-28,33.95000076293945
2017-05-01,33.849998474121094
2017-05-02,34.29999923706055
2017-05-03,34.599998474121094
2017-05-04,36.0
2017-05-05,36.150001525878906
2017-05-08,36.900001525878906
2017-05-09,40.25
2017-05-10,40.400001525878906
2017-05-11,40.20000076293945
2017-05-12,39.54999923706055
2017-05-15,37.900001525878906
2017-05-16,37.95000076293945
2017-05-17,36.79999923706055
2017-05-18,37.75
2017-05-19,37.95000076293945
2017-05-22,37.75
