,FEMB
2018-08-14,36.88999938964844
2018-08-15,36.88999938964844
2018-08-16,36.97999954223633
2018-08-17,36.90999984741211
2018-08-20,36.86000061035156
2018-08-21,36.81999969482422
2018-08-22,36.92900085449219
2018-08-23,36.58000183105469
2018-08-24,36.974998474121094
2018-08-27,36.91999816894531
2018-08-28,36.784000396728516
2018-08-29,36.630001068115234
2018-08-30,36.40999984741211
2018-08-31,36.53499984741211
2018-09-04,35.880001068115234
2018-09-05,35.66999816894531
2018-09-06,36.00899887084961
2018-09-07,35.95899963378906
2018-09-10,35.88999938964844
2018-09-11,36.02899932861328
2018-09-12,36.20899963378906
2018-09-13,36.310001373291016
2018-09-14,36.150001525878906
2018-09-17,36.07400131225586
2018-09-18,36.18000030517578
2018-09-19,36.2599983215332
2018-09-20,36.58000183105469
2018-09-21,36.619998931884766
2018-09-24,36.61899948120117
2018-09-25,36.54499816894531
2018-09-26,36.779998779296875
2018-09-27,36.86000061035156
2018-09-28,36.61000061035156
2018-10-01,36.849998474121094
2018-10-02,36.540000915527344
2018-10-03,36.599998474121094
2018-10-04,36.209999084472656
2018-10-05,36.30799865722656
2018-10-08,36.41999816894531
2018-10-09,36.36000061035156
2018-10-10,36.29899978637695
2018-10-11,36.38999938964844
2018-10-12,36.382999420166016
2018-10-15,36.630001068115234
2018-10-16,36.8380012512207
2018-10-17,36.83000183105469
2018-10-18,36.72700119018555
2018-10-19,36.70199966430664
2018-10-22,36.630001068115234
2018-10-23,36.54999923706055
2018-10-24,36.21799850463867
2018-10-25,36.14099884033203
2018-10-26,36.36000061035156
2018-10-29,36.13999938964844
2018-10-30,36.18000030517578
2018-10-31,35.970001220703125
2018-11-01,36.27000045776367
2018-11-02,36.349998474121094
2018-11-05,36.52000045776367
2018-11-06,36.5890007019043
2018-11-07,36.6510009765625
2018-11-08,36.54999923706055
2018-11-09,36.310001373291016
2018-11-12,36.167999267578125
2018-11-13,36.06999969482422
2018-11-14,36.20000076293945
2018-11-15,36.43899917602539
2018-11-16,36.63999938964844
2018-11-19,36.70000076293945
2018-11-20,36.540000915527344
2018-11-21,36.529998779296875
2018-11-23,36.720001220703125
2018-11-26,36.43000030517578
2018-11-27,36.4900016784668
2018-11-28,36.72999954223633
2018-11-29,36.82500076293945
2018-11-30,36.82899856567383
2018-12-03,36.810001373291016
2018-12-04,36.85900115966797
2018-12-06,36.571998596191406
2018-12-07,36.72100067138672
2018-12-10,36.45000076293945
2018-12-11,36.54999923706055
2018-12-12,36.630001068115234
2018-12-13,36.779998779296875
2018-12-14,36.59000015258789
2018-12-17,36.54999923706055
2018-12-18,36.470001220703125
2018-12-19,36.52000045776367
2018-12-20,36.900001525878906
2018-12-21,36.619998931884766
2018-12-24,36.840999603271484
2018-12-26,36.72999954223633
2018-12-27,36.81100082397461
2018-12-28,36.970001220703125
2018-12-31,37.02000045776367
2019-01-02,36.97999954223633
2019-01-03,37.130001068115234
2019-01-04,37.4900016784668
2019-01-07,37.66999816894531
2019-01-08,37.66999816894531
2019-01-09,37.72999954223633
2019-01-10,37.77000045776367
2019-01-11,37.689998626708984
2019-01-14,37.93000030517578
2019-01-15,37.70000076293945
2019-01-16,37.874000549316406
2019-01-17,37.709999084472656
2019-01-18,37.7859992980957
2019-01-22,37.61000061035156
2019-01-23,37.63999938964844
2019-01-24,37.62799835205078
2019-01-25,37.939998626708984
2019-01-28,37.66699981689453
2019-01-29,37.73099899291992
2019-01-30,38.066001892089844
2019-01-31,38.459999084472656
2019-02-01,38.41999816894531
2019-02-04,38.45000076293945
2019-02-05,38.777000427246094
2019-02-06,38.49300003051758
2019-02-07,38.540000915527344
2019-02-08,38.301998138427734
2019-02-11,38.10599899291992
2019-02-12,38.27000045776367
2019-02-13,38.02000045776367
2019-02-14,37.987998962402344
2019-02-15,38.25
2019-02-19,38.36000061035156
2019-02-20,38.45000076293945
2019-02-21,38.16999816894531
2019-02-22,38.2599983215332
2019-02-25,38.290000915527344
2019-02-26,38.457000732421875
2019-02-27,38.43000030517578
2019-02-28,38.34000015258789
2019-03-01,38.060001373291016
2019-03-04,38.042999267578125
2019-03-05,38.02000045776367
2019-03-06,37.94200134277344
2019-03-07,37.65999984741211
2019-03-08,37.61000061035156
2019-03-11,37.79100036621094
2019-03-12,37.90999984741211
2019-03-13,37.9900016784668
2019-03-14,37.959999084472656
2019-03-15,37.91999816894531
2019-03-18,38.29999923706055
2019-03-19,38.279998779296875
2019-03-20,38.48699951171875
2019-03-21,38.382999420166016
2019-03-22,37.7599983215332
2019-03-25,38.0099983215332
2019-03-26,38.040000915527344
2019-03-27,37.88100051879883
2019-03-28,37.7599983215332
2019-03-29,37.880001068115234
2019-04-01,37.97999954223633
2019-04-02,38.040000915527344
2019-04-03,38.2130012512207
2019-04-04,38.0099983215332
2019-04-05,38.189998626708984
2019-04-08,38.16999816894531
2019-04-09,38.220001220703125
2019-04-10,38.33000183105469
2019-04-11,38.38999938964844
2019-04-12,38.33000183105469
2019-04-15,38.27000045776367
2019-04-16,38.22700119018555
2019-04-17,38.29999923706055
2019-04-18,38.224998474121094
2019-04-22,38.189998626708984
2019-04-23,37.86000061035156
2019-04-24,37.7400016784668
2019-04-25,37.310001373291016
2019-04-26,37.5
2019-04-29,37.54999923706055
2019-04-30,37.63800048828125
2019-05-01,37.599998474121094
2019-05-02,37.32699966430664
2019-05-03,37.619998931884766
2019-05-06,37.59700012207031
2019-05-07,37.42100143432617
2019-05-08,37.349998474121094
2019-05-09,37.25
2019-05-10,37.40999984741211
2019-05-13,37.14899826049805
2019-05-14,37.369998931884766
2019-05-15,37.40999984741211
2019-05-16,37.220001220703125
2019-05-17,37.0
2019-05-20,37.04999923706055
2019-05-21,37.02899932861328
2019-05-22,37.0
2019-05-23,37.05699920654297
2019-05-24,37.244998931884766
2019-05-28,37.119998931884766
2019-05-29,37.27899932861328
2019-05-30,37.290000915527344
2019-05-31,37.36000061035156
2019-06-03,37.624000549316406
2019-06-04,37.54999923706055
2019-06-05,37.731998443603516
2019-06-06,37.900001525878906
2019-06-07,38.00299835205078
2019-06-10,37.95000076293945
2019-06-11,38.209999084472656
2019-06-12,38.20800018310547
2019-06-13,38.14500045776367
2019-06-14,38.02000045776367
2019-06-17,38.0099983215332
2019-06-18,38.189998626708984
2019-06-19,38.50699996948242
2019-06-20,38.790000915527344
2019-06-21,38.573001861572266
2019-06-24,38.79999923706055
2019-06-25,38.86000061035156
2019-06-26,38.80500030517578
2019-06-27,39.060001373291016
2019-06-28,38.72999954223633
2019-07-01,38.94499969482422
2019-07-02,38.95000076293945
2019-07-03,39.2400016784668
2019-07-05,39.25
2019-07-08,39.27000045776367
2019-07-09,39.13999938964844
2019-07-10,39.15999984741211
2019-07-11,39.33700180053711
2019-07-12,39.39099884033203
2019-07-15,39.444000244140625
2019-07-16,39.52000045776367
2019-07-17,39.48699951171875
2019-07-18,39.849998474121094
2019-07-19,39.94599914550781
2019-07-22,39.79999923706055
2019-07-23,39.68000030517578
2019-07-24,39.45000076293945
2019-07-25,39.4739990234375
2019-07-26,39.310001373291016
2019-07-29,39.189998626708984
2019-07-30,39.189998626708984
2019-07-31,39.099998474121094
2019-08-01,38.810001373291016
2019-08-02,38.529998779296875
2019-08-05,38.2400016784668
2019-08-06,38.369998931884766
2019-08-07,38.3650016784668
2019-08-08,38.66999816894531
2019-08-09,38.619998931884766
2019-08-12,38.40999984741211
2019-08-13,38.5
2019-08-14,38.25
2019-08-15,38.369998931884766
2019-08-16,38.25
2019-08-19,38.279998779296875
2019-08-20,38.16999816894531
2019-08-21,38.209999084472656
2019-08-22,38.119998931884766
2019-08-23,37.970001220703125
2019-08-26,37.91999816894531
2019-08-27,37.84000015258789
2019-08-28,37.715999603271484
2019-08-29,37.72999954223633
2019-08-30,37.78099822998047
2019-09-03,37.91999816894531
2019-09-04,38.053001403808594
2019-09-05,38.11000061035156
2019-09-06,38.15999984741211
2019-09-09,38.27000045776367
2019-09-10,38.290000915527344
2019-09-11,38.349998474121094
2019-09-12,38.61000061035156
2019-09-13,38.709999084472656
2019-09-16,38.54999923706055
2019-09-17,38.54999923706055
2019-09-18,38.42100143432617
2019-09-19,38.52000045776367
2019-09-20,38.41999816894531
2019-09-23,38.452999114990234
2019-09-24,38.45399856567383
2019-09-25,38.2400016784668
2019-09-26,38.05400085449219
2019-09-27,38.02000045776367
2019-09-30,38.04999923706055
2019-10-01,37.86800003051758
2019-10-02,37.98400115966797
2019-10-03,38.112998962402344
2019-10-04,38.290000915527344
2019-10-07,38.310001373291016
2019-10-08,38.2239990234375
2019-10-09,38.29999923706055
2019-10-10,38.37900161743164
2019-10-11,38.470001220703125
2019-10-14,38.433998107910156
2019-10-15,38.38999938964844
2019-10-16,38.400001525878906
2019-10-17,38.584999084472656
2019-10-18,38.73500061035156
2019-10-21,38.8129997253418
2019-10-22,38.7599983215332
2019-10-23,38.83000183105469
2019-10-24,38.88999938964844
2019-10-25,38.84000015258789
2019-10-28,38.86000061035156
2019-10-29,38.83000183105469
2019-10-30,38.66999816894531
2019-10-31,38.36000061035156
2019-11-01,38.560001373291016
2019-11-04,38.7400016784668
2019-11-05,38.869998931884766
2019-11-06,38.77000045776367
2019-11-07,38.680999755859375
2019-11-08,38.51900100708008
2019-11-11,38.41400146484375
2019-11-12,38.24399948120117
2019-11-13,37.98400115966797
2019-11-14,38.08000183105469
2019-11-15,38.23500061035156
2019-11-18,38.244998931884766
2019-11-19,38.220001220703125
2019-11-20,38.224998474121094
2019-11-21,38.20000076293945
2019-11-22,38.194000244140625
2019-11-25,38.08000183105469
2019-11-26,37.93899917602539
2019-11-27,37.834999084472656
2019-11-29,37.810001373291016
2019-12-02,37.83399963378906
2019-12-03,37.75
2019-12-04,37.88600158691406
2019-12-05,37.97600173950195
2019-12-06,38.095001220703125
2019-12-09,38.19499969482422
2019-12-10,38.13999938964844
2019-12-11,38.32500076293945
2019-12-12,38.52000045776367
2019-12-13,38.34000015258789
2019-12-16,38.36000061035156
2019-12-17,38.37300109863281
2019-12-18,38.439998626708984
2019-12-19,38.5099983215332
2019-12-20,38.518001556396484
2019-12-23,38.5099983215332
2019-12-24,38.61899948120117
2019-12-26,38.709999084472656
2019-12-27,38.93000030517578
2019-12-30,38.95000076293945
2019-12-31,39.06999969482422
2020-01-02,39.33100128173828
2020-01-03,39.13999938964844
2020-01-06,39.06999969482422
2020-01-07,38.96500015258789
2020-01-08,39.19499969482422
2020-01-09,39.1510009765625
2020-01-10,39.1349983215332
2020-01-13,39.06999969482422
2020-01-14,39.13600158691406
2020-01-15,39.04800033569336
2020-01-16,39.08000183105469
2020-01-17,39.08000183105469
2020-01-21,39.060001373291016
2020-01-22,38.959999084472656
2020-01-23,38.97999954223633
2020-01-24,39.01499938964844
2020-01-27,38.73899841308594
2020-01-28,38.744998931884766
2020-01-29,38.86000061035156
2020-01-30,38.68000030517578
2020-01-31,38.43000030517578
2020-02-03,38.599998474121094
2020-02-04,38.77000045776367
2020-02-05,38.86000061035156
2020-02-06,38.66999816894531
2020-02-07,38.439998626708984
2020-02-10,38.369998931884766
2020-02-11,38.555999755859375
2020-02-12,38.500999450683594
2020-02-13,38.46099853515625
2020-02-14,38.54999923706055
2020-02-18,38.435001373291016
2020-02-19,38.37900161743164
2020-02-20,38.183998107910156
2020-02-21,38.209999084472656
2020-02-24,37.89699935913086
2020-02-25,37.814998626708984
2020-02-26,37.73699951171875
2020-02-27,37.220001220703125
2020-02-28,36.875
2020-03-02,37.22999954223633
2020-03-03,37.5989990234375
2020-03-04,37.665000915527344
2020-03-05,37.27199935913086
2020-03-06,37.055999755859375
2020-03-09,34.86000061035156
2020-03-10,35.39799880981445
2020-03-11,35.249000549316406
2020-03-12,33.58000183105469
2020-03-13,33.082000732421875
2020-03-16,32.15599822998047
2020-03-17,31.679000854492188
2020-03-18,31.06999969482422
2020-03-19,30.36199951171875
2020-03-20,30.1299991607666
2020-03-23,29.81999969482422
2020-03-24,30.316999435424805
2020-03-25,31.80299949645996
2020-03-26,32.06100082397461
2020-03-27,31.93000030517578
2020-03-30,31.6299991607666
2020-03-31,31.6299991607666
2020-04-01,31.44700050354004
2020-04-02,31.261999130249023
2020-04-03,31.09000015258789
2020-04-06,31.135000228881836
2020-04-07,31.829999923706055
2020-04-08,31.881999969482422
2020-04-09,32.236000061035156
2020-04-13,32.47999954223633
2020-04-14,32.70500183105469
2020-04-15,32.46500015258789
2020-04-16,32.40999984741211
2020-04-17,32.70000076293945
2020-04-20,32.755001068115234
2020-04-21,32.029998779296875
2020-04-22,32.11000061035156
2020-04-23,31.979999542236328
2020-04-24,31.790000915527344
2020-04-27,31.927000045776367
2020-04-28,32.03200149536133
2020-04-29,32.470001220703125
2020-04-30,32.66999816894531
2020-05-01,32.43000030517578
2020-05-04,32.540000915527344
2020-05-05,32.630001068115234
2020-05-06,32.525001525878906
2020-05-07,32.709999084472656
2020-05-08,32.994998931884766
2020-05-11,33.112998962402344
2020-05-12,33.02000045776367
2020-05-13,32.92499923706055
2020-05-14,32.9900016784668
2020-05-15,32.91999816894531
2020-05-18,33.50899887084961
2020-05-19,33.58300018310547
2020-05-20,34.1349983215332
2020-05-21,34.220001220703125
2020-05-22,34.051998138427734
2020-05-26,34.58000183105469
2020-05-27,34.77000045776367
2020-05-28,34.79999923706055
2020-05-29,34.84000015258789
2020-06-01,35.11000061035156
2020-06-02,35.354000091552734
2020-06-03,36.06999969482422
2020-06-04,35.915000915527344
2020-06-05,35.8849983215332
2020-06-08,36.029998779296875
2020-06-09,35.98500061035156
2020-06-10,36.034000396728516
2020-06-11,35.189998626708984
2020-06-12,35.15999984741211
2020-06-15,35.15999984741211
2020-06-16,35.064998626708984
2020-06-17,34.900001525878906
2020-06-18,34.6609992980957
2020-06-19,34.85300064086914
2020-06-22,35.07899856567383
2020-06-23,35.09000015258789
2020-06-24,34.96500015258789
2020-06-25,34.779998779296875
2020-06-26,34.6150016784668
2020-06-29,34.55500030517578
2020-06-30,34.58000183105469
2020-07-01,34.95000076293945
2020-07-02,35.029998779296875
2020-07-06,35.09000015258789
2020-07-07,34.72999954223633
2020-07-08,34.810001373291016
2020-07-09,35.025001525878906
2020-07-10,35.194000244140625
2020-07-13,35.18000030517578
2020-07-14,35.15999984741211
2020-07-15,35.30500030517578
2020-07-16,35.14799880981445
2020-07-17,35.029998779296875
2020-07-20,35.23500061035156
2020-07-21,35.54999923706055
2020-07-22,35.689998626708984
2020-07-23,35.5
2020-07-24,35.439998626708984
2020-07-27,35.82699966430664
2020-07-28,35.779998779296875
2020-07-29,35.849998474121094
2020-07-30,35.79999923706055
2020-07-31,35.619998931884766
2020-08-03,35.292999267578125
2020-08-04,35.66600036621094
2020-08-05,35.5
2020-08-06,35.34000015258789
2020-08-07,35.15999984741211
2020-08-10,35.04999923706055
2020-08-11,34.9900016784668
2020-08-12,34.994998931884766
2020-08-13,34.97999954223633
2020-08-14,35.0369987487793
2020-08-17,34.779998779296875
2020-08-18,35.04100036621094
2020-08-19,35.15999984741211
2020-08-20,34.893001556396484
2020-08-21,34.68000030517578
2020-08-24,34.79999923706055
2020-08-25,34.810001373291016
2020-08-26,34.869998931884766
2020-08-27,34.7859992980957
2020-08-28,35.334999084472656
2020-08-31,35.2140007019043
2020-09-01,35.50600051879883
2020-09-02,35.470001220703125
2020-09-03,35.4900016784668
2020-09-04,35.474998474121094
2020-09-08,35.15399932861328
2020-09-09,35.45500183105469
2020-09-10,35.189998626708984
2020-09-11,35.23500061035156
2020-09-14,35.47999954223633
2020-09-15,35.619998931884766
2020-09-16,35.665000915527344
2020-09-17,35.7400016784668
2020-09-18,35.652000427246094
2020-09-21,35.0099983215332
2020-09-22,34.869998931884766
2020-09-23,34.2400016784668
2020-09-24,34.22999954223633
2020-09-25,34.20000076293945
2020-09-28,34.2400016784668
2020-09-29,34.150001525878906
2020-09-30,34.209999084472656
2020-10-01,34.35900115966797
2020-10-02,34.36000061035156
2020-10-05,34.41999816894531
2020-10-06,34.301998138427734
2020-10-07,34.2599983215332
2020-10-08,34.459999084472656
2020-10-09,34.880001068115234
2020-10-12,34.895999908447266
2020-10-13,34.650001525878906
2020-10-14,34.57500076293945
2020-10-15,34.39500045776367
2020-10-16,34.58000183105469
2020-10-19,34.584999084472656
2020-10-20,34.73500061035156
2020-10-21,34.79999923706055
2020-10-22,34.595001220703125
2020-10-23,34.81999969482422
2020-10-26,34.75
2020-10-27,34.7400016784668
2020-10-28,34.21500015258789
2020-10-29,34.29999923706055
2020-10-30,34.369998931884766
2020-11-02,34.25
2020-11-03,34.61000061035156
2020-11-04,34.91999816894531
2020-11-05,35.709999084472656
2020-11-06,35.81999969482422
2020-11-09,36.292999267578125
2020-11-10,36.22999954223633
2020-11-11,36.0
2020-11-12,35.83000183105469
2020-11-13,35.810001373291016
2020-11-16,36.165000915527344
2020-11-17,36.06999969482422
2020-11-18,36.220001220703125
2020-11-19,36.439998626708984
2020-11-20,36.58000183105469
2020-11-23,36.290000915527344
2020-11-24,36.334999084472656
2020-11-25,36.72999954223633
2020-11-27,36.689998626708984
2020-11-30,36.54999923706055
2020-12-01,36.849998474121094
2020-12-02,36.84299850463867
2020-12-03,37.250999450683594
2020-12-04,37.36000061035156
2020-12-07,37.573001861572266
2020-12-08,37.604000091552734
2020-12-09,37.68000030517578
2020-12-10,37.86000061035156
2020-12-11,37.7599983215332
2020-12-14,37.650001525878906
2020-12-15,37.91999816894531
2020-12-16,38.08000183105469
2020-12-17,38.525001525878906
2020-12-18,38.58000183105469
2020-12-21,38.130001068115234
2020-12-22,37.970001220703125
2020-12-23,38.0
2020-12-24,38.12300109863281
2020-12-28,37.959999084472656
2020-12-29,38.027000427246094
2020-12-30,38.18000030517578
2020-12-31,38.060001373291016
2021-01-04,38.16999816894531
2021-01-05,38.11000061035156
2021-01-06,38.077999114990234
2021-01-07,37.560001373291016
2021-01-08,37.56999969482422
2021-01-11,37.029998779296875
2021-01-12,37.630001068115234
2021-01-13,37.88999938964844
2021-01-14,37.90999984741211
2021-01-15,37.65999984741211
2021-01-19,37.75
2021-01-20,37.849998474121094
2021-01-21,37.69499969482422
2021-01-22,37.16999816894531
2021-01-25,37.04999923706055
2021-01-26,37.33000183105469
2021-01-27,36.9900016784668
2021-01-28,36.939998626708984
2021-01-29,37.130001068115234
2021-02-01,37.130001068115234
2021-02-02,37.391998291015625
2021-02-03,37.56999969482422
2021-02-04,37.310001373291016
2021-02-05,37.50899887084961
2021-02-08,37.56999969482422
2021-02-09,37.650001525878906
2021-02-10,37.83000183105469
2021-02-11,37.939998626708984
2021-02-12,37.849998474121094
2021-02-16,37.70000076293945
2021-02-17,37.470001220703125
2021-02-18,37.400001525878906
2021-02-19,37.369998931884766
2021-02-22,36.779998779296875
2021-02-23,36.9900016784668
2021-02-24,37.18000030517578
2021-02-25,36.310001373291016
2021-02-26,35.54999923706055
2021-03-01,35.959999084472656
2021-03-02,36.040000915527344
2021-03-03,35.84000015258789
2021-03-04,35.459999084472656
2021-03-05,34.9900016784668
2021-03-08,34.89500045776367
2021-03-09,35.029998779296875
2021-03-10,35.540000915527344
2021-03-11,36.1150016784668
2021-03-12,35.57500076293945
2021-03-15,35.630001068115234
2021-03-16,35.75
2021-03-17,35.810001373291016
2021-03-18,35.83000183105469
2021-03-19,35.84000015258789
2021-03-22,35.45000076293945
2021-03-23,35.02000045776367
2021-03-24,34.459999084472656
2021-03-25,34.33000183105469
2021-03-26,34.56999969482422
2021-03-29,34.34000015258789
2021-03-30,33.849998474121094
2021-03-31,34.38999938964844
2021-04-01,34.5099983215332
2021-04-05,34.58000183105469
2021-04-06,34.869998931884766
2021-04-07,34.88999938964844
2021-04-08,35.029998779296875
2021-04-09,34.869998931884766
2021-04-12,34.84000015258789
2021-04-13,34.79999923706055
2021-04-14,35.08000183105469
2021-04-15,35.310001373291016
2021-04-16,35.31999969482422
2021-04-19,35.599998474121094
2021-04-20,35.40700149536133
2021-04-21,35.0620002746582
2021-04-22,34.992000579833984
2021-04-23,35.05799865722656
2021-04-26,35.060001373291016
2021-04-27,34.8650016784668
2021-04-28,35.1150016784668
2021-04-29,35.20500183105469
2021-04-30,34.82500076293945
2021-05-03,34.775001525878906
2021-05-04,34.69499969482422
2021-05-05,34.79999923706055
2021-05-06,35.165000915527344
2021-05-07,35.790000915527344
2021-05-10,35.59000015258789
2021-05-11,35.58000183105469
2021-05-12,35.119998931884766
2021-05-13,35.130001068115234
2021-05-14,35.47999954223633
