,EDSA
2015-02-25,407.3999938964844
2015-02-26,403.20001220703125
2015-02-27,403.20001220703125
2015-03-02,394.79998779296875
2015-03-03,382.20001220703125
2015-03-04,386.3999938964844
2015-03-05,373.79998779296875
2015-03-06,382.20001220703125
2015-03-09,357.0
2015-03-10,357.0
2015-03-11,411.6000061035156
2015-03-12,420.0
2015-03-13,420.0
2015-03-16,415.79998779296875
2015-03-17,420.0
2015-03-18,420.0
2015-03-19,403.20001220703125
2015-03-20,386.3999938964844
2015-03-23,373.79998779296875
2015-03-24,378.0
2015-03-25,365.3999938964844
2015-03-26,357.0
2015-03-27,373.79998779296875
2015-03-30,373.79998779296875
2015-03-31,369.6000061035156
2015-04-01,378.0
2015-04-02,386.3999938964844
2015-04-06,365.3999938964844
2015-04-07,357.0
2015-04-08,365.3999938964844
2015-04-09,357.0
2015-04-10,344.3999938964844
2015-04-13,340.20001220703125
2015-04-14,344.3999938964844
2015-04-15,348.6000061035156
2015-04-16,348.6000061035156
2015-04-17,352.79998779296875
2015-04-20,340.20001220703125
2015-04-21,336.0
2015-04-22,340.20001220703125
2015-04-23,340.20001220703125
2015-04-24,315.0
2015-04-27,319.20001220703125
2015-04-28,315.0
2015-04-29,319.20001220703125
2015-04-30,302.3999938964844
2015-05-01,336.0
2015-05-04,319.20001220703125
2015-05-05,310.79998779296875
2015-05-06,310.79998779296875
2015-05-07,315.0
2015-05-08,310.79998779296875
2015-05-11,319.20001220703125
2015-05-12,327.6000061035156
2015-05-13,373.79998779296875
2015-05-14,365.3999938964844
2015-05-15,365.3999938964844
2015-05-18,365.3999938964844
2015-05-19,336.0
2015-05-20,331.79998779296875
2015-05-21,323.3999938964844
2015-05-22,319.20001220703125
2015-05-26,323.3999938964844
2015-05-27,306.6000061035156
2015-05-28,306.6000061035156
2015-05-29,298.20001220703125
2015-06-01,298.20001220703125
2015-06-02,298.20001220703125
2015-06-03,310.79998779296875
2015-06-04,306.6000061035156
2015-06-05,315.0
2015-06-08,302.3999938964844
2015-06-09,294.0
2015-06-10,306.6000061035156
2015-06-11,310.79998779296875
2015-06-12,302.3999938964844
2015-06-15,289.79998779296875
2015-06-16,289.79998779296875
2015-06-17,285.6000061035156
2015-06-18,281.3999938964844
2015-06-19,285.6000061035156
2015-06-22,277.20001220703125
2015-06-23,264.6000061035156
2015-06-24,260.3999938964844
2015-06-25,260.3999938964844
2015-06-26,260.3999938964844
2015-06-29,256.20001220703125
2015-06-30,256.20001220703125
2015-07-01,243.60000610351562
2015-07-02,260.3999938964844
2015-07-06,243.60000610351562
2015-07-07,231.0
2015-07-08,222.60000610351562
2015-07-09,231.0
2015-07-10,285.6000061035156
2015-07-13,298.20001220703125
2015-07-14,331.79998779296875
2015-07-15,310.79998779296875
2015-07-16,319.20001220703125
2015-07-17,331.79998779296875
2015-07-20,289.79998779296875
2015-07-21,315.0
2015-07-22,294.0
2015-07-23,289.79998779296875
2015-07-24,273.0
2015-07-27,260.3999938964844
2015-07-28,277.20001220703125
2015-07-29,273.0
2015-07-30,252.0
2015-07-31,260.3999938964844
2015-08-03,252.0
2015-08-04,243.60000610351562
2015-08-05,239.39999389648438
2015-08-06,231.0
2015-08-07,222.60000610351562
2015-08-10,243.60000610351562
2015-08-11,273.0
2015-08-12,336.0
2015-08-13,323.3999938964844
2015-08-14,319.20001220703125
2015-08-17,315.0
2015-08-18,289.79998779296875
2015-08-19,302.3999938964844
2015-08-20,285.6000061035156
2015-08-21,281.3999938964844
2015-08-24,264.6000061035156
2015-08-25,264.6000061035156
2015-08-26,264.6000061035156
2015-08-27,256.20001220703125
2015-08-28,378.0
2015-08-31,361.20001220703125
2015-09-01,336.0
2015-09-02,336.0
2015-09-03,369.6000061035156
2015-09-04,338.5199890136719
2015-09-08,344.3999938964844
2015-09-09,339.3599853515625
2015-09-10,317.5199890136719
2015-09-11,288.1199951171875
2015-09-14,267.1199951171875
2015-09-15,257.4599914550781
2015-09-16,268.79998779296875
2015-09-17,318.7799987792969
2015-09-18,340.20001220703125
2015-09-21,357.4200134277344
2015-09-22,336.0
2015-09-23,340.20001220703125
2015-09-24,348.6000061035156
2015-09-25,336.0
2015-09-28,331.79998779296875
2015-09-29,294.8399963378906
2015-09-30,268.79998779296875
2015-10-01,283.5
2015-10-02,305.760009765625
2015-10-05,300.7200012207031
2015-10-06,301.55999755859375
2015-10-07,306.6000061035156
2015-10-08,327.6000061035156
2015-10-09,331.79998779296875
2015-10-12,334.32000732421875
2015-10-13,302.3999938964844
2015-10-14,307.44000244140625
2015-10-15,314.5799865722656
2015-10-16,314.1600036621094
2015-10-19,304.5
2015-10-20,317.1000061035156
2015-10-21,306.6000061035156
2015-10-22,310.79998779296875
2015-10-23,306.17999267578125
2015-10-26,312.8999938964844
2015-10-27,317.1000061035156
2015-10-28,319.6199951171875
2015-10-29,332.6400146484375
2015-10-30,334.32000732421875
2015-11-02,334.739990234375
2015-11-03,310.79998779296875
2015-11-04,359.5199890136719
2015-11-05,359.5199890136719
2015-11-06,359.5199890136719
2015-11-09,359.5199890136719
2015-11-10,359.5199890136719
2015-11-11,359.5199890136719
2015-11-12,359.5199890136719
2015-11-13,359.5199890136719
2015-11-16,359.5199890136719
2015-11-17,359.5199890136719
2015-11-18,359.5199890136719
2015-11-19,359.5199890136719
2015-11-20,359.5199890136719
2015-11-23,359.5199890136719
2015-11-24,359.5199890136719
2015-11-25,359.5199890136719
2015-11-27,359.5199890136719
2015-11-30,359.5199890136719
2015-12-01,359.5199890136719
2015-12-02,359.5199890136719
2015-12-03,359.5199890136719
2015-12-04,359.5199890136719
2015-12-07,359.5199890136719
2015-12-08,359.5199890136719
2015-12-09,359.5199890136719
2015-12-10,359.5199890136719
2015-12-11,359.5199890136719
2015-12-14,359.5199890136719
2015-12-15,359.5199890136719
2015-12-16,327.17999267578125
2015-12-17,317.94000244140625
2015-12-18,297.7799987792969
2015-12-21,309.9599914550781
2015-12-22,304.0799865722656
2015-12-23,300.29998779296875
2015-12-24,299.4599914550781
2015-12-28,280.9800109863281
2015-12-29,282.6600036621094
2015-12-30,274.260009765625
2015-12-31,272.5799865722656
2016-01-04,275.5199890136719
2016-01-05,270.8999938964844
2016-01-06,262.9200134277344
2016-01-07,267.5400085449219
2016-01-08,252.0
2016-01-11,263.3399963378906
2016-01-12,262.9200134277344
2016-01-13,262.0799865722656
2016-01-14,252.83999633789062
2016-01-15,264.6000061035156
2016-01-19,247.8000030517578
2016-01-20,223.44000244140625
2016-01-21,227.22000122070312
2016-01-22,229.74000549316406
2016-01-25,238.97999572753906
2016-01-26,236.0399932861328
2016-01-27,253.25999450683594
2016-01-28,257.8800048828125
2016-01-29,268.79998779296875
2016-02-01,278.0400085449219
2016-02-02,278.4599914550781
2016-02-03,278.8800048828125
2016-02-04,280.1400146484375
2016-02-05,268.79998779296875
2016-02-08,252.4199981689453
2016-02-09,245.27999877929688
2016-02-10,237.3000030517578
2016-02-11,222.60000610351562
2016-02-12,227.63999938964844
2016-02-16,247.3800048828125
2016-02-17,252.4199981689453
2016-02-18,258.29998779296875
2016-02-19,258.29998779296875
2016-02-22,243.60000610351562
2016-02-23,245.27999877929688
2016-02-24,253.25999450683594
2016-02-25,257.0400085449219
2016-02-26,287.70001220703125
2016-02-29,280.9800109863281
2016-03-01,278.8800048828125
2016-03-02,268.79998779296875
2016-03-03,273.0
2016-03-04,277.6199951171875
2016-03-07,264.6000061035156
2016-03-08,252.83999633789062
2016-03-09,246.5399932861328
2016-03-10,244.02000427246094
2016-03-11,243.60000610351562
2016-03-14,240.66000366210938
2016-03-15,233.10000610351562
2016-03-16,241.0800018310547
2016-03-17,228.05999755859375
2016-03-18,239.39999389648438
2016-03-21,235.1999969482422
2016-03-22,218.39999389648438
2016-03-23,214.6199951171875
2016-03-24,223.86000061035156
2016-03-28,231.0
2016-03-29,222.17999267578125
2016-03-30,202.02000427246094
2016-03-31,203.6999969482422
2016-04-01,197.39999389648438
2016-04-04,181.86000061035156
2016-04-05,156.66000366210938
2016-04-06,165.47999572753906
2016-04-07,186.47999572753906
2016-04-08,172.6199951171875
2016-04-11,168.0
2016-04-12,170.52000427246094
2016-04-13,173.4600067138672
2016-04-14,168.83999633789062
2016-04-15,163.3800048828125
2016-04-18,166.74000549316406
2016-04-19,174.3000030517578
2016-04-20,174.3000030517578
2016-04-21,173.0399932861328
2016-04-22,170.94000244140625
2016-04-25,165.05999755859375
2016-04-26,164.22000122070312
2016-04-27,160.44000244140625
2016-04-28,160.02000427246094
2016-04-29,151.1999969482422
2016-05-02,135.24000549316406
2016-05-03,128.94000244140625
2016-05-04,131.0399932861328
2016-05-05,130.6199951171875
2016-05-06,128.10000610351562
2016-05-09,135.24000549316406
2016-05-10,130.6199951171875
2016-05-11,133.55999755859375
2016-05-12,133.97999572753906
2016-05-13,133.13999938964844
2016-05-16,130.6199951171875
2016-05-17,129.36000061035156
2016-05-18,130.6199951171875
2016-05-19,133.97999572753906
2016-05-20,135.24000549316406
2016-05-23,133.97999572753906
2016-05-24,133.13999938964844
2016-05-25,133.55999755859375
2016-05-26,131.0399932861328
2016-05-27,133.97999572753906
2016-05-31,130.1999969482422
2016-06-01,130.1999969482422
2016-06-02,131.8800048828125
2016-06-03,131.8800048828125
2016-06-06,131.8800048828125
2016-06-07,131.8800048828125
2016-06-08,130.6199951171875
2016-06-09,132.3000030517578
2016-06-10,123.05999755859375
2016-06-13,113.81999969482422
2016-06-14,109.62000274658203
2016-06-15,110.87999725341797
2016-06-16,113.81999969482422
2016-06-17,114.66000366210938
2016-06-20,124.31999969482422
2016-06-21,131.4600067138672
2016-06-22,137.33999633789062
2016-06-23,164.22000122070312
2016-06-24,189.83999633789062
2016-06-27,196.13999938964844
2016-06-28,195.3000030517578
2016-06-29,175.55999755859375
2016-06-30,160.44000244140625
2016-07-01,160.44000244140625
2016-07-05,151.1999969482422
2016-07-06,145.32000732421875
2016-07-07,154.97999572753906
2016-07-08,150.36000061035156
2016-07-11,140.6999969482422
2016-07-12,139.02000427246094
2016-07-13,133.97999572753906
2016-07-14,133.97999572753906
2016-07-15,143.63999938964844
2016-07-18,129.36000061035156
2016-07-19,131.0399932861328
2016-07-20,133.55999755859375
2016-07-21,135.66000366210938
2016-07-22,135.66000366210938
2016-07-25,130.6199951171875
2016-07-26,130.6199951171875
2016-07-27,127.68000030517578
2016-07-28,129.36000061035156
2016-07-29,131.0399932861328
2016-08-01,128.10000610351562
2016-08-02,126.41999816894531
2016-08-03,127.26000213623047
2016-08-04,122.63999938964844
2016-08-05,122.22000122070312
2016-08-08,123.4800033569336
2016-08-09,120.95999908447266
2016-08-10,116.33999633789062
2016-08-11,120.54000091552734
2016-08-12,116.33999633789062
2016-08-15,117.5999984741211
2016-08-16,117.18000030517578
2016-08-17,116.76000213623047
2016-08-18,121.37999725341797
2016-08-19,116.33999633789062
2016-08-22,120.95999908447266
2016-08-23,118.44000244140625
2016-08-24,115.91999816894531
2016-08-25,112.55999755859375
2016-08-26,111.30000305175781
2016-08-29,113.81999969482422
2016-08-30,114.66000366210938
2016-08-31,113.81999969482422
2016-09-01,105.83999633789062
2016-09-02,110.04000091552734
2016-09-06,107.5199966430664
2016-09-07,99.12000274658203
2016-09-08,93.23999786376953
2016-09-09,89.45999908447266
2016-09-12,94.91999816894531
2016-09-13,95.76000213623047
2016-09-14,94.5
2016-09-15,93.23999786376953
2016-09-16,117.18000030517578
2016-09-19,121.37999725341797
2016-09-20,111.72000122070312
2016-09-21,105.41999816894531
2016-09-22,106.68000030517578
2016-09-23,104.16000366210938
2016-09-26,102.4800033569336
2016-09-27,104.16000366210938
2016-09-28,102.9000015258789
2016-09-29,102.9000015258789
2016-09-30,100.80000305175781
2016-10-03,102.4800033569336
2016-10-04,93.23999786376953
2016-10-05,97.44000244140625
2016-10-06,96.18000030517578
2016-10-07,93.66000366210938
2016-10-10,93.66000366210938
2016-10-11,93.23999786376953
2016-10-12,91.9800033569336
2016-10-13,91.13999938964844
2016-10-14,90.30000305175781
2016-10-17,90.72000122070312
2016-10-18,89.45999908447266
2016-10-19,86.0999984741211
2016-10-20,86.5199966430664
2016-10-21,85.26000213623047
2016-10-24,86.0999984741211
2016-10-25,85.26000213623047
2016-10-26,89.87999725341797
2016-10-27,99.54000091552734
2016-10-28,89.87999725341797
2016-10-31,87.77999877929688
2016-11-01,86.0999984741211
2016-11-02,86.0999984741211
2016-11-03,84.41999816894531
2016-11-04,84.0
2016-11-07,86.0999984741211
2016-11-08,85.26000213623047
2016-11-09,84.83999633789062
2016-11-10,86.0999984741211
2016-11-11,85.68000030517578
2016-11-14,85.26000213623047
2016-11-15,84.83999633789062
2016-11-16,84.41999816894531
2016-11-17,84.41999816894531
2016-11-18,84.0
2016-11-21,85.68000030517578
2016-11-22,85.26000213623047
2016-11-23,83.16000366210938
2016-11-25,85.26000213623047
2016-11-28,84.0
2016-11-29,78.95999908447266
2016-11-30,83.16000366210938
2016-12-01,93.66000366210938
2016-12-02,105.0
2016-12-05,94.5
2016-12-06,91.13999938964844
2016-12-07,93.23999786376953
2016-12-08,90.30000305175781
2016-12-09,92.4000015258789
2016-12-12,90.72000122070312
2016-12-13,87.77999877929688
2016-12-14,87.77999877929688
2016-12-15,87.36000061035156
2016-12-16,84.83999633789062
2016-12-19,87.36000061035156
2016-12-20,85.26000213623047
2016-12-21,85.26000213623047
2016-12-22,84.0
2016-12-23,81.9000015258789
2016-12-27,78.54000091552734
2016-12-28,78.54000091552734
2016-12-29,82.31999969482422
2016-12-30,85.26000213623047
2017-01-03,86.94000244140625
2017-01-04,86.5199966430664
2017-01-05,89.87999725341797
2017-01-06,90.72000122070312
2017-01-09,86.0999984741211
2017-01-10,84.0
2017-01-11,84.0
2017-01-12,86.5199966430664
2017-01-13,85.26000213623047
2017-01-17,86.0999984741211
2017-01-18,86.5199966430664
2017-01-19,85.26000213623047
2017-01-20,86.5199966430664
2017-01-23,85.68000030517578
2017-01-24,84.41999816894531
2017-01-25,80.22000122070312
2017-01-26,81.4800033569336
2017-01-27,80.63999938964844
2017-01-30,79.80000305175781
2017-01-31,80.22000122070312
2017-02-01,79.80000305175781
2017-02-02,79.37999725341797
2017-02-03,77.69999694824219
2017-02-06,77.69999694824219
2017-02-07,74.76000213623047
2017-02-08,71.4000015258789
2017-02-09,75.5999984741211
2017-02-10,70.13999938964844
2017-02-13,71.81999969482422
2017-02-14,70.55999755859375
2017-02-15,70.9800033569336
2017-02-16,70.9800033569336
2017-02-17,71.4000015258789
2017-02-21,65.0999984741211
2017-02-22,67.19999694824219
2017-02-23,67.62000274658203
2017-02-24,64.26000213623047
2017-02-27,64.26000213623047
2017-02-28,64.26000213623047
2017-03-01,67.19999694824219
2017-03-02,72.66000366210938
2017-03-03,81.4800033569336
2017-03-06,79.80000305175781
2017-03-07,77.69999694824219
2017-03-08,71.4000015258789
2017-03-09,65.94000244140625
2017-03-10,68.45999908447266
2017-03-13,71.81999969482422
2017-03-14,73.5
2017-03-15,76.86000061035156
2017-03-16,73.5
2017-03-17,72.66000366210938
2017-03-20,72.66000366210938
2017-03-21,71.4000015258789
2017-03-22,71.4000015258789
2017-03-23,70.13999938964844
2017-03-24,69.30000305175781
2017-03-27,68.04000091552734
2017-03-28,67.19999694824219
2017-03-29,68.87999725341797
2017-03-30,67.62000274658203
2017-03-31,68.45999908447266
2017-04-03,68.87999725341797
2017-04-04,56.70000076293945
2017-04-05,61.31999969482422
2017-04-06,60.900001525878906
2017-04-07,59.63999938964844
2017-04-10,60.47999954223633
2017-04-11,57.540000915527344
2017-04-12,56.70000076293945
2017-04-13,55.439998626708984
2017-04-17,57.540000915527344
2017-04-18,59.220001220703125
2017-04-19,57.540000915527344
2017-04-20,58.380001068115234
2017-04-21,59.220001220703125
2017-04-24,57.119998931884766
2017-04-25,56.70000076293945
2017-04-26,56.279998779296875
2017-04-27,55.86000061035156
2017-04-28,56.279998779296875
2017-05-01,55.02000045776367
2017-05-02,56.70000076293945
2017-05-03,55.02000045776367
2017-05-04,54.599998474121094
2017-05-05,56.70000076293945
2017-05-08,55.86000061035156
2017-05-09,55.439998626708984
2017-05-10,53.34000015258789
2017-05-11,54.599998474121094
2017-05-12,55.02000045776367
2017-05-15,54.18000030517578
2017-05-16,52.91999816894531
2017-05-17,51.65999984741211
2017-05-18,53.34000015258789
2017-05-19,53.34000015258789
2017-05-22,53.34000015258789
2017-05-23,53.34000015258789
2017-05-24,52.08000183105469
2017-05-25,52.5
2017-05-26,51.65999984741211
2017-05-30,50.81999969482422
2017-05-31,51.65999984741211
2017-06-01,50.81999969482422
2017-06-02,50.81999969482422
2017-06-05,50.400001525878906
2017-06-06,48.29999923706055
2017-06-07,50.400001525878906
2017-06-08,48.720001220703125
2017-06-09,49.97999954223633
2017-06-12,48.720001220703125
2017-06-13,48.29999923706055
2017-06-14,48.29999923706055
2017-06-15,48.720001220703125
2017-06-16,47.040000915527344
2017-06-19,47.880001068115234
2017-06-20,47.040000915527344
2017-06-21,47.040000915527344
2017-06-22,52.5
2017-06-23,52.5
2017-06-26,52.91999816894531
2017-06-27,53.7599983215332
2017-06-28,51.65999984741211
2017-06-29,51.65999984741211
2017-06-30,51.2400016784668
2017-07-03,51.65999984741211
2017-07-05,50.400001525878906
2017-07-06,51.65999984741211
2017-07-07,51.2400016784668
2017-07-10,54.599998474121094
2017-07-11,55.86000061035156
2017-07-12,54.599998474121094
2017-07-13,54.599998474121094
2017-07-14,56.279998779296875
2017-07-17,57.119998931884766
2017-07-18,58.79999923706055
2017-07-19,58.380001068115234
2017-07-20,58.79999923706055
2017-07-21,57.959999084472656
2017-07-24,60.060001373291016
2017-07-25,60.47999954223633
2017-07-26,60.47999954223633
2017-07-27,59.220001220703125
2017-07-28,60.060001373291016
2017-07-31,57.540000915527344
2017-08-01,57.119998931884766
2017-08-02,55.439998626708984
2017-08-03,54.599998474121094
2017-08-04,52.91999816894531
2017-08-07,54.18000030517578
2017-08-08,53.34000015258789
2017-08-09,52.08000183105469
2017-08-10,47.880001068115234
2017-08-11,49.560001373291016
2017-08-14,51.2400016784668
2017-08-15,50.400001525878906
2017-08-16,50.400001525878906
2017-08-17,47.880001068115234
2017-08-18,48.29999923706055
2017-08-21,49.560001373291016
2017-08-22,47.880001068115234
2017-08-23,50.400001525878906
2017-08-24,49.560001373291016
2017-08-25,49.560001373291016
2017-08-28,48.29999923706055
2017-08-29,49.560001373291016
2017-08-30,48.720001220703125
2017-08-31,49.13999938964844
2017-09-01,49.97999954223633
2017-09-05,50.81999969482422
2017-09-06,50.81999969482422
2017-09-07,50.400001525878906
2017-09-08,51.2400016784668
2017-09-11,49.560001373291016
2017-09-12,49.560001373291016
2017-09-13,49.13999938964844
2017-09-14,48.720001220703125
2017-09-15,48.720001220703125
2017-09-18,48.720001220703125
2017-09-19,47.459999084472656
2017-09-20,48.29999923706055
2017-09-21,48.29999923706055
2017-09-22,47.459999084472656
2017-09-25,46.619998931884766
2017-09-26,47.880001068115234
2017-09-27,47.459999084472656
2017-09-28,47.880001068115234
2017-09-29,47.459999084472656
2017-10-02,47.880001068115234
2017-10-03,47.880001068115234
2017-10-04,47.880001068115234
2017-10-05,47.880001068115234
2017-10-06,48.29999923706055
2017-10-09,54.18000030517578
2017-10-10,47.040000915527344
2017-10-11,48.720001220703125
2017-10-12,47.459999084472656
2017-10-13,50.400001525878906
2017-10-16,49.97999954223633
2017-10-17,48.29999923706055
2017-10-18,54.599998474121094
2017-10-19,51.65999984741211
2017-10-20,50.81999969482422
2017-10-23,49.13999938964844
2017-10-24,49.13999938964844
2017-10-25,47.880001068115234
2017-10-26,48.29999923706055
2017-10-27,49.13999938964844
2017-10-30,48.29999923706055
2017-10-31,48.720001220703125
2017-11-01,47.040000915527344
2017-11-02,48.29999923706055
2017-11-03,47.459999084472656
2017-11-06,47.040000915527344
2017-11-07,45.779998779296875
2017-11-08,46.619998931884766
2017-11-09,45.36000061035156
2017-11-10,45.36000061035156
2017-11-13,46.619998931884766
2017-11-14,45.36000061035156
2017-11-15,44.52000045776367
2017-11-16,45.36000061035156
2017-11-17,47.459999084472656
2017-11-20,47.459999084472656
2017-11-21,47.040000915527344
2017-11-22,46.20000076293945
2017-11-24,46.20000076293945
2017-11-27,46.20000076293945
2017-11-28,46.619998931884766
2017-11-29,46.619998931884766
2017-11-30,46.619998931884766
2017-12-01,49.560001373291016
2017-12-04,48.29999923706055
2017-12-05,45.779998779296875
2017-12-06,45.779998779296875
2017-12-07,46.619998931884766
2017-12-08,44.939998626708984
2017-12-11,43.68000030517578
2017-12-12,42.84000015258789
2017-12-13,42.41999816894531
2017-12-14,38.220001220703125
2017-12-15,39.900001525878906
2017-12-18,38.220001220703125
2017-12-19,38.63999938964844
2017-12-20,35.70000076293945
2017-12-21,34.86000061035156
2017-12-22,33.599998474121094
2017-12-26,33.599998474121094
2017-12-27,34.02000045776367
2017-12-28,35.279998779296875
2017-12-29,34.02000045776367
2018-01-02,35.70000076293945
2018-01-03,35.70000076293945
2018-01-04,35.70000076293945
2018-01-05,35.70000076293945
2018-01-08,38.63999938964844
2018-01-09,37.380001068115234
2018-01-10,39.060001373291016
2018-01-11,39.060001373291016
2018-01-12,41.58000183105469
2018-01-16,39.47999954223633
2018-01-17,39.060001373291016
2018-01-18,39.47999954223633
2018-01-19,38.220001220703125
2018-01-22,38.220001220703125
2018-01-23,39.060001373291016
2018-01-24,39.900001525878906
2018-01-25,40.31999969482422
2018-01-26,40.31999969482422
2018-01-29,38.220001220703125
2018-01-30,37.79999923706055
2018-01-31,35.279998779296875
2018-02-01,34.86000061035156
2018-02-02,33.599998474121094
2018-02-05,32.7599983215332
2018-02-06,34.439998626708984
2018-02-07,34.439998626708984
2018-02-08,33.18000030517578
2018-02-09,32.7599983215332
2018-02-12,32.34000015258789
2018-02-13,33.18000030517578
2018-02-14,34.439998626708984
2018-02-15,35.279998779296875
2018-02-16,33.599998474121094
2018-02-20,35.279998779296875
2018-02-21,33.599998474121094
2018-02-22,32.7599983215332
2018-02-23,33.18000030517578
2018-02-26,34.439998626708984
2018-02-27,33.18000030517578
2018-02-28,33.18000030517578
2018-03-01,33.18000030517578
2018-03-02,34.02000045776367
2018-03-05,33.599998474121094
2018-03-06,33.599998474121094
2018-03-07,33.599998474121094
2018-03-08,32.7599983215332
2018-03-09,34.439998626708984
2018-03-12,35.279998779296875
2018-03-13,33.599998474121094
2018-03-14,34.02000045776367
2018-03-15,33.18000030517578
2018-03-16,33.599998474121094
2018-03-19,35.279998779296875
2018-03-20,34.439998626708984
2018-03-21,34.02000045776367
2018-03-22,34.02000045776367
2018-03-23,34.02000045776367
2018-03-26,33.599998474121094
2018-03-27,33.599998474121094
2018-03-28,32.34000015258789
2018-03-29,34.439998626708984
2018-04-02,32.34000015258789
2018-04-03,31.5
2018-04-04,31.5
2018-04-05,32.34000015258789
2018-04-06,30.65999984741211
2018-04-09,31.079999923706055
2018-04-10,31.079999923706055
2018-04-11,31.079999923706055
2018-04-12,31.5
2018-04-13,31.5
2018-04-16,32.34000015258789
2018-04-17,31.079999923706055
2018-04-18,31.920000076293945
2018-04-19,31.079999923706055
2018-04-20,31.079999923706055
2018-04-23,30.239999771118164
2018-04-24,30.239999771118164
2018-04-25,31.5
2018-04-26,30.239999771118164
2018-04-27,31.079999923706055
2018-04-30,28.559999465942383
2018-05-01,27.719999313354492
2018-05-02,28.559999465942383
2018-05-03,30.239999771118164
2018-05-04,30.239999771118164
2018-05-07,32.7599983215332
2018-05-08,39.0
2018-05-09,33.959999084472656
2018-05-10,23.280000686645508
2018-05-11,13.680000305175781
2018-05-14,13.260000228881836
2018-05-15,12.960000038146973
2018-05-16,13.5
2018-05-17,13.5600004196167
2018-05-18,13.4399995803833
2018-05-21,12.65999984741211
2018-05-22,12.65999984741211
2018-05-23,13.140000343322754
2018-05-24,13.199999809265137
2018-05-25,12.180000305175781
2018-05-29,12.180000305175781
2018-05-30,11.699999809265137
2018-05-31,10.800000190734863
2018-06-01,10.739999771118164
2018-06-04,10.800000190734863
2018-06-05,11.399999618530273
2018-06-06,11.039999961853027
2018-06-07,10.800000190734863
2018-06-08,10.619999885559082
2018-06-11,11.039999961853027
2018-06-12,11.279999732971191
2018-06-13,10.920000076293945
2018-06-14,10.739999771118164
2018-06-15,11.039999961853027
2018-06-18,10.5
2018-06-19,10.140000343322754
2018-06-20,9.899999618530273
2018-06-21,12.539999961853027
2018-06-22,11.039999961853027
2018-06-25,11.34000015258789
2018-06-26,10.800000190734863
2018-06-27,11.039999961853027
2018-06-28,10.739999771118164
2018-06-29,10.800000190734863
2018-07-02,10.979999542236328
2018-07-03,10.859999656677246
2018-07-05,11.039999961853027
2018-07-06,11.220000267028809
2018-07-09,11.15999984741211
2018-07-10,11.039999961853027
2018-07-11,10.680000305175781
2018-07-12,10.5600004196167
2018-07-13,10.619999885559082
2018-07-16,10.5
2018-07-17,10.380000114440918
2018-07-18,10.380000114440918
2018-07-19,10.5600004196167
2018-07-20,10.680000305175781
2018-07-23,10.140000343322754
2018-07-24,10.140000343322754
2018-07-25,10.020000457763672
2018-07-26,9.899999618530273
2018-07-27,9.300000190734863
2018-07-30,8.760000228881836
2018-07-31,9.239999771118164
2018-08-01,9.0
2018-08-02,9.180000305175781
2018-08-03,8.640000343322754
2018-08-06,9.0
2018-08-07,8.9399995803833
2018-08-08,8.819999694824219
2018-08-09,8.880000114440918
2018-08-10,8.520000457763672
2018-08-13,8.520000457763672
2018-08-14,8.100000381469727
2018-08-15,8.34000015258789
2018-08-16,8.579999923706055
2018-08-17,8.399999618530273
2018-08-20,8.100000381469727
2018-08-21,8.399999618530273
2018-08-22,8.520000457763672
2018-08-23,8.34000015258789
2018-08-24,8.039999961853027
2018-08-27,8.100000381469727
2018-08-28,8.15999984741211
2018-08-29,8.220000267028809
2018-08-30,8.100000381469727
2018-08-31,8.279999732971191
2018-09-04,8.579999923706055
2018-09-05,9.479999542236328
2018-09-06,8.520000457763672
2018-09-07,8.579999923706055
2018-09-10,8.460000038146973
2018-09-11,8.399999618530273
2018-09-12,8.460000038146973
2018-09-13,8.579999923706055
2018-09-14,8.279999732971191
2018-09-17,8.220000267028809
2018-09-18,8.520000457763672
2018-09-19,8.279999732971191
2018-09-20,8.579999923706055
2018-09-21,8.220000267028809
2018-09-24,8.100000381469727
2018-09-25,8.15999984741211
2018-09-26,8.100000381469727
2018-09-27,8.100000381469727
2018-09-28,8.34000015258789
2018-10-01,8.34000015258789
2018-10-02,8.039999961853027
2018-10-03,8.15999984741211
2018-10-04,8.15999984741211
2018-10-05,8.220000267028809
2018-10-08,8.220000267028809
2018-10-09,8.399999618530273
2018-10-10,8.100000381469727
2018-10-11,8.039999961853027
2018-10-12,7.860000133514404
2018-10-15,7.860000133514404
2018-10-16,7.980000019073486
2018-10-17,7.920000076293945
2018-10-18,7.920000076293945
2018-10-19,7.139999866485596
2018-10-22,7.320000171661377
2018-10-23,7.380000114440918
2018-10-24,7.019999980926514
2018-10-25,6.659999847412109
2018-10-26,6.960000038146973
2018-10-29,6.239999771118164
2018-10-30,6.179999828338623
2018-10-31,6.360000133514404
2018-11-01,6.599999904632568
2018-11-02,6.539999961853027
2018-11-05,6.659999847412109
2018-11-06,6.539999961853027
2018-11-07,6.71999979019165
2018-11-08,6.599999904632568
2018-11-09,6.539999961853027
2018-11-12,6.300000190734863
2018-11-13,6.239999771118164
2018-11-14,6.059999942779541
2018-11-15,5.880000114440918
2018-11-16,5.940000057220459
2018-11-19,5.639999866485596
2018-11-20,5.699999809265137
2018-11-21,5.760000228881836
2018-11-23,6.119999885559082
2018-11-26,5.699999809265137
2018-11-27,5.760000228881836
2018-11-28,6.059999942779541
2018-11-29,6.059999942779541
2018-11-30,6.71999979019165
