,AAXJ
2012-05-21,51.27000045776367
2012-05-22,51.11000061035156
2012-05-23,50.599998474121094
2012-05-24,50.279998779296875
2012-05-25,49.900001525878906
2012-05-29,51.40999984741211
2012-05-30,50.58000183105469
2012-05-31,50.709999084472656
2012-06-01,49.459999084472656
2012-06-04,49.38999938964844
2012-06-05,49.630001068115234
2012-06-06,51.130001068115234
2012-06-07,51.560001373291016
2012-06-08,50.95000076293945
2012-06-11,50.459999084472656
2012-06-12,51.650001525878906
2012-06-13,51.369998931884766
2012-06-14,51.54999923706055
2012-06-15,52.43000030517578
2012-06-18,52.459999084472656
2012-06-19,53.189998626708984
2012-06-20,53.22999954223633
2012-06-21,50.93000030517578
2012-06-22,51.22999954223633
2012-06-25,50.150001525878906
2012-06-26,50.58000183105469
2012-06-27,51.18000030517578
2012-06-28,50.75
2012-06-29,52.61000061035156
2012-07-02,52.58000183105469
2012-07-03,53.63999938964844
2012-07-05,53.25
2012-07-06,52.459999084472656
2012-07-09,52.15999984741211
2012-07-10,51.7400016784668
2012-07-11,52.0
2012-07-12,51.09000015258789
2012-07-13,51.970001220703125
2012-07-16,51.59000015258789
2012-07-17,52.38999938964844
2012-07-18,52.099998474121094
2012-07-19,52.540000915527344
2012-07-20,51.939998626708984
2012-07-23,50.869998931884766
2012-07-24,50.77000045776367
2012-07-25,50.849998474121094
2012-07-26,51.58000183105469
2012-07-27,52.849998474121094
2012-07-30,52.689998626708984
2012-07-31,52.97999954223633
2012-08-01,53.119998931884766
2012-08-02,52.47999954223633
2012-08-03,53.630001068115234
2012-08-06,53.84000015258789
2012-08-07,54.119998931884766
2012-08-08,54.060001373291016
2012-08-09,54.41999816894531
2012-08-10,54.63999938964844
2012-08-13,54.189998626708984
2012-08-14,54.439998626708984
2012-08-15,54.27000045776367
2012-08-16,54.439998626708984
2012-08-17,54.290000915527344
2012-08-20,54.33000183105469
2012-08-21,54.290000915527344
2012-08-22,54.20000076293945
2012-08-23,53.93000030517578
2012-08-24,53.95000076293945
2012-08-27,53.459999084472656
2012-08-28,53.279998779296875
2012-08-29,53.2599983215332
2012-08-30,52.63999938964844
2012-08-31,53.099998474121094
2012-09-04,52.790000915527344
2012-09-05,52.400001525878906
2012-09-06,53.27000045776367
2012-09-07,54.310001373291016
2012-09-10,53.810001373291016
2012-09-11,54.41999816894531
2012-09-12,54.869998931884766
2012-09-13,56.029998779296875
2012-09-14,56.869998931884766
2012-09-17,56.459999084472656
2012-09-18,56.349998474121094
2012-09-19,56.599998474121094
2012-09-20,56.18000030517578
2012-09-21,56.33000183105469
2012-09-24,56.349998474121094
2012-09-25,55.59000015258789
2012-09-26,55.34000015258789
2012-09-27,56.40999984741211
2012-09-28,56.2599983215332
2012-10-01,56.790000915527344
2012-10-02,56.790000915527344
2012-10-03,56.790000915527344
2012-10-04,57.220001220703125
2012-10-05,57.27000045776367
2012-10-08,56.66999816894531
2012-10-09,56.16999816894531
2012-10-10,55.810001373291016
2012-10-11,56.27000045776367
2012-10-12,56.04999923706055
2012-10-15,56.47999954223633
2012-10-16,57.0099983215332
2012-10-17,57.38999938964844
2012-10-18,57.22999954223633
2012-10-19,56.189998626708984
2012-10-22,56.900001525878906
2012-10-23,55.869998931884766
2012-10-24,56.33000183105469
2012-10-25,56.900001525878906
2012-10-26,56.38999938964844
2012-10-31,56.29999923706055
2012-11-01,57.31999969482422
2012-11-02,56.939998626708984
2012-11-05,57.290000915527344
2012-11-06,57.709999084472656
2012-11-07,56.75
2012-11-08,56.16999816894531
2012-11-09,56.52000045776367
2012-11-12,56.72999954223633
2012-11-13,56.09000015258789
2012-11-14,55.630001068115234
2012-11-15,55.68000030517578
2012-11-16,55.59000015258789
2012-11-19,56.59000015258789
2012-11-20,56.34000015258789
2012-11-21,56.41999816894531
2012-11-23,57.459999084472656
2012-11-26,57.45000076293945
2012-11-27,57.18000030517578
2012-11-28,57.599998474121094
2012-11-29,58.04999923706055
2012-11-30,58.20000076293945
2012-12-03,57.93000030517578
2012-12-04,58.02000045776367
2012-12-05,58.75
2012-12-06,59.040000915527344
2012-12-07,59.2599983215332
2012-12-10,59.43000030517578
2012-12-11,59.65999984741211
2012-12-12,59.779998779296875
2012-12-13,59.560001373291016
2012-12-14,59.84000015258789
2012-12-17,59.81999969482422
2012-12-18,59.529998779296875
2012-12-19,59.369998931884766
2012-12-20,59.65999984741211
2012-12-21,58.970001220703125
2012-12-24,58.9900016784668
2012-12-26,59.150001525878906
2012-12-27,59.29999923706055
2012-12-28,59.61000061035156
2012-12-31,60.52000045776367
2013-01-02,61.7599983215332
2013-01-03,61.290000915527344
2013-01-04,61.290000915527344
2013-01-07,60.810001373291016
2013-01-08,60.29999923706055
2013-01-09,60.7599983215332
2013-01-10,61.22999954223633
2013-01-11,60.810001373291016
2013-01-14,60.95000076293945
2013-01-15,60.810001373291016
2013-01-16,60.689998626708984
2013-01-17,61.060001373291016
2013-01-18,61.060001373291016
2013-01-22,61.11000061035156
2013-01-23,60.84000015258789
2013-01-24,60.65999984741211
2013-01-25,60.25
2013-01-28,59.900001525878906
2013-01-29,60.560001373291016
2013-01-30,60.630001068115234
2013-01-31,60.470001220703125
2013-02-01,60.79999923706055
2013-02-04,59.95000076293945
2013-02-05,60.04999923706055
2013-02-06,60.099998474121094
2013-02-07,59.43000030517578
2013-02-08,60.130001068115234
2013-02-11,60.13999938964844
2013-02-12,60.29999923706055
2013-02-13,60.66999816894531
2013-02-14,60.7400016784668
2013-02-15,60.630001068115234
2013-02-19,60.689998626708984
2013-02-20,60.40999984741211
2013-02-21,59.790000915527344
2013-02-22,59.95000076293945
2013-02-25,59.15999984741211
2013-02-26,59.369998931884766
2013-02-27,60.18000030517578
2013-02-28,60.119998931884766
2013-03-01,60.130001068115234
2013-03-04,59.65999984741211
2013-03-05,60.15999984741211
2013-03-06,60.31999969482422
2013-03-07,60.38999938964844
2013-03-08,60.709999084472656
2013-03-11,60.38999938964844
2013-03-12,59.75
2013-03-13,59.18000030517578
2013-03-14,59.560001373291016
2013-03-15,58.900001525878906
2013-03-18,58.16999816894531
2013-03-19,57.869998931884766
2013-03-20,58.349998474121094
2013-03-21,57.83000183105469
2013-03-22,58.11000061035156
2013-03-25,58.09000015258789
2013-03-26,58.97999954223633
2013-03-27,59.08000183105469
2013-03-28,59.08000183105469
2013-04-01,58.540000915527344
2013-04-02,58.810001373291016
2013-04-03,58.279998779296875
2013-04-04,58.029998779296875
2013-04-05,57.4900016784668
2013-04-08,57.27000045776367
2013-04-09,57.689998626708984
2013-04-10,58.310001373291016
2013-04-11,58.34000015258789
2013-04-12,57.58000183105469
2013-04-15,56.619998931884766
2013-04-16,57.84000015258789
2013-04-17,57.18000030517578
2013-04-18,57.310001373291016
2013-04-19,58.33000183105469
2013-04-22,58.59000015258789
2013-04-23,58.54999923706055
2013-04-24,58.93000030517578
2013-04-25,59.45000076293945
2013-04-26,59.11000061035156
2013-04-29,59.68000030517578
2013-04-30,60.41999816894531
2013-05-01,59.7400016784668
2013-05-02,60.150001525878906
2013-05-03,60.43000030517578
2013-05-06,60.650001525878906
2013-05-07,61.11000061035156
2013-05-08,61.54999923706055
2013-05-09,61.220001220703125
2013-05-10,60.90999984741211
2013-05-13,60.2400016784668
2013-05-14,60.630001068115234
2013-05-15,60.709999084472656
2013-05-16,60.59000015258789
2013-05-17,60.86000061035156
2013-05-20,61.279998779296875
2013-05-21,61.18000030517578
2013-05-22,60.40999984741211
2013-05-23,59.7400016784668
2013-05-24,59.189998626708984
2013-05-28,59.75
2013-05-29,59.13999938964844
2013-05-30,59.209999084472656
2013-05-31,58.13999938964844
2013-06-03,59.09000015258789
2013-06-04,58.470001220703125
2013-06-05,57.5099983215332
2013-06-06,57.93000030517578
2013-06-07,57.4900016784668
2013-06-10,56.84000015258789
2013-06-11,55.88999938964844
2013-06-12,55.68000030517578
2013-06-13,56.4900016784668
2013-06-14,55.7400016784668
2013-06-17,56.380001068115234
2013-06-18,56.400001525878906
2013-06-19,54.9900016784668
2013-06-20,52.4900016784668
2013-06-21,53.369998931884766
2013-06-24,52.15999984741211
2013-06-25,53.27000045776367
2013-06-26,54.099998474121094
2013-06-27,54.45000076293945
2013-06-28,54.77000045776367
2013-07-01,54.83000183105469
2013-07-02,54.33000183105469
2013-07-03,53.84000015258789
2013-07-05,53.77000045776367
2013-07-08,53.70000076293945
2013-07-09,54.290000915527344
2013-07-10,54.16999816894531
2013-07-11,56.72999954223633
2013-07-12,55.939998626708984
2013-07-15,56.29999923706055
2013-07-16,56.38999938964844
2013-07-17,56.58000183105469
2013-07-18,56.0
2013-07-19,55.869998931884766
2013-07-22,56.290000915527344
2013-07-23,57.0
2013-07-24,56.65999984741211
2013-07-25,56.9900016784668
2013-07-26,57.0099983215332
2013-07-29,56.31999969482422
2013-07-30,56.2400016784668
2013-07-31,55.88999938964844
2013-08-01,56.779998779296875
2013-08-02,56.77000045776367
2013-08-05,56.38999938964844
2013-08-06,55.77000045776367
2013-08-07,54.9900016784668
2013-08-08,55.84000015258789
2013-08-09,55.72999954223633
2013-08-12,56.33000183105469
2013-08-13,56.93000030517578
2013-08-14,57.09000015258789
2013-08-15,56.380001068115234
2013-08-16,56.2400016784668
2013-08-19,55.400001525878906
2013-08-20,54.90999984741211
2013-08-21,53.779998779296875
2013-08-22,54.5099983215332
2013-08-23,54.790000915527344
2013-08-26,54.5099983215332
2013-08-27,53.369998931884766
2013-08-28,53.599998474121094
2013-08-29,54.2599983215332
2013-08-30,54.650001525878906
2013-09-03,55.209999084472656
2013-09-04,56.16999816894531
2013-09-05,56.599998474121094
2013-09-06,57.119998931884766
2013-09-09,58.36000061035156
2013-09-10,58.79999923706055
2013-09-11,58.79999923706055
2013-09-12,58.09000015258789
2013-09-13,58.47999954223633
2013-09-16,59.25
2013-09-17,59.09000015258789
2013-09-18,61.189998626708984
2013-09-19,61.0
2013-09-20,59.779998779296875
2013-09-23,59.869998931884766
2013-09-24,59.45000076293945
2013-09-25,59.02000045776367
2013-09-26,59.38999938964844
2013-09-27,58.900001525878906
2013-09-30,58.279998779296875
2013-10-01,59.27000045776367
2013-10-02,59.40999984741211
2013-10-03,59.400001525878906
2013-10-04,60.040000915527344
2013-10-07,59.47999954223633
2013-10-08,59.16999816894531
2013-10-09,59.61000061035156
2013-10-10,60.7599983215332
2013-10-11,60.97999954223633
2013-10-14,61.220001220703125
2013-10-15,60.41999816894531
2013-10-16,61.0
2013-10-17,61.20000076293945
2013-10-18,61.470001220703125
2013-10-21,61.150001525878906
2013-10-22,61.45000076293945
2013-10-23,60.15999984741211
2013-10-24,60.0
2013-10-25,60.209999084472656
2013-10-28,60.2400016784668
2013-10-29,60.560001373291016
2013-10-30,60.61000061035156
2013-10-31,60.209999084472656
2013-11-01,60.47999954223633
2013-11-04,60.47999954223633
2013-11-05,59.77000045776367
2013-11-06,59.900001525878906
2013-11-07,58.970001220703125
2013-11-08,59.0
2013-11-11,58.849998474121094
2013-11-12,58.61000061035156
2013-11-13,58.5099983215332
2013-11-14,59.0099983215332
2013-11-15,60.290000915527344
2013-11-18,61.02000045776367
2013-11-19,60.84000015258789
2013-11-20,60.16999816894531
2013-11-21,59.97999954223633
2013-11-22,60.25
2013-11-25,59.63999938964844
2013-11-26,60.040000915527344
2013-11-27,60.619998931884766
2013-11-29,61.130001068115234
2013-12-02,60.13999938964844
2013-12-03,60.29999923706055
2013-12-04,60.189998626708984
2013-12-05,59.91999816894531
2013-12-06,60.84000015258789
2013-12-09,61.2400016784668
2013-12-10,60.97999954223633
2013-12-11,59.709999084472656
2013-12-12,59.220001220703125
2013-12-13,59.439998626708984
2013-12-16,59.810001373291016
2013-12-17,59.349998474121094
2013-12-18,59.83000183105469
2013-12-19,58.689998626708984
2013-12-20,58.70000076293945
2013-12-23,58.93000030517578
2013-12-24,59.34000015258789
2013-12-26,58.880001068115234
2013-12-27,59.45000076293945
2013-12-30,59.84000015258789
2013-12-31,60.310001373291016
2014-01-02,58.36000061035156
2014-01-03,58.029998779296875
2014-01-06,57.63999938964844
2014-01-07,57.90999984741211
2014-01-08,57.91999816894531
2014-01-09,57.709999084472656
2014-01-10,58.40999984741211
2014-01-13,57.900001525878906
2014-01-14,58.43000030517578
2014-01-15,58.439998626708984
2014-01-16,58.279998779296875
2014-01-17,58.18000030517578
2014-01-21,58.029998779296875
2014-01-22,58.65999984741211
2014-01-23,57.29999923706055
2014-01-24,56.0
2014-01-27,55.7599983215332
2014-01-28,56.130001068115234
2014-01-29,55.54999923706055
2014-01-30,56.02000045776367
2014-01-31,55.93000030517578
2014-02-03,54.75
2014-02-04,55.470001220703125
2014-02-05,55.06999969482422
2014-02-06,56.09000015258789
2014-02-07,56.29999923706055
2014-02-10,55.77000045776367
2014-02-11,57.08000183105469
2014-02-12,57.25
2014-02-13,57.130001068115234
2014-02-14,57.81999969482422
2014-02-18,57.5099983215332
2014-02-19,57.52000045776367
2014-02-20,57.540000915527344
2014-02-21,57.72999954223633
2014-02-24,57.66999816894531
2014-02-25,57.209999084472656
2014-02-26,57.38999938964844
2014-02-27,58.380001068115234
2014-02-28,58.150001525878906
2014-03-03,57.630001068115234
2014-03-04,58.2400016784668
2014-03-05,58.209999084472656
2014-03-06,58.93000030517578
2014-03-07,58.369998931884766
2014-03-10,57.970001220703125
2014-03-11,57.52000045776367
2014-03-12,57.47999954223633
2014-03-13,56.59000015258789
2014-03-14,56.72999954223633
2014-03-17,57.31999969482422
2014-03-18,57.720001220703125
2014-03-19,56.720001220703125
2014-03-20,56.45000076293945
2014-03-21,56.849998474121094
2014-03-24,57.349998474121094
2014-03-25,57.79999923706055
2014-03-26,57.83000183105469
2014-03-27,58.31999969482422
2014-03-28,58.88999938964844
2014-03-31,59.09000015258789
2014-04-01,59.83000183105469
2014-04-02,59.939998626708984
2014-04-03,59.779998779296875
2014-04-04,59.650001525878906
2014-04-07,59.529998779296875
2014-04-08,60.41999816894531
2014-04-09,60.970001220703125
2014-04-10,60.79999923706055
2014-04-11,60.66999816894531
2014-04-14,60.84000015258789
2014-04-15,60.25
2014-04-16,60.7400016784668
2014-04-17,60.869998931884766
2014-04-21,60.59000015258789
2014-04-22,60.400001525878906
2014-04-23,60.02000045776367
2014-04-24,60.130001068115234
2014-04-25,59.439998626708984
2014-04-28,59.5
2014-04-29,59.959999084472656
2014-04-30,59.619998931884766
2014-05-01,59.79999923706055
2014-05-02,59.849998474121094
2014-05-05,59.66999816894531
2014-05-06,59.66999816894531
2014-05-07,59.58000183105469
2014-05-08,59.439998626708984
2014-05-09,59.58000183105469
2014-05-12,60.540000915527344
2014-05-13,60.7599983215332
2014-05-14,61.0099983215332
2014-05-15,60.83000183105469
2014-05-16,61.77000045776367
2014-05-19,61.720001220703125
2014-05-20,61.279998779296875
2014-05-21,61.7599983215332
2014-05-22,62.099998474121094
2014-05-23,62.150001525878906
2014-05-27,61.75
2014-05-28,62.15999984741211
2014-05-29,62.189998626708984
2014-05-30,61.79999923706055
2014-06-02,62.08000183105469
2014-06-03,62.47999954223633
2014-06-04,62.18000030517578
2014-06-05,62.66999816894531
2014-06-06,62.7400016784668
2014-06-09,62.939998626708984
2014-06-10,63.2599983215332
2014-06-11,62.93000030517578
2014-06-12,62.63999938964844
2014-06-13,62.7400016784668
2014-06-16,62.63999938964844
2014-06-17,62.720001220703125
2014-06-18,63.06999969482422
2014-06-19,62.869998931884766
2014-06-20,62.5099983215332
2014-06-23,62.31999969482422
2014-06-24,62.34000015258789
2014-06-25,62.11000061035156
2014-06-26,62.5099983215332
2014-06-27,62.63999938964844
2014-06-30,62.689998626708984
2014-07-01,63.220001220703125
2014-07-02,63.83000183105469
2014-07-03,64.08000183105469
2014-07-07,64.08000183105469
2014-07-08,63.72999954223633
2014-07-09,63.86000061035156
2014-07-10,63.61000061035156
2014-07-11,63.470001220703125
2014-07-14,63.790000915527344
2014-07-15,63.83000183105469
2014-07-16,63.869998931884766
2014-07-17,63.11000061035156
2014-07-18,63.84000015258789
2014-07-21,64.0
2014-07-22,64.77999877929688
2014-07-23,64.9000015258789
2014-07-24,65.13999938964844
2014-07-25,64.88999938964844
2014-07-28,65.55999755859375
2014-07-29,65.52999877929688
2014-07-30,65.55000305175781
2014-07-31,64.48999786376953
2014-08-01,64.8499984741211
2014-08-04,65.26000213623047
2014-08-05,64.36000061035156
2014-08-06,64.26000213623047
2014-08-07,63.95000076293945
2014-08-08,64.3499984741211
2014-08-11,64.91000366210938
2014-08-12,64.93000030517578
2014-08-13,65.56999969482422
2014-08-14,65.62000274658203
2014-08-15,65.44000244140625
2014-08-18,65.75
2014-08-19,66.08000183105469
2014-08-20,66.05000305175781
2014-08-21,65.55999755859375
2014-08-22,65.70999908447266
2014-08-25,65.93000030517578
2014-08-26,66.12000274658203
2014-08-27,66.18000030517578
2014-08-28,65.69999694824219
2014-08-29,65.72000122070312
2014-09-02,65.43000030517578
2014-09-03,66.2300033569336
2014-09-04,66.37999725341797
2014-09-05,66.51000213623047
2014-09-08,66.05000305175781
2014-09-09,65.44999694824219
2014-09-10,65.27999877929688
2014-09-11,64.94999694824219
2014-09-12,64.56999969482422
2014-09-15,63.849998474121094
2014-09-16,64.36000061035156
2014-09-17,63.97999954223633
2014-09-18,64.12999725341797
2014-09-19,63.849998474121094
2014-09-22,62.90999984741211
2014-09-23,62.70000076293945
2014-09-24,63.5099983215332
2014-09-25,62.279998779296875
2014-09-26,62.56999969482422
2014-09-29,61.40999984741211
2014-09-30,61.31999969482422
2014-10-01,60.33000183105469
2014-10-02,60.529998779296875
2014-10-03,61.060001373291016
2014-10-06,61.380001068115234
2014-10-07,60.869998931884766
2014-10-08,61.650001525878906
2014-10-09,60.849998474121094
2014-10-10,59.97999954223633
2014-10-13,60.27000045776367
2014-10-14,60.439998626708984
2014-10-15,60.310001373291016
2014-10-16,60.099998474121094
2014-10-17,60.380001068115234
2014-10-20,60.91999816894531
2014-10-21,61.34000015258789
2014-10-22,61.189998626708984
2014-10-23,61.43000030517578
2014-10-24,61.4900016784668
2014-10-27,61.130001068115234
2014-10-28,62.11000061035156
2014-10-29,62.2599983215332
2014-10-30,62.56999969482422
2014-10-31,62.88999938964844
2014-11-03,62.5099983215332
2014-11-04,62.529998779296875
2014-11-05,62.130001068115234
2014-11-06,61.90999984741211
2014-11-07,62.06999969482422
2014-11-10,62.34000015258789
2014-11-11,62.33000183105469
2014-11-12,62.22999954223633
2014-11-13,62.43000030517578
2014-11-14,62.779998779296875
2014-11-17,62.16999816894531
2014-11-18,62.099998474121094
2014-11-19,61.83000183105469
2014-11-20,61.689998626708984
2014-11-21,62.95000076293945
2014-11-24,62.779998779296875
2014-11-25,62.58000183105469
2014-11-26,63.45000076293945
2014-11-28,62.88999938964844
2014-12-01,61.880001068115234
2014-12-02,62.27000045776367
2014-12-03,62.29999923706055
2014-12-04,62.68000030517578
2014-12-05,62.77000045776367
2014-12-08,62.150001525878906
2014-12-09,61.439998626708984
2014-12-10,60.75
2014-12-11,60.84000015258789
2014-12-12,59.959999084472656
2014-12-15,59.54999923706055
2014-12-16,59.2599983215332
2014-12-17,59.34000015258789
2014-12-18,59.83000183105469
2014-12-19,60.13999938964844
2014-12-22,60.880001068115234
2014-12-23,60.2599983215332
2014-12-24,60.369998931884766
2014-12-26,61.02000045776367
2014-12-29,60.95000076293945
2014-12-30,60.66999816894531
2014-12-31,60.93000030517578
2015-01-02,60.630001068115234
2015-01-05,59.939998626708984
2015-01-06,59.31999969482422
2015-01-07,60.36000061035156
2015-01-08,61.400001525878906
2015-01-09,61.36000061035156
2015-01-12,61.18000030517578
2015-01-13,61.7400016784668
2015-01-14,61.43000030517578
2015-01-15,61.959999084472656
2015-01-16,62.16999816894531
2015-01-20,61.959999084472656
2015-01-21,63.06999969482422
2015-01-22,63.900001525878906
2015-01-23,63.83000183105469
2015-01-26,64.0
2015-01-27,63.54999923706055
2015-01-28,63.09000015258789
2015-01-29,63.22999954223633
2015-01-30,61.90999984741211
2015-02-02,62.91999816894531
2015-02-03,63.540000915527344
2015-02-04,63.619998931884766
2015-02-05,63.59000015258789
2015-02-06,62.79999923706055
2015-02-09,62.52000045776367
2015-02-10,62.63999938964844
2015-02-11,62.41999816894531
2015-02-12,63.16999816894531
2015-02-13,63.65999984741211
2015-02-17,63.5099983215332
2015-02-18,63.52000045776367
2015-02-19,63.349998474121094
2015-02-20,63.65999984741211
2015-02-23,63.209999084472656
2015-02-24,63.869998931884766
2015-02-25,63.7599983215332
2015-02-26,63.939998626708984
2015-02-27,63.83000183105469
2015-03-02,64.08999633789062
2015-03-03,63.70000076293945
2015-03-04,63.27000045776367
2015-03-05,63.11000061035156
2015-03-06,62.52000045776367
2015-03-09,62.459999084472656
2015-03-10,61.189998626708984
2015-03-11,61.540000915527344
2015-03-12,62.04999923706055
2015-03-13,61.47999954223633
2015-03-16,62.2599983215332
2015-03-17,62.59000015258789
2015-03-18,63.65999984741211
2015-03-19,63.310001373291016
2015-03-20,63.7599983215332
2015-03-23,63.77000045776367
2015-03-24,63.849998474121094
2015-03-25,63.09000015258789
2015-03-26,62.97999954223633
2015-03-27,63.279998779296875
2015-03-30,64.31999969482422
2015-03-31,64.0
2015-04-01,64.62000274658203
2015-04-02,65.30000305175781
2015-04-06,65.83000183105469
2015-04-07,65.62000274658203
2015-04-08,67.19999694824219
2015-04-09,68.36000061035156
2015-04-10,68.3499984741211
2015-04-13,68.31999969482422
2015-04-14,68.27999877929688
2015-04-15,68.44999694824219
2015-04-16,69.02999877929688
2015-04-17,67.8499984741211
2015-04-20,67.94999694824219
2015-04-21,68.43000030517578
2015-04-22,69.12999725341797
2015-04-23,69.41999816894531
2015-04-24,69.51000213623047
2015-04-27,69.87000274658203
2015-04-28,69.83000183105469
2015-04-29,69.01000213623047
2015-04-30,68.11000061035156
2015-05-01,68.51000213623047
2015-05-04,69.0999984741211
2015-05-05,67.9800033569336
2015-05-06,67.13999938964844
2015-05-07,66.91999816894531
2015-05-08,67.72000122070312
2015-05-11,67.05999755859375
2015-05-12,66.79000091552734
2015-05-13,66.9000015258789
2015-05-14,67.44000244140625
2015-05-15,68.0
2015-05-18,67.43000030517578
2015-05-19,67.87999725341797
2015-05-20,67.7699966430664
2015-05-21,67.68000030517578
2015-05-22,68.41999816894531
2015-05-26,67.88999938964844
2015-05-27,67.73999786376953
2015-05-28,66.61000061035156
2015-05-29,66.02999877929688
2015-06-01,66.11000061035156
2015-06-02,65.93000030517578
2015-06-03,65.98999786376953
2015-06-04,65.23999786376953
2015-06-05,64.83000183105469
2015-06-08,64.72000122070312
2015-06-09,64.02999877929688
2015-06-10,64.5
2015-06-11,64.45999908447266
2015-06-12,64.66000366210938
2015-06-15,63.72999954223633
2015-06-16,63.459999084472656
2015-06-17,63.959999084472656
2015-06-18,64.45999908447266
2015-06-19,64.12999725341797
2015-06-22,64.9000015258789
2015-06-23,65.62000274658203
2015-06-24,65.1500015258789
2015-06-25,64.5
2015-06-26,63.72999954223633
2015-06-29,62.29999923706055
2015-06-30,63.0
2015-07-01,63.290000915527344
2015-07-02,63.47999954223633
2015-07-06,61.650001525878906
2015-07-07,60.630001068115234
2015-07-08,58.13999938964844
2015-07-09,59.599998474121094
2015-07-10,61.119998931884766
2015-07-13,61.54999923706055
2015-07-14,61.43000030517578
2015-07-15,60.720001220703125
2015-07-16,61.529998779296875
2015-07-17,61.619998931884766
2015-07-20,61.2400016784668
2015-07-21,61.29999923706055
2015-07-22,60.689998626708984
2015-07-23,60.439998626708984
2015-07-24,59.689998626708984
2015-07-27,58.400001525878906
2015-07-28,59.13999938964844
2015-07-29,59.59000015258789
2015-07-30,59.0099983215332
2015-07-31,59.27000045776367
2015-08-03,58.349998474121094
2015-08-04,58.619998931884766
2015-08-05,58.81999969482422
2015-08-06,58.189998626708984
2015-08-07,58.27000045776367
2015-08-10,59.150001525878906
2015-08-11,57.689998626708984
2015-08-12,56.70000076293945
2015-08-13,56.84000015258789
2015-08-14,57.06999969482422
2015-08-17,56.4900016784668
2015-08-18,55.66999816894531
2015-08-19,54.9900016784668
2015-08-20,53.83000183105469
2015-08-21,52.27000045776367
2015-08-24,49.560001373291016
2015-08-25,50.810001373291016
2015-08-26,52.310001373291016
2015-08-27,54.27000045776367
2015-08-28,53.619998931884766
2015-08-31,53.34000015258789
2015-09-01,51.619998931884766
2015-09-02,52.220001220703125
2015-09-03,52.439998626708984
2015-09-04,50.939998626708984
2015-09-08,52.970001220703125
2015-09-09,53.16999816894531
2015-09-10,53.47999954223633
2015-09-11,53.709999084472656
2015-09-14,53.369998931884766
2015-09-15,53.810001373291016
2015-09-16,55.09000015258789
2015-09-17,54.939998626708984
2015-09-18,54.099998474121094
2015-09-21,54.119998931884766
2015-09-22,53.2400016784668
2015-09-23,52.63999938964844
2015-09-24,52.27000045776367
2015-09-25,52.18000030517578
2015-09-28,51.189998626708984
2015-09-29,51.34000015258789
2015-09-30,52.75
2015-10-01,53.0099983215332
2015-10-02,54.29999923706055
2015-10-05,55.33000183105469
2015-10-06,54.91999816894531
2015-10-07,56.56999969482422
2015-10-08,56.93000030517578
2015-10-09,57.130001068115234
2015-10-12,56.95000076293945
2015-10-13,56.220001220703125
2015-10-14,56.5099983215332
2015-10-15,58.11000061035156
2015-10-16,58.11000061035156
2015-10-19,57.63999938964844
2015-10-20,57.709999084472656
2015-10-21,57.09000015258789
2015-10-22,58.25
2015-10-23,58.77000045776367
2015-10-26,58.130001068115234
2015-10-27,57.61000061035156
2015-10-28,57.06999969482422
2015-10-29,56.59000015258789
2015-10-30,56.4900016784668
2015-11-02,57.2400016784668
2015-11-03,57.790000915527344
2015-11-04,57.849998474121094
2015-11-05,57.779998779296875
2015-11-06,57.18000030517578
2015-11-09,55.90999984741211
2015-11-10,55.470001220703125
2015-11-11,55.560001373291016
2015-11-12,55.29999923706055
2015-11-13,54.459999084472656
2015-11-16,55.34000015258789
2015-11-17,55.15999984741211
2015-11-18,55.47999954223633
2015-11-19,55.86000061035156
2015-11-20,56.45000076293945
2015-11-23,56.060001373291016
2015-11-24,56.33000183105469
2015-11-25,56.189998626708984
2015-11-27,55.16999816894531
2015-11-30,55.47999954223633
2015-12-01,56.040000915527344
2015-12-02,55.43000030517578
2015-12-03,54.970001220703125
2015-12-04,55.65999984741211
2015-12-07,54.91999816894531
2015-12-08,54.279998779296875
2015-12-09,53.91999816894531
2015-12-10,53.79999923706055
2015-12-11,52.560001373291016
2015-12-14,53.099998474121094
2015-12-15,53.790000915527344
2015-12-16,54.79999923706055
2015-12-17,54.09000015258789
2015-12-18,54.06999969482422
2015-12-21,53.66999816894531
2015-12-22,53.939998626708984
2015-12-23,54.630001068115234
2015-12-24,54.47999954223633
2015-12-28,54.0099983215332
2015-12-29,54.13999938964844
2015-12-30,53.560001373291016
2015-12-31,53.40999984741211
2016-01-04,51.849998474121094
2016-01-05,51.95000076293945
2016-01-06,50.939998626708984
2016-01-07,49.52000045776367
2016-01-08,49.11000061035156
2016-01-11,49.13999938964844
2016-01-12,49.2599983215332
2016-01-13,48.689998626708984
2016-01-14,49.25
2016-01-15,47.369998931884766
2016-01-19,48.279998779296875
2016-01-20,47.060001373291016
2016-01-21,47.31999969482422
2016-01-22,48.61000061035156
2016-01-25,47.9900016784668
2016-01-26,48.470001220703125
2016-01-27,48.0099983215332
2016-01-28,48.369998931884766
2016-01-29,49.75
2016-02-01,49.29999923706055
2016-02-02,48.09000015258789
2016-02-03,48.869998931884766
2016-02-04,49.040000915527344
2016-02-05,48.650001525878906
2016-02-08,48.02000045776367
2016-02-09,47.529998779296875
2016-02-10,47.7599983215332
2016-02-11,47.060001373291016
2016-02-12,47.790000915527344
2016-02-16,48.90999984741211
2016-02-17,49.59000015258789
2016-02-18,49.209999084472656
