,CSB
2019-04-24,45.29999923706055
2019-04-25,44.82099914550781
2019-04-26,45.13999938964844
2019-04-29,45.46200180053711
2019-04-30,45.34000015258789
2019-05-01,44.900001525878906
2019-05-02,44.83399963378906
2019-05-03,45.70000076293945
2019-05-06,45.630001068115234
2019-05-07,44.900001525878906
2019-05-08,44.63999938964844
2019-05-09,44.61000061035156
2019-05-10,44.733001708984375
2019-05-13,43.599998474121094
2019-05-14,43.959999084472656
2019-05-15,43.97999954223633
2019-05-16,44.08000183105469
2019-05-17,43.82400131225586
2019-05-20,43.584999084472656
2019-05-21,44.060001373291016
2019-05-22,43.540000915527344
2019-05-23,42.98099899291992
2019-05-24,43.130001068115234
2019-05-28,42.63999938964844
2019-05-29,42.314998626708984
2019-05-30,42.21500015258789
2019-05-31,41.71799850463867
2019-06-03,41.94499969482422
2019-06-04,42.83399963378906
2019-06-05,42.86000061035156
2019-06-06,42.83000183105469
2019-06-07,43.20899963378906
2019-06-10,43.1150016784668
2019-06-11,43.380001068115234
2019-06-12,43.340999603271484
2019-06-13,43.332000732421875
2019-06-14,43.2400016784668
2019-06-17,43.12099838256836
2019-06-18,43.505001068115234
2019-06-19,43.560001373291016
2019-06-20,43.69300079345703
2019-06-21,43.39500045776367
2019-06-24,43.0
2019-06-25,43.02000045776367
2019-06-26,43.09000015258789
2019-06-27,43.779998779296875
2019-06-28,44.29999923706055
2019-07-01,44.0620002746582
2019-07-02,43.94900131225586
2019-07-03,44.33000183105469
2019-07-05,44.4010009765625
2019-07-08,44.145999908447266
2019-07-09,43.91299819946289
2019-07-10,44.040000915527344
2019-07-11,43.880001068115234
2019-07-12,44.52000045776367
2019-07-15,44.14899826049805
2019-07-16,44.45000076293945
2019-07-17,43.95000076293945
2019-07-18,44.09000015258789
2019-07-19,44.0099983215332
2019-07-22,43.63100051879883
2019-07-23,43.81399917602539
2019-07-24,44.5099983215332
2019-07-25,44.172000885009766
2019-07-26,44.67300033569336
2019-07-29,44.560001373291016
2019-07-30,44.803001403808594
2019-07-31,44.84600067138672
2019-08-01,43.81999969482422
2019-08-02,43.369998931884766
2019-08-05,42.220001220703125
2019-08-06,42.46500015258789
2019-08-07,42.560001373291016
2019-08-08,43.15599822998047
2019-08-09,42.7599983215332
2019-08-12,42.18000030517578
2019-08-13,42.540000915527344
2019-08-14,41.527000427246094
2019-08-15,41.27000045776367
2019-08-16,42.15999984741211
2019-08-19,42.67900085449219
2019-08-20,42.33000183105469
2019-08-21,42.45899963378906
2019-08-22,42.650001525878906
2019-08-23,41.40999984741211
2019-08-26,41.645999908447266
2019-08-27,41.180999755859375
2019-08-28,41.78900146484375
2019-08-29,42.457000732421875
2019-08-30,42.369998931884766
2019-09-03,41.97999954223633
2019-09-04,42.30500030517578
2019-09-05,43.2599983215332
2019-09-06,43.0099983215332
2019-09-09,43.66999816894531
2019-09-10,44.28499984741211
2019-09-11,45.220001220703125
2019-09-12,45.39099884033203
2019-09-13,45.5629997253418
2019-09-16,45.4900016784668
2019-09-17,45.20000076293945
2019-09-18,44.86000061035156
2019-09-19,45.18899917602539
2019-09-20,44.630001068115234
2019-09-23,44.81999969482422
2019-09-24,44.11000061035156
2019-09-25,44.65999984741211
2019-09-26,44.17499923706055
2019-09-27,44.16999816894531
2019-09-30,44.43299865722656
2019-10-01,43.47100067138672
2019-10-02,42.95000076293945
2019-10-03,42.849998474121094
2019-10-04,42.84000015258789
2019-10-07,43.02000045776367
2019-10-08,42.31100082397461
2019-10-09,42.38999938964844
2019-10-10,42.70899963378906
2019-10-11,43.71699905395508
2019-10-14,43.24599838256836
2019-10-15,43.709999084472656
2019-10-16,43.867000579833984
2019-10-17,44.119998931884766
2019-10-18,44.04999923706055
2019-10-21,44.652000427246094
2019-10-22,45.005001068115234
2019-10-23,45.130001068115234
2019-10-24,45.040000915527344
2019-10-25,45.58599853515625
2019-10-28,45.91999816894531
2019-10-29,46.191001892089844
2019-10-30,45.95100021362305
2019-10-31,45.172000885009766
2019-11-01,45.965999603271484
2019-11-04,46.75
2019-11-05,47.0
2019-11-06,46.91999816894531
2019-11-07,46.9900016784668
2019-11-08,46.84000015258789
2019-11-11,46.654998779296875
2019-11-12,46.52899932861328
2019-11-13,46.099998474121094
2019-11-14,45.99399948120117
2019-11-15,46.13999938964844
2019-11-18,46.0
2019-11-19,46.0
2019-11-20,45.72999954223633
2019-11-21,45.7400016784668
2019-11-22,45.89899826049805
2019-11-25,46.70600128173828
2019-11-26,46.409000396728516
2019-11-27,46.83000183105469
2019-11-29,46.36000061035156
2019-12-02,46.130001068115234
2019-12-03,46.02000045776367
2019-12-04,46.220001220703125
2019-12-05,46.36199951171875
2019-12-06,46.972999572753906
2019-12-09,46.82400131225586
2019-12-10,46.801998138427734
2019-12-11,46.959999084472656
2019-12-12,47.446998596191406
2019-12-13,46.930999755859375
2019-12-16,47.17300033569336
2019-12-17,47.459999084472656
2019-12-18,47.31800079345703
2019-12-19,47.349998474121094
2019-12-20,47.439998626708984
2019-12-23,47.34700012207031
2019-12-24,47.35599899291992
2019-12-26,47.29999923706055
2019-12-27,47.058998107910156
2019-12-30,47.150001525878906
2019-12-31,47.029998779296875
2020-01-02,47.013999938964844
2020-01-03,46.87200164794922
2020-01-06,46.90999984741211
2020-01-07,46.64799880981445
2020-01-08,46.720001220703125
2020-01-09,46.599998474121094
2020-01-10,46.33700180053711
2020-01-13,46.77899932861328
2020-01-14,46.880001068115234
2020-01-15,46.888999938964844
2020-01-16,47.5369987487793
2020-01-17,47.32899856567383
2020-01-21,46.48899841308594
2020-01-22,46.51300048828125
2020-01-23,46.553001403808594
2020-01-24,45.992000579833984
2020-01-27,45.61000061035156
2020-01-28,45.58599853515625
2020-01-29,45.38999938964844
2020-01-30,45.25
2020-01-31,44.207000732421875
2020-02-03,44.369998931884766
2020-02-04,44.827999114990234
2020-02-05,45.792999267578125
2020-02-06,45.64500045776367
2020-02-07,44.96900177001953
2020-02-10,45.0
2020-02-11,45.255001068115234
2020-02-12,45.70500183105469
2020-02-13,45.54399871826172
2020-02-14,45.209999084472656
2020-02-18,44.98899841308594
2020-02-19,45.099998474121094
2020-02-20,45.314998626708984
2020-02-21,44.888999938964844
2020-02-24,43.76499938964844
2020-02-25,42.21699905395508
2020-02-26,41.7599983215332
2020-02-27,40.527000427246094
2020-02-28,39.72800064086914
2020-03-02,40.694000244140625
2020-03-03,39.810001373291016
2020-03-04,40.80400085449219
2020-03-05,38.97999954223633
2020-03-06,38.84000015258789
2020-03-09,34.92499923706055
2020-03-10,35.452999114990234
2020-03-11,33.369998931884766
2020-03-12,29.83099937438965
2020-03-13,32.09000015258789
2020-03-16,28.809999465942383
2020-03-17,30.690000534057617
2020-03-18,27.985000610351562
2020-03-19,29.496000289916992
2020-03-20,28.020000457763672
2020-03-23,27.3799991607666
2020-03-24,29.68000030517578
2020-03-25,29.83799934387207
2020-03-26,31.531999588012695
2020-03-27,30.33300018310547
2020-03-30,31.194000244140625
2020-03-31,31.305999755859375
2020-04-01,29.450000762939453
2020-04-02,30.030000686645508
2020-04-03,28.95800018310547
2020-04-06,30.719999313354492
2020-04-07,30.916000366210938
2020-04-08,31.902999877929688
2020-04-09,33.641998291015625
2020-04-13,32.64400100708008
2020-04-14,32.81399917602539
2020-04-15,31.100000381469727
2020-04-16,30.76799964904785
2020-04-17,32.047000885009766
2020-04-20,31.582000732421875
2020-04-21,31.141000747680664
2020-04-22,31.31399917602539
2020-04-23,31.601999282836914
2020-04-24,31.799999237060547
2020-04-27,33.50400161743164
2020-04-28,34.35300064086914
2020-04-29,36.28799819946289
2020-04-30,34.720001220703125
2020-05-01,33.39799880981445
2020-05-04,33.02000045776367
2020-05-05,33.18600082397461
2020-05-06,32.645999908447266
2020-05-07,32.86000061035156
2020-05-08,34.54499816894531
2020-05-11,33.95399856567383
2020-05-12,32.494998931884766
2020-05-13,31.219999313354492
2020-05-14,31.290000915527344
2020-05-15,31.53499984741211
2020-05-18,33.87699890136719
2020-05-19,33.005001068115234
2020-05-20,33.8129997253418
2020-05-21,34.03499984741211
2020-05-22,34.0
2020-05-26,35.625999450683594
2020-05-27,37.48099899291992
2020-05-28,36.3489990234375
2020-05-29,35.69200134277344
2020-06-01,35.86899948120117
2020-06-02,36.26499938964844
2020-06-03,37.67300033569336
2020-06-04,38.15700149536133
2020-06-05,40.16999816894531
2020-06-08,41.222999572753906
2020-06-09,40.097999572753906
2020-06-10,38.25299835205078
2020-06-11,35.1609992980957
2020-06-12,36.08300018310547
2020-06-15,36.56999969482422
2020-06-16,37.518001556396484
2020-06-17,36.529998779296875
2020-06-18,36.73500061035156
2020-06-19,36.15399932861328
2020-06-22,36.25
2020-06-23,36.2400016784668
2020-06-24,34.999000549316406
2020-06-25,35.50899887084961
2020-06-26,34.874000549316406
2020-06-29,36.375
2020-06-30,36.689998626708984
2020-07-01,35.87099838256836
2020-07-02,36.058998107910156
2020-07-06,36.470001220703125
2020-07-07,35.560001373291016
2020-07-08,35.257999420166016
2020-07-09,34.57500076293945
2020-07-10,35.64799880981445
2020-07-13,35.41999816894531
2020-07-14,35.97700119018555
2020-07-15,37.520999908447266
2020-07-16,37.345001220703125
2020-07-17,37.090999603271484
2020-07-20,36.39099884033203
2020-07-21,37.45199966430664
2020-07-22,37.257999420166016
2020-07-23,37.52000045776367
2020-07-24,37.1150016784668
2020-07-27,37.22700119018555
2020-07-28,37.20000076293945
2020-07-29,38.409000396728516
2020-07-30,37.85900115966797
2020-07-31,37.28499984741211
2020-08-03,37.57500076293945
2020-08-04,37.83000183105469
2020-08-05,38.7130012512207
2020-08-06,38.44300079345703
2020-08-07,39.08000183105469
2020-08-10,39.957000732421875
2020-08-11,40.0
2020-08-12,40.05799865722656
2020-08-13,39.70899963378906
2020-08-14,39.882999420166016
2020-08-17,39.75299835205078
2020-08-18,39.069000244140625
2020-08-19,39.1870002746582
2020-08-20,38.84400177001953
2020-08-21,38.652000427246094
2020-08-24,39.57600021362305
2020-08-25,39.555999755859375
2020-08-26,39.224998474121094
2020-08-27,39.38999938964844
2020-08-28,39.67399978637695
2020-08-31,39.0
2020-09-01,39.32099914550781
2020-09-02,40.0
2020-09-03,39.40999984741211
2020-09-04,39.46900177001953
2020-09-08,38.619998931884766
2020-09-09,38.617000579833984
2020-09-10,38.30099868774414
2020-09-11,38.15399932861328
2020-09-14,38.90399932861328
2020-09-15,38.856998443603516
2020-09-16,39.2760009765625
2020-09-17,39.43600082397461
2020-09-18,39.332000732421875
2020-09-21,37.60499954223633
2020-09-22,37.52000045776367
2020-09-23,36.534000396728516
2020-09-24,36.779998779296875
2020-09-25,37.06100082397461
2020-09-28,38.0099983215332
2020-09-29,37.60200119018555
2020-09-30,37.70800018310547
2020-10-01,37.89699935913086
2020-10-02,38.74100112915039
2020-10-05,39.584999084472656
2020-10-06,39.527000427246094
2020-10-07,40.13999938964844
2020-10-08,40.72999954223633
2020-10-09,40.67599868774414
2020-10-12,40.9739990234375
2020-10-13,40.2869987487793
2020-10-14,40.125
2020-10-15,40.60300064086914
2020-10-16,40.60499954223633
2020-10-19,40.099998474121094
2020-10-20,40.25
2020-10-21,40.400001525878906
2020-10-22,41.027000427246094
2020-10-23,41.308998107910156
2020-10-26,40.494998931884766
2020-10-27,39.827999114990234
2020-10-28,38.638999938964844
2020-10-29,39.185001373291016
2020-10-30,39.047000885009766
2020-11-02,40.06399917602539
2020-11-03,41.1150016784668
2020-11-04,39.724998474121094
2020-11-05,40.89799880981445
2020-11-06,40.45000076293945
2020-11-09,43.72100067138672
2020-11-10,44.926998138427734
2020-11-11,44.220001220703125
2020-11-12,43.12200164794922
2020-11-13,44.1879997253418
2020-11-16,45.78099822998047
2020-11-17,45.77199935913086
2020-11-18,45.11800003051758
2020-11-19,45.16299819946289
2020-11-20,45.130001068115234
2020-11-23,46.305999755859375
2020-11-24,48.02000045776367
2020-11-25,47.430999755859375
2020-11-27,47.10200119018555
2020-11-30,45.849998474121094
2020-12-01,46.43600082397461
2020-12-02,46.77199935913086
2020-12-03,47.28300094604492
2020-12-04,48.71900177001953
2020-12-07,48.56999969482422
2020-12-08,48.92300033569336
2020-12-09,49.380001068115234
2020-12-10,49.25
2020-12-11,48.946998596191406
2020-12-14,49.02000045776367
2020-12-15,50.290000915527344
2020-12-16,49.34000015258789
2020-12-17,49.49100112915039
2020-12-18,49.380001068115234
2020-12-21,48.42100143432617
2020-12-22,48.435001373291016
2020-12-23,49.220001220703125
2020-12-24,49.38199996948242
2020-12-28,49.84700012207031
2020-12-29,49.119998931884766
2020-12-30,49.59000015258789
2020-12-31,49.95600128173828
2021-01-04,49.40999984741211
2021-01-05,50.16600036621094
2021-01-06,52.91999816894531
2021-01-07,53.108001708984375
2021-01-08,52.61399841308594
2021-01-11,52.86000061035156
2021-01-12,53.83000183105469
2021-01-13,53.18000030517578
2021-01-14,53.775001525878906
2021-01-15,53.0890007019043
2021-01-19,53.30500030517578
2021-01-20,53.237998962402344
2021-01-21,52.57699966430664
2021-01-22,52.939998626708984
2021-01-25,53.06800079345703
2021-01-26,52.755001068115234
2021-01-27,52.25899887084961
2021-01-28,51.95600128173828
2021-01-29,51.060001373291016
2021-02-01,51.933998107910156
2021-02-02,52.40999984741211
2021-02-03,52.630001068115234
2021-02-04,53.709999084472656
2021-02-05,54.209999084472656
2021-02-08,55.45600128173828
2021-02-09,55.599998474121094
2021-02-10,55.45100021362305
2021-02-11,55.347999572753906
2021-02-12,55.65399932861328
2021-02-16,55.85900115966797
2021-02-17,55.60499954223633
2021-02-18,55.0
2021-02-19,56.11800003051758
2021-02-22,56.97999954223633
2021-02-23,57.29499816894531
2021-02-24,58.03900146484375
2021-02-25,56.88999938964844
2021-02-26,56.29999923706055
2021-03-01,57.540000915527344
2021-03-02,57.03200149536133
2021-03-03,57.67499923706055
2021-03-04,56.86000061035156
2021-03-05,58.34000015258789
2021-03-08,59.948001861572266
2021-03-09,59.61800003051758
2021-03-10,60.9900016784668
2021-03-11,61.321998596191406
2021-03-12,62.005001068115234
2021-03-15,61.45800018310547
2021-03-16,60.5099983215332
2021-03-17,60.733001708984375
2021-03-18,60.06999969482422
2021-03-19,59.98899841308594
2021-03-22,58.5099983215332
2021-03-23,57.04999923706055
2021-03-24,57.0099983215332
2021-03-25,57.959999084472656
2021-03-26,59.2599983215332
2021-03-29,58.32899856567383
2021-03-30,58.68000030517578
2021-03-31,59.0
2021-04-01,59.3120002746582
2021-04-05,60.11000061035156
2021-04-06,59.619998931884766
2021-04-07,59.25
2021-04-08,59.470001220703125
2021-04-09,59.36000061035156
2021-04-12,59.5989990234375
2021-04-13,59.0359992980957
2021-04-14,59.5
2021-04-15,59.84000015258789
2021-04-16,60.189998626708984
2021-04-19,59.676998138427734
2021-04-20,58.814998626708984
2021-04-21,59.84000015258789
2021-04-22,59.20199966430664
2021-04-23,60.20000076293945
2021-04-26,59.869998931884766
2021-04-27,59.69499969482422
2021-04-28,59.970001220703125
2021-04-29,60.2400016784668
2021-04-30,59.83000183105469
2021-05-03,61.0
2021-05-04,60.96799850463867
2021-05-05,60.939998626708984
2021-05-06,61.7140007019043
2021-05-07,62.0099983215332
2021-05-10,61.709999084472656
2021-05-11,61.0369987487793
2021-05-12,59.75
2021-05-13,61.292999267578125
2021-05-14,62.130001068115234
