,FB
2016-02-22,107.16000366210938
2016-02-23,105.45999908447266
2016-02-24,106.87999725341797
2016-02-25,108.06999969482422
2016-02-26,107.91999816894531
2016-02-29,106.91999816894531
2016-03-01,109.81999969482422
2016-03-02,109.94999694824219
2016-03-03,109.58000183105469
2016-03-04,108.38999938964844
2016-03-07,105.7300033569336
2016-03-08,105.93000030517578
2016-03-09,107.51000213623047
2016-03-10,107.31999969482422
2016-03-11,109.41000366210938
2016-03-14,109.88999938964844
2016-03-15,110.66999816894531
2016-03-16,112.18000030517578
2016-03-17,111.0199966430664
2016-03-18,111.44999694824219
2016-03-21,111.8499984741211
2016-03-22,112.25
2016-03-23,112.54000091552734
2016-03-24,113.05000305175781
2016-03-28,113.69000244140625
2016-03-29,116.13999938964844
2016-03-30,114.69999694824219
2016-03-31,114.0999984741211
2016-04-01,116.05999755859375
2016-04-04,112.55000305175781
2016-04-05,112.22000122070312
2016-04-06,113.70999908447266
2016-04-07,113.63999938964844
2016-04-08,110.62999725341797
2016-04-11,108.98999786376953
2016-04-12,110.61000061035156
2016-04-13,110.51000213623047
2016-04-14,110.83999633789062
2016-04-15,109.63999938964844
2016-04-18,110.44999694824219
2016-04-19,112.29000091552734
2016-04-20,112.41999816894531
2016-04-21,113.44000244140625
2016-04-22,110.55999755859375
2016-04-25,110.0999984741211
2016-04-26,108.76000213623047
2016-04-27,108.88999938964844
2016-04-28,116.7300033569336
2016-04-29,117.58000183105469
2016-05-02,118.56999969482422
2016-05-03,117.43000030517578
2016-05-04,118.05999755859375
2016-05-05,117.80999755859375
2016-05-06,119.48999786376953
2016-05-09,119.23999786376953
2016-05-10,120.5
2016-05-11,119.5199966430664
2016-05-12,120.27999877929688
2016-05-13,119.80999755859375
2016-05-16,118.66999816894531
2016-05-17,117.3499984741211
2016-05-18,117.6500015258789
2016-05-19,116.80999755859375
2016-05-20,117.3499984741211
2016-05-23,115.97000122070312
2016-05-24,117.69999694824219
2016-05-25,117.88999938964844
2016-05-26,119.47000122070312
2016-05-27,119.37999725341797
2016-05-31,118.80999755859375
2016-06-01,118.77999877929688
2016-06-02,118.93000030517578
2016-06-03,118.47000122070312
2016-06-06,118.79000091552734
2016-06-07,117.76000213623047
2016-06-08,118.38999938964844
2016-06-09,118.55999755859375
2016-06-10,116.62000274658203
2016-06-13,113.94999694824219
2016-06-14,114.94000244140625
2016-06-15,114.5999984741211
2016-06-16,114.38999938964844
2016-06-17,113.0199966430664
2016-06-20,113.37000274658203
2016-06-21,114.37999725341797
2016-06-22,113.91000366210938
2016-06-23,115.08000183105469
2016-06-24,112.08000183105469
2016-06-27,108.97000122070312
2016-06-28,112.69999694824219
2016-06-29,114.16000366210938
2016-06-30,114.27999877929688
2016-07-01,114.19000244140625
2016-07-05,114.19999694824219
2016-07-06,116.69999694824219
2016-07-07,115.8499984741211
2016-07-08,117.23999786376953
2016-07-11,117.87000274658203
2016-07-12,117.93000030517578
2016-07-13,116.77999877929688
2016-07-14,117.29000091552734
2016-07-15,116.86000061035156
2016-07-18,119.37000274658203
2016-07-19,120.61000061035156
2016-07-20,121.91999816894531
2016-07-21,120.61000061035156
2016-07-22,121.0
2016-07-25,121.62999725341797
2016-07-26,121.22000122070312
2016-07-27,123.33999633789062
2016-07-28,125.0
2016-07-29,123.94000244140625
2016-08-01,124.30999755859375
2016-08-02,123.08999633789062
2016-08-03,122.51000213623047
2016-08-04,124.36000061035156
2016-08-05,125.1500015258789
2016-08-08,125.26000213623047
2016-08-09,125.05999755859375
2016-08-10,124.87999725341797
2016-08-11,124.9000015258789
2016-08-12,124.87999725341797
2016-08-15,123.9000015258789
2016-08-16,123.30000305175781
2016-08-17,124.37000274658203
2016-08-18,123.91000366210938
2016-08-19,123.55999755859375
2016-08-22,124.1500015258789
2016-08-23,124.37000274658203
2016-08-24,123.4800033569336
2016-08-25,123.88999938964844
2016-08-26,124.95999908447266
2016-08-29,126.54000091552734
2016-08-30,125.83999633789062
2016-08-31,126.12000274658203
2016-09-01,126.16999816894531
2016-09-02,126.51000213623047
2016-09-06,129.72999572753906
2016-09-07,131.0500030517578
2016-09-08,130.27000427246094
2016-09-09,127.0999984741211
2016-09-12,128.69000244140625
2016-09-13,127.20999908447266
2016-09-14,127.7699966430664
2016-09-15,128.35000610351562
2016-09-16,129.07000732421875
2016-09-19,128.64999389648438
2016-09-20,128.63999938964844
2016-09-21,129.94000244140625
2016-09-22,130.0800018310547
2016-09-23,127.95999908447266
2016-09-26,127.30999755859375
2016-09-27,128.69000244140625
2016-09-28,129.22999572753906
2016-09-29,128.08999633789062
2016-09-30,128.27000427246094
2016-10-03,128.77000427246094
2016-10-04,128.19000244140625
2016-10-05,128.47000122070312
2016-10-06,128.74000549316406
2016-10-07,128.99000549316406
2016-10-10,130.24000549316406
2016-10-11,128.8800048828125
2016-10-12,129.0500030517578
2016-10-13,127.81999969482422
2016-10-14,127.87999725341797
2016-10-17,127.54000091552734
2016-10-18,128.57000732421875
2016-10-19,130.11000061035156
2016-10-20,130.0
2016-10-21,132.07000732421875
2016-10-24,133.27999877929688
2016-10-25,132.2899932861328
2016-10-26,131.0399932861328
2016-10-27,129.69000244140625
2016-10-28,131.2899932861328
2016-10-31,130.99000549316406
2016-11-01,129.5
2016-11-02,127.16999816894531
2016-11-03,120.0
2016-11-04,120.75
2016-11-07,122.1500015258789
2016-11-08,124.22000122070312
2016-11-09,123.18000030517578
2016-11-10,120.80000305175781
2016-11-11,119.0199966430664
2016-11-14,115.08000183105469
2016-11-15,117.19999694824219
2016-11-16,116.33999633789062
2016-11-17,117.79000091552734
2016-11-18,117.0199966430664
2016-11-21,121.7699966430664
2016-11-22,121.47000122070312
2016-11-23,120.83999633789062
2016-11-25,120.37999725341797
2016-11-28,120.41000366210938
2016-11-29,120.87000274658203
2016-11-30,118.41999816894531
2016-12-01,115.0999984741211
2016-12-02,115.4000015258789
2016-12-05,117.43000030517578
2016-12-06,117.30999755859375
2016-12-07,117.94999694824219
2016-12-08,118.91000366210938
2016-12-09,119.68000030517578
2016-12-12,117.7699966430664
2016-12-13,120.30999755859375
2016-12-14,120.20999908447266
2016-12-15,120.56999969482422
2016-12-16,119.87000274658203
2016-12-19,119.23999786376953
2016-12-20,119.08999633789062
2016-12-21,119.04000091552734
2016-12-22,117.4000015258789
2016-12-23,117.2699966430664
2016-12-27,118.01000213623047
2016-12-28,116.91999816894531
2016-12-29,116.3499984741211
2016-12-30,115.05000305175781
2017-01-03,116.86000061035156
2017-01-04,118.69000244140625
2017-01-05,120.66999816894531
2017-01-06,123.41000366210938
2017-01-09,124.9000015258789
2017-01-10,124.3499984741211
2017-01-11,126.08999633789062
2017-01-12,126.62000274658203
2017-01-13,128.33999633789062
2017-01-17,127.87000274658203
2017-01-18,127.91999816894531
2017-01-19,127.55000305175781
2017-01-20,127.04000091552734
2017-01-23,128.92999267578125
2017-01-24,129.3699951171875
2017-01-25,131.47999572753906
2017-01-26,132.77999877929688
2017-01-27,132.17999267578125
2017-01-30,130.97999572753906
2017-01-31,130.32000732421875
2017-02-01,133.22999572753906
2017-02-02,130.83999633789062
2017-02-03,130.97999572753906
2017-02-06,132.05999755859375
2017-02-07,131.83999633789062
2017-02-08,134.1999969482422
2017-02-09,134.13999938964844
2017-02-10,134.19000244140625
2017-02-13,134.0500030517578
2017-02-14,133.85000610351562
2017-02-15,133.44000244140625
2017-02-16,133.83999633789062
2017-02-17,133.52999877929688
2017-02-21,133.72000122070312
2017-02-22,136.1199951171875
2017-02-23,135.36000061035156
2017-02-24,135.44000244140625
2017-02-27,136.41000366210938
2017-02-28,135.5399932861328
2017-03-01,137.4199981689453
2017-03-02,136.75999450683594
2017-03-03,137.1699981689453
2017-03-06,137.4199981689453
2017-03-07,137.3000030517578
2017-03-08,137.72000122070312
2017-03-09,138.24000549316406
2017-03-10,138.7899932861328
2017-03-13,139.60000610351562
2017-03-14,139.32000732421875
2017-03-15,139.72000122070312
2017-03-16,139.99000549316406
2017-03-17,139.83999633789062
2017-03-20,139.94000244140625
2017-03-21,138.50999450683594
2017-03-22,139.58999633789062
2017-03-23,139.52999877929688
2017-03-24,140.33999633789062
2017-03-27,140.32000732421875
2017-03-28,141.75999450683594
2017-03-29,142.64999389648438
2017-03-30,142.41000366210938
2017-03-31,142.0500030517578
2017-04-03,142.27999877929688
2017-04-04,141.72999572753906
2017-04-05,141.85000610351562
2017-04-06,141.1699981689453
2017-04-07,140.77999877929688
2017-04-10,141.0399932861328
2017-04-11,139.9199981689453
2017-04-12,139.5800018310547
2017-04-13,139.38999938964844
2017-04-17,141.4199981689453
2017-04-18,140.9600067138672
2017-04-19,142.27000427246094
2017-04-20,143.8000030517578
2017-04-21,143.67999267578125
2017-04-24,145.47000122070312
2017-04-25,146.49000549316406
2017-04-26,146.55999755859375
2017-04-27,147.6999969482422
2017-04-28,150.25
2017-05-01,152.4600067138672
2017-05-02,152.77999877929688
2017-05-03,151.8000030517578
2017-05-04,150.85000610351562
2017-05-05,150.24000549316406
2017-05-08,151.05999755859375
2017-05-09,150.47999572753906
2017-05-10,150.2899932861328
2017-05-11,150.0399932861328
2017-05-12,150.3300018310547
2017-05-15,150.19000244140625
2017-05-16,149.77999877929688
2017-05-17,144.85000610351562
2017-05-18,147.66000366210938
2017-05-19,148.05999755859375
2017-05-22,148.24000549316406
2017-05-23,148.07000732421875
2017-05-24,150.0399932861328
2017-05-25,151.9600067138672
2017-05-26,152.1300048828125
2017-05-30,152.3800048828125
2017-05-31,151.4600067138672
2017-06-01,151.52999877929688
2017-06-02,153.61000061035156
2017-06-05,153.6300048828125
2017-06-06,152.80999755859375
2017-06-07,153.1199951171875
2017-06-08,154.7100067138672
2017-06-09,149.60000610351562
2017-06-12,148.44000244140625
2017-06-13,150.67999267578125
2017-06-14,150.25
2017-06-15,149.8000030517578
2017-06-16,150.63999938964844
2017-06-19,152.8699951171875
2017-06-20,152.25
2017-06-21,153.91000366210938
2017-06-22,153.39999389648438
2017-06-23,155.07000732421875
2017-06-26,153.58999633789062
2017-06-27,150.5800018310547
2017-06-28,153.24000549316406
2017-06-29,151.0399932861328
2017-06-30,150.97999572753906
2017-07-03,148.42999267578125
2017-07-05,150.33999633789062
2017-07-06,148.82000732421875
2017-07-07,151.44000244140625
2017-07-10,153.5
2017-07-11,155.27000427246094
2017-07-12,158.89999389648438
2017-07-13,159.25999450683594
2017-07-14,159.97000122070312
2017-07-17,159.72999572753906
2017-07-18,162.86000061035156
2017-07-19,164.13999938964844
2017-07-20,164.52999877929688
2017-07-21,164.42999267578125
2017-07-24,166.0
2017-07-25,165.27999877929688
2017-07-26,165.61000061035156
2017-07-27,170.44000244140625
2017-07-28,172.4499969482422
2017-07-31,169.25
2017-08-01,169.86000061035156
2017-08-02,169.3000030517578
2017-08-03,168.58999633789062
2017-08-04,169.6199951171875
2017-08-07,171.97999572753906
2017-08-08,171.22999572753906
2017-08-09,171.17999267578125
2017-08-10,167.39999389648438
2017-08-11,168.0800018310547
2017-08-14,170.75
2017-08-15,171.0
2017-08-16,170.0
2017-08-17,166.91000366210938
2017-08-18,167.41000366210938
2017-08-21,167.77999877929688
2017-08-22,169.63999938964844
2017-08-23,168.7100067138672
2017-08-24,167.74000549316406
2017-08-25,166.32000732421875
2017-08-28,167.24000549316406
2017-08-29,168.0500030517578
2017-08-30,169.9199981689453
2017-08-31,171.97000122070312
2017-09-01,172.02000427246094
2017-09-05,170.72000122070312
2017-09-06,172.08999633789062
2017-09-07,173.2100067138672
2017-09-08,170.9499969482422
2017-09-11,173.50999450683594
2017-09-12,172.9600067138672
2017-09-13,173.0500030517578
2017-09-14,170.9600067138672
2017-09-15,171.63999938964844
2017-09-18,170.00999450683594
2017-09-19,172.52000427246094
2017-09-20,172.1699981689453
2017-09-21,171.11000061035156
2017-09-22,170.5399932861328
2017-09-25,162.8699951171875
2017-09-26,164.2100067138672
2017-09-27,167.67999267578125
2017-09-28,168.72999572753906
2017-09-29,170.8699951171875
2017-10-02,169.47000122070312
2017-10-03,169.9600067138672
2017-10-04,168.4199981689453
2017-10-05,171.24000549316406
2017-10-06,172.22999572753906
2017-10-09,172.5
2017-10-10,171.58999633789062
2017-10-11,172.74000549316406
2017-10-12,172.5500030517578
2017-10-13,173.74000549316406
2017-10-16,174.52000427246094
2017-10-17,176.11000061035156
2017-10-18,176.02999877929688
2017-10-19,174.55999755859375
2017-10-20,174.97999572753906
2017-10-23,171.27000427246094
2017-10-24,171.8000030517578
2017-10-25,170.60000610351562
2017-10-26,170.6300048828125
2017-10-27,177.8800048828125
2017-10-30,179.8699951171875
2017-10-31,180.05999755859375
2017-11-01,182.66000366210938
2017-11-02,178.9199981689453
2017-11-03,178.9199981689453
2017-11-06,180.1699981689453
2017-11-07,180.25
2017-11-08,179.55999755859375
2017-11-09,179.3000030517578
2017-11-10,178.4600067138672
2017-11-13,178.77000427246094
2017-11-14,178.07000732421875
2017-11-15,177.9499969482422
2017-11-16,179.58999633789062
2017-11-17,179.0
2017-11-20,178.74000549316406
2017-11-21,181.86000061035156
2017-11-22,180.8699951171875
2017-11-24,182.77999877929688
2017-11-27,183.02999877929688
2017-11-28,182.4199981689453
2017-11-29,175.1300048828125
2017-11-30,177.17999267578125
2017-12-01,175.10000610351562
2017-12-04,171.47000122070312
2017-12-05,172.8300018310547
2017-12-06,176.05999755859375
2017-12-07,180.13999938964844
2017-12-08,179.0
2017-12-11,179.0399932861328
2017-12-12,176.9600067138672
2017-12-13,178.3000030517578
2017-12-14,178.38999938964844
2017-12-15,180.17999267578125
2017-12-18,180.82000732421875
2017-12-19,179.50999450683594
2017-12-20,177.88999938964844
2017-12-21,177.4499969482422
2017-12-22,177.1999969482422
2017-12-26,175.99000549316406
2017-12-27,177.6199951171875
2017-12-28,177.9199981689453
2017-12-29,176.4600067138672
2018-01-02,181.4199981689453
2018-01-03,184.6699981689453
2018-01-04,184.3300018310547
2018-01-05,186.85000610351562
2018-01-08,188.27999877929688
2018-01-09,187.8699951171875
2018-01-10,187.83999633789062
2018-01-11,187.77000427246094
2018-01-12,179.3699951171875
2018-01-16,178.38999938964844
2018-01-17,177.60000610351562
2018-01-18,179.8000030517578
2018-01-19,181.2899932861328
2018-01-22,185.3699951171875
2018-01-23,189.35000610351562
2018-01-24,186.5500030517578
2018-01-25,187.47999572753906
2018-01-26,190.0
2018-01-29,185.97999572753906
2018-01-30,187.1199951171875
2018-01-31,186.88999938964844
2018-02-01,193.08999633789062
2018-02-02,190.27999877929688
2018-02-05,181.25999450683594
2018-02-06,185.30999755859375
2018-02-07,180.17999267578125
2018-02-08,171.5800018310547
2018-02-09,176.11000061035156
2018-02-12,176.41000366210938
2018-02-13,173.14999389648438
2018-02-14,179.52000427246094
2018-02-15,179.9600067138672
2018-02-16,177.36000061035156
2018-02-20,176.00999450683594
2018-02-21,177.91000366210938
2018-02-22,178.99000549316406
2018-02-23,183.2899932861328
2018-02-26,184.92999267578125
2018-02-27,181.4600067138672
2018-02-28,178.32000732421875
2018-03-01,175.94000244140625
2018-03-02,176.6199951171875
2018-03-05,180.39999389648438
2018-03-06,179.77999877929688
2018-03-07,183.7100067138672
2018-03-08,182.33999633789062
2018-03-09,185.22999572753906
2018-03-12,184.75999450683594
2018-03-13,181.8800048828125
2018-03-14,184.19000244140625
2018-03-15,183.86000061035156
2018-03-16,185.08999633789062
2018-03-19,172.55999755859375
2018-03-20,168.14999389648438
2018-03-21,169.38999938964844
2018-03-22,164.88999938964844
2018-03-23,159.38999938964844
2018-03-26,160.05999755859375
2018-03-27,152.22000122070312
2018-03-28,153.02999877929688
2018-03-29,159.7899932861328
2018-04-02,155.38999938964844
2018-04-03,156.11000061035156
2018-04-04,155.10000610351562
2018-04-05,159.33999633789062
2018-04-06,157.1999969482422
2018-04-09,157.92999267578125
2018-04-10,165.0399932861328
2018-04-11,166.32000732421875
2018-04-12,163.8699951171875
2018-04-13,164.52000427246094
2018-04-16,164.8300018310547
2018-04-17,168.66000366210938
2018-04-18,166.36000061035156
2018-04-19,168.10000610351562
2018-04-20,166.27999877929688
2018-04-23,165.83999633789062
2018-04-24,159.69000244140625
2018-04-25,159.69000244140625
2018-04-26,174.16000366210938
2018-04-27,173.58999633789062
2018-04-30,172.0
2018-05-01,173.86000061035156
2018-05-02,176.07000732421875
2018-05-03,174.02000427246094
2018-05-04,176.61000061035156
2018-05-07,177.97000122070312
2018-05-08,178.9199981689453
2018-05-09,182.66000366210938
2018-05-10,185.52999877929688
2018-05-11,186.99000549316406
2018-05-14,186.63999938964844
2018-05-15,184.32000732421875
2018-05-16,183.1999969482422
2018-05-17,183.75999450683594
2018-05-18,182.67999267578125
2018-05-21,184.49000549316406
2018-05-22,183.8000030517578
2018-05-23,186.89999389648438
2018-05-24,185.92999267578125
2018-05-25,184.9199981689453
2018-05-29,185.74000549316406
2018-05-30,187.6699981689453
2018-05-31,191.77999877929688
2018-06-01,193.99000549316406
2018-06-04,193.27999877929688
2018-06-05,192.94000244140625
2018-06-06,191.33999633789062
2018-06-07,188.17999267578125
2018-06-08,189.10000610351562
2018-06-11,191.5399932861328
2018-06-12,192.39999389648438
2018-06-13,192.41000366210938
2018-06-14,196.80999755859375
2018-06-15,195.85000610351562
2018-06-18,198.30999755859375
2018-06-19,197.49000549316406
2018-06-20,202.0
2018-06-21,201.5
2018-06-22,201.74000549316406
2018-06-25,196.35000610351562
2018-06-26,199.0
2018-06-27,195.83999633789062
2018-06-28,196.22999572753906
2018-06-29,194.32000732421875
2018-07-02,197.36000061035156
2018-07-03,192.72999572753906
2018-07-05,198.4499969482422
2018-07-06,203.22999572753906
2018-07-09,204.74000549316406
2018-07-10,203.5399932861328
2018-07-11,202.5399932861328
2018-07-12,206.9199981689453
2018-07-13,207.32000732421875
2018-07-16,207.22999572753906
2018-07-17,209.99000549316406
2018-07-18,209.36000061035156
2018-07-19,208.08999633789062
2018-07-20,209.94000244140625
2018-07-23,210.91000366210938
2018-07-24,214.6699981689453
2018-07-25,217.5
2018-07-26,176.25999450683594
2018-07-27,174.88999938964844
2018-07-30,171.05999755859375
2018-07-31,172.5800018310547
2018-08-01,171.64999389648438
2018-08-02,176.3699951171875
2018-08-03,177.77999877929688
2018-08-06,185.69000244140625
2018-08-07,183.80999755859375
2018-08-08,185.17999267578125
2018-08-09,183.08999633789062
2018-08-10,180.25999450683594
2018-08-13,180.0500030517578
2018-08-14,181.11000061035156
2018-08-15,179.52999877929688
2018-08-16,174.6999969482422
2018-08-17,173.8000030517578
2018-08-20,172.5
2018-08-21,172.6199951171875
2018-08-22,173.63999938964844
2018-08-23,172.89999389648438
2018-08-24,174.64999389648438
2018-08-27,177.4600067138672
2018-08-28,176.25999450683594
2018-08-29,175.89999389648438
2018-08-30,177.63999938964844
2018-08-31,175.72999572753906
2018-09-04,171.16000366210938
2018-09-05,167.17999267578125
2018-09-06,162.52999877929688
2018-09-07,163.0399932861328
2018-09-10,164.17999267578125
2018-09-11,165.94000244140625
2018-09-12,162.0
2018-09-13,161.36000061035156
2018-09-14,162.32000732421875
2018-09-17,160.5800018310547
2018-09-18,160.3000030517578
2018-09-19,163.05999755859375
2018-09-20,166.02000427246094
2018-09-21,162.92999267578125
2018-09-24,165.41000366210938
2018-09-25,164.91000366210938
2018-09-26,166.9499969482422
2018-09-27,168.83999633789062
2018-09-28,164.4600067138672
2018-10-01,162.44000244140625
2018-10-02,159.3300018310547
2018-10-03,162.42999267578125
2018-10-04,158.85000610351562
2018-10-05,157.3300018310547
2018-10-08,157.25
2018-10-09,157.89999389648438
2018-10-10,151.3800048828125
2018-10-11,153.35000610351562
2018-10-12,153.74000549316406
2018-10-15,153.52000427246094
2018-10-16,158.77999877929688
2018-10-17,159.4199981689453
2018-10-18,154.9199981689453
2018-10-19,154.0500030517578
2018-10-22,154.77999877929688
2018-10-23,154.38999938964844
2018-10-24,146.0399932861328
2018-10-25,150.9499969482422
2018-10-26,145.3699951171875
2018-10-29,142.08999633789062
2018-10-30,146.22000122070312
2018-10-31,151.7899932861328
2018-11-01,151.75
2018-11-02,150.35000610351562
2018-11-05,148.67999267578125
2018-11-06,149.94000244140625
2018-11-07,151.52999877929688
2018-11-08,147.8699951171875
2018-11-09,144.9600067138672
2018-11-12,141.5500030517578
2018-11-13,142.16000366210938
2018-11-14,144.22000122070312
2018-11-15,143.85000610351562
2018-11-16,139.52999877929688
2018-11-19,131.5500030517578
2018-11-20,132.42999267578125
2018-11-21,134.82000732421875
2018-11-23,131.72999572753906
2018-11-26,136.3800048828125
2018-11-27,135.0
2018-11-28,136.75999450683594
2018-11-29,138.67999267578125
2018-11-30,140.61000061035156
2018-12-03,141.08999633789062
2018-12-04,137.92999267578125
2018-12-06,139.6300048828125
2018-12-07,137.4199981689453
2018-12-10,141.85000610351562
2018-12-11,142.0800018310547
2018-12-12,144.5
2018-12-13,145.00999450683594
2018-12-14,144.05999755859375
2018-12-17,140.19000244140625
2018-12-18,143.66000366210938
2018-12-19,133.24000549316406
2018-12-20,133.39999389648438
2018-12-21,124.94999694824219
2018-12-24,124.05999755859375
2018-12-26,134.17999267578125
2018-12-27,134.52000427246094
2018-12-28,133.1999969482422
2018-12-31,131.08999633789062
2019-01-02,135.67999267578125
2019-01-03,131.74000549316406
2019-01-04,137.9499969482422
2019-01-07,138.0500030517578
2019-01-08,142.52999877929688
2019-01-09,144.22999572753906
2019-01-10,144.1999969482422
2019-01-11,143.8000030517578
2019-01-14,145.38999938964844
2019-01-15,148.9499969482422
2019-01-16,147.5399932861328
2019-01-17,148.3000030517578
2019-01-18,150.0399932861328
2019-01-22,147.57000732421875
2019-01-23,144.3000030517578
2019-01-24,145.8300018310547
2019-01-25,149.00999450683594
2019-01-28,147.47000122070312
2019-01-29,144.19000244140625
2019-01-30,150.4199981689453
2019-01-31,166.69000244140625
2019-02-01,165.7100067138672
2019-02-04,169.25
2019-02-05,171.16000366210938
2019-02-06,170.49000549316406
2019-02-07,166.3800048828125
2019-02-08,167.3300018310547
2019-02-11,165.7899932861328
2019-02-12,165.0399932861328
2019-02-13,164.07000732421875
2019-02-14,163.9499969482422
2019-02-15,162.5
2019-02-19,162.2899932861328
2019-02-20,162.55999755859375
2019-02-21,160.0399932861328
2019-02-22,161.88999938964844
2019-02-25,164.6199951171875
2019-02-26,164.1300048828125
2019-02-27,162.80999755859375
2019-02-28,161.4499969482422
2019-03-01,162.27999877929688
2019-03-04,167.3699951171875
2019-03-05,171.25999450683594
2019-03-06,172.50999450683594
2019-03-07,169.1300048828125
2019-03-08,169.60000610351562
2019-03-11,172.07000732421875
2019-03-12,171.9199981689453
2019-03-13,173.3699951171875
2019-03-14,170.1699981689453
2019-03-15,165.97999572753906
2019-03-18,160.47000122070312
2019-03-19,161.57000732421875
2019-03-20,165.44000244140625
2019-03-21,166.0800018310547
2019-03-22,164.33999633789062
2019-03-25,166.2899932861328
2019-03-26,167.67999267578125
2019-03-27,165.8699951171875
2019-03-28,165.5500030517578
2019-03-29,166.69000244140625
2019-04-01,168.6999969482422
2019-04-02,174.1999969482422
2019-04-03,173.5399932861328
2019-04-04,176.02000427246094
2019-04-05,175.72000122070312
2019-04-08,174.92999267578125
2019-04-09,177.5800018310547
2019-04-10,177.82000732421875
2019-04-11,177.50999450683594
2019-04-12,179.10000610351562
2019-04-15,179.64999389648438
2019-04-16,178.8699951171875
2019-04-17,178.77999877929688
2019-04-18,178.27999877929688
2019-04-22,181.44000244140625
2019-04-23,183.77999877929688
2019-04-24,182.5800018310547
2019-04-25,193.25999450683594
2019-04-26,191.49000549316406
2019-04-29,194.77999877929688
2019-04-30,193.39999389648438
2019-05-01,193.02999877929688
2019-05-02,192.52999877929688
2019-05-03,195.47000122070312
2019-05-06,193.8800048828125
2019-05-07,189.77000427246094
2019-05-08,189.5399932861328
2019-05-09,188.64999389648438
2019-05-10,188.33999633789062
2019-05-13,181.5399932861328
2019-05-14,180.72999572753906
2019-05-15,186.27000427246094
2019-05-16,186.99000549316406
2019-05-17,185.3000030517578
2019-05-20,182.72000122070312
2019-05-21,184.82000732421875
2019-05-22,185.32000732421875
2019-05-23,180.8699951171875
2019-05-24,181.05999755859375
2019-05-28,184.30999755859375
2019-05-29,182.19000244140625
2019-05-30,183.00999450683594
2019-05-31,177.47000122070312
2019-06-03,164.14999389648438
2019-06-04,167.5
2019-06-05,168.1699981689453
2019-06-06,168.3300018310547
2019-06-07,173.35000610351562
2019-06-10,174.82000732421875
2019-06-11,178.10000610351562
2019-06-12,175.0399932861328
2019-06-13,177.47000122070312
2019-06-14,181.3300018310547
2019-06-17,189.00999450683594
2019-06-18,188.47000122070312
2019-06-19,187.47999572753906
2019-06-20,189.52999877929688
2019-06-21,191.13999938964844
2019-06-24,192.60000610351562
2019-06-25,188.83999633789062
2019-06-26,187.66000366210938
2019-06-27,189.5
2019-06-28,193.0
2019-07-01,193.0
2019-07-02,195.0
2019-07-03,197.1999969482422
2019-07-05,196.39999389648438
2019-07-08,195.75999450683594
2019-07-09,199.2100067138672
2019-07-10,202.72999572753906
2019-07-11,201.22999572753906
2019-07-12,204.8699951171875
2019-07-15,203.91000366210938
2019-07-16,203.83999633789062
2019-07-17,201.8000030517578
2019-07-18,200.77999877929688
2019-07-19,198.36000061035156
2019-07-22,202.32000732421875
2019-07-23,202.36000061035156
2019-07-24,204.66000366210938
2019-07-25,200.7100067138672
2019-07-26,199.75
2019-07-29,195.94000244140625
2019-07-30,197.0399932861328
2019-07-31,194.22999572753906
2019-08-01,192.72999572753906
2019-08-02,189.02000427246094
2019-08-05,181.72999572753906
2019-08-06,184.50999450683594
2019-08-07,185.14999389648438
2019-08-08,190.16000366210938
2019-08-09,187.85000610351562
2019-08-12,185.3699951171875
2019-08-13,188.4499969482422
2019-08-14,179.7100067138672
2019-08-15,182.58999633789062
2019-08-16,183.6999969482422
2019-08-19,186.1699981689453
2019-08-20,183.80999755859375
2019-08-21,183.5500030517578
2019-08-22,182.0399932861328
2019-08-23,177.75
2019-08-26,180.36000061035156
2019-08-27,181.3000030517578
2019-08-28,181.75999450683594
2019-08-29,185.57000732421875
2019-08-30,185.6699981689453
2019-09-03,182.38999938964844
2019-09-04,187.13999938964844
2019-09-05,190.89999389648438
2019-09-06,187.49000549316406
2019-09-09,188.75999450683594
2019-09-10,186.1699981689453
2019-09-11,188.49000549316406
2019-09-12,187.47000122070312
2019-09-13,187.19000244140625
2019-09-16,186.22000122070312
2019-09-17,188.0800018310547
2019-09-18,188.13999938964844
2019-09-19,190.13999938964844
2019-09-20,189.92999267578125
2019-09-23,186.82000732421875
2019-09-24,181.27999877929688
2019-09-25,182.8000030517578
2019-09-26,180.11000061035156
2019-09-27,177.10000610351562
2019-09-30,178.0800018310547
2019-10-01,175.80999755859375
2019-10-02,174.60000610351562
2019-10-03,179.3800048828125
2019-10-04,180.4499969482422
2019-10-07,179.67999267578125
2019-10-08,177.75
2019-10-09,179.85000610351562
2019-10-10,180.02999877929688
2019-10-11,184.19000244140625
2019-10-14,183.27999877929688
2019-10-15,188.88999938964844
2019-10-16,189.5500030517578
2019-10-17,190.38999938964844
2019-10-18,185.85000610351562
2019-10-21,189.75999450683594
2019-10-22,182.33999633789062
2019-10-23,186.14999389648438
2019-10-24,186.3800048828125
2019-10-25,187.88999938964844
2019-10-28,189.39999389648438
2019-10-29,189.30999755859375
2019-10-30,188.25
2019-10-31,191.64999389648438
2019-11-01,193.6199951171875
2019-11-04,194.72000122070312
2019-11-05,194.32000732421875
2019-11-06,191.5500030517578
2019-11-07,190.4199981689453
2019-11-08,190.83999633789062
2019-11-11,189.61000061035156
2019-11-12,194.47000122070312
2019-11-13,193.19000244140625
2019-11-14,193.14999389648438
2019-11-15,195.10000610351562
2019-11-18,197.39999389648438
