,CBSH
1982-10-21,1.2981749773025513
1982-10-22,1.2981749773025513
1982-10-25,1.2877060174942017
1982-10-26,1.2877060174942017
1982-10-27,1.2929400205612183
1982-10-28,1.2929400205612183
1982-10-29,1.2877060174942017
1982-11-01,1.2929400205612183
1982-11-02,1.2929400205612183
1982-11-03,1.2929400205612183
1982-11-04,1.2981749773025513
1982-11-05,1.2981749773025513
1982-11-08,1.3086440563201904
1982-11-09,1.3086440563201904
1982-11-10,1.3086440563201904
1982-11-11,1.3086440563201904
1982-11-12,1.31911301612854
1982-11-15,1.3086440563201904
1982-11-16,1.3086440563201904
1982-11-17,1.3086440563201904
1982-11-18,1.3086440563201904
1982-11-19,1.3086440563201904
1982-11-22,1.3086440563201904
1982-11-23,1.3086440563201904
1982-11-24,1.3086440563201904
1982-11-26,1.3086440563201904
1982-11-29,1.3086440563201904
1982-11-30,1.3086440563201904
1982-12-01,1.3138790130615234
1982-12-02,1.31911301612854
1982-12-03,1.31911301612854
1982-12-06,1.31911301612854
1982-12-07,1.31911301612854
1982-12-08,1.3295819759368896
1982-12-09,1.3295819759368896
1982-12-10,1.3348170518875122
1982-12-13,1.3348170518875122
1982-12-14,1.3400510549545288
1982-12-15,1.31911301612854
1982-12-16,1.3086440563201904
1982-12-17,1.2981749773025513
1982-12-20,1.2981749773025513
1982-12-21,1.2981749773025513
1982-12-22,1.3086440563201904
1982-12-23,1.3086440563201904
1982-12-27,1.3086440563201904
1982-12-28,1.3086440563201904
1982-12-29,1.3086440563201904
1982-12-30,1.3086440563201904
1982-12-31,1.3086440563201904
1983-01-03,1.31911301612854
1983-01-04,1.3086440563201904
1983-01-05,1.3086440563201904
1983-01-06,1.3086440563201904
1983-01-07,1.3086440563201904
1983-01-10,1.3086440563201904
1983-01-11,1.3086440563201904
1983-01-12,1.31911301612854
1983-01-13,1.3086440563201904
1983-01-14,1.3086440563201904
1983-01-17,1.3086440563201904
1983-01-18,1.3086440563201904
1983-01-19,1.3086440563201904
1983-01-20,1.3086440563201904
1983-01-21,1.3086440563201904
1983-01-24,1.2981749773025513
1983-01-25,1.2981749773025513
1983-01-26,1.2981749773025513
1983-01-27,1.2981749773025513
1983-01-28,1.2981749773025513
1983-01-31,1.2981749773025513
1983-02-01,1.2981749773025513
1983-02-02,1.2981749773025513
1983-02-03,1.2981749773025513
1983-02-04,1.3295819759368896
1983-02-07,1.3295819759368896
1983-02-08,1.3295819759368896
1983-02-09,1.3400510549545288
1983-02-10,1.3400510549545288
1983-02-11,1.3400510549545288
1983-02-14,1.3505209684371948
1983-02-15,1.360990047454834
1983-02-16,1.360990047454834
1983-02-17,1.360990047454834
1983-02-18,1.3714590072631836
1983-02-22,1.360990047454834
1983-02-23,1.360990047454834
1983-02-24,1.3662240505218506
1983-02-25,1.3714590072631836
1983-02-28,1.3714590072631836
1983-03-01,1.3714590072631836
1983-03-02,1.3819279670715332
1983-03-03,1.3819279670715332
1983-03-04,1.3819279670715332
1983-03-07,1.402866005897522
1983-03-08,1.402866005897522
1983-03-09,1.402866005897522
1983-03-10,1.402866005897522
1983-03-11,1.402866005897522
1983-03-14,1.402866005897522
1983-03-15,1.3923970460891724
1983-03-16,1.3923970460891724
1983-03-17,1.402866005897522
1983-03-18,1.4133360385894775
1983-03-21,1.4133360385894775
1983-03-22,1.4133360385894775
1983-03-23,1.4238049983978271
1983-03-24,1.4290390014648438
1983-03-25,1.4290390014648438
1983-03-28,1.444743037223816
1983-03-29,1.4552119970321655
1983-03-30,1.4552119970321655
1983-03-31,1.4656809568405151
1983-04-04,1.491853952407837
1983-04-05,1.507557988166809
1983-04-06,1.5284960269927979
1983-04-07,1.5389649868011475
1983-04-08,1.5599039793014526
1983-04-11,1.6122490167617798
1983-04-12,1.633188009262085
1983-04-13,1.6541260480880737
1983-04-14,1.6541260480880737
1983-04-15,1.6541260480880737
1983-04-18,1.6436569690704346
1983-04-19,1.6017800569534302
1983-04-20,1.6017800569534302
1983-04-21,1.6122490167617798
1983-04-22,1.6122490167617798
1983-04-25,1.6174839735031128
1983-04-26,1.6227190494537354
1983-04-27,1.6436569690704346
1983-04-28,1.6645950078964233
1983-04-29,1.675063967704773
1983-05-02,1.675063967704773
1983-05-03,1.675063967704773
1983-05-04,1.675063967704773
1983-05-05,1.675063967704773
1983-05-06,1.675063967704773
1983-05-09,1.6960029602050781
1983-05-10,1.7064720392227173
1983-05-11,1.7483479976654053
1983-05-12,1.7588180303573608
1983-05-13,1.7692869901657104
1983-05-16,1.7692869901657104
1983-05-17,1.7692869901657104
1983-05-18,1.77975594997406
1983-05-19,1.77975594997406
1983-05-20,1.77975594997406
1983-05-23,1.77975594997406
1983-05-24,1.77975594997406
1983-05-25,1.77975594997406
1983-05-26,1.7902250289916992
1983-05-27,1.7902250289916992
1983-05-31,1.8006939888000488
1983-06-01,1.7902250289916992
1983-06-02,1.7902250289916992
1983-06-03,1.8111629486083984
1983-06-06,1.8111629486083984
1983-06-07,1.821632981300354
1983-06-08,1.821632981300354
1983-06-09,1.8006939888000488
1983-06-10,1.8006939888000488
1983-06-13,1.8006939888000488
1983-06-14,1.8006939888000488
1983-06-15,1.8111629486083984
1983-06-16,1.8111629486083984
1983-06-17,1.8006939888000488
1983-06-20,1.8006939888000488
1983-06-21,1.8006939888000488
1983-06-22,1.8006939888000488
1983-06-23,1.8006939888000488
1983-06-24,1.8006939888000488
1983-06-27,1.77975594997406
1983-06-28,1.7483479976654053
1983-06-29,1.7378790378570557
1983-06-30,1.7483479976654053
1983-07-01,1.7483479976654053
1983-07-05,1.675063967704773
1983-07-06,1.6645950078964233
1983-07-07,1.6645950078964233
1983-07-08,1.6645950078964233
1983-07-11,1.6645950078964233
1983-07-12,1.6541260480880737
1983-07-13,1.6436569690704346
1983-07-14,1.6227190494537354
1983-07-15,1.6122490167617798
1983-07-18,1.5808420181274414
1983-07-19,1.591310977935791
1983-07-20,1.591310977935791
1983-07-21,1.6017800569534302
1983-07-22,1.6017800569534302
1983-07-25,1.6227190494537354
1983-07-26,1.6227190494537354
1983-07-27,1.6227190494537354
1983-07-28,1.6227190494537354
1983-07-29,1.6122490167617798
1983-08-01,1.6017800569534302
1983-08-02,1.6017800569534302
1983-08-03,1.6017800569534302
1983-08-04,1.6017800569534302
1983-08-05,1.6122490167617798
1983-08-08,1.6122490167617798
1983-08-09,1.6017800569534302
1983-08-10,1.6122490167617798
1983-08-11,1.6122490167617798
1983-08-12,1.6122490167617798
1983-08-15,1.6227190494537354
1983-08-16,1.6122490167617798
1983-08-17,1.6122490167617798
1983-08-18,1.6122490167617798
1983-08-19,1.6122490167617798
1983-08-22,1.6227190494537354
1983-08-23,1.6122490167617798
1983-08-24,1.6122490167617798
1983-08-25,1.6122490167617798
1983-08-26,1.6122490167617798
1983-08-29,1.6227190494537354
1983-08-30,1.6227190494537354
1983-08-31,1.633188009262085
1983-09-01,1.6541260480880737
1983-09-02,1.6645950078964233
1983-09-06,1.6645950078964233
1983-09-07,1.6645950078964233
1983-09-08,1.6645950078964233
1983-09-09,1.675063967704773
1983-09-12,1.675063967704773
1983-09-13,1.675063967704773
1983-09-14,1.675063967704773
1983-09-15,1.675063967704773
1983-09-16,1.675063967704773
