,BSJN
2019-07-09,26.100000381469727
2019-07-10,26.110000610351562
2019-07-11,26.139999389648438
2019-07-12,26.139999389648438
2019-07-15,26.18000030517578
2019-07-16,26.100000381469727
2019-07-17,26.09000015258789
2019-07-18,26.18000030517578
2019-07-19,26.079999923706055
2019-07-22,25.969999313354492
2019-07-23,26.079999923706055
2019-07-24,26.09000015258789
2019-07-25,26.030000686645508
2019-07-26,26.06999969482422
2019-07-29,26.100000381469727
2019-07-30,26.06999969482422
2019-07-31,26.059999465942383
2019-08-01,26.010000228881836
2019-08-02,26.059999465942383
2019-08-05,25.84000015258789
2019-08-06,25.90999984741211
2019-08-07,25.889999389648438
2019-08-08,26.0
2019-08-09,25.93000030517578
2019-08-12,25.8700008392334
2019-08-13,25.979999542236328
2019-08-14,25.799999237060547
2019-08-15,25.860000610351562
2019-08-16,25.90999984741211
2019-08-19,25.809999465942383
2019-08-20,25.84000015258789
2019-08-21,25.799999237060547
2019-08-22,25.959999084472656
2019-08-23,25.899999618530273
2019-08-26,25.90999984741211
2019-08-27,25.969999313354492
2019-08-28,25.951000213623047
2019-08-29,26.030000686645508
2019-08-30,25.940000534057617
2019-09-03,25.979999542236328
2019-09-04,26.040000915527344
2019-09-05,26.06999969482422
2019-09-06,26.0
2019-09-09,26.030000686645508
2019-09-10,26.110000610351562
2019-09-11,26.139999389648438
2019-09-12,26.040000915527344
2019-09-13,26.059999465942383
2019-09-16,26.149999618530273
2019-09-17,26.190000534057617
2019-09-18,26.15999984741211
2019-09-19,26.173999786376953
2019-09-20,26.229999542236328
2019-09-23,26.1200008392334
2019-09-24,26.040000915527344
2019-09-25,26.09000015258789
2019-09-26,26.0
2019-09-27,26.020000457763672
2019-09-30,26.06999969482422
2019-10-01,26.010000228881836
2019-10-02,25.940000534057617
2019-10-03,25.945999145507812
2019-10-04,25.926000595092773
2019-10-07,25.90999984741211
2019-10-08,25.889999389648438
2019-10-09,25.891000747680664
2019-10-10,25.90999984741211
2019-10-11,25.969999313354492
2019-10-14,25.96500015258789
2019-10-15,26.010000228881836
2019-10-16,26.010000228881836
2019-10-17,26.010000228881836
2019-10-18,26.05500030517578
2019-10-21,25.93000030517578
2019-10-22,25.913000106811523
2019-10-23,25.920000076293945
2019-10-24,25.940000534057617
2019-10-25,25.979999542236328
2019-10-28,25.979999542236328
2019-10-29,25.975000381469727
2019-10-30,25.934999465942383
2019-10-31,25.90999984741211
2019-11-01,25.920000076293945
2019-11-04,25.959999084472656
2019-11-05,25.940000534057617
2019-11-06,25.950000762939453
2019-11-07,25.950000762939453
2019-11-08,25.90999984741211
2019-11-11,25.899999618530273
2019-11-12,25.90999984741211
2019-11-13,25.8799991607666
2019-11-14,25.899999618530273
2019-11-15,25.90999984741211
2019-11-18,25.790000915527344
2019-11-19,25.729999542236328
2019-11-20,25.670000076293945
2019-11-21,25.68000030517578
2019-11-22,25.729999542236328
2019-11-25,25.780000686645508
2019-11-26,25.790000915527344
2019-11-27,25.790000915527344
2019-11-29,25.75
2019-12-02,25.799999237060547
2019-12-03,25.770000457763672
2019-12-04,25.809999465942383
2019-12-05,25.809999465942383
2019-12-06,25.8700008392334
2019-12-09,25.8700008392334
2019-12-10,25.90999984741211
2019-12-11,25.950000762939453
2019-12-12,26.0
2019-12-13,26.020000457763672
2019-12-16,26.065000534057617
2019-12-17,26.1200008392334
2019-12-18,26.15999984741211
2019-12-19,26.190000534057617
2019-12-20,26.18000030517578
2019-12-23,26.100000381469727
2019-12-24,26.104999542236328
2019-12-26,26.1200008392334
2019-12-27,26.110000610351562
2019-12-30,26.110000610351562
2019-12-31,26.110000610351562
2020-01-02,26.170000076293945
2020-01-03,26.239999771118164
2020-01-06,26.18000030517578
2020-01-07,26.190000534057617
2020-01-08,26.190000534057617
2020-01-09,26.225000381469727
2020-01-10,26.219999313354492
2020-01-13,26.25
2020-01-14,26.280000686645508
2020-01-15,26.274999618530273
2020-01-16,26.270000457763672
2020-01-17,26.290000915527344
2020-01-21,26.145000457763672
2020-01-22,26.15999984741211
2020-01-23,26.1299991607666
2020-01-24,26.06999969482422
2020-01-27,25.969999313354492
2020-01-28,26.079999923706055
2020-01-29,26.06999969482422
2020-01-30,26.030000686645508
2020-01-31,26.0
2020-02-03,26.040000915527344
2020-02-04,26.1299991607666
2020-02-05,26.149999618530273
2020-02-06,26.1299991607666
2020-02-07,26.1200008392334
2020-02-10,26.15999984741211
2020-02-11,26.200000762939453
2020-02-12,26.270000457763672
2020-02-13,26.270000457763672
2020-02-14,26.260000228881836
2020-02-18,26.25
2020-02-19,26.260000228881836
2020-02-20,26.299999237060547
2020-02-21,26.270000457763672
2020-02-24,26.030000686645508
2020-02-25,25.899999618530273
2020-02-26,25.940000534057617
2020-02-27,25.68000030517578
2020-02-28,25.65999984741211
2020-03-02,25.790000915527344
2020-03-03,25.68000030517578
2020-03-04,25.920000076293945
2020-03-05,25.65999984741211
2020-03-06,25.520000457763672
2020-03-09,24.520000457763672
2020-03-10,24.809999465942383
2020-03-11,24.280000686645508
2020-03-12,23.389999389648438
2020-03-13,24.09000015258789
2020-03-16,22.739999771118164
2020-03-17,22.959999084472656
2020-03-18,22.049999237060547
2020-03-19,21.309999465942383
2020-03-20,21.049999237060547
2020-03-23,20.200000762939453
2020-03-24,20.80500030517578
2020-03-25,21.450000762939453
2020-03-26,22.3700008392334
2020-03-27,22.309999465942383
2020-03-30,22.5
2020-03-31,22.452999114990234
2020-04-01,21.979999542236328
2020-04-02,22.094999313354492
2020-04-03,21.68000030517578
2020-04-06,22.19099998474121
2020-04-07,22.200000762939453
2020-04-08,22.61400032043457
2020-04-09,23.639999389648438
2020-04-13,23.350000381469727
2020-04-14,23.424999237060547
2020-04-15,23.3799991607666
2020-04-16,23.395000457763672
2020-04-17,23.549999237060547
2020-04-20,23.309999465942383
2020-04-21,22.940000534057617
2020-04-22,23.110000610351562
2020-04-23,22.989999771118164
2020-04-24,22.899999618530273
2020-04-27,22.940000534057617
2020-04-28,22.989999771118164
2020-04-29,23.219999313354492
2020-04-30,23.209999084472656
2020-05-01,22.94499969482422
2020-05-04,22.93000030517578
2020-05-05,23.06999969482422
2020-05-06,23.06999969482422
2020-05-07,23.040000915527344
2020-05-08,23.219999313354492
2020-05-11,23.190000534057617
2020-05-12,23.1299991607666
2020-05-13,23.020000457763672
2020-05-14,23.030000686645508
2020-05-15,22.950000762939453
2020-05-18,23.139999389648438
2020-05-19,23.170000076293945
2020-05-20,23.3799991607666
2020-05-21,23.440000534057617
2020-05-22,23.40999984741211
2020-05-26,23.649999618530273
2020-05-27,23.709999084472656
2020-05-28,23.75
2020-05-29,23.829999923706055
2020-06-01,23.959999084472656
2020-06-02,24.209999084472656
2020-06-03,24.385000228881836
2020-06-04,24.3700008392334
2020-06-05,24.645000457763672
2020-06-08,24.58099937438965
2020-06-09,24.469999313354492
2020-06-10,24.479999542236328
2020-06-11,23.969999313354492
2020-06-12,24.149999618530273
2020-06-15,24.309999465942383
2020-06-16,24.329999923706055
2020-06-17,24.309999465942383
2020-06-18,24.280000686645508
2020-06-19,24.309999465942383
2020-06-22,24.239999771118164
2020-06-23,24.25
2020-06-24,24.079999923706055
2020-06-25,24.030000686645508
2020-06-26,23.889999389648438
2020-06-29,23.829999923706055
2020-06-30,23.979999542236328
2020-07-01,24.030000686645508
2020-07-02,24.139999389648438
2020-07-06,24.260000228881836
2020-07-07,24.149999618530273
2020-07-08,24.170000076293945
2020-07-09,24.170000076293945
2020-07-10,24.219999313354492
2020-07-13,24.149999618530273
2020-07-14,24.270000457763672
2020-07-15,24.420000076293945
2020-07-16,24.440000534057617
2020-07-17,24.489999771118164
2020-07-20,24.540000915527344
2020-07-21,24.6200008392334
2020-07-22,24.670000076293945
2020-07-23,24.610000610351562
2020-07-24,24.68000030517578
2020-07-27,24.719999313354492
2020-07-28,24.690000534057617
2020-07-29,24.799999237060547
2020-07-30,24.829999923706055
2020-07-31,24.809999465942383
2020-08-03,24.829999923706055
2020-08-04,24.809999465942383
2020-08-05,24.829999923706055
2020-08-06,24.860000610351562
2020-08-07,24.850000381469727
2020-08-10,24.860000610351562
2020-08-11,24.780000686645508
2020-08-12,24.829999923706055
2020-08-13,24.729999542236328
2020-08-14,24.709999084472656
2020-08-17,24.770000457763672
2020-08-18,24.809999465942383
2020-08-19,24.739999771118164
2020-08-20,24.760000228881836
2020-08-21,24.780000686645508
2020-08-24,24.770000457763672
2020-08-25,24.809999465942383
2020-08-26,24.809999465942383
2020-08-27,24.809999465942383
2020-08-28,24.829999923706055
2020-08-31,24.809999465942383
2020-09-01,24.8700008392334
2020-09-02,24.889999389648438
2020-09-03,24.81999969482422
2020-09-04,24.790000915527344
2020-09-08,24.649999618530273
2020-09-09,24.75
2020-09-10,24.709999084472656
2020-09-11,24.739999771118164
2020-09-14,24.739999771118164
2020-09-15,24.760000228881836
2020-09-16,24.790000915527344
2020-09-17,24.790000915527344
2020-09-18,24.760000228881836
2020-09-21,24.520000457763672
2020-09-22,24.56999969482422
2020-09-23,24.389999389648438
2020-09-24,24.3799991607666
2020-09-25,24.375
2020-09-28,24.469999313354492
2020-09-29,24.469999313354492
2020-09-30,24.533000946044922
2020-10-01,24.600000381469727
2020-10-02,24.610000610351562
2020-10-05,24.739999771118164
2020-10-06,24.709999084472656
2020-10-07,24.760000228881836
2020-10-08,24.829999923706055
2020-10-09,24.84000015258789
2020-10-12,25.010000228881836
2020-10-13,24.920000076293945
2020-10-14,24.829999923706055
2020-10-15,24.829999923706055
2020-10-16,24.84000015258789
2020-10-19,24.68000030517578
2020-10-20,24.739999771118164
2020-10-21,24.760000228881836
2020-10-22,24.774999618530273
2020-10-23,24.829999923706055
2020-10-26,24.65999984741211
2020-10-27,24.68000030517578
2020-10-28,24.549999237060547
2020-10-29,24.579999923706055
2020-10-30,24.600000381469727
2020-11-02,24.65999984741211
2020-11-03,24.81999969482422
2020-11-04,24.93000030517578
2020-11-05,24.989999771118164
2020-11-06,25.0
2020-11-09,25.079999923706055
2020-11-10,25.06999969482422
2020-11-11,25.079999923706055
2020-11-12,24.969999313354492
2020-11-13,25.040000915527344
2020-11-16,25.1299991607666
2020-11-17,25.139999389648438
2020-11-18,25.100000381469727
2020-11-19,25.190000534057617
2020-11-20,25.149999618530273
2020-11-23,25.079999923706055
2020-11-24,25.110000610351562
2020-11-25,25.1299991607666
2020-11-27,25.149999618530273
2020-11-30,25.110000610351562
2020-12-01,25.170000076293945
2020-12-02,25.219999313354492
2020-12-03,25.25
2020-12-04,25.290000915527344
2020-12-07,25.290000915527344
2020-12-08,25.280000686645508
2020-12-09,25.239999771118164
2020-12-10,25.270000457763672
2020-12-11,25.270000457763672
2020-12-14,25.270000457763672
2020-12-15,25.31999969482422
2020-12-16,25.309999465942383
2020-12-17,25.350000381469727
2020-12-18,25.34000015258789
2020-12-21,25.219999313354492
2020-12-22,25.25
2020-12-23,25.309999465942383
2020-12-24,25.34000015258789
2020-12-28,25.350000381469727
2020-12-29,25.350000381469727
2020-12-30,25.360000610351562
2020-12-31,25.3799991607666
2021-01-04,25.3700008392334
2021-01-05,25.3799991607666
2021-01-06,25.34000015258789
2021-01-07,25.389999389648438
2021-01-08,25.399999618530273
2021-01-11,25.329999923706055
2021-01-12,25.329999923706055
2021-01-13,25.3700008392334
2021-01-14,25.350000381469727
2021-01-15,25.350000381469727
2021-01-19,25.299999237060547
2021-01-20,25.34000015258789
2021-01-21,25.34000015258789
2021-01-22,25.309999465942383
2021-01-25,25.299999237060547
2021-01-26,25.280000686645508
2021-01-27,25.229999542236328
2021-01-28,25.290000915527344
2021-01-29,25.239999771118164
2021-02-01,25.299999237060547
2021-02-02,25.3799991607666
2021-02-03,25.3799991607666
2021-02-04,25.40999984741211
2021-02-05,25.420000076293945
2021-02-08,25.469999313354492
2021-02-09,25.43000030517578
2021-02-10,25.43000030517578
2021-02-11,25.459999084472656
2021-02-12,25.489999771118164
2021-02-16,25.459999084472656
2021-02-17,25.459999084472656
2021-02-18,25.440000534057617
2021-02-19,25.450000762939453
2021-02-22,25.31999969482422
2021-02-23,25.350000381469727
2021-02-24,25.34000015258789
2021-02-25,25.190000534057617
2021-02-26,25.200000762939453
2021-03-01,25.31999969482422
2021-03-02,25.290000915527344
2021-03-03,25.260000228881836
2021-03-04,25.190000534057617
2021-03-05,25.239999771118164
2021-03-08,25.149999618530273
2021-03-09,25.15999984741211
2021-03-10,25.200000762939453
2021-03-11,25.270000457763672
2021-03-12,25.239999771118164
2021-03-15,25.239999771118164
2021-03-16,25.190000534057617
2021-03-17,25.219999313354492
2021-03-18,25.110000610351562
2021-03-19,25.170000076293945
2021-03-22,25.15999984741211
2021-03-23,25.15999984741211
2021-03-24,25.190000534057617
2021-03-25,25.209999084472656
2021-03-26,25.270000457763672
2021-03-29,25.290000915527344
2021-03-30,25.229999542236328
2021-03-31,25.299999237060547
2021-04-01,25.34000015258789
2021-04-05,25.389999389648438
2021-04-06,25.40999984741211
2021-04-07,25.399999618530273
2021-04-08,25.420000076293945
2021-04-09,25.399999618530273
2021-04-12,25.3799991607666
2021-04-13,25.3799991607666
2021-04-14,25.389999389648438
2021-04-15,25.450000762939453
2021-04-16,25.43000030517578
2021-04-19,25.309999465942383
2021-04-20,25.299999237060547
2021-04-21,25.34000015258789
2021-04-22,25.329999923706055
2021-04-23,25.3799991607666
2021-04-26,25.360000610351562
2021-04-27,25.360000610351562
2021-04-28,25.389999389648438
2021-04-29,25.399999618530273
2021-04-30,25.389999389648438
2021-05-03,25.389999389648438
2021-05-04,25.389999389648438
2021-05-05,25.40999984741211
2021-05-06,25.420000076293945
2021-05-07,25.43000030517578
2021-05-10,25.399999618530273
2021-05-11,25.3700008392334
2021-05-12,25.309999465942383
2021-05-13,25.350000381469727
2021-05-14,25.389999389648438
