,AGZD
2015-10-26,47.939998626708984
2015-10-27,47.88999938964844
2015-10-28,47.880001068115234
2015-10-29,48.0099983215332
2015-10-30,48.02000045776367
2015-11-02,47.97999954223633
2015-11-03,48.0
2015-11-04,48.13999938964844
2015-11-05,48.099998474121094
2015-11-06,48.16999816894531
2015-11-09,48.189998626708984
2015-11-10,48.220001220703125
2015-11-11,48.08000183105469
2015-11-12,48.06999969482422
2015-11-13,48.119998931884766
2015-11-16,48.04999923706055
2015-11-17,48.099998474121094
2015-11-18,48.060001373291016
2015-11-19,48.18000030517578
2015-11-20,48.029998779296875
2015-11-23,48.119998931884766
2015-11-24,48.06999969482422
2015-11-25,48.02000045776367
2015-11-27,48.119998931884766
2015-11-30,48.060001373291016
2015-12-01,48.0099983215332
2015-12-02,48.150001525878906
2015-12-03,48.08000183105469
2015-12-04,48.11000061035156
2015-12-07,48.119998931884766
2015-12-08,48.119998931884766
2015-12-09,48.060001373291016
2015-12-10,48.09000015258789
2015-12-11,47.869998931884766
2015-12-14,47.81999969482422
2015-12-15,48.0
2015-12-16,47.95000076293945
2015-12-17,48.029998779296875
2015-12-18,47.97999954223633
2015-12-21,47.70000076293945
2015-12-22,47.95000076293945
2015-12-23,47.779998779296875
2015-12-24,47.90999984741211
2015-12-28,47.97999954223633
2015-12-29,48.150001525878906
2015-12-30,47.93000030517578
2015-12-31,48.099998474121094
2016-01-04,48.0099983215332
2016-01-05,48.09000015258789
2016-01-06,48.04999923706055
2016-01-07,47.84000015258789
2016-01-08,47.90999984741211
2016-01-11,47.68000030517578
2016-01-12,47.77000045776367
2016-01-13,47.689998626708984
2016-01-14,47.70000076293945
2016-01-15,47.45000076293945
2016-01-19,47.619998931884766
2016-01-20,47.43000030517578
2016-01-21,47.529998779296875
2016-01-22,47.63999938964844
2016-01-25,47.400001525878906
2016-01-26,47.43000030517578
2016-01-27,47.400001525878906
2016-01-28,47.279998779296875
2016-01-29,47.2400016784668
2016-02-01,47.279998779296875
2016-02-02,47.279998779296875
2016-02-03,47.09000015258789
2016-02-04,47.09000015258789
2016-02-05,47.2599983215332
2016-02-08,47.119998931884766
2016-02-09,47.119998931884766
2016-02-10,47.060001373291016
2016-02-11,46.90999984741211
2016-02-12,46.9900016784668
2016-02-16,46.95000076293945
2016-02-17,47.060001373291016
2016-02-18,47.040000915527344
2016-02-19,47.02000045776367
2016-02-22,46.88999938964844
2016-02-23,47.09000015258789
2016-02-24,46.959999084472656
2016-02-25,47.099998474121094
2016-02-26,47.099998474121094
2016-02-29,47.119998931884766
2016-03-01,47.209999084472656
2016-03-02,47.25
2016-03-03,47.310001373291016
2016-03-04,47.5
2016-03-07,47.34000015258789
2016-03-08,47.47999954223633
2016-03-09,47.47999954223633
2016-03-10,47.36000061035156
2016-03-11,47.61000061035156
2016-03-14,47.599998474121094
2016-03-15,48.04999923706055
2016-03-16,48.04999923706055
2016-03-17,47.86000061035156
2016-03-18,47.529998779296875
2016-03-21,47.54999923706055
2016-03-22,47.66999816894531
2016-03-23,48.18000030517578
2016-03-24,48.18000030517578
2016-03-28,47.650001525878906
2016-03-29,47.90999984741211
2016-03-30,47.650001525878906
2016-03-31,47.650001525878906
2016-04-01,47.72999954223633
2016-04-04,47.61000061035156
2016-04-05,47.59000015258789
2016-04-06,46.83000183105469
2016-04-07,46.81999969482422
2016-04-08,47.52000045776367
2016-04-11,47.34000015258789
2016-04-12,47.54999923706055
2016-04-13,47.56999969482422
2016-04-14,47.560001373291016
2016-04-15,47.650001525878906
2016-04-18,47.75
2016-04-19,47.810001373291016
2016-04-20,48.130001068115234
2016-04-21,48.13999938964844
2016-04-22,48.13999938964844
2016-04-25,48.13999938964844
2016-04-26,48.13999938964844
2016-04-27,47.810001373291016
2016-04-28,47.810001373291016
2016-04-29,47.810001373291016
2016-05-02,47.709999084472656
2016-05-03,47.70000076293945
2016-05-04,47.849998474121094
2016-05-05,47.95000076293945
2016-05-06,47.95000076293945
2016-05-09,47.88999938964844
2016-05-10,47.88999938964844
2016-05-11,47.77000045776367
2016-05-12,47.84000015258789
2016-05-13,47.84000015258789
2016-05-16,47.91999816894531
2016-05-17,47.84000015258789
2016-05-18,47.93000030517578
2016-05-19,47.880001068115234
2016-05-20,47.97999954223633
2016-05-23,47.689998626708984
2016-05-24,47.689998626708984
2016-05-25,47.84000015258789
2016-05-26,47.869998931884766
2016-05-27,47.849998474121094
2016-05-31,47.849998474121094
2016-06-01,47.849998474121094
2016-06-02,47.959999084472656
2016-06-03,47.959999084472656
2016-06-06,47.77000045776367
2016-06-07,47.83000183105469
2016-06-08,47.83000183105469
2016-06-09,47.880001068115234
2016-06-10,47.90999984741211
2016-06-13,47.75
2016-06-14,47.630001068115234
2016-06-15,47.7400016784668
2016-06-16,47.7599983215332
2016-06-17,47.72999954223633
2016-06-20,47.52000045776367
2016-06-21,47.599998474121094
2016-06-22,47.63999938964844
2016-06-23,47.66999816894531
2016-06-24,47.38999938964844
2016-06-27,47.560001373291016
2016-06-28,47.560001373291016
2016-06-29,47.61000061035156
2016-06-30,47.56999969482422
2016-07-01,47.540000915527344
2016-07-05,47.61000061035156
2016-07-06,47.84000015258789
2016-07-07,47.59000015258789
2016-07-08,47.689998626708984
2016-07-11,47.88999938964844
2016-07-12,48.189998626708984
2016-07-13,48.189998626708984
2016-07-14,47.75
2016-07-15,47.75
2016-07-18,47.75
2016-07-19,47.790000915527344
2016-07-20,47.900001525878906
2016-07-21,47.869998931884766
2016-07-22,47.81999969482422
2016-07-25,47.790000915527344
2016-07-26,47.65999984741211
2016-07-27,47.91999816894531
2016-07-28,47.68000030517578
2016-07-29,47.689998626708984
2016-08-01,47.779998779296875
2016-08-02,47.63999938964844
2016-08-03,47.63999938964844
2016-08-04,47.63999938964844
2016-08-05,47.41999816894531
2016-08-08,47.68000030517578
2016-08-09,47.68000030517578
2016-08-10,47.66999816894531
2016-08-11,47.810001373291016
2016-08-12,47.72999954223633
2016-08-15,47.70000076293945
2016-08-16,47.68000030517578
2016-08-17,47.68000030517578
2016-08-18,47.7599983215332
2016-08-19,47.9900016784668
2016-08-22,47.9900016784668
2016-08-23,47.9900016784668
2016-08-24,48.0099983215332
2016-08-25,47.709999084472656
2016-08-26,48.0099983215332
2016-08-29,47.849998474121094
2016-08-30,48.02000045776367
2016-08-31,47.95000076293945
2016-09-01,48.08000183105469
2016-09-02,47.79999923706055
2016-09-06,47.83000183105469
2016-09-07,47.83000183105469
2016-09-08,47.849998474121094
2016-09-09,47.939998626708984
2016-09-12,47.93000030517578
2016-09-13,47.93000030517578
2016-09-14,47.93000030517578
2016-09-15,47.7599983215332
2016-09-16,47.7599983215332
2016-09-19,47.7599983215332
2016-09-20,47.7599983215332
2016-09-21,47.7599983215332
2016-09-22,47.95000076293945
2016-09-23,48.0
2016-09-26,47.7400016784668
2016-09-27,47.86000061035156
2016-09-28,47.970001220703125
2016-09-29,47.849998474121094
2016-09-30,47.77000045776367
2016-10-03,47.77000045776367
2016-10-04,47.68000030517578
2016-10-05,47.68000030517578
2016-10-06,48.0099983215332
2016-10-07,47.900001525878906
2016-10-10,48.209999084472656
2016-10-11,47.959999084472656
2016-10-12,47.91999816894531
2016-10-13,47.91999816894531
2016-10-14,47.900001525878906
2016-10-17,48.040000915527344
2016-10-18,47.959999084472656
2016-10-19,47.959999084472656
2016-10-20,47.95000076293945
2016-10-21,47.97999954223633
2016-10-24,47.810001373291016
2016-10-25,47.86000061035156
2016-10-26,47.810001373291016
2016-10-27,47.959999084472656
2016-10-28,47.88999938964844
2016-10-31,47.88999938964844
2016-11-01,47.88999938964844
2016-11-02,48.029998779296875
2016-11-03,47.75
2016-11-04,47.90999984741211
2016-11-07,47.900001525878906
2016-11-08,47.900001525878906
2016-11-09,47.720001220703125
2016-11-10,47.849998474121094
2016-11-11,47.81999969482422
2016-11-14,47.93000030517578
2016-11-15,48.029998779296875
2016-11-16,47.91999816894531
2016-11-17,48.119998931884766
2016-11-18,47.93000030517578
2016-11-21,47.970001220703125
2016-11-22,47.88999938964844
2016-11-23,47.88999938964844
2016-11-25,47.88999938964844
2016-11-28,47.77000045776367
2016-11-29,48.04999923706055
2016-11-30,48.09000015258789
2016-12-01,48.130001068115234
2016-12-02,48.099998474121094
2016-12-05,48.150001525878906
2016-12-06,48.0
2016-12-07,48.0
2016-12-08,48.0
2016-12-09,48.0099983215332
2016-12-12,48.029998779296875
2016-12-13,48.04999923706055
2016-12-14,48.2400016784668
2016-12-15,48.209999084472656
2016-12-16,48.06999969482422
2016-12-19,48.099998474121094
2016-12-20,48.189998626708984
2016-12-21,48.290000915527344
2016-12-22,48.150001525878906
2016-12-23,48.02000045776367
2016-12-27,48.029998779296875
2016-12-28,48.13999938964844
2016-12-29,47.9900016784668
2016-12-30,48.279998779296875
2017-01-03,48.189998626708984
2017-01-04,48.29999923706055
2017-01-05,48.290000915527344
2017-01-06,48.25
2017-01-09,48.130001068115234
2017-01-10,48.2599983215332
2017-01-11,48.15999984741211
2017-01-12,48.22999954223633
2017-01-13,48.31999969482422
2017-01-17,48.16999816894531
2017-01-18,48.119998931884766
2017-01-19,48.20000076293945
2017-01-20,48.220001220703125
2017-01-23,47.95000076293945
2017-01-24,47.95000076293945
2017-01-25,47.939998626708984
2017-01-26,48.130001068115234
2017-01-27,48.150001525878906
2017-01-30,48.119998931884766
2017-01-31,48.130001068115234
2017-02-01,47.959999084472656
2017-02-02,48.130001068115234
2017-02-03,48.15999984741211
2017-02-06,47.959999084472656
2017-02-07,47.95000076293945
2017-02-08,48.099998474121094
2017-02-09,48.08000183105469
2017-02-10,48.02000045776367
2017-02-13,48.0099983215332
2017-02-14,48.22999954223633
2017-02-15,48.279998779296875
2017-02-16,48.04999923706055
2017-02-17,47.9900016784668
2017-02-21,48.11000061035156
2017-02-22,48.099998474121094
2017-02-23,47.90999984741211
2017-02-24,48.08000183105469
2017-02-27,48.0099983215332
2017-02-28,48.08000183105469
2017-03-01,48.20000076293945
2017-03-02,48.099998474121094
2017-03-03,48.060001373291016
2017-03-06,48.06999969482422
2017-03-07,48.09000015258789
2017-03-08,48.2400016784668
2017-03-09,48.150001525878906
2017-03-10,48.08000183105469
2017-03-13,48.2400016784668
2017-03-14,48.150001525878906
2017-03-15,48.13999938964844
2017-03-16,48.13999938964844
2017-03-17,48.150001525878906
2017-03-20,48.130001068115234
2017-03-21,48.130001068115234
2017-03-22,48.130001068115234
2017-03-23,48.11000061035156
2017-03-24,48.11000061035156
2017-03-27,48.060001373291016
2017-03-28,48.040000915527344
2017-03-29,48.040000915527344
2017-03-30,48.099998474121094
2017-03-31,48.119998931884766
2017-04-03,48.029998779296875
2017-04-04,47.97999954223633
2017-04-05,48.060001373291016
2017-04-06,48.02000045776367
2017-04-07,48.06999969482422
2017-04-10,48.06999969482422
2017-04-11,48.0
2017-04-12,48.040000915527344
2017-04-13,48.029998779296875
2017-04-17,47.97999954223633
2017-04-18,48.0099983215332
2017-04-19,48.029998779296875
2017-04-20,48.029998779296875
2017-04-21,48.0
2017-04-24,47.93000030517578
2017-04-25,47.959999084472656
2017-04-26,47.939998626708984
2017-04-27,47.91999816894531
2017-04-28,47.9900016784668
2017-05-01,47.880001068115234
2017-05-02,47.95000076293945
2017-05-03,48.11000061035156
2017-05-04,48.130001068115234
2017-05-05,47.9900016784668
2017-05-08,48.130001068115234
2017-05-09,48.060001373291016
2017-05-10,48.130001068115234
2017-05-11,48.0099983215332
2017-05-12,48.0099983215332
2017-05-15,48.16999816894531
2017-05-16,48.09000015258789
2017-05-17,48.099998474121094
2017-05-18,48.06999969482422
2017-05-19,48.130001068115234
2017-05-22,48.08000183105469
2017-05-23,48.0
2017-05-24,47.88999938964844
2017-05-25,47.880001068115234
2017-05-26,47.95000076293945
2017-05-30,47.880001068115234
2017-05-31,47.84000015258789
2017-06-01,47.93000030517578
2017-06-02,47.88999938964844
2017-06-05,47.900001525878906
2017-06-06,47.91999816894531
2017-06-07,47.900001525878906
2017-06-08,47.88999938964844
2017-06-09,47.91999816894531
2017-06-12,47.90999984741211
2017-06-13,47.939998626708984
2017-06-14,47.91999816894531
2017-06-15,47.93000030517578
2017-06-16,47.939998626708984
2017-06-19,47.970001220703125
2017-06-20,47.959999084472656
2017-06-21,48.04999923706055
2017-06-22,47.93000030517578
2017-06-23,47.95000076293945
2017-06-26,47.93000030517578
2017-06-27,47.939998626708984
2017-06-28,47.95000076293945
2017-06-29,47.88999938964844
2017-06-30,47.939998626708984
2017-07-03,47.88999938964844
2017-07-05,47.91999816894531
2017-07-06,47.91999816894531
2017-07-07,47.95000076293945
2017-07-10,48.040000915527344
2017-07-11,48.040000915527344
2017-07-12,48.0099983215332
2017-07-13,48.02000045776367
2017-07-14,48.0099983215332
2017-07-17,48.060001373291016
2017-07-18,48.0
2017-07-19,48.040000915527344
2017-07-20,48.04999923706055
2017-07-21,48.060001373291016
2017-07-24,47.970001220703125
2017-07-25,47.959999084472656
2017-07-26,48.06999969482422
2017-07-27,47.939998626708984
2017-07-28,47.95000076293945
2017-07-31,48.02000045776367
2017-08-01,47.97999954223633
2017-08-02,48.16999816894531
2017-08-03,48.150001525878906
2017-08-04,48.029998779296875
2017-08-07,48.0
2017-08-08,47.959999084472656
2017-08-09,47.970001220703125
2017-08-10,48.029998779296875
2017-08-11,47.959999084472656
2017-08-14,47.95000076293945
2017-08-15,47.97999954223633
2017-08-16,47.88999938964844
2017-08-17,47.95000076293945
2017-08-18,48.0
2017-08-21,48.0
2017-08-22,47.9900016784668
2017-08-23,47.90999984741211
2017-08-24,47.91999816894531
2017-08-25,47.83000183105469
2017-08-28,47.81999969482422
2017-08-29,47.79999923706055
2017-08-30,47.91999816894531
2017-08-31,47.91999816894531
2017-09-01,47.81999969482422
2017-09-05,47.81999969482422
2017-09-06,47.939998626708984
2017-09-07,47.81999969482422
2017-09-08,47.90999984741211
2017-09-11,47.810001373291016
2017-09-12,47.810001373291016
2017-09-13,47.90999984741211
2017-09-14,47.95000076293945
2017-09-15,47.900001525878906
