,SRE
2014-02-20,92.93000030517578
2014-02-21,93.0
2014-02-24,92.56999969482422
2014-02-25,93.08000183105469
2014-02-26,92.30000305175781
2014-02-27,94.0999984741211
2014-02-28,94.47000122070312
2014-03-03,94.08000183105469
2014-03-04,94.94000244140625
2014-03-05,93.66000366210938
2014-03-06,93.61000061035156
2014-03-07,93.66999816894531
2014-03-10,94.16000366210938
2014-03-11,93.95999908447266
2014-03-12,94.58000183105469
2014-03-13,95.54000091552734
2014-03-14,95.91999816894531
2014-03-17,96.38999938964844
2014-03-18,96.44000244140625
2014-03-19,95.6500015258789
2014-03-20,96.16999816894531
2014-03-21,96.30000305175781
2014-03-24,96.13999938964844
2014-03-25,96.11000061035156
2014-03-26,95.91999816894531
2014-03-27,96.19999694824219
2014-03-28,95.75
2014-03-31,96.76000213623047
2014-04-01,96.45999908447266
2014-04-02,96.05000305175781
2014-04-03,96.08999633789062
2014-04-04,96.44000244140625
2014-04-07,95.56999969482422
2014-04-08,96.27999877929688
2014-04-09,96.81999969482422
2014-04-10,96.7300033569336
2014-04-11,96.41999816894531
2014-04-14,96.62999725341797
2014-04-15,96.8499984741211
2014-04-16,98.36000061035156
2014-04-17,97.12999725341797
2014-04-21,96.9000015258789
2014-04-22,96.66000366210938
2014-04-23,96.97000122070312
2014-04-24,97.19000244140625
2014-04-25,98.66000366210938
2014-04-28,99.44999694824219
2014-04-29,98.69999694824219
2014-04-30,98.61000061035156
2014-05-01,98.72000122070312
2014-05-02,98.08999633789062
2014-05-05,98.5999984741211
2014-05-06,98.75
2014-05-07,100.41000366210938
2014-05-08,99.62999725341797
2014-05-09,98.3499984741211
2014-05-12,97.87999725341797
2014-05-13,97.69000244140625
2014-05-14,98.48999786376953
2014-05-15,97.83999633789062
2014-05-16,98.19999694824219
2014-05-19,97.08000183105469
2014-05-20,97.16000366210938
2014-05-21,98.1500015258789
2014-05-22,98.5
2014-05-23,99.13999938964844
2014-05-27,99.05999755859375
2014-05-28,99.70999908447266
2014-05-29,100.05000305175781
2014-05-30,100.3499984741211
2014-06-02,100.47000122070312
2014-06-03,100.5199966430664
2014-06-04,100.25
2014-06-05,101.11000061035156
2014-06-06,100.70999908447266
2014-06-09,101.01000213623047
2014-06-10,100.16999816894531
2014-06-11,99.20999908447266
2014-06-12,99.7300033569336
2014-06-13,101.12000274658203
2014-06-16,101.66999816894531
2014-06-17,101.41000366210938
2014-06-18,104.12999725341797
2014-06-19,104.6500015258789
2014-06-20,103.95999908447266
2014-06-23,103.68000030517578
2014-06-24,104.16000366210938
2014-06-25,104.72000122070312
2014-06-26,104.5199966430664
2014-06-27,104.02999877929688
2014-06-30,104.70999908447266
2014-07-01,103.5
2014-07-02,102.16999816894531
2014-07-03,100.7300033569336
2014-07-07,101.45999908447266
2014-07-08,101.9800033569336
2014-07-09,102.23999786376953
2014-07-10,102.44999694824219
2014-07-11,102.23999786376953
2014-07-14,101.1500015258789
2014-07-15,101.80999755859375
2014-07-16,102.2300033569336
2014-07-17,101.58999633789062
2014-07-18,102.51000213623047
2014-07-21,102.11000061035156
2014-07-22,102.22000122070312
2014-07-23,102.05999755859375
2014-07-24,102.08000183105469
2014-07-25,101.54000091552734
2014-07-28,103.08999633789062
2014-07-29,102.94999694824219
2014-07-30,101.41000366210938
2014-07-31,99.70999908447266
2014-08-01,99.76000213623047
2014-08-04,99.5999984741211
2014-08-05,97.80000305175781
2014-08-06,97.25
2014-08-07,99.5199966430664
2014-08-08,100.94000244140625
2014-08-11,100.94999694824219
2014-08-12,100.79000091552734
2014-08-13,101.25
2014-08-14,102.37000274658203
2014-08-15,103.04000091552734
2014-08-18,102.80999755859375
2014-08-19,103.91000366210938
2014-08-20,103.83999633789062
2014-08-21,104.01000213623047
2014-08-22,103.37000274658203
2014-08-25,103.62999725341797
2014-08-26,102.47000122070312
2014-08-27,103.94000244140625
2014-08-28,104.87999725341797
2014-08-29,105.97000122070312
2014-09-02,105.56999969482422
2014-09-03,106.05000305175781
2014-09-04,106.11000061035156
2014-09-05,107.36000061035156
2014-09-08,107.20999908447266
2014-09-09,105.70999908447266
2014-09-10,104.87999725341797
2014-09-11,105.9800033569336
2014-09-12,103.61000061035156
2014-09-15,104.30999755859375
2014-09-16,105.13999938964844
2014-09-17,105.33999633789062
2014-09-18,105.33000183105469
2014-09-19,106.0
2014-09-22,105.31999969482422
2014-09-23,104.1500015258789
2014-09-24,104.20999908447266
2014-09-25,103.25
2014-09-26,103.76000213623047
2014-09-29,104.83000183105469
2014-09-30,105.37999725341797
2014-10-01,105.06999969482422
2014-10-02,104.88999938964844
2014-10-03,106.77999877929688
2014-10-06,106.97000122070312
2014-10-07,106.36000061035156
2014-10-08,108.04000091552734
2014-10-09,105.70999908447266
2014-10-10,105.69999694824219
2014-10-13,102.66999816894531
2014-10-14,102.0
2014-10-15,100.23999786376953
2014-10-16,101.61000061035156
2014-10-17,103.36000061035156
2014-10-20,104.5999984741211
2014-10-21,105.81999969482422
2014-10-22,105.83999633789062
2014-10-23,106.63999938964844
2014-10-24,107.86000061035156
2014-10-27,107.76000213623047
2014-10-28,109.04000091552734
2014-10-29,108.51000213623047
2014-10-30,110.48999786376953
2014-10-31,110.0
2014-11-03,110.83999633789062
2014-11-04,110.9000015258789
2014-11-05,113.44000244140625
2014-11-06,112.83999633789062
2014-11-07,112.48999786376953
2014-11-10,112.5999984741211
2014-11-11,112.48999786376953
2014-11-12,110.6500015258789
2014-11-13,109.51000213623047
2014-11-14,108.66999816894531
2014-11-17,109.9800033569336
2014-11-18,110.4800033569336
2014-11-19,110.11000061035156
2014-11-20,110.26000213623047
2014-11-21,110.33000183105469
2014-11-24,110.16000366210938
2014-11-25,111.16000366210938
2014-11-26,111.66999816894531
2014-11-28,111.7300033569336
2014-12-01,109.2699966430664
2014-12-02,110.69999694824219
2014-12-03,110.7699966430664
2014-12-04,111.0999984741211
2014-12-05,110.1500015258789
2014-12-08,109.5
2014-12-09,109.80999755859375
2014-12-10,108.33000183105469
2014-12-11,109.43000030517578
2014-12-12,108.08999633789062
2014-12-15,106.12000274658203
2014-12-16,105.23999786376953
2014-12-17,106.86000061035156
2014-12-18,109.94000244140625
2014-12-19,110.0999984741211
2014-12-22,110.58999633789062
2014-12-23,110.33000183105469
2014-12-24,112.08999633789062
2014-12-26,114.86000061035156
2014-12-29,115.8499984741211
2014-12-30,113.31999969482422
2014-12-31,111.36000061035156
2015-01-02,112.08999633789062
2015-01-05,110.04000091552734
2015-01-06,109.01000213623047
2015-01-07,110.7699966430664
2015-01-08,111.76000213623047
2015-01-09,110.75
2015-01-12,110.1500015258789
2015-01-13,110.80999755859375
2015-01-14,111.45999908447266
2015-01-15,112.13999938964844
2015-01-16,112.94999694824219
2015-01-20,113.66999816894531
2015-01-21,114.5
2015-01-22,114.51000213623047
2015-01-23,115.08000183105469
2015-01-26,114.52999877929688
2015-01-27,114.54000091552734
2015-01-28,113.33999633789062
2015-01-29,114.94000244140625
2015-01-30,111.91999816894531
2015-02-02,113.18000030517578
2015-02-03,113.80999755859375
2015-02-04,112.02999877929688
2015-02-05,113.41999816894531
2015-02-06,108.20999908447266
2015-02-09,107.87999725341797
2015-02-10,110.37999725341797
2015-02-11,107.12000274658203
2015-02-12,106.66999816894531
2015-02-13,105.55999755859375
2015-02-17,106.26000213623047
2015-02-18,109.70999908447266
2015-02-19,109.19999694824219
2015-02-20,109.94000244140625
2015-02-23,110.55000305175781
2015-02-24,110.2699966430664
2015-02-25,108.63999938964844
2015-02-26,108.44999694824219
2015-02-27,108.19999694824219
2015-03-02,107.12999725341797
2015-03-03,108.66999816894531
2015-03-04,107.91000366210938
2015-03-05,108.80999755859375
2015-03-06,107.0
2015-03-09,108.0
2015-03-10,106.80000305175781
2015-03-11,106.1500015258789
2015-03-12,108.48999786376953
2015-03-13,106.36000061035156
2015-03-16,108.72000122070312
2015-03-17,109.26000213623047
2015-03-18,112.30999755859375
2015-03-19,110.68000030517578
2015-03-20,111.80000305175781
2015-03-23,111.52999877929688
2015-03-24,110.9800033569336
2015-03-25,109.44999694824219
2015-03-26,107.16999816894531
2015-03-27,108.5
2015-03-30,109.66999816894531
2015-03-31,109.0199966430664
2015-04-01,109.86000061035156
2015-04-02,109.97000122070312
2015-04-06,110.47000122070312
2015-04-07,109.80999755859375
2015-04-08,108.61000061035156
2015-04-09,107.9000015258789
2015-04-10,107.8499984741211
2015-04-13,107.93000030517578
2015-04-14,108.33000183105469
2015-04-15,108.55999755859375
2015-04-16,107.5999984741211
2015-04-17,106.66999816894531
2015-04-20,108.45999908447266
2015-04-21,107.41000366210938
2015-04-22,107.7699966430664
2015-04-23,108.55999755859375
2015-04-24,109.51000213623047
2015-04-27,108.43000030517578
2015-04-28,108.9800033569336
2015-04-29,107.63999938964844
2015-04-30,106.16999816894531
2015-05-01,106.80000305175781
2015-05-04,107.80999755859375
2015-05-05,104.33000183105469
2015-05-06,103.22000122070312
2015-05-07,103.79000091552734
2015-05-08,105.86000061035156
2015-05-11,104.98999786376953
2015-05-12,105.37999725341797
2015-05-13,104.26000213623047
2015-05-14,105.44000244140625
2015-05-15,106.86000061035156
2015-05-18,107.41999816894531
2015-05-19,107.81999969482422
2015-05-20,107.75
2015-05-21,107.69000244140625
2015-05-22,107.5999984741211
2015-05-26,107.08999633789062
2015-05-27,107.4000015258789
2015-05-28,107.9800033569336
2015-05-29,107.47000122070312
2015-06-01,107.58999633789062
2015-06-02,106.30000305175781
2015-06-03,104.76000213623047
2015-06-04,104.30000305175781
2015-06-05,103.87000274658203
2015-06-08,103.04000091552734
2015-06-09,103.05000305175781
2015-06-10,103.33000183105469
2015-06-11,104.04000091552734
2015-06-12,102.86000061035156
2015-06-15,102.58999633789062
2015-06-16,102.80000305175781
2015-06-17,104.37000274658203
2015-06-18,104.68000030517578
2015-06-19,103.97000122070312
2015-06-22,103.81999969482422
2015-06-23,102.54000091552734
2015-06-24,100.98999786376953
2015-06-25,99.4000015258789
2015-06-26,99.44000244140625
2015-06-29,99.27999877929688
2015-06-30,98.94000244140625
2015-07-01,98.83999633789062
2015-07-02,100.37999725341797
2015-07-06,99.91000366210938
2015-07-07,101.19999694824219
2015-07-08,101.44000244140625
2015-07-09,100.12999725341797
2015-07-10,101.0999984741211
2015-07-13,101.75
2015-07-14,101.9800033569336
2015-07-15,102.54000091552734
2015-07-16,103.9000015258789
2015-07-17,102.4000015258789
2015-07-20,102.0199966430664
2015-07-21,100.69000244140625
2015-07-22,100.95999908447266
2015-07-23,99.69999694824219
2015-07-24,99.62000274658203
2015-07-27,100.3499984741211
2015-07-28,100.37000274658203
2015-07-29,100.58999633789062
2015-07-30,100.86000061035156
2015-07-31,101.77999877929688
2015-08-03,102.75
2015-08-04,99.95999908447266
2015-08-05,100.69000244140625
2015-08-06,100.23999786376953
2015-08-07,101.83999633789062
2015-08-10,102.3499984741211
2015-08-11,102.8499984741211
2015-08-12,105.33000183105469
2015-08-13,105.08000183105469
2015-08-14,106.12999725341797
2015-08-17,106.37999725341797
2015-08-18,105.5999984741211
2015-08-19,104.9000015258789
2015-08-20,104.30000305175781
2015-08-21,101.95999908447266
2015-08-24,98.73999786376953
2015-08-25,96.58999633789062
2015-08-26,96.93000030517578
2015-08-27,97.83999633789062
2015-08-28,97.36000061035156
2015-08-31,94.8499984741211
2015-09-01,92.22000122070312
2015-09-02,92.0
2015-09-03,93.38999938964844
2015-09-04,92.63999938964844
2015-09-08,92.94999694824219
2015-09-09,91.4800033569336
2015-09-10,90.08999633789062
2015-09-11,90.31999969482422
2015-09-14,90.30999755859375
2015-09-15,90.8499984741211
2015-09-16,91.45999908447266
2015-09-17,92.93000030517578
2015-09-18,92.43000030517578
2015-09-21,93.05999755859375
2015-09-22,93.0
2015-09-23,92.11000061035156
2015-09-24,92.73999786376953
2015-09-25,93.94000244140625
2015-09-28,94.02999877929688
2015-09-29,94.45999908447266
2015-09-30,96.72000122070312
2015-10-01,96.4000015258789
2015-10-02,96.68000030517578
2015-10-05,98.36000061035156
2015-10-06,97.66999816894531
2015-10-07,97.79000091552734
2015-10-08,99.66000366210938
2015-10-09,99.72000122070312
2015-10-12,100.33000183105469
2015-10-13,100.52999877929688
2015-10-14,99.38999938964844
2015-10-15,100.70999908447266
2015-10-16,101.61000061035156
2015-10-19,101.83999633789062
2015-10-20,101.45999908447266
2015-10-21,101.13999938964844
2015-10-22,102.51000213623047
2015-10-23,101.47000122070312
2015-10-26,101.44999694824219
2015-10-27,101.01000213623047
2015-10-28,100.91000366210938
2015-10-29,101.30000305175781
2015-10-30,102.41000366210938
2015-11-02,102.38999938964844
2015-11-03,104.44999694824219
2015-11-04,105.5199966430664
2015-11-05,104.12000274658203
2015-11-06,100.91999816894531
2015-11-09,100.3499984741211
2015-11-10,101.30000305175781
2015-11-11,101.4800033569336
2015-11-12,99.5
2015-11-13,98.86000061035156
2015-11-16,101.4800033569336
2015-11-17,100.11000061035156
2015-11-18,101.0999984741211
2015-11-19,101.66000366210938
2015-11-20,102.16999816894531
2015-11-23,101.08000183105469
2015-11-24,100.27999877929688
2015-11-25,99.18000030517578
2015-11-27,99.63999938964844
2015-11-30,99.2300033569336
2015-12-01,100.05999755859375
2015-12-02,98.37999725341797
2015-12-03,96.95999908447266
2015-12-04,97.66999816894531
2015-12-07,95.0
2015-12-08,94.0199966430664
2015-12-09,93.75
2015-12-10,92.5199966430664
2015-12-11,91.27999877929688
2015-12-14,91.9000015258789
2015-12-15,92.80000305175781
2015-12-16,96.25
2015-12-17,95.94999694824219
2015-12-18,94.41000366210938
2015-12-21,94.16999816894531
2015-12-22,93.91999816894531
2015-12-23,96.54000091552734
2015-12-24,96.0199966430664
2015-12-28,96.05000305175781
2015-12-29,95.8499984741211
2015-12-30,94.8499984741211
2015-12-31,94.01000213623047
2016-01-04,93.18000030517578
2016-01-05,94.29000091552734
2016-01-06,92.0
2016-01-07,87.0
2016-01-08,87.83000183105469
2016-01-11,89.69000244140625
2016-01-12,88.94000244140625
2016-01-13,90.23999786376953
2016-01-14,92.94000244140625
2016-01-15,91.98999786376953
2016-01-19,92.5
2016-01-20,90.05000305175781
2016-01-21,91.04000091552734
2016-01-22,93.61000061035156
2016-01-25,92.06999969482422
2016-01-26,92.22000122070312
2016-01-27,91.33000183105469
2016-01-28,92.83000183105469
2016-01-29,94.75
2016-02-01,95.66999816894531
2016-02-02,95.5199966430664
2016-02-03,95.63999938964844
2016-02-04,95.30999755859375
2016-02-05,95.05999755859375
2016-02-08,95.0999984741211
2016-02-09,95.9000015258789
2016-02-10,97.11000061035156
2016-02-11,94.44999694824219
2016-02-12,93.47000122070312
2016-02-16,94.44000244140625
2016-02-17,95.5
2016-02-18,96.87999725341797
2016-02-19,97.25
2016-02-22,98.75
2016-02-23,98.83000183105469
2016-02-24,98.9000015258789
2016-02-25,98.91000366210938
2016-02-26,95.55999755859375
2016-02-29,96.51000213623047
2016-03-01,96.56999969482422
2016-03-02,97.43000030517578
2016-03-03,98.55999755859375
2016-03-04,97.86000061035156
2016-03-07,97.4000015258789
2016-03-08,98.33999633789062
2016-03-09,98.87000274658203
2016-03-10,98.23999786376953
2016-03-11,99.45999908447266
2016-03-14,100.06999969482422
2016-03-15,100.19999694824219
2016-03-16,100.62000274658203
2016-03-17,103.04000091552734
2016-03-18,103.2300033569336
2016-03-21,102.9000015258789
2016-03-22,102.73999786376953
2016-03-23,101.83000183105469
2016-03-24,102.55000305175781
2016-03-28,102.73999786376953
2016-03-29,104.1500015258789
2016-03-30,103.47000122070312
2016-03-31,104.05000305175781
2016-04-01,105.91999816894531
2016-04-04,105.12999725341797
2016-04-05,103.08000183105469
2016-04-06,103.19999694824219
2016-04-07,103.3499984741211
2016-04-08,104.23999786376953
2016-04-11,103.31999969482422
2016-04-12,104.08999633789062
2016-04-13,103.97000122070312
2016-04-14,103.91000366210938
2016-04-15,104.5999984741211
2016-04-18,104.4800033569336
2016-04-19,104.20999908447266
2016-04-20,102.43000030517578
2016-04-21,100.47000122070312
2016-04-22,101.13999938964844
2016-04-25,101.30000305175781
2016-04-26,101.19999694824219
2016-04-27,102.87000274658203
2016-04-28,103.08999633789062
2016-04-29,103.3499984741211
2016-05-02,104.88999938964844
2016-05-03,104.88999938964844
2016-05-04,105.06999969482422
2016-05-05,105.44000244140625
2016-05-06,104.76000213623047
2016-05-09,104.62999725341797
2016-05-10,104.66000366210938
2016-05-11,105.3499984741211
2016-05-12,105.37000274658203
2016-05-13,104.4000015258789
2016-05-16,104.61000061035156
2016-05-17,103.9800033569336
2016-05-18,102.31999969482422
2016-05-19,102.9800033569336
2016-05-20,103.62999725341797
2016-05-23,102.83000183105469
2016-05-24,104.33000183105469
2016-05-25,104.58000183105469
2016-05-26,104.7699966430664
2016-05-27,105.3499984741211
2016-05-31,107.12000274658203
2016-06-01,106.77999877929688
2016-06-02,106.7300033569336
2016-06-03,109.45999908447266
2016-06-06,109.02999877929688
2016-06-07,108.69000244140625
2016-06-08,109.55000305175781
2016-06-09,110.0
2016-06-10,109.2699966430664
2016-06-13,109.4000015258789
2016-06-14,110.08000183105469
2016-06-15,109.12999725341797
2016-06-16,109.38999938964844
2016-06-17,109.6500015258789
2016-06-20,109.30999755859375
2016-06-21,110.44000244140625
2016-06-22,109.52999877929688
2016-06-23,111.08000183105469
2016-06-24,110.33999633789062
2016-06-27,111.38999938964844
2016-06-28,110.44000244140625
2016-06-29,111.2699966430664
2016-06-30,114.0199966430664
2016-07-01,113.48999786376953
2016-07-05,113.5999984741211
2016-07-06,114.5
2016-07-07,113.05999755859375
2016-07-08,114.11000061035156
2016-07-11,114.29000091552734
2016-07-12,113.22000122070312
2016-07-13,114.13999938964844
2016-07-14,113.05000305175781
2016-07-15,112.93000030517578
2016-07-18,112.94999694824219
2016-07-19,112.30999755859375
2016-07-20,111.98999786376953
2016-07-21,113.05999755859375
2016-07-22,113.77999877929688
2016-07-25,112.9000015258789
2016-07-26,112.36000061035156
2016-07-27,110.9000015258789
2016-07-28,111.37999725341797
2016-07-29,111.87999725341797
2016-08-01,111.61000061035156
2016-08-02,110.79000091552734
2016-08-03,110.3499984741211
2016-08-04,110.29000091552734
2016-08-05,107.04000091552734
2016-08-08,106.9800033569336
2016-08-09,106.38999938964844
2016-08-10,106.76000213623047
2016-08-11,106.98999786376953
2016-08-12,106.98999786376953
2016-08-15,105.91000366210938
2016-08-16,104.80000305175781
2016-08-17,106.20999908447266
2016-08-18,108.45999908447266
2016-08-19,107.94999694824219
2016-08-22,107.76000213623047
2016-08-23,106.87000274658203
2016-08-24,106.80000305175781
2016-08-25,106.51000213623047
2016-08-26,104.44000244140625
2016-08-29,104.75
2016-08-30,104.05000305175781
2016-08-31,104.62999725341797
2016-09-01,103.69999694824219
2016-09-02,104.30000305175781
2016-09-06,106.08999633789062
2016-09-07,106.04000091552734
2016-09-08,107.05999755859375
2016-09-09,102.9000015258789
2016-09-12,104.52999877929688
2016-09-13,102.52999877929688
2016-09-14,104.12999725341797
2016-09-15,105.19999694824219
2016-09-16,106.62000274658203
2016-09-19,107.94000244140625
2016-09-20,108.41999816894531
2016-09-21,110.2699966430664
2016-09-22,110.58000183105469
2016-09-23,109.91000366210938
2016-09-26,110.76000213623047
2016-09-27,108.18000030517578
2016-09-28,108.6500015258789
2016-09-29,106.94999694824219
2016-09-30,107.19000244140625
2016-10-03,105.08000183105469
2016-10-04,102.72000122070312
2016-10-05,102.7300033569336
2016-10-06,103.08999633789062
2016-10-07,102.66000366210938
2016-10-10,104.30999755859375
2016-10-11,102.7699966430664
2016-10-12,103.48999786376953
2016-10-13,104.5999984741211
2016-10-14,104.01000213623047
2016-10-17,104.45999908447266
2016-10-18,105.05999755859375
2016-10-19,104.6500015258789
2016-10-20,105.3499984741211
2016-10-21,104.8499984741211
2016-10-24,105.20999908447266
2016-10-25,106.41000366210938
2016-10-26,105.3499984741211
2016-10-27,104.56999969482422
2016-10-28,105.0999984741211
2016-10-31,107.0999984741211
2016-11-01,104.8499984741211
2016-11-02,99.36000061035156
2016-11-03,100.9800033569336
2016-11-04,102.0999984741211
2016-11-07,104.06999969482422
2016-11-08,104.37999725341797
2016-11-09,99.66999816894531
2016-11-10,97.23999786376953
2016-11-11,95.69000244140625
2016-11-14,94.73999786376953
2016-11-15,97.05000305175781
2016-11-16,98.30999755859375
2016-11-17,99.52999877929688
2016-11-18,99.81999969482422
2016-11-21,99.70999908447266
2016-11-22,100.19000244140625
2016-11-23,98.68000030517578
2016-11-25,99.45999908447266
2016-11-28,101.25
2016-11-29,101.2699966430664
2016-11-30,99.80000305175781
2016-12-01,99.3499984741211
2016-12-02,99.9000015258789
2016-12-05,98.91000366210938
2016-12-06,98.66000366210938
2016-12-07,99.5199966430664
2016-12-08,99.58000183105469
2016-12-09,100.70999908447266
2016-12-12,102.98999786376953
2016-12-13,103.97000122070312
2016-12-14,100.6500015258789
2016-12-15,100.7699966430664
2016-12-16,102.13999938964844
2016-12-19,103.5199966430664
2016-12-20,103.0999984741211
2016-12-21,101.83999633789062
2016-12-22,102.12999725341797
2016-12-23,101.66999816894531
2016-12-27,101.2300033569336
2016-12-28,99.91999816894531
2016-12-29,100.98999786376953
2016-12-30,100.63999938964844
2017-01-03,101.12999725341797
2017-01-04,102.0
2017-01-05,101.76000213623047
2017-01-06,102.91999816894531
2017-01-09,101.37999725341797
2017-01-10,101.05999755859375
2017-01-11,102.12999725341797
2017-01-12,101.83999633789062
2017-01-13,101.7699966430664
2017-01-17,103.4000015258789
2017-01-18,103.77999877929688
2017-01-19,102.08000183105469
2017-01-20,102.44000244140625
2017-01-23,102.19999694824219
2017-01-24,102.66999816894531
2017-01-25,102.56999969482422
2017-01-26,102.27999877929688
2017-01-27,101.44000244140625
2017-01-30,100.81999969482422
2017-01-31,102.38999938964844
2017-02-01,101.41999816894531
2017-02-02,102.72000122070312
2017-02-03,102.79000091552734
2017-02-06,102.5999984741211
2017-02-07,102.55000305175781
2017-02-08,104.20999908447266
2017-02-09,103.6500015258789
2017-02-10,104.3499984741211
2017-02-13,105.16000366210938
2017-02-14,104.33000183105469
2017-02-15,104.31999969482422
2017-02-16,105.9000015258789
2017-02-17,105.8499984741211
2017-02-21,106.4800033569336
2017-02-22,107.1500015258789
2017-02-23,108.51000213623047
2017-02-24,109.08999633789062
2017-02-27,108.80999755859375
2017-02-28,110.29000091552734
2017-03-01,109.6500015258789
2017-03-02,109.75
2017-03-03,109.2300033569336
2017-03-06,109.94000244140625
2017-03-07,110.58000183105469
2017-03-08,108.44000244140625
2017-03-09,108.05000305175781
2017-03-10,109.4000015258789
2017-03-13,109.76000213623047
2017-03-14,109.16000366210938
2017-03-15,111.2300033569336
2017-03-16,110.16000366210938
2017-03-17,110.76000213623047
2017-03-20,110.38999938964844
2017-03-21,111.26000213623047
2017-03-22,111.94000244140625
2017-03-23,111.58000183105469
2017-03-24,112.47000122070312
2017-03-27,111.5999984741211
2017-03-28,112.06999969482422
2017-03-29,111.27999877929688
2017-03-30,110.2300033569336
2017-03-31,110.5
2017-04-03,109.86000061035156
2017-04-04,110.37999725341797
2017-04-05,109.44000244140625
2017-04-06,109.75
2017-04-07,109.68000030517578
2017-04-10,110.6500015258789
2017-04-11,110.4800033569336
2017-04-12,111.45999908447266
2017-04-13,111.5
2017-04-17,112.26000213623047
2017-04-18,112.5
2017-04-19,111.5
2017-04-20,112.29000091552734
2017-04-21,112.5199966430664
2017-04-24,113.30000305175781
2017-04-25,113.61000061035156
2017-04-26,112.98999786376953
2017-04-27,113.41000366210938
2017-04-28,113.0199966430664
2017-05-01,111.79000091552734
2017-05-02,112.13999938964844
2017-05-03,111.41999816894531
2017-05-04,111.37000274658203
2017-05-05,112.1500015258789
2017-05-08,111.94000244140625
2017-05-09,111.52999877929688
2017-05-10,111.6500015258789
2017-05-11,111.37000274658203
2017-05-12,111.61000061035156
2017-05-15,111.95999908447266
2017-05-16,110.62000274658203
2017-05-17,110.55999755859375
2017-05-18,110.76000213623047
2017-05-19,111.5
2017-05-22,112.87000274658203
2017-05-23,113.2699966430664
2017-05-24,113.76000213623047
2017-05-25,114.55000305175781
2017-05-26,114.4800033569336
2017-05-30,115.66000366210938
2017-05-31,116.48999786376953
2017-06-01,117.13999938964844
2017-06-02,117.5
2017-06-05,117.43000030517578
2017-06-06,117.06999969482422
2017-06-07,117.45999908447266
2017-06-08,115.52999877929688
2017-06-09,115.0
2017-06-12,114.70999908447266
2017-06-13,114.44999694824219
2017-06-14,114.41000366210938
2017-06-15,114.9800033569336
2017-06-16,116.38999938964844
2017-06-19,115.9800033569336
2017-06-20,115.5199966430664
2017-06-21,113.87999725341797
2017-06-22,113.37000274658203
2017-06-23,112.80999755859375
2017-06-26,114.04000091552734
2017-06-27,113.72000122070312
2017-06-28,113.18000030517578
2017-06-29,112.98999786376953
2017-06-30,112.75
2017-07-03,112.18000030517578
2017-07-05,111.13999938964844
2017-07-06,110.91999816894531
2017-07-07,110.52999877929688
2017-07-10,110.7699966430664
2017-07-11,110.87000274658203
2017-07-12,111.5
2017-07-13,111.61000061035156
2017-07-14,112.1500015258789
2017-07-17,112.02999877929688
2017-07-18,112.19999694824219
2017-07-19,112.94000244140625
2017-07-20,114.05999755859375
2017-07-21,114.93000030517578
2017-07-24,113.33000183105469
2017-07-25,112.76000213623047
2017-07-26,113.33000183105469
2017-07-27,113.08000183105469
2017-07-28,113.04000091552734
2017-07-31,113.01000213623047
2017-08-01,114.48999786376953
2017-08-02,115.04000091552734
2017-08-03,116.02999877929688
2017-08-04,117.19000244140625
2017-08-07,117.12000274658203
2017-08-08,117.48999786376953
2017-08-09,116.7300033569336
2017-08-10,116.05999755859375
2017-08-11,115.61000061035156
2017-08-14,116.43000030517578
2017-08-15,116.80000305175781
2017-08-16,116.95999908447266
2017-08-17,115.79000091552734
2017-08-18,116.55000305175781
2017-08-21,118.4000015258789
2017-08-22,118.27999877929688
2017-08-23,118.62999725341797
2017-08-24,119.06999969482422
2017-08-25,119.02999877929688
2017-08-28,119.20999908447266
2017-08-29,118.77999877929688
2017-08-30,117.75
2017-08-31,117.93000030517578
2017-09-01,117.94000244140625
2017-09-05,117.63999938964844
2017-09-06,117.19999694824219
2017-09-07,118.97000122070312
2017-09-08,119.16000366210938
2017-09-11,120.05999755859375
2017-09-12,118.33999633789062
2017-09-13,118.12000274658203
2017-09-14,119.08999633789062
2017-09-15,119.29000091552734
2017-09-18,117.66000366210938
2017-09-19,117.58000183105469
2017-09-20,116.58000183105469
2017-09-21,115.91000366210938
2017-09-22,115.94000244140625
2017-09-25,116.87999725341797
2017-09-26,116.26000213623047
2017-09-27,114.5
2017-09-28,114.58000183105469
2017-09-29,114.12999725341797
2017-10-02,113.9800033569336
2017-10-03,113.87000274658203
2017-10-04,114.55999755859375
2017-10-05,112.0199966430664
2017-10-06,111.94999694824219
2017-10-09,112.62999725341797
2017-10-10,113.80999755859375
2017-10-11,114.94000244140625
2017-10-12,115.95999908447266
2017-10-13,114.87000274658203
2017-10-16,114.45999908447266
2017-10-17,114.04000091552734
2017-10-18,113.05000305175781
2017-10-19,114.08999633789062
2017-10-20,114.12999725341797
2017-10-23,114.43000030517578
2017-10-24,114.95999908447266
2017-10-25,114.30999755859375
2017-10-26,115.11000061035156
2017-10-27,115.63999938964844
2017-10-30,117.44999694824219
2017-10-31,117.5
2017-11-01,116.62999725341797
2017-11-02,117.80999755859375
2017-11-03,118.9800033569336
2017-11-06,118.87000274658203
2017-11-07,120.5199966430664
2017-11-08,121.02999877929688
2017-11-09,121.37999725341797
2017-11-10,121.12999725341797
2017-11-13,121.95999908447266
2017-11-14,122.2300033569336
2017-11-15,120.41000366210938
2017-11-16,119.86000061035156
2017-11-17,119.51000213623047
2017-11-20,118.80000305175781
