,AXP
1980-01-30,1.99550199508667
1980-01-31,1.8908989429473877
1980-02-01,1.923084020614624
1980-02-04,1.9311310052871704
1980-02-05,1.9069910049438477
1980-02-06,1.8506669998168945
1980-02-07,1.8184809684753418
1980-02-08,1.8345739841461182
1980-02-11,1.8426200151443481
1980-02-12,1.8587130308151245
1980-02-13,1.8989449739456177
1980-02-14,1.8345739841461182
1980-02-15,1.8506669998168945
1980-02-19,1.866760015487671
1980-02-20,1.9311310052871704
1980-02-21,1.8828519582748413
1980-02-22,1.8748060464859009
1980-02-25,1.8345739841461182
1980-02-26,1.8104350566864014
1980-02-27,1.8184809684753418
1980-02-28,1.8023890256881714
1980-02-29,1.8023890256881714
1980-03-03,1.8184809684753418
1980-03-04,1.8184809684753418
1980-03-05,1.794342041015625
1980-03-06,1.7299710512161255
1980-03-07,1.6816929578781128
1980-03-10,1.6495070457458496
1980-03-11,1.6897389888763428
1980-03-12,1.6897389888763428
1980-03-13,1.6736470460891724
1980-03-14,1.6736470460891724
1980-03-17,1.6414610147476196
1980-03-18,1.6897389888763428
1980-03-19,1.6897389888763428
1980-03-20,1.6495070457458496
1980-03-21,1.657554030418396
1980-03-24,1.6414610147476196
1980-03-25,1.657554030418396
1980-03-26,1.7138780355453491
1980-03-27,1.8023890256881714
1980-03-28,1.8345739841461182
1980-03-31,1.8989449739456177
1980-04-01,1.866760015487671
1980-04-02,1.9069910049438477
1980-04-03,1.8748060464859009
1980-04-07,1.8104350566864014
1980-04-08,1.8426200151443481
1980-04-09,1.8748060464859009
1980-04-10,1.9472229480743408
1980-04-11,1.9552700519561768
1980-04-14,1.915037989616394
1980-04-15,1.915037989616394
1980-04-16,1.9311310052871704
1980-04-17,1.9391770362854004
1980-04-18,1.9874550104141235
1980-04-21,1.9633159637451172
1980-04-22,2.059873104095459
1980-04-23,2.092057943344116
1980-04-24,2.1322898864746094
1980-04-25,2.1322898864746094
1980-04-28,2.180567979812622
1980-04-29,2.204706907272339
1980-04-30,2.1725220680236816
1980-05-01,2.1322898864746094
1980-05-02,2.1081509590148926
1980-05-05,2.116197109222412
1980-05-06,2.1725220680236816
1980-05-07,2.180567979812622
1980-05-08,2.1322898864746094
1980-05-09,2.092057943344116
1980-05-12,2.100105047225952
1980-05-13,2.124243974685669
1980-05-14,2.1564290523529053
1980-05-15,2.1483829021453857
1980-05-16,2.1564290523529053
1980-05-19,2.164475917816162
1980-05-20,2.164475917816162
1980-05-21,2.1564290523529053
1980-05-22,2.1564290523529053
1980-05-23,2.2207999229431152
1980-05-27,2.204706907272339
1980-05-28,2.180567979812622
1980-05-29,2.124243974685669
1980-05-30,2.188615083694458
1980-06-02,2.164475917816162
1980-06-03,2.1564290523529053
1980-06-04,2.1966609954833984
1980-06-05,2.1966609954833984
1980-06-06,2.204706907272339
1980-06-09,2.1966609954833984
1980-06-10,2.252985954284668
1980-06-11,2.3012640476226807
1980-06-12,2.3012640476226807
1980-06-13,2.3334500789642334
1980-06-16,2.269078016281128
1980-06-17,2.252985954284668
1980-06-18,2.252985954284668
1980-06-19,2.252985954284668
1980-06-20,2.244939088821411
1980-06-23,2.2771248817443848
1980-06-24,2.293217897415161
1980-06-25,2.317357063293457
1980-06-26,2.3334500789642334
1980-06-27,2.2610321044921875
1980-06-30,2.244939088821411
1980-07-01,2.244939088821411
1980-07-02,2.2610321044921875
1980-07-03,2.2851710319519043
1980-07-07,2.252985954284668
1980-07-08,2.212754011154175
1980-07-09,2.188615083694458
1980-07-10,2.204706907272339
1980-07-11,2.204706907272339
1980-07-14,2.188615083694458
1980-07-15,2.1966609954833984
1980-07-16,2.269078016281128
1980-07-17,2.3012640476226807
1980-07-18,2.2851710319519043
1980-07-21,2.269078016281128
1980-07-22,2.3012640476226807
1980-07-23,2.2851710319519043
1980-07-24,2.269078016281128
1980-07-25,2.2610321044921875
1980-07-28,2.3012640476226807
1980-07-29,2.35758900642395
1980-07-30,2.3897740840911865
1980-07-31,2.405867099761963
1980-08-01,2.405867099761963
1980-08-04,2.3897740840911865
1980-08-05,2.35758900642395
1980-08-06,2.35758900642395
1980-08-07,2.35758900642395
1980-08-08,2.3656349182128906
1980-08-11,2.405867099761963
1980-08-12,2.3897740840911865
1980-08-13,2.37368106842041
1980-08-14,2.37368106842041
1980-08-15,2.3656349182128906
1980-08-18,2.3495419025421143
1980-08-19,2.3495419025421143
1980-08-20,2.37368106842041
1980-08-21,2.3897740840911865
1980-08-22,2.3897740840911865
1980-08-25,2.3495419025421143
1980-08-26,2.317357063293457
1980-08-27,2.317357063293457
1980-08-28,2.252985954284668
1980-08-29,2.252985954284668
1980-09-02,2.317357063293457
1980-09-03,2.317357063293457
1980-09-04,2.3012640476226807
1980-09-05,2.2771248817443848
1980-09-08,2.2207999229431152
1980-09-09,2.252985954284668
1980-09-10,2.3012640476226807
1980-09-11,2.293217897415161
1980-09-12,2.269078016281128
1980-09-15,2.252985954284668
1980-09-16,2.2851710319519043
1980-09-17,2.405867099761963
1980-09-18,2.4219601154327393
1980-09-19,2.43805193901062
1980-09-22,2.502423048019409
1980-09-23,2.5507020950317383
1980-09-24,2.5828869342803955
1980-09-25,2.4621920585632324
1980-09-26,2.4219601154327393
1980-09-29,2.269078016281128
1980-09-30,2.3254029750823975
1980-10-01,2.317357063293457
1980-10-02,2.3334500789642334
1980-10-03,2.37368106842041
1980-10-06,2.43805193901062
1980-10-07,2.4300060272216797
1980-10-08,2.4541449546813965
1980-10-09,2.446099042892456
1980-10-10,2.381727933883667
1980-10-13,2.381727933883667
1980-10-14,2.37368106842041
1980-10-15,2.43805193901062
1980-10-16,2.3656349182128906
1980-10-17,2.37368106842041
1980-10-20,2.3254029750823975
1980-10-21,2.269078016281128
1980-10-22,2.252985954284668
1980-10-23,2.2207999229431152
1980-10-24,2.188615083694458
1980-10-27,2.116197109222412
1980-10-28,2.124243974685669
1980-10-29,2.059873104095459
1980-10-30,2.0437800884246826
1980-10-31,2.1483829021453857
1980-11-03,2.204706907272339
1980-11-05,2.2368929386138916
1980-11-06,2.164475917816162
1980-11-07,2.1725220680236816
1980-11-10,2.1966609954833984
1980-11-11,2.228847026824951
1980-11-12,2.2610321044921875
1980-11-13,2.317357063293457
1980-11-14,2.3012640476226807
1980-11-17,2.2851710319519043
1980-11-18,2.309309959411621
1980-11-19,2.317357063293457
1980-11-20,2.2610321044921875
1980-11-21,2.228847026824951
1980-11-24,2.188615083694458
1980-11-25,2.228847026824951
1980-11-26,2.2368929386138916
1980-11-28,2.228847026824951
1980-12-01,2.228847026824951
1980-12-02,2.3495419025421143
1980-12-03,2.341495990753174
1980-12-04,2.37368106842041
1980-12-05,2.269078016281128
1980-12-08,2.204706907272339
1980-12-09,2.269078016281128
1980-12-10,2.293217897415161
1980-12-11,2.252985954284668
1980-12-12,2.269078016281128
1980-12-15,2.341495990753174
1980-12-16,2.4139130115509033
1980-12-17,2.510469913482666
1980-12-18,2.4943768978118896
1980-12-19,2.534609079360962
1980-12-22,2.5587480068206787
1980-12-23,2.502423048019409
1980-12-24,2.566793918609619
1980-12-26,2.574841022491455
1980-12-29,2.5587480068206787
1980-12-30,2.5828869342803955
1980-12-31,2.5909340381622314
1981-01-02,2.574841022491455
1981-01-05,2.6713969707489014
1981-01-06,2.8242790699005127
1981-01-07,2.8242790699005127
1981-01-08,2.8081860542297363
1981-01-09,2.79209303855896
1981-01-12,2.79209303855896
1981-01-13,2.7840468883514404
1981-01-14,2.7357680797576904
1981-01-15,2.695535898208618
1981-01-16,2.7196760177612305
1981-01-19,2.7196760177612305
1981-01-20,2.7196760177612305
1981-01-21,2.767954111099243
1981-01-22,2.6794440746307373
1981-01-23,2.6553049087524414
1981-01-26,2.6713969707489014
1981-01-27,2.7357680797576904
1981-01-28,2.7196760177612305
1981-01-29,2.7599079608917236
1981-01-30,2.8001389503479004
1981-02-02,2.79209303855896
1981-02-03,2.8081860542297363
1981-02-04,2.8242790699005127
1981-02-05,2.8081860542297363
1981-02-06,2.832324981689453
1981-02-09,2.832324981689453
1981-02-10,2.832324981689453
1981-02-11,2.79209303855896
1981-02-12,2.7357680797576904
1981-02-13,2.7196760177612305
1981-02-17,2.7357680797576904
1981-02-18,2.7357680797576904
1981-02-19,2.6713969707489014
1981-02-20,2.6231191158294678
1981-02-23,2.751861095428467
1981-02-24,2.751861095428467
1981-02-25,2.7760000228881836
1981-02-26,2.8403708934783936
1981-02-27,2.8484179973602295
1981-03-02,2.8403708934783936
1981-03-03,2.8403708934783936
1981-03-04,2.8886499404907227
1981-03-05,2.8001389503479004
1981-03-06,2.8645100593566895
1981-03-09,2.9047420024871826
1981-03-10,2.8886499404907227
1981-03-11,2.8725569248199463
1981-03-12,3.0173919200897217
1981-03-13,3.0012989044189453
1981-03-16,3.0576229095458984
1981-03-17,3.089808940887451
1981-03-18,3.0978550910949707
1981-03-19,3.0576229095458984
1981-03-20,3.049576997756958
1981-03-23,3.0817630290985107
1981-03-24,3.0173919200897217
1981-03-25,2.9932520389556885
1981-03-26,2.9932520389556885
1981-03-27,2.961066961288452
1981-03-30,2.9288809299468994
1981-03-31,2.9369280338287354
1981-04-01,2.9288809299468994
1981-04-02,2.85646390914917
1981-04-03,2.8403708934783936
1981-04-06,2.767954111099243
1981-04-07,2.880603075027466
1981-04-08,2.9288809299468994
1981-04-09,2.896696090698242
1981-04-10,2.9127891063690186
1981-04-13,2.8645100593566895
1981-04-14,2.8001389503479004
1981-04-15,2.8001389503479004
1981-04-16,2.7760000228881836
1981-04-20,2.7760000228881836
1981-04-21,2.6231191158294678
1981-04-22,2.896696090698242
1981-04-23,2.9288809299468994
1981-04-24,2.8645100593566895
1981-04-27,2.85646390914917
1981-04-28,2.8403708934783936
1981-04-29,2.832324981689453
1981-04-30,2.8242790699005127
1981-05-01,2.7840468883514404
1981-05-04,2.7760000228881836
1981-05-05,2.7116289138793945
1981-05-06,2.6713969707489014
1981-05-07,2.703583002090454
1981-05-08,2.7196760177612305
1981-05-11,2.7116289138793945
1981-05-12,2.727721929550171
1981-05-13,2.7116289138793945
1981-05-14,2.767954111099243
1981-05-15,2.8001389503479004
1981-05-18,2.896696090698242
1981-05-19,2.944973945617676
1981-05-20,2.961066961288452
1981-05-21,2.9369280338287354
1981-05-22,2.920835018157959
1981-05-26,2.9288809299468994
1981-05-27,3.0576229095458984
1981-05-28,3.2346439361572266
1981-05-29,3.1541800498962402
1981-06-01,3.138087034225464
1981-06-02,3.1300408840179443
1981-06-03,3.121994972229004
1981-06-04,3.1300408840179443
1981-06-05,3.2990150451660156
1981-06-08,3.266829013824463
1981-06-09,3.242690086364746
1981-06-10,3.2909679412841797
1981-06-11,3.467988967895508
1981-06-12,3.4197099208831787
1981-06-15,3.435802936553955
1981-06-16,3.4760351181030273
1981-06-17,3.435802936553955
1981-06-18,3.307060956954956
1981-06-19,3.242690086364746
1981-06-22,3.250736951828003
1981-06-23,3.2990150451660156
1981-06-24,3.2829220294952393
1981-06-25,3.2105050086975098
1981-06-26,3.138087034225464
1981-06-29,3.138087034225464
1981-06-30,3.113948106765747
1981-07-01,3.1300408840179443
1981-07-02,3.0415310859680176
1981-07-06,2.944973945617676
1981-07-07,2.961066961288452
1981-07-08,2.961066961288452
1981-07-09,2.9530210494995117
1981-07-10,2.9530210494995117
1981-07-13,2.9047420024871826
1981-07-14,2.8886499404907227
1981-07-15,2.896696090698242
1981-07-16,2.896696090698242
1981-07-17,2.8886499404907227
1981-07-20,2.8001389503479004
1981-07-21,2.8484179973602295
1981-07-22,2.79209303855896
1981-07-23,2.8242790699005127
1981-07-24,2.880603075027466
1981-07-27,2.9288809299468994
1981-07-28,2.9047420024871826
1981-07-29,2.85646390914917
1981-07-30,2.9047420024871826
1981-07-31,2.985205888748169
1981-08-03,3.0012989044189453
1981-08-04,2.9771599769592285
1981-08-05,2.961066961288452
1981-08-06,2.9369280338287354
1981-08-07,2.9691131114959717
1981-08-10,2.9771599769592285
1981-08-11,3.0817630290985107
1981-08-12,3.025438070297241
1981-08-13,2.985205888748169
1981-08-14,2.944973945617676
1981-08-17,2.896696090698242
1981-08-18,2.8886499404907227
1981-08-19,2.896696090698242
1981-08-20,2.9127891063690186
1981-08-21,2.880603075027466
1981-08-24,2.8001389503479004
1981-08-25,2.8081860542297363
1981-08-26,2.8001389503479004
1981-08-27,2.79209303855896
1981-08-28,2.8242790699005127
1981-08-31,2.703583002090454
1981-09-01,2.767954111099243
1981-09-02,2.7599079608917236
1981-09-03,2.663351058959961
1981-09-04,2.5909340381622314
1981-09-08,2.5828869342803955
1981-09-09,2.6553049087524414
1981-09-10,2.7196760177612305
1981-09-11,2.7760000228881836
1981-09-14,2.7438149452209473
1981-09-15,2.727721929550171
1981-09-16,2.7438149452209473
1981-09-17,2.6553049087524414
1981-09-18,2.639211893081665
1981-09-21,2.663351058959961
1981-09-22,2.6553049087524414
1981-09-23,2.574841022491455
1981-09-24,2.574841022491455
1981-09-25,2.502423048019409
1981-09-28,2.6070261001586914
1981-09-29,2.639211893081665
1981-09-30,2.6553049087524414
1981-10-01,2.727721929550171
1981-10-02,2.703583002090454
1981-10-05,2.767954111099243
1981-10-06,2.7760000228881836
1981-10-07,2.896696090698242
1981-10-08,2.9530210494995117
1981-10-09,2.896696090698242
1981-10-12,2.880603075027466
1981-10-13,2.85646390914917
1981-10-14,2.832324981689453
1981-10-15,2.8725569248199463
1981-10-16,2.880603075027466
1981-10-19,2.8403708934783936
1981-10-20,2.8001389503479004
1981-10-21,2.79209303855896
1981-10-22,2.727721929550171
1981-10-23,2.6713969707489014
1981-10-26,2.6794440746307373
1981-10-27,2.79209303855896
1981-10-28,2.8001389503479004
1981-10-29,2.8242790699005127
1981-10-30,2.9127891063690186
1981-11-02,3.0012989044189453
1981-11-03,2.9771599769592285
1981-11-04,3.0012989044189453
1981-11-05,2.944973945617676
1981-11-06,2.9288809299468994
1981-11-09,3.0656700134277344
1981-11-10,2.9932520389556885
1981-11-11,3.0576229095458984
1981-11-12,3.0012989044189453
1981-11-13,2.961066961288452
1981-11-16,2.9771599769592285
1981-11-17,2.9771599769592285
1981-11-18,2.9288809299468994
1981-11-19,2.985205888748169
1981-11-20,2.9691131114959717
1981-11-23,2.9932520389556885
1981-11-24,3.0415310859680176
1981-11-25,3.009345054626465
1981-11-27,3.009345054626465
1981-11-30,3.0173919200897217
1981-12-01,3.0173919200897217
1981-12-02,2.9288809299468994
1981-12-03,2.9691131114959717
1981-12-04,3.049576997756958
1981-12-07,2.9530210494995117
1981-12-08,2.944973945617676
1981-12-09,2.9288809299468994
1981-12-10,2.9127891063690186
1981-12-11,2.8484179973602295
1981-12-14,2.8001389503479004
1981-12-15,2.832324981689453
1981-12-16,2.8162319660186768
1981-12-17,2.832324981689453
1981-12-18,2.832324981689453
1981-12-21,2.79209303855896
1981-12-22,2.751861095428467
1981-12-23,2.7599079608917236
1981-12-24,2.7760000228881836
1981-12-28,2.8162319660186768
1981-12-29,2.8403708934783936
1981-12-30,2.8403708934783936
1981-12-31,2.8403708934783936
1982-01-04,2.8403708934783936
1982-01-05,2.6874899864196777
1982-01-06,2.7196760177612305
1982-01-07,2.8162319660186768
1982-01-08,2.832324981689453
1982-01-11,2.751861095428467
1982-01-12,2.751861095428467
1982-01-13,2.6472580432891846
1982-01-14,2.6874899864196777
1982-01-15,2.6794440746307373
1982-01-18,2.6794440746307373
1982-01-19,2.6713969707489014
1982-01-20,2.6713969707489014
1982-01-21,2.695535898208618
1982-01-22,2.703583002090454
1982-01-25,2.6794440746307373
1982-01-26,2.5507020950317383
1982-01-27,2.6231191158294678
1982-01-28,2.7840468883514404
1982-01-29,2.8645100593566895
1982-02-01,2.8162319660186768
1982-02-02,2.8081860542297363
1982-02-03,2.727721929550171
1982-02-04,2.7438149452209473
1982-02-05,2.8001389503479004
1982-02-08,2.7357680797576904
1982-02-09,2.7116289138793945
1982-02-10,2.751861095428467
1982-02-11,2.695535898208618
1982-02-12,2.6874899864196777
1982-02-16,2.7196760177612305
1982-02-17,2.7599079608917236
1982-02-18,2.8001389503479004
1982-02-19,2.880603075027466
1982-02-22,2.8484179973602295
1982-02-23,2.8484179973602295
1982-02-24,2.9047420024871826
1982-02-25,2.944973945617676
1982-02-26,2.944973945617676
1982-03-01,3.025438070297241
1982-03-02,2.985205888748169
1982-03-03,2.9691131114959717
1982-03-04,2.9771599769592285
1982-03-05,2.944973945617676
1982-03-08,2.880603075027466
1982-03-09,2.9127891063690186
1982-03-10,2.9771599769592285
1982-03-11,2.8886499404907227
1982-03-12,2.85646390914917
1982-03-15,2.8001389503479004
1982-03-16,2.8081860542297363
1982-03-17,2.79209303855896
1982-03-18,2.880603075027466
1982-03-19,2.880603075027466
1982-03-22,2.9369280338287354
1982-03-23,3.049576997756958
1982-03-24,3.0978550910949707
1982-03-25,3.0978550910949707
1982-03-26,3.073715925216675
1982-03-29,3.025438070297241
1982-03-30,3.0012989044189453
1982-03-31,3.025438070297241
1982-04-01,3.138087034225464
1982-04-02,3.138087034225464
1982-04-05,3.113948106765747
1982-04-06,3.113948106765747
1982-04-07,3.113948106765747
1982-04-08,3.202457904815674
1982-04-12,3.186366081237793
1982-04-13,3.178318977355957
1982-04-14,3.1541800498962402
1982-04-15,3.1622259616851807
1982-04-16,3.21855092048645
1982-04-19,3.2587831020355225
1982-04-20,3.202457904815674
1982-04-21,3.2105050086975098
1982-04-22,3.202457904815674
1982-04-23,3.202457904815674
1982-04-26,3.2105050086975098
1982-04-27,3.138087034225464
1982-04-28,3.089808940887451
1982-04-29,3.0415310859680176
1982-04-30,3.121994972229004
1982-05-03,3.1300408840179443
1982-05-04,3.178318977355957
1982-05-05,3.178318977355957
1982-05-06,3.1702730655670166
1982-05-07,3.202457904815674
1982-05-10,3.1702730655670166
1982-05-11,3.202457904815674
1982-05-12,3.186366081237793
1982-05-13,3.073715925216675
1982-05-14,3.0415310859680176
1982-05-17,2.985205888748169
1982-05-18,2.9691131114959717
1982-05-19,2.920835018157959
1982-05-20,2.944973945617676
1982-05-21,2.985205888748169
1982-05-24,2.944973945617676
1982-05-25,2.9771599769592285
1982-05-26,2.9047420024871826
1982-05-27,2.880603075027466
1982-05-28,2.7357680797576904
1982-06-01,2.7116289138793945
1982-06-02,2.7357680797576904
1982-06-03,2.7438149452209473
1982-06-04,2.695535898208618
1982-06-07,2.6713969707489014
1982-06-08,2.6713969707489014
1982-06-09,2.6553049087524414
1982-06-10,2.663351058959961
1982-06-11,2.79209303855896
1982-06-14,2.7196760177612305
1982-06-15,2.7196760177612305
1982-06-16,2.7116289138793945
1982-06-17,2.6794440746307373
1982-06-18,2.6150729656219482
1982-06-21,2.631165027618408
1982-06-22,2.639211893081665
1982-06-23,2.695535898208618
1982-06-24,2.6874899864196777
1982-06-25,2.6231191158294678
1982-06-28,2.6553049087524414
1982-06-29,2.5909340381622314
1982-06-30,2.5909340381622314
1982-07-01,2.5426549911499023
1982-07-02,2.470237970352173
1982-07-06,2.3656349182128906
1982-07-07,2.3897740840911865
1982-07-08,2.4782838821411133
1982-07-09,2.510469913482666
1982-07-12,2.5828869342803955
1982-07-13,2.4943768978118896
1982-07-14,2.4621920585632324
1982-07-15,2.3656349182128906
1982-07-16,2.4219601154327393
1982-07-19,2.4300060272216797
1982-07-20,2.502423048019409
1982-07-21,2.5265629291534424
1982-07-22,2.574841022491455
1982-07-23,2.574841022491455
1982-07-26,2.5507020950317383
1982-07-27,2.534609079360962
1982-07-28,2.4219601154327393
1982-07-29,2.470237970352173
1982-07-30,2.4219601154327393
1982-08-02,2.502423048019409
1982-08-03,2.486330986022949
1982-08-04,2.405867099761963
1982-08-05,2.3978209495544434
1982-08-06,2.35758900642395
1982-08-09,2.3334500789642334
1982-08-10,2.3012640476226807
1982-08-11,2.293217897415161
1982-08-12,2.3012640476226807
1982-08-13,2.4139130115509033
1982-08-16,2.405867099761963
1982-08-17,2.6070261001586914
1982-08-18,2.663351058959961
1982-08-19,2.6874899864196777
1982-08-20,2.7840468883514404
1982-08-23,2.9047420024871826
1982-08-24,2.8001389503479004
1982-08-25,2.8645100593566895
1982-08-26,2.896696090698242
1982-08-27,2.8886499404907227
1982-08-30,2.961066961288452
1982-08-31,2.9771599769592285
1982-09-01,2.9932520389556885
1982-09-02,2.9771599769592285
1982-09-03,3.0978550910949707
1982-09-07,3.0415310859680176
1982-09-08,3.1461338996887207
1982-09-09,3.0978550910949707
1982-09-10,3.025438070297241
1982-09-13,3.089808940887451
1982-09-14,3.138087034225464
1982-09-15,3.1944119930267334
1982-09-16,3.1702730655670166
1982-09-17,3.0576229095458984
1982-09-20,3.1059019565582275
1982-09-21,3.202457904815674
1982-09-22,3.1622259616851807
1982-09-23,3.1702730655670166
1982-09-24,3.1702730655670166
1982-09-27,3.178318977355957
1982-09-28,3.178318977355957
1982-09-29,3.1622259616851807
1982-09-30,3.113948106765747
1982-10-01,3.1541800498962402
1982-10-04,3.113948106765747
1982-10-05,3.1300408840179443
1982-10-06,3.2346439361572266
1982-10-07,3.3633859157562256
1982-10-08,3.524312973022461
1982-10-11,3.725472927093506
1982-10-12,3.8059370517730713
1982-10-13,3.7335190773010254
1982-10-14,3.5484530925750732
1982-10-15,3.5162670612335205
1982-10-18,3.6852409839630127
1982-10-19,3.7335190773010254
1982-10-20,3.7978899478912354
1982-10-21,3.8622610569000244
1982-10-22,3.7978899478912354
1982-10-25,3.628916025161743
1982-10-26,3.765705108642578
1982-10-27,3.7737510204315186
1982-10-28,3.7335190773010254
1982-10-29,3.765705108642578
1982-11-01,3.8139829635620117
1982-11-02,3.846168041229248
1982-11-03,4.119744777679443
1982-11-04,4.135838031768799
1982-11-05,4.168024063110352
1982-11-08,4.111699104309082
1982-11-09,4.2484869956970215
1982-11-10,4.224348068237305
1982-11-11,4.489879131317139
1982-11-12,4.42550802230835
1982-11-15,4.353089809417725
1982-11-16,4.216301918029785
1982-11-17,4.328950881958008
1982-11-18,4.409414768218994
1982-11-19,4.304811954498291
1982-11-22,4.168024063110352
1982-11-23,4.184115886688232
1982-11-24,4.272626876831055
1982-11-26,4.288719177246094
1982-11-29,4.256534099578857
1982-11-30,4.417460918426514
1982-12-01,4.42550802230835
1982-12-02,4.417460918426514
1982-12-03,4.385275840759277
1982-12-06,4.3611369132995605
1982-12-07,4.417460918426514
1982-12-08,4.345044136047363
1982-12-09,4.119744777679443
1982-12-10,3.9427249431610107
1982-12-13,3.9990499019622803
1982-12-14,3.918586015701294
1982-12-15,3.7335190773010254
1982-12-16,3.830075979232788
1982-12-17,4.031235218048096
1982-12-20,3.982956886291504
1982-12-21,4.192162990570068
1982-12-22,4.176070213317871
1982-12-23,4.151930809020996
1982-12-27,4.264579772949219
1982-12-28,4.135838031768799
1982-12-29,4.143884181976318
1982-12-30,4.127791881561279
1982-12-31,4.135838031768799
1983-01-03,3.9507710933685303
1983-01-04,4.047327995300293
1983-01-05,4.07146692276001
1983-01-06,4.168024063110352
1983-01-07,4.200209140777588
1983-01-10,4.216301918029785
1983-01-11,4.176070213317871
1983-01-12,4.176070213317871
1983-01-13,4.200209140777588
1983-01-14,4.264579772949219
1983-01-17,4.288719177246094
1983-01-18,4.272626876831055
1983-01-19,4.184115886688232
1983-01-20,4.168024063110352
1983-01-21,4.023189067840576
1983-01-24,3.9427249431610107
1983-01-25,4.06342077255249
1983-01-26,4.07146692276001
1983-01-27,4.280673027038574
1983-01-28,4.1036529541015625
1983-01-31,4.200209140777588
1983-02-01,4.127791881561279
1983-02-02,4.176070213317871
1983-02-03,4.119744777679443
1983-02-04,4.224348068237305
1983-02-07,4.240440845489502
1983-02-08,4.127791881561279
1983-02-09,4.095605850219727
1983-02-10,4.264579772949219
1983-02-11,4.355772018432617
1983-02-14,4.4415998458862305
1983-02-15,4.570342063903809
1983-02-16,4.548884868621826
1983-02-17,4.591798782348633
1983-02-18,4.6239848136901855
1983-02-22,4.548884868621826
1983-02-23,4.720541954040527
1983-02-24,4.978025913238525
1983-02-25,5.020939826965332
1983-02-28,5.031668186187744
1983-03-01,5.074582099914551
1983-03-02,5.053124904632568
1983-03-03,5.0423970222473145
1983-03-04,5.0423970222473145
1983-03-07,4.967297077178955
1983-03-08,4.79564094543457
1983-03-09,4.913654804229736
1983-03-10,4.8492841720581055
1983-03-11,4.860012054443359
1983-03-14,4.8492841720581055
1983-03-15,4.827826976776123
1983-03-16,4.817098140716553
1983-03-17,4.913654804229736
1983-03-18,4.924383163452148
1983-03-21,4.967297077178955
1983-03-22,4.945839881896973
1983-03-23,5.1818671226501465
1983-03-24,5.321338176727295
1983-03-25,5.407166004180908
1983-03-28,5.289152145385742
1983-03-29,5.310608863830566
1983-03-30,5.385708808898926
1983-03-31,5.321338176727295
1983-04-04,5.2462382316589355
1983-04-05,5.224781036376953
1983-04-06,5.117496013641357
1983-04-07,5.214053153991699
1983-04-08,5.256967067718506
1983-04-11,5.364252090454102
1983-04-12,5.460807800292969
1983-04-13,5.686107158660889
1983-04-14,5.793392181396484
1983-04-15,5.879220008850098
1983-04-18,5.793392181396484
1983-04-19,5.696835041046143
1983-04-20,5.782662868499756
1983-04-21,5.90067720413208
1983-04-22,5.911405086517334
1983-04-25,5.7504777908325195
1983-04-26,5.857762813568115
1983-04-27,5.922133922576904
1983-04-28,5.868491172790527
1983-04-29,5.761206150054932
1983-05-02,5.6324639320373535
1983-05-03,5.578822135925293
1983-05-04,5.729021072387695
1983-05-05,5.868491172790527
1983-05-06,6.01869010925293
1983-05-09,6.007962226867676
1983-05-10,5.975776195526123
1983-05-11,5.847033977508545
1983-05-12,5.814848899841309
1983-05-13,5.8255767822265625
1983-05-16,5.739748954772949
1983-05-17,5.782662868499756
1983-05-18,5.857762813568115
1983-05-19,5.707563877105713
1983-05-20,5.707563877105713
1983-05-23,5.814848899841309
1983-05-24,5.986505031585693
1983-05-25,6.125975131988525
1983-05-26,6.168889045715332
1983-05-27,6.14743185043335
1983-05-31,5.997232913970947
1983-06-01,6.061604022979736
1983-06-02,6.01869010925293
1983-06-03,5.922133922576904
1983-06-06,5.847033977508545
1983-06-07,5.7504777908325195
1983-06-08,5.686107158660889
1983-06-09,5.729021072387695
1983-06-10,5.804120063781738
1983-06-13,5.90067720413208
1983-06-14,5.986505031585693
1983-06-15,6.040146827697754
1983-06-16,6.286902904510498
1983-06-17,6.351274013519287
1983-06-20,6.201075077056885
1983-06-21,6.201075077056885
1983-06-22,6.158161163330078
1983-06-23,6.136703968048096
1983-06-24,6.072332859039307
1983-06-27,6.050876140594482
1983-06-28,5.857762813568115
1983-06-29,5.954319000244141
1983-06-30,6.136703968048096
1983-07-01,6.243988990783691
1983-07-05,6.007962226867676
1983-07-06,5.997232913970947
1983-07-07,5.857762813568115
1983-07-08,5.793392181396484
1983-07-11,5.922133922576904
1983-07-12,5.707563877105713
1983-07-13,5.729021072387695
1983-07-14,5.771934986114502
1983-07-15,5.707563877105713
1983-07-18,5.686107158660889
1983-07-19,5.836306095123291
1983-07-20,5.932861804962158
1983-07-21,6.007962226867676
1983-07-22,5.922133922576904
1983-07-25,5.922133922576904
1983-07-26,5.975776195526123
1983-07-27,5.771934986114502
1983-07-28,5.5573649406433105
1983-07-29,5.450079917907715
1983-08-01,5.396437168121338
1983-08-02,5.396437168121338
1983-08-03,5.535908222198486
1983-08-04,5.450079917907715
1983-08-05,5.503722190856934
1983-08-08,5.396437168121338
1983-08-09,5.525178909301758
1983-08-10,5.578822135925293
1983-08-11,5.4876298904418945
1983-08-12,5.600278854370117
1983-08-15,5.809484958648682
1983-08-16,5.71292781829834
1983-08-17,5.8255767822265625
1983-08-18,5.745113849639893
1983-08-19,5.745113849639893
1983-08-22,5.58418607711792
1983-08-23,5.294516086578369
1983-08-24,5.23014497756958
1983-08-25,5.326702117919922
