,IHG
2006-12-21,41.7382698059082
2006-12-22,46.74759292602539
2006-12-26,48.027347564697266
2006-12-27,46.49164581298828
2006-12-28,46.08943557739258
2006-12-29,46.16256332397461
2007-01-03,44.370906829833984
2007-01-04,43.42023468017578
2007-01-05,42.72550964355469
2007-01-08,42.780357360839844
2007-01-09,42.89004898071289
2007-01-10,42.268455505371094
2007-01-11,42.68894577026367
2007-01-12,44.13323974609375
2007-01-16,43.69446563720703
2007-01-17,44.13323974609375
2007-01-18,45.4312744140625
2007-01-19,47.05839157104492
2007-01-22,47.149803161621094
2007-01-23,47.11323928833008
2007-01-24,46.217411041259766
2007-01-25,46.05287170410156
2007-01-26,45.88833236694336
2007-01-29,46.10771560668945
2007-01-30,46.144283294677734
2007-01-31,45.96146011352539
2007-02-01,46.03458786010742
2007-02-02,46.637901306152344
2007-02-05,46.40023422241211
2007-02-06,46.5282096862793
2007-02-07,47.27777862548828
2007-02-08,46.637901306152344
2007-02-09,45.52268600463867
2007-02-12,45.76035690307617
2007-02-13,46.36366653442383
2007-02-14,47.20465087890625
2007-02-15,46.509925842285156
2007-02-16,46.509925842285156
2007-02-20,45.705509185791016
2007-02-21,44.663421630859375
2007-02-22,43.98698043823242
2007-02-23,43.877288818359375
2007-02-26,44.75483322143555
2007-02-27,41.99422073364258
2007-02-28,42.90833282470703
2007-03-01,42.74379348754883
2007-03-02,42.52440643310547
2007-03-05,41.68342590332031
2007-03-06,42.72550964355469
2007-03-07,43.292259216308594
2007-03-08,43.877288818359375
2007-03-09,43.93213653564453
2007-03-12,43.676185607910156
2007-03-13,42.23189163208008
2007-03-14,42.19532775878906
2007-03-15,42.926612854003906
2007-03-16,42.926612854003906
2007-03-19,43.438514709472656
2007-03-20,45.339866638183594
2007-03-21,46.144283294677734
2007-03-22,45.924896240234375
2007-03-23,45.52268600463867
2007-03-26,45.44955825805664
2007-03-27,45.0473518371582
2007-03-28,44.77311706542969
2007-03-29,45.102195739746094
2007-03-30,45.21188735961914
2007-04-02,45.79692077636719
2007-04-03,45.77863693237305
2007-04-04,46.199127197265625
2007-04-05,46.38195037841797
2007-04-09,46.217411041259766
2007-04-10,46.36366653442383
2007-04-11,45.65066146850586
2007-04-12,45.998023986816406
2007-04-13,47.3143424987793
2007-04-16,46.98526382446289
2007-04-17,46.8572883605957
2007-04-18,46.83900451660156
2007-04-19,45.8334846496582
2007-04-20,44.86452865600586
2007-04-23,45.23017120361328
2007-04-24,44.699989318847656
2007-04-25,45.08391571044922
2007-04-26,44.75483322143555
2007-04-27,44.827964782714844
2007-04-30,44.188087463378906
2007-05-01,44.699989318847656
2007-05-02,44.79139709472656
2007-05-03,45.44955825805664
2007-05-04,45.998023986816406
2007-05-07,45.96146011352539
2007-05-08,45.486122131347656
2007-05-09,45.486122131347656
2007-05-10,44.86452865600586
2007-05-11,45.2667350769043
2007-05-14,45.59581756591797
2007-05-15,45.906612396240234
2007-05-16,49.72759246826172
2007-05-17,48.37471008300781
2007-05-18,49.3619499206543
2007-05-21,48.978023529052734
2007-05-22,48.831764221191406
2007-05-23,48.831764221191406
2007-05-24,48.539249420166016
2007-05-25,48.72207260131836
2007-05-29,48.831764221191406
2007-05-30,48.99630355834961
2007-05-31,48.978023529052734
2007-06-01,50.001827239990234
2007-06-04,43.2393684387207
2007-06-05,42.16529083251953
2007-06-06,40.27798080444336
2007-06-07,39.40337371826172
2007-06-08,39.833003997802734
2007-06-11,40.46210861206055
2007-06-12,39.78697204589844
2007-06-13,40.354698181152344
2007-06-14,40.37004470825195
2007-06-15,41.13724136352539
2007-06-18,40.4467658996582
2007-06-19,40.032474517822266
2007-06-20,39.80231475830078
2007-06-21,40.032474517822266
2007-06-22,39.38802719116211
2007-06-25,39.00442886352539
2007-06-26,39.35734176635742
2007-06-27,38.8203010559082
2007-06-28,38.881675720214844
2007-06-29,38.02241134643555
2007-07-02,38.636173248291016
2007-07-03,39.096492767333984
2007-07-05,40.67692184448242
2007-07-06,40.12453842163086
2007-07-09,40.047821044921875
2007-07-10,39.12717819213867
2007-07-11,40.2933235168457
2007-07-12,40.79967498779297
2007-07-13,40.324012756347656
2007-07-16,40.55417251586914
2007-07-17,40.23194885253906
2007-07-18,40.00178909301758
2007-07-19,39.87903594970703
2007-07-20,39.24993133544922
2007-07-23,39.20389938354492
2007-07-24,38.54410934448242
2007-07-25,37.899662017822266
2007-07-26,34.861549377441406
2007-07-27,34.063663482666016
2007-07-30,34.53932571411133
2007-07-31,35.09170913696289
2007-08-01,35.321868896484375
2007-08-02,34.938270568847656
2007-08-03,34.53932571411133
2007-08-06,34.600704193115234
2007-08-07,34.447261810302734
2007-08-08,35.997005462646484
2007-08-09,34.784828186035156
2007-08-10,33.58799743652344
2007-08-13,33.986942291259766
2007-08-14,33.72609329223633
2007-08-15,31.670000076293945
2007-08-16,30.795391082763672
2007-08-17,31.57793617248535
2007-08-20,31.531904220581055
2007-08-21,30.780048370361328
2007-08-22,32.48323059082031
2007-08-23,33.050960540771484
2007-08-24,33.311805725097656
2007-08-27,33.00492858886719
2007-08-28,31.54724884033203
2007-08-29,32.54460906982422
2007-08-30,32.03825759887695
2007-08-31,32.314449310302734
2007-09-04,32.25307083129883
2007-09-05,31.286399841308594
2007-09-06,30.994863510131836
2007-09-07,30.35041618347168
2007-09-10,30.089569091796875
2007-09-11,30.488513946533203
2007-09-12,30.687984466552734
2007-09-13,30.687984466552734
2007-09-14,29.920785903930664
2007-09-17,28.585857391357422
2007-09-18,29.353057861328125
2007-09-19,30.273696899414062
2007-09-20,30.56523323059082
2007-09-21,30.31972885131836
2007-09-24,29.951473236083984
2007-09-25,29.030832290649414
2007-09-26,28.41707420349121
2007-09-27,29.64459228515625
2007-09-28,30.473169326782227
2007-10-01,31.286399841308594
2007-10-02,32.099632263183594
2007-10-03,31.777408599853516
2007-10-04,31.670000076293945
2007-10-05,33.08164596557617
2007-10-08,33.4805908203125
2007-10-09,33.81815719604492
2007-10-10,33.80281448364258
2007-10-11,33.388526916503906
2007-10-12,33.112335205078125
2007-10-15,32.46788787841797
2007-10-16,32.36048126220703
2007-10-17,32.85148620605469
2007-10-18,33.06630325317383
2007-10-19,32.34513473510742
2007-10-22,32.022911071777344
2007-10-23,32.728736877441406
2007-10-24,32.80545425415039
2007-10-25,34.462608337402344
2007-10-26,35.199119567871094
2007-10-29,35.1070556640625
2007-10-30,34.70811080932617
2007-10-31,35.8128776550293
2007-11-01,35.09170913696289
2007-11-02,34.309165954589844
2007-11-05,33.634029388427734
2007-11-06,33.12767791748047
2007-11-07,31.57793617248535
2007-11-08,32.13032150268555
2007-11-09,30.872112274169922
2007-11-12,30.058881759643555
2007-11-13,30.687984466552734
2007-11-14,29.936128616333008
2007-11-15,29.78268814086914
2007-11-16,29.844064712524414
2007-11-19,29.307025909423828
2007-11-20,29.61390495300293
2007-11-21,28.585857391357422
2007-11-23,29.64459228515625
2007-11-26,28.662578582763672
2007-11-27,29.107553482055664
2007-11-28,30.0742244720459
2007-11-29,29.813377380371094
2007-11-30,29.429777145385742
2007-12-03,29.767345428466797
2007-12-04,28.754640579223633
2007-12-05,29.000144958496094
2007-12-06,29.736656188964844
2007-12-07,29.798032760620117
2007-12-10,30.166288375854492
2007-12-11,29.598560333251953
2007-12-12,29.936128616333008
2007-12-13,29.245649337768555
2007-12-14,28.509138107299805
2007-12-17,27.389026641845703
2007-12-18,27.7879695892334
2007-12-19,26.836641311645508
2007-12-20,26.652515411376953
2007-12-21,26.9287052154541
2007-12-24,27.15886688232422
2007-12-26,27.342994689941406
2007-12-27,27.08214569091797
2007-12-28,26.79060935974121
2007-12-31,26.69854736328125
2008-01-02,25.900659561157227
2008-01-03,25.900659561157227
2008-01-04,24.519699096679688
2008-01-07,23.092708587646484
2008-01-08,22.969955444335938
2008-01-09,21.91122055053711
2008-01-10,21.61968421936035
2008-01-11,22.279476165771484
2008-01-14,22.15672492980957
2008-01-15,21.09798812866211
2008-01-16,20.821796417236328
2008-01-17,20.499574661254883
2008-01-18,20.346134185791016
2008-01-22,20.990581512451172
2008-01-23,22.141380310058594
2008-01-24,22.92392349243164
2008-01-25,22.877891540527344
2008-01-28,23.660436630249023
2008-01-29,24.258852005004883
2008-01-30,23.614404678344727
2008-01-31,23.73715591430664
2008-02-01,23.798532485961914
2008-02-04,23.56837272644043
2008-02-05,22.248788833618164
2008-02-06,22.5096378326416
2008-02-07,22.26413345336914
2008-02-08,21.91122055053711
2008-02-11,21.84984588623047
2008-02-12,22.494293212890625
2008-02-13,23.35355567932129
2008-02-14,23.06201934814453
2008-02-15,23.015987396240234
2008-02-19,24.596420288085938
2008-02-20,24.811235427856445
2008-02-21,24.381603240966797
2008-02-22,24.734516143798828
2008-02-25,25.471027374267578
2008-02-26,25.808595657348633
2008-02-27,25.624467849731445
2008-02-28,24.611764907836914
2008-02-29,23.307523727416992
2008-03-03,23.24614715576172
2008-03-04,23.506996154785156
2008-03-05,24.228164672851562
2008-03-06,23.752500534057617
2008-03-07,24.19747543334961
2008-03-10,23.49165153503418
2008-03-11,24.258852005004883
2008-03-12,24.320228576660156
2008-03-13,24.13610076904297
2008-03-14,23.56837272644043
2008-03-17,22.831859588623047
2008-03-18,23.70646858215332
2008-03-19,22.770484924316406
2008-03-20,23.230804443359375
2008-03-24,23.660436630249023
2008-03-25,24.504356384277344
2008-03-26,24.105411529541016
2008-03-27,23.645092010498047
2008-03-28,23.261491775512695
2008-03-31,23.1694278717041
2008-04-01,24.596420288085938
2008-04-02,25.225522994995117
2008-04-03,24.872610092163086
2008-04-04,25.378963470458984
2008-04-07,25.563091278076172
2008-04-08,25.164146423339844
2008-04-09,24.27419662475586
2008-04-10,23.921283721923828
2008-04-11,23.660436630249023
2008-04-14,23.645092010498047
2008-04-15,23.76784324645996
2008-04-16,24.535043716430664
2008-04-17,24.811235427856445
2008-04-18,25.655155181884766
2008-04-21,24.980018615722656
2008-04-22,24.458324432373047
2008-04-23,24.350915908813477
2008-04-24,24.30488395690918
2008-04-25,25.394306182861328
2008-04-28,25.256210327148438
2008-04-29,24.458324432373047
2008-04-30,24.596420288085938
2008-05-01,24.734516143798828
2008-05-02,25.363618850708008
2008-05-05,25.21017837524414
2008-05-06,25.256210327148438
2008-05-07,25.394306182861328
2008-05-08,25.42499542236328
2008-05-09,25.547746658325195
2008-05-12,25.563091278076172
2008-05-13,25.655155181884766
2008-05-14,25.363618850708008
2008-05-15,25.63981056213379
2008-05-16,25.77790641784668
2008-05-19,25.685842514038086
2008-05-20,25.133459091186523
2008-05-21,24.44297981262207
2008-05-22,24.857267379760742
2008-05-23,24.30488395690918
2008-05-27,24.76520347595215
2008-05-28,25.118114471435547
2008-05-29,24.703828811645508
2008-05-30,25.21017837524414
2008-06-02,24.16678810119629
2008-06-03,23.859907150268555
2008-06-04,24.151443481445312
2008-06-05,24.381603240966797
2008-06-06,23.292179107666016
2008-06-09,22.801172256469727
2008-06-10,22.32550811767578
2008-06-11,21.573652267456055
2008-06-12,21.895877838134766
2008-06-13,21.972597122192383
2008-06-16,22.095348358154297
2008-06-17,21.788469314575195
2008-06-18,21.389524459838867
2008-06-19,21.527620315551758
2008-06-20,21.128677368164062
2008-06-23,20.867828369140625
2008-06-24,20.806453704833984
2008-06-25,21.6964054107666
2008-06-26,20.177349090576172
2008-06-27,20.30010223388672
2008-06-30,20.453542709350586
2008-07-01,19.97787857055664
2008-07-02,19.59427833557129
2008-07-03,20.023910522460938
2008-07-07,19.70168685913086
2008-07-08,19.993221282958984
2008-07-09,20.46888542175293
2008-07-10,19.425493240356445
2008-07-11,18.903797149658203
2008-07-14,19.149301528930664
2008-07-15,18.965173721313477
2008-07-16,19.962533950805664
2008-07-17,21.358837127685547
2008-07-18,22.218101501464844
2008-07-21,21.55830955505371
2008-07-22,21.466245651245117
2008-07-23,22.647733688354492
2008-07-24,21.09798812866211
2008-07-25,21.09798812866211
2008-07-28,20.43819808959961
2008-07-29,20.668357849121094
2008-07-30,20.54560661315918
2008-07-31,20.11597442626953
2008-08-01,20.054597854614258
2008-08-04,20.238725662231445
2008-08-05,21.941909790039062
2008-08-06,21.972597122192383
2008-08-07,21.328149795532227
2008-08-08,21.66571617126465
2008-08-11,21.98794174194336
2008-08-12,22.29482078552246
2008-08-13,21.404869079589844
2008-08-14,21.159364700317383
2008-08-15,20.760421752929688
2008-08-18,20.422853469848633
2008-08-19,20.2694149017334
2008-08-20,19.993221282958984
2008-08-21,20.392166137695312
2008-08-22,20.791109085083008
2008-08-25,20.43819808959961
2008-08-26,20.177349090576172
2008-08-27,20.238725662231445
2008-08-28,20.622325897216797
2008-08-29,20.74507713317871
2008-09-02,20.95989227294922
2008-09-03,21.03661346435547
2008-09-04,20.11597442626953
2008-09-05,20.315446853637695
2008-09-08,20.9292049407959
2008-09-09,20.791109085083008
2008-09-10,20.68370246887207
2008-09-11,20.591638565063477
2008-09-12,20.913860321044922
2008-09-15,20.422853469848633
2008-09-16,20.11597442626953
2008-09-17,19.179990768432617
2008-09-18,20.023910522460938
2008-09-19,21.865188598632812
2008-09-22,20.514917373657227
2008-09-23,19.717029571533203
2008-09-24,19.48686981201172
2008-09-25,19.4561824798584
2008-09-26,19.48686981201172
2008-09-29,17.69162368774414
2008-09-30,18.980518341064453
2008-10-01,18.53554344177246
2008-10-02,17.23130226135254
2008-10-03,17.215959548950195
2008-10-06,16.341352462768555
2008-10-07,16.03447151184082
2008-10-08,15.589495658874512
2008-10-09,15.1905517578125
2008-10-10,15.31330394744873
2008-10-13,17.031831741333008
2008-10-14,15.788968086242676
2008-10-15,14.54610538482666
2008-10-16,15.31330394744873
2008-10-17,14.42335319519043
2008-10-20,14.822297096252441
2008-10-21,13.717529296875
2008-10-22,13.149801254272461
2008-10-23,13.287897109985352
2008-10-24,12.321226119995117
2008-10-27,11.139738082885742
2008-10-28,12.505353927612305
2008-10-29,12.551385879516602
2008-10-30,13.59477710723877
2008-10-31,13.211176872253418
2008-11-03,13.103769302368164
2008-11-04,14.269912719726562
2008-11-05,13.85562515258789
2008-11-06,12.85826587677002
2008-11-07,13.333929061889648
2008-11-10,12.827577590942383
2008-11-11,11.922282218933105
2008-11-12,11.032329559326172
2008-11-13,11.692122459411621
2008-11-14,11.047674179077148
2008-11-17,10.83285903930664
2008-11-18,11.016985893249512
2008-11-19,10.69476318359375
2008-11-20,10.00428295135498
2008-11-21,10.525979042053223
2008-11-24,11.247145652770996
2008-11-25,11.768841743469238
2008-11-26,12.045034408569336
2008-11-28,12.536042213439941
2008-12-01,11.001642227172852
2008-12-02,12.0143461227417
2008-12-03,11.845561981201172
2008-12-04,11.722809791564941
2008-12-05,11.830218315124512
2008-12-08,12.305882453918457
2008-12-09,12.551385879516602
2008-12-10,12.88895320892334
2008-12-11,12.981017112731934
2008-12-12,12.934985160827637
2008-12-15,13.088424682617188
2008-12-16,13.840280532836914
2008-12-17,13.61012077331543
2008-12-18,12.904296875
2008-12-19,12.750858306884766
2008-12-22,12.628106117248535
2008-12-23,12.91964054107666
2008-12-24,12.612762451171875
2008-12-26,12.720170021057129
2008-12-29,12.536042213439941
2008-12-30,12.582074165344238
2008-12-31,12.84292221069336
2009-01-02,13.456681251525879
2009-01-05,13.901657104492188
2009-01-06,14.31594467163086
2009-01-07,13.824936866760254
2009-01-08,13.978377342224121
2009-01-09,14.177848815917969
2009-01-12,13.61012077331543
2009-01-13,12.934985160827637
2009-01-14,12.367258071899414
2009-01-15,12.213817596435547
2009-01-16,12.551385879516602
2009-01-20,10.802170753479004
2009-01-21,11.44661808013916
2009-01-22,11.247145652770996
2009-01-23,10.955610275268555
2009-01-26,11.063017845153809
2009-01-27,11.400586128234863
2009-01-28,12.106410026550293
2009-01-29,11.615402221679688
2009-01-30,11.44661808013916
2009-02-02,11.2011137008667
2009-02-03,11.630745887756348
2009-02-04,11.369897842407227
2009-02-05,11.692122459411621
2009-02-06,12.674138069152832
2009-02-09,12.689481735229492
2009-02-10,11.814873695373535
2009-02-11,11.661434173583984
2009-02-12,11.001642227172852
2009-02-13,10.664074897766113
2009-02-17,10.525979042053223
2009-02-18,10.495290756225586
2009-02-19,10.403226852416992
2009-02-20,10.065658569335938
2009-02-23,9.804810523986816
2009-02-24,10.525979042053223
2009-02-25,10.311162948608398
2009-02-26,10.495290756225586
2009-02-27,10.510635375976562
2009-03-02,9.88153076171875
2009-03-03,9.88153076171875
2009-03-04,10.234442710876465
2009-03-05,9.74343490600586
2009-03-06,9.620682716369629
2009-03-09,9.267770767211914
2009-03-10,9.958250999450684
2009-03-11,10.01962661743164
2009-03-12,10.173067092895508
2009-03-13,10.57201099395752
2009-03-16,10.58735466003418
2009-03-17,11.032329559326172
2009-03-18,11.354554176330566
2009-03-19,12.183130264282227
2009-03-20,11.937625885009766
2009-03-23,12.658794403076172
2009-03-24,12.336569786071777
2009-03-25,11.799530029296875
2009-03-26,11.615402221679688
2009-03-27,11.293177604675293
2009-03-30,11.354554176330566
2009-03-31,11.58471393585205
2009-04-01,12.582074165344238
2009-04-02,13.702184677124023
2009-04-03,14.147160530090332
2009-04-06,13.625465393066406
2009-04-07,12.689481735229492
2009-04-08,12.965673446655273
2009-04-09,13.425992965698242
2009-04-13,13.59477710723877
2009-04-14,13.441336631774902
2009-04-15,14.101128578186035
2009-04-16,14.883671760559082
2009-04-17,15.021767616271973
2009-04-20,13.502713203430176
2009-04-21,14.101128578186035
2009-04-22,13.533400535583496
2009-04-23,14.592137336730957
2009-04-24,15.1905517578125
2009-04-27,14.346632957458496
2009-04-28,14.223880767822266
2009-04-29,15.006423950195312
2009-04-30,14.530760765075684
2009-05-01,14.45404052734375
2009-05-04,15.06779956817627
2009-05-05,15.466744422912598
2009-05-06,16.17256736755371
2009-05-07,15.804311752319336
2009-05-08,15.696904182434082
2009-05-11,15.144519805908203
2009-05-12,15.86568832397461
2009-05-13,14.653512954711914
2009-05-14,15.129176139831543
2009-05-15,14.791608810424805
2009-05-18,15.4207124710083
2009-05-19,15.650872230529785
2009-05-20,15.758279800415039
2009-05-21,15.528120040893555
2009-05-22,15.29796028137207
2009-05-26,15.681559562683105
2009-05-27,16.372039794921875
2009-05-28,16.3566951751709
2009-05-29,16.3106632232666
2009-06-01,17.1699275970459
2009-06-02,17.1699275970459
2009-06-03,16.724952697753906
2009-06-04,16.510135650634766
2009-06-05,16.494792938232422
2009-06-08,16.586856842041016
2009-06-09,16.57151222229004
2009-06-10,16.60219955444336
2009-06-11,16.84770393371582
2009-06-12,16.770984649658203
2009-06-15,15.957752227783203
2009-06-16,15.86568832397461
2009-06-17,15.528120040893555
2009-06-18,15.021767616271973
2009-06-19,15.758279800415039
2009-06-22,14.837640762329102
2009-06-23,15.15986442565918
2009-06-24,15.604840278625488
2009-06-25,15.89637565612793
2009-06-26,15.742936134338379
2009-06-29,16.187911987304688
2009-06-30,15.819656372070312
2009-07-01,16.095848083496094
2009-07-02,15.650872230529785
2009-07-06,15.359335899353027
2009-07-07,14.914360046386719
2009-07-08,14.68420124053955
2009-07-09,15.113832473754883
2009-07-10,15.021767616271973
2009-07-13,15.359335899353027
2009-07-14,15.512776374816895
2009-07-15,16.0037841796875
2009-07-16,15.86568832397461
2009-07-17,15.666215896606445
2009-07-20,16.341352462768555
2009-07-21,16.11119270324707
2009-07-22,16.126535415649414
2009-07-23,16.27997589111328
2009-07-24,16.494792938232422
2009-07-27,16.27997589111328
2009-07-28,16.126535415649414
2009-07-29,16.24928855895996
2009-07-30,16.786327362060547
2009-07-31,17.36939811706543
2009-08-03,17.967815399169922
2009-08-04,17.93712615966797
2009-08-05,19.02655029296875
2009-08-06,19.118614196777344
2009-08-07,19.210678100585938
2009-08-10,19.041894912719727
2009-08-11,18.474166870117188
2009-08-12,18.366758346557617
2009-08-13,18.504854202270508
2009-08-14,18.443479537963867
2009-08-17,17.538183212280273
2009-08-18,18.489511489868164
2009-08-19,18.581575393676758
2009-08-20,18.82707977294922
2009-08-21,19.655654907226562
2009-08-24,19.440837860107422
2009-08-25,19.51755714416504
2009-08-26,19.179990768432617
2009-08-27,19.13395881652832
2009-08-28,19.072582244873047
2009-08-31,18.934486389160156
2009-09-01,18.2900390625
2009-09-02,18.136598587036133
2009-09-03,18.627607345581055
2009-09-04,18.658294677734375
2009-09-08,20.54560661315918
2009-09-09,20.2694149017334
2009-09-10,20.315446853637695
2009-09-11,20.361478805541992
2009-09-14,20.162006378173828
2009-09-15,20.11597442626953
2009-09-16,21.082645416259766
2009-09-17,20.775766372680664
2009-09-18,20.622325897216797
2009-09-21,20.2233829498291
2009-09-22,20.668357849121094
2009-09-23,20.514917373657227
2009-09-24,19.885814666748047
2009-09-25,19.609621047973633
2009-09-28,19.809093475341797
2009-09-29,20.100629806518555
2009-09-30,19.824438095092773
2009-10-01,19.4101505279541
2009-10-02,18.811735153198242
2009-10-05,19.210678100585938
2009-10-06,19.578933715820312
2009-10-07,20.162006378173828
2009-10-08,19.87047004699707
2009-10-09,20.11597442626953
2009-10-12,19.916501998901367
2009-10-13,20.069942474365234
2009-10-14,20.668357849121094
2009-10-15,21.404869079589844
2009-10-16,20.944549560546875
2009-10-19,21.328149795532227
2009-10-20,20.8831729888916
2009-10-21,21.159364700317383
2009-10-22,20.9292049407959
2009-10-23,20.2694149017334
2009-10-26,20.023910522460938
2009-10-27,19.578933715820312
2009-10-28,18.934486389160156
2009-10-29,20.238725662231445
2009-10-30,19.502214431762695
2009-11-02,19.855125427246094
2009-11-03,20.11597442626953
2009-11-04,20.560949325561523
2009-11-05,20.821796417236328
2009-11-06,21.005924224853516
2009-11-09,21.635028839111328
2009-11-10,21.190053939819336
2009-11-11,21.297460556030273
2009-11-12,21.251428604125977
2009-11-13,21.941909790039062
2009-11-16,22.04931640625
2009-11-17,22.172069549560547
2009-11-18,21.77312469482422
2009-11-19,21.328149795532227
2009-11-20,20.944549560546875
2009-11-23,21.496932983398438
2009-11-24,21.512277603149414
2009-11-25,21.7424373626709
2009-11-27,21.251428604125977
2009-11-30,21.389524459838867
2009-12-01,21.757780075073242
2009-12-02,21.7424373626709
2009-12-03,21.865188598632812
2009-12-04,21.926565170288086
2009-12-07,21.819156646728516
2009-12-08,21.61968421936035
2009-12-09,22.04931640625
2009-12-10,22.110692977905273
2009-12-11,22.47894859313965
2009-12-14,22.5096378326416
2009-12-15,22.172069549560547
2009-12-16,22.12603759765625
2009-12-17,21.819156646728516
2009-12-18,21.512277603149414
2009-12-21,21.957252502441406
2009-12-22,21.757780075073242
2009-12-23,22.01862907409668
2009-12-24,22.064661026000977
2009-12-28,22.12603759765625
2009-12-29,21.865188598632812
2009-12-30,22.080005645751953
2009-12-31,22.04931640625
2010-01-04,22.279476165771484
2010-01-05,22.12603759765625
2010-01-06,22.033973693847656
2010-01-07,22.26413345336914
2010-01-08,22.69376564025879
2010-01-11,22.985300064086914
2010-01-12,22.5096378326416
2010-01-13,22.985300064086914
2010-01-14,23.108051300048828
2010-01-15,22.939268112182617
2010-01-19,23.645092010498047
2010-01-20,23.399587631225586
2010-01-21,23.1694278717041
2010-01-22,22.110692977905273
2010-01-25,22.92392349243164
2010-01-26,23.03133201599121
2010-01-27,22.939268112182617
2010-01-28,22.340852737426758
2010-01-29,21.895877838134766
2010-02-01,22.01862907409668
2010-02-02,22.386884689331055
2010-02-03,22.003284454345703
2010-02-04,21.42021369934082
2010-02-05,21.48158836364746
2010-02-08,21.236085891723633
2010-02-09,21.895877838134766
2010-02-10,21.895877838134766
2010-02-11,22.033973693847656
2010-02-12,22.095348358154297
2010-02-16,21.7424373626709
2010-02-17,21.757780075073242
2010-02-18,21.941909790039062
2010-02-19,21.895877838134766
2010-02-22,21.7424373626709
2010-02-23,21.58899688720703
2010-02-24,21.542964935302734
2010-02-25,21.757780075073242
2010-02-26,21.681060791015625
2010-03-01,21.91122055053711
2010-03-02,22.417573928833008
2010-03-03,22.003284454345703
2010-03-04,22.04931640625
2010-03-05,22.5096378326416
2010-03-08,22.279476165771484
2010-03-09,22.12603759765625
2010-03-10,22.5096378326416
2010-03-11,22.908580780029297
2010-03-12,23.230804443359375
2010-03-15,23.046676635742188
2010-03-16,23.32286834716797
2010-03-17,23.46096420288086
2010-03-18,23.553028106689453
2010-03-19,23.46096420288086
2010-03-22,23.76784324645996
2010-03-23,23.9826602935791
2010-03-24,23.2154598236084
2010-03-25,23.62974739074707
2010-03-26,23.95197105407715
2010-03-29,23.798532485961914
2010-03-30,24.105411529541016
2010-03-31,23.998004913330078
2010-04-01,24.458324432373047
2010-04-05,24.79589080810547
2010-04-06,24.995363235473633
2010-04-07,24.673139572143555
2010-04-08,24.611764907836914
2010-04-09,25.164146423339844
2010-04-12,24.918643951416016
2010-04-13,25.07208251953125
2010-04-14,25.133459091186523
2010-04-15,25.363618850708008
2010-04-16,24.780546188354492
2010-04-19,24.47366714477539
2010-04-20,24.68848419189453
2010-04-21,25.056739807128906
2010-04-22,25.977378845214844
2010-04-23,26.69854736328125
2010-04-26,26.79060935974121
2010-04-27,25.53240394592285
2010-04-28,25.087427139282227
2010-04-29,27.128177642822266
2010-04-30,26.990081787109375
2010-05-03,27.481090545654297
2010-05-04,26.05409812927246
2010-05-05,25.332931518554688
2010-05-06,24.13610076904297
2010-05-07,23.24614715576172
2010-05-10,25.17949104309082
2010-05-11,25.271554946899414
2010-05-12,26.2689151763916
2010-05-13,25.670499801635742
2010-05-14,25.394306182861328
2010-05-17,25.17949104309082
2010-05-18,24.673139572143555
2010-05-19,24.841922760009766
2010-05-20,23.645092010498047
2010-05-21,24.19747543334961
2010-05-24,23.783187866210938
2010-05-25,22.801172256469727
2010-05-26,23.06201934814453
2010-05-27,24.519699096679688
2010-05-28,24.212820053100586
2010-06-01,24.3355712890625
2010-06-02,25.087427139282227
2010-06-03,25.57843589782715
2010-06-04,24.090068817138672
2010-06-07,23.813875198364258
2010-06-08,23.936628341674805
2010-06-09,24.366260528564453
2010-06-10,25.808595657348633
2010-06-11,26.115474700927734
2010-06-14,26.759923934936523
2010-06-15,28.14088249206543
2010-06-16,27.619186401367188
2010-06-17,27.557809829711914
2010-06-18,27.527122497558594
2010-06-21,26.944049835205078
2010-06-22,26.667858123779297
2010-06-23,26.944049835205078
2010-06-24,26.05409812927246
2010-06-25,26.3149471282959
2010-06-28,26.56045150756836
2010-06-29,25.363618850708008
2010-06-30,24.05937957763672
2010-07-01,24.519699096679688
2010-07-02,24.504356384277344
2010-07-06,24.887954711914062
2010-07-07,25.99272346496582
2010-07-08,26.16150665283203
2010-07-09,26.100130081176758
2010-07-12,26.008066177368164
2010-07-13,27.036113739013672
2010-07-14,27.05145835876465
2010-07-15,26.637170791625977
2010-07-16,25.793251037597656
2010-07-19,25.931346893310547
2010-07-20,26.299602508544922
2010-07-21,26.299602508544922
2010-07-22,27.419713973999023
2010-07-23,28.371042251586914
2010-07-26,27.910722732543945
2010-07-27,26.913362503051758
2010-07-28,26.499074935913086
2010-07-29,26.713890075683594
2010-07-30,26.69854736328125
2010-08-02,27.404369354248047
2010-08-03,27.588497161865234
2010-08-04,27.956754684448242
2010-08-05,27.57315444946289
2010-08-06,28.018129348754883
2010-08-09,27.726594924926758
2010-08-10,26.468387603759766
2010-08-11,26.008066177368164
2010-08-12,25.53240394592285
2010-08-13,25.88531494140625
2010-08-16,25.839282989501953
2010-08-17,25.793251037597656
2010-08-18,25.655155181884766
2010-08-19,25.056739807128906
2010-08-20,24.458324432373047
2010-08-23,24.780546188354492
2010-08-24,24.30488395690918
2010-08-25,24.19747543334961
2010-08-26,24.105411529541016
2010-08-27,24.381603240966797
2010-08-30,23.813875198364258
2010-08-31,23.384244918823242
2010-09-01,24.79589080810547
2010-09-02,25.07208251953125
2010-09-03,25.53240394592285
2010-09-07,25.102771759033203
