,CIZ
2018-06-25,33.88999938964844
2018-06-26,33.939998626708984
2018-06-27,33.650001525878906
2018-06-28,33.63999938964844
2018-06-29,33.90999984741211
2018-07-02,33.36000061035156
2018-07-03,33.41999816894531
2018-07-05,33.768001556396484
2018-07-06,33.970001220703125
2018-07-09,34.220001220703125
2018-07-10,34.400001525878906
2018-07-11,33.7599983215332
2018-07-12,34.04999923706055
2018-07-13,34.130001068115234
2018-07-16,34.119998931884766
2018-07-17,34.099998474121094
2018-07-18,34.099998474121094
2018-07-19,33.9900016784668
2018-07-20,34.25
2018-07-23,34.08000183105469
2018-07-24,34.20000076293945
2018-07-25,34.470001220703125
2018-07-26,34.31999969482422
2018-07-27,34.349998474121094
2018-07-30,34.36000061035156
2018-07-31,34.40999984741211
2018-08-01,34.279998779296875
2018-08-02,34.13999938964844
2018-08-03,34.150001525878906
2018-08-06,34.209999084472656
2018-08-07,34.189998626708984
2018-08-08,34.33000183105469
2018-08-09,34.349998474121094
2018-08-10,33.689998626708984
2018-08-13,33.4900016784668
2018-08-14,33.72999954223633
2018-08-15,33.220001220703125
2018-08-16,33.470001220703125
2018-08-17,33.65999984741211
2018-08-20,33.827999114990234
2018-08-21,33.849998474121094
2018-08-22,34.04999923706055
2018-08-23,33.81999969482422
2018-08-24,33.97999954223633
2018-08-27,34.415000915527344
2018-08-28,34.41999816894531
2018-08-29,34.61899948120117
2018-08-30,34.29999923706055
2018-08-31,33.88999938964844
2018-09-04,33.665000915527344
2018-09-05,33.43000030517578
2018-09-06,33.45800018310547
2018-09-07,32.97999954223633
2018-09-10,33.24399948120117
2018-09-11,33.30500030517578
2018-09-12,33.560001373291016
2018-09-13,33.678001403808594
2018-09-14,33.54999923706055
2018-09-17,33.84000015258789
2018-09-18,34.03499984741211
2018-09-19,34.23899841308594
2018-09-20,34.54399871826172
2018-09-21,34.529998779296875
2018-09-24,34.27000045776367
2018-09-25,34.38999938964844
2018-09-26,34.52000045776367
2018-09-27,34.34000015258789
2018-09-28,34.09000015258789
2018-10-01,34.13100051879883
2018-10-02,33.930999755859375
2018-10-03,33.974998474121094
2018-10-04,33.599998474121094
2018-10-05,33.29600143432617
2018-10-08,32.9900016784668
2018-10-09,33.02000045776367
2018-10-10,32.3650016784668
2018-10-11,31.966999053955078
2018-10-12,31.860000610351562
2018-10-15,31.871999740600586
2018-10-16,32.369998931884766
2018-10-17,32.130001068115234
2018-10-18,31.600000381469727
2018-10-19,31.799999237060547
2018-10-22,31.66699981689453
2018-10-23,31.299999237060547
2018-10-24,30.573999404907227
2018-10-25,30.93000030517578
2018-10-26,30.704999923706055
2018-10-29,30.472999572753906
2018-10-30,30.780000686645508
2018-10-31,31.09600067138672
2018-11-01,31.579999923706055
2018-11-02,31.44499969482422
2018-11-05,31.149999618530273
2018-11-06,31.350000381469727
2018-11-07,31.3799991607666
2018-11-08,31.457000732421875
2018-11-09,31.43600082397461
2018-11-12,31.184999465942383
2018-11-13,31.308000564575195
2018-11-14,31.194000244140625
2018-11-15,31.260000228881836
2018-11-16,31.204999923706055
2018-11-19,31.125
2018-11-20,31.0
2018-11-21,31.202999114990234
2018-11-23,31.134000778198242
2018-11-26,31.360000610351562
2018-11-27,31.158000946044922
2018-11-28,31.350000381469727
2018-11-29,31.219999313354492
2018-11-30,31.18000030517578
2018-12-03,31.299999237060547
2018-12-04,31.079999923706055
2018-12-06,31.040000915527344
2018-12-07,30.98900032043457
2018-12-10,31.020000457763672
2018-12-11,31.020000457763672
2018-12-12,31.010000228881836
2018-12-13,31.0
2018-12-14,31.020000457763672
2018-12-17,30.8700008392334
2018-12-18,30.8799991607666
2018-12-19,30.84600067138672
2018-12-20,30.700000762939453
2018-12-21,30.5
2018-12-24,30.58799934387207
2018-12-26,30.75
2018-12-27,30.670000076293945
2018-12-28,30.829999923706055
2018-12-31,30.719999313354492
2019-01-02,30.700000762939453
2019-01-03,30.649999618530273
2019-01-04,30.905000686645508
2019-01-07,31.049999237060547
2019-01-08,30.979999542236328
2019-01-09,31.2450008392334
2019-01-10,31.290000915527344
2019-01-11,31.290000915527344
2019-01-14,31.260000228881836
2019-01-15,31.290000915527344
2019-01-16,31.290000915527344
2019-01-17,31.1200008392334
2019-01-18,31.350000381469727
2019-01-22,31.225000381469727
2019-01-23,31.290000915527344
2019-01-24,31.190000534057617
2019-01-25,31.358999252319336
2019-01-28,31.329999923706055
2019-01-29,31.389999389648438
2019-01-30,31.490999221801758
2019-01-31,31.43000030517578
2019-02-01,31.489999771118164
2019-02-04,31.3799991607666
2019-02-05,31.534000396728516
2019-02-06,31.450000762939453
2019-02-07,31.260000228881836
2019-02-08,31.3799991607666
2019-02-11,31.459999084472656
2019-02-12,31.417999267578125
2019-02-13,31.374000549316406
2019-02-14,31.417999267578125
2019-02-15,31.610000610351562
2019-02-19,31.65999984741211
2019-02-20,31.690000534057617
2019-02-21,31.51300048828125
2019-02-22,31.690000534057617
2019-02-25,31.68000030517578
2019-02-26,31.729999542236328
2019-02-27,31.579999923706055
2019-02-28,31.600000381469727
2019-03-01,31.719999313354492
2019-03-04,31.709999084472656
2019-03-05,31.670000076293945
2019-03-06,31.559999465942383
2019-03-07,31.108999252319336
2019-03-08,30.889999389648438
2019-03-11,31.299999237060547
2019-03-12,31.292999267578125
2019-03-13,31.57200050354004
2019-03-14,31.472999572753906
2019-03-15,31.780000686645508
2019-03-18,31.868999481201172
2019-03-19,31.899999618530273
2019-03-20,32.060001373291016
2019-03-21,31.920000076293945
2019-03-22,31.420000076293945
2019-03-25,31.3700008392334
2019-03-26,31.549999237060547
2019-03-27,31.540000915527344
2019-03-28,31.5
2019-03-29,31.610000610351562
2019-04-01,32.0
2019-04-02,32.0
2019-04-03,32.209999084472656
2019-04-04,32.16999816894531
2019-04-05,32.25
2019-04-08,32.22999954223633
2019-04-09,32.060001373291016
2019-04-10,32.18000030517578
2019-04-11,32.150001525878906
2019-04-12,32.34000015258789
2019-04-15,32.34000015258789
2019-04-16,32.209999084472656
2019-04-17,32.29999923706055
2019-04-18,32.277000427246094
2019-04-22,32.22999954223633
2019-04-23,32.28799819946289
2019-04-24,31.934999465942383
2019-04-25,31.915000915527344
2019-04-26,32.082000732421875
2019-04-29,32.209999084472656
2019-04-30,32.209999084472656
2019-05-01,31.959999084472656
2019-05-02,31.90999984741211
2019-05-03,32.209999084472656
2019-05-06,31.881000518798828
2019-05-07,31.40999984741211
2019-05-08,31.46500015258789
2019-05-09,31.290000915527344
2019-05-10,31.510000228881836
2019-05-13,30.929000854492188
2019-05-14,31.329999923706055
2019-05-15,31.165000915527344
2019-05-16,31.3439998626709
2019-05-17,31.260000228881836
2019-05-20,31.030000686645508
2019-05-21,31.239999771118164
2019-05-22,31.18000030517578
2019-05-23,30.905000686645508
2019-05-24,31.187999725341797
2019-05-28,30.986000061035156
2019-05-29,30.68000030517578
2019-05-30,30.763999938964844
2019-05-31,30.549999237060547
2019-06-03,30.739999771118164
2019-06-04,31.065000534057617
2019-06-05,31.049999237060547
2019-06-06,31.190000534057617
2019-06-07,31.510000228881836
2019-06-10,31.59000015258789
2019-06-11,31.71500015258789
2019-06-12,31.469999313354492
2019-06-13,31.31999969482422
2019-06-14,31.170000076293945
2019-06-17,31.25
2019-06-18,31.56999969482422
2019-06-19,31.76099967956543
2019-06-20,31.969999313354492
2019-06-21,31.94499969482422
2019-06-24,31.982999801635742
2019-06-25,31.81999969482422
2019-06-26,31.81999969482422
2019-06-27,31.905000686645508
2019-06-28,32.060001373291016
2019-07-01,32.119998931884766
2019-07-02,32.20000076293945
2019-07-03,32.400001525878906
2019-07-05,32.15999984741211
2019-07-08,31.969999313354492
2019-07-09,31.809999465942383
2019-07-10,31.950000762939453
2019-07-11,31.969999313354492
2019-07-12,31.996999740600586
2019-07-15,32.11000061035156
2019-07-16,31.979999542236328
2019-07-17,31.934999465942383
2019-07-18,31.902000427246094
2019-07-19,31.860000610351562
2019-07-22,31.81999969482422
2019-07-23,31.969999313354492
2019-07-24,31.959999084472656
2019-07-25,31.610000610351562
2019-07-26,31.7450008392334
2019-07-29,31.743000030517578
2019-07-30,31.350000381469727
2019-07-31,31.110000610351562
2019-08-01,31.100000381469727
2019-08-02,30.84000015258789
2019-08-05,30.040000915527344
2019-08-06,30.27400016784668
2019-08-07,30.399999618530273
2019-08-08,30.700000762939453
2019-08-09,30.479999542236328
2019-08-12,30.290000915527344
2019-08-13,30.5
2019-08-14,29.68000030517578
2019-08-15,29.77199935913086
2019-08-16,30.135000228881836
2019-08-19,30.3700008392334
2019-08-20,30.246999740600586
2019-08-21,30.459999084472656
2019-08-22,30.3799991607666
2019-08-23,30.06999969482422
2019-08-26,30.200000762939453
2019-08-27,30.219999313354492
2019-08-28,30.239999771118164
2019-08-29,30.450000762939453
2019-08-30,30.481000900268555
2019-09-03,30.43000030517578
2019-09-04,30.892000198364258
2019-09-05,31.124000549316406
2019-09-06,31.149999618530273
2019-09-09,31.260000228881836
2019-09-10,31.200000762939453
2019-09-11,31.440000534057617
2019-09-12,31.600000381469727
2019-09-13,31.729999542236328
2019-09-16,31.479999542236328
2019-09-17,31.540000915527344
2019-09-18,31.459999084472656
2019-09-19,31.579999923706055
2019-09-20,31.639999389648438
2019-09-23,31.496000289916992
2019-09-24,31.43000030517578
2019-09-25,31.280000686645508
2019-09-26,31.405000686645508
2019-09-27,31.215999603271484
2019-09-30,31.329999923706055
2019-10-01,31.040000915527344
2019-10-02,30.489999771118164
2019-10-03,30.639999389648438
2019-10-04,30.875
2019-10-07,30.969999313354492
2019-10-08,30.635000228881836
2019-10-09,30.81999969482422
2019-10-10,30.9689998626709
2019-10-11,31.530000686645508
2019-10-14,31.378000259399414
2019-10-15,31.6200008392334
2019-10-16,31.6560001373291
2019-10-17,31.690000534057617
2019-10-18,31.719999313354492
2019-10-21,31.816999435424805
2019-10-22,31.780000686645508
2019-10-23,31.850000381469727
2019-10-24,31.920000076293945
2019-10-25,31.983999252319336
2019-10-28,32.090999603271484
2019-10-29,32.084999084472656
2019-10-30,32.20500183105469
2019-10-31,32.119998931884766
2019-11-01,32.400001525878906
2019-11-04,32.54499816894531
2019-11-05,32.560001373291016
2019-11-06,32.56999969482422
2019-11-07,32.72999954223633
2019-11-08,32.619998931884766
2019-11-11,32.56999969482422
2019-11-12,32.560001373291016
2019-11-13,32.400001525878906
2019-11-14,32.47999954223633
2019-11-15,32.61000061035156
2019-11-18,32.69499969482422
2019-11-19,32.665000915527344
2019-11-20,32.470001220703125
2019-11-21,32.38999938964844
2019-11-22,32.470001220703125
2019-11-25,32.70600128173828
2019-11-26,32.75400161743164
2019-11-27,32.81100082397461
2019-11-29,32.58000183105469
2019-12-02,32.4010009765625
2019-12-03,32.28499984741211
2019-12-04,32.53499984741211
2019-12-05,32.52000045776367
2019-12-06,32.790000915527344
2019-12-09,32.63999938964844
2019-12-10,32.63999938964844
2019-12-11,32.82099914550781
2019-12-12,33.0
2019-12-13,33.209999084472656
2019-12-16,33.505001068115234
2019-12-17,33.41699981689453
2019-12-18,33.25
2019-12-19,33.25699996948242
2019-12-20,33.29499816894531
2019-12-23,33.308998107910156
2019-12-24,33.297000885009766
2019-12-26,33.40599822998047
2019-12-27,33.53300094604492
2019-12-30,33.279998779296875
2019-12-31,33.36199951171875
2020-01-02,33.65700149536133
2020-01-03,33.29499816894531
2020-01-06,33.369998931884766
2020-01-07,33.347999572753906
2020-01-08,33.45399856567383
2020-01-09,33.49700164794922
2020-01-10,33.39500045776367
2020-01-13,33.595001220703125
2020-01-14,33.56999969482422
2020-01-15,33.564998626708984
2020-01-16,33.7400016784668
2020-01-17,33.85900115966797
2020-01-21,33.58000183105469
2020-01-22,33.65999984741211
2020-01-23,33.595001220703125
2020-01-24,33.45000076293945
2020-01-27,32.869998931884766
2020-01-28,33.095001220703125
2020-01-29,33.099998474121094
2020-01-30,33.05500030517578
2020-01-31,32.57400131225586
2020-02-03,32.61000061035156
2020-02-04,33.07500076293945
2020-02-05,33.400001525878906
2020-02-06,33.486000061035156
2020-02-07,33.154998779296875
2020-02-10,33.255001068115234
2020-02-11,33.40800094604492
2020-02-12,33.553001403808594
2020-02-13,33.345001220703125
2020-02-14,33.316001892089844
2020-02-18,33.112998962402344
2020-02-19,33.25
2020-02-20,32.994998931884766
2020-02-21,32.83100128173828
2020-02-24,31.690000534057617
2020-02-25,31.174999237060547
2020-02-26,31.216999053955078
2020-02-27,30.31399917602539
2020-02-28,29.719999313354492
2020-03-02,30.469999313354492
2020-03-03,30.270000457763672
2020-03-04,31.024999618530273
2020-03-05,30.280000686645508
2020-03-06,29.94499969482422
2020-03-09,27.645999908447266
2020-03-10,28.518999099731445
2020-03-11,27.177000045776367
2020-03-12,24.10300064086914
2020-03-13,25.597999572753906
2020-03-16,22.84600067138672
2020-03-17,23.364999771118164
2020-03-18,22.135000228881836
2020-03-19,22.891000747680664
2020-03-20,22.547000885009766
2020-03-23,22.06399917602539
2020-03-24,23.829999923706055
2020-03-25,24.871999740600586
2020-03-26,25.822999954223633
2020-03-27,25.024999618530273
2020-03-30,25.700000762939453
2020-03-31,25.4950008392334
2020-04-01,24.257999420166016
2020-04-02,24.700000762939453
2020-04-03,24.520000457763672
2020-04-06,25.31999969482422
2020-04-07,25.200000762939453
2020-04-08,25.309999465942383
2020-04-09,25.690000534057617
2020-04-13,25.409000396728516
2020-04-14,25.695999145507812
2020-04-15,25.270000457763672
2020-04-16,25.26799964904785
2020-04-17,25.485000610351562
2020-04-20,25.268999099731445
2020-04-21,25.1200008392334
2020-04-22,25.43000030517578
2020-04-23,25.256000518798828
2020-04-24,25.485000610351562
2020-04-27,25.70800018310547
2020-04-28,25.753999710083008
2020-04-29,26.219999313354492
2020-04-30,25.77899932861328
2020-05-01,25.34000015258789
2020-05-04,25.5
2020-05-05,25.489999771118164
2020-05-06,25.358999252319336
2020-05-07,25.659000396728516
2020-05-08,25.850000381469727
2020-05-11,25.895999908447266
2020-05-12,25.643999099731445
2020-05-13,25.533000946044922
2020-05-14,25.479999542236328
2020-05-15,25.44099998474121
2020-05-18,26.1200008392334
2020-05-19,25.656999588012695
2020-05-20,26.0
2020-05-21,25.826000213623047
2020-05-22,25.847999572753906
2020-05-26,26.22599983215332
2020-05-27,26.410999298095703
2020-05-28,26.4689998626709
2020-05-29,26.4950008392334
2020-06-01,26.850000381469727
2020-06-02,27.020000457763672
2020-06-03,27.323999404907227
2020-06-04,27.148000717163086
2020-06-05,27.424999237060547
2020-06-08,27.628000259399414
2020-06-09,27.347999572753906
2020-06-10,27.3700008392334
2020-06-11,26.486000061035156
2020-06-12,26.864999771118164
2020-06-15,26.954999923706055
2020-06-16,26.968000411987305
2020-06-17,27.030000686645508
2020-06-18,26.975000381469727
2020-06-19,26.844999313354492
2020-06-22,27.075000762939453
2020-06-23,27.0939998626709
2020-06-24,26.726999282836914
2020-06-25,27.000999450683594
2020-06-26,26.729999542236328
2020-06-29,26.900999069213867
2020-06-30,26.90399932861328
2020-07-01,26.975000381469727
2020-07-02,27.040000915527344
2020-07-06,27.260000228881836
2020-07-07,27.045000076293945
2020-07-08,27.200000762939453
2020-07-09,27.010000228881836
2020-07-10,27.18400001525879
2020-07-13,26.950000762939453
2020-07-14,27.239999771118164
2020-07-15,27.450000762939453
2020-07-16,27.344999313354492
2020-07-17,27.389999389648438
2020-07-20,27.510000228881836
2020-07-21,27.520000457763672
2020-07-22,27.57900047302246
2020-07-23,27.374000549316406
2020-07-24,27.3799991607666
2020-07-27,27.56999969482422
2020-07-28,27.452999114990234
2020-07-29,27.68600082397461
2020-07-30,27.533000946044922
2020-07-31,27.190000534057617
2020-08-03,27.46299934387207
2020-08-04,27.615999221801758
2020-08-05,27.7549991607666
2020-08-06,27.850000381469727
2020-08-07,27.759000778198242
2020-08-10,27.864999771118164
2020-08-11,27.989999771118164
2020-08-12,28.554000854492188
2020-08-13,28.4950008392334
2020-08-14,28.315000534057617
2020-08-17,28.46299934387207
2020-08-18,28.506999969482422
2020-08-19,28.344999313354492
2020-08-20,28.280000686645508
2020-08-21,28.18000030517578
2020-08-24,28.492000579833984
2020-08-25,28.55500030517578
2020-08-26,28.69499969482422
2020-08-27,28.483999252319336
2020-08-28,28.6200008392334
2020-08-31,28.507999420166016
2020-09-01,28.40999984741211
2020-09-02,28.81999969482422
2020-09-03,28.20199966430664
2020-09-04,28.200000762939453
2020-09-08,27.899999618530273
2020-09-09,28.381000518798828
2020-09-10,28.02400016784668
2020-09-11,28.25
2020-09-14,28.426000595092773
2020-09-15,28.583999633789062
2020-09-16,28.59000015258789
2020-09-17,28.601999282836914
2020-09-18,28.405000686645508
2020-09-21,27.775999069213867
2020-09-22,27.709999084472656
2020-09-23,27.461000442504883
2020-09-24,27.452999114990234
2020-09-25,27.545000076293945
2020-09-28,27.94300079345703
2020-09-29,27.979999542236328
2020-09-30,27.825000762939453
2020-10-01,28.040000915527344
2020-10-02,27.979999542236328
2020-10-05,28.399999618530273
2020-10-06,28.079999923706055
2020-10-07,28.239999771118164
2020-10-08,28.37700080871582
2020-10-09,28.549999237060547
2020-10-12,28.702999114990234
2020-10-13,28.420000076293945
2020-10-14,28.40999984741211
2020-10-15,28.04199981689453
2020-10-16,28.219999313354492
2020-10-19,28.020000457763672
2020-10-20,28.18000030517578
2020-10-21,28.100000381469727
2020-10-22,27.954999923706055
2020-10-23,28.18000030517578
2020-10-26,27.690000534057617
2020-10-27,27.549999237060547
2020-10-28,26.780000686645508
2020-10-29,26.850000381469727
2020-10-30,26.68000030517578
2020-11-02,26.950000762939453
2020-11-03,27.625
2020-11-04,27.959999084472656
2020-11-05,28.6200008392334
2020-11-06,28.670000076293945
2020-11-09,29.32900047302246
2020-11-10,29.479999542236328
2020-11-11,29.690000534057617
2020-11-12,29.329999923706055
2020-11-13,29.65999984741211
2020-11-16,29.979999542236328
2020-11-17,29.969999313354492
2020-11-18,30.0
2020-11-19,30.020000457763672
2020-11-20,30.209999084472656
2020-11-23,30.05500030517578
2020-11-24,30.3700008392334
2020-11-25,30.415000915527344
2020-11-27,30.628999710083008
2020-11-30,30.152999877929688
2020-12-01,30.68899917602539
2020-12-02,30.665000915527344
2020-12-03,30.75
2020-12-04,30.8799991607666
2020-12-07,30.799999237060547
2020-12-08,30.844999313354492
2020-12-09,30.893999099731445
2020-12-10,30.860000610351562
2020-12-11,30.760000228881836
2020-12-14,30.889999389648438
2020-12-15,31.09000015258789
2020-12-16,31.010000228881836
2020-12-17,31.277999877929688
2020-12-18,31.170000076293945
2020-12-21,30.71500015258789
2020-12-22,30.709999084472656
2020-12-23,31.016000747680664
2020-12-24,31.030000686645508
2020-12-28,31.290000915527344
2020-12-29,31.540000915527344
2020-12-30,31.586999893188477
2020-12-31,31.3700008392334
2021-01-04,31.579999923706055
2021-01-05,31.90999984741211
2021-01-06,32.189998626708984
2021-01-07,32.224998474121094
2021-01-08,32.470001220703125
2021-01-11,32.090999603271484
2021-01-12,32.21200180053711
2021-01-13,32.180999755859375
2021-01-14,32.37200164794922
2021-01-15,31.88599967956543
2021-01-19,32.07500076293945
2021-01-20,32.22999954223633
2021-01-21,32.38999938964844
2021-01-22,32.189998626708984
2021-01-25,32.13999938964844
2021-01-26,32.21200180053711
2021-01-27,31.55299949645996
2021-01-28,31.763999938964844
2021-01-29,31.079999923706055
2021-02-01,31.488000869750977
2021-02-02,31.808000564575195
2021-02-03,31.81399917602539
2021-02-04,31.739999771118164
2021-02-05,31.93000030517578
2021-02-08,32.1150016784668
2021-02-09,32.28499984741211
2021-02-10,32.20000076293945
2021-02-11,32.47999954223633
2021-02-12,32.48099899291992
2021-02-16,32.80799865722656
2021-02-17,32.47999954223633
2021-02-18,32.34000015258789
2021-02-19,32.44499969482422
2021-02-22,32.34199905395508
2021-02-23,32.349998474121094
2021-02-24,32.50699996948242
2021-02-25,32.0620002746582
2021-02-26,31.58099937438965
2021-03-01,32.042999267578125
2021-03-02,32.08000183105469
2021-03-03,31.886999130249023
2021-03-04,31.559999465942383
2021-03-05,31.538000106811523
2021-03-08,31.600000381469727
2021-03-09,31.600000381469727
2021-03-10,32.1150016784668
2021-03-11,32.36000061035156
2021-03-12,32.50699996948242
2021-03-15,32.564998626708984
2021-03-16,32.68000030517578
2021-03-17,32.790000915527344
2021-03-18,32.518001556396484
2021-03-19,32.58300018310547
2021-03-22,32.63999938964844
2021-03-23,32.2599983215332
2021-03-24,32.13199996948242
2021-03-25,32.33100128173828
2021-03-26,32.650001525878906
2021-03-29,32.459999084472656
2021-03-30,32.529998779296875
2021-03-31,32.505001068115234
2021-04-01,32.880001068115234
2021-04-05,33.06999969482422
2021-04-06,33.03900146484375
2021-04-07,33.119998931884766
2021-04-08,33.375
2021-04-09,33.314998626708984
2021-04-12,33.189998626708984
2021-04-13,33.422000885009766
2021-04-14,33.415000915527344
2021-04-15,33.643001556396484
2021-04-16,33.90299987792969
2021-04-19,33.869998931884766
2021-04-20,33.45399856567383
2021-04-21,33.665000915527344
2021-04-22,33.59400177001953
2021-04-23,33.904998779296875
2021-04-26,33.8849983215332
2021-04-27,33.80400085449219
2021-04-28,33.834999084472656
2021-04-29,33.869998931884766
2021-04-30,33.42100143432617
2021-05-03,33.78300094604492
2021-05-04,33.380001068115234
2021-05-05,33.78900146484375
2021-05-06,34.04100036621094
2021-05-07,34.43600082397461
2021-05-10,34.37799835205078
2021-05-11,33.85900115966797
2021-05-12,33.29999923706055
2021-05-13,33.470001220703125
2021-05-14,33.81700134277344
