,ANGL
2016-01-14,24.15999984741211
2016-01-15,23.790000915527344
2016-01-19,23.739999771118164
2016-01-20,23.350000381469727
2016-01-21,23.389999389648438
2016-01-22,23.68000030517578
2016-01-25,23.719999313354492
2016-01-26,23.90999984741211
2016-01-27,23.770000457763672
2016-01-28,23.860000610351562
2016-01-29,23.90999984741211
2016-02-01,23.8700008392334
2016-02-02,23.780000686645508
2016-02-03,23.780000686645508
2016-02-04,23.65999984741211
2016-02-05,23.6200008392334
2016-02-08,23.6299991607666
2016-02-09,23.559999465942383
2016-02-10,23.459999084472656
2016-02-11,23.450000762939453
2016-02-12,23.59000015258789
2016-02-16,23.5
2016-02-17,23.700000762939453
2016-02-18,23.65999984741211
2016-02-19,23.760000228881836
2016-02-22,23.889999389648438
2016-02-23,23.860000610351562
2016-02-24,23.950000762939453
2016-02-25,23.979999542236328
2016-02-26,24.239999771118164
2016-02-29,24.3799991607666
2016-03-01,24.549999237060547
2016-03-02,24.700000762939453
2016-03-03,24.84000015258789
2016-03-04,25.040000915527344
2016-03-07,25.09000015258789
2016-03-08,25.079999923706055
2016-03-09,25.15999984741211
2016-03-10,25.190000534057617
2016-03-11,25.469999313354492
2016-03-14,25.5
2016-03-15,25.450000762939453
2016-03-16,25.670000076293945
2016-03-17,25.829999923706055
2016-03-18,25.979999542236328
2016-03-21,26.030000686645508
2016-03-22,25.93000030517578
2016-03-23,25.780000686645508
2016-03-24,25.65999984741211
2016-03-28,25.649999618530273
2016-03-29,25.65999984741211
2016-03-30,25.729999542236328
2016-03-31,25.729999542236328
2016-04-01,25.610000610351562
2016-04-04,25.670000076293945
2016-04-05,25.520000457763672
2016-04-06,25.690000534057617
2016-04-07,25.6299991607666
2016-04-08,25.770000457763672
2016-04-11,25.829999923706055
2016-04-12,25.969999313354492
2016-04-13,26.15999984741211
2016-04-14,26.260000228881836
2016-04-15,26.280000686645508
2016-04-18,26.459999084472656
2016-04-19,26.670000076293945
2016-04-20,26.8799991607666
2016-04-21,26.940000534057617
2016-04-22,27.06999969482422
2016-04-25,26.989999771118164
2016-04-26,27.030000686645508
2016-04-27,27.139999389648438
2016-04-28,27.149999618530273
2016-04-29,27.219999313354492
2016-05-02,27.1200008392334
2016-05-03,26.940000534057617
2016-05-04,26.790000915527344
2016-05-05,26.770000457763672
2016-05-06,26.59000015258789
2016-05-09,26.579999923706055
2016-05-10,26.700000762939453
2016-05-11,26.729999542236328
2016-05-12,26.75
2016-05-13,26.670000076293945
2016-05-16,26.81999969482422
2016-05-17,26.790000915527344
2016-05-18,26.760000228881836
2016-05-19,26.75
2016-05-20,26.770000457763672
2016-05-23,26.780000686645508
2016-05-24,26.889999389648438
2016-05-25,26.90999984741211
2016-05-26,26.950000762939453
2016-05-27,26.979999542236328
2016-05-31,27.010000228881836
2016-06-01,26.809999465942383
2016-06-02,26.829999923706055
2016-06-03,27.020000457763672
2016-06-06,27.059999465942383
2016-06-07,27.270000457763672
2016-06-08,27.440000534057617
2016-06-09,27.440000534057617
2016-06-10,27.309999465942383
2016-06-13,27.209999084472656
2016-06-14,27.079999923706055
2016-06-15,27.139999389648438
2016-06-16,27.110000610351562
2016-06-17,27.15999984741211
2016-06-20,27.299999237060547
2016-06-21,27.43000030517578
2016-06-22,27.459999084472656
2016-06-23,27.649999618530273
2016-06-24,27.209999084472656
2016-06-27,26.979999542236328
2016-06-28,27.350000381469727
2016-06-29,27.579999923706055
2016-06-30,27.850000381469727
2016-07-01,27.68000030517578
2016-07-05,27.600000381469727
2016-07-06,27.700000762939453
2016-07-07,27.690000534057617
2016-07-08,27.989999771118164
2016-07-11,28.020000457763672
2016-07-12,28.100000381469727
2016-07-13,28.06999969482422
2016-07-14,28.170000076293945
2016-07-15,28.15999984741211
2016-07-18,28.239999771118164
2016-07-19,28.209999084472656
2016-07-20,28.280000686645508
2016-07-21,28.299999237060547
2016-07-22,28.360000610351562
2016-07-25,28.25
2016-07-26,28.170000076293945
2016-07-27,28.229999542236328
2016-07-28,28.18000030517578
2016-07-29,28.15999984741211
2016-08-01,27.920000076293945
2016-08-02,27.90999984741211
2016-08-03,27.950000762939453
2016-08-04,28.110000610351562
2016-08-05,28.18000030517578
2016-08-08,28.299999237060547
2016-08-09,28.389999389648438
2016-08-10,28.399999618530273
2016-08-11,28.459999084472656
2016-08-12,28.5
2016-08-15,28.549999237060547
2016-08-16,28.549999237060547
2016-08-17,28.600000381469727
2016-08-18,28.719999313354492
2016-08-19,28.700000762939453
2016-08-22,28.68000030517578
2016-08-23,28.760000228881836
2016-08-24,28.739999771118164
2016-08-25,28.799999237060547
2016-08-26,28.739999771118164
2016-08-29,28.829999923706055
2016-08-30,28.829999923706055
2016-08-31,28.729999542236328
2016-09-01,28.600000381469727
2016-09-02,28.65999984741211
2016-09-06,28.690000534057617
2016-09-07,28.65999984741211
2016-09-08,28.670000076293945
2016-09-09,28.43000030517578
2016-09-12,28.440000534057617
2016-09-13,28.239999771118164
2016-09-14,28.239999771118164
2016-09-15,28.31999969482422
2016-09-16,28.34000015258789
2016-09-19,28.399999618530273
2016-09-20,28.360000610351562
2016-09-21,28.510000228881836
2016-09-22,28.639999389648438
2016-09-23,28.719999313354492
2016-09-26,28.600000381469727
2016-09-27,28.68000030517578
2016-09-28,28.81999969482422
2016-09-29,28.770000457763672
2016-09-30,28.93000030517578
2016-10-03,28.809999465942383
2016-10-04,28.719999313354492
2016-10-05,28.8799991607666
2016-10-06,28.8799991607666
2016-10-07,28.950000762939453
2016-10-10,29.049999237060547
2016-10-11,28.920000076293945
2016-10-12,29.0
2016-10-13,29.030000686645508
2016-10-14,29.020000457763672
2016-10-17,29.049999237060547
2016-10-18,29.15999984741211
2016-10-19,29.170000076293945
2016-10-20,29.200000762939453
2016-10-21,29.239999771118164
2016-10-24,29.290000915527344
2016-10-25,29.270000457763672
2016-10-26,29.18000030517578
2016-10-27,29.0
2016-10-28,29.0
2016-10-31,28.739999771118164
2016-11-01,28.520000457763672
2016-11-02,28.399999618530273
2016-11-03,28.360000610351562
2016-11-04,28.40999984741211
2016-11-07,28.719999313354492
2016-11-08,28.700000762939453
2016-11-09,28.65999984741211
2016-11-10,28.280000686645508
2016-11-11,27.760000228881836
2016-11-14,28.110000610351562
2016-11-15,28.420000076293945
2016-11-16,28.420000076293945
2016-11-17,28.3700008392334
2016-11-18,28.34000015258789
2016-11-21,28.489999771118164
2016-11-22,28.68000030517578
2016-11-23,28.559999465942383
2016-11-25,28.549999237060547
2016-11-28,28.6200008392334
2016-11-29,28.59000015258789
2016-11-30,28.65999984741211
2016-12-01,28.489999771118164
2016-12-02,28.65999984741211
2016-12-05,28.739999771118164
2016-12-06,28.829999923706055
2016-12-07,28.969999313354492
2016-12-08,28.950000762939453
2016-12-09,28.950000762939453
2016-12-12,28.93000030517578
2016-12-13,29.040000915527344
2016-12-14,28.8700008392334
2016-12-15,28.860000610351562
2016-12-16,28.8799991607666
2016-12-19,28.90999984741211
2016-12-20,28.93000030517578
2016-12-21,28.920000076293945
2016-12-22,28.989999771118164
2016-12-23,29.059999465942383
2016-12-27,29.040000915527344
2016-12-28,28.860000610351562
2016-12-29,28.790000915527344
2016-12-30,28.780000686645508
2017-01-03,28.889999389648438
2017-01-04,28.979999542236328
2017-01-05,29.049999237060547
2017-01-06,29.079999923706055
2017-01-09,29.100000381469727
2017-01-10,29.149999618530273
2017-01-11,29.170000076293945
2017-01-12,29.18000030517578
2017-01-13,29.190000534057617
2017-01-17,29.209999084472656
2017-01-18,29.190000534057617
2017-01-19,29.1200008392334
2017-01-20,29.15999984741211
2017-01-23,29.190000534057617
2017-01-24,29.239999771118164
2017-01-25,29.360000610351562
2017-01-26,29.350000381469727
2017-01-27,29.3799991607666
2017-01-30,29.3700008392334
2017-01-31,29.329999923706055
2017-02-01,29.260000228881836
2017-02-02,29.309999465942383
2017-02-03,29.34000015258789
2017-02-06,29.350000381469727
2017-02-07,29.360000610351562
2017-02-08,29.34000015258789
2017-02-09,29.31999969482422
2017-02-10,29.389999389648438
2017-02-13,29.459999084472656
2017-02-14,29.489999771118164
2017-02-15,29.469999313354492
2017-02-16,29.440000534057617
2017-02-17,29.479999542236328
2017-02-21,29.530000686645508
2017-02-22,29.520000457763672
2017-02-23,29.59000015258789
2017-02-24,29.579999923706055
2017-02-27,29.559999465942383
2017-02-28,29.559999465942383
2017-03-01,29.579999923706055
2017-03-02,29.530000686645508
2017-03-03,29.520000457763672
2017-03-06,29.40999984741211
2017-03-07,29.200000762939453
2017-03-08,29.0
2017-03-09,28.8700008392334
2017-03-10,28.829999923706055
2017-03-13,28.920000076293945
2017-03-14,28.81999969482422
2017-03-15,29.200000762939453
2017-03-16,29.15999984741211
2017-03-17,29.209999084472656
2017-03-20,29.18000030517578
2017-03-21,28.959999084472656
2017-03-22,29.040000915527344
2017-03-23,29.020000457763672
2017-03-24,29.1200008392334
2017-03-27,29.079999923706055
2017-03-28,29.219999313354492
2017-03-29,29.360000610351562
2017-03-30,29.520000457763672
2017-03-31,29.559999465942383
2017-04-03,29.389999389648438
2017-04-04,29.479999542236328
2017-04-05,29.450000762939453
2017-04-06,29.520000457763672
2017-04-07,29.5
2017-04-10,29.600000381469727
2017-04-11,29.520000457763672
2017-04-12,29.459999084472656
2017-04-13,29.459999084472656
2017-04-17,29.520000457763672
2017-04-18,29.540000915527344
2017-04-19,29.469999313354492
2017-04-20,29.549999237060547
2017-04-21,29.540000915527344
2017-04-24,29.649999618530273
2017-04-25,29.68000030517578
2017-04-26,29.600000381469727
2017-04-27,29.639999389648438
2017-04-28,29.690000534057617
2017-05-01,29.600000381469727
2017-05-02,29.59000015258789
2017-05-03,29.59000015258789
2017-05-04,29.3700008392334
2017-05-05,29.40999984741211
2017-05-08,29.43000030517578
2017-05-09,29.399999618530273
2017-05-10,29.540000915527344
2017-05-11,29.56999969482422
2017-05-12,29.600000381469727
2017-05-15,29.639999389648438
2017-05-16,29.709999084472656
2017-05-17,29.579999923706055
2017-05-18,29.579999923706055
2017-05-19,29.649999618530273
2017-05-22,29.700000762939453
2017-05-23,29.729999542236328
2017-05-24,29.790000915527344
2017-05-25,29.729999542236328
2017-05-26,29.760000228881836
2017-05-30,29.75
2017-05-31,29.739999771118164
2017-06-01,29.670000076293945
2017-06-02,29.719999313354492
2017-06-05,29.639999389648438
2017-06-06,29.670000076293945
2017-06-07,29.579999923706055
2017-06-08,29.6200008392334
2017-06-09,29.559999465942383
2017-06-12,29.690000534057617
2017-06-13,29.760000228881836
2017-06-14,29.719999313354492
2017-06-15,29.610000610351562
2017-06-16,29.579999923706055
2017-06-19,29.639999389648438
2017-06-20,29.549999237060547
2017-06-21,29.299999237060547
2017-06-22,29.280000686645508
2017-06-23,29.479999542236328
2017-06-26,29.479999542236328
2017-06-27,29.520000457763672
2017-06-28,29.610000610351562
2017-06-29,29.520000457763672
2017-06-30,29.639999389648438
2017-07-03,29.5
2017-07-05,29.40999984741211
2017-07-06,29.399999618530273
2017-07-07,29.360000610351562
2017-07-10,29.309999465942383
2017-07-11,29.299999237060547
2017-07-12,29.43000030517578
2017-07-13,29.530000686645508
2017-07-14,29.6299991607666
2017-07-17,29.670000076293945
2017-07-18,29.729999542236328
2017-07-19,29.809999465942383
2017-07-20,29.780000686645508
2017-07-21,29.790000915527344
2017-07-24,29.729999542236328
2017-07-25,29.850000381469727
2017-07-26,29.959999084472656
2017-07-27,29.969999313354492
2017-07-28,29.959999084472656
2017-07-31,29.940000534057617
2017-08-01,29.770000457763672
2017-08-02,29.8700008392334
2017-08-03,29.850000381469727
2017-08-04,29.889999389648438
2017-08-07,29.920000076293945
2017-08-08,29.809999465942383
2017-08-09,29.729999542236328
2017-08-10,29.540000915527344
2017-08-11,29.56999969482422
2017-08-14,29.670000076293945
2017-08-15,29.719999313354492
2017-08-16,29.770000457763672
2017-08-17,29.670000076293945
2017-08-18,29.68000030517578
2017-08-21,29.600000381469727
2017-08-22,29.780000686645508
2017-08-23,29.84000015258789
2017-08-24,29.860000610351562
2017-08-25,29.90999984741211
2017-08-28,29.93000030517578
2017-08-29,29.889999389648438
2017-08-30,29.940000534057617
2017-08-31,30.020000457763672
2017-09-01,29.889999389648438
2017-09-05,29.969999313354492
2017-09-06,29.979999542236328
2017-09-07,30.049999237060547
2017-09-08,29.920000076293945
2017-09-11,30.010000228881836
2017-09-12,30.040000915527344
2017-09-13,30.06999969482422
2017-09-14,30.110000610351562
2017-09-15,30.1200008392334
2017-09-18,30.06999969482422
2017-09-19,30.18000030517578
2017-09-20,30.139999389648438
2017-09-21,30.149999618530273
2017-09-22,30.18000030517578
2017-09-25,30.219999313354492
2017-09-26,30.209999084472656
2017-09-27,30.280000686645508
2017-09-28,30.260000228881836
2017-09-29,30.309999465942383
2017-10-02,30.18000030517578
2017-10-03,30.200000762939453
2017-10-04,30.190000534057617
2017-10-05,30.209999084472656
2017-10-06,30.209999084472656
2017-10-09,30.229999542236328
2017-10-10,30.270000457763672
2017-10-11,30.200000762939453
2017-10-12,30.200000762939453
2017-10-13,30.239999771118164
2017-10-16,30.270000457763672
2017-10-17,30.34000015258789
2017-10-18,30.360000610351562
2017-10-19,30.389999389648438
2017-10-20,30.34000015258789
2017-10-23,30.360000610351562
2017-10-24,30.350000381469727
2017-10-25,30.270000457763672
2017-10-26,30.270000457763672
2017-10-27,30.31999969482422
2017-10-30,30.219999313354492
2017-10-31,30.229999542236328
2017-11-01,30.15999984741211
2017-11-02,30.239999771118164
2017-11-03,30.25
2017-11-06,30.219999313354492
2017-11-07,30.1200008392334
2017-11-08,29.959999084472656
2017-11-09,29.809999465942383
2017-11-10,29.780000686645508
2017-11-13,29.770000457763672
2017-11-14,29.719999313354492
2017-11-15,29.68000030517578
2017-11-16,29.920000076293945
2017-11-17,29.8700008392334
2017-11-20,29.899999618530273
2017-11-21,30.0
2017-11-22,30.100000381469727
2017-11-24,30.100000381469727
2017-11-27,30.040000915527344
2017-11-28,30.170000076293945
2017-11-29,30.1200008392334
2017-11-30,30.079999923706055
2017-12-01,29.969999313354492
2017-12-04,29.950000762939453
2017-12-05,29.950000762939453
2017-12-06,29.940000534057617
2017-12-07,29.950000762939453
2017-12-08,29.959999084472656
2017-12-11,29.959999084472656
2017-12-12,30.010000228881836
2017-12-13,29.979999542236328
2017-12-14,29.93000030517578
2017-12-15,29.969999313354492
2017-12-18,29.93000030517578
2017-12-19,29.899999618530273
2017-12-20,29.8799991607666
2017-12-21,29.90999984741211
2017-12-22,29.940000534057617
2017-12-26,30.059999465942383
2017-12-27,29.84000015258789
2017-12-28,29.889999389648438
2017-12-29,29.950000762939453
2018-01-02,29.920000076293945
2018-01-03,30.010000228881836
2018-01-04,30.200000762939453
2018-01-05,30.209999084472656
2018-01-08,30.25
2018-01-09,30.18000030517578
2018-01-10,30.100000381469727
2018-01-11,30.270000457763672
2018-01-12,30.260000228881836
2018-01-16,30.239999771118164
2018-01-17,30.219999313354492
2018-01-18,30.139999389648438
2018-01-19,30.170000076293945
2018-01-22,30.15999984741211
2018-01-23,30.299999237060547
2018-01-24,30.309999465942383
2018-01-25,30.25
2018-01-26,30.309999465942383
2018-01-29,30.239999771118164
2018-01-30,30.1200008392334
2018-01-31,30.110000610351562
2018-02-01,29.90999984741211
2018-02-02,29.770000457763672
2018-02-05,29.6299991607666
2018-02-06,29.719999313354492
2018-02-07,29.520000457763672
2018-02-08,29.290000915527344
2018-02-09,29.270000457763672
2018-02-12,29.389999389648438
2018-02-13,29.280000686645508
2018-02-14,29.290000915527344
2018-02-15,29.510000228881836
2018-02-16,29.6200008392334
2018-02-20,29.530000686645508
2018-02-21,29.3799991607666
2018-02-22,29.309999465942383
2018-02-23,29.520000457763672
2018-02-26,29.610000610351562
2018-02-27,29.56999969482422
2018-02-28,29.450000762939453
2018-03-01,29.229999542236328
2018-03-02,29.18000030517578
2018-03-05,29.15999984741211
2018-03-06,29.239999771118164
2018-03-07,29.239999771118164
2018-03-08,29.239999771118164
2018-03-09,29.329999923706055
2018-03-12,29.350000381469727
2018-03-13,29.299999237060547
2018-03-14,29.209999084472656
2018-03-15,29.110000610351562
2018-03-16,29.1299991607666
2018-03-19,29.06999969482422
2018-03-20,29.1200008392334
2018-03-21,29.110000610351562
2018-03-22,29.0
2018-03-23,28.899999618530273
2018-03-26,29.040000915527344
2018-03-27,28.959999084472656
2018-03-28,28.979999542236328
2018-03-29,29.059999465942383
2018-04-02,28.84000015258789
2018-04-03,28.920000076293945
2018-04-04,28.899999618530273
2018-04-05,28.8799991607666
2018-04-06,28.979999542236328
2018-04-09,29.100000381469727
2018-04-10,29.239999771118164
2018-04-11,29.270000457763672
2018-04-12,29.31999969482422
2018-04-13,29.389999389648438
2018-04-16,29.34000015258789
2018-04-17,29.40999984741211
2018-04-18,29.3799991607666
2018-04-19,29.40999984741211
2018-04-20,29.290000915527344
2018-04-23,29.18000030517578
2018-04-24,29.040000915527344
2018-04-25,29.020000457763672
2018-04-26,29.059999465942383
2018-04-27,29.110000610351562
2018-04-30,29.100000381469727
2018-05-01,28.989999771118164
2018-05-02,28.889999389648438
2018-05-03,28.959999084472656
2018-05-04,28.969999313354492
2018-05-07,28.989999771118164
2018-05-08,29.0
2018-05-09,29.030000686645508
2018-05-10,29.110000610351562
2018-05-11,29.1299991607666
2018-05-14,29.239999771118164
2018-05-15,29.100000381469727
2018-05-16,29.1299991607666
2018-05-17,29.049999237060547
2018-05-18,28.93000030517578
2018-05-21,28.920000076293945
2018-05-22,28.959999084472656
2018-05-23,29.040000915527344
2018-05-24,29.049999237060547
2018-05-25,28.979999542236328
2018-05-29,28.860000610351562
2018-05-30,28.950000762939453
2018-05-31,28.8700008392334
2018-06-01,28.829999923706055
2018-06-04,28.889999389648438
2018-06-05,28.959999084472656
2018-06-06,29.030000686645508
2018-06-07,28.969999313354492
2018-06-08,28.969999313354492
2018-06-11,29.0
2018-06-12,29.0
2018-06-13,28.959999084472656
2018-06-14,29.059999465942383
2018-06-15,29.06999969482422
2018-06-18,29.040000915527344
2018-06-19,28.989999771118164
2018-06-20,29.020000457763672
2018-06-21,28.950000762939453
2018-06-22,28.969999313354492
2018-06-25,28.899999618530273
2018-06-26,28.860000610351562
2018-06-27,28.860000610351562
2018-06-28,28.790000915527344
2018-06-29,28.68000030517578
2018-07-02,28.59000015258789
2018-07-03,28.6299991607666
2018-07-05,28.639999389648438
2018-07-06,28.719999313354492
2018-07-09,28.729999542236328
2018-07-10,28.780000686645508
2018-07-11,28.780000686645508
2018-07-12,28.8799991607666
2018-07-13,28.81999969482422
2018-07-16,28.760000228881836
2018-07-17,28.790000915527344
2018-07-18,28.790000915527344
2018-07-19,28.790000915527344
2018-07-20,28.829999923706055
2018-07-23,28.809999465942383
2018-07-24,28.8700008392334
2018-07-25,28.889999389648438
2018-07-26,28.90999984741211
2018-07-27,28.950000762939453
2018-07-30,28.969999313354492
2018-07-31,29.010000228881836
2018-08-01,28.899999618530273
2018-08-02,28.93000030517578
2018-08-03,28.950000762939453
2018-08-06,28.969999313354492
2018-08-07,28.979999542236328
2018-08-08,29.0
2018-08-09,28.969999313354492
2018-08-10,28.940000534057617
2018-08-13,28.899999618530273
2018-08-14,28.959999084472656
2018-08-15,28.860000610351562
2018-08-16,28.899999618530273
2018-08-17,28.940000534057617
2018-08-20,28.969999313354492
2018-08-21,28.979999542236328
2018-08-22,29.020000457763672
2018-08-23,29.0
2018-08-24,29.040000915527344
2018-08-27,29.059999465942383
2018-08-28,29.040000915527344
2018-08-29,29.049999237060547
2018-08-30,29.0
2018-08-31,29.030000686645508
2018-09-04,28.860000610351562
2018-09-05,28.899999618530273
2018-09-06,28.8700008392334
2018-09-07,28.829999923706055
2018-09-10,28.8700008392334
2018-09-11,28.899999618530273
2018-09-12,28.950000762939453
2018-09-13,28.989999771118164
2018-09-14,29.0
2018-09-17,28.989999771118164
2018-09-18,29.020000457763672
2018-09-19,28.969999313354492
2018-09-20,28.989999771118164
2018-09-21,29.010000228881836
2018-09-24,29.0
2018-09-25,29.040000915527344
2018-09-26,29.059999465942383
2018-09-27,29.100000381469727
2018-09-28,29.079999923706055
2018-10-01,29.010000228881836
2018-10-02,29.020000457763672
2018-10-03,28.940000534057617
2018-10-04,28.81999969482422
2018-10-05,28.690000534057617
2018-10-08,28.579999923706055
2018-10-09,28.709999084472656
2018-10-10,28.579999923706055
2018-10-11,28.540000915527344
2018-10-12,28.690000534057617
2018-10-15,28.670000076293945
2018-10-16,28.729999542236328
2018-10-17,28.639999389648438
2018-10-18,28.579999923706055
2018-10-19,28.579999923706055
2018-10-22,28.59000015258789
2018-10-23,28.540000915527344
2018-10-24,28.3799991607666
2018-10-25,28.43000030517578
2018-10-26,28.329999923706055
2018-10-29,28.229999542236328
2018-10-30,28.209999084472656
2018-10-31,28.200000762939453
2018-11-01,28.139999389648438
2018-11-02,28.139999389648438
2018-11-05,28.18000030517578
2018-11-06,28.209999084472656
2018-11-07,28.25
2018-11-08,28.209999084472656
2018-11-09,28.020000457763672
2018-11-12,27.850000381469727
2018-11-13,27.739999771118164
2018-11-14,27.670000076293945
2018-11-15,27.610000610351562
2018-11-16,27.420000076293945
2018-11-19,27.350000381469727
2018-11-20,27.260000228881836
2018-11-21,27.40999984741211
2018-11-23,27.229999542236328
2018-11-26,27.43000030517578
2018-11-27,27.34000015258789
2018-11-28,27.540000915527344
2018-11-29,27.5
2018-11-30,27.469999313354492
2018-12-03,27.479999542236328
2018-12-04,27.389999389648438
2018-12-06,27.31999969482422
2018-12-07,27.209999084472656
2018-12-10,27.299999237060547
2018-12-11,27.329999923706055
2018-12-12,27.440000534057617
2018-12-13,27.530000686645508
2018-12-14,27.420000076293945
2018-12-17,27.260000228881836
2018-12-18,27.15999984741211
2018-12-19,26.979999542236328
2018-12-20,26.729999542236328
2018-12-21,26.56999969482422
2018-12-24,26.290000915527344
2018-12-26,26.65999984741211
2018-12-27,26.649999618530273
2018-12-28,26.719999313354492
2018-12-31,26.670000076293945
2019-01-02,26.739999771118164
2019-01-03,26.770000457763672
2019-01-04,27.18000030517578
2019-01-07,27.549999237060547
2019-01-08,27.729999542236328
2019-01-09,27.829999923706055
2019-01-10,27.940000534057617
2019-01-11,27.850000381469727
2019-01-14,27.799999237060547
2019-01-15,27.899999618530273
2019-01-16,27.899999618530273
2019-01-17,27.899999618530273
2019-01-18,27.959999084472656
2019-01-22,27.850000381469727
2019-01-23,27.84000015258789
2019-01-24,27.850000381469727
2019-01-25,27.8700008392334
2019-01-28,27.850000381469727
2019-01-29,27.799999237060547
2019-01-30,28.149999618530273
2019-01-31,28.209999084472656
2019-02-01,28.110000610351562
2019-02-04,28.100000381469727
2019-02-05,28.260000228881836
2019-02-06,28.299999237060547
2019-02-07,28.190000534057617
2019-02-08,28.219999313354492
2019-02-11,28.190000534057617
2019-02-12,28.270000457763672
2019-02-13,28.239999771118164
2019-02-14,28.25
2019-02-15,28.420000076293945
2019-02-19,28.459999084472656
2019-02-20,28.5
2019-02-21,28.5
2019-02-22,28.540000915527344
2019-02-25,28.56999969482422
2019-02-26,28.610000610351562
2019-02-27,28.6299991607666
2019-02-28,28.610000610351562
2019-03-01,28.56999969482422
2019-03-04,28.469999313354492
2019-03-05,28.540000915527344
2019-03-06,28.459999084472656
2019-03-07,28.399999618530273
2019-03-08,28.329999923706055
2019-03-11,28.3700008392334
2019-03-12,28.440000534057617
2019-03-13,28.489999771118164
2019-03-14,28.459999084472656
2019-03-15,28.549999237060547
2019-03-18,28.579999923706055
2019-03-19,28.579999923706055
2019-03-20,28.68000030517578
2019-03-21,28.739999771118164
2019-03-22,28.610000610351562
2019-03-25,28.639999389648438
2019-03-26,28.75
2019-03-27,28.68000030517578
2019-03-28,28.639999389648438
2019-03-29,28.75
2019-04-01,28.700000762939453
2019-04-02,28.670000076293945
2019-04-03,28.75
2019-04-04,28.75
2019-04-05,28.81999969482422
2019-04-08,28.829999923706055
2019-04-09,28.829999923706055
2019-04-10,28.969999313354492
2019-04-11,28.979999542236328
2019-04-12,29.020000457763672
2019-04-15,28.969999313354492
2019-04-16,28.93000030517578
2019-04-17,28.850000381469727
2019-04-18,28.90999984741211
2019-04-22,28.90999984741211
2019-04-23,29.0
2019-04-24,29.040000915527344
2019-04-25,29.030000686645508
2019-04-26,29.059999465942383
2019-04-29,29.079999923706055
2019-04-30,29.09000015258789
2019-05-01,28.899999618530273
2019-05-02,28.920000076293945
2019-05-03,28.979999542236328
2019-05-06,29.06999969482422
2019-05-07,28.8700008392334
2019-05-08,28.959999084472656
2019-05-09,28.860000610351562
2019-05-10,28.920000076293945
2019-05-13,28.670000076293945
2019-05-14,28.670000076293945
2019-05-15,28.729999542236328
2019-05-16,28.799999237060547
2019-05-17,28.799999237060547
2019-05-20,28.809999465942383
2019-05-21,28.84000015258789
2019-05-22,28.8799991607666
2019-05-23,28.75
2019-05-24,28.610000610351562
2019-05-28,28.639999389648438
2019-05-29,28.540000915527344
2019-05-30,28.520000457763672
2019-05-31,28.360000610351562
2019-06-03,28.239999771118164
2019-06-04,28.450000762939453
2019-06-05,28.5
2019-06-06,28.649999618530273
2019-06-07,28.780000686645508
2019-06-10,28.84000015258789
2019-06-11,28.860000610351562
2019-06-12,28.75
2019-06-13,28.850000381469727
2019-06-14,28.84000015258789
2019-06-17,28.84000015258789
2019-06-18,28.979999542236328
2019-06-19,29.1200008392334
2019-06-20,29.239999771118164
2019-06-21,29.15999984741211
2019-06-24,29.170000076293945
2019-06-25,29.110000610351562
2019-06-26,29.139999389648438
2019-06-27,29.229999542236328
2019-06-28,29.299999237060547
2019-07-01,29.1299991607666
2019-07-02,29.260000228881836
2019-07-03,29.34000015258789
2019-07-05,29.229999542236328
2019-07-08,29.1200008392334
2019-07-09,29.1299991607666
2019-07-10,29.15999984741211
2019-07-11,29.229999542236328
2019-07-12,29.200000762939453
2019-07-15,29.219999313354492
2019-07-16,29.260000228881836
2019-07-17,29.239999771118164
2019-07-18,29.139999389648438
2019-07-19,29.079999923706055
2019-07-22,29.329999923706055
2019-07-23,29.360000610351562
2019-07-24,29.420000076293945
2019-07-25,29.420000076293945
2019-07-26,29.469999313354492
2019-07-29,29.479999542236328
2019-07-30,29.489999771118164
2019-07-31,29.360000610351562
2019-08-01,29.309999465942383
2019-08-02,29.239999771118164
2019-08-05,28.760000228881836
2019-08-06,28.889999389648438
2019-08-07,28.850000381469727
2019-08-08,28.920000076293945
2019-08-09,28.889999389648438
2019-08-12,28.75
2019-08-13,28.850000381469727
2019-08-14,28.6200008392334
2019-08-15,28.729999542236328
2019-08-16,28.8799991607666
2019-08-19,28.979999542236328
2019-08-20,29.030000686645508
2019-08-21,29.18000030517578
2019-08-22,29.229999542236328
2019-08-23,29.110000610351562
2019-08-26,29.270000457763672
2019-08-27,29.200000762939453
2019-08-28,29.34000015258789
2019-08-29,29.3799991607666
2019-08-30,29.329999923706055
2019-09-03,29.1200008392334
2019-09-04,29.200000762939453
2019-09-05,29.34000015258789
2019-09-06,29.389999389648438
2019-09-09,29.389999389648438
2019-09-10,29.40999984741211
2019-09-11,29.3799991607666
2019-09-12,29.459999084472656
2019-09-13,29.459999084472656
2019-09-16,29.530000686645508
2019-09-17,29.510000228881836
2019-09-18,29.520000457763672
2019-09-19,29.520000457763672
2019-09-20,29.56999969482422
2019-09-23,29.510000228881836
2019-09-24,29.459999084472656
2019-09-25,29.3799991607666
2019-09-26,29.389999389648438
2019-09-27,29.270000457763672
2019-09-30,29.31999969482422
2019-10-01,29.139999389648438
2019-10-02,28.989999771118164
2019-10-03,28.959999084472656
2019-10-04,29.030000686645508
2019-10-07,29.049999237060547
2019-10-08,28.93000030517578
2019-10-09,28.989999771118164
2019-10-10,29.079999923706055
2019-10-11,29.170000076293945
