,FCAP
2002-11-29,17.27272605895996
2002-12-02,17.27272605895996
2002-12-03,17.27272605895996
2002-12-04,17.27272605895996
2002-12-05,17.27272605895996
2002-12-06,17.27272605895996
2002-12-09,17.72727394104004
2002-12-10,17.72727394104004
2002-12-11,17.72727394104004
2002-12-12,17.60909080505371
2002-12-13,18.172727584838867
2002-12-16,18.172727584838867
2002-12-17,18.172727584838867
2002-12-18,18.18181800842285
2002-12-19,18.18181800842285
2002-12-20,17.27272605895996
2002-12-23,17.27272605895996
2002-12-24,17.27272605895996
2002-12-26,18.118181228637695
2002-12-27,18.118181228637695
2002-12-30,18.4818172454834
2002-12-31,18.4818172454834
2003-01-02,18.672727584838867
2003-01-03,18.672727584838867
2003-01-06,18.672727584838867
2003-01-07,18.672727584838867
2003-01-08,18.672727584838867
2003-01-09,18.672727584838867
2003-01-10,18.872726440429688
2003-01-13,18.89090919494629
2003-01-14,18.89090919494629
2003-01-15,18.872726440429688
2003-01-16,18.68181800842285
2003-01-17,18.68181800842285
2003-01-21,20.172727584838867
2003-01-22,20.172727584838867
2003-01-23,20.154544830322266
2003-01-24,20.154544830322266
2003-01-27,20.172727584838867
2003-01-28,20.172727584838867
2003-01-29,20.172727584838867
2003-01-30,20.172727584838867
2003-01-31,20.09090805053711
2003-02-03,20.09090805053711
2003-02-04,20.09090805053711
2003-02-05,20.09090805053711
2003-02-06,20.09090805053711
2003-02-07,20.09090805053711
2003-02-10,20.09090805053711
2003-02-11,20.09090805053711
2003-02-12,20.0
2003-02-13,20.0
2003-02-14,20.0
2003-02-18,20.0
2003-02-19,20.0
2003-02-20,20.0
2003-02-21,19.90909194946289
2003-02-24,19.90909194946289
2003-02-25,19.90909194946289
2003-02-26,20.0
2003-02-27,20.0
2003-02-28,20.0
2003-03-03,18.40909194946289
2003-03-04,18.40909194946289
2003-03-05,18.40909194946289
2003-03-06,18.40909194946289
2003-03-07,18.40909194946289
2003-03-10,18.40909194946289
2003-03-11,18.40909194946289
2003-03-12,18.40909194946289
2003-03-13,20.09090805053711
2003-03-14,20.0
2003-03-17,20.0
2003-03-18,19.636363983154297
2003-03-19,19.636363983154297
2003-03-20,19.636363983154297
2003-03-21,19.636363983154297
2003-03-24,19.636363983154297
2003-03-25,20.0
2003-03-26,20.0
2003-03-27,20.0
2003-03-28,20.0
2003-03-31,20.0
2003-04-01,20.0
2003-04-02,20.0
2003-04-03,20.0
2003-04-04,20.0
2003-04-07,20.0
2003-04-08,20.0
2003-04-09,20.0
2003-04-10,20.0
2003-04-11,19.33636474609375
2003-04-14,19.345455169677734
2003-04-15,19.345455169677734
2003-04-16,19.345455169677734
2003-04-17,19.345455169677734
2003-04-21,19.545455932617188
2003-04-22,19.381818771362305
2003-04-23,19.136363983154297
2003-04-24,19.136363983154297
2003-04-25,19.136363983154297
2003-04-28,19.136363983154297
2003-04-29,19.545455932617188
2003-04-30,19.545455932617188
2003-05-01,19.545455932617188
2003-05-02,19.545455932617188
2003-05-05,19.09090805053711
2003-05-06,19.09090805053711
2003-05-07,19.09090805053711
2003-05-08,19.09090805053711
2003-05-09,19.172727584838867
2003-05-12,19.172727584838867
2003-05-13,19.172727584838867
2003-05-14,19.172727584838867
2003-05-15,19.27272605895996
2003-05-16,19.09090805053711
2003-05-19,19.09090805053711
2003-05-20,19.09090805053711
2003-05-21,18.40909194946289
2003-05-22,18.40909194946289
2003-05-23,19.09090805053711
2003-05-27,19.09090805053711
2003-05-28,19.09090805053711
2003-05-29,18.863636016845703
2003-05-30,18.863636016845703
2003-06-02,18.72727394104004
2003-06-03,18.72727394104004
2003-06-04,18.72727394104004
2003-06-05,18.863636016845703
2003-06-06,18.863636016845703
2003-06-09,18.863636016845703
2003-06-10,18.863636016845703
2003-06-11,18.863636016845703
2003-06-12,19.09090805053711
2003-06-13,19.09090805053711
2003-06-16,19.09090805053711
2003-06-17,19.09090805053711
2003-06-18,19.09090805053711
2003-06-19,19.09090805053711
2003-06-20,19.09090805053711
2003-06-23,19.09090805053711
2003-06-24,19.09090805053711
2003-06-25,19.09090805053711
2003-06-26,19.09090805053711
2003-06-27,19.09090805053711
2003-06-30,19.09090805053711
2003-07-01,16.59090805053711
2003-07-02,17.27272605895996
2003-07-03,17.490909576416016
2003-07-07,17.68181800842285
2003-07-08,17.81818199157715
2003-07-09,17.81818199157715
2003-07-10,18.172727584838867
2003-07-11,18.172727584838867
2003-07-14,17.68181800842285
2003-07-15,17.68181800842285
2003-07-16,17.68181800842285
2003-07-17,17.68181800842285
2003-07-18,17.68181800842285
2003-07-21,17.68181800842285
2003-07-22,17.27272605895996
2003-07-23,17.27272605895996
2003-07-24,17.27272605895996
2003-07-25,17.27272605895996
2003-07-28,17.27272605895996
2003-07-29,17.27272605895996
2003-07-30,17.27272605895996
2003-07-31,17.372726440429688
2003-08-01,17.372726440429688
2003-08-04,17.372726440429688
2003-08-05,17.372726440429688
2003-08-06,17.372726440429688
2003-08-07,17.372726440429688
2003-08-08,17.372726440429688
2003-08-11,17.372726440429688
2003-08-12,17.27272605895996
2003-08-13,17.27272605895996
2003-08-14,17.44545555114746
2003-08-15,17.44545555114746
2003-08-18,18.863636016845703
2003-08-19,17.42727279663086
2003-08-20,18.18181800842285
2003-08-21,18.18181800842285
2003-08-22,18.18181800842285
2003-08-25,18.18181800842285
2003-08-26,18.18181800842285
2003-08-27,18.18181800842285
2003-08-28,18.18181800842285
2003-08-29,18.18181800842285
2003-09-02,18.18181800842285
2003-09-03,18.18181800842285
2003-09-04,18.18181800842285
2003-09-05,18.18181800842285
2003-09-08,18.863636016845703
2003-09-09,18.863636016845703
2003-09-10,19.309091567993164
2003-09-11,19.309091567993164
2003-09-12,19.18181800842285
2003-09-15,19.18181800842285
2003-09-16,18.636363983154297
2003-09-17,18.636363983154297
2003-09-18,18.636363983154297
2003-09-19,18.636363983154297
2003-09-22,19.081817626953125
2003-09-23,19.081817626953125
2003-09-24,18.68181800842285
2003-09-25,18.33636474609375
2003-09-26,18.33636474609375
2003-09-29,18.33636474609375
2003-09-30,18.33636474609375
2003-10-01,18.33636474609375
2003-10-02,18.33636474609375
2003-10-03,18.64545440673828
2003-10-06,18.636363983154297
2003-10-07,18.636363983154297
2003-10-08,18.636363983154297
2003-10-09,18.636363983154297
2003-10-10,18.345455169677734
2003-10-13,19.03636360168457
2003-10-14,19.09090805053711
2003-10-15,19.09090805053711
2003-10-16,19.09090805053711
2003-10-17,19.09090805053711
2003-10-20,18.40909194946289
2003-10-21,18.40909194946289
2003-10-22,18.40909194946289
2003-10-23,18.40909194946289
2003-10-24,17.27272605895996
2003-10-27,18.545455932617188
2003-10-28,18.545455932617188
2003-10-29,18.545455932617188
2003-10-30,18.545455932617188
2003-10-31,18.545455932617188
2003-11-03,18.545455932617188
2003-11-04,17.27272605895996
2003-11-05,18.636363983154297
2003-11-06,18.636363983154297
2003-11-07,18.636363983154297
2003-11-10,18.636363983154297
2003-11-11,18.636363983154297
2003-11-12,18.636363983154297
2003-11-13,18.636363983154297
2003-11-14,17.96363639831543
2003-11-17,17.954544067382812
2003-11-18,17.954544067382812
2003-11-19,17.954544067382812
2003-11-20,17.954544067382812
2003-11-21,17.954544067382812
2003-11-24,18.66363525390625
2003-11-25,18.66363525390625
2003-11-26,18.89090919494629
2003-11-28,18.89090919494629
2003-12-01,18.89090919494629
2003-12-02,18.89090919494629
2003-12-03,18.89090919494629
2003-12-04,18.40909194946289
2003-12-05,19.09090805053711
2003-12-08,19.09090805053711
2003-12-09,19.09090805053711
2003-12-10,19.09090805053711
2003-12-11,19.09090805053711
2003-12-12,18.954544067382812
2003-12-15,18.954544067382812
2003-12-16,18.954544067382812
2003-12-17,18.954544067382812
2003-12-18,19.09090805053711
2003-12-19,19.09090805053711
2003-12-22,19.09090805053711
2003-12-23,19.09090805053711
2003-12-24,19.09090805053711
2003-12-26,19.09090805053711
2003-12-29,19.09090805053711
2003-12-30,19.09090805053711
2003-12-31,19.09090805053711
2004-01-02,17.90909194946289
2004-01-05,17.90909194946289
2004-01-06,22.245454788208008
2004-01-07,22.22727394104004
2004-01-08,20.0
2004-01-09,20.545455932617188
2004-01-12,20.545455932617188
2004-01-13,20.0
2004-01-14,20.0
2004-01-15,20.0
2004-01-16,20.0
2004-01-20,20.0
2004-01-21,20.0
2004-01-22,21.81818199157715
2004-01-23,21.81818199157715
2004-01-26,21.81818199157715
2004-01-27,20.09090805053711
2004-01-28,20.09090805053711
2004-01-29,19.42727279663086
2004-01-30,19.42727279663086
2004-02-02,22.72727394104004
2004-02-03,21.81818199157715
2004-02-04,20.454544067382812
2004-02-05,20.454544067382812
2004-02-06,20.454544067382812
2004-02-09,20.454544067382812
2004-02-10,20.118181228637695
2004-02-11,21.754545211791992
2004-02-12,19.27272605895996
2004-02-13,20.0
2004-02-17,20.0
2004-02-18,20.0
2004-02-19,20.90909194946289
2004-02-20,20.90909194946289
2004-02-23,21.81818199157715
2004-02-24,21.81818199157715
2004-02-25,21.81818199157715
2004-02-26,21.81818199157715
2004-02-27,21.154544830322266
2004-03-01,21.154544830322266
2004-03-02,21.154544830322266
2004-03-03,20.03636360168457
2004-03-04,20.03636360168457
2004-03-05,20.03636360168457
2004-03-08,20.0
2004-03-09,21.81818199157715
2004-03-10,21.81818199157715
2004-03-11,21.81818199157715
2004-03-12,21.363636016845703
2004-03-15,21.22727394104004
2004-03-16,21.22727394104004
2004-03-17,21.22727394104004
2004-03-18,21.22727394104004
2004-03-19,21.22727394104004
2004-03-22,20.063636779785156
2004-03-23,20.063636779785156
2004-03-24,20.063636779785156
2004-03-25,20.063636779785156
2004-03-26,20.063636779785156
2004-03-29,20.063636779785156
2004-03-30,20.454544067382812
2004-03-31,20.454544067382812
2004-04-01,20.454544067382812
2004-04-02,20.454544067382812
2004-04-05,21.81818199157715
2004-04-06,21.81818199157715
2004-04-07,20.454544067382812
2004-04-08,20.0
2004-04-12,20.0
2004-04-13,20.0
2004-04-14,20.0
2004-04-15,20.0
2004-04-16,20.0
2004-04-19,20.454544067382812
2004-04-20,21.363636016845703
2004-04-21,21.363636016845703
2004-04-22,21.363636016845703
2004-04-23,21.363636016845703
2004-04-26,21.363636016845703
2004-04-27,21.363636016845703
2004-04-28,21.363636016845703
2004-04-29,21.363636016845703
2004-04-30,21.363636016845703
2004-05-03,21.363636016845703
2004-05-04,21.363636016845703
2004-05-05,21.363636016845703
2004-05-06,21.363636016845703
2004-05-07,21.81818199157715
2004-05-10,21.363636016845703
2004-05-11,21.363636016845703
2004-05-12,21.363636016845703
2004-05-13,21.363636016845703
2004-05-14,21.363636016845703
2004-05-17,21.363636016845703
2004-05-18,21.363636016845703
2004-05-19,21.363636016845703
2004-05-20,21.363636016845703
2004-05-21,21.363636016845703
2004-05-24,21.363636016845703
2004-05-25,21.363636016845703
2004-05-26,22.045455932617188
2004-05-27,22.045455932617188
2004-05-28,22.03636360168457
2004-06-01,22.03636360168457
2004-06-02,22.03636360168457
2004-06-03,22.03636360168457
2004-06-04,22.03636360168457
2004-06-07,22.03636360168457
2004-06-08,22.03636360168457
2004-06-09,22.03636360168457
2004-06-10,22.03636360168457
2004-06-14,21.899999618530273
2004-06-15,20.90909194946289
2004-06-16,20.90909194946289
2004-06-17,20.90909194946289
2004-06-18,20.90909194946289
2004-06-21,20.90909194946289
2004-06-22,20.90909194946289
2004-06-23,20.90909194946289
2004-06-24,20.90909194946289
2004-06-25,20.90909194946289
2004-06-28,20.90909194946289
2004-06-29,20.90909194946289
2004-06-30,20.454544067382812
2004-07-01,19.736364364624023
2004-07-02,19.736364364624023
2004-07-06,19.736364364624023
2004-07-07,19.736364364624023
2004-07-08,19.31818199157715
2004-07-09,19.09090805053711
2004-07-12,19.09090805053711
2004-07-13,19.09090805053711
2004-07-14,18.18181800842285
2004-07-15,18.18181800842285
2004-07-16,18.18181800842285
2004-07-19,18.18181800842285
2004-07-20,18.18181800842285
2004-07-21,18.85454559326172
2004-07-22,18.85454559326172
2004-07-23,18.85454559326172
2004-07-26,18.18181800842285
2004-07-27,18.18181800842285
2004-07-28,18.18181800842285
2004-07-29,19.05454444885254
2004-07-30,19.081817626953125
2004-08-02,19.081817626953125
2004-08-03,19.081817626953125
2004-08-04,19.081817626953125
2004-08-05,19.081817626953125
2004-08-06,19.081817626953125
2004-08-09,19.081817626953125
2004-08-10,19.081817626953125
2004-08-11,18.18181800842285
2004-08-12,18.18181800842285
2004-08-13,18.18181800842285
2004-08-16,18.18181800842285
2004-08-17,18.18181800842285
2004-08-18,18.636363983154297
2004-08-19,18.636363983154297
2004-08-20,17.77272605895996
2004-08-23,17.90909194946289
2004-08-24,17.90909194946289
2004-08-25,17.90909194946289
2004-08-26,18.636363983154297
2004-08-27,18.636363983154297
2004-08-30,18.636363983154297
2004-08-31,18.636363983154297
2004-09-01,18.72727394104004
2004-09-02,18.72727394104004
2004-09-03,18.690908432006836
2004-09-07,18.690908432006836
2004-09-08,18.690908432006836
2004-09-09,18.690908432006836
2004-09-10,18.690908432006836
2004-09-13,18.690908432006836
2004-09-14,19.09090805053711
2004-09-15,19.09090805053711
2004-09-16,19.09090805053711
2004-09-17,19.09090805053711
2004-09-20,19.09090805053711
2004-09-21,19.545455932617188
2004-09-22,19.545455932617188
2004-09-23,19.545455932617188
2004-09-24,19.545455932617188
2004-09-27,19.545455932617188
2004-09-28,19.545455932617188
2004-09-29,19.545455932617188
2004-09-30,19.09090805053711
2004-10-01,18.40909194946289
2004-10-04,18.40909194946289
2004-10-05,18.454544067382812
2004-10-06,18.89090919494629
2004-10-07,18.454544067382812
2004-10-08,18.454544067382812
2004-10-11,18.454544067382812
2004-10-12,18.454544067382812
2004-10-13,18.5
2004-10-14,18.5
2004-10-15,18.5
2004-10-18,18.42727279663086
2004-10-19,18.954544067382812
2004-10-20,19.18181800842285
2004-10-21,19.09090805053711
2004-10-22,19.09090805053711
2004-10-25,19.454544067382812
2004-10-26,19.09090805053711
2004-10-27,18.59090805053711
2004-10-28,19.09090805053711
2004-10-29,19.09090805053711
2004-11-01,19.09090805053711
2004-11-02,19.09090805053711
2004-11-03,19.09090805053711
2004-11-04,19.09090805053711
2004-11-05,19.09090805053711
2004-11-08,18.59090805053711
2004-11-09,18.59090805053711
2004-11-10,18.59090805053711
2004-11-11,19.09090805053711
2004-11-12,18.636363983154297
2004-11-15,18.636363983154297
2004-11-16,18.636363983154297
2004-11-17,18.636363983154297
2004-11-18,18.636363983154297
2004-11-19,18.90909194946289
2004-11-22,19.09090805053711
2004-11-23,19.09090805053711
2004-11-24,19.09090805053711
2004-11-26,19.09090805053711
2004-11-29,19.09090805053711
2004-11-30,19.09090805053711
2004-12-01,19.09090805053711
2004-12-02,19.09090805053711
2004-12-03,19.09090805053711
2004-12-06,19.09090805053711
2004-12-07,19.09090805053711
2004-12-08,19.09090805053711
2004-12-09,19.09090805053711
2004-12-10,19.09090805053711
2004-12-13,19.09090805053711
2004-12-14,18.636363983154297
2004-12-15,18.636363983154297
2004-12-16,18.636363983154297
2004-12-17,18.636363983154297
2004-12-20,18.636363983154297
2004-12-21,18.636363983154297
2004-12-22,18.636363983154297
2004-12-23,18.636363983154297
2004-12-27,18.636363983154297
2004-12-28,18.59090805053711
2004-12-29,18.59090805053711
2004-12-30,19.09090805053711
2004-12-31,19.09090805053711
2005-01-03,19.09090805053711
2005-01-04,19.0181827545166
2005-01-05,18.40909194946289
2005-01-06,18.40909194946289
2005-01-07,18.40909194946289
2005-01-10,18.40909194946289
2005-01-11,18.40909194946289
2005-01-12,18.59090805053711
2005-01-13,18.59090805053711
2005-01-14,18.59090805053711
2005-01-18,18.59090805053711
2005-01-19,18.59090805053711
2005-01-20,18.59090805053711
2005-01-21,18.59090805053711
2005-01-24,18.863636016845703
2005-01-25,18.863636016845703
2005-01-26,18.863636016845703
2005-01-27,18.863636016845703
2005-01-28,18.81818199157715
2005-01-31,18.81818199157715
2005-02-01,18.81818199157715
2005-02-02,18.863636016845703
2005-02-03,18.545455932617188
2005-02-04,18.545455932617188
2005-02-07,18.545455932617188
2005-02-08,18.545455932617188
2005-02-09,18.545455932617188
2005-02-10,18.545455932617188
2005-02-11,18.545455932617188
2005-02-14,18.545455932617188
2005-02-15,18.545455932617188
2005-02-16,18.545455932617188
2005-02-17,18.209091186523438
2005-02-18,18.18181800842285
2005-02-22,18.18181800842285
2005-02-23,17.954544067382812
2005-02-24,17.954544067382812
2005-02-25,17.77272605895996
2005-02-28,17.754545211791992
2005-03-01,17.754545211791992
2005-03-02,17.754545211791992
2005-03-03,17.527273178100586
2005-03-04,17.527273178100586
2005-03-07,17.527273178100586
2005-03-08,17.527273178100586
2005-03-09,17.31818199157715
2005-03-10,17.081817626953125
2005-03-11,17.081817626953125
2005-03-14,17.209091186523438
2005-03-15,17.27272605895996
2005-03-16,16.90909194946289
2005-03-17,16.918182373046875
2005-03-18,16.918182373046875
2005-03-21,16.9818172454834
2005-03-22,16.9818172454834
2005-03-23,17.72727394104004
2005-03-24,17.218181610107422
2005-03-28,17.218181610107422
2005-03-29,17.218181610107422
2005-03-30,17.72727394104004
2005-03-31,17.18181800842285
2005-04-01,17.18181800842285
2005-04-04,17.18181800842285
2005-04-05,17.27272605895996
2005-04-06,17.27272605895996
2005-04-07,17.18181800842285
2005-04-08,17.18181800842285
2005-04-11,17.18181800842285
2005-04-12,17.18181800842285
2005-04-13,17.18181800842285
2005-04-14,17.5
2005-04-15,17.045455932617188
2005-04-18,17.045455932617188
2005-04-19,17.045455932617188
2005-04-20,17.045455932617188
2005-04-21,17.045455932617188
2005-04-22,17.57272720336914
2005-04-25,16.72727394104004
2005-04-26,17.27272605895996
2005-04-27,17.27272605895996
2005-04-28,17.27272605895996
2005-04-29,17.5
2005-05-02,17.5
2005-05-03,17.5
2005-05-04,17.72727394104004
2005-05-05,17.27272605895996
2005-05-06,16.827272415161133
2005-05-09,16.827272415161133
2005-05-10,16.827272415161133
2005-05-11,16.827272415161133
2005-05-12,17.31818199157715
2005-05-13,19.09090805053711
2005-05-16,17.954544067382812
2005-05-17,17.872726440429688
2005-05-18,17.872726440429688
2005-05-19,17.27272605895996
2005-05-20,17.990909576416016
2005-05-23,18.0
2005-05-24,17.77272605895996
2005-05-25,17.763635635375977
2005-05-26,18.0
2005-05-27,18.0
2005-05-31,18.0
2005-06-01,18.0
2005-06-02,18.0
2005-06-03,18.0
2005-06-06,18.0
2005-06-07,17.736364364624023
2005-06-08,17.736364364624023
2005-06-09,17.736364364624023
2005-06-10,17.736364364624023
2005-06-13,17.736364364624023
2005-06-14,17.736364364624023
2005-06-15,17.39090919494629
2005-06-16,17.39090919494629
2005-06-17,17.39090919494629
2005-06-20,17.39090919494629
2005-06-21,17.045455932617188
2005-06-22,17.045455932617188
2005-06-23,17.045455932617188
2005-06-24,17.045455932617188
2005-06-27,17.045455932617188
2005-06-28,17.045455932617188
2005-06-29,17.27272605895996
2005-06-30,17.618181228637695
2005-07-01,17.77272605895996
2005-07-05,17.281818389892578
2005-07-06,17.281818389892578
2005-07-07,17.281818389892578
2005-07-08,17.045455932617188
2005-07-11,17.045455932617188
2005-07-12,17.045455932617188
2005-07-13,17.045455932617188
2005-07-14,17.045455932617188
2005-07-15,17.045455932617188
2005-07-18,17.045455932617188
2005-07-19,17.045455932617188
2005-07-20,17.045455932617188
2005-07-21,17.045455932617188
2005-07-22,17.045455932617188
2005-07-25,17.190908432006836
2005-07-26,17.190908432006836
2005-07-27,17.190908432006836
2005-07-28,17.190908432006836
2005-07-29,17.5
2005-08-01,17.5
2005-08-02,17.27272605895996
2005-08-03,16.863636016845703
2005-08-04,16.863636016845703
2005-08-05,16.863636016845703
2005-08-08,17.27272605895996
2005-08-09,17.27272605895996
2005-08-10,17.27272605895996
2005-08-11,17.27272605895996
2005-08-12,17.27272605895996
2005-08-15,17.03636360168457
2005-08-16,17.045455932617188
2005-08-17,16.472726821899414
2005-08-18,16.59090805053711
2005-08-19,16.59090805053711
2005-08-22,16.59090805053711
2005-08-23,17.0181827545166
2005-08-24,17.045455932617188
2005-08-25,16.68181800842285
2005-08-26,16.68181800842285
2005-08-29,16.64545440673828
2005-08-30,16.64545440673828
2005-08-31,16.363636016845703
2005-09-01,16.363636016845703
2005-09-02,16.363636016845703
2005-09-06,16.363636016845703
2005-09-07,16.81818199157715
2005-09-08,16.42727279663086
2005-09-09,16.42727279663086
2005-09-12,16.42727279663086
2005-09-13,16.363636016845703
2005-09-14,16.363636016845703
2005-09-15,16.59090805053711
2005-09-16,16.59090805053711
2005-09-19,16.59090805053711
2005-09-20,16.59090805053711
2005-09-21,16.59090805053711
2005-09-22,16.59090805053711
2005-09-23,15.909090995788574
2005-09-26,15.909090995788574
2005-09-27,15.609090805053711
2005-09-28,15.609090805053711
2005-09-29,16.136363983154297
2005-09-30,15.909090995788574
2005-10-03,15.93636417388916
2005-10-04,16.363636016845703
2005-10-05,16.363636016845703
2005-10-06,16.363636016845703
2005-10-07,16.363636016845703
2005-10-10,16.363636016845703
2005-10-11,16.363636016845703
2005-10-12,16.363636016845703
2005-10-13,16.363636016845703
2005-10-14,16.363636016845703
2005-10-17,16.363636016845703
2005-10-18,16.363636016845703
2005-10-19,16.363636016845703
2005-10-20,16.363636016845703
2005-10-21,16.363636016845703
2005-10-24,16.363636016845703
2005-10-25,15.699999809265137
2005-10-26,15.699999809265137
2005-10-27,15.545454978942871
2005-10-28,15.545454978942871
2005-10-31,15.545454978942871
2005-11-01,15.545454978942871
2005-11-02,15.154544830322266
2005-11-03,15.154544830322266
2005-11-04,15.454545021057129
2005-11-07,15.454545021057129
2005-11-08,15.454545021057129
2005-11-09,15.454545021057129
2005-11-10,15.290908813476562
2005-11-11,15.336363792419434
2005-11-14,15.909090995788574
2005-11-15,15.909090995788574
2005-11-16,15.909090995788574
2005-11-17,15.909090995788574
2005-11-18,15.909090995788574
2005-11-21,15.909090995788574
2005-11-22,15.909090995788574
2005-11-23,15.590909004211426
2005-11-25,15.590909004211426
2005-11-28,15.590909004211426
2005-11-29,15.772727012634277
2005-11-30,15.772727012634277
2005-12-01,16.136363983154297
2005-12-02,16.136363983154297
2005-12-05,16.136363983154297
2005-12-06,15.772727012634277
2005-12-07,15.781818389892578
2005-12-08,15.781818389892578
2005-12-09,15.781818389892578
2005-12-12,15.781818389892578
2005-12-13,15.781818389892578
2005-12-14,15.781818389892578
2005-12-15,15.781818389892578
2005-12-16,16.22727394104004
2005-12-19,16.22727394104004
2005-12-20,16.22727394104004
2005-12-21,16.22727394104004
2005-12-22,16.136363983154297
2005-12-23,16.136363983154297
2005-12-27,16.09090805053711
2005-12-28,16.0
2005-12-29,15.772727012634277
2005-12-30,16.27272605895996
2006-01-03,16.27272605895996
2006-01-04,16.27272605895996
2006-01-05,15.809090614318848
2006-01-06,15.809090614318848
2006-01-09,16.0
2006-01-10,16.0
2006-01-11,16.0
2006-01-12,16.0
2006-01-13,16.0
2006-01-17,16.0
2006-01-18,16.0
2006-01-19,16.363636016845703
2006-01-20,16.363636016845703
2006-01-23,16.363636016845703
2006-01-24,16.363636016845703
2006-01-25,16.42727279663086
2006-01-26,16.27272605895996
2006-01-27,16.363636016845703
2006-01-30,15.972726821899414
2006-01-31,16.27272605895996
2006-02-01,16.27272605895996
2006-02-02,16.136363983154297
2006-02-03,16.136363983154297
2006-02-06,16.27272605895996
2006-02-07,16.27272605895996
2006-02-08,16.454544067382812
2006-02-09,16.454544067382812
2006-02-10,16.454544067382812
2006-02-13,16.454544067382812
2006-02-14,16.33636474609375
2006-02-15,16.33636474609375
2006-02-16,16.59090805053711
2006-02-17,16.77272605895996
2006-02-21,17.045455932617188
2006-02-22,17.045455932617188
2006-02-23,17.27272605895996
2006-02-24,17.27272605895996
2006-02-27,17.27272605895996
2006-02-28,17.72727394104004
2006-03-01,16.972726821899414
2006-03-02,16.972726821899414
2006-03-03,16.972726821899414
2006-03-06,17.72727394104004
2006-03-07,17.72727394104004
2006-03-08,17.718181610107422
2006-03-09,17.718181610107422
2006-03-10,17.27272605895996
2006-03-13,17.27272605895996
2006-03-14,17.27272605895996
2006-03-15,17.936363220214844
2006-03-16,17.68181800842285
2006-03-17,17.68181800842285
2006-03-20,17.68181800842285
2006-03-21,17.290908813476562
2006-03-22,17.290908813476562
2006-03-23,17.290908813476562
2006-03-24,17.290908813476562
2006-03-27,17.18181800842285
2006-03-28,17.18181800842285
2006-03-29,17.94545555114746
2006-03-30,18.172727584838867
2006-03-31,18.77272605895996
2006-04-03,18.77272605895996
2006-04-04,18.77272605895996
2006-04-05,18.77272605895996
2006-04-06,18.77272605895996
2006-04-07,18.77272605895996
2006-04-10,18.77272605895996
2006-04-11,18.209091186523438
2006-04-12,18.40909194946289
2006-04-13,18.40909194946289
2006-04-17,18.40909194946289
2006-04-18,17.31818199157715
2006-04-19,17.14545440673828
2006-04-20,17.490909576416016
2006-04-21,17.490909576416016
2006-04-24,17.081817626953125
2006-04-25,16.85454559326172
2006-04-26,16.990909576416016
2006-04-27,16.990909576416016
2006-04-28,16.990909576416016
2006-05-01,17.200000762939453
2006-05-02,17.218181610107422
2006-05-03,17.44545555114746
2006-05-04,17.509090423583984
2006-05-05,17.509090423583984
2006-05-08,17.72727394104004
2006-05-09,17.045455932617188
2006-05-10,17.045455932617188
2006-05-11,17.045455932617188
2006-05-12,17.045455932617188
2006-05-15,17.045455932617188
2006-05-16,17.045455932617188
2006-05-17,16.827272415161133
2006-05-18,16.827272415161133
2006-05-19,16.827272415161133
2006-05-22,16.827272415161133
2006-05-23,16.827272415161133
2006-05-24,16.827272415161133
2006-05-25,16.827272415161133
2006-05-26,16.827272415161133
2006-05-30,16.827272415161133
2006-05-31,16.827272415161133
2006-06-01,16.827272415161133
2006-06-02,16.190908432006836
2006-06-05,16.190908432006836
2006-06-06,16.190908432006836
2006-06-07,16.190908432006836
2006-06-08,16.190908432006836
2006-06-09,16.136363983154297
2006-06-12,16.136363983154297
2006-06-13,16.136363983154297
2006-06-14,16.809091567993164
2006-06-15,16.4818172454834
2006-06-16,15.93636417388916
2006-06-19,15.93636417388916
2006-06-20,16.372726440429688
2006-06-21,16.372726440429688
2006-06-22,16.372726440429688
2006-06-23,16.372726440429688
2006-06-26,16.372726440429688
2006-06-27,16.372726440429688
2006-06-28,16.372726440429688
2006-06-29,16.372726440429688
2006-06-30,16.81818199157715
2006-07-03,17.236364364624023
2006-07-05,17.236364364624023
2006-07-06,17.154544830322266
2006-07-07,17.200000762939453
2006-07-10,17.27272605895996
2006-07-11,17.27272605895996
2006-07-12,17.27272605895996
2006-07-13,17.490909576416016
2006-07-14,17.72727394104004
2006-07-17,18.020000457763672
2006-07-18,18.020000457763672
2006-07-19,17.75
2006-07-20,17.709999084472656
2006-07-21,17.850000381469727
2006-07-24,17.850000381469727
2006-07-25,17.850000381469727
2006-07-26,17.850000381469727
2006-07-27,17.850000381469727
2006-07-28,17.850000381469727
2006-07-31,17.649999618530273
2006-08-01,17.649999618530273
2006-08-02,17.649999618530273
2006-08-03,17.649999618530273
2006-08-04,17.649999618530273
2006-08-07,17.649999618530273
2006-08-08,17.649999618530273
2006-08-09,17.649999618530273
2006-08-10,17.649999618530273
2006-08-11,17.649999618530273
2006-08-14,17.649999618530273
2006-08-15,17.649999618530273
2006-08-16,17.649999618530273
2006-08-17,19.25
2006-08-18,19.25
2006-08-21,19.25
2006-08-22,19.25
2006-08-23,18.0
2006-08-24,18.0
2006-08-25,18.0
2006-08-28,18.0
2006-08-29,18.0
2006-08-30,18.25
2006-08-31,18.25
2006-09-01,18.25
2006-09-05,18.549999237060547
2006-09-06,18.0
2006-09-07,18.0
2006-09-08,18.0
2006-09-11,18.0
2006-09-12,18.0
2006-09-13,18.0
2006-09-14,18.0
2006-09-15,18.0
