,CORE
2016-09-16,35.880001068115234
2016-09-19,36.34000015258789
2016-09-20,35.15999984741211
2016-09-21,35.25
2016-09-22,35.880001068115234
2016-09-23,36.349998474121094
2016-09-26,36.400001525878906
2016-09-27,36.63999938964844
2016-09-28,36.63999938964844
2016-09-29,36.849998474121094
2016-09-30,35.79999923706055
2016-10-03,35.849998474121094
2016-10-04,35.470001220703125
2016-10-05,34.880001068115234
2016-10-06,34.9900016784668
2016-10-07,34.77000045776367
2016-10-10,34.88999938964844
2016-10-11,34.310001373291016
2016-10-12,34.959999084472656
2016-10-13,35.130001068115234
2016-10-14,35.20000076293945
2016-10-17,35.11000061035156
2016-10-18,35.349998474121094
2016-10-19,35.02000045776367
2016-10-20,34.09000015258789
2016-10-21,34.130001068115234
2016-10-24,34.810001373291016
2016-10-25,34.970001220703125
2016-10-26,35.02000045776367
2016-10-27,34.959999084472656
2016-10-28,35.130001068115234
2016-10-31,35.349998474121094
2016-11-01,35.369998931884766
2016-11-02,35.75
2016-11-03,33.959999084472656
2016-11-04,33.59000015258789
2016-11-07,33.4900016784668
2016-11-08,33.2400016784668
2016-11-09,33.720001220703125
2016-11-10,33.310001373291016
2016-11-11,34.630001068115234
2016-11-14,35.66999816894531
2016-11-15,35.599998474121094
2016-11-16,35.869998931884766
2016-11-17,36.36000061035156
2016-11-18,36.70000076293945
2016-11-21,35.83000183105469
2016-11-22,36.25
2016-11-23,36.279998779296875
2016-11-25,36.52000045776367
2016-11-28,36.34000015258789
2016-11-29,36.189998626708984
2016-11-30,36.5099983215332
2016-12-01,35.029998779296875
2016-12-02,35.369998931884766
2016-12-05,36.529998779296875
2016-12-06,38.09000015258789
2016-12-07,38.900001525878906
2016-12-08,38.84000015258789
2016-12-09,40.0
2016-12-12,39.09000015258789
2016-12-13,38.91999816894531
2016-12-14,38.52000045776367
2016-12-15,39.34000015258789
2016-12-16,42.939998626708984
2016-12-19,43.16999816894531
2016-12-20,43.459999084472656
2016-12-21,43.02000045776367
2016-12-22,42.91999816894531
2016-12-23,43.189998626708984
2016-12-27,43.20000076293945
2016-12-28,43.0099983215332
2016-12-29,43.459999084472656
2016-12-30,43.06999969482422
2017-01-03,43.02000045776367
2017-01-04,43.0099983215332
2017-01-05,42.81999969482422
2017-01-06,42.45000076293945
2017-01-09,42.470001220703125
2017-01-10,42.4900016784668
2017-01-11,42.720001220703125
2017-01-12,42.79999923706055
2017-01-13,42.90999984741211
2017-01-17,42.75
2017-01-18,42.400001525878906
2017-01-19,40.56999969482422
2017-01-20,40.08000183105469
2017-01-23,39.34000015258789
2017-01-24,40.130001068115234
2017-01-25,37.880001068115234
2017-01-26,36.75
2017-01-27,35.939998626708984
2017-01-30,35.790000915527344
2017-01-31,34.93000030517578
2017-02-01,33.689998626708984
2017-02-02,33.66999816894531
2017-02-03,34.150001525878906
2017-02-06,33.2599983215332
2017-02-07,32.68000030517578
2017-02-08,32.83000183105469
2017-02-09,33.36000061035156
2017-02-10,33.13999938964844
2017-02-13,33.029998779296875
2017-02-14,32.939998626708984
2017-02-15,33.150001525878906
2017-02-16,33.25
2017-02-17,32.939998626708984
2017-02-21,33.52000045776367
2017-02-22,33.20000076293945
2017-02-23,33.58000183105469
2017-02-24,32.9900016784668
2017-02-27,33.060001373291016
2017-02-28,32.52000045776367
2017-03-01,32.529998779296875
2017-03-02,32.2400016784668
2017-03-03,31.260000228881836
2017-03-06,31.350000381469727
2017-03-07,31.219999313354492
2017-03-08,31.110000610351562
2017-03-09,31.6299991607666
2017-03-10,31.489999771118164
2017-03-13,31.25
2017-03-14,31.350000381469727
2017-03-15,32.68000030517578
2017-03-16,32.84000015258789
2017-03-17,33.959999084472656
2017-03-20,32.369998931884766
2017-03-21,31.280000686645508
2017-03-22,30.920000076293945
2017-03-23,31.06999969482422
2017-03-24,30.84000015258789
2017-03-27,30.889999389648438
2017-03-28,30.719999313354492
2017-03-29,30.3799991607666
2017-03-30,30.690000534057617
2017-03-31,31.190000534057617
2017-04-03,30.34000015258789
2017-04-04,30.25
2017-04-05,30.229999542236328
2017-04-06,30.760000228881836
2017-04-07,30.850000381469727
2017-04-10,31.299999237060547
2017-04-11,31.450000762939453
2017-04-12,31.559999465942383
2017-04-13,30.81999969482422
2017-04-17,30.760000228881836
2017-04-18,34.869998931884766
2017-04-19,33.060001373291016
2017-04-20,33.91999816894531
2017-04-21,33.599998474121094
2017-04-24,34.18000030517578
2017-04-25,34.86000061035156
2017-04-26,35.5099983215332
2017-04-27,35.61000061035156
2017-04-28,35.02000045776367
2017-05-01,34.90999984741211
2017-05-02,35.0
2017-05-03,35.38999938964844
2017-05-04,35.540000915527344
2017-05-05,35.709999084472656
2017-05-08,35.29999923706055
2017-05-09,36.0099983215332
2017-05-10,34.72999954223633
2017-05-11,35.189998626708984
2017-05-12,35.04999923706055
2017-05-15,35.08000183105469
2017-05-16,35.18000030517578
2017-05-17,34.4900016784668
2017-05-18,33.849998474121094
2017-05-19,33.75
2017-05-22,34.779998779296875
2017-05-23,34.58000183105469
2017-05-24,34.4900016784668
2017-05-25,34.77000045776367
2017-05-26,34.38999938964844
2017-05-30,34.08000183105469
2017-05-31,34.04999923706055
2017-06-01,34.90999984741211
2017-06-02,35.47999954223633
2017-06-05,35.47999954223633
2017-06-06,35.13999938964844
2017-06-07,35.349998474121094
2017-06-08,35.7400016784668
2017-06-09,36.720001220703125
2017-06-12,36.099998474121094
2017-06-13,36.04999923706055
2017-06-14,36.18000030517578
2017-06-15,35.72999954223633
2017-06-16,34.400001525878906
2017-06-19,34.20000076293945
2017-06-20,32.720001220703125
2017-06-21,32.63999938964844
2017-06-22,32.849998474121094
2017-06-23,33.439998626708984
2017-06-26,32.790000915527344
2017-06-27,32.25
2017-06-28,32.54999923706055
2017-06-29,32.599998474121094
2017-06-30,33.060001373291016
2017-07-03,33.459999084472656
2017-07-05,32.779998779296875
2017-07-06,31.799999237060547
2017-07-07,32.220001220703125
2017-07-10,32.83000183105469
2017-07-11,35.2599983215332
2017-07-12,36.29999923706055
2017-07-13,36.2400016784668
2017-07-14,35.65999984741211
2017-07-17,35.77000045776367
2017-07-18,35.650001525878906
2017-07-19,36.45000076293945
2017-07-20,37.02000045776367
2017-07-21,37.099998474121094
2017-07-24,36.97999954223633
2017-07-25,37.529998779296875
2017-07-26,37.959999084472656
2017-07-27,37.56999969482422
2017-07-28,36.43000030517578
2017-07-31,36.66999816894531
2017-08-01,37.439998626708984
2017-08-02,37.13999938964844
2017-08-03,36.5099983215332
2017-08-04,35.77000045776367
2017-08-07,35.91999816894531
2017-08-08,29.959999084472656
2017-08-09,28.790000915527344
2017-08-10,27.969999313354492
2017-08-11,27.979999542236328
2017-08-14,27.6200008392334
2017-08-15,27.170000076293945
2017-08-16,26.850000381469727
2017-08-17,26.829999923706055
2017-08-18,26.510000228881836
2017-08-21,26.5
2017-08-22,27.950000762939453
2017-08-23,27.549999237060547
2017-08-24,26.90999984741211
2017-08-25,26.3700008392334
2017-08-28,26.399999618530273
2017-08-29,26.280000686645508
2017-08-30,26.540000915527344
2017-08-31,27.059999465942383
2017-09-01,27.329999923706055
2017-09-05,27.979999542236328
2017-09-06,28.34000015258789
2017-09-07,28.239999771118164
2017-09-08,27.350000381469727
2017-09-11,27.940000534057617
2017-09-12,27.969999313354492
2017-09-13,28.450000762939453
2017-09-14,28.639999389648438
2017-09-15,29.43000030517578
2017-09-18,28.93000030517578
2017-09-19,29.030000686645508
2017-09-20,29.579999923706055
2017-09-21,29.59000015258789
2017-09-22,29.940000534057617
2017-09-25,30.600000381469727
2017-09-26,31.65999984741211
2017-09-27,32.34000015258789
2017-09-28,32.369998931884766
2017-09-29,32.13999938964844
2017-10-02,32.18000030517578
2017-10-03,32.79999923706055
2017-10-04,32.810001373291016
2017-10-05,32.70000076293945
2017-10-06,32.380001068115234
2017-10-09,31.610000610351562
2017-10-10,32.279998779296875
2017-10-11,32.529998779296875
2017-10-12,33.029998779296875
2017-10-13,33.11000061035156
2017-10-16,33.349998474121094
2017-10-17,33.31999969482422
2017-10-18,33.540000915527344
2017-10-19,33.560001373291016
2017-10-20,33.40999984741211
2017-10-23,33.2599983215332
2017-10-24,33.33000183105469
2017-10-25,33.45000076293945
2017-10-26,33.79999923706055
2017-10-27,33.650001525878906
2017-10-30,33.18000030517578
2017-10-31,34.060001373291016
2017-11-01,34.38999938964844
2017-11-02,34.09000015258789
2017-11-03,33.84000015258789
2017-11-06,33.70000076293945
2017-11-07,30.6299991607666
2017-11-08,29.059999465942383
2017-11-09,29.149999618530273
2017-11-10,29.280000686645508
2017-11-13,30.170000076293945
2017-11-14,30.0
2017-11-15,30.350000381469727
2017-11-16,31.280000686645508
2017-11-17,30.8799991607666
2017-11-20,30.489999771118164
2017-11-21,30.690000534057617
2017-11-22,31.110000610351562
2017-11-24,31.229999542236328
2017-11-27,30.93000030517578
2017-11-28,31.299999237060547
2017-11-29,33.040000915527344
2017-11-30,33.15999984741211
2017-12-01,32.2400016784668
2017-12-04,33.7400016784668
2017-12-05,32.61000061035156
2017-12-06,32.630001068115234
2017-12-07,32.13999938964844
2017-12-08,31.959999084472656
2017-12-11,31.75
2017-12-12,31.489999771118164
2017-12-13,31.200000762939453
2017-12-14,30.700000762939453
2017-12-15,31.3799991607666
2017-12-18,31.8700008392334
2017-12-19,31.260000228881836
2017-12-20,30.309999465942383
2017-12-21,29.950000762939453
2017-12-22,30.34000015258789
2017-12-26,31.290000915527344
2017-12-27,31.25
2017-12-28,31.299999237060547
2017-12-29,31.579999923706055
2018-01-02,31.229999542236328
2018-01-03,31.059999465942383
2018-01-04,31.40999984741211
2018-01-05,24.18000030517578
2018-01-08,25.68000030517578
2018-01-09,25.219999313354492
2018-01-10,24.399999618530273
2018-01-11,24.239999771118164
2018-01-12,24.729999542236328
2018-01-16,25.09000015258789
2018-01-17,24.719999313354492
2018-01-18,23.6299991607666
2018-01-19,23.850000381469727
2018-01-22,23.790000915527344
2018-01-23,23.450000762939453
2018-01-24,23.3799991607666
2018-01-25,23.360000610351562
2018-01-26,22.850000381469727
2018-01-29,22.639999389648438
2018-01-30,22.059999465942383
2018-01-31,22.09000015258789
2018-02-01,21.770000457763672
2018-02-02,20.920000076293945
2018-02-05,20.579999923706055
2018-02-06,20.5
2018-02-07,20.670000076293945
2018-02-08,20.75
2018-02-09,20.709999084472656
2018-02-12,20.719999313354492
2018-02-13,20.739999771118164
2018-02-14,21.110000610351562
2018-02-15,21.420000076293945
2018-02-16,21.25
2018-02-20,20.360000610351562
2018-02-21,20.93000030517578
2018-02-22,20.219999313354492
2018-02-23,20.850000381469727
2018-02-26,20.90999984741211
2018-02-27,20.920000076293945
2018-02-28,20.469999313354492
2018-03-01,20.25
2018-03-02,20.59000015258789
2018-03-05,21.8700008392334
2018-03-06,22.719999313354492
2018-03-07,22.420000076293945
2018-03-08,22.459999084472656
2018-03-09,22.65999984741211
2018-03-12,22.6299991607666
2018-03-13,22.5
2018-03-14,22.59000015258789
2018-03-15,22.350000381469727
2018-03-16,22.450000762939453
2018-03-19,22.350000381469727
2018-03-20,21.739999771118164
2018-03-21,21.600000381469727
2018-03-22,21.200000762939453
2018-03-23,20.739999771118164
2018-03-26,20.920000076293945
2018-03-27,20.899999618530273
2018-03-28,21.299999237060547
2018-03-29,21.260000228881836
2018-04-02,20.8700008392334
2018-04-03,21.1299991607666
2018-04-04,21.739999771118164
2018-04-05,21.8700008392334
2018-04-06,21.530000686645508
2018-04-09,21.270000457763672
2018-04-10,21.350000381469727
2018-04-11,21.6200008392334
2018-04-12,21.809999465942383
2018-04-13,21.360000610351562
2018-04-16,21.579999923706055
2018-04-17,22.049999237060547
2018-04-18,21.65999984741211
2018-04-19,21.219999313354492
2018-04-20,21.1200008392334
2018-04-23,20.899999618530273
2018-04-24,21.0
2018-04-25,21.0
2018-04-26,20.420000076293945
2018-04-27,20.450000762939453
2018-04-30,20.610000610351562
2018-05-01,20.510000228881836
2018-05-02,20.510000228881836
2018-05-03,20.34000015258789
2018-05-04,20.309999465942383
2018-05-07,20.239999771118164
2018-05-08,17.3799991607666
2018-05-09,18.25
2018-05-10,18.290000915527344
2018-05-11,19.059999465942383
2018-05-14,19.1299991607666
2018-05-15,18.920000076293945
2018-05-16,18.5
2018-05-17,18.600000381469727
2018-05-18,18.450000762939453
2018-05-21,18.239999771118164
2018-05-22,18.450000762939453
2018-05-23,18.3799991607666
2018-05-24,18.40999984741211
2018-05-25,18.489999771118164
2018-05-29,18.639999389648438
2018-05-30,19.309999465942383
2018-05-31,19.520000457763672
2018-06-01,19.440000534057617
2018-06-04,20.389999389648438
2018-06-05,20.3700008392334
2018-06-06,20.399999618530273
2018-06-07,20.350000381469727
2018-06-08,20.489999771118164
2018-06-11,20.700000762939453
2018-06-12,20.760000228881836
2018-06-13,20.09000015258789
2018-06-14,20.68000030517578
2018-06-15,20.940000534057617
2018-06-18,21.3799991607666
2018-06-19,22.25
2018-06-20,22.40999984741211
2018-06-21,22.56999969482422
2018-06-22,22.809999465942383
2018-06-25,22.84000015258789
2018-06-26,23.290000915527344
2018-06-27,22.989999771118164
2018-06-28,22.989999771118164
2018-06-29,22.700000762939453
2018-07-02,22.579999923706055
2018-07-03,22.770000457763672
2018-07-05,23.360000610351562
2018-07-06,23.739999771118164
2018-07-09,23.959999084472656
2018-07-10,23.989999771118164
2018-07-11,23.850000381469727
2018-07-12,23.3799991607666
2018-07-13,23.489999771118164
2018-07-16,23.440000534057617
2018-07-17,23.6299991607666
2018-07-18,23.950000762939453
2018-07-19,24.15999984741211
2018-07-20,24.329999923706055
2018-07-23,24.200000762939453
2018-07-24,23.899999618530273
2018-07-25,24.31999969482422
2018-07-26,24.760000228881836
2018-07-27,23.940000534057617
2018-07-30,24.309999465942383
2018-07-31,24.18000030517578
2018-08-01,23.790000915527344
2018-08-02,24.34000015258789
2018-08-03,24.510000228881836
2018-08-06,25.139999389648438
2018-08-07,28.280000686645508
2018-08-08,29.059999465942383
2018-08-09,31.079999923706055
2018-08-10,31.540000915527344
2018-08-13,31.65999984741211
2018-08-14,33.13999938964844
2018-08-15,33.5099983215332
2018-08-16,33.4900016784668
2018-08-17,33.61000061035156
2018-08-20,34.040000915527344
2018-08-21,34.790000915527344
2018-08-22,34.54999923706055
2018-08-23,34.790000915527344
2018-08-24,35.540000915527344
2018-08-27,35.31999969482422
2018-08-28,34.470001220703125
2018-08-29,34.66999816894531
2018-08-30,35.20000076293945
2018-08-31,35.77000045776367
2018-09-04,35.869998931884766
2018-09-05,36.59000015258789
2018-09-06,36.959999084472656
2018-09-07,36.959999084472656
2018-09-10,35.9900016784668
2018-09-11,34.88999938964844
2018-09-12,35.68000030517578
2018-09-13,34.27000045776367
2018-09-14,33.65999984741211
2018-09-17,33.27000045776367
2018-09-18,34.150001525878906
2018-09-19,33.5099983215332
2018-09-20,33.83000183105469
2018-09-21,34.099998474121094
2018-09-24,33.290000915527344
2018-09-25,33.529998779296875
2018-09-26,33.56999969482422
2018-09-27,33.83000183105469
2018-09-28,33.959999084472656
2018-10-01,34.029998779296875
2018-10-02,33.560001373291016
2018-10-03,33.650001525878906
2018-10-04,33.599998474121094
2018-10-05,33.56999969482422
2018-10-08,34.04999923706055
2018-10-09,34.77000045776367
2018-10-10,34.09000015258789
2018-10-11,33.849998474121094
2018-10-12,34.83000183105469
2018-10-15,35.7599983215332
2018-10-16,36.880001068115234
2018-10-17,37.380001068115234
2018-10-18,36.65999984741211
2018-10-19,37.779998779296875
2018-10-22,37.95000076293945
2018-10-23,37.970001220703125
2018-10-24,37.4900016784668
2018-10-25,37.40999984741211
2018-10-26,37.209999084472656
2018-10-29,38.68000030517578
2018-10-30,39.41999816894531
2018-10-31,38.40999984741211
2018-11-01,38.310001373291016
2018-11-02,38.150001525878906
2018-11-05,37.900001525878906
2018-11-06,30.389999389648438
2018-11-07,29.670000076293945
2018-11-08,30.540000915527344
2018-11-09,29.0
2018-11-12,28.6200008392334
2018-11-13,28.469999313354492
2018-11-14,28.139999389648438
2018-11-15,27.780000686645508
2018-11-16,27.850000381469727
2018-11-19,27.770000457763672
2018-11-20,26.969999313354492
2018-11-21,27.25
2018-11-23,26.75
2018-11-26,26.860000610351562
2018-11-27,25.899999618530273
2018-11-28,26.920000076293945
2018-11-29,27.31999969482422
2018-11-30,26.280000686645508
2018-12-03,27.0
2018-12-04,25.84000015258789
2018-12-06,25.1200008392334
2018-12-07,24.739999771118164
2018-12-10,24.969999313354492
2018-12-11,25.209999084472656
2018-12-12,25.8700008392334
2018-12-13,26.219999313354492
2018-12-14,24.760000228881836
2018-12-17,24.459999084472656
2018-12-18,24.84000015258789
2018-12-19,24.440000534057617
2018-12-20,24.950000762939453
2018-12-21,24.34000015258789
2018-12-24,23.31999969482422
2018-12-26,24.440000534057617
2018-12-27,24.559999465942383
2018-12-28,23.75
2018-12-31,23.25
2019-01-02,23.790000915527344
2019-01-03,24.59000015258789
2019-01-04,25.520000457763672
2019-01-07,26.079999923706055
2019-01-08,27.170000076293945
2019-01-09,27.110000610351562
2019-01-10,26.84000015258789
2019-01-11,27.549999237060547
2019-01-14,27.610000610351562
2019-01-15,27.639999389648438
2019-01-16,28.6200008392334
2019-01-17,28.530000686645508
2019-01-18,28.739999771118164
2019-01-22,28.719999313354492
2019-01-23,29.18000030517578
2019-01-24,28.889999389648438
2019-01-25,28.700000762939453
2019-01-28,28.25
2019-01-29,28.149999618530273
2019-01-30,28.040000915527344
2019-01-31,27.8799991607666
2019-02-01,28.059999465942383
2019-02-04,28.329999923706055
2019-02-05,28.850000381469727
2019-02-06,28.280000686645508
2019-02-07,27.989999771118164
2019-02-08,28.739999771118164
2019-02-11,28.950000762939453
2019-02-12,29.3700008392334
2019-02-13,29.690000534057617
2019-02-14,29.389999389648438
2019-02-15,29.510000228881836
2019-02-19,29.850000381469727
2019-02-20,30.729999542236328
2019-02-21,30.729999542236328
2019-02-22,31.260000228881836
2019-02-25,30.940000534057617
2019-02-26,30.18000030517578
2019-02-27,30.81999969482422
2019-02-28,31.510000228881836
2019-03-01,35.91999816894531
2019-03-04,37.119998931884766
2019-03-05,38.439998626708984
2019-03-06,37.86000061035156
2019-03-07,38.150001525878906
2019-03-08,38.18000030517578
2019-03-11,38.689998626708984
2019-03-12,37.900001525878906
2019-03-13,37.5099983215332
2019-03-14,37.029998779296875
2019-03-15,36.09000015258789
2019-03-18,36.720001220703125
2019-03-19,36.33000183105469
2019-03-20,35.529998779296875
2019-03-21,36.150001525878906
2019-03-22,35.7599983215332
2019-03-25,36.43000030517578
2019-03-26,36.810001373291016
2019-03-27,36.70000076293945
2019-03-28,37.279998779296875
2019-03-29,37.130001068115234
2019-04-01,38.0
2019-04-02,37.34000015258789
2019-04-03,37.29999923706055
2019-04-04,37.54999923706055
2019-04-05,37.4900016784668
2019-04-08,37.400001525878906
2019-04-09,36.90999984741211
2019-04-10,37.27000045776367
2019-04-11,37.5
2019-04-12,36.849998474121094
2019-04-15,37.16999816894531
2019-04-16,37.81999969482422
2019-04-17,37.47999954223633
2019-04-18,36.349998474121094
2019-04-22,36.0
2019-04-23,36.95000076293945
2019-04-24,36.959999084472656
2019-04-25,36.38999938964844
2019-04-26,36.33000183105469
2019-04-29,36.119998931884766
2019-04-30,36.349998474121094
2019-05-01,35.22999954223633
2019-05-02,36.0099983215332
2019-05-03,36.58000183105469
2019-05-06,36.43000030517578
2019-05-07,35.88999938964844
2019-05-08,39.709999084472656
2019-05-09,38.029998779296875
2019-05-10,38.9900016784668
2019-05-13,37.540000915527344
2019-05-14,38.11000061035156
2019-05-15,37.43000030517578
2019-05-16,38.20000076293945
2019-05-17,38.20000076293945
2019-05-20,38.130001068115234
2019-05-21,38.560001373291016
2019-05-22,38.40999984741211
2019-05-23,37.56999969482422
2019-05-24,38.16999816894531
2019-05-28,38.97999954223633
2019-05-29,37.439998626708984
2019-05-30,36.7599983215332
2019-05-31,36.880001068115234
2019-06-03,37.02000045776367
2019-06-04,37.810001373291016
2019-06-05,39.25
2019-06-06,38.75
2019-06-07,39.0099983215332
2019-06-10,38.40999984741211
2019-06-11,38.9900016784668
2019-06-12,38.72999954223633
2019-06-13,39.11000061035156
2019-06-14,37.93000030517578
2019-06-17,37.81999969482422
2019-06-18,37.599998474121094
2019-06-19,37.33000183105469
2019-06-20,37.880001068115234
2019-06-21,36.43000030517578
2019-06-24,36.5
2019-06-25,37.75
2019-06-26,38.119998931884766
2019-06-27,39.0
2019-06-28,39.720001220703125
2019-07-01,39.119998931884766
2019-07-02,39.470001220703125
2019-07-03,40.15999984741211
2019-07-05,40.810001373291016
2019-07-08,39.900001525878906
2019-07-09,39.75
2019-07-10,39.849998474121094
2019-07-11,39.150001525878906
2019-07-12,39.349998474121094
2019-07-15,38.83000183105469
2019-07-16,38.290000915527344
2019-07-17,37.95000076293945
2019-07-18,38.22999954223633
2019-07-19,37.939998626708984
2019-07-22,37.63999938964844
2019-07-23,37.880001068115234
2019-07-24,38.400001525878906
2019-07-25,37.38999938964844
2019-07-26,38.06999969482422
2019-07-29,38.25
2019-07-30,37.720001220703125
2019-07-31,37.43000030517578
2019-08-01,35.47999954223633
2019-08-02,35.060001373291016
2019-08-05,34.119998931884766
2019-08-06,35.20000076293945
2019-08-07,34.11000061035156
2019-08-08,35.54999923706055
2019-08-09,33.75
2019-08-12,33.79999923706055
2019-08-13,33.650001525878906
2019-08-14,32.08000183105469
2019-08-15,32.40999984741211
2019-08-16,33.41999816894531
2019-08-19,32.970001220703125
2019-08-20,32.599998474121094
2019-08-21,32.27000045776367
2019-08-22,32.470001220703125
2019-08-23,32.43000030517578
2019-08-26,32.66999816894531
2019-08-27,31.989999771118164
2019-08-28,32.5
2019-08-29,32.7599983215332
2019-08-30,32.38999938964844
2019-09-03,32.029998779296875
2019-09-04,32.34000015258789
2019-09-05,33.209999084472656
2019-09-06,32.869998931884766
2019-09-09,32.63999938964844
2019-09-10,32.79999923706055
2019-09-11,33.36000061035156
2019-09-12,34.060001373291016
2019-09-13,33.060001373291016
2019-09-16,32.2400016784668
2019-09-17,32.25
2019-09-18,31.309999465942383
2019-09-19,31.0
2019-09-20,31.079999923706055
2019-09-23,30.90999984741211
2019-09-24,30.649999618530273
2019-09-25,30.81999969482422
2019-09-26,31.170000076293945
2019-09-27,30.940000534057617
2019-09-30,32.119998931884766
2019-10-01,31.469999313354492
2019-10-02,30.559999465942383
2019-10-03,28.600000381469727
2019-10-04,29.059999465942383
2019-10-07,28.68000030517578
2019-10-08,28.520000457763672
2019-10-09,28.920000076293945
2019-10-10,28.43000030517578
2019-10-11,28.850000381469727
2019-10-14,28.670000076293945
2019-10-15,28.479999542236328
2019-10-16,28.31999969482422
2019-10-17,28.889999389648438
2019-10-18,28.850000381469727
2019-10-21,28.280000686645508
2019-10-22,28.81999969482422
2019-10-23,29.239999771118164
2019-10-24,28.600000381469727
2019-10-25,28.309999465942383
2019-10-28,29.34000015258789
2019-10-29,29.0
2019-10-30,28.81999969482422
2019-10-31,30.520000457763672
2019-11-01,31.420000076293945
2019-11-04,31.75
2019-11-05,32.599998474121094
2019-11-06,33.0
2019-11-07,26.989999771118164
2019-11-08,28.420000076293945
2019-11-11,26.84000015258789
2019-11-12,26.209999084472656
2019-11-13,26.110000610351562
2019-11-14,26.34000015258789
2019-11-15,26.3700008392334
2019-11-18,26.40999984741211
2019-11-19,26.260000228881836
2019-11-20,25.809999465942383
2019-11-21,26.100000381469727
2019-11-22,26.6200008392334
2019-11-25,27.100000381469727
2019-11-26,26.510000228881836
2019-11-27,26.75
2019-11-29,26.950000762939453
2019-12-02,25.829999923706055
2019-12-03,25.540000915527344
2019-12-04,25.559999465942383
2019-12-05,25.93000030517578
2019-12-06,26.059999465942383
2019-12-09,25.790000915527344
2019-12-10,25.649999618530273
2019-12-11,25.520000457763672
2019-12-12,25.889999389648438
2019-12-13,25.600000381469727
2019-12-16,25.959999084472656
2019-12-17,26.239999771118164
2019-12-18,26.549999237060547
2019-12-19,26.469999313354492
2019-12-20,26.139999389648438
2019-12-23,26.510000228881836
2019-12-24,26.670000076293945
2019-12-26,26.940000534057617
2019-12-27,26.899999618530273
2019-12-30,27.010000228881836
2019-12-31,27.190000534057617
2020-01-02,25.959999084472656
2020-01-03,26.25
2020-01-06,26.450000762939453
2020-01-07,25.829999923706055
2020-01-08,25.719999313354492
2020-01-09,25.09000015258789
2020-01-10,25.030000686645508
2020-01-13,25.15999984741211
2020-01-14,24.979999542236328
2020-01-15,25.010000228881836
2020-01-16,25.59000015258789
2020-01-17,25.690000534057617
2020-01-21,25.15999984741211
2020-01-22,25.31999969482422
2020-01-23,25.360000610351562
2020-01-24,24.84000015258789
2020-01-27,24.940000534057617
2020-01-28,24.610000610351562
2020-01-29,24.40999984741211
2020-01-30,24.1299991607666
2020-01-31,23.440000534057617
2020-02-03,23.450000762939453
2020-02-04,23.15999984741211
2020-02-05,23.739999771118164
2020-02-06,23.989999771118164
2020-02-07,23.6200008392334
2020-02-10,23.18000030517578
2020-02-11,24.239999771118164
2020-02-12,23.75
2020-02-13,23.84000015258789
2020-02-14,23.75
2020-02-18,23.719999313354492
2020-02-19,23.149999618530273
2020-02-20,23.760000228881836
2020-02-21,23.670000076293945
2020-02-24,23.729999542236328
2020-02-25,22.969999313354492
2020-02-26,23.139999389648438
2020-02-27,21.729999542236328
2020-02-28,23.010000228881836
2020-03-02,27.65999984741211
2020-03-03,27.219999313354492
2020-03-04,27.399999618530273
2020-03-05,27.229999542236328
2020-03-06,27.06999969482422
2020-03-09,26.8799991607666
2020-03-10,26.8799991607666
2020-03-11,24.770000457763672
2020-03-12,23.530000686645508
2020-03-13,23.799999237060547
2020-03-16,22.5
2020-03-17,24.450000762939453
2020-03-18,22.309999465942383
2020-03-19,22.389999389648438
2020-03-20,22.809999465942383
2020-03-23,24.920000076293945
2020-03-24,26.610000610351562
2020-03-25,24.040000915527344
2020-03-26,26.829999923706055
2020-03-27,26.5
2020-03-30,27.459999084472656
2020-03-31,28.56999969482422
2020-04-01,25.920000076293945
2020-04-02,26.770000457763672
2020-04-03,26.010000228881836
2020-04-06,28.1299991607666
2020-04-07,27.450000762939453
2020-04-08,28.260000228881836
2020-04-09,29.639999389648438
2020-04-13,29.18000030517578
2020-04-14,27.450000762939453
2020-04-15,27.059999465942383
2020-04-16,27.010000228881836
2020-04-17,27.959999084472656
2020-04-20,27.469999313354492
2020-04-21,27.329999923706055
2020-04-22,28.020000457763672
2020-04-23,27.959999084472656
2020-04-24,27.8799991607666
2020-04-27,28.969999313354492
2020-04-28,29.229999542236328
2020-04-29,29.579999923706055
2020-04-30,28.739999771118164
2020-05-01,28.18000030517578
2020-05-04,28.920000076293945
2020-05-05,27.229999542236328
2020-05-06,26.700000762939453
2020-05-07,25.860000610351562
2020-05-08,27.399999618530273
2020-05-11,24.950000762939453
2020-05-12,24.43000030517578
2020-05-13,23.75
2020-05-14,23.360000610351562
2020-05-15,24.600000381469727
2020-05-18,26.25
2020-05-19,25.670000076293945
2020-05-20,26.020000457763672
2020-05-21,25.690000534057617
2020-05-22,25.59000015258789
2020-05-26,27.1200008392334
2020-05-27,28.65999984741211
2020-05-28,27.729999542236328
2020-05-29,27.979999542236328
2020-06-01,27.149999618530273
2020-06-02,27.18000030517578
2020-06-03,27.90999984741211
2020-06-04,28.040000915527344
2020-06-05,28.34000015258789
2020-06-08,29.219999313354492
2020-06-09,28.31999969482422
2020-06-10,27.979999542236328
2020-06-11,26.1299991607666
2020-06-12,25.600000381469727
2020-06-15,25.420000076293945
2020-06-16,26.3700008392334
2020-06-17,25.1200008392334
2020-06-18,24.920000076293945
2020-06-19,24.760000228881836
2020-06-22,24.469999313354492
2020-06-23,24.75
