,CIBR
2019-03-28,27.700000762939453
2019-03-29,28.100000381469727
2019-04-01,28.360000610351562
2019-04-02,28.420000076293945
2019-04-03,28.59000015258789
2019-04-04,27.8700008392334
2019-04-05,28.139999389648438
2019-04-08,28.299999237060547
2019-04-09,28.31999969482422
2019-04-10,28.68000030517578
2019-04-11,28.719999313354492
2019-04-12,28.989999771118164
2019-04-15,29.020000457763672
2019-04-16,28.950000762939453
2019-04-17,28.489999771118164
2019-04-18,28.309999465942383
2019-04-22,28.600000381469727
2019-04-23,29.049999237060547
2019-04-24,29.18000030517578
2019-04-25,29.219999313354492
2019-04-26,29.360000610351562
2019-04-29,29.520000457763672
2019-04-30,29.6299991607666
2019-05-01,29.25
2019-05-02,29.239999771118164
2019-05-03,29.5
2019-05-06,29.40999984741211
2019-05-07,28.850000381469727
2019-05-08,28.84000015258789
2019-05-09,28.639999389648438
2019-05-10,28.639999389648438
2019-05-13,27.600000381469727
2019-05-14,28.110000610351562
2019-05-15,28.209999084472656
2019-05-16,28.920000076293945
2019-05-17,28.610000610351562
2019-05-20,28.309999465942383
2019-05-21,28.690000534057617
2019-05-22,28.610000610351562
2019-05-23,27.90999984741211
2019-05-24,27.889999389648438
2019-05-28,27.809999465942383
2019-05-29,27.489999771118164
2019-05-30,27.530000686645508
2019-05-31,27.110000610351562
2019-06-03,26.3700008392334
2019-06-04,27.190000534057617
2019-06-05,27.520000457763672
2019-06-06,27.559999465942383
2019-06-07,27.8799991607666
2019-06-10,28.229999542236328
2019-06-11,28.027000427246094
2019-06-12,28.170000076293945
2019-06-13,28.290000915527344
2019-06-14,28.030000686645508
2019-06-17,28.1200008392334
2019-06-18,28.389999389648438
2019-06-19,28.700000762939453
2019-06-20,28.93000030517578
2019-06-21,28.65999984741211
2019-06-24,28.360000610351562
2019-06-25,28.049999237060547
2019-06-26,28.030000686645508
2019-06-27,28.420000076293945
2019-06-28,28.600000381469727
2019-07-01,28.6299991607666
2019-07-02,28.8700008392334
2019-07-03,29.3799991607666
2019-07-05,29.399999618530273
2019-07-08,29.280000686645508
2019-07-09,29.56999969482422
2019-07-10,29.760000228881836
2019-07-11,29.920000076293945
2019-07-12,30.1299991607666
2019-07-15,30.15999984741211
2019-07-16,30.049999237060547
2019-07-17,30.079999923706055
2019-07-18,30.110000610351562
2019-07-19,30.030000686645508
2019-07-22,30.059999465942383
2019-07-23,30.149999618530273
2019-07-24,30.450000762939453
2019-07-25,30.360000610351562
2019-07-26,30.697999954223633
2019-07-29,30.309999465942383
2019-07-30,30.200000762939453
2019-07-31,29.670000076293945
2019-08-01,29.670000076293945
2019-08-02,29.15999984741211
2019-08-05,28.09000015258789
2019-08-06,28.450000762939453
2019-08-07,28.549999237060547
2019-08-08,29.3799991607666
2019-08-09,29.209999084472656
2019-08-12,28.8700008392334
2019-08-13,29.3700008392334
2019-08-14,28.56999969482422
2019-08-15,28.31999969482422
2019-08-16,28.510000228881836
2019-08-19,28.459999084472656
2019-08-20,28.510000228881836
2019-08-21,29.040000915527344
2019-08-22,28.8700008392334
2019-08-23,28.34000015258789
2019-08-26,28.399999618530273
2019-08-27,28.25
2019-08-28,28.020000457763672
2019-08-29,28.290000915527344
2019-08-30,28.309999465942383
2019-09-03,28.079999923706055
2019-09-04,28.43000030517578
2019-09-05,28.8799991607666
2019-09-06,28.860000610351562
2019-09-09,28.3799991607666
2019-09-10,28.200000762939453
2019-09-11,28.260000228881836
2019-09-12,28.190000534057617
2019-09-13,28.107999801635742
2019-09-16,28.34000015258789
2019-09-17,28.6200008392334
2019-09-18,28.459999084472656
2019-09-19,28.350000381469727
2019-09-20,28.29800033569336
2019-09-23,28.31999969482422
2019-09-24,27.770000457763672
2019-09-25,27.969999313354492
2019-09-26,27.899999618530273
2019-09-27,27.35300064086914
2019-09-30,27.655000686645508
2019-10-01,27.540000915527344
2019-10-02,27.229999542236328
2019-10-03,27.770000457763672
2019-10-04,28.0
2019-10-07,28.09000015258789
2019-10-08,27.520000457763672
2019-10-09,27.829999923706055
2019-10-10,27.600000381469727
2019-10-11,28.010000228881836
2019-10-14,27.989999771118164
2019-10-15,28.18000030517578
2019-10-16,27.8700008392334
2019-10-17,27.850000381469727
2019-10-18,27.40999984741211
2019-10-21,27.56999969482422
2019-10-22,27.510000228881836
2019-10-23,27.6200008392334
2019-10-24,28.06999969482422
2019-10-25,28.190000534057617
2019-10-28,28.25
2019-10-29,28.309999465942383
2019-10-30,28.760000228881836
2019-10-31,28.579999923706055
2019-11-01,28.985000610351562
2019-11-04,29.030000686645508
2019-11-05,29.030000686645508
2019-11-06,29.270000457763672
2019-11-07,29.280000686645508
2019-11-08,29.68000030517578
2019-11-11,29.639999389648438
2019-11-12,29.8799991607666
2019-11-13,29.902999877929688
2019-11-14,29.690000534057617
2019-11-15,29.934999465942383
2019-11-18,30.149999618530273
2019-11-19,30.559999465942383
2019-11-20,30.389999389648438
2019-11-21,30.200000762939453
2019-11-22,30.43000030517578
2019-11-25,30.847999572753906
2019-11-26,30.549999237060547
2019-11-27,30.59000015258789
2019-11-29,30.450000762939453
2019-12-02,29.969999313354492
2019-12-03,29.93000030517578
2019-12-04,29.88800048828125
2019-12-05,29.704999923706055
2019-12-06,29.65999984741211
2019-12-09,29.600000381469727
2019-12-10,29.520000457763672
2019-12-11,29.641000747680664
2019-12-12,29.75
2019-12-13,29.729999542236328
2019-12-16,29.889999389648438
2019-12-17,29.808000564575195
2019-12-18,30.020000457763672
2019-12-19,30.15999984741211
2019-12-20,30.049999237060547
2019-12-23,30.239999771118164
2019-12-24,30.219999313354492
2019-12-26,30.309999465942383
2019-12-27,30.16900062561035
2019-12-30,29.950000762939453
2019-12-31,30.027999877929688
2020-01-02,30.450000762939453
2020-01-03,30.530000686645508
2020-01-06,30.905000686645508
2020-01-07,30.93000030517578
2020-01-08,31.110000610351562
2020-01-09,31.3700008392334
2020-01-10,31.309999465942383
2020-01-13,31.739999771118164
2020-01-14,31.719999313354492
2020-01-15,31.809999465942383
2020-01-16,32.220001220703125
2020-01-17,32.034000396728516
2020-01-21,31.899999618530273
2020-01-22,31.969999313354492
2020-01-23,32.15999984741211
2020-01-24,32.064998626708984
2020-01-27,31.3700008392334
2020-01-28,31.540000915527344
2020-01-29,31.549999237060547
2020-01-30,31.639999389648438
2020-01-31,31.1299991607666
2020-02-03,31.399999618530273
2020-02-04,32.0629997253418
2020-02-05,32.0
2020-02-06,32.25
2020-02-07,32.11000061035156
2020-02-10,32.5
2020-02-11,32.5099983215332
2020-02-12,32.40999984741211
2020-02-13,32.439998626708984
2020-02-14,32.439998626708984
2020-02-18,32.540000915527344
2020-02-19,32.619998931884766
2020-02-20,32.59000015258789
2020-02-21,31.899999618530273
2020-02-24,30.770000457763672
2020-02-25,29.559999465942383
2020-02-26,29.530000686645508
2020-02-27,28.56999969482422
2020-02-28,28.450000762939453
2020-03-02,29.270000457763672
2020-03-03,28.600000381469727
2020-03-04,29.40999984741211
2020-03-05,28.600000381469727
2020-03-06,28.009000778198242
2020-03-09,25.610000610351562
2020-03-10,26.700000762939453
2020-03-11,25.31999969482422
2020-03-12,22.780000686645508
2020-03-13,24.299999237060547
2020-03-16,21.889999389648438
2020-03-17,22.75
2020-03-18,21.84000015258789
2020-03-19,22.639999389648438
2020-03-20,22.639999389648438
2020-03-23,23.0
2020-03-24,24.889999389648438
2020-03-25,25.360000610351562
2020-03-26,26.25
2020-03-27,25.75
2020-03-30,26.1299991607666
2020-03-31,25.770000457763672
2020-04-01,24.799999237060547
2020-04-02,24.989999771118164
2020-04-03,24.719999313354492
2020-04-06,26.280000686645508
2020-04-07,26.200000762939453
2020-04-08,26.940000534057617
2020-04-09,26.950000762939453
2020-04-13,27.100000381469727
2020-04-14,27.899999618530273
2020-04-15,27.40999984741211
2020-04-16,28.010000228881836
2020-04-17,28.489999771118164
2020-04-20,28.600000381469727
2020-04-21,27.559999465942383
2020-04-22,28.09000015258789
2020-04-23,28.1299991607666
2020-04-24,28.469999313354492
2020-04-27,28.959999084472656
2020-04-28,28.6200008392334
2020-04-29,29.209999084472656
2020-04-30,28.760000228881836
2020-05-01,27.93000030517578
2020-05-04,28.209999084472656
2020-05-05,28.670000076293945
2020-05-06,28.90999984741211
2020-05-07,30.170000076293945
2020-05-08,30.389999389648438
2020-05-11,30.760000228881836
2020-05-12,30.049999237060547
2020-05-13,29.399999618530273
2020-05-14,29.639999389648438
2020-05-15,29.940000534057617
2020-05-18,30.270000457763672
2020-05-19,30.299999237060547
2020-05-20,30.90999984741211
2020-05-21,30.649999618530273
2020-05-22,31.15999984741211
2020-05-26,31.170000076293945
2020-05-27,31.229999542236328
2020-05-28,31.389999389648438
2020-05-29,32.709999084472656
2020-06-01,33.380001068115234
2020-06-02,33.27000045776367
2020-06-03,33.52000045776367
2020-06-04,32.900001525878906
2020-06-05,32.970001220703125
2020-06-08,33.45000076293945
2020-06-09,33.189998626708984
2020-06-10,33.29999923706055
2020-06-11,31.56999969482422
2020-06-12,31.809999465942383
2020-06-15,32.36000061035156
2020-06-16,32.810001373291016
2020-06-17,32.93000030517578
2020-06-18,33.08000183105469
2020-06-19,32.83000183105469
2020-06-22,33.209999084472656
2020-06-23,33.02000045776367
2020-06-24,32.5
2020-06-25,32.84000015258789
2020-06-26,32.47999954223633
2020-06-29,32.5
2020-06-30,33.040000915527344
2020-07-01,33.4900016784668
2020-07-02,33.619998931884766
2020-07-06,33.849998474121094
2020-07-07,33.59000015258789
2020-07-08,34.369998931884766
2020-07-09,34.90999984741211
2020-07-10,34.81999969482422
2020-07-13,33.33000183105469
2020-07-14,33.65999984741211
2020-07-15,33.79999923706055
2020-07-16,33.400001525878906
2020-07-17,33.869998931884766
2020-07-20,34.91999816894531
2020-07-21,34.790000915527344
2020-07-22,34.779998779296875
2020-07-23,34.5099983215332
2020-07-24,34.06999969482422
2020-07-27,34.61000061035156
2020-07-28,34.38999938964844
2020-07-29,35.279998779296875
2020-07-30,35.560001373291016
2020-07-31,35.720001220703125
2020-08-03,36.119998931884766
2020-08-04,36.11000061035156
2020-08-05,36.349998474121094
2020-08-06,36.029998779296875
2020-08-07,35.400001525878906
2020-08-10,34.93000030517578
2020-08-11,34.63999938964844
2020-08-12,34.7599983215332
2020-08-13,34.869998931884766
2020-08-14,34.63999938964844
2020-08-17,34.79999923706055
2020-08-18,35.099998474121094
2020-08-19,35.15999984741211
2020-08-20,35.599998474121094
2020-08-21,35.33000183105469
2020-08-24,35.540000915527344
2020-08-25,35.65999984741211
2020-08-26,36.290000915527344
2020-08-27,36.029998779296875
2020-08-28,36.16999816894531
2020-08-31,36.36000061035156
2020-09-01,37.349998474121094
2020-09-02,37.7400016784668
2020-09-03,35.61000061035156
2020-09-04,34.7599983215332
2020-09-08,33.95000076293945
2020-09-09,34.5890007019043
2020-09-10,34.13999938964844
2020-09-11,33.93000030517578
2020-09-14,34.400001525878906
2020-09-15,34.70000076293945
2020-09-16,34.619998931884766
2020-09-17,34.2599983215332
2020-09-18,34.2400016784668
2020-09-21,34.439998626708984
2020-09-22,35.099998474121094
2020-09-23,34.25
2020-09-24,33.77000045776367
2020-09-25,34.5
2020-09-28,34.88999938964844
2020-09-29,34.83000183105469
2020-09-30,34.79999923706055
2020-10-01,35.369998931884766
2020-10-02,34.96500015258789
2020-10-05,35.54999923706055
2020-10-06,35.540000915527344
2020-10-07,36.06999969482422
2020-10-08,36.16999816894531
2020-10-09,36.66999816894531
2020-10-12,37.34000015258789
2020-10-13,37.599998474121094
2020-10-14,37.439998626708984
2020-10-15,37.18000030517578
2020-10-16,37.150001525878906
2020-10-19,36.75
2020-10-20,36.40999984741211
2020-10-21,35.88999938964844
2020-10-22,35.81999969482422
2020-10-23,35.900001525878906
2020-10-26,35.220001220703125
2020-10-27,35.220001220703125
2020-10-28,34.20000076293945
2020-10-29,34.040000915527344
2020-10-30,33.310001373291016
2020-11-02,33.369998931884766
2020-11-03,34.11000061035156
2020-11-04,35.540000915527344
2020-11-05,36.279998779296875
2020-11-06,36.36000061035156
2020-11-09,35.78499984741211
2020-11-10,35.29999923706055
2020-11-11,36.08000183105469
2020-11-12,36.0099983215332
2020-11-13,36.33000183105469
2020-11-16,36.75
2020-11-17,37.0099983215332
2020-11-18,36.5099983215332
2020-11-19,37.11000061035156
2020-11-20,37.369998931884766
2020-11-23,37.4900016784668
2020-11-24,37.7400016784668
2020-11-25,38.029998779296875
2020-11-27,38.47999954223633
2020-11-30,38.59000015258789
2020-12-01,38.5
2020-12-02,38.220001220703125
2020-12-03,39.290000915527344
2020-12-04,39.70000076293945
2020-12-07,39.849998474121094
2020-12-08,40.43000030517578
2020-12-09,39.2400016784668
2020-12-10,39.9900016784668
2020-12-11,40.119998931884766
2020-12-14,40.279998779296875
2020-12-15,40.66999816894531
2020-12-16,41.040000915527344
2020-12-17,41.75
2020-12-18,43.84000015258789
2020-12-21,44.13999938964844
2020-12-22,45.5
2020-12-23,45.349998474121094
2020-12-24,45.18000030517578
2020-12-28,44.77000045776367
2020-12-29,44.11000061035156
2020-12-30,44.349998474121094
2020-12-31,44.380001068115234
2021-01-04,43.540000915527344
2021-01-05,43.66999816894531
2021-01-06,43.209999084472656
2021-01-07,44.349998474121094
2021-01-08,44.970001220703125
2021-01-11,45.0
2021-01-12,45.40999984741211
2021-01-13,44.83000183105469
2021-01-14,44.93000030517578
2021-01-15,44.790000915527344
2021-01-19,45.349998474121094
2021-01-20,45.880001068115234
2021-01-21,45.5099983215332
2021-01-22,45.709999084472656
2021-01-25,45.349998474121094
2021-01-26,44.939998626708984
2021-01-27,44.56999969482422
2021-01-28,44.790000915527344
2021-01-29,43.91999816894531
2021-02-01,44.7400016784668
2021-02-02,45.65999984741211
2021-02-03,44.47999954223633
2021-02-04,45.29999923706055
2021-02-05,45.380001068115234
2021-02-08,45.720001220703125
2021-02-09,46.25
2021-02-10,45.93000030517578
2021-02-11,46.119998931884766
2021-02-12,46.2599983215332
2021-02-16,45.56999969482422
2021-02-17,45.33000183105469
2021-02-18,45.279998779296875
2021-02-19,45.47999954223633
2021-02-22,44.189998626708984
2021-02-23,43.540000915527344
2021-02-24,43.45000076293945
2021-02-25,42.27000045776367
2021-02-26,42.209999084472656
2021-03-01,43.560001373291016
2021-03-02,42.900001525878906
2021-03-03,41.630001068115234
2021-03-04,40.4900016784668
2021-03-05,40.560001373291016
2021-03-08,40.130001068115234
2021-03-09,41.97999954223633
2021-03-10,41.84000015258789
2021-03-11,43.09000015258789
2021-03-12,42.689998626708984
2021-03-15,43.04999923706055
2021-03-16,42.7599983215332
2021-03-17,42.939998626708984
2021-03-18,41.540000915527344
2021-03-19,41.86000061035156
2021-03-22,42.59000015258789
2021-03-23,42.2400016784668
2021-03-24,41.29999923706055
2021-03-25,41.22999954223633
2021-03-26,41.9900016784668
2021-03-29,41.650001525878906
2021-03-30,41.33000183105469
2021-03-31,41.81999969482422
2021-04-01,42.38999938964844
2021-04-05,42.88999938964844
2021-04-06,43.13999938964844
2021-04-07,42.689998626708984
2021-04-08,43.2599983215332
2021-04-09,43.2599983215332
2021-04-12,43.45000076293945
2021-04-13,44.209999084472656
2021-04-14,43.970001220703125
2021-04-15,44.7400016784668
2021-04-16,44.470001220703125
2021-04-19,44.33000183105469
2021-04-20,43.650001525878906
2021-04-21,43.97999954223633
2021-04-22,44.099998474121094
2021-04-23,44.400001525878906
2021-04-26,45.540000915527344
2021-04-27,45.18000030517578
2021-04-28,44.599998474121094
2021-04-29,44.439998626708984
2021-04-30,44.029998779296875
2021-05-03,43.7599983215332
2021-05-04,43.15999984741211
2021-05-05,42.75
2021-05-06,42.52000045776367
2021-05-07,43.0099983215332
2021-05-10,42.630001068115234
2021-05-11,43.060001373291016
2021-05-12,41.959999084472656
2021-05-13,42.0099983215332
2021-05-14,43.09000015258789
