,CRDF
2012-02-28,345.6000061035156
2012-02-29,332.6400146484375
2012-03-01,345.6000061035156
2012-03-02,332.6400146484375
2012-03-05,332.6400146484375
2012-03-06,332.6400146484375
2012-03-07,332.6400146484375
2012-03-08,332.6400146484375
2012-03-09,332.6400146484375
2012-03-12,324.0
2012-03-13,324.0
2012-03-14,324.0
2012-03-15,324.0
2012-03-16,324.0
2012-03-19,272.1600036621094
2012-03-20,289.44000244140625
2012-03-21,311.0400085449219
2012-03-22,306.7200012207031
2012-03-23,306.7200012207031
2012-03-26,311.0400085449219
2012-03-27,324.0
2012-03-28,328.32000732421875
2012-03-29,328.32000732421875
2012-03-30,315.3599853515625
2012-04-02,315.3599853515625
2012-04-03,315.3599853515625
2012-04-04,324.0
2012-04-05,324.0
2012-04-09,324.0
2012-04-10,302.3999938964844
2012-04-11,302.3999938964844
2012-04-12,324.0
2012-04-13,324.0
2012-04-16,311.0400085449219
2012-04-17,293.760009765625
2012-04-18,293.760009765625
2012-04-19,302.3999938964844
2012-04-20,345.6000061035156
2012-04-23,298.0799865722656
2012-04-24,272.1600036621094
2012-04-25,267.8399963378906
2012-04-26,263.5199890136719
2012-04-27,280.79998779296875
2012-04-30,367.20001220703125
2012-05-01,380.1600036621094
2012-05-02,397.44000244140625
2012-05-03,406.0799865722656
2012-05-04,401.760009765625
2012-05-07,440.6400146484375
2012-05-08,479.5199890136719
2012-05-09,367.20001220703125
2012-05-10,410.3999938964844
2012-05-11,401.760009765625
2012-05-14,393.1199951171875
2012-05-15,393.1199951171875
2012-05-16,427.67999267578125
2012-05-17,427.67999267578125
2012-05-18,427.67999267578125
2012-05-21,427.67999267578125
2012-05-22,423.3599853515625
2012-05-23,432.0
2012-05-24,423.3599853515625
2012-05-25,423.3599853515625
2012-05-29,349.9200134277344
2012-05-30,253.44000244140625
2012-05-31,280.79998779296875
2012-06-01,259.20001220703125
2012-06-04,266.3999938964844
2012-06-05,273.6000061035156
2012-06-06,288.0
2012-06-07,274.32000732421875
2012-06-08,287.2799987792969
2012-06-11,270.7200012207031
2012-06-12,277.20001220703125
2012-06-13,272.8800048828125
2012-06-14,275.0400085449219
2012-06-15,234.0
2012-06-18,264.9599914550781
2012-06-19,262.79998779296875
2012-06-20,277.20001220703125
2012-06-21,277.20001220703125
2012-06-22,280.79998779296875
2012-06-25,277.20001220703125
2012-06-26,275.760009765625
2012-06-27,264.9599914550781
2012-06-28,270.7200012207031
2012-06-29,280.79998779296875
2012-07-02,276.4800109863281
2012-07-03,275.0400085449219
2012-07-05,266.3999938964844
2012-07-06,263.5199890136719
2012-07-09,270.7200012207031
2012-07-10,270.0
2012-07-11,273.6000061035156
2012-07-12,267.1199951171875
2012-07-13,270.0
2012-07-16,273.6000061035156
2012-07-17,257.0400085449219
2012-07-18,241.9199981689453
2012-07-19,231.1199951171875
2012-07-20,234.0
2012-07-23,201.60000610351562
2012-07-24,208.8000030517578
2012-07-25,203.0399932861328
2012-07-26,203.75999450683594
2012-07-27,193.67999267578125
2012-07-30,193.67999267578125
2012-07-31,186.47999572753906
2012-08-01,190.8000030517578
2012-08-02,200.8800048828125
2012-08-03,190.8000030517578
2012-08-06,183.60000610351562
2012-08-07,182.16000366210938
2012-08-08,169.1999969482422
2012-08-09,164.8800048828125
2012-08-10,169.1999969482422
2012-08-13,167.0399932861328
2012-08-14,162.0
2012-08-15,156.24000549316406
2012-08-16,159.1199951171875
2012-08-17,164.8800048828125
2012-08-20,176.39999389648438
2012-08-21,174.24000549316406
2012-08-22,172.0800018310547
2012-08-23,169.1999969482422
2012-08-24,162.72000122070312
2012-08-27,158.39999389648438
2012-08-28,157.67999267578125
2012-08-29,155.52000427246094
2012-08-30,155.52000427246094
2012-08-31,156.9600067138672
2012-09-04,159.1199951171875
2012-09-05,176.39999389648438
2012-09-06,199.44000244140625
2012-09-07,203.75999450683594
2012-09-10,209.52000427246094
2012-09-11,206.63999938964844
2012-09-12,204.47999572753906
2012-09-13,203.0399932861328
2012-09-14,191.52000427246094
2012-09-17,200.16000366210938
2012-09-18,211.67999267578125
2012-09-19,217.44000244140625
2012-09-20,222.47999572753906
2012-09-21,222.47999572753906
2012-09-24,235.44000244140625
2012-09-25,234.0
2012-09-26,248.39999389648438
2012-09-27,255.60000610351562
2012-09-28,255.60000610351562
2012-10-01,253.44000244140625
2012-10-02,252.72000122070312
2012-10-03,253.44000244140625
2012-10-04,259.9200134277344
2012-10-05,260.6400146484375
2012-10-08,258.4800109863281
2012-10-09,272.8800048828125
2012-10-10,273.6000061035156
2012-10-11,276.4800109863281
2012-10-12,288.0
2012-10-15,292.32000732421875
2012-10-16,296.6400146484375
2012-10-17,302.3999938964844
2012-10-18,310.32000732421875
2012-10-19,324.0
2012-10-22,307.44000244140625
2012-10-23,291.6000061035156
2012-10-24,298.79998779296875
2012-10-25,296.6400146484375
2012-10-26,280.79998779296875
2012-10-31,288.0
2012-11-01,292.32000732421875
2012-11-02,288.7200012207031
2012-11-05,288.0
2012-11-06,278.6400146484375
2012-11-07,287.2799987792969
2012-11-08,285.8399963378906
2012-11-09,287.2799987792969
2012-11-12,282.239990234375
2012-11-13,287.2799987792969
2012-11-14,297.3599853515625
2012-11-15,293.760009765625
2012-11-16,294.4800109863281
2012-11-19,290.8800048828125
2012-11-20,294.4800109863281
2012-11-21,294.4800109863281
2012-11-23,302.3999938964844
2012-11-26,295.9200134277344
2012-11-27,295.9200134277344
2012-11-28,355.67999267578125
2012-11-29,343.44000244140625
2012-11-30,349.9200134277344
2012-12-03,354.239990234375
2012-12-04,360.0
2012-12-05,358.55999755859375
2012-12-06,360.0
2012-12-07,350.6400146484375
2012-12-10,339.8399963378906
2012-12-11,331.9200134277344
2012-12-12,352.79998779296875
2012-12-13,412.55999755859375
2012-12-14,451.44000244140625
2012-12-17,434.1600036621094
2012-12-18,446.3999938964844
2012-12-19,497.5199890136719
2012-12-20,533.52001953125
2012-12-21,524.1599731445312
2012-12-24,507.6000061035156
2012-12-26,495.3599853515625
2012-12-27,505.44000244140625
2012-12-28,497.5199890136719
2012-12-31,498.9599914550781
2013-01-02,498.9599914550781
2013-01-03,480.239990234375
2013-01-04,527.0399780273438
2013-01-07,504.0
2013-01-08,511.20001220703125
2013-01-09,520.5599975585938
2013-01-10,545.760009765625
2013-01-11,608.4000244140625
2013-01-14,631.4400024414062
2013-01-15,614.8800048828125
2013-01-16,573.1199951171875
2013-01-17,590.4000244140625
2013-01-18,572.4000244140625
2013-01-22,571.6799926757812
2013-01-23,576.719970703125
2013-01-24,609.1199951171875
2013-01-25,528.47998046875
2013-01-28,506.8800048828125
2013-01-29,514.7999877929688
2013-01-30,494.6400146484375
2013-01-31,496.79998779296875
2013-02-01,510.4800109863281
2013-02-04,509.0400085449219
2013-02-05,514.7999877929688
2013-02-06,510.4800109863281
2013-02-07,506.8800048828125
2013-02-08,486.7200012207031
2013-02-11,486.0
2013-02-12,515.52001953125
2013-02-13,503.2799987792969
2013-02-14,499.67999267578125
2013-02-15,499.67999267578125
2013-02-19,498.9599914550781
2013-02-20,490.32000732421875
2013-02-21,483.1199951171875
2013-02-22,468.7200012207031
2013-02-25,405.3599853515625
2013-02-26,437.760009765625
2013-02-27,446.3999938964844
2013-02-28,442.79998779296875
2013-03-01,441.3599853515625
2013-03-04,444.9599914550781
2013-03-05,439.20001220703125
2013-03-06,441.3599853515625
2013-03-07,445.67999267578125
2013-03-08,442.79998779296875
2013-03-11,411.1199951171875
2013-03-12,433.44000244140625
2013-03-13,414.0
2013-03-14,414.7200012207031
2013-03-15,411.8399963378906
2013-03-18,439.20001220703125
2013-03-19,424.0799865722656
2013-03-20,425.5199890136719
2013-03-21,426.9599914550781
2013-03-22,424.79998779296875
2013-03-25,419.760009765625
2013-03-26,414.0
2013-03-27,439.20001220703125
2013-03-28,450.7200012207031
2013-04-01,444.9599914550781
2013-04-02,439.9200134277344
2013-04-03,440.6400146484375
2013-04-04,452.8800048828125
2013-04-05,440.6400146484375
2013-04-08,445.67999267578125
2013-04-09,439.20001220703125
2013-04-10,447.8399963378906
2013-04-11,419.760009765625
2013-04-12,411.1199951171875
2013-04-15,424.79998779296875
2013-04-16,426.9599914550781
2013-04-17,419.760009765625
2013-04-18,391.67999267578125
2013-04-19,388.0799865722656
2013-04-22,388.79998779296875
2013-04-23,385.20001220703125
2013-04-24,380.8800048828125
2013-04-25,385.9200134277344
2013-04-26,426.9599914550781
2013-04-29,429.8399963378906
2013-04-30,426.239990234375
2013-05-01,424.79998779296875
2013-05-02,412.55999755859375
2013-05-03,445.67999267578125
2013-05-06,485.2799987792969
2013-05-07,492.4800109863281
2013-05-08,505.44000244140625
2013-05-09,486.7200012207031
2013-05-10,487.44000244140625
2013-05-13,475.20001220703125
2013-05-14,476.6400146484375
2013-05-15,465.1199951171875
2013-05-16,430.55999755859375
2013-05-17,481.67999267578125
2013-05-20,493.20001220703125
2013-05-21,492.4800109863281
2013-05-22,456.4800109863281
2013-05-23,500.3999938964844
2013-05-24,496.0799865722656
2013-05-28,489.6000061035156
2013-05-29,476.6400146484375
2013-05-30,496.79998779296875
2013-05-31,498.9599914550781
2013-06-03,479.5199890136719
2013-06-04,456.4800109863281
2013-06-05,453.6000061035156
2013-06-06,465.1199951171875
2013-06-07,462.239990234375
2013-06-10,465.8399963378906
2013-06-11,457.20001220703125
2013-06-12,475.9200134277344
2013-06-13,455.0400085449219
2013-06-14,461.5199890136719
2013-06-17,460.0799865722656
2013-06-18,461.5199890136719
2013-06-19,465.1199951171875
2013-06-20,456.4800109863281
2013-06-21,456.4800109863281
2013-06-24,432.0
2013-06-25,423.3599853515625
2013-06-26,434.1600036621094
2013-06-27,472.32000732421875
2013-06-28,503.2799987792969
2013-07-01,504.0
2013-07-02,525.5999755859375
2013-07-03,516.9600219726562
2013-07-05,522.0
2013-07-08,509.760009765625
2013-07-09,497.5199890136719
2013-07-10,516.9600219726562
2013-07-11,516.239990234375
2013-07-12,508.32000732421875
2013-07-15,494.6400146484375
2013-07-16,522.719970703125
2013-07-17,507.6000061035156
2013-07-18,503.2799987792969
2013-07-19,506.8800048828125
2013-07-22,614.8800048828125
2013-07-23,593.280029296875
2013-07-24,563.760009765625
2013-07-25,573.8400268554688
2013-07-26,581.760009765625
2013-07-29,576.0
2013-07-30,576.719970703125
2013-07-31,588.9600219726562
2013-08-01,680.4000244140625
2013-08-02,721.4400024414062
2013-08-05,708.47998046875
2013-08-06,641.52001953125
2013-08-07,680.4000244140625
2013-08-08,686.8800048828125
2013-08-09,672.47998046875
2013-08-12,666.0
2013-08-13,645.1199951171875
2013-08-14,677.52001953125
2013-08-15,634.3200073242188
2013-08-16,609.8400268554688
2013-08-19,564.47998046875
2013-08-20,590.4000244140625
2013-08-21,576.719970703125
2013-08-22,579.5999755859375
2013-08-23,589.6799926757812
2013-08-26,593.280029296875
2013-08-27,576.0
2013-08-28,630.719970703125
2013-08-29,652.3200073242188
2013-08-30,590.4000244140625
2013-09-03,573.1199951171875
2013-09-04,564.47998046875
2013-09-05,561.5999755859375
2013-09-06,570.9600219726562
2013-09-09,559.4400024414062
2013-09-10,576.0
2013-09-11,564.47998046875
2013-09-12,529.2000122070312
2013-09-13,523.4400024414062
2013-09-16,516.239990234375
2013-09-17,524.1599731445312
2013-09-18,517.6799926757812
2013-09-19,526.3200073242188
2013-09-20,511.20001220703125
2013-09-23,503.2799987792969
2013-09-24,506.8800048828125
2013-09-25,504.7200012207031
2013-09-26,511.9200134277344
2013-09-27,494.6400146484375
2013-09-30,516.9600219726562
2013-10-01,586.7999877929688
2013-10-02,548.6400146484375
2013-10-03,543.5999755859375
2013-10-04,537.8400268554688
2013-10-07,519.8400268554688
2013-10-08,504.0
2013-10-09,498.239990234375
2013-10-10,513.3599853515625
2013-10-11,504.0
2013-10-14,511.9200134277344
2013-10-15,509.0400085449219
2013-10-16,523.4400024414062
2013-10-17,556.5599975585938
2013-10-18,597.5999755859375
2013-10-21,570.9600219726562
2013-10-22,549.3599853515625
2013-10-23,524.1599731445312
2013-10-24,513.3599853515625
2013-10-25,505.44000244140625
2013-10-28,491.760009765625
2013-10-29,470.8800048828125
2013-10-30,456.4800109863281
2013-10-31,458.6400146484375
2013-11-01,460.0799865722656
2013-11-04,409.67999267578125
2013-11-05,437.760009765625
2013-11-06,424.0799865722656
2013-11-07,393.1199951171875
2013-11-08,421.20001220703125
2013-11-11,425.5199890136719
2013-11-12,408.9599914550781
2013-11-13,401.0400085449219
2013-11-14,396.0
2013-11-15,450.0
2013-11-18,426.239990234375
2013-11-19,415.44000244140625
2013-11-20,406.79998779296875
2013-11-21,396.7200012207031
2013-11-22,388.0799865722656
2013-11-25,393.8399963378906
2013-11-26,411.8399963378906
2013-11-27,407.5199890136719
2013-11-29,410.3999938964844
2013-12-02,414.7200012207031
2013-12-03,413.2799987792969
2013-12-04,414.7200012207031
2013-12-05,412.55999755859375
2013-12-06,400.32000732421875
2013-12-09,399.6000061035156
2013-12-10,398.1600036621094
2013-12-11,390.9599914550781
2013-12-12,364.32000732421875
2013-12-13,365.0400085449219
2013-12-16,354.239990234375
2013-12-17,351.3599853515625
2013-12-18,374.3999938964844
2013-12-19,370.79998779296875
2013-12-20,370.79998779296875
2013-12-23,375.1199951171875
2013-12-24,380.1600036621094
2013-12-26,400.32000732421875
2013-12-27,424.0799865722656
2013-12-30,415.44000244140625
2013-12-31,413.2799987792969
2014-01-02,420.4800109863281
2014-01-03,409.67999267578125
2014-01-06,408.9599914550781
2014-01-07,414.0
2014-01-08,453.6000061035156
2014-01-09,442.79998779296875
2014-01-10,452.8800048828125
2014-01-13,440.6400146484375
2014-01-14,429.1199951171875
2014-01-15,434.1600036621094
2014-01-16,432.7200012207031
2014-01-17,440.6400146484375
2014-01-21,455.760009765625
2014-01-22,458.6400146484375
2014-01-23,453.6000061035156
2014-01-24,451.44000244140625
2014-01-27,433.44000244140625
2014-01-28,416.8800048828125
2014-01-29,420.4800109863281
2014-01-30,421.20001220703125
2014-01-31,417.6000061035156
2014-02-03,380.1600036621094
2014-02-04,381.6000061035156
2014-02-05,369.3599853515625
2014-02-06,372.9599914550781
2014-02-07,403.20001220703125
2014-02-10,424.0799865722656
2014-02-11,428.3999938964844
2014-02-12,459.3599853515625
2014-02-13,463.67999267578125
2014-02-14,471.6000061035156
2014-02-18,469.44000244140625
2014-02-19,484.55999755859375
2014-02-20,478.79998779296875
2014-02-21,485.2799987792969
2014-02-24,465.8399963378906
2014-02-25,447.8399963378906
2014-02-26,446.3999938964844
2014-02-27,481.67999267578125
2014-02-28,453.6000061035156
2014-03-03,435.6000061035156
2014-03-04,432.7200012207031
2014-03-05,414.0
2014-03-06,432.7200012207031
2014-03-07,423.3599853515625
2014-03-10,421.9200134277344
2014-03-11,420.4800109863281
2014-03-12,426.239990234375
2014-03-13,424.79998779296875
2014-03-14,419.0400085449219
2014-03-17,446.3999938964844
2014-03-18,452.1600036621094
2014-03-19,444.239990234375
2014-03-20,446.3999938964844
2014-03-21,441.3599853515625
2014-03-24,421.9200134277344
2014-03-25,415.44000244140625
2014-03-26,401.760009765625
2014-03-27,406.0799865722656
2014-03-28,389.5199890136719
2014-03-31,412.55999755859375
2014-04-01,426.239990234375
2014-04-02,432.7200012207031
2014-04-03,430.55999755859375
2014-04-04,404.6400146484375
2014-04-07,405.3599853515625
2014-04-08,392.3999938964844
2014-04-09,406.0799865722656
2014-04-10,401.760009765625
2014-04-11,381.6000061035156
2014-04-14,354.9599914550781
2014-04-15,321.8399963378906
2014-04-16,360.7200012207031
2014-04-17,349.20001220703125
2014-04-21,357.1199951171875
2014-04-22,371.5199890136719
2014-04-23,362.8800048828125
2014-04-24,363.6000061035156
2014-04-25,365.0400085449219
2014-04-28,367.20001220703125
2014-04-29,424.79998779296875
2014-04-30,405.3599853515625
2014-05-01,393.8399963378906
2014-05-02,380.1600036621094
2014-05-05,374.3999938964844
2014-05-06,360.0
2014-05-07,356.3999938964844
2014-05-08,344.8800048828125
2014-05-09,342.0
2014-05-12,346.32000732421875
2014-05-13,334.0799865722656
2014-05-14,303.1199951171875
2014-05-15,293.760009765625
2014-05-16,284.3999938964844
2014-05-19,266.3999938964844
2014-05-20,275.0400085449219
2014-05-21,261.3599853515625
2014-05-22,254.16000366210938
2014-05-23,255.60000610351562
2014-05-27,257.0400085449219
2014-05-28,257.0400085449219
2014-05-29,265.67999267578125
2014-05-30,272.1600036621094
2014-06-02,295.9200134277344
2014-06-03,280.79998779296875
2014-06-04,275.760009765625
2014-06-05,282.239990234375
2014-06-06,282.239990234375
2014-06-09,280.79998779296875
2014-06-10,279.3599853515625
2014-06-11,272.8800048828125
2014-06-12,266.3999938964844
2014-06-13,255.60000610351562
2014-06-16,267.1199951171875
2014-06-17,277.20001220703125
2014-06-18,262.0799865722656
2014-06-19,257.760009765625
2014-06-20,253.44000244140625
2014-06-23,252.0
2014-06-24,254.16000366210938
2014-06-25,254.16000366210938
2014-06-26,254.8800048828125
2014-06-27,252.72000122070312
2014-06-30,252.0
2014-07-01,251.27999877929688
2014-07-02,249.1199951171875
2014-07-03,255.60000610351562
2014-07-07,251.27999877929688
2014-07-08,241.1999969482422
2014-07-09,245.52000427246094
2014-07-10,241.1999969482422
2014-07-11,247.67999267578125
2014-07-14,246.24000549316406
2014-07-15,246.24000549316406
2014-07-16,236.8800048828125
2014-07-17,231.83999633789062
2014-07-18,228.24000549316406
2014-07-21,227.52000427246094
2014-07-22,229.67999267578125
2014-07-23,234.72000122070312
2014-07-24,231.83999633789062
2014-07-25,228.9600067138672
2014-07-28,217.44000244140625
2014-07-29,217.44000244140625
2014-07-30,229.67999267578125
2014-07-31,227.52000427246094
2014-08-01,216.0
2014-08-04,218.8800048828125
2014-08-05,223.1999969482422
2014-08-06,225.36000061035156
2014-08-07,226.8000030517578
2014-08-08,228.9600067138672
2014-08-11,235.44000244140625
2014-08-12,247.67999267578125
2014-08-13,237.60000610351562
2014-08-14,238.32000732421875
2014-08-15,259.20001220703125
2014-08-18,319.67999267578125
2014-08-19,314.6400146484375
2014-08-20,314.6400146484375
2014-08-21,292.32000732421875
2014-08-22,298.0799865722656
2014-08-25,325.44000244140625
2014-08-26,329.760009765625
2014-08-27,377.2799987792969
2014-08-28,432.7200012207031
2014-08-29,420.4800109863281
2014-09-02,395.2799987792969
2014-09-03,406.0799865722656
2014-09-04,423.3599853515625
2014-09-05,439.20001220703125
2014-09-08,453.6000061035156
2014-09-09,412.55999755859375
2014-09-10,419.0400085449219
2014-09-11,415.44000244140625
2014-09-12,411.8399963378906
2014-09-15,398.1600036621094
2014-09-16,380.1600036621094
2014-09-17,390.9599914550781
2014-09-18,380.8800048828125
2014-09-19,366.4800109863281
2014-09-22,332.6400146484375
2014-09-23,332.6400146484375
2014-09-24,325.44000244140625
2014-09-25,309.6000061035156
2014-09-26,309.6000061035156
2014-09-29,325.44000244140625
2014-09-30,329.760009765625
2014-10-01,310.32000732421875
2014-10-02,318.239990234375
2014-10-03,344.1600036621094
2014-10-06,327.6000061035156
2014-10-07,308.1600036621094
2014-10-08,323.2799987792969
2014-10-09,301.67999267578125
2014-10-10,288.7200012207031
2014-10-13,303.8399963378906
2014-10-14,292.32000732421875
2014-10-15,302.3999938964844
2014-10-16,319.67999267578125
2014-10-17,328.32000732421875
2014-10-20,318.9599914550781
2014-10-21,320.3999938964844
2014-10-22,305.2799987792969
2014-10-23,320.3999938964844
2014-10-24,314.6400146484375
2014-10-27,311.760009765625
2014-10-28,316.0799865722656
2014-10-29,316.0799865722656
2014-10-30,372.239990234375
2014-10-31,360.7200012207031
2014-11-03,364.32000732421875
2014-11-04,355.67999267578125
2014-11-05,341.2799987792969
2014-11-06,332.6400146484375
2014-11-07,334.79998779296875
2014-11-10,347.0400085449219
2014-11-11,347.0400085449219
2014-11-12,347.0400085449219
2014-11-13,326.1600036621094
2014-11-14,295.20001220703125
2014-11-17,314.6400146484375
2014-11-18,312.4800109863281
2014-11-19,320.3999938964844
2014-11-20,347.0400085449219
2014-11-21,349.20001220703125
2014-11-24,340.55999755859375
2014-11-25,337.67999267578125
2014-11-26,320.3999938964844
2014-11-28,330.4800109863281
2014-12-01,311.0400085449219
2014-12-02,315.3599853515625
2014-12-03,321.8399963378906
2014-12-04,338.3999938964844
2014-12-05,342.0
2014-12-08,342.7200012207031
2014-12-09,333.3599853515625
2014-12-10,318.9599914550781
2014-12-11,316.0799865722656
2014-12-12,316.0799865722656
2014-12-15,305.2799987792969
2014-12-16,307.44000244140625
2014-12-17,316.0799865722656
2014-12-18,312.4800109863281
2014-12-19,326.8800048828125
2014-12-22,324.7200012207031
2014-12-23,309.6000061035156
2014-12-24,314.6400146484375
2014-12-26,313.9200134277344
2014-12-29,321.1199951171875
2014-12-30,309.6000061035156
2014-12-31,309.6000061035156
2015-01-02,352.79998779296875
2015-01-05,375.8399963378906
2015-01-06,374.3999938964844
2015-01-07,398.8800048828125
2015-01-08,431.2799987792969
2015-01-09,438.4800109863281
2015-01-12,449.2799987792969
2015-01-13,395.2799987792969
2015-01-14,419.0400085449219
2015-01-15,411.8399963378906
2015-01-16,414.7200012207031
2015-01-20,432.0
2015-01-21,409.67999267578125
2015-01-22,419.0400085449219
2015-01-23,417.6000061035156
2015-01-26,424.79998779296875
2015-01-27,428.3999938964844
2015-01-28,421.20001220703125
2015-01-29,419.760009765625
2015-01-30,468.0
2015-02-02,466.55999755859375
2015-02-03,459.3599853515625
2015-02-04,433.44000244140625
2015-02-05,421.20001220703125
2015-02-06,321.8399963378906
2015-02-09,327.6000061035156
2015-02-10,347.0400085449219
2015-02-11,364.32000732421875
2015-02-12,371.5199890136719
2015-02-13,359.2799987792969
2015-02-17,388.0799865722656
2015-02-18,363.6000061035156
2015-02-19,358.55999755859375
2015-02-20,360.7200012207031
2015-02-23,354.9599914550781
2015-02-24,346.32000732421875
2015-02-25,373.67999267578125
2015-02-26,398.8800048828125
2015-02-27,406.79998779296875
2015-03-02,435.6000061035156
2015-03-03,457.9200134277344
2015-03-04,456.4800109863281
2015-03-05,452.8800048828125
2015-03-06,446.3999938964844
2015-03-09,423.3599853515625
2015-03-10,419.0400085449219
2015-03-11,448.55999755859375
2015-03-12,454.32000732421875
2015-03-13,450.0
2015-03-16,477.3599853515625
2015-03-17,516.9600219726562
2015-03-18,525.5999755859375
2015-03-19,532.0800170898438
2015-03-20,506.8800048828125
2015-03-23,511.20001220703125
2015-03-24,518.4000244140625
2015-03-25,478.79998779296875
2015-03-26,487.44000244140625
2015-03-27,504.0
2015-03-30,504.0
2015-03-31,490.32000732421875
2015-04-01,486.0
2015-04-02,507.6000061035156
2015-04-06,509.0400085449219
2015-04-07,518.4000244140625
2015-04-08,514.7999877929688
2015-04-09,507.6000061035156
2015-04-10,504.0
2015-04-13,513.3599853515625
2015-04-14,509.760009765625
2015-04-15,508.32000732421875
2015-04-16,511.20001220703125
2015-04-17,614.1599731445312
2015-04-20,637.2000122070312
2015-04-21,637.2000122070312
2015-04-22,617.760009765625
2015-04-23,642.9600219726562
2015-04-24,633.5999755859375
2015-04-27,595.4400024414062
2015-04-28,581.0399780273438
2015-04-29,581.0399780273438
2015-04-30,558.0
2015-05-01,612.719970703125
2015-05-04,640.7999877929688
2015-05-05,606.9600219726562
2015-05-06,702.0
2015-05-07,721.4400024414062
2015-05-08,760.3200073242188
2015-05-11,814.3200073242188
2015-05-12,806.4000244140625
2015-05-13,805.6799926757812
2015-05-14,789.1199951171875
2015-05-15,780.47998046875
2015-05-18,789.1199951171875
2015-05-19,770.4000244140625
2015-05-20,767.52001953125
2015-05-21,740.8800048828125
2015-05-22,786.9600219726562
2015-05-26,789.1199951171875
2015-05-27,805.6799926757812
2015-05-28,792.0
2015-05-29,789.1199951171875
2015-06-01,810.0
2015-06-02,792.0
2015-06-03,851.760009765625
2015-06-04,816.47998046875
2015-06-05,827.280029296875
2015-06-08,862.5599975585938
2015-06-09,866.1599731445312
2015-06-10,894.9600219726562
2015-06-11,956.8800048828125
2015-06-12,923.760009765625
2015-06-15,895.6799926757812
2015-06-16,856.0800170898438
2015-06-17,895.6799926757812
2015-06-18,863.280029296875
2015-06-19,835.2000122070312
2015-06-22,761.0399780273438
2015-06-23,770.4000244140625
2015-06-24,743.760009765625
2015-06-25,650.8800048828125
2015-06-26,658.0800170898438
2015-06-29,664.5599975585938
2015-06-30,730.7999877929688
2015-07-01,699.8400268554688
2015-07-02,686.1599731445312
2015-07-06,727.2000122070312
2015-07-07,689.0399780273438
2015-07-08,657.3599853515625
2015-07-09,678.9600219726562
2015-07-10,693.3599853515625
2015-07-13,685.4400024414062
2015-07-14,730.0800170898438
2015-07-15,725.0399780273438
2015-07-16,729.3599853515625
2015-07-17,661.6799926757812
2015-07-20,685.4400024414062
2015-07-21,671.0399780273438
2015-07-22,717.1199951171875
2015-07-23,675.3599853515625
2015-07-24,633.5999755859375
2015-07-27,613.4400024414062
2015-07-28,601.2000122070312
2015-07-29,576.719970703125
2015-07-30,562.3200073242188
2015-07-31,567.3599853515625
2015-08-03,567.3599853515625
2015-08-04,540.0
2015-08-05,516.239990234375
2015-08-06,475.20001220703125
2015-08-07,475.20001220703125
2015-08-10,468.0
2015-08-11,403.9200134277344
2015-08-12,446.3999938964844
2015-08-13,436.32000732421875
2015-08-14,439.20001220703125
2015-08-17,467.2799987792969
2015-08-18,437.0400085449219
2015-08-19,414.7200012207031
2015-08-20,388.79998779296875
2015-08-21,408.9599914550781
2015-08-24,395.2799987792969
2015-08-25,393.8399963378906
2015-08-26,385.9200134277344
2015-08-27,416.1600036621094
2015-08-28,455.760009765625
2015-08-31,428.3999938964844
2015-09-01,411.8399963378906
2015-09-02,455.760009765625
2015-09-03,427.67999267578125
2015-09-04,421.20001220703125
2015-09-08,442.79998779296875
2015-09-09,456.4800109863281
2015-09-10,462.9599914550781
2015-09-11,449.2799987792969
2015-09-14,449.2799987792969
2015-09-15,467.2799987792969
2015-09-16,462.9599914550781
2015-09-17,478.79998779296875
2015-09-18,524.8800048828125
2015-09-21,519.1199951171875
2015-09-22,495.3599853515625
2015-09-23,481.67999267578125
2015-09-24,473.0400085449219
2015-09-25,427.67999267578125
2015-09-28,380.1600036621094
2015-09-29,365.760009765625
2015-09-30,409.67999267578125
2015-10-01,376.55999755859375
2015-10-02,394.55999755859375
2015-10-05,391.67999267578125
2015-10-06,384.4800109863281
2015-10-07,408.9599914550781
2015-10-08,403.9200134277344
2015-10-09,411.8399963378906
2015-10-12,407.5199890136719
2015-10-13,375.8399963378906
2015-10-14,357.8399963378906
2015-10-15,397.44000244140625
2015-10-16,389.5199890136719
2015-10-19,404.6400146484375
2015-10-20,371.5199890136719
2015-10-21,357.8399963378906
2015-10-22,352.0799865722656
2015-10-23,343.44000244140625
2015-10-26,345.6000061035156
2015-10-27,336.239990234375
2015-10-28,337.67999267578125
2015-10-29,320.3999938964844
2015-10-30,310.32000732421875
2015-11-02,357.1199951171875
2015-11-03,354.239990234375
2015-11-04,357.8399963378906
2015-11-05,335.5199890136719
2015-11-06,344.8800048828125
2015-11-09,331.20001220703125
2015-11-10,385.20001220703125
2015-11-11,385.20001220703125
2015-11-12,369.3599853515625
2015-11-13,390.239990234375
2015-11-16,393.8399963378906
2015-11-17,403.20001220703125
2015-11-18,404.6400146484375
2015-11-19,422.6400146484375
2015-11-20,434.1600036621094
2015-11-23,443.5199890136719
2015-11-24,470.8800048828125
2015-11-25,502.55999755859375
2015-11-27,499.67999267578125
2015-11-30,465.1199951171875
2015-12-01,456.4800109863281
2015-12-02,445.67999267578125
2015-12-03,412.55999755859375
2015-12-04,414.7200012207031
2015-12-07,388.79998779296875
2015-12-08,401.0400085449219
2015-12-09,379.44000244140625
2015-12-10,381.6000061035156
