,DGE
2011-08-30,490.3299865722656
2011-08-31,496.5799865722656
2011-09-01,493.55999755859375
2011-09-02,482.2699890136719
2011-09-06,481.2900085449219
2011-09-07,491.44000244140625
2011-09-08,485.989990234375
2011-09-09,473.6499938964844
2011-09-12,471.3500061035156
2011-09-13,473.3800048828125
2011-09-14,477.20001220703125
2011-09-15,481.79998779296875
2011-09-16,483.44000244140625
2011-09-19,477.9200134277344
2011-09-20,480.7200012207031
2011-09-21,470.0400085449219
2011-09-22,460.4800109863281
2011-09-23,462.8800048828125
2011-09-26,469.6600036621094
2011-09-27,477.30999755859375
2011-09-28,472.19000244140625
2011-09-29,477.4800109863281
2011-09-30,472.7099914550781
2011-10-03,459.69000244140625
2011-10-04,463.6400146484375
2011-10-05,470.1499938964844
2011-10-06,475.239990234375
2011-10-07,474.1199951171875
2011-10-10,485.5799865722656
2011-10-11,483.4200134277344
2011-10-12,486.4599914550781
2011-10-13,487.739990234375
2011-10-14,491.8299865722656
2011-10-17,483.95001220703125
2011-10-18,487.79998779296875
2011-10-19,484.45001220703125
2011-10-20,486.55999755859375
2011-10-21,494.1099853515625
2011-10-24,497.1099853515625
2011-10-25,487.6499938964844
2011-10-26,493.7200012207031
2011-10-27,506.42999267578125
2011-10-28,506.3900146484375
2011-10-31,495.05999755859375
2011-11-01,484.7699890136719
2011-11-02,487.5299987792969
2011-11-03,501.6499938964844
2011-11-04,497.6199951171875
2011-11-07,497.8299865722656
2011-11-08,502.9100036621094
2011-11-09,487.8500061035156
2011-11-10,492.1499938964844
2011-11-11,500.6300048828125
2011-11-14,497.04998779296875
2011-11-15,498.0400085449219
2011-11-16,491.8599853515625
2011-11-17,487.5899963378906
2011-11-18,489.19000244140625
2011-11-21,481.5899963378906
2011-11-22,479.989990234375
2011-11-23,472.0899963378906
2011-11-25,468.6400146484375
2011-11-28,482.0799865722656
2011-11-29,485.3500061035156
2011-11-30,503.1600036621094
2011-12-01,501.54998779296875
2011-12-02,498.9200134277344
2011-12-05,498.3999938964844
2011-12-06,504.8500061035156
2011-12-07,508.5799865722656
2011-12-08,501.79998779296875
2011-12-09,507.6000061035156
2011-12-12,502.5
2011-12-13,502.2699890136719
2011-12-14,500.0400085449219
2011-12-15,509.5799865722656
2011-12-16,508.3800048828125
2011-12-19,508.4700012207031
2011-12-20,516.489990234375
2011-12-21,517.75
2011-12-22,518.7899780273438
2011-12-23,523.3300170898438
2011-12-27,523.6300048828125
2011-12-28,518.280029296875
2011-12-29,522.3400268554688
2011-12-30,522.719970703125
2012-01-03,530.760009765625
2012-01-04,525.6799926757812
2012-01-05,524.0999755859375
2012-01-06,522.8400268554688
2012-01-09,525.239990234375
2012-01-10,527.77001953125
2012-01-11,523.780029296875
2012-01-12,526.0599975585938
2012-01-13,522.25
2012-01-17,528.6300048828125
2012-01-18,531.7999877929688
2012-01-19,530.5499877929688
2012-01-20,526.9400024414062
2012-01-23,526.8099975585938
2012-01-24,526.2000122070312
2012-01-25,528.0499877929688
2012-01-26,526.6099853515625
2012-01-27,523.6199951171875
2012-01-30,522.9299926757812
2012-01-31,523.2899780273438
2012-02-01,527.0499877929688
2012-02-02,524.5700073242188
2012-02-03,527.6500244140625
2012-02-06,527.3499755859375
2012-02-07,531.0900268554688
2012-02-08,530.47998046875
2012-02-09,528.8499755859375
2012-02-10,526.5399780273438
2012-02-13,530.0599975585938
2012-02-14,529.0599975585938
2012-02-15,527.6599731445312
2012-02-16,529.4500122070312
2012-02-17,531.3900146484375
2012-02-21,528.0599975585938
2012-02-22,527.5999755859375
2012-02-23,531.4400024414062
2012-02-24,532.5800170898438
2012-02-27,532.1400146484375
2012-02-28,535.7100219726562
2012-02-29,532.969970703125
2012-03-01,538.3800048828125
2012-03-02,535.8499755859375
2012-03-05,537.97998046875
2012-03-06,528.4500122070312
2012-03-07,532.5
2012-03-08,537.8900146484375
2012-03-09,540.22998046875
2012-03-12,540.9600219726562
2012-03-13,545.2899780273438
2012-03-14,541.8400268554688
2012-03-15,541.9500122070312
2012-03-16,541.75
2012-03-19,543.7899780273438
2012-03-20,542.6099853515625
2012-03-21,542.510009765625
2012-03-22,540.6199951171875
2012-03-23,540.9199829101562
2012-03-26,548.3099975585938
2012-03-27,547.6500244140625
2012-03-28,546.4199829101562
2012-03-29,544.6900024414062
2012-03-30,545.0
2012-04-02,551.469970703125
2012-04-03,550.3699951171875
2012-04-04,545.72998046875
2012-04-05,545.47998046875
2012-04-09,540.5399780273438
2012-04-10,534.0499877929688
2012-04-11,534.9099731445312
2012-04-12,538.02001953125
2012-04-13,533.760009765625
2012-04-16,539.5999755859375
2012-04-17,547.4600219726562
2012-04-18,546.52001953125
2012-04-19,545.3499755859375
2012-04-20,550.25
2012-04-23,544.989990234375
2012-04-24,547.3099975585938
2012-04-25,550.4500122070312
2012-04-26,551.25
2012-04-27,550.8400268554688
2012-04-30,551.6199951171875
2012-05-01,552.6799926757812
2012-05-02,551.72998046875
2012-05-03,548.719970703125
2012-05-04,543.219970703125
2012-05-07,544.260009765625
2012-05-08,543.4400024414062
2012-05-09,535.8599853515625
2012-05-10,538.760009765625
2012-05-11,538.8099975585938
2012-05-14,532.4299926757812
2012-05-15,527.260009765625
2012-05-16,528.1099853515625
2012-05-17,521.75
2012-05-18,519.4099731445312
2012-05-21,523.1699829101562
2012-05-22,523.280029296875
2012-05-23,515.8699951171875
2012-05-24,519.9500122070312
2012-05-25,520.260009765625
2012-05-29,520.489990234375
2012-05-30,516.9199829101562
2012-05-31,517.8599853515625
2012-06-01,510.05999755859375
2012-06-04,511.1199951171875
2012-06-05,513.8699951171875
2012-06-06,521.8400268554688
2012-06-07,521.27001953125
2012-06-08,524.5499877929688
2012-06-11,520.02001953125
2012-06-12,524.260009765625
2012-06-13,523.510009765625
2012-06-14,527.5900268554688
2012-06-15,527.239990234375
2012-06-18,530.9199829101562
2012-06-19,537.77001953125
2012-06-20,537.010009765625
2012-06-21,530.780029296875
2012-06-22,535.4199829101562
2012-06-25,527.3900146484375
2012-06-26,530.0900268554688
2012-06-27,532.969970703125
2012-06-28,531.9600219726562
2012-06-29,543.6199951171875
2012-07-02,548.3099975585938
2012-07-03,550.4000244140625
2012-07-05,545.530029296875
2012-07-06,542.760009765625
2012-07-09,545.9199829101562
2012-07-10,540.9099731445312
2012-07-11,540.52001953125
2012-07-12,541.8300170898438
2012-07-13,546.8800048828125
2012-07-16,548.6799926757812
2012-07-17,555.9500122070312
2012-07-18,557.4500122070312
2012-07-19,559.3400268554688
2012-07-20,553.25
2012-07-23,546.4000244140625
2012-07-24,540.2100219726562
2012-07-25,542.4199829101562
2012-07-26,550.75
2012-07-27,562.010009765625
2012-07-30,559.3599853515625
2012-07-31,556.0900268554688
2012-08-01,557.1799926757812
2012-08-02,550.6099853515625
2012-08-03,558.9600219726562
2012-08-06,560.5599975585938
2012-08-07,559.3599853515625
2012-08-08,558.2100219726562
2012-08-09,557.5599975585938
2012-08-10,560.2000122070312
2012-08-13,558.0800170898438
2012-08-14,561.5900268554688
2012-08-15,563.3599853515625
2012-08-16,562.469970703125
2012-08-17,559.280029296875
2012-08-20,559.530029296875
2012-08-21,558.260009765625
2012-08-22,557.3300170898438
2012-08-23,556.4000244140625
2012-08-24,560.469970703125
2012-08-27,560.1799926757812
2012-08-28,558.8200073242188
2012-08-29,559.5399780273438
2012-08-30,557.3900146484375
2012-08-31,558.260009765625
2012-09-04,564.010009765625
2012-09-05,566.219970703125
2012-09-06,576.1199951171875
2012-09-07,573.7899780273438
2012-09-10,571.2000122070312
2012-09-11,573.6199951171875
2012-09-12,572.9000244140625
2012-09-13,578.4299926757812
2012-09-14,571.6799926757812
2012-09-17,572.5399780273438
2012-09-18,573.6699829101562
2012-09-19,574.2100219726562
2012-09-20,575.9400024414062
2012-09-21,578.6699829101562
2012-09-24,581.1599731445312
2012-09-25,581.3200073242188
2012-09-26,577.75
2012-09-27,581.02001953125
2012-09-28,578.25
2012-10-01,581.5
2012-10-02,582.4000244140625
2012-10-03,584.1400146484375
2012-10-04,588.780029296875
2012-10-05,589.2100219726562
2012-10-08,589.02001953125
2012-10-09,582.8200073242188
2012-10-10,578.6500244140625
2012-10-11,578.4299926757812
2012-10-12,578.5800170898438
2012-10-15,587.7000122070312
2012-10-16,595.3900146484375
2012-10-17,596.5499877929688
2012-10-18,597.260009765625
2012-10-19,588.0999755859375
2012-10-22,586.8400268554688
2012-10-23,576.8699951171875
2012-10-24,576.3099975585938
2012-10-25,579.030029296875
2012-10-26,577.25
2012-10-31,572.2999877929688
2012-11-01,576.5
2012-11-02,573.0999755859375
2012-11-05,571.8499755859375
2012-11-06,570.0999755859375
2012-11-07,563.2000122070312
2012-11-08,561.1500244140625
2012-11-09,561.989990234375
2012-11-12,561.1099853515625
2012-11-13,558.5800170898438
2012-11-14,551.989990234375
2012-11-15,548.1199951171875
2012-11-16,550.3499755859375
2012-11-19,555.72998046875
2012-11-20,558.8200073242188
2012-11-21,560.5
2012-11-23,567.9000244140625
2012-11-26,567.5599975585938
2012-11-27,565.4000244140625
2012-11-28,569.5999755859375
2012-11-29,574.010009765625
2012-11-30,574.1599731445312
2012-12-03,575.4099731445312
2012-12-04,579.3499755859375
2012-12-05,583.1099853515625
2012-12-06,582.6900024414062
2012-12-07,584.3599853515625
2012-12-10,587.5
2012-12-11,592.239990234375
2012-12-12,588.489990234375
2012-12-13,582.530029296875
2012-12-14,581.0499877929688
2012-12-17,582.9199829101562
2012-12-18,587.5599975585938
2012-12-19,582.510009765625
2012-12-20,583.6900024414062
2012-12-21,580.8800048828125
2012-12-24,578.8499755859375
2012-12-26,577.4099731445312
2012-12-27,576.27001953125
2012-12-28,571.8599853515625
2012-12-31,578.280029296875
2013-01-02,586.1799926757812
2013-01-03,590.4500122070312
2013-01-04,594.72998046875
2013-01-07,595.72998046875
2013-01-08,598.6699829101562
2013-01-09,603.1500244140625
2013-01-10,608.989990234375
2013-01-11,609.780029296875
2013-01-14,609.75
2013-01-15,609.4099731445312
2013-01-16,607.25
2013-01-17,611.3900146484375
2013-01-18,609.1799926757812
2013-01-22,611.5499877929688
2013-01-23,611.8800048828125
2013-01-24,616.1799926757812
2013-01-25,620.7999877929688
2013-01-28,616.8499755859375
2013-01-29,622.7899780273438
2013-01-30,622.4500122070312
2013-01-31,620.8499755859375
2013-02-01,624.8900146484375
2013-02-04,617.9600219726562
2013-02-05,621.260009765625
2013-02-06,623.1900024414062
2013-02-07,618.030029296875
2013-02-08,621.77001953125
2013-02-11,616.5599975585938
2013-02-12,618.1199951171875
2013-02-13,617.25
2013-02-14,614.3800048828125
2013-02-15,616.6500244140625
2013-02-19,622.1300048828125
2013-02-20,619.1199951171875
2013-02-21,614.010009765625
2013-02-22,618.6199951171875
2013-02-25,611.280029296875
2013-02-26,611.02001953125
2013-02-27,617.4099731445312
2013-02-28,615.3800048828125
2013-03-01,617.010009765625
2013-03-04,622.9600219726562
2013-03-05,628.3699951171875
2013-03-06,627.4500122070312
2013-03-07,627.6500244140625
2013-03-08,627.9600219726562
2013-03-11,629.8300170898438
2013-03-12,631.719970703125
2013-03-13,630.5599975585938
2013-03-14,632.8400268554688
2013-03-15,632.72998046875
2013-03-18,626.489990234375
2013-03-19,629.3099975585938
2013-03-20,635.6099853515625
2013-03-21,632.6699829101562
2013-03-22,637.77001953125
2013-03-25,635.9099731445312
2013-03-26,640.780029296875
2013-03-27,639.239990234375
2013-03-28,645.5700073242188
2013-04-01,646.239990234375
2013-04-02,650.5599975585938
2013-04-03,647.0900268554688
2013-04-04,647.9600219726562
2013-04-05,644.0900268554688
2013-04-08,646.3599853515625
2013-04-09,647.530029296875
2013-04-10,655.1400146484375
2013-04-11,661.4500122070312
2013-04-12,660.47998046875
2013-04-15,652.8300170898438
2013-04-16,657.3300170898438
2013-04-17,654.6799926757812
2013-04-18,652.4199829101562
2013-04-19,659.8699951171875
2013-04-22,660.8099975585938
2013-04-23,667.1500244140625
2013-04-24,662.280029296875
2013-04-25,659.5499877929688
2013-04-26,660.5499877929688
2013-04-29,667.4000244140625
2013-04-30,662.22998046875
2013-05-01,650.1500244140625
2013-05-02,650.8900146484375
2013-05-03,654.6400146484375
2013-05-06,647.77001953125
2013-05-07,649.780029296875
2013-05-08,651.9500122070312
2013-05-09,653.1599731445312
2013-05-10,657.5
2013-05-13,662.02001953125
2013-05-14,666.9299926757812
2013-05-15,672.010009765625
2013-05-16,665.0700073242188
2013-05-17,666.239990234375
2013-05-20,663.280029296875
2013-05-21,668.3099975585938
2013-05-22,669.1599731445312
2013-05-23,669.72998046875
2013-05-24,676.6500244140625
2013-05-28,685.8499755859375
2013-05-29,675.0800170898438
2013-05-30,677.6199951171875
2013-05-31,665.8800048828125
2013-06-03,670.0700073242188
2013-06-04,666.9199829101562
2013-06-05,659.8300170898438
2013-06-06,666.75
2013-06-07,670.530029296875
2013-06-10,672.72998046875
2013-06-11,667.75
2013-06-12,666.030029296875
2013-06-13,673.5499877929688
2013-06-14,671.6300048828125
2013-06-17,673.3400268554688
2013-06-18,675.6699829101562
2013-06-19,666.25
2013-06-20,645.9199829101562
2013-06-21,648.1500244140625
2013-06-24,636.8800048828125
2013-06-25,641.0
2013-06-26,649.1599731445312
2013-06-27,652.3400268554688
2013-06-28,646.6199951171875
2013-07-01,649.969970703125
2013-07-02,649.8800048828125
2013-07-03,648.5700073242188
2013-07-05,654.8400268554688
2013-07-08,659.5800170898438
2013-07-09,660.9299926757812
2013-07-10,665.1799926757812
2013-07-11,672.8499755859375
2013-07-12,676.6599731445312
2013-07-15,676.6699829101562
2013-07-16,670.8499755859375
2013-07-17,671.4099731445312
2013-07-18,672.719970703125
2013-07-19,675.530029296875
2013-07-22,678.4099731445312
2013-07-23,678.7100219726562
2013-07-24,679.1400146484375
2013-07-25,683.989990234375
2013-07-26,687.9500122070312
2013-07-29,683.5399780273438
2013-07-30,683.1699829101562
2013-07-31,683.1300048828125
2013-08-01,688.8599853515625
2013-08-02,694.0499877929688
2013-08-05,691.47998046875
2013-08-06,691.030029296875
2013-08-07,691.760009765625
2013-08-08,695.280029296875
2013-08-09,694.9400024414062
2013-08-12,692.5700073242188
2013-08-13,696.25
2013-08-14,692.9400024414062
2013-08-15,683.9400024414062
2013-08-16,682.3400268554688
2013-08-19,681.0399780273438
2013-08-20,683.5800170898438
2013-08-21,677.4400024414062
2013-08-22,679.9199829101562
2013-08-23,681.030029296875
2013-08-26,679.7100219726562
2013-08-27,668.8699951171875
2013-08-28,669.7999877929688
2013-08-29,671.6300048828125
2013-08-30,668.47998046875
2013-09-03,671.4000244140625
2013-09-04,676.4199829101562
2013-09-05,676.5599975585938
2013-09-06,676.52001953125
2013-09-09,678.780029296875
2013-09-10,683.5499877929688
2013-09-11,687.469970703125
2013-09-12,687.3599853515625
2013-09-13,687.7999877929688
2013-09-16,693.1599731445312
2013-09-17,695.8099975585938
2013-09-18,702.0999755859375
2013-09-19,702.6099853515625
2013-09-20,702.4400024414062
2013-09-23,698.1199951171875
2013-09-24,696.530029296875
2013-09-25,692.5599975585938
2013-09-26,694.3400268554688
2013-09-27,693.0599975585938
2013-09-30,692.510009765625
2013-10-01,701.5499877929688
2013-10-02,699.8200073242188
2013-10-03,696.75
2013-10-04,700.6599731445312
2013-10-07,695.8599853515625
2013-10-08,684.1500244140625
2013-10-09,682.7999877929688
2013-10-10,695.530029296875
2013-10-11,697.9000244140625
2013-10-14,700.5499877929688
2013-10-15,694.6400146484375
2013-10-16,704.530029296875
2013-10-17,713.5499877929688
2013-10-18,713.72998046875
2013-10-21,711.6900024414062
2013-10-22,720.760009765625
2013-10-23,718.5999755859375
2013-10-24,725.1599731445312
2013-10-25,727.6599731445312
2013-10-28,727.3099975585938
2013-10-29,730.260009765625
2013-10-30,723.780029296875
2013-10-31,718.6599731445312
2013-11-01,723.52001953125
2013-11-04,725.52001953125
2013-11-05,731.8800048828125
2013-11-06,733.0499877929688
2013-11-07,726.5999755859375
2013-11-08,738.4500122070312
2013-11-11,742.8300170898438
2013-11-12,745.010009765625
2013-11-13,753.3400268554688
2013-11-14,757.2899780273438
2013-11-15,760.1199951171875
2013-11-18,757.1799926757812
2013-11-19,757.1699829101562
2013-11-20,759.0
2013-11-21,763.5599975585938
2013-11-22,768.9299926757812
2013-11-25,769.0800170898438
2013-11-26,766.9600219726562
2013-11-27,766.8200073242188
2013-11-29,770.4299926757812
2013-12-02,772.9000244140625
2013-12-03,766.969970703125
2013-12-04,764.760009765625
2013-12-05,764.260009765625
2013-12-06,773.510009765625
2013-12-09,773.5499877929688
2013-12-10,770.1300048828125
2013-12-11,758.9600219726562
2013-12-12,756.1300048828125
2013-12-13,756.75
2013-12-16,762.7999877929688
2013-12-17,760.7999877929688
2013-12-18,775.5700073242188
2013-12-19,774.8800048828125
2013-12-20,779.1799926757812
2013-12-23,782.4400024414062
2013-12-24,783.5499877929688
2013-12-26,787.6699829101562
2013-12-27,789.0800170898438
2013-12-30,793.1400146484375
2013-12-31,794.4000244140625
2014-01-02,786.1300048828125
2014-01-03,788.6300048828125
2014-01-06,785.1900024414062
2014-01-07,794.9299926757812
2014-01-08,809.5700073242188
2014-01-09,816.4099731445312
2014-01-10,823.8099975585938
2014-01-13,819.5999755859375
2014-01-14,834.2899780273438
2014-01-15,831.6500244140625
2014-01-16,834.22998046875
2014-01-17,834.260009765625
2014-01-21,837.9299926757812
2014-01-22,835.9000244140625
2014-01-23,831.75
2014-01-24,811.9199829101562
2014-01-27,806.0399780273438
2014-01-28,817.5700073242188
2014-01-29,809.969970703125
2014-01-30,821.72998046875
2014-01-31,818.3499755859375
2014-02-03,803.4000244140625
2014-02-04,811.239990234375
2014-02-05,813.4500122070312
2014-02-06,813.3900146484375
2014-02-07,829.22998046875
2014-02-10,835.8599853515625
2014-02-11,841.219970703125
2014-02-12,843.5999755859375
2014-02-13,848.969970703125
2014-02-14,852.6699829101562
2014-02-18,880.6900024414062
2014-02-19,882.0900268554688
2014-02-20,895.4000244140625
2014-02-21,892.3599853515625
2014-02-24,898.1099853515625
2014-02-25,902.6699829101562
2014-02-26,903.8099975585938
2014-02-27,914.6799926757812
2014-02-28,904.4099731445312
2014-03-03,896.030029296875
2014-03-04,915.2899780273438
2014-03-05,909.8699951171875
2014-03-06,897.989990234375
2014-03-07,896.510009765625
2014-03-10,893.0599975585938
2014-03-11,890.6799926757812
2014-03-12,890.3099975585938
2014-03-13,876.0700073242188
2014-03-14,880.1599731445312
2014-03-17,886.6400146484375
2014-03-18,896.3499755859375
2014-03-19,890.280029296875
2014-03-20,885.3099975585938
2014-03-21,868.969970703125
2014-03-24,857.219970703125
2014-03-25,862.530029296875
2014-03-26,857.77001953125
2014-03-27,858.0800170898438
2014-03-28,857.719970703125
2014-03-31,869.47998046875
2014-04-01,871.77001953125
2014-04-02,876.7899780273438
2014-04-03,869.219970703125
2014-04-04,855.969970703125
2014-04-07,841.1199951171875
2014-04-08,839.7100219726562
2014-04-09,859.3099975585938
2014-04-10,834.8300170898438
2014-04-11,824.719970703125
2014-04-14,827.2000122070312
2014-04-15,834.2999877929688
2014-04-16,844.0800170898438
2014-04-17,846.5399780273438
2014-04-21,863.489990234375
2014-04-22,884.510009765625
2014-04-23,883.3400268554688
2014-04-24,881.5399780273438
2014-04-25,876.6599731445312
2014-04-28,888.4099731445312
2014-04-29,891.8900146484375
2014-04-30,895.2999877929688
2014-05-01,903.3800048828125
2014-05-02,899.27001953125
2014-05-05,903.1599731445312
2014-05-06,893.0399780273438
2014-05-07,890.75
2014-05-08,882.489990234375
2014-05-09,880.4400024414062
2014-05-12,887.9600219726562
2014-05-13,889.9299926757812
2014-05-14,886.3300170898438
2014-05-15,881.0800170898438
2014-05-16,882.4400024414062
2014-05-19,879.5999755859375
2014-05-20,876.8800048828125
2014-05-21,883.030029296875
2014-05-22,887.780029296875
2014-05-23,893.219970703125
2014-05-27,894.4099731445312
2014-05-28,887.3400268554688
2014-05-29,892.9199829101562
2014-05-30,897.02001953125
2014-06-02,900.5
2014-06-03,898.489990234375
2014-06-04,893.97998046875
2014-06-05,896.9600219726562
2014-06-06,899.1300048828125
2014-06-09,896.7999877929688
2014-06-10,900.8699951171875
2014-06-11,902.489990234375
2014-06-12,897.9099731445312
2014-06-13,898.1900024414062
2014-06-16,901.6199951171875
2014-06-17,904.9000244140625
2014-06-18,913.8499755859375
2014-06-19,912.1699829101562
2014-06-20,927.1400146484375
2014-06-23,925.4000244140625
2014-06-24,922.3900146484375
2014-06-25,933.1300048828125
2014-06-26,934.510009765625
2014-06-27,933.469970703125
2014-06-30,931.5800170898438
2014-07-01,944.9000244140625
2014-07-02,952.010009765625
2014-07-03,953.0700073242188
2014-07-07,942.030029296875
2014-07-08,932.47998046875
2014-07-09,932.4099731445312
2014-07-10,932.739990234375
2014-07-11,932.489990234375
2014-07-14,943.3200073242188
2014-07-15,933.1300048828125
2014-07-16,933.8499755859375
2014-07-17,925.47998046875
2014-07-18,937.25
2014-07-21,936.469970703125
2014-07-22,942.2999877929688
2014-07-23,944.0900268554688
2014-07-24,940.010009765625
2014-07-25,935.5700073242188
2014-07-28,931.7999877929688
2014-07-29,932.47998046875
2014-07-30,940.8800048828125
2014-07-31,922.510009765625
2014-08-01,923.0
2014-08-04,924.8400268554688
2014-08-05,913.0800170898438
2014-08-06,905.469970703125
2014-08-07,890.8200073242188
2014-08-08,896.8400268554688
2014-08-11,894.25
2014-08-12,891.3300170898438
2014-08-13,901.5700073242188
2014-08-14,913.9199829101562
2014-08-15,915.3800048828125
2014-08-18,921.77001953125
2014-08-19,937.5800170898438
2014-08-20,939.8699951171875
2014-08-21,940.77001953125
2014-08-22,942.9400024414062
2014-08-25,945.4099731445312
2014-08-26,949.8699951171875
2014-08-27,950.010009765625
2014-08-28,950.1900024414062
2014-08-29,952.3099975585938
2014-09-02,953.7000122070312
2014-09-03,956.6500244140625
2014-09-04,948.4500122070312
2014-09-05,957.22998046875
2014-09-08,957.7100219726562
2014-09-09,954.47998046875
2014-09-10,958.5700073242188
2014-09-11,959.7000122070312
2014-09-12,957.4099731445312
2014-09-15,956.5999755859375
2014-09-16,967.77001953125
2014-09-17,973.219970703125
2014-09-18,977.6400146484375
2014-09-19,977.3599853515625
2014-09-22,970.3599853515625
2014-09-23,965.969970703125
2014-09-24,982.2000122070312
2014-09-25,974.0800170898438
2014-09-26,978.0999755859375
2014-09-29,976.5499877929688
2014-09-30,972.5900268554688
2014-10-01,964.719970703125
2014-10-02,961.4500122070312
2014-10-03,980.219970703125
2014-10-06,975.010009765625
2014-10-07,957.3099975585938
2014-10-08,973.489990234375
2014-10-09,952.75
2014-10-10,938.9600219726562
2014-10-13,914.97998046875
2014-10-14,915.4500122070312
2014-10-15,897.780029296875
2014-10-16,900.239990234375
2014-10-17,912.5999755859375
2014-10-20,920.719970703125
2014-10-21,940.280029296875
2014-10-22,935.3699951171875
2014-10-23,948.010009765625
2014-10-24,961.010009765625
2014-10-27,958.3200073242188
2014-10-28,960.47998046875
2014-10-29,956.6699829101562
2014-10-30,977.9500122070312
2014-10-31,981.469970703125
2014-11-03,983.0499877929688
2014-11-04,985.969970703125
2014-11-05,985.3499755859375
2014-11-06,988.8099975585938
2014-11-07,973.9400024414062
2014-11-10,982.2100219726562
2014-11-11,990.280029296875
2014-11-12,988.27001953125
2014-11-13,987.2100219726562
2014-11-14,987.4400024414062
2014-11-17,994.25
2014-11-18,1011.9600219726562
2014-11-19,1006.8699951171875
2014-11-20,1000.8499755859375
2014-11-21,1007.030029296875
2014-11-24,1012.4600219726562
2014-11-25,1013.0800170898438
2014-11-26,1023.4099731445312
2014-11-28,1027.3900146484375
2014-12-01,1020.239990234375
2014-12-02,1025.699951171875
2014-12-03,1026.800048828125
2014-12-04,1026.4599609375
2014-12-05,1029.3900146484375
2014-12-08,1029.4300537109375
2014-12-09,1017.6300048828125
2014-12-10,1007.7999877929688
2014-12-11,1011.8300170898438
2014-12-12,991.22998046875
2014-12-15,983.47998046875
2014-12-16,975.1300048828125
2014-12-17,993.97998046875
2014-12-18,1019.739990234375
2014-12-19,1024.9200439453125
2014-12-22,1022.6300048828125
2014-12-23,1001.1400146484375
2014-12-24,1006.5499877929688
2014-12-26,1013.530029296875
2014-12-29,1014.6400146484375
2014-12-30,1008.5800170898438
2014-12-31,1004.7999877929688
2015-01-02,1004.1300048828125
2015-01-05,995.27001953125
2015-01-06,993.6900024414062
2015-01-07,1015.469970703125
2015-01-08,1032.3699951171875
2015-01-09,1029.31005859375
2015-01-12,1033.8199462890625
2015-01-13,1031.56005859375
2015-01-14,1029.780029296875
2015-01-15,1024.0799560546875
2015-01-16,1045.0
2015-01-20,1049.030029296875
2015-01-21,1048.4300537109375
2015-01-22,1050.530029296875
2015-01-23,1049.510009765625
2015-01-26,1058.3299560546875
2015-01-27,1054.22998046875
2015-01-28,1044.800048828125
2015-01-29,1057.3299560546875
2015-01-30,1036.6600341796875
2015-02-02,1041.1099853515625
2015-02-03,1042.77001953125
2015-02-04,1034.43994140625
2015-02-05,1063.449951171875
2015-02-06,1056.969970703125
2015-02-09,1046.0899658203125
2015-02-10,1062.0400390625
2015-02-11,1062.6099853515625
2015-02-12,1077.739990234375
2015-02-13,1087.4300537109375
2015-02-17,1092.239990234375
2015-02-18,1090.68994140625
2015-02-19,1091.3499755859375
2015-02-20,1105.0899658203125
2015-02-23,1110.6800537109375
2015-02-24,1109.7099609375
2015-02-25,1108.93994140625
2015-02-26,1112.5699462890625
2015-02-27,1106.3299560546875
2015-03-02,1115.8900146484375
2015-03-03,1108.7099609375
2015-03-04,1110.1300048828125
2015-03-05,1115.1600341796875
2015-03-06,1097.9300537109375
2015-03-09,1106.739990234375
2015-03-10,1094.4200439453125
2015-03-11,1099.27001953125
2015-03-12,1118.3900146484375
2015-03-13,1115.3699951171875
2015-03-16,1133.8299560546875
2015-03-17,1138.1700439453125
2015-03-18,1156.4300537109375
2015-03-19,1152.8499755859375
2015-03-20,1161.1300048828125
2015-03-23,1154.5400390625
2015-03-24,1147.3900146484375
2015-03-25,1125.06005859375
2015-03-26,1124.760009765625
2015-03-27,1132.8299560546875
2015-03-30,1140.02001953125
2015-03-31,1124.489990234375
2015-04-01,1118.969970703125
2015-04-02,1119.969970703125
2015-04-06,1124.47998046875
2015-04-07,1129.489990234375
2015-04-08,1158.550048828125
2015-04-09,1166.2900390625
2015-04-10,1175.4200439453125
2015-04-13,1166.9100341796875
2015-04-14,1168.8900146484375
2015-04-15,1170.0799560546875
2015-04-16,1165.8699951171875
2015-04-17,1162.5899658203125
2015-04-20,1159.949951171875
2015-04-21,1171.8399658203125
2015-04-22,1171.3699951171875
2015-04-23,1176.8599853515625
2015-04-24,1174.8399658203125
2015-04-27,1149.06005859375
2015-04-28,1148.780029296875
2015-04-29,1146.5400390625
2015-04-30,1132.0899658203125
2015-05-01,1146.27001953125
2015-05-04,1150.489990234375
2015-05-05,1139.5699462890625
2015-05-06,1131.9300537109375
2015-05-07,1133.489990234375
2015-05-08,1151.25
2015-05-11,1154.02001953125
2015-05-12,1146.949951171875
2015-05-13,1145.510009765625
2015-05-14,1158.8699951171875
2015-05-15,1159.469970703125
2015-05-18,1161.7099609375
2015-05-19,1170.219970703125
2015-05-20,1170.7099609375
2015-05-21,1175.6600341796875
2015-05-22,1172.97998046875
2015-05-26,1159.97998046875
2015-05-27,1177.47998046875
2015-05-28,1180.8599853515625
2015-05-29,1173.1700439453125
2015-06-01,1175.3299560546875
2015-06-02,1171.9599609375
2015-06-03,1174.989990234375
2015-06-04,1165.9100341796875
2015-06-05,1162.5
2015-06-08,1154.199951171875
2015-06-09,1151.5400390625
2015-06-10,1162.9599609375
2015-06-11,1169.22998046875
2015-06-12,1156.8199462890625
