,AGR
2019-09-27,52.2400016784668
2019-09-30,52.25
2019-10-01,51.93000030517578
2019-10-02,51.45000076293945
2019-10-03,51.0
2019-10-04,51.540000915527344
2019-10-07,50.97999954223633
2019-10-08,50.68000030517578
2019-10-09,50.47999954223633
2019-10-10,49.93000030517578
2019-10-11,49.869998931884766
2019-10-14,49.54999923706055
2019-10-15,49.540000915527344
2019-10-16,49.630001068115234
2019-10-17,49.939998626708984
2019-10-18,50.400001525878906
2019-10-21,50.79999923706055
2019-10-22,51.0
2019-10-23,51.27000045776367
2019-10-24,51.099998474121094
2019-10-25,50.18000030517578
2019-10-28,49.630001068115234
2019-10-29,49.9900016784668
2019-10-30,49.38999938964844
2019-10-31,50.04999923706055
2019-11-01,50.04999923706055
2019-11-04,49.45000076293945
2019-11-05,49.459999084472656
2019-11-06,49.47999954223633
2019-11-07,48.7400016784668
2019-11-08,48.380001068115234
2019-11-11,48.25
2019-11-12,48.09000015258789
2019-11-13,48.72999954223633
2019-11-14,48.75
2019-11-15,48.75
2019-11-18,48.869998931884766
2019-11-19,48.5099983215332
2019-11-20,48.7400016784668
2019-11-21,48.66999816894531
2019-11-22,48.25
2019-11-25,48.540000915527344
2019-11-26,49.029998779296875
2019-11-27,49.029998779296875
2019-11-29,48.540000915527344
2019-12-02,48.09000015258789
2019-12-03,48.5099983215332
2019-12-04,49.060001373291016
2019-12-05,49.04999923706055
2019-12-06,48.880001068115234
2019-12-09,48.70000076293945
2019-12-10,48.970001220703125
2019-12-11,48.72999954223633
2019-12-12,48.91999816894531
2019-12-13,49.369998931884766
2019-12-16,50.040000915527344
2019-12-17,50.72999954223633
2019-12-18,51.31999969482422
2019-12-19,51.119998931884766
2019-12-20,51.79999923706055
2019-12-23,51.380001068115234
2019-12-24,50.63999938964844
2019-12-26,50.56999969482422
2019-12-27,50.939998626708984
2019-12-30,50.88999938964844
2019-12-31,51.15999984741211
2020-01-02,50.810001373291016
2020-01-03,50.939998626708984
2020-01-06,50.70000076293945
2020-01-07,50.56999969482422
2020-01-08,50.33000183105469
2020-01-09,50.75
2020-01-10,50.5099983215332
2020-01-13,50.7599983215332
2020-01-14,50.790000915527344
2020-01-15,51.029998779296875
2020-01-16,50.939998626708984
2020-01-17,51.18000030517578
2020-01-21,51.4900016784668
2020-01-22,51.310001373291016
2020-01-23,51.70000076293945
2020-01-24,52.209999084472656
2020-01-27,52.540000915527344
2020-01-28,53.34000015258789
2020-01-29,53.59000015258789
2020-01-30,53.810001373291016
2020-01-31,53.2599983215332
2020-02-03,53.560001373291016
2020-02-04,53.119998931884766
2020-02-05,53.0
2020-02-06,52.90999984741211
2020-02-07,52.630001068115234
2020-02-10,52.880001068115234
2020-02-11,52.88999938964844
2020-02-12,52.75
2020-02-13,53.58000183105469
2020-02-14,53.869998931884766
2020-02-18,54.900001525878906
2020-02-19,54.970001220703125
2020-02-20,55.58000183105469
2020-02-21,56.040000915527344
2020-02-24,56.56999969482422
2020-02-25,56.29999923706055
2020-02-26,51.849998474121094
2020-02-27,49.779998779296875
2020-02-28,49.689998626708984
2020-03-02,52.0
2020-03-03,51.70000076293945
2020-03-04,53.91999816894531
2020-03-05,52.16999816894531
2020-03-06,51.27000045776367
2020-03-09,49.90999984741211
2020-03-10,49.810001373291016
2020-03-11,47.58000183105469
2020-03-12,42.689998626708984
2020-03-13,45.79999923706055
2020-03-16,42.7599983215332
2020-03-17,50.2400016784668
2020-03-18,50.16999816894531
2020-03-19,46.47999954223633
2020-03-20,41.630001068115234
2020-03-23,36.13999938964844
2020-03-24,37.65999984741211
2020-03-25,41.459999084472656
2020-03-26,44.849998474121094
2020-03-27,43.43000030517578
2020-03-30,44.720001220703125
2020-03-31,43.779998779296875
2020-04-01,41.20000076293945
2020-04-02,42.43000030517578
2020-04-03,39.88999938964844
2020-04-06,41.400001525878906
2020-04-07,41.13999938964844
2020-04-08,42.95000076293945
2020-04-09,45.91999816894531
2020-04-13,44.779998779296875
2020-04-14,46.060001373291016
2020-04-15,44.88999938964844
2020-04-16,45.47999954223633
2020-04-17,45.9900016784668
2020-04-20,44.11000061035156
2020-04-21,43.88999938964844
2020-04-22,45.369998931884766
2020-04-23,44.97999954223633
2020-04-24,44.95000076293945
2020-04-27,45.56999969482422
2020-04-28,44.97999954223633
2020-04-29,44.58000183105469
2020-04-30,43.0
2020-05-01,41.439998626708984
2020-05-04,41.31999969482422
2020-05-05,42.709999084472656
2020-05-06,41.47999954223633
2020-05-07,41.75
2020-05-08,42.47999954223633
2020-05-11,41.869998931884766
2020-05-12,40.77000045776367
2020-05-13,39.9900016784668
2020-05-14,40.88999938964844
2020-05-15,39.68000030517578
2020-05-18,41.0
2020-05-19,40.36000061035156
2020-05-20,40.5099983215332
2020-05-21,40.279998779296875
2020-05-22,40.959999084472656
2020-05-26,42.08000183105469
2020-05-27,42.900001525878906
2020-05-28,43.959999084472656
2020-05-29,44.47999954223633
2020-06-01,44.91999816894531
2020-06-02,45.77000045776367
2020-06-03,46.16999816894531
2020-06-04,45.150001525878906
2020-06-05,44.72999954223633
2020-06-08,46.61000061035156
2020-06-09,44.86000061035156
2020-06-10,44.90999984741211
2020-06-11,42.41999816894531
2020-06-12,42.2599983215332
2020-06-15,42.93000030517578
2020-06-16,42.65999984741211
2020-06-17,42.20000076293945
2020-06-18,41.72999954223633
2020-06-19,40.900001525878906
2020-06-22,41.47999954223633
2020-06-23,41.349998474121094
2020-06-24,41.41999816894531
2020-06-25,41.529998779296875
2020-06-26,41.08000183105469
2020-06-29,42.279998779296875
2020-06-30,41.97999954223633
2020-07-01,43.15999984741211
2020-07-02,43.11000061035156
2020-07-06,42.45000076293945
2020-07-07,42.689998626708984
2020-07-08,42.970001220703125
2020-07-09,42.540000915527344
2020-07-10,43.79999923706055
2020-07-13,44.560001373291016
2020-07-14,45.130001068115234
2020-07-15,45.20000076293945
2020-07-16,46.31999969482422
2020-07-17,48.150001525878906
2020-07-20,47.56999969482422
2020-07-21,47.34000015258789
2020-07-22,48.25
2020-07-23,49.08000183105469
2020-07-24,48.970001220703125
2020-07-27,48.43000030517578
2020-07-28,49.65999984741211
2020-07-29,50.27000045776367
2020-07-30,49.9900016784668
2020-07-31,49.790000915527344
2020-08-03,48.9900016784668
2020-08-04,49.02000045776367
2020-08-05,48.33000183105469
2020-08-06,48.38999938964844
2020-08-07,49.25
2020-08-10,49.11000061035156
2020-08-11,49.31999969482422
2020-08-12,49.599998474121094
2020-08-13,50.02000045776367
2020-08-14,49.619998931884766
2020-08-17,49.220001220703125
2020-08-18,49.22999954223633
2020-08-19,49.25
2020-08-20,49.08000183105469
2020-08-21,49.470001220703125
2020-08-24,49.900001525878906
2020-08-25,49.47999954223633
2020-08-26,48.7400016784668
2020-08-27,48.810001373291016
2020-08-28,48.56999969482422
2020-08-31,48.040000915527344
2020-09-01,47.52000045776367
2020-09-02,48.439998626708984
2020-09-03,48.400001525878906
2020-09-04,48.66999816894531
2020-09-08,48.45000076293945
2020-09-09,49.04999923706055
2020-09-10,48.119998931884766
2020-09-11,47.939998626708984
2020-09-14,48.7400016784668
2020-09-15,49.90999984741211
2020-09-16,50.08000183105469
2020-09-17,49.43000030517578
2020-09-18,49.25
2020-09-21,48.13999938964844
2020-09-22,49.470001220703125
2020-09-23,48.95000076293945
2020-09-24,48.880001068115234
2020-09-25,49.150001525878906
2020-09-28,49.349998474121094
2020-09-29,49.2599983215332
2020-09-30,50.459999084472656
2020-10-01,51.209999084472656
2020-10-02,52.380001068115234
2020-10-05,53.59000015258789
2020-10-06,53.83000183105469
2020-10-07,54.689998626708984
2020-10-08,55.630001068115234
2020-10-09,55.22999954223633
2020-10-12,55.66999816894531
2020-10-13,55.529998779296875
2020-10-14,55.2400016784668
2020-10-15,55.349998474121094
2020-10-16,55.09000015258789
2020-10-19,53.93000030517578
2020-10-20,54.060001373291016
2020-10-21,50.29999923706055
2020-10-22,49.38999938964844
2020-10-23,50.0
2020-10-26,50.13999938964844
2020-10-27,50.43000030517578
2020-10-28,49.439998626708984
2020-10-29,49.86000061035156
2020-10-30,49.34000015258789
2020-11-02,50.22999954223633
2020-11-03,51.25
2020-11-04,50.290000915527344
2020-11-05,51.16999816894531
2020-11-06,50.5
2020-11-09,51.130001068115234
2020-11-10,51.849998474121094
2020-11-11,51.439998626708984
2020-11-12,50.5099983215332
2020-11-13,50.560001373291016
2020-11-16,50.290000915527344
2020-11-17,48.59000015258789
2020-11-18,47.56999969482422
2020-11-19,46.75
2020-11-20,46.400001525878906
2020-11-23,46.09000015258789
2020-11-24,46.88999938964844
2020-11-25,46.91999816894531
2020-11-27,46.61000061035156
2020-11-30,46.540000915527344
2020-12-01,47.279998779296875
2020-12-02,46.86000061035156
2020-12-03,46.77000045776367
2020-12-04,46.619998931884766
2020-12-07,46.349998474121094
2020-12-08,46.16999816894531
2020-12-09,45.970001220703125
2020-12-10,45.2400016784668
2020-12-11,44.88999938964844
2020-12-14,44.47999954223633
2020-12-15,45.33000183105469
2020-12-16,45.25
2020-12-17,46.040000915527344
2020-12-18,45.029998779296875
2020-12-21,44.77000045776367
2020-12-22,44.43000030517578
2020-12-23,44.7400016784668
2020-12-24,44.880001068115234
2020-12-28,45.45000076293945
2020-12-29,45.06999969482422
2020-12-30,45.4900016784668
2020-12-31,45.45000076293945
2021-01-04,44.900001525878906
2021-01-05,44.5099983215332
2021-01-06,46.290000915527344
2021-01-07,45.65999984741211
2021-01-08,46.970001220703125
2021-01-11,46.38999938964844
2021-01-12,45.470001220703125
2021-01-13,45.81999969482422
2021-01-14,45.0
2021-01-15,45.709999084472656
2021-01-19,45.40999984741211
2021-01-20,46.13999938964844
2021-01-21,45.84000015258789
2021-01-22,46.38999938964844
2021-01-25,46.970001220703125
2021-01-26,46.84000015258789
2021-01-27,47.4900016784668
2021-01-28,47.2400016784668
2021-01-29,46.27000045776367
2021-02-01,47.36000061035156
2021-02-02,46.95000076293945
2021-02-03,46.81999969482422
2021-02-04,47.02000045776367
2021-02-05,47.849998474121094
2021-02-08,47.400001525878906
2021-02-09,47.40999984741211
2021-02-10,47.560001373291016
2021-02-11,47.310001373291016
2021-02-12,47.11000061035156
2021-02-16,46.13999938964844
2021-02-17,46.45000076293945
2021-02-18,45.349998474121094
2021-02-19,45.0099983215332
2021-02-22,44.470001220703125
2021-02-23,45.22999954223633
2021-02-24,45.63999938964844
2021-02-25,46.22999954223633
2021-02-26,45.7599983215332
2021-03-01,46.220001220703125
2021-03-02,45.959999084472656
2021-03-03,45.97999954223633
2021-03-04,45.459999084472656
2021-03-05,46.08000183105469
2021-03-08,47.560001373291016
2021-03-09,48.04999923706055
2021-03-10,47.75
2021-03-11,47.040000915527344
2021-03-12,48.29999923706055
2021-03-15,48.83000183105469
2021-03-16,48.43000030517578
2021-03-17,47.91999816894531
2021-03-18,47.72999954223633
2021-03-19,47.95000076293945
2021-03-22,47.83000183105469
2021-03-23,48.560001373291016
2021-03-24,48.52000045776367
2021-03-25,48.95000076293945
2021-03-26,48.900001525878906
2021-03-29,49.880001068115234
2021-03-30,49.650001525878906
2021-03-31,49.810001373291016
2021-04-01,50.25
2021-04-05,51.33000183105469
2021-04-06,51.099998474121094
2021-04-07,51.529998779296875
2021-04-08,51.08000183105469
2021-04-09,51.400001525878906
2021-04-12,51.59000015258789
2021-04-13,52.04999923706055
2021-04-14,52.09000015258789
2021-04-15,52.58000183105469
2021-04-16,52.70000076293945
2021-04-19,52.7400016784668
2021-04-20,53.220001220703125
2021-04-21,52.27000045776367
2021-04-22,51.900001525878906
2021-04-23,51.45000076293945
2021-04-26,51.2400016784668
2021-04-27,50.290000915527344
2021-04-28,50.0099983215332
2021-04-29,50.470001220703125
2021-04-30,50.900001525878906
2021-05-03,50.959999084472656
2021-05-04,51.63999938964844
2021-05-05,50.650001525878906
2021-05-06,50.95000076293945
2021-05-07,50.959999084472656
2021-05-10,51.630001068115234
2021-05-11,51.400001525878906
2021-05-12,50.310001373291016
2021-05-13,51.720001220703125
2021-05-14,51.9900016784668
