,ACIW
2002-03-21,3.5133330821990967
2002-03-22,3.569999933242798
2002-03-25,3.380000114440918
2002-03-26,3.5233330726623535
2002-03-27,3.7133328914642334
2002-03-28,3.799999952316284
2002-04-01,3.6933329105377197
2002-04-02,3.733333110809326
2002-04-03,3.4733328819274902
2002-04-04,3.7766671180725098
2002-04-05,3.690000057220459
2002-04-08,3.819999933242798
2002-04-09,3.603332996368408
2002-04-10,3.853332996368408
2002-04-11,3.483333110809326
2002-04-12,3.9000000953674316
2002-04-15,3.8833329677581787
2002-04-16,4.013332843780518
2002-04-17,4.066667079925537
2002-04-18,3.9266669750213623
2002-04-19,4.0233330726623535
2002-04-22,3.950000047683716
2002-04-23,4.043333053588867
2002-04-24,3.8233330249786377
2002-04-25,3.940000057220459
2002-04-26,3.646667003631592
2002-04-29,3.619999885559082
2002-04-30,3.8666670322418213
2002-05-01,3.630000114440918
2002-05-02,3.740000009536743
2002-05-03,3.853332996368408
2002-05-06,3.5833330154418945
2002-05-07,3.506666898727417
2002-05-08,3.673332929611206
2002-05-09,3.5366671085357666
2002-05-10,3.4000000953674316
2002-05-13,3.390000104904175
2002-05-14,3.493333101272583
2002-05-15,3.5333330631256104
2002-05-16,3.5133330821990967
2002-05-17,3.5199999809265137
2002-05-20,3.4800000190734863
2002-05-21,3.5233330726623535
2002-05-22,3.6666669845581055
2002-05-23,3.6500000953674316
2002-05-24,3.663332939147949
2002-05-28,3.690000057220459
2002-05-29,3.6666669845581055
2002-05-30,3.683332920074463
2002-05-31,3.683332920074463
2002-06-03,3.683332920074463
2002-06-04,3.6666669845581055
2002-06-05,3.6666669845581055
2002-06-06,3.566667079925537
2002-06-07,3.6766669750213623
2002-06-10,3.683332920074463
2002-06-11,3.7266669273376465
2002-06-12,3.766666889190674
2002-06-13,3.613332986831665
2002-06-14,3.6333329677581787
2002-06-17,3.706666946411133
2002-06-18,3.700000047683716
2002-06-19,3.6500000953674316
2002-06-20,3.733333110809326
2002-06-21,3.6933329105377197
2002-06-24,3.7133328914642334
2002-06-25,3.700000047683716
2002-06-26,3.7633330821990967
2002-06-27,3.8333330154418945
2002-06-28,3.9200000762939453
2002-07-01,3.9733328819274902
2002-07-02,3.983333110809326
2002-07-03,3.8299999237060547
2002-07-05,3.9166669845581055
2002-07-08,3.686666965484619
2002-07-09,3.683332920074463
2002-07-10,3.663332939147949
2002-07-11,3.566667079925537
2002-07-12,3.386667013168335
2002-07-15,3.2166669368743896
2002-07-16,3.2899999618530273
2002-07-17,3.413332939147949
2002-07-18,3.336667060852051
2002-07-19,3.3299999237060547
2002-07-22,3.359999895095825
2002-07-23,3.0933330059051514
2002-07-24,3.016666889190674
2002-07-25,2.8666670322418213
2002-07-26,2.933332920074463
2002-07-29,3.266666889190674
2002-07-30,3.126667022705078
2002-07-31,3.00333309173584
2002-08-01,3.2366669178009033
2002-08-02,3.4633328914642334
2002-08-05,3.376667022705078
2002-08-06,3.3066670894622803
2002-08-07,3.380000114440918
2002-08-08,3.3299999237060547
2002-08-09,3.3233330249786377
2002-08-12,3.2799999713897705
2002-08-13,3.200000047683716
2002-08-14,3.5733330249786377
2002-08-15,2.8333330154418945
2002-08-16,2.8566670417785645
2002-08-19,2.8333330154418945
2002-08-20,2.74666690826416
2002-08-21,2.836667060852051
2002-08-22,2.8333330154418945
2002-08-23,2.733333110809326
2002-08-26,2.673332929611206
2002-08-27,2.5899999141693115
2002-08-28,2.1666669845581055
2002-08-29,2.4633328914642334
2002-08-30,2.8666670322418213
2002-09-03,2.4866669178009033
2002-09-04,2.49666690826416
2002-09-05,2.4433329105377197
2002-09-06,2.4700000286102295
2002-09-09,2.4066669940948486
2002-09-10,2.369999885559082
2002-09-11,2.3833329677581787
2002-09-12,2.2866671085357666
2002-09-13,2.266666889190674
2002-09-16,2.3433330059051514
2002-09-17,2.3233330249786377
2002-09-18,2.440000057220459
2002-09-19,2.4100000858306885
2002-09-20,2.4166669845581055
2002-09-23,2.25
2002-09-24,2.243333101272583
2002-09-25,2.25
2002-09-26,2.313333034515381
2002-09-27,2.183332920074463
2002-09-30,2.066667079925537
2002-10-01,2.2866671085357666
2002-10-02,2.299999952316284
2002-10-03,2.0466670989990234
2002-10-04,2.049999952316284
2002-10-07,2.0299999713897705
2002-10-08,2.0399999618530273
2002-10-09,1.863332986831665
2002-10-10,1.6666669845581055
2002-10-11,1.7466670274734497
2002-10-14,1.7666670083999634
2002-10-15,1.963333010673523
2002-10-16,1.850000023841858
2002-10-17,1.9366669654846191
2002-10-18,2.2366669178009033
2002-10-21,2.206666946411133
2002-10-22,2.206666946411133
2002-10-23,2.3666670322418213
2002-10-24,2.3499999046325684
2002-10-25,2.25
2002-10-28,2.2166669368743896
2002-10-29,2.2166669368743896
2002-10-30,2.25
2002-10-31,2.4866669178009033
2002-11-01,2.6500000953674316
2002-11-04,2.75
2002-11-05,3.353332996368408
2002-11-06,3.3466670513153076
2002-11-07,3.4700000286102295
2002-11-08,3.359999895095825
2002-11-11,3.2133328914642334
2002-11-12,3.200000047683716
2002-11-13,3.3233330249786377
2002-11-14,3.3499999046325684
2002-11-15,3.353332996368408
2002-11-18,3.1666669845581055
2002-11-19,2.983333110809326
2002-11-20,2.450000047683716
2002-11-21,2.6666669845581055
2002-11-22,2.626667022705078
2002-11-25,2.4100000858306885
2002-11-26,2.3433330059051514
2002-11-27,2.3666670322418213
2002-11-29,2.4000000953674316
2002-12-02,2.4633328914642334
2002-12-03,2.3399999141693115
2002-12-04,2.313333034515381
2002-12-05,2.266666889190674
2002-12-06,2.240000009536743
2002-12-09,2.136667013168335
2002-12-10,2.006666898727417
2002-12-11,2.00333309173584
2002-12-12,2.2166669368743896
2002-12-13,2.016666889190674
2002-12-16,2.3333330154418945
2002-12-17,2.326667070388794
2002-12-18,2.256666898727417
2002-12-19,2.303333044052124
2002-12-20,2.3399999141693115
2002-12-23,2.3333330154418945
2002-12-24,2.3833329677581787
2002-12-26,2.3299999237060547
2002-12-27,2.3333330154418945
2002-12-30,2.119999885559082
2002-12-31,2.1666669845581055
2003-01-02,2.3499999046325684
2003-01-03,2.243333101272583
2003-01-06,2.2766671180725098
2003-01-07,2.3066670894622803
2003-01-08,2.25
2003-01-09,2.303333044052124
2003-01-10,2.319999933242798
2003-01-13,2.3333330154418945
2003-01-14,2.3499999046325684
2003-01-15,2.1066670417785645
2003-01-16,2.266666889190674
2003-01-17,2.1666669845581055
2003-01-21,2.1666669845581055
2003-01-22,2.2633330821990967
2003-01-23,2.3433330059051514
2003-01-24,2.3499999046325684
2003-01-27,2.2833330631256104
2003-01-28,2.369999885559082
2003-01-29,2.3333330154418945
2003-01-30,2.3333330154418945
2003-01-31,2.25
2003-02-03,2.2699999809265137
2003-02-04,2.103332996368408
2003-02-05,2.0899999141693115
2003-02-06,2.066667079925537
2003-02-07,2.1433329582214355
2003-02-10,2.233333110809326
2003-02-11,1.7066669464111328
2003-02-12,1.7300000190734863
2003-02-13,1.9733330011367798
2003-02-14,2.0366671085357666
2003-02-18,2.0
2003-02-19,1.9866670370101929
2003-02-20,1.9866670370101929
2003-02-21,2.00333309173584
2003-02-24,1.9700000286102295
2003-02-25,2.0
2003-02-26,1.8533329963684082
2003-02-27,1.9733330011367798
2003-02-28,1.9033329486846924
2003-03-03,2.0133330821990967
2003-03-04,2.0
2003-03-05,1.9166669845581055
2003-03-06,2.0266671180725098
2003-03-07,2.0133330821990967
2003-03-10,1.9533330202102661
2003-03-11,2.006666898727417
2003-03-12,2.0199999809265137
2003-03-13,2.0333330631256104
2003-03-14,2.006666898727417
2003-03-17,2.1333329677581787
2003-03-18,2.0833330154418945
2003-03-19,2.053333044052124
2003-03-20,2.016666889190674
2003-03-21,2.140000104904175
2003-03-24,2.009999990463257
2003-03-25,2.00333309173584
2003-03-26,1.940000057220459
2003-03-27,2.0
2003-03-28,1.9700000286102295
2003-03-31,1.9800000190734863
2003-04-01,2.0266671180725098
2003-04-02,2.049999952316284
2003-04-03,2.0
2003-04-04,1.9966670274734497
2003-04-07,2.0
2003-04-08,1.9900000095367432
2003-04-09,1.9166669845581055
2003-04-10,1.8066669702529907
2003-04-11,1.9433330297470093
2003-04-14,1.9500000476837158
2003-04-15,1.9800000190734863
2003-04-16,2.0333330631256104
2003-04-17,2.066667079925537
2003-04-21,2.053333044052124
2003-04-22,2.0233330726623535
2003-04-23,2.049999952316284
2003-04-24,1.9966670274734497
2003-04-25,2.0366671085357666
2003-04-28,2.2200000286102295
2003-04-29,2.3833329677581787
2003-04-30,2.316667079925537
2003-05-01,2.303333044052124
2003-05-02,2.5299999713897705
2003-05-05,2.6666669845581055
2003-05-06,2.7866671085357666
2003-05-07,2.636667013168335
2003-05-08,2.5566670894622803
2003-05-09,2.6533329486846924
2003-05-12,2.706666946411133
2003-05-13,2.683332920074463
2003-05-14,2.706666946411133
2003-05-15,2.8333330154418945
2003-05-16,2.813333034515381
2003-05-19,2.7366669178009033
2003-05-20,2.7366669178009033
2003-05-21,2.7366669178009033
2003-05-22,2.7966670989990234
2003-05-23,2.8433330059051514
2003-05-27,2.890000104904175
2003-05-28,2.983333110809326
2003-05-29,3.0
2003-05-30,3.0133330821990967
2003-06-02,2.9700000286102295
2003-06-03,2.913332939147949
2003-06-04,2.9200000762939453
2003-06-05,3.190000057220459
2003-06-06,3.256666898727417
2003-06-09,3.2166669368743896
2003-06-10,3.363332986831665
2003-06-11,3.4000000953674316
2003-06-12,3.373332977294922
2003-06-13,3.3833329677581787
2003-06-16,3.413332939147949
2003-06-17,3.430000066757202
2003-06-18,3.4166669845581055
2003-06-19,3.3333330154418945
2003-06-20,3.2200000286102295
2003-06-23,3.240000009536743
2003-06-24,3.190000057220459
2003-06-25,3.123332977294922
2003-06-26,3.1933329105377197
2003-06-27,3.076667070388794
2003-06-30,3.016666889190674
2003-07-01,3.076667070388794
2003-07-02,3.0899999141693115
2003-07-03,3.043333053588867
2003-07-07,3.0799999237060547
2003-07-08,3.3666670322418213
2003-07-09,3.2733330726623535
2003-07-10,3.303333044052124
2003-07-11,3.313333034515381
2003-07-14,3.336667060852051
2003-07-15,3.413332939147949
2003-07-16,3.363332986831665
2003-07-17,3.2266669273376465
2003-07-18,3.3299999237060547
2003-07-21,3.2133328914642334
2003-07-22,3.240000009536743
2003-07-23,3.353332996368408
2003-07-24,3.206666946411133
2003-07-25,3.3066670894622803
2003-07-28,3.2766671180725098
2003-07-29,3.25333309173584
2003-07-30,3.5
2003-07-31,4.033332824707031
2003-08-01,4.133333206176758
2003-08-04,4.013332843780518
2003-08-05,4.033332824707031
2003-08-06,3.946666955947876
2003-08-07,4.019999980926514
2003-08-08,3.9666669368743896
2003-08-11,3.626667022705078
2003-08-12,3.8333330154418945
2003-08-13,3.793333053588867
2003-08-14,3.8333330154418945
2003-08-15,3.766666889190674
2003-08-18,3.9000000953674316
2003-08-19,3.913332939147949
2003-08-20,3.950000047683716
2003-08-21,4.1666669845581055
2003-08-22,4.063333034515381
2003-08-25,4.206666946411133
2003-08-26,4.369999885559082
2003-08-27,4.493332862854004
2003-08-28,4.683332920074463
2003-08-29,4.75333309173584
2003-09-02,5.1666669845581055
2003-09-03,5.1666669845581055
2003-09-04,5.429999828338623
2003-09-05,5.440000057220459
2003-09-08,5.380000114440918
2003-09-09,5.593332767486572
2003-09-10,5.336667060852051
2003-09-11,5.25
2003-09-12,5.383333206176758
2003-09-15,5.369999885559082
2003-09-16,5.840000152587891
2003-09-17,5.74666690826416
2003-09-18,5.809999942779541
2003-09-19,5.849999904632568
2003-09-22,5.626667022705078
2003-09-23,5.889999866485596
2003-09-24,5.7866668701171875
2003-09-25,5.380000114440918
2003-09-26,5.293333053588867
2003-09-29,5.800000190734863
2003-09-30,5.519999980926514
2003-10-01,5.7266669273376465
2003-10-02,5.793333053588867
2003-10-03,5.7266669273376465
2003-10-06,5.980000019073486
2003-10-07,6.440000057220459
2003-10-08,6.460000038146973
2003-10-09,6.433332920074463
2003-10-10,6.2866668701171875
2003-10-13,6.743332862854004
2003-10-14,6.796667098999023
2003-10-15,6.6533331871032715
2003-10-16,6.230000019073486
2003-10-17,6.0
2003-10-20,6.1666669845581055
2003-10-21,6.420000076293945
2003-10-22,6.203332901000977
2003-10-23,5.986667156219482
2003-10-24,6.099999904632568
2003-10-27,6.326666831970215
2003-10-28,6.366666793823242
2003-10-29,6.553332805633545
2003-10-30,6.676667213439941
2003-10-31,6.616666793823242
2003-11-03,6.6666669845581055
2003-11-04,6.670000076293945
2003-11-05,6.823332786560059
2003-11-06,6.733333110809326
2003-11-07,6.6666669845581055
2003-11-10,6.5
2003-11-11,6.686666965484619
2003-11-12,6.599999904632568
2003-11-13,6.650000095367432
2003-11-14,6.633333206176758
2003-11-17,6.163332939147949
2003-11-18,6.056666851043701
2003-11-19,6.116666793823242
2003-11-20,5.99666690826416
2003-11-21,6.136666774749756
2003-11-24,6.489999771118164
2003-11-25,6.443333148956299
2003-11-26,6.5
2003-11-28,6.566667079925537
2003-12-01,6.6666669845581055
2003-12-02,6.613333225250244
2003-12-03,6.733333110809326
2003-12-04,6.716667175292969
2003-12-05,6.576666831970215
2003-12-08,6.650000095367432
2003-12-09,6.433332920074463
2003-12-10,6.426667213439941
2003-12-11,6.730000019073486
2003-12-12,7.063333034515381
2003-12-15,6.646667003631592
2003-12-16,6.849999904632568
2003-12-17,6.989999771118164
2003-12-18,6.8933329582214355
2003-12-19,7.076666831970215
2003-12-22,7.206666946411133
2003-12-23,7.186666965484619
2003-12-24,7.176667213439941
2003-12-26,7.066667079925537
2003-12-29,7.599999904632568
2003-12-30,7.47333288192749
2003-12-31,7.423333168029785
2004-01-02,7.533332824707031
2004-01-05,7.650000095367432
2004-01-06,7.9766669273376465
2004-01-07,8.180000305175781
2004-01-08,8.113332748413086
2004-01-09,7.566667079925537
2004-01-12,7.873332977294922
2004-01-13,7.6666669845581055
2004-01-14,7.706666946411133
2004-01-15,7.616666793823242
2004-01-16,7.396667003631592
2004-01-20,7.366666793823242
2004-01-21,7.429999828338623
2004-01-22,7.159999847412109
2004-01-23,7.420000076293945
2004-01-26,7.316667079925537
2004-01-27,6.9633331298828125
2004-01-28,7.466667175292969
2004-01-29,7.7266669273376465
2004-01-30,7.483333110809326
2004-02-02,7.190000057220459
2004-02-03,7.373332977294922
2004-02-04,6.803332805633545
2004-02-05,6.733333110809326
2004-02-06,7.066667079925537
2004-02-09,7.309999942779541
2004-02-10,7.066667079925537
2004-02-11,7.239999771118164
2004-02-12,7.21999979019165
2004-02-13,7.056666851043701
2004-02-17,7.22333288192749
2004-02-18,6.980000019073486
2004-02-19,6.9033331871032715
2004-02-20,6.389999866485596
2004-02-23,6.489999771118164
2004-02-24,6.553332805633545
2004-02-25,6.179999828338623
2004-02-26,6.113333225250244
2004-02-27,5.99666690826416
2004-03-01,6.183332920074463
2004-03-02,6.013332843780518
2004-03-03,6.199999809265137
2004-03-04,6.2266669273376465
2004-03-05,6.6066670417785645
2004-03-08,6.533332824707031
2004-03-09,6.5833330154418945
2004-03-10,6.550000190734863
2004-03-11,6.460000038146973
2004-03-12,6.5966668128967285
2004-03-15,6.316667079925537
2004-03-16,6.1533331871032715
2004-03-17,6.383333206176758
2004-03-18,6.396667003631592
2004-03-19,6.413332939147949
2004-03-22,6.1666669845581055
2004-03-23,6.426667213439941
2004-03-24,6.460000038146973
2004-03-25,6.823332786560059
2004-03-26,7.03000020980835
2004-03-29,7.320000171661377
2004-03-30,7.703332901000977
2004-03-31,7.7133331298828125
2004-04-01,7.863333225250244
2004-04-02,7.906667232513428
2004-04-05,7.869999885559082
2004-04-06,7.613333225250244
2004-04-07,7.639999866485596
2004-04-08,7.616666793823242
2004-04-12,7.513332843780518
2004-04-13,8.24666690826416
2004-04-14,7.849999904632568
2004-04-15,7.483333110809326
2004-04-16,7.570000171661377
2004-04-19,7.663332939147949
2004-04-20,7.409999847412109
2004-04-21,7.633333206176758
2004-04-22,7.546667098999023
2004-04-23,7.8333330154418945
2004-04-26,7.820000171661377
2004-04-27,7.603332996368408
2004-04-28,7.650000095367432
2004-04-29,7.3333330154418945
2004-04-30,7.076666831970215
2004-05-03,7.093332767486572
2004-05-04,7.2133331298828125
2004-05-05,7.566667079925537
2004-05-06,7.353332996368408
2004-05-07,7.156667232513428
2004-05-10,7.139999866485596
2004-05-11,7.216667175292969
2004-05-12,7.173333168029785
2004-05-13,7.086667060852051
2004-05-14,6.74666690826416
2004-05-17,6.156667232513428
2004-05-18,6.353332996368408
2004-05-19,6.296667098999023
2004-05-20,6.336667060852051
2004-05-21,6.510000228881836
2004-05-24,6.556666851043701
2004-05-25,6.6433329582214355
2004-05-26,6.75
2004-05-27,6.566667079925537
2004-05-28,6.289999961853027
2004-06-01,6.373332977294922
2004-06-02,6.5833330154418945
2004-06-03,6.440000057220459
2004-06-04,6.506667137145996
2004-06-07,6.760000228881836
2004-06-08,6.826666831970215
2004-06-09,6.783332824707031
2004-06-10,6.849999904632568
2004-06-14,6.599999904632568
2004-06-15,6.836667060852051
2004-06-16,6.876667022705078
2004-06-17,6.72333288192749
2004-06-18,6.7866668701171875
2004-06-21,6.670000076293945
2004-06-22,6.739999771118164
2004-06-23,6.836667060852051
2004-06-24,6.820000171661377
2004-06-25,6.900000095367432
2004-06-28,6.99666690826416
2004-06-29,7.1533331871032715
2004-06-30,7.176667213439941
2004-07-01,6.8466668128967285
2004-07-02,6.956666946411133
2004-07-06,6.699999809265137
2004-07-07,6.436666965484619
2004-07-08,6.269999980926514
2004-07-09,6.360000133514404
2004-07-12,6.326666831970215
2004-07-13,6.289999961853027
2004-07-14,6.316667079925537
2004-07-15,6.483333110809326
2004-07-16,6.186666965484619
2004-07-19,6.340000152587891
2004-07-20,6.676667213439941
2004-07-21,6.303332805633545
2004-07-22,6.093332767486572
2004-07-23,5.880000114440918
2004-07-26,5.646667003631592
2004-07-27,5.793333053588867
2004-07-28,5.706666946411133
2004-07-29,5.733333110809326
2004-07-30,5.699999809265137
2004-08-02,5.613333225250244
2004-08-03,5.423333168029785
2004-08-04,5.230000019073486
2004-08-05,5.150000095367432
2004-08-06,4.960000038146973
2004-08-09,4.920000076293945
2004-08-10,5.0966668128967285
2004-08-11,5.076666831970215
2004-08-12,5.0
2004-08-13,4.953332901000977
2004-08-16,5.033332824707031
2004-08-17,5.0833330154418945
2004-08-18,5.269999980926514
2004-08-19,5.176667213439941
2004-08-20,5.289999961853027
2004-08-23,5.25
2004-08-24,5.313333034515381
2004-08-25,5.389999866485596
2004-08-26,5.3933329582214355
2004-08-27,5.489999771118164
2004-08-30,5.47333288192749
2004-08-31,5.679999828338623
2004-09-01,5.853332996368408
2004-09-02,6.006667137145996
2004-09-03,6.0
2004-09-07,5.849999904632568
2004-09-08,5.699999809265137
2004-09-09,5.869999885559082
2004-09-10,6.309999942779541
2004-09-13,6.173333168029785
2004-09-14,6.123332977294922
2004-09-15,6.050000190734863
2004-09-16,6.016666889190674
2004-09-17,5.9766669273376465
2004-09-20,5.8933329582214355
2004-09-21,6.013332843780518
2004-09-22,5.849999904632568
2004-09-23,5.826666831970215
2004-09-24,5.739999771118164
2004-09-27,5.75
2004-09-28,5.966667175292969
2004-09-29,6.163332939147949
2004-09-30,6.196667194366455
2004-10-01,6.293333053588867
2004-10-04,6.099999904632568
2004-10-05,6.013332843780518
2004-10-06,6.079999923706055
2004-10-07,5.873332977294922
2004-10-08,5.683332920074463
2004-10-11,5.813333034515381
2004-10-12,5.760000228881836
2004-10-13,5.650000095367432
2004-10-14,5.626667022705078
2004-10-15,5.636666774749756
2004-10-18,5.716667175292969
2004-10-19,5.690000057220459
2004-10-20,5.699999809265137
2004-10-21,5.796667098999023
2004-10-22,5.579999923706055
2004-10-25,5.616666793823242
2004-10-26,5.586667060852051
2004-10-27,5.453332901000977
2004-10-28,5.5
2004-10-29,5.466667175292969
2004-11-01,5.466667175292969
2004-11-02,5.49666690826416
2004-11-03,5.696667194366455
2004-11-04,5.813333034515381
2004-11-05,5.929999828338623
2004-11-08,5.946667194366455
2004-11-09,5.883333206176758
2004-11-10,5.929999828338623
2004-11-11,6.236667156219482
2004-11-12,6.3333330154418945
2004-11-15,6.413332939147949
2004-11-16,6.47333288192749
2004-11-17,6.466667175292969
2004-11-18,6.3333330154418945
2004-11-19,6.116666793823242
2004-11-22,6.093332767486572
2004-11-23,6.2266669273376465
2004-11-24,6.453332901000977
2004-11-26,6.4033331871032715
2004-11-29,6.483333110809326
2004-11-30,6.840000152587891
2004-12-01,6.956666946411133
2004-12-02,7.019999980926514
2004-12-03,7.059999942779541
2004-12-06,6.8466668128967285
2004-12-07,6.586667060852051
2004-12-08,6.590000152587891
2004-12-09,6.52666711807251
2004-12-10,6.486667156219482
2004-12-13,6.6066670417785645
2004-12-14,6.619999885559082
2004-12-15,6.883333206176758
2004-12-16,6.99666690826416
2004-12-17,6.953332901000977
2004-12-20,6.943333148956299
2004-12-21,6.983333110809326
2004-12-22,6.940000057220459
2004-12-23,6.836667060852051
2004-12-27,6.686666965484619
2004-12-28,6.766666889190674
2004-12-29,6.673333168029785
2004-12-30,6.676667213439941
2004-12-31,6.616666793823242
2005-01-03,6.510000228881836
2005-01-04,6.183332920074463
2005-01-05,6.093332767486572
2005-01-06,6.170000076293945
2005-01-07,6.02666711807251
2005-01-10,6.033332824707031
2005-01-11,5.983333110809326
2005-01-12,6.010000228881836
2005-01-13,6.033332824707031
2005-01-14,6.066667079925537
2005-01-18,6.206666946411133
2005-01-19,6.070000171661377
2005-01-20,5.9766669273376465
2005-01-21,5.949999809265137
2005-01-24,5.926667213439941
2005-01-25,5.993332862854004
2005-01-26,7.1666669845581055
2005-01-27,6.820000171661377
2005-01-28,6.9766669273376465
2005-01-31,7.079999923706055
2005-02-01,7.266666889190674
2005-02-02,7.293333053588867
2005-02-03,7.119999885559082
2005-02-04,7.133333206176758
2005-02-07,7.309999942779541
2005-02-08,7.433332920074463
2005-02-09,7.1066670417785645
2005-02-10,7.0966668128967285
2005-02-11,7.173333168029785
2005-02-14,7.829999923706055
2005-02-15,7.769999980926514
2005-02-16,7.736667156219482
2005-02-17,7.7866668701171875
2005-02-18,7.690000057220459
2005-02-22,7.6666669845581055
2005-02-23,7.5833330154418945
2005-02-24,7.699999809265137
2005-02-25,7.820000171661377
2005-02-28,7.793333053588867
2005-03-01,7.889999866485596
2005-03-02,7.793333053588867
2005-03-03,7.836667060852051
2005-03-04,7.690000057220459
2005-03-07,7.679999828338623
2005-03-08,7.550000190734863
2005-03-09,7.460000038146973
2005-03-10,7.420000076293945
2005-03-11,7.576666831970215
2005-03-14,7.6066670417785645
2005-03-15,7.646667003631592
2005-03-16,7.6066670417785645
2005-03-17,7.656667232513428
2005-03-18,7.570000171661377
2005-03-21,7.789999961853027
2005-03-22,7.703332901000977
2005-03-23,7.659999847412109
2005-03-24,7.576666831970215
2005-03-28,7.693333148956299
2005-03-29,7.616666793823242
2005-03-30,7.706666946411133
2005-03-31,7.716667175292969
2005-04-01,7.626667022705078
2005-04-04,7.716667175292969
2005-04-05,7.743332862854004
2005-04-06,7.633333206176758
2005-04-07,7.659999847412109
2005-04-08,7.46999979019165
2005-04-11,7.386666774749756
2005-04-12,7.4633331298828125
2005-04-13,7.260000228881836
2005-04-14,7.123332977294922
2005-04-15,6.96999979019165
2005-04-18,7.02666711807251
2005-04-19,7.1066670417785645
2005-04-20,7.066667079925537
2005-04-21,7.340000152587891
2005-04-22,7.239999771118164
2005-04-25,7.123332977294922
2005-04-26,6.77666711807251
2005-04-27,7.046667098999023
2005-04-28,6.923333168029785
2005-04-29,6.909999847412109
2005-05-02,7.070000171661377
2005-05-03,7.2133331298828125
2005-05-04,7.293333053588867
2005-05-05,7.360000133514404
2005-05-06,7.25
2005-05-09,7.426667213439941
2005-05-10,7.266666889190674
2005-05-11,7.326666831970215
2005-05-12,7.230000019073486
2005-05-13,7.206666946411133
2005-05-16,7.296667098999023
2005-05-17,7.256667137145996
2005-05-18,7.373332977294922
2005-05-19,7.493332862854004
2005-05-20,7.5
2005-05-23,7.550000190734863
2005-05-24,7.659999847412109
2005-05-25,7.6066670417785645
2005-05-26,7.663332939147949
2005-05-27,7.5966668128967285
2005-05-31,7.593332767486572
2005-06-01,7.686666965484619
2005-06-02,7.683332920074463
2005-06-03,7.663332939147949
2005-06-06,7.690000057220459
2005-06-07,7.686666965484619
2005-06-08,7.656667232513428
2005-06-09,7.760000228881836
2005-06-10,7.739999771118164
2005-06-13,7.863333225250244
2005-06-14,7.869999885559082
2005-06-15,8.026666641235352
2005-06-16,8.146666526794434
2005-06-17,8.010000228881836
2005-06-20,7.940000057220459
2005-06-21,8.016667366027832
2005-06-22,8.136667251586914
2005-06-23,7.933332920074463
2005-06-24,7.8333330154418945
2005-06-27,7.7133331298828125
2005-06-28,7.896667003631592
2005-06-29,7.989999771118164
2005-06-30,8.210000038146973
2005-07-01,8.273332595825195
2005-07-05,8.393333435058594
2005-07-06,8.276666641235352
2005-07-07,8.25
2005-07-08,8.576666831970215
2005-07-11,8.956666946411133
2005-07-12,8.893333435058594
2005-07-13,8.813332557678223
2005-07-14,8.760000228881836
2005-07-15,8.853333473205566
2005-07-18,8.773332595825195
2005-07-19,8.953332901000977
2005-07-20,8.986666679382324
2005-07-21,8.710000038146973
2005-07-22,8.84000015258789
2005-07-25,8.680000305175781
2005-07-26,8.550000190734863
2005-07-27,9.103333473205566
2005-07-28,9.063332557678223
2005-07-29,8.916666984558105
2005-08-01,8.80666732788086
2005-08-02,8.74666690826416
2005-08-03,8.800000190734863
2005-08-04,8.41333293914795
2005-08-05,8.416666984558105
2005-08-08,8.460000038146973
2005-08-09,8.543333053588867
2005-08-10,8.399999618530273
2005-08-11,8.74666690826416
2005-08-12,8.619999885559082
2005-08-15,8.83666706085205
2005-08-16,8.50333309173584
2005-08-17,8.5
2005-08-18,8.236666679382324
2005-08-19,8.266667366027832
2005-08-22,8.533332824707031
2005-08-23,8.529999732971191
2005-08-24,8.766667366027832
2005-08-25,8.813332557678223
2005-08-26,8.536666870117188
2005-08-29,8.8100004196167
2005-08-30,8.69333267211914
2005-08-31,8.926667213439941
2005-09-01,9.19333267211914
2005-09-02,9.196666717529297
2005-09-06,9.353333473205566
2005-09-07,9.426667213439941
2005-09-08,9.416666984558105
2005-09-09,9.333333015441895
2005-09-12,9.573332786560059
2005-09-13,9.423333168029785
2005-09-14,9.313332557678223
2005-09-15,9.229999542236328
2005-09-16,9.390000343322754
2005-09-19,9.170000076293945
2005-09-20,9.09000015258789
2005-09-21,8.989999771118164
2005-09-22,9.123332977294922
2005-09-23,9.123332977294922
2005-09-26,9.083333015441895
2005-09-27,8.986666679382324
2005-09-28,9.010000228881836
2005-09-29,9.229999542236328
2005-09-30,9.283332824707031
2005-10-03,9.213333129882812
2005-10-04,9.133333206176758
2005-10-05,8.720000267028809
2005-10-06,8.933333396911621
2005-10-07,9.103333473205566
2005-10-10,9.326666831970215
2005-10-11,9.456666946411133
2005-10-12,9.300000190734863
2005-10-13,9.33666706085205
2005-10-14,9.736666679382324
2005-10-17,9.90999984741211
2005-10-18,9.736666679382324
2005-10-19,9.91333293914795
2005-10-20,9.903332710266113
2005-10-21,9.626667022705078
2005-10-24,9.773332595825195
2005-10-25,9.699999809265137
2005-10-26,9.486666679382324
2005-10-27,8.319999694824219
2005-10-28,8.539999961853027
2005-10-31,9.00333309173584
2005-11-01,8.856666564941406
2005-11-02,9.183333396911621
2005-11-03,9.09000015258789
2005-11-04,9.020000457763672
2005-11-07,8.989999771118164
2005-11-08,9.113332748413086
2005-11-09,9.233332633972168
2005-11-10,9.30666732788086
2005-11-11,9.19333267211914
2005-11-14,9.123332977294922
2005-11-15,8.643333435058594
2005-11-16,8.789999961853027
