,EMCB
2015-12-14,65.30000305175781
2015-12-15,65.47000122070312
2015-12-16,65.27999877929688
2015-12-17,65.5199966430664
2015-12-18,65.37000274658203
2015-12-21,65.11000061035156
2015-12-22,65.55000305175781
2015-12-23,65.12000274658203
2015-12-24,65.04000091552734
2015-12-28,65.11000061035156
2015-12-29,65.0999984741211
2015-12-30,65.27999877929688
2015-12-31,65.58000183105469
2016-01-04,65.38999938964844
2016-01-05,65.94000244140625
2016-01-06,65.73999786376953
2016-01-07,65.41999816894531
2016-01-08,65.76000213623047
2016-01-11,65.22000122070312
2016-01-12,65.0999984741211
2016-01-13,65.08000183105469
2016-01-14,64.56999969482422
2016-01-15,64.33000183105469
2016-01-19,64.7300033569336
2016-01-20,64.0199966430664
2016-01-21,63.7400016784668
2016-01-22,64.0
2016-01-25,63.810001373291016
2016-01-26,63.79999923706055
2016-01-27,64.37000274658203
2016-01-28,64.30000305175781
2016-01-29,64.5999984741211
2016-02-01,64.61000061035156
2016-02-02,64.61000061035156
2016-02-03,64.80999755859375
2016-02-04,64.98999786376953
2016-02-05,64.41000366210938
2016-02-08,64.70999908447266
2016-02-09,64.95999908447266
2016-02-10,64.56999969482422
2016-02-11,64.19000244140625
2016-02-12,64.58000183105469
2016-02-16,64.51000213623047
2016-02-17,64.7300033569336
2016-02-18,64.91999816894531
2016-02-19,65.02999877929688
2016-02-22,64.91000366210938
2016-02-23,65.08000183105469
2016-02-24,64.88999938964844
2016-02-25,64.80000305175781
2016-02-26,64.66999816894531
2016-02-29,64.81999969482422
2016-03-01,65.23999786376953
2016-03-02,65.31999969482422
2016-03-03,65.66999816894531
2016-03-04,65.83000183105469
2016-03-07,65.94000244140625
2016-03-08,66.05000305175781
2016-03-09,66.05999755859375
2016-03-10,65.93000030517578
2016-03-11,65.55000305175781
2016-03-14,66.16000366210938
2016-03-15,66.41000366210938
2016-03-16,66.41000366210938
2016-03-17,66.58999633789062
2016-03-18,66.77999877929688
2016-03-21,66.66999816894531
2016-03-22,66.80999755859375
2016-03-23,66.94000244140625
2016-03-24,66.83999633789062
2016-03-28,66.73999786376953
2016-03-29,66.94999694824219
2016-03-30,67.12000274658203
2016-03-31,67.16000366210938
2016-04-01,67.2699966430664
2016-04-04,67.43000030517578
2016-04-05,67.22000122070312
2016-04-06,67.2300033569336
2016-04-07,67.12999725341797
2016-04-08,67.16999816894531
2016-04-11,67.27999877929688
2016-04-12,67.41000366210938
2016-04-13,67.52999877929688
2016-04-14,68.11000061035156
2016-04-15,68.02999877929688
2016-04-18,68.05999755859375
2016-04-19,68.29000091552734
2016-04-20,68.7300033569336
2016-04-21,68.6500015258789
2016-04-22,68.4000015258789
2016-04-25,67.9000015258789
2016-04-26,67.91000366210938
2016-04-27,68.19999694824219
2016-04-28,68.2699966430664
2016-04-29,68.44000244140625
2016-05-02,68.33000183105469
2016-05-03,68.43000030517578
2016-05-04,68.18000030517578
2016-05-05,68.0999984741211
2016-05-06,67.70999908447266
2016-05-09,68.19000244140625
2016-05-10,68.4000015258789
2016-05-11,67.88999938964844
2016-05-12,68.4800033569336
2016-05-13,68.76000213623047
2016-05-16,68.43000030517578
2016-05-17,68.63999938964844
2016-05-18,68.25
2016-05-19,67.7699966430664
2016-05-20,67.80999755859375
2016-05-23,67.98999786376953
2016-05-24,67.93000030517578
2016-05-25,68.30999755859375
2016-05-26,68.12000274658203
2016-05-27,68.58000183105469
2016-05-31,68.0
2016-06-01,67.5999984741211
2016-06-02,68.19999694824219
2016-06-03,68.51000213623047
2016-06-06,68.5199966430664
2016-06-07,69.01000213623047
2016-06-08,69.23999786376953
2016-06-09,68.66999816894531
2016-06-10,69.22000122070312
2016-06-13,69.0
2016-06-14,68.69000244140625
2016-06-15,68.62999725341797
2016-06-16,68.86000061035156
2016-06-17,68.91000366210938
2016-06-20,68.80000305175781
2016-06-21,68.94999694824219
2016-06-22,68.76000213623047
2016-06-23,69.18000030517578
2016-06-24,68.04000091552734
2016-06-27,69.11000061035156
2016-06-28,69.19999694824219
2016-06-29,69.80999755859375
2016-06-30,69.30000305175781
2016-07-01,69.75
2016-07-05,70.19999694824219
2016-07-06,69.98999786376953
2016-07-07,69.98999786376953
2016-07-08,70.5
2016-07-11,70.47000122070312
2016-07-12,70.47000122070312
2016-07-13,70.37999725341797
2016-07-14,70.33999633789062
2016-07-15,70.63999938964844
2016-07-18,70.6500015258789
2016-07-19,70.70999908447266
2016-07-20,70.61000061035156
2016-07-21,70.5
2016-07-22,71.0
2016-07-25,70.30000305175781
2016-07-26,70.44999694824219
2016-07-27,70.5
2016-07-28,70.58999633789062
2016-07-29,70.5
2016-08-01,70.9000015258789
2016-08-02,70.41999816894531
2016-08-03,70.29000091552734
2016-08-04,70.31999969482422
2016-08-05,70.5
2016-08-08,70.33000183105469
2016-08-09,71.08000183105469
2016-08-10,71.19999694824219
2016-08-11,71.1500015258789
2016-08-12,71.7699966430664
2016-08-15,71.69999694824219
2016-08-16,71.91000366210938
2016-08-17,71.55999755859375
2016-08-18,71.55999755859375
2016-08-19,71.72000122070312
2016-08-22,71.45999908447266
2016-08-23,71.54000091552734
2016-08-24,71.4800033569336
2016-08-25,71.30000305175781
2016-08-26,71.36000061035156
2016-08-29,71.30000305175781
2016-08-30,71.44000244140625
2016-08-31,71.58000183105469
2016-09-01,71.29000091552734
2016-09-02,71.30000305175781
2016-09-06,71.4000015258789
2016-09-07,71.77999877929688
2016-09-08,71.55000305175781
2016-09-09,71.33999633789062
2016-09-12,71.33999633789062
2016-09-13,71.0
2016-09-14,70.8499984741211
2016-09-15,70.68000030517578
2016-09-16,70.70999908447266
2016-09-19,71.0
2016-09-20,71.20999908447266
2016-09-21,71.0999984741211
2016-09-22,71.66000366210938
2016-09-23,71.33999633789062
2016-09-26,71.30000305175781
2016-09-27,71.58000183105469
2016-09-28,71.62999725341797
2016-09-29,71.12000274658203
2016-09-30,71.16000366210938
2016-10-03,71.2300033569336
2016-10-04,71.0999984741211
2016-10-05,70.95999908447266
2016-10-06,71.23999786376953
2016-10-07,70.97000122070312
2016-10-10,70.98999786376953
2016-10-11,71.18000030517578
2016-10-12,71.0999984741211
2016-10-13,71.43000030517578
2016-10-14,70.95999908447266
2016-10-17,71.23999786376953
2016-10-18,71.0199966430664
2016-10-19,71.62000274658203
2016-10-20,71.69000244140625
2016-10-21,71.4000015258789
2016-10-24,71.06999969482422
2016-10-25,71.5
2016-10-26,71.30000305175781
2016-10-27,71.20999908447266
2016-10-28,71.0999984741211
2016-10-31,71.0
2016-11-01,70.62000274658203
2016-11-02,70.88999938964844
2016-11-03,70.6500015258789
2016-11-04,70.77999877929688
2016-11-07,71.18000030517578
2016-11-08,71.2699966430664
2016-11-09,70.80999755859375
2016-11-10,70.5
2016-11-11,68.25
2016-11-14,69.5
2016-11-15,69.72000122070312
2016-11-16,69.3499984741211
2016-11-17,69.81999969482422
2016-11-18,68.98999786376953
2016-11-21,69.08000183105469
2016-11-22,69.43000030517578
2016-11-23,69.33999633789062
2016-11-25,68.69000244140625
2016-11-28,69.16000366210938
2016-11-29,69.33999633789062
2016-11-30,69.27999877929688
2016-12-01,68.77999877929688
2016-12-02,69.44999694824219
2016-12-05,69.44000244140625
2016-12-06,69.1500015258789
2016-12-07,70.29000091552734
2016-12-08,69.6500015258789
2016-12-09,69.58999633789062
2016-12-12,70.04000091552734
2016-12-13,69.76000213623047
2016-12-14,69.66000366210938
2016-12-15,69.44999694824219
2016-12-16,69.56999969482422
2016-12-19,69.54000091552734
2016-12-20,69.69999694824219
2016-12-21,69.80999755859375
2016-12-22,69.9000015258789
2016-12-23,69.55000305175781
2016-12-27,69.68000030517578
2016-12-28,70.16000366210938
2016-12-29,69.68000030517578
2016-12-30,69.56999969482422
2017-01-03,69.80000305175781
2017-01-04,69.44999694824219
2017-01-05,70.7300033569336
2017-01-06,70.5199966430664
2017-01-09,70.37999725341797
2017-01-10,70.58000183105469
2017-01-11,70.5
2017-01-12,70.5199966430664
2017-01-13,70.51000213623047
2017-01-17,70.9000015258789
2017-01-18,70.83999633789062
2017-01-19,70.4800033569336
2017-01-20,70.55000305175781
2017-01-23,70.4000015258789
2017-01-24,70.37000274658203
2017-01-25,70.3499984741211
2017-01-26,70.69000244140625
2017-01-27,70.44999694824219
2017-01-30,70.51000213623047
2017-01-31,70.26000213623047
2017-02-01,70.55999755859375
2017-02-02,70.72000122070312
2017-02-03,70.93000030517578
2017-02-06,71.18000030517578
2017-02-07,71.0999984741211
2017-02-08,71.16000366210938
2017-02-09,71.16000366210938
2017-02-10,71.41999816894531
2017-02-13,71.31999969482422
2017-02-14,71.2699966430664
2017-02-15,71.58999633789062
2017-02-16,71.5999984741211
2017-02-17,71.18000030517578
2017-02-21,71.33000183105469
2017-02-22,71.3499984741211
2017-02-23,71.62999725341797
2017-02-24,71.62999725341797
2017-02-27,71.5
2017-02-28,71.5
2017-03-01,71.6500015258789
2017-03-02,71.38999938964844
2017-03-03,71.44999694824219
2017-03-06,71.0999984741211
2017-03-07,71.25
2017-03-08,70.66999816894531
2017-03-09,70.87000274658203
2017-03-10,70.79000091552734
2017-03-13,70.68000030517578
2017-03-14,70.33000183105469
2017-03-15,70.86000061035156
2017-03-16,71.0999984741211
2017-03-17,71.05000305175781
2017-03-20,70.93000030517578
2017-03-21,71.13999938964844
2017-03-22,71.19999694824219
2017-03-23,71.31999969482422
2017-03-24,71.3499984741211
2017-03-27,71.02999877929688
2017-03-28,71.12000274658203
2017-03-29,71.33999633789062
2017-03-30,71.37999725341797
2017-03-31,71.5199966430664
2017-04-03,71.45999908447266
2017-04-04,71.58999633789062
2017-04-05,71.44000244140625
2017-04-06,71.63999938964844
2017-04-07,71.54000091552734
2017-04-10,71.45999908447266
2017-04-11,71.58000183105469
2017-04-12,71.8499984741211
2017-04-13,71.69000244140625
2017-04-17,71.58999633789062
2017-04-18,71.79000091552734
2017-04-19,72.79000091552734
2017-04-20,72.12000274658203
2017-04-21,72.05999755859375
2017-04-24,71.81999969482422
2017-04-25,71.9000015258789
2017-04-26,71.70999908447266
2017-04-27,71.5999984741211
2017-04-28,71.94000244140625
2017-05-01,71.87000274658203
2017-05-02,72.26000213623047
2017-05-03,72.08999633789062
2017-05-04,72.37000274658203
2017-05-05,72.05000305175781
2017-05-08,71.86000061035156
2017-05-09,72.22000122070312
2017-05-10,72.22000122070312
2017-05-11,72.25
2017-05-12,71.94999694824219
2017-05-15,72.29000091552734
2017-05-16,72.2300033569336
2017-05-17,72.20999908447266
2017-05-18,71.75
2017-05-19,71.75
2017-05-22,71.77999877929688
2017-05-23,71.3499984741211
2017-05-24,71.56999969482422
2017-05-25,71.80000305175781
2017-05-26,71.87999725341797
2017-05-30,71.55000305175781
2017-05-31,71.91000366210938
2017-06-01,72.12000274658203
2017-06-02,72.33000183105469
2017-06-05,71.98999786376953
2017-06-06,72.12999725341797
2017-06-07,72.11000061035156
2017-06-08,72.12000274658203
2017-06-09,71.87000274658203
2017-06-12,72.33000183105469
2017-06-13,72.0999984741211
2017-06-14,72.2699966430664
2017-06-15,72.13999938964844
2017-06-16,72.12999725341797
2017-06-19,72.1500015258789
2017-06-20,72.11000061035156
2017-06-21,71.86000061035156
2017-06-22,71.97000122070312
2017-06-23,71.8499984741211
2017-06-26,71.88999938964844
2017-06-27,71.87999725341797
2017-06-28,71.51000213623047
2017-06-29,71.69000244140625
2017-06-30,71.69000244140625
2017-07-03,71.51000213623047
2017-07-05,71.41999816894531
2017-07-06,71.4000015258789
2017-07-07,71.4000015258789
2017-07-10,71.18000030517578
2017-07-11,71.36000061035156
2017-07-12,71.58000183105469
2017-07-13,71.69999694824219
2017-07-14,71.98999786376953
2017-07-17,71.9000015258789
2017-07-18,71.77999877929688
2017-07-19,71.83999633789062
2017-07-20,72.16000366210938
2017-07-21,72.19000244140625
2017-07-24,71.75
2017-07-25,72.11000061035156
2017-07-26,71.7699966430664
2017-07-27,71.98999786376953
2017-07-28,72.08999633789062
2017-07-31,71.9800033569336
2017-08-01,72.23999786376953
2017-08-02,72.12999725341797
2017-08-03,72.1500015258789
2017-08-04,72.25
2017-08-07,72.2699966430664
2017-08-08,72.05000305175781
2017-08-09,71.69000244140625
2017-08-10,71.91000366210938
2017-08-11,72.23999786376953
2017-08-14,72.5
2017-08-15,72.20999908447266
2017-08-16,72.5
2017-08-17,72.47000122070312
2017-08-18,72.0199966430664
2017-08-21,72.58999633789062
2017-08-22,72.4800033569336
2017-08-23,72.75
2017-08-24,72.5
2017-08-25,72.7699966430664
2017-08-28,72.48999786376953
2017-08-29,72.63999938964844
2017-08-30,72.70999908447266
2017-08-31,72.98999786376953
2017-09-01,72.91999816894531
2017-09-05,72.91000366210938
2017-09-06,73.20999908447266
2017-09-07,72.75
2017-09-08,73.47000122070312
2017-09-11,73.12000274658203
2017-09-12,72.94000244140625
2017-09-13,73.12000274658203
2017-09-14,72.87999725341797
2017-09-15,72.9000015258789
2017-09-18,72.94999694824219
2017-09-19,73.16000366210938
2017-09-20,73.05999755859375
2017-09-21,72.83000183105469
2017-09-22,73.11000061035156
2017-09-25,73.27999877929688
2017-09-26,72.66999816894531
2017-09-27,72.9800033569336
2017-09-28,72.8499984741211
2017-09-29,73.05999755859375
2017-10-02,73.01000213623047
2017-10-03,73.04000091552734
2017-10-04,73.08999633789062
2017-10-05,73.56999969482422
2017-10-06,73.06999969482422
2017-10-09,73.04000091552734
2017-10-10,73.05999755859375
2017-10-11,73.44999694824219
2017-10-12,73.87999725341797
2017-10-13,72.58999633789062
2017-10-16,73.01000213623047
2017-10-17,73.08999633789062
2017-10-18,73.52999877929688
2017-10-19,73.29000091552734
2017-10-20,73.16000366210938
2017-10-23,73.2300033569336
2017-10-24,72.73999786376953
2017-10-25,73.0199966430664
2017-10-26,73.70999908447266
2017-10-27,72.98999786376953
2017-10-30,73.19000244140625
2017-10-31,72.56999969482422
2017-11-01,73.0999984741211
2017-11-02,73.73999786376953
2017-11-03,73.22000122070312
2017-11-06,73.0199966430664
2017-11-07,73.1500015258789
2017-11-08,73.0
2017-11-09,73.0
2017-11-10,72.81999969482422
2017-11-13,72.97000122070312
2017-11-14,73.44000244140625
2017-11-15,73.06999969482422
2017-11-16,73.54000091552734
2017-11-17,73.06999969482422
2017-11-20,73.06999969482422
2017-11-21,72.5
2017-11-22,72.5
2017-11-24,72.77999877929688
2017-11-27,72.94000244140625
2017-11-28,73.0
2017-11-29,72.98999786376953
2017-11-30,72.9000015258789
2017-12-01,72.76000213623047
2017-12-04,72.91000366210938
2017-12-05,73.7300033569336
2017-12-06,73.1500015258789
2017-12-07,73.27999877929688
2017-12-08,72.9000015258789
2017-12-11,73.1500015258789
2017-12-12,73.2300033569336
2017-12-13,73.0199966430664
2017-12-14,73.37000274658203
2017-12-15,73.02999877929688
2017-12-18,72.75
2017-12-19,73.33000183105469
2017-12-20,72.8499984741211
2017-12-21,72.97000122070312
2017-12-22,73.12000274658203
2017-12-26,72.80000305175781
2017-12-27,72.7699966430664
2017-12-28,73.0999984741211
2017-12-29,73.0999984741211
2018-01-02,72.75
2018-01-03,72.83999633789062
2018-01-04,73.3499984741211
2018-01-05,73.30999755859375
2018-01-08,73.11000061035156
2018-01-09,73.25
2018-01-10,73.01000213623047
2018-01-11,73.20999908447266
2018-01-12,72.91999816894531
2018-01-16,73.29000091552734
2018-01-17,73.62000274658203
2018-01-18,73.2699966430664
2018-01-19,72.88999938964844
2018-01-22,72.97000122070312
2018-01-23,72.79000091552734
2018-01-24,72.83000183105469
2018-01-25,72.86000061035156
2018-01-26,72.5999984741211
2018-01-29,72.7699966430664
2018-01-30,72.7300033569336
2018-01-31,73.0999984741211
2018-02-01,72.80000305175781
2018-02-02,72.62000274658203
2018-02-05,72.48999786376953
2018-02-06,72.23999786376953
2018-02-07,72.66999816894531
2018-02-08,72.44999694824219
2018-02-09,72.18000030517578
2018-02-12,71.61000061035156
2018-02-13,71.80000305175781
2018-02-14,71.4000015258789
2018-02-15,71.95999908447266
2018-02-16,71.61000061035156
2018-02-20,72.05000305175781
2018-02-21,72.0999984741211
2018-02-22,71.95999908447266
2018-02-23,72.05000305175781
2018-02-26,71.68000030517578
2018-02-27,71.52999877929688
2018-02-28,71.69999694824219
2018-03-01,71.6500015258789
2018-03-02,71.73999786376953
2018-03-05,71.98999786376953
2018-03-06,71.68000030517578
2018-03-07,71.5999984741211
2018-03-08,71.72000122070312
2018-03-09,71.7699966430664
2018-03-12,71.4800033569336
2018-03-13,71.80000305175781
2018-03-14,71.4800033569336
2018-03-15,71.43000030517578
2018-03-16,71.54000091552734
2018-03-19,71.1500015258789
2018-03-20,70.8499984741211
2018-03-21,70.91000366210938
2018-03-22,70.91000366210938
2018-03-23,70.7300033569336
2018-03-26,71.05000305175781
2018-03-27,70.86000061035156
2018-03-28,70.76000213623047
2018-03-29,71.01000213623047
2018-04-02,70.98999786376953
2018-04-03,70.98999786376953
2018-04-04,70.91000366210938
2018-04-05,70.91000366210938
2018-04-06,71.19999694824219
2018-04-09,70.94999694824219
2018-04-10,70.9800033569336
2018-04-11,70.9800033569336
2018-04-12,70.77999877929688
2018-04-13,70.88999938964844
2018-04-16,70.88999938964844
2018-04-17,70.88999938964844
2018-04-18,70.66000366210938
2018-04-19,70.6500015258789
2018-04-20,70.81999969482422
2018-04-23,70.48999786376953
2018-04-24,70.30999755859375
2018-04-25,70.16999816894531
2018-04-26,70.44999694824219
2018-04-27,70.43000030517578
2018-04-30,70.12999725341797
2018-05-01,70.23999786376953
2018-05-02,69.52999877929688
2018-05-03,69.88999938964844
2018-05-04,69.79000091552734
2018-05-07,69.62999725341797
2018-05-08,69.47000122070312
2018-05-09,69.5
2018-05-10,69.66999816894531
2018-05-11,69.68000030517578
2018-05-14,69.87999725341797
2018-05-15,69.69999694824219
2018-05-16,69.0
2018-05-17,69.30000305175781
2018-05-18,68.98999786376953
2018-05-21,69.23999786376953
2018-05-22,68.69999694824219
2018-05-23,68.73999786376953
2018-05-24,69.52999877929688
2018-05-25,69.4800033569336
2018-05-29,69.11000061035156
2018-05-30,69.11000061035156
2018-05-31,69.19000244140625
2018-06-01,69.31999969482422
2018-06-04,68.86000061035156
2018-06-05,68.97000122070312
2018-06-06,69.3499984741211
2018-06-07,69.3499984741211
2018-06-08,69.3499984741211
2018-06-11,68.75
2018-06-12,68.81999969482422
2018-06-13,69.05000305175781
2018-06-14,69.11000061035156
2018-06-15,69.01000213623047
2018-06-18,68.9000015258789
2018-06-19,68.87000274658203
2018-06-20,68.83999633789062
2018-06-21,68.83999633789062
2018-06-22,69.16999816894531
2018-06-25,68.86000061035156
2018-06-26,68.94000244140625
2018-06-27,68.80000305175781
2018-06-28,69.0
2018-06-29,69.12000274658203
2018-07-02,68.9800033569336
2018-07-03,68.9800033569336
2018-07-05,68.9800033569336
2018-07-06,69.23999786376953
2018-07-09,69.47000122070312
2018-07-10,69.37000274658203
2018-07-11,69.37000274658203
2018-07-12,69.4800033569336
2018-07-13,69.5
2018-07-16,69.5
2018-07-17,69.25
2018-07-18,69.69999694824219
2018-07-19,69.66000366210938
2018-07-20,69.79000091552734
2018-07-23,69.86000061035156
2018-07-24,69.19000244140625
2018-07-25,69.5
2018-07-26,69.5
2018-07-27,70.12999725341797
2018-07-30,69.83999633789062
2018-07-31,69.9000015258789
2018-08-01,69.37000274658203
2018-08-02,69.1500015258789
2018-08-03,69.87000274658203
2018-08-06,69.87999725341797
2018-08-07,69.70999908447266
2018-08-08,69.63999938964844
2018-08-09,69.0999984741211
2018-08-10,69.0999984741211
2018-08-13,68.44999694824219
2018-08-14,68.44999694824219
2018-08-15,68.5
2018-08-16,68.58999633789062
2018-08-17,68.66000366210938
2018-08-20,68.66999816894531
2018-08-21,68.66000366210938
2018-08-22,68.69999694824219
2018-08-23,68.69999694824219
2018-08-24,68.69999694824219
2018-08-27,68.61000061035156
2018-08-28,68.4800033569336
2018-08-29,68.5999984741211
2018-08-30,68.44999694824219
2018-08-31,68.5999984741211
2018-09-04,68.12000274658203
2018-09-05,68.3499984741211
2018-09-06,68.44999694824219
2018-09-07,68.58000183105469
2018-09-10,68.58000183105469
2018-09-11,68.23999786376953
2018-09-12,68.4800033569336
2018-09-13,68.36000061035156
2018-09-14,68.61000061035156
2018-09-17,68.51000213623047
2018-09-18,68.51000213623047
2018-09-19,68.69000244140625
2018-09-20,68.83999633789062
2018-09-21,68.83999633789062
2018-09-24,69.11000061035156
2018-09-25,68.97000122070312
2018-09-26,68.86000061035156
2018-09-27,68.63999938964844
2018-09-28,68.63999938964844
2018-10-01,69.1500015258789
2018-10-02,68.5999984741211
2018-10-03,69.06999969482422
2018-10-04,68.45999908447266
2018-10-05,68.01000213623047
2018-10-08,68.68000030517578
2018-10-09,68.7300033569336
2018-10-10,68.91999816894531
2018-10-11,68.80000305175781
2018-10-12,68.98999786376953
2018-10-15,68.81999969482422
2018-10-16,68.88999938964844
2018-10-17,68.88999938964844
2018-10-18,68.75
2018-10-19,68.45999908447266
2018-10-22,68.45999908447266
2018-10-23,68.06999969482422
2018-10-24,67.87999725341797
2018-10-25,68.30000305175781
2018-10-26,68.20999908447266
2018-10-29,67.95999908447266
2018-10-30,67.91999816894531
2018-10-31,68.0
2018-11-01,68.4000015258789
2018-11-02,68.52999877929688
2018-11-05,68.56999969482422
2018-11-06,68.23999786376953
2018-11-07,68.69999694824219
2018-11-08,68.44000244140625
2018-11-09,68.72000122070312
2018-11-12,68.25
2018-11-13,68.01000213623047
2018-11-14,68.38999938964844
2018-11-15,68.1500015258789
2018-11-16,67.77999877929688
2018-11-19,67.63999938964844
2018-11-20,67.41000366210938
2018-11-21,67.63999938964844
2018-11-23,67.55999755859375
2018-11-26,67.1500015258789
2018-11-27,67.08000183105469
2018-11-28,67.08000183105469
2018-11-29,67.45999908447266
2018-11-30,67.30000305175781
2018-12-03,68.05000305175781
2018-12-04,68.02999877929688
2018-12-06,67.79000091552734
2018-12-07,67.80999755859375
2018-12-10,67.83999633789062
2018-12-11,67.8499984741211
2018-12-12,67.87000274658203
2018-12-13,68.12000274658203
2018-12-14,68.31999969482422
2018-12-17,68.5199966430664
2018-12-18,68.3499984741211
2018-12-19,68.45999908447266
2018-12-20,68.12999725341797
2018-12-21,68.0
2018-12-24,67.95999908447266
2018-12-26,67.88999938964844
2018-12-27,67.87999725341797
2018-12-28,68.08000183105469
2018-12-31,68.0
2019-01-02,68.22000122070312
2019-01-03,68.29000091552734
2019-01-04,68.22000122070312
2019-01-07,68.87999725341797
2019-01-08,68.69000244140625
2019-01-09,68.75
2019-01-10,68.5999984741211
2019-01-11,69.33999633789062
2019-01-14,69.19999694824219
2019-01-15,68.94000244140625
2019-01-16,69.45999908447266
2019-01-17,68.87999725341797
2019-01-18,69.4800033569336
2019-01-22,69.5199966430664
2019-01-23,69.55999755859375
2019-01-24,69.61000061035156
2019-01-25,69.72000122070312
2019-01-28,69.63999938964844
2019-01-29,69.5999984741211
2019-01-30,69.72000122070312
2019-01-31,70.25
2019-02-01,69.94000244140625
2019-02-04,69.94000244140625
2019-02-05,70.4000015258789
2019-02-06,70.4000015258789
2019-02-07,70.11000061035156
2019-02-08,70.11000061035156
2019-02-11,70.30999755859375
2019-02-12,70.20999908447266
2019-02-13,69.98999786376953
2019-02-14,69.98999786376953
2019-02-15,70.2300033569336
2019-02-19,70.2699966430664
2019-02-20,70.2699966430664
2019-02-21,70.1500015258789
2019-02-22,69.98999786376953
2019-02-25,70.18000030517578
2019-02-26,70.27999877929688
2019-02-27,70.38999938964844
2019-02-28,70.25
2019-03-01,70.41999816894531
2019-03-04,70.41999816894531
2019-03-05,70.55000305175781
2019-03-06,70.37999725341797
2019-03-07,70.37999725341797
2019-03-08,70.5
2019-03-11,70.4800033569336
2019-03-12,70.37999725341797
2019-03-13,70.37999725341797
2019-03-14,70.80000305175781
2019-03-15,70.69000244140625
2019-03-18,70.87999725341797
2019-03-19,70.75
2019-03-20,70.97000122070312
2019-03-21,71.20999908447266
2019-03-22,71.11000061035156
2019-03-25,71.12000274658203
2019-03-26,70.94000244140625
2019-03-27,70.72000122070312
2019-03-28,70.72000122070312
2019-03-29,70.97000122070312
2019-04-01,70.94000244140625
2019-04-02,71.0199966430664
2019-04-03,71.30000305175781
2019-04-04,71.5199966430664
2019-04-05,71.30999755859375
2019-04-08,71.44000244140625
2019-04-09,71.23999786376953
2019-04-10,71.4000015258789
2019-04-11,71.05000305175781
2019-04-12,71.05000305175781
2019-04-15,71.06999969482422
2019-04-16,71.19999694824219
2019-04-17,71.48999786376953
2019-04-18,71.2699966430664
2019-04-22,71.2699966430664
2019-04-23,71.2699966430664
2019-04-24,71.2699966430664
2019-04-25,71.01000213623047
2019-04-26,71.08999633789062
2019-04-29,71.08999633789062
2019-04-30,71.4800033569336
2019-05-01,71.4800033569336
2019-05-02,71.38999938964844
2019-05-03,71.55000305175781
2019-05-06,71.12000274658203
2019-05-07,71.0999984741211
2019-05-08,71.12000274658203
2019-05-09,71.12000274658203
2019-05-10,71.12000274658203
2019-05-13,71.25
2019-05-14,71.12000274658203
2019-05-15,71.12000274658203
2019-05-16,71.30000305175781
2019-05-17,71.56999969482422
2019-05-20,71.20999908447266
2019-05-21,71.4000015258789
2019-05-22,71.62999725341797
2019-05-23,71.58000183105469
2019-05-24,71.83999633789062
2019-05-28,71.83999633789062
2019-05-29,71.1500015258789
2019-05-30,71.1500015258789
2019-05-31,71.5
2019-06-03,71.19000244140625
2019-06-04,71.19000244140625
2019-06-05,71.48999786376953
2019-06-06,71.33000183105469
2019-06-07,71.33000183105469
2019-06-10,71.33000183105469
2019-06-11,71.33000183105469
2019-06-12,72.0199966430664
2019-06-13,71.83000183105469
2019-06-14,71.95999908447266
2019-06-17,71.66999816894531
2019-06-18,71.66999816894531
2019-06-19,72.68000030517578
2019-06-20,72.70999908447266
2019-06-21,72.54000091552734
2019-06-24,72.12999725341797
2019-06-25,72.19000244140625
2019-06-26,72.30999755859375
2019-06-27,72.30999755859375
2019-06-28,72.58000183105469
2019-07-01,72.72000122070312
2019-07-02,73.08000183105469
2019-07-03,73.3499984741211
2019-07-05,72.87999725341797
2019-07-08,72.73999786376953
2019-07-09,72.94999694824219
2019-07-10,72.73999786376953
2019-07-11,73.08000183105469
2019-07-12,72.87999725341797
2019-07-15,72.93000030517578
2019-07-16,73.18000030517578
2019-07-17,73.25
2019-07-18,73.0
2019-07-19,73.47000122070312
2019-07-22,73.48999786376953
2019-07-23,72.72000122070312
2019-07-24,72.94999694824219
2019-07-25,72.98999786376953
2019-07-26,73.30999755859375
2019-07-29,72.98999786376953
2019-07-30,73.23999786376953
2019-07-31,72.93000030517578
2019-08-01,72.83999633789062
2019-08-02,73.44999694824219
2019-08-05,72.80000305175781
2019-08-06,73.13999938964844
2019-08-07,72.9000015258789
2019-08-08,73.23999786376953
2019-08-09,73.19000244140625
2019-08-12,72.62000274658203
2019-08-13,72.77999877929688
2019-08-14,72.5999984741211
2019-08-15,72.9800033569336
2019-08-16,72.68000030517578
2019-08-19,72.75
2019-08-20,72.79000091552734
2019-08-21,72.79000091552734
2019-08-22,72.9800033569336
2019-08-23,73.08999633789062
2019-08-26,73.38999938964844
2019-08-27,72.5
2019-08-28,72.37999725341797
2019-08-29,72.8499984741211
2019-08-30,72.63999938964844
2019-09-03,72.86000061035156
2019-09-04,72.62999725341797
2019-09-05,72.97000122070312
2019-09-06,73.12999725341797
2019-09-09,72.86000061035156
2019-09-10,73.3499984741211
2019-09-11,73.08000183105469
2019-09-12,73.06999969482422
2019-09-13,73.06999969482422
2019-09-16,73.05999755859375
2019-09-17,73.22000122070312
2019-09-18,72.77999877929688
2019-09-19,72.77999877929688
2019-09-20,72.77999877929688
2019-09-23,72.76000213623047
