,CLMT
2009-11-18,17.239999771118164
2009-11-19,17.15999984741211
2009-11-20,17.1299991607666
2009-11-23,17.25
2009-11-24,17.360000610351562
2009-11-25,17.729999542236328
2009-11-27,17.700000762939453
2009-11-30,17.979999542236328
2009-12-01,18.579999923706055
2009-12-02,19.0
2009-12-03,19.34000015258789
2009-12-04,19.389999389648438
2009-12-07,19.75
2009-12-08,18.0
2009-12-09,17.020000457763672
2009-12-10,17.3700008392334
2009-12-11,17.450000762939453
2009-12-14,17.56999969482422
2009-12-15,17.610000610351562
2009-12-16,17.700000762939453
2009-12-17,17.6299991607666
2009-12-18,17.290000915527344
2009-12-21,17.549999237060547
2009-12-22,17.739999771118164
2009-12-23,17.760000228881836
2009-12-24,18.139999389648438
2009-12-28,18.040000915527344
2009-12-29,18.15999984741211
2009-12-30,18.290000915527344
2009-12-31,18.329999923706055
2010-01-04,18.530000686645508
2010-01-05,19.0
2010-01-06,19.0
2010-01-07,19.270000457763672
2010-01-08,19.59000015258789
2010-01-11,19.799999237060547
2010-01-12,19.75
2010-01-13,19.739999771118164
2010-01-14,19.979999542236328
2010-01-15,19.989999771118164
2010-01-19,20.389999389648438
2010-01-20,20.829999923706055
2010-01-21,20.780000686645508
2010-01-22,20.639999389648438
2010-01-25,21.059999465942383
2010-01-26,21.100000381469727
2010-01-27,21.0
2010-01-28,20.799999237060547
2010-01-29,20.010000228881836
2010-02-01,20.149999618530273
2010-02-02,20.149999618530273
2010-02-03,19.989999771118164
2010-02-04,19.170000076293945
2010-02-05,19.1299991607666
2010-02-08,19.149999618530273
2010-02-09,19.270000457763672
2010-02-10,19.0
2010-02-11,19.290000915527344
2010-02-12,19.450000762939453
2010-02-16,19.799999237060547
2010-02-17,19.239999771118164
2010-02-18,19.350000381469727
2010-02-19,19.200000762939453
2010-02-22,19.3799991607666
2010-02-23,19.309999465942383
2010-02-24,19.440000534057617
2010-02-25,19.649999618530273
2010-02-26,19.850000381469727
2010-03-01,19.920000076293945
2010-03-02,20.459999084472656
2010-03-03,20.43000030517578
2010-03-04,20.3799991607666
2010-03-05,20.649999618530273
2010-03-08,20.59000015258789
2010-03-09,20.690000534057617
2010-03-10,20.899999618530273
2010-03-11,20.90999984741211
2010-03-12,21.1200008392334
2010-03-15,20.8700008392334
2010-03-16,20.860000610351562
2010-03-17,20.549999237060547
2010-03-18,21.100000381469727
2010-03-19,20.420000076293945
2010-03-22,20.389999389648438
2010-03-23,20.90999984741211
2010-03-24,20.690000534057617
2010-03-25,20.84000015258789
2010-03-26,20.6299991607666
2010-03-29,21.079999923706055
2010-03-30,20.93000030517578
2010-03-31,20.799999237060547
2010-04-01,20.899999618530273
2010-04-05,21.290000915527344
2010-04-06,21.84000015258789
2010-04-07,21.940000534057617
2010-04-08,22.270000457763672
2010-04-09,22.5
2010-04-12,22.600000381469727
2010-04-13,22.68000030517578
2010-04-14,22.739999771118164
2010-04-15,22.899999618530273
2010-04-16,22.84000015258789
2010-04-19,22.780000686645508
2010-04-20,23.18000030517578
2010-04-21,23.530000686645508
2010-04-22,23.399999618530273
2010-04-23,23.31999969482422
2010-04-26,23.610000610351562
2010-04-27,23.229999542236328
2010-04-28,22.6200008392334
2010-04-29,23.100000381469727
2010-04-30,22.440000534057617
2010-05-03,21.940000534057617
2010-05-04,21.3700008392334
2010-05-05,17.809999465942383
2010-05-06,15.489999771118164
2010-05-07,17.479999542236328
2010-05-10,18.309999465942383
2010-05-11,18.459999084472656
2010-05-12,18.690000534057617
2010-05-13,18.549999237060547
2010-05-14,18.299999237060547
2010-05-17,17.309999465942383
2010-05-18,18.149999618530273
2010-05-19,17.700000762939453
2010-05-20,17.540000915527344
2010-05-21,17.489999771118164
2010-05-24,17.329999923706055
2010-05-25,17.56999969482422
2010-05-26,17.65999984741211
2010-05-27,18.0
2010-05-28,18.049999237060547
2010-06-01,17.389999389648438
2010-06-02,17.09000015258789
2010-06-03,17.450000762939453
2010-06-04,17.299999237060547
2010-06-07,17.139999389648438
2010-06-08,16.950000762939453
2010-06-09,17.049999237060547
2010-06-10,17.229999542236328
2010-06-11,17.719999313354492
2010-06-14,17.579999923706055
2010-06-15,17.770000457763672
2010-06-16,17.610000610351562
2010-06-17,17.530000686645508
2010-06-18,17.59000015258789
2010-06-21,17.739999771118164
2010-06-22,17.899999618530273
2010-06-23,17.979999542236328
2010-06-24,17.920000076293945
2010-06-25,17.940000534057617
2010-06-28,18.09000015258789
2010-06-29,18.09000015258789
2010-06-30,17.68000030517578
2010-07-01,17.110000610351562
2010-07-02,16.950000762939453
2010-07-06,16.510000228881836
2010-07-07,17.799999237060547
2010-07-08,18.020000457763672
2010-07-09,18.389999389648438
2010-07-12,18.75
2010-07-13,19.030000686645508
2010-07-14,19.15999984741211
2010-07-15,19.299999237060547
2010-07-16,19.170000076293945
2010-07-19,19.200000762939453
2010-07-20,19.010000228881836
2010-07-21,18.729999542236328
2010-07-22,18.579999923706055
2010-07-23,18.639999389648438
2010-07-26,18.780000686645508
2010-07-27,18.809999465942383
2010-07-28,19.0
2010-07-29,18.90999984741211
2010-07-30,18.399999618530273
2010-08-02,18.469999313354492
2010-08-03,18.329999923706055
2010-08-04,17.809999465942383
2010-08-05,17.600000381469727
2010-08-06,17.809999465942383
2010-08-09,17.860000610351562
2010-08-10,17.549999237060547
2010-08-11,17.350000381469727
2010-08-12,17.15999984741211
2010-08-13,17.389999389648438
2010-08-16,17.6200008392334
2010-08-17,17.59000015258789
2010-08-18,17.610000610351562
2010-08-19,17.440000534057617
2010-08-20,17.510000228881836
2010-08-23,18.010000228881836
2010-08-24,18.200000762939453
2010-08-25,18.260000228881836
2010-08-26,18.06999969482422
2010-08-27,18.15999984741211
2010-08-30,18.15999984741211
2010-08-31,18.239999771118164
2010-09-01,18.18000030517578
2010-09-02,18.219999313354492
2010-09-03,18.260000228881836
2010-09-07,18.5
2010-09-08,18.5
2010-09-09,18.860000610351562
2010-09-10,18.90999984741211
2010-09-13,18.979999542236328
2010-09-14,19.0
2010-09-15,18.899999618530273
2010-09-16,18.84000015258789
2010-09-17,18.530000686645508
2010-09-20,18.969999313354492
2010-09-21,19.040000915527344
2010-09-22,19.15999984741211
2010-09-23,19.200000762939453
2010-09-24,19.209999084472656
2010-09-27,19.420000076293945
2010-09-28,19.729999542236328
2010-09-29,19.549999237060547
2010-09-30,19.719999313354492
2010-10-01,19.920000076293945
2010-10-04,20.200000762939453
2010-10-05,20.5
2010-10-06,20.3700008392334
2010-10-07,20.420000076293945
2010-10-08,20.540000915527344
2010-10-11,20.350000381469727
2010-10-12,20.540000915527344
2010-10-13,20.93000030517578
2010-10-14,20.90999984741211
2010-10-15,21.229999542236328
2010-10-18,21.229999542236328
2010-10-19,21.260000228881836
2010-10-20,21.639999389648438
2010-10-21,21.450000762939453
2010-10-22,21.5
2010-10-25,21.649999618530273
2010-10-26,21.899999618530273
2010-10-27,21.950000762939453
2010-10-28,22.190000534057617
2010-10-29,21.790000915527344
2010-11-01,20.360000610351562
2010-11-02,20.170000076293945
2010-11-03,20.889999389648438
2010-11-04,20.899999618530273
2010-11-05,21.110000610351562
2010-11-08,21.440000534057617
2010-11-09,21.440000534057617
2010-11-10,21.350000381469727
2010-11-11,21.579999923706055
2010-11-12,21.020000457763672
2010-11-15,21.260000228881836
2010-11-16,21.280000686645508
2010-11-17,21.3700008392334
2010-11-18,21.40999984741211
2010-11-19,21.229999542236328
2010-11-22,21.3700008392334
2010-11-23,20.770000457763672
2010-11-24,21.010000228881836
2010-11-26,21.030000686645508
2010-11-29,20.809999465942383
2010-11-30,21.760000228881836
2010-12-01,21.579999923706055
2010-12-02,21.299999237060547
2010-12-03,21.5
2010-12-06,21.5
2010-12-07,21.399999618530273
2010-12-08,21.579999923706055
2010-12-09,21.56999969482422
2010-12-10,22.06999969482422
2010-12-13,21.940000534057617
2010-12-14,21.639999389648438
2010-12-15,21.170000076293945
2010-12-16,20.899999618530273
2010-12-17,20.5
2010-12-20,20.1299991607666
2010-12-21,20.68000030517578
2010-12-22,20.959999084472656
2010-12-23,21.1200008392334
2010-12-27,21.139999389648438
2010-12-28,21.729999542236328
2010-12-29,21.75
2010-12-30,21.549999237060547
2010-12-31,21.299999237060547
2011-01-03,21.399999618530273
2011-01-04,21.65999984741211
2011-01-05,21.75
2011-01-06,21.809999465942383
2011-01-07,21.850000381469727
2011-01-10,22.469999313354492
2011-01-11,22.690000534057617
2011-01-12,22.899999618530273
2011-01-13,23.100000381469727
2011-01-14,24.09000015258789
2011-01-18,23.989999771118164
2011-01-19,23.559999465942383
2011-01-20,23.209999084472656
2011-01-21,23.530000686645508
2011-01-24,23.950000762939453
2011-01-25,23.979999542236328
2011-01-26,24.309999465942383
2011-01-27,24.239999771118164
2011-01-28,24.31999969482422
2011-01-31,24.670000076293945
2011-02-01,24.719999313354492
2011-02-02,23.979999542236328
2011-02-03,23.959999084472656
2011-02-04,23.940000534057617
2011-02-07,23.829999923706055
2011-02-08,23.510000228881836
2011-02-09,22.920000076293945
2011-02-10,22.690000534057617
2011-02-11,22.700000762939453
2011-02-14,23.1200008392334
2011-02-15,23.059999465942383
2011-02-16,23.270000457763672
2011-02-17,23.8799991607666
2011-02-18,23.829999923706055
2011-02-22,23.020000457763672
2011-02-23,22.549999237060547
2011-02-24,20.959999084472656
2011-02-25,21.1200008392334
2011-02-28,21.149999618530273
2011-03-01,20.90999984741211
2011-03-02,20.959999084472656
2011-03-03,21.110000610351562
2011-03-04,21.149999618530273
2011-03-07,21.1299991607666
2011-03-08,21.1200008392334
2011-03-09,20.770000457763672
2011-03-10,20.440000534057617
2011-03-11,20.700000762939453
2011-03-14,20.690000534057617
2011-03-15,20.3799991607666
2011-03-16,20.25
2011-03-17,20.3799991607666
2011-03-18,20.290000915527344
2011-03-21,20.700000762939453
2011-03-22,21.040000915527344
2011-03-23,21.219999313354492
2011-03-24,21.329999923706055
2011-03-25,21.270000457763672
2011-03-28,21.270000457763672
2011-03-29,21.1200008392334
2011-03-30,21.3700008392334
2011-03-31,21.25
2011-04-01,21.1299991607666
2011-04-04,21.389999389648438
2011-04-05,21.389999389648438
2011-04-06,21.209999084472656
2011-04-07,21.09000015258789
2011-04-08,21.450000762939453
2011-04-11,21.15999984741211
2011-04-12,20.700000762939453
2011-04-13,21.229999542236328
2011-04-14,21.479999542236328
2011-04-15,22.149999618530273
2011-04-18,22.110000610351562
2011-04-19,22.40999984741211
2011-04-20,22.8799991607666
2011-04-21,23.09000015258789
2011-04-25,23.43000030517578
2011-04-26,22.959999084472656
2011-04-27,23.280000686645508
2011-04-28,22.90999984741211
2011-04-29,22.079999923706055
2011-05-02,21.799999237060547
2011-05-03,20.969999313354492
2011-05-04,20.790000915527344
2011-05-05,20.440000534057617
2011-05-06,20.860000610351562
2011-05-09,20.899999618530273
2011-05-10,21.719999313354492
2011-05-11,21.209999084472656
2011-05-12,20.950000762939453
2011-05-13,21.329999923706055
2011-05-16,21.010000228881836
2011-05-17,20.639999389648438
2011-05-18,21.190000534057617
2011-05-19,21.43000030517578
2011-05-20,21.3799991607666
2011-05-23,21.139999389648438
2011-05-24,21.170000076293945
2011-05-25,21.68000030517578
2011-05-26,22.0
2011-05-27,22.09000015258789
2011-05-31,21.959999084472656
2011-06-01,21.81999969482422
2011-06-02,21.3700008392334
2011-06-03,21.170000076293945
2011-06-06,21.43000030517578
2011-06-07,21.84000015258789
2011-06-08,21.600000381469727
2011-06-09,21.780000686645508
2011-06-10,21.700000762939453
2011-06-13,21.540000915527344
2011-06-14,21.75
2011-06-15,21.610000610351562
2011-06-16,21.31999969482422
2011-06-17,21.1200008392334
2011-06-20,21.40999984741211
2011-06-21,21.899999618530273
2011-06-22,22.020000457763672
2011-06-23,21.989999771118164
2011-06-24,21.75
2011-06-27,21.5
2011-06-28,21.5
2011-06-29,21.489999771118164
2011-06-30,21.5
2011-07-01,21.520000457763672
2011-07-05,21.670000076293945
2011-07-06,22.079999923706055
2011-07-07,22.829999923706055
2011-07-08,22.719999313354492
2011-07-11,22.5
2011-07-12,22.700000762939453
2011-07-13,22.959999084472656
2011-07-14,23.15999984741211
2011-07-15,23.540000915527344
2011-07-18,22.979999542236328
2011-07-19,23.3799991607666
2011-07-20,23.270000457763672
2011-07-21,23.170000076293945
2011-07-22,23.799999237060547
2011-07-25,23.440000534057617
2011-07-26,22.729999542236328
2011-07-27,22.760000228881836
2011-07-28,22.8700008392334
2011-07-29,22.200000762939453
2011-08-01,22.549999237060547
2011-08-02,22.3700008392334
2011-08-03,21.280000686645508
2011-08-04,19.079999923706055
2011-08-05,19.209999084472656
2011-08-08,17.489999771118164
2011-08-09,17.889999389648438
2011-08-10,18.760000228881836
2011-08-11,20.040000915527344
2011-08-12,19.829999923706055
2011-08-15,20.15999984741211
2011-08-16,20.09000015258789
2011-08-17,20.1299991607666
2011-08-18,19.760000228881836
2011-08-19,19.450000762939453
2011-08-22,19.010000228881836
2011-08-23,19.75
2011-08-24,19.809999465942383
2011-08-25,19.540000915527344
2011-08-26,20.049999237060547
2011-08-29,20.350000381469727
2011-08-30,20.510000228881836
2011-08-31,20.610000610351562
2011-09-01,20.09000015258789
2011-09-02,19.979999542236328
2011-09-06,19.950000762939453
2011-09-07,19.510000228881836
2011-09-08,18.0
2011-09-09,17.399999618530273
2011-09-12,17.059999465942383
2011-09-13,17.40999984741211
2011-09-14,17.329999923706055
2011-09-15,17.559999465942383
2011-09-16,17.829999923706055
2011-09-19,17.670000076293945
2011-09-20,17.540000915527344
2011-09-21,16.959999084472656
2011-09-22,16.079999923706055
2011-09-23,16.8700008392334
2011-09-26,17.110000610351562
2011-09-27,17.200000762939453
2011-09-28,16.530000686645508
2011-09-29,16.8700008392334
2011-09-30,16.940000534057617
2011-10-03,16.56999969482422
2011-10-04,16.93000030517578
2011-10-05,16.940000534057617
2011-10-06,17.260000228881836
2011-10-07,17.1200008392334
2011-10-10,17.43000030517578
2011-10-11,17.709999084472656
2011-10-12,17.799999237060547
2011-10-13,17.75
2011-10-14,17.950000762939453
2011-10-17,17.93000030517578
2011-10-18,17.899999618530273
2011-10-19,18.0
2011-10-20,18.049999237060547
2011-10-21,18.18000030517578
2011-10-24,18.25
2011-10-25,18.31999969482422
2011-10-26,18.399999618530273
2011-10-27,18.90999984741211
2011-10-28,19.040000915527344
2011-10-31,18.920000076293945
2011-11-01,18.829999923706055
2011-11-02,18.649999618530273
2011-11-03,18.700000762939453
2011-11-04,18.670000076293945
2011-11-07,18.829999923706055
2011-11-08,18.920000076293945
2011-11-09,19.030000686645508
2011-11-10,19.329999923706055
2011-11-11,19.469999313354492
2011-11-14,20.0
2011-11-15,19.979999542236328
2011-11-16,18.520000457763672
2011-11-17,18.760000228881836
2011-11-18,18.8700008392334
2011-11-21,18.739999771118164
2011-11-22,18.959999084472656
2011-11-23,18.43000030517578
2011-11-25,18.360000610351562
2011-11-28,18.65999984741211
2011-11-29,18.979999542236328
2011-11-30,19.34000015258789
2011-12-01,19.729999542236328
2011-12-02,19.610000610351562
2011-12-05,19.610000610351562
2011-12-06,19.440000534057617
2011-12-07,19.469999313354492
2011-12-08,19.3700008392334
2011-12-09,19.3799991607666
2011-12-12,19.200000762939453
2011-12-13,18.899999618530273
2011-12-14,18.329999923706055
2011-12-15,18.649999618530273
2011-12-16,18.790000915527344
2011-12-19,18.850000381469727
2011-12-20,19.0
2011-12-21,19.1200008392334
2011-12-22,19.40999984741211
2011-12-23,19.520000457763672
2011-12-27,19.68000030517578
2011-12-28,19.889999389648438
2011-12-29,19.860000610351562
2011-12-30,20.15999984741211
2012-01-03,20.110000610351562
2012-01-04,20.670000076293945
2012-01-05,21.15999984741211
2012-01-06,21.40999984741211
2012-01-09,21.559999465942383
2012-01-10,21.360000610351562
2012-01-11,21.670000076293945
2012-01-12,21.389999389648438
2012-01-13,21.34000015258789
2012-01-17,21.719999313354492
2012-01-18,21.8700008392334
2012-01-19,21.6200008392334
2012-01-20,21.6200008392334
2012-01-23,22.0
2012-01-24,22.469999313354492
2012-01-25,22.739999771118164
2012-01-26,22.75
2012-01-27,22.719999313354492
2012-01-30,22.950000762939453
2012-01-31,22.649999618530273
2012-02-01,21.719999313354492
2012-02-02,21.40999984741211
2012-02-03,21.100000381469727
2012-02-06,21.399999618530273
2012-02-07,22.170000076293945
2012-02-08,22.010000228881836
2012-02-09,22.350000381469727
2012-02-10,22.260000228881836
2012-02-13,22.219999313354492
2012-02-14,22.100000381469727
2012-02-15,22.40999984741211
2012-02-16,22.950000762939453
2012-02-17,23.280000686645508
2012-02-21,23.59000015258789
2012-02-22,23.530000686645508
2012-02-23,24.010000228881836
2012-02-24,24.0
2012-02-27,23.940000534057617
2012-02-28,23.84000015258789
2012-02-29,23.790000915527344
2012-03-01,23.979999542236328
2012-03-02,24.15999984741211
2012-03-05,24.15999984741211
2012-03-06,23.8799991607666
2012-03-07,24.100000381469727
2012-03-08,24.190000534057617
2012-03-09,24.68000030517578
2012-03-12,24.780000686645508
2012-03-13,24.68000030517578
2012-03-14,24.610000610351562
2012-03-15,24.65999984741211
2012-03-16,24.729999542236328
2012-03-19,24.979999542236328
2012-03-20,24.799999237060547
2012-03-21,25.270000457763672
2012-03-22,25.270000457763672
2012-03-23,26.0
2012-03-26,26.40999984741211
2012-03-27,26.309999465942383
2012-03-28,26.709999084472656
2012-03-29,26.940000534057617
2012-03-30,26.420000076293945
2012-04-02,25.420000076293945
2012-04-03,26.540000915527344
2012-04-04,26.860000610351562
2012-04-05,26.950000762939453
2012-04-09,27.049999237060547
2012-04-10,26.729999542236328
2012-04-11,26.75
2012-04-12,26.559999465942383
2012-04-13,26.6200008392334
2012-04-16,26.049999237060547
2012-04-17,25.860000610351562
2012-04-18,26.5
2012-04-19,27.040000915527344
2012-04-20,27.030000686645508
2012-04-23,27.0
2012-04-24,26.5
2012-04-25,26.709999084472656
2012-04-26,26.540000915527344
2012-04-27,27.010000228881836
2012-04-30,27.15999984741211
2012-05-01,27.229999542236328
2012-05-02,27.15999984741211
2012-05-03,26.84000015258789
2012-05-04,26.719999313354492
2012-05-07,26.739999771118164
2012-05-08,24.059999465942383
2012-05-09,24.1299991607666
2012-05-10,24.280000686645508
2012-05-11,24.149999618530273
2012-05-14,23.709999084472656
2012-05-15,23.729999542236328
2012-05-16,23.809999465942383
2012-05-17,22.940000534057617
2012-05-18,21.6299991607666
2012-05-21,22.510000228881836
2012-05-22,22.84000015258789
2012-05-23,22.68000030517578
2012-05-24,22.889999389648438
2012-05-25,22.84000015258789
2012-05-29,23.440000534057617
2012-05-30,23.15999984741211
2012-05-31,22.31999969482422
2012-06-01,21.8799991607666
2012-06-04,21.079999923706055
2012-06-05,21.68000030517578
2012-06-06,22.43000030517578
2012-06-07,22.6200008392334
2012-06-08,22.690000534057617
2012-06-11,22.389999389648438
2012-06-12,22.920000076293945
2012-06-13,22.93000030517578
2012-06-14,22.729999542236328
2012-06-15,22.649999618530273
2012-06-18,22.969999313354492
2012-06-19,23.549999237060547
2012-06-20,23.31999969482422
2012-06-21,23.100000381469727
2012-06-22,22.8700008392334
2012-06-25,22.5
2012-06-26,22.6299991607666
2012-06-27,23.06999969482422
2012-06-28,23.209999084472656
2012-06-29,23.780000686645508
2012-07-02,24.170000076293945
2012-07-03,24.34000015258789
2012-07-05,24.350000381469727
2012-07-06,24.729999542236328
2012-07-09,24.799999237060547
2012-07-10,24.280000686645508
2012-07-11,24.920000076293945
2012-07-12,24.889999389648438
2012-07-13,25.329999923706055
2012-07-16,25.309999465942383
2012-07-17,25.139999389648438
2012-07-18,25.280000686645508
2012-07-19,25.290000915527344
2012-07-20,25.5
2012-07-23,25.309999465942383
2012-07-24,25.15999984741211
2012-07-25,24.68000030517578
2012-07-26,24.739999771118164
2012-07-27,25.09000015258789
2012-07-30,25.3799991607666
2012-07-31,25.549999237060547
2012-08-01,24.6200008392334
2012-08-02,25.040000915527344
2012-08-03,24.790000915527344
2012-08-06,25.329999923706055
2012-08-07,25.3799991607666
2012-08-08,25.09000015258789
2012-08-09,25.25
2012-08-10,25.40999984741211
2012-08-13,25.25
2012-08-14,25.459999084472656
2012-08-15,25.93000030517578
2012-08-16,26.049999237060547
2012-08-17,26.510000228881836
2012-08-20,26.790000915527344
2012-08-21,26.68000030517578
2012-08-22,26.649999618530273
2012-08-23,27.020000457763672
2012-08-24,27.600000381469727
2012-08-27,28.530000686645508
2012-08-28,28.790000915527344
2012-08-29,28.639999389648438
2012-08-30,28.360000610351562
2012-08-31,28.510000228881836
2012-09-04,28.690000534057617
2012-09-05,28.719999313354492
2012-09-06,28.850000381469727
2012-09-07,30.020000457763672
2012-09-10,30.079999923706055
2012-09-11,29.299999237060547
2012-09-12,29.809999465942383
2012-09-13,29.920000076293945
2012-09-14,29.149999618530273
2012-09-17,28.770000457763672
2012-09-18,29.09000015258789
2012-09-19,29.579999923706055
2012-09-20,30.0
2012-09-21,30.56999969482422
2012-09-24,30.530000686645508
2012-09-25,30.209999084472656
2012-09-26,30.540000915527344
2012-09-27,31.15999984741211
2012-09-28,32.0
2012-10-01,33.06999969482422
2012-10-02,33.29999923706055
2012-10-03,33.459999084472656
2012-10-04,33.349998474121094
2012-10-05,33.68000030517578
2012-10-08,32.04999923706055
2012-10-09,31.8700008392334
2012-10-10,30.959999084472656
2012-10-11,30.190000534057617
2012-10-12,29.440000534057617
2012-10-15,29.06999969482422
2012-10-16,30.790000915527344
2012-10-17,31.469999313354492
2012-10-18,31.719999313354492
2012-10-19,31.520000457763672
2012-10-22,32.119998931884766
2012-10-23,31.40999984741211
2012-10-24,31.93000030517578
2012-10-25,32.29999923706055
2012-10-26,31.739999771118164
2012-10-31,31.719999313354492
2012-11-01,31.479999542236328
2012-11-02,31.6299991607666
2012-11-05,30.65999984741211
2012-11-06,30.899999618530273
2012-11-07,30.260000228881836
2012-11-08,30.969999313354492
2012-11-09,30.6200008392334
2012-11-12,31.510000228881836
2012-11-13,31.530000686645508
2012-11-14,29.469999313354492
2012-11-15,28.579999923706055
2012-11-16,28.889999389648438
2012-11-19,30.149999618530273
2012-11-20,30.010000228881836
2012-11-21,30.700000762939453
2012-11-23,30.950000762939453
2012-11-26,31.139999389648438
2012-11-27,30.700000762939453
2012-11-28,30.899999618530273
2012-11-29,30.889999389648438
2012-11-30,31.040000915527344
2012-12-03,31.079999923706055
2012-12-04,30.829999923706055
2012-12-05,30.139999389648438
2012-12-06,30.219999313354492
2012-12-07,30.15999984741211
2012-12-10,30.649999618530273
2012-12-11,30.739999771118164
2012-12-12,30.530000686645508
2012-12-13,30.200000762939453
2012-12-14,30.600000381469727
2012-12-17,30.510000228881836
2012-12-18,30.639999389648438
2012-12-19,31.110000610351562
2012-12-20,31.690000534057617
2012-12-21,31.459999084472656
2012-12-24,31.09000015258789
2012-12-26,30.549999237060547
2012-12-27,29.770000457763672
2012-12-28,29.549999237060547
2012-12-31,30.389999389648438
2013-01-02,31.8799991607666
2013-01-03,32.810001373291016
2013-01-04,33.11000061035156
2013-01-07,33.27000045776367
2013-01-08,31.149999618530273
2013-01-09,31.780000686645508
2013-01-10,31.790000915527344
2013-01-11,31.780000686645508
2013-01-14,32.0
2013-01-15,32.20000076293945
2013-01-16,32.5099983215332
2013-01-17,32.560001373291016
2013-01-18,32.36000061035156
2013-01-22,32.77000045776367
2013-01-23,32.97999954223633
2013-01-24,32.75
2013-01-25,32.91999816894531
2013-01-28,33.119998931884766
2013-01-29,33.20000076293945
2013-01-30,32.66999816894531
2013-01-31,31.700000762939453
2013-02-01,32.099998474121094
2013-02-04,31.68000030517578
2013-02-05,32.41999816894531
2013-02-06,33.25
2013-02-07,33.27000045776367
2013-02-08,34.900001525878906
2013-02-11,35.70000076293945
2013-02-12,35.5
2013-02-13,35.849998474121094
2013-02-14,36.11000061035156
2013-02-15,36.150001525878906
2013-02-19,37.52000045776367
2013-02-20,36.400001525878906
2013-02-21,36.400001525878906
2013-02-22,37.04999923706055
2013-02-25,36.45000076293945
2013-02-26,36.58000183105469
2013-02-27,37.34000015258789
2013-02-28,38.36000061035156
2013-03-01,39.79999923706055
2013-03-04,39.7599983215332
2013-03-05,38.52000045776367
2013-03-06,38.439998626708984
2013-03-07,38.81999969482422
2013-03-08,39.58000183105469
2013-03-11,39.400001525878906
2013-03-12,38.619998931884766
2013-03-13,39.0
2013-03-14,39.0099983215332
2013-03-15,38.91999816894531
2013-03-18,38.189998626708984
2013-03-19,38.0099983215332
2013-03-20,38.119998931884766
2013-03-21,38.459999084472656
2013-03-22,38.9900016784668
2013-03-25,39.099998474121094
2013-03-26,37.31999969482422
2013-03-27,37.130001068115234
2013-03-28,37.25
2013-04-01,37.470001220703125
2013-04-02,35.84000015258789
2013-04-03,34.900001525878906
2013-04-04,35.58000183105469
2013-04-05,35.869998931884766
2013-04-08,36.66999816894531
2013-04-09,37.099998474121094
2013-04-10,37.040000915527344
2013-04-11,36.880001068115234
2013-04-12,36.7400016784668
2013-04-15,35.810001373291016
2013-04-16,36.880001068115234
2013-04-17,36.22999954223633
2013-04-18,36.400001525878906
2013-04-19,36.959999084472656
2013-04-22,37.13999938964844
2013-04-23,37.41999816894531
2013-04-24,37.36000061035156
2013-04-25,37.59000015258789
2013-04-26,37.66999816894531
2013-04-29,37.880001068115234
2013-04-30,37.7599983215332
2013-05-01,36.11000061035156
2013-05-02,36.689998626708984
2013-05-03,36.849998474121094
2013-05-06,37.310001373291016
2013-05-07,36.90999984741211
2013-05-08,36.880001068115234
2013-05-09,36.84000015258789
2013-05-10,36.43000030517578
2013-05-13,36.41999816894531
2013-05-14,35.77000045776367
2013-05-15,35.220001220703125
2013-05-16,35.720001220703125
2013-05-17,35.41999816894531
2013-05-20,35.630001068115234
2013-05-21,36.25
2013-05-22,35.86000061035156
2013-05-23,35.79999923706055
2013-05-24,36.04999923706055
2013-05-28,35.65999984741211
2013-05-29,34.869998931884766
2013-05-30,34.43000030517578
2013-05-31,34.150001525878906
2013-06-03,33.310001373291016
2013-06-04,32.38999938964844
2013-06-05,32.72999954223633
2013-06-06,34.06999969482422
2013-06-07,34.720001220703125
2013-06-10,35.68000030517578
2013-06-11,34.7400016784668
2013-06-12,35.5
2013-06-13,35.869998931884766
2013-06-14,36.130001068115234
2013-06-17,36.15999984741211
2013-06-18,35.77000045776367
2013-06-19,36.2400016784668
2013-06-20,35.02000045776367
2013-06-21,35.029998779296875
2013-06-24,34.0099983215332
2013-06-25,34.72999954223633
2013-06-26,35.77000045776367
2013-06-27,35.97999954223633
2013-06-28,36.380001068115234
2013-07-01,36.599998474121094
2013-07-02,35.66999816894531
2013-07-03,35.40999984741211
2013-07-05,34.029998779296875
2013-07-08,35.0099983215332
2013-07-09,34.7400016784668
2013-07-10,34.84000015258789
2013-07-11,34.58000183105469
2013-07-12,34.5
2013-07-15,34.029998779296875
2013-07-16,33.970001220703125
2013-07-17,34.029998779296875
2013-07-18,33.709999084472656
2013-07-19,33.09000015258789
2013-07-22,32.97999954223633
2013-07-23,33.20000076293945
2013-07-24,33.65999984741211
2013-07-25,33.849998474121094
2013-07-26,33.81999969482422
2013-07-29,34.08000183105469
2013-07-30,33.65999984741211
2013-07-31,32.83000183105469
2013-08-01,32.560001373291016
2013-08-02,32.25
2013-08-05,31.799999237060547
2013-08-06,31.969999313354492
2013-08-07,31.5
2013-08-08,29.549999237060547
2013-08-09,29.079999923706055
2013-08-12,28.489999771118164
2013-08-13,29.34000015258789
2013-08-14,29.68000030517578
2013-08-15,29.469999313354492
2013-08-16,29.59000015258789
2013-08-19,29.139999389648438
2013-08-20,29.459999084472656
2013-08-21,29.610000610351562
2013-08-22,30.100000381469727
2013-08-23,30.010000228881836
2013-08-26,31.010000228881836
2013-08-27,30.450000762939453
2013-08-28,30.690000534057617
