,WIX
2017-08-29,61.0
2017-08-30,64.05000305175781
2017-08-31,65.0999984741211
2017-09-01,64.44999694824219
2017-09-05,65.80000305175781
2017-09-06,65.1500015258789
2017-09-07,66.1500015258789
2017-09-08,65.30000305175781
2017-09-11,67.19999694824219
2017-09-12,68.3499984741211
2017-09-13,68.1500015258789
2017-09-14,69.05000305175781
2017-09-15,69.55000305175781
2017-09-18,69.80000305175781
2017-09-19,70.1500015258789
2017-09-20,69.19999694824219
2017-09-21,68.6500015258789
2017-09-22,68.4000015258789
2017-09-25,67.05000305175781
2017-09-26,67.3499984741211
2017-09-27,70.0999984741211
2017-09-28,70.5999984741211
2017-09-29,71.8499984741211
2017-10-02,71.4000015258789
2017-10-03,70.80000305175781
2017-10-04,69.1500015258789
2017-10-05,70.30000305175781
2017-10-06,68.9000015258789
2017-10-09,67.9000015258789
2017-10-10,68.44999694824219
2017-10-11,69.44999694824219
2017-10-12,69.5
2017-10-13,68.8499984741211
2017-10-16,68.9000015258789
2017-10-17,69.3499984741211
2017-10-18,69.55000305175781
2017-10-19,68.0999984741211
2017-10-20,69.19999694824219
2017-10-23,69.19999694824219
2017-10-24,69.75
2017-10-25,67.75
2017-10-26,67.55000305175781
2017-10-27,68.19999694824219
2017-10-30,69.8499984741211
2017-10-31,69.80000305175781
2017-11-01,70.5
2017-11-02,70.44999694824219
2017-11-03,69.6500015258789
2017-11-06,70.5999984741211
2017-11-07,69.3499984741211
2017-11-08,60.025001525878906
2017-11-09,56.599998474121094
2017-11-10,55.650001525878906
2017-11-13,55.0
2017-11-14,53.79999923706055
2017-11-15,54.099998474121094
2017-11-16,56.900001525878906
2017-11-17,56.150001525878906
2017-11-20,55.400001525878906
2017-11-21,54.349998474121094
2017-11-22,55.20000076293945
2017-11-24,54.849998474121094
2017-11-27,56.349998474121094
2017-11-28,55.5
2017-11-29,53.75
2017-11-30,54.900001525878906
2017-12-01,53.70000076293945
2017-12-04,52.349998474121094
2017-12-05,52.20000076293945
2017-12-06,51.95000076293945
2017-12-07,53.099998474121094
2017-12-08,53.599998474121094
2017-12-11,52.95000076293945
2017-12-12,55.20000076293945
2017-12-13,57.54999923706055
2017-12-14,58.54999923706055
2017-12-15,58.400001525878906
2017-12-18,60.04999923706055
2017-12-19,60.5
2017-12-20,60.849998474121094
2017-12-21,61.099998474121094
2017-12-22,59.54999923706055
2017-12-26,60.400001525878906
2017-12-27,59.75
2017-12-28,59.04999923706055
2017-12-29,57.54999923706055
2018-01-02,58.0
2018-01-03,58.29999923706055
2018-01-04,62.099998474121094
2018-01-05,60.650001525878906
2018-01-08,61.04999923706055
2018-01-09,61.150001525878906
2018-01-10,61.25
2018-01-11,60.900001525878906
2018-01-12,61.900001525878906
2018-01-16,59.29999923706055
2018-01-17,59.400001525878906
2018-01-18,58.04999923706055
2018-01-19,58.099998474121094
2018-01-22,59.70000076293945
2018-01-23,62.150001525878906
2018-01-24,60.75
2018-01-25,61.29999923706055
2018-01-26,62.400001525878906
2018-01-29,62.349998474121094
2018-01-30,60.20000076293945
2018-01-31,61.04999923706055
2018-02-01,61.75
2018-02-02,61.45000076293945
2018-02-05,60.0
2018-02-06,60.150001525878906
2018-02-07,59.95000076293945
2018-02-08,58.25
2018-02-09,59.650001525878906
2018-02-12,63.099998474121094
2018-02-13,65.55000305175781
2018-02-14,71.69999694824219
2018-02-15,74.5999984741211
2018-02-16,75.5999984741211
2018-02-20,74.8499984741211
2018-02-21,77.30000305175781
2018-02-22,74.05000305175781
2018-02-23,76.0999984741211
2018-02-26,76.0999984741211
2018-02-27,75.55000305175781
2018-02-28,75.05000305175781
2018-03-01,75.05000305175781
2018-03-02,76.80000305175781
2018-03-05,79.6500015258789
2018-03-06,79.3499984741211
2018-03-07,81.75
2018-03-08,82.44999694824219
2018-03-09,82.44999694824219
2018-03-12,83.1500015258789
2018-03-13,81.69999694824219
2018-03-14,83.19999694824219
2018-03-15,82.4000015258789
2018-03-16,84.25
2018-03-19,83.30000305175781
2018-03-20,86.4000015258789
2018-03-21,87.0
2018-03-22,84.1500015258789
2018-03-23,78.80000305175781
2018-03-26,83.05000305175781
2018-03-27,77.6500015258789
2018-03-28,76.5
2018-03-29,79.55000305175781
2018-04-02,77.4000015258789
2018-04-03,80.5
2018-04-04,82.44999694824219
2018-04-05,82.94999694824219
2018-04-06,81.9000015258789
2018-04-09,81.19999694824219
2018-04-10,84.55000305175781
2018-04-11,82.8499984741211
2018-04-12,84.8499984741211
2018-04-13,84.5
2018-04-16,85.5999984741211
2018-04-17,88.25
2018-04-18,89.4000015258789
2018-04-19,86.44999694824219
2018-04-20,85.0
2018-04-23,83.30000305175781
2018-04-24,81.5999984741211
2018-04-25,81.75
2018-04-26,83.5
2018-04-27,81.6500015258789
2018-04-30,82.25
2018-05-01,81.5
2018-05-02,83.1500015258789
2018-05-03,84.5999984741211
2018-05-04,83.6500015258789
2018-05-07,85.1500015258789
2018-05-08,86.05000305175781
2018-05-09,83.42500305175781
2018-05-10,83.2249984741211
2018-05-11,86.75
2018-05-14,84.25
2018-05-15,82.05000305175781
2018-05-16,86.44999694824219
2018-05-17,87.94999694824219
2018-05-18,88.75
2018-05-21,85.5
2018-05-22,83.30000305175781
2018-05-23,83.5999984741211
2018-05-24,84.5
2018-05-25,85.75
2018-05-29,85.0999984741211
2018-05-30,85.19999694824219
2018-05-31,86.94999694824219
2018-06-01,90.0
2018-06-04,91.55000305175781
2018-06-05,94.4000015258789
2018-06-06,95.75
2018-06-07,92.9000015258789
2018-06-08,98.25
2018-06-11,98.19999694824219
2018-06-12,98.94999694824219
2018-06-13,99.55000305175781
2018-06-14,103.0
2018-06-15,103.75
2018-06-18,106.0
2018-06-19,106.5
2018-06-20,107.5999984741211
2018-06-21,105.6500015258789
2018-06-22,101.94999694824219
2018-06-25,97.4000015258789
2018-06-26,98.94999694824219
2018-06-27,96.80000305175781
2018-06-28,99.55000305175781
2018-06-29,100.30000305175781
2018-07-02,102.19999694824219
2018-07-03,102.0
2018-07-05,104.0999984741211
2018-07-06,105.30000305175781
2018-07-09,104.80000305175781
2018-07-10,104.0999984741211
2018-07-11,104.19999694824219
2018-07-12,108.6500015258789
2018-07-13,106.69999694824219
2018-07-16,108.05000305175781
2018-07-17,109.0
2018-07-18,108.75
2018-07-19,104.6500015258789
2018-07-20,104.3499984741211
2018-07-23,108.9000015258789
2018-07-24,105.19999694824219
2018-07-25,110.8499984741211
2018-07-26,105.8499984741211
2018-07-27,101.44999694824219
2018-07-30,96.94999694824219
2018-07-31,95.0
2018-08-01,95.3499984741211
2018-08-02,99.5999984741211
2018-08-03,98.8499984741211
2018-08-06,100.30000305175781
2018-08-07,102.5999984741211
2018-08-08,102.94999694824219
2018-08-09,106.0999984741211
2018-08-10,106.19999694824219
2018-08-13,104.05000305175781
2018-08-14,103.19999694824219
2018-08-15,99.6500015258789
2018-08-16,99.55000305175781
2018-08-17,102.25
2018-08-20,99.80000305175781
2018-08-21,102.0999984741211
2018-08-22,103.6500015258789
2018-08-23,105.30000305175781
2018-08-24,106.8499984741211
2018-08-27,108.5999984741211
2018-08-28,109.05000305175781
2018-08-29,109.5999984741211
2018-08-30,109.6500015258789
2018-08-31,111.0999984741211
2018-09-04,111.30000305175781
2018-09-05,106.5999984741211
2018-09-06,106.30000305175781
2018-09-07,108.25
2018-09-10,111.6500015258789
2018-09-11,113.6500015258789
2018-09-12,113.94999694824219
2018-09-13,116.0999984741211
2018-09-14,115.94999694824219
2018-09-17,111.1500015258789
2018-09-18,114.8499984741211
2018-09-19,112.44999694824219
2018-09-20,114.0999984741211
2018-09-21,113.5
2018-09-24,112.0
2018-09-25,116.30000305175781
2018-09-26,115.80000305175781
2018-09-27,119.0
2018-09-28,119.69999694824219
2018-10-01,114.9800033569336
2018-10-02,111.95999908447266
2018-10-03,114.01000213623047
2018-10-04,109.0199966430664
2018-10-05,109.2699966430664
2018-10-08,100.58999633789062
2018-10-09,99.58000183105469
2018-10-10,94.0999984741211
2018-10-11,92.12000274658203
2018-10-12,97.51000213623047
2018-10-15,97.2699966430664
2018-10-16,102.36000061035156
2018-10-17,102.38999938964844
2018-10-18,97.44999694824219
2018-10-19,95.0
2018-10-22,97.9800033569336
2018-10-23,97.41999816894531
2018-10-24,91.55000305175781
2018-10-25,96.69999694824219
2018-10-26,94.37000274658203
2018-10-29,90.5199966430664
2018-10-30,91.81999969482422
2018-10-31,97.3499984741211
2018-11-01,101.7699966430664
2018-11-02,101.66999816894531
2018-11-05,98.55000305175781
2018-11-06,99.55000305175781
2018-11-07,101.91000366210938
2018-11-08,101.44000244140625
2018-11-09,95.93000030517578
2018-11-12,88.5999984741211
2018-11-13,91.30999755859375
2018-11-14,89.3499984741211
2018-11-15,94.98999786376953
2018-11-16,96.5999984741211
2018-11-19,85.04000091552734
2018-11-20,86.16000366210938
2018-11-21,86.88999938964844
2018-11-23,88.4000015258789
2018-11-26,92.27999877929688
2018-11-27,89.54000091552734
2018-11-28,94.41000366210938
2018-11-29,93.51000213623047
2018-11-30,94.18000030517578
2018-12-03,96.47000122070312
2018-12-04,93.9800033569336
2018-12-06,93.69000244140625
2018-12-07,89.41999816894531
2018-12-10,91.38999938964844
2018-12-11,92.08000183105469
2018-12-12,88.66999816894531
2018-12-13,86.97000122070312
2018-12-14,87.19999694824219
2018-12-17,83.18000030517578
2018-12-18,85.66999816894531
2018-12-19,85.5999984741211
2018-12-20,84.91999816894531
2018-12-21,82.0999984741211
2018-12-24,82.66999816894531
2018-12-26,89.41000366210938
2018-12-27,90.25
2018-12-28,89.41999816894531
2018-12-31,90.33999633789062
2019-01-02,90.6500015258789
2019-01-03,85.16000366210938
2019-01-04,91.88999938964844
2019-01-07,95.44000244140625
2019-01-08,95.91000366210938
2019-01-09,98.0199966430664
2019-01-10,99.88999938964844
2019-01-11,101.29000091552734
2019-01-14,99.29000091552734
2019-01-15,101.33999633789062
2019-01-16,101.56999969482422
2019-01-17,103.91000366210938
2019-01-18,104.29000091552734
2019-01-22,101.87000274658203
2019-01-23,102.36000061035156
2019-01-24,103.9000015258789
2019-01-25,106.5199966430664
2019-01-28,105.1500015258789
2019-01-29,103.79000091552734
2019-01-30,106.98999786376953
2019-01-31,109.3499984741211
2019-02-01,110.11000061035156
2019-02-04,110.69000244140625
2019-02-05,111.22000122070312
2019-02-06,109.81999969482422
2019-02-07,108.0999984741211
2019-02-08,111.01000213623047
2019-02-11,111.2699966430664
2019-02-12,116.12999725341797
2019-02-13,119.41000366210938
2019-02-14,119.66000366210938
2019-02-15,121.4000015258789
2019-02-19,125.75
2019-02-20,111.11000061035156
2019-02-21,108.68000030517578
2019-02-22,111.95999908447266
2019-02-25,114.18000030517578
2019-02-26,114.08999633789062
2019-02-27,113.66999816894531
2019-02-28,109.25
2019-03-01,109.0999984741211
2019-03-04,109.02999877929688
2019-03-05,107.20999908447266
2019-03-06,106.87000274658203
2019-03-07,107.27999877929688
2019-03-08,105.9800033569336
2019-03-11,108.1500015258789
2019-03-12,108.36000061035156
2019-03-13,107.8499984741211
2019-03-14,109.2699966430664
2019-03-15,107.25
2019-03-18,107.95999908447266
2019-03-19,108.88999938964844
2019-03-20,118.12000274658203
2019-03-21,122.6500015258789
2019-03-22,117.9800033569336
2019-03-25,118.91999816894531
2019-03-26,121.7699966430664
2019-03-27,117.4000015258789
2019-03-28,118.83999633789062
2019-03-29,120.83000183105469
2019-04-01,119.1500015258789
2019-04-02,119.30000305175781
2019-04-03,119.26000213623047
2019-04-04,118.6500015258789
2019-04-05,120.11000061035156
2019-04-08,119.36000061035156
2019-04-09,120.33999633789062
2019-04-10,122.6500015258789
2019-04-11,121.62000274658203
2019-04-12,125.0199966430664
2019-04-15,124.9800033569336
2019-04-16,124.4800033569336
2019-04-17,122.51000213623047
2019-04-18,122.75
2019-04-22,125.68000030517578
2019-04-23,128.25
2019-04-24,129.58999633789062
2019-04-25,129.9499969482422
2019-04-26,133.52000427246094
2019-04-29,133.57000732421875
2019-04-30,134.16000366210938
2019-05-01,133.42999267578125
2019-05-02,136.8000030517578
2019-05-03,141.39999389648438
2019-05-06,142.02999877929688
2019-05-07,137.22000122070312
2019-05-08,140.6999969482422
2019-05-09,141.1699981689453
2019-05-10,143.36000061035156
2019-05-13,137.4600067138672
2019-05-14,137.50999450683594
2019-05-15,142.08999633789062
2019-05-16,134.86000061035156
2019-05-17,139.24000549316406
2019-05-20,136.60000610351562
2019-05-21,135.80999755859375
2019-05-22,136.49000549316406
2019-05-23,133.39999389648438
2019-05-24,134.7899932861328
2019-05-28,134.75999450683594
2019-05-29,133.94000244140625
2019-05-30,139.52000427246094
2019-05-31,137.33999633789062
2019-06-03,133.72999572753906
2019-06-04,138.17999267578125
2019-06-05,140.94000244140625
2019-06-06,141.9600067138672
2019-06-07,144.77999877929688
2019-06-10,146.00999450683594
2019-06-11,142.44000244140625
2019-06-12,143.61000061035156
2019-06-13,143.22000122070312
2019-06-14,142.94000244140625
2019-06-17,145.2100067138672
2019-06-18,144.6300048828125
2019-06-19,145.83999633789062
2019-06-20,149.0399932861328
2019-06-21,148.1199951171875
2019-06-24,144.11000061035156
2019-06-25,139.75999450683594
2019-06-26,139.58999633789062
2019-06-27,140.9499969482422
2019-06-28,142.10000610351562
2019-07-01,143.02000427246094
2019-07-02,144.6199951171875
2019-07-03,143.52999877929688
2019-07-05,143.7100067138672
2019-07-08,144.1300048828125
2019-07-09,145.27000427246094
2019-07-10,145.58999633789062
2019-07-11,144.75
2019-07-12,143.47999572753906
2019-07-15,143.0
2019-07-16,139.47000122070312
2019-07-17,141.91000366210938
2019-07-18,143.10000610351562
2019-07-19,145.83999633789062
2019-07-22,145.52000427246094
2019-07-23,146.10000610351562
2019-07-24,151.52000427246094
2019-07-25,145.47000122070312
2019-07-26,149.13999938964844
2019-07-29,147.4199981689453
2019-07-30,148.00999450683594
2019-07-31,148.52000427246094
2019-08-01,149.16000366210938
2019-08-02,148.58999633789062
2019-08-05,142.02000427246094
2019-08-06,143.24000549316406
2019-08-07,145.0500030517578
2019-08-08,148.11000061035156
2019-08-09,148.42999267578125
2019-08-12,145.99000549316406
2019-08-13,149.86000061035156
2019-08-14,143.17999267578125
2019-08-15,142.1999969482422
2019-08-16,143.8000030517578
2019-08-19,145.19000244140625
2019-08-20,145.83999633789062
2019-08-21,147.08999633789062
2019-08-22,149.83999633789062
2019-08-23,147.3800048828125
2019-08-26,146.63999938964844
2019-08-27,145.63999938964844
2019-08-28,139.07000732421875
2019-08-29,139.6999969482422
2019-08-30,140.25
2019-09-03,136.94000244140625
2019-09-04,136.75
2019-09-05,135.94000244140625
2019-09-06,134.80999755859375
2019-09-09,134.7100067138672
2019-09-10,129.8800048828125
2019-09-11,128.57000732421875
2019-09-12,126.4000015258789
2019-09-13,123.80999755859375
2019-09-16,123.95999908447266
2019-09-17,125.68000030517578
2019-09-18,124.5
2019-09-19,123.55000305175781
2019-09-20,121.7699966430664
2019-09-23,120.97000122070312
2019-09-24,115.54000091552734
2019-09-25,117.91000366210938
2019-09-26,117.38999938964844
2019-09-27,115.0999984741211
2019-09-30,116.73999786376953
2019-10-01,114.20999908447266
2019-10-02,114.08000183105469
2019-10-03,120.37999725341797
2019-10-04,123.5
2019-10-07,123.56999969482422
2019-10-08,122.01000213623047
2019-10-09,122.8499984741211
2019-10-10,124.75
2019-10-11,125.87000274658203
2019-10-14,125.66999816894531
2019-10-15,124.88999938964844
2019-10-16,123.11000061035156
2019-10-17,123.83999633789062
2019-10-18,118.55000305175781
2019-10-21,119.4000015258789
2019-10-22,114.30999755859375
2019-10-23,116.55999755859375
2019-10-24,119.94999694824219
2019-10-25,120.72000122070312
2019-10-28,123.87999725341797
2019-10-29,122.97000122070312
2019-10-30,124.51000213623047
2019-10-31,122.06999969482422
2019-11-01,126.58000183105469
2019-11-04,129.0800018310547
2019-11-05,127.91999816894531
2019-11-06,127.18000030517578
2019-11-07,126.66000366210938
2019-11-08,128.10000610351562
2019-11-11,127.27999877929688
2019-11-12,132.02999877929688
2019-11-13,135.6999969482422
2019-11-14,125.19999694824219
2019-11-15,130.3699951171875
2019-11-18,126.62999725341797
2019-11-19,127.05999755859375
2019-11-20,125.8499984741211
2019-11-21,120.70999908447266
2019-11-22,120.9000015258789
2019-11-25,121.91999816894531
2019-11-26,121.02999877929688
2019-11-27,122.0
2019-11-29,120.88999938964844
2019-12-02,120.41999816894531
2019-12-03,122.48999786376953
2019-12-04,121.22000122070312
2019-12-05,118.75
2019-12-06,119.86000061035156
2019-12-09,118.63999938964844
2019-12-10,119.05000305175781
2019-12-11,119.55000305175781
2019-12-12,119.04000091552734
2019-12-13,119.08000183105469
2019-12-16,119.18000030517578
2019-12-17,119.5999984741211
2019-12-18,118.73999786376953
2019-12-19,121.16000366210938
2019-12-20,117.29000091552734
2019-12-23,116.75
2019-12-24,120.18000030517578
2019-12-26,121.70999908447266
2019-12-27,121.81500244140625
2019-12-30,121.25
2019-12-31,122.37999725341797
2020-01-02,127.55000305175781
2020-01-03,128.9199981689453
2020-01-06,131.6300048828125
2020-01-07,130.00999450683594
2020-01-08,133.77999877929688
2020-01-09,140.0800018310547
2020-01-10,140.25999450683594
2020-01-13,142.42999267578125
2020-01-14,142.74000549316406
2020-01-15,141.97000122070312
2020-01-16,142.6699981689453
2020-01-17,140.27000427246094
2020-01-21,140.3800048828125
2020-01-22,140.00999450683594
2020-01-23,140.41000366210938
2020-01-24,141.02999877929688
2020-01-27,139.6300048828125
2020-01-28,142.8000030517578
2020-01-29,143.39999389648438
2020-01-30,144.91000366210938
2020-01-31,142.69000244140625
2020-02-03,145.2100067138672
2020-02-04,148.27999877929688
2020-02-05,145.5
2020-02-06,147.07000732421875
2020-02-07,145.0500030517578
2020-02-10,145.8000030517578
2020-02-11,144.32000732421875
2020-02-12,145.0
2020-02-13,146.74000549316406
2020-02-14,148.25999450683594
2020-02-18,151.74000549316406
2020-02-19,155.24000549316406
2020-02-20,141.67999267578125
2020-02-21,137.30999755859375
2020-02-24,131.5
2020-02-25,133.69000244140625
2020-02-26,132.5
2020-02-27,134.1199951171875
2020-02-28,134.02999877929688
2020-03-02,138.72000122070312
2020-03-03,135.1300048828125
2020-03-04,140.7100067138672
2020-03-05,137.17999267578125
2020-03-06,136.25
2020-03-09,116.08999633789062
2020-03-10,120.9000015258789
2020-03-11,114.9800033569336
2020-03-12,104.72000122070312
2020-03-13,112.5
2020-03-16,88.0
2020-03-17,91.45999908447266
2020-03-18,81.5
2020-03-19,102.13999938964844
2020-03-20,97.22000122070312
2020-03-23,94.4800033569336
2020-03-24,107.0999984741211
2020-03-25,114.76000213623047
2020-03-26,119.80000305175781
2020-03-27,106.26000213623047
2020-03-30,104.4800033569336
2020-03-31,100.81999969482422
2020-04-01,92.62000274658203
2020-04-02,93.8499984741211
2020-04-03,94.29000091552734
2020-04-06,103.58000183105469
2020-04-07,106.01000213623047
2020-04-08,115.98999786376953
2020-04-09,114.45999908447266
2020-04-13,120.70999908447266
2020-04-14,123.33999633789062
2020-04-15,118.41000366210938
2020-04-16,122.9000015258789
2020-04-17,126.23999786376953
2020-04-20,130.6300048828125
2020-04-21,126.43000030517578
2020-04-22,135.67999267578125
2020-04-23,132.66000366210938
2020-04-24,134.36000061035156
2020-04-27,132.5
2020-04-28,127.8499984741211
2020-04-29,134.24000549316406
2020-04-30,130.80999755859375
2020-05-01,124.18000030517578
2020-05-04,125.69000244140625
2020-05-05,132.35000610351562
2020-05-06,143.72000122070312
2020-05-07,149.89999389648438
2020-05-08,159.9499969482422
2020-05-11,165.8300018310547
2020-05-12,165.5800018310547
2020-05-13,166.1999969482422
2020-05-14,189.58999633789062
2020-05-15,201.77999877929688
2020-05-18,193.75999450683594
2020-05-19,191.67999267578125
2020-05-20,202.97000122070312
2020-05-21,206.80999755859375
2020-05-22,215.2100067138672
2020-05-26,209.75999450683594
2020-05-27,205.9600067138672
2020-05-28,207.39999389648438
2020-05-29,222.3300018310547
2020-06-01,220.97000122070312
2020-06-02,228.19000244140625
2020-06-03,227.82000732421875
2020-06-04,219.75
2020-06-05,213.2899932861328
2020-06-08,215.22999572753906
2020-06-09,215.8699951171875
2020-06-10,221.5800018310547
2020-06-11,215.91000366210938
2020-06-12,216.05999755859375
2020-06-15,221.1999969482422
2020-06-16,221.3800048828125
2020-06-17,228.3699951171875
2020-06-18,231.8800048828125
2020-06-19,236.85000610351562
2020-06-22,243.85000610351562
2020-06-23,243.32000732421875
2020-06-24,241.27999877929688
2020-06-25,253.6999969482422
2020-06-26,251.8300018310547
2020-06-29,249.6999969482422
2020-06-30,256.2200012207031
2020-07-01,265.7699890136719
2020-07-02,272.8500061035156
2020-07-06,276.55999755859375
2020-07-07,282.80999755859375
2020-07-08,292.1199951171875
2020-07-09,296.7099914550781
2020-07-10,294.2300109863281
2020-07-13,281.0
2020-07-14,279.82000732421875
2020-07-15,273.67999267578125
2020-07-16,271.4200134277344
2020-07-17,270.29998779296875
2020-07-20,282.17999267578125
2020-07-21,275.69000244140625
2020-07-22,273.54998779296875
2020-07-23,269.75
2020-07-24,267.4700012207031
2020-07-27,272.4700012207031
2020-07-28,269.7099914550781
2020-07-29,279.3800048828125
2020-07-30,284.9200134277344
2020-07-31,290.4800109863281
2020-08-03,302.5299987792969
2020-08-04,304.54998779296875
2020-08-05,309.5899963378906
2020-08-06,307.9800109863281
2020-08-07,291.6000061035156
2020-08-10,277.94000244140625
2020-08-11,268.5899963378906
2020-08-12,271.79998779296875
2020-08-13,278.4700012207031
2020-08-14,277.67999267578125
2020-08-17,282.69000244140625
2020-08-18,286.79998779296875
2020-08-19,285.6099853515625
2020-08-20,294.4700012207031
2020-08-21,284.3999938964844
2020-08-24,279.239990234375
2020-08-25,292.7900085449219
2020-08-26,296.92999267578125
2020-08-27,291.04998779296875
2020-08-28,291.9700012207031
2020-08-31,294.6300048828125
2020-09-01,299.7099914550781
2020-09-02,296.9599914550781
2020-09-03,271.25
2020-09-04,258.489990234375
2020-09-08,249.77999877929688
2020-09-09,262.2799987792969
2020-09-10,258.1300048828125
2020-09-11,254.10000610351562
2020-09-14,254.5500030517578
2020-09-15,260.0400085449219
2020-09-16,254.25999450683594
2020-09-17,253.38999938964844
2020-09-18,252.27999877929688
2020-09-21,254.52000427246094
2020-09-22,259.2699890136719
2020-09-23,250.22000122070312
2020-09-24,248.4600067138672
2020-09-25,248.25
2020-09-28,254.6699981689453
2020-09-29,255.5
2020-09-30,254.85000610351562
2020-10-01,269.45001220703125
2020-10-02,253.57000732421875
2020-10-05,267.9100036621094
2020-10-06,265.3800048828125
2020-10-07,281.80999755859375
2020-10-08,279.6700134277344
2020-10-09,291.82000732421875
2020-10-12,290.55999755859375
2020-10-13,295.6400146484375
2020-10-14,287.6700134277344
2020-10-15,283.5
2020-10-16,276.3599853515625
2020-10-19,278.29998779296875
2020-10-20,278.6499938964844
2020-10-21,271.5400085449219
2020-10-22,264.1600036621094
2020-10-23,271.8699951171875
2020-10-26,265.69000244140625
2020-10-27,268.0
2020-10-28,262.8699951171875
2020-10-29,264.0899963378906
2020-10-30,247.32000732421875
2020-11-02,253.24000549316406
2020-11-03,244.85000610351562
2020-11-04,266.1099853515625
2020-11-05,278.1199951171875
2020-11-06,286.2900085449219
2020-11-09,254.0
2020-11-10,244.1699981689453
2020-11-11,269.7799987792969
2020-11-12,255.07000732421875
2020-11-13,244.25999450683594
2020-11-16,241.44000244140625
2020-11-17,249.0500030517578
2020-11-18,248.1699981689453
2020-11-19,257.3399963378906
2020-11-20,256.6700134277344
2020-11-23,248.61000061035156
2020-11-24,247.42999267578125
2020-11-25,250.77999877929688
2020-11-27,258.6199951171875
2020-11-30,255.42999267578125
2020-12-01,249.72999572753906
2020-12-02,251.33999633789062
2020-12-03,253.42999267578125
2020-12-04,255.8300018310547
2020-12-07,256.92999267578125
2020-12-08,251.1699981689453
2020-12-09,248.27000427246094
2020-12-10,271.7799987792969
2020-12-11,266.4100036621094
2020-12-14,260.94000244140625
2020-12-15,260.94000244140625
2020-12-16,267.9100036621094
2020-12-17,270.04998779296875
2020-12-18,273.45001220703125
2020-12-21,269.6300048828125
2020-12-22,272.19000244140625
2020-12-23,268.92999267578125
2020-12-24,267.1000061035156
2020-12-28,252.72999572753906
2020-12-29,253.85000610351562
2020-12-30,256.8800048828125
2020-12-31,249.9600067138672
2021-01-04,253.14999389648438
2021-01-05,259.25
2021-01-06,247.86000061035156
2021-01-07,252.47999572753906
2021-01-08,263.5299987792969
2021-01-11,266.1099853515625
2021-01-12,260.8299865722656
2021-01-13,253.50999450683594
2021-01-14,248.50999450683594
2021-01-15,241.27999877929688
2021-01-19,249.83999633789062
2021-01-20,251.6199951171875
2021-01-21,248.9199981689453
2021-01-22,249.49000549316406
2021-01-25,254.8000030517578
2021-01-26,246.6199951171875
2021-01-27,244.5
2021-01-28,248.24000549316406
2021-01-29,247.0500030517578
2021-02-01,259.989990234375
2021-02-02,277.05999755859375
2021-02-03,277.6199951171875
2021-02-04,278.3399963378906
2021-02-05,277.1300048828125
2021-02-08,282.2099914550781
2021-02-09,283.510009765625
2021-02-10,290.5199890136719
2021-02-11,295.80999755859375
2021-02-12,292.80999755859375
2021-02-16,279.4599914550781
2021-02-17,302.1600036621094
2021-02-18,344.1199951171875
2021-02-19,353.0899963378906
2021-02-22,335.8299865722656
2021-02-23,339.1099853515625
2021-02-24,351.1700134277344
2021-02-25,333.5
2021-02-26,348.57000732421875
2021-03-01,340.5199890136719
2021-03-02,342.94000244140625
2021-03-03,320.6700134277344
2021-03-04,304.010009765625
2021-03-05,308.7300109863281
2021-03-08,279.760009765625
2021-03-09,304.6199951171875
2021-03-10,291.2099914550781
2021-03-11,303.6700134277344
2021-03-12,300.2200012207031
2021-03-15,301.20001220703125
2021-03-16,301.5299987792969
2021-03-17,309.44000244140625
2021-03-18,298.5
2021-03-19,289.6000061035156
2021-03-22,296.2099914550781
2021-03-23,292.4700012207031
2021-03-24,277.760009765625
2021-03-25,270.4800109863281
2021-03-26,280.7799987792969
2021-03-29,270.32000732421875
2021-03-30,266.989990234375
2021-03-31,279.2200012207031
2021-04-01,293.29998779296875
2021-04-05,298.0
2021-04-06,299.3999938964844
2021-04-07,299.92999267578125
2021-04-08,301.4599914550781
2021-04-09,298.17999267578125
2021-04-12,288.20001220703125
2021-04-13,294.4200134277344
2021-04-14,290.04998779296875
2021-04-15,295.2200012207031
2021-04-16,295.25
2021-04-19,289.05999755859375
2021-04-20,290.5799865722656
2021-04-21,292.5199890136719
2021-04-22,295.8999938964844
2021-04-23,296.1000061035156
2021-04-26,309.1099853515625
2021-04-27,309.8500061035156
2021-04-28,323.95001220703125
2021-04-29,324.25
2021-04-30,317.8800048828125
2021-05-03,313.6400146484375
2021-05-04,289.45001220703125
2021-05-05,286.8999938964844
2021-05-06,278.0
2021-05-07,288.7900085449219
2021-05-10,281.5899963378906
2021-05-11,289.8999938964844
2021-05-12,239.67999267578125
2021-05-13,222.0
2021-05-14,222.63999938964844
