,BPY
2016-12-20,22.09000015258789
2016-12-21,22.100000381469727
2016-12-22,21.81999969482422
2016-12-23,21.56999969482422
2016-12-27,21.520000457763672
2016-12-28,21.709999084472656
2016-12-29,21.700000762939453
2016-12-30,21.989999771118164
2017-01-03,22.09000015258789
2017-01-04,22.309999465942383
2017-01-05,22.25
2017-01-06,22.260000228881836
2017-01-09,22.030000686645508
2017-01-10,22.110000610351562
2017-01-11,22.170000076293945
2017-01-12,22.239999771118164
2017-01-13,22.059999465942383
2017-01-17,21.93000030517578
2017-01-18,21.450000762939453
2017-01-19,21.31999969482422
2017-01-20,21.34000015258789
2017-01-23,21.6299991607666
2017-01-24,22.09000015258789
2017-01-25,22.1299991607666
2017-01-26,22.360000610351562
2017-01-27,22.06999969482422
2017-01-30,22.0
2017-01-31,22.450000762939453
2017-02-01,22.520000457763672
2017-02-02,22.520000457763672
2017-02-03,22.899999618530273
2017-02-06,22.969999313354492
2017-02-07,22.81999969482422
2017-02-08,22.899999618530273
2017-02-09,22.850000381469727
2017-02-10,23.059999465942383
2017-02-13,22.959999084472656
2017-02-14,22.770000457763672
2017-02-15,22.950000762939453
2017-02-16,22.979999542236328
2017-02-17,23.1200008392334
2017-02-21,23.3799991607666
2017-02-22,23.260000228881836
2017-02-23,23.459999084472656
2017-02-24,23.059999465942383
2017-02-27,22.729999542236328
2017-02-28,22.700000762939453
2017-03-01,23.059999465942383
2017-03-02,22.6200008392334
2017-03-03,22.600000381469727
2017-03-06,22.34000015258789
2017-03-07,22.260000228881836
2017-03-08,21.969999313354492
2017-03-09,21.559999465942383
2017-03-10,21.790000915527344
2017-03-13,21.850000381469727
2017-03-14,21.709999084472656
2017-03-15,22.059999465942383
2017-03-16,22.040000915527344
2017-03-17,21.899999618530273
2017-03-20,21.81999969482422
2017-03-21,21.790000915527344
2017-03-22,21.899999618530273
2017-03-23,22.049999237060547
2017-03-24,21.889999389648438
2017-03-27,21.829999923706055
2017-03-28,22.09000015258789
2017-03-29,22.399999618530273
2017-03-30,22.389999389648438
2017-03-31,22.260000228881836
2017-04-03,22.229999542236328
2017-04-04,22.1200008392334
2017-04-05,22.100000381469727
2017-04-06,22.190000534057617
2017-04-07,22.1200008392334
2017-04-10,22.229999542236328
2017-04-11,22.610000610351562
2017-04-12,22.920000076293945
2017-04-13,22.65999984741211
2017-04-17,22.8700008392334
2017-04-18,22.860000610351562
2017-04-19,22.719999313354492
2017-04-20,23.0
2017-04-21,23.020000457763672
2017-04-24,22.950000762939453
2017-04-25,22.600000381469727
2017-04-26,22.489999771118164
2017-04-27,22.530000686645508
2017-04-28,22.350000381469727
2017-05-01,22.25
2017-05-02,22.290000915527344
2017-05-03,22.18000030517578
2017-05-04,21.780000686645508
2017-05-05,21.790000915527344
2017-05-08,21.729999542236328
2017-05-09,21.690000534057617
2017-05-10,21.700000762939453
2017-05-11,21.31999969482422
2017-05-12,21.3700008392334
2017-05-15,21.440000534057617
2017-05-16,21.540000915527344
2017-05-17,21.34000015258789
2017-05-18,21.5
2017-05-19,21.979999542236328
2017-05-22,22.290000915527344
2017-05-23,22.229999542236328
2017-05-24,22.31999969482422
2017-05-25,22.360000610351562
2017-05-26,22.350000381469727
2017-05-30,22.270000457763672
2017-05-31,22.209999084472656
2017-06-01,22.549999237060547
2017-06-02,22.940000534057617
2017-06-05,22.940000534057617
2017-06-06,23.049999237060547
2017-06-07,23.09000015258789
2017-06-08,23.170000076293945
2017-06-09,23.200000762939453
2017-06-12,23.440000534057617
2017-06-13,23.40999984741211
2017-06-14,23.309999465942383
2017-06-15,23.09000015258789
2017-06-16,23.09000015258789
2017-06-19,23.25
2017-06-20,23.0
2017-06-21,22.90999984741211
2017-06-22,23.360000610351562
2017-06-23,23.40999984741211
2017-06-26,23.6299991607666
2017-06-27,23.739999771118164
2017-06-28,23.940000534057617
2017-06-29,23.6200008392334
2017-06-30,23.670000076293945
2017-07-03,23.809999465942383
2017-07-05,23.719999313354492
2017-07-06,23.389999389648438
2017-07-07,23.479999542236328
2017-07-10,23.299999237060547
2017-07-11,23.420000076293945
2017-07-12,23.579999923706055
2017-07-13,23.489999771118164
2017-07-14,23.700000762939453
2017-07-17,23.670000076293945
2017-07-18,23.780000686645508
2017-07-19,24.059999465942383
2017-07-20,24.1200008392334
2017-07-21,24.149999618530273
2017-07-24,24.1200008392334
2017-07-25,24.040000915527344
2017-07-26,23.940000534057617
2017-07-27,23.899999618530273
2017-07-28,23.989999771118164
2017-07-31,23.899999618530273
2017-08-01,23.649999618530273
2017-08-02,23.43000030517578
2017-08-03,23.84000015258789
2017-08-04,23.690000534057617
2017-08-07,23.600000381469727
2017-08-08,23.889999389648438
2017-08-09,23.709999084472656
2017-08-10,23.6200008392334
2017-08-11,23.649999618530273
2017-08-14,23.65999984741211
2017-08-15,23.450000762939453
2017-08-16,23.389999389648438
2017-08-17,23.520000457763672
2017-08-18,23.700000762939453
2017-08-21,23.81999969482422
2017-08-22,23.549999237060547
2017-08-23,23.559999465942383
2017-08-24,23.610000610351562
2017-08-25,23.700000762939453
2017-08-28,23.479999542236328
2017-08-29,23.149999618530273
2017-08-30,23.209999084472656
2017-08-31,23.389999389648438
2017-09-01,23.639999389648438
2017-09-05,23.18000030517578
2017-09-06,23.329999923706055
2017-09-07,23.420000076293945
2017-09-08,23.56999969482422
2017-09-11,23.709999084472656
2017-09-12,23.5
2017-09-13,23.450000762939453
2017-09-14,23.25
2017-09-15,23.450000762939453
2017-09-18,23.510000228881836
2017-09-19,23.34000015258789
2017-09-20,23.3700008392334
2017-09-21,23.190000534057617
2017-09-22,23.270000457763672
2017-09-25,23.229999542236328
2017-09-26,23.139999389648438
2017-09-27,23.389999389648438
2017-09-28,23.579999923706055
2017-09-29,23.350000381469727
2017-10-02,23.299999237060547
2017-10-03,23.18000030517578
2017-10-04,23.75
2017-10-05,23.479999542236328
2017-10-06,23.719999313354492
2017-10-09,23.899999618530273
2017-10-10,24.110000610351562
2017-10-11,24.489999771118164
2017-10-12,24.799999237060547
2017-10-13,24.799999237060547
2017-10-16,24.260000228881836
2017-10-17,24.40999984741211
2017-10-18,24.440000534057617
2017-10-19,24.420000076293945
2017-10-20,24.270000457763672
2017-10-23,24.280000686645508
2017-10-24,24.43000030517578
2017-10-25,23.969999313354492
2017-10-26,23.860000610351562
2017-10-27,23.739999771118164
2017-10-30,23.729999542236328
2017-10-31,23.309999465942383
2017-11-01,23.520000457763672
2017-11-02,23.530000686645508
2017-11-03,23.329999923706055
2017-11-06,23.329999923706055
2017-11-07,23.43000030517578
2017-11-08,22.90999984741211
2017-11-09,23.31999969482422
2017-11-10,23.68000030517578
2017-11-13,22.5
2017-11-14,22.709999084472656
2017-11-15,22.309999465942383
2017-11-16,22.309999465942383
2017-11-17,21.940000534057617
2017-11-20,21.809999465942383
2017-11-21,22.350000381469727
2017-11-22,22.450000762939453
2017-11-24,22.579999923706055
2017-11-27,22.559999465942383
2017-11-28,22.260000228881836
2017-11-29,22.1200008392334
2017-11-30,21.8799991607666
2017-12-01,22.049999237060547
2017-12-04,21.760000228881836
2017-12-05,21.450000762939453
2017-12-06,21.540000915527344
2017-12-07,21.530000686645508
2017-12-08,21.610000610351562
2017-12-11,21.31999969482422
2017-12-12,21.530000686645508
2017-12-13,21.809999465942383
2017-12-14,22.06999969482422
2017-12-15,21.549999237060547
2017-12-18,21.649999618530273
2017-12-19,21.549999237060547
2017-12-20,21.579999923706055
2017-12-21,21.6200008392334
2017-12-22,21.530000686645508
2017-12-26,21.690000534057617
2017-12-27,21.920000076293945
2017-12-28,22.049999237060547
2017-12-29,22.15999984741211
2018-01-02,22.200000762939453
2018-01-03,21.959999084472656
2018-01-04,21.56999969482422
2018-01-05,21.940000534057617
2018-01-08,21.93000030517578
2018-01-09,21.790000915527344
2018-01-10,21.280000686645508
2018-01-11,21.25
2018-01-12,21.399999618530273
2018-01-16,21.649999618530273
2018-01-17,21.600000381469727
2018-01-18,21.209999084472656
2018-01-19,21.030000686645508
2018-01-22,21.469999313354492
2018-01-23,21.649999618530273
2018-01-24,21.940000534057617
2018-01-25,22.0
2018-01-26,22.239999771118164
2018-01-29,22.1299991607666
2018-01-30,21.65999984741211
2018-01-31,21.850000381469727
2018-02-01,21.639999389648438
2018-02-02,21.34000015258789
2018-02-05,20.899999618530273
2018-02-06,20.829999923706055
2018-02-07,20.489999771118164
2018-02-08,20.280000686645508
2018-02-09,20.579999923706055
2018-02-12,20.850000381469727
2018-02-13,20.790000915527344
2018-02-14,20.649999618530273
2018-02-15,20.799999237060547
2018-02-16,20.649999618530273
2018-02-20,20.270000457763672
2018-02-21,20.43000030517578
2018-02-22,20.610000610351562
2018-02-23,20.739999771118164
2018-02-26,20.690000534057617
2018-02-27,20.1200008392334
2018-02-28,20.049999237060547
2018-03-01,20.290000915527344
2018-03-02,20.190000534057617
2018-03-05,20.25
2018-03-06,20.459999084472656
2018-03-07,20.559999465942383
2018-03-08,20.59000015258789
2018-03-09,20.75
2018-03-12,20.6200008392334
2018-03-13,20.489999771118164
2018-03-14,20.649999618530273
2018-03-15,20.309999465942383
2018-03-16,20.209999084472656
2018-03-19,20.040000915527344
2018-03-20,19.770000457763672
2018-03-21,19.829999923706055
2018-03-22,19.600000381469727
2018-03-23,19.139999389648438
2018-03-26,19.389999389648438
2018-03-27,19.190000534057617
2018-03-28,19.469999313354492
2018-03-29,19.190000534057617
2018-04-02,18.700000762939453
2018-04-03,18.6200008392334
2018-04-04,18.969999313354492
2018-04-05,19.010000228881836
2018-04-06,18.950000762939453
2018-04-09,18.969999313354492
2018-04-10,18.959999084472656
2018-04-11,18.579999923706055
2018-04-12,18.809999465942383
2018-04-13,18.979999542236328
2018-04-16,18.979999542236328
2018-04-17,19.420000076293945
2018-04-18,19.540000915527344
2018-04-19,19.559999465942383
2018-04-20,19.399999618530273
2018-04-23,19.43000030517578
2018-04-24,19.459999084472656
2018-04-25,19.31999969482422
2018-04-26,19.450000762939453
2018-04-27,19.389999389648438
2018-04-30,19.329999923706055
2018-05-01,19.280000686645508
2018-05-02,19.510000228881836
2018-05-03,19.31999969482422
2018-05-04,19.469999313354492
2018-05-07,19.889999389648438
2018-05-08,19.6200008392334
2018-05-09,19.600000381469727
2018-05-10,19.860000610351562
2018-05-11,19.75
2018-05-14,19.5
2018-05-15,19.450000762939453
2018-05-16,19.34000015258789
2018-05-17,19.3799991607666
2018-05-18,19.1200008392334
2018-05-21,19.059999465942383
2018-05-22,19.100000381469727
2018-05-23,19.31999969482422
2018-05-24,19.469999313354492
2018-05-25,19.530000686645508
2018-05-29,19.610000610351562
2018-05-30,20.1200008392334
2018-05-31,19.8700008392334
2018-06-01,19.65999984741211
2018-06-04,19.950000762939453
2018-06-05,19.75
2018-06-06,19.81999969482422
2018-06-07,19.829999923706055
2018-06-08,19.93000030517578
2018-06-11,20.079999923706055
2018-06-12,20.520000457763672
2018-06-13,20.09000015258789
2018-06-14,20.25
2018-06-15,20.1299991607666
2018-06-18,20.1200008392334
2018-06-19,19.65999984741211
2018-06-20,19.700000762939453
2018-06-21,19.639999389648438
2018-06-22,19.540000915527344
2018-06-25,19.520000457763672
2018-06-26,19.440000534057617
2018-06-27,19.1299991607666
2018-06-28,19.06999969482422
2018-06-29,19.020000457763672
2018-07-02,18.959999084472656
2018-07-03,18.979999542236328
2018-07-05,19.549999237060547
2018-07-06,19.559999465942383
2018-07-09,19.530000686645508
2018-07-10,19.469999313354492
2018-07-11,19.290000915527344
2018-07-12,19.479999542236328
2018-07-13,19.110000610351562
2018-07-16,19.139999389648438
2018-07-17,19.149999618530273
2018-07-18,19.309999465942383
2018-07-19,19.84000015258789
2018-07-20,20.110000610351562
2018-07-23,20.700000762939453
2018-07-24,20.760000228881836
2018-07-25,20.6200008392334
2018-07-26,20.25
2018-07-27,20.059999465942383
2018-07-30,20.350000381469727
2018-07-31,20.299999237060547
2018-08-01,20.1200008392334
2018-08-02,20.09000015258789
2018-08-03,20.260000228881836
2018-08-06,20.5
2018-08-07,20.229999542236328
2018-08-08,19.920000076293945
2018-08-09,19.8799991607666
2018-08-10,19.579999923706055
2018-08-13,19.290000915527344
2018-08-14,19.649999618530273
2018-08-15,19.709999084472656
2018-08-16,19.979999542236328
2018-08-17,20.09000015258789
2018-08-20,19.829999923706055
2018-08-21,19.760000228881836
2018-08-22,20.1299991607666
2018-08-23,19.6200008392334
2018-08-24,19.65999984741211
2018-08-27,20.25
2018-08-28,20.8700008392334
2018-08-29,20.68000030517578
2018-08-30,20.280000686645508
2018-08-31,19.979999542236328
2018-09-04,19.450000762939453
2018-09-05,19.299999237060547
2018-09-06,19.600000381469727
2018-09-07,19.6200008392334
2018-09-10,19.860000610351562
2018-09-11,19.799999237060547
2018-09-12,19.81999969482422
2018-09-13,19.709999084472656
2018-09-14,20.049999237060547
2018-09-17,20.270000457763672
2018-09-18,20.25
2018-09-19,20.170000076293945
2018-09-20,20.520000457763672
2018-09-21,20.920000076293945
2018-09-24,20.639999389648438
2018-09-25,20.81999969482422
2018-09-26,20.489999771118164
2018-09-27,20.65999984741211
2018-09-28,20.889999389648438
2018-10-01,20.690000534057617
2018-10-02,20.709999084472656
2018-10-03,20.530000686645508
2018-10-04,20.200000762939453
2018-10-05,19.940000534057617
2018-10-08,20.350000381469727
2018-10-09,20.260000228881836
2018-10-10,20.030000686645508
2018-10-11,19.479999542236328
2018-10-12,19.56999969482422
2018-10-15,19.780000686645508
2018-10-16,20.09000015258789
2018-10-17,19.889999389648438
2018-10-18,19.649999618530273
2018-10-19,19.729999542236328
2018-10-22,19.56999969482422
2018-10-23,19.360000610351562
2018-10-24,19.239999771118164
2018-10-25,19.299999237060547
2018-10-26,18.8799991607666
2018-10-29,18.90999984741211
2018-10-30,19.219999313354492
2018-10-31,19.309999465942383
2018-11-01,18.729999542236328
2018-11-02,18.459999084472656
2018-11-05,18.719999313354492
2018-11-06,18.709999084472656
2018-11-07,18.940000534057617
2018-11-08,19.139999389648438
2018-11-09,19.299999237060547
2018-11-12,19.190000534057617
2018-11-13,19.209999084472656
2018-11-14,18.75
2018-11-15,18.540000915527344
2018-11-16,18.469999313354492
2018-11-19,18.31999969482422
2018-11-20,17.889999389648438
2018-11-21,18.059999465942383
2018-11-23,18.139999389648438
2018-11-26,18.100000381469727
2018-11-27,17.989999771118164
2018-11-28,18.049999237060547
2018-11-29,17.5
2018-11-30,17.65999984741211
2018-12-03,17.579999923706055
2018-12-04,17.40999984741211
2018-12-06,17.489999771118164
2018-12-07,17.190000534057617
2018-12-10,16.56999969482422
2018-12-11,16.760000228881836
2018-12-12,16.770000457763672
2018-12-13,16.6299991607666
2018-12-14,16.489999771118164
2018-12-17,15.8100004196167
2018-12-18,15.789999961853027
2018-12-19,15.359999656677246
2018-12-20,15.239999771118164
2018-12-21,15.25
2018-12-24,15.050000190734863
2018-12-26,15.449999809265137
2018-12-27,15.529999732971191
2018-12-28,15.670000076293945
2018-12-31,16.1200008392334
2019-01-02,16.149999618530273
2019-01-03,16.549999237060547
2019-01-04,16.950000762939453
2019-01-07,17.209999084472656
2019-01-08,16.959999084472656
2019-01-09,17.09000015258789
2019-01-10,17.399999618530273
2019-01-11,17.59000015258789
2019-01-14,17.700000762939453
2019-01-15,17.6200008392334
2019-01-16,17.56999969482422
2019-01-17,17.59000015258789
2019-01-18,17.450000762939453
2019-01-22,17.299999237060547
2019-01-23,17.350000381469727
2019-01-24,17.579999923706055
2019-01-25,17.760000228881836
2019-01-28,17.729999542236328
2019-01-29,17.610000610351562
2019-01-30,17.950000762939453
2019-01-31,18.200000762939453
2019-02-01,18.200000762939453
2019-02-04,18.56999969482422
2019-02-05,18.649999618530273
2019-02-06,18.719999313354492
2019-02-07,19.770000457763672
2019-02-08,19.959999084472656
2019-02-11,20.09000015258789
2019-02-12,20.010000228881836
2019-02-13,20.030000686645508
2019-02-14,19.940000534057617
2019-02-15,20.0
2019-02-19,20.010000228881836
2019-02-20,19.889999389648438
2019-02-21,19.809999465942383
2019-02-22,20.0
2019-02-25,19.959999084472656
2019-02-26,19.81999969482422
2019-02-27,19.440000534057617
2019-02-28,19.600000381469727
2019-03-01,19.190000534057617
2019-03-04,19.299999237060547
2019-03-05,19.399999618530273
2019-03-06,19.40999984741211
2019-03-07,19.450000762939453
2019-03-08,19.18000030517578
2019-03-11,19.510000228881836
2019-03-12,19.690000534057617
2019-03-13,19.920000076293945
2019-03-14,19.829999923706055
2019-03-15,19.829999923706055
2019-03-18,19.860000610351562
2019-03-19,19.90999984741211
2019-03-20,19.850000381469727
2019-03-21,20.399999618530273
2019-03-22,20.25
2019-03-25,20.15999984741211
2019-03-26,20.040000915527344
2019-03-27,20.739999771118164
2019-03-28,20.700000762939453
2019-03-29,20.56999969482422
2019-04-01,20.790000915527344
2019-04-02,20.860000610351562
2019-04-03,21.030000686645508
2019-04-04,20.969999313354492
2019-04-05,20.920000076293945
2019-04-08,21.110000610351562
2019-04-09,20.780000686645508
2019-04-10,21.079999923706055
2019-04-11,21.149999618530273
2019-04-12,20.93000030517578
2019-04-15,21.139999389648438
2019-04-16,20.989999771118164
2019-04-17,20.790000915527344
2019-04-18,20.920000076293945
2019-04-22,20.850000381469727
2019-04-23,20.770000457763672
2019-04-24,20.770000457763672
2019-04-25,21.020000457763672
2019-04-26,21.059999465942383
2019-04-29,20.860000610351562
2019-04-30,20.8700008392334
2019-05-01,20.850000381469727
2019-05-02,20.829999923706055
2019-05-03,20.989999771118164
2019-05-06,20.8700008392334
2019-05-07,20.15999984741211
2019-05-08,20.1299991607666
2019-05-09,19.93000030517578
2019-05-10,19.959999084472656
2019-05-13,19.940000534057617
2019-05-14,19.790000915527344
2019-05-15,19.940000534057617
2019-05-16,19.979999542236328
2019-05-17,19.8799991607666
2019-05-20,19.5
2019-05-21,19.959999084472656
2019-05-22,19.8799991607666
2019-05-23,19.56999969482422
2019-05-24,19.68000030517578
2019-05-28,19.579999923706055
2019-05-29,19.010000228881836
2019-05-30,18.3799991607666
2019-05-31,18.479999542236328
2019-06-03,18.280000686645508
2019-06-04,18.889999389648438
2019-06-05,18.989999771118164
2019-06-06,19.200000762939453
2019-06-07,19.139999389648438
2019-06-10,18.850000381469727
2019-06-11,18.969999313354492
2019-06-12,18.790000915527344
2019-06-13,18.90999984741211
2019-06-14,18.559999465942383
2019-06-17,18.700000762939453
2019-06-18,18.8799991607666
2019-06-19,19.239999771118164
2019-06-20,19.649999618530273
2019-06-21,19.559999465942383
2019-06-24,19.5
2019-06-25,19.15999984741211
2019-06-26,18.719999313354492
2019-06-27,18.90999984741211
2019-06-28,18.93000030517578
2019-07-01,18.770000457763672
2019-07-02,19.030000686645508
2019-07-03,19.25
2019-07-05,19.329999923706055
2019-07-08,19.360000610351562
2019-07-09,19.360000610351562
2019-07-10,19.299999237060547
2019-07-11,18.959999084472656
2019-07-12,19.139999389648438
2019-07-15,19.030000686645508
2019-07-16,18.84000015258789
2019-07-17,18.850000381469727
2019-07-18,18.950000762939453
2019-07-19,18.75
2019-07-22,18.610000610351562
2019-07-23,18.90999984741211
2019-07-24,19.09000015258789
2019-07-25,19.059999465942383
2019-07-26,19.170000076293945
2019-07-29,19.280000686645508
2019-07-30,19.450000762939453
2019-07-31,19.31999969482422
2019-08-01,19.309999465942383
2019-08-02,19.059999465942383
2019-08-05,18.260000228881836
2019-08-06,18.75
2019-08-07,19.139999389648438
2019-08-08,19.559999465942383
2019-08-09,19.309999465942383
2019-08-12,19.100000381469727
2019-08-13,19.149999618530273
2019-08-14,18.739999771118164
2019-08-15,18.790000915527344
2019-08-16,19.079999923706055
2019-08-19,19.420000076293945
2019-08-20,19.40999984741211
2019-08-21,19.389999389648438
2019-08-22,19.010000228881836
2019-08-23,18.739999771118164
2019-08-26,18.950000762939453
2019-08-27,18.969999313354492
2019-08-28,19.200000762939453
2019-08-29,18.959999084472656
2019-08-30,18.829999923706055
2019-09-03,18.739999771118164
2019-09-04,18.920000076293945
2019-09-05,19.360000610351562
2019-09-06,19.40999984741211
2019-09-09,19.950000762939453
2019-09-10,20.139999389648438
2019-09-11,20.149999618530273
2019-09-12,20.260000228881836
2019-09-13,20.079999923706055
2019-09-16,20.200000762939453
2019-09-17,19.950000762939453
2019-09-18,19.920000076293945
2019-09-19,19.93000030517578
2019-09-20,19.940000534057617
2019-09-23,19.93000030517578
2019-09-24,19.90999984741211
2019-09-25,20.079999923706055
2019-09-26,20.440000534057617
2019-09-27,20.389999389648438
2019-09-30,20.299999237060547
2019-10-01,19.469999313354492
2019-10-02,19.1200008392334
2019-10-03,19.020000457763672
2019-10-04,19.010000228881836
2019-10-07,19.219999313354492
2019-10-08,18.93000030517578
2019-10-09,18.8700008392334
2019-10-10,18.90999984741211
2019-10-11,19.25
2019-10-14,19.1299991607666
2019-10-15,19.229999542236328
2019-10-16,19.040000915527344
2019-10-17,19.030000686645508
2019-10-18,19.010000228881836
2019-10-21,19.40999984741211
2019-10-22,19.579999923706055
2019-10-23,19.520000457763672
2019-10-24,19.25
2019-10-25,19.239999771118164
2019-10-28,19.290000915527344
2019-10-29,19.43000030517578
2019-10-30,19.110000610351562
2019-10-31,18.850000381469727
2019-11-01,18.959999084472656
2019-11-04,19.0
2019-11-05,18.93000030517578
2019-11-06,18.899999618530273
2019-11-07,18.790000915527344
2019-11-08,18.889999389648438
2019-11-11,18.940000534057617
2019-11-12,18.920000076293945
2019-11-13,18.93000030517578
2019-11-14,19.100000381469727
2019-11-15,19.610000610351562
2019-11-18,19.43000030517578
2019-11-19,19.34000015258789
2019-11-20,19.1200008392334
2019-11-21,19.219999313354492
2019-11-22,19.170000076293945
2019-11-25,19.209999084472656
2019-11-26,19.3700008392334
2019-11-27,19.18000030517578
2019-11-29,19.059999465942383
2019-12-02,18.889999389648438
2019-12-03,18.75
2019-12-04,18.770000457763672
2019-12-05,18.719999313354492
2019-12-06,18.739999771118164
2019-12-09,18.68000030517578
2019-12-10,18.6200008392334
2019-12-11,18.469999313354492
2019-12-12,18.31999969482422
2019-12-13,18.3700008392334
2019-12-16,18.540000915527344
2019-12-17,18.459999084472656
2019-12-18,18.5
2019-12-19,18.459999084472656
2019-12-20,18.219999313354492
2019-12-23,18.09000015258789
2019-12-24,18.030000686645508
2019-12-26,18.010000228881836
2019-12-27,18.15999984741211
2019-12-30,18.229999542236328
2019-12-31,18.280000686645508
2020-01-02,18.059999465942383
2020-01-03,18.139999389648438
2020-01-06,18.479999542236328
2020-01-07,18.229999542236328
2020-01-08,18.229999542236328
2020-01-09,18.260000228881836
2020-01-10,18.200000762939453
2020-01-13,18.530000686645508
2020-01-14,18.65999984741211
2020-01-15,19.010000228881836
2020-01-16,19.200000762939453
2020-01-17,19.860000610351562
2020-01-21,19.989999771118164
2020-01-22,19.559999465942383
2020-01-23,19.360000610351562
2020-01-24,19.18000030517578
2020-01-27,18.93000030517578
2020-01-28,19.139999389648438
2020-01-29,19.0
2020-01-30,18.81999969482422
2020-01-31,18.530000686645508
2020-02-03,18.6200008392334
2020-02-04,18.850000381469727
2020-02-05,18.729999542236328
2020-02-06,18.6200008392334
2020-02-07,18.25
2020-02-10,18.229999542236328
2020-02-11,18.209999084472656
2020-02-12,18.309999465942383
2020-02-13,18.56999969482422
2020-02-14,18.3700008392334
2020-02-18,18.440000534057617
2020-02-19,18.520000457763672
2020-02-20,18.75
2020-02-21,18.670000076293945
2020-02-24,18.450000762939453
2020-02-25,17.799999237060547
2020-02-26,17.690000534057617
2020-02-27,16.68000030517578
2020-02-28,16.31999969482422
2020-03-02,17.100000381469727
2020-03-03,16.799999237060547
2020-03-04,17.440000534057617
2020-03-05,17.399999618530273
2020-03-06,16.81999969482422
2020-03-09,15.270000457763672
2020-03-10,15.789999961853027
2020-03-11,14.289999961853027
2020-03-12,12.0
2020-03-13,13.649999618530273
2020-03-16,11.40999984741211
2020-03-17,10.729999542236328
2020-03-18,8.40999984741211
2020-03-19,8.729999542236328
2020-03-20,8.600000381469727
2020-03-23,7.25
2020-03-24,7.639999866485596
2020-03-25,8.859999656677246
2020-03-26,9.350000381469727
2020-03-27,8.75
2020-03-30,8.399999618530273
2020-03-31,8.0600004196167
2020-04-01,7.420000076293945
2020-04-02,7.599999904632568
2020-04-03,7.320000171661377
2020-04-06,8.239999771118164
2020-04-07,8.65999984741211
2020-04-08,9.8100004196167
2020-04-09,10.319999694824219
2020-04-13,10.029999732971191
2020-04-14,10.289999961853027
2020-04-15,9.279999732971191
2020-04-16,8.960000038146973
2020-04-17,9.520000457763672
2020-04-20,9.140000343322754
2020-04-21,8.470000267028809
2020-04-22,8.239999771118164
2020-04-23,8.350000381469727
2020-04-24,8.239999771118164
2020-04-27,8.850000381469727
2020-04-28,9.239999771118164
2020-04-29,10.020000457763672
2020-04-30,9.359999656677246
2020-05-01,8.970000267028809
2020-05-04,8.960000038146973
2020-05-05,8.800000190734863
2020-05-06,8.5
2020-05-07,8.949999809265137
2020-05-08,9.390000343322754
2020-05-11,9.329999923706055
2020-05-12,8.9399995803833
2020-05-13,8.550000190734863
2020-05-14,8.970000267028809
2020-05-15,8.779999732971191
2020-05-18,9.649999618530273
2020-05-19,9.420000076293945
2020-05-20,9.4399995803833
2020-05-21,9.430000305175781
2020-05-22,9.300000190734863
2020-05-26,10.380000114440918
2020-05-27,11.149999618530273
2020-05-28,10.619999885559082
2020-05-29,10.359999656677246
2020-06-01,10.34000015258789
2020-06-02,10.420000076293945
2020-06-03,11.3100004196167
2020-06-04,11.970000267028809
2020-06-05,12.84000015258789
2020-06-08,13.899999618530273
2020-06-09,12.930000305175781
2020-06-10,12.020000457763672
2020-06-11,10.760000228881836
2020-06-12,11.130000114440918
2020-06-15,11.119999885559082
2020-06-16,11.25
2020-06-17,10.930000305175781
2020-06-18,10.899999618530273
2020-06-19,10.699999809265137
2020-06-22,10.640000343322754
2020-06-23,10.6899995803833
2020-06-24,10.199999809265137
2020-06-25,10.140000343322754
2020-06-26,9.649999618530273
2020-06-29,9.930000305175781
2020-06-30,9.890000343322754
2020-07-01,10.199999809265137
2020-07-02,11.390000343322754
2020-07-06,11.779999732971191
2020-07-07,11.449999809265137
2020-07-08,11.199999809265137
2020-07-09,10.970000267028809
2020-07-10,11.100000381469727
2020-07-13,11.0
2020-07-14,10.979999542236328
2020-07-15,11.479999542236328
2020-07-16,11.199999809265137
2020-07-17,11.180000305175781
2020-07-20,11.079999923706055
2020-07-21,11.09000015258789
2020-07-22,11.119999885559082
2020-07-23,11.079999923706055
2020-07-24,11.050000190734863
2020-07-27,11.1899995803833
2020-07-28,11.3100004196167
2020-07-29,11.619999885559082
2020-07-30,11.550000190734863
2020-07-31,11.1899995803833
2020-08-03,11.3100004196167
2020-08-04,11.5600004196167
2020-08-05,11.609999656677246
2020-08-06,11.489999771118164
2020-08-07,11.75
2020-08-10,11.970000267028809
2020-08-11,11.989999771118164
2020-08-12,12.149999618530273
2020-08-13,12.020000457763672
2020-08-14,12.039999961853027
2020-08-17,12.010000228881836
2020-08-18,11.90999984741211
2020-08-19,11.899999618530273
2020-08-20,11.90999984741211
2020-08-21,11.850000381469727
2020-08-24,12.010000228881836
2020-08-25,12.050000190734863
2020-08-26,12.149999618530273
2020-08-27,12.15999984741211
2020-08-28,11.899999618530273
2020-08-31,11.600000381469727
2020-09-01,11.600000381469727
2020-09-02,11.460000038146973
2020-09-03,11.260000228881836
2020-09-04,11.239999771118164
2020-09-08,10.979999542236328
2020-09-09,11.010000228881836
2020-09-10,10.75
2020-09-11,10.479999542236328
2020-09-14,10.800000190734863
2020-09-15,11.319999694824219
2020-09-16,11.75
2020-09-17,11.75
2020-09-18,11.449999809265137
2020-09-21,10.699999809265137
2020-09-22,10.789999961853027
2020-09-23,10.699999809265137
