,AVXL
2010-06-09,13.319999694824219
2010-06-10,13.319999694824219
2010-06-11,13.319999694824219
2010-06-14,13.640000343322754
2010-06-15,13.880000114440918
2010-06-16,13.960000038146973
2010-06-17,13.880000114440918
2010-06-18,13.600000381469727
2010-06-21,14.0
2010-06-22,13.800000190734863
2010-06-23,14.0
2010-06-24,14.079999923706055
2010-06-25,14.119999885559082
2010-06-28,14.279999732971191
2010-06-29,13.800000190734863
2010-06-30,13.84000015258789
2010-07-01,12.399999618530273
2010-07-02,12.600000381469727
2010-07-06,12.600000381469727
2010-07-07,12.800000190734863
2010-07-08,13.520000457763672
2010-07-09,13.680000305175781
2010-07-12,13.600000381469727
2010-07-13,12.399999618530273
2010-07-14,12.800000190734863
2010-07-15,12.399999618530273
2010-07-16,12.399999618530273
2010-07-19,12.399999618530273
2010-07-20,12.399999618530273
2010-07-21,12.479999542236328
2010-07-22,12.359999656677246
2010-07-23,12.119999885559082
2010-07-26,12.079999923706055
2010-07-27,12.083999633789062
2010-07-28,12.079999923706055
2010-07-29,12.119999885559082
2010-07-30,12.199999809265137
2010-08-02,12.399999618530273
2010-08-03,12.239999771118164
2010-08-04,12.279999732971191
2010-08-05,12.399999618530273
2010-08-06,12.800000190734863
2010-08-09,12.760000228881836
2010-08-10,13.199999809265137
2010-08-11,13.199999809265137
2010-08-12,13.600000381469727
2010-08-13,13.043999671936035
2010-08-16,13.199999809265137
2010-08-17,13.039999961853027
2010-08-18,12.920000076293945
2010-08-19,13.479999542236328
2010-08-20,13.720000267028809
2010-08-23,13.600000381469727
2010-08-24,14.119999885559082
2010-08-25,13.800000190734863
2010-08-26,14.0
2010-08-27,13.600000381469727
2010-08-30,13.079999923706055
2010-08-31,13.600000381469727
2010-09-01,13.800000190734863
2010-09-02,14.680000305175781
2010-09-03,14.760000228881836
2010-09-07,15.079999923706055
2010-09-08,14.800000190734863
2010-09-09,14.680000305175781
2010-09-10,14.600000381469727
2010-09-13,14.960000038146973
2010-09-14,14.960000038146973
2010-09-15,15.199999809265137
2010-09-16,15.920000076293945
2010-09-17,16.0
2010-09-20,16.399999618530273
2010-09-21,16.31999969482422
2010-09-22,16.1200008392334
2010-09-23,15.600000381469727
2010-09-24,15.680000305175781
2010-09-27,16.479999542236328
2010-09-28,16.040000915527344
2010-09-29,15.800000190734863
2010-09-30,16.15999984741211
2010-10-01,16.0
2010-10-04,15.279999732971191
2010-10-05,15.399999618530273
2010-10-06,15.279999732971191
2010-10-07,15.279999732971191
2010-10-08,15.199999809265137
2010-10-11,15.399999618530273
2010-10-12,15.0
2010-10-13,13.600000381469727
2010-10-14,14.0
2010-10-15,12.800000190734863
2010-10-18,12.84000015258789
2010-10-19,12.479999542236328
2010-10-20,12.399999618530273
2010-10-21,12.800000190734863
2010-10-22,12.800000190734863
2010-10-25,12.800000190734863
2010-10-26,12.800000190734863
2010-10-27,12.800000190734863
2010-10-28,13.079999923706055
2010-10-29,12.84000015258789
2010-11-01,13.119999885559082
2010-11-02,12.920000076293945
2010-11-03,13.15999984741211
2010-11-04,13.15999984741211
2010-11-05,14.119999885559082
2010-11-08,15.960000038146973
2010-11-09,16.799999237060547
2010-11-10,16.600000381469727
2010-11-11,16.8799991607666
2010-11-12,17.0
2010-11-15,16.600000381469727
2010-11-16,16.559999465942383
2010-11-17,16.600000381469727
2010-11-18,16.479999542236328
2010-11-19,16.399999618530273
2010-11-22,16.200000762939453
2010-11-23,16.68000030517578
2010-11-24,16.760000228881836
2010-11-26,16.799999237060547
2010-11-29,16.799999237060547
2010-11-30,17.1200008392334
2010-12-01,17.0
2010-12-02,16.200000762939453
2010-12-03,16.280000686645508
2010-12-06,15.319999694824219
2010-12-07,14.600000381469727
2010-12-08,14.600000381469727
2010-12-09,14.0
2010-12-10,14.079999923706055
2010-12-13,15.0
2010-12-14,14.0
2010-12-15,14.0
2010-12-16,14.399999618530273
2010-12-17,14.399999618530273
2010-12-20,14.5600004196167
2010-12-21,14.680000305175781
2010-12-22,14.600000381469727
2010-12-23,14.84000015258789
2010-12-27,14.800000190734863
2010-12-28,14.800000190734863
2010-12-29,14.720000267028809
2010-12-30,15.0
2010-12-31,14.600000381469727
2011-01-03,15.031999588012695
2011-01-04,15.0
2011-01-05,15.119999885559082
2011-01-06,15.5600004196167
2011-01-07,15.920000076293945
2011-01-10,16.200000762939453
2011-01-11,16.799999237060547
2011-01-12,17.1200008392334
2011-01-13,16.799999237060547
2011-01-14,17.440000534057617
2011-01-18,17.239999771118164
2011-01-19,17.31999969482422
2011-01-20,17.920000076293945
2011-01-21,17.440000534057617
2011-01-24,17.0
2011-01-25,17.280000686645508
2011-01-26,17.280000686645508
2011-01-27,16.31999969482422
2011-01-28,16.600000381469727
2011-01-31,17.0
2011-02-01,17.1200008392334
2011-02-02,17.059999465942383
2011-02-03,17.079999923706055
2011-02-04,17.059999465942383
2011-02-07,16.360000610351562
2011-02-08,16.0
2011-02-09,16.0
2011-02-10,15.319999694824219
2011-02-11,15.4399995803833
2011-02-14,15.199999809265137
2011-02-15,15.199999809265137
2011-02-16,15.119999885559082
2011-02-17,15.0
2011-02-18,14.800000190734863
2011-02-22,15.0
2011-02-23,15.0
2011-02-24,14.880000114440918
2011-02-25,14.800000190734863
2011-02-28,15.15999984741211
2011-03-01,14.800000190734863
2011-03-02,14.399999618530273
2011-03-03,14.800000190734863
2011-03-04,14.760000228881836
2011-03-07,14.880000114440918
2011-03-08,14.960000038146973
2011-03-09,14.600000381469727
2011-03-10,14.680000305175781
2011-03-11,15.0
2011-03-14,14.399999618530273
2011-03-15,14.800000190734863
2011-03-16,15.039999961853027
2011-03-17,15.359999656677246
2011-03-18,15.199999809265137
2011-03-21,14.800000190734863
2011-03-22,14.399999618530273
2011-03-23,14.079999923706055
2011-03-24,14.199999809265137
2011-03-25,14.399999618530273
2011-03-28,15.0
2011-03-29,14.680000305175781
2011-03-30,14.399999618530273
2011-03-31,14.399999618530273
2011-04-01,13.600000381469727
2011-04-04,13.600000381469727
2011-04-05,13.520000457763672
2011-04-06,13.0
2011-04-07,12.600000381469727
2011-04-08,13.0
2011-04-11,12.399999618530273
2011-04-12,11.0
2011-04-13,11.0
2011-04-14,11.15999984741211
2011-04-15,11.399999618530273
2011-04-18,11.279999732971191
2011-04-19,11.5600004196167
2011-04-20,12.479999542236328
2011-04-21,12.399999618530273
2011-04-25,12.399999618530273
2011-04-26,12.600000381469727
2011-04-27,12.600000381469727
2011-04-28,12.199999809265137
2011-04-29,12.600000381469727
2011-05-02,12.600000381469727
2011-05-03,12.479999542236328
2011-05-04,12.680000305175781
2011-05-05,12.5600004196167
2011-05-06,12.600000381469727
2011-05-09,12.800000190734863
2011-05-10,12.600000381469727
2011-05-11,12.520000457763672
2011-05-12,12.399999618530273
2011-05-13,12.199999809265137
2011-05-16,12.079999923706055
2011-05-17,11.199999809265137
2011-05-18,11.800000190734863
2011-05-19,11.199999809265137
2011-05-20,12.4399995803833
2011-05-23,12.399999618530273
2011-05-24,12.600000381469727
2011-05-25,12.84000015258789
2011-05-26,12.920000076293945
2011-05-27,13.039999961853027
2011-05-31,13.15999984741211
2011-06-01,13.279999732971191
2011-06-02,12.800000190734863
2011-06-03,12.479999542236328
2011-06-06,12.600000381469727
2011-06-07,12.800000190734863
2011-06-08,11.4399995803833
2011-06-09,12.0
2011-06-10,12.279999732971191
2011-06-13,11.4399995803833
2011-06-14,11.600000381469727
2011-06-15,11.0
2011-06-16,11.079999923706055
2011-06-17,11.0
2011-06-20,10.84000015258789
2011-06-21,11.0
2011-06-22,10.920000076293945
2011-06-23,10.84000015258789
2011-06-24,10.800000190734863
2011-06-27,10.880000114440918
2011-06-28,11.0
2011-06-29,10.600000381469727
2011-06-30,9.199999809265137
2011-07-01,9.600000381469727
2011-07-05,9.680000305175781
2011-07-06,9.680000305175781
2011-07-07,10.0
2011-07-08,9.800000190734863
2011-07-11,9.4399995803833
2011-07-12,9.800000190734863
2011-07-13,9.600000381469727
2011-07-14,9.399999618530273
2011-07-15,9.399999618530273
2011-07-18,10.119999885559082
2011-07-19,9.920000076293945
2011-07-20,10.079999923706055
2011-07-21,9.760000228881836
2011-07-22,9.720000267028809
2011-07-25,9.960000038146973
2011-07-26,9.399999618530273
2011-07-27,9.199999809265137
2011-07-28,10.0
2011-07-29,9.199999809265137
2011-08-01,9.399999618530273
2011-08-02,8.399999618530273
2011-08-03,8.079999923706055
2011-08-04,8.399999618530273
2011-08-05,8.0
2011-08-08,8.0
2011-08-09,8.039999961853027
2011-08-10,8.800000190734863
2011-08-11,9.0
2011-08-12,9.239999771118164
2011-08-15,8.920000076293945
2011-08-16,8.800000190734863
2011-08-17,8.399999618530273
2011-08-18,8.399999618530273
2011-08-19,8.399999618530273
2011-08-22,7.599999904632568
2011-08-23,7.639999866485596
2011-08-24,7.28000020980835
2011-08-25,7.239999771118164
2011-08-26,7.360000133514404
2011-08-29,7.0
2011-08-30,7.079999923706055
2011-08-31,7.119999885559082
2011-09-01,7.400000095367432
2011-09-02,7.920000076293945
2011-09-06,7.920000076293945
2011-09-07,7.360000133514404
2011-09-08,6.800000190734863
2011-09-09,6.400000095367432
2011-09-12,6.119999885559082
2011-09-13,6.480000019073486
2011-09-14,7.199999809265137
2011-09-15,8.0
2011-09-16,9.279999732971191
2011-09-19,8.920000076293945
2011-09-20,8.600000381469727
2011-09-21,7.400000095367432
2011-09-22,7.800000190734863
2011-09-23,6.800000190734863
2011-09-26,5.199999809265137
2011-09-27,5.400000095367432
2011-09-28,6.400000095367432
2011-09-29,6.0
2011-09-30,7.800000190734863
2011-10-03,5.599999904632568
2011-10-04,6.079999923706055
2011-10-05,6.119999885559082
2011-10-06,6.0
2011-10-07,6.119999885559082
2011-10-10,5.960000038146973
2011-10-11,6.0
2011-10-12,6.159999847412109
2011-10-13,5.440000057220459
2011-10-14,6.0
2011-10-17,6.079999923706055
2011-10-18,6.480000019073486
2011-10-19,6.800000190734863
2011-10-20,7.400000095367432
2011-10-21,7.039999961853027
2011-10-24,7.559999942779541
2011-10-25,6.440000057220459
2011-10-26,6.599999904632568
2011-10-27,7.480000019073486
2011-10-28,7.599999904632568
2011-10-31,7.760000228881836
2011-11-01,7.199999809265137
2011-11-02,6.400000095367432
2011-11-03,7.0
2011-11-04,6.320000171661377
2011-11-07,6.320000171661377
2011-11-08,6.320000171661377
2011-11-09,6.320000171661377
2011-11-10,6.0
2011-11-11,6.400000095367432
2011-11-14,7.079999923706055
2011-11-15,6.519999980926514
2011-11-16,6.239999771118164
2011-11-17,6.559999942779541
2011-11-18,6.199999809265137
2011-11-21,5.199999809265137
2011-11-22,6.0
2011-11-23,5.559999942779541
2011-11-25,5.400000095367432
2011-11-28,5.119999885559082
2011-11-29,4.800000190734863
2011-11-30,4.800000190734863
2011-12-01,4.880000114440918
2011-12-02,5.559999942779541
2011-12-05,5.199999809265137
2011-12-06,6.119999885559082
2011-12-07,6.0
2011-12-08,5.400000095367432
2011-12-09,5.199999809265137
2011-12-12,5.0
2011-12-13,5.0
2011-12-14,4.800000190734863
2011-12-15,5.0
2011-12-16,4.840000152587891
2011-12-19,5.0
2011-12-20,4.840000152587891
2011-12-21,5.199999809265137
2011-12-22,5.400000095367432
2011-12-23,5.0
2011-12-27,5.199999809265137
2011-12-28,4.880000114440918
2011-12-29,5.0
2011-12-30,4.880000114440918
2012-01-03,5.599999904632568
2012-01-04,5.760000228881836
2012-01-05,5.599999904632568
2012-01-06,5.559999942779541
2012-01-09,6.0
2012-01-10,6.320000171661377
2012-01-11,6.199999809265137
2012-01-12,7.800000190734863
2012-01-13,7.199999809265137
2012-01-17,6.800000190734863
2012-01-18,6.0
2012-01-19,6.0
2012-01-20,6.199999809265137
2012-01-23,6.0
2012-01-24,6.039999961853027
2012-01-25,6.079999923706055
2012-01-26,6.599999904632568
2012-01-27,6.199999809265137
2012-01-30,6.400000095367432
2012-01-31,6.760000228881836
2012-02-01,7.360000133514404
2012-02-02,6.920000076293945
2012-02-03,6.880000114440918
2012-02-06,6.880000114440918
2012-02-07,5.960000038146973
2012-02-08,6.599999904632568
2012-02-09,6.960000038146973
2012-02-10,7.0
2012-02-13,6.960000038146973
2012-02-14,7.400000095367432
2012-02-15,7.960000038146973
2012-02-16,7.760000228881836
2012-02-17,7.800000190734863
2012-02-21,7.440000057220459
2012-02-22,7.519999980926514
2012-02-23,7.599999904632568
2012-02-24,7.400000095367432
2012-02-27,7.679999828338623
2012-02-28,7.28000020980835
2012-02-29,7.0
2012-03-01,7.0
2012-03-02,7.199999809265137
2012-03-05,6.400000095367432
2012-03-06,6.960000038146973
2012-03-07,7.0
2012-03-08,7.0
2012-03-09,6.800000190734863
2012-03-12,6.320000171661377
2012-03-13,6.119999885559082
2012-03-14,5.71999979019165
2012-03-15,5.920000076293945
2012-03-16,5.599999904632568
2012-03-19,5.320000171661377
2012-03-20,5.400000095367432
2012-03-21,5.119999885559082
2012-03-22,5.28000020980835
2012-03-23,5.360000133514404
2012-03-26,5.28000020980835
2012-03-27,5.239999771118164
2012-03-28,4.920000076293945
2012-03-29,4.400000095367432
2012-03-30,5.0
2012-04-02,5.199999809265137
2012-04-03,4.800000190734863
2012-04-04,4.679999828338623
2012-04-05,5.199999809265137
2012-04-09,5.360000133514404
2012-04-10,4.880000114440918
2012-04-11,4.679999828338623
2012-04-12,4.199999809265137
2012-04-13,4.199999809265137
2012-04-16,4.119999885559082
2012-04-17,4.239999771118164
2012-04-18,4.119999885559082
2012-04-19,4.159999847412109
2012-04-20,4.039999961853027
2012-04-23,3.9600000381469727
2012-04-24,4.039999961853027
2012-04-25,3.680000066757202
2012-04-26,3.996000051498413
2012-04-27,3.7960000038146973
2012-04-30,3.240000009536743
2012-05-01,3.2799999713897705
2012-05-02,3.2799999713897705
2012-05-03,3.240000009536743
2012-05-04,3.4000000953674316
2012-05-07,3.2799999713897705
2012-05-08,2.5799999237060547
2012-05-09,2.0840001106262207
2012-05-10,2.2119998931884766
2012-05-11,2.4000000953674316
2012-05-14,2.799999952316284
2012-05-15,2.7200000286102295
2012-05-16,2.799999952316284
2012-05-17,2.759999990463257
2012-05-18,2.759999990463257
2012-05-21,2.799999952316284
2012-05-22,2.8399999141693115
2012-05-23,3.200000047683716
2012-05-24,3.2799999713897705
2012-05-25,3.8399999141693115
2012-05-29,4.28000020980835
2012-05-30,4.519999980926514
2012-05-31,5.0
2012-06-01,5.039999961853027
2012-06-04,4.800000190734863
2012-06-05,4.960000038146973
2012-06-06,4.079999923706055
2012-06-07,4.199999809265137
2012-06-08,3.8399999141693115
2012-06-11,4.599999904632568
2012-06-12,4.880000114440918
2012-06-13,4.639999866485596
2012-06-14,4.639999866485596
2012-06-15,4.199999809265137
2012-06-18,4.119999885559082
2012-06-19,4.400000095367432
2012-06-20,4.400000095367432
2012-06-21,4.599999904632568
2012-06-22,4.480000019073486
2012-06-25,4.199999809265137
2012-06-26,4.0
2012-06-27,4.119999885559082
2012-06-28,4.119999885559082
2012-06-29,4.0
2012-07-02,4.039999961853027
2012-07-03,3.759999990463257
2012-07-05,3.799999952316284
2012-07-06,3.759999990463257
2012-07-09,4.800000190734863
2012-07-10,4.880000114440918
2012-07-11,4.840000152587891
2012-07-12,4.920000076293945
2012-07-13,5.119999885559082
2012-07-16,5.079999923706055
2012-07-17,5.400000095367432
2012-07-18,5.599999904632568
2012-07-19,5.599999904632568
2012-07-20,5.599999904632568
2012-07-23,5.079999923706055
2012-07-24,4.960000038146973
2012-07-25,5.199999809265137
2012-07-26,5.0
2012-07-27,4.960000038146973
2012-07-30,4.480000019073486
2012-07-31,4.599999904632568
2012-08-01,4.28000020980835
2012-08-02,5.0
2012-08-03,4.320000171661377
2012-08-06,4.199999809265137
2012-08-07,4.320000171661377
2012-08-08,4.599999904632568
2012-08-09,4.480000019073486
2012-08-10,4.400000095367432
2012-08-13,4.199999809265137
2012-08-14,4.400000095367432
2012-08-15,5.239999771118164
2012-08-16,5.440000057220459
2012-08-17,5.199999809265137
2012-08-20,4.480000019073486
2012-08-21,4.0
2012-08-22,4.360000133514404
2012-08-23,4.119999885559082
2012-08-24,4.039999961853027
2012-08-27,4.159999847412109
2012-08-28,4.400000095367432
2012-08-29,4.440000057220459
2012-08-30,4.400000095367432
2012-08-31,4.360000133514404
2012-09-04,4.199999809265137
2012-09-05,4.079999923706055
2012-09-06,3.8399999141693115
2012-09-07,3.0199999809265137
2012-09-10,4.039999961853027
2012-09-11,3.8399999141693115
2012-09-12,3.2039999961853027
2012-09-13,3.4000000953674316
2012-09-14,3.5799999237060547
2012-09-17,3.200000047683716
2012-09-18,3.5199999809265137
2012-09-19,3.4000000953674316
2012-09-20,3.4000000953674316
2012-09-21,3.4000000953674316
2012-09-24,3.1600000858306885
2012-09-25,3.1600000858306885
2012-09-26,3.119999885559082
2012-09-27,3.0799999237060547
2012-09-28,3.0799999237060547
2012-10-01,3.4000000953674316
2012-10-02,3.0
2012-10-03,3.200000047683716
2012-10-04,3.440000057220459
2012-10-05,2.9600000381469727
2012-10-08,3.1600000858306885
2012-10-09,3.0
2012-10-10,3.0
2012-10-11,3.0799999237060547
2012-10-12,3.0399999618530273
2012-10-15,3.5439999103546143
2012-10-16,3.700000047683716
2012-10-17,3.9200000762939453
2012-10-18,3.628000020980835
2012-10-19,3.859999895095825
2012-10-22,3.759999990463257
2012-10-23,3.9200000762939453
2012-10-24,4.079999923706055
2012-10-25,3.9200000762939453
2012-10-26,4.039999961853027
2012-10-31,3.799999952316284
2012-11-01,4.0
2012-11-02,3.8399999141693115
2012-11-05,4.239999771118164
2012-11-06,3.7200000286102295
2012-11-07,3.9600000381469727
2012-11-08,3.9600000381469727
2012-11-09,4.0
2012-11-12,4.159999847412109
2012-11-13,4.519999980926514
2012-11-14,4.480000019073486
2012-11-15,3.9200000762939453
2012-11-16,3.4000000953674316
2012-11-19,4.320000171661377
2012-11-20,3.9200000762939453
2012-11-21,4.079999923706055
2012-11-23,4.0
2012-11-26,3.759999990463257
2012-11-27,4.159999847412109
2012-11-28,4.159999847412109
2012-11-29,4.199999809265137
2012-11-30,4.159999847412109
2012-12-03,3.9600000381469727
2012-12-04,3.7200000286102295
2012-12-05,4.0
2012-12-06,4.119999885559082
2012-12-07,3.880000114440918
2012-12-10,3.7679998874664307
2012-12-11,3.884000062942505
2012-12-12,3.884000062942505
2012-12-13,3.9600000381469727
2012-12-14,3.880000114440918
2012-12-17,3.799999952316284
2012-12-18,3.759999990463257
2012-12-19,3.559999942779541
2012-12-20,3.440000057220459
2012-12-21,3.4000000953674316
2012-12-24,3.2799999713897705
2012-12-26,3.119999885559082
2012-12-27,3.200000047683716
2012-12-28,3.119999885559082
2012-12-31,3.1600000858306885
2013-01-02,3.0799999237060547
2013-01-03,3.0
2013-01-04,2.9600000381469727
2013-01-07,2.880000114440918
2013-01-08,2.680000066757202
2013-01-09,2.4800000190734863
2013-01-10,2.440000057220459
2013-01-11,2.4000000953674316
2013-01-14,2.2799999713897705
2013-01-15,2.0799999237060547
2013-01-16,2.0480000972747803
2013-01-17,2.4800000190734863
2013-01-18,2.9200000762939453
2013-01-22,2.880000114440918
2013-01-23,3.200000047683716
2013-01-24,2.8399999141693115
2013-01-25,2.799999952316284
2013-01-28,3.1600000858306885
2013-01-29,3.0799999237060547
2013-01-30,2.880000114440918
2013-01-31,2.880000114440918
2013-02-01,3.0399999618530273
2013-02-04,3.0799999237060547
2013-02-05,3.0399999618530273
2013-02-06,3.119999885559082
2013-02-07,3.2799999713897705
2013-02-08,3.2799999713897705
2013-02-11,3.140000104904175
2013-02-12,2.9200000762939453
2013-02-13,2.880000114440918
2013-02-14,3.119999885559082
2013-02-15,3.0399999618530273
2013-02-19,2.9200000762939453
2013-02-20,2.640000104904175
2013-02-21,2.5999999046325684
2013-02-22,2.5999999046325684
2013-02-25,2.4800000190734863
2013-02-26,2.759999990463257
2013-02-27,2.5999999046325684
2013-02-28,2.5199999809265137
2013-03-01,2.319999933242798
2013-03-04,2.5999999046325684
2013-03-05,2.440000057220459
2013-03-06,2.2799999713897705
2013-03-07,2.2039999961853027
2013-03-08,2.2079999446868896
2013-03-11,2.359999895095825
2013-03-12,3.0799999237060547
2013-03-13,2.9200000762939453
2013-03-14,2.5999999046325684
2013-03-15,2.7200000286102295
2013-03-18,3.0
2013-03-19,3.0399999618530273
2013-03-20,3.059999942779541
2013-03-21,3.059999942779541
2013-03-22,3.0
2013-03-25,3.0399999618530273
2013-03-26,2.9600000381469727
2013-03-27,3.0
2013-03-28,2.819999933242798
2013-04-01,2.8399999141693115
2013-04-02,2.9200000762939453
2013-04-03,2.9200000762939453
2013-04-04,2.799999952316284
2013-04-05,2.799999952316284
2013-04-08,2.5999999046325684
2013-04-09,2.640000104904175
2013-04-10,2.799999952316284
2013-04-11,2.799999952316284
2013-04-12,2.799999952316284
2013-04-15,2.680000066757202
2013-04-16,2.680000066757202
2013-04-17,2.5999999046325684
2013-04-18,2.5999999046325684
2013-04-19,2.7200000286102295
2013-04-22,2.5399999618530273
2013-04-23,2.5999999046325684
2013-04-24,2.640000104904175
2013-04-25,2.559999942779541
2013-04-26,2.5399999618530273
2013-04-29,2.5
2013-04-30,2.5999999046325684
2013-05-01,2.740000009536743
2013-05-02,2.700000047683716
2013-05-03,2.559999942779541
2013-05-06,2.4000000953674316
2013-05-07,2.0999999046325684
2013-05-08,1.840000033378601
2013-05-09,1.899999976158142
2013-05-10,1.840000033378601
2013-05-13,1.9199999570846558
2013-05-14,1.840000033378601
2013-05-15,1.9199999570846558
2013-05-16,1.9600000381469727
2013-05-17,2.1600000858306885
2013-05-20,2.119999885559082
2013-05-21,2.200000047683716
2013-05-22,2.0799999237060547
2013-05-23,2.0
2013-05-24,1.899999976158142
2013-05-28,1.9199999570846558
2013-05-29,2.319999933242798
2013-05-30,2.559999942779541
2013-05-31,2.559999942779541
2013-06-03,2.559999942779541
2013-06-04,2.940000057220459
2013-06-05,3.1600000858306885
2013-06-06,3.3399999141693115
2013-06-07,3.4000000953674316
2013-06-10,2.8399999141693115
2013-06-11,3.0
2013-06-12,2.819999933242798
2013-06-13,2.799999952316284
2013-06-14,2.759999990463257
2013-06-17,3.0799999237060547
2013-06-18,2.940000057220459
2013-06-19,2.7799999713897705
2013-06-20,2.759999990463257
2013-06-21,2.759999990463257
2013-06-24,2.440000057220459
2013-06-25,2.4800000190734863
2013-06-26,2.1600000858306885
2013-06-27,2.299999952316284
2013-06-28,2.4000000953674316
2013-07-01,2.240000009536743
2013-07-02,2.4800000190734863
2013-07-03,2.559999942779541
2013-07-05,2.4200000762939453
2013-07-08,2.319999933242798
2013-07-09,2.240000009536743
2013-07-10,2.4000000953674316
2013-07-11,2.240000009536743
2013-07-12,2.319999933242798
2013-07-15,2.4000000953674316
2013-07-16,2.259999990463257
2013-07-17,2.2799999713897705
2013-07-18,2.319999933242798
2013-07-19,2.2799999713897705
2013-07-22,2.059999942779541
2013-07-23,2.180000066757202
2013-07-24,2.1600000858306885
2013-07-25,2.0
2013-07-26,2.0
2013-07-29,2.0799999237060547
2013-07-30,2.0399999618530273
2013-07-31,2.0
2013-08-01,2.0399999618530273
2013-08-02,1.968000054359436
2013-08-05,2.0399999618530273
2013-08-06,2.4000000953674316
2013-08-07,2.740000009536743
2013-08-08,2.9600000381469727
2013-08-09,2.8399999141693115
2013-08-12,2.7200000286102295
2013-08-13,2.9200000762939453
2013-08-14,3.0399999618530273
2013-08-15,2.9600000381469727
2013-08-16,3.0399999618530273
2013-08-19,3.0
2013-08-20,2.9200000762939453
2013-08-21,2.9200000762939453
2013-08-22,2.7239999771118164
2013-08-23,2.5199999809265137
2013-08-26,2.319999933242798
2013-08-27,2.2799999713897705
2013-08-28,2.4000000953674316
2013-08-29,2.5199999809265137
2013-08-30,2.444000005722046
2013-09-03,2.5999999046325684
2013-09-04,2.3399999141693115
2013-09-05,2.5399999618530273
2013-09-06,2.559999942779541
2013-09-09,2.4800000190734863
2013-09-10,2.4200000762939453
2013-09-11,2.7200000286102295
2013-09-12,2.4839999675750732
2013-09-13,2.5360000133514404
2013-09-16,2.559999942779541
2013-09-17,2.436000108718872
2013-09-18,2.359999895095825
2013-09-19,2.299999952316284
2013-09-20,2.3399999141693115
2013-09-23,2.440000057220459
2013-09-24,2.359999895095825
2013-09-25,2.640000104904175
2013-09-26,2.7200000286102295
2013-09-27,2.5999999046325684
2013-09-30,2.5999999046325684
2013-10-01,2.5999999046325684
2013-10-02,2.5199999809265137
2013-10-03,2.5280001163482666
2013-10-04,2.4800000190734863
2013-10-07,2.5199999809265137
2013-10-08,2.5199999809265137
2013-10-09,2.640000104904175
2013-10-10,2.5999999046325684
2013-10-11,2.559999942779541
2013-10-14,2.5199999809265137
2013-10-15,2.380000114440918
2013-10-16,2.440000057220459
2013-10-17,2.4000000953674316
2013-10-18,2.3399999141693115
2013-10-21,2.359999895095825
2013-10-22,2.319999933242798
2013-10-23,2.2039999961853027
2013-10-24,2.1600000858306885
2013-10-25,2.0799999237060547
2013-10-28,2.0799999237060547
2013-10-29,2.140000104904175
2013-10-30,2.0799999237060547
2013-10-31,2.0399999618530273
2013-11-01,2.0
2013-11-04,2.0
2013-11-05,1.9600000381469727
2013-11-06,1.9600000381469727
2013-11-07,1.9600000381469727
2013-11-08,1.4800000190734863
2013-11-11,1.6399999856948853
2013-11-12,1.8799999952316284
2013-11-13,2.0
2013-11-14,1.9199999570846558
2013-11-15,1.940000057220459
2013-11-18,1.8600000143051147
2013-11-19,1.7799999713897705
2013-11-20,1.7400000095367432
2013-11-21,1.840000033378601
2013-11-22,1.7200000286102295
2013-11-25,1.7000000476837158
2013-11-26,1.7000000476837158
2013-11-27,1.6399999856948853
2013-11-29,1.7799999713897705
2013-12-02,1.600000023841858
2013-12-03,1.5800000429153442
2013-12-04,1.3600000143051147
2013-12-05,1.5199999809265137
2013-12-06,1.5199999809265137
2013-12-09,1.4800000190734863
2013-12-10,1.440000057220459
2013-12-11,1.2599999904632568
2013-12-12,1.315999984741211
2013-12-13,1.5
2013-12-16,1.5399999618530273
2013-12-17,1.2000000476837158
2013-12-18,1.0399999618530273
2013-12-19,1.0199999809265137
2013-12-20,1.0
2013-12-23,1.0399999618530273
2013-12-24,1.0
2013-12-26,1.0399999618530273
2013-12-27,1.0
2013-12-30,1.0
2013-12-31,1.0
2014-01-02,1.1200000047683716
2014-01-03,1.0199999809265137
2014-01-06,1.0800000429153442
2014-01-07,1.0160000324249268
2014-01-08,1.0399999618530273
2014-01-09,1.0800000429153442
2014-01-10,1.0800000429153442
2014-01-13,1.3200000524520874
2014-01-14,1.5199999809265137
2014-01-15,1.399999976158142
2014-01-16,1.399999976158142
2014-01-17,1.3200000524520874
2014-01-21,1.440000057220459
2014-01-22,1.4800000190734863
2014-01-23,1.4800000190734863
2014-01-24,1.4199999570846558
2014-01-27,1.4600000381469727
2014-01-28,1.4600000381469727
2014-01-29,1.3200000524520874
2014-01-30,1.3799999952316284
2014-01-31,1.3600000143051147
2014-02-03,1.2000000476837158
2014-02-04,1.3200000524520874
2014-02-05,1.3600000143051147
2014-02-06,1.2599999904632568
2014-02-07,1.3760000467300415
2014-02-10,1.3600000143051147
2014-02-11,1.2000000476837158
2014-02-12,1.2000000476837158
2014-02-13,1.2400000095367432
2014-02-14,1.159999966621399
2014-02-18,1.1200000047683716
2014-02-19,1.1440000534057617
2014-02-20,1.2400000095367432
2014-02-21,1.1440000534057617
2014-02-24,1.2000000476837158
2014-02-25,1.600000023841858
2014-02-26,1.8240000009536743
2014-02-27,1.600000023841858
2014-02-28,1.4199999570846558
2014-03-03,1.4199999570846558
2014-03-04,1.4800000190734863
2014-03-05,1.5800000429153442
2014-03-06,1.7519999742507935
2014-03-07,1.6799999475479126
