,EGRX
2017-11-13,54.02000045776367
2017-11-14,55.15999984741211
2017-11-15,56.11000061035156
2017-11-16,56.97999954223633
2017-11-17,57.400001525878906
2017-11-20,56.849998474121094
2017-11-21,56.95000076293945
2017-11-22,56.83000183105469
2017-11-24,57.060001373291016
2017-11-27,55.599998474121094
2017-11-28,56.959999084472656
2017-11-29,58.16999816894531
2017-11-30,59.060001373291016
2017-12-01,59.119998931884766
2017-12-04,60.83000183105469
2017-12-05,58.0099983215332
2017-12-06,58.13999938964844
2017-12-07,57.52000045776367
2017-12-08,58.15999984741211
2017-12-11,59.68000030517578
2017-12-12,57.52000045776367
2017-12-13,58.72999954223633
2017-12-14,55.68000030517578
2017-12-15,57.400001525878906
2017-12-18,55.15999984741211
2017-12-19,56.11000061035156
2017-12-20,53.70000076293945
2017-12-21,54.779998779296875
2017-12-22,54.369998931884766
2017-12-26,54.7599983215332
2017-12-27,54.15999984741211
2017-12-28,54.7400016784668
2017-12-29,53.41999816894531
2018-01-02,58.209999084472656
2018-01-03,58.689998626708984
2018-01-04,58.58000183105469
2018-01-05,59.13999938964844
2018-01-08,58.349998474121094
2018-01-09,58.84000015258789
2018-01-10,59.439998626708984
2018-01-11,62.560001373291016
2018-01-12,62.09000015258789
2018-01-16,59.93000030517578
2018-01-17,58.5
2018-01-18,58.91999816894531
2018-01-19,58.84000015258789
2018-01-22,60.58000183105469
2018-01-23,60.93000030517578
2018-01-24,59.77000045776367
2018-01-25,59.959999084472656
2018-01-26,59.810001373291016
2018-01-29,62.029998779296875
2018-01-30,59.02000045776367
2018-01-31,59.77000045776367
2018-02-01,59.43000030517578
2018-02-02,58.369998931884766
2018-02-05,57.119998931884766
2018-02-06,58.36000061035156
2018-02-07,59.54999923706055
2018-02-08,56.06999969482422
2018-02-09,56.810001373291016
2018-02-12,59.38999938964844
2018-02-13,60.88999938964844
2018-02-14,61.68000030517578
2018-02-15,64.8499984741211
2018-02-16,64.77999877929688
2018-02-20,62.95000076293945
2018-02-21,63.45000076293945
2018-02-22,65.0199966430664
2018-02-23,66.86000061035156
2018-02-26,60.91999816894531
2018-02-27,57.08000183105469
2018-02-28,56.13999938964844
2018-03-01,54.959999084472656
2018-03-02,53.630001068115234
2018-03-05,54.650001525878906
2018-03-06,55.900001525878906
2018-03-07,57.04999923706055
2018-03-08,58.279998779296875
2018-03-09,57.65999984741211
2018-03-12,58.349998474121094
2018-03-13,56.02000045776367
2018-03-14,55.68000030517578
2018-03-15,52.689998626708984
2018-03-16,53.900001525878906
2018-03-19,52.209999084472656
2018-03-20,52.380001068115234
2018-03-21,54.20000076293945
2018-03-22,53.25
2018-03-23,52.22999954223633
2018-03-26,52.47999954223633
2018-03-27,53.029998779296875
2018-03-28,52.15999984741211
2018-03-29,52.689998626708984
2018-04-02,51.25
2018-04-03,51.540000915527344
2018-04-04,52.900001525878906
2018-04-05,52.029998779296875
2018-04-06,52.0
2018-04-09,51.880001068115234
2018-04-10,52.310001373291016
2018-04-11,53.099998474121094
2018-04-12,52.11000061035156
2018-04-13,52.40999984741211
2018-04-16,53.560001373291016
2018-04-17,53.7599983215332
2018-04-18,55.86000061035156
2018-04-19,55.15999984741211
2018-04-20,54.939998626708984
2018-04-23,55.2400016784668
2018-04-24,55.0099983215332
2018-04-25,55.119998931884766
2018-04-26,53.02000045776367
2018-04-27,53.9900016784668
2018-04-30,52.0099983215332
2018-05-01,52.83000183105469
2018-05-02,52.470001220703125
2018-05-03,52.810001373291016
2018-05-04,55.9900016784668
2018-05-07,56.36000061035156
2018-05-08,58.04999923706055
2018-05-09,60.130001068115234
2018-05-10,62.380001068115234
2018-05-11,65.56999969482422
2018-05-14,64.5199966430664
2018-05-15,66.0
2018-05-16,67.7300033569336
2018-05-17,68.58999633789062
2018-05-18,65.36000061035156
2018-05-21,64.45999908447266
2018-05-22,66.52999877929688
2018-05-23,65.83999633789062
2018-05-24,67.30000305175781
2018-05-25,66.73999786376953
2018-05-29,65.51000213623047
2018-05-30,66.94000244140625
2018-05-31,67.41000366210938
2018-06-01,67.16000366210938
2018-06-04,67.68000030517578
2018-06-05,67.23999786376953
2018-06-06,68.98999786376953
2018-06-07,67.87000274658203
2018-06-08,72.04000091552734
2018-06-11,71.48999786376953
2018-06-12,74.38999938964844
2018-06-13,76.62000274658203
2018-06-14,73.44000244140625
2018-06-15,71.97000122070312
2018-06-18,72.80999755859375
2018-06-19,75.30999755859375
2018-06-20,74.44000244140625
2018-06-21,75.6500015258789
2018-06-22,76.01000213623047
2018-06-25,73.70999908447266
2018-06-26,74.68000030517578
2018-06-27,74.45999908447266
2018-06-28,75.93000030517578
2018-06-29,75.66000366210938
2018-07-02,76.4800033569336
2018-07-03,75.91000366210938
2018-07-05,76.52999877929688
2018-07-06,78.22000122070312
2018-07-09,79.29000091552734
2018-07-10,81.66999816894531
2018-07-11,81.91999816894531
2018-07-12,82.47000122070312
2018-07-13,79.66000366210938
2018-07-16,79.83000183105469
2018-07-17,81.9800033569336
2018-07-18,82.4800033569336
2018-07-19,83.86000061035156
2018-07-20,83.38999938964844
2018-07-23,81.93000030517578
2018-07-24,81.12000274658203
2018-07-25,81.91000366210938
2018-07-26,81.66000366210938
2018-07-27,80.44999694824219
2018-07-30,78.87000274658203
2018-07-31,79.25
2018-08-01,78.73999786376953
2018-08-02,75.25
2018-08-03,77.69999694824219
2018-08-06,77.13999938964844
2018-08-07,77.4000015258789
2018-08-08,78.54000091552734
2018-08-09,78.48999786376953
2018-08-10,79.33999633789062
2018-08-13,78.9000015258789
2018-08-14,79.36000061035156
2018-08-15,77.9000015258789
2018-08-16,80.61000061035156
2018-08-17,78.13999938964844
2018-08-20,79.12999725341797
2018-08-21,80.41999816894531
2018-08-22,81.58999633789062
2018-08-23,80.79000091552734
2018-08-24,80.5999984741211
2018-08-27,80.29000091552734
2018-08-28,81.55000305175781
2018-08-29,81.62999725341797
2018-08-30,68.33999633789062
2018-08-31,69.12999725341797
2018-09-04,66.95999908447266
2018-09-05,68.62999725341797
2018-09-06,66.6500015258789
2018-09-07,66.88999938964844
2018-09-10,67.48999786376953
2018-09-11,67.5999984741211
2018-09-12,67.0
2018-09-13,66.72000122070312
2018-09-14,66.66000366210938
2018-09-17,67.02999877929688
2018-09-18,67.83999633789062
2018-09-19,67.66999816894531
2018-09-20,69.01000213623047
2018-09-21,67.38999938964844
2018-09-24,68.69000244140625
2018-09-25,67.5199966430664
2018-09-26,68.2699966430664
2018-09-27,68.93000030517578
2018-09-28,69.33000183105469
2018-10-01,67.7300033569336
2018-10-02,67.51000213623047
2018-10-03,67.48999786376953
2018-10-04,67.44999694824219
2018-10-05,65.1500015258789
2018-10-08,63.43000030517578
2018-10-09,62.970001220703125
2018-10-10,61.599998474121094
2018-10-11,59.97999954223633
2018-10-12,60.13999938964844
2018-10-15,60.36000061035156
2018-10-16,61.9900016784668
2018-10-17,61.029998779296875
2018-10-18,59.4900016784668
2018-10-19,58.08000183105469
2018-10-22,58.11000061035156
2018-10-23,58.22999954223633
2018-10-24,55.29999923706055
2018-10-25,57.33000183105469
2018-10-26,57.220001220703125
2018-10-29,56.900001525878906
2018-10-30,47.5
2018-10-31,49.2400016784668
2018-11-01,52.22999954223633
2018-11-02,51.06999969482422
2018-11-05,51.7400016784668
2018-11-06,52.02000045776367
2018-11-07,53.31999969482422
2018-11-08,53.189998626708984
2018-11-09,51.95000076293945
2018-11-12,50.4900016784668
2018-11-13,50.61000061035156
2018-11-14,49.47999954223633
2018-11-15,50.439998626708984
2018-11-16,50.65999984741211
2018-11-19,49.400001525878906
2018-11-20,47.56999969482422
2018-11-21,48.689998626708984
2018-11-23,48.47999954223633
2018-11-26,48.20000076293945
2018-11-27,48.7599983215332
2018-11-28,49.81999969482422
2018-11-29,49.779998779296875
2018-11-30,50.400001525878906
2018-12-03,49.22999954223633
2018-12-04,47.130001068115234
2018-12-06,47.130001068115234
2018-12-07,43.900001525878906
2018-12-10,44.439998626708984
2018-12-11,44.09000015258789
2018-12-12,44.33000183105469
2018-12-13,43.11000061035156
2018-12-14,43.939998626708984
2018-12-17,44.27000045776367
2018-12-18,43.31999969482422
2018-12-19,39.290000915527344
2018-12-20,38.22999954223633
2018-12-21,36.7400016784668
2018-12-24,36.720001220703125
2018-12-26,39.849998474121094
2018-12-27,38.90999984741211
2018-12-28,39.22999954223633
2018-12-31,40.290000915527344
2019-01-02,40.70000076293945
2019-01-03,38.97999954223633
2019-01-04,41.189998626708984
2019-01-07,41.33000183105469
2019-01-08,40.93000030517578
2019-01-09,41.45000076293945
2019-01-10,42.220001220703125
2019-01-11,42.2599983215332
2019-01-14,41.29999923706055
2019-01-15,42.0099983215332
2019-01-16,41.68000030517578
2019-01-17,43.560001373291016
2019-01-18,44.400001525878906
2019-01-22,42.040000915527344
2019-01-23,42.400001525878906
2019-01-24,41.77000045776367
2019-01-25,42.849998474121094
2019-01-28,40.33000183105469
2019-01-29,41.369998931884766
2019-01-30,41.70000076293945
2019-01-31,42.2599983215332
2019-02-01,41.869998931884766
2019-02-04,42.43000030517578
2019-02-05,41.40999984741211
2019-02-06,41.04999923706055
2019-02-07,39.27000045776367
2019-02-08,39.470001220703125
2019-02-11,38.65999984741211
2019-02-12,39.34000015258789
2019-02-13,39.529998779296875
2019-02-14,40.529998779296875
2019-02-15,41.900001525878906
2019-02-19,41.84000015258789
2019-02-20,43.369998931884766
2019-02-21,45.2400016784668
2019-02-22,46.22999954223633
2019-02-25,47.790000915527344
2019-02-26,46.7400016784668
2019-02-27,48.81999969482422
2019-02-28,50.06999969482422
2019-03-01,51.81999969482422
2019-03-04,49.06999969482422
2019-03-05,48.75
2019-03-06,47.95000076293945
2019-03-07,47.56999969482422
2019-03-08,47.66999816894531
2019-03-11,47.88999938964844
2019-03-12,48.13999938964844
2019-03-13,48.209999084472656
2019-03-14,47.33000183105469
2019-03-15,47.02000045776367
2019-03-18,49.16999816894531
2019-03-19,48.849998474121094
2019-03-20,47.88999938964844
2019-03-21,50.619998931884766
2019-03-22,47.150001525878906
2019-03-25,48.41999816894531
2019-03-26,49.13999938964844
2019-03-27,49.0
2019-03-28,50.0
2019-03-29,50.4900016784668
2019-04-01,50.18000030517578
2019-04-02,50.720001220703125
2019-04-03,50.11000061035156
2019-04-04,50.20000076293945
2019-04-05,48.689998626708984
2019-04-08,49.22999954223633
2019-04-09,46.61000061035156
2019-04-10,47.709999084472656
2019-04-11,47.25
2019-04-12,46.68000030517578
2019-04-15,47.5099983215332
2019-04-16,50.0
2019-04-17,47.11000061035156
2019-04-18,47.810001373291016
2019-04-22,48.540000915527344
2019-04-23,52.040000915527344
2019-04-24,51.720001220703125
2019-04-25,52.720001220703125
2019-04-26,53.43000030517578
2019-04-29,52.939998626708984
2019-04-30,51.40999984741211
2019-05-01,49.61000061035156
2019-05-02,49.060001373291016
2019-05-03,51.119998931884766
2019-05-06,53.279998779296875
2019-05-07,56.95000076293945
2019-05-08,58.45000076293945
2019-05-09,57.150001525878906
2019-05-10,57.349998474121094
2019-05-13,55.56999969482422
2019-05-14,55.880001068115234
2019-05-15,54.790000915527344
2019-05-16,54.709999084472656
2019-05-17,54.029998779296875
2019-05-20,53.939998626708984
2019-05-21,55.52000045776367
2019-05-22,52.88999938964844
2019-05-23,53.540000915527344
2019-05-24,54.29999923706055
2019-05-28,52.869998931884766
2019-05-29,52.75
2019-05-30,51.11000061035156
2019-05-31,50.810001373291016
2019-06-03,51.7599983215332
2019-06-04,53.77000045776367
2019-06-05,52.5099983215332
2019-06-06,51.2599983215332
2019-06-07,52.38999938964844
2019-06-10,50.790000915527344
2019-06-11,49.56999969482422
2019-06-12,51.029998779296875
2019-06-13,51.68000030517578
2019-06-14,51.9900016784668
2019-06-17,52.91999816894531
2019-06-18,53.72999954223633
2019-06-19,54.06999969482422
2019-06-20,55.15999984741211
2019-06-21,55.31999969482422
2019-06-24,53.31999969482422
2019-06-25,52.61000061035156
2019-06-26,53.0
2019-06-27,55.0
2019-06-28,55.68000030517578
2019-07-01,56.650001525878906
2019-07-02,55.86000061035156
2019-07-03,57.63999938964844
2019-07-05,56.41999816894531
2019-07-08,55.5099983215332
2019-07-09,57.5099983215332
2019-07-10,56.58000183105469
2019-07-11,53.88999938964844
2019-07-12,54.20000076293945
2019-07-15,54.95000076293945
2019-07-16,54.41999816894531
2019-07-17,54.43000030517578
2019-07-18,54.65999984741211
2019-07-19,53.849998474121094
2019-07-22,54.619998931884766
2019-07-23,54.41999816894531
2019-07-24,56.959999084472656
2019-07-25,55.060001373291016
2019-07-26,55.5
2019-07-29,55.47999954223633
2019-07-30,56.45000076293945
2019-07-31,54.86000061035156
2019-08-01,53.59000015258789
2019-08-02,53.5099983215332
2019-08-05,53.25
2019-08-06,53.630001068115234
2019-08-07,55.09000015258789
2019-08-08,56.93000030517578
2019-08-09,56.9900016784668
2019-08-12,56.83000183105469
2019-08-13,57.709999084472656
2019-08-14,56.18000030517578
2019-08-15,56.459999084472656
2019-08-16,58.060001373291016
2019-08-19,58.93000030517578
2019-08-20,58.150001525878906
2019-08-21,59.0099983215332
2019-08-22,58.220001220703125
2019-08-23,55.91999816894531
2019-08-26,56.9900016784668
2019-08-27,55.54999923706055
2019-08-28,55.470001220703125
2019-08-29,56.279998779296875
2019-08-30,56.38999938964844
2019-09-03,55.439998626708984
2019-09-04,55.59000015258789
2019-09-05,56.20000076293945
2019-09-06,54.9900016784668
2019-09-09,56.529998779296875
2019-09-10,57.9900016784668
2019-09-11,59.97999954223633
2019-09-12,59.189998626708984
2019-09-13,57.599998474121094
2019-09-16,58.7599983215332
2019-09-17,59.150001525878906
2019-09-18,58.040000915527344
2019-09-19,58.68000030517578
2019-09-20,56.72999954223633
2019-09-23,56.83000183105469
2019-09-24,54.869998931884766
2019-09-25,55.290000915527344
2019-09-26,55.31999969482422
2019-09-27,56.43000030517578
2019-09-30,56.56999969482422
2019-10-01,56.41999816894531
2019-10-02,56.959999084472656
2019-10-03,59.099998474121094
2019-10-04,59.06999969482422
2019-10-07,59.810001373291016
2019-10-08,58.880001068115234
2019-10-09,59.31999969482422
2019-10-10,60.189998626708984
2019-10-11,60.04999923706055
2019-10-14,60.72999954223633
2019-10-15,61.9900016784668
2019-10-16,61.900001525878906
2019-10-17,62.5099983215332
2019-10-18,61.709999084472656
2019-10-21,62.349998474121094
2019-10-22,62.34000015258789
2019-10-23,62.060001373291016
2019-10-24,62.290000915527344
2019-10-25,63.779998779296875
2019-10-28,63.599998474121094
2019-10-29,64.0
2019-10-30,63.40999984741211
2019-10-31,62.70000076293945
2019-11-01,64.30999755859375
2019-11-04,63.13999938964844
2019-11-05,60.83000183105469
2019-11-06,60.13999938964844
2019-11-07,61.36000061035156
2019-11-08,63.16999816894531
2019-11-11,61.810001373291016
2019-11-12,58.34000015258789
2019-11-13,58.400001525878906
2019-11-14,56.810001373291016
2019-11-15,57.20000076293945
2019-11-18,56.83000183105469
2019-11-19,58.0
2019-11-20,55.97999954223633
2019-11-21,54.31999969482422
2019-11-22,55.060001373291016
2019-11-25,56.220001220703125
2019-11-26,55.790000915527344
2019-11-27,56.59000015258789
2019-11-29,58.47999954223633
2019-12-02,56.779998779296875
2019-12-03,56.900001525878906
2019-12-04,55.709999084472656
2019-12-05,55.43000030517578
2019-12-06,56.43000030517578
2019-12-09,56.81999969482422
2019-12-10,59.25
2019-12-11,58.75
2019-12-12,59.13999938964844
2019-12-13,60.0
2019-12-16,60.369998931884766
2019-12-17,60.45000076293945
2019-12-18,60.125
2019-12-19,60.43000030517578
2019-12-20,60.130001068115234
2019-12-23,60.400001525878906
2019-12-24,61.529998779296875
2019-12-26,60.119998931884766
2019-12-27,59.959999084472656
2019-12-30,59.88999938964844
2019-12-31,60.08000183105469
2020-01-02,60.029998779296875
2020-01-03,59.79499816894531
2020-01-06,58.0099983215332
2020-01-07,57.380001068115234
2020-01-08,58.0099983215332
2020-01-09,58.630001068115234
2020-01-10,58.38999938964844
2020-01-13,60.06999969482422
2020-01-14,57.959999084472656
2020-01-15,58.2599983215332
2020-01-16,59.54999923706055
2020-01-17,58.970001220703125
2020-01-21,58.369998931884766
2020-01-22,57.90999984741211
2020-01-23,57.97999954223633
2020-01-24,56.93000030517578
2020-01-27,56.290000915527344
2020-01-28,56.7400016784668
2020-01-29,55.7599983215332
2020-01-30,54.849998474121094
2020-01-31,53.81999969482422
2020-02-03,54.470001220703125
2020-02-04,55.5
2020-02-05,57.720001220703125
2020-02-06,58.310001373291016
2020-02-07,57.400001525878906
2020-02-10,57.08000183105469
2020-02-11,56.86000061035156
2020-02-12,55.79999923706055
2020-02-13,53.689998626708984
2020-02-14,52.709999084472656
2020-02-18,53.209999084472656
2020-02-19,52.869998931884766
2020-02-20,52.29999923706055
2020-02-21,52.16999816894531
2020-02-24,51.099998474121094
2020-02-25,49.31999969482422
2020-02-26,48.689998626708984
2020-02-27,46.93000030517578
2020-02-28,45.900001525878906
2020-03-02,41.86000061035156
2020-03-03,43.9900016784668
2020-03-04,43.0
2020-03-05,40.959999084472656
2020-03-06,40.849998474121094
2020-03-09,37.45000076293945
2020-03-10,39.58000183105469
2020-03-11,39.06999969482422
2020-03-12,34.369998931884766
2020-03-13,39.310001373291016
2020-03-16,36.95000076293945
2020-03-17,38.29999923706055
2020-03-18,38.560001373291016
2020-03-19,39.36000061035156
2020-03-20,36.869998931884766
2020-03-23,38.66999816894531
2020-03-24,40.939998626708984
2020-03-25,41.459999084472656
2020-03-26,42.459999084472656
2020-03-27,40.130001068115234
2020-03-30,45.310001373291016
2020-03-31,46.0
2020-04-01,43.2400016784668
2020-04-02,45.13999938964844
2020-04-03,43.529998779296875
2020-04-06,47.33000183105469
2020-04-07,47.38999938964844
2020-04-08,47.5
2020-04-09,48.52000045776367
2020-04-13,48.31999969482422
2020-04-14,48.31999969482422
2020-04-15,48.040000915527344
2020-04-16,51.470001220703125
2020-04-17,52.27000045776367
2020-04-20,51.459999084472656
2020-04-21,47.75
2020-04-22,49.77000045776367
2020-04-23,50.33000183105469
2020-04-24,51.380001068115234
2020-04-27,51.66999816894531
2020-04-28,53.7599983215332
2020-04-29,53.720001220703125
2020-04-30,50.97999954223633
2020-05-01,52.15999984741211
2020-05-04,52.34000015258789
2020-05-05,54.25
2020-05-06,53.439998626708984
2020-05-07,53.33000183105469
2020-05-08,55.02000045776367
2020-05-11,54.56999969482422
2020-05-12,54.459999084472656
2020-05-13,52.060001373291016
2020-05-14,50.27000045776367
2020-05-15,52.560001373291016
2020-05-18,54.33000183105469
2020-05-19,53.27000045776367
2020-05-20,53.52000045776367
2020-05-21,53.209999084472656
2020-05-22,53.06999969482422
2020-05-26,53.61000061035156
2020-05-27,53.40999984741211
2020-05-28,51.91999816894531
2020-05-29,51.2599983215332
2020-06-01,51.970001220703125
2020-06-02,52.459999084472656
2020-06-03,49.540000915527344
2020-06-04,47.790000915527344
2020-06-05,49.47999954223633
2020-06-08,49.400001525878906
2020-06-09,48.9900016784668
2020-06-10,47.9900016784668
2020-06-11,45.959999084472656
2020-06-12,43.439998626708984
2020-06-15,44.38999938964844
2020-06-16,45.7400016784668
2020-06-17,45.66999816894531
2020-06-18,46.220001220703125
2020-06-19,45.06999969482422
2020-06-22,48.02000045776367
2020-06-23,48.58000183105469
2020-06-24,47.77000045776367
2020-06-25,48.08000183105469
2020-06-26,46.7400016784668
2020-06-29,48.02000045776367
2020-06-30,47.97999954223633
2020-07-01,48.900001525878906
2020-07-02,48.459999084472656
2020-07-06,47.619998931884766
2020-07-07,46.86000061035156
2020-07-08,46.349998474121094
2020-07-09,47.220001220703125
2020-07-10,48.45000076293945
2020-07-13,48.220001220703125
2020-07-14,48.529998779296875
2020-07-15,50.79999923706055
2020-07-16,51.279998779296875
2020-07-17,51.27000045776367
2020-07-20,50.599998474121094
2020-07-21,50.63999938964844
2020-07-22,49.83000183105469
2020-07-23,48.880001068115234
2020-07-24,47.66999816894531
2020-07-27,49.15999984741211
2020-07-28,47.400001525878906
2020-07-29,47.95000076293945
2020-07-30,47.72999954223633
2020-07-31,46.38999938964844
2020-08-03,47.720001220703125
2020-08-04,48.119998931884766
2020-08-05,48.84000015258789
2020-08-06,47.494998931884766
2020-08-07,47.0
2020-08-10,43.2599983215332
2020-08-11,43.119998931884766
2020-08-12,43.720001220703125
2020-08-13,42.974998474121094
2020-08-14,42.90999984741211
2020-08-17,43.029998779296875
2020-08-18,42.630001068115234
2020-08-19,42.31999969482422
2020-08-20,41.400001525878906
2020-08-21,41.22999954223633
2020-08-24,40.95000076293945
2020-08-25,40.400001525878906
2020-08-26,40.2599983215332
2020-08-27,39.84000015258789
2020-08-28,39.58000183105469
2020-08-31,39.68000030517578
2020-09-01,38.119998931884766
2020-09-02,38.619998931884766
2020-09-03,38.060001373291016
2020-09-04,37.25
2020-09-08,37.220001220703125
2020-09-09,37.29999923706055
2020-09-10,37.189998626708984
2020-09-11,37.02000045776367
2020-09-14,37.959999084472656
2020-09-15,38.68000030517578
2020-09-16,38.900001525878906
2020-09-17,39.349998474121094
2020-09-18,39.83000183105469
2020-09-21,39.68000030517578
2020-09-22,39.79999923706055
2020-09-23,39.540000915527344
2020-09-24,41.119998931884766
2020-09-25,41.61000061035156
2020-09-28,41.27000045776367
2020-09-29,41.880001068115234
2020-09-30,42.47999954223633
2020-10-01,43.06999969482422
2020-10-02,41.720001220703125
2020-10-05,42.869998931884766
2020-10-06,42.900001525878906
2020-10-07,43.630001068115234
2020-10-08,45.25
2020-10-09,46.349998474121094
2020-10-12,45.5099983215332
2020-10-13,45.720001220703125
2020-10-14,45.470001220703125
2020-10-15,46.220001220703125
2020-10-16,46.45000076293945
2020-10-19,45.90999984741211
2020-10-20,46.47999954223633
2020-10-21,46.470001220703125
2020-10-22,47.4900016784668
2020-10-23,46.81999969482422
2020-10-26,45.630001068115234
2020-10-27,46.09000015258789
2020-10-28,45.029998779296875
2020-10-29,46.18000030517578
2020-10-30,46.52000045776367
2020-11-02,49.220001220703125
2020-11-03,50.09000015258789
2020-11-04,51.34000015258789
2020-11-05,50.189998626708984
2020-11-06,48.290000915527344
2020-11-09,48.900001525878906
2020-11-10,49.849998474121094
2020-11-11,49.34000015258789
2020-11-12,48.790000915527344
2020-11-13,48.90999984741211
2020-11-16,49.130001068115234
2020-11-17,49.060001373291016
2020-11-18,47.040000915527344
2020-11-19,46.95000076293945
2020-11-20,46.72999954223633
2020-11-23,46.66999816894531
2020-11-24,46.86000061035156
2020-11-25,46.5
2020-11-27,47.310001373291016
2020-11-30,45.5
2020-12-01,46.70000076293945
2020-12-02,46.65999984741211
2020-12-03,46.9900016784668
2020-12-04,47.5099983215332
2020-12-07,46.77000045776367
2020-12-08,47.5099983215332
2020-12-09,46.81999969482422
2020-12-10,46.97999954223633
2020-12-11,45.31999969482422
2020-12-14,46.18000030517578
2020-12-15,47.02000045776367
2020-12-16,46.209999084472656
2020-12-17,46.459999084472656
2020-12-18,48.09000015258789
2020-12-21,47.439998626708984
2020-12-22,47.15999984741211
2020-12-23,47.130001068115234
2020-12-24,46.189998626708984
2020-12-28,46.41999816894531
2020-12-29,46.279998779296875
2020-12-30,46.5
2020-12-31,46.56999969482422
2021-01-04,48.65999984741211
2021-01-05,50.02000045776367
2021-01-06,50.02000045776367
2021-01-07,50.970001220703125
2021-01-08,49.689998626708984
2021-01-11,49.849998474121094
2021-01-12,49.779998779296875
2021-01-13,49.54999923706055
2021-01-14,50.72999954223633
2021-01-15,50.66999816894531
2021-01-19,50.13999938964844
2021-01-20,48.2599983215332
2021-01-21,48.08000183105469
2021-01-22,47.70000076293945
2021-01-25,48.84000015258789
2021-01-26,49.189998626708984
2021-01-27,48.099998474121094
2021-01-28,46.880001068115234
2021-01-29,46.66999816894531
2021-02-01,48.4900016784668
2021-02-02,49.31999969482422
2021-02-03,46.4900016784668
2021-02-04,48.34000015258789
2021-02-05,49.470001220703125
2021-02-08,50.45000076293945
2021-02-09,49.900001525878906
2021-02-10,49.959999084472656
2021-02-11,48.0099983215332
2021-02-12,46.349998474121094
2021-02-16,46.15999984741211
2021-02-17,47.7400016784668
2021-02-18,46.290000915527344
2021-02-19,45.470001220703125
2021-02-22,45.900001525878906
2021-02-23,45.47999954223633
2021-02-24,45.68000030517578
2021-02-25,45.779998779296875
2021-02-26,44.5
2021-03-01,45.380001068115234
2021-03-02,40.400001525878906
2021-03-03,40.31999969482422
2021-03-04,41.810001373291016
2021-03-05,43.25
2021-03-08,43.790000915527344
2021-03-09,44.459999084472656
2021-03-10,44.81999969482422
2021-03-11,45.459999084472656
2021-03-12,44.97999954223633
2021-03-15,44.630001068115234
2021-03-16,44.77000045776367
2021-03-17,45.150001525878906
2021-03-18,45.06999969482422
2021-03-19,45.29999923706055
2021-03-22,45.97999954223633
2021-03-23,43.650001525878906
2021-03-24,41.849998474121094
2021-03-25,42.099998474121094
2021-03-26,41.75
2021-03-29,41.0
2021-03-30,41.060001373291016
2021-03-31,41.7400016784668
2021-04-01,41.869998931884766
2021-04-05,41.279998779296875
2021-04-06,40.130001068115234
2021-04-07,39.630001068115234
2021-04-08,41.20000076293945
2021-04-09,41.560001373291016
2021-04-12,41.31999969482422
2021-04-13,42.130001068115234
2021-04-14,43.369998931884766
2021-04-15,44.310001373291016
2021-04-16,44.27000045776367
2021-04-19,42.619998931884766
2021-04-20,42.869998931884766
2021-04-21,43.75
2021-04-22,44.5
2021-04-23,44.040000915527344
2021-04-26,40.97999954223633
2021-04-27,41.81999969482422
2021-04-28,41.41999816894531
2021-04-29,40.93000030517578
2021-04-30,40.83000183105469
2021-05-03,41.970001220703125
2021-05-04,41.150001525878906
2021-05-05,40.619998931884766
2021-05-06,40.43000030517578
2021-05-07,41.650001525878906
2021-05-10,38.470001220703125
2021-05-11,39.70000076293945
2021-05-12,39.68000030517578
2021-05-13,40.66999816894531
2021-05-14,41.849998474121094
