,CSOD
2014-12-16,34.060001373291016
2014-12-17,35.7400016784668
2014-12-18,36.81999969482422
2014-12-19,36.81999969482422
2014-12-22,36.619998931884766
2014-12-23,36.79999923706055
2014-12-24,36.65999984741211
2014-12-26,36.599998474121094
2014-12-29,35.529998779296875
2014-12-30,34.95000076293945
2014-12-31,35.20000076293945
2015-01-02,34.400001525878906
2015-01-05,34.04999923706055
2015-01-06,33.65999984741211
2015-01-07,35.47999954223633
2015-01-08,37.47999954223633
2015-01-09,35.22999954223633
2015-01-12,34.70000076293945
2015-01-13,33.65999984741211
2015-01-14,32.970001220703125
2015-01-15,32.41999816894531
2015-01-16,33.20000076293945
2015-01-20,33.31999969482422
2015-01-21,33.97999954223633
2015-01-22,33.9900016784668
2015-01-23,34.4900016784668
2015-01-26,35.72999954223633
2015-01-27,34.459999084472656
2015-01-28,34.2400016784668
2015-01-29,34.540000915527344
2015-01-30,32.95000076293945
2015-02-02,32.880001068115234
2015-02-03,32.7400016784668
2015-02-04,32.540000915527344
2015-02-05,33.29999923706055
2015-02-06,33.45000076293945
2015-02-09,34.470001220703125
2015-02-10,35.93000030517578
2015-02-11,35.900001525878906
2015-02-12,33.0099983215332
2015-02-13,35.029998779296875
2015-02-17,35.47999954223633
2015-02-18,35.709999084472656
2015-02-19,35.52000045776367
2015-02-20,35.040000915527344
2015-02-23,34.029998779296875
2015-02-24,32.849998474121094
2015-02-25,33.20000076293945
2015-02-26,33.189998626708984
2015-02-27,31.969999313354492
2015-03-02,31.969999313354492
2015-03-03,32.2599983215332
2015-03-04,31.639999389648438
2015-03-05,31.600000381469727
2015-03-06,30.469999313354492
2015-03-09,30.68000030517578
2015-03-10,29.530000686645508
2015-03-11,29.549999237060547
2015-03-12,29.600000381469727
2015-03-13,29.760000228881836
2015-03-16,29.049999237060547
2015-03-17,29.020000457763672
2015-03-18,28.959999084472656
2015-03-19,29.290000915527344
2015-03-20,29.09000015258789
2015-03-23,29.239999771118164
2015-03-24,29.760000228881836
2015-03-25,29.09000015258789
2015-03-26,29.049999237060547
2015-03-27,29.489999771118164
2015-03-30,29.280000686645508
2015-03-31,28.889999389648438
2015-04-01,27.829999923706055
2015-04-02,28.15999984741211
2015-04-06,28.139999389648438
2015-04-07,28.309999465942383
2015-04-08,28.780000686645508
2015-04-09,29.43000030517578
2015-04-10,29.280000686645508
2015-04-13,28.780000686645508
2015-04-14,28.729999542236328
2015-04-15,29.950000762939453
2015-04-16,30.260000228881836
2015-04-17,29.56999969482422
2015-04-20,29.809999465942383
2015-04-21,29.170000076293945
2015-04-22,29.420000076293945
2015-04-23,29.719999313354492
2015-04-24,29.280000686645508
2015-04-27,28.989999771118164
2015-04-28,29.149999618530273
2015-04-29,29.25
2015-04-30,28.6299991607666
2015-05-01,28.229999542236328
2015-05-04,28.200000762939453
2015-05-05,28.520000457763672
2015-05-06,29.479999542236328
2015-05-07,30.040000915527344
2015-05-08,29.690000534057617
2015-05-11,29.469999313354492
2015-05-12,29.739999771118164
2015-05-13,30.170000076293945
2015-05-14,30.8799991607666
2015-05-15,30.84000015258789
2015-05-18,31.760000228881836
2015-05-19,31.850000381469727
2015-05-20,32.060001373291016
2015-05-21,32.09000015258789
2015-05-22,32.20000076293945
2015-05-26,31.770000457763672
2015-05-27,31.65999984741211
2015-05-28,31.799999237060547
2015-05-29,31.1299991607666
2015-06-01,31.420000076293945
2015-06-02,32.38999938964844
2015-06-03,32.88999938964844
2015-06-04,32.119998931884766
2015-06-05,32.720001220703125
2015-06-08,32.2400016784668
2015-06-09,31.979999542236328
2015-06-10,31.950000762939453
2015-06-11,31.770000457763672
2015-06-12,32.15999984741211
2015-06-15,32.34000015258789
2015-06-16,32.83000183105469
2015-06-17,33.22999954223633
2015-06-18,34.54999923706055
2015-06-19,34.90999984741211
2015-06-22,35.65999984741211
2015-06-23,35.720001220703125
2015-06-24,35.470001220703125
2015-06-25,35.90999984741211
2015-06-26,35.72999954223633
2015-06-29,34.90999984741211
2015-06-30,34.79999923706055
2015-07-01,34.779998779296875
2015-07-02,35.75
2015-07-06,35.2400016784668
2015-07-07,35.02000045776367
2015-07-08,34.4900016784668
2015-07-09,35.36000061035156
2015-07-10,35.52000045776367
2015-07-13,35.90999984741211
2015-07-14,36.08000183105469
2015-07-15,36.45000076293945
2015-07-16,36.68000030517578
2015-07-17,36.22999954223633
2015-07-20,36.27000045776367
2015-07-21,36.31999969482422
2015-07-22,35.93000030517578
2015-07-23,36.220001220703125
2015-07-24,37.349998474121094
2015-07-27,35.81999969482422
2015-07-28,35.7599983215332
2015-07-29,35.400001525878906
2015-07-30,35.290000915527344
2015-07-31,36.060001373291016
2015-08-03,36.7599983215332
2015-08-04,37.38999938964844
2015-08-05,38.029998779296875
2015-08-06,35.7400016784668
2015-08-07,36.38999938964844
2015-08-10,38.02000045776367
2015-08-11,38.38999938964844
2015-08-12,38.619998931884766
2015-08-13,38.47999954223633
2015-08-14,38.790000915527344
2015-08-17,38.47999954223633
2015-08-18,37.810001373291016
2015-08-19,38.11000061035156
2015-08-20,37.400001525878906
2015-08-21,36.95000076293945
2015-08-24,35.0099983215332
2015-08-25,34.06999969482422
2015-08-26,35.66999816894531
2015-08-27,36.02000045776367
2015-08-28,36.16999816894531
2015-08-31,35.7400016784668
2015-09-01,35.70000076293945
2015-09-02,36.15999984741211
2015-09-03,36.849998474121094
2015-09-04,36.41999816894531
2015-09-08,37.7400016784668
2015-09-09,37.310001373291016
2015-09-10,37.7400016784668
2015-09-11,37.810001373291016
2015-09-14,37.470001220703125
2015-09-15,38.61000061035156
2015-09-16,38.59000015258789
2015-09-17,38.720001220703125
2015-09-18,37.56999969482422
2015-09-21,37.93000030517578
2015-09-22,36.86000061035156
2015-09-23,36.56999969482422
2015-09-24,36.439998626708984
2015-09-25,35.15999984741211
2015-09-28,34.04999923706055
2015-09-29,32.65999984741211
2015-09-30,33.0
2015-10-01,33.130001068115234
2015-10-02,34.08000183105469
2015-10-05,35.220001220703125
2015-10-06,34.68000030517578
2015-10-07,35.54999923706055
2015-10-08,35.79999923706055
2015-10-09,36.400001525878906
2015-10-12,36.369998931884766
2015-10-13,36.189998626708984
2015-10-14,35.29999923706055
2015-10-15,36.22999954223633
2015-10-16,36.47999954223633
2015-10-19,35.459999084472656
2015-10-20,33.650001525878906
2015-10-21,32.08000183105469
2015-10-22,31.790000915527344
2015-10-23,32.0
2015-10-26,31.790000915527344
2015-10-27,31.059999465942383
2015-10-28,32.459999084472656
2015-10-29,30.6299991607666
2015-10-30,31.5
2015-11-02,32.400001525878906
2015-11-03,32.22999954223633
2015-11-04,32.90999984741211
2015-11-05,32.380001068115234
2015-11-06,35.459999084472656
2015-11-09,34.97999954223633
2015-11-10,35.189998626708984
2015-11-11,34.599998474121094
2015-11-12,35.20000076293945
2015-11-13,34.58000183105469
2015-11-16,34.439998626708984
2015-11-17,33.709999084472656
2015-11-18,34.119998931884766
2015-11-19,34.709999084472656
2015-11-20,34.849998474121094
2015-11-23,34.310001373291016
2015-11-24,34.31999969482422
2015-11-25,35.33000183105469
2015-11-27,35.70000076293945
2015-11-30,35.90999984741211
2015-12-01,35.630001068115234
2015-12-02,36.34000015258789
2015-12-03,35.099998474121094
2015-12-04,36.25
2015-12-07,36.0099983215332
2015-12-08,36.08000183105469
2015-12-09,36.0
2015-12-10,35.45000076293945
2015-12-11,34.970001220703125
2015-12-14,34.810001373291016
2015-12-15,34.619998931884766
2015-12-16,35.25
2015-12-17,34.90999984741211
2015-12-18,33.900001525878906
2015-12-21,34.27000045776367
2015-12-22,34.130001068115234
2015-12-23,34.540000915527344
2015-12-24,34.779998779296875
2015-12-28,34.52000045776367
2015-12-29,34.90999984741211
2015-12-30,34.79999923706055
2015-12-31,34.529998779296875
2016-01-04,34.150001525878906
2016-01-05,33.90999984741211
2016-01-06,32.720001220703125
2016-01-07,31.010000228881836
2016-01-08,30.110000610351562
2016-01-11,29.889999389648438
2016-01-12,30.15999984741211
2016-01-13,30.149999618530273
2016-01-14,32.04999923706055
2016-01-15,31.200000762939453
2016-01-19,30.350000381469727
2016-01-20,31.239999771118164
2016-01-21,32.13999938964844
2016-01-22,32.86000061035156
2016-01-25,31.639999389648438
2016-01-26,31.829999923706055
2016-01-27,30.979999542236328
2016-01-28,30.360000610351562
2016-01-29,30.690000534057617
2016-02-01,31.809999465942383
2016-02-02,31.18000030517578
2016-02-03,30.450000762939453
2016-02-04,31.09000015258789
2016-02-05,27.459999084472656
2016-02-08,25.010000228881836
2016-02-09,24.530000686645508
2016-02-10,24.3799991607666
2016-02-11,24.6200008392334
2016-02-12,25.309999465942383
2016-02-16,25.079999923706055
2016-02-17,26.489999771118164
2016-02-18,24.959999084472656
2016-02-19,26.200000762939453
2016-02-22,27.540000915527344
2016-02-23,27.059999465942383
2016-02-24,27.799999237060547
2016-02-25,28.860000610351562
2016-02-26,29.229999542236328
2016-02-29,28.799999237060547
2016-03-01,29.399999618530273
2016-03-02,29.790000915527344
2016-03-03,30.760000228881836
2016-03-04,31.229999542236328
2016-03-07,31.010000228881836
2016-03-08,30.6299991607666
2016-03-09,30.549999237060547
2016-03-10,30.510000228881836
2016-03-11,31.31999969482422
2016-03-14,31.1200008392334
2016-03-15,31.139999389648438
2016-03-16,31.8799991607666
2016-03-17,32.33000183105469
2016-03-18,33.04999923706055
2016-03-21,32.9900016784668
2016-03-22,32.779998779296875
2016-03-23,32.0099983215332
2016-03-24,32.36000061035156
2016-03-28,31.989999771118164
2016-03-29,32.84000015258789
2016-03-30,32.630001068115234
2016-03-31,32.77000045776367
2016-04-01,32.93000030517578
2016-04-04,33.349998474121094
2016-04-05,33.59000015258789
2016-04-06,34.349998474121094
2016-04-07,33.2400016784668
2016-04-08,33.86000061035156
2016-04-11,33.0
2016-04-12,32.91999816894531
2016-04-13,34.060001373291016
2016-04-14,33.81999969482422
2016-04-15,33.380001068115234
2016-04-18,34.130001068115234
2016-04-19,33.599998474121094
2016-04-20,33.5099983215332
2016-04-21,34.470001220703125
2016-04-22,33.7599983215332
2016-04-25,33.709999084472656
2016-04-26,33.869998931884766
2016-04-27,33.59000015258789
2016-04-28,34.040000915527344
2016-04-29,34.349998474121094
2016-05-02,34.29999923706055
2016-05-03,33.56999969482422
2016-05-04,33.13999938964844
2016-05-05,34.060001373291016
2016-05-06,35.15999984741211
2016-05-09,36.130001068115234
2016-05-10,37.119998931884766
2016-05-11,37.5099983215332
2016-05-12,37.33000183105469
2016-05-13,37.09000015258789
2016-05-16,37.099998474121094
2016-05-17,36.27000045776367
2016-05-18,36.709999084472656
2016-05-19,36.529998779296875
2016-05-20,37.11000061035156
2016-05-23,37.029998779296875
2016-05-24,37.599998474121094
2016-05-25,37.72999954223633
2016-05-26,38.5
2016-05-27,39.470001220703125
2016-05-31,40.0099983215332
2016-06-01,40.790000915527344
2016-06-02,42.0
2016-06-03,42.150001525878906
2016-06-06,42.5
2016-06-07,42.45000076293945
2016-06-08,42.95000076293945
2016-06-09,42.11000061035156
2016-06-10,41.86000061035156
2016-06-13,42.04999923706055
2016-06-14,42.09000015258789
2016-06-15,41.88999938964844
2016-06-16,42.0099983215332
2016-06-17,41.720001220703125
2016-06-20,42.59000015258789
2016-06-21,42.869998931884766
2016-06-22,41.689998626708984
2016-06-23,43.08000183105469
2016-06-24,39.81999969482422
2016-06-27,36.630001068115234
2016-06-28,36.4900016784668
2016-06-29,37.619998931884766
2016-06-30,38.060001373291016
2016-07-01,38.66999816894531
2016-07-05,38.2400016784668
2016-07-06,38.27000045776367
2016-07-07,37.880001068115234
2016-07-08,38.59000015258789
2016-07-11,39.13999938964844
2016-07-12,40.619998931884766
2016-07-13,40.02000045776367
2016-07-14,43.09000015258789
2016-07-15,43.150001525878906
2016-07-18,42.88999938964844
2016-07-19,42.16999816894531
2016-07-20,42.91999816894531
2016-07-21,41.529998779296875
2016-07-22,42.70000076293945
2016-07-25,42.81999969482422
2016-07-26,42.709999084472656
2016-07-27,43.2400016784668
2016-07-28,43.95000076293945
2016-07-29,43.189998626708984
2016-08-01,44.08000183105469
2016-08-02,42.79999923706055
2016-08-03,43.38999938964844
2016-08-04,43.560001373291016
2016-08-05,45.08000183105469
2016-08-08,44.7599983215332
2016-08-09,44.72999954223633
2016-08-10,44.72999954223633
2016-08-11,44.63999938964844
2016-08-12,44.560001373291016
2016-08-15,45.68000030517578
2016-08-16,44.75
2016-08-17,43.95000076293945
2016-08-18,44.189998626708984
2016-08-19,43.869998931884766
2016-08-22,44.18000030517578
2016-08-23,44.63999938964844
2016-08-24,44.15999984741211
2016-08-25,44.45000076293945
2016-08-26,43.61000061035156
2016-08-29,43.66999816894531
2016-08-30,44.15999984741211
2016-08-31,43.91999816894531
2016-09-01,44.81999969482422
2016-09-02,46.720001220703125
2016-09-06,47.060001373291016
2016-09-07,47.0
2016-09-08,45.560001373291016
2016-09-09,44.959999084472656
2016-09-12,45.380001068115234
2016-09-13,44.47999954223633
2016-09-14,44.09000015258789
2016-09-15,43.95000076293945
2016-09-16,44.5
2016-09-19,44.619998931884766
2016-09-20,44.689998626708984
2016-09-21,45.7599983215332
2016-09-22,46.380001068115234
2016-09-23,46.599998474121094
2016-09-26,46.61000061035156
2016-09-27,47.08000183105469
2016-09-28,47.16999816894531
2016-09-29,46.349998474121094
2016-09-30,45.95000076293945
2016-10-03,45.880001068115234
2016-10-04,44.7599983215332
2016-10-05,44.7400016784668
2016-10-06,44.959999084472656
2016-10-07,43.599998474121094
2016-10-10,44.279998779296875
2016-10-11,42.560001373291016
2016-10-12,41.349998474121094
2016-10-13,40.529998779296875
2016-10-14,39.79999923706055
2016-10-17,40.189998626708984
2016-10-18,40.599998474121094
2016-10-19,41.25
2016-10-20,41.29999923706055
2016-10-21,41.810001373291016
2016-10-24,42.75
2016-10-25,42.20000076293945
2016-10-26,40.619998931884766
2016-10-27,39.88999938964844
2016-10-28,41.439998626708984
2016-10-31,41.29999923706055
2016-11-01,41.5
2016-11-02,39.459999084472656
2016-11-03,39.349998474121094
2016-11-04,31.549999237060547
2016-11-07,33.41999816894531
2016-11-08,34.540000915527344
2016-11-09,34.650001525878906
2016-11-10,33.81999969482422
2016-11-11,35.2599983215332
2016-11-14,36.130001068115234
2016-11-15,38.36000061035156
2016-11-16,38.880001068115234
2016-11-17,38.20000076293945
2016-11-18,37.849998474121094
2016-11-21,37.41999816894531
2016-11-22,37.290000915527344
2016-11-23,37.290000915527344
2016-11-25,37.31999969482422
2016-11-28,36.65999984741211
2016-11-29,36.47999954223633
2016-11-30,35.90999984741211
2016-12-01,34.27000045776367
2016-12-02,34.279998779296875
2016-12-05,35.220001220703125
2016-12-06,36.709999084472656
2016-12-07,37.459999084472656
2016-12-08,39.209999084472656
2016-12-09,39.099998474121094
2016-12-12,41.08000183105469
2016-12-13,42.02000045776367
2016-12-14,41.7599983215332
2016-12-15,41.630001068115234
2016-12-16,41.52000045776367
2016-12-19,41.58000183105469
2016-12-20,41.470001220703125
2016-12-21,42.06999969482422
2016-12-22,41.47999954223633
2016-12-23,41.90999984741211
2016-12-27,42.849998474121094
2016-12-28,42.439998626708984
2016-12-29,42.619998931884766
2016-12-30,42.310001373291016
2017-01-03,41.95000076293945
2017-01-04,42.630001068115234
2017-01-05,42.27000045776367
2017-01-06,42.25
2017-01-09,41.93000030517578
2017-01-10,42.209999084472656
2017-01-11,42.11000061035156
2017-01-12,41.599998474121094
2017-01-13,41.72999954223633
2017-01-17,41.06999969482422
2017-01-18,41.4900016784668
2017-01-19,41.220001220703125
2017-01-20,40.95000076293945
2017-01-23,40.869998931884766
2017-01-24,41.459999084472656
2017-01-25,41.27000045776367
2017-01-26,41.060001373291016
2017-01-27,41.029998779296875
2017-01-30,40.650001525878906
2017-01-31,40.689998626708984
2017-02-01,41.43000030517578
2017-02-02,41.560001373291016
2017-02-03,42.439998626708984
2017-02-06,42.060001373291016
2017-02-07,42.11000061035156
2017-02-08,41.0
2017-02-09,41.54999923706055
2017-02-10,42.08000183105469
2017-02-13,40.02000045776367
2017-02-14,41.61000061035156
2017-02-15,42.810001373291016
2017-02-16,42.5
2017-02-17,43.0
2017-02-21,43.75
2017-02-22,43.689998626708984
2017-02-23,42.33000183105469
2017-02-24,42.25
2017-02-27,42.650001525878906
2017-02-28,41.77000045776367
2017-03-01,43.11000061035156
2017-03-02,41.810001373291016
2017-03-03,41.72999954223633
2017-03-06,41.349998474121094
2017-03-07,40.029998779296875
2017-03-08,40.18000030517578
2017-03-09,40.52000045776367
2017-03-10,41.029998779296875
2017-03-13,40.93000030517578
2017-03-14,40.81999969482422
2017-03-15,40.790000915527344
2017-03-16,40.5099983215332
2017-03-17,40.34000015258789
2017-03-20,39.93000030517578
2017-03-21,38.5
2017-03-22,38.36000061035156
2017-03-23,38.540000915527344
2017-03-24,38.90999984741211
2017-03-27,39.06999969482422
2017-03-28,39.31999969482422
2017-03-29,39.380001068115234
2017-03-30,39.0
2017-03-31,38.88999938964844
2017-04-03,38.59000015258789
2017-04-04,37.810001373291016
2017-04-05,37.380001068115234
2017-04-06,37.779998779296875
2017-04-07,37.5
2017-04-10,37.130001068115234
2017-04-11,37.150001525878906
2017-04-12,36.25
2017-04-13,35.72999954223633
2017-04-17,35.7400016784668
2017-04-18,36.459999084472656
2017-04-19,36.22999954223633
2017-04-20,36.58000183105469
2017-04-21,36.79999923706055
2017-04-24,37.31999969482422
2017-04-25,38.18000030517578
2017-04-26,38.45000076293945
2017-04-27,39.04999923706055
2017-04-28,39.279998779296875
2017-05-01,38.86000061035156
2017-05-02,39.2400016784668
2017-05-03,39.5099983215332
2017-05-04,37.90999984741211
2017-05-05,39.189998626708984
2017-05-08,38.43000030517578
2017-05-09,38.36000061035156
2017-05-10,38.709999084472656
2017-05-11,38.369998931884766
2017-05-12,37.650001525878906
2017-05-15,38.380001068115234
2017-05-16,38.630001068115234
2017-05-17,36.79999923706055
2017-05-18,36.779998779296875
2017-05-19,36.810001373291016
2017-05-22,37.290000915527344
2017-05-23,37.75
2017-05-24,37.630001068115234
2017-05-25,38.040000915527344
2017-05-26,37.560001373291016
2017-05-30,36.599998474121094
2017-05-31,37.36000061035156
2017-06-01,38.790000915527344
2017-06-02,39.43000030517578
2017-06-05,38.810001373291016
2017-06-06,38.400001525878906
2017-06-07,37.97999954223633
2017-06-08,38.060001373291016
2017-06-09,37.0
2017-06-12,36.75
2017-06-13,37.279998779296875
2017-06-14,36.869998931884766
2017-06-15,36.9900016784668
2017-06-16,36.83000183105469
2017-06-19,36.939998626708984
2017-06-20,35.310001373291016
2017-06-21,35.56999969482422
2017-06-22,36.02000045776367
2017-06-23,36.40999984741211
2017-06-26,36.52000045776367
2017-06-27,36.150001525878906
2017-06-28,36.97999954223633
2017-06-29,35.959999084472656
2017-06-30,35.75
2017-07-03,34.459999084472656
2017-07-05,34.77000045776367
2017-07-06,34.099998474121094
2017-07-07,34.63999938964844
2017-07-10,35.27000045776367
2017-07-11,36.650001525878906
2017-07-12,36.599998474121094
2017-07-13,36.709999084472656
2017-07-14,38.369998931884766
2017-07-17,37.150001525878906
2017-07-18,37.95000076293945
2017-07-19,39.16999816894531
2017-07-20,40.7599983215332
2017-07-21,40.0
2017-07-24,40.439998626708984
2017-07-25,40.599998474121094
2017-07-26,41.13999938964844
2017-07-27,40.25
2017-07-28,40.72999954223633
2017-07-31,40.310001373291016
2017-08-01,40.040000915527344
2017-08-02,39.04999923706055
2017-08-03,39.27000045776367
2017-08-04,35.31999969482422
2017-08-07,34.959999084472656
2017-08-08,34.720001220703125
2017-08-09,34.9900016784668
2017-08-10,33.81999969482422
2017-08-11,34.09000015258789
2017-08-14,34.59000015258789
2017-08-15,34.029998779296875
2017-08-16,34.0
2017-08-17,34.189998626708984
2017-08-18,34.220001220703125
2017-08-21,34.88999938964844
2017-08-22,35.5099983215332
2017-08-23,35.099998474121094
2017-08-24,34.529998779296875
2017-08-25,34.310001373291016
2017-08-28,34.369998931884766
2017-08-29,35.15999984741211
2017-08-30,34.970001220703125
2017-08-31,34.97999954223633
2017-09-01,35.86000061035156
2017-09-05,36.220001220703125
2017-09-06,35.029998779296875
2017-09-07,34.75
2017-09-08,34.279998779296875
2017-09-11,34.900001525878906
2017-09-12,35.04999923706055
2017-09-13,34.849998474121094
2017-09-14,40.029998779296875
2017-09-15,41.06999969482422
2017-09-18,40.31999969482422
2017-09-19,39.709999084472656
2017-09-20,39.880001068115234
2017-09-21,39.2599983215332
2017-09-22,38.599998474121094
2017-09-25,38.619998931884766
2017-09-26,38.81999969482422
2017-09-27,39.84000015258789
2017-09-28,40.2400016784668
2017-09-29,40.61000061035156
2017-10-02,40.7599983215332
2017-10-03,40.77000045776367
2017-10-04,40.900001525878906
2017-10-05,40.779998779296875
2017-10-06,40.849998474121094
2017-10-09,40.54999923706055
2017-10-10,40.099998474121094
2017-10-11,40.2599983215332
2017-10-12,39.130001068115234
2017-10-13,39.0
2017-10-16,39.02000045776367
2017-10-17,39.209999084472656
2017-10-18,39.54999923706055
2017-10-19,39.4900016784668
2017-10-20,39.619998931884766
2017-10-23,39.4900016784668
2017-10-24,39.58000183105469
2017-10-25,39.16999816894531
2017-10-26,39.5099983215332
2017-10-27,39.56999969482422
2017-10-30,37.9900016784668
2017-10-31,38.36000061035156
2017-11-01,37.97999954223633
2017-11-02,38.150001525878906
2017-11-03,37.95000076293945
2017-11-06,37.790000915527344
2017-11-07,37.29999923706055
2017-11-08,37.599998474121094
2017-11-09,34.83000183105469
2017-11-10,34.7599983215332
2017-11-13,34.16999816894531
2017-11-14,34.5099983215332
2017-11-15,34.220001220703125
2017-11-16,36.130001068115234
2017-11-17,36.95000076293945
2017-11-20,36.97999954223633
2017-11-21,37.150001525878906
2017-11-22,37.27000045776367
2017-11-24,37.529998779296875
2017-11-27,37.2599983215332
2017-11-28,37.27000045776367
2017-11-29,36.61000061035156
2017-11-30,36.970001220703125
2017-12-01,36.79999923706055
2017-12-04,35.33000183105469
2017-12-05,35.65999984741211
2017-12-06,35.349998474121094
2017-12-07,35.560001373291016
2017-12-08,35.52000045776367
2017-12-11,35.36000061035156
2017-12-12,34.939998626708984
2017-12-13,35.060001373291016
2017-12-14,34.68000030517578
2017-12-15,35.06999969482422
2017-12-18,35.150001525878906
2017-12-19,35.130001068115234
2017-12-20,35.22999954223633
2017-12-21,35.58000183105469
2017-12-22,34.9900016784668
2017-12-26,35.310001373291016
2017-12-27,35.09000015258789
2017-12-28,35.54999923706055
2017-12-29,35.33000183105469
2018-01-02,35.09000015258789
2018-01-03,35.40999984741211
2018-01-04,36.34000015258789
2018-01-05,37.380001068115234
2018-01-08,38.099998474121094
2018-01-09,38.349998474121094
2018-01-10,38.65999984741211
2018-01-11,38.91999816894531
2018-01-12,39.16999816894531
2018-01-16,38.939998626708984
2018-01-17,39.279998779296875
2018-01-18,39.63999938964844
2018-01-19,40.119998931884766
2018-01-22,40.86000061035156
2018-01-23,41.9900016784668
2018-01-24,41.84000015258789
2018-01-25,41.34000015258789
2018-01-26,42.13999938964844
2018-01-29,41.61000061035156
2018-01-30,41.0099983215332
2018-01-31,41.130001068115234
2018-02-01,40.7400016784668
2018-02-02,39.93000030517578
2018-02-05,38.380001068115234
2018-02-06,39.130001068115234
2018-02-07,39.630001068115234
2018-02-08,37.439998626708984
2018-02-09,37.52000045776367
2018-02-12,38.52000045776367
2018-02-13,39.0
2018-02-14,39.099998474121094
2018-02-15,40.459999084472656
2018-02-16,40.54999923706055
2018-02-20,40.720001220703125
2018-02-21,40.2400016784668
2018-02-22,40.52000045776367
2018-02-23,41.31999969482422
2018-02-26,41.529998779296875
2018-02-27,40.63999938964844
2018-02-28,41.0
2018-03-01,41.150001525878906
2018-03-02,42.79999923706055
2018-03-05,42.939998626708984
2018-03-06,43.349998474121094
2018-03-07,43.959999084472656
2018-03-08,44.5
2018-03-09,45.56999969482422
2018-03-12,45.58000183105469
2018-03-13,44.540000915527344
2018-03-14,45.65999984741211
2018-03-15,44.18000030517578
2018-03-16,43.52000045776367
2018-03-19,42.70000076293945
2018-03-20,42.459999084472656
2018-03-21,42.689998626708984
2018-03-22,41.970001220703125
2018-03-23,39.16999816894531
2018-03-26,40.34000015258789
2018-03-27,38.66999816894531
2018-03-28,38.150001525878906
2018-03-29,39.11000061035156
2018-04-02,38.790000915527344
2018-04-03,39.540000915527344
2018-04-04,40.540000915527344
2018-04-05,40.599998474121094
2018-04-06,39.939998626708984
2018-04-09,40.060001373291016
2018-04-10,41.029998779296875
2018-04-11,41.119998931884766
2018-04-12,42.209999084472656
2018-04-13,42.06999969482422
2018-04-16,42.790000915527344
2018-04-17,44.31999969482422
2018-04-18,44.66999816894531
2018-04-19,44.45000076293945
2018-04-20,44.13999938964844
2018-04-23,44.20000076293945
2018-04-24,43.029998779296875
2018-04-25,42.9900016784668
2018-04-26,43.95000076293945
2018-04-27,43.93000030517578
2018-04-30,44.130001068115234
2018-05-01,44.83000183105469
2018-05-02,44.63999938964844
2018-05-03,44.970001220703125
2018-05-04,45.2400016784668
2018-05-07,44.52000045776367
2018-05-08,45.52000045776367
2018-05-09,47.29999923706055
2018-05-10,49.09000015258789
2018-05-11,47.7599983215332
2018-05-14,47.20000076293945
2018-05-15,46.939998626708984
2018-05-16,47.369998931884766
2018-05-17,47.810001373291016
2018-05-18,48.20000076293945
2018-05-21,48.31999969482422
2018-05-22,47.93000030517578
2018-05-23,48.2599983215332
2018-05-24,48.5
2018-05-25,48.720001220703125
2018-05-29,48.81999969482422
2018-05-30,49.91999816894531
2018-05-31,49.47999954223633
2018-06-01,50.95000076293945
2018-06-04,50.459999084472656
2018-06-05,51.68000030517578
2018-06-06,51.849998474121094
2018-06-07,49.119998931884766
2018-06-08,49.560001373291016
2018-06-11,50.349998474121094
2018-06-12,51.15999984741211
2018-06-13,51.38999938964844
2018-06-14,51.83000183105469
2018-06-15,51.7400016784668
2018-06-18,52.209999084472656
2018-06-19,53.18000030517578
2018-06-20,52.900001525878906
2018-06-21,51.630001068115234
2018-06-22,49.61000061035156
2018-06-25,48.040000915527344
2018-06-26,48.47999954223633
2018-06-27,46.77000045776367
2018-06-28,47.650001525878906
2018-06-29,47.43000030517578
2018-07-02,47.970001220703125
2018-07-03,48.029998779296875
2018-07-05,48.709999084472656
2018-07-06,49.0
2018-07-09,49.779998779296875
2018-07-10,50.209999084472656
2018-07-11,51.04999923706055
2018-07-12,52.45000076293945
2018-07-13,52.08000183105469
2018-07-16,52.40999984741211
2018-07-17,55.09000015258789
2018-07-18,54.209999084472656
2018-07-19,53.97999954223633
2018-07-20,53.59000015258789
2018-07-23,53.959999084472656
2018-07-24,52.66999816894531
2018-07-25,53.2400016784668
2018-07-26,53.5099983215332
2018-07-27,51.459999084472656
2018-07-30,49.220001220703125
2018-07-31,49.400001525878906
2018-08-01,50.45000076293945
2018-08-02,51.29999923706055
2018-08-03,50.84000015258789
2018-08-06,51.0
2018-08-07,50.68000030517578
2018-08-08,52.5
2018-08-09,52.880001068115234
2018-08-10,53.529998779296875
2018-08-13,52.11000061035156
2018-08-14,52.61000061035156
2018-08-15,52.22999954223633
2018-08-16,53.7400016784668
2018-08-17,53.88999938964844
2018-08-20,54.11000061035156
2018-08-21,54.029998779296875
2018-08-22,55.11000061035156
2018-08-23,55.369998931884766
2018-08-24,55.84000015258789
2018-08-27,55.95000076293945
2018-08-28,56.099998474121094
2018-08-29,56.65999984741211
2018-08-30,56.189998626708984
2018-08-31,56.560001373291016
2018-09-04,56.88999938964844
2018-09-05,56.7400016784668
2018-09-06,56.68000030517578
2018-09-07,57.290000915527344
2018-09-10,57.68000030517578
2018-09-11,57.63999938964844
2018-09-12,57.52000045776367
2018-09-13,57.58000183105469
2018-09-14,57.2400016784668
