,BNDX
2018-09-04,54.689998626708984
2018-09-05,54.66999816894531
2018-09-06,54.720001220703125
2018-09-07,54.70000076293945
2018-09-10,54.709999084472656
2018-09-11,54.66999816894531
2018-09-12,54.689998626708984
2018-09-13,54.63999938964844
2018-09-14,54.619998931884766
2018-09-17,54.63999938964844
2018-09-18,54.630001068115234
2018-09-19,54.58000183105469
2018-09-20,54.59000015258789
2018-09-21,54.599998474121094
2018-09-24,54.5
2018-09-25,54.459999084472656
2018-09-26,54.560001373291016
2018-09-27,54.56999969482422
2018-09-28,54.540000915527344
2018-10-01,54.38999938964844
2018-10-02,54.459999084472656
2018-10-03,54.310001373291016
2018-10-04,54.220001220703125
2018-10-05,54.130001068115234
2018-10-08,54.16999816894531
2018-10-09,54.15999984741211
2018-10-10,54.13999938964844
2018-10-11,54.209999084472656
2018-10-12,54.2400016784668
2018-10-15,54.2599983215332
2018-10-16,54.33000183105469
2018-10-17,54.369998931884766
2018-10-18,54.38999938964844
2018-10-19,54.400001525878906
2018-10-22,54.40999984741211
2018-10-23,54.439998626708984
2018-10-24,54.52000045776367
2018-10-25,54.58000183105469
2018-10-26,54.689998626708984
2018-10-29,54.689998626708984
2018-10-30,54.619998931884766
2018-10-31,54.529998779296875
2018-11-01,54.52000045776367
2018-11-02,54.470001220703125
2018-11-05,54.47999954223633
2018-11-06,54.4900016784668
2018-11-07,54.470001220703125
2018-11-08,54.400001525878906
2018-11-09,54.5099983215332
2018-11-12,54.5099983215332
2018-11-13,54.5099983215332
2018-11-14,54.540000915527344
2018-11-15,54.54999923706055
2018-11-16,54.529998779296875
2018-11-19,54.540000915527344
2018-11-20,54.58000183105469
2018-11-21,54.59000015258789
2018-11-23,54.650001525878906
2018-11-26,54.66999816894531
2018-11-27,54.720001220703125
2018-11-28,54.689998626708984
2018-11-29,54.72999954223633
2018-11-30,54.7599983215332
2018-12-03,54.81999969482422
2018-12-04,54.93000030517578
2018-12-06,54.95000076293945
2018-12-07,54.97999954223633
2018-12-10,55.029998779296875
2018-12-11,55.060001373291016
2018-12-12,54.970001220703125
2018-12-13,54.959999084472656
2018-12-14,55.040000915527344
2018-12-17,55.09000015258789
2018-12-18,55.189998626708984
2018-12-19,55.279998779296875
2018-12-20,55.310001373291016
2018-12-21,55.09000015258789
2018-12-24,54.13999938964844
2018-12-26,54.09000015258789
2018-12-27,54.119998931884766
2018-12-28,54.15999984741211
2018-12-31,54.25
2019-01-02,54.31999969482422
2019-01-03,54.31999969482422
2019-01-04,54.27000045776367
2019-01-07,54.13999938964844
2019-01-08,54.099998474121094
2019-01-09,54.130001068115234
2019-01-10,54.150001525878906
2019-01-11,54.209999084472656
2019-01-14,54.209999084472656
2019-01-15,54.29999923706055
2019-01-16,54.369998931884766
2019-01-17,54.38999938964844
2019-01-18,54.369998931884766
2019-01-22,54.470001220703125
2019-01-23,54.5099983215332
2019-01-24,54.650001525878906
2019-01-25,54.630001068115234
2019-01-28,54.58000183105469
2019-01-29,54.70000076293945
2019-01-30,54.72999954223633
2019-01-31,54.790000915527344
2019-02-01,54.72999954223633
2019-02-04,54.709999084472656
2019-02-05,54.779998779296875
2019-02-06,54.779998779296875
2019-02-07,54.83000183105469
2019-02-08,54.88999938964844
2019-02-11,54.849998474121094
2019-02-12,54.83000183105469
2019-02-13,54.849998474121094
2019-02-14,54.93000030517578
2019-02-15,54.900001525878906
2019-02-19,54.95000076293945
2019-02-20,54.970001220703125
2019-02-21,54.959999084472656
2019-02-22,55.029998779296875
2019-02-25,55.0
2019-02-26,55.0099983215332
2019-02-27,54.900001525878906
2019-02-28,54.849998474121094
2019-03-01,54.7599983215332
2019-03-04,54.83000183105469
2019-03-05,54.90999984741211
2019-03-06,55.04999923706055
2019-03-07,55.220001220703125
2019-03-08,55.27000045776367
2019-03-11,55.209999084472656
2019-03-12,55.2400016784668
2019-03-13,55.25
2019-03-14,55.2599983215332
2019-03-15,55.29999923706055
2019-03-18,55.33000183105469
2019-03-19,55.36000061035156
2019-03-20,55.400001525878906
2019-03-21,55.560001373291016
2019-03-22,55.709999084472656
2019-03-25,55.79999923706055
2019-03-26,55.709999084472656
2019-03-27,55.810001373291016
2019-03-28,55.849998474121094
2019-03-29,55.77000045776367
2019-04-01,55.599998474121094
2019-04-02,55.630001068115234
2019-04-03,55.56999969482422
2019-04-04,55.58000183105469
2019-04-05,55.61000061035156
2019-04-08,55.619998931884766
2019-04-09,55.66999816894531
2019-04-10,55.72999954223633
2019-04-11,55.7400016784668
2019-04-12,55.61000061035156
2019-04-15,55.52000045776367
2019-04-16,55.540000915527344
2019-04-17,55.439998626708984
2019-04-18,55.59000015258789
2019-04-22,55.56999969482422
2019-04-23,55.599998474121094
2019-04-24,55.72999954223633
2019-04-25,55.70000076293945
2019-04-26,55.779998779296875
2019-04-29,55.7599983215332
2019-04-30,55.810001373291016
2019-05-01,55.7599983215332
2019-05-02,55.709999084472656
2019-05-03,55.75
2019-05-06,55.72999954223633
2019-05-07,55.790000915527344
2019-05-08,55.83000183105469
2019-05-09,55.83000183105469
2019-05-10,55.810001373291016
2019-05-13,55.869998931884766
2019-05-14,55.90999984741211
2019-05-15,55.97999954223633
2019-05-16,56.0099983215332
2019-05-17,56.040000915527344
2019-05-20,55.959999084472656
2019-05-21,55.959999084472656
2019-05-22,56.04999923706055
2019-05-23,56.119998931884766
2019-05-24,56.20000076293945
2019-05-28,56.2400016784668
2019-05-29,56.33000183105469
2019-05-30,56.349998474121094
2019-05-31,56.470001220703125
2019-06-03,56.459999084472656
2019-06-04,56.52000045776367
2019-06-05,56.61000061035156
2019-06-06,56.66999816894531
2019-06-07,56.81999969482422
2019-06-10,56.709999084472656
2019-06-11,56.72999954223633
2019-06-12,56.77000045776367
2019-06-13,56.84000015258789
2019-06-14,56.91999816894531
2019-06-17,56.900001525878906
2019-06-18,57.150001525878906
2019-06-19,57.20000076293945
2019-06-20,57.25
2019-06-21,57.18000030517578
2019-06-24,57.2400016784668
2019-06-25,57.29999923706055
2019-06-26,57.209999084472656
2019-06-27,57.25
2019-06-28,57.29999923706055
2019-07-01,57.29999923706055
2019-07-02,57.40999984741211
2019-07-03,57.630001068115234
2019-07-05,57.560001373291016
2019-07-08,57.560001373291016
2019-07-09,57.540000915527344
2019-07-10,57.43000030517578
2019-07-11,57.31999969482422
2019-07-12,57.220001220703125
2019-07-15,57.400001525878906
2019-07-16,57.43000030517578
2019-07-17,57.54999923706055
2019-07-18,57.70000076293945
2019-07-19,57.68000030517578
2019-07-22,57.70000076293945
2019-07-23,57.75
2019-07-24,57.849998474121094
2019-07-25,57.849998474121094
2019-07-26,57.83000183105469
2019-07-29,57.91999816894531
2019-07-30,57.88999938964844
2019-07-31,57.959999084472656
2019-08-01,58.04999923706055
2019-08-02,58.16999816894531
2019-08-05,58.27000045776367
2019-08-06,58.36000061035156
2019-08-07,58.599998474121094
2019-08-08,58.40999984741211
2019-08-09,58.459999084472656
2019-08-12,58.52000045776367
2019-08-13,58.66999816894531
2019-08-14,58.79999923706055
2019-08-15,59.16999816894531
2019-08-16,59.08000183105469
2019-08-19,58.900001525878906
2019-08-20,58.97999954223633
2019-08-21,58.88999938964844
2019-08-22,58.779998779296875
2019-08-23,58.88999938964844
2019-08-26,58.880001068115234
2019-08-27,59.060001373291016
2019-08-28,59.16999816894531
2019-08-29,59.15999984741211
2019-08-30,59.130001068115234
2019-09-03,59.220001220703125
2019-09-04,59.029998779296875
2019-09-05,58.810001373291016
2019-09-06,58.880001068115234
2019-09-09,58.72999954223633
2019-09-10,58.470001220703125
2019-09-11,58.54999923706055
2019-09-12,58.5
2019-09-13,58.15999984741211
2019-09-16,58.31999969482422
2019-09-17,58.36000061035156
2019-09-18,58.54999923706055
2019-09-19,58.529998779296875
2019-09-20,58.65999984741211
2019-09-23,58.84000015258789
2019-09-24,58.93000030517578
2019-09-25,58.84000015258789
2019-09-26,58.849998474121094
2019-09-27,58.880001068115234
2019-09-30,58.83000183105469
2019-10-01,58.68000030517578
2019-10-02,58.68000030517578
2019-10-03,58.900001525878906
2019-10-04,58.90999984741211
2019-10-07,58.7599983215332
2019-10-08,58.81999969482422
2019-10-09,58.810001373291016
2019-10-10,58.540000915527344
2019-10-11,58.31999969482422
2019-10-14,58.459999084472656
2019-10-15,58.349998474121094
2019-10-16,58.2400016784668
2019-10-17,58.380001068115234
2019-10-18,58.27000045776367
2019-10-21,58.150001525878906
2019-10-22,58.290000915527344
2019-10-23,58.33000183105469
2019-10-24,58.400001525878906
2019-10-25,58.27000045776367
2019-10-28,58.119998931884766
2019-10-29,58.15999984741211
2019-10-30,58.279998779296875
2019-10-31,58.4900016784668
2019-11-01,58.31999969482422
2019-11-04,58.16999816894531
2019-11-05,58.06999969482422
2019-11-06,58.119998931884766
2019-11-07,57.810001373291016
2019-11-08,57.81999969482422
2019-11-11,57.81999969482422
2019-11-12,57.81999969482422
2019-11-13,57.95000076293945
2019-11-14,58.06999969482422
2019-11-15,58.04999923706055
2019-11-18,58.029998779296875
2019-11-19,58.08000183105469
2019-11-20,58.18000030517578
2019-11-21,58.09000015258789
2019-11-22,58.16999816894531
2019-11-25,58.18000030517578
2019-11-26,58.2599983215332
2019-11-27,58.2599983215332
2019-11-29,58.15999984741211
2019-12-02,57.959999084472656
2019-12-03,58.13999938964844
2019-12-04,58.060001373291016
2019-12-05,57.900001525878906
2019-12-06,57.93000030517578
2019-12-09,57.9900016784668
2019-12-10,58.0
2019-12-11,58.099998474121094
2019-12-12,57.959999084472656
2019-12-13,58.099998474121094
2019-12-16,58.06999969482422
2019-12-17,58.09000015258789
2019-12-18,58.040000915527344
2019-12-19,57.91999816894531
2019-12-20,57.970001220703125
2019-12-23,56.63999938964844
2019-12-24,56.66999816894531
2019-12-26,56.709999084472656
2019-12-27,56.709999084472656
2019-12-30,56.599998474121094
2019-12-31,56.58000183105469
2020-01-02,56.72999954223633
2020-01-03,56.88999938964844
2020-01-06,56.849998474121094
2020-01-07,56.810001373291016
2020-01-08,56.70000076293945
2020-01-09,56.709999084472656
2020-01-10,56.810001373291016
2020-01-13,56.689998626708984
2020-01-14,56.720001220703125
2020-01-15,56.84000015258789
2020-01-16,56.84000015258789
2020-01-17,56.810001373291016
2020-01-21,56.939998626708984
2020-01-22,57.0
2020-01-23,57.16999816894531
2020-01-24,57.2599983215332
2020-01-27,57.5
2020-01-28,57.400001525878906
2020-01-29,57.54999923706055
2020-01-30,57.56999969482422
2020-01-31,57.650001525878906
2020-02-03,57.63999938964844
2020-02-04,57.459999084472656
2020-02-05,57.369998931884766
2020-02-06,57.369998931884766
2020-02-07,57.5099983215332
2020-02-10,57.59000015258789
2020-02-11,57.529998779296875
2020-02-12,57.5099983215332
2020-02-13,57.54999923706055
2020-02-14,57.540000915527344
2020-02-18,57.619998931884766
2020-02-19,57.65999984741211
2020-02-20,57.7599983215332
2020-02-21,57.86000061035156
2020-02-24,57.95000076293945
2020-02-25,58.0
2020-02-26,57.90999984741211
2020-02-27,57.849998474121094
2020-02-28,57.9900016784668
2020-03-02,57.900001525878906
2020-03-03,58.04999923706055
2020-03-04,58.16999816894531
2020-03-05,58.16999816894531
2020-03-06,58.400001525878906
2020-03-09,58.29999923706055
2020-03-10,57.81999969482422
2020-03-11,58.04999923706055
2020-03-12,56.720001220703125
2020-03-13,56.70000076293945
2020-03-16,56.220001220703125
2020-03-17,56.25
2020-03-18,54.959999084472656
2020-03-19,55.0
2020-03-20,55.310001373291016
2020-03-23,55.439998626708984
2020-03-24,55.43000030517578
2020-03-25,55.90999984741211
2020-03-26,56.290000915527344
2020-03-27,56.439998626708984
2020-03-30,56.59000015258789
2020-03-31,56.2599983215332
2020-04-01,56.119998931884766
2020-04-02,56.2599983215332
2020-04-03,56.150001525878906
2020-04-06,56.41999816894531
2020-04-07,56.41999816894531
2020-04-08,56.349998474121094
2020-04-09,56.56999969482422
2020-04-13,56.4900016784668
2020-04-14,56.5099983215332
2020-04-15,56.77000045776367
2020-04-16,56.86000061035156
2020-04-17,56.869998931884766
2020-04-20,56.7599983215332
2020-04-21,56.790000915527344
2020-04-22,56.630001068115234
2020-04-23,56.810001373291016
2020-04-24,57.04999923706055
2020-04-27,56.970001220703125
2020-04-28,57.150001525878906
2020-04-29,57.189998626708984
2020-04-30,57.279998779296875
2020-05-01,57.18000030517578
2020-05-04,57.220001220703125
2020-05-05,57.2400016784668
2020-05-06,57.04999923706055
2020-05-07,57.15999984741211
2020-05-08,57.13999938964844
2020-05-11,57.0
2020-05-12,57.13999938964844
2020-05-13,57.20000076293945
2020-05-14,57.220001220703125
2020-05-15,57.150001525878906
2020-05-18,57.11000061035156
2020-05-19,57.18000030517578
2020-05-20,57.279998779296875
2020-05-21,57.36000061035156
2020-05-22,57.36000061035156
2020-05-26,57.22999954223633
2020-05-27,57.33000183105469
2020-05-28,57.380001068115234
2020-05-29,57.470001220703125
2020-06-01,57.27000045776367
2020-06-02,57.33000183105469
2020-06-03,57.150001525878906
2020-06-04,57.06999969482422
2020-06-05,57.130001068115234
2020-06-08,57.25
2020-06-09,57.2599983215332
2020-06-10,57.369998931884766
2020-06-11,57.540000915527344
2020-06-12,57.5
2020-06-15,57.5099983215332
2020-06-16,57.540000915527344
2020-06-17,57.61000061035156
2020-06-18,57.63999938964844
2020-06-19,57.63999938964844
2020-06-22,57.65999984741211
2020-06-23,57.61000061035156
2020-06-24,57.709999084472656
2020-06-25,57.7599983215332
2020-06-26,57.720001220703125
2020-06-29,57.75
2020-06-30,57.72999954223633
2020-07-01,57.54999923706055
2020-07-02,57.63999938964844
2020-07-06,57.650001525878906
2020-07-07,57.7599983215332
2020-07-08,57.720001220703125
2020-07-09,57.86000061035156
2020-07-10,57.79999923706055
2020-07-13,57.65999984741211
2020-07-14,57.83000183105469
2020-07-15,57.790000915527344
2020-07-16,57.86000061035156
2020-07-17,57.83000183105469
2020-07-20,57.88999938964844
2020-07-21,57.939998626708984
2020-07-22,58.08000183105469
2020-07-23,58.06999969482422
2020-07-24,58.040000915527344
2020-07-27,58.119998931884766
2020-07-28,58.150001525878906
2020-07-29,58.150001525878906
2020-07-30,58.27000045776367
2020-07-31,58.22999954223633
2020-08-03,58.16999816894531
2020-08-04,58.31999969482422
2020-08-05,58.189998626708984
2020-08-06,58.2599983215332
2020-08-07,58.150001525878906
2020-08-10,58.189998626708984
2020-08-11,58.029998779296875
2020-08-12,58.02000045776367
2020-08-13,57.869998931884766
2020-08-14,57.790000915527344
2020-08-17,57.95000076293945
2020-08-18,58.02000045776367
2020-08-19,57.970001220703125
2020-08-20,58.040000915527344
2020-08-21,58.04999923706055
2020-08-24,58.06999969482422
2020-08-25,57.869998931884766
2020-08-26,57.88999938964844
2020-08-27,57.83000183105469
2020-08-28,57.779998779296875
2020-08-31,57.7400016784668
2020-09-01,57.849998474121094
2020-09-02,58.02000045776367
2020-09-03,58.0
2020-09-04,57.900001525878906
2020-09-08,57.97999954223633
2020-09-09,57.959999084472656
2020-09-10,57.970001220703125
2020-09-11,58.06999969482422
2020-09-14,58.09000015258789
2020-09-15,58.08000183105469
2020-09-16,58.09000015258789
2020-09-17,58.13999938964844
2020-09-18,58.119998931884766
2020-09-21,58.18000030517578
2020-09-22,58.15999984741211
2020-09-23,58.11000061035156
2020-09-24,58.11000061035156
2020-09-25,58.20000076293945
2020-09-28,58.220001220703125
2020-09-29,58.2599983215332
2020-09-30,58.189998626708984
2020-10-01,58.16999816894531
2020-10-02,58.209999084472656
2020-10-05,58.08000183105469
2020-10-06,58.119998931884766
2020-10-07,58.08000183105469
2020-10-08,58.18000030517578
2020-10-09,58.2400016784668
2020-10-12,58.25
2020-10-13,58.31999969482422
2020-10-14,58.380001068115234
2020-10-15,58.43000030517578
2020-10-16,58.47999954223633
2020-10-19,58.459999084472656
2020-10-20,58.400001525878906
2020-10-21,58.290000915527344
2020-10-22,58.209999084472656
2020-10-23,58.27000045776367
2020-10-26,58.31999969482422
2020-10-27,58.43000030517578
2020-10-28,58.41999816894531
2020-10-29,58.41999816894531
2020-10-30,58.34000015258789
2020-11-02,58.349998474121094
2020-11-03,58.310001373291016
2020-11-04,58.45000076293945
2020-11-05,58.459999084472656
2020-11-06,58.41999816894531
2020-11-09,58.040000915527344
2020-11-10,57.9900016784668
2020-11-11,58.119998931884766
2020-11-12,58.2400016784668
2020-11-13,58.290000915527344
2020-11-16,58.279998779296875
2020-11-17,58.38999938964844
2020-11-18,58.380001068115234
2020-11-19,58.43000030517578
2020-11-20,58.52000045776367
2020-11-23,58.47999954223633
2020-11-24,58.439998626708984
2020-11-25,58.45000076293945
2020-11-27,58.54999923706055
2020-11-30,58.52000045776367
2020-12-01,58.279998779296875
2020-12-02,58.290000915527344
2020-12-03,58.43000030517578
2020-12-04,58.38999938964844
2020-12-07,58.4900016784668
2020-12-08,58.56999969482422
2020-12-09,58.540000915527344
2020-12-10,58.65999984741211
2020-12-11,58.75
2020-12-14,58.650001525878906
2020-12-15,58.65999984741211
2020-12-16,58.54999923706055
2020-12-17,58.59000015258789
2020-12-18,58.54999923706055
2020-12-21,58.599998474121094
2020-12-22,58.650001525878906
2020-12-23,58.369998931884766
2020-12-24,58.459999084472656
2020-12-28,58.5
2020-12-29,58.52000045776367
2020-12-30,58.529998779296875
2020-12-31,58.54999923706055
2021-01-04,58.560001373291016
2021-01-05,58.5
2021-01-06,58.41999816894531
2021-01-07,58.43000030517578
2021-01-08,58.38999938964844
2021-01-11,58.27000045776367
2021-01-12,58.209999084472656
2021-01-13,58.439998626708984
2021-01-14,58.349998474121094
2021-01-15,58.34000015258789
2021-01-19,58.34000015258789
2021-01-20,58.349998474121094
2021-01-21,58.189998626708984
2021-01-22,58.220001220703125
2021-01-25,58.36000061035156
2021-01-26,58.31999969482422
2021-01-27,58.310001373291016
2021-01-28,58.279998779296875
2021-01-29,58.18000030517578
2021-02-01,58.189998626708984
2021-02-02,58.13999938964844
2021-02-03,58.06999969482422
2021-02-04,58.04999923706055
2021-02-05,58.02000045776367
2021-02-08,57.9900016784668
2021-02-09,58.02000045776367
2021-02-10,57.970001220703125
2021-02-11,58.02000045776367
2021-02-12,57.849998474121094
2021-02-16,57.540000915527344
2021-02-17,57.599998474121094
2021-02-18,57.529998779296875
2021-02-19,57.380001068115234
2021-02-22,57.349998474121094
2021-02-23,57.310001373291016
2021-02-24,57.2400016784668
2021-02-25,56.779998779296875
2021-02-26,57.16999816894531
2021-03-01,57.369998931884766
2021-03-02,57.369998931884766
2021-03-03,57.189998626708984
2021-03-04,57.11000061035156
2021-03-05,57.15999984741211
2021-03-08,57.060001373291016
2021-03-09,57.22999954223633
2021-03-10,57.27000045776367
2021-03-11,57.349998474121094
2021-03-12,57.130001068115234
2021-03-15,57.27000045776367
2021-03-16,57.209999084472656
2021-03-17,57.099998474121094
2021-03-18,56.97999954223633
2021-03-19,57.08000183105469
2021-03-22,57.130001068115234
2021-03-23,57.279998779296875
2021-03-24,57.36000061035156
2021-03-25,57.400001525878906
2021-03-26,57.290000915527344
2021-03-29,57.15999984741211
2021-03-30,57.11000061035156
2021-03-31,57.119998931884766
2021-04-01,57.150001525878906
2021-04-05,57.08000183105469
2021-04-06,57.220001220703125
2021-04-07,57.209999084472656
2021-04-08,57.279998779296875
2021-04-09,57.16999816894531
2021-04-12,57.130001068115234
2021-04-13,57.189998626708984
2021-04-14,57.11000061035156
2021-04-15,57.2400016784668
2021-04-16,57.150001525878906
2021-04-19,57.06999969482422
2021-04-20,57.16999816894531
2021-04-21,57.22999954223633
2021-04-22,57.2400016784668
2021-04-23,57.18000030517578
2021-04-26,57.15999984741211
2021-04-27,57.08000183105469
2021-04-28,57.09000015258789
2021-04-29,56.93000030517578
2021-04-30,56.970001220703125
2021-05-03,56.90999984741211
2021-05-04,57.0
2021-05-05,57.0
2021-05-06,56.9900016784668
2021-05-07,56.91999816894531
2021-05-10,56.90999984741211
2021-05-11,56.779998779296875
2021-05-12,56.619998931884766
2021-05-13,56.63999938964844
2021-05-14,56.709999084472656
