,FSV
2019-03-05,87.94000244140625
2019-03-06,87.05999755859375
2019-03-07,86.77999877929688
2019-03-08,85.56999969482422
2019-03-11,86.73999786376953
2019-03-12,86.6500015258789
2019-03-13,84.26000213623047
2019-03-14,85.2699966430664
2019-03-15,84.4000015258789
2019-03-18,84.26000213623047
2019-03-19,83.9800033569336
2019-03-20,83.97000122070312
2019-03-21,85.37000274658203
2019-03-22,84.0199966430664
2019-03-25,85.22000122070312
2019-03-26,85.80999755859375
2019-03-27,86.79000091552734
2019-03-28,87.69999694824219
2019-03-29,89.33999633789062
2019-04-01,89.62000274658203
2019-04-02,88.72000122070312
2019-04-03,88.44999694824219
2019-04-04,88.19000244140625
2019-04-05,88.06999969482422
2019-04-08,87.73999786376953
2019-04-09,88.06999969482422
2019-04-10,89.20999908447266
2019-04-11,88.30000305175781
2019-04-12,89.58999633789062
2019-04-15,89.38999938964844
2019-04-16,88.20999908447266
2019-04-17,86.4800033569336
2019-04-18,87.05000305175781
2019-04-22,87.41999816894531
2019-04-23,88.11000061035156
2019-04-24,87.2699966430664
2019-04-25,87.66999816894531
2019-04-26,86.97000122070312
2019-04-29,86.36000061035156
2019-04-30,87.22000122070312
2019-05-01,87.12999725341797
2019-05-02,87.37999725341797
2019-05-03,87.94000244140625
2019-05-06,87.62000274658203
2019-05-07,86.5999984741211
2019-05-08,86.37999725341797
2019-05-09,85.79000091552734
2019-05-10,86.88999938964844
2019-05-13,86.04000091552734
2019-05-14,86.06999969482422
2019-05-15,86.97000122070312
2019-05-16,89.01000213623047
2019-05-17,87.79000091552734
2019-05-20,86.62000274658203
2019-05-21,86.29000091552734
2019-05-22,86.12999725341797
2019-05-23,93.5
2019-05-24,94.58000183105469
2019-05-28,92.44999694824219
2019-05-29,90.36000061035156
2019-05-30,90.4000015258789
2019-05-31,90.36000061035156
2019-06-03,90.55000305175781
2019-06-04,91.23999786376953
2019-06-05,93.69999694824219
2019-06-06,95.43000030517578
2019-06-07,94.87999725341797
2019-06-10,95.69999694824219
2019-06-11,95.08000183105469
2019-06-12,95.80999755859375
2019-06-13,96.4000015258789
2019-06-14,96.69999694824219
2019-06-17,96.70999908447266
2019-06-18,97.75
2019-06-19,98.73999786376953
2019-06-20,97.18000030517578
2019-06-21,96.4800033569336
2019-06-24,97.55999755859375
2019-06-25,95.69000244140625
2019-06-26,94.77999877929688
2019-06-27,94.98999786376953
2019-06-28,95.91999816894531
2019-07-01,96.70999908447266
2019-07-02,98.20999908447266
2019-07-03,98.4000015258789
2019-07-05,97.58000183105469
2019-07-08,96.79000091552734
2019-07-09,97.3499984741211
2019-07-10,97.31999969482422
2019-07-11,96.37000274658203
2019-07-12,96.0999984741211
2019-07-15,96.98999786376953
2019-07-16,97.18000030517578
2019-07-17,97.5999984741211
2019-07-18,97.87999725341797
2019-07-19,96.37000274658203
2019-07-22,97.08999633789062
2019-07-23,99.23999786376953
2019-07-24,102.79000091552734
2019-07-25,105.27999877929688
2019-07-26,105.11000061035156
2019-07-29,105.31999969482422
2019-07-30,106.2699966430664
2019-07-31,104.87000274658203
2019-08-01,106.27999877929688
2019-08-02,105.27999877929688
2019-08-05,104.52999877929688
2019-08-06,104.37000274658203
2019-08-07,104.95999908447266
2019-08-08,107.4000015258789
2019-08-09,106.25
2019-08-12,104.80000305175781
2019-08-13,104.80999755859375
2019-08-14,103.13999938964844
2019-08-15,102.12000274658203
2019-08-16,102.9000015258789
2019-08-19,102.63999938964844
2019-08-20,101.80999755859375
2019-08-21,102.63999938964844
2019-08-22,101.73999786376953
2019-08-23,99.70999908447266
2019-08-26,99.87000274658203
2019-08-27,102.06999969482422
2019-08-28,102.3499984741211
2019-08-29,102.95999908447266
2019-08-30,103.88999938964844
2019-09-03,104.13999938964844
2019-09-04,104.94000244140625
2019-09-05,102.58999633789062
2019-09-06,102.75
2019-09-09,101.69000244140625
2019-09-10,102.63999938964844
2019-09-11,101.55000305175781
2019-09-12,101.29000091552734
2019-09-13,100.80999755859375
2019-09-16,100.16000366210938
2019-09-17,101.27999877929688
2019-09-18,102.04000091552734
2019-09-19,103.30999755859375
2019-09-20,103.94999694824219
2019-09-23,104.0
2019-09-24,105.37000274658203
2019-09-25,102.63999938964844
2019-09-26,103.48999786376953
2019-09-27,102.26000213623047
2019-09-30,102.56999969482422
2019-10-01,99.7300033569336
2019-10-02,98.75
2019-10-03,100.44000244140625
2019-10-04,101.33000183105469
2019-10-07,101.97000122070312
2019-10-08,100.25
2019-10-09,100.12000274658203
2019-10-10,100.48999786376953
2019-10-11,101.0999984741211
2019-10-14,101.02999877929688
2019-10-15,101.44000244140625
2019-10-16,102.25
2019-10-17,104.22000122070312
2019-10-18,104.73999786376953
2019-10-21,105.44999694824219
2019-10-22,105.30999755859375
2019-10-23,95.01000213623047
2019-10-24,89.5
2019-10-25,88.95999908447266
2019-10-28,88.61000061035156
2019-10-29,88.23999786376953
2019-10-30,86.87999725341797
2019-10-31,87.30999755859375
2019-11-01,88.18000030517578
2019-11-04,87.0999984741211
2019-11-05,88.31999969482422
2019-11-06,87.9800033569336
2019-11-07,89.0999984741211
2019-11-08,88.33999633789062
2019-11-11,88.91999816894531
2019-11-12,90.87999725341797
2019-11-13,90.70999908447266
2019-11-14,90.54000091552734
2019-11-15,90.69000244140625
2019-11-18,93.16000366210938
2019-11-19,92.0999984741211
2019-11-20,93.83999633789062
2019-11-21,92.0
2019-11-22,93.58999633789062
2019-11-25,94.77999877929688
2019-11-26,95.30000305175781
2019-11-27,96.68000030517578
2019-11-29,95.88999938964844
2019-12-02,95.41999816894531
2019-12-03,90.8499984741211
2019-12-04,91.05000305175781
2019-12-05,92.55999755859375
2019-12-06,93.36000061035156
2019-12-09,91.51000213623047
2019-12-10,92.13999938964844
2019-12-11,91.58000183105469
2019-12-12,91.12000274658203
2019-12-13,91.45999908447266
2019-12-16,89.83000183105469
2019-12-17,89.51000213623047
2019-12-18,91.87000274658203
2019-12-19,92.22000122070312
2019-12-20,94.58999633789062
2019-12-23,93.95999908447266
2019-12-24,95.5
2019-12-26,95.2300033569336
2019-12-27,95.12999725341797
2019-12-30,93.37000274658203
2019-12-31,93.04000091552734
2020-01-02,93.29000091552734
2020-01-03,94.52999877929688
2020-01-06,93.87000274658203
2020-01-07,93.95999908447266
2020-01-08,95.75
2020-01-09,96.94999694824219
2020-01-10,97.55999755859375
2020-01-13,97.91999816894531
2020-01-14,98.72000122070312
2020-01-15,99.3499984741211
2020-01-16,98.16000366210938
2020-01-17,98.33999633789062
2020-01-21,99.83000183105469
2020-01-22,99.94000244140625
2020-01-23,100.04000091552734
2020-01-24,99.66999816894531
2020-01-27,100.05000305175781
2020-01-28,101.48999786376953
2020-01-29,100.72000122070312
2020-01-30,100.16000366210938
2020-01-31,98.30000305175781
2020-02-03,99.58000183105469
2020-02-04,100.95999908447266
2020-02-05,104.62000274658203
2020-02-06,111.36000061035156
2020-02-07,110.20999908447266
2020-02-10,110.72000122070312
2020-02-11,110.87999725341797
2020-02-12,110.62999725341797
2020-02-13,110.95999908447266
2020-02-14,111.70999908447266
2020-02-18,110.55999755859375
2020-02-19,109.70999908447266
2020-02-20,110.0199966430664
2020-02-21,108.44999694824219
2020-02-24,105.80000305175781
2020-02-25,104.26000213623047
2020-02-26,104.80999755859375
2020-02-27,103.56999969482422
2020-02-28,98.8499984741211
2020-03-02,102.55000305175781
2020-03-03,100.04000091552734
2020-03-04,102.69000244140625
2020-03-05,104.2300033569336
2020-03-06,100.95999908447266
2020-03-09,92.52999877929688
2020-03-10,96.62999725341797
2020-03-11,92.76000213623047
2020-03-12,82.0999984741211
2020-03-13,87.11000061035156
2020-03-16,79.87000274658203
2020-03-17,79.58999633789062
2020-03-18,71.0999984741211
2020-03-19,72.44000244140625
2020-03-20,67.33000183105469
2020-03-23,58.70000076293945
2020-03-24,68.83999633789062
2020-03-25,76.87999725341797
2020-03-26,79.38999938964844
2020-03-27,78.6500015258789
2020-03-30,76.36000061035156
2020-03-31,77.12000274658203
2020-04-01,73.4800033569336
2020-04-02,70.62000274658203
2020-04-03,70.48999786376953
2020-04-06,73.56999969482422
2020-04-07,75.9000015258789
2020-04-08,80.95999908447266
2020-04-09,83.27999877929688
2020-04-13,82.19999694824219
2020-04-14,82.93000030517578
2020-04-15,80.9000015258789
2020-04-16,81.4000015258789
2020-04-17,81.87000274658203
2020-04-20,83.75
2020-04-21,80.55999755859375
2020-04-22,80.19999694824219
2020-04-23,80.16999816894531
2020-04-24,81.41999816894531
2020-04-27,85.88999938964844
2020-04-28,85.4800033569336
2020-04-29,88.33000183105469
2020-04-30,86.58000183105469
2020-05-01,83.43000030517578
2020-05-04,83.04000091552734
2020-05-05,83.08999633789062
2020-05-06,83.12000274658203
2020-05-07,83.25
2020-05-08,85.01000213623047
2020-05-11,83.12000274658203
2020-05-12,80.13999938964844
2020-05-13,78.69999694824219
2020-05-14,79.75
2020-05-15,81.2300033569336
2020-05-18,82.47000122070312
2020-05-19,84.91000366210938
2020-05-20,86.69999694824219
2020-05-21,88.08000183105469
2020-05-22,87.25
2020-05-26,94.13999938964844
2020-05-27,91.88999938964844
2020-05-28,91.5999984741211
2020-05-29,93.33000183105469
2020-06-01,93.95999908447266
2020-06-02,94.44999694824219
2020-06-03,98.41999816894531
2020-06-04,101.41999816894531
2020-06-05,100.9000015258789
2020-06-08,101.94999694824219
2020-06-09,102.44000244140625
2020-06-10,101.6500015258789
2020-06-11,97.23999786376953
2020-06-12,98.66999816894531
2020-06-15,98.51000213623047
2020-06-16,100.38999938964844
2020-06-17,101.3499984741211
2020-06-18,101.9000015258789
2020-06-19,101.05999755859375
2020-06-22,101.2699966430664
2020-06-23,99.91999816894531
2020-06-24,99.73999786376953
2020-06-25,98.45999908447266
2020-06-26,96.36000061035156
2020-06-29,99.3499984741211
2020-06-30,100.75
2020-07-01,100.31999969482422
2020-07-02,99.6500015258789
2020-07-06,102.81999969482422
2020-07-07,102.04000091552734
2020-07-08,102.08000183105469
2020-07-09,102.04000091552734
2020-07-10,101.33999633789062
2020-07-13,100.91000366210938
2020-07-14,100.4800033569336
2020-07-15,105.01000213623047
2020-07-16,101.62000274658203
2020-07-17,103.98999786376953
2020-07-20,105.47000122070312
2020-07-21,103.80999755859375
2020-07-22,106.13999938964844
2020-07-23,112.95999908447266
2020-07-24,115.91000366210938
2020-07-27,117.2699966430664
2020-07-28,116.94999694824219
2020-07-29,118.0
2020-07-30,118.9000015258789
2020-07-31,119.55000305175781
2020-08-03,118.22000122070312
2020-08-04,119.66000366210938
2020-08-05,120.2300033569336
2020-08-06,119.80999755859375
2020-08-07,116.43000030517578
2020-08-10,115.86000061035156
2020-08-11,114.9800033569336
2020-08-12,114.06999969482422
2020-08-13,115.55000305175781
2020-08-14,112.94000244140625
2020-08-17,115.55999755859375
2020-08-18,117.44000244140625
2020-08-19,119.69999694824219
2020-08-20,122.97000122070312
2020-08-21,123.9800033569336
2020-08-24,122.86000061035156
2020-08-25,123.30000305175781
2020-08-26,124.8499984741211
2020-08-27,123.9800033569336
2020-08-28,125.26000213623047
2020-08-31,125.12999725341797
2020-09-01,127.4800033569336
2020-09-02,129.64999389648438
2020-09-03,125.76000213623047
2020-09-04,125.0999984741211
2020-09-08,124.69999694824219
2020-09-09,129.17999267578125
2020-09-10,128.8300018310547
2020-09-11,128.8000030517578
2020-09-14,128.0399932861328
2020-09-15,133.7899932861328
2020-09-16,130.25
2020-09-17,128.10000610351562
2020-09-18,125.66000366210938
2020-09-21,123.33000183105469
2020-09-22,124.58999633789062
2020-09-23,123.30000305175781
2020-09-24,125.6500015258789
2020-09-25,127.91000366210938
2020-09-28,130.75999450683594
2020-09-29,131.42999267578125
2020-09-30,131.88999938964844
2020-10-01,133.0399932861328
2020-10-02,132.08999633789062
2020-10-05,134.41000366210938
2020-10-06,133.1199951171875
2020-10-07,133.1999969482422
2020-10-08,135.41000366210938
2020-10-09,136.64999389648438
2020-10-12,137.72999572753906
2020-10-13,136.85000610351562
2020-10-14,135.82000732421875
2020-10-15,135.88999938964844
2020-10-16,135.19000244140625
2020-10-19,134.66000366210938
2020-10-20,135.66000366210938
2020-10-21,135.74000549316406
2020-10-22,133.1999969482422
2020-10-23,130.0
2020-10-26,127.41000366210938
2020-10-27,127.94999694824219
2020-10-28,128.52000427246094
2020-10-29,136.32000732421875
2020-10-30,134.16000366210938
2020-11-02,135.99000549316406
2020-11-03,137.10000610351562
2020-11-04,141.07000732421875
2020-11-05,140.99000549316406
2020-11-06,144.2100067138672
2020-11-09,135.0
2020-11-10,134.3800048828125
2020-11-11,139.2100067138672
2020-11-12,137.07000732421875
2020-11-13,136.1699981689453
2020-11-16,137.75999450683594
2020-11-17,136.52000427246094
2020-11-18,136.55999755859375
2020-11-19,138.41000366210938
2020-11-20,139.4499969482422
2020-11-23,133.9499969482422
2020-11-24,131.32000732421875
2020-11-25,132.05999755859375
2020-11-27,134.94000244140625
2020-11-30,138.0500030517578
2020-12-01,140.02999877929688
2020-12-02,135.67999267578125
2020-12-03,134.83999633789062
2020-12-04,131.6699981689453
2020-12-07,132.61000061035156
2020-12-08,132.11000061035156
2020-12-09,130.97000122070312
2020-12-10,130.6300048828125
2020-12-11,128.6199951171875
2020-12-14,129.8699951171875
2020-12-15,130.27999877929688
2020-12-16,132.8699951171875
2020-12-17,132.08999633789062
2020-12-18,132.82000732421875
2020-12-21,133.3000030517578
2020-12-22,136.1999969482422
2020-12-23,133.6999969482422
2020-12-24,135.86000061035156
2020-12-28,134.19000244140625
2020-12-29,135.9600067138672
2020-12-30,135.47999572753906
2020-12-31,136.75999450683594
2021-01-04,133.8699951171875
2021-01-05,135.08999633789062
2021-01-06,134.74000549316406
2021-01-07,135.1300048828125
2021-01-08,141.92999267578125
2021-01-11,137.8000030517578
2021-01-12,135.08999633789062
2021-01-13,135.7100067138672
2021-01-14,137.63999938964844
2021-01-15,138.61000061035156
2021-01-19,138.67999267578125
2021-01-20,141.6699981689453
2021-01-21,140.6699981689453
2021-01-22,136.3000030517578
2021-01-25,138.4600067138672
2021-01-26,137.77000427246094
2021-01-27,135.4199981689453
2021-01-28,136.9199981689453
2021-01-29,136.85000610351562
2021-02-01,138.72999572753906
2021-02-02,142.36000061035156
2021-02-03,139.1300048828125
2021-02-04,139.32000732421875
2021-02-05,142.42999267578125
2021-02-08,144.36000061035156
2021-02-09,150.86000061035156
2021-02-10,154.44000244140625
2021-02-11,150.85000610351562
2021-02-12,149.16000366210938
2021-02-16,149.17999267578125
2021-02-17,149.61000061035156
2021-02-18,150.66000366210938
2021-02-19,153.60000610351562
2021-02-22,151.99000549316406
2021-02-23,152.02000427246094
2021-02-24,153.2899932861328
2021-02-25,149.35000610351562
2021-02-26,151.27000427246094
2021-03-01,151.3000030517578
2021-03-02,154.8300018310547
2021-03-03,156.69000244140625
2021-03-04,152.77000427246094
2021-03-05,148.35000610351562
2021-03-08,149.4499969482422
2021-03-09,152.9199981689453
2021-03-10,150.88999938964844
2021-03-11,153.41000366210938
2021-03-12,151.77999877929688
2021-03-15,151.30999755859375
2021-03-16,152.13999938964844
2021-03-17,151.9499969482422
2021-03-18,147.00999450683594
2021-03-19,149.0399932861328
2021-03-22,151.38999938964844
2021-03-23,149.08999633789062
2021-03-24,149.61000061035156
2021-03-25,147.72000122070312
2021-03-26,149.7899932861328
2021-03-29,146.47999572753906
2021-03-30,146.17999267578125
2021-03-31,148.19000244140625
2021-04-01,153.08999633789062
2021-04-05,149.83999633789062
2021-04-06,151.13999938964844
2021-04-07,151.8699951171875
2021-04-08,154.58999633789062
2021-04-09,156.61000061035156
2021-04-12,157.30999755859375
2021-04-13,160.5
2021-04-14,161.67999267578125
2021-04-15,163.38999938964844
2021-04-16,164.82000732421875
2021-04-19,162.77000427246094
2021-04-20,161.5399932861328
2021-04-21,164.5800018310547
2021-04-22,166.36000061035156
2021-04-23,167.6999969482422
2021-04-26,169.3300018310547
2021-04-27,174.60000610351562
2021-04-28,167.91000366210938
2021-04-29,165.66000366210938
2021-04-30,162.25
2021-05-03,162.25
2021-05-04,159.91000366210938
2021-05-05,163.1699981689453
2021-05-06,160.58999633789062
2021-05-07,163.6199951171875
2021-05-10,162.25
2021-05-11,158.0800018310547
2021-05-12,155.39999389648438
2021-05-13,155.0500030517578
2021-05-14,156.1999969482422
