,EMIF
2013-03-20,35.18000030517578
2013-03-21,34.90999984741211
2013-03-22,35.06999969482422
2013-03-25,34.970001220703125
2013-03-26,35.310001373291016
2013-03-27,35.41999816894531
2013-03-28,35.619998931884766
2013-04-01,35.529998779296875
2013-04-02,35.810001373291016
2013-04-03,35.66999816894531
2013-04-04,35.68000030517578
2013-04-05,35.599998474121094
2013-04-08,35.599998474121094
2013-04-09,35.84000015258789
2013-04-10,36.310001373291016
2013-04-11,36.040000915527344
2013-04-12,35.79999923706055
2013-04-15,35.150001525878906
2013-04-16,35.630001068115234
2013-04-17,35.06999969482422
2013-04-18,35.279998779296875
2013-04-19,35.5099983215332
2013-04-22,35.43000030517578
2013-04-23,35.66999816894531
2013-04-24,35.810001373291016
2013-04-25,35.720001220703125
2013-04-26,35.560001373291016
2013-04-29,35.63999938964844
2013-04-30,36.02000045776367
2013-05-01,35.65999984741211
2013-05-02,35.90999984741211
2013-05-03,35.970001220703125
2013-05-06,36.08000183105469
2013-05-07,36.5
2013-05-08,36.630001068115234
2013-05-09,36.34000015258789
2013-05-10,36.27000045776367
2013-05-13,36.15999984741211
2013-05-14,36.060001373291016
2013-05-15,35.90999984741211
2013-05-16,35.7400016784668
2013-05-17,35.939998626708984
2013-05-20,36.06999969482422
2013-05-21,35.959999084472656
2013-05-22,35.45000076293945
2013-05-23,35.380001068115234
2013-05-24,35.060001373291016
2013-05-28,35.220001220703125
2013-05-29,34.810001373291016
2013-05-30,34.81999969482422
2013-05-31,34.36000061035156
2013-06-03,34.380001068115234
2013-06-04,34.11000061035156
2013-06-05,33.7400016784668
2013-06-06,33.83000183105469
2013-06-07,33.54999923706055
2013-06-10,33.2400016784668
2013-06-11,32.84000015258789
2013-06-12,32.209999084472656
2013-06-13,32.45000076293945
2013-06-14,32.33000183105469
2013-06-17,32.29999923706055
2013-06-18,32.45000076293945
2013-06-19,31.440000534057617
2013-06-20,30.040000915527344
2013-06-21,30.3700008392334
2013-06-24,29.729999542236328
2013-06-25,29.5
2013-06-26,30.270000457763672
2013-06-27,31.100000381469727
2013-06-28,31.299999237060547
2013-07-01,31.229999542236328
2013-07-02,30.770000457763672
2013-07-03,30.690000534057617
2013-07-05,30.43000030517578
2013-07-08,30.75
2013-07-09,30.829999923706055
2013-07-10,30.729999542236328
2013-07-11,31.6299991607666
2013-07-12,31.219999313354492
2013-07-15,31.549999237060547
2013-07-16,31.450000762939453
2013-07-17,31.81999969482422
2013-07-18,32.08000183105469
2013-07-19,32.029998779296875
2013-07-22,32.209999084472656
2013-07-23,32.560001373291016
2013-07-24,32.2400016784668
2013-07-25,32.709999084472656
2013-07-26,32.459999084472656
2013-07-29,32.13999938964844
2013-07-30,31.899999618530273
2013-07-31,31.790000915527344
2013-08-01,32.31999969482422
2013-08-02,32.41999816894531
2013-08-05,32.060001373291016
2013-08-06,31.799999237060547
2013-08-07,31.40999984741211
2013-08-08,32.08000183105469
2013-08-09,32.34000015258789
2013-08-12,32.380001068115234
2013-08-13,32.45000076293945
2013-08-14,32.29999923706055
2013-08-15,32.0099983215332
2013-08-16,31.56999969482422
2013-08-19,31.079999923706055
2013-08-20,31.200000762939453
2013-08-21,30.56999969482422
2013-08-22,30.989999771118164
2013-08-23,31.459999084472656
2013-08-26,31.209999084472656
2013-08-27,30.790000915527344
2013-08-28,30.729999542236328
2013-08-29,31.010000228881836
2013-08-30,31.229999542236328
2013-09-03,31.190000534057617
2013-09-04,31.5
2013-09-05,31.959999084472656
2013-09-06,32.349998474121094
2013-09-09,33.0099983215332
2013-09-10,33.189998626708984
2013-09-11,33.22999954223633
2013-09-12,32.93000030517578
2013-09-13,33.220001220703125
2013-09-16,33.31999969482422
2013-09-17,33.380001068115234
2013-09-18,34.560001373291016
2013-09-19,34.459999084472656
2013-09-20,33.79999923706055
2013-09-23,33.9900016784668
2013-09-24,33.91999816894531
2013-09-25,33.70000076293945
2013-09-26,33.630001068115234
2013-09-27,33.43000030517578
2013-09-30,33.220001220703125
2013-10-01,33.630001068115234
2013-10-02,33.9900016784668
2013-10-03,33.93000030517578
2013-10-04,34.150001525878906
2013-10-07,34.060001373291016
2013-10-08,33.869998931884766
2013-10-09,34.09000015258789
2013-10-10,34.7599983215332
2013-10-11,34.81999969482422
2013-10-14,35.0
2013-10-15,34.58000183105469
2013-10-16,34.709999084472656
2013-10-17,34.66999816894531
2013-10-18,34.849998474121094
2013-10-21,34.95000076293945
2013-10-22,35.439998626708984
2013-10-23,34.91999816894531
2013-10-24,34.810001373291016
2013-10-25,34.81999969482422
2013-10-28,34.95000076293945
2013-10-29,35.06999969482422
2013-10-30,35.06999969482422
2013-10-31,34.63999938964844
2013-11-01,34.66999816894531
2013-11-04,34.7599983215332
2013-11-05,34.220001220703125
2013-11-06,34.5
2013-11-07,34.0
2013-11-08,33.52000045776367
2013-11-11,33.66999816894531
2013-11-12,33.5
2013-11-13,33.61000061035156
2013-11-14,34.16999816894531
2013-11-15,34.869998931884766
2013-11-18,35.040000915527344
2013-11-19,34.790000915527344
2013-11-20,34.43000030517578
2013-11-21,34.5099983215332
2013-11-22,34.77000045776367
2013-11-25,34.45000076293945
2013-11-26,34.45000076293945
2013-11-27,34.599998474121094
2013-11-29,34.79999923706055
2013-12-02,34.15999984741211
2013-12-03,33.97999954223633
2013-12-04,34.0
2013-12-05,34.02000045776367
2013-12-06,34.41999816894531
2013-12-09,34.61000061035156
2013-12-10,34.59000015258789
2013-12-11,33.90999984741211
2013-12-12,33.869998931884766
2013-12-13,33.880001068115234
2013-12-16,33.97999954223633
2013-12-17,33.47999954223633
2013-12-18,33.869998931884766
2013-12-19,33.54999923706055
2013-12-20,33.34000015258789
2013-12-23,33.52000045776367
2013-12-24,33.689998626708984
2013-12-26,33.459999084472656
2013-12-27,34.029998779296875
2013-12-30,34.08000183105469
2013-12-31,34.130001068115234
2014-01-02,33.29999923706055
2014-01-03,33.189998626708984
2014-01-06,32.900001525878906
2014-01-07,32.959999084472656
2014-01-08,32.970001220703125
2014-01-09,32.869998931884766
2014-01-10,33.369998931884766
2014-01-13,32.880001068115234
2014-01-14,33.290000915527344
2014-01-15,33.06999969482422
2014-01-16,32.970001220703125
2014-01-17,33.18000030517578
2014-01-21,33.06999969482422
2014-01-22,33.56999969482422
2014-01-23,32.900001525878906
2014-01-24,32.15999984741211
2014-01-27,31.790000915527344
2014-01-28,31.739999771118164
2014-01-29,31.360000610351562
2014-01-30,31.610000610351562
2014-01-31,31.600000381469727
2014-02-03,30.93000030517578
2014-02-04,31.43000030517578
2014-02-05,30.940000534057617
2014-02-06,31.530000686645508
2014-02-07,31.8700008392334
2014-02-10,31.59000015258789
2014-02-11,32.06999969482422
2014-02-12,32.08000183105469
2014-02-13,32.099998474121094
2014-02-14,32.529998779296875
2014-02-18,32.150001525878906
2014-02-19,31.940000534057617
2014-02-20,32.06999969482422
2014-02-21,32.16999816894531
2014-02-24,32.13999938964844
2014-02-25,31.799999237060547
2014-02-26,32.18000030517578
2014-02-27,32.81999969482422
2014-02-28,32.45000076293945
2014-03-03,32.34000015258789
2014-03-04,32.4900016784668
2014-03-05,32.369998931884766
2014-03-06,32.97999954223633
2014-03-07,32.220001220703125
2014-03-10,31.799999237060547
2014-03-11,31.610000610351562
2014-03-12,31.809999465942383
2014-03-13,31.229999542236328
2014-03-14,31.25
2014-03-17,31.540000915527344
2014-03-18,31.979999542236328
2014-03-19,31.959999084472656
2014-03-20,32.0
2014-03-21,32.29999923706055
2014-03-24,32.06999969482422
2014-03-25,32.4900016784668
2014-03-26,32.4900016784668
2014-03-27,33.040000915527344
2014-03-28,33.43000030517578
2014-03-31,33.5099983215332
2014-04-01,33.7400016784668
2014-04-02,33.900001525878906
2014-04-03,33.59000015258789
2014-04-04,33.47999954223633
2014-04-07,33.720001220703125
2014-04-08,33.880001068115234
2014-04-09,34.2400016784668
2014-04-10,34.310001373291016
2014-04-11,34.630001068115234
2014-04-14,34.54999923706055
2014-04-15,34.08000183105469
2014-04-16,34.31999969482422
2014-04-17,34.5
2014-04-21,34.38999938964844
2014-04-22,34.380001068115234
2014-04-23,34.459999084472656
2014-04-24,34.29999923706055
2014-04-25,34.02000045776367
2014-04-28,33.95000076293945
2014-04-29,34.119998931884766
2014-04-30,33.86000061035156
2014-05-01,33.97999954223633
2014-05-02,34.47999954223633
2014-05-05,34.18000030517578
2014-05-06,34.290000915527344
2014-05-07,34.380001068115234
2014-05-08,34.13999938964844
2014-05-09,33.9900016784668
2014-05-12,34.2599983215332
2014-05-13,34.4900016784668
2014-05-14,34.779998779296875
2014-05-15,34.41999816894531
2014-05-16,34.790000915527344
2014-05-19,34.70000076293945
2014-05-20,34.689998626708984
2014-05-21,34.68000030517578
2014-05-22,35.099998474121094
2014-05-23,35.209999084472656
2014-05-27,34.68000030517578
2014-05-28,35.0
2014-05-29,34.81999969482422
2014-05-30,34.66999816894531
2014-06-02,34.72999954223633
2014-06-03,34.9900016784668
2014-06-04,34.869998931884766
2014-06-05,35.09000015258789
2014-06-06,35.45000076293945
2014-06-09,35.599998474121094
2014-06-10,35.599998474121094
2014-06-11,35.439998626708984
2014-06-12,35.279998779296875
2014-06-13,35.439998626708984
2014-06-16,35.459999084472656
2014-06-17,35.400001525878906
2014-06-18,35.880001068115234
2014-06-19,35.66999816894531
2014-06-20,35.849998474121094
2014-06-23,35.619998931884766
2014-06-24,35.36000061035156
2014-06-25,35.47999954223633
2014-06-26,35.43000030517578
2014-06-27,35.470001220703125
2014-06-30,35.29999923706055
2014-07-01,35.5099983215332
2014-07-02,35.61000061035156
2014-07-03,35.720001220703125
2014-07-07,35.79999923706055
2014-07-08,35.86000061035156
2014-07-09,35.95000076293945
2014-07-10,36.09000015258789
2014-07-11,36.060001373291016
2014-07-14,36.27000045776367
2014-07-15,36.290000915527344
2014-07-16,36.38999938964844
2014-07-17,35.81999969482422
2014-07-18,36.27000045776367
2014-07-21,36.560001373291016
2014-07-22,36.810001373291016
2014-07-23,36.83000183105469
2014-07-24,36.61000061035156
2014-07-25,36.40999984741211
2014-07-28,36.58000183105469
2014-07-29,36.27000045776367
2014-07-30,36.08000183105469
2014-07-31,35.56999969482422
2014-08-01,35.709999084472656
2014-08-04,35.939998626708984
2014-08-05,35.439998626708984
2014-08-06,35.630001068115234
2014-08-07,35.650001525878906
2014-08-08,36.02000045776367
2014-08-11,36.25
2014-08-12,36.47999954223633
2014-08-13,36.47999954223633
2014-08-14,36.52000045776367
2014-08-15,36.560001373291016
2014-08-18,36.779998779296875
2014-08-19,37.0
2014-08-20,37.0099983215332
2014-08-21,36.790000915527344
2014-08-22,36.81999969482422
2014-08-25,37.060001373291016
2014-08-26,37.04999923706055
2014-08-27,37.470001220703125
2014-08-28,36.9900016784668
2014-08-29,37.31999969482422
2014-09-02,37.63999938964844
2014-09-03,38.2599983215332
2014-09-04,37.97999954223633
2014-09-05,38.08000183105469
2014-09-08,37.47999954223633
2014-09-09,37.0099983215332
2014-09-10,36.880001068115234
2014-09-11,36.9900016784668
2014-09-12,36.36000061035156
2014-09-15,36.0
2014-09-16,36.720001220703125
2014-09-17,36.16999816894531
2014-09-18,35.849998474121094
2014-09-19,35.529998779296875
2014-09-22,34.97999954223633
2014-09-23,34.790000915527344
2014-09-24,35.380001068115234
2014-09-25,34.83000183105469
2014-09-26,34.959999084472656
2014-09-29,34.18000030517578
2014-09-30,34.4900016784668
2014-10-01,33.7599983215332
2014-10-02,33.66999816894531
2014-10-03,34.0099983215332
2014-10-06,34.97999954223633
2014-10-07,34.75
2014-10-08,35.209999084472656
2014-10-09,34.61000061035156
2014-10-10,33.91999816894531
2014-10-13,34.630001068115234
2014-10-14,34.369998931884766
2014-10-15,33.86000061035156
2014-10-16,33.529998779296875
2014-10-17,34.04999923706055
2014-10-20,33.9900016784668
2014-10-21,34.0
2014-10-22,34.02000045776367
2014-10-23,33.5099983215332
2014-10-24,34.040000915527344
2014-10-27,33.52000045776367
2014-10-28,34.45000076293945
2014-10-29,34.27000045776367
2014-10-30,34.810001373291016
2014-10-31,35.0099983215332
2014-11-03,34.61000061035156
2014-11-04,34.79999923706055
2014-11-05,34.599998474121094
2014-11-06,33.95000076293945
2014-11-07,34.029998779296875
2014-11-10,34.040000915527344
2014-11-11,34.15999984741211
2014-11-12,34.06999969482422
2014-11-13,33.939998626708984
2014-11-14,33.939998626708984
2014-11-17,33.52000045776367
2014-11-18,33.790000915527344
2014-11-19,34.029998779296875
2014-11-20,34.11000061035156
2014-11-21,35.29999923706055
2014-11-24,34.720001220703125
2014-11-25,34.75
2014-11-26,35.27000045776367
2014-11-28,34.650001525878906
2014-12-01,33.779998779296875
2014-12-02,33.709999084472656
2014-12-03,33.7599983215332
2014-12-04,33.619998931884766
2014-12-05,33.65999984741211
2014-12-08,33.130001068115234
2014-12-09,32.79999923706055
2014-12-10,32.86000061035156
2014-12-11,32.47999954223633
2014-12-12,32.290000915527344
2014-12-15,31.760000228881836
2014-12-16,31.479999542236328
2014-12-17,32.18000030517578
2014-12-18,32.40999984741211
2014-12-19,32.08000183105469
2014-12-22,32.459999084472656
2014-12-23,32.209999084472656
2014-12-24,32.41999816894531
2014-12-26,32.689998626708984
2014-12-29,32.599998474121094
2014-12-30,32.27000045776367
2014-12-31,32.40999984741211
2015-01-02,32.04999923706055
2015-01-05,31.43000030517578
2015-01-06,31.579999923706055
2015-01-07,32.150001525878906
2015-01-08,32.689998626708984
2015-01-09,32.43000030517578
2015-01-12,32.18000030517578
2015-01-13,32.52000045776367
2015-01-14,32.560001373291016
2015-01-15,32.380001068115234
2015-01-16,32.68000030517578
2015-01-20,33.06999969482422
2015-01-21,33.599998474121094
2015-01-22,34.15999984741211
2015-01-23,34.0
2015-01-26,33.810001373291016
2015-01-27,33.790000915527344
2015-01-28,33.560001373291016
2015-01-29,33.45000076293945
2015-01-30,32.709999084472656
2015-02-02,33.18000030517578
2015-02-03,33.34000015258789
2015-02-04,33.25
2015-02-05,32.959999084472656
2015-02-06,32.630001068115234
2015-02-09,32.63999938964844
2015-02-10,32.65999984741211
2015-02-11,32.18000030517578
2015-02-12,32.79999923706055
2015-02-13,33.13999938964844
2015-02-17,33.02000045776367
2015-02-18,32.900001525878906
2015-02-19,32.79999923706055
2015-02-20,32.709999084472656
2015-02-23,32.70000076293945
2015-02-24,33.0
2015-02-25,32.90999984741211
2015-02-26,33.06999969482422
2015-02-27,33.380001068115234
2015-03-02,33.11000061035156
2015-03-03,32.88999938964844
2015-03-04,32.310001373291016
2015-03-05,32.22999954223633
2015-03-06,31.729999542236328
2015-03-09,31.540000915527344
2015-03-10,31.1200008392334
2015-03-11,31.020000457763672
2015-03-12,31.139999389648438
2015-03-13,30.639999389648438
2015-03-16,30.920000076293945
2015-03-17,31.420000076293945
2015-03-18,32.11000061035156
2015-03-19,31.600000381469727
2015-03-20,32.150001525878906
2015-03-23,32.33000183105469
2015-03-24,32.439998626708984
2015-03-25,32.13999938964844
2015-03-26,32.189998626708984
2015-03-27,32.15999984741211
2015-03-30,32.90999984741211
2015-03-31,32.849998474121094
2015-04-01,33.439998626708984
2015-04-02,33.81999969482422
2015-04-06,34.060001373291016
2015-04-07,34.02000045776367
2015-04-08,35.27000045776367
2015-04-09,35.58000183105469
2015-04-10,35.41999816894531
2015-04-13,35.27000045776367
2015-04-14,35.27000045776367
2015-04-15,35.45000076293945
2015-04-16,35.9900016784668
2015-04-17,35.34000015258789
2015-04-20,35.290000915527344
2015-04-21,35.529998779296875
2015-04-22,36.41999816894531
2015-04-23,36.869998931884766
2015-04-24,37.0
2015-04-27,37.5099983215332
2015-04-28,37.54999923706055
2015-04-29,37.06999969482422
2015-04-30,36.47999954223633
2015-05-01,36.79999923706055
2015-05-04,36.84000015258789
2015-05-05,36.29999923706055
2015-05-06,35.90999984741211
2015-05-07,35.63999938964844
2015-05-08,36.29999923706055
2015-05-11,36.18000030517578
2015-05-12,36.15999984741211
2015-05-13,35.70000076293945
2015-05-14,36.150001525878906
2015-05-15,36.52000045776367
2015-05-18,36.29999923706055
2015-05-19,36.11000061035156
2015-05-20,36.38999938964844
2015-05-21,36.18000030517578
2015-05-22,36.15999984741211
2015-05-26,35.599998474121094
2015-05-27,35.75
2015-05-28,35.189998626708984
2015-05-29,35.09000015258789
2015-06-01,35.2599983215332
2015-06-02,35.40999984741211
2015-06-03,35.31999969482422
2015-06-04,34.900001525878906
2015-06-05,34.7400016784668
2015-06-08,34.77000045776367
2015-06-09,34.220001220703125
2015-06-10,34.5
2015-06-11,34.5
2015-06-12,34.52000045776367
2015-06-15,34.27000045776367
2015-06-16,34.20000076293945
2015-06-17,34.2599983215332
2015-06-18,34.25
2015-06-19,34.130001068115234
2015-06-22,34.52000045776367
2015-06-23,34.59000015258789
2015-06-24,34.029998779296875
2015-06-25,33.75
2015-06-26,33.38999938964844
2015-06-29,32.65999984741211
2015-06-30,33.189998626708984
2015-07-01,32.97999954223633
2015-07-02,33.22999954223633
2015-07-06,32.13999938964844
2015-07-07,31.420000076293945
2015-07-08,30.510000228881836
2015-07-09,31.700000762939453
2015-07-10,32.52000045776367
2015-07-13,32.72999954223633
2015-07-14,32.88999938964844
2015-07-15,32.52000045776367
2015-07-16,32.869998931884766
2015-07-17,32.970001220703125
2015-07-20,32.61000061035156
2015-07-21,32.790000915527344
2015-07-22,32.40999984741211
2015-07-23,32.29999923706055
2015-07-24,31.540000915527344
2015-07-27,30.8700008392334
2015-07-28,31.030000686645508
2015-07-29,31.399999618530273
2015-07-30,31.270000457763672
2015-07-31,31.540000915527344
2015-08-03,31.229999542236328
2015-08-04,31.31999969482422
2015-08-05,31.34000015258789
2015-08-06,30.760000228881836
2015-08-07,30.8700008392334
2015-08-10,31.3700008392334
2015-08-11,30.65999984741211
2015-08-12,30.600000381469727
2015-08-13,30.559999465942383
2015-08-14,30.469999313354492
2015-08-17,30.350000381469727
2015-08-18,30.0
2015-08-19,29.520000457763672
2015-08-20,29.139999389648438
2015-08-21,28.15999984741211
2015-08-24,27.0
2015-08-25,27.25
2015-08-26,27.479999542236328
2015-08-27,29.1200008392334
2015-08-28,28.75
2015-08-31,28.690000534057617
2015-09-01,27.860000610351562
2015-09-02,27.969999313354492
2015-09-03,27.899999618530273
2015-09-04,27.360000610351562
2015-09-08,28.06999969482422
2015-09-09,27.889999389648438
2015-09-10,28.15999984741211
2015-09-11,28.190000534057617
2015-09-14,28.200000762939453
2015-09-15,28.440000534057617
2015-09-16,29.010000228881836
2015-09-17,28.8700008392334
2015-09-18,28.459999084472656
2015-09-21,28.09000015258789
2015-09-22,27.700000762939453
2015-09-23,27.209999084472656
2015-09-24,27.229999542236328
2015-09-25,27.450000762939453
2015-09-28,26.799999237060547
2015-09-29,26.670000076293945
2015-09-30,27.280000686645508
2015-10-01,27.479999542236328
2015-10-02,28.219999313354492
2015-10-05,28.56999969482422
2015-10-06,28.510000228881836
2015-10-07,29.040000915527344
2015-10-08,29.43000030517578
2015-10-09,29.469999313354492
2015-10-12,29.440000534057617
2015-10-13,29.239999771118164
2015-10-14,29.469999313354492
2015-10-15,30.190000534057617
2015-10-16,30.229999542236328
2015-10-19,29.920000076293945
2015-10-20,30.020000457763672
2015-10-21,29.829999923706055
2015-10-22,30.479999542236328
2015-10-23,30.549999237060547
2015-10-26,30.25
2015-10-27,29.84000015258789
2015-10-28,29.389999389648438
2015-10-29,29.209999084472656
2015-10-30,29.09000015258789
2015-11-02,29.239999771118164
2015-11-03,29.739999771118164
2015-11-04,29.530000686645508
2015-11-05,29.670000076293945
2015-11-06,29.3799991607666
2015-11-09,28.920000076293945
2015-11-10,28.979999542236328
2015-11-11,29.219999313354492
2015-11-12,28.920000076293945
2015-11-13,28.639999389648438
2015-11-16,29.020000457763672
2015-11-17,29.0
2015-11-18,29.190000534057617
2015-11-19,29.450000762939453
2015-11-20,29.829999923706055
2015-11-23,29.5
2015-11-24,29.56999969482422
2015-11-25,29.1200008392334
2015-11-27,28.520000457763672
2015-11-30,28.209999084472656
2015-12-01,28.549999237060547
2015-12-02,28.25
2015-12-03,28.149999618530273
2015-12-04,28.389999389648438
2015-12-07,28.0
2015-12-08,27.729999542236328
2015-12-09,27.75
2015-12-10,27.5
2015-12-11,26.68000030517578
2015-12-14,26.860000610351562
2015-12-15,27.299999237060547
2015-12-16,27.649999618530273
2015-12-17,27.639999389648438
2015-12-18,27.3799991607666
2015-12-21,27.170000076293945
2015-12-22,27.3799991607666
2015-12-23,27.850000381469727
2015-12-24,27.760000228881836
2015-12-28,27.799999237060547
2015-12-29,27.690000534057617
2015-12-30,27.209999084472656
2015-12-31,27.260000228881836
2016-01-04,26.399999618530273
2016-01-05,26.5
2016-01-06,26.1299991607666
2016-01-07,25.299999237060547
2016-01-08,25.020000457763672
2016-01-11,24.93000030517578
2016-01-12,25.09000015258789
2016-01-13,24.90999984741211
2016-01-14,25.139999389648438
2016-01-15,24.440000534057617
2016-01-19,24.479999542236328
2016-01-20,24.040000915527344
2016-01-21,23.979999542236328
2016-01-22,24.670000076293945
2016-01-25,24.510000228881836
2016-01-26,24.690000534057617
2016-01-27,24.559999465942383
2016-01-28,25.010000228881836
2016-01-29,25.8799991607666
2016-02-01,25.790000915527344
2016-02-02,25.030000686645508
2016-02-03,25.440000534057617
2016-02-04,25.489999771118164
2016-02-05,25.219999313354492
2016-02-08,24.729999542236328
2016-02-09,24.68000030517578
2016-02-10,25.040000915527344
2016-02-11,24.559999465942383
2016-02-12,24.8700008392334
2016-02-16,25.479999542236328
2016-02-17,26.25
2016-02-18,26.229999542236328
2016-02-19,26.1200008392334
2016-02-22,26.65999984741211
2016-02-23,26.309999465942383
2016-02-24,26.139999389648438
2016-02-25,26.290000915527344
2016-02-26,26.190000534057617
2016-02-29,26.200000762939453
2016-03-01,26.93000030517578
2016-03-02,27.260000228881836
2016-03-03,27.709999084472656
2016-03-04,28.260000228881836
2016-03-07,27.959999084472656
2016-03-08,27.610000610351562
2016-03-09,27.889999389648438
2016-03-10,27.81999969482422
2016-03-11,28.40999984741211
2016-03-14,28.440000534057617
2016-03-15,27.979999542236328
2016-03-16,28.030000686645508
2016-03-17,29.040000915527344
2016-03-18,29.139999389648438
2016-03-21,29.209999084472656
2016-03-22,29.1299991607666
2016-03-23,28.520000457763672
2016-03-24,28.520000457763672
2016-03-28,28.729999542236328
2016-03-29,28.68000030517578
2016-03-30,29.56999969482422
2016-03-31,29.549999237060547
2016-04-01,29.6200008392334
2016-04-04,28.989999771118164
2016-04-05,28.639999389648438
2016-04-06,28.850000381469727
2016-04-07,28.56999969482422
2016-04-08,29.329999923706055
2016-04-11,29.600000381469727
2016-04-12,30.0
2016-04-13,30.450000762939453
2016-04-14,30.3799991607666
2016-04-15,30.170000076293945
2016-04-18,30.149999618530273
2016-04-19,30.549999237060547
2016-04-20,30.190000534057617
2016-04-21,29.899999618530273
2016-04-22,29.920000076293945
2016-04-25,29.760000228881836
2016-04-26,29.829999923706055
2016-04-27,29.989999771118164
2016-04-28,29.969999313354492
2016-04-29,29.829999923706055
2016-05-02,30.0
2016-05-03,29.600000381469727
2016-05-04,29.43000030517578
2016-05-05,29.56999969482422
2016-05-06,29.68000030517578
2016-05-09,29.239999771118164
2016-05-10,29.65999984741211
2016-05-11,29.739999771118164
2016-05-12,29.920000076293945
2016-05-13,29.280000686645508
2016-05-16,29.579999923706055
2016-05-17,29.399999618530273
2016-05-18,29.200000762939453
2016-05-19,28.799999237060547
2016-05-20,29.030000686645508
2016-05-23,28.850000381469727
2016-05-24,29.020000457763672
2016-05-25,28.969999313354492
2016-05-26,29.079999923706055
2016-05-27,28.979999542236328
2016-05-31,29.15999984741211
2016-06-01,28.790000915527344
2016-06-02,28.850000381469727
2016-06-03,29.290000915527344
2016-06-06,29.459999084472656
2016-06-07,29.610000610351562
2016-06-08,30.06999969482422
2016-06-09,29.899999618530273
2016-06-10,29.110000610351562
2016-06-13,28.889999389648438
2016-06-14,28.530000686645508
2016-06-15,28.799999237060547
2016-06-16,28.780000686645508
2016-06-17,28.940000534057617
2016-06-20,29.6299991607666
2016-06-21,29.149999618530273
2016-06-22,29.15999984741211
2016-06-23,29.65999984741211
2016-06-24,28.440000534057617
2016-06-27,28.030000686645508
2016-06-28,28.829999923706055
2016-06-29,29.40999984741211
2016-06-30,29.780000686645508
2016-07-01,29.920000076293945
2016-07-05,29.190000534057617
2016-07-06,29.040000915527344
2016-07-07,28.93000030517578
2016-07-08,29.479999542236328
2016-07-11,29.760000228881836
2016-07-12,29.889999389648438
2016-07-13,29.790000915527344
2016-07-14,30.06999969482422
2016-07-15,29.959999084472656
2016-07-18,30.280000686645508
2016-07-19,30.139999389648438
2016-07-20,30.40999984741211
2016-07-21,30.530000686645508
2016-07-22,30.639999389648438
2016-07-25,30.260000228881836
2016-07-26,30.56999969482422
2016-07-27,30.610000610351562
2016-07-28,30.59000015258789
2016-07-29,30.799999237060547
2016-08-01,30.610000610351562
2016-08-02,30.399999618530273
2016-08-03,30.56999969482422
2016-08-04,30.770000457763672
2016-08-05,30.989999771118164
2016-08-08,31.110000610351562
2016-08-09,31.360000610351562
2016-08-10,31.350000381469727
2016-08-11,31.799999237060547
2016-08-12,31.639999389648438
2016-08-15,31.940000534057617
2016-08-16,31.899999618530273
2016-08-17,31.81999969482422
2016-08-18,32.02000045776367
2016-08-19,31.860000610351562
2016-08-22,31.479999542236328
2016-08-23,31.520000457763672
2016-08-24,31.5
2016-08-25,31.56999969482422
2016-08-26,31.229999542236328
2016-08-29,31.540000915527344
2016-08-30,31.399999618530273
2016-08-31,31.260000228881836
2016-09-01,31.1200008392334
2016-09-02,31.459999084472656
2016-09-06,31.950000762939453
2016-09-07,31.860000610351562
2016-09-08,31.959999084472656
2016-09-09,31.110000610351562
2016-09-12,31.09000015258789
2016-09-13,30.389999389648438
2016-09-14,30.239999771118164
2016-09-15,30.5
2016-09-16,30.34000015258789
2016-09-19,30.5
2016-09-20,30.649999618530273
2016-09-21,31.06999969482422
2016-09-22,31.350000381469727
2016-09-23,31.09000015258789
2016-09-26,30.600000381469727
2016-09-27,30.559999465942383
2016-09-28,30.920000076293945
2016-09-29,30.600000381469727
2016-09-30,30.690000534057617
2016-10-03,30.81999969482422
2016-10-04,30.579999923706055
2016-10-05,30.959999084472656
2016-10-06,31.110000610351562
2016-10-07,30.739999771118164
2016-10-10,31.1200008392334
2016-10-11,30.700000762939453
2016-10-12,30.389999389648438
2016-10-13,30.3700008392334
2016-10-14,30.549999237060547
2016-10-17,30.639999389648438
2016-10-18,31.010000228881836
2016-10-19,31.09000015258789
2016-10-20,31.18000030517578
2016-10-21,31.020000457763672
2016-10-24,31.170000076293945
2016-10-25,30.979999542236328
2016-10-26,30.93000030517578
2016-10-27,30.6200008392334
2016-10-28,30.18000030517578
2016-10-31,30.139999389648438
2016-11-01,29.670000076293945
2016-11-02,29.469999313354492
2016-11-03,29.3799991607666
2016-11-04,29.149999618530273
2016-11-07,30.010000228881836
2016-11-08,30.350000381469727
2016-11-09,29.489999771118164
2016-11-10,28.1200008392334
2016-11-11,27.399999618530273
2016-11-14,27.399999618530273
2016-11-15,28.1299991607666
2016-11-16,28.010000228881836
2016-11-17,28.110000610351562
2016-11-18,28.100000381469727
2016-11-21,28.229999542236328
2016-11-22,28.540000915527344
2016-11-23,28.270000457763672
2016-11-25,28.360000610351562
2016-11-28,28.450000762939453
2016-11-29,28.260000228881836
2016-11-30,28.459999084472656
2016-12-01,27.8799991607666
2016-12-02,27.739999771118164
2016-12-05,27.90999984741211
2016-12-06,28.0
2016-12-07,28.530000686645508
2016-12-08,28.459999084472656
2016-12-09,28.489999771118164
2016-12-12,28.18000030517578
2016-12-13,28.6299991607666
2016-12-14,28.170000076293945
2016-12-15,28.06999969482422
