,CYCCP
2009-10-16,1.5299999713897705
2009-10-19,1.5299999713897705
2009-10-20,1.5299999713897705
2009-10-21,1.5
2009-10-22,1.399999976158142
2009-10-23,1.399999976158142
2009-10-26,1.399999976158142
2009-10-27,1.3300000429153442
2009-10-28,1.4199999570846558
2009-10-29,1.4199999570846558
2009-10-30,1.4199999570846558
2009-11-02,1.4199999570846558
2009-11-03,1.7899999618530273
2009-11-04,1.5099999904632568
2009-11-05,1.5099999904632568
2009-11-06,1.5099999904632568
2009-11-09,1.5099999904632568
2009-11-10,1.5099999904632568
2009-11-11,1.5099999904632568
2009-11-12,1.5099999904632568
2009-11-13,1.5099999904632568
2009-11-16,1.8700000047683716
2009-11-17,1.600000023841858
2009-11-18,1.4600000381469727
2009-11-19,1.4600000381469727
2009-11-20,1.5
2009-11-23,1.5
2009-11-24,1.5
2009-11-25,1.5
2009-11-27,1.5
2009-11-30,1.5
2009-12-01,1.4500000476837158
2009-12-02,1.4700000286102295
2009-12-03,1.4700000286102295
2009-12-04,1.4700000286102295
2009-12-07,1.4500000476837158
2009-12-08,1.4500000476837158
2009-12-09,1.4500000476837158
2009-12-10,1.4700000286102295
2009-12-11,1.7000000476837158
2009-12-14,2.0999999046325684
2009-12-15,2.0
2009-12-16,2.0
2009-12-17,2.0
2009-12-18,2.119999885559082
2009-12-21,2.009999990463257
2009-12-22,2.009999990463257
2009-12-23,2.009999990463257
2009-12-24,2.009999990463257
2009-12-28,2.009999990463257
2009-12-29,1.899999976158142
2009-12-30,2.2799999713897705
2009-12-31,2.3499999046325684
2010-01-04,2.440000057220459
2010-01-05,2.4800000190734863
2010-01-06,2.990000009536743
2010-01-07,4.0
2010-01-08,3.9000000953674316
2010-01-11,3.9200000762939453
2010-01-12,4.300000190734863
2010-01-13,4.300000190734863
2010-01-14,4.300000190734863
2010-01-15,4.300000190734863
2010-01-19,4.170000076293945
2010-01-20,4.099999904632568
2010-01-21,4.039999961853027
2010-01-22,3.990000009536743
2010-01-25,3.9000000953674316
2010-01-26,4.0
2010-01-27,4.03000020980835
2010-01-28,4.099999904632568
2010-01-29,3.9200000762939453
2010-02-01,3.9000000953674316
2010-02-02,3.9000000953674316
2010-02-03,3.740000009536743
2010-02-04,3.740000009536743
2010-02-05,3.5
2010-02-08,3.5
2010-02-09,3.75
2010-02-10,4.039999961853027
2010-02-11,3.5
2010-02-12,3.700000047683716
2010-02-16,3.700000047683716
2010-02-17,3.700000047683716
2010-02-18,3.940000057220459
2010-02-19,3.940000057220459
2010-02-22,3.940000057220459
2010-02-23,3.940000057220459
2010-02-24,3.5999999046325684
2010-02-25,3.7200000286102295
2010-02-26,3.7200000286102295
2010-03-01,3.7200000286102295
2010-03-02,3.7200000286102295
2010-03-03,3.7200000286102295
2010-03-04,4.050000190734863
2010-03-05,4.0
2010-03-08,3.700000047683716
2010-03-09,3.700000047683716
2010-03-10,4.03000020980835
2010-03-11,4.03000020980835
2010-03-12,4.03000020980835
2010-03-15,4.03000020980835
2010-03-16,4.03000020980835
2010-03-17,4.03000020980835
2010-03-18,4.0
2010-03-19,4.010000228881836
2010-03-22,3.9000000953674316
2010-03-23,4.25
2010-03-24,4.25
2010-03-25,4.25
2010-03-26,4.050000190734863
2010-03-29,4.050000190734863
2010-03-30,4.050000190734863
2010-03-31,4.0
2010-04-01,4.0
2010-04-05,4.0
2010-04-06,4.0
2010-04-07,4.0
2010-04-08,4.0
2010-04-09,4.0
2010-04-12,3.950000047683716
2010-04-13,4.0
2010-04-14,3.809999942779541
2010-04-15,3.809999942779541
2010-04-16,3.809999942779541
2010-04-19,4.199999809265137
2010-04-20,3.7799999713897705
2010-04-21,3.9000000953674316
2010-04-22,3.9000000953674316
2010-04-23,4.25
2010-04-26,4.199999809265137
2010-04-27,4.239999771118164
2010-04-28,4.239999771118164
2010-04-29,4.239999771118164
2010-04-30,4.25
2010-05-03,4.25
2010-05-04,4.0
2010-05-05,4.0
2010-05-06,3.9000000953674316
2010-05-07,3.9000000953674316
2010-05-10,3.9000000953674316
2010-05-11,4.010000228881836
2010-05-12,4.010000228881836
2010-05-13,4.489999771118164
2010-05-14,4.489999771118164
2010-05-17,4.489999771118164
2010-05-18,4.489999771118164
2010-05-19,3.819999933242798
2010-05-20,3.819999933242798
2010-05-21,3.819999933242798
2010-05-24,3.819999933242798
2010-05-25,3.819999933242798
2010-05-26,3.819999933242798
2010-05-27,3.819999933242798
2010-05-28,3.819999933242798
2010-06-01,3.819999933242798
2010-06-02,4.400000095367432
2010-06-03,4.489999771118164
2010-06-04,4.489999771118164
2010-06-07,3.7100000381469727
2010-06-08,3.7200000286102295
2010-06-09,3.7200000286102295
2010-06-10,3.7200000286102295
2010-06-11,3.700000047683716
2010-06-14,3.700000047683716
2010-06-15,3.700000047683716
2010-06-16,3.700000047683716
2010-06-17,3.700000047683716
2010-06-18,3.700000047683716
2010-06-21,3.700000047683716
2010-06-22,3.700000047683716
2010-06-23,3.700000047683716
2010-06-24,3.700000047683716
2010-06-25,3.700000047683716
2010-06-28,3.700000047683716
2010-06-29,3.700000047683716
2010-06-30,3.700000047683716
2010-07-01,3.700000047683716
2010-07-02,3.700000047683716
2010-07-06,3.700000047683716
2010-07-07,3.700000047683716
2010-07-08,3.700000047683716
2010-07-09,3.700000047683716
2010-07-12,3.700000047683716
2010-07-13,3.700000047683716
2010-07-14,3.700000047683716
2010-07-15,3.5
2010-07-16,3.5
2010-07-19,3.5
2010-07-20,3.5
2010-07-21,3.5
2010-07-22,3.5
2010-07-23,3.5
2010-07-26,3.5
2010-07-27,3.5
2010-07-28,3.5
2010-07-29,3.5
2010-07-30,3.5
2010-08-02,3.5
2010-08-03,3.5
2010-08-04,3.5
2010-08-05,3.5
2010-08-06,3.5
2010-08-09,3.5
2010-08-10,3.5
2010-08-11,3.5
2010-08-12,3.5
2010-08-13,3.5
2010-08-16,3.5
2010-08-17,3.5
2010-08-18,3.5
2010-08-19,3.5
2010-08-20,3.5
2010-08-23,3.5
2010-08-24,3.5
2010-08-25,3.5
2010-08-26,3.5
2010-08-27,3.5
2010-08-30,3.5
2010-08-31,3.5
2010-09-01,3.5
2010-09-02,3.5
2010-09-03,3.5
2010-09-07,3.5
2010-09-08,3.5
2010-09-09,3.5
2010-09-10,3.5
2010-09-13,4.0
2010-09-14,4.0
2010-09-15,4.0
2010-09-16,3.5
2010-09-17,3.5
2010-09-20,3.5
2010-09-21,3.5
2010-09-22,3.5
2010-09-23,3.5
2010-09-24,3.5
2010-09-27,3.5
2010-09-28,3.5
2010-09-29,3.5
2010-09-30,3.5
2010-10-01,3.5
2010-10-04,3.5
2010-10-05,3.5
2010-10-06,4.0
2010-10-07,4.0
2010-10-08,4.0
2010-10-11,4.0
2010-10-12,4.0
2010-10-13,4.0
2010-10-14,4.0
2010-10-15,4.0
2010-10-18,4.0
2010-10-19,4.0
2010-10-20,4.0
2010-10-21,4.0
2010-10-22,4.0
2010-10-25,4.0
2010-10-26,4.0
2010-10-27,4.0
2010-10-28,4.0
2010-10-29,4.210000038146973
2010-11-01,4.210000038146973
2010-11-02,4.0
2010-11-03,4.0
2010-11-04,4.0
2010-11-05,4.0
2010-11-08,3.950000047683716
2010-11-09,3.950000047683716
2010-11-10,3.950000047683716
2010-11-11,3.950000047683716
2010-11-12,3.9700000286102295
2010-11-15,3.9700000286102295
2010-11-16,3.9700000286102295
2010-11-17,3.9700000286102295
2010-11-18,3.9700000286102295
2010-11-19,3.9700000286102295
2010-11-22,3.9700000286102295
2010-11-23,3.9700000286102295
2010-11-24,3.9700000286102295
2010-11-26,3.9200000762939453
2010-11-29,3.9100000858306885
2010-11-30,3.799999952316284
2010-12-01,3.799999952316284
2010-12-02,3.8499999046325684
2010-12-03,4.300000190734863
2010-12-06,3.8299999237060547
2010-12-07,3.8299999237060547
2010-12-08,3.8299999237060547
2010-12-09,3.890000104904175
2010-12-10,3.890000104904175
2010-12-13,3.890000104904175
2010-12-14,3.890000104904175
2010-12-15,3.890000104904175
2010-12-16,3.890000104904175
2010-12-17,3.890000104904175
2010-12-20,3.890000104904175
2010-12-21,3.890000104904175
2010-12-22,3.890000104904175
2010-12-23,3.890000104904175
2010-12-27,3.890000104904175
2010-12-28,3.890000104904175
2010-12-29,3.890000104904175
2010-12-30,3.890000104904175
2010-12-31,3.890000104904175
2011-01-03,3.890000104904175
2011-01-04,3.890000104904175
2011-01-05,3.890000104904175
2011-01-06,3.890000104904175
2011-01-07,3.890000104904175
2011-01-10,3.890000104904175
2011-01-11,3.890000104904175
2011-01-12,3.890000104904175
2011-01-13,3.890000104904175
2011-01-14,3.759999990463257
2011-01-18,3.759999990463257
2011-01-19,3.8399999141693115
2011-01-20,3.630000114440918
2011-01-21,3.630000114440918
2011-01-24,3.630000114440918
2011-01-25,3.5999999046325684
2011-01-26,4.0
2011-01-27,3.680000066757202
2011-01-28,3.5999999046325684
2011-01-31,3.6500000953674316
2011-02-01,4.099999904632568
2011-02-02,4.099999904632568
2011-02-03,4.099999904632568
2011-02-04,4.190000057220459
2011-02-07,4.0
2011-02-08,3.8299999237060547
2011-02-09,3.8299999237060547
2011-02-10,3.8299999237060547
2011-02-11,3.8299999237060547
2011-02-14,4.139999866485596
2011-02-15,4.010000228881836
2011-02-16,4.0
2011-02-17,3.799999952316284
2011-02-18,3.890000104904175
2011-02-22,4.130000114440918
2011-02-23,4.050000190734863
2011-02-24,4.179999828338623
2011-02-25,4.179999828338623
2011-02-28,4.179999828338623
2011-03-01,4.179999828338623
2011-03-02,4.110000133514404
2011-03-03,4.090000152587891
2011-03-04,4.090000152587891
2011-03-07,4.090000152587891
2011-03-08,4.090000152587891
2011-03-09,3.990000009536743
2011-03-10,3.990000009536743
2011-03-11,3.990000009536743
2011-03-14,3.990000009536743
2011-03-15,4.059999942779541
2011-03-16,3.609999895095825
2011-03-17,3.609999895095825
2011-03-18,3.6500000953674316
2011-03-21,3.6500000953674316
2011-03-22,3.6500000953674316
2011-03-23,3.6500000953674316
2011-03-24,3.9100000858306885
2011-03-25,3.690000057220459
2011-03-28,3.690000057220459
2011-03-29,3.880000114440918
2011-03-30,3.880000114440918
2011-03-31,4.300000190734863
2011-04-01,4.300000190734863
2011-04-04,3.630000114440918
2011-04-05,3.630000114440918
2011-04-06,3.630000114440918
2011-04-07,3.630000114440918
2011-04-08,3.630000114440918
2011-04-11,3.630000114440918
2011-04-12,3.630000114440918
2011-04-13,3.630000114440918
2011-04-14,3.990000009536743
2011-04-15,3.990000009536743
2011-04-18,3.990000009536743
2011-04-19,4.170000076293945
2011-04-20,4.170000076293945
2011-04-21,3.700000047683716
2011-04-25,4.159999847412109
2011-04-26,4.159999847412109
2011-04-27,4.050000190734863
2011-04-28,4.050000190734863
2011-04-29,4.050000190734863
2011-05-02,4.050000190734863
2011-05-03,4.050000190734863
2011-05-04,4.050000190734863
2011-05-05,4.050000190734863
2011-05-06,4.050000190734863
2011-05-09,4.050000190734863
2011-05-10,4.0
2011-05-11,4.0
2011-05-12,4.0
2011-05-13,4.0
2011-05-16,4.019999980926514
2011-05-17,4.019999980926514
2011-05-18,3.7200000286102295
2011-05-19,3.7200000286102295
2011-05-20,3.7200000286102295
2011-05-23,3.799999952316284
2011-05-24,3.799999952316284
2011-05-25,3.799999952316284
2011-05-26,3.799999952316284
2011-05-27,4.150000095367432
2011-05-31,4.5
2011-06-01,4.5
2011-06-02,4.5
2011-06-03,4.5
2011-06-06,4.389999866485596
2011-06-07,4.389999866485596
2011-06-08,4.389999866485596
2011-06-09,3.9000000953674316
2011-06-10,4.300000190734863
2011-06-13,4.300000190734863
2011-06-14,4.0
2011-06-15,4.239999771118164
2011-06-16,4.239999771118164
2011-06-17,4.25
2011-06-20,4.25
2011-06-21,4.25
2011-06-22,4.25
2011-06-23,4.25
2011-06-24,4.25
2011-06-27,4.25
2011-06-28,3.9600000381469727
2011-06-29,3.9800000190734863
2011-06-30,4.0
2011-07-01,4.0
2011-07-05,4.0
2011-07-06,4.0
2011-07-07,4.119999885559082
2011-07-08,4.139999866485596
2011-07-11,4.139999866485596
2011-07-12,4.0
2011-07-13,4.0
2011-07-14,4.0
2011-07-15,3.950000047683716
2011-07-18,4.0
2011-07-19,4.039999961853027
2011-07-20,3.8499999046325684
2011-07-21,3.8499999046325684
2011-07-22,4.03000020980835
2011-07-25,4.0
2011-07-26,3.940000057220459
2011-07-27,3.940000057220459
2011-07-28,3.859999895095825
2011-07-29,3.799999952316284
2011-08-01,3.799999952316284
2011-08-02,3.799999952316284
2011-08-03,3.700000047683716
2011-08-04,3.200000047683716
2011-08-05,3.0999999046325684
2011-08-08,2.9000000953674316
2011-08-09,3.440000057220459
2011-08-10,3.440000057220459
2011-08-11,3.440000057220459
2011-08-12,3.4000000953674316
2011-08-15,3.4000000953674316
2011-08-16,3.4000000953674316
2011-08-17,3.359999895095825
2011-08-18,3.359999895095825
2011-08-19,2.990000009536743
2011-08-22,2.990000009536743
2011-08-23,2.990000009536743
2011-08-24,2.990000009536743
2011-08-25,2.990000009536743
2011-08-26,2.990000009536743
2011-08-29,3.3299999237060547
2011-08-30,3.3299999237060547
2011-08-31,3.3299999237060547
2011-09-01,3.3299999237060547
2011-09-02,3.3299999237060547
2011-09-06,3.0
2011-09-07,3.0
2011-09-08,3.0
2011-09-09,3.0
2011-09-12,3.0399999618530273
2011-09-13,3.2899999618530273
2011-09-14,3.0
2011-09-15,2.990000009536743
2011-09-16,2.990000009536743
2011-09-19,2.990000009536743
2011-09-20,2.990000009536743
2011-09-21,2.930000066757202
2011-09-22,2.9000000953674316
2011-09-23,3.240000009536743
2011-09-26,3.240000009536743
2011-09-27,3.240000009536743
2011-09-28,3.0
2011-09-29,3.0
2011-09-30,3.0
2011-10-03,2.9000000953674316
2011-10-04,3.0
2011-10-05,3.2899999618530273
2011-10-06,3.0
2011-10-07,2.8499999046325684
2011-10-10,2.859999895095825
2011-10-11,2.8499999046325684
2011-10-12,3.299999952316284
2011-10-13,3.0299999713897705
2011-10-14,3.3499999046325684
2011-10-17,3.299999952316284
2011-10-18,3.299999952316284
2011-10-19,3.2699999809265137
2011-10-20,3.2699999809265137
2011-10-21,3.2699999809265137
2011-10-24,3.2699999809265137
2011-10-25,3.2699999809265137
2011-10-26,3.2699999809265137
2011-10-27,3.2699999809265137
2011-10-28,3.299999952316284
2011-10-31,3.299999952316284
2011-11-01,3.299999952316284
2011-11-02,3.299999952316284
2011-11-03,3.299999952316284
2011-11-04,3.299999952316284
2011-11-07,3.0
2011-11-08,3.299999952316284
2011-11-09,3.299999952316284
2011-11-10,3.299999952316284
2011-11-11,3.299999952316284
2011-11-14,3.299999952316284
2011-11-15,3.299999952316284
2011-11-16,3.299999952316284
2011-11-17,3.299999952316284
2011-11-18,3.299999952316284
2011-11-21,3.299999952316284
2011-11-22,3.299999952316284
2011-11-23,3.299999952316284
2011-11-25,3.299999952316284
2011-11-28,3.009999990463257
2011-11-29,3.009999990463257
2011-11-30,3.0199999809265137
2011-12-01,3.0199999809265137
2011-12-02,3.0199999809265137
2011-12-05,3.0199999809265137
2011-12-06,3.0199999809265137
2011-12-07,3.0199999809265137
2011-12-08,3.0199999809265137
2011-12-09,3.0199999809265137
2011-12-12,3.0199999809265137
2011-12-13,3.0199999809265137
2011-12-14,3.0199999809265137
2011-12-15,3.0199999809265137
2011-12-16,3.0
2011-12-19,3.180000066757202
2011-12-20,3.180000066757202
2011-12-21,3.180000066757202
2011-12-22,3.180000066757202
2011-12-23,3.069999933242798
2011-12-27,3.069999933242798
2011-12-28,2.8499999046325684
2011-12-29,2.8499999046325684
2011-12-30,2.8499999046325684
2012-01-03,2.9700000286102295
2012-01-04,2.9700000286102295
2012-01-05,3.0
2012-01-06,3.0799999237060547
2012-01-09,3.0799999237060547
2012-01-10,3.0
2012-01-11,3.0399999618530273
2012-01-12,3.0
2012-01-13,2.8499999046325684
2012-01-17,3.049999952316284
2012-01-18,2.859999895095825
2012-01-19,2.859999895095825
2012-01-20,3.0299999713897705
2012-01-23,3.0299999713897705
2012-01-24,3.0299999713897705
2012-01-25,3.049999952316284
2012-01-26,3.0399999618530273
2012-01-27,3.0399999618530273
2012-01-30,3.0399999618530273
2012-01-31,3.0399999618530273
2012-02-01,2.75
2012-02-02,2.5999999046325684
2012-02-03,2.8499999046325684
2012-02-06,2.75
2012-02-07,2.450000047683716
2012-02-08,2.450000047683716
2012-02-09,2.5
2012-02-10,2.490000009536743
2012-02-13,2.490000009536743
2012-02-14,2.5
2012-02-15,2.5
2012-02-16,2.5399999618530273
2012-02-17,2.5399999618530273
2012-02-21,2.8499999046325684
2012-02-22,2.859999895095825
2012-02-23,2.990000009536743
2012-02-24,3.059999942779541
2012-02-27,3.059999942779541
2012-02-28,3.059999942779541
2012-02-29,3.299999952316284
2012-03-01,2.9600000381469727
2012-03-02,3.0
2012-03-05,3.0799999237060547
2012-03-06,3.0
2012-03-07,3.0
2012-03-08,2.809999942779541
2012-03-09,3.25
2012-03-12,3.25
2012-03-13,3.25
2012-03-14,3.25
2012-03-15,2.8399999141693115
2012-03-16,2.809999942779541
2012-03-19,2.809999942779541
2012-03-20,2.809999942779541
2012-03-21,2.809999942779541
2012-03-22,2.809999942779541
2012-03-23,2.809999942779541
2012-03-26,2.5299999713897705
2012-03-27,2.5299999713897705
2012-03-28,2.5299999713897705
2012-03-29,2.5299999713897705
2012-03-30,2.5299999713897705
2012-04-02,2.5299999713897705
2012-04-03,2.5
2012-04-04,2.990000009536743
2012-04-05,2.990000009536743
2012-04-09,2.990000009536743
2012-04-10,2.5
2012-04-11,2.5
2012-04-12,2.5
2012-04-13,2.5
2012-04-16,2.5
2012-04-17,2.5
2012-04-18,2.5
2012-04-19,2.5
2012-04-20,2.5
2012-04-23,2.5
2012-04-24,2.5
2012-04-25,2.819999933242798
2012-04-26,2.819999933242798
2012-04-27,2.8299999237060547
2012-04-30,2.8299999237060547
2012-05-01,2.799999952316284
2012-05-02,2.799999952316284
2012-05-03,2.799999952316284
2012-05-04,2.799999952316284
2012-05-07,3.180000066757202
2012-05-08,3.1700000762939453
2012-05-09,3.1600000858306885
2012-05-10,3.1600000858306885
2012-05-11,3.1600000858306885
2012-05-14,3.1600000858306885
2012-05-15,3.0
2012-05-16,3.0
2012-05-17,3.0
2012-05-18,2.509999990463257
2012-05-21,2.509999990463257
2012-05-22,3.0799999237060547
2012-05-23,3.0799999237060547
2012-05-24,3.0999999046325684
2012-05-25,3.0999999046325684
2012-05-29,3.0999999046325684
2012-05-30,3.009999990463257
2012-05-31,3.009999990463257
2012-06-01,3.009999990463257
2012-06-04,3.130000114440918
2012-06-05,3.130000114440918
2012-06-06,2.509999990463257
2012-06-07,2.5399999618530273
2012-06-08,2.5399999618530273
2012-06-11,2.5
2012-06-12,2.5
2012-06-13,2.5
2012-06-14,2.5
2012-06-15,2.5
2012-06-18,2.5
2012-06-19,2.5
2012-06-20,2.5
2012-06-21,2.5
2012-06-22,2.5
2012-06-25,2.5
2012-06-26,2.5
2012-06-27,2.5
2012-06-28,2.5
2012-06-29,2.5
2012-07-02,2.690000057220459
2012-07-03,2.690000057220459
2012-07-05,2.690000057220459
2012-07-06,2.690000057220459
2012-07-09,2.690000057220459
2012-07-10,2.690000057220459
2012-07-11,2.5
2012-07-12,2.5
2012-07-13,2.5
2012-07-16,2.5
2012-07-17,2.549999952316284
2012-07-18,2.5
2012-07-19,2.5
2012-07-20,2.5
2012-07-23,2.5
2012-07-24,2.5
2012-07-25,2.5
2012-07-26,2.5
2012-07-27,2.799999952316284
2012-07-30,2.799999952316284
2012-07-31,2.799999952316284
2012-08-01,2.799999952316284
2012-08-02,2.799999952316284
2012-08-03,2.799999952316284
2012-08-06,2.799999952316284
2012-08-07,2.799999952316284
2012-08-08,2.799999952316284
2012-08-09,2.799999952316284
2012-08-10,2.799999952316284
2012-08-13,2.569999933242798
2012-08-14,2.569999933242798
2012-08-15,2.569999933242798
2012-08-16,2.569999933242798
2012-08-17,2.569999933242798
2012-08-20,2.5299999713897705
2012-08-21,2.5299999713897705
2012-08-22,2.549999952316284
2012-08-23,2.549999952316284
2012-08-24,2.5299999713897705
2012-08-27,2.950000047683716
2012-08-28,2.950000047683716
2012-08-29,2.5199999809265137
2012-08-30,2.7799999713897705
2012-08-31,2.7899999618530273
2012-09-04,2.7899999618530273
2012-09-05,2.609999895095825
2012-09-06,2.5
2012-09-07,2.2200000286102295
2012-09-10,2.299999952316284
2012-09-11,2.549999952316284
2012-09-12,2.549999952316284
2012-09-13,2.549999952316284
2012-09-14,2.549999952316284
2012-09-17,2.549999952316284
2012-09-18,2.549999952316284
2012-09-19,3.5
2012-09-20,4.170000076293945
2012-09-21,3.299999952316284
2012-09-24,3.200000047683716
2012-09-25,3.25
2012-09-26,3.2200000286102295
2012-09-27,3.200000047683716
2012-09-28,3.200000047683716
2012-10-01,3.200000047683716
2012-10-02,3.200000047683716
2012-10-03,3.25
2012-10-04,3.25
2012-10-05,3.490000009536743
2012-10-08,3.490000009536743
2012-10-09,3.309999942779541
2012-10-10,3.2899999618530273
2012-10-11,3.4800000190734863
2012-10-12,3.640000104904175
2012-10-15,4.599999904632568
2012-10-16,4.519999980926514
2012-10-17,4.119999885559082
2012-10-18,4.489999771118164
2012-10-19,4.489999771118164
2012-10-22,4.550000190734863
2012-10-23,4.369999885559082
2012-10-24,4.559999942779541
2012-10-25,4.099999904632568
2012-10-26,4.099999904632568
2012-10-31,4.099999904632568
2012-11-01,4.360000133514404
2012-11-02,4.010000228881836
2012-11-05,4.239999771118164
2012-11-06,4.039999961853027
2012-11-07,4.039999961853027
2012-11-08,4.050000190734863
2012-11-09,4.449999809265137
2012-11-12,4.449999809265137
2012-11-13,4.050000190734863
2012-11-14,4.050000190734863
2012-11-15,4.010000228881836
2012-11-16,4.010000228881836
2012-11-19,4.010000228881836
2012-11-20,4.010000228881836
2012-11-21,4.010000228881836
2012-11-23,4.010000228881836
2012-11-26,4.010000228881836
2012-11-27,4.010000228881836
2012-11-28,4.010000228881836
2012-11-29,4.010000228881836
2012-11-30,4.010000228881836
2012-12-03,4.300000190734863
2012-12-04,4.300000190734863
2012-12-05,5.159999847412109
2012-12-06,5.099999904632568
2012-12-07,5.150000095367432
2012-12-10,5.150000095367432
2012-12-11,4.960000038146973
2012-12-12,5.050000190734863
2012-12-13,4.829999923706055
2012-12-14,5.0
2012-12-17,5.0
2012-12-18,5.0
2012-12-19,5.0
2012-12-20,5.0
2012-12-21,4.599999904632568
2012-12-24,4.599999904632568
2012-12-26,4.960000038146973
2012-12-27,4.960000038146973
2012-12-28,5.0
2012-12-31,5.0
2013-01-02,9.0
2013-01-03,8.710000038146973
2013-01-04,9.369999885559082
2013-01-07,9.949999809265137
2013-01-08,10.0
2013-01-09,10.109999656677246
2013-01-10,10.069999694824219
2013-01-11,9.75
2013-01-14,9.779999732971191
2013-01-15,9.8100004196167
2013-01-16,9.8100004196167
2013-01-17,9.8100004196167
2013-01-18,9.8100004196167
2013-01-22,9.8100004196167
2013-01-23,9.880000114440918
2013-01-24,9.930000305175781
2013-01-25,10.25
2013-01-28,9.880000114440918
2013-01-29,9.880000114440918
2013-01-30,10.210000038146973
2013-01-31,10.039999961853027
2013-02-01,10.210000038146973
2013-02-04,10.210000038146973
2013-02-05,9.920000076293945
2013-02-06,9.9399995803833
2013-02-07,9.880000114440918
2013-02-08,9.880000114440918
2013-02-11,9.880000114440918
2013-02-12,9.890000343322754
2013-02-13,9.880000114440918
2013-02-14,9.880000114440918
2013-02-15,9.890000343322754
2013-02-19,10.220000267028809
2013-02-20,9.890000343322754
2013-02-21,9.890000343322754
2013-02-22,9.890000343322754
2013-02-25,9.880000114440918
2013-02-26,9.880000114440918
2013-02-27,9.880000114440918
2013-02-28,9.880000114440918
2013-03-01,9.880000114440918
2013-03-04,9.880000114440918
2013-03-05,9.880000114440918
2013-03-06,9.880000114440918
2013-03-07,9.880000114440918
2013-03-08,9.880000114440918
2013-03-11,9.880000114440918
2013-03-12,9.880000114440918
2013-03-13,9.880000114440918
2013-03-14,10.149999618530273
2013-03-15,9.890000343322754
2013-03-18,9.880000114440918
2013-03-19,9.880000114440918
2013-03-20,9.880000114440918
2013-03-21,9.880000114440918
2013-03-22,9.880000114440918
2013-03-25,9.880000114440918
2013-03-26,9.880000114440918
2013-03-27,9.880000114440918
2013-03-28,9.880000114440918
2013-04-01,9.880000114440918
2013-04-02,9.09000015258789
2013-04-03,9.09000015258789
2013-04-04,9.09000015258789
2013-04-05,9.09000015258789
2013-04-08,9.09000015258789
2013-04-09,9.09000015258789
2013-04-10,8.800000190734863
2013-04-11,8.720000267028809
2013-04-12,8.699999809265137
2013-04-15,8.699999809265137
2013-04-16,8.699999809265137
2013-04-17,8.5
2013-04-18,8.5
2013-04-19,8.100000381469727
2013-04-22,8.100000381469727
2013-04-23,8.100000381469727
2013-04-24,8.100000381469727
2013-04-25,8.100000381469727
2013-04-26,8.100000381469727
2013-04-29,8.100000381469727
2013-04-30,7.820000171661377
2013-05-01,7.820000171661377
2013-05-02,7.699999809265137
2013-05-03,7.699999809265137
2013-05-06,6.800000190734863
2013-05-07,6.800000190734863
2013-05-08,7.0
2013-05-09,7.0
2013-05-10,7.5
2013-05-13,7.489999771118164
2013-05-14,7.489999771118164
2013-05-15,7.199999809265137
2013-05-16,7.0
2013-05-17,7.0
2013-05-20,7.0
2013-05-21,7.659999847412109
2013-05-22,7.659999847412109
2013-05-23,7.659999847412109
2013-05-24,7.650000095367432
2013-05-28,7.650000095367432
2013-05-29,7.650000095367432
2013-05-30,7.650000095367432
2013-05-31,7.650000095367432
2013-06-03,7.650000095367432
2013-06-04,7.650000095367432
2013-06-05,7.659999847412109
2013-06-06,7.659999847412109
2013-06-07,7.5
2013-06-10,7.5
2013-06-11,7.5
2013-06-12,7.5
2013-06-13,7.5
2013-06-14,7.5
2013-06-17,7.5
2013-06-18,7.5
2013-06-19,7.5
2013-06-20,7.5
2013-06-21,7.199999809265137
2013-06-24,7.25
2013-06-25,7.25
2013-06-26,7.25
2013-06-27,7.199999809265137
2013-06-28,7.199999809265137
2013-07-01,7.199999809265137
2013-07-02,7.199999809265137
2013-07-03,7.199999809265137
2013-07-05,7.199999809265137
2013-07-08,7.199999809265137
2013-07-09,7.199999809265137
2013-07-10,7.199999809265137
2013-07-11,7.199999809265137
2013-07-12,7.199999809265137
2013-07-15,7.199999809265137
2013-07-16,8.34000015258789
2013-07-17,7.869999885559082
2013-07-18,7.869999885559082
2013-07-19,7.869999885559082
2013-07-22,7.869999885559082
2013-07-23,7.010000228881836
2013-07-24,7.010000228881836
2013-07-25,7.78000020980835
2013-07-26,7.0
2013-07-29,7.0
2013-07-30,7.0
2013-07-31,7.0
2013-08-01,7.0
2013-08-02,7.0
2013-08-05,7.0
2013-08-06,7.0
2013-08-07,7.0
2013-08-08,3.75
2013-08-09,3.75
2013-08-12,5.519999980926514
2013-08-13,5.75
2013-08-14,6.179999828338623
2013-08-15,5.75
2013-08-16,6.079999923706055
2013-08-19,6.300000190734863
2013-08-20,6.059999942779541
2013-08-21,6.380000114440918
2013-08-22,6.0
2013-08-23,5.960000038146973
2013-08-26,6.139999866485596
2013-08-27,5.989999771118164
2013-08-28,6.71999979019165
2013-08-29,6.71999979019165
2013-08-30,6.119999885559082
2013-09-03,6.119999885559082
2013-09-04,6.210000038146973
2013-09-05,6.210000038146973
2013-09-06,6.210000038146973
2013-09-09,6.210000038146973
2013-09-10,6.929999828338623
2013-09-11,6.929999828338623
2013-09-12,6.989999771118164
2013-09-13,6.989999771118164
2013-09-16,6.989999771118164
2013-09-17,6.989999771118164
2013-09-18,6.789999961853027
2013-09-19,7.0
2013-09-20,7.789999961853027
2013-09-23,7.800000190734863
