,BLDP
2000-02-22,118.8125
2000-02-23,112.375
2000-02-24,106.0
2000-02-25,105.125
2000-02-28,103.4375
2000-02-29,114.8125
2000-03-01,127.5
2000-03-02,132.1875
2000-03-03,120.65625
2000-03-06,114.125
2000-03-07,115.125
2000-03-08,116.6875
2000-03-09,121.25
2000-03-10,129.0
2000-03-13,120.625
2000-03-14,106.875
2000-03-15,89.0625
2000-03-16,99.5
2000-03-17,98.6875
2000-03-20,95.1875
2000-03-21,95.5
2000-03-22,98.0
2000-03-23,110.75
2000-03-24,105.0
2000-03-27,99.0
2000-03-28,92.5
2000-03-29,79.625
2000-03-30,74.25
2000-03-31,84.5
2000-04-03,80.0
2000-04-04,76.375
2000-04-05,79.875
2000-04-06,90.75
2000-04-07,87.25
2000-04-10,83.0
2000-04-11,80.8125
2000-04-12,75.890625
2000-04-13,74.75
2000-04-14,66.5
2000-04-17,70.0
2000-04-18,80.0625
2000-04-19,75.75
2000-04-20,72.125
2000-04-24,68.125
2000-04-25,73.125
2000-04-26,75.25
2000-04-27,81.0
2000-04-28,80.0
2000-05-01,87.0
2000-05-02,79.375
2000-05-03,76.625
2000-05-04,76.5
2000-05-05,74.0
2000-05-08,73.125
2000-05-09,69.25
2000-05-10,67.0
2000-05-11,70.625
2000-05-12,73.4375
2000-05-15,73.5
2000-05-16,74.875
2000-05-17,72.5
2000-05-18,72.0
2000-05-19,67.5
2000-05-22,65.875
2000-05-23,63.25
2000-05-24,63.5
2000-05-25,64.25
2000-05-26,63.25
2000-05-30,68.265625
2000-05-31,74.03125
2000-06-01,77.125
2000-06-02,81.25
2000-06-05,80.1875
2000-06-06,77.25
2000-06-07,80.015625
2000-06-08,77.625
2000-06-09,80.25
2000-06-12,80.6875
2000-06-13,80.8125
2000-06-14,83.0
2000-06-15,80.6875
2000-06-16,80.25
2000-06-19,81.71875
2000-06-20,93.0
2000-06-21,92.8125
2000-06-22,85.75
2000-06-23,90.0
2000-06-26,89.25
2000-06-27,89.0625
2000-06-28,88.5625
2000-06-29,86.8125
2000-06-30,89.8125
2000-07-03,89.0
2000-07-05,90.875
2000-07-06,94.25
2000-07-07,105.75
2000-07-10,99.875
2000-07-11,99.125
2000-07-12,101.6875
2000-07-13,100.75
2000-07-14,104.0
2000-07-17,102.5
2000-07-18,104.3125
2000-07-19,103.25
2000-07-20,105.9375
2000-07-21,106.0
2000-07-24,101.5
2000-07-25,96.875
2000-07-26,93.0
2000-07-27,91.75
2000-07-28,86.0
2000-07-31,88.0
2000-08-01,88.125
2000-08-02,81.0625
2000-08-03,85.75
2000-08-04,89.375
2000-08-07,96.75
2000-08-08,96.1875
2000-08-09,93.0625
2000-08-10,93.625
2000-08-11,94.8125
2000-08-14,96.25
2000-08-15,93.375
2000-08-16,95.0
2000-08-17,96.4375
2000-08-18,95.0625
2000-08-21,96.0
2000-08-22,96.375
2000-08-23,93.75
2000-08-24,96.625
2000-08-25,101.0
2000-08-28,101.5625
2000-08-29,100.875
2000-08-30,98.5
2000-08-31,101.375
2000-09-01,101.375
2000-09-05,104.375
2000-09-06,110.0625
2000-09-07,104.3125
2000-09-08,101.875
2000-09-11,109.875
2000-09-12,116.125
2000-09-13,109.875
2000-09-14,114.25
2000-09-15,111.0
2000-09-18,104.5
2000-09-19,106.0
2000-09-20,111.4375
2000-09-21,111.0625
2000-09-22,110.75
2000-09-25,114.0
2000-09-26,110.75
2000-09-27,109.0625
2000-09-28,106.9375
2000-09-29,109.265625
2000-10-02,104.0625
2000-10-03,94.5
2000-10-04,100.0
2000-10-05,98.5
2000-10-06,93.5
2000-10-09,93.125
2000-10-10,93.1875
2000-10-11,86.9375
2000-10-12,92.0
2000-10-13,98.0
2000-10-16,99.875
2000-10-17,96.0
2000-10-18,91.75
2000-10-19,96.0625
2000-10-20,100.5
2000-10-23,104.0
2000-10-24,108.0
2000-10-25,105.75
2000-10-26,99.875
2000-10-27,101.0
2000-10-30,102.625
2000-10-31,107.5
2000-11-01,108.203125
2000-11-02,110.0
2000-11-03,111.0
2000-11-06,106.375
2000-11-07,107.0
2000-11-08,103.5
2000-11-09,98.75
2000-11-10,89.5
2000-11-13,85.0
2000-11-14,91.5
2000-11-15,90.125
2000-11-16,85.75
2000-11-17,82.875
2000-11-20,76.625
2000-11-21,71.25
2000-11-22,69.75
2000-11-24,77.875
2000-11-27,77.3125
2000-11-28,72.375
2000-11-29,70.6875
2000-11-30,69.125
2000-12-01,70.0
2000-12-04,68.0
2000-12-05,74.9375
2000-12-06,77.25
2000-12-07,75.875
2000-12-08,86.0
2000-12-11,82.0
2000-12-12,80.5
2000-12-13,70.0625
2000-12-14,65.8125
2000-12-15,68.75
2000-12-18,67.25
2000-12-19,65.25
2000-12-20,62.375
2000-12-21,58.5
2000-12-22,64.0
2000-12-26,63.0
2000-12-27,64.6875
2000-12-28,67.375
2000-12-29,63.15625
2001-01-02,56.5
2001-01-03,60.96875
2001-01-04,62.0625
2001-01-05,56.5625
2001-01-08,55.375
2001-01-09,55.25
2001-01-10,59.5
2001-01-11,67.75
2001-01-12,63.5
2001-01-16,69.125
2001-01-17,70.25
2001-01-18,72.125
2001-01-19,75.3125
2001-01-22,72.125
2001-01-23,74.5
2001-01-24,71.5625
2001-01-25,66.125
2001-01-26,70.9375
2001-01-29,72.0
2001-01-30,75.8125
2001-01-31,76.8125
2001-02-01,75.0
2001-02-02,72.6875
2001-02-05,71.8125
2001-02-06,72.6875
2001-02-07,70.125
2001-02-08,68.75
2001-02-09,65.875
2001-02-12,64.3125
2001-02-13,64.5
2001-02-14,65.3125
2001-02-15,67.734375
2001-02-16,65.0
2001-02-20,61.1875
2001-02-21,56.3125
2001-02-22,48.25
2001-02-23,47.125
2001-02-26,49.484375
2001-02-27,48.75
2001-02-28,46.875
2001-03-01,45.9375
2001-03-02,43.4375
2001-03-05,44.4375
2001-03-06,44.5
2001-03-07,44.375
2001-03-08,43.8125
2001-03-09,39.6875
2001-03-12,35.25
2001-03-13,40.5
2001-03-14,37.5625
2001-03-15,39.9375
2001-03-16,38.0
2001-03-19,40.0625
2001-03-20,38.5
2001-03-21,36.875
2001-03-22,38.125
2001-03-23,39.25
2001-03-26,39.75
2001-03-27,42.125
2001-03-28,38.25
2001-03-29,37.4375
2001-03-30,39.9375
2001-04-02,37.3125
2001-04-03,35.390625
2001-04-04,35.25
2001-04-05,38.375
2001-04-06,37.0
2001-04-09,37.75
2001-04-10,40.349998474121094
2001-04-11,41.5
2001-04-12,43.93000030517578
2001-04-16,42.25
2001-04-17,42.54999923706055
2001-04-18,45.72999954223633
2001-04-19,48.97999954223633
2001-04-20,46.959999084472656
2001-04-23,44.720001220703125
2001-04-24,45.90999984741211
2001-04-25,46.02000045776367
2001-04-26,48.45000076293945
2001-04-27,51.34000015258789
2001-04-30,53.22999954223633
2001-05-01,52.900001525878906
2001-05-02,53.20000076293945
2001-05-03,50.900001525878906
2001-05-04,51.77000045776367
2001-05-07,51.0
2001-05-08,51.310001373291016
2001-05-09,50.439998626708984
2001-05-10,47.81999969482422
2001-05-11,47.70000076293945
2001-05-14,47.0
2001-05-15,47.59000015258789
2001-05-16,49.22999954223633
2001-05-17,57.599998474121094
2001-05-18,57.25
2001-05-21,58.5
2001-05-22,59.52000045776367
2001-05-23,56.2599983215332
2001-05-24,58.70000076293945
2001-05-25,58.5
2001-05-29,55.75
2001-05-30,51.16999816894531
2001-05-31,54.099998474121094
2001-06-01,54.560001373291016
2001-06-04,54.150001525878906
2001-06-05,54.9900016784668
2001-06-06,54.349998474121094
2001-06-07,53.369998931884766
2001-06-08,50.900001525878906
2001-06-11,52.630001068115234
2001-06-12,52.11000061035156
2001-06-13,49.77000045776367
2001-06-14,47.70000076293945
2001-06-15,46.54999923706055
2001-06-18,42.959999084472656
2001-06-19,39.79999923706055
2001-06-20,42.439998626708984
2001-06-21,45.2400016784668
2001-06-22,45.0
2001-06-25,44.0
2001-06-26,45.13999938964844
2001-06-27,43.900001525878906
2001-06-28,46.33000183105469
2001-06-29,46.560001373291016
2001-07-02,47.5
2001-07-03,46.810001373291016
2001-07-05,45.54999923706055
2001-07-06,44.0099983215332
2001-07-09,45.11000061035156
2001-07-10,43.31999969482422
2001-07-11,42.29999923706055
2001-07-12,45.52000045776367
2001-07-13,46.5
2001-07-16,44.54999923706055
2001-07-17,45.29999923706055
2001-07-18,44.060001373291016
2001-07-19,45.04999923706055
2001-07-20,43.119998931884766
2001-07-23,40.209999084472656
2001-07-24,37.209999084472656
2001-07-25,39.400001525878906
2001-07-26,40.11000061035156
2001-07-27,41.400001525878906
2001-07-30,40.68000030517578
2001-07-31,39.9900016784668
2001-08-01,41.54999923706055
2001-08-02,41.25
2001-08-03,42.11000061035156
2001-08-06,41.0
2001-08-07,38.04999923706055
2001-08-08,35.720001220703125
2001-08-09,35.75
2001-08-10,33.84000015258789
2001-08-13,34.20000076293945
2001-08-14,32.02000045776367
2001-08-15,29.170000076293945
2001-08-16,27.100000381469727
2001-08-17,23.649999618530273
2001-08-20,23.25
2001-08-21,22.350000381469727
2001-08-22,21.770000457763672
2001-08-23,20.649999618530273
2001-08-24,22.510000228881836
2001-08-27,23.81999969482422
2001-08-28,21.520000457763672
2001-08-29,20.299999237060547
2001-08-30,17.860000610351562
2001-08-31,18.850000381469727
2001-09-04,18.3700008392334
2001-09-05,17.31999969482422
2001-09-06,16.389999389648438
2001-09-07,16.65999984741211
2001-09-10,17.399999618530273
2001-09-17,15.180000305175781
2001-09-18,14.550000190734863
2001-09-19,14.40999984741211
2001-09-20,15.710000038146973
2001-09-21,18.549999237060547
2001-09-24,21.760000228881836
2001-09-25,19.09000015258789
2001-09-26,18.010000228881836
2001-09-27,19.56999969482422
2001-09-28,19.559999465942383
2001-10-01,18.920000076293945
2001-10-02,22.940000534057617
2001-10-03,24.780000686645508
2001-10-04,24.889999389648438
2001-10-05,24.760000228881836
2001-10-08,24.239999771118164
2001-10-09,23.389999389648438
2001-10-10,23.549999237060547
2001-10-11,24.6200008392334
2001-10-12,24.600000381469727
2001-10-15,24.0
2001-10-16,24.8799991607666
2001-10-17,24.350000381469727
2001-10-18,24.100000381469727
2001-10-19,24.239999771118164
2001-10-22,24.56999969482422
2001-10-23,28.010000228881836
2001-10-24,28.200000762939453
2001-10-25,32.33000183105469
2001-10-26,30.739999771118164
2001-10-29,27.459999084472656
2001-10-30,25.579999923706055
2001-10-31,26.850000381469727
2001-11-01,28.0
2001-11-02,28.149999618530273
2001-11-05,29.799999237060547
2001-11-06,29.899999618530273
2001-11-07,29.65999984741211
2001-11-08,28.149999618530273
2001-11-09,28.190000534057617
2001-11-12,29.700000762939453
2001-11-13,30.56999969482422
2001-11-14,30.940000534057617
2001-11-15,30.219999313354492
2001-11-16,30.100000381469727
2001-11-19,30.979999542236328
2001-11-20,29.719999313354492
2001-11-21,28.68000030517578
2001-11-23,29.540000915527344
2001-11-26,28.65999984741211
2001-11-27,29.09000015258789
2001-11-28,26.850000381469727
2001-11-29,27.799999237060547
2001-11-30,28.020000457763672
2001-12-03,27.639999389648438
2001-12-04,29.170000076293945
2001-12-05,31.709999084472656
2001-12-06,30.809999465942383
2001-12-07,30.610000610351562
2001-12-10,30.899999618530273
2001-12-11,30.549999237060547
2001-12-12,30.989999771118164
2001-12-13,30.06999969482422
2001-12-14,29.040000915527344
2001-12-17,29.450000762939453
2001-12-18,30.190000534057617
2001-12-19,29.309999465942383
2001-12-20,27.610000610351562
2001-12-21,28.270000457763672
2001-12-24,28.299999237060547
2001-12-26,28.479999542236328
2001-12-27,29.700000762939453
2001-12-28,29.399999618530273
2001-12-31,29.56999969482422
2002-01-02,29.84000015258789
2002-01-03,31.0
2002-01-04,31.299999237060547
2002-01-07,30.40999984741211
2002-01-08,34.959999084472656
2002-01-09,35.95000076293945
2002-01-10,35.25
2002-01-11,33.90999984741211
2002-01-14,32.459999084472656
2002-01-15,33.45000076293945
2002-01-16,32.470001220703125
2002-01-17,34.20000076293945
2002-01-18,33.36000061035156
2002-01-22,32.72999954223633
2002-01-23,32.5
2002-01-24,32.779998779296875
2002-01-25,32.2599983215332
2002-01-28,31.09000015258789
2002-01-29,31.270000457763672
2002-01-30,31.219999313354492
2002-01-31,31.100000381469727
2002-02-01,32.970001220703125
2002-02-04,31.350000381469727
2002-02-05,29.309999465942383
2002-02-06,27.8799991607666
2002-02-07,28.6200008392334
2002-02-08,28.299999237060547
2002-02-11,29.510000228881836
2002-02-12,30.049999237060547
2002-02-13,28.450000762939453
2002-02-14,27.780000686645508
2002-02-15,25.34000015258789
2002-02-19,24.610000610351562
2002-02-20,24.34000015258789
2002-02-21,24.459999084472656
2002-02-22,24.6200008392334
2002-02-25,26.729999542236328
2002-02-26,26.940000534057617
2002-02-27,27.31999969482422
2002-02-28,26.350000381469727
2002-03-01,27.09000015258789
2002-03-04,28.959999084472656
2002-03-05,28.950000762939453
2002-03-06,30.43000030517578
2002-03-07,30.479999542236328
2002-03-08,30.770000457763672
2002-03-11,31.280000686645508
2002-03-12,31.0
2002-03-13,29.8700008392334
2002-03-14,29.549999237060547
2002-03-15,28.969999313354492
2002-03-18,29.100000381469727
2002-03-19,29.600000381469727
2002-03-20,30.530000686645508
2002-03-21,31.010000228881836
2002-03-22,32.40999984741211
2002-03-25,31.059999465942383
2002-03-26,30.420000076293945
2002-03-27,30.3799991607666
2002-03-28,30.760000228881836
2002-04-01,31.0
2002-04-02,33.2599983215332
2002-04-03,31.760000228881836
2002-04-04,31.799999237060547
2002-04-05,30.93000030517578
2002-04-08,30.360000610351562
2002-04-09,29.420000076293945
2002-04-10,29.43000030517578
2002-04-11,28.34000015258789
2002-04-12,29.459999084472656
2002-04-15,28.899999618530273
2002-04-16,29.989999771118164
2002-04-17,31.100000381469727
2002-04-18,30.209999084472656
2002-04-19,29.40999984741211
2002-04-22,30.0
2002-04-23,28.760000228881836
2002-04-24,27.530000686645508
2002-04-25,27.059999465942383
2002-04-26,26.25
2002-04-29,25.34000015258789
2002-04-30,25.0
2002-05-01,24.15999984741211
2002-05-02,23.030000686645508
2002-05-03,22.049999237060547
2002-05-06,22.15999984741211
2002-05-07,23.690000534057617
2002-05-08,25.34000015258789
2002-05-09,23.829999923706055
2002-05-10,22.479999542236328
2002-05-13,23.270000457763672
2002-05-14,24.219999313354492
2002-05-15,24.889999389648438
2002-05-16,24.450000762939453
2002-05-17,24.81999969482422
2002-05-20,23.829999923706055
2002-05-21,23.34000015258789
2002-05-22,23.65999984741211
2002-05-23,23.540000915527344
2002-05-24,22.8700008392334
2002-05-28,22.229999542236328
2002-05-29,21.31999969482422
2002-05-30,20.6299991607666
2002-05-31,21.649999618530273
2002-06-03,21.09000015258789
2002-06-04,20.110000610351562
2002-06-05,20.56999969482422
2002-06-06,19.520000457763672
2002-06-07,19.190000534057617
2002-06-10,18.719999313354492
2002-06-11,18.579999923706055
2002-06-12,17.110000610351562
2002-06-13,17.520000457763672
2002-06-14,17.989999771118164
2002-06-17,19.3700008392334
2002-06-18,18.84000015258789
2002-06-19,17.950000762939453
2002-06-20,17.149999618530273
2002-06-21,16.950000762939453
2002-06-24,16.899999618530273
2002-06-25,16.469999313354492
2002-06-26,15.930000305175781
2002-06-27,15.4399995803833
2002-06-28,16.459999084472656
2002-07-01,16.219999313354492
2002-07-02,15.420000076293945
2002-07-03,15.270000457763672
2002-07-05,16.799999237060547
2002-07-08,16.43000030517578
2002-07-09,16.0
2002-07-10,14.899999618530273
2002-07-11,15.380000114440918
2002-07-12,15.130000114440918
2002-07-15,12.029999732971191
2002-07-16,11.779999732971191
2002-07-17,12.720000267028809
2002-07-18,12.699999809265137
2002-07-19,12.5
2002-07-22,12.0600004196167
2002-07-23,11.5
2002-07-24,12.270000457763672
2002-07-25,11.069999694824219
2002-07-26,10.489999771118164
2002-07-29,12.229999542236328
2002-07-30,11.800000190734863
2002-07-31,11.8100004196167
2002-08-01,11.399999618530273
2002-08-02,11.050000190734863
2002-08-05,10.119999885559082
2002-08-06,12.680000305175781
2002-08-07,12.239999771118164
2002-08-08,12.989999771118164
2002-08-09,14.010000228881836
2002-08-12,14.380000114440918
2002-08-13,13.539999961853027
2002-08-14,13.800000190734863
2002-08-15,14.1899995803833
2002-08-16,14.529999732971191
2002-08-19,15.199999809265137
2002-08-20,14.380000114440918
2002-08-21,15.399999618530273
2002-08-22,14.920000076293945
2002-08-23,14.420000076293945
2002-08-26,14.770000457763672
2002-08-27,14.479999542236328
2002-08-28,13.859999656677246
2002-08-29,14.430000305175781
2002-08-30,14.010000228881836
2002-09-03,13.279999732971191
2002-09-04,12.319999694824219
2002-09-05,12.229999542236328
2002-09-06,12.729999542236328
2002-09-09,12.0
2002-09-10,12.670000076293945
2002-09-11,13.140000343322754
2002-09-12,12.8100004196167
2002-09-13,12.399999618530273
2002-09-16,12.010000228881836
2002-09-17,11.65999984741211
2002-09-18,11.350000381469727
2002-09-19,11.020000457763672
2002-09-20,11.1899995803833
2002-09-23,10.609999656677246
2002-09-24,10.010000228881836
2002-09-25,10.380000114440918
2002-09-26,10.050000190734863
2002-09-27,9.699999809265137
2002-09-30,9.25
2002-10-01,9.329999923706055
2002-10-02,8.800000190734863
2002-10-03,8.380000114440918
2002-10-04,7.619999885559082
2002-10-07,6.800000190734863
2002-10-08,7.699999809265137
2002-10-09,7.179999828338623
2002-10-10,7.699999809265137
2002-10-11,8.3100004196167
2002-10-14,8.359999656677246
2002-10-15,9.729999542236328
2002-10-16,8.819999694824219
2002-10-17,9.720000267028809
2002-10-18,9.619999885559082
2002-10-21,11.100000381469727
2002-10-22,11.350000381469727
2002-10-23,11.270000457763672
2002-10-24,10.949999809265137
2002-10-25,11.140000343322754
2002-10-28,11.149999618530273
2002-10-29,10.479999542236328
2002-10-30,10.890000343322754
2002-10-31,11.069999694824219
2002-11-01,11.270000457763672
2002-11-04,11.899999618530273
2002-11-05,11.329999923706055
2002-11-06,11.760000228881836
2002-11-07,11.149999618530273
2002-11-08,10.880000114440918
2002-11-11,10.220000267028809
2002-11-12,10.930000305175781
2002-11-13,10.869999885559082
2002-11-14,11.369999885559082
2002-11-15,11.199999809265137
2002-11-18,11.220000267028809
2002-11-19,11.050000190734863
2002-11-20,11.079999923706055
2002-11-21,12.180000305175781
2002-11-22,13.800000190734863
2002-11-25,15.6899995803833
2002-11-26,14.649999618530273
2002-11-27,15.390000343322754
2002-11-29,15.029999732971191
2002-12-02,15.369999885559082
2002-12-03,15.539999961853027
2002-12-04,15.239999771118164
2002-12-05,14.380000114440918
2002-12-06,13.699999809265137
2002-12-09,14.380000114440918
2002-12-10,14.84000015258789
2002-12-11,14.210000038146973
2002-12-12,12.319999694824219
2002-12-13,11.90999984741211
2002-12-16,12.420000076293945
2002-12-17,12.59000015258789
2002-12-18,11.789999961853027
2002-12-19,11.770000457763672
2002-12-20,11.850000381469727
2002-12-23,11.399999618530273
2002-12-24,11.289999961853027
2002-12-26,11.260000228881836
2002-12-27,10.6899995803833
2002-12-30,10.920000076293945
2002-12-31,11.069999694824219
2003-01-02,11.680000305175781
2003-01-03,11.970000267028809
2003-01-06,11.960000038146973
2003-01-07,11.760000228881836
2003-01-08,11.520000457763672
2003-01-09,11.289999961853027
2003-01-10,11.699999809265137
2003-01-13,11.640000343322754
2003-01-14,11.5
2003-01-15,11.520000457763672
2003-01-16,11.430000305175781
2003-01-17,10.65999984741211
2003-01-21,9.75
2003-01-22,9.380000114440918
2003-01-23,9.789999961853027
2003-01-24,9.75
2003-01-27,9.3100004196167
2003-01-28,10.489999771118164
2003-01-29,10.479999542236328
2003-01-30,10.479999542236328
2003-01-31,10.539999961853027
2003-02-03,10.25
2003-02-04,9.930000305175781
2003-02-05,9.869999885559082
2003-02-06,10.479999542236328
2003-02-07,10.279999732971191
2003-02-10,9.899999618530273
2003-02-11,10.289999961853027
2003-02-12,10.0
2003-02-13,10.039999961853027
2003-02-14,10.180000305175781
2003-02-18,10.100000381469727
2003-02-19,10.510000228881836
2003-02-20,10.59000015258789
2003-02-21,10.479999542236328
2003-02-24,9.899999618530273
2003-02-25,9.90999984741211
2003-02-26,10.220000267028809
2003-02-27,10.130000114440918
2003-02-28,10.289999961853027
2003-03-03,10.100000381469727
2003-03-04,9.800000190734863
2003-03-05,9.930000305175781
2003-03-06,9.899999618530273
2003-03-07,9.75
2003-03-10,9.609999656677246
2003-03-11,9.630000114440918
2003-03-12,9.680000305175781
2003-03-13,10.069999694824219
2003-03-14,10.050000190734863
2003-03-17,10.1899995803833
2003-03-18,10.25
2003-03-19,10.130000114440918
2003-03-20,10.40999984741211
2003-03-21,11.15999984741211
2003-03-24,10.399999618530273
2003-03-25,10.399999618530273
2003-03-26,10.399999618530273
2003-03-27,10.0
2003-03-28,9.75
2003-03-31,9.390000343322754
2003-04-01,9.050000190734863
2003-04-02,9.220000267028809
2003-04-03,9.390000343322754
2003-04-04,9.859999656677246
2003-04-07,9.75
2003-04-08,9.75
2003-04-09,9.880000114440918
2003-04-10,9.890000343322754
2003-04-11,9.90999984741211
2003-04-14,9.609999656677246
2003-04-15,9.649999618530273
2003-04-16,9.4399995803833
2003-04-17,9.699999809265137
2003-04-21,9.75
2003-04-22,9.960000038146973
2003-04-23,10.319999694824219
2003-04-24,10.699999809265137
2003-04-25,10.460000038146973
2003-04-28,10.260000228881836
2003-04-29,10.199999809265137
2003-04-30,10.289999961853027
2003-05-01,10.699999809265137
2003-05-02,11.25
2003-05-05,11.8100004196167
2003-05-06,12.25
2003-05-07,11.84000015258789
2003-05-08,11.630000114440918
2003-05-09,11.819999694824219
2003-05-12,12.289999961853027
2003-05-13,11.989999771118164
2003-05-14,13.40999984741211
2003-05-15,13.039999961853027
2003-05-16,13.170000076293945
2003-05-19,13.199999809265137
2003-05-20,13.34000015258789
2003-05-21,13.329999923706055
2003-05-22,13.1899995803833
2003-05-23,12.520000457763672
2003-05-27,13.010000228881836
2003-05-28,12.970000267028809
2003-05-29,13.079999923706055
2003-05-30,13.289999961853027
2003-06-02,12.920000076293945
2003-06-03,12.850000381469727
2003-06-04,13.710000038146973
2003-06-05,13.569999694824219
2003-06-06,13.869999885559082
2003-06-09,13.630000114440918
2003-06-10,13.729999542236328
2003-06-11,13.859999656677246
2003-06-12,13.819999694824219
2003-06-13,13.720000267028809
2003-06-16,13.989999771118164
2003-06-17,14.649999618530273
2003-06-18,14.300000190734863
2003-06-19,14.130000114440918
2003-06-20,14.0600004196167
2003-06-23,13.630000114440918
2003-06-24,13.130000114440918
2003-06-25,13.430000305175781
2003-06-26,13.770000457763672
2003-06-27,14.029999732971191
2003-06-30,13.630000114440918
2003-07-01,13.600000381469727
2003-07-02,14.270000457763672
2003-07-03,13.869999885559082
2003-07-07,14.279999732971191
2003-07-08,14.1899995803833
2003-07-09,13.930000305175781
2003-07-10,13.729999542236328
2003-07-11,13.739999771118164
2003-07-14,13.930000305175781
2003-07-15,13.649999618530273
2003-07-16,13.5
2003-07-17,13.279999732971191
2003-07-18,13.020000457763672
2003-07-21,13.079999923706055
2003-07-22,13.039999961853027
2003-07-23,13.140000343322754
2003-07-24,13.069999694824219
2003-07-25,13.130000114440918
2003-07-28,12.930000305175781
2003-07-29,13.109999656677246
2003-07-30,13.300000190734863
2003-07-31,13.0
2003-08-01,12.989999771118164
2003-08-04,12.579999923706055
2003-08-05,12.529999732971191
2003-08-06,12.039999961853027
2003-08-07,11.529999732971191
2003-08-08,11.770000457763672
2003-08-11,12.34000015258789
2003-08-12,12.449999809265137
2003-08-13,12.399999618530273
2003-08-14,12.210000038146973
2003-08-15,12.850000381469727
2003-08-18,13.369999885559082
2003-08-19,12.960000038146973
2003-08-20,12.779999732971191
2003-08-21,13.140000343322754
2003-08-22,12.979999542236328
2003-08-25,12.819999694824219
2003-08-26,12.789999961853027
2003-08-27,12.84000015258789
2003-08-28,12.920000076293945
2003-08-29,12.880000114440918
2003-09-02,13.40999984741211
2003-09-03,13.800000190734863
2003-09-04,13.449999809265137
2003-09-05,13.539999961853027
2003-09-08,13.279999732971191
2003-09-09,13.350000381469727
2003-09-10,12.970000267028809
2003-09-11,12.779999732971191
2003-09-12,12.859999656677246
2003-09-15,12.8100004196167
2003-09-16,12.979999542236328
2003-09-17,12.930000305175781
2003-09-18,13.239999771118164
2003-09-19,13.270000457763672
2003-09-22,13.15999984741211
2003-09-23,13.579999923706055
2003-09-24,14.59000015258789
2003-09-25,13.920000076293945
2003-09-26,13.449999809265137
2003-09-29,13.529999732971191
2003-09-30,13.149999618530273
2003-10-01,13.84000015258789
2003-10-02,14.210000038146973
2003-10-03,14.199999809265137
2003-10-06,14.619999885559082
2003-10-07,14.829999923706055
2003-10-08,14.630000114440918
2003-10-09,14.859999656677246
2003-10-10,14.880000114440918
2003-10-13,14.399999618530273
2003-10-14,14.25
2003-10-15,14.199999809265137
2003-10-16,14.420000076293945
2003-10-17,14.15999984741211
2003-10-20,14.149999618530273
2003-10-21,13.869999885559082
2003-10-22,13.890000343322754
2003-10-23,13.300000190734863
2003-10-24,13.25
2003-10-27,13.359999656677246
2003-10-28,13.399999618530273
2003-10-29,13.399999618530273
2003-10-30,13.130000114440918
2003-10-31,12.949999809265137
2003-11-03,13.300000190734863
2003-11-04,13.100000381469727
2003-11-05,12.989999771118164
2003-11-06,13.010000228881836
2003-11-07,12.989999771118164
2003-11-10,12.729999542236328
2003-11-11,12.5
2003-11-12,12.699999809265137
2003-11-13,12.539999961853027
2003-11-14,12.670000076293945
2003-11-17,13.0
2003-11-18,12.5
2003-11-19,12.319999694824219
2003-11-20,12.260000228881836
2003-11-21,11.710000038146973
2003-11-24,11.899999618530273
2003-11-25,12.15999984741211
2003-11-26,11.930000305175781
2003-11-28,11.850000381469727
2003-12-01,11.930000305175781
2003-12-02,11.800000190734863
2003-12-03,11.630000114440918
2003-12-04,11.569999694824219
2003-12-05,11.5
2003-12-08,11.289999961853027
2003-12-09,10.90999984741211
2003-12-10,10.720000267028809
2003-12-11,11.210000038146973
2003-12-12,11.1899995803833
2003-12-15,10.859999656677246
2003-12-16,10.989999771118164
2003-12-17,10.970000267028809
2003-12-18,11.520000457763672
2003-12-19,11.25
2003-12-22,11.430000305175781
2003-12-23,11.399999618530273
2003-12-24,11.359999656677246
2003-12-26,11.279999732971191
2003-12-29,11.600000381469727
2003-12-30,11.970000267028809
2003-12-31,11.829999923706055
2004-01-02,12.0
2004-01-05,12.350000381469727
2004-01-06,12.390000343322754
2004-01-07,12.369999885559082
2004-01-08,12.239999771118164
2004-01-09,12.039999961853027
2004-01-12,11.869999885559082
2004-01-13,11.84000015258789
2004-01-14,11.760000228881836
2004-01-15,12.239999771118164
2004-01-16,12.529999732971191
2004-01-20,13.199999809265137
2004-01-21,12.65999984741211
2004-01-22,12.470000267028809
2004-01-23,12.199999809265137
2004-01-26,12.15999984741211
2004-01-27,12.0
2004-01-28,11.430000305175781
2004-01-29,11.569999694824219
2004-01-30,11.380000114440918
2004-02-02,11.680000305175781
2004-02-03,11.880000114440918
2004-02-04,11.369999885559082
2004-02-05,11.350000381469727
2004-02-06,11.489999771118164
2004-02-09,11.5
2004-02-10,11.640000343322754
2004-02-11,11.819999694824219
2004-02-12,11.710000038146973
2004-02-13,11.619999885559082
2004-02-17,11.539999961853027
2004-02-18,11.279999732971191
2004-02-19,11.010000228881836
2004-02-20,10.460000038146973
2004-02-23,10.170000076293945
2004-02-24,10.300000190734863
2004-02-25,10.579999923706055
2004-02-26,10.65999984741211
2004-02-27,10.510000228881836
2004-03-01,10.289999961853027
2004-03-02,10.100000381469727
2004-03-03,10.09000015258789
2004-03-04,10.40999984741211
2004-03-05,10.4399995803833
2004-03-08,10.300000190734863
2004-03-09,10.09000015258789
2004-03-10,9.779999732971191
2004-03-11,9.479999542236328
