,CASY
1993-08-11,5.0
1993-08-12,5.0625
1993-08-13,5.03125
1993-08-16,5.03125
1993-08-17,5.03125
1993-08-18,5.0
1993-08-19,5.0625
1993-08-20,5.1875
1993-08-23,5.125
1993-08-24,5.34375
1993-08-25,5.03125
1993-08-26,5.0
1993-08-27,5.21875
1993-08-30,5.28125
1993-08-31,5.09375
1993-09-01,5.125
1993-09-02,5.15625
1993-09-03,5.09375
1993-09-07,5.1875
1993-09-08,5.125
1993-09-09,5.125
1993-09-10,5.0625
1993-09-13,5.03125
1993-09-14,4.71875
1993-09-15,4.84375
1993-09-16,4.875
1993-09-17,4.90625
1993-09-20,4.875
1993-09-21,4.78125
1993-09-22,4.78125
1993-09-23,4.9375
1993-09-24,4.9375
1993-09-27,4.90625
1993-09-28,5.0625
1993-09-29,5.21875
1993-09-30,5.34375
1993-10-01,5.4375
1993-10-04,5.375
1993-10-05,5.625
1993-10-06,5.625
1993-10-07,5.71875
1993-10-08,5.8125
1993-10-11,5.65625
1993-10-12,5.78125
1993-10-13,5.8125
1993-10-14,5.78125
1993-10-15,5.6875
1993-10-18,5.65625
1993-10-19,5.625
1993-10-20,5.65625
1993-10-21,5.53125
1993-10-22,5.625
1993-10-25,5.46875
1993-10-26,5.40625
1993-10-27,5.40625
1993-10-28,5.375
1993-10-29,5.3125
1993-11-01,5.375
1993-11-02,5.34375
1993-11-03,5.28125
1993-11-04,5.28125
1993-11-05,5.34375
1993-11-08,5.3125
1993-11-09,5.34375
1993-11-10,5.34375
1993-11-11,5.34375
1993-11-12,5.34375
1993-11-15,5.21875
1993-11-16,5.21875
1993-11-17,5.1875
1993-11-18,5.28125
1993-11-19,5.15625
1993-11-22,5.125
1993-11-23,5.1875
1993-11-24,5.25
1993-11-26,5.25
1993-11-29,5.4375
1993-11-30,5.59375
1993-12-01,5.53125
1993-12-02,5.53125
1993-12-03,5.53125
1993-12-06,5.5625
1993-12-07,5.5
1993-12-08,5.46875
1993-12-09,5.34375
1993-12-10,5.34375
1993-12-13,5.3125
1993-12-14,5.3125
1993-12-15,5.4375
1993-12-16,5.59375
1993-12-17,5.59375
1993-12-20,5.71875
1993-12-21,5.65625
1993-12-22,5.90625
1993-12-23,5.96875
1993-12-27,6.125
1993-12-28,6.09375
1993-12-29,6.125
1993-12-30,6.125
1993-12-31,6.125
1994-01-03,6.0625
1994-01-04,6.0625
1994-01-05,5.90625
1994-01-06,5.75
1994-01-07,5.75
1994-01-10,5.75
1994-01-11,5.75
1994-01-12,5.84375
1994-01-13,5.875
1994-01-14,6.0
1994-01-17,6.15625
1994-01-18,6.1875
1994-01-19,6.34375
1994-01-20,6.375
1994-01-21,6.3125
1994-01-24,6.3125
1994-01-25,6.3125
1994-01-26,6.3125
1994-01-27,6.25
1994-01-28,6.28125
1994-01-31,6.25
1994-02-01,6.21875
1994-02-02,6.15625
1994-02-03,6.09375
1994-02-04,5.96875
1994-02-07,5.875
1994-02-08,5.78125
1994-02-09,5.90625
1994-02-10,5.90625
1994-02-11,5.90625
1994-02-14,5.9375
1994-02-15,5.96875
1994-02-16,6.1875
1994-02-17,6.1875
1994-02-18,6.1875
1994-02-22,6.125
1994-02-23,6.0625
1994-02-24,5.625
1994-02-25,5.8125
1994-02-28,5.8125
1994-03-01,6.125
1994-03-02,6.375
1994-03-03,6.6875
1994-03-04,6.375
1994-03-07,6.4375
1994-03-08,6.1875
1994-03-09,6.375
1994-03-10,6.3125
1994-03-11,6.3125
1994-03-14,6.125
1994-03-15,6.125
1994-03-16,6.125
1994-03-17,6.375
1994-03-18,6.5625
1994-03-21,6.75
1994-03-22,6.6875
1994-03-23,6.8125
1994-03-24,6.625
1994-03-25,6.5625
1994-03-28,6.5
1994-03-29,6.4375
1994-03-30,6.5
1994-03-31,6.0625
1994-04-04,5.875
1994-04-05,5.8125
1994-04-06,5.75
1994-04-07,5.6875
1994-04-08,5.5625
1994-04-11,5.625
1994-04-12,5.6875
1994-04-13,5.6875
1994-04-14,5.5625
1994-04-15,5.6875
1994-04-18,5.6875
1994-04-19,5.625
1994-04-20,5.5
1994-04-21,5.6875
1994-04-22,5.8125
1994-04-25,6.125
1994-04-26,6.1875
1994-04-28,6.125
1994-04-29,6.0625
1994-05-02,6.0
1994-05-03,5.75
1994-05-04,5.75
1994-05-05,5.875
1994-05-06,5.625
1994-05-09,5.5
1994-05-10,5.5625
1994-05-11,5.4375
1994-05-12,5.625
1994-05-13,5.625
1994-05-16,5.4375
1994-05-17,5.4375
1994-05-18,5.3125
1994-05-19,5.375
1994-05-20,5.375
1994-05-23,5.3125
1994-05-24,5.375
1994-05-25,5.3125
1994-05-26,5.3125
1994-05-27,5.375
1994-05-31,5.375
1994-06-01,5.375
1994-06-02,5.3125
1994-06-03,5.25
1994-06-06,5.3125
1994-06-07,5.75
1994-06-08,5.9375
1994-06-09,5.84375
1994-06-10,5.9375
1994-06-13,6.0
1994-06-14,6.125
1994-06-15,6.3125
1994-06-16,6.25
1994-06-17,6.15625
1994-06-20,6.0625
1994-06-21,6.0
1994-06-22,6.0
1994-06-23,5.75
1994-06-24,5.5625
1994-06-27,5.4375
1994-06-28,5.375
1994-06-29,5.625
1994-06-30,5.6875
1994-07-01,5.75
1994-07-05,5.8125
1994-07-06,5.78125
1994-07-07,5.6875
1994-07-08,5.5
1994-07-11,5.5
1994-07-12,5.5
1994-07-13,5.65625
1994-07-14,5.6875
1994-07-15,5.625
1994-07-18,5.6875
1994-07-19,5.75
1994-07-20,5.9375
1994-07-21,6.0625
1994-07-22,6.0
1994-07-25,5.875
1994-07-26,6.125
1994-07-27,6.125
1994-07-28,6.125
1994-07-29,6.125
1994-08-01,6.0
1994-08-02,6.0
1994-08-03,5.875
1994-08-04,5.875
1994-08-05,6.0
1994-08-08,5.9375
1994-08-09,5.9375
1994-08-10,6.0
1994-08-11,5.8125
1994-08-12,6.0
1994-08-15,5.8125
1994-08-16,5.6875
1994-08-17,5.6875
1994-08-18,5.5625
1994-08-19,5.5
1994-08-22,5.5625
1994-08-23,5.4375
1994-08-24,5.625
1994-08-25,5.6875
1994-08-26,5.5625
1994-08-29,5.625
1994-08-30,5.5625
1994-08-31,5.625
1994-09-01,5.625
1994-09-02,5.5625
1994-09-06,5.625
1994-09-07,5.5
1994-09-08,5.4375
1994-09-09,5.5
1994-09-12,5.328125
1994-09-13,5.4375
1994-09-14,5.5625
1994-09-15,5.5625
1994-09-16,5.875
1994-09-19,5.8125
1994-09-20,5.875
1994-09-21,5.75
1994-09-22,5.5625
1994-09-23,5.75
1994-09-26,5.8125
1994-09-27,5.75
1994-09-28,5.8125
1994-09-29,6.0
1994-09-30,6.03125
1994-10-03,6.25
1994-10-04,5.96875
1994-10-05,6.09375
1994-10-06,6.125
1994-10-07,6.3125
1994-10-10,6.53125
1994-10-11,6.65625
1994-10-12,6.875
1994-10-13,6.875
1994-10-14,6.9375
1994-10-17,6.875
1994-10-18,6.9375
1994-10-19,6.9375
1994-10-20,6.8125
1994-10-21,6.8125
1994-10-24,6.90625
1994-10-25,6.9375
1994-10-26,6.9375
1994-10-27,6.875
1994-10-28,6.6875
1994-10-31,6.59375
1994-11-01,6.5
1994-11-02,6.375
1994-11-03,6.625
1994-11-04,6.5625
1994-11-07,6.71875
1994-11-08,6.875
1994-11-09,6.6875
1994-11-10,6.6875
1994-11-11,6.4375
1994-11-14,6.6875
1994-11-15,6.75
1994-11-16,6.5
1994-11-17,6.5625
1994-11-18,6.5625
1994-11-21,6.5
1994-11-22,6.5625
1994-11-23,6.5
1994-11-25,6.625
1994-11-28,6.75
1994-11-29,6.75
1994-11-30,6.8125
1994-12-01,6.8125
1994-12-02,6.8125
1994-12-05,6.8125
1994-12-06,6.75
1994-12-07,6.875
1994-12-08,6.75
1994-12-09,6.9375
1994-12-12,6.9375
1994-12-13,7.0
1994-12-14,7.0
1994-12-15,7.0625
1994-12-16,6.9375
1994-12-19,7.0
1994-12-20,6.9375
1994-12-21,6.9375
1994-12-22,6.9375
1994-12-23,7.0
1994-12-27,7.1875
1994-12-28,7.375
1994-12-29,7.5
1994-12-30,7.5
1995-01-03,7.5
1995-01-04,7.4375
1995-01-05,7.4375
1995-01-06,7.5
1995-01-09,7.4375
1995-01-10,7.5
1995-01-11,7.5625
1995-01-12,7.375
1995-01-13,7.5
1995-01-16,7.375
1995-01-17,7.4375
1995-01-18,7.375
1995-01-19,7.4375
1995-01-20,7.4375
1995-01-23,7.3125
1995-01-24,7.4375
1995-01-25,7.3125
1995-01-26,7.4375
1995-01-27,7.375
1995-01-30,7.25
1995-01-31,7.375
1995-02-01,7.25
1995-02-02,7.5
1995-02-03,7.4375
1995-02-06,7.5
1995-02-07,7.4375
1995-02-08,7.4375
1995-02-09,7.4375
1995-02-10,7.4375
1995-02-13,7.375
1995-02-14,7.4375
1995-02-15,7.4375
1995-02-16,7.5
1995-02-17,7.5
1995-02-21,7.5
1995-02-22,7.53125
1995-02-23,7.804687976837158
1995-02-24,7.9375
1995-02-27,7.9375
1995-02-28,7.875
1995-03-01,7.75
1995-03-02,7.5
1995-03-03,7.4375
1995-03-06,7.5
1995-03-07,7.4375
1995-03-08,7.5
1995-03-09,7.375
1995-03-10,7.28125
1995-03-13,7.34375
1995-03-14,7.375
1995-03-15,7.5
1995-03-16,7.5625
1995-03-17,7.5
1995-03-20,7.5
1995-03-21,7.59375
1995-03-22,7.75
1995-03-23,7.8125
1995-03-24,8.0
1995-03-27,7.875
1995-03-28,7.9375
1995-03-29,7.8125
1995-03-30,7.8125
1995-03-31,7.9375
1995-04-03,7.875
1995-04-04,7.9375
1995-04-05,8.0
1995-04-06,8.0
1995-04-07,7.875
1995-04-10,7.9375
1995-04-11,8.125
1995-04-12,8.1875
1995-04-13,8.25
1995-04-17,8.4375
1995-04-18,8.25
1995-04-19,8.3125
1995-04-20,8.3125
1995-04-21,8.4375
1995-04-24,8.625
1995-04-25,8.75
1995-04-26,8.75
1995-04-27,8.625
1995-04-28,8.625
1995-05-01,8.6875
1995-05-02,8.5625
1995-05-03,8.5625
1995-05-04,8.25
1995-05-05,7.78125
1995-05-08,7.875
1995-05-09,7.875
1995-05-10,7.8125
1995-05-11,7.75
1995-05-12,8.15625
1995-05-15,8.375
1995-05-16,8.375
1995-05-17,8.5
1995-05-18,8.4375
1995-05-19,8.25
1995-05-22,8.25
1995-05-23,8.25
1995-05-24,8.375
1995-05-25,8.375
1995-05-26,8.28125
1995-05-30,8.25
1995-05-31,8.5
1995-06-01,8.8125
1995-06-02,8.75
1995-06-05,8.5625
1995-06-06,8.46875
1995-06-07,8.375
1995-06-08,8.5625
1995-06-09,8.125
1995-06-12,8.1875
1995-06-13,8.5
1995-06-14,8.65625
1995-06-15,8.8125
1995-06-16,8.8125
1995-06-19,8.875
1995-06-20,8.625
1995-06-21,8.4375
1995-06-22,8.4375
1995-06-23,8.5
1995-06-26,8.375
1995-06-27,8.5
1995-06-28,8.6875
1995-06-29,8.75
1995-06-30,9.0
1995-07-03,9.0
1995-07-05,9.0625
1995-07-06,8.9375
1995-07-07,8.8125
1995-07-10,8.6875
1995-07-11,8.6875
1995-07-12,9.125
1995-07-13,9.25
1995-07-14,8.9375
1995-07-17,8.9375
1995-07-18,9.1875
1995-07-19,9.1875
1995-07-20,9.75
1995-07-21,9.8125
1995-07-24,9.875
1995-07-25,9.875
1995-07-26,9.875
1995-07-27,10.0
1995-07-28,10.0625
1995-07-31,10.0625
1995-08-01,10.1875
1995-08-02,10.25
1995-08-03,10.125
1995-08-04,10.125
1995-08-07,10.1875
1995-08-08,10.1875
1995-08-09,10.375
1995-08-10,10.1875
1995-08-11,10.3125
1995-08-14,10.25
1995-08-15,10.25
1995-08-16,10.25
1995-08-17,10.28125
1995-08-18,10.1875
1995-08-21,10.1875
1995-08-22,10.0625
1995-08-23,10.125
1995-08-24,10.125
1995-08-25,10.125
1995-08-28,10.125
1995-08-29,10.0625
1995-08-30,10.0
1995-08-31,10.0625
1995-09-01,9.875
1995-09-05,9.9375
1995-09-06,9.9375
1995-09-07,9.75
1995-09-08,9.75
1995-09-11,10.125
1995-09-12,10.3125
1995-09-13,10.375
1995-09-14,10.3125
1995-09-15,10.375
1995-09-18,10.5
1995-09-19,10.75
1995-09-20,11.125
1995-09-21,11.25
1995-09-22,11.375
1995-09-25,11.25
1995-09-26,10.90625
1995-09-27,11.25
1995-09-28,11.34375
1995-09-29,11.3125
1995-10-02,11.125
1995-10-03,10.9375
1995-10-04,10.875
1995-10-05,11.03125
1995-10-06,10.9375
1995-10-09,10.8125
1995-10-10,10.875
1995-10-11,10.9375
1995-10-12,10.9375
1995-10-13,11.125
1995-10-16,11.46875
1995-10-17,11.53125
1995-10-18,11.375
1995-10-19,11.25
1995-10-20,11.375
1995-10-23,11.4375
1995-10-24,11.375
1995-10-25,11.5
1995-10-26,11.3125
1995-10-27,11.5
1995-10-30,11.5
1995-10-31,11.5
1995-11-01,11.5625
1995-11-02,11.625
1995-11-03,11.75
1995-11-06,11.625
1995-11-07,11.8125
1995-11-08,12.1875
1995-11-09,12.6875
1995-11-10,12.375
1995-11-13,12.1875
1995-11-14,11.8125
1995-11-15,11.1875
1995-11-16,10.9375
1995-11-17,11.375
1995-11-20,11.75
1995-11-21,11.5625
1995-11-22,11.75
1995-11-24,11.9375
1995-11-27,11.6875
1995-11-28,11.375
1995-11-29,11.5625
1995-11-30,11.625
1995-12-01,11.3125
1995-12-04,11.625
1995-12-05,11.1875
1995-12-06,11.0625
1995-12-07,10.4375
1995-12-08,10.0625
1995-12-11,9.9375
1995-12-12,10.1875
1995-12-13,10.46875
1995-12-14,10.875
1995-12-15,10.875
1995-12-18,10.8125
1995-12-19,10.875
1995-12-20,10.6875
1995-12-21,10.625
1995-12-22,10.15625
1995-12-26,10.0625
1995-12-27,10.1875
1995-12-28,10.1875
1995-12-29,10.9375
1996-01-02,10.9375
1996-01-03,10.8125
1996-01-04,10.8125
1996-01-05,10.8125
1996-01-08,10.5
1996-01-09,10.25
1996-01-10,9.9375
1996-01-11,10.5
1996-01-12,10.375
1996-01-15,10.375
1996-01-16,10.5
1996-01-17,10.4375
1996-01-18,10.75
1996-01-19,11.25
1996-01-22,11.5
1996-01-23,11.5625
1996-01-24,11.375
1996-01-25,11.3125
1996-01-26,11.5
1996-01-29,11.5
1996-01-30,11.5
1996-01-31,11.5
1996-02-01,11.5
1996-02-02,11.5625
1996-02-05,11.5625
1996-02-06,11.9375
1996-02-07,11.5625
1996-02-08,11.5625
1996-02-09,11.5
1996-02-12,11.375
1996-02-13,11.1875
1996-02-14,11.3125
1996-02-15,11.3125
1996-02-16,11.375
1996-02-20,11.125
1996-02-21,11.6875
1996-02-22,11.75
1996-02-23,11.789063453674316
1996-02-26,11.4375
1996-02-27,11.5
1996-02-28,11.5
1996-02-29,11.25
1996-03-01,11.25
1996-03-04,11.375
1996-03-05,11.375
1996-03-06,11.5625
1996-03-07,11.5
1996-03-08,11.3125
1996-03-11,11.5
1996-03-12,11.46875
1996-03-13,11.5625
1996-03-14,11.5625
1996-03-15,11.625
1996-03-18,11.8125
1996-03-19,12.25
1996-03-20,12.0625
1996-03-21,12.375
1996-03-22,12.1875
1996-03-25,12.25
1996-03-26,11.90625
1996-03-27,11.875
1996-03-28,11.6875
1996-03-29,11.75
1996-04-01,11.75
1996-04-02,11.75
1996-04-03,11.875
1996-04-04,12.0625
1996-04-08,12.125
1996-04-09,12.25
1996-04-10,12.21875
1996-04-11,12.0625
1996-04-12,11.75
1996-04-15,11.8125
1996-04-16,11.625
1996-04-17,11.4375
1996-04-18,11.5
1996-04-19,11.4375
1996-04-22,11.4375
1996-04-23,11.125
1996-04-24,11.0625
1996-04-25,11.1875
1996-04-26,10.9375
1996-04-29,10.6875
1996-04-30,10.78125
1996-05-01,10.875
1996-05-02,10.4375
1996-05-03,10.28125
1996-05-06,10.3125
1996-05-07,10.5
1996-05-08,10.75
1996-05-09,10.5625
1996-05-10,10.1875
1996-05-13,10.75
1996-05-14,10.5625
1996-05-15,10.75
1996-05-16,10.75
1996-05-17,11.125
1996-05-20,11.5
1996-05-21,11.75
1996-05-22,11.9375
1996-05-23,11.9375
1996-05-24,11.875
1996-05-28,11.625
1996-05-29,11.6875
1996-05-30,11.6875
1996-05-31,11.8125
1996-06-03,11.625
1996-06-04,11.78125
1996-06-05,11.875
1996-06-06,11.6875
1996-06-07,11.375
1996-06-10,11.25
1996-06-11,11.3125
1996-06-12,11.375
1996-06-13,11.1875
1996-06-14,11.125
1996-06-17,11.25
1996-06-18,9.5
1996-06-19,9.78125
1996-06-20,10.0
1996-06-21,10.125
1996-06-24,10.0625
1996-06-25,10.0
1996-06-26,9.875
1996-06-27,9.8125
1996-06-28,9.9375
1996-07-01,10.0625
1996-07-02,10.0
1996-07-03,10.0
1996-07-05,9.75
1996-07-08,9.75
1996-07-09,9.625
1996-07-10,9.375
1996-07-11,9.3125
1996-07-12,9.40625
1996-07-15,8.84375
1996-07-16,8.75
1996-07-17,9.0625
1996-07-18,9.0625
1996-07-19,8.9375
1996-07-22,8.9375
1996-07-23,8.625
1996-07-24,8.3125
1996-07-25,8.5
1996-07-26,8.5
1996-07-29,8.5625
1996-07-30,8.5625
1996-07-31,8.4375
1996-08-01,8.625
1996-08-02,8.625
1996-08-05,8.5625
1996-08-06,8.5625
1996-08-07,8.5625
1996-08-08,8.46875
1996-08-09,8.5625
1996-08-12,8.40625
1996-08-13,8.25
1996-08-14,8.25
1996-08-15,8.21875
1996-08-16,8.4375
1996-08-19,8.5625
1996-08-20,8.59375
1996-08-21,8.71875
1996-08-22,9.0
1996-08-23,8.90625
1996-08-26,8.9375
1996-08-27,9.25
1996-08-28,9.5625
1996-08-29,9.71875
1996-08-30,9.8125
1996-09-03,9.75
1996-09-04,9.75
1996-09-05,9.5
1996-09-06,9.5625
1996-09-09,9.25
1996-09-10,9.25
1996-09-11,9.0625
1996-09-12,9.0625
1996-09-13,8.96875
1996-09-16,8.8125
1996-09-17,8.75
1996-09-18,8.75
1996-09-19,8.625
1996-09-20,8.75
1996-09-23,8.4375
1996-09-24,8.5625
1996-09-25,8.75
1996-09-26,8.8125
1996-09-27,8.75
1996-09-30,8.75
1996-10-01,8.8125
1996-10-02,9.25
1996-10-03,9.25
1996-10-04,9.6875
1996-10-07,9.59375
1996-10-08,9.25
1996-10-09,9.25
1996-10-10,9.21875
1996-10-11,9.4375
1996-10-14,9.375
1996-10-15,9.25
1996-10-16,9.3125
1996-10-17,9.125
1996-10-18,9.375
1996-10-21,9.1875
1996-10-22,9.125
1996-10-23,9.0625
1996-10-24,9.0625
1996-10-25,9.0
1996-10-28,8.9375
1996-10-29,8.96875
1996-10-30,8.8125
1996-10-31,9.0
1996-11-01,9.0625
1996-11-04,9.25
1996-11-05,9.1875
1996-11-06,9.25
1996-11-07,9.375
1996-11-08,9.25
1996-11-11,9.1875
1996-11-12,9.1875
1996-11-13,8.8125
1996-11-14,8.75
1996-11-15,8.875
1996-11-18,8.65625
1996-11-19,8.375
1996-11-20,8.09375
1996-11-21,8.3125
1996-11-22,8.3125
1996-11-25,8.4375
1996-11-26,8.375
1996-11-27,8.625
1996-11-29,8.625
1996-12-02,8.5625
1996-12-03,8.71875
1996-12-04,8.75
1996-12-05,8.5625
1996-12-06,8.25
1996-12-09,8.0
1996-12-10,8.625
1996-12-11,8.625
1996-12-12,8.8125
1996-12-13,8.625
1996-12-16,8.6875
1996-12-17,8.40625
1996-12-18,8.5
1996-12-19,8.46875
1996-12-20,8.625
1996-12-23,8.4375
1996-12-24,8.65625
1996-12-26,8.75
1996-12-27,8.75
1996-12-30,8.8125
1996-12-31,9.375
1997-01-02,8.8125
1997-01-03,8.8125
1997-01-06,8.84375
1997-01-07,8.875
1997-01-08,8.75
1997-01-09,8.8125
1997-01-10,8.75
1997-01-13,8.625
1997-01-14,8.6875
1997-01-15,8.75
1997-01-16,8.6875
1997-01-17,8.8125
1997-01-20,8.625
1997-01-21,8.625
1997-01-22,8.5
1997-01-23,8.4375
1997-01-24,8.5625
1997-01-27,8.5625
1997-01-28,8.8125
1997-01-29,8.71875
1997-01-30,8.8125
1997-01-31,8.8125
1997-02-03,9.0
1997-02-04,9.1875
1997-02-05,9.25
1997-02-06,9.1875
1997-02-07,9.5
1997-02-10,9.492188453674316
1997-02-11,9.625
1997-02-12,9.8125
1997-02-13,9.875
1997-02-14,9.84375
1997-02-18,9.75
1997-02-19,9.875
1997-02-20,9.5
1997-02-21,9.5
1997-02-24,9.5
1997-02-25,9.5
1997-02-26,9.625
1997-02-27,9.75
1997-02-28,9.625
1997-03-03,9.5
1997-03-04,9.46875
1997-03-05,9.625
1997-03-06,10.0
1997-03-07,10.0625
1997-03-10,10.03125
1997-03-11,10.0
1997-03-12,9.9375
1997-03-13,9.875
1997-03-14,9.9375
1997-03-17,10.0
1997-03-18,9.9375
1997-03-19,10.0
1997-03-20,9.9375
1997-03-21,10.0
1997-03-24,10.0625
1997-03-25,10.0
1997-03-26,9.9375
1997-03-27,9.78125
1997-03-31,9.625
1997-04-01,9.5
1997-04-02,9.5625
1997-04-03,9.5625
1997-04-04,9.8125
1997-04-07,9.875
1997-04-08,9.75
1997-04-09,9.9375
1997-04-10,9.75
1997-04-11,9.75
1997-04-14,9.6875
1997-04-15,9.6875
1997-04-16,9.75
1997-04-17,9.75
1997-04-18,10.0
1997-04-21,9.78125
1997-04-22,9.5625
1997-04-23,9.5625
1997-04-24,9.53125
1997-04-25,9.625
1997-04-28,9.625
1997-04-29,9.5625
1997-04-30,9.4375
1997-05-01,9.4375
1997-05-02,9.5
1997-05-05,9.53125
1997-05-06,9.4375
1997-05-07,9.5
1997-05-08,9.5
1997-05-09,9.46875
1997-05-12,9.4375
1997-05-13,9.5
1997-05-14,9.4375
1997-05-15,9.5
1997-05-16,9.6875
1997-05-19,9.8125
1997-05-20,10.0
1997-05-21,9.9375
1997-05-22,9.9375
1997-05-23,10.0
1997-05-27,10.0625
1997-05-28,9.9375
1997-05-29,9.9375
1997-05-30,10.0
1997-06-02,10.625
1997-06-03,10.8125
1997-06-04,10.8125
1997-06-05,10.9375
1997-06-06,11.0625
1997-06-09,10.6875
1997-06-10,10.75
1997-06-11,10.75
1997-06-12,10.8125
1997-06-13,10.625
1997-06-16,10.875
1997-06-17,10.9375
1997-06-18,11.125
1997-06-19,11.25
1997-06-20,11.375
1997-06-23,10.9375
1997-06-24,11.0
1997-06-25,10.875
1997-06-26,10.8125
1997-06-27,10.75
1997-06-30,10.765625
1997-07-01,11.125
1997-07-02,10.9375
1997-07-03,10.9375
1997-07-07,11.1875
1997-07-08,11.0
1997-07-09,11.125
1997-07-10,11.125
1997-07-11,11.21875
1997-07-14,11.25
1997-07-15,11.1875
1997-07-16,11.25
1997-07-17,11.21875
1997-07-18,11.3125
1997-07-21,11.25
1997-07-22,11.21875
1997-07-23,11.25
1997-07-24,11.25
1997-07-25,11.3125
1997-07-28,11.40625
1997-07-29,11.375
1997-07-30,11.3125
1997-07-31,11.3125
1997-08-01,11.34375
1997-08-04,11.34375
1997-08-05,11.3125
1997-08-06,11.3125
1997-08-07,11.265625
1997-08-08,11.0
1997-08-11,11.25
1997-08-12,11.1875
1997-08-13,11.3125
1997-08-14,11.21875
1997-08-15,11.15625
1997-08-18,11.1875
1997-08-19,11.09375
1997-08-20,11.125
1997-08-21,11.125
1997-08-22,11.1875
1997-08-25,11.21875
1997-08-26,11.3125
1997-08-27,11.25
1997-08-28,11.28125
1997-08-29,11.375
1997-09-02,11.46875
1997-09-03,11.6875
1997-09-04,11.625
1997-09-05,11.6875
1997-09-08,12.0
1997-09-09,12.125
1997-09-10,12.375
1997-09-11,12.25
1997-09-12,12.3125
1997-09-15,12.34375
1997-09-16,12.4375
1997-09-17,12.28125
1997-09-18,12.125
1997-09-19,11.9375
1997-09-22,11.9375
1997-09-23,12.0
1997-09-24,11.9375
1997-09-25,12.0
1997-09-26,12.0625
1997-09-29,12.0625
1997-09-30,12.3125
1997-10-01,12.375
1997-10-02,12.46875
1997-10-03,12.4375
1997-10-06,12.4375
1997-10-07,12.5
1997-10-08,12.4375
1997-10-09,12.375
1997-10-10,12.5
1997-10-13,12.375
1997-10-14,12.4375
1997-10-15,12.5625
1997-10-16,12.5
1997-10-17,12.5
1997-10-20,12.4375
1997-10-21,12.28125
1997-10-22,12.34375
1997-10-23,12.125
1997-10-24,12.28125
1997-10-27,11.75
1997-10-28,11.75
1997-10-29,12.0
1997-10-30,11.875
1997-10-31,12.0625
1997-11-03,12.0
1997-11-04,11.9375
1997-11-05,12.1875
1997-11-06,12.125
1997-11-07,11.9375
1997-11-10,12.1875
1997-11-11,12.15625
1997-11-12,12.0
1997-11-13,12.0
1997-11-14,12.0
1997-11-17,12.0625
1997-11-18,12.09375
1997-11-19,12.0625
1997-11-20,12.0
1997-11-21,12.0
1997-11-24,11.90625
1997-11-25,11.875
1997-11-26,11.75
1997-11-28,11.78125
1997-12-01,12.0
1997-12-02,12.0625
1997-12-03,12.03125
1997-12-04,11.875
1997-12-05,12.0625
1997-12-08,12.25
1997-12-09,12.5
1997-12-10,12.28125
1997-12-11,12.5
1997-12-12,12.53125
1997-12-15,12.5
1997-12-16,12.5
1997-12-17,12.4375
1997-12-18,12.125
1997-12-19,12.125
1997-12-22,12.1875
1997-12-23,12.21875
1997-12-24,12.0
1997-12-26,12.09375
1997-12-29,12.273438453674316
1997-12-30,12.46875
1997-12-31,12.6875
1998-01-02,13.1875
1998-01-05,14.25
1998-01-06,14.03125
1998-01-07,14.0625
1998-01-08,14.1875
1998-01-09,13.40625
1998-01-12,13.375
1998-01-13,13.6875
1998-01-14,13.78125
1998-01-15,14.09375
1998-01-16,14.375
1998-01-20,15.0
1998-01-21,15.6875
1998-01-22,15.3125
1998-01-23,15.28125
1998-01-26,15.21875
1998-01-27,14.25
1998-01-28,14.5
1998-01-29,14.3125
1998-01-30,14.0625
1998-02-02,14.0
1998-02-03,14.0625
1998-02-04,14.0625
1998-02-05,14.5
1998-02-06,14.125
1998-02-09,14.03125
1998-02-10,14.25
1998-02-11,14.53125
1998-02-12,14.5625
1998-02-13,14.53125
1998-02-17,14.8125
1998-02-18,15.125
1998-02-19,15.125
1998-02-20,15.0625
1998-02-23,14.875
1998-02-24,15.0
1998-02-25,15.1875
1998-02-26,15.0
1998-02-27,15.0625
1998-03-02,15.0
1998-03-03,15.59375
1998-03-04,14.625
1998-03-05,14.65625
1998-03-06,14.96875
1998-03-09,14.96875
1998-03-10,15.0
1998-03-11,14.8125
1998-03-12,14.6875
1998-03-13,14.5625
1998-03-16,14.4375
1998-03-17,14.71875
1998-03-18,15.40625
1998-03-19,15.625
1998-03-20,15.0
1998-03-23,15.46875
1998-03-24,15.65625
1998-03-25,15.875
1998-03-26,15.9375
1998-03-27,15.875
1998-03-30,15.6875
1998-03-31,16.0
1998-04-01,17.125
1998-04-02,17.125
1998-04-03,17.125
1998-04-06,17.375
1998-04-07,17.25
1998-04-08,17.25
1998-04-09,17.875
1998-04-13,17.75
1998-04-14,17.8125
1998-04-15,17.25
1998-04-16,16.8125
1998-04-17,17.0
1998-04-20,17.0
1998-04-21,16.75
1998-04-22,15.90625
1998-04-23,15.90625
1998-04-24,15.5625
1998-04-27,15.5
1998-04-28,15.71875
1998-04-29,15.375
1998-04-30,16.375
1998-05-01,16.1875
1998-05-04,16.125
1998-05-05,15.6875
1998-05-06,15.5
1998-05-07,15.0
1998-05-08,15.625
1998-05-11,15.375
1998-05-12,15.4375
1998-05-13,15.375
1998-05-14,15.03125
1998-05-15,15.0
1998-05-18,14.625
1998-05-19,14.625
1998-05-20,14.6875
1998-05-21,14.625
1998-05-22,14.5
1998-05-26,14.0625
1998-05-27,13.90625
