,ACIU
2020-06-30,6.730000019073486
2020-07-01,6.849999904632568
2020-07-02,7.059999942779541
2020-07-06,6.869999885559082
2020-07-07,7.28000020980835
2020-07-08,7.269999980926514
2020-07-09,7.289999961853027
2020-07-10,7.090000152587891
2020-07-13,6.860000133514404
2020-07-14,7.130000114440918
2020-07-15,7.190000057220459
2020-07-16,8.550000190734863
2020-07-17,8.279999732971191
2020-07-20,7.440000057220459
2020-07-21,7.199999809265137
2020-07-22,6.909999847412109
2020-07-23,6.659999847412109
2020-07-24,6.900000095367432
2020-07-27,7.360000133514404
2020-07-28,7.21999979019165
2020-07-29,6.625
2020-07-30,7.010000228881836
2020-07-31,6.53000020980835
2020-08-03,7.019999980926514
2020-08-04,7.050000190734863
2020-08-05,6.570000171661377
2020-08-06,6.599999904632568
2020-08-07,6.71999979019165
2020-08-10,6.699999809265137
2020-08-11,6.639999866485596
2020-08-12,6.670000076293945
2020-08-13,6.960000038146973
2020-08-14,6.860000133514404
2020-08-17,7.090000152587891
2020-08-18,7.0
2020-08-19,6.949999809265137
2020-08-20,7.119999885559082
2020-08-21,7.690000057220459
2020-08-24,7.519999980926514
2020-08-25,7.650000095367432
2020-08-26,7.539999961853027
2020-08-27,7.519999980926514
2020-08-28,7.460000038146973
2020-08-31,7.760000228881836
2020-09-01,7.739999771118164
2020-09-02,7.75
2020-09-03,7.710000038146973
2020-09-04,7.289999961853027
2020-09-08,7.550000190734863
2020-09-09,7.880000114440918
2020-09-10,7.760000228881836
2020-09-11,7.789999961853027
2020-09-14,8.789999961853027
2020-09-15,9.0600004196167
2020-09-16,8.84000015258789
2020-09-17,8.949999809265137
2020-09-18,8.979999542236328
2020-09-21,8.890000343322754
2020-09-22,8.720000267028809
2020-09-23,4.800000190734863
2020-09-24,4.849999904632568
2020-09-25,4.784999847412109
2020-09-28,4.78000020980835
2020-09-29,4.809999942779541
2020-09-30,4.880000114440918
2020-10-01,4.849999904632568
2020-10-02,4.849999904632568
2020-10-05,5.019999980926514
2020-10-06,4.940000057220459
2020-10-07,4.980000019073486
2020-10-08,5.03000020980835
2020-10-09,5.130000114440918
2020-10-12,5.019999980926514
2020-10-13,4.989999771118164
2020-10-14,4.960000038146973
2020-10-15,4.820000171661377
2020-10-16,4.880000114440918
2020-10-19,4.769999980926514
2020-10-20,4.650000095367432
2020-10-21,4.46999979019165
2020-10-22,4.769999980926514
2020-10-23,4.989999771118164
2020-10-26,4.849999904632568
2020-10-27,4.940000057220459
2020-10-28,4.679999828338623
2020-10-29,4.760000228881836
2020-10-30,4.820000171661377
2020-11-02,4.579999923706055
2020-11-03,4.760000228881836
2020-11-04,5.559999942779541
2020-11-05,5.5
2020-11-06,4.840000152587891
2020-11-09,5.090000152587891
2020-11-10,4.980000019073486
2020-11-11,5.150000095367432
2020-11-12,5.179999828338623
2020-11-13,5.139999866485596
2020-11-16,5.019999980926514
2020-11-17,5.170000076293945
2020-11-18,5.150000095367432
2020-11-19,5.289999961853027
2020-11-20,5.429999828338623
2020-11-23,5.269999980926514
2020-11-24,5.260000228881836
2020-11-25,5.199999809265137
2020-11-27,5.570000171661377
2020-11-30,5.539999961853027
2020-12-01,5.489999771118164
2020-12-02,5.579999923706055
2020-12-03,5.409999847412109
2020-12-04,5.099999904632568
2020-12-07,5.0
2020-12-08,5.070000171661377
2020-12-09,4.909999847412109
2020-12-10,4.960000038146973
2020-12-11,4.920000076293945
2020-12-14,4.980000019073486
2020-12-15,5.260000228881836
2020-12-16,5.300000190734863
2020-12-17,5.449999809265137
2020-12-18,5.489999771118164
2020-12-21,5.400000095367432
2020-12-22,5.510000228881836
2020-12-23,5.5
2020-12-24,5.510000228881836
2020-12-28,5.360000133514404
2020-12-29,5.230000019073486
2020-12-30,5.130000114440918
2020-12-31,5.170000076293945
2021-01-04,5.320000171661377
2021-01-05,5.5
2021-01-06,5.550000190734863
2021-01-07,5.679999828338623
2021-01-08,5.78000020980835
2021-01-11,6.409999847412109
2021-01-12,6.070000171661377
2021-01-13,5.789999961853027
2021-01-14,6.119999885559082
2021-01-15,5.929999828338623
2021-01-19,6.179999828338623
2021-01-20,6.059999942779541
2021-01-21,6.03000020980835
2021-01-22,6.329999923706055
2021-01-25,6.53000020980835
2021-01-26,6.789999961853027
2021-01-27,5.889999866485596
2021-01-28,6.130000114440918
2021-01-29,5.980000019073486
2021-02-01,6.150000095367432
2021-02-02,6.599999904632568
2021-02-03,6.599999904632568
2021-02-04,7.179999828338623
2021-02-05,7.050000190734863
2021-02-08,7.650000095367432
2021-02-09,7.650000095367432
2021-02-10,7.309999942779541
2021-02-11,8.430000305175781
2021-02-12,8.1899995803833
2021-02-16,7.920000076293945
2021-02-17,8.960000038146973
2021-02-18,7.909999847412109
2021-02-19,8.010000228881836
2021-02-22,7.989999771118164
2021-02-23,7.510000228881836
2021-02-24,8.010000228881836
2021-02-25,7.659999847412109
2021-02-26,7.590000152587891
2021-03-01,7.590000152587891
2021-03-02,7.730000019073486
2021-03-03,7.329999923706055
2021-03-04,7.329999923706055
2021-03-05,7.429999828338623
2021-03-08,7.630000114440918
2021-03-09,7.570000171661377
2021-03-10,7.829999923706055
2021-03-11,8.029999732971191
2021-03-12,7.800000190734863
2021-03-15,8.079999923706055
2021-03-16,7.920000076293945
2021-03-17,7.889999866485596
2021-03-18,7.78000020980835
2021-03-19,7.980000019073486
2021-03-22,7.710000038146973
2021-03-23,7.670000076293945
2021-03-24,7.699999809265137
2021-03-25,7.760000228881836
2021-03-26,7.630000114440918
2021-03-29,7.789999961853027
2021-03-30,7.340000152587891
2021-03-31,7.610000133514404
2021-04-01,7.690000057220459
2021-04-05,7.619999885559082
2021-04-06,7.090000152587891
2021-04-07,7.010000228881836
2021-04-08,6.909999847412109
2021-04-09,6.869999885559082
2021-04-12,6.619999885559082
2021-04-13,6.670000076293945
2021-04-14,6.869999885559082
2021-04-15,7.059999942779541
2021-04-16,6.730000019073486
2021-04-19,6.510000228881836
2021-04-20,6.510000228881836
2021-04-21,6.840000152587891
2021-04-22,6.920000076293945
2021-04-23,6.78000020980835
2021-04-26,7.099999904632568
2021-04-27,7.139999866485596
2021-04-28,6.940000057220459
2021-04-29,6.840000152587891
2021-04-30,6.760000228881836
2021-05-03,6.449999809265137
2021-05-04,6.159999847412109
2021-05-05,6.269999980926514
2021-05-06,6.039999961853027
2021-05-07,6.150000095367432
2021-05-10,6.099999904632568
2021-05-11,6.170000076293945
2021-05-12,6.269999980926514
2021-05-13,6.179999828338623
2021-05-14,6.210000038146973
