,BLKB
2006-12-18,26.229999542236328
2006-12-19,26.239999771118164
2006-12-20,26.34000015258789
2006-12-21,26.540000915527344
2006-12-22,26.329999923706055
2006-12-26,26.709999084472656
2006-12-27,26.639999389648438
2006-12-28,26.420000076293945
2006-12-29,26.0
2007-01-03,26.3799991607666
2007-01-04,26.350000381469727
2007-01-05,25.770000457763672
2007-01-08,25.84000015258789
2007-01-09,25.110000610351562
2007-01-10,24.899999618530273
2007-01-11,25.0
2007-01-12,25.0
2007-01-16,24.899999618530273
2007-01-17,22.450000762939453
2007-01-18,23.360000610351562
2007-01-19,23.239999771118164
2007-01-22,23.31999969482422
2007-01-23,23.579999923706055
2007-01-24,23.989999771118164
2007-01-25,23.0
2007-01-26,22.989999771118164
2007-01-29,23.219999313354492
2007-01-30,23.450000762939453
2007-01-31,23.969999313354492
2007-02-01,23.639999389648438
2007-02-02,23.43000030517578
2007-02-05,23.229999542236328
2007-02-06,22.540000915527344
2007-02-07,23.149999618530273
2007-02-08,23.850000381469727
2007-02-09,23.190000534057617
2007-02-12,23.540000915527344
2007-02-13,23.719999313354492
2007-02-14,24.049999237060547
2007-02-15,23.65999984741211
2007-02-16,23.399999618530273
2007-02-20,24.09000015258789
2007-02-21,23.690000534057617
2007-02-22,23.43000030517578
2007-02-23,23.170000076293945
2007-02-26,23.309999465942383
2007-02-27,22.889999389648438
2007-02-28,22.8799991607666
2007-03-01,23.059999465942383
2007-03-02,22.5
2007-03-05,22.200000762939453
2007-03-06,22.690000534057617
2007-03-07,22.65999984741211
2007-03-08,22.65999984741211
2007-03-09,22.719999313354492
2007-03-12,22.670000076293945
2007-03-13,22.469999313354492
2007-03-14,22.65999984741211
2007-03-15,22.790000915527344
2007-03-16,22.200000762939453
2007-03-19,22.149999618530273
2007-03-20,22.540000915527344
2007-03-21,23.520000457763672
2007-03-22,23.1200008392334
2007-03-23,22.979999542236328
2007-03-26,22.969999313354492
2007-03-27,22.31999969482422
2007-03-28,24.209999084472656
2007-03-29,24.610000610351562
2007-03-30,24.420000076293945
2007-04-02,23.389999389648438
2007-04-03,23.59000015258789
2007-04-04,22.93000030517578
2007-04-05,23.209999084472656
2007-04-09,23.170000076293945
2007-04-10,23.15999984741211
2007-04-11,22.920000076293945
2007-04-12,22.90999984741211
2007-04-13,22.690000534057617
2007-04-16,23.350000381469727
2007-04-17,23.459999084472656
2007-04-18,23.209999084472656
2007-04-19,22.920000076293945
2007-04-20,22.920000076293945
2007-04-23,22.889999389648438
2007-04-24,22.600000381469727
2007-04-25,22.700000762939453
2007-04-26,22.670000076293945
2007-04-27,22.420000076293945
2007-04-30,22.079999923706055
2007-05-01,21.5
2007-05-02,21.56999969482422
2007-05-03,21.6200008392334
2007-05-04,25.290000915527344
2007-05-07,24.68000030517578
2007-05-08,24.239999771118164
2007-05-09,24.979999542236328
2007-05-10,24.56999969482422
2007-05-11,24.90999984741211
2007-05-14,24.56999969482422
2007-05-15,24.040000915527344
