,BME
2009-01-08,20.959999084472656
2009-01-09,20.90999984741211
2009-01-12,20.700000762939453
2009-01-13,20.5
2009-01-14,19.950000762939453
2009-01-15,19.940000534057617
2009-01-16,20.530000686645508
2009-01-20,20.290000915527344
2009-01-21,20.290000915527344
2009-01-22,20.639999389648438
2009-01-23,20.399999618530273
2009-01-26,20.610000610351562
2009-01-27,21.149999618530273
2009-01-28,21.670000076293945
2009-01-29,21.450000762939453
2009-01-30,21.239999771118164
2009-02-02,21.0
2009-02-03,21.40999984741211
2009-02-04,21.350000381469727
2009-02-05,21.510000228881836
2009-02-06,21.290000915527344
2009-02-09,21.200000762939453
2009-02-10,21.100000381469727
2009-02-11,20.860000610351562
2009-02-12,20.889999389648438
2009-02-13,20.65999984741211
2009-02-17,20.290000915527344
2009-02-18,20.170000076293945
2009-02-19,20.149999618530273
2009-02-20,19.799999237060547
2009-02-23,19.260000228881836
2009-02-24,19.579999923706055
2009-02-25,19.579999923706055
2009-02-26,18.940000534057617
2009-02-27,18.059999465942383
2009-03-02,16.90999984741211
2009-03-03,17.0
2009-03-04,17.15999984741211
2009-03-05,16.299999237060547
2009-03-06,15.989999771118164
2009-03-09,16.209999084472656
2009-03-10,16.6200008392334
2009-03-11,16.770000457763672
2009-03-12,16.950000762939453
2009-03-13,17.6299991607666
2009-03-16,17.8799991607666
2009-03-17,17.989999771118164
2009-03-18,18.5
2009-03-19,18.15999984741211
2009-03-20,17.899999618530273
2009-03-23,18.350000381469727
2009-03-24,18.260000228881836
2009-03-25,18.190000534057617
2009-03-26,18.440000534057617
2009-03-27,18.65999984741211
2009-03-30,18.649999618530273
2009-03-31,18.729999542236328
2009-04-01,18.950000762939453
2009-04-02,19.149999618530273
2009-04-03,18.84000015258789
2009-04-06,18.739999771118164
2009-04-07,18.780000686645508
2009-04-08,18.959999084472656
2009-04-09,19.0
2009-04-13,19.079999923706055
2009-04-14,19.049999237060547
2009-04-15,19.040000915527344
2009-04-16,19.200000762939453
2009-04-17,19.459999084472656
2009-04-20,18.889999389648438
2009-04-21,18.979999542236328
2009-04-22,18.93000030517578
2009-04-23,18.8700008392334
2009-04-24,19.25
2009-04-27,19.459999084472656
2009-04-28,19.6200008392334
2009-04-29,20.559999465942383
2009-04-30,19.719999313354492
2009-05-01,19.670000076293945
2009-05-04,19.920000076293945
2009-05-05,19.709999084472656
2009-05-06,19.81999969482422
2009-05-07,19.81999969482422
2009-05-08,20.450000762939453
2009-05-11,20.299999237060547
2009-05-12,20.329999923706055
2009-05-13,20.190000534057617
2009-05-14,20.31999969482422
2009-05-15,19.959999084472656
2009-05-18,20.200000762939453
2009-05-19,20.139999389648438
2009-05-20,20.239999771118164
2009-05-21,19.899999618530273
2009-05-22,20.170000076293945
2009-05-26,20.559999465942383
2009-05-27,20.850000381469727
2009-05-28,20.899999618530273
2009-05-29,21.079999923706055
2009-06-01,21.40999984741211
2009-06-02,21.40999984741211
2009-06-03,21.100000381469727
2009-06-04,21.450000762939453
2009-06-05,21.360000610351562
2009-06-08,20.969999313354492
2009-06-09,20.850000381469727
2009-06-10,20.700000762939453
2009-06-11,20.59000015258789
2009-06-12,20.6200008392334
2009-06-15,20.25
2009-06-16,20.200000762939453
2009-06-17,20.549999237060547
2009-06-18,20.790000915527344
2009-06-19,20.959999084472656
2009-06-22,20.43000030517578
2009-06-23,20.360000610351562
2009-06-24,20.559999465942383
2009-06-25,20.709999084472656
2009-06-26,20.75
2009-06-29,20.780000686645508
2009-06-30,20.770000457763672
2009-07-01,21.239999771118164
2009-07-02,21.110000610351562
2009-07-06,20.899999618530273
2009-07-07,20.969999313354492
2009-07-08,21.149999618530273
2009-07-09,21.0
2009-07-10,20.829999923706055
2009-07-13,20.670000076293945
2009-07-14,20.850000381469727
2009-07-15,21.09000015258789
2009-07-16,21.06999969482422
2009-07-17,21.200000762939453
2009-07-20,21.34000015258789
2009-07-21,21.56999969482422
2009-07-22,21.920000076293945
2009-07-23,22.309999465942383
2009-07-24,22.1200008392334
2009-07-27,22.0
2009-07-28,22.479999542236328
2009-07-29,22.350000381469727
2009-07-30,22.399999618530273
2009-07-31,22.329999923706055
2009-08-03,22.5
2009-08-04,22.739999771118164
2009-08-05,23.010000228881836
2009-08-06,22.469999313354492
2009-08-07,23.200000762939453
2009-08-10,22.75
2009-08-11,22.489999771118164
2009-08-12,22.549999237060547
2009-08-13,22.350000381469727
2009-08-14,22.350000381469727
2009-08-17,22.25
2009-08-18,22.3700008392334
2009-08-19,22.889999389648438
2009-08-20,22.93000030517578
2009-08-21,23.610000610351562
2009-08-24,23.5
2009-08-25,23.6299991607666
2009-08-26,23.459999084472656
2009-08-27,23.139999389648438
2009-08-28,23.0
2009-08-31,22.899999618530273
2009-09-01,22.450000762939453
2009-09-02,22.219999313354492
2009-09-03,22.170000076293945
2009-09-04,22.34000015258789
2009-09-08,22.479999542236328
2009-09-09,22.530000686645508
2009-09-10,22.899999618530273
2009-09-11,22.6200008392334
2009-09-14,22.799999237060547
2009-09-15,22.799999237060547
2009-09-16,23.209999084472656
2009-09-17,23.290000915527344
2009-09-18,23.31999969482422
2009-09-21,23.1200008392334
2009-09-22,23.3700008392334
2009-09-23,23.15999984741211
2009-09-24,22.940000534057617
2009-09-25,22.920000076293945
2009-09-28,23.280000686645508
2009-09-29,23.440000534057617
2009-09-30,23.3799991607666
2009-10-01,23.270000457763672
2009-10-02,22.799999237060547
2009-10-05,22.850000381469727
2009-10-06,23.170000076293945
2009-10-07,23.489999771118164
2009-10-08,23.610000610351562
2009-10-09,23.600000381469727
2009-10-12,23.899999618530273
2009-10-13,23.520000457763672
2009-10-14,23.729999542236328
2009-10-15,23.719999313354492
2009-10-16,23.790000915527344
2009-10-19,23.790000915527344
2009-10-20,23.56999969482422
2009-10-21,23.889999389648438
2009-10-22,23.959999084472656
2009-10-23,23.59000015258789
2009-10-26,23.420000076293945
2009-10-27,23.3700008392334
2009-10-28,22.639999389648438
2009-10-29,23.040000915527344
2009-10-30,22.610000610351562
2009-11-02,22.75
2009-11-03,23.09000015258789
2009-11-04,23.809999465942383
2009-11-05,24.0
2009-11-06,24.0
2009-11-09,24.420000076293945
2009-11-10,23.81999969482422
2009-11-11,24.209999084472656
2009-11-12,24.040000915527344
2009-11-13,24.200000762939453
2009-11-16,24.459999084472656
2009-11-17,24.420000076293945
2009-11-18,24.790000915527344
2009-11-19,24.420000076293945
2009-11-20,24.25
2009-11-23,24.510000228881836
2009-11-24,24.68000030517578
2009-11-25,25.0
2009-11-27,24.6299991607666
2009-11-30,24.770000457763672
2009-12-01,24.950000762939453
2009-12-02,25.010000228881836
2009-12-03,24.889999389648438
2009-12-04,25.0
2009-12-07,25.200000762939453
2009-12-08,25.43000030517578
2009-12-09,25.360000610351562
2009-12-10,25.75
2009-12-11,25.770000457763672
2009-12-14,26.06999969482422
2009-12-15,26.3700008392334
2009-12-16,26.969999313354492
2009-12-17,26.530000686645508
2009-12-18,25.719999313354492
2009-12-21,25.5
2009-12-22,26.030000686645508
2009-12-23,26.059999465942383
2009-12-24,25.809999465942383
2009-12-28,25.479999542236328
2009-12-29,25.649999618530273
2009-12-30,25.700000762939453
2009-12-31,26.229999542236328
2010-01-04,26.399999618530273
2010-01-05,26.309999465942383
2010-01-06,26.6200008392334
2010-01-07,26.489999771118164
2010-01-08,26.5
2010-01-11,26.440000534057617
2010-01-12,26.149999618530273
2010-01-13,26.1200008392334
2010-01-14,26.450000762939453
2010-01-15,26.200000762939453
2010-01-19,27.200000762939453
2010-01-20,27.260000228881836
2010-01-21,27.190000534057617
2010-01-22,27.18000030517578
2010-01-25,27.139999389648438
2010-01-26,26.790000915527344
2010-01-27,25.690000534057617
2010-01-28,25.649999618530273
2010-01-29,25.440000534057617
2010-02-01,25.6299991607666
2010-02-02,26.020000457763672
2010-02-03,26.360000610351562
2010-02-04,25.75
2010-02-05,24.799999237060547
2010-02-08,24.950000762939453
2010-02-09,25.0
2010-02-10,24.979999542236328
2010-02-11,25.040000915527344
2010-02-12,25.049999237060547
2010-02-16,25.329999923706055
2010-02-17,25.65999984741211
2010-02-18,25.610000610351562
2010-02-19,25.649999618530273
2010-02-22,25.899999618530273
2010-02-23,25.709999084472656
2010-02-24,26.1299991607666
2010-02-25,25.899999618530273
2010-02-26,26.170000076293945
2010-03-01,26.40999984741211
2010-03-02,26.530000686645508
2010-03-03,26.350000381469727
2010-03-04,26.200000762939453
2010-03-05,26.68000030517578
2010-03-08,26.600000381469727
2010-03-09,26.43000030517578
2010-03-10,26.540000915527344
2010-03-11,26.200000762939453
2010-03-12,26.239999771118164
2010-03-15,26.270000457763672
2010-03-16,26.309999465942383
2010-03-17,26.420000076293945
2010-03-18,26.440000534057617
2010-03-19,26.420000076293945
2010-03-22,26.709999084472656
2010-03-23,26.850000381469727
2010-03-24,26.780000686645508
2010-03-25,26.600000381469727
2010-03-26,26.459999084472656
2010-03-29,26.559999465942383
2010-03-30,26.56999969482422
2010-03-31,26.43000030517578
2010-04-01,27.010000228881836
2010-04-05,27.110000610351562
2010-04-06,27.290000915527344
2010-04-07,27.139999389648438
2010-04-08,27.309999465942383
2010-04-09,27.5
2010-04-12,27.389999389648438
2010-04-13,27.299999237060547
2010-04-14,27.079999923706055
2010-04-15,27.059999465942383
2010-04-16,26.81999969482422
2010-04-19,26.799999237060547
2010-04-20,27.079999923706055
2010-04-21,27.149999618530273
2010-04-22,27.100000381469727
2010-04-23,27.260000228881836
2010-04-26,26.8799991607666
2010-04-27,27.100000381469727
2010-04-28,27.200000762939453
2010-04-29,27.40999984741211
2010-04-30,27.40999984741211
2010-05-03,27.1299991607666
2010-05-04,26.739999771118164
2010-05-05,27.049999237060547
2010-05-06,25.700000762939453
2010-05-07,25.059999465942383
2010-05-10,25.25
2010-05-11,25.399999618530273
2010-05-12,26.030000686645508
2010-05-13,26.0
2010-05-14,25.510000228881836
2010-05-17,25.299999237060547
2010-05-18,25.270000457763672
2010-05-19,25.0
2010-05-20,23.950000762939453
2010-05-21,23.639999389648438
2010-05-24,23.639999389648438
2010-05-25,23.450000762939453
2010-05-26,23.549999237060547
2010-05-27,24.100000381469727
2010-05-28,23.989999771118164
2010-06-01,24.010000228881836
2010-06-02,24.299999237060547
2010-06-03,24.450000762939453
2010-06-04,23.950000762939453
2010-06-07,23.760000228881836
2010-06-08,23.700000762939453
2010-06-09,23.579999923706055
2010-06-10,24.149999618530273
2010-06-11,24.030000686645508
2010-06-14,24.43000030517578
2010-06-15,24.829999923706055
2010-06-16,24.889999389648438
2010-06-17,24.90999984741211
2010-06-18,25.809999465942383
2010-06-21,25.260000228881836
2010-06-22,24.8799991607666
2010-06-23,24.780000686645508
2010-06-24,24.549999237060547
2010-06-25,24.6299991607666
2010-06-28,24.68000030517578
2010-06-29,23.979999542236328
2010-06-30,23.729999542236328
2010-07-01,23.65999984741211
2010-07-02,23.950000762939453
2010-07-06,23.959999084472656
2010-07-07,24.1200008392334
2010-07-08,24.510000228881836
2010-07-09,25.530000686645508
2010-07-12,25.149999618530273
2010-07-13,25.799999237060547
2010-07-14,25.149999618530273
2010-07-15,24.3700008392334
2010-07-16,23.959999084472656
2010-07-19,23.969999313354492
2010-07-20,23.959999084472656
2010-07-21,23.829999923706055
2010-07-22,24.049999237060547
2010-07-23,24.06999969482422
2010-07-26,24.389999389648438
2010-07-27,24.989999771118164
2010-07-28,24.690000534057617
2010-07-29,24.68000030517578
2010-07-30,24.790000915527344
2010-08-02,25.260000228881836
2010-08-03,24.989999771118164
2010-08-04,24.90999984741211
2010-08-05,24.8799991607666
2010-08-06,24.889999389648438
2010-08-09,25.0
2010-08-10,25.25
2010-08-11,24.65999984741211
2010-08-12,24.799999237060547
2010-08-13,24.8799991607666
2010-08-16,24.84000015258789
2010-08-17,24.989999771118164
2010-08-18,25.040000915527344
2010-08-19,24.760000228881836
2010-08-20,24.360000610351562
2010-08-23,24.719999313354492
2010-08-24,24.489999771118164
2010-08-25,24.56999969482422
2010-08-26,24.43000030517578
2010-08-27,24.3799991607666
2010-08-30,23.8700008392334
2010-08-31,23.700000762939453
2010-09-01,24.079999923706055
2010-09-02,24.309999465942383
2010-09-03,24.3700008392334
2010-09-07,24.299999237060547
2010-09-08,24.440000534057617
2010-09-09,24.760000228881836
2010-09-10,24.979999542236328
2010-09-13,24.75
2010-09-14,24.770000457763672
2010-09-15,24.790000915527344
2010-09-16,24.65999984741211
2010-09-17,24.68000030517578
2010-09-20,24.979999542236328
2010-09-21,24.989999771118164
2010-09-22,24.950000762939453
2010-09-23,24.90999984741211
2010-09-24,25.299999237060547
2010-09-27,25.170000076293945
2010-09-28,25.510000228881836
2010-09-29,25.5
2010-09-30,25.450000762939453
2010-10-01,25.600000381469727
2010-10-04,25.700000762939453
2010-10-05,27.049999237060547
2010-10-06,26.5
2010-10-07,26.34000015258789
2010-10-08,26.760000228881836
2010-10-11,26.75
2010-10-12,26.600000381469727
2010-10-13,26.389999389648438
2010-10-14,26.469999313354492
2010-10-15,26.709999084472656
2010-10-18,27.25
2010-10-19,26.920000076293945
2010-10-20,26.719999313354492
2010-10-21,26.690000534057617
2010-10-22,26.739999771118164
2010-10-25,26.889999389648438
2010-10-26,26.920000076293945
2010-10-27,27.149999618530273
2010-10-28,27.149999618530273
2010-10-29,27.139999389648438
2010-11-01,27.170000076293945
2010-11-02,27.459999084472656
2010-11-03,26.950000762939453
2010-11-04,27.040000915527344
2010-11-05,26.979999542236328
2010-11-08,27.1200008392334
2010-11-09,27.290000915527344
2010-11-10,27.020000457763672
2010-11-11,26.719999313354492
2010-11-12,26.56999969482422
2010-11-15,26.450000762939453
2010-11-16,25.81999969482422
2010-11-17,26.25
2010-11-18,26.100000381469727
2010-11-19,26.1200008392334
2010-11-22,26.15999984741211
2010-11-23,25.809999465942383
2010-11-24,26.3799991607666
2010-11-26,26.25
2010-11-29,26.329999923706055
2010-11-30,26.09000015258789
2010-12-01,26.459999084472656
2010-12-02,26.780000686645508
2010-12-03,26.860000610351562
2010-12-06,26.889999389648438
2010-12-07,26.899999618530273
2010-12-08,26.899999618530273
2010-12-09,26.889999389648438
2010-12-10,27.549999237060547
2010-12-13,27.469999313354492
2010-12-14,27.6299991607666
2010-12-15,27.75
2010-12-16,27.860000610351562
2010-12-17,26.969999313354492
2010-12-20,26.559999465942383
2010-12-21,26.200000762939453
2010-12-22,25.93000030517578
2010-12-23,25.950000762939453
2010-12-27,26.06999969482422
2010-12-28,25.979999542236328
2010-12-29,25.969999313354492
2010-12-30,25.969999313354492
2010-12-31,26.219999313354492
2011-01-03,26.709999084472656
2011-01-04,26.93000030517578
2011-01-05,27.280000686645508
2011-01-06,27.110000610351562
2011-01-07,27.309999465942383
2011-01-10,27.3700008392334
2011-01-11,27.520000457763672
2011-01-12,27.290000915527344
2011-01-13,27.600000381469727
2011-01-14,27.469999313354492
2011-01-18,27.469999313354492
2011-01-19,27.5
2011-01-20,27.399999618530273
2011-01-21,27.270000457763672
2011-01-24,27.040000915527344
2011-01-25,27.0
2011-01-26,27.5
2011-01-27,27.15999984741211
2011-01-28,26.5
2011-01-31,26.530000686645508
2011-02-01,26.829999923706055
2011-02-02,26.739999771118164
2011-02-03,27.049999237060547
2011-02-04,27.0
2011-02-07,26.959999084472656
2011-02-08,26.889999389648438
2011-02-09,27.219999313354492
2011-02-10,27.219999313354492
2011-02-11,27.270000457763672
2011-02-14,27.239999771118164
2011-02-15,27.020000457763672
2011-02-16,27.399999618530273
2011-02-17,27.489999771118164
2011-02-18,27.469999313354492
2011-02-22,27.190000534057617
2011-02-23,27.06999969482422
2011-02-24,27.1299991607666
2011-02-25,27.059999465942383
2011-02-28,27.139999389648438
2011-03-01,26.8799991607666
2011-03-02,26.860000610351562
2011-03-03,27.06999969482422
2011-03-04,27.15999984741211
2011-03-07,27.06999969482422
2011-03-08,27.1299991607666
2011-03-09,27.270000457763672
2011-03-10,26.90999984741211
2011-03-11,26.739999771118164
2011-03-14,26.469999313354492
2011-03-15,26.200000762939453
2011-03-16,25.75
2011-03-17,26.170000076293945
2011-03-18,26.219999313354492
2011-03-21,26.469999313354492
2011-03-22,26.600000381469727
2011-03-23,26.40999984741211
2011-03-24,26.68000030517578
2011-03-25,26.84000015258789
2011-03-28,26.780000686645508
2011-03-29,27.1200008392334
2011-03-30,27.059999465942383
2011-03-31,26.920000076293945
2011-04-01,27.15999984741211
2011-04-04,27.219999313354492
2011-04-05,27.110000610351562
2011-04-06,27.219999313354492
2011-04-07,27.239999771118164
2011-04-08,27.260000228881836
2011-04-11,27.489999771118164
2011-04-12,27.420000076293945
2011-04-13,27.360000610351562
2011-04-14,27.510000228881836
2011-04-15,27.799999237060547
2011-04-18,27.360000610351562
2011-04-19,27.59000015258789
2011-04-20,27.770000457763672
2011-04-21,28.040000915527344
2011-04-25,28.010000228881836
2011-04-26,28.309999465942383
2011-04-27,28.399999618530273
2011-04-28,28.549999237060547
2011-04-29,28.43000030517578
2011-05-02,28.709999084472656
2011-05-03,28.600000381469727
2011-05-04,28.540000915527344
2011-05-05,28.68000030517578
2011-05-06,28.610000610351562
2011-05-09,28.489999771118164
2011-05-10,28.709999084472656
2011-05-11,28.6299991607666
2011-05-12,28.709999084472656
2011-05-13,28.399999618530273
2011-05-16,28.299999237060547
2011-05-17,28.389999389648438
2011-05-18,28.610000610351562
2011-05-19,28.5
2011-05-20,28.559999465942383
2011-05-23,28.649999618530273
2011-05-24,28.40999984741211
2011-05-25,28.579999923706055
2011-05-26,28.350000381469727
2011-05-27,28.649999618530273
2011-05-31,29.15999984741211
2011-06-01,28.850000381469727
2011-06-02,28.739999771118164
2011-06-03,28.510000228881836
2011-06-06,28.149999618530273
2011-06-07,28.15999984741211
2011-06-08,28.219999313354492
2011-06-09,28.440000534057617
2011-06-10,28.34000015258789
2011-06-13,27.799999237060547
2011-06-14,28.06999969482422
2011-06-15,27.8799991607666
2011-06-16,27.809999465942383
2011-06-17,28.030000686645508
2011-06-20,28.209999084472656
2011-06-21,28.649999618530273
2011-06-22,28.649999618530273
2011-06-23,28.520000457763672
2011-06-24,28.65999984741211
2011-06-27,29.059999465942383
2011-06-28,28.950000762939453
2011-06-29,29.239999771118164
2011-06-30,29.81999969482422
2011-07-01,29.610000610351562
2011-07-05,29.600000381469727
2011-07-06,29.549999237060547
2011-07-07,29.3700008392334
2011-07-08,28.799999237060547
2011-07-11,28.100000381469727
2011-07-12,28.690000534057617
2011-07-13,28.5
2011-07-14,28.260000228881836
2011-07-15,28.290000915527344
2011-07-18,28.200000762939453
2011-07-19,28.309999465942383
2011-07-20,28.399999618530273
2011-07-21,28.8799991607666
2011-07-22,28.809999465942383
2011-07-25,28.600000381469727
2011-07-26,28.200000762939453
2011-07-27,27.530000686645508
2011-07-28,27.360000610351562
2011-07-29,26.8700008392334
2011-08-01,26.34000015258789
2011-08-02,25.979999542236328
2011-08-03,25.979999542236328
2011-08-04,24.93000030517578
2011-08-05,24.8700008392334
2011-08-08,23.549999237060547
2011-08-09,23.959999084472656
2011-08-10,23.360000610351562
2011-08-11,24.260000228881836
2011-08-12,24.559999465942383
2011-08-15,24.950000762939453
2011-08-16,25.040000915527344
2011-08-17,24.979999542236328
2011-08-18,24.239999771118164
2011-08-19,24.200000762939453
2011-08-22,24.200000762939453
2011-08-23,24.75
2011-08-24,25.0
2011-08-25,24.68000030517578
2011-08-26,25.059999465942383
2011-08-29,25.6200008392334
2011-08-30,25.8700008392334
2011-08-31,25.989999771118164
2011-09-01,25.649999618530273
2011-09-02,25.110000610351562
2011-09-06,24.979999542236328
2011-09-07,25.5
2011-09-08,25.350000381469727
2011-09-09,24.729999542236328
2011-09-12,24.729999542236328
2011-09-13,24.579999923706055
2011-09-14,25.1299991607666
2011-09-15,25.15999984741211
2011-09-16,25.110000610351562
2011-09-19,25.299999237060547
2011-09-20,25.040000915527344
2011-09-21,24.969999313354492
2011-09-22,24.100000381469727
2011-09-23,23.93000030517578
2011-09-26,24.280000686645508
2011-09-27,24.670000076293945
2011-09-28,24.290000915527344
2011-09-29,24.350000381469727
2011-09-30,24.049999237060547
2011-10-03,23.459999084472656
2011-10-04,23.1200008392334
2011-10-05,23.639999389648438
2011-10-06,24.0
2011-10-07,24.010000228881836
2011-10-10,24.6200008392334
2011-10-11,24.809999465942383
2011-10-12,25.020000457763672
2011-10-13,25.079999923706055
2011-10-14,26.030000686645508
2011-10-17,26.219999313354492
2011-10-18,26.329999923706055
2011-10-19,26.68000030517578
2011-10-20,26.6200008392334
2011-10-21,26.15999984741211
2011-10-24,25.559999465942383
2011-10-25,25.770000457763672
2011-10-26,25.56999969482422
2011-10-27,26.309999465942383
2011-10-28,26.18000030517578
2011-10-31,25.809999465942383
2011-11-01,25.719999313354492
2011-11-02,25.93000030517578
2011-11-03,26.200000762939453
2011-11-04,26.299999237060547
2011-11-07,26.200000762939453
2011-11-08,26.3700008392334
2011-11-09,25.940000534057617
2011-11-10,25.920000076293945
2011-11-11,26.049999237060547
2011-11-14,26.0
2011-11-15,25.739999771118164
2011-11-16,25.729999542236328
2011-11-17,25.309999465942383
2011-11-18,25.280000686645508
2011-11-21,24.940000534057617
2011-11-22,24.700000762939453
2011-11-23,24.579999923706055
2011-11-25,24.420000076293945
2011-11-28,24.59000015258789
2011-11-29,24.81999969482422
2011-11-30,25.56999969482422
2011-12-01,25.559999465942383
2011-12-02,25.65999984741211
2011-12-05,25.389999389648438
2011-12-06,25.059999465942383
2011-12-07,25.389999389648438
2011-12-08,25.260000228881836
2011-12-09,25.549999237060547
2011-12-12,25.75
2011-12-13,25.809999465942383
2011-12-14,25.90999984741211
2011-12-15,26.190000534057617
2011-12-16,25.6299991607666
2011-12-19,25.389999389648438
2011-12-20,25.510000228881836
2011-12-21,25.3799991607666
2011-12-22,25.209999084472656
2011-12-23,25.350000381469727
2011-12-27,25.520000457763672
2011-12-28,25.270000457763672
2011-12-29,25.059999465942383
2011-12-30,25.1299991607666
2012-01-03,25.450000762939453
2012-01-04,25.530000686645508
2012-01-05,25.600000381469727
2012-01-06,25.829999923706055
2012-01-09,26.15999984741211
2012-01-10,26.5
2012-01-11,26.6299991607666
2012-01-12,26.690000534057617
2012-01-13,26.59000015258789
2012-01-17,26.739999771118164
2012-01-18,26.75
2012-01-19,26.709999084472656
2012-01-20,27.100000381469727
2012-01-23,26.989999771118164
2012-01-24,27.06999969482422
2012-01-25,27.18000030517578
2012-01-26,26.829999923706055
2012-01-27,26.950000762939453
2012-01-30,27.100000381469727
2012-01-31,26.700000762939453
2012-02-01,26.950000762939453
2012-02-02,26.399999618530273
2012-02-03,26.489999771118164
2012-02-06,26.549999237060547
2012-02-07,26.920000076293945
2012-02-08,26.969999313354492
2012-02-09,26.899999618530273
2012-02-10,26.989999771118164
2012-02-13,26.969999313354492
2012-02-14,27.100000381469727
2012-02-15,27.190000534057617
2012-02-16,27.299999237060547
2012-02-17,27.399999618530273
2012-02-21,27.260000228881836
2012-02-22,27.270000457763672
2012-02-23,27.200000762939453
2012-02-24,27.360000610351562
2012-02-27,27.239999771118164
2012-02-28,27.5
2012-02-29,26.610000610351562
2012-03-01,26.56999969482422
2012-03-02,26.6299991607666
2012-03-05,26.6299991607666
2012-03-06,26.25
2012-03-07,26.3700008392334
2012-03-08,26.479999542236328
2012-03-09,26.75
2012-03-12,27.0
2012-03-13,27.18000030517578
2012-03-14,27.139999389648438
2012-03-15,27.170000076293945
2012-03-16,27.020000457763672
2012-03-19,26.690000534057617
2012-03-20,26.600000381469727
2012-03-21,27.100000381469727
2012-03-22,26.8799991607666
2012-03-23,27.239999771118164
2012-03-26,27.5
2012-03-27,27.649999618530273
2012-03-28,27.420000076293945
2012-03-29,27.25
2012-03-30,27.469999313354492
2012-04-02,27.799999237060547
2012-04-03,27.84000015258789
2012-04-04,28.0
2012-04-05,27.860000610351562
2012-04-09,27.75
2012-04-10,27.399999618530273
2012-04-11,27.219999313354492
2012-04-12,27.1200008392334
2012-04-13,27.15999984741211
2012-04-16,26.950000762939453
2012-04-17,27.1299991607666
2012-04-18,27.200000762939453
2012-04-19,27.06999969482422
2012-04-20,27.3799991607666
2012-04-23,27.440000534057617
2012-04-24,27.43000030517578
2012-04-25,27.639999389648438
2012-04-26,27.989999771118164
2012-04-27,27.969999313354492
2012-04-30,28.260000228881836
2012-05-01,28.1299991607666
2012-05-02,27.790000915527344
2012-05-03,27.6299991607666
2012-05-04,27.40999984741211
2012-05-07,27.25
2012-05-08,27.06999969482422
2012-05-09,27.010000228881836
2012-05-10,27.049999237060547
2012-05-11,26.969999313354492
2012-05-14,27.020000457763672
2012-05-15,26.850000381469727
2012-05-16,26.829999923706055
2012-05-17,26.6299991607666
2012-05-18,26.440000534057617
2012-05-21,26.739999771118164
2012-05-22,26.90999984741211
2012-05-23,26.360000610351562
2012-05-24,27.09000015258789
2012-05-25,27.700000762939453
2012-05-29,27.459999084472656
2012-05-30,27.31999969482422
2012-05-31,27.209999084472656
2012-06-01,26.989999771118164
2012-06-04,27.0
2012-06-05,26.610000610351562
2012-06-06,27.299999237060547
2012-06-07,27.700000762939453
2012-06-08,27.5
2012-06-11,27.260000228881836
2012-06-12,27.270000457763672
2012-06-13,26.860000610351562
2012-06-14,26.850000381469727
2012-06-15,26.84000015258789
2012-06-18,27.059999465942383
2012-06-19,27.600000381469727
2012-06-20,27.65999984741211
2012-06-21,27.65999984741211
2012-06-22,27.790000915527344
2012-06-25,27.75
2012-06-26,27.59000015258789
2012-06-27,27.510000228881836
2012-06-28,27.860000610351562
2012-06-29,28.81999969482422
2012-07-02,27.8799991607666
2012-07-03,27.989999771118164
2012-07-05,28.030000686645508
2012-07-06,27.989999771118164
2012-07-09,27.799999237060547
2012-07-10,27.649999618530273
2012-07-11,27.65999984741211
2012-07-12,27.399999618530273
2012-07-13,27.809999465942383
2012-07-16,27.6299991607666
2012-07-17,27.860000610351562
2012-07-18,27.979999542236328
2012-07-19,28.09000015258789
2012-07-20,27.829999923706055
2012-07-23,27.559999465942383
2012-07-24,27.56999969482422
2012-07-25,27.610000610351562
2012-07-26,27.889999389648438
2012-07-27,28.1299991607666
2012-07-30,28.3799991607666
2012-07-31,28.579999923706055
2012-08-01,28.6299991607666
2012-08-02,28.360000610351562
2012-08-03,28.469999313354492
2012-08-06,28.31999969482422
2012-08-07,27.6200008392334
2012-08-08,27.56999969482422
2012-08-09,27.719999313354492
2012-08-10,27.520000457763672
2012-08-13,27.489999771118164
2012-08-14,27.510000228881836
2012-08-15,27.600000381469727
2012-08-16,27.739999771118164
2012-08-17,27.729999542236328
2012-08-20,27.540000915527344
2012-08-21,27.3799991607666
2012-08-22,27.229999542236328
2012-08-23,27.18000030517578
2012-08-24,27.280000686645508
2012-08-27,27.270000457763672
2012-08-28,27.290000915527344
2012-08-29,27.399999618530273
2012-08-30,27.280000686645508
2012-08-31,27.34000015258789
2012-09-04,27.34000015258789
2012-09-05,27.299999237060547
2012-09-06,27.56999969482422
2012-09-07,27.59000015258789
2012-09-10,27.59000015258789
2012-09-11,27.639999389648438
2012-09-12,27.299999237060547
2012-09-13,27.540000915527344
2012-09-14,27.59000015258789
2012-09-17,27.65999984741211
2012-09-18,27.670000076293945
2012-09-19,27.8799991607666
2012-09-20,27.850000381469727
2012-09-21,28.040000915527344
2012-09-24,28.040000915527344
2012-09-25,28.260000228881836
2012-09-26,28.15999984741211
2012-09-27,28.399999618530273
2012-09-28,28.520000457763672
2012-10-01,28.56999969482422
2012-10-02,28.729999542236328
2012-10-03,28.959999084472656
2012-10-04,29.049999237060547
2012-10-05,28.790000915527344
2012-10-08,28.809999465942383
2012-10-09,28.760000228881836
2012-10-10,28.399999618530273
2012-10-11,28.780000686645508
2012-10-12,28.639999389648438
2012-10-15,28.860000610351562
