,BSJO
2019-07-09,25.329999923706055
2019-07-10,25.34000015258789
2019-07-11,25.309999465942383
2019-07-12,25.360000610351562
2019-07-15,25.360000610351562
2019-07-16,25.299999237060547
2019-07-17,25.309999465942383
2019-07-18,25.3799991607666
2019-07-19,25.299999237060547
2019-07-22,25.219999313354492
2019-07-23,25.273000717163086
2019-07-24,25.329999923706055
2019-07-25,25.260000228881836
2019-07-26,25.34000015258789
2019-07-29,25.350000381469727
2019-07-30,25.239999771118164
2019-07-31,25.219999313354492
2019-08-01,25.200000762939453
2019-08-02,25.200000762939453
2019-08-05,24.959999084472656
2019-08-06,25.09000015258789
2019-08-07,25.049999237060547
2019-08-08,25.190000534057617
2019-08-09,25.15999984741211
2019-08-12,25.100000381469727
2019-08-13,25.176000595092773
2019-08-14,25.049999237060547
2019-08-15,25.010000228881836
2019-08-16,25.09000015258789
2019-08-19,25.09000015258789
2019-08-20,25.09000015258789
2019-08-21,25.15999984741211
2019-08-22,25.145000457763672
2019-08-23,25.110000610351562
2019-08-26,25.15999984741211
2019-08-27,25.190000534057617
2019-08-28,25.209999084472656
2019-08-29,25.229999542236328
2019-08-30,25.280000686645508
2019-09-03,25.200000762939453
2019-09-04,25.290000915527344
2019-09-05,25.31999969482422
2019-09-06,25.389999389648438
2019-09-09,25.399999618530273
2019-09-10,25.385000228881836
2019-09-11,25.40999984741211
2019-09-12,25.40999984741211
2019-09-13,25.350000381469727
2019-09-16,25.399999618530273
2019-09-17,25.389999389648438
2019-09-18,25.364999771118164
2019-09-19,25.309999465942383
2019-09-20,25.32200050354004
2019-09-23,25.25
2019-09-24,25.200000762939453
2019-09-25,25.200000762939453
2019-09-26,25.18000030517578
2019-09-27,25.1200008392334
2019-09-30,25.219999313354492
2019-10-01,25.09000015258789
2019-10-02,25.059999465942383
2019-10-03,25.020000457763672
2019-10-04,25.100000381469727
2019-10-07,25.100000381469727
2019-10-08,24.989999771118164
2019-10-09,25.084999084472656
2019-10-10,25.110000610351562
2019-10-11,25.170000076293945
2019-10-14,25.18000030517578
2019-10-15,25.194000244140625
2019-10-16,25.25
2019-10-17,25.274999618530273
2019-10-18,25.209999084472656
2019-10-21,25.094999313354492
2019-10-22,25.100000381469727
2019-10-23,25.100000381469727
2019-10-24,25.125
2019-10-25,25.139999389648438
2019-10-28,25.149999618530273
2019-10-29,25.149999618530273
2019-10-30,25.128999710083008
2019-10-31,25.079999923706055
2019-11-01,25.110000610351562
2019-11-04,25.149999618530273
2019-11-05,25.135000228881836
2019-11-06,25.100000381469727
2019-11-07,25.1299991607666
2019-11-08,25.139999389648438
2019-11-11,25.139999389648438
2019-11-12,25.1200008392334
2019-11-13,25.110000610351562
2019-11-14,25.125
2019-11-15,25.149999618530273
2019-11-18,25.049999237060547
2019-11-19,25.0310001373291
2019-11-20,25.010000228881836
2019-11-21,24.989999771118164
2019-11-22,25.020000457763672
2019-11-25,25.09000015258789
2019-11-26,25.100000381469727
2019-11-27,25.1200008392334
2019-11-29,25.124000549316406
2019-12-02,25.110000610351562
2019-12-03,25.079999923706055
2019-12-04,25.149999618530273
2019-12-05,25.149999618530273
2019-12-06,25.18000030517578
2019-12-09,25.18000030517578
2019-12-10,25.200000762939453
2019-12-11,25.264999389648438
2019-12-12,25.31999969482422
2019-12-13,25.329999923706055
2019-12-16,25.351999282836914
2019-12-17,25.420000076293945
2019-12-18,25.434999465942383
2019-12-19,25.43000030517578
2019-12-20,25.420000076293945
2019-12-23,25.34000015258789
2019-12-24,25.334999084472656
2019-12-26,25.360000610351562
2019-12-27,25.3799991607666
2019-12-30,25.360000610351562
2019-12-31,25.360000610351562
2020-01-02,25.417999267578125
2020-01-03,25.43000030517578
2020-01-06,25.469999313354492
2020-01-07,25.450000762939453
2020-01-08,25.46500015258789
2020-01-09,25.479999542236328
2020-01-10,25.485000610351562
2020-01-13,25.4950008392334
2020-01-14,25.530000686645508
2020-01-15,25.4950008392334
2020-01-16,25.530000686645508
2020-01-17,25.514999389648438
2020-01-21,25.399999618530273
2020-01-22,25.420000076293945
2020-01-23,25.3700008392334
2020-01-24,25.290000915527344
2020-01-27,25.190000534057617
2020-01-28,25.299999237060547
2020-01-29,25.350000381469727
2020-01-30,25.309999465942383
2020-01-31,25.260000228881836
2020-02-03,25.260000228881836
2020-02-04,25.309999465942383
2020-02-05,25.360000610351562
2020-02-06,25.489999771118164
2020-02-07,25.350000381469727
2020-02-10,25.3799991607666
2020-02-11,25.40999984741211
2020-02-12,25.5
2020-02-13,25.5
2020-02-14,25.540000915527344
2020-02-18,25.520000457763672
2020-02-19,25.540000915527344
2020-02-20,25.530000686645508
2020-02-21,25.520000457763672
2020-02-24,25.25
2020-02-25,25.139999389648438
2020-02-26,25.139999389648438
2020-02-27,24.81999969482422
2020-02-28,24.8799991607666
2020-03-02,25.059999465942383
2020-03-03,24.93000030517578
2020-03-04,25.200000762939453
2020-03-05,25.0
2020-03-06,24.760000228881836
2020-03-09,23.739999771118164
2020-03-10,24.139999389648438
2020-03-11,23.8700008392334
2020-03-12,22.979999542236328
2020-03-13,23.469999313354492
2020-03-16,22.020000457763672
2020-03-17,22.516000747680664
2020-03-18,21.459999084472656
2020-03-19,21.1200008392334
2020-03-20,20.559999465942383
2020-03-23,19.759000778198242
2020-03-24,20.336999893188477
2020-03-25,21.299999237060547
2020-03-26,21.6200008392334
2020-03-27,21.959999084472656
2020-03-30,22.18000030517578
2020-03-31,22.209999084472656
2020-04-01,21.959999084472656
2020-04-02,21.700000762939453
2020-04-03,21.415000915527344
2020-04-06,21.850000381469727
2020-04-07,22.049999237060547
2020-04-08,22.510000228881836
2020-04-09,23.690000534057617
2020-04-13,23.15999984741211
2020-04-14,23.1299991607666
2020-04-15,23.040000915527344
2020-04-16,23.010000228881836
2020-04-17,23.118000030517578
2020-04-20,22.799999237060547
2020-04-21,22.5
2020-04-22,22.68000030517578
2020-04-23,22.729999542236328
2020-04-24,22.5
2020-04-27,22.545000076293945
2020-04-28,22.559999465942383
2020-04-29,22.889999389648438
2020-04-30,22.809999465942383
2020-05-01,22.510000228881836
2020-05-04,22.469999313354492
2020-05-05,22.559999465942383
2020-05-06,22.559999465942383
2020-05-07,22.579999923706055
2020-05-08,22.760000228881836
2020-05-11,22.700000762939453
2020-05-12,22.670000076293945
2020-05-13,22.59000015258789
2020-05-14,22.65999984741211
2020-05-15,22.68000030517578
2020-05-18,22.84000015258789
2020-05-19,22.889999389648438
2020-05-20,23.1299991607666
2020-05-21,23.030000686645508
2020-05-22,23.1299991607666
2020-05-26,23.38800048828125
2020-05-27,23.450000762939453
2020-05-28,23.450000762939453
2020-05-29,23.479999542236328
2020-06-01,23.559999465942383
2020-06-02,23.729999542236328
2020-06-03,23.81999969482422
2020-06-04,23.799999237060547
2020-06-05,24.020000457763672
2020-06-08,24.033000946044922
2020-06-09,23.93000030517578
2020-06-10,23.899999618530273
2020-06-11,23.375
