,AAWW
2017-04-17,54.95000076293945
2017-04-18,54.95000076293945
2017-04-19,55.849998474121094
2017-04-20,57.25
2017-04-21,57.25
2017-04-24,58.400001525878906
2017-04-25,58.45000076293945
2017-04-26,59.400001525878906
2017-04-27,59.79999923706055
2017-04-28,58.0
2017-05-01,57.900001525878906
2017-05-02,57.79999923706055
2017-05-03,53.349998474121094
2017-05-04,52.79999923706055
2017-05-05,52.25
2017-05-08,52.400001525878906
2017-05-09,52.349998474121094
2017-05-10,51.29999923706055
2017-05-11,51.099998474121094
2017-05-12,49.54999923706055
2017-05-15,49.400001525878906
2017-05-16,49.650001525878906
2017-05-17,46.099998474121094
2017-05-18,46.04999923706055
2017-05-19,47.54999923706055
2017-05-22,48.45000076293945
2017-05-23,48.75
2017-05-24,48.650001525878906
2017-05-25,50.04999923706055
2017-05-26,49.75
2017-05-30,49.04999923706055
2017-05-31,48.70000076293945
2017-06-01,50.400001525878906
2017-06-02,51.900001525878906
2017-06-05,52.45000076293945
2017-06-06,51.900001525878906
2017-06-07,52.25
2017-06-08,52.5
2017-06-09,53.5
2017-06-12,53.099998474121094
2017-06-13,53.54999923706055
2017-06-14,53.099998474121094
2017-06-15,52.79999923706055
2017-06-16,52.349998474121094
2017-06-19,51.900001525878906
2017-06-20,50.900001525878906
2017-06-21,50.29999923706055
2017-06-22,50.849998474121094
2017-06-23,51.0
2017-06-26,51.70000076293945
2017-06-27,50.900001525878906
2017-06-28,51.650001525878906
2017-06-29,51.0
2017-06-30,52.150001525878906
2017-07-03,54.79999923706055
2017-07-05,54.70000076293945
2017-07-06,54.95000076293945
2017-07-07,55.04999923706055
2017-07-10,56.25
2017-07-11,58.04999923706055
2017-07-12,57.54999923706055
2017-07-13,57.0
2017-07-14,58.150001525878906
2017-07-17,58.900001525878906
2017-07-18,58.650001525878906
2017-07-19,58.400001525878906
2017-07-20,57.75
2017-07-21,57.75
2017-07-24,58.349998474121094
2017-07-25,58.900001525878906
2017-07-26,58.45000076293945
2017-07-27,57.95000076293945
2017-07-28,58.95000076293945
2017-07-31,59.400001525878906
2017-08-01,59.79999923706055
2017-08-02,66.80000305175781
2017-08-03,65.19999694824219
2017-08-04,65.69999694824219
2017-08-07,65.6500015258789
2017-08-08,64.0
2017-08-09,62.95000076293945
2017-08-10,61.599998474121094
2017-08-11,60.650001525878906
2017-08-14,62.099998474121094
2017-08-15,62.849998474121094
2017-08-16,62.18000030517578
2017-08-17,60.5
2017-08-18,61.75
2017-08-21,61.79999923706055
2017-08-22,63.70000076293945
2017-08-23,63.099998474121094
2017-08-24,63.25
2017-08-25,63.70000076293945
2017-08-28,64.5
2017-08-29,64.8499984741211
2017-08-30,66.19999694824219
2017-08-31,66.80000305175781
2017-09-01,67.9000015258789
2017-09-05,66.30000305175781
2017-09-06,66.3499984741211
2017-09-07,66.19999694824219
2017-09-08,65.55000305175781
2017-09-11,65.6500015258789
2017-09-12,67.0999984741211
2017-09-13,67.1500015258789
2017-09-14,65.94999694824219
2017-09-15,65.69999694824219
2017-09-18,65.8499984741211
2017-09-19,66.05000305175781
2017-09-20,68.1500015258789
2017-09-21,67.44999694824219
2017-09-22,67.5999984741211
2017-09-25,66.0
2017-09-26,65.25
2017-09-27,66.0999984741211
2017-09-28,67.25
2017-09-29,65.80000305175781
2017-10-02,67.25
2017-10-03,68.25
2017-10-04,68.05000305175781
2017-10-05,66.9000015258789
2017-10-06,66.0
2017-10-09,64.30000305175781
2017-10-10,65.0999984741211
2017-10-11,65.69999694824219
2017-10-12,65.9000015258789
2017-10-13,65.30000305175781
2017-10-16,64.69999694824219
2017-10-17,61.95000076293945
2017-10-18,62.5
2017-10-19,63.0
2017-10-20,64.5999984741211
2017-10-23,64.5
2017-10-24,63.70000076293945
2017-10-25,63.099998474121094
2017-10-26,62.849998474121094
2017-10-27,62.25
2017-10-30,61.5
2017-10-31,61.349998474121094
2017-11-01,61.70000076293945
2017-11-02,61.22999954223633
2017-11-03,60.349998474121094
2017-11-06,60.849998474121094
2017-11-07,56.04999923706055
2017-11-08,57.25
2017-11-09,54.75
2017-11-10,53.849998474121094
2017-11-13,53.75
2017-11-14,52.75
2017-11-15,52.95000076293945
2017-11-16,53.70000076293945
2017-11-17,53.54999923706055
2017-11-20,53.099998474121094
2017-11-21,55.099998474121094
2017-11-22,54.5
2017-11-24,54.849998474121094
2017-11-27,54.75
2017-11-28,56.150001525878906
2017-11-29,56.400001525878906
2017-11-30,57.75
2017-12-01,58.900001525878906
2017-12-04,58.0
2017-12-05,56.849998474121094
2017-12-06,56.5
2017-12-07,57.349998474121094
2017-12-08,57.25
2017-12-11,56.75
2017-12-12,57.0
2017-12-13,57.95000076293945
2017-12-14,57.0
2017-12-15,57.54999923706055
2017-12-18,58.20000076293945
2017-12-19,58.599998474121094
2017-12-20,59.25
2017-12-21,59.849998474121094
2017-12-22,60.150001525878906
2017-12-26,59.849998474121094
2017-12-27,59.400001525878906
2017-12-28,59.150001525878906
2017-12-29,58.650001525878906
2018-01-02,57.95000076293945
2018-01-03,58.29999923706055
2018-01-04,59.25
2018-01-05,56.54999923706055
2018-01-08,56.29999923706055
2018-01-09,57.29999923706055
2018-01-10,60.650001525878906
2018-01-11,61.349998474121094
2018-01-12,62.04999923706055
2018-01-16,61.75
2018-01-17,61.95000076293945
2018-01-18,61.5
2018-01-19,62.04999923706055
2018-01-22,62.599998474121094
2018-01-23,62.29999923706055
2018-01-24,61.0
2018-01-25,59.099998474121094
2018-01-26,59.849998474121094
2018-01-29,59.099998474121094
2018-01-30,57.5
2018-01-31,56.29999923706055
2018-02-01,56.70000076293945
2018-02-02,54.79999923706055
2018-02-05,52.75
2018-02-06,53.849998474121094
2018-02-07,53.45000076293945
2018-02-08,51.75
2018-02-09,52.0
2018-02-12,53.5
2018-02-13,54.0
2018-02-14,54.75
2018-02-15,55.54999923706055
2018-02-16,55.349998474121094
2018-02-20,54.75
2018-02-21,55.25
2018-02-22,63.75
2018-02-23,63.95000076293945
2018-02-26,62.95000076293945
2018-02-27,61.75
2018-02-28,60.849998474121094
2018-03-01,60.04999923706055
2018-03-02,60.25
2018-03-05,60.29999923706055
2018-03-06,61.0
2018-03-07,60.599998474121094
2018-03-08,60.54999923706055
2018-03-09,61.54999923706055
2018-03-12,61.29999923706055
2018-03-13,62.349998474121094
2018-03-14,62.849998474121094
2018-03-15,62.79999923706055
2018-03-16,64.19999694824219
2018-03-19,63.650001525878906
2018-03-20,64.0
2018-03-21,63.5
2018-03-22,61.650001525878906
2018-03-23,58.95000076293945
2018-03-26,60.0
2018-03-27,59.04999923706055
2018-03-28,59.25
2018-03-29,60.45000076293945
2018-04-02,58.95000076293945
2018-04-03,60.650001525878906
2018-04-04,61.20000076293945
2018-04-05,63.0
2018-04-06,60.75
2018-04-09,59.95000076293945
2018-04-10,62.099998474121094
2018-04-11,61.70000076293945
2018-04-12,62.849998474121094
2018-04-13,63.29999923706055
2018-04-16,64.5
2018-04-17,63.25
2018-04-18,63.79999923706055
2018-04-19,63.75
2018-04-20,64.0999984741211
2018-04-23,63.650001525878906
2018-04-24,63.25
2018-04-25,63.79999923706055
2018-04-26,63.04999923706055
2018-04-27,63.45000076293945
2018-04-30,63.400001525878906
2018-05-01,63.599998474121094
2018-05-02,62.75
2018-05-03,67.4000015258789
2018-05-04,67.1500015258789
2018-05-07,67.75
2018-05-08,68.05000305175781
2018-05-09,68.55000305175781
2018-05-10,68.44999694824219
2018-05-11,68.05000305175781
2018-05-14,67.5999984741211
2018-05-15,68.44999694824219
2018-05-16,69.4000015258789
2018-05-17,69.25
2018-05-18,69.19999694824219
2018-05-21,69.25
2018-05-22,68.5
2018-05-23,67.9000015258789
2018-05-24,68.1500015258789
2018-05-25,68.80000305175781
2018-05-29,68.55000305175781
2018-05-30,68.80000305175781
2018-05-31,68.1500015258789
2018-06-01,69.30000305175781
2018-06-04,70.30000305175781
2018-06-05,71.80000305175781
2018-06-06,72.4000015258789
2018-06-07,71.0
2018-06-08,70.9000015258789
2018-06-11,74.0
2018-06-12,74.0
2018-06-13,72.9000015258789
2018-06-14,72.8499984741211
2018-06-15,72.8499984741211
2018-06-18,73.4000015258789
2018-06-19,72.55000305175781
2018-06-20,74.0
2018-06-21,74.0
2018-06-22,73.55000305175781
2018-06-25,70.94999694824219
2018-06-26,69.8499984741211
2018-06-27,69.0999984741211
2018-06-28,70.3499984741211
2018-06-29,71.69999694824219
2018-07-02,72.0
2018-07-03,71.5
2018-07-05,71.44999694824219
2018-07-06,71.44999694824219
2018-07-09,72.55000305175781
2018-07-10,71.5
2018-07-11,70.4000015258789
2018-07-12,69.55000305175781
2018-07-13,70.5
2018-07-16,68.3499984741211
2018-07-17,69.0999984741211
2018-07-18,70.55000305175781
2018-07-19,69.25
2018-07-20,69.0
2018-07-23,68.5999984741211
2018-07-24,67.8499984741211
2018-07-25,67.6500015258789
2018-07-26,67.80000305175781
2018-07-27,67.25
2018-07-30,65.5999984741211
2018-07-31,67.05000305175781
2018-08-01,67.5
2018-08-02,64.6500015258789
2018-08-03,63.099998474121094
2018-08-06,63.650001525878906
2018-08-07,62.33000183105469
2018-08-08,61.79999923706055
2018-08-09,61.68000030517578
2018-08-10,60.599998474121094
2018-08-13,60.20000076293945
2018-08-14,59.900001525878906
2018-08-15,58.45000076293945
2018-08-16,59.880001068115234
2018-08-17,60.25
2018-08-20,61.20000076293945
2018-08-21,62.20000076293945
2018-08-22,60.79999923706055
2018-08-23,61.400001525878906
2018-08-24,62.04999923706055
2018-08-27,62.25
2018-08-28,62.04999923706055
2018-08-29,62.099998474121094
2018-08-30,61.54999923706055
2018-08-31,60.900001525878906
2018-09-04,61.25
2018-09-05,61.849998474121094
2018-09-06,62.150001525878906
2018-09-07,61.75
2018-09-10,63.5
2018-09-11,64.0
2018-09-12,64.44999694824219
2018-09-13,63.650001525878906
2018-09-14,63.900001525878906
2018-09-17,63.54999923706055
2018-09-18,63.349998474121094
2018-09-19,63.650001525878906
2018-09-20,64.55000305175781
2018-09-21,63.349998474121094
2018-09-24,62.349998474121094
2018-09-25,62.599998474121094
2018-09-26,63.45000076293945
2018-09-27,63.54999923706055
2018-09-28,63.75
2018-10-01,62.040000915527344
2018-10-02,62.08000183105469
2018-10-03,63.029998779296875
2018-10-04,62.2400016784668
2018-10-05,59.77000045776367
2018-10-08,59.52000045776367
2018-10-09,55.95000076293945
2018-10-10,53.720001220703125
2018-10-11,52.08000183105469
2018-10-12,53.130001068115234
2018-10-15,52.86000061035156
2018-10-16,53.79999923706055
2018-10-17,53.58000183105469
2018-10-18,52.47999954223633
2018-10-19,52.47999954223633
2018-10-22,52.470001220703125
2018-10-23,51.31999969482422
2018-10-24,48.63999938964844
2018-10-25,50.27000045776367
2018-10-26,50.709999084472656
2018-10-29,49.290000915527344
2018-10-30,48.79999923706055
2018-10-31,51.619998931884766
2018-11-01,53.79999923706055
2018-11-02,55.209999084472656
2018-11-05,54.72999954223633
2018-11-06,54.939998626708984
2018-11-07,57.08000183105469
2018-11-08,56.16999816894531
2018-11-09,54.439998626708984
2018-11-12,53.2599983215332
2018-11-13,54.81999969482422
2018-11-14,54.34000015258789
2018-11-15,55.22999954223633
2018-11-16,54.16999816894531
2018-11-19,52.75
2018-11-20,50.43000030517578
2018-11-21,50.349998474121094
2018-11-23,50.65999984741211
2018-11-26,51.5099983215332
2018-11-27,51.22999954223633
2018-11-28,53.4900016784668
2018-11-29,52.68000030517578
2018-11-30,53.25
2018-12-03,54.52000045776367
2018-12-04,50.77000045776367
2018-12-06,51.83000183105469
2018-12-07,50.099998474121094
2018-12-10,48.56999969482422
2018-12-11,47.810001373291016
2018-12-12,48.58000183105469
2018-12-13,46.529998779296875
2018-12-14,45.25
2018-12-17,42.630001068115234
2018-12-18,42.119998931884766
2018-12-19,39.18000030517578
2018-12-20,38.77000045776367
2018-12-21,36.849998474121094
2018-12-24,37.310001373291016
2018-12-26,40.939998626708984
2018-12-27,42.470001220703125
2018-12-28,41.380001068115234
2018-12-31,42.189998626708984
2019-01-02,41.709999084472656
2019-01-03,40.61000061035156
2019-01-04,41.900001525878906
2019-01-07,42.810001373291016
2019-01-08,43.68000030517578
2019-01-09,46.90999984741211
2019-01-10,47.709999084472656
2019-01-11,48.54999923706055
2019-01-14,47.70000076293945
2019-01-15,47.77000045776367
2019-01-16,47.939998626708984
2019-01-17,49.150001525878906
2019-01-18,50.54999923706055
2019-01-22,50.220001220703125
2019-01-23,49.650001525878906
2019-01-24,50.7599983215332
2019-01-25,51.29999923706055
2019-01-28,51.290000915527344
2019-01-29,51.310001373291016
2019-01-30,52.88999938964844
2019-01-31,53.220001220703125
2019-02-01,53.5099983215332
2019-02-04,54.52000045776367
2019-02-05,54.02000045776367
2019-02-06,52.650001525878906
2019-02-07,51.209999084472656
2019-02-08,51.58000183105469
2019-02-11,53.25
2019-02-12,54.279998779296875
2019-02-13,53.79999923706055
2019-02-14,54.279998779296875
2019-02-15,54.22999954223633
2019-02-19,58.380001068115234
2019-02-20,60.310001373291016
2019-02-21,59.40999984741211
2019-02-22,58.900001525878906
2019-02-25,55.5099983215332
2019-02-26,54.939998626708984
2019-02-27,54.540000915527344
2019-02-28,53.7400016784668
2019-03-01,54.0
2019-03-04,51.91999816894531
2019-03-05,51.290000915527344
2019-03-06,49.93000030517578
2019-03-07,49.040000915527344
2019-03-08,48.93000030517578
2019-03-11,49.189998626708984
2019-03-12,49.29999923706055
2019-03-13,49.81999969482422
2019-03-14,50.459999084472656
2019-03-15,49.56999969482422
2019-03-18,49.88999938964844
2019-03-19,49.060001373291016
2019-03-20,47.959999084472656
2019-03-21,49.029998779296875
2019-03-22,46.70000076293945
2019-03-25,46.5099983215332
2019-03-26,47.45000076293945
2019-03-27,47.70000076293945
2019-03-28,48.220001220703125
2019-03-29,50.560001373291016
2019-04-01,51.36000061035156
2019-04-02,50.54999923706055
2019-04-03,50.45000076293945
2019-04-04,50.88999938964844
2019-04-05,50.4900016784668
2019-04-08,50.4900016784668
2019-04-09,49.11000061035156
2019-04-10,49.4900016784668
2019-04-11,50.209999084472656
2019-04-12,51.599998474121094
2019-04-15,49.72999954223633
2019-04-16,50.099998474121094
2019-04-17,49.91999816894531
2019-04-18,50.060001373291016
2019-04-22,49.06999969482422
2019-04-23,49.689998626708984
2019-04-24,49.61000061035156
2019-04-25,47.790000915527344
2019-04-26,48.150001525878906
2019-04-29,48.91999816894531
2019-04-30,48.290000915527344
2019-05-01,47.59000015258789
2019-05-02,45.90999984741211
2019-05-03,46.849998474121094
2019-05-06,44.95000076293945
2019-05-07,43.65999984741211
2019-05-08,43.130001068115234
2019-05-09,42.209999084472656
2019-05-10,41.75
2019-05-13,40.47999954223633
2019-05-14,40.72999954223633
2019-05-15,40.2599983215332
2019-05-16,41.2599983215332
2019-05-17,39.900001525878906
2019-05-20,38.97999954223633
2019-05-21,40.349998474121094
2019-05-22,38.91999816894531
2019-05-23,38.060001373291016
2019-05-24,39.0
2019-05-28,38.869998931884766
2019-05-29,37.5099983215332
2019-05-30,37.779998779296875
2019-05-31,35.38999938964844
2019-06-03,37.0099983215332
2019-06-04,39.70000076293945
2019-06-05,38.619998931884766
2019-06-06,37.9900016784668
2019-06-07,39.880001068115234
2019-06-10,40.29999923706055
2019-06-11,41.43000030517578
2019-06-12,40.58000183105469
2019-06-13,42.099998474121094
2019-06-14,40.83000183105469
2019-06-17,40.27000045776367
2019-06-18,41.43000030517578
2019-06-19,41.77000045776367
2019-06-20,41.93000030517578
2019-06-21,40.619998931884766
2019-06-24,39.52000045776367
2019-06-25,40.40999984741211
2019-06-26,41.970001220703125
2019-06-27,43.599998474121094
2019-06-28,44.63999938964844
2019-07-01,44.029998779296875
2019-07-02,41.790000915527344
2019-07-03,41.630001068115234
2019-07-05,42.31999969482422
2019-07-08,42.27000045776367
2019-07-09,41.66999816894531
2019-07-10,41.34000015258789
2019-07-11,41.029998779296875
2019-07-12,42.880001068115234
2019-07-15,42.34000015258789
2019-07-16,42.400001525878906
2019-07-17,41.77000045776367
2019-07-18,42.54999923706055
2019-07-19,42.7400016784668
2019-07-22,42.439998626708984
2019-07-23,43.93000030517578
2019-07-24,45.34000015258789
2019-07-25,43.58000183105469
2019-07-26,45.68000030517578
2019-07-29,45.02000045776367
2019-07-30,46.599998474121094
2019-07-31,45.650001525878906
2019-08-01,34.40999984741211
2019-08-02,32.75
2019-08-05,31.020000457763672
2019-08-06,30.479999542236328
2019-08-07,29.600000381469727
2019-08-08,30.8799991607666
2019-08-09,29.079999923706055
2019-08-12,28.0
2019-08-13,28.450000762939453
2019-08-14,26.34000015258789
2019-08-15,26.3700008392334
2019-08-16,26.940000534057617
2019-08-19,27.450000762939453
2019-08-20,26.600000381469727
2019-08-21,26.700000762939453
2019-08-22,26.6299991607666
2019-08-23,25.75
2019-08-26,24.969999313354492
2019-08-27,24.6299991607666
2019-08-28,25.649999618530273
2019-08-29,25.950000762939453
2019-08-30,25.850000381469727
2019-09-03,24.969999313354492
2019-09-04,25.299999237060547
2019-09-05,27.329999923706055
2019-09-06,27.549999237060547
2019-09-09,29.200000762939453
2019-09-10,29.170000076293945
2019-09-11,29.5
2019-09-12,29.34000015258789
2019-09-13,27.1200008392334
2019-09-16,27.75
2019-09-17,25.729999542236328
2019-09-18,25.780000686645508
2019-09-19,24.579999923706055
2019-09-20,24.530000686645508
2019-09-23,24.799999237060547
2019-09-24,23.8799991607666
2019-09-25,24.739999771118164
2019-09-26,24.610000610351562
2019-09-27,24.8700008392334
2019-09-30,25.229999542236328
2019-10-01,23.59000015258789
2019-10-02,22.959999084472656
2019-10-03,22.610000610351562
2019-10-04,22.950000762939453
2019-10-07,21.90999984741211
2019-10-08,20.959999084472656
2019-10-09,21.219999313354492
2019-10-10,21.270000457763672
2019-10-11,21.799999237060547
2019-10-14,21.700000762939453
2019-10-15,22.31999969482422
2019-10-16,22.239999771118164
2019-10-17,22.549999237060547
2019-10-18,22.639999389648438
2019-10-21,22.559999465942383
2019-10-22,23.809999465942383
2019-10-23,24.260000228881836
2019-10-24,23.979999542236328
2019-10-25,25.520000457763672
2019-10-28,25.700000762939453
2019-10-29,24.020000457763672
2019-10-30,21.309999465942383
2019-10-31,21.93000030517578
2019-11-01,23.100000381469727
2019-11-04,25.139999389648438
2019-11-05,26.25
2019-11-06,26.010000228881836
2019-11-07,26.459999084472656
2019-11-08,26.690000534057617
2019-11-11,26.299999237060547
2019-11-12,26.270000457763672
2019-11-13,25.309999465942383
2019-11-14,25.1200008392334
2019-11-15,25.25
2019-11-18,25.049999237060547
2019-11-19,25.299999237060547
2019-11-20,24.389999389648438
2019-11-21,24.40999984741211
2019-11-22,25.010000228881836
2019-11-25,26.18000030517578
2019-11-26,26.229999542236328
2019-11-27,26.56999969482422
2019-11-29,26.09000015258789
2019-12-02,25.06999969482422
2019-12-03,24.68000030517578
2019-12-04,24.770000457763672
2019-12-05,24.649999618530273
2019-12-06,26.059999465942383
2019-12-09,26.520000457763672
2019-12-10,26.299999237060547
2019-12-11,26.649999618530273
2019-12-12,28.25
2019-12-13,27.649999618530273
2019-12-16,27.780000686645508
2019-12-17,28.530000686645508
2019-12-18,27.260000228881836
2019-12-19,27.899999618530273
2019-12-20,27.649999618530273
2019-12-23,27.329999923706055
2019-12-24,27.420000076293945
2019-12-26,27.68000030517578
2019-12-27,26.8700008392334
2019-12-30,26.579999923706055
2019-12-31,27.56999969482422
2020-01-02,27.729999542236328
2020-01-03,27.450000762939453
2020-01-06,27.43000030517578
2020-01-07,26.3700008392334
2020-01-08,27.15999984741211
2020-01-09,26.8799991607666
2020-01-10,26.5
2020-01-13,27.09000015258789
2020-01-14,27.889999389648438
2020-01-15,27.520000457763672
2020-01-16,27.8799991607666
2020-01-17,27.850000381469727
2020-01-21,27.18000030517578
2020-01-22,26.309999465942383
2020-01-23,25.6200008392334
2020-01-24,24.739999771118164
2020-01-27,23.81999969482422
2020-01-28,23.690000534057617
2020-01-29,23.3700008392334
2020-01-30,22.979999542236328
2020-01-31,22.350000381469727
2020-02-03,21.920000076293945
2020-02-04,22.709999084472656
2020-02-05,24.809999465942383
2020-02-06,24.649999618530273
2020-02-07,27.239999771118164
2020-02-10,26.93000030517578
2020-02-11,27.079999923706055
2020-02-12,27.469999313354492
2020-02-13,26.43000030517578
2020-02-14,27.309999465942383
2020-02-18,27.59000015258789
2020-02-19,29.68000030517578
2020-02-20,33.220001220703125
2020-02-21,31.760000228881836
2020-02-24,28.68000030517578
2020-02-25,26.260000228881836
2020-02-26,24.40999984741211
2020-02-27,25.479999542236328
2020-02-28,26.719999313354492
2020-03-02,26.579999923706055
2020-03-03,25.860000610351562
2020-03-04,26.299999237060547
2020-03-05,23.889999389648438
2020-03-06,22.860000610351562
2020-03-09,20.829999923706055
2020-03-10,21.25
2020-03-11,17.979999542236328
2020-03-12,16.420000076293945
2020-03-13,17.899999618530273
2020-03-16,18.709999084472656
2020-03-17,23.690000534057617
2020-03-18,19.610000610351562
2020-03-19,21.889999389648438
2020-03-20,22.93000030517578
2020-03-23,24.399999618530273
2020-03-24,23.68000030517578
2020-03-25,22.75
2020-03-26,24.209999084472656
2020-03-27,22.170000076293945
2020-03-30,22.190000534057617
2020-03-31,25.670000076293945
2020-04-01,23.950000762939453
2020-04-02,23.5
2020-04-03,20.170000076293945
2020-04-06,21.969999313354492
2020-04-07,23.139999389648438
2020-04-08,24.469999313354492
2020-04-09,25.34000015258789
2020-04-13,24.15999984741211
2020-04-14,25.68000030517578
2020-04-15,23.889999389648438
2020-04-16,23.959999084472656
2020-04-17,24.719999313354492
2020-04-20,24.6299991607666
2020-04-21,26.93000030517578
2020-04-22,27.75
2020-04-23,27.920000076293945
2020-04-24,29.719999313354492
2020-04-27,31.440000534057617
2020-04-28,31.920000076293945
2020-04-29,35.099998474121094
2020-04-30,32.849998474121094
2020-05-01,31.950000762939453
2020-05-04,32.88999938964844
2020-05-05,33.38999938964844
2020-05-06,35.5
2020-05-07,38.540000915527344
2020-05-08,38.68000030517578
2020-05-11,37.849998474121094
2020-05-12,37.060001373291016
2020-05-13,36.34000015258789
2020-05-14,37.310001373291016
2020-05-15,35.470001220703125
2020-05-18,38.45000076293945
2020-05-19,38.75
2020-05-20,39.86000061035156
2020-05-21,39.59000015258789
2020-05-22,39.279998779296875
2020-05-26,39.04999923706055
2020-05-27,39.189998626708984
2020-05-28,38.900001525878906
2020-05-29,39.060001373291016
2020-06-01,40.7599983215332
2020-06-02,45.439998626708984
2020-06-03,45.75
2020-06-04,45.68000030517578
2020-06-05,44.0
2020-06-08,40.560001373291016
2020-06-09,41.310001373291016
2020-06-10,40.95000076293945
2020-06-11,39.130001068115234
2020-06-12,39.43000030517578
2020-06-15,40.86000061035156
2020-06-16,41.16999816894531
2020-06-17,39.869998931884766
2020-06-18,40.279998779296875
2020-06-19,40.83000183105469
2020-06-22,40.470001220703125
2020-06-23,41.41999816894531
2020-06-24,40.599998474121094
2020-06-25,39.95000076293945
2020-06-26,39.08000183105469
2020-06-29,40.5
2020-06-30,43.029998779296875
2020-07-01,43.880001068115234
2020-07-02,44.439998626708984
2020-07-06,45.369998931884766
2020-07-07,45.91999816894531
2020-07-08,45.97999954223633
2020-07-09,46.20000076293945
2020-07-10,47.2599983215332
2020-07-13,47.4900016784668
2020-07-14,47.650001525878906
2020-07-15,48.720001220703125
2020-07-16,49.2400016784668
2020-07-17,49.900001525878906
2020-07-20,50.060001373291016
2020-07-21,50.41999816894531
2020-07-22,49.16999816894531
2020-07-23,48.7400016784668
2020-07-24,47.86000061035156
2020-07-27,49.709999084472656
2020-07-28,48.779998779296875
2020-07-29,51.150001525878906
2020-07-30,51.43000030517578
2020-07-31,52.08000183105469
2020-08-03,53.310001373291016
2020-08-04,55.720001220703125
2020-08-05,57.75
2020-08-06,56.150001525878906
2020-08-07,59.06999969482422
2020-08-10,59.95000076293945
2020-08-11,59.81999969482422
2020-08-12,60.0099983215332
2020-08-13,60.08000183105469
2020-08-14,60.08000183105469
2020-08-17,59.27000045776367
2020-08-18,58.54999923706055
2020-08-19,58.849998474121094
2020-08-20,59.040000915527344
2020-08-21,57.720001220703125
2020-08-24,57.4900016784668
2020-08-25,57.369998931884766
2020-08-26,56.31999969482422
2020-08-27,56.400001525878906
2020-08-28,57.189998626708984
2020-08-31,56.38999938964844
2020-09-01,57.38999938964844
2020-09-02,57.040000915527344
2020-09-03,55.2400016784668
2020-09-04,55.720001220703125
2020-09-08,53.779998779296875
2020-09-09,55.58000183105469
2020-09-10,57.15999984741211
2020-09-11,56.939998626708984
2020-09-14,57.689998626708984
2020-09-15,59.47999954223633
2020-09-16,61.119998931884766
2020-09-17,61.11000061035156
2020-09-18,61.22999954223633
2020-09-21,59.04999923706055
2020-09-22,60.380001068115234
2020-09-23,60.61000061035156
2020-09-24,60.540000915527344
2020-09-25,60.2400016784668
2020-09-28,62.36000061035156
2020-09-29,61.279998779296875
2020-09-30,60.900001525878906
2020-10-01,62.79999923706055
2020-10-02,63.88999938964844
2020-10-05,65.4000015258789
2020-10-06,63.959999084472656
2020-10-07,67.0199966430664
2020-10-08,67.43000030517578
2020-10-09,67.7300033569336
2020-10-12,67.36000061035156
2020-10-13,66.87000274658203
2020-10-14,68.19999694824219
2020-10-15,67.0999984741211
2020-10-16,66.04000091552734
2020-10-19,64.41999816894531
2020-10-20,64.0199966430664
2020-10-21,62.83000183105469
2020-10-22,63.75
2020-10-23,62.9900016784668
2020-10-26,62.29999923706055
2020-10-27,62.119998931884766
2020-10-28,59.650001525878906
2020-10-29,61.43000030517578
2020-10-30,59.15999984741211
2020-11-02,61.86000061035156
2020-11-03,62.18000030517578
2020-11-04,62.130001068115234
2020-11-05,62.5
2020-11-06,60.599998474121094
2020-11-09,52.02000045776367
2020-11-10,51.279998779296875
2020-11-11,51.619998931884766
2020-11-12,52.5099983215332
2020-11-13,54.709999084472656
2020-11-16,55.099998474121094
2020-11-17,56.5
2020-11-18,56.0
2020-11-19,54.61000061035156
2020-11-20,53.400001525878906
2020-11-23,54.040000915527344
2020-11-24,56.36000061035156
2020-11-25,56.0099983215332
2020-11-27,56.33000183105469
2020-11-30,55.810001373291016
2020-12-01,54.56999969482422
2020-12-02,54.27000045776367
2020-12-03,56.0
2020-12-04,56.369998931884766
2020-12-07,55.52000045776367
2020-12-08,54.959999084472656
2020-12-09,55.7599983215332
2020-12-10,56.060001373291016
2020-12-11,55.22999954223633
2020-12-14,54.5
2020-12-15,56.20000076293945
2020-12-16,55.529998779296875
2020-12-17,56.0
2020-12-18,55.27000045776367
2020-12-21,55.38999938964844
2020-12-22,56.11000061035156
2020-12-23,55.75
2020-12-24,56.13999938964844
2020-12-28,54.83000183105469
2020-12-29,54.0
2020-12-30,54.61000061035156
2020-12-31,54.540000915527344
2021-01-04,55.38999938964844
2021-01-05,53.790000915527344
2021-01-06,53.15999984741211
2021-01-07,51.20000076293945
2021-01-08,50.779998779296875
2021-01-11,51.38999938964844
2021-01-12,52.290000915527344
2021-01-13,53.470001220703125
2021-01-14,54.470001220703125
2021-01-15,53.2599983215332
2021-01-19,52.66999816894531
2021-01-20,52.20000076293945
2021-01-21,52.2599983215332
2021-01-22,53.560001373291016
2021-01-25,53.2400016784668
2021-01-26,55.20000076293945
2021-01-27,55.060001373291016
2021-01-28,52.91999816894531
2021-01-29,51.81999969482422
2021-02-01,54.20000076293945
2021-02-02,52.38999938964844
2021-02-03,51.869998931884766
2021-02-04,53.08000183105469
2021-02-05,53.72999954223633
2021-02-08,53.59000015258789
2021-02-09,55.7599983215332
2021-02-10,55.560001373291016
2021-02-11,54.31999969482422
2021-02-12,56.13999938964844
2021-02-16,55.119998931884766
2021-02-17,55.95000076293945
2021-02-18,57.040000915527344
