,EVK
2011-03-04,2.2799999713897705
2011-03-07,2.049999952316284
2011-03-08,2.0399999618530273
2011-03-09,1.9500000476837158
2011-03-10,1.8600000143051147
2011-03-11,2.0999999046325684
2011-03-14,2.1700000762939453
2011-03-15,2.059999942779541
2011-03-16,1.8700000047683716
2011-03-17,1.8600000143051147
2011-03-18,1.7999999523162842
2011-03-21,1.7999999523162842
2011-03-22,1.940000057220459
2011-03-23,1.9299999475479126
2011-03-24,1.9299999475479126
2011-03-25,1.9800000190734863
2011-03-28,1.899999976158142
2011-03-29,1.9600000381469727
2011-03-30,2.049999952316284
2011-03-31,1.899999976158142
2011-04-01,2.0199999809265137
2011-04-04,2.0
2011-04-05,2.0
2011-04-06,2.009999990463257
2011-04-07,2.059999942779541
2011-04-08,2.0299999713897705
2011-04-11,1.9800000190734863
2011-04-12,1.899999976158142
2011-04-13,1.7899999618530273
2011-04-14,1.7899999618530273
2011-04-15,1.7899999618530273
2011-04-18,1.7899999618530273
2011-04-19,1.7999999523162842
2011-04-20,1.7999999523162842
2011-04-21,1.899999976158142
2011-04-25,1.899999976158142
2011-04-26,1.899999976158142
2011-04-27,1.899999976158142
2011-04-28,1.899999976158142
2011-04-29,1.899999976158142
2011-05-02,1.899999976158142
2011-05-03,1.899999976158142
2011-05-04,1.8200000524520874
2011-05-05,1.8200000524520874
2011-05-06,1.940000057220459
2011-05-09,1.850000023841858
2011-05-10,1.9299999475479126
2011-05-11,2.0999999046325684
2011-05-12,2.1600000858306885
2011-05-13,2.200000047683716
2011-05-16,2.0
2011-05-17,2.0999999046325684
2011-05-18,2.0999999046325684
2011-05-19,2.049999952316284
2011-05-20,2.049999952316284
2011-05-23,2.0899999141693115
2011-05-24,2.0899999141693115
2011-05-25,2.009999990463257
2011-05-26,2.0
2011-05-27,2.0
2011-05-31,2.0199999809265137
2011-06-01,2.0
2011-06-02,2.0399999618530273
2011-06-03,2.0399999618530273
2011-06-06,2.2300000190734863
2011-06-07,2.2100000381469727
2011-06-08,2.2100000381469727
2011-06-09,2.0799999237060547
2011-06-10,2.049999952316284
2011-06-13,2.0
2011-06-14,2.0399999618530273
2011-06-15,2.0399999618530273
2011-06-16,2.0
2011-06-17,2.049999952316284
2011-06-20,2.0
2011-06-21,1.9900000095367432
2011-06-22,1.9900000095367432
2011-06-23,1.9900000095367432
2011-06-24,1.8700000047683716
2011-06-27,1.8799999952316284
2011-06-28,1.8600000143051147
2011-06-29,1.809999942779541
2011-06-30,1.7999999523162842
2011-07-01,1.7999999523162842
2011-07-05,2.059999942779541
2011-07-06,2.0
2011-07-07,2.0
2011-07-08,2.0199999809265137
2011-07-11,2.0899999141693115
2011-07-12,2.1600000858306885
2011-07-13,2.1500000953674316
2011-07-14,2.180000066757202
2011-07-15,2.180000066757202
2011-07-18,2.180000066757202
2011-07-19,2.1500000953674316
2011-07-20,2.1500000953674316
2011-07-21,2.2100000381469727
2011-07-22,2.069999933242798
2011-07-25,2.069999933242798
2011-07-26,2.069999933242798
2011-07-27,1.9299999475479126
2011-07-28,1.9299999475479126
2011-07-29,1.899999976158142
2011-08-01,1.850000023841858
2011-08-02,1.850000023841858
2011-08-03,1.9800000190734863
2011-08-04,1.899999976158142
2011-08-05,1.899999976158142
2011-08-08,1.6200000047683716
2011-08-09,1.5800000429153442
2011-08-10,1.8300000429153442
2011-08-11,1.8899999856948853
2011-08-12,2.0
2011-08-15,1.850000023841858
2011-08-16,1.850000023841858
2011-08-17,2.0
2011-08-18,1.9900000095367432
2011-08-19,2.0
2011-08-22,1.690000057220459
2011-08-23,1.690000057220459
2011-08-24,1.7699999809265137
2011-08-25,1.7699999809265137
2011-08-26,1.7699999809265137
2011-08-29,1.7999999523162842
2011-08-30,1.7999999523162842
2011-08-31,1.7999999523162842
2011-09-01,1.7999999523162842
2011-09-02,1.7300000190734863
2011-09-06,1.7300000190734863
2011-09-07,1.6699999570846558
2011-09-08,1.649999976158142
2011-09-09,1.649999976158142
2011-09-12,1.649999976158142
2011-09-13,1.649999976158142
2011-09-14,1.649999976158142
2011-09-15,1.649999976158142
2011-09-16,1.9299999475479126
2011-09-19,1.9299999475479126
2011-09-20,1.9299999475479126
2011-09-21,1.75
2011-09-22,1.5800000429153442
2011-09-23,1.6699999570846558
2011-09-26,1.6699999570846558
2011-09-27,1.5800000429153442
2011-09-28,1.5800000429153442
2011-09-29,1.6100000143051147
2011-09-30,1.6100000143051147
2011-10-03,1.600000023841858
2011-10-04,1.5499999523162842
2011-10-05,1.5
2011-10-06,1.4500000476837158
2011-10-07,1.3899999856948853
2011-10-10,1.399999976158142
2011-10-11,1.399999976158142
2011-10-12,1.399999976158142
2011-10-13,1.399999976158142
2011-10-14,1.4700000286102295
2011-10-17,1.5
2011-10-18,1.5
2011-10-19,1.5
2011-10-20,1.5
2011-10-21,1.5
2011-10-24,1.5
2011-10-25,1.399999976158142
2011-10-26,1.399999976158142
2011-10-27,1.5
2011-10-28,1.3600000143051147
2011-10-31,1.350000023841858
2011-11-01,1.6299999952316284
2011-11-02,1.409999966621399
2011-11-03,1.399999976158142
2011-11-04,1.2999999523162842
2011-11-07,1.350000023841858
2011-11-08,1.440000057220459
2011-11-09,1.440000057220459
2011-11-10,1.600000023841858
2011-11-11,1.590000033378601
2011-11-14,1.600000023841858
2011-11-15,1.4900000095367432
2011-11-16,1.5199999809265137
2011-11-17,1.4299999475479126
2011-11-18,1.3700000047683716
2011-11-21,1.3700000047683716
2011-11-22,1.3700000047683716
2011-11-23,1.309999942779541
2011-11-25,1.3200000524520874
2011-11-28,1.340000033378601
2011-11-29,1.350000023841858
2011-11-30,1.4199999570846558
2011-12-01,1.399999976158142
2011-12-02,1.440000057220459
2011-12-05,1.3700000047683716
2011-12-06,1.409999966621399
2011-12-07,1.399999976158142
2011-12-08,1.809999942779541
2011-12-09,1.7300000190734863
2011-12-12,1.7799999713897705
2011-12-13,1.840000033378601
2011-12-14,1.7699999809265137
2011-12-15,1.8700000047683716
2011-12-16,1.8700000047683716
2011-12-19,1.8700000047683716
2011-12-20,1.850000023841858
2011-12-21,1.7799999713897705
2011-12-22,1.899999976158142
2011-12-23,1.899999976158142
2011-12-27,1.9500000476837158
2011-12-28,1.9500000476837158
2011-12-29,2.0
2011-12-30,1.899999976158142
2012-01-03,1.899999976158142
2012-01-04,1.899999976158142
2012-01-05,1.899999976158142
2012-01-06,1.899999976158142
2012-01-09,1.899999976158142
2012-01-10,1.899999976158142
2012-01-11,2.0
2012-01-12,2.0
2012-01-13,2.0
2012-01-17,1.9500000476837158
2012-01-18,1.9500000476837158
2012-01-19,1.9500000476837158
2012-01-20,1.8799999952316284
2012-01-23,1.8799999952316284
2012-01-24,1.8600000143051147
2012-01-25,1.8600000143051147
2012-01-26,1.7200000286102295
2012-01-27,1.7200000286102295
2012-01-30,1.6100000143051147
2012-01-31,1.690000057220459
2012-02-01,1.690000057220459
2012-02-02,1.690000057220459
2012-02-03,1.690000057220459
2012-02-06,1.75
2012-02-07,1.7999999523162842
2012-02-08,1.850000023841858
2012-02-09,1.850000023841858
2012-02-10,1.850000023841858
2012-02-13,1.7999999523162842
2012-02-14,1.7999999523162842
2012-02-15,1.649999976158142
2012-02-16,1.75
2012-02-17,1.8700000047683716
2012-02-21,1.75
2012-02-22,1.7300000190734863
2012-02-23,1.7300000190734863
2012-02-24,1.7300000190734863
2012-02-27,1.7300000190734863
2012-02-28,1.7799999713897705
2012-02-29,1.649999976158142
2012-03-01,1.649999976158142
2012-03-02,1.649999976158142
2012-03-05,1.649999976158142
2012-03-06,1.649999976158142
2012-03-07,1.6200000047683716
2012-03-08,1.559999942779541
2012-03-09,1.7000000476837158
2012-03-12,1.7000000476837158
2012-03-13,1.6799999475479126
2012-03-14,1.649999976158142
2012-03-15,1.649999976158142
2012-03-16,1.649999976158142
2012-03-19,1.5700000524520874
2012-03-20,1.590000033378601
2012-03-21,1.590000033378601
2012-03-22,1.600000023841858
2012-03-23,1.6399999856948853
