,BFIT
2020-02-03,20.565000534057617
2020-02-04,21.0
2020-02-05,21.05500030517578
2020-02-06,21.0049991607666
2020-02-07,20.69099998474121
2020-02-10,20.75
2020-02-11,20.767000198364258
2020-02-12,20.975000381469727
2020-02-13,20.809999465942383
2020-02-14,20.8799991607666
2020-02-18,20.770000457763672
2020-02-19,20.924999237060547
2020-02-20,20.850000381469727
2020-02-21,20.665000915527344
2020-02-24,19.94499969482422
2020-02-25,19.500999450683594
2020-02-26,19.264999389648438
2020-02-27,18.739999771118164
2020-02-28,18.54400062561035
2020-03-02,19.010000228881836
2020-03-03,18.6200008392334
2020-03-04,19.0049991607666
2020-03-05,18.59000015258789
2020-03-06,18.350000381469727
2020-03-09,17.450000762939453
2020-03-10,17.827999114990234
2020-03-11,16.809999465942383
2020-03-12,15.229999542236328
2020-03-13,15.583999633789062
2020-03-16,13.729999542236328
2020-03-17,14.156999588012695
2020-03-18,12.890000343322754
2020-03-19,13.802000045776367
2020-03-20,13.869999885559082
2020-03-23,13.440999984741211
2020-03-24,14.454999923706055
2020-03-25,15.34000015258789
2020-03-26,15.90999984741211
2020-03-27,15.510000228881836
2020-03-30,15.79699993133545
2020-03-31,15.675000190734863
2020-04-01,14.89900016784668
2020-04-02,14.970000267028809
2020-04-03,14.585000038146973
2020-04-06,15.477999687194824
2020-04-07,16.163999557495117
2020-04-08,15.95300006866455
2020-04-09,16.659000396728516
2020-04-13,16.45400047302246
2020-04-14,16.45400047302246
2020-04-15,16.45400047302246
2020-04-16,16.649999618530273
2020-04-17,17.141000747680664
2020-04-20,17.204999923706055
2020-04-21,17.204999923706055
2020-04-22,16.836999893188477
2020-04-23,16.891000747680664
2020-04-24,17.15999984741211
2020-04-27,17.25
2020-04-28,17.715999603271484
2020-04-29,18.25
2020-04-30,18.25
2020-05-01,17.179000854492188
2020-05-04,17.302000045776367
2020-05-05,17.510000228881836
2020-05-06,17.340999603271484
2020-05-07,17.93000030517578
2020-05-08,18.270000457763672
2020-05-11,18.350000381469727
2020-05-12,17.90399932861328
2020-05-13,17.652999877929688
2020-05-14,17.655000686645508
2020-05-15,17.655000686645508
2020-05-18,18.56999969482422
2020-05-19,18.670000076293945
2020-05-20,18.8439998626709
2020-05-21,18.8439998626709
2020-05-22,18.72599983215332
2020-05-26,19.290000915527344
2020-05-27,19.576000213623047
2020-05-28,19.538999557495117
2020-05-29,19.59000015258789
2020-06-01,20.010000228881836
2020-06-02,20.240999221801758
2020-06-03,20.719999313354492
2020-06-04,20.533000946044922
2020-06-05,21.075000762939453
2020-06-08,21.229000091552734
2020-06-09,20.889999389648438
2020-06-10,20.701000213623047
2020-06-11,19.600000381469727
2020-06-12,19.94099998474121
2020-06-15,20.1200008392334
2020-06-16,20.32200050354004
2020-06-17,20.229999542236328
2020-06-18,20.14900016784668
2020-06-19,19.899999618530273
2020-06-22,20.082000732421875
2020-06-23,20.219999313354492
2020-06-24,19.709999084472656
2020-06-25,19.799999237060547
2020-06-26,19.524999618530273
2020-06-29,19.739999771118164
2020-06-30,19.760000228881836
2020-07-01,19.839000701904297
2020-07-02,20.219999313354492
2020-07-06,20.327999114990234
2020-07-07,20.010000228881836
2020-07-08,20.100000381469727
2020-07-09,19.961000442504883
2020-07-10,19.93000030517578
2020-07-13,20.059999465942383
2020-07-14,20.023000717163086
2020-07-15,20.520000457763672
2020-07-16,20.3700008392334
2020-07-17,20.389999389648438
2020-07-20,20.31999969482422
2020-07-21,20.670000076293945
2020-07-22,20.489999771118164
2020-07-23,20.719999313354492
2020-07-24,20.3700008392334
2020-07-27,20.507999420166016
2020-07-28,20.507999420166016
2020-07-29,20.687000274658203
2020-07-30,20.520000457763672
2020-07-31,20.267000198364258
2020-08-03,20.312000274658203
2020-08-04,20.510000228881836
2020-08-05,20.85700035095215
2020-08-06,20.739999771118164
2020-08-07,20.68600082397461
2020-08-10,20.989999771118164
2020-08-11,21.149999618530273
2020-08-12,21.170000076293945
2020-08-13,21.2450008392334
2020-08-14,21.229999542236328
2020-08-17,21.315000534057617
2020-08-18,21.291000366210938
2020-08-19,21.270000457763672
2020-08-20,21.200000762939453
2020-08-21,21.344999313354492
2020-08-24,21.68000030517578
2020-08-25,21.68000030517578
2020-08-26,21.749000549316406
2020-08-27,21.809999465942383
2020-08-28,22.829999923706055
2020-08-31,21.562999725341797
2020-09-01,21.780000686645508
2020-09-02,21.780000686645508
2020-09-03,21.809999465942383
2020-09-04,21.6200008392334
2020-09-08,21.459999084472656
2020-09-09,21.624000549316406
2020-09-10,21.41699981689453
2020-09-11,21.75
2020-09-14,21.81999969482422
2020-09-15,21.96500015258789
2020-09-16,22.1299991607666
2020-09-17,22.027000427246094
2020-09-18,21.959999084472656
2020-09-21,21.59000015258789
2020-09-22,21.670000076293945
2020-09-23,21.725000381469727
2020-09-24,21.540000915527344
2020-09-25,21.725000381469727
2020-09-28,21.979999542236328
2020-09-29,21.881999969482422
2020-09-30,21.950000762939453
2020-10-01,22.209999084472656
2020-10-02,22.360000610351562
2020-10-05,23.0
2020-10-06,22.60300064086914
2020-10-07,22.763999938964844
2020-10-08,22.75
2020-10-09,22.979999542236328
2020-10-12,23.15999984741211
2020-10-13,23.049999237060547
2020-10-14,23.040000915527344
2020-10-15,22.90999984741211
2020-10-16,22.899999618530273
2020-10-19,22.722000122070312
2020-10-20,22.959999084472656
2020-10-21,22.934999465942383
2020-10-22,22.972999572753906
2020-10-23,23.079999923706055
2020-10-26,22.708999633789062
2020-10-27,22.60300064086914
2020-10-28,22.17300033569336
2020-10-29,22.298999786376953
2020-10-30,21.6299991607666
2020-11-02,21.709999084472656
2020-11-03,22.190000534057617
2020-11-04,22.559999465942383
2020-11-05,23.100000381469727
2020-11-06,23.139999389648438
2020-11-09,23.584999084472656
2020-11-10,23.469999313354492
2020-11-11,23.56999969482422
2020-11-12,23.302000045776367
2020-11-13,23.475000381469727
2020-11-16,24.010000228881836
2020-11-17,24.014999389648438
2020-11-18,24.25
2020-11-19,24.31999969482422
2020-11-20,24.334999084472656
2020-11-23,24.31999969482422
2020-11-24,24.509000778198242
2020-11-25,24.219999313354492
2020-11-27,24.378999710083008
2020-11-30,24.170000076293945
2020-12-01,24.549999237060547
2020-12-02,24.43600082397461
2020-12-03,24.739999771118164
2020-12-04,24.959999084472656
2020-12-07,24.829999923706055
2020-12-08,24.959999084472656
2020-12-09,24.90999984741211
2020-12-10,25.104999542236328
2020-12-11,24.75
2020-12-14,24.850000381469727
2020-12-15,25.229999542236328
2020-12-16,25.349000930786133
2020-12-17,25.363000869750977
2020-12-18,25.270000457763672
2020-12-21,25.145999908447266
2020-12-22,25.15999984741211
2020-12-23,25.520000457763672
2020-12-24,25.464000701904297
2020-12-28,25.600000381469727
2020-12-29,25.520000457763672
2020-12-30,25.610000610351562
2020-12-31,25.56999969482422
2021-01-04,25.25
2021-01-05,25.799999237060547
2021-01-06,26.12299919128418
2021-01-07,26.229999542236328
2021-01-08,26.18000030517578
2021-01-11,25.959999084472656
2021-01-12,26.079999923706055
2021-01-13,25.952999114990234
2021-01-14,26.09000015258789
2021-01-15,25.743000030517578
2021-01-19,26.030000686645508
2021-01-20,26.232999801635742
2021-01-21,26.197999954223633
2021-01-22,26.09000015258789
2021-01-25,26.110000610351562
2021-01-26,25.968000411987305
2021-01-27,25.354999542236328
2021-01-28,25.68000030517578
2021-01-29,25.209999084472656
2021-02-01,25.56999969482422
2021-02-02,25.933000564575195
2021-02-03,25.950000762939453
2021-02-04,26.16900062561035
2021-02-05,26.575000762939453
2021-02-08,26.72100067138672
2021-02-09,26.920000076293945
2021-02-10,26.937000274658203
2021-02-11,27.100000381469727
2021-02-12,26.950000762939453
2021-02-16,26.979999542236328
2021-02-17,26.90999984741211
2021-02-18,26.75
2021-02-19,26.80500030517578
2021-02-22,26.54599952697754
2021-02-23,26.389999389648438
2021-02-24,26.31999969482422
2021-02-25,26.25
2021-02-26,25.98900032043457
2021-03-01,26.510000228881836
2021-03-02,26.246000289916992
2021-03-03,26.079999923706055
2021-03-04,25.44499969482422
2021-03-05,25.670000076293945
2021-03-08,25.8700008392334
2021-03-09,26.040000915527344
2021-03-10,26.219999313354492
2021-03-11,26.665000915527344
2021-03-12,26.674999237060547
2021-03-15,26.8799991607666
2021-03-16,26.809999465942383
2021-03-17,26.979999542236328
2021-03-18,26.791000366210938
2021-03-19,26.950000762939453
2021-03-22,26.81999969482422
2021-03-23,26.399999618530273
2021-03-24,25.889999389648438
2021-03-25,26.149999618530273
2021-03-26,26.360000610351562
2021-03-29,26.40999984741211
2021-03-30,26.48699951171875
2021-03-31,26.540000915527344
2021-04-01,26.719999313354492
2021-04-05,26.976999282836914
2021-04-06,26.920000076293945
2021-04-07,27.06999969482422
2021-04-08,27.329999923706055
2021-04-09,27.356000900268555
2021-04-12,27.649999618530273
2021-04-13,27.760000228881836
2021-04-14,27.65999984741211
2021-04-15,27.905000686645508
2021-04-16,27.979999542236328
2021-04-19,27.809999465942383
2021-04-20,27.465999603271484
2021-04-21,27.65999984741211
2021-04-22,27.809999465942383
2021-04-23,28.016000747680664
2021-04-26,27.989999771118164
2021-04-27,28.010000228881836
2021-04-28,27.920000076293945
2021-04-29,27.975000381469727
2021-04-30,27.59000015258789
2021-05-03,27.864999771118164
2021-05-04,27.520000457763672
2021-05-05,27.569000244140625
2021-05-06,27.75
2021-05-07,28.31999969482422
2021-05-10,28.1200008392334
2021-05-11,27.84000015258789
2021-05-12,27.110000610351562
2021-05-13,27.43000030517578
2021-05-14,27.961000442504883
