,CHSCO
2019-02-15,27.59000015258789
2019-02-19,27.639999389648438
2019-02-20,27.68000030517578
2019-02-21,27.75
2019-02-22,27.600000381469727
2019-02-25,27.610000610351562
2019-02-26,27.600000381469727
2019-02-27,27.59000015258789
2019-02-28,27.670000076293945
2019-03-01,27.940000534057617
2019-03-04,27.700000762939453
2019-03-05,27.700000762939453
2019-03-06,27.700000762939453
2019-03-07,27.790000915527344
2019-03-08,27.700000762939453
2019-03-11,27.68000030517578
2019-03-12,27.68000030517578
2019-03-13,27.8799991607666
2019-03-14,27.579999923706055
2019-03-15,27.600000381469727
2019-03-18,27.6299991607666
2019-03-19,27.600000381469727
2019-03-20,27.760000228881836
2019-03-21,27.670000076293945
2019-03-22,27.610000610351562
2019-03-25,27.600000381469727
2019-03-26,27.530000686645508
2019-03-27,27.25
2019-03-28,27.31999969482422
2019-03-29,27.299999237060547
2019-04-01,27.700000762939453
2019-04-02,27.8799991607666
2019-04-03,27.899999618530273
2019-04-04,27.979999542236328
2019-04-05,27.979999542236328
2019-04-08,27.780000686645508
2019-04-09,27.65999984741211
2019-04-10,27.65999984741211
2019-04-11,27.770000457763672
2019-04-12,27.719999313354492
2019-04-15,27.709999084472656
2019-04-16,27.649999618530273
2019-04-17,27.549999237060547
2019-04-18,27.549999237060547
2019-04-22,27.600000381469727
2019-04-23,27.600000381469727
2019-04-24,27.600000381469727
2019-04-25,27.540000915527344
2019-04-26,27.479999542236328
2019-04-29,27.56999969482422
2019-04-30,27.399999618530273
2019-05-01,27.68000030517578
2019-05-02,27.610000610351562
2019-05-03,27.520000457763672
2019-05-06,27.510000228881836
2019-05-07,27.3799991607666
2019-05-08,27.420000076293945
2019-05-09,27.5
2019-05-10,27.579999923706055
2019-05-13,27.549999237060547
2019-05-14,27.549999237060547
2019-05-15,27.5
2019-05-16,27.780000686645508
2019-05-17,27.600000381469727
2019-05-20,27.5
2019-05-21,27.510000228881836
2019-05-22,27.530000686645508
2019-05-23,27.670000076293945
2019-05-24,27.639999389648438
2019-05-28,27.579999923706055
2019-05-29,27.649999618530273
2019-05-30,27.799999237060547
2019-05-31,27.420000076293945
2019-06-03,27.639999389648438
2019-06-04,27.729999542236328
2019-06-05,27.899999618530273
2019-06-06,27.90999984741211
2019-06-07,27.940000534057617
2019-06-10,27.81999969482422
2019-06-11,27.75
2019-06-12,27.93000030517578
2019-06-13,27.459999084472656
2019-06-14,27.520000457763672
2019-06-17,27.56999969482422
2019-06-18,27.56999969482422
2019-06-19,27.729999542236328
2019-06-20,27.709999084472656
2019-06-21,27.739999771118164
2019-06-24,27.520000457763672
2019-06-25,27.459999084472656
2019-06-26,27.31999969482422
2019-06-27,27.200000762939453
2019-06-28,27.049999237060547
2019-07-01,27.31999969482422
2019-07-02,27.540000915527344
2019-07-03,27.399999618530273
2019-07-05,27.360000610351562
2019-07-08,27.389999389648438
2019-07-09,27.389999389648438
2019-07-10,27.309999465942383
2019-07-11,27.309999465942383
2019-07-12,27.43000030517578
2019-07-15,27.43000030517578
2019-07-16,27.479999542236328
2019-07-17,27.540000915527344
2019-07-18,27.639999389648438
2019-07-19,27.739999771118164
2019-07-22,27.780000686645508
2019-07-23,27.639999389648438
2019-07-24,27.809999465942383
2019-07-25,27.760000228881836
2019-07-26,27.719999313354492
2019-07-29,27.780000686645508
2019-07-30,27.6200008392334
2019-07-31,27.399999618530273
2019-08-01,27.549999237060547
2019-08-02,27.549999237060547
2019-08-05,27.25
2019-08-06,27.299999237060547
2019-08-07,27.09000015258789
2019-08-08,27.270000457763672
2019-08-09,27.299999237060547
2019-08-12,27.15999984741211
2019-08-13,27.420000076293945
2019-08-14,27.3700008392334
2019-08-15,27.450000762939453
2019-08-16,27.399999618530273
2019-08-19,27.459999084472656
2019-08-20,27.40999984741211
2019-08-21,27.5
2019-08-22,27.540000915527344
2019-08-23,27.450000762939453
2019-08-26,27.290000915527344
2019-08-27,27.420000076293945
2019-08-28,27.350000381469727
2019-08-29,27.229999542236328
2019-08-30,27.149999618530273
2019-09-03,27.299999237060547
2019-09-04,27.360000610351562
2019-09-05,27.399999618530273
2019-09-06,27.489999771118164
2019-09-09,27.420000076293945
2019-09-10,27.40999984741211
2019-09-11,27.40999984741211
2019-09-12,27.6299991607666
2019-09-13,26.959999084472656
2019-09-16,27.1200008392334
2019-09-17,27.170000076293945
2019-09-18,27.110000610351562
2019-09-19,27.1200008392334
2019-09-20,27.15999984741211
2019-09-23,27.260000228881836
2019-09-24,27.229999542236328
2019-09-25,27.299999237060547
2019-09-26,27.40999984741211
2019-09-27,27.270000457763672
2019-09-30,27.25
2019-10-01,27.260000228881836
2019-10-02,27.299999237060547
2019-10-03,27.34000015258789
2019-10-04,27.389999389648438
2019-10-07,27.309999465942383
2019-10-08,27.31999969482422
2019-10-09,27.209999084472656
2019-10-10,27.25
2019-10-11,27.360000610351562
2019-10-14,27.420000076293945
2019-10-15,27.440000534057617
2019-10-16,27.450000762939453
2019-10-17,27.579999923706055
2019-10-18,27.31999969482422
2019-10-21,27.530000686645508
2019-10-22,27.549999237060547
2019-10-23,27.739999771118164
2019-10-24,27.799999237060547
2019-10-25,27.729999542236328
2019-10-28,27.670000076293945
2019-10-29,27.719999313354492
2019-10-30,27.799999237060547
2019-10-31,27.610000610351562
2019-11-01,27.59000015258789
2019-11-04,27.59000015258789
2019-11-05,27.579999923706055
2019-11-06,27.600000381469727
2019-11-07,27.610000610351562
2019-11-08,27.639999389648438
2019-11-11,27.610000610351562
2019-11-12,27.59000015258789
2019-11-13,27.75
2019-11-14,27.729999542236328
2019-11-15,27.799999237060547
2019-11-18,27.75
2019-11-19,27.579999923706055
2019-11-20,27.75
2019-11-21,27.510000228881836
2019-11-22,27.649999618530273
2019-11-25,27.690000534057617
2019-11-26,27.600000381469727
2019-11-27,27.56999969482422
2019-11-29,27.56999969482422
2019-12-02,27.600000381469727
2019-12-03,27.559999465942383
2019-12-04,27.549999237060547
2019-12-05,27.549999237060547
2019-12-06,27.540000915527344
2019-12-09,27.530000686645508
2019-12-10,27.549999237060547
2019-12-11,27.540000915527344
2019-12-12,27.520000457763672
2019-12-13,27.540000915527344
2019-12-16,27.3700008392334
2019-12-17,27.450000762939453
2019-12-18,27.360000610351562
2019-12-19,27.350000381469727
2019-12-20,27.360000610351562
2019-12-23,27.440000534057617
2019-12-24,27.420000076293945
2019-12-26,27.43000030517578
2019-12-27,27.43000030517578
2019-12-30,27.31999969482422
2019-12-31,27.239999771118164
2020-01-02,27.469999313354492
2020-01-03,27.639999389648438
2020-01-06,27.649999618530273
2020-01-07,27.610000610351562
2020-01-08,27.799999237060547
2020-01-09,27.56999969482422
2020-01-10,27.719999313354492
2020-01-13,27.6299991607666
2020-01-14,27.65999984741211
2020-01-15,27.790000915527344
2020-01-16,27.75
2020-01-17,27.799999237060547
2020-01-21,27.799999237060547
2020-01-22,27.81999969482422
2020-01-23,27.829999923706055
2020-01-24,27.829999923706055
2020-01-27,27.81999969482422
2020-01-28,27.899999618530273
2020-01-29,27.940000534057617
2020-01-30,27.950000762939453
2020-01-31,27.850000381469727
2020-02-03,27.950000762939453
2020-02-04,28.0
2020-02-05,28.059999465942383
2020-02-06,28.040000915527344
2020-02-07,28.190000534057617
2020-02-10,28.200000762939453
2020-02-11,28.34000015258789
2020-02-12,28.540000915527344
2020-02-13,28.600000381469727
2020-02-14,28.760000228881836
2020-02-18,28.690000534057617
2020-02-19,28.6200008392334
2020-02-20,28.549999237060547
2020-02-21,28.260000228881836
2020-02-24,27.790000915527344
2020-02-25,27.5
2020-02-26,27.610000610351562
2020-02-27,27.450000762939453
2020-02-28,26.950000762939453
2020-03-02,27.5
2020-03-03,27.920000076293945
2020-03-04,28.0
2020-03-05,27.93000030517578
2020-03-06,27.350000381469727
2020-03-09,26.8799991607666
2020-03-10,27.049999237060547
2020-03-11,27.059999465942383
2020-03-12,25.350000381469727
2020-03-13,26.3799991607666
2020-03-16,25.25
2020-03-17,25.010000228881836
2020-03-18,19.979999542236328
2020-03-19,22.149999618530273
2020-03-20,23.920000076293945
2020-03-23,22.829999923706055
2020-03-24,23.639999389648438
2020-03-25,24.649999618530273
2020-03-26,25.139999389648438
2020-03-27,25.079999923706055
2020-03-30,25.639999389648438
2020-03-31,25.0
2020-04-01,23.520000457763672
2020-04-02,24.239999771118164
2020-04-03,25.059999465942383
2020-04-06,25.290000915527344
2020-04-07,25.799999237060547
2020-04-08,26.020000457763672
2020-04-09,26.639999389648438
2020-04-13,25.899999618530273
2020-04-14,26.25
2020-04-15,25.700000762939453
2020-04-16,25.559999465942383
2020-04-17,25.639999389648438
2020-04-20,25.40999984741211
2020-04-21,25.5
2020-04-22,25.84000015258789
2020-04-23,26.479999542236328
2020-04-24,26.5
2020-04-27,26.34000015258789
2020-04-28,26.719999313354492
2020-04-29,27.0
2020-04-30,26.93000030517578
2020-05-01,26.84000015258789
2020-05-04,26.56999969482422
2020-05-05,26.399999618530273
2020-05-06,26.209999084472656
2020-05-07,26.309999465942383
2020-05-08,26.799999237060547
2020-05-11,26.940000534057617
2020-05-12,26.940000534057617
2020-05-13,26.700000762939453
2020-05-14,26.450000762939453
2020-05-15,26.84000015258789
2020-05-18,27.149999618530273
2020-05-19,27.43000030517578
2020-05-20,27.43000030517578
2020-05-21,27.5
2020-05-22,27.420000076293945
2020-05-26,27.489999771118164
2020-05-27,27.3700008392334
2020-05-28,27.450000762939453
2020-05-29,27.709999084472656
2020-06-01,27.850000381469727
2020-06-02,27.850000381469727
2020-06-03,27.850000381469727
2020-06-04,27.850000381469727
2020-06-05,27.809999465942383
2020-06-08,27.989999771118164
2020-06-09,28.1200008392334
2020-06-10,28.040000915527344
2020-06-11,27.690000534057617
2020-06-12,27.510000228881836
2020-06-15,27.110000610351562
2020-06-16,27.239999771118164
2020-06-17,27.479999542236328
2020-06-18,27.540000915527344
2020-06-19,27.489999771118164
2020-06-22,27.18000030517578
2020-06-23,27.469999313354492
2020-06-24,27.09000015258789
2020-06-25,27.049999237060547
2020-06-26,26.75
2020-06-29,26.260000228881836
2020-06-30,26.0
2020-07-01,26.25
2020-07-02,26.309999465942383
2020-07-06,26.530000686645508
2020-07-07,26.549999237060547
2020-07-08,26.389999389648438
2020-07-09,26.270000457763672
2020-07-10,26.469999313354492
2020-07-13,26.3799991607666
2020-07-14,26.3799991607666
2020-07-15,26.510000228881836
2020-07-16,26.739999771118164
2020-07-17,26.700000762939453
2020-07-20,26.829999923706055
2020-07-21,26.950000762939453
2020-07-22,26.639999389648438
2020-07-23,26.950000762939453
2020-07-24,26.75
2020-07-27,26.829999923706055
2020-07-28,27.0
2020-07-29,27.260000228881836
2020-07-30,27.389999389648438
2020-07-31,27.399999618530273
2020-08-03,27.399999618530273
2020-08-04,27.389999389648438
2020-08-05,27.510000228881836
2020-08-06,27.239999771118164
2020-08-07,27.239999771118164
2020-08-10,27.280000686645508
2020-08-11,27.40999984741211
2020-08-12,27.010000228881836
2020-08-13,27.219999313354492
2020-08-14,27.309999465942383
2020-08-17,27.450000762939453
2020-08-18,27.600000381469727
2020-08-19,27.760000228881836
2020-08-20,27.739999771118164
2020-08-21,27.889999389648438
2020-08-24,27.850000381469727
2020-08-25,27.950000762939453
2020-08-26,28.09000015258789
2020-08-27,28.110000610351562
2020-08-28,28.100000381469727
2020-08-31,27.75
2020-09-01,27.90999984741211
2020-09-02,28.0
2020-09-03,27.8799991607666
2020-09-04,27.950000762939453
2020-09-08,27.639999389648438
2020-09-09,27.899999618530273
2020-09-10,28.079999923706055
2020-09-11,28.190000534057617
2020-09-14,28.489999771118164
2020-09-15,28.270000457763672
2020-09-16,28.18000030517578
2020-09-17,27.84000015258789
2020-09-18,27.850000381469727
2020-09-21,27.670000076293945
2020-09-22,27.690000534057617
2020-09-23,27.200000762939453
2020-09-24,27.0
2020-09-25,27.5
2020-09-28,28.010000228881836
2020-09-29,28.040000915527344
2020-09-30,27.790000915527344
2020-10-01,28.049999237060547
2020-10-02,28.149999618530273
2020-10-05,28.229999542236328
2020-10-06,28.399999618530273
2020-10-07,28.43000030517578
2020-10-08,28.469999313354492
2020-10-09,28.479999542236328
2020-10-12,28.459999084472656
2020-10-13,28.5
2020-10-14,28.360000610351562
2020-10-15,28.200000762939453
2020-10-16,27.8799991607666
2020-10-19,27.739999771118164
2020-10-20,27.8700008392334
2020-10-21,27.389999389648438
2020-10-22,27.450000762939453
2020-10-23,28.09000015258789
2020-10-26,27.8799991607666
2020-10-27,27.75
2020-10-28,27.350000381469727
2020-10-29,27.350000381469727
2020-10-30,27.969999313354492
2020-11-02,28.059999465942383
2020-11-03,28.229999542236328
2020-11-04,28.440000534057617
2020-11-05,28.3799991607666
2020-11-06,27.889999389648438
2020-11-09,28.469999313354492
2020-11-10,28.31999969482422
2020-11-11,28.3799991607666
2020-11-12,28.420000076293945
2020-11-13,28.3799991607666
2020-11-16,28.450000762939453
2020-11-17,28.350000381469727
2020-11-18,28.260000228881836
2020-11-19,28.549999237060547
2020-11-20,28.360000610351562
2020-11-23,28.530000686645508
2020-11-24,28.729999542236328
2020-11-25,28.719999313354492
2020-11-27,28.719999313354492
2020-11-30,28.700000762939453
2020-12-01,28.780000686645508
2020-12-02,28.829999923706055
2020-12-03,28.8700008392334
2020-12-04,28.899999618530273
2020-12-07,28.920000076293945
2020-12-08,28.84000015258789
2020-12-09,28.799999237060547
2020-12-10,28.81999969482422
2020-12-11,28.889999389648438
2020-12-14,28.68000030517578
2020-12-15,28.709999084472656
2020-12-16,28.260000228881836
2020-12-17,28.540000915527344
2020-12-18,28.510000228881836
2020-12-21,28.309999465942383
2020-12-22,28.170000076293945
2020-12-23,28.110000610351562
2020-12-24,28.360000610351562
2020-12-28,28.200000762939453
2020-12-29,28.3799991607666
2020-12-30,28.459999084472656
2020-12-31,28.780000686645508
2021-01-04,28.360000610351562
2021-01-05,28.420000076293945
2021-01-06,28.25
2021-01-07,28.280000686645508
2021-01-08,28.309999465942383
2021-01-11,28.010000228881836
2021-01-12,27.6299991607666
2021-01-13,28.0
2021-01-14,28.270000457763672
2021-01-15,28.280000686645508
2021-01-19,28.399999618530273
2021-01-20,28.450000762939453
2021-01-21,28.649999618530273
2021-01-22,28.510000228881836
2021-01-25,28.56999969482422
2021-01-26,28.399999618530273
2021-01-27,28.219999313354492
2021-01-28,28.40999984741211
2021-01-29,28.459999084472656
2021-02-01,28.280000686645508
2021-02-02,28.40999984741211
2021-02-03,28.31999969482422
2021-02-04,28.3700008392334
2021-02-05,28.450000762939453
2021-02-08,28.350000381469727
2021-02-09,28.5
2021-02-10,28.440000534057617
2021-02-11,28.290000915527344
2021-02-12,28.170000076293945
2021-02-16,27.829999923706055
2021-02-17,27.940000534057617
2021-02-18,27.989999771118164
2021-02-19,27.8700008392334
2021-02-22,28.079999923706055
2021-02-23,28.110000610351562
2021-02-24,27.889999389648438
2021-02-25,27.84000015258789
2021-02-26,28.25
2021-03-01,28.200000762939453
2021-03-02,28.549999237060547
2021-03-03,28.549999237060547
2021-03-04,28.639999389648438
2021-03-05,28.649999618530273
2021-03-08,28.6200008392334
2021-03-09,28.700000762939453
2021-03-10,28.75
2021-03-11,29.059999465942383
2021-03-12,29.059999465942383
2021-03-15,29.260000228881836
2021-03-16,28.84000015258789
2021-03-17,29.040000915527344
2021-03-18,28.75
2021-03-19,28.940000534057617
2021-03-22,28.84000015258789
2021-03-23,28.719999313354492
2021-03-24,28.969999313354492
2021-03-25,28.809999465942383
2021-03-26,28.75
2021-03-29,28.709999084472656
2021-03-30,28.790000915527344
2021-03-31,28.729999542236328
2021-04-01,29.049999237060547
2021-04-05,28.780000686645508
2021-04-06,28.790000915527344
2021-04-07,28.81999969482422
2021-04-08,28.75
2021-04-09,28.780000686645508
2021-04-12,28.65999984741211
2021-04-13,28.770000457763672
2021-04-14,28.6299991607666
2021-04-15,28.709999084472656
2021-04-16,28.770000457763672
2021-04-19,28.75
2021-04-20,28.6299991607666
2021-04-21,28.610000610351562
2021-04-22,28.739999771118164
2021-04-23,28.729999542236328
2021-04-26,28.75
2021-04-27,28.68000030517578
2021-04-28,28.709999084472656
2021-04-29,28.579999923706055
2021-04-30,28.440000534057617
2021-05-03,28.549999237060547
2021-05-04,28.549999237060547
2021-05-05,28.489999771118164
2021-05-06,28.420000076293945
2021-05-07,28.479999542236328
2021-05-10,28.399999618530273
2021-05-11,28.290000915527344
2021-05-12,27.950000762939453
2021-05-13,28.0
2021-05-14,28.229999542236328
