,CFFN
2002-12-11,12.784379959106445
2002-12-12,12.620929718017578
2002-12-13,12.497239112854004
2002-12-16,12.779961585998535
2002-12-17,12.713699340820312
2002-12-18,12.364712715148926
2002-12-19,12.30286693572998
2002-12-20,12.585590362548828
2002-12-23,12.797632217407227
2002-12-24,12.779961585998535
2002-12-26,12.797632217407227
2002-12-27,12.67835807800293
2002-12-30,12.71811580657959
2002-12-31,12.7225341796875
2003-01-02,12.899235725402832
2003-01-03,12.771126747131348
2003-01-06,13.000839233398438
2003-01-07,13.323320388793945
2003-01-08,13.3674955368042
2003-01-09,13.583954811096191
2003-01-10,13.292396545410156
2003-01-13,13.557450294494629
2003-01-14,13.809249877929688
2003-01-15,13.773909568786621
2003-01-16,13.76065731048584
2003-01-17,13.849007606506348
2003-01-21,13.968281745910645
2003-01-22,14.15381908416748
2003-01-23,13.95061206817627
2003-01-24,13.862260818481445
2003-01-27,13.928524017333984
2003-01-28,14.016875267028809
2003-01-29,14.025710105895996
2003-01-30,13.985952377319336
2003-01-31,14.025710105895996
2003-02-03,13.787162780761719
2003-02-04,13.8004150390625
2003-02-05,13.628130912780762
2003-02-06,13.619296073913574
2003-02-07,13.402835845947266
2003-02-10,13.500021934509277
2003-02-11,13.632548332214355
2003-02-12,13.689976692199707
2003-02-13,13.526527404785156
2003-02-14,13.712063789367676
2003-02-18,13.725317001342773
2003-02-19,13.685559272766113
2003-02-20,13.765074729919434
2003-02-21,13.663471221923828
2003-02-24,13.473517417907715
2003-02-25,13.363078117370605
2003-02-26,13.292396545410156
2003-02-27,13.548615455627441
2003-02-28,13.57070255279541
2003-03-03,13.597208023071289
2003-03-04,13.676724433898926
2003-03-05,13.557450294494629
2003-03-06,13.38516616821289
2003-03-07,13.327737808227539
2003-03-10,13.084773063659668
2003-03-11,13.053850173950195
2003-03-12,12.59884262084961
2003-03-13,12.912487983703613
2003-03-14,13.07151985168457
2003-03-17,12.899235725402832
2003-03-18,12.832972526550293
2003-03-19,12.965498924255371
2003-03-20,13.13778305053711
2003-03-21,13.252638816833496
2003-03-24,13.102442741394043
2003-03-25,13.190793991088867
2003-03-26,13.208463668823242
2003-03-27,13.314484596252441
2003-03-28,13.429341316223145
2003-03-31,13.248222351074219
2003-04-01,13.22171688079834
2003-04-02,13.376331329345703
2003-04-03,13.310068130493164
2003-04-04,13.332155227661133
2003-04-07,13.292396545410156
2003-04-08,13.336572647094727
2003-04-09,13.252638816833496
2003-04-10,13.442593574523926
2003-04-11,13.195211410522461
2003-04-14,13.239386558532715
2003-04-15,13.42492389678955
2003-04-16,13.402835845947266
2003-04-17,13.48676872253418
2003-04-21,13.305649757385254
2003-04-22,13.632548332214355
2003-04-23,13.76065731048584
2003-04-24,13.610461235046387
2003-04-25,13.544198036193848
2003-04-28,13.76065731048584
2003-04-29,13.742986679077148
2003-04-30,13.765074729919434
2003-05-01,13.632548332214355
2003-05-02,13.778327941894531
2003-05-05,13.893183708190918
2003-05-06,14.047798156738281
2003-05-07,13.92410659790039
2003-05-08,13.818084716796875
2003-05-09,13.994787216186523
2003-05-12,13.477933883666992
2003-05-13,13.398419380187988
2003-05-14,13.332155227661133
2003-05-15,13.13778305053711
2003-05-16,13.283561706542969
2003-05-19,13.067103385925293
2003-05-20,13.053850173950195
2003-05-21,13.058266639709473
2003-05-22,13.18195915222168
2003-05-23,13.248222351074219
2003-05-27,13.283561706542969
2003-05-28,13.354243278503418
2003-05-29,13.261474609375
2003-05-30,13.332155227661133
2003-06-02,13.363078117370605
2003-06-03,13.314484596252441
2003-06-04,13.389582633972168
2003-06-05,13.318902969360352
2003-06-06,13.234969139099121
2003-06-09,13.124530792236328
2003-06-10,13.146617889404297
2003-06-11,13.080354690551758
2003-06-12,13.049431800842285
2003-06-13,12.99200439453125
2003-06-16,12.943410873413086
2003-06-17,12.824136734008789
2003-06-18,12.696028709411621
2003-06-19,12.55908489227295
2003-06-20,12.563502311706543
2003-06-23,12.479569435119629
2003-06-24,12.400053024291992
2003-06-25,12.563502311706543
2003-06-26,12.704863548278809
2003-06-27,12.625348091125488
2003-06-30,12.466316223144531
2003-07-01,12.607678413391113
2003-07-02,12.766709327697754
2003-07-03,12.75787353515625
2003-07-07,12.969917297363281
2003-07-08,12.855059623718262
2003-07-09,12.753457069396973
2003-07-10,12.731369018554688
2003-07-11,12.9213228225708
2003-07-14,12.99200439453125
2003-07-15,12.987586975097656
2003-07-16,13.106860160827637
2003-07-17,13.133365631103516
2003-07-18,13.151036262512207
2003-07-21,13.190793991088867
2003-07-22,13.190793991088867
2003-07-23,13.190793991088867
2003-07-24,13.279145240783691
2003-07-25,13.257057189941406
2003-07-28,13.252638816833496
2003-07-29,13.363078117370605
2003-07-30,13.274726867675781
2003-07-31,13.252638816833496
2003-08-01,13.239386558532715
2003-08-04,13.217299461364746
2003-08-05,13.252638816833496
2003-08-06,13.133365631103516
2003-08-07,13.106860160827637
2003-08-08,13.248222351074219
2003-08-11,13.124530792236328
2003-08-12,13.239386558532715
2003-08-13,13.11569595336914
2003-08-14,12.766709327697754
2003-08-15,12.810885429382324
2003-08-18,12.691611289978027
2003-08-19,12.634182929992676
2003-08-20,12.735787391662598
2003-08-21,12.590007781982422
2003-08-22,12.594425201416016
2003-08-25,12.61209487915039
2003-08-26,12.585590362548828
2003-08-27,12.638601303100586
2003-08-28,12.581171989440918
2003-08-29,12.519327163696289
2003-09-02,12.744622230529785
2003-09-03,12.947829246520996
2003-09-04,13.080354690551758
2003-09-05,12.943410873413086
2003-09-08,13.089189529418945
2003-09-09,13.022927284240723
2003-09-10,12.846224784851074
2003-09-11,12.877147674560547
2003-09-12,12.947829246520996
2003-09-15,13.058266639709473
2003-09-16,13.314484596252441
2003-09-17,13.257057189941406
2003-09-18,13.305649757385254
2003-09-19,13.376331329345703
2003-09-22,13.292396545410156
2003-09-23,13.363078117370605
2003-09-24,13.287980079650879
2003-09-25,13.296814918518066
2003-09-26,12.996421813964844
2003-09-29,13.000839233398438
2003-09-30,12.947829246520996
2003-10-01,13.252638816833496
2003-10-02,13.314484596252441
2003-10-03,13.217299461364746
2003-10-06,13.363078117370605
2003-10-07,13.314484596252441
2003-10-08,13.517691612243652
2003-10-09,13.557450294494629
2003-10-10,13.778327941894531
2003-10-13,13.888766288757324
2003-10-14,13.853425979614258
2003-10-15,13.80483341217041
2003-10-16,13.782745361328125
2003-10-17,13.871095657348633
2003-10-20,13.871095657348633
2003-10-21,13.822503089904785
2003-10-22,13.76065731048584
2003-10-23,13.818084716796875
2003-10-24,13.725317001342773
2003-10-27,13.941777229309082
2003-10-28,14.056632995605469
2003-10-29,14.162653923034668
2003-10-30,15.395150184631348
2003-10-31,16.36701011657715
2003-11-03,16.415603637695312
2003-11-04,16.411184310913086
2003-11-05,16.16822052001953
2003-11-06,16.327251434326172
2003-11-07,16.327251434326172
2003-11-10,16.322834014892578
2003-11-11,16.349340438842773
2003-11-12,16.084287643432617
2003-11-13,15.845739364624023
2003-11-14,15.571850776672363
2003-11-17,15.505587577819824
2003-11-18,15.523258209228516
2003-11-19,15.23169994354248
2003-11-20,15.024076461791992
2003-11-21,15.03291130065918
2003-11-24,15.121261596679688
2003-11-25,15.174271583557129
2003-11-26,15.359808921813965
2003-11-28,15.34213924407959
2003-12-01,15.540928840637207
2003-12-02,15.514423370361328
2003-12-03,15.470248222351074
2003-12-04,15.443742752075195
2003-12-05,15.368643760681152
2003-12-08,15.443742752075195
2003-12-09,15.373062133789062
2003-12-10,15.315633773803711
2003-12-11,15.320051193237305
2003-12-12,15.461413383483887
2003-12-15,15.536511421203613
2003-12-16,15.558599472045898
2003-12-17,15.593938827514648
2003-12-18,15.991518020629883
2003-12-19,15.7573881149292
2003-12-22,15.929673194885254
2003-12-23,15.854574203491211
2003-12-24,15.969430923461914
2003-12-26,15.96059513092041
2003-12-29,16.27865982055664
2003-12-30,16.137296676635742
2003-12-31,15.934089660644531
2004-01-02,15.885497093200684
2004-01-05,16.035694122314453
2004-01-06,16.16822052001953
2004-01-07,16.17705535888672
2004-01-08,16.163803100585938
2004-01-09,16.16822052001953
2004-01-12,16.13287925720215
2004-01-13,16.0975399017334
2004-01-14,16.163803100585938
2004-01-15,16.2123966217041
2004-01-16,16.362592697143555
2004-01-20,16.914785385131836
2004-01-21,17.148914337158203
2004-01-22,17.091487884521484
2004-01-23,16.99871826171875
2004-01-26,17.31236457824707
2004-01-27,17.179838180541992
2004-01-28,16.96337890625
2004-01-29,16.689491271972656
2004-01-30,16.89711570739746
2004-02-02,17.003135681152344
2004-02-03,17.135662078857422
2004-02-04,16.69390869140625
2004-02-05,16.30074691772461
2004-02-06,16.22123146057129
2004-02-09,16.17705535888672
2004-02-10,15.973848342895508
2004-02-11,16.14613151550293
2004-02-12,16.137296676635742
2004-02-13,16.07986831665039
2004-02-17,16.353757858276367
2004-02-18,16.344921112060547
2004-02-19,16.397932052612305
2004-02-20,16.035694122314453
2004-02-23,16.11079216003418
2004-02-24,16.040111541748047
2004-02-25,16.11079216003418
2004-02-26,16.252153396606445
2004-02-27,16.30074691772461
2004-03-01,16.389097213745117
2004-03-02,16.296329498291016
2004-03-03,16.22123146057129
2004-03-04,16.101957321166992
2004-03-05,16.31399917602539
2004-03-08,16.30074691772461
2004-03-09,16.349340438842773
2004-03-10,16.137296676635742
2004-03-11,15.995936393737793
2004-03-12,15.969430923461914
2004-03-15,15.938508033752441
2004-03-16,15.916419982910156
2004-03-17,16.00035285949707
2004-03-18,15.991518020629883
2004-03-19,15.991518020629883
2004-03-22,15.903166770935059
2004-03-23,15.779476165771484
2004-03-24,15.514423370361328
2004-03-25,15.624861717224121
2004-03-26,15.660202026367188
2004-03-29,15.708794593811035
2004-03-30,15.540928840637207
2004-03-31,15.858991622924805
2004-04-01,15.951760292053223
2004-04-02,15.788311004638672
2004-04-05,15.867827415466309
2004-04-06,15.947342872619629
2004-04-07,15.920838356018066
2004-04-08,15.903166770935059
2004-04-12,15.81481647491455
2004-04-13,15.302380561828613
2004-04-14,14.767857551574707
2004-04-15,14.701595306396484
2004-04-16,14.851791381835938
2004-04-19,14.798781394958496
2004-04-20,14.953394889831543
2004-04-21,14.573486328125
2004-04-22,14.745770454406738
2004-04-23,14.657419204711914
2004-04-26,14.639748573303223
2004-04-27,14.533727645874023
2004-04-28,14.237751960754395
2004-04-29,14.202411651611328
2004-04-30,14.2333345413208
2004-05-03,14.052214622497559
2004-05-04,14.281928062438965
2004-05-05,14.15823745727539
2004-05-06,13.937358856201172
2004-05-07,13.464681625366211
2004-05-10,13.38516616821289
2004-05-11,13.45142936706543
2004-05-12,13.323320388793945
2004-05-13,13.500021934509277
2004-05-14,13.310068130493164
2004-05-17,13.243803977966309
2004-05-18,13.239386558532715
2004-05-19,13.190793991088867
2004-05-20,13.261474609375
2004-05-21,13.38074779510498
2004-05-24,13.310068130493164
2004-05-25,13.92410659790039
2004-05-26,14.15381908416748
2004-05-27,14.016875267028809
2004-05-28,13.862260818481445
2004-06-01,13.826921463012695
2004-06-02,13.773909568786621
2004-06-03,13.729735374450684
2004-06-04,13.667888641357422
2004-06-07,13.795997619628906
2004-06-08,13.720898628234863
2004-06-09,13.561867713928223
2004-06-10,13.522109985351562
2004-06-14,13.164289474487305
2004-06-15,13.164289474487305
2004-06-16,13.09802532196045
2004-06-17,13.128948211669922
2004-06-18,13.252638816833496
2004-06-21,13.296814918518066
2004-06-22,13.318902969360352
2004-06-23,13.30123233795166
2004-06-24,13.270310401916504
2004-06-25,13.535362243652344
2004-06-28,13.42492389678955
2004-06-29,13.292396545410156
2004-06-30,13.208463668823242
2004-07-01,13.186375617980957
2004-07-02,13.164289474487305
2004-07-06,13.204046249389648
2004-07-07,13.204046249389648
2004-07-08,13.133365631103516
2004-07-09,13.190793991088867
2004-07-12,13.173124313354492
2004-07-13,13.17754077911377
2004-07-14,13.049431800842285
2004-07-15,13.036179542541504
2004-07-16,13.005256652832031
2004-07-19,12.978752136230469
2004-07-20,13.062685012817383
2004-07-21,13.014092445373535
2004-07-22,13.07151985168457
2004-07-23,12.947829246520996
2004-07-26,13.751822471618652
2004-07-27,14.069886207580566
2004-07-28,14.087555885314941
2004-07-29,14.025710105895996
2004-07-30,13.968281745910645
2004-08-02,14.286344528198242
2004-08-03,14.30401611328125
2004-08-04,14.003622055053711
2004-08-05,13.937358856201172
2004-08-06,14.008040428161621
2004-08-09,13.985952377319336
2004-08-10,13.955028533935547
2004-08-11,14.025710105895996
2004-08-12,14.016875267028809
2004-08-13,14.100808143615723
2004-08-16,14.11406135559082
2004-08-17,14.197994232177734
2004-08-18,14.46304702758789
2004-08-19,14.211247444152832
2004-08-20,14.365860939025879
2004-08-23,14.352608680725098
2004-08-24,14.396783828735352
2004-08-25,14.617661476135254
2004-08-26,14.71926498413086
2004-08-27,14.984317779541016
2004-08-30,14.732518196105957
2004-08-31,14.931306838989258
2004-09-01,14.94897747039795
2004-09-02,15.03291130065918
2004-09-03,15.359808921813965
2004-09-07,15.368643760681152
2004-09-08,15.161020278930664
2004-09-09,15.152183532714844
2004-09-10,15.262622833251953
2004-09-13,15.249369621276855
2004-09-14,15.077086448669434
2004-09-15,15.063834190368652
2004-09-16,15.196359634399414
2004-09-17,14.953394889831543
2004-09-20,14.542563438415527
2004-09-21,14.405618667602539
2004-09-22,14.401202201843262
2004-09-23,14.167072296142578
2004-09-24,14.083138465881348
2004-09-27,13.871095657348633
2004-09-28,13.893183708190918
2004-09-29,14.321685791015625
2004-09-30,14.215664863586426
2004-10-01,14.418871879577637
2004-10-04,14.42328929901123
2004-10-05,14.476300239562988
2004-10-06,14.577902793884277
2004-10-07,14.440958976745605
2004-10-08,14.520475387573242
2004-10-11,14.582321166992188
2004-10-12,14.754605293273926
2004-10-13,14.357026100158691
2004-10-14,14.471881866455078
2004-10-15,14.418871879577637
2004-10-18,14.564650535583496
2004-10-19,14.520475387573242
2004-10-20,14.71484661102295
2004-10-21,14.909218788146973
2004-10-22,14.555815696716309
2004-10-25,14.692760467529297
2004-10-26,14.92247200012207
2004-10-27,15.046162605285645
2004-10-28,14.971064567565918
2004-10-29,15.010823249816895
2004-11-01,15.019658088684082
2004-11-02,15.019658088684082
2004-11-03,14.953394889831543
2004-11-04,14.984317779541016
2004-11-05,14.918054580688477
2004-11-08,14.891549110412598
2004-11-09,14.944560050964355
2004-11-10,15.099173545837402
2004-11-11,15.240534782409668
2004-11-12,15.138932228088379
2004-11-15,15.138932228088379
2004-11-16,15.165436744689941
2004-11-17,15.258206367492676
2004-11-18,15.152183532714844
2004-11-19,15.134513854980469
2004-11-22,15.249369621276855
2004-11-23,15.390731811523438
2004-11-24,15.629279136657715
2004-11-26,15.722047805786133
2004-11-29,15.708794593811035
2004-11-30,15.585103988647461
2004-12-01,15.439325332641602
2004-12-02,15.669036865234375
2004-12-03,15.368643760681152
2004-12-06,15.642532348632812
2004-12-07,15.810399055480957
2004-12-08,15.200777053833008
2004-12-09,15.27145767211914
2004-12-10,15.726466178894043
2004-12-13,15.83690357208252
2004-12-14,15.832487106323242
2004-12-15,15.889915466308594
2004-12-16,15.903166770935059
2004-12-17,15.810399055480957
2004-12-20,15.669036865234375
2004-12-21,15.748553276062012
2004-12-22,15.81481647491455
2004-12-23,15.79714584350586
2004-12-27,15.770641326904297
2004-12-28,15.863409042358398
2004-12-29,15.858991622924805
2004-12-30,15.925254821777344
2004-12-31,15.903166770935059
2005-01-03,15.726466178894043
2005-01-04,15.510005950927734
2005-01-05,15.461413383483887
2005-01-06,15.34213924407959
2005-01-07,15.253787994384766
2005-01-10,15.240534782409668
2005-01-11,15.240534782409668
2005-01-12,14.993152618408203
2005-01-13,15.143348693847656
2005-01-14,14.997570037841797
2005-01-18,15.209612846374512
2005-01-19,15.152183532714844
2005-01-20,15.183107376098633
2005-01-21,15.178689956665039
2005-01-24,15.121261596679688
2005-01-25,15.646949768066406
2005-01-26,15.673455238342285
2005-01-27,15.819233894348145
2005-01-28,15.903166770935059
2005-01-31,15.898750305175781
2005-02-01,15.947342872619629
2005-02-02,15.523258209228516
2005-02-03,15.505587577819824
2005-02-04,15.642532348632812
2005-02-07,15.903166770935059
2005-02-08,16.225648880004883
2005-02-09,16.115209579467773
2005-02-10,16.07986831665039
2005-02-11,16.119626998901367
2005-02-14,16.1903076171875
2005-02-15,16.225648880004883
2005-02-16,16.150550842285156
2005-02-17,16.238901138305664
2005-02-18,16.141714096069336
2005-02-22,16.03127670288086
2005-02-23,16.035694122314453
2005-02-24,16.119626998901367
2005-02-25,16.07986831665039
2005-02-28,16.035694122314453
2005-03-01,16.194725036621094
2005-03-02,16.194725036621094
2005-03-03,16.084287643432617
2005-03-04,16.415603637695312
2005-03-07,16.318416595458984
2005-03-08,16.340503692626953
2005-03-09,16.216812133789062
2005-03-10,16.23448371887207
2005-03-11,16.06661605834961
2005-03-14,16.2123966217041
2005-03-15,16.141714096069336
2005-03-16,16.106374740600586
2005-03-17,16.1903076171875
2005-03-18,16.141714096069336
2005-03-21,16.03127670288086
2005-03-22,15.912001609802246
2005-03-23,15.770641326904297
2005-03-24,15.602773666381836
2005-03-28,15.571850776672363
2005-03-29,15.403985023498535
2005-03-30,15.439325332641602
2005-03-31,15.302380561828613
2005-04-01,15.470248222351074
2005-04-04,15.430489540100098
2005-04-05,15.373062133789062
2005-04-06,15.456995010375977
2005-04-07,15.532093048095703
2005-04-08,15.48791790008545
2005-04-11,15.403985023498535
2005-04-12,15.390731811523438
2005-04-13,15.240534782409668
2005-04-14,15.27145767211914
2005-04-15,14.96664810180664
2005-04-18,14.847373962402344
2005-04-19,14.98873519897461
2005-04-20,15.03291130065918
2005-04-21,14.865043640136719
2005-04-22,14.842955589294434
2005-04-25,15.015240669250488
2005-04-26,15.019658088684082
2005-04-27,14.909218788146973
2005-04-28,15.010823249816895
2005-04-29,14.997570037841797
2005-05-02,15.019658088684082
2005-05-03,15.019658088684082
2005-05-04,15.085921287536621
2005-05-05,15.19194221496582
2005-05-06,15.06825065612793
2005-05-09,15.037327766418457
2005-05-10,14.856208801269531
2005-05-11,14.953394889831543
2005-05-12,14.701595306396484
2005-05-13,14.803197860717773
2005-05-16,14.88271427154541
2005-05-17,15.001988410949707
2005-05-18,15.041746139526367
2005-05-19,14.96222972869873
2005-05-20,15.010823249816895
2005-05-23,15.03291130065918
2005-05-24,14.953394889831543
2005-05-25,14.904802322387695
2005-05-26,14.65300178527832
2005-05-27,14.644166946411133
2005-05-31,14.630913734436035
2005-06-01,14.931306838989258
2005-06-02,14.904802322387695
2005-06-03,14.957812309265137
2005-06-06,15.015240669250488
2005-06-07,14.887131690979004
2005-06-08,14.887131690979004
2005-06-09,14.798781394958496
2005-06-10,14.856208801269531
2005-06-13,14.728099822998047
2005-06-14,14.767857551574707
2005-06-15,14.767857551574707
2005-06-16,14.891549110412598
2005-06-17,14.807616233825684
2005-06-20,14.856208801269531
2005-06-21,14.918054580688477
2005-06-22,14.865043640136719
2005-06-23,14.931306838989258
2005-06-24,14.763440132141113
2005-06-27,14.975482940673828
2005-06-28,14.88271427154541
2005-06-29,15.054998397827148
2005-06-30,15.23169994354248
2005-07-01,15.174271583557129
2005-07-05,15.227282524108887
2005-07-06,15.161020278930664
2005-07-07,15.364227294921875
2005-07-08,15.430489540100098
2005-07-11,15.426072120666504
2005-07-12,15.49233627319336
2005-07-13,15.646949768066406
2005-07-14,15.479083061218262
2005-07-15,15.642532348632812
2005-07-18,15.571850776672363
2005-07-19,15.479083061218262
2005-07-20,15.704378128051758
2005-07-21,15.717630386352539
2005-07-22,15.84132194519043
2005-07-25,15.876662254333496
2005-07-26,15.88107967376709
2005-07-27,16.01360511779785
2005-07-28,15.951760292053223
2005-07-29,15.903166770935059
2005-08-01,16.084287643432617
2005-08-02,16.12404441833496
2005-08-03,15.934089660644531
2005-08-04,15.792729377746582
2005-08-05,15.616026878356934
2005-08-08,14.829704284667969
2005-08-09,15.03291130065918
2005-08-10,15.108009338378906
2005-08-11,15.1124267578125
2005-08-12,15.02849292755127
2005-08-15,15.121261596679688
2005-08-16,15.169855117797852
2005-08-17,15.02849292755127
2005-08-18,15.187524795532227
2005-08-19,15.006404876708984
2005-08-22,15.130097389221191
2005-08-23,14.979900360107422
2005-08-24,15.174271583557129
2005-08-25,15.099173545837402
2005-08-26,15.253787994384766
2005-08-29,15.07266902923584
2005-08-30,14.847373962402344
2005-08-31,14.913637161254883
2005-09-01,15.156601905822754
2005-09-02,15.227282524108887
2005-09-06,15.134513854980469
2005-09-07,15.320051193237305
2005-09-08,15.165436744689941
2005-09-09,15.169855117797852
2005-09-12,15.240534782409668
2005-09-13,15.205195426940918
2005-09-14,15.108009338378906
2005-09-15,15.130097389221191
2005-09-16,15.1124267578125
2005-09-19,15.099173545837402
2005-09-20,15.143348693847656
2005-09-21,15.134513854980469
2005-09-22,15.019658088684082
2005-09-23,15.010823249816895
2005-09-26,15.081503868103027
2005-09-27,15.094756126403809
2005-09-28,15.121261596679688
2005-09-29,15.015240669250488
2005-09-30,15.116844177246094
2005-10-03,15.258206367492676
2005-10-04,15.267041206359863
2005-10-05,15.130097389221191
2005-10-06,15.209612846374512
2005-10-07,15.108009338378906
2005-10-10,15.019658088684082
2005-10-11,15.037327766418457
2005-10-12,15.019658088684082
2005-10-13,14.984317779541016
2005-10-14,14.997570037841797
2005-10-17,14.92247200012207
2005-10-18,15.015240669250488
2005-10-19,14.993152618408203
2005-10-20,15.116844177246094
2005-10-21,15.085921287536621
2005-10-24,15.289128303527832
2005-10-25,15.178689956665039
2005-10-26,15.284710884094238
2005-10-27,15.315633773803711
2005-10-28,15.373062133789062
2005-10-31,15.408402442932129
2005-11-01,15.399566650390625
2005-11-02,15.214030265808105
2005-11-03,15.152183532714844
2005-11-04,15.227282524108887
2005-11-07,15.244953155517578
2005-11-08,15.23611831665039
2005-11-09,15.209612846374512
2005-11-10,15.240534782409668
2005-11-11,15.169855117797852
2005-11-14,15.138932228088379
2005-11-15,14.975482940673828
2005-11-16,14.865043640136719
2005-11-17,14.763440132141113
2005-11-18,14.701595306396484
2005-11-21,14.728099822998047
2005-11-22,14.697176933288574
2005-11-23,14.847373962402344
2005-11-25,14.776693344116211
2005-11-28,14.887131690979004
2005-11-29,14.96664810180664
2005-11-30,15.081503868103027
2005-12-01,14.816451072692871
2005-12-02,14.834120750427246
2005-12-05,14.781110763549805
2005-12-06,14.803197860717773
2005-12-07,14.807616233825684
2005-12-08,14.706011772155762
2005-12-09,14.803197860717773
2005-12-12,14.807616233825684
2005-12-13,14.860626220703125
2005-12-14,14.940141677856445
2005-12-15,14.891549110412598
2005-12-16,14.88271427154541
2005-12-19,14.895966529846191
2005-12-20,14.856208801269531
2005-12-21,14.798781394958496
2005-12-22,14.754605293273926
2005-12-23,14.710430145263672
2005-12-27,14.586738586425781
2005-12-28,14.511639595031738
2005-12-29,14.507223129272461
2005-12-30,14.551398277282715
2006-01-03,14.546980857849121
2006-01-04,14.6795072555542
2006-01-05,14.65300178527832
2006-01-06,14.710430145263672
2006-01-09,14.639748573303223
2006-01-10,14.816451072692871
2006-01-11,14.856208801269531
2006-01-12,14.820867538452148
2006-01-13,14.847373962402344
2006-01-17,14.732518196105957
2006-01-18,14.7722749710083
2006-01-19,14.732518196105957
2006-01-20,14.516057968139648
2006-01-23,14.374695777893066
2006-01-24,14.348191261291504
2006-01-25,14.370279312133789
2006-01-26,14.273093223571777
2006-01-27,14.224499702453613
2006-01-30,14.144984245300293
2006-01-31,14.180323600769043
2006-02-01,14.003622055053711
2006-02-02,14.047798156738281
2006-02-03,14.096390724182129
2006-02-06,13.972700119018555
2006-02-07,14.131731033325195
2006-02-08,14.11406135559082
2006-02-09,14.180323600769043
2006-02-10,14.136149406433105
2006-02-13,14.131731033325195
2006-02-14,14.15823745727539
2006-02-15,14.312850952148438
2006-02-16,14.52931022644043
2006-02-17,14.480716705322266
2006-02-21,14.520475387573242
2006-02-22,14.4674654006958
2006-02-23,14.458629608154297
2006-02-24,14.46304702758789
2006-02-27,14.476300239562988
2006-02-28,14.560233116149902
2006-03-01,14.485135078430176
2006-03-02,14.273093223571777
2006-03-03,14.273093223571777
2006-03-06,14.22008228302002
2006-03-07,14.202411651611328
2006-03-08,14.136149406433105
2006-03-09,14.242170333862305
2006-03-10,14.189159393310547
2006-03-13,14.334938049316406
2006-03-14,14.599990844726562
2006-03-15,14.564650535583496
2006-03-16,14.533727645874023
2006-03-17,14.489553451538086
2006-03-20,14.65300178527832
2006-03-21,14.44979476928711
2006-03-22,14.564650535583496
2006-03-23,14.493969917297363
2006-03-24,14.471881866455078
2006-03-27,14.471881866455078
2006-03-28,14.445377349853516
2006-03-29,14.365860939025879
2006-03-30,14.25984001159668
2006-03-31,14.268674850463867
2006-04-03,14.268674850463867
2006-04-04,14.308432579040527
2006-04-05,14.374695777893066
2006-04-06,14.396783828735352
2006-04-07,14.118478775024414
2006-04-10,14.15823745727539
2006-04-11,14.105225563049316
2006-04-12,14.078721046447754
2006-04-13,14.038963317871094
2006-04-17,14.136149406433105
2006-04-18,14.273093223571777
2006-04-19,14.401202201843262
2006-04-20,14.334938049316406
2006-04-21,14.542563438415527
2006-04-24,14.688342094421387
2006-04-25,14.538146018981934
2006-04-26,14.71484661102295
2006-04-27,14.56906795501709
2006-04-28,14.887131690979004
2006-05-01,14.763440132141113
2006-05-02,15.024076461791992
2006-05-03,14.776693344116211
2006-05-04,14.75902271270752
2006-05-05,14.829704284667969
2006-05-08,14.851791381835938
2006-05-09,14.61324405670166
2006-05-10,14.445377349853516
2006-05-11,14.440958976745605
2006-05-12,14.312850952148438
2006-05-15,14.348191261291504
2006-05-16,14.370279312133789
2006-05-17,14.242170333862305
2006-05-18,14.105225563049316
2006-05-19,14.127313613891602
2006-05-22,14.083138465881348
2006-05-23,14.056632995605469
2006-05-24,14.105225563049316
2006-05-25,14.273093223571777
2006-05-26,14.357026100158691
2006-05-30,14.418871879577637
2006-05-31,14.387948989868164
2006-06-01,14.533727645874023
2006-06-02,14.909218788146973
2006-06-05,14.798781394958496
2006-06-06,14.754605293273926
2006-06-07,14.688342094421387
2006-06-08,14.94897747039795
2006-06-09,14.940141677856445
2006-06-12,14.957812309265137
2006-06-13,15.085921287536621
2006-06-14,14.728099822998047
2006-06-15,14.675088882446289
2006-06-16,15.015240669250488
2006-06-19,15.024076461791992
2006-06-20,15.001988410949707
2006-06-21,15.041746139526367
2006-06-22,15.200777053833008
2006-06-23,15.125679016113281
2006-06-26,15.23611831665039
2006-06-27,15.130097389221191
2006-06-28,15.138932228088379
2006-06-29,15.258206367492676
2006-06-30,15.147767066955566
2006-07-03,15.27587604522705
2006-07-05,15.373062133789062
2006-07-06,15.38189697265625
2006-07-07,15.311216354370117
2006-07-10,15.280293464660645
2006-07-11,15.306798934936523
2006-07-12,15.2184476852417
2006-07-13,15.183107376098633
2006-07-14,14.940141677856445
2006-07-17,15.019658088684082
2006-07-18,15.015240669250488
2006-07-19,15.240534782409668
2006-07-20,15.244953155517578
2006-07-21,15.262622833251953
2006-07-24,15.262622833251953
2006-07-25,15.23611831665039
2006-07-26,15.244953155517578
2006-07-27,15.244953155517578
2006-07-28,15.328886032104492
2006-07-31,15.346556663513184
2006-08-01,15.306798934936523
2006-08-02,15.183107376098633
2006-08-03,15.222865104675293
2006-08-04,15.085921287536621
2006-08-07,15.015240669250488
2006-08-08,14.675088882446289
2006-08-09,14.573486328125
2006-08-10,14.586738586425781
2006-08-11,14.617661476135254
2006-08-14,14.6795072555542
2006-08-15,14.873879432678223
2006-08-16,14.979900360107422
2006-08-17,14.940141677856445
2006-08-18,15.059415817260742
2006-08-21,15.094756126403809
2006-08-22,15.03291130065918
2006-08-23,15.037327766418457
2006-08-24,14.94897747039795
