,MMM
1998-12-14,37.21875
1998-12-15,36.875
1998-12-16,35.6875
1998-12-17,36.625
1998-12-18,35.375
1998-12-21,35.25
1998-12-22,35.375
1998-12-23,36.03125
1998-12-24,36.75
1998-12-28,37.1875
1998-12-29,37.5625
1998-12-30,36.59375
1998-12-31,35.5625
1999-01-04,37.3125
1999-01-05,37.53125
1999-01-06,39.28125
1999-01-07,38.375
1999-01-08,38.5625
1999-01-11,39.28125
1999-01-12,38.875
1999-01-13,37.625
1999-01-14,36.0625
1999-01-15,37.28125
1999-01-19,36.375
1999-01-20,34.9375
1999-01-21,36.2890625
1999-01-22,35.65625
1999-01-25,37.5625
1999-01-26,37.9375
1999-01-27,37.09375
1999-01-28,37.8125
1999-01-29,38.8125
1999-02-01,38.5
1999-02-02,37.9375
1999-02-03,37.3125
1999-02-04,38.25
1999-02-05,39.09375
1999-02-08,38.25
1999-02-09,37.625
1999-02-10,37.6875
1999-02-11,38.4375
1999-02-12,38.6875
1999-02-16,38.21875
1999-02-17,38.03125
1999-02-18,38.15625
1999-02-19,38.375
1999-02-22,39.25
1999-02-23,38.90625
1999-02-24,38.09375
1999-02-25,37.625
1999-02-26,37.03125
1999-03-01,36.78125
1999-03-02,37.1875
1999-03-03,37.40625
1999-03-04,37.59375
1999-03-05,38.5625
1999-03-08,38.4375
1999-03-09,38.90625
1999-03-10,40.25
1999-03-11,40.0625
1999-03-12,40.1875
1999-03-15,39.84375
1999-03-16,39.28125
1999-03-17,38.1875
1999-03-18,36.8125
1999-03-19,35.75
1999-03-22,36.21875
1999-03-23,35.8125
1999-03-24,35.6875
1999-03-25,35.4375
1999-03-26,35.15625
1999-03-29,35.65625
1999-03-30,35.125
1999-03-31,35.375
1999-04-01,36.375
1999-04-05,36.5
1999-04-06,35.96875
1999-04-07,35.65625
1999-04-08,35.84375
1999-04-09,35.59375
1999-04-12,35.5
1999-04-13,36.4375
1999-04-14,37.625
1999-04-15,39.625
1999-04-16,39.96875
1999-04-19,42.125
1999-04-20,40.8125
1999-04-21,41.3125
1999-04-22,39.96875
1999-04-23,40.40625
1999-04-26,40.9375
1999-04-27,40.40625
1999-04-28,42.25
1999-04-29,42.8125
1999-04-30,44.5
1999-05-03,46.9375
1999-05-04,46.96875
1999-05-05,46.1875
1999-05-06,46.0625
1999-05-07,46.4375
1999-05-10,47.09375
1999-05-11,47.5
1999-05-12,46.9375
1999-05-13,45.46875
1999-05-14,45.15625
1999-05-17,44.625
1999-05-18,44.03125
1999-05-19,44.6875
1999-05-20,44.71875
1999-05-21,44.46875
1999-05-24,44.90625
1999-05-25,44.8125
1999-05-26,44.40625
1999-05-27,43.0
1999-05-28,42.875
1999-06-01,44.09375
1999-06-02,44.65625
1999-06-03,44.625
1999-06-04,43.875
1999-06-07,45.34375
1999-06-08,44.71875
1999-06-09,43.625
1999-06-10,43.53125
1999-06-11,42.96875
1999-06-14,44.625
1999-06-15,44.90625
1999-06-16,45.40625
1999-06-17,45.3125
1999-06-18,45.5
1999-06-21,45.125
1999-06-22,44.8125
1999-06-23,45.625
1999-06-24,44.375
1999-06-25,44.125
1999-06-28,43.5
1999-06-29,43.53125
1999-06-30,43.46875
1999-07-01,43.59375
1999-07-02,44.4375
1999-07-06,45.25
1999-07-07,45.1875
1999-07-08,45.375
1999-07-09,44.78125
1999-07-12,44.15625
1999-07-13,44.71875
1999-07-14,44.0
1999-07-15,43.90625
1999-07-16,43.96875
1999-07-19,44.15625
1999-07-20,44.71875
1999-07-21,45.0
1999-07-22,45.34375
1999-07-23,44.75
1999-07-26,44.46875
1999-07-27,44.4375
1999-07-28,44.5625
1999-07-29,45.40625
1999-07-30,43.96875
1999-08-02,44.59375
1999-08-03,45.0625
1999-08-04,45.875
1999-08-05,47.21875
1999-08-06,47.9375
1999-08-09,47.375
1999-08-10,47.625
1999-08-11,48.4375
1999-08-12,48.375
1999-08-13,48.84375
1999-08-16,49.0
1999-08-17,48.96875
1999-08-18,47.78125
1999-08-19,48.15625
1999-08-20,48.21875
1999-08-23,49.46875
1999-08-24,49.3125
1999-08-25,49.65625
1999-08-26,49.25
1999-08-27,48.84375
1999-08-30,47.5
1999-08-31,47.25
1999-09-01,47.34375
1999-09-02,48.15625
1999-09-03,48.625
1999-09-07,49.40625
1999-09-08,49.75
1999-09-09,49.25
1999-09-10,48.84375
1999-09-13,49.25
1999-09-14,48.53125
1999-09-15,48.8125
1999-09-16,48.03125
1999-09-17,49.125
1999-09-20,49.09375
1999-09-21,48.28125
1999-09-22,47.8125
1999-09-23,47.625
1999-09-24,45.90625
1999-09-27,46.6875
1999-09-28,46.34375
1999-09-29,47.03125
1999-09-30,48.03125
1999-10-01,47.1875
1999-10-04,46.46875
1999-10-05,46.71875
1999-10-06,47.0
1999-10-07,47.625
1999-10-08,47.625
1999-10-11,47.5
1999-10-12,46.1875
1999-10-13,45.40625
1999-10-14,45.9375
1999-10-15,44.6875
1999-10-18,44.34375
1999-10-19,44.9375
1999-10-20,45.1875
1999-10-21,45.5
1999-10-22,46.28125
1999-10-25,46.40625
1999-10-26,47.90625
1999-10-27,48.78125
1999-10-28,48.4375
1999-10-29,47.53125
1999-11-01,47.0
1999-11-02,47.4375
1999-11-03,47.25
1999-11-04,47.375
1999-11-05,47.84375
1999-11-08,47.5
1999-11-09,47.03125
1999-11-10,47.375
1999-11-11,47.0
1999-11-12,47.84375
1999-11-15,48.71875
1999-11-16,50.5625
1999-11-17,50.75
1999-11-18,51.40625
1999-11-19,51.15625
1999-11-22,49.46875
1999-11-23,48.34375
1999-11-24,48.03125
1999-11-26,47.75
1999-11-29,47.46875
1999-11-30,47.78125
1999-12-01,47.21875
1999-12-02,48.59375
1999-12-03,49.65625
1999-12-06,48.90625
1999-12-07,46.5
1999-12-08,47.0
1999-12-09,46.84375
1999-12-10,46.96875
1999-12-13,46.8671875
1999-12-14,47.09375
1999-12-15,47.625
1999-12-16,46.84375
1999-12-17,47.5625
1999-12-20,46.734375
1999-12-21,46.0
1999-12-22,46.15625
1999-12-23,46.53125
1999-12-27,46.875
1999-12-28,48.4375
1999-12-29,48.75
1999-12-30,48.1875
1999-12-31,48.9375
2000-01-03,47.1875
2000-01-04,45.3125
2000-01-05,46.625
2000-01-06,50.375
2000-01-07,51.375
2000-01-10,51.125
2000-01-11,50.25
2000-01-12,50.375
2000-01-13,50.375
2000-01-14,49.65625
2000-01-18,48.5625
2000-01-19,49.40625
2000-01-20,47.5625
2000-01-21,47.46875
2000-01-24,46.375
2000-01-25,45.6875
2000-01-26,48.15625
2000-01-27,48.125
2000-01-28,46.125
2000-01-31,46.8125
2000-02-01,47.0625
2000-02-02,46.25
2000-02-03,45.84375
2000-02-04,44.53125
2000-02-07,43.8125
2000-02-08,43.84375
2000-02-09,43.8125
2000-02-10,43.0
2000-02-11,41.46875
2000-02-14,41.4375
2000-02-15,44.5625
2000-02-16,44.15625
2000-02-17,44.8125
2000-02-18,43.78125
2000-02-22,45.0625
2000-02-23,46.15625
2000-02-24,45.5
2000-02-25,42.875
2000-02-28,43.21875
2000-02-29,44.09375
2000-03-01,43.0625
2000-03-02,43.03125
2000-03-03,44.75
2000-03-06,43.625
2000-03-07,41.375
2000-03-08,41.28125
2000-03-09,40.46875
2000-03-10,40.75
2000-03-13,39.5
2000-03-14,39.5625
2000-03-15,41.25
2000-03-16,44.03125
2000-03-17,42.9375
2000-03-20,43.5
2000-03-21,45.21875
2000-03-22,43.0
2000-03-23,43.5
2000-03-24,45.4375
2000-03-27,44.3125
2000-03-28,44.4375
2000-03-29,43.8125
2000-03-30,44.5
2000-03-31,44.28125
2000-04-03,45.9375
2000-04-04,46.46875
2000-04-05,45.5625
2000-04-06,46.6875
2000-04-07,45.8125
2000-04-10,46.375
2000-04-11,47.71875
2000-04-12,47.3125
2000-04-13,47.375
2000-04-14,45.40625
2000-04-17,44.9375
2000-04-18,44.9375
2000-04-19,45.21875
2000-04-20,46.125
2000-04-24,48.6875
2000-04-25,46.90625
2000-04-26,44.46875
2000-04-27,43.71875
2000-04-28,43.3125
2000-05-01,43.46875
2000-05-02,43.46875
2000-05-03,42.90625
2000-05-04,42.71875
2000-05-05,43.34375
2000-05-08,43.65625
2000-05-09,43.0
2000-05-10,42.96875
2000-05-11,42.96875
2000-05-12,42.4375
2000-05-15,42.96875
2000-05-16,45.03125
2000-05-17,44.0
2000-05-18,43.53125
2000-05-19,42.25
2000-05-22,42.09375
2000-05-23,42.0625
2000-05-24,44.09375
2000-05-25,42.46875
2000-05-26,42.0
2000-05-30,42.5625
2000-05-31,42.875
2000-06-01,42.4375
2000-06-02,42.15625
2000-06-05,42.53125
2000-06-06,41.15625
2000-06-07,40.875
2000-06-08,40.875
2000-06-09,40.96875
2000-06-12,40.984375
2000-06-13,40.9375
2000-06-14,42.09375
2000-06-15,43.21875
2000-06-16,42.21875
2000-06-19,41.75
2000-06-20,41.09375
2000-06-21,43.125
2000-06-22,43.03125
2000-06-23,42.21875
2000-06-26,42.75
2000-06-27,43.3125
2000-06-28,43.0390625
2000-06-29,42.78125
2000-06-30,41.5
2000-07-03,42.03125
2000-07-05,44.25
2000-07-06,43.28125
2000-07-07,43.0625
2000-07-10,43.59375
2000-07-11,44.46875
2000-07-12,45.03125
2000-07-13,44.78125
2000-07-14,43.9375
2000-07-17,43.625
2000-07-18,44.0
2000-07-19,43.25
2000-07-20,43.25
2000-07-21,43.1875
2000-07-24,44.53125
2000-07-25,44.15625
2000-07-26,44.28125
2000-07-27,44.5
2000-07-28,45.5
2000-07-31,45.03125
2000-08-01,44.6875
2000-08-02,45.125
2000-08-03,44.96875
2000-08-04,45.0
2000-08-07,45.4375
2000-08-08,45.6875
2000-08-09,46.25
2000-08-10,47.4375
2000-08-11,48.375
2000-08-14,47.84375
2000-08-15,47.4375
2000-08-16,47.28125
2000-08-17,47.625
2000-08-18,47.5625
2000-08-21,47.46875
2000-08-22,48.15625
2000-08-23,47.96875
2000-08-24,47.40625
2000-08-25,47.875
2000-08-28,47.5625
2000-08-29,47.3125
2000-08-30,46.6875
2000-08-31,46.5078125
2000-09-01,46.25
2000-09-05,46.125
2000-09-06,47.0625
2000-09-07,45.8125
2000-09-08,44.96875
2000-09-11,44.46875
2000-09-12,44.03125
2000-09-13,43.25
2000-09-14,42.5
2000-09-15,42.5625
2000-09-18,41.59375
2000-09-19,41.9375
2000-09-20,40.875
2000-09-21,43.21875
2000-09-22,44.125
2000-09-25,45.0
2000-09-26,44.9375
2000-09-27,44.96875
2000-09-28,45.8125
2000-09-29,45.5625
2000-10-02,45.84375
2000-10-03,47.0
2000-10-04,47.75
2000-10-05,46.625
2000-10-06,46.09375
2000-10-09,45.875
2000-10-10,46.5625
2000-10-11,46.625
2000-10-12,45.4375
2000-10-13,45.5
2000-10-16,46.09375
2000-10-17,45.5625
2000-10-18,45.5625
2000-10-19,44.5
2000-10-20,43.625
2000-10-23,44.90625
2000-10-24,45.03125
2000-10-25,45.0625
2000-10-26,46.09375
2000-10-27,46.75
2000-10-30,47.5
2000-10-31,48.3125
2000-11-01,47.5625
2000-11-02,47.46875
2000-11-03,47.4375
2000-11-06,48.6875
2000-11-07,48.46875
2000-11-08,48.65625
2000-11-09,48.6875
2000-11-10,47.5
2000-11-13,47.40625
2000-11-14,47.5
2000-11-15,47.6875
2000-11-16,47.65625
2000-11-17,48.0
2000-11-20,47.3125
2000-11-21,47.84375
2000-11-22,47.90625
2000-11-24,47.90625
2000-11-27,49.625
2000-11-28,49.4375
2000-11-29,50.0625
2000-11-30,49.9375
2000-12-01,49.8125
2000-12-04,52.5
2000-12-05,58.3125
2000-12-06,57.5625
2000-12-07,57.34375
2000-12-08,58.46875
2000-12-11,57.625
2000-12-12,56.9375
2000-12-13,56.90625
2000-12-14,55.5
2000-12-15,56.09375
2000-12-18,57.3125
2000-12-19,56.875
2000-12-20,56.46875
2000-12-21,56.34375
2000-12-22,56.375
2000-12-26,57.5
2000-12-27,59.59375
2000-12-28,60.96875
2000-12-29,60.25
2001-01-02,59.59375
2001-01-03,58.90625
2001-01-04,59.5
2001-01-05,57.28125
2001-01-08,57.625
2001-01-09,56.71875
2001-01-10,56.15625
2001-01-11,56.0625
2001-01-12,54.84375
2001-01-16,56.75
2001-01-17,55.0
2001-01-18,54.5
2001-01-19,53.375
2001-01-22,54.4375
2001-01-23,55.5
2001-01-24,53.5625
2001-01-25,54.75
2001-01-26,53.65625
2001-01-29,53.64500045776367
2001-01-30,55.70000076293945
2001-01-31,55.32500076293945
2001-02-01,55.775001525878906
2001-02-02,54.3650016784668
2001-02-05,54.8849983215332
2001-02-06,55.83000183105469
2001-02-07,55.939998626708984
2001-02-08,56.025001525878906
2001-02-09,55.33000183105469
2001-02-12,56.2400016784668
2001-02-13,57.06999969482422
2001-02-14,55.48500061035156
2001-02-15,57.375
2001-02-16,56.61000061035156
2001-02-20,56.91999816894531
2001-02-21,55.630001068115234
2001-02-22,55.125
2001-02-23,55.20000076293945
2001-02-26,55.67499923706055
2001-02-27,56.5
2001-02-28,56.375
2001-03-01,54.79999923706055
2001-03-02,55.665000915527344
2001-03-05,56.099998474121094
2001-03-06,56.125
2001-03-07,56.46500015258789
2001-03-08,58.595001220703125
2001-03-09,58.20500183105469
2001-03-12,55.900001525878906
2001-03-13,53.849998474121094
2001-03-14,53.755001068115234
2001-03-15,54.619998931884766
2001-03-16,53.005001068115234
2001-03-19,53.9900016784668
2001-03-20,52.619998931884766
2001-03-21,51.814998626708984
2001-03-22,50.904998779296875
2001-03-23,50.875
2001-03-26,52.01499938964844
2001-03-27,52.70500183105469
2001-03-28,52.415000915527344
2001-03-29,51.400001525878906
2001-03-30,51.95000076293945
2001-04-02,51.025001525878906
2001-04-03,49.95500183105469
2001-04-04,49.310001373291016
2001-04-05,51.6150016784668
2001-04-06,51.0
2001-04-09,52.290000915527344
2001-04-10,54.28499984741211
2001-04-11,53.404998779296875
2001-04-12,53.8650016784668
2001-04-16,55.2400016784668
2001-04-17,54.45000076293945
2001-04-18,58.0
2001-04-19,58.25
2001-04-20,56.25
2001-04-23,58.150001525878906
2001-04-24,58.05500030517578
2001-04-25,58.51499938964844
2001-04-26,58.915000915527344
2001-04-27,59.4900016784668
2001-04-30,59.505001068115234
2001-05-01,58.755001068115234
2001-05-02,58.275001525878906
2001-05-03,58.875
2001-05-04,59.994998931884766
2001-05-07,58.95000076293945
2001-05-08,58.18000030517578
2001-05-09,58.46500015258789
2001-05-10,59.02000045776367
2001-05-11,58.689998626708984
2001-05-14,59.150001525878906
2001-05-15,59.07500076293945
2001-05-16,62.75
2001-05-17,61.85499954223633
2001-05-18,61.525001525878906
2001-05-21,61.54499816894531
2001-05-22,60.5
2001-05-23,60.31999969482422
2001-05-24,59.4900016784668
2001-05-25,59.3849983215332
2001-05-29,59.875
2001-05-30,58.67499923706055
2001-05-31,59.290000915527344
2001-06-01,59.70500183105469
2001-06-04,60.0
2001-06-05,60.75
2001-06-06,60.79499816894531
2001-06-07,60.900001525878906
2001-06-08,60.05500030517578
2001-06-11,60.16999816894531
2001-06-12,61.040000915527344
2001-06-13,60.974998474121094
2001-06-14,60.380001068115234
2001-06-15,60.439998626708984
2001-06-18,61.1150016784668
2001-06-19,60.18000030517578
2001-06-20,59.29999923706055
2001-06-21,58.16999816894531
2001-06-22,58.38999938964844
2001-06-25,57.845001220703125
2001-06-26,57.5
2001-06-27,57.150001525878906
2001-06-28,57.93000030517578
2001-06-29,57.04999923706055
2001-07-02,58.630001068115234
2001-07-03,58.415000915527344
2001-07-05,58.220001220703125
2001-07-06,57.29999923706055
2001-07-09,57.42499923706055
2001-07-10,55.82500076293945
2001-07-11,55.869998931884766
2001-07-12,56.76499938964844
2001-07-13,56.1150016784668
2001-07-16,55.025001525878906
2001-07-17,56.43000030517578
2001-07-18,56.875
2001-07-19,57.32500076293945
2001-07-20,56.5
2001-07-23,55.65999984741211
2001-07-24,53.529998779296875
2001-07-25,55.18000030517578
2001-07-26,55.72999954223633
2001-07-27,55.7400016784668
2001-07-30,54.625
2001-07-31,55.939998626708984
2001-08-01,55.5
2001-08-02,55.64500045776367
2001-08-03,55.8650016784668
2001-08-06,54.685001373291016
2001-08-07,55.42499923706055
2001-08-08,54.095001220703125
2001-08-09,53.7599983215332
2001-08-10,54.92499923706055
2001-08-13,55.25
2001-08-14,54.54999923706055
2001-08-15,54.82500076293945
2001-08-16,54.5099983215332
2001-08-17,54.34000015258789
2001-08-20,54.29999923706055
2001-08-21,53.875
2001-08-22,54.904998779296875
2001-08-23,54.17499923706055
2001-08-24,55.30500030517578
2001-08-27,55.275001525878906
2001-08-28,54.650001525878906
2001-08-29,53.375
2001-08-30,52.099998474121094
2001-08-31,52.04999923706055
2001-09-04,52.275001525878906
2001-09-05,52.5
2001-09-06,51.95000076293945
2001-09-07,50.38999938964844
2001-09-10,51.099998474121094
2001-09-17,47.724998474121094
2001-09-18,47.06999969482422
2001-09-19,46.224998474121094
2001-09-20,45.15999984741211
2001-09-21,43.4900016784668
2001-09-24,45.834999084472656
2001-09-25,46.564998626708984
2001-09-26,46.689998626708984
2001-09-27,48.154998779296875
2001-09-28,49.20000076293945
2001-10-01,48.43000030517578
2001-10-02,48.60499954223633
2001-10-03,49.79499816894531
2001-10-04,49.81999969482422
2001-10-05,49.869998931884766
2001-10-08,49.224998474121094
2001-10-09,49.220001220703125
2001-10-10,50.91999816894531
2001-10-11,53.06999969482422
2001-10-12,52.244998931884766
2001-10-15,52.904998779296875
2001-10-16,53.099998474121094
2001-10-17,51.58000183105469
2001-10-18,51.474998474121094
2001-10-19,51.084999084472656
2001-10-22,53.69499969482422
2001-10-23,53.20000076293945
2001-10-24,53.349998474121094
2001-10-25,54.349998474121094
2001-10-26,54.915000915527344
2001-10-29,53.26499938964844
2001-10-30,52.68000030517578
2001-10-31,52.189998626708984
2001-11-01,53.1349983215332
2001-11-02,54.099998474121094
2001-11-05,55.25
2001-11-06,54.689998626708984
2001-11-07,55.224998474121094
2001-11-08,55.70000076293945
2001-11-09,55.77000045776367
2001-11-12,55.474998474121094
2001-11-13,56.70500183105469
2001-11-14,57.43000030517578
2001-11-15,57.310001373291016
2001-11-16,57.5
2001-11-19,58.36000061035156
2001-11-20,58.07500076293945
2001-11-21,57.67499923706055
2001-11-23,58.625
2001-11-26,58.474998474121094
2001-11-27,58.1150016784668
2001-11-28,57.29499816894531
2001-11-29,57.6150016784668
2001-11-30,57.290000915527344
2001-12-03,56.935001373291016
2001-12-04,58.21500015258789
2001-12-05,59.43000030517578
2001-12-06,59.415000915527344
2001-12-07,59.150001525878906
2001-12-10,57.79499816894531
2001-12-11,57.91999816894531
2001-12-12,58.0
2001-12-13,57.52000045776367
2001-12-14,57.900001525878906
2001-12-17,58.650001525878906
2001-12-18,59.75
2001-12-19,59.900001525878906
2001-12-20,59.2400016784668
2001-12-21,59.599998474121094
2001-12-24,59.709999084472656
2001-12-26,60.314998626708984
2001-12-27,60.08000183105469
2001-12-28,59.959999084472656
2001-12-31,59.10499954223633
2002-01-02,58.56999969482422
2002-01-03,58.375
2002-01-04,58.54999923706055
2002-01-07,57.849998474121094
2002-01-08,57.525001525878906
2002-01-09,57.32500076293945
2002-01-10,56.599998474121094
2002-01-11,56.89500045776367
2002-01-14,55.880001068115234
2002-01-15,54.75
2002-01-16,51.849998474121094
2002-01-17,52.2599983215332
2002-01-18,53.400001525878906
2002-01-22,53.209999084472656
2002-01-23,53.72999954223633
2002-01-24,54.72999954223633
2002-01-25,55.6150016784668
2002-01-28,55.27000045776367
2002-01-29,54.32500076293945
2002-01-30,54.935001373291016
2002-01-31,55.5
2002-02-01,56.6349983215332
2002-02-04,54.75
2002-02-05,54.34000015258789
2002-02-06,54.845001220703125
2002-02-07,54.755001068115234
2002-02-08,55.60499954223633
2002-02-11,57.005001068115234
2002-02-12,57.084999084472656
2002-02-13,57.904998779296875
2002-02-14,58.45000076293945
2002-02-15,57.7599983215332
2002-02-19,56.994998931884766
2002-02-20,58.54999923706055
2002-02-21,58.0
2002-02-22,59.5
2002-02-25,60.224998474121094
2002-02-26,59.650001525878906
2002-02-27,59.5
2002-02-28,58.96500015258789
2002-03-01,60.15999984741211
2002-03-04,61.505001068115234
2002-03-05,60.07500076293945
2002-03-06,60.78499984741211
2002-03-07,60.564998626708984
2002-03-08,60.75
2002-03-11,60.25
2002-03-12,60.650001525878906
2002-03-13,59.75
2002-03-14,60.29499816894531
2002-03-15,60.70000076293945
2002-03-18,61.099998474121094
2002-03-19,60.849998474121094
2002-03-20,59.95000076293945
2002-03-21,59.150001525878906
2002-03-22,58.19499969482422
2002-03-25,57.849998474121094
2002-03-26,58.32500076293945
2002-03-27,58.47999954223633
2002-03-28,57.505001068115234
2002-04-01,57.630001068115234
2002-04-02,57.494998931884766
2002-04-03,56.45500183105469
2002-04-04,57.060001373291016
2002-04-05,60.96500015258789
2002-04-08,61.814998626708984
2002-04-09,62.459999084472656
2002-04-10,62.56999969482422
2002-04-11,61.91999816894531
2002-04-12,61.11000061035156
2002-04-15,60.775001525878906
2002-04-16,62.20500183105469
2002-04-17,61.7599983215332
2002-04-18,61.84000015258789
2002-04-19,62.44499969482422
2002-04-22,62.505001068115234
2002-04-23,62.13999938964844
2002-04-24,62.75
2002-04-25,63.474998474121094
2002-04-26,62.20000076293945
2002-04-29,61.31999969482422
2002-04-30,62.900001525878906
2002-05-01,63.0
2002-05-02,63.58000183105469
2002-05-03,63.5
2002-05-06,62.11000061035156
2002-05-07,62.14500045776367
2002-05-08,63.09000015258789
2002-05-09,63.150001525878906
2002-05-10,63.45000076293945
2002-05-13,64.25
2002-05-14,64.99500274658203
2002-05-15,64.75
2002-05-16,64.70500183105469
2002-05-17,65.03500366210938
2002-05-20,64.12000274658203
2002-05-21,63.4900016784668
2002-05-22,63.77000045776367
2002-05-23,64.24500274658203
2002-05-24,63.974998474121094
2002-05-28,63.38999938964844
2002-05-29,62.5
2002-05-30,62.54999923706055
2002-05-31,62.71500015258789
2002-06-03,62.224998474121094
2002-06-04,62.540000915527344
2002-06-05,62.8650016784668
2002-06-06,61.775001525878906
2002-06-07,62.220001220703125
2002-06-10,63.0
2002-06-11,62.7400016784668
2002-06-12,63.775001525878906
2002-06-13,62.900001525878906
2002-06-14,63.025001525878906
2002-06-17,63.54999923706055
2002-06-18,64.25
2002-06-19,63.875
2002-06-20,63.404998779296875
2002-06-21,62.0
2002-06-24,62.060001373291016
2002-06-25,61.30500030517578
2002-06-26,61.209999084472656
2002-06-27,62.584999084472656
2002-06-28,61.5
2002-07-01,63.70000076293945
2002-07-02,62.8849983215332
2002-07-03,63.04999923706055
2002-07-05,64.93499755859375
2002-07-08,64.57499694824219
2002-07-09,64.0
2002-07-10,62.0
2002-07-11,60.70000076293945
2002-07-12,60.435001373291016
2002-07-15,59.44499969482422
2002-07-16,57.95000076293945
2002-07-17,58.72999954223633
2002-07-18,58.32500076293945
2002-07-19,54.439998626708984
2002-07-22,54.5
2002-07-23,55.880001068115234
2002-07-24,59.86000061035156
2002-07-25,59.974998474121094
2002-07-26,60.42499923706055
2002-07-29,63.33000183105469
2002-07-30,62.744998931884766
2002-07-31,62.915000915527344
2002-08-01,61.064998626708984
2002-08-02,59.935001373291016
2002-08-05,58.349998474121094
2002-08-06,60.654998779296875
2002-08-07,61.900001525878906
2002-08-08,63.099998474121094
2002-08-09,63.07500076293945
2002-08-12,62.814998626708984
2002-08-13,62.0
2002-08-14,63.26499938964844
2002-08-15,63.400001525878906
2002-08-16,63.290000915527344
2002-08-19,64.6500015258789
2002-08-20,64.44499969482422
2002-08-21,64.3949966430664
2002-08-22,63.6150016784668
2002-08-23,63.13999938964844
2002-08-26,63.625
2002-08-27,63.439998626708984
2002-08-28,62.4900016784668
2002-08-29,62.32500076293945
2002-08-30,62.474998474121094
2002-09-03,60.01499938964844
2002-09-04,60.32500076293945
2002-09-05,60.3650016784668
2002-09-06,61.314998626708984
2002-09-09,62.029998779296875
2002-09-10,62.595001220703125
2002-09-11,61.95000076293945
2002-09-12,61.165000915527344
2002-09-13,59.915000915527344
2002-09-16,59.529998779296875
2002-09-17,58.334999084472656
2002-09-18,59.17499923706055
2002-09-19,58.595001220703125
2002-09-20,59.72999954223633
2002-09-23,58.744998931884766
2002-09-24,56.564998626708984
2002-09-25,56.650001525878906
2002-09-26,57.875
2002-09-27,56.275001525878906
2002-09-30,54.98500061035156
2002-10-01,58.13999938964844
2002-10-02,57.23500061035156
2002-10-03,57.5099983215332
2002-10-04,57.25
2002-10-07,55.439998626708984
2002-10-08,56.8849983215332
2002-10-09,56.4900016784668
2002-10-10,58.275001525878906
2002-10-11,60.29999923706055
2002-10-14,60.474998474121094
2002-10-15,62.625
2002-10-16,61.654998779296875
2002-10-17,62.540000915527344
2002-10-18,62.654998779296875
2002-10-21,64.5
2002-10-22,64.3949966430664
2002-10-23,64.68000030517578
2002-10-24,62.8650016784668
2002-10-25,63.8650016784668
2002-10-28,62.685001373291016
2002-10-29,62.875
2002-10-30,63.665000915527344
2002-10-31,63.470001220703125
2002-11-01,64.0250015258789
2002-11-04,64.1500015258789
2002-11-05,64.41999816894531
2002-11-06,65.24500274658203
2002-11-07,64.30000305175781
2002-11-08,64.1449966430664
2002-11-11,63.18000030517578
2002-11-12,63.904998779296875
2002-11-13,64.33999633789062
2002-11-14,65.0
2002-11-15,64.75
2002-11-18,63.75
2002-11-19,64.01000213623047
2002-11-20,64.3550033569336
2002-11-21,65.48999786376953
2002-11-22,64.86499786376953
2002-11-25,64.32499694824219
2002-11-26,62.70000076293945
2002-11-27,64.81500244140625
2002-11-29,64.92500305175781
2002-12-02,64.17500305175781
2002-12-03,64.0999984741211
2002-12-04,64.0
2002-12-05,62.95000076293945
2002-12-06,63.04999923706055
2002-12-09,62.025001525878906
2002-12-10,62.54999923706055
2002-12-11,62.35499954223633
2002-12-12,61.82500076293945
2002-12-13,60.8849983215332
2002-12-16,61.82500076293945
2002-12-17,60.75
2002-12-18,60.43000030517578
2002-12-19,60.150001525878906
2002-12-20,62.064998626708984
2002-12-23,61.779998779296875
2002-12-24,61.71500015258789
2002-12-26,61.6150016784668
2002-12-27,60.66999816894531
2002-12-30,61.474998474121094
2002-12-31,61.650001525878906
2003-01-02,63.375
2003-01-03,63.1349983215332
2003-01-06,63.595001220703125
2003-01-07,63.53499984741211
2003-01-08,62.849998474121094
2003-01-09,63.845001220703125
2003-01-10,63.310001373291016
2003-01-13,63.27000045776367
2003-01-14,63.9900016784668
2003-01-15,63.5099983215332
2003-01-16,63.32500076293945
2003-01-17,63.15999984741211
2003-01-21,62.81999969482422
2003-01-22,63.75
2003-01-23,64.48500061035156
2003-01-24,63.17499923706055
2003-01-27,62.540000915527344
2003-01-28,62.915000915527344
2003-01-29,63.29999923706055
2003-01-30,61.95500183105469
2003-01-31,62.275001525878906
2003-02-03,62.494998931884766
2003-02-04,61.54999923706055
2003-02-05,61.56999969482422
2003-02-06,61.5099983215332
2003-02-07,61.2400016784668
2003-02-10,61.834999084472656
2003-02-11,61.540000915527344
2003-02-12,61.125
2003-02-13,61.20500183105469
2003-02-14,62.54499816894531
2003-02-18,63.30500030517578
2003-02-19,62.935001373291016
2003-02-20,62.42499923706055
2003-02-21,63.42499923706055
2003-02-24,62.5099983215332
2003-02-25,62.849998474121094
2003-02-26,62.400001525878906
2003-02-27,63.09000015258789
2003-02-28,62.685001373291016
2003-03-03,62.380001068115234
2003-03-04,61.849998474121094
2003-03-05,62.54999923706055
2003-03-06,61.7400016784668
2003-03-07,62.25
2003-03-10,60.84000015258789
2003-03-11,60.505001068115234
2003-03-12,60.72999954223633
2003-03-13,62.71500015258789
2003-03-14,62.775001525878906
2003-03-17,64.75
2003-03-18,64.98500061035156
