,ANIP
2015-11-03,39.900001525878906
2015-11-04,42.810001373291016
2015-11-05,40.97999954223633
2015-11-06,42.66999816894531
2015-11-09,42.380001068115234
2015-11-10,42.84000015258789
2015-11-11,39.56999969482422
2015-11-12,40.33000183105469
2015-11-13,42.77000045776367
2015-11-16,41.25
2015-11-17,43.060001373291016
2015-11-18,43.40999984741211
2015-11-19,41.650001525878906
2015-11-20,42.369998931884766
2015-11-23,42.869998931884766
2015-11-24,43.18000030517578
2015-11-25,43.84000015258789
2015-11-27,44.06999969482422
2015-11-30,43.81999969482422
2015-12-01,43.970001220703125
2015-12-02,43.68000030517578
2015-12-03,42.220001220703125
2015-12-04,44.06999969482422
2015-12-07,41.15999984741211
2015-12-08,43.470001220703125
2015-12-09,42.65999984741211
2015-12-10,44.939998626708984
2015-12-11,42.61000061035156
2015-12-14,42.4900016784668
2015-12-15,44.25
2015-12-16,45.16999816894531
2015-12-17,43.4900016784668
2015-12-18,44.22999954223633
2015-12-21,45.31999969482422
2015-12-22,45.290000915527344
2015-12-23,48.209999084472656
2015-12-24,47.47999954223633
2015-12-28,46.720001220703125
2015-12-29,48.0099983215332
2015-12-30,46.86000061035156
2015-12-31,45.130001068115234
2016-01-04,44.06999969482422
2016-01-05,44.54999923706055
2016-01-06,42.470001220703125
2016-01-07,40.09000015258789
2016-01-08,39.06999969482422
2016-01-11,37.290000915527344
2016-01-12,39.060001373291016
2016-01-13,36.380001068115234
2016-01-14,37.9900016784668
2016-01-15,35.66999816894531
2016-01-19,33.880001068115234
2016-01-20,34.86000061035156
2016-01-21,34.83000183105469
2016-01-22,35.459999084472656
2016-01-25,34.97999954223633
2016-01-26,34.68000030517578
2016-01-27,32.68000030517578
2016-01-28,31.5
2016-01-29,32.0099983215332
2016-02-01,33.220001220703125
2016-02-02,31.049999237060547
2016-02-03,31.75
2016-02-04,32.189998626708984
2016-02-05,30.610000610351562
2016-02-08,28.09000015258789
2016-02-09,28.940000534057617
2016-02-10,28.809999465942383
2016-02-11,28.469999313354492
2016-02-12,29.010000228881836
2016-02-16,29.670000076293945
2016-02-17,30.860000610351562
2016-02-18,30.290000915527344
2016-02-19,30.440000534057617
2016-02-22,31.399999618530273
2016-02-23,34.33000183105469
2016-02-24,34.2599983215332
2016-02-25,33.65999984741211
2016-02-26,33.939998626708984
2016-02-29,33.060001373291016
2016-03-01,34.2599983215332
2016-03-02,35.540000915527344
2016-03-03,35.45000076293945
2016-03-04,35.20000076293945
2016-03-07,36.369998931884766
2016-03-08,34.84000015258789
2016-03-09,34.709999084472656
2016-03-10,34.08000183105469
2016-03-11,36.15999984741211
2016-03-14,35.2400016784668
2016-03-15,33.209999084472656
2016-03-16,31.469999313354492
2016-03-17,31.600000381469727
2016-03-18,32.040000915527344
2016-03-21,33.25
2016-03-22,34.68000030517578
2016-03-23,32.9900016784668
2016-03-24,32.54999923706055
2016-03-28,31.549999237060547
2016-03-29,32.400001525878906
2016-03-30,32.33000183105469
2016-03-31,33.65999984741211
2016-04-01,33.939998626708984
2016-04-04,36.90999984741211
2016-04-05,36.31999969482422
2016-04-06,40.970001220703125
2016-04-07,40.59000015258789
2016-04-08,40.56999969482422
2016-04-11,40.41999816894531
2016-04-12,40.27000045776367
2016-04-13,42.849998474121094
2016-04-14,43.099998474121094
2016-04-15,43.25
2016-04-18,44.7599983215332
2016-04-19,46.31999969482422
2016-04-20,47.0099983215332
2016-04-21,48.58000183105469
2016-04-22,48.2400016784668
2016-04-25,47.77000045776367
2016-04-26,47.720001220703125
2016-04-27,47.290000915527344
2016-04-28,46.65999984741211
2016-04-29,45.470001220703125
2016-05-02,46.11000061035156
2016-05-03,45.84000015258789
2016-05-04,43.68000030517578
2016-05-05,46.66999816894531
2016-05-06,46.4900016784668
2016-05-09,45.41999816894531
2016-05-10,46.13999938964844
2016-05-11,45.20000076293945
2016-05-12,44.130001068115234
2016-05-13,45.5
2016-05-16,45.9900016784668
2016-05-17,46.36000061035156
2016-05-18,47.900001525878906
2016-05-19,47.689998626708984
2016-05-20,49.540000915527344
2016-05-23,49.20000076293945
2016-05-24,50.09000015258789
2016-05-25,52.04999923706055
2016-05-26,51.650001525878906
2016-05-27,52.279998779296875
2016-05-31,54.150001525878906
2016-06-01,54.75
2016-06-02,56.150001525878906
2016-06-03,54.56999969482422
2016-06-06,55.7599983215332
2016-06-07,55.52000045776367
2016-06-08,55.79999923706055
2016-06-09,53.689998626708984
2016-06-10,52.04999923706055
2016-06-13,53.189998626708984
2016-06-14,54.810001373291016
2016-06-15,55.4900016784668
2016-06-16,56.0099983215332
2016-06-17,52.84000015258789
2016-06-20,53.09000015258789
2016-06-21,51.36000061035156
2016-06-22,52.790000915527344
2016-06-23,56.27000045776367
2016-06-24,54.34000015258789
2016-06-27,52.54999923706055
2016-06-28,57.0
2016-06-29,56.18000030517578
2016-06-30,55.81999969482422
2016-07-01,57.310001373291016
2016-07-05,56.88999938964844
2016-07-06,57.529998779296875
2016-07-07,58.119998931884766
2016-07-08,56.5099983215332
2016-07-11,55.380001068115234
2016-07-12,55.72999954223633
2016-07-13,54.2599983215332
2016-07-14,54.189998626708984
2016-07-15,54.90999984741211
2016-07-18,56.0099983215332
2016-07-19,56.400001525878906
2016-07-20,58.56999969482422
2016-07-21,58.2400016784668
2016-07-22,58.720001220703125
2016-07-25,58.689998626708984
2016-07-26,59.4900016784668
2016-07-27,60.189998626708984
2016-07-28,59.61000061035156
2016-07-29,60.599998474121094
2016-08-01,61.060001373291016
2016-08-02,61.02000045776367
2016-08-03,62.099998474121094
2016-08-04,66.38999938964844
2016-08-05,68.27999877929688
2016-08-08,67.0
2016-08-09,69.94999694824219
2016-08-10,68.7300033569336
2016-08-11,69.0999984741211
2016-08-12,69.58000183105469
2016-08-15,69.79000091552734
2016-08-16,69.29000091552734
2016-08-17,68.68000030517578
2016-08-18,68.98999786376953
2016-08-19,67.98999786376953
2016-08-22,67.43000030517578
2016-08-23,67.20999908447266
2016-08-24,64.70999908447266
2016-08-25,62.869998931884766
2016-08-26,63.16999816894531
2016-08-29,62.099998474121094
2016-08-30,60.86000061035156
2016-08-31,59.7400016784668
2016-09-01,61.41999816894531
2016-09-02,59.86000061035156
2016-09-06,61.54999923706055
2016-09-07,60.709999084472656
2016-09-08,61.77000045776367
2016-09-09,60.130001068115234
2016-09-12,62.13999938964844
2016-09-13,61.189998626708984
2016-09-14,61.849998474121094
2016-09-15,63.79999923706055
2016-09-16,64.30000305175781
2016-09-19,63.75
2016-09-20,64.83999633789062
2016-09-21,65.12000274658203
2016-09-22,66.80999755859375
2016-09-23,66.63999938964844
2016-09-26,65.36000061035156
2016-09-27,68.26000213623047
2016-09-28,67.66000366210938
2016-09-29,66.18000030517578
2016-09-30,66.3499984741211
2016-10-03,67.08999633789062
2016-10-04,67.86000061035156
2016-10-05,68.95999908447266
2016-10-06,68.4800033569336
2016-10-07,67.77999877929688
2016-10-10,68.77999877929688
2016-10-11,67.93000030517578
2016-10-12,66.73999786376953
2016-10-13,66.41999816894531
2016-10-14,64.77999877929688
2016-10-17,64.87000274658203
2016-10-18,65.76000213623047
2016-10-19,65.91000366210938
2016-10-20,66.7699966430664
2016-10-21,66.33000183105469
2016-10-24,65.66000366210938
2016-10-25,66.36000061035156
2016-10-26,66.41999816894531
2016-10-27,65.7699966430664
2016-10-28,60.31999969482422
2016-10-31,59.70000076293945
2016-11-01,62.619998931884766
2016-11-02,61.97999954223633
2016-11-03,47.5099983215332
2016-11-04,50.29999923706055
2016-11-07,52.84000015258789
2016-11-08,50.81999969482422
2016-11-09,55.27000045776367
2016-11-10,56.5099983215332
2016-11-11,57.56999969482422
2016-11-14,59.93000030517578
2016-11-15,58.56999969482422
2016-11-16,57.68000030517578
2016-11-17,58.4900016784668
2016-11-18,57.9900016784668
2016-11-21,57.66999816894531
2016-11-22,56.81999969482422
2016-11-23,57.959999084472656
2016-11-25,59.939998626708984
2016-11-28,58.5
2016-11-29,58.36000061035156
2016-11-30,58.93000030517578
2016-12-01,58.540000915527344
2016-12-02,60.650001525878906
2016-12-05,59.880001068115234
2016-12-06,60.11000061035156
2016-12-07,58.97999954223633
2016-12-08,57.56999969482422
2016-12-09,59.2599983215332
2016-12-12,59.220001220703125
2016-12-13,59.84000015258789
2016-12-14,58.560001373291016
2016-12-15,58.790000915527344
2016-12-16,59.68000030517578
2016-12-19,60.720001220703125
2016-12-20,62.40999984741211
2016-12-21,62.65999984741211
2016-12-22,62.5
2016-12-23,63.2599983215332
2016-12-27,63.04999923706055
2016-12-28,60.630001068115234
2016-12-29,60.27000045776367
2016-12-30,60.619998931884766
2017-01-03,61.27000045776367
2017-01-04,62.81999969482422
2017-01-05,62.630001068115234
2017-01-06,60.84000015258789
2017-01-09,62.119998931884766
2017-01-10,61.18000030517578
2017-01-11,59.290000915527344
2017-01-12,59.5099983215332
2017-01-13,59.4900016784668
2017-01-17,58.130001068115234
2017-01-18,58.20000076293945
2017-01-19,56.810001373291016
2017-01-20,56.2400016784668
2017-01-23,56.099998474121094
2017-01-24,55.63999938964844
2017-01-25,58.45000076293945
2017-01-26,57.689998626708984
2017-01-27,58.7599983215332
2017-01-30,58.220001220703125
2017-01-31,60.45000076293945
2017-02-01,61.47999954223633
2017-02-02,61.400001525878906
2017-02-03,61.75
2017-02-06,62.18000030517578
2017-02-07,62.15999984741211
2017-02-08,62.06999969482422
2017-02-09,63.529998779296875
2017-02-10,63.29999923706055
2017-02-13,62.61000061035156
2017-02-14,64.11000061035156
2017-02-15,64.81999969482422
2017-02-16,65.55000305175781
2017-02-17,65.26000213623047
2017-02-21,63.04999923706055
2017-02-22,59.619998931884766
2017-02-23,59.529998779296875
2017-02-24,59.06999969482422
2017-02-27,60.04999923706055
2017-02-28,59.06999969482422
2017-03-01,59.79999923706055
2017-03-02,52.54999923706055
2017-03-03,50.06999969482422
2017-03-06,50.72999954223633
2017-03-07,49.02000045776367
2017-03-08,49.45000076293945
2017-03-09,48.68000030517578
2017-03-10,48.939998626708984
2017-03-13,48.189998626708984
2017-03-14,46.95000076293945
2017-03-15,47.04999923706055
2017-03-16,46.25
2017-03-17,45.81999969482422
2017-03-20,45.25
2017-03-21,45.0099983215332
2017-03-22,45.38999938964844
2017-03-23,45.540000915527344
2017-03-24,45.9900016784668
2017-03-27,48.5
2017-03-28,48.900001525878906
2017-03-29,49.349998474121094
2017-03-30,49.650001525878906
2017-03-31,49.5099983215332
2017-04-03,48.33000183105469
2017-04-04,48.34000015258789
2017-04-05,48.4900016784668
2017-04-06,49.880001068115234
2017-04-07,51.2400016784668
2017-04-10,51.15999984741211
2017-04-11,50.88999938964844
2017-04-12,50.54999923706055
2017-04-13,51.220001220703125
2017-04-17,50.61000061035156
2017-04-18,50.31999969482422
2017-04-19,50.58000183105469
2017-04-20,50.70000076293945
2017-04-21,50.41999816894531
2017-04-24,50.810001373291016
2017-04-25,51.90999984741211
2017-04-26,53.11000061035156
2017-04-27,54.84000015258789
2017-04-28,54.119998931884766
2017-05-01,54.380001068115234
2017-05-02,54.16999816894531
2017-05-03,48.9900016784668
2017-05-04,50.09000015258789
2017-05-05,48.02000045776367
2017-05-08,48.029998779296875
2017-05-09,49.31999969482422
2017-05-10,50.09000015258789
2017-05-11,49.66999816894531
2017-05-12,49.15999984741211
2017-05-15,48.9900016784668
2017-05-16,49.209999084472656
2017-05-17,48.02000045776367
2017-05-18,47.88999938964844
2017-05-19,47.68000030517578
2017-05-22,47.0099983215332
2017-05-23,46.9900016784668
2017-05-24,46.810001373291016
2017-05-25,47.400001525878906
2017-05-26,45.970001220703125
2017-05-30,44.06999969482422
2017-05-31,43.689998626708984
2017-06-01,44.220001220703125
2017-06-02,43.93000030517578
2017-06-05,44.09000015258789
2017-06-06,43.88999938964844
2017-06-07,43.45000076293945
2017-06-08,45.15999984741211
2017-06-09,45.65999984741211
2017-06-12,45.43000030517578
2017-06-13,45.470001220703125
2017-06-14,45.06999969482422
2017-06-15,45.119998931884766
2017-06-16,45.279998779296875
2017-06-19,45.9900016784668
2017-06-20,45.790000915527344
2017-06-21,46.439998626708984
2017-06-22,47.0099983215332
2017-06-23,47.4900016784668
2017-06-26,48.18000030517578
2017-06-27,47.13999938964844
2017-06-28,47.150001525878906
2017-06-29,47.220001220703125
2017-06-30,46.79999923706055
2017-07-03,47.060001373291016
2017-07-05,47.0
2017-07-06,46.97999954223633
2017-07-07,47.68000030517578
2017-07-10,46.70000076293945
2017-07-11,47.369998931884766
2017-07-12,48.119998931884766
2017-07-13,47.93000030517578
2017-07-14,47.52000045776367
2017-07-17,47.619998931884766
2017-07-18,47.529998779296875
2017-07-19,48.34000015258789
2017-07-20,48.38999938964844
2017-07-21,48.540000915527344
2017-07-24,48.75
2017-07-25,49.560001373291016
2017-07-26,48.54999923706055
2017-07-27,48.209999084472656
2017-07-28,48.63999938964844
2017-07-31,48.72999954223633
2017-08-01,46.939998626708984
2017-08-02,45.16999816894531
2017-08-03,43.63999938964844
2017-08-04,43.86000061035156
2017-08-07,44.02000045776367
2017-08-08,43.459999084472656
2017-08-09,43.47999954223633
2017-08-10,44.060001373291016
2017-08-11,44.0099983215332
2017-08-14,43.83000183105469
2017-08-15,44.029998779296875
2017-08-16,44.65999984741211
2017-08-17,45.7599983215332
2017-08-18,46.15999984741211
2017-08-21,46.02000045776367
2017-08-22,45.90999984741211
2017-08-23,45.31999969482422
2017-08-24,46.470001220703125
2017-08-25,46.16999816894531
2017-08-28,45.939998626708984
2017-08-29,46.2599983215332
2017-08-30,45.720001220703125
2017-08-31,48.0
2017-09-01,48.029998779296875
2017-09-05,48.939998626708984
2017-09-06,49.099998474121094
2017-09-07,49.2599983215332
2017-09-08,49.95000076293945
2017-09-11,51.150001525878906
2017-09-12,51.15999984741211
2017-09-13,50.83000183105469
2017-09-14,50.060001373291016
2017-09-15,50.09000015258789
2017-09-18,49.83000183105469
2017-09-19,50.349998474121094
2017-09-20,50.79999923706055
2017-09-21,50.91999816894531
2017-09-22,50.040000915527344
2017-09-25,50.18000030517578
2017-09-26,49.77000045776367
2017-09-27,51.43000030517578
2017-09-28,51.54999923706055
2017-09-29,52.4900016784668
2017-10-02,54.34000015258789
2017-10-03,53.34000015258789
2017-10-04,53.29999923706055
2017-10-05,53.369998931884766
2017-10-06,53.63999938964844
2017-10-09,53.5
2017-10-10,53.900001525878906
2017-10-11,54.31999969482422
2017-10-12,54.22999954223633
2017-10-13,60.11000061035156
2017-10-16,57.54999923706055
2017-10-17,57.59000015258789
2017-10-18,58.68000030517578
2017-10-19,59.02000045776367
2017-10-20,59.09000015258789
2017-10-23,58.84000015258789
2017-10-24,60.040000915527344
2017-10-25,59.650001525878906
2017-10-26,57.93000030517578
2017-10-27,57.84000015258789
2017-10-30,58.560001373291016
2017-10-31,58.08000183105469
2017-11-01,57.540000915527344
2017-11-02,59.58000183105469
2017-11-03,61.970001220703125
2017-11-06,63.5099983215332
2017-11-07,59.939998626708984
2017-11-08,60.400001525878906
2017-11-09,60.86000061035156
2017-11-10,61.900001525878906
2017-11-13,61.83000183105469
2017-11-14,64.05999755859375
2017-11-15,62.810001373291016
2017-11-16,62.939998626708984
2017-11-17,63.75
2017-11-20,64.11000061035156
2017-11-21,63.72999954223633
2017-11-22,63.349998474121094
2017-11-24,74.55999755859375
2017-11-27,66.68000030517578
2017-11-28,70.30999755859375
2017-11-29,71.0199966430664
2017-11-30,71.11000061035156
2017-12-01,70.66999816894531
2017-12-04,69.25
2017-12-05,68.9000015258789
2017-12-06,67.62000274658203
2017-12-07,67.29000091552734
2017-12-08,69.43000030517578
2017-12-11,67.94000244140625
2017-12-12,67.95999908447266
2017-12-13,67.83999633789062
2017-12-14,66.25
2017-12-15,66.2699966430664
2017-12-18,66.26000213623047
2017-12-19,65.47000122070312
2017-12-20,63.4900016784668
2017-12-21,63.58000183105469
2017-12-22,63.380001068115234
2017-12-26,63.720001220703125
2017-12-27,63.22999954223633
2017-12-28,63.61000061035156
2017-12-29,64.44999694824219
2018-01-02,68.7300033569336
2018-01-03,70.62999725341797
2018-01-04,72.41000366210938
2018-01-05,69.41000366210938
2018-01-08,68.83000183105469
2018-01-09,68.45999908447266
2018-01-10,68.63999938964844
2018-01-11,71.05999755859375
2018-01-12,72.30000305175781
2018-01-16,70.31999969482422
2018-01-17,70.98999786376953
2018-01-18,69.73999786376953
2018-01-19,69.94000244140625
2018-01-22,70.4800033569336
2018-01-23,70.9000015258789
2018-01-24,69.43000030517578
2018-01-25,67.95999908447266
2018-01-26,68.31999969482422
2018-01-29,69.80000305175781
2018-01-30,67.47000122070312
2018-01-31,67.16000366210938
2018-02-01,66.94000244140625
2018-02-02,60.869998931884766
2018-02-05,58.5099983215332
2018-02-06,58.689998626708984
2018-02-07,59.310001373291016
2018-02-08,58.029998779296875
2018-02-09,58.0099983215332
2018-02-12,58.40999984741211
2018-02-13,58.5099983215332
2018-02-14,58.91999816894531
2018-02-15,59.720001220703125
2018-02-16,59.220001220703125
2018-02-20,57.7400016784668
2018-02-21,57.939998626708984
2018-02-22,57.63999938964844
2018-02-23,56.97999954223633
2018-02-26,57.54999923706055
2018-02-27,60.400001525878906
2018-02-28,64.06999969482422
2018-03-01,61.02000045776367
2018-03-02,62.689998626708984
2018-03-05,63.869998931884766
2018-03-06,63.5
2018-03-07,64.16000366210938
2018-03-08,62.95000076293945
2018-03-09,62.880001068115234
2018-03-12,62.75
2018-03-13,62.459999084472656
2018-03-14,62.040000915527344
2018-03-15,59.75
2018-03-16,61.84000015258789
2018-03-19,60.29999923706055
2018-03-20,59.369998931884766
2018-03-21,60.5099983215332
2018-03-22,59.59000015258789
2018-03-23,58.63999938964844
2018-03-26,59.06999969482422
2018-03-27,57.68000030517578
2018-03-28,58.09000015258789
2018-03-29,58.220001220703125
2018-04-02,56.380001068115234
2018-04-03,57.310001373291016
2018-04-04,59.310001373291016
2018-04-05,59.56999969482422
2018-04-06,57.060001373291016
2018-04-09,57.650001525878906
2018-04-10,59.310001373291016
2018-04-11,60.40999984741211
2018-04-12,60.5
2018-04-13,59.52000045776367
2018-04-16,60.209999084472656
2018-04-17,61.13999938964844
2018-04-18,61.630001068115234
2018-04-19,60.63999938964844
2018-04-20,59.970001220703125
2018-04-23,58.720001220703125
2018-04-24,58.040000915527344
2018-04-25,58.40999984741211
2018-04-26,58.68000030517578
2018-04-27,57.970001220703125
2018-04-30,59.349998474121094
2018-05-01,59.099998474121094
2018-05-02,59.34000015258789
2018-05-03,58.349998474121094
2018-05-04,59.38999938964844
2018-05-07,59.65999984741211
2018-05-08,61.11000061035156
2018-05-09,62.0
2018-05-10,61.290000915527344
2018-05-11,61.959999084472656
2018-05-14,61.31999969482422
2018-05-15,61.970001220703125
2018-05-16,62.9900016784668
2018-05-17,64.61000061035156
2018-05-18,64.43000030517578
2018-05-21,63.83000183105469
2018-05-22,61.68000030517578
2018-05-23,62.45000076293945
2018-05-24,62.939998626708984
2018-05-25,62.27000045776367
2018-05-29,62.08000183105469
2018-05-30,62.95000076293945
2018-05-31,63.290000915527344
2018-06-01,62.959999084472656
2018-06-04,63.459999084472656
2018-06-05,63.560001373291016
2018-06-06,65.86000061035156
2018-06-07,65.38999938964844
2018-06-08,66.0999984741211
2018-06-11,66.38999938964844
2018-06-12,67.22000122070312
2018-06-13,66.23999786376953
2018-06-14,66.33999633789062
2018-06-15,67.38999938964844
2018-06-18,66.9800033569336
2018-06-19,67.19999694824219
2018-06-20,67.95999908447266
2018-06-21,67.58000183105469
2018-06-22,68.08000183105469
2018-06-25,67.91000366210938
2018-06-26,67.72000122070312
2018-06-27,66.06999969482422
2018-06-28,67.47000122070312
2018-06-29,66.80000305175781
2018-07-02,67.9000015258789
2018-07-03,67.9000015258789
2018-07-05,68.13999938964844
2018-07-06,71.0
2018-07-09,71.33999633789062
2018-07-10,71.16000366210938
2018-07-11,71.1500015258789
2018-07-12,71.27999877929688
2018-07-13,70.87999725341797
2018-07-16,70.30999755859375
2018-07-17,70.06999969482422
2018-07-18,70.86000061035156
2018-07-19,70.55999755859375
2018-07-20,70.48999786376953
2018-07-23,70.27999877929688
2018-07-24,70.98999786376953
2018-07-25,71.23999786376953
2018-07-26,70.7300033569336
2018-07-27,68.08000183105469
2018-07-30,67.41000366210938
2018-07-31,66.94999694824219
2018-08-01,66.0999984741211
2018-08-02,65.95999908447266
2018-08-03,65.02999877929688
2018-08-06,65.62000274658203
2018-08-07,56.439998626708984
2018-08-08,57.060001373291016
2018-08-09,56.709999084472656
2018-08-10,57.040000915527344
2018-08-13,57.22999954223633
2018-08-14,57.150001525878906
2018-08-15,56.0
2018-08-16,55.81999969482422
2018-08-17,56.40999984741211
2018-08-20,56.130001068115234
2018-08-21,56.709999084472656
2018-08-22,57.33000183105469
2018-08-23,57.29999923706055
2018-08-24,57.310001373291016
2018-08-27,57.29999923706055
2018-08-28,57.220001220703125
2018-08-29,57.7599983215332
2018-08-30,57.290000915527344
2018-08-31,58.20000076293945
2018-09-04,57.47999954223633
2018-09-05,57.91999816894531
2018-09-06,56.599998474121094
2018-09-07,56.150001525878906
2018-09-10,55.2599983215332
2018-09-11,55.38999938964844
2018-09-12,54.400001525878906
2018-09-13,54.06999969482422
2018-09-14,53.619998931884766
2018-09-17,53.0
2018-09-18,53.529998779296875
2018-09-19,53.31999969482422
2018-09-20,54.31999969482422
2018-09-21,52.95000076293945
2018-09-24,53.560001373291016
2018-09-25,53.31999969482422
2018-09-26,54.04999923706055
2018-09-27,55.970001220703125
2018-09-28,56.540000915527344
2018-10-01,56.13999938964844
2018-10-02,55.5099983215332
2018-10-03,56.31999969482422
2018-10-04,55.959999084472656
2018-10-05,54.9900016784668
2018-10-08,54.7599983215332
2018-10-09,55.5
2018-10-10,54.380001068115234
2018-10-11,53.97999954223633
2018-10-12,54.380001068115234
2018-10-15,54.56999969482422
2018-10-16,56.27000045776367
2018-10-17,56.439998626708984
2018-10-18,55.939998626708984
2018-10-19,55.0
2018-10-22,54.939998626708984
2018-10-23,55.630001068115234
2018-10-24,53.099998474121094
2018-10-25,51.68000030517578
2018-10-26,51.540000915527344
2018-10-29,50.13999938964844
2018-10-30,50.599998474121094
2018-10-31,48.529998779296875
2018-11-01,52.099998474121094
2018-11-02,51.90999984741211
2018-11-05,51.58000183105469
2018-11-06,53.52000045776367
2018-11-07,55.27000045776367
2018-11-08,54.040000915527344
2018-11-09,52.65999984741211
2018-11-12,52.470001220703125
2018-11-13,51.75
2018-11-14,52.099998474121094
2018-11-15,51.9900016784668
2018-11-16,52.93000030517578
2018-11-19,53.560001373291016
2018-11-20,53.459999084472656
2018-11-21,55.119998931884766
2018-11-23,55.279998779296875
2018-11-26,54.209999084472656
2018-11-27,54.9900016784668
2018-11-28,55.689998626708984
2018-11-29,54.220001220703125
2018-11-30,55.59000015258789
2018-12-03,55.349998474121094
2018-12-04,52.84000015258789
2018-12-06,51.47999954223633
2018-12-07,53.5
2018-12-10,54.91999816894531
2018-12-11,54.5099983215332
2018-12-12,54.459999084472656
2018-12-13,55.130001068115234
2018-12-14,53.040000915527344
2018-12-17,50.959999084472656
2018-12-18,47.900001525878906
2018-12-19,45.470001220703125
2018-12-20,43.7400016784668
2018-12-21,41.16999816894531
2018-12-24,41.7599983215332
2018-12-26,43.04999923706055
2018-12-27,42.959999084472656
2018-12-28,43.869998931884766
2018-12-31,45.02000045776367
2019-01-02,45.83000183105469
2019-01-03,46.709999084472656
2019-01-04,48.81999969482422
2019-01-07,50.560001373291016
2019-01-08,51.58000183105469
2019-01-09,52.650001525878906
2019-01-10,52.52000045776367
2019-01-11,53.0
2019-01-14,53.0
2019-01-15,53.16999816894531
2019-01-16,54.099998474121094
2019-01-17,54.029998779296875
2019-01-18,54.66999816894531
2019-01-22,52.900001525878906
2019-01-23,53.630001068115234
2019-01-24,53.189998626708984
2019-01-25,53.5099983215332
2019-01-28,52.939998626708984
2019-01-29,52.689998626708984
2019-01-30,54.22999954223633
2019-01-31,53.7400016784668
2019-02-01,54.220001220703125
2019-02-04,56.41999816894531
2019-02-05,57.2400016784668
2019-02-06,57.27000045776367
2019-02-07,55.540000915527344
2019-02-08,55.86000061035156
2019-02-11,56.290000915527344
2019-02-12,57.9900016784668
2019-02-13,58.619998931884766
2019-02-14,58.84000015258789
2019-02-15,60.900001525878906
2019-02-19,60.72999954223633
2019-02-20,60.849998474121094
2019-02-21,60.58000183105469
2019-02-22,60.36000061035156
2019-02-25,60.779998779296875
2019-02-26,61.099998474121094
2019-02-27,64.70999908447266
2019-02-28,65.79000091552734
2019-03-01,64.30999755859375
2019-03-04,64.5199966430664
2019-03-05,65.12999725341797
2019-03-06,64.04000091552734
2019-03-07,63.5
2019-03-08,63.83000183105469
2019-03-11,65.2300033569336
2019-03-12,64.20999908447266
2019-03-13,64.30999755859375
2019-03-14,63.7400016784668
2019-03-15,63.4900016784668
2019-03-18,63.38999938964844
2019-03-19,63.310001373291016
2019-03-20,64.44999694824219
2019-03-21,64.41999816894531
2019-03-22,65.97000122070312
2019-03-25,66.63999938964844
2019-03-26,68.01000213623047
2019-03-27,66.38999938964844
2019-03-28,67.76000213623047
2019-03-29,70.54000091552734
2019-04-01,70.18000030517578
2019-04-02,69.54000091552734
2019-04-03,69.86000061035156
2019-04-04,70.4800033569336
2019-04-05,70.5
2019-04-08,69.83999633789062
2019-04-09,69.08999633789062
2019-04-10,69.1500015258789
2019-04-11,68.2699966430664
2019-04-12,69.29000091552734
2019-04-15,68.44999694824219
2019-04-16,68.5999984741211
2019-04-17,69.0
2019-04-18,68.87999725341797
2019-04-22,68.80999755859375
2019-04-23,69.63999938964844
2019-04-24,70.0
2019-04-25,69.66000366210938
2019-04-26,70.7699966430664
2019-04-29,70.9000015258789
2019-04-30,70.9800033569336
2019-05-01,70.23999786376953
2019-05-02,70.61000061035156
2019-05-03,71.43000030517578
2019-05-06,72.69000244140625
2019-05-07,70.76000213623047
2019-05-08,71.0
2019-05-09,73.16999816894531
2019-05-10,73.19000244140625
2019-05-13,70.55000305175781
2019-05-14,69.7699966430664
2019-05-15,69.13999938964844
2019-05-16,70.37999725341797
2019-05-17,69.91999816894531
2019-05-20,69.26000213623047
2019-05-21,69.22000122070312
2019-05-22,69.56999969482422
2019-05-23,68.43000030517578
2019-05-24,68.47000122070312
2019-05-28,68.3499984741211
2019-05-29,67.9800033569336
2019-05-30,67.7699966430664
2019-05-31,69.66000366210938
2019-06-03,70.52999877929688
2019-06-04,71.55000305175781
2019-06-05,71.12000274658203
2019-06-06,69.97000122070312
2019-06-07,70.7699966430664
2019-06-10,70.51000213623047
2019-06-11,69.68000030517578
2019-06-12,70.83000183105469
2019-06-13,71.25
2019-06-14,70.54000091552734
2019-06-17,72.5
2019-06-18,73.95999908447266
2019-06-19,74.38999938964844
2019-06-20,77.63999938964844
2019-06-21,77.05000305175781
2019-06-24,76.88999938964844
2019-06-25,77.94000244140625
2019-06-26,78.41999816894531
2019-06-27,79.47000122070312
2019-06-28,82.19999694824219
2019-07-01,82.70999908447266
2019-07-02,83.94000244140625
2019-07-03,83.55999755859375
2019-07-05,83.43000030517578
2019-07-08,82.73999786376953
2019-07-09,82.20999908447266
2019-07-10,80.98999786376953
2019-07-11,79.87999725341797
2019-07-12,81.36000061035156
2019-07-15,80.80000305175781
2019-07-16,81.0
2019-07-17,80.80000305175781
2019-07-18,81.0
2019-07-19,80.75
2019-07-22,81.25
2019-07-23,81.41000366210938
2019-07-24,83.16000366210938
2019-07-25,82.55999755859375
2019-07-26,84.26000213623047
2019-07-29,84.73999786376953
2019-07-30,85.38999938964844
2019-07-31,84.58999633789062
2019-08-01,84.4800033569336
2019-08-02,84.33000183105469
2019-08-05,82.54000091552734
2019-08-06,82.55999755859375
2019-08-07,72.62000274658203
