,FALN
2020-03-23,19.635000228881836
2020-03-24,20.57200050354004
2020-03-25,20.989999771118164
2020-03-26,22.110000610351562
2020-03-27,22.100000381469727
2020-03-30,22.469999313354492
2020-03-31,22.440000534057617
2020-04-01,21.940000534057617
2020-04-02,22.260000228881836
2020-04-03,22.139999389648438
2020-04-06,22.423999786376953
2020-04-07,22.742000579833984
2020-04-08,23.229999542236328
2020-04-09,24.6200008392334
2020-04-13,24.770000457763672
2020-04-14,24.940000534057617
2020-04-15,24.520000457763672
2020-04-16,24.549999237060547
2020-04-17,24.729999542236328
2020-04-20,24.17799949645996
2020-04-21,23.799999237060547
2020-04-22,24.020000457763672
2020-04-23,24.270000457763672
2020-04-24,24.209999084472656
2020-04-27,24.114999771118164
2020-04-28,24.21500015258789
2020-04-29,24.639999389648438
2020-04-30,24.93000030517578
2020-05-01,24.395000457763672
2020-05-04,24.350000381469727
2020-05-05,24.6299991607666
2020-05-06,24.549999237060547
2020-05-07,24.655000686645508
2020-05-08,24.834999084472656
2020-05-11,24.684999465942383
2020-05-12,24.709999084472656
2020-05-13,24.610000610351562
2020-05-14,24.534000396728516
2020-05-15,24.549999237060547
2020-05-18,24.93000030517578
2020-05-19,25.010000228881836
2020-05-20,25.31999969482422
2020-05-21,25.284000396728516
2020-05-22,25.309999465942383
2020-05-26,25.649999618530273
2020-05-27,25.756000518798828
2020-05-28,25.80500030517578
2020-05-29,25.875
2020-06-01,25.774999618530273
2020-06-02,26.079999923706055
2020-06-03,26.354999542236328
2020-06-04,26.360000610351562
2020-06-05,26.729999542236328
2020-06-08,26.8799991607666
2020-06-09,26.540000915527344
2020-06-10,26.559999465942383
2020-06-11,25.920000076293945
2020-06-12,26.200000762939453
2020-06-15,26.44499969482422
2020-06-16,26.6299991607666
2020-06-17,26.610000610351562
2020-06-18,26.520999908447266
2020-06-19,26.56999969482422
2020-06-22,26.570999145507812
2020-06-23,26.64699935913086
2020-06-24,26.3799991607666
2020-06-25,26.440000534057617
2020-06-26,26.110000610351562
2020-06-29,26.016000747680664
2020-06-30,26.209999084472656
2020-07-01,26.26099967956543
2020-07-02,26.3700008392334
2020-07-06,26.579999923706055
2020-07-07,26.3799991607666
2020-07-08,26.360000610351562
2020-07-09,26.420000076293945
2020-07-10,26.479999542236328
2020-07-13,26.299999237060547
2020-07-14,26.5
2020-07-15,26.81999969482422
2020-07-16,26.899999618530273
2020-07-17,27.010000228881836
2020-07-20,27.139999389648438
2020-07-21,27.229999542236328
2020-07-22,27.3700008392334
2020-07-23,27.25200080871582
2020-07-24,27.420000076293945
2020-07-27,27.489999771118164
2020-07-28,27.43000030517578
2020-07-29,27.6200008392334
2020-07-30,27.625
2020-07-31,27.889999389648438
2020-08-03,27.6299991607666
2020-08-04,27.687000274658203
2020-08-05,27.826000213623047
2020-08-06,27.884000778198242
2020-08-07,27.959999084472656
2020-08-10,27.950000762939453
2020-08-11,27.729999542236328
2020-08-12,27.790000915527344
2020-08-13,27.6299991607666
2020-08-14,27.53700065612793
2020-08-17,27.690000534057617
2020-08-18,27.579999923706055
2020-08-19,27.600000381469727
2020-08-20,27.799999237060547
2020-08-21,27.690000534057617
2020-08-24,27.940000534057617
2020-08-25,27.950000762939453
2020-08-26,27.940000534057617
2020-08-27,27.93000030517578
2020-08-28,27.899999618530273
2020-08-31,27.850000381469727
2020-09-01,27.850000381469727
2020-09-02,27.954999923706055
2020-09-03,27.80900001525879
2020-09-04,27.75
2020-09-08,27.559999465942383
2020-09-09,27.709999084472656
2020-09-10,27.559999465942383
2020-09-11,27.600000381469727
2020-09-14,27.469999313354492
2020-09-15,27.559999465942383
2020-09-16,27.59000015258789
2020-09-17,27.639999389648438
2020-09-18,27.59000015258789
2020-09-21,27.367000579833984
2020-09-22,27.450000762939453
2020-09-23,27.163999557495117
2020-09-24,27.069000244140625
2020-09-25,27.052000045776367
2020-09-28,27.165000915527344
2020-09-29,27.18000030517578
2020-09-30,27.299999237060547
2020-10-01,27.27199935913086
2020-10-02,27.309999465942383
2020-10-05,27.415000915527344
2020-10-06,27.434999465942383
2020-10-07,27.549999237060547
2020-10-08,27.65999984741211
2020-10-09,27.690000534057617
2020-10-12,27.836000442504883
2020-10-13,27.770000457763672
2020-10-14,27.635000228881836
2020-10-15,27.559999465942383
2020-10-16,27.56999969482422
2020-10-19,27.459999084472656
2020-10-20,27.579999923706055
2020-10-21,27.56999969482422
2020-10-22,27.659000396728516
2020-10-23,27.75
2020-10-26,27.649999618530273
2020-10-27,27.670000076293945
2020-10-28,27.389999389648438
2020-10-29,27.34000015258789
2020-10-30,27.520000457763672
2020-11-02,27.440000534057617
2020-11-03,27.56999969482422
2020-11-04,27.8700008392334
2020-11-05,28.049999237060547
2020-11-06,28.0
2020-11-09,28.190000534057617
2020-11-10,28.25
2020-11-11,28.190000534057617
2020-11-12,28.110000610351562
2020-11-13,28.170000076293945
2020-11-16,28.399999618530273
2020-11-17,28.43000030517578
2020-11-18,28.420000076293945
2020-11-19,28.56999969482422
2020-11-20,28.530000686645508
2020-11-23,28.639999389648438
2020-11-24,28.719999313354492
2020-11-25,28.760000228881836
2020-11-27,28.860000610351562
2020-11-30,28.829999923706055
2020-12-01,28.809999465942383
2020-12-02,28.920000076293945
2020-12-03,28.945999145507812
2020-12-04,29.09000015258789
2020-12-07,29.135000228881836
2020-12-08,29.209999084472656
2020-12-09,29.110000610351562
2020-12-10,29.219999313354492
2020-12-11,29.1299991607666
2020-12-14,29.1299991607666
2020-12-15,29.229999542236328
2020-12-16,29.200000762939453
2020-12-17,29.149999618530273
2020-12-18,29.1299991607666
2020-12-21,29.040000915527344
2020-12-22,29.1299991607666
2020-12-23,29.229999542236328
2020-12-24,29.31999969482422
2020-12-28,29.327999114990234
2020-12-29,29.34000015258789
2020-12-30,29.389999389648438
2020-12-31,29.427000045776367
2021-01-04,29.350000381469727
2021-01-05,29.40999984741211
2021-01-06,29.31999969482422
2021-01-07,29.459999084472656
2021-01-08,29.469999313354492
2021-01-11,29.309999465942383
2021-01-12,29.3700008392334
2021-01-13,29.450000762939453
2021-01-14,29.520000457763672
2021-01-15,29.469999313354492
2021-01-19,29.579999923706055
2021-01-20,29.690000534057617
2021-01-21,29.559999465942383
2021-01-22,29.459999084472656
2021-01-25,29.489999771118164
2021-01-26,29.440000534057617
2021-01-27,29.34000015258789
2021-01-28,29.420000076293945
2021-01-29,29.3700008392334
2021-02-01,29.31999969482422
2021-02-02,29.43000030517578
2021-02-03,29.43000030517578
2021-02-04,29.510000228881836
2021-02-05,29.559999465942383
2021-02-08,29.649999618530273
2021-02-09,29.59000015258789
2021-02-10,29.610000610351562
2021-02-11,29.639999389648438
2021-02-12,29.670000076293945
2021-02-16,29.600000381469727
2021-02-17,29.610000610351562
2021-02-18,29.579999923706055
2021-02-19,29.59000015258789
2021-02-22,29.5
2021-02-23,29.540000915527344
2021-02-24,29.56999969482422
2021-02-25,29.239999771118164
2021-02-26,29.25
2021-03-01,29.420000076293945
2021-03-02,29.350000381469727
2021-03-03,29.239999771118164
2021-03-04,29.100000381469727
2021-03-05,29.170000076293945
2021-03-08,28.940000534057617
2021-03-09,29.010000228881836
2021-03-10,29.06999969482422
2021-03-11,29.15999984741211
2021-03-12,29.040000915527344
2021-03-15,29.079999923706055
2021-03-16,28.950000762939453
2021-03-17,28.989999771118164
2021-03-18,28.729999542236328
2021-03-19,28.81999969482422
2021-03-22,28.920000076293945
2021-03-23,28.979999542236328
2021-03-24,29.049999237060547
2021-03-25,29.06999969482422
2021-03-26,29.18000030517578
2021-03-29,29.139999389648438
2021-03-30,29.110000610351562
2021-03-31,29.239999771118164
2021-04-01,29.209999084472656
2021-04-05,29.209999084472656
2021-04-06,29.280000686645508
2021-04-07,29.299999237060547
2021-04-08,29.31999969482422
2021-04-09,29.299999237060547
2021-04-12,29.260000228881836
2021-04-13,29.270000457763672
2021-04-14,29.280000686645508
2021-04-15,29.440000534057617
2021-04-16,29.389999389648438
2021-04-19,29.399999618530273
2021-04-20,29.329999923706055
2021-04-21,29.399999618530273
2021-04-22,29.389999389648438
2021-04-23,29.440000534057617
2021-04-26,29.420000076293945
2021-04-27,29.399999618530273
2021-04-28,29.450000762939453
2021-04-29,29.459999084472656
2021-04-30,29.469999313354492
2021-05-03,29.450000762939453
2021-05-04,29.440000534057617
2021-05-05,29.489999771118164
2021-05-06,29.489999771118164
2021-05-07,29.540000915527344
2021-05-10,29.5
2021-05-11,29.5
2021-05-12,29.350000381469727
2021-05-13,29.389999389648438
2021-05-14,29.459999084472656
