,ENSG
2011-06-28,8.178202629089355
2011-06-29,7.90006685256958
2011-06-30,7.75462007522583
2011-07-01,7.619379997253418
2011-07-05,7.854136943817139
2011-07-06,8.16289234161377
2011-07-07,8.300683975219727
2011-07-08,8.045514106750488
2011-07-11,8.0276517868042
2011-07-12,8.106755256652832
2011-07-13,8.01234245300293
2011-07-14,7.864343166351318
2011-07-15,7.481587886810303
2011-07-18,7.530070781707764
2011-07-19,7.629587173461914
2011-07-20,7.348899841308594
2011-07-21,7.399933815002441
2011-07-22,7.333590030670166
2011-07-25,7.221314907073975
2011-07-26,7.297865867614746
2011-07-27,7.0529022216796875
2011-07-28,6.999317169189453
2011-07-29,7.246831893920898
2011-08-01,5.636707782745361
2011-08-02,5.463191986083984
2011-08-03,5.652018070220947
2011-08-04,5.529537200927734
2011-08-05,5.399400234222412
2011-08-08,5.164642810821533
2011-08-09,5.547399044036865
2011-08-10,5.261608123779297
2011-08-11,5.514226913452148
2011-08-12,5.483605861663818
2011-08-15,5.7898101806640625
2011-08-16,5.879119873046875
2011-08-17,5.754086017608643
2011-08-18,5.516777992248535
2011-08-19,5.6188459396362305
2011-08-22,5.6009840965271
2011-08-23,5.876567840576172
2011-08-24,5.866361141204834
2011-08-25,5.6571221351623535
2011-08-26,5.792362213134766
2011-08-29,5.965878009796143
2011-08-30,5.9276018142700195
2011-08-31,5.95056676864624
2011-09-01,5.672431945800781
2011-09-02,5.524433135986328
2011-09-06,5.496365070343018
2011-09-07,5.779603004455566
2011-09-08,5.4861578941345215
2011-09-09,5.190159797668457
2011-09-12,5.215676784515381
2011-09-13,5.338159084320068
2011-09-14,5.297331809997559
2011-09-15,5.41471004486084
2011-09-16,5.353468894958496
2011-09-19,5.386641025543213
2011-09-20,5.348365783691406
2011-09-21,5.261608123779297
2011-09-22,5.246297836303711
2011-09-23,5.565260887145996
2011-09-26,5.754086017608643
2011-09-27,6.004152774810791
2011-09-28,5.820431232452393
2011-09-29,5.899532794952393
2011-09-30,5.896982192993164
2011-10-03,5.3407111167907715
2011-10-04,5.636707782745361
2011-10-05,5.703052043914795
2011-10-06,5.524433135986328
2011-10-07,5.511674880981445
2011-10-10,5.769396781921387
2011-10-11,5.692845821380615
2011-10-12,5.756638050079346
2011-10-13,5.863810062408447
2011-10-14,6.050084114074707
2011-10-17,5.761742115020752
2011-10-18,5.87146520614624
2011-10-19,5.787259101867676
2011-10-20,5.634156227111816
2011-10-21,5.738776206970215
2011-10-24,5.904636859893799
2011-10-25,5.723465919494629
2011-10-26,5.748982906341553
2011-10-27,5.999050140380859
2011-10-28,5.797464847564697
2011-10-31,5.807672023773193
2011-11-01,5.555054187774658
2011-11-02,5.9071879386901855
2011-11-03,6.254220008850098
2011-11-04,6.014359951019287
2011-11-07,5.902084827423096
2011-11-08,6.200634002685547
2011-11-09,5.853602886199951
2011-11-10,5.948016166687012
2011-11-11,6.116427898406982
2011-11-14,6.055187225341797
2011-11-15,6.131738185882568
2011-11-16,5.876567840576172
2011-11-17,5.736225128173828
2011-11-18,5.894430160522461
2011-11-21,5.771947860717773
2011-11-22,5.7949137687683105
2011-11-23,5.792362213134766
2011-11-25,5.703052043914795
2011-11-28,5.692845821380615
2011-11-29,5.636707782745361
2011-11-30,6.050084114074707
2011-12-01,6.060290813446045
2011-12-02,6.147047996520996
2011-12-05,6.369046211242676
2011-12-06,6.312909126281738
2011-12-07,6.305253982543945
2011-12-08,6.085807800292969
2011-12-09,6.312909126281738
2011-12-12,6.407321929931641
2011-12-13,6.20318603515625
2011-12-14,6.162359237670898
2011-12-15,6.376701831817627
2011-12-16,6.264427185058594
2011-12-19,6.297598838806152
2011-12-20,6.527252197265625
2011-12-21,6.545114040374756
2011-12-22,6.598700046539307
2011-12-23,6.5884928703308105
2011-12-27,6.397115230560303
2011-12-28,6.185324192047119
2011-12-29,6.195530891418457
2011-12-30,6.2516679763793945
2012-01-03,6.318012237548828
2012-01-04,6.256772041320801
2012-01-05,6.2720818519592285
2012-01-06,6.312909126281738
2012-01-09,6.23891019821167
2012-01-10,6.266977787017822
2012-01-11,6.277184963226318
2012-01-12,6.2593231201171875
2012-01-13,6.210841178894043
2012-01-17,6.305253982543945
2012-01-18,6.427735805511475
2012-01-19,6.379252910614014
2012-01-20,6.435390949249268
2012-01-23,6.402218818664551
2012-01-24,6.565526962280273
2012-01-25,6.639526844024658
2012-01-26,6.545114040374756
2012-01-27,6.698215961456299
2012-01-30,6.649734020233154
2012-01-31,6.7569050788879395
2012-02-01,7.012074947357178
2012-02-02,6.887042045593262
2012-02-03,7.1422119140625
2012-02-06,7.012074947357178
2012-02-07,6.927868843078613
2012-02-08,6.9023518562316895
2012-02-09,6.889593124389648
2012-02-10,6.7569050788879395
2012-02-13,6.739043235778809
2012-02-14,6.688008785247803
2012-02-15,6.611457824707031
2012-02-16,6.915111064910889
2012-02-17,7.121798038482666
2012-02-21,7.1983489990234375
2012-02-22,7.1422119140625
2012-02-23,7.320830821990967
2012-02-24,7.471381187438965
2012-02-27,7.397381782531738
2012-02-28,7.287659168243408
2012-02-29,6.994213104248047
2012-03-01,7.001867771148682
2012-03-02,6.81049108505249
2012-03-05,7.006971836090088
2012-03-06,7.060556888580322
2012-03-07,7.014626979827881
2012-03-08,6.950833797454834
2012-03-09,6.978902816772461
2012-03-12,6.9023518562316895
2012-03-13,7.014626979827881
2012-03-14,6.9482831954956055
2012-03-15,6.910006999969482
2012-03-16,6.8742828369140625
2012-03-19,6.989109992980957
2012-03-20,6.927868843078613
2012-03-21,7.006971836090088
2012-03-22,6.81559419631958
2012-03-23,6.927868843078613
2012-03-26,7.012074947357178
2012-03-27,6.833456039428711
2012-03-28,6.897249221801758
2012-03-29,6.9125590324401855
2012-03-30,6.930420875549316
2012-04-02,7.017179012298584
2012-04-03,6.897249221801758
2012-04-04,6.77987003326416
2012-04-05,6.866628170013428
2012-04-09,6.744146823883057
2012-04-10,6.555321216583252
2012-04-11,6.657389163970947
2012-04-12,6.682906150817871
2012-04-13,6.642077922821045
2012-04-16,6.710974216461182
2012-04-17,6.795180797576904
2012-04-18,6.77476692199707
2012-04-19,6.710974216461182
2012-04-20,6.675251007080078
2012-04-23,6.511941909790039
2012-04-24,6.7696638107299805
2012-04-25,6.77476692199707
2012-04-26,6.795180797576904
2012-04-27,6.861525058746338
2012-04-30,6.81559419631958
2012-05-01,6.846214771270752
2012-05-02,7.012074947357178
2012-05-03,6.792628765106201
2012-05-04,6.509389877319336
2012-05-07,6.552769184112549
2012-05-08,6.636974811553955
2012-05-09,6.445597171783447
2012-05-10,6.414977073669434
2012-05-11,6.205738067626953
2012-05-14,6.090910911560059
2012-05-15,6.1342902183532715
2012-05-16,6.108773231506348
2012-05-17,6.1189799308776855
2012-05-18,6.103669166564941
2012-05-21,6.221047878265381
2012-05-22,6.343529224395752
2012-05-23,6.35373592376709
2012-05-24,6.325667858123779
2012-05-25,6.346080780029297
2012-05-29,6.44814920425415
2012-05-30,6.430286884307861
2012-05-31,6.481320858001709
2012-06-01,6.38946008682251
2012-06-04,6.481320858001709
2012-06-05,6.631872177124023
2012-06-06,6.92531681060791
2012-06-07,6.897249221801758
2012-06-08,6.95593786239624
2012-06-11,6.869180202484131
2012-06-12,6.958488941192627
2012-06-13,7.068212985992432
2012-06-14,7.121798038482666
2012-06-15,7.098833084106445
2012-06-18,7.106488227844238
2012-06-19,7.126902103424072
2012-06-20,7.111591815948486
2012-06-21,6.889593124389648
2012-06-22,7.172832012176514
2012-06-25,7.152419090270996
2012-06-26,7.13710880279541
2012-06-27,7.152419090270996
2012-06-28,7.18303918838501
2012-06-29,7.213659763336182
2012-07-02,7.399933815002441
2012-07-03,7.331037998199463
2012-07-05,7.246831893920898
2012-07-06,7.103936195373535
2012-07-09,7.086073875427246
2012-07-10,7.022282123565674
2012-07-11,6.950833797454834
2012-07-12,6.9406280517578125
2012-07-13,7.0580058097839355
2012-07-16,7.109039783477783
2012-07-17,7.282555103302002
2012-07-18,7.336141109466553
2012-07-19,7.249382972717285
2012-07-20,7.203453063964844
2012-07-23,7.132005214691162
2012-07-24,7.165176868438721
2012-07-25,7.267244815826416
2012-07-26,7.354002952575684
2012-07-27,7.315728187561035
2012-07-30,7.262142181396484
2012-07-31,7.157522201538086
2012-08-01,7.032488822937012
2012-08-02,7.333590030670166
2012-08-03,7.547932147979736
2012-08-06,7.5811052322387695
2012-08-07,7.5428290367126465
2012-08-08,7.496898174285889
2012-08-09,7.4101409912109375
2012-08-10,7.354002952575684
2012-08-13,7.305521011352539
2012-08-14,7.320830821990967
2012-08-15,7.356554985046387
2012-08-16,7.399933815002441
2012-08-17,7.3820719718933105
2012-08-20,7.435657978057861
2012-08-21,7.601518154144287
2012-08-22,7.443313121795654
2012-08-23,7.285107135772705
2012-08-24,7.450967788696289
2012-08-27,7.499450206756592
2012-08-28,7.453518867492676
2012-08-29,7.5428290367126465
2012-08-30,7.54538106918335
2012-08-31,7.512208938598633
2012-09-04,7.596415042877197
2012-09-05,7.642344951629639
2012-09-06,7.685723781585693
2012-09-07,7.576001167297363
2012-09-10,7.642344951629639
2012-09-11,7.621932029724121
2012-09-12,7.6678619384765625
2012-09-13,7.75462007522583
2012-09-14,7.655104160308838
2012-09-17,7.644896984100342
2012-09-18,7.642344951629639
2012-09-19,7.655104160308838
2012-09-20,7.655104160308838
2012-09-21,7.657656192779541
2012-09-24,7.670413970947266
2012-09-25,7.655104160308838
2012-09-26,7.642344951629639
2012-09-27,7.731655120849609
2012-09-28,7.810758113861084
2012-10-01,7.912826061248779
2012-10-02,7.889860153198242
2012-10-03,7.836275100708008
2012-10-04,7.8209638595581055
2012-10-05,7.8668951988220215
2012-10-08,7.826067924499512
2012-10-09,7.780137062072754
2012-10-10,7.813309192657471
2012-10-11,7.810758113861084
2012-10-12,7.823515892028809
2012-10-15,7.826067924499512
2012-10-16,7.678069114685059
2012-10-17,7.723999977111816
2012-10-18,7.517312049865723
2012-10-19,7.491795063018799
2012-10-22,7.616827964782715
2012-10-23,7.644896984100342
2012-10-24,7.627035140991211
2012-10-25,7.565793991088867
2012-10-26,7.527519226074219
2012-10-31,7.440761089324951
2012-11-01,7.60407018661499
2012-11-02,7.3897271156311035
2012-11-05,7.435657978057861
2012-11-06,7.4177961349487305
2012-11-07,7.287659168243408
2012-11-08,7.035039901733398
2012-11-09,6.950833797454834
2012-11-12,7.029936790466309
2012-11-13,6.968696117401123
2012-11-14,6.935523986816406
2012-11-15,6.8819379806518555
2012-11-16,6.688008785247803
2012-11-19,6.9023518562316895
2012-11-20,6.838559150695801
2012-11-21,6.851317882537842
2012-11-23,6.787525177001953
2012-11-26,6.634422779083252
2012-11-27,6.527252197265625
2012-11-28,6.501735210418701
2012-11-29,6.614009857177734
2012-11-30,6.580838203430176
2012-12-03,6.670146942138672
2012-12-04,6.552769184112549
2012-12-05,6.823248863220215
2012-12-06,6.790077209472656
2012-12-07,6.767111778259277
2012-12-10,6.754353046417236
2012-12-11,6.802835941314697
2012-12-12,6.818146228790283
2012-12-13,6.841111183166504
2012-12-14,6.841111183166504
2012-12-17,6.887042045593262
2012-12-18,7.009522914886475
2012-12-19,7.0529022216796875
2012-12-20,7.111591815948486
2012-12-21,7.139659881591797
2012-12-24,7.149867057800293
2012-12-26,7.162625789642334
2012-12-27,7.149867057800293
2012-12-28,7.042695999145508
2012-12-31,6.927868843078613
2013-01-02,7.188142776489258
2013-01-03,7.096281051635742
2013-01-04,7.078419208526611
2013-01-07,7.152419090270996
2013-01-08,7.170280933380127
2013-01-09,7.249382972717285
2013-01-10,7.228970050811768
2013-01-11,7.223865985870361
2013-01-14,7.1422119140625
2013-01-15,7.139659881591797
2013-01-16,7.121798038482666
2013-01-17,7.231521129608154
2013-01-18,7.310624122619629
2013-01-22,7.356554985046387
2013-01-23,7.310624122619629
2013-01-24,7.251935005187988
2013-01-25,7.295313835144043
2013-01-28,7.420347213745117
2013-01-29,7.336141109466553
2013-01-30,7.251935005187988
2013-01-31,7.287659168243408
2013-02-01,7.366762161254883
2013-02-04,7.325933933258057
2013-02-05,7.412692070007324
2013-02-06,7.433105945587158
2013-02-07,7.463726043701172
2013-02-08,7.524967193603516
2013-02-11,7.578553199768066
2013-02-12,7.491795063018799
2013-02-13,7.502001762390137
2013-02-14,7.7265520095825195
2013-02-15,7.892412185668945
2013-02-19,8.15268611907959
2013-02-20,8.13992691040039
2013-02-21,8.321098327636719
2013-02-22,8.359373092651367
2013-02-25,8.132271766662598
2013-02-26,8.183305740356445
2013-02-27,8.17309856414795
2013-02-28,7.9919281005859375
2013-03-01,8.111858367919922
2013-03-04,8.002135276794434
2013-03-05,8.23178768157959
2013-03-06,8.178202629089355
2013-03-07,8.183305740356445
2013-03-08,8.183305740356445
2013-03-11,8.137374877929688
2013-03-12,8.262409210205078
2013-03-13,8.28537368774414
2013-03-14,8.382338523864746
2013-03-15,8.341511726379395
2013-03-18,8.208823204040527
2013-03-19,8.367029190063477
2013-03-20,8.241994857788086
2013-03-21,8.1348237991333
2013-03-22,8.15268611907959
2013-03-25,8.252202033996582
2013-03-26,8.458889961242676
2013-03-27,8.52523422241211
2013-03-28,8.522682189941406
2013-04-01,8.550750732421875
2013-04-02,8.471648216247559
2013-04-03,8.367029190063477
2013-04-04,8.50737190246582
2013-04-05,8.486959457397461
2013-04-08,8.492061614990234
2013-04-09,8.471648216247559
2013-04-10,8.688543319702148
2013-04-11,8.754886627197266
2013-04-12,9.089159965515137
2013-04-15,8.64261245727539
2013-04-16,8.88757610321045
2013-04-17,8.714059829711914
2013-04-18,8.726818084716797
2013-04-19,8.915643692016602
2013-04-22,8.841645240783691
2013-04-23,8.754886627197266
2013-04-24,8.777852058410645
2013-04-25,8.813575744628906
2013-04-26,8.775300979614258
2013-04-29,8.833990097045898
2013-04-30,8.897782325744629
2013-05-01,8.492061614990234
2013-05-02,8.425718307495117
2013-05-03,8.581371307373047
2013-05-06,8.484407424926758
2013-05-07,8.566061019897461
2013-05-08,8.78295612335205
2013-05-09,8.749784469604492
2013-05-10,8.915643692016602
2013-05-13,8.64261245727539
2013-05-14,8.902886390686035
2013-05-15,9.071297645568848
2013-05-16,9.15550422668457
2013-05-17,9.362192153930664
2013-05-20,9.272883415222168
2013-05-21,9.308606147766113
2013-05-22,9.101919174194336
2013-05-23,9.24226188659668
2013-05-24,9.346881866455078
2013-05-28,9.558672904968262
2013-05-29,9.369847297668457
2013-05-30,9.293295860290527
2013-05-31,9.203987121582031
2013-06-03,9.183572769165039
2013-06-04,9.201435089111328
2013-06-05,9.020263671875
2013-06-06,9.137641906738281
2013-06-07,9.165711402893066
2013-06-10,9.221847534179688
2013-06-11,9.137641906738281
2013-06-12,9.114677429199219
2013-06-13,9.15040111541748
2013-06-14,9.058540344238281
2013-06-17,9.201435089111328
2013-06-18,9.351984977722168
2013-06-19,9.183572769165039
2013-06-20,9.084056854248047
2013-06-21,9.076401710510254
2013-06-24,8.953920364379883
2013-06-25,8.989644050598145
2013-06-26,8.969229698181152
2013-06-27,9.173365592956543
2013-06-28,8.987092018127441
2013-07-01,9.124883651733398
2013-07-02,9.158056259155273
2013-07-03,9.089159965515137
2013-07-05,9.160608291625977
2013-07-08,9.142745971679688
2013-07-09,9.39281177520752
2013-07-10,9.339226722717285
2013-07-11,9.660740852355957
2013-07-12,9.762808799743652
2013-07-15,9.852119445800781
2013-07-16,9.903153419494629
2013-07-17,9.849567413330078
2013-07-18,9.974599838256836
2013-07-19,9.89039421081543
2013-07-22,9.969496726989746
2013-07-23,9.913359642028809
2013-07-24,9.86742877960205
2013-07-25,9.887843132019043
2013-07-26,9.747499465942383
2013-07-29,9.773015975952148
2013-07-30,9.821497917175293
2013-07-31,9.757705688476562
2013-08-01,9.908255577087402
2013-08-02,9.923565864562988
2013-08-05,10.104737281799316
2013-08-06,9.961841583251953
2013-08-07,9.839360237121582
2013-08-08,9.573983192443848
2013-08-09,9.627569198608398
2013-08-12,9.696464538574219
2013-08-13,9.770463943481445
2013-08-14,9.770463943481445
2013-08-15,9.714326858520508
2013-08-16,9.706671714782715
2013-08-19,9.699016571044922
2013-08-20,9.869980812072754
2013-08-21,9.76025676727295
2013-08-22,9.821497917175293
2013-08-23,9.882739067077637
2013-08-26,9.887843132019043
2013-08-27,9.887843132019043
2013-08-28,9.89039421081543
2013-08-29,10.03073787689209
2013-08-30,9.862325668334961
2013-09-03,10.040945053100586
2013-09-04,9.969496726989746
2013-09-05,9.931221008300781
2013-09-06,10.002669334411621
2013-09-09,10.028185844421387
2013-09-10,10.186391830444336
2013-09-11,10.206805229187012
2013-09-12,10.153219223022461
2013-09-13,10.206805229187012
2013-09-16,10.250184059143066
2013-09-17,10.54873275756836
2013-09-18,10.459424018859863
2013-09-19,10.538525581359863
2013-09-20,10.576802253723145
2013-09-23,10.760523796081543
2013-09-24,10.597214698791504
2013-09-25,10.6201810836792
2013-09-26,10.584457397460938
2013-09-27,10.54362964630127
2013-09-30,10.490043640136719
2013-10-01,10.638043403625488
2013-10-02,10.617629051208496
2013-10-03,10.592111587524414
2013-10-04,10.724801063537598
2013-10-07,10.609973907470703
2013-10-08,10.482389450073242
2013-10-09,10.571698188781738
2013-10-10,10.589559555053711
2013-10-11,10.60231876373291
2013-10-14,10.791145324707031
2013-10-15,10.69417953491211
2013-10-16,10.872798919677734
2013-10-17,11.19686508178711
2013-10-18,11.184106826782227
2013-10-21,11.082038879394531
2013-10-22,11.071831703186035
2013-10-23,10.870247840881348
2013-10-24,10.775835037231445
2013-10-25,10.82431697845459
2013-10-28,10.870247840881348
2013-10-29,10.750317573547363
2013-10-30,10.783490180969238
2013-10-31,10.865143775939941
2013-11-01,10.668663024902344
2013-11-04,10.923832893371582
2013-11-05,10.893213272094727
2013-11-06,10.760523796081543
2013-11-07,10.622732162475586
2013-11-08,11.130520820617676
2013-11-11,10.819212913513184
2013-11-12,10.870247840881348
2013-11-13,10.852386474609375
2013-11-14,10.844731330871582
2013-11-15,10.75286865234375
2013-11-18,10.809006690979004
2013-11-19,10.74776554107666
2013-11-20,10.837075233459473
2013-11-21,11.008039474487305
2013-11-22,11.064176559448242
2013-11-25,10.982522010803223
2013-11-26,11.347415924072266
2013-11-27,11.47244930267334
2013-11-29,11.52603530883789
2013-12-02,11.760790824890137
2013-12-03,11.674033164978027
2013-12-04,11.423967361450195
2013-12-05,11.469897270202637
2013-12-06,11.439276695251465
2013-12-09,11.367829322814941
2013-12-10,11.316795349121094
2013-12-11,11.380587577819824
2013-12-12,11.444379806518555
2013-12-13,11.355071067810059
2013-12-16,11.500517845153809
2013-12-17,11.242795944213867
2013-12-18,11.242795944213867
2013-12-19,11.214727401733398
2013-12-20,11.418863296508789
2013-12-23,11.597481727600098
2013-12-24,11.648515701293945
2013-12-26,11.556654930114746
2013-12-27,11.518380165100098
2013-12-30,11.393345832824707
2013-12-31,11.296381950378418
2014-01-02,11.34231185913086
2014-01-03,11.462242126464844
2014-01-06,11.275967597961426
2014-01-07,11.4137601852417
2014-01-08,11.39589786529541
2014-01-09,11.497965812683105
2014-01-10,11.480104446411133
2014-01-13,11.4137601852417
2014-01-14,11.436724662780762
2014-01-15,11.408656120300293
2014-01-16,11.411208152770996
2014-01-17,11.32444953918457
2014-01-21,11.26321029663086
2014-01-22,11.19176197052002
2014-01-23,11.184106826782227
2014-01-24,10.95700454711914
2014-01-27,10.798800468444824
2014-01-28,10.916177749633789
2014-01-29,10.763075828552246
2014-01-30,10.793696403503418
2014-01-31,10.696731567382812
2014-02-03,10.382872581481934
2014-02-04,10.250184059143066
2014-02-05,10.028185844421387
2014-02-06,9.97204875946045
2014-02-07,9.862325668334961
2014-02-10,9.9057035446167
2014-02-11,10.137908935546875
2014-02-12,10.109841346740723
2014-02-13,10.31142520904541
2014-02-14,10.0128755569458
2014-02-18,9.821497917175293
2014-02-19,9.882739067077637
2014-02-20,9.94908332824707
2014-02-21,9.775568008422852
2014-02-24,10.015427589416504
2014-02-25,9.880187034606934
2014-02-26,10.015427589416504
2014-02-27,10.104737281799316
2014-02-28,10.104737281799316
2014-03-03,10.153219223022461
2014-03-04,10.592111587524414
2014-03-05,10.722249031066895
2014-03-06,10.770730972290039
2014-03-07,10.760523796081543
2014-03-10,10.839627265930176
2014-03-11,10.696731567382812
2014-03-12,10.584457397460938
2014-03-13,10.352252006530762
2014-03-14,10.423700332641602
2014-03-17,10.558939933776855
2014-03-18,10.819212913513184
2014-03-19,10.849834442138672
2014-03-20,10.97486686706543
2014-03-21,11.242795944213867
2014-03-24,11.04121208190918
2014-03-25,10.951902389526367
2014-03-26,10.921281814575195
2014-03-27,11.036108016967773
2014-03-28,11.053970336914062
2014-03-31,11.135623931884766
2014-04-01,11.240243911743164
2014-04-02,11.291277885437012
2014-04-03,11.201969146728516
2014-04-04,10.949350357055664
2014-04-07,10.972315788269043
2014-04-08,11.036108016967773
2014-04-09,11.043763160705566
2014-04-10,10.893213272094727
2014-04-11,10.801351547241211
2014-04-14,10.837075233459473
2014-04-15,10.875350952148438
2014-04-16,10.745214462280273
2014-04-17,10.816661834716797
2014-04-21,10.88300609588623
2014-04-22,11.043763160705566
2014-04-23,10.982522010803223
2014-04-24,11.122865676879883
2014-04-25,11.135623931884766
2014-04-28,11.094797134399414
2014-04-29,10.81155776977539
2014-04-30,10.844731330871582
2014-05-01,10.691628456115723
2014-05-02,10.612525939941406
2014-05-05,10.53342342376709
2014-05-06,10.357356071472168
2014-05-07,10.52066421508789
2014-05-08,10.349699974060059
2014-05-09,10.308873176574707
2014-05-12,10.691628456115723
2014-05-13,10.431355476379395
2014-05-14,10.558939933776855
2014-05-15,10.635491371154785
2014-05-16,10.831972122192383
2014-05-19,11.002936363220215
2014-05-20,10.979970932006836
2014-05-21,11.074383735656738
2014-05-22,11.171347618103027
2014-05-23,11.19686508178711
2014-05-27,11.462242126464844
2014-05-28,11.446931838989258
2014-05-29,12.018512725830078
2014-05-30,11.96747875213623
2014-06-02,12.128235816955566
2014-06-03,13.811973571777344
2014-06-04,13.7792329788208
2014-06-05,14.368569374084473
2014-06-06,14.377923011779785
2014-06-09,14.111318588256836
2014-06-10,13.863424301147461
2014-06-11,13.61552906036377
2014-06-12,13.376988410949707
2014-06-13,13.330215454101562
2014-06-16,13.517306327819824
2014-06-17,13.423761367797852
2014-06-18,13.821328163146973
2014-06-19,14.148736953735352
2014-06-20,14.317118644714355
2014-06-23,14.466791152954102
2014-06-24,14.335827827453613
2014-06-25,14.321796417236328
2014-06-26,14.349860191345215
2014-06-27,14.452759742736816
2014-06-30,14.53695011138916
2014-07-01,15.056126594543457
2014-07-02,15.565949440002441
2014-07-03,15.509821891784668
2014-07-07,15.299345016479492
2014-07-08,15.201123237609863
2014-07-09,15.014032363891602
2014-07-10,14.798876762390137
2014-07-11,14.504210472106934
2014-07-14,14.574369430541992
2014-07-15,14.382600784301758
2014-07-16,14.490178108215332
2014-07-17,14.971936225891113
2014-07-18,15.168381690979004
2014-07-21,15.187090873718262
2014-07-22,15.43966293334961
2014-07-23,15.500468254089355
2014-07-24,15.37885856628418
2014-07-25,15.261926651000977
2014-07-28,15.519177436828613
2014-07-29,15.416276931762695
2014-07-30,15.664172172546387
2014-07-31,15.402244567871094
2014-08-01,15.350794792175293
2014-08-04,15.579980850219727
2014-08-05,15.622076988220215
2014-08-06,15.682881355285645
2014-08-07,15.715621948242188
2014-08-08,15.383536338806152
2014-08-11,16.183349609375
2014-08-12,16.000934600830078
2014-08-13,16.351730346679688
2014-08-14,16.13657569885254
2014-08-15,16.164640426635742
2014-08-18,16.543498992919922
2014-08-19,16.669784545898438
2014-08-20,16.7165584564209
2014-08-21,16.660430908203125
2014-08-22,16.43592071533203
2014-08-25,16.178672790527344
2014-08-26,16.566884994506836
2014-08-27,16.379793167114258
2014-08-28,16.234798431396484
2014-08-29,16.370439529418945
2014-09-02,16.730588912963867
2014-09-03,16.520111083984375
2014-09-04,16.05706214904785
2014-09-05,16.080448150634766
2014-09-08,16.1693172454834
2014-09-09,15.98690414428711
2014-09-10,16.398502349853516
2014-09-11,16.524789810180664
2014-09-12,16.234798431396484
2014-09-15,15.90271282196045
2014-09-16,16.230121612548828
2014-09-17,16.403181076049805
2014-09-18,16.42656707763672
2014-09-19,16.206735610961914
2014-09-22,16.13657569885254
2014-09-23,16.19738006591797
2014-09-24,16.36576271057129
2014-09-25,16.10383415222168
2014-09-26,16.13657569885254
2014-09-29,16.43592071533203
2014-09-30,16.276893615722656
2014-10-01,15.89335823059082
2014-10-02,16.141254425048828
2014-10-03,16.248830795288086
2014-10-06,16.094480514526367
2014-10-07,15.977548599243164
2014-10-08,16.40785789489746
2014-10-09,16.183349609375
2014-10-10,16.099157333374023
2014-10-13,16.183349609375
2014-10-14,15.991580963134766
2014-10-15,15.944808006286621
2014-10-16,16.33302116394043
2014-10-17,16.099157333374023
2014-10-20,16.183349609375
2014-10-21,16.370439529418945
2014-10-22,16.356407165527344
2014-10-23,16.67913818359375
2014-10-24,16.538820266723633
2014-10-27,16.749298095703125
2014-10-28,17.563142776489258
2014-10-29,17.59120750427246
2014-10-30,17.717493057250977
2014-10-31,18.110383987426758
2014-11-03,17.703460693359375
2014-11-04,17.890552520751953
2014-11-05,17.84845733642578
2014-11-06,18.8306827545166
2014-11-07,18.372310638427734
2014-11-10,19.003742218017578
2014-11-11,19.003742218017578
2014-11-12,19.036483764648438
2014-11-13,18.956968307495117
2014-11-14,18.765201568603516
2014-11-17,18.27408790588379
2014-11-18,18.32086181640625
2014-11-19,18.054256439208984
2014-11-20,18.36295509338379
2014-11-21,18.133769989013672
2014-11-24,18.40505027770996
2014-11-25,18.44247055053711
2014-11-26,18.704397201538086
2014-11-28,18.43779182434082
2014-12-01,18.44247055053711
2014-12-02,18.638914108276367
2014-12-03,18.86342430114746
2014-12-04,18.868101119995117
2014-12-05,19.22825050354004
2014-12-08,19.083255767822266
2014-12-09,19.448081970214844
2014-12-10,19.279701232910156
2014-12-11,19.752105712890625
2014-12-12,19.83161735534668
2014-12-15,19.653881072998047
2014-12-16,19.990644454956055
2014-12-17,20.60804557800293
2014-12-18,21.010290145874023
2014-12-19,21.043031692504883
2014-12-22,21.19738006591797
2014-12-23,21.220766067504883
2014-12-24,21.225444793701172
2014-12-26,21.384471893310547
2014-12-29,21.183349609375
2014-12-30,21.06174087524414
2014-12-31,20.76239585876465
2015-01-02,20.201122283935547
2015-01-05,19.822263717651367
2015-01-06,19.532272338867188
2015-01-07,19.630495071411133
2015-01-08,19.90645408630371
2015-01-09,19.855005264282227
2015-01-12,19.625818252563477
2015-01-13,19.96725845336914
2015-01-14,20.556594848632812
2015-01-15,19.920486450195312
2015-01-16,20.631431579589844
2015-01-20,20.434986114501953
2015-01-21,20.03274154663086
2015-01-22,20.116931915283203
2015-01-23,20.16838264465332
2015-01-26,20.25257110595703
2015-01-27,20.247894287109375
2015-01-28,20.07483673095703
2015-01-29,20.41160011291504
2015-01-30,19.410663604736328
2015-02-02,19.733396530151367
2015-02-03,20.556594848632812
2015-02-04,20.383535385131836
2015-02-05,20.77174949645996
2015-02-06,20.54256248474121
2015-02-09,19.719364166259766
2015-02-10,19.30308723449707
2015-02-11,19.658559799194336
2015-02-12,19.10664176940918
2015-02-13,19.13470458984375
2015-02-17,19.30308723449707
2015-02-18,19.232927322387695
2015-02-19,19.405986785888672
2015-02-20,19.368568420410156
2015-02-23,20.308700561523438
2015-02-24,20.130964279174805
2015-02-25,20.299345016479492
2015-02-26,20.626754760742188
2015-02-27,20.612722396850586
2015-03-02,21.206735610961914
2015-03-03,20.823198318481445
2015-03-04,20.79981231689453
2015-03-05,20.912067413330078
2015-03-06,20.505144119262695
2015-03-09,20.54256248474121
2015-03-10,20.173059463500977
