,FNX
2011-02-09,34.529998779296875
2011-02-10,34.709999084472656
2011-02-11,35.09000015258789
2011-02-14,35.209999084472656
2011-02-15,35.040000915527344
2011-02-16,35.349998474121094
2011-02-17,35.599998474121094
2011-02-18,35.599998474121094
2011-02-22,34.709999084472656
2011-02-23,34.13999938964844
2011-02-24,34.150001525878906
2011-02-25,34.86000061035156
2011-02-28,34.880001068115234
2011-03-01,34.279998779296875
2011-03-02,34.529998779296875
2011-03-03,35.29999923706055
2011-03-04,35.060001373291016
2011-03-07,34.540000915527344
2011-03-08,35.02000045776367
2011-03-09,34.91999816894531
2011-03-10,34.209999084472656
2011-03-11,34.439998626708984
2011-03-14,34.290000915527344
2011-03-15,34.0
2011-03-16,33.72999954223633
2011-03-17,33.880001068115234
2011-03-18,34.04999923706055
2011-03-21,34.84000015258789
2011-03-22,34.58000183105469
2011-03-23,34.59000015258789
2011-03-24,34.939998626708984
2011-03-25,35.22999954223633
2011-03-28,35.04999923706055
2011-03-29,35.400001525878906
2011-03-30,35.810001373291016
2011-03-31,35.95000076293945
2011-04-01,36.20000076293945
2011-04-04,36.2400016784668
2011-04-05,36.43000030517578
2011-04-06,36.40999984741211
2011-04-07,36.209999084472656
2011-04-08,35.900001525878906
2011-04-11,35.59000015258789
2011-04-12,35.189998626708984
2011-04-13,35.36000061035156
2011-04-14,35.29999923706055
2011-04-15,35.59000015258789
2011-04-18,34.95000076293945
2011-04-19,35.13999938964844
2011-04-20,35.79999923706055
2011-04-21,36.04999923706055
2011-04-25,36.0
2011-04-26,36.38999938964844
2011-04-27,36.59000015258789
2011-04-28,36.61000061035156
2011-04-29,36.65999984741211
2011-05-02,36.41999816894531
2011-05-03,36.04999923706055
2011-05-04,35.79999923706055
2011-05-05,35.68000030517578
2011-05-06,35.86000061035156
2011-05-09,36.15999984741211
2011-05-10,36.58000183105469
2011-05-11,36.13999938964844
2011-05-12,36.45000076293945
2011-05-13,36.040000915527344
2011-05-16,35.63999938964844
2011-05-17,35.38999938964844
2011-05-18,35.900001525878906
2011-05-19,35.95000076293945
2011-05-20,35.77000045776367
2011-05-23,35.15999984741211
2011-05-24,35.029998779296875
2011-05-25,35.279998779296875
2011-05-26,35.61000061035156
2011-05-27,35.86000061035156
2011-05-31,36.189998626708984
2011-06-01,35.33000183105469
2011-06-02,35.29999923706055
2011-06-03,34.77000045776367
2011-06-06,34.2400016784668
2011-06-07,34.38999938964844
2011-06-08,34.04999923706055
2011-06-09,34.220001220703125
2011-06-10,33.72999954223633
2011-06-13,33.70000076293945
2011-06-14,34.349998474121094
2011-06-15,33.84000015258789
2011-06-16,33.77000045776367
2011-06-17,33.869998931884766
2011-06-20,34.18000030517578
2011-06-21,34.77000045776367
2011-06-22,34.599998474121094
2011-06-23,34.650001525878906
2011-06-24,34.400001525878906
2011-06-27,34.619998931884766
2011-06-28,35.15999984741211
2011-06-29,35.400001525878906
2011-06-30,35.650001525878906
2011-07-01,36.279998779296875
2011-07-05,36.31999969482422
2011-07-06,36.45000076293945
2011-07-07,36.939998626708984
2011-07-08,36.689998626708984
2011-07-11,35.88999938964844
2011-07-12,35.720001220703125
2011-07-13,35.86000061035156
2011-07-14,35.380001068115234
2011-07-15,35.529998779296875
2011-07-18,35.060001373291016
2011-07-19,35.790000915527344
2011-07-20,35.72999954223633
2011-07-21,36.060001373291016
2011-07-22,36.08000183105469
2011-07-25,35.75
2011-07-26,35.5
2011-07-27,34.5099983215332
2011-07-28,34.22999954223633
2011-07-29,34.18000030517578
2011-08-01,33.91999816894531
2011-08-02,32.88999938964844
2011-08-03,33.060001373291016
2011-08-04,31.040000915527344
2011-08-05,30.600000381469727
2011-08-08,28.1200008392334
2011-08-09,29.850000381469727
2011-08-10,28.719999313354492
2011-08-11,30.290000915527344
2011-08-12,30.440000534057617
2011-08-15,31.280000686645508
2011-08-16,30.799999237060547
2011-08-17,30.56999969482422
2011-08-18,28.889999389648438
2011-08-19,28.3799991607666
2011-08-22,28.40999984741211
2011-08-23,29.649999618530273
2011-08-24,30.1200008392334
2011-08-25,29.440000534057617
2011-08-26,30.209999084472656
2011-08-29,31.510000228881836
2011-08-30,31.649999618530273
2011-08-31,31.729999542236328
2011-09-01,31.1299991607666
2011-09-02,30.15999984741211
2011-09-06,29.8799991607666
2011-09-07,31.06999969482422
2011-09-08,30.510000228881836
2011-09-09,29.729999542236328
2011-09-12,29.889999389648438
2011-09-13,30.3799991607666
2011-09-14,31.010000228881836
2011-09-15,31.399999618530273
2011-09-16,31.40999984741211
2011-09-19,31.059999465942383
2011-09-20,30.6200008392334
2011-09-21,29.520000457763672
2011-09-22,28.530000686645508
2011-09-23,28.860000610351562
2011-09-26,29.5
2011-09-27,29.90999984741211
2011-09-28,28.959999084472656
2011-09-29,29.309999465942383
2011-09-30,28.469999313354492
2011-10-03,27.170000076293945
2011-10-04,28.360000610351562
2011-10-05,29.010000228881836
2011-10-06,29.760000228881836
2011-10-07,29.280000686645508
2011-10-10,30.399999618530273
2011-10-11,30.489999771118164
2011-10-12,30.989999771118164
2011-10-13,30.959999084472656
2011-10-14,31.530000686645508
2011-10-17,30.59000015258789
2011-10-18,31.350000381469727
2011-10-19,30.850000381469727
2011-10-20,31.040000915527344
2011-10-21,31.770000457763672
2011-10-24,32.77000045776367
2011-10-25,31.989999771118164
2011-10-26,32.470001220703125
2011-10-27,33.939998626708984
2011-10-28,33.79999923706055
2011-10-31,32.880001068115234
2011-11-01,31.770000457763672
2011-11-02,32.4900016784668
2011-11-03,33.310001373291016
2011-11-04,33.31999969482422
2011-11-07,33.27000045776367
2011-11-08,33.68000030517578
2011-11-09,32.220001220703125
2011-11-10,32.52000045776367
2011-11-11,33.2599983215332
2011-11-14,32.939998626708984
2011-11-15,33.2599983215332
2011-11-16,32.75
2011-11-17,31.969999313354492
2011-11-18,32.040000915527344
2011-11-21,31.3700008392334
2011-11-22,31.190000534057617
2011-11-23,30.309999465942383
2011-11-25,30.110000610351562
2011-11-28,31.25
2011-11-29,31.350000381469727
2011-11-30,33.029998779296875
2011-12-01,32.810001373291016
2011-12-02,32.88999938964844
2011-12-05,33.369998931884766
2011-12-06,33.29999923706055
2011-12-07,33.209999084472656
2011-12-08,32.130001068115234
2011-12-09,33.0
2011-12-12,32.41999816894531
2011-12-13,31.739999771118164
2011-12-14,31.209999084472656
2011-12-15,31.489999771118164
2011-12-16,31.84000015258789
2011-12-19,31.219999313354492
2011-12-20,32.439998626708984
2011-12-21,32.45000076293945
2011-12-22,32.75
2011-12-23,32.91999816894531
2011-12-27,33.0
2011-12-28,32.349998474121094
2011-12-29,32.79999923706055
2011-12-30,32.619998931884766
2012-01-03,33.02000045776367
2012-01-04,32.93000030517578
2012-01-05,33.150001525878906
2012-01-06,33.099998474121094
2012-01-09,33.31999969482422
2012-01-10,33.7599983215332
2012-01-11,33.79999923706055
2012-01-12,33.880001068115234
2012-01-13,33.56999969482422
2012-01-17,33.59000015258789
2012-01-18,34.2400016784668
2012-01-19,34.4900016784668
2012-01-20,34.459999084472656
2012-01-23,34.52000045776367
2012-01-24,34.63999938964844
2012-01-25,35.0099983215332
2012-01-26,34.70000076293945
2012-01-27,34.939998626708984
2012-01-30,34.83000183105469
2012-01-31,34.619998931884766
2012-02-01,35.34000015258789
2012-02-02,35.33000183105469
2012-02-03,36.02000045776367
2012-02-06,35.93000030517578
2012-02-07,35.95000076293945
2012-02-08,36.040000915527344
2012-02-09,36.08000183105469
2012-02-10,35.63999938964844
2012-02-13,35.939998626708984
2012-02-14,35.91999816894531
2012-02-15,35.75
2012-02-16,36.45000076293945
2012-02-17,36.43000030517578
2012-02-21,36.29999923706055
2012-02-22,36.11000061035156
2012-02-23,36.38999938964844
2012-02-24,36.43000030517578
2012-02-27,36.43000030517578
2012-02-28,36.43000030517578
2012-02-29,36.13999938964844
2012-03-01,36.369998931884766
2012-03-02,36.0
2012-03-05,35.81999969482422
2012-03-06,35.099998474121094
2012-03-07,35.5
2012-03-08,36.0
2012-03-09,36.40999984741211
2012-03-12,36.209999084472656
2012-03-13,36.91999816894531
2012-03-14,36.689998626708984
2012-03-15,37.08000183105469
2012-03-16,37.040000915527344
2012-03-19,37.18000030517578
2012-03-20,36.869998931884766
2012-03-21,36.790000915527344
2012-03-22,36.380001068115234
2012-03-23,36.70000076293945
2012-03-26,37.2599983215332
2012-03-27,37.04999923706055
2012-03-28,36.849998474121094
2012-03-29,36.790000915527344
2012-03-30,36.689998626708984
2012-04-02,36.91999816894531
2012-04-03,36.939998626708984
2012-04-04,36.41999816894531
2012-04-05,36.2599983215332
2012-04-09,35.81999969482422
2012-04-10,34.869998931884766
2012-04-11,35.2599983215332
2012-04-12,36.02000045776367
2012-04-13,35.470001220703125
2012-04-16,35.459999084472656
2012-04-17,36.13999938964844
2012-04-18,36.060001373291016
2012-04-19,35.880001068115234
2012-04-20,35.959999084472656
2012-04-23,35.54999923706055
2012-04-24,35.560001373291016
2012-04-25,36.189998626708984
2012-04-26,36.54999923706055
2012-04-27,36.84000015258789
2012-04-30,36.47999954223633
2012-05-01,36.58000183105469
2012-05-02,36.560001373291016
2012-05-03,35.97999954223633
2012-05-04,35.310001373291016
2012-05-07,35.290000915527344
2012-05-08,35.099998474121094
2012-05-09,34.900001525878906
2012-05-10,34.9900016784668
2012-05-11,34.97999954223633
2012-05-14,34.540000915527344
2012-05-15,34.380001068115234
2012-05-16,34.130001068115234
2012-05-17,33.189998626708984
2012-05-18,32.81999969482422
2012-05-21,33.63999938964844
2012-05-22,33.689998626708984
2012-05-23,33.93000030517578
2012-05-24,34.040000915527344
2012-05-25,33.9900016784668
2012-05-29,34.45000076293945
2012-05-30,33.79999923706055
2012-05-31,33.630001068115234
2012-06-01,32.540000915527344
2012-06-04,32.369998931884766
2012-06-05,32.75
2012-06-06,33.540000915527344
2012-06-07,33.439998626708984
2012-06-08,33.689998626708984
2012-06-11,33.06999969482422
2012-06-12,33.43000030517578
2012-06-13,32.91999816894531
2012-06-14,33.11000061035156
2012-06-15,33.52000045776367
2012-06-18,33.720001220703125
2012-06-19,34.18000030517578
2012-06-20,34.15999984741211
2012-06-21,33.099998474121094
2012-06-22,33.310001373291016
2012-06-25,32.63999938964844
2012-06-26,32.779998779296875
2012-06-27,33.13999938964844
2012-06-28,33.31999969482422
2012-06-29,34.290000915527344
2012-07-02,34.630001068115234
2012-07-03,35.02000045776367
2012-07-05,35.13999938964844
2012-07-06,34.619998931884766
2012-07-09,34.470001220703125
2012-07-10,34.130001068115234
2012-07-11,33.959999084472656
2012-07-12,33.77000045776367
2012-07-13,34.349998474121094
2012-07-16,34.040000915527344
2012-07-17,34.25
2012-07-18,34.52000045776367
2012-07-19,34.54999923706055
2012-07-20,34.16999816894531
2012-07-23,33.75
2012-07-24,33.2400016784668
2012-07-25,33.18000030517578
2012-07-26,33.63999938964844
2012-07-27,34.439998626708984
2012-07-30,34.34000015258789
2012-07-31,34.15999984741211
2012-08-01,33.7400016784668
2012-08-02,33.43000030517578
2012-08-03,34.150001525878906
2012-08-06,34.349998474121094
2012-08-07,34.70000076293945
2012-08-08,34.790000915527344
2012-08-09,34.88999938964844
2012-08-10,34.900001525878906
2012-08-13,34.7400016784668
2012-08-14,34.630001068115234
2012-08-15,34.88999938964844
2012-08-16,35.2599983215332
2012-08-17,35.47999954223633
2012-08-20,35.380001068115234
2012-08-21,35.47999954223633
2012-08-22,35.279998779296875
2012-08-23,34.97999954223633
2012-08-24,35.02000045776367
2012-08-27,34.97999954223633
2012-08-28,35.130001068115234
2012-08-29,35.18000030517578
2012-08-30,34.88999938964844
2012-08-31,35.02000045776367
2012-09-04,35.369998931884766
2012-09-05,35.41999816894531
2012-09-06,36.16999816894531
2012-09-07,36.380001068115234
2012-09-10,36.22999954223633
2012-09-11,36.2599983215332
2012-09-12,36.41999816894531
2012-09-13,36.86000061035156
2012-09-14,37.290000915527344
2012-09-17,36.869998931884766
2012-09-18,36.58000183105469
2012-09-19,36.72999954223633
2012-09-20,36.529998779296875
2012-09-21,36.560001373291016
2012-09-24,36.41999816894531
2012-09-25,35.810001373291016
2012-09-26,35.650001525878906
2012-09-27,35.97999954223633
2012-09-28,35.84000015258789
2012-10-01,35.70000076293945
2012-10-02,35.83000183105469
2012-10-03,35.790000915527344
2012-10-04,36.130001068115234
2012-10-05,36.130001068115234
2012-10-08,36.06999969482422
2012-10-09,35.66999816894531
2012-10-10,35.4900016784668
2012-10-11,35.630001068115234
2012-10-12,35.41999816894531
2012-10-15,35.65999984741211
2012-10-16,36.09000015258789
2012-10-17,36.47999954223633
2012-10-18,36.40999984741211
2012-10-19,35.7599983215332
2012-10-22,35.689998626708984
2012-10-23,35.470001220703125
2012-10-24,35.349998474121094
2012-10-25,35.459999084472656
2012-10-26,35.40999984741211
2012-10-31,35.54999923706055
2012-11-01,36.38999938964844
2012-11-02,35.790000915527344
2012-11-05,36.0
2012-11-06,36.380001068115234
2012-11-07,35.459999084472656
2012-11-08,35.0
2012-11-09,35.11000061035156
2012-11-12,35.08000183105469
2012-11-13,34.970001220703125
2012-11-14,34.34000015258789
2012-11-15,34.220001220703125
2012-11-16,34.38999938964844
2012-11-19,35.150001525878906
2012-11-20,35.25
2012-11-21,35.380001068115234
2012-11-23,35.75
2012-11-26,35.779998779296875
2012-11-27,35.709999084472656
2012-11-28,36.060001373291016
2012-11-29,36.310001373291016
2012-11-30,36.2400016784668
2012-12-03,36.130001068115234
2012-12-04,36.130001068115234
2012-12-05,36.33000183105469
2012-12-06,36.29999923706055
2012-12-07,36.33000183105469
2012-12-10,36.540000915527344
2012-12-11,36.790000915527344
2012-12-12,36.709999084472656
2012-12-13,36.52000045776367
2012-12-14,36.459999084472656
2012-12-17,36.83000183105469
2012-12-18,37.459999084472656
2012-12-19,37.43000030517578
2012-12-20,37.630001068115234
2012-12-21,37.11000061035156
2012-12-24,36.93000030517578
2012-12-26,36.65999984741211
2012-12-27,36.59000015258789
2012-12-28,36.310001373291016
2012-12-31,36.880001068115234
2013-01-02,38.029998779296875
2013-01-03,38.060001373291016
2013-01-04,38.31999969482422
2013-01-07,38.18000030517578
2013-01-08,38.02000045776367
2013-01-09,38.18000030517578
2013-01-10,38.2599983215332
2013-01-11,38.220001220703125
2013-01-14,38.279998779296875
2013-01-15,38.540000915527344
2013-01-16,38.470001220703125
2013-01-17,38.84000015258789
2013-01-18,38.97999954223633
2013-01-22,39.25
2013-01-23,39.29999923706055
2013-01-24,39.540000915527344
2013-01-25,39.86000061035156
2013-01-28,39.81999969482422
2013-01-29,39.7400016784668
2013-01-30,39.41999816894531
2013-01-31,39.709999084472656
2013-02-01,40.0099983215332
2013-02-04,39.59000015258789
2013-02-05,39.939998626708984
2013-02-06,40.099998474121094
2013-02-07,40.15999984741211
2013-02-08,40.45000076293945
2013-02-11,40.38999938964844
2013-02-12,40.56999969482422
2013-02-13,40.72999954223633
2013-02-14,40.90999984741211
2013-02-15,40.84000015258789
2013-02-19,41.20000076293945
2013-02-20,40.36000061035156
2013-02-21,39.880001068115234
2013-02-22,40.349998474121094
2013-02-25,39.380001068115234
2013-02-26,39.619998931884766
2013-02-27,40.209999084472656
2013-02-28,40.150001525878906
2013-03-01,40.029998779296875
2013-03-04,40.15999984741211
2013-03-05,40.70000076293945
2013-03-06,40.779998779296875
2013-03-07,40.9900016784668
2013-03-08,41.369998931884766
2013-03-11,41.45000076293945
2013-03-12,41.400001525878906
2013-03-13,41.59000015258789
2013-03-14,41.959999084472656
2013-03-15,41.88999938964844
2013-03-18,41.77000045776367
2013-03-19,41.65999984741211
2013-03-20,42.08000183105469
2013-03-21,41.560001373291016
2013-03-22,41.709999084472656
2013-03-25,41.599998474121094
2013-03-26,41.81999969482422
2013-03-27,41.93000030517578
2013-03-28,42.15999984741211
2013-04-01,41.58000183105469
2013-04-02,41.29999923706055
2013-04-03,40.65999984741211
2013-04-04,40.84000015258789
2013-04-05,40.88999938964844
2013-04-08,41.22999954223633
2013-04-09,41.20000076293945
2013-04-10,41.81999969482422
2013-04-11,41.9900016784668
2013-04-12,41.810001373291016
2013-04-15,40.25
2013-04-16,40.91999816894531
2013-04-17,40.20000076293945
2013-04-18,39.93000030517578
2013-04-19,40.400001525878906
2013-04-22,40.54999923706055
2013-04-23,41.06999969482422
2013-04-24,41.20000076293945
2013-04-25,41.40999984741211
2013-04-26,41.18000030517578
2013-04-29,41.4900016784668
2013-04-30,41.869998931884766
2013-05-01,41.08000183105469
2013-05-02,41.4900016784668
2013-05-03,42.15999984741211
2013-05-06,42.369998931884766
2013-05-07,42.79999923706055
2013-05-08,42.81999969482422
2013-05-09,42.81999969482422
2013-05-10,43.08000183105469
2013-05-13,42.970001220703125
2013-05-14,43.459999084472656
2013-05-15,43.66999816894531
2013-05-16,43.45000076293945
2013-05-17,43.880001068115234
2013-05-20,43.93000030517578
2013-05-21,44.02000045776367
2013-05-22,43.34000015258789
2013-05-23,43.310001373291016
2013-05-24,43.15999984741211
2013-05-28,43.56999969482422
2013-05-29,43.369998931884766
2013-05-30,43.630001068115234
2013-05-31,43.290000915527344
2013-06-03,43.130001068115234
2013-06-04,42.86000061035156
2013-06-05,42.18000030517578
2013-06-06,42.63999938964844
2013-06-07,43.189998626708984
2013-06-10,43.2400016784668
2013-06-11,42.720001220703125
2013-06-12,42.310001373291016
2013-06-13,43.08000183105469
2013-06-14,42.869998931884766
2013-06-17,43.119998931884766
2013-06-18,43.4900016784668
2013-06-19,42.90999984741211
2013-06-20,41.83000183105469
2013-06-21,41.560001373291016
2013-06-24,41.06999969482422
2013-06-25,41.529998779296875
2013-06-26,41.779998779296875
2013-06-27,42.36000061035156
2013-06-28,42.25
2013-07-01,42.70000076293945
2013-07-02,42.630001068115234
2013-07-03,42.66999816894531
2013-07-05,43.29999923706055
2013-07-08,43.380001068115234
2013-07-09,43.880001068115234
2013-07-10,43.869998931884766
2013-07-11,44.36000061035156
2013-07-12,44.40999984741211
2013-07-15,44.650001525878906
2013-07-16,44.349998474121094
2013-07-17,44.5
2013-07-18,44.900001525878906
2013-07-19,44.93000030517578
2013-07-22,45.08000183105469
2013-07-23,45.119998931884766
2013-07-24,44.83000183105469
2013-07-25,45.040000915527344
2013-07-26,44.83000183105469
2013-07-29,44.630001068115234
2013-07-30,44.720001220703125
2013-07-31,45.0
2013-08-01,46.02000045776367
2013-08-02,45.849998474121094
2013-08-05,45.83000183105469
2013-08-06,45.369998931884766
2013-08-07,45.04999923706055
2013-08-08,45.27000045776367
2013-08-09,45.25
2013-08-12,45.41999816894531
2013-08-13,45.400001525878906
2013-08-14,45.029998779296875
2013-08-15,44.34000015258789
2013-08-16,44.25
2013-08-19,43.90999984741211
2013-08-20,44.45000076293945
2013-08-21,44.02000045776367
2013-08-22,44.47999954223633
2013-08-23,44.54999923706055
2013-08-26,44.56999969482422
2013-08-27,43.630001068115234
2013-08-28,43.810001373291016
2013-08-29,44.02000045776367
2013-08-30,43.369998931884766
2013-09-03,43.31999969482422
2013-09-04,43.77000045776367
2013-09-05,43.86000061035156
2013-09-06,43.86000061035156
2013-09-09,44.58000183105469
2013-09-10,45.060001373291016
2013-09-11,45.15999984741211
2013-09-12,44.970001220703125
2013-09-13,45.189998626708984
2013-09-16,45.41999816894531
2013-09-17,45.7599983215332
2013-09-18,46.209999084472656
2013-09-19,46.119998931884766
2013-09-20,45.70000076293945
2013-09-23,45.529998779296875
2013-09-24,45.68000030517578
2013-09-25,45.72999954223633
2013-09-26,46.0
2013-09-27,45.779998779296875
2013-09-30,45.86000061035156
2013-10-01,46.5099983215332
2013-10-02,46.38999938964844
2013-10-03,46.08000183105469
2013-10-04,46.380001068115234
2013-10-07,45.83000183105469
2013-10-08,45.209999084472656
2013-10-09,45.09000015258789
2013-10-10,46.08000183105469
2013-10-11,46.540000915527344
2013-10-14,46.75
2013-10-15,46.279998779296875
2013-10-16,46.83000183105469
2013-10-17,47.16999816894531
2013-10-18,47.65999984741211
2013-10-21,47.65999984741211
2013-10-22,47.95000076293945
2013-10-23,47.689998626708984
2013-10-24,47.790000915527344
2013-10-25,47.900001525878906
2013-10-28,47.93000030517578
2013-10-29,48.189998626708984
2013-10-30,47.779998779296875
2013-10-31,47.689998626708984
2013-11-01,47.66999816894531
2013-11-04,48.18000030517578
2013-11-05,47.93000030517578
2013-11-06,47.939998626708984
2013-11-07,47.06999969482422
2013-11-08,47.91999816894531
2013-11-11,48.16999816894531
2013-11-12,48.16999816894531
2013-11-13,48.72999954223633
2013-11-14,48.869998931884766
2013-11-15,49.02000045776367
2013-11-18,48.5
2013-11-19,48.2400016784668
2013-11-20,48.2400016784668
2013-11-21,48.779998779296875
2013-11-22,48.97999954223633
2013-11-25,48.81999969482422
2013-11-26,48.900001525878906
2013-11-27,48.93000030517578
2013-11-29,48.86000061035156
2013-12-02,48.83000183105469
2013-12-03,48.54999923706055
2013-12-04,48.47999954223633
2013-12-05,48.459999084472656
2013-12-06,48.880001068115234
2013-12-09,48.90999984741211
2013-12-10,48.75
2013-12-11,47.939998626708984
2013-12-12,47.959999084472656
2013-12-13,48.18000030517578
2013-12-16,48.689998626708984
2013-12-17,48.599998474121094
2013-12-18,49.099998474121094
2013-12-19,48.77000045776367
2013-12-20,49.5
2013-12-23,49.90999984741211
2013-12-24,50.11000061035156
2013-12-26,50.130001068115234
2013-12-27,50.209999084472656
2013-12-30,50.27000045776367
2013-12-31,50.459999084472656
2014-01-02,49.86000061035156
2014-01-03,50.0099983215332
2014-01-06,49.61000061035156
2014-01-07,50.0
2014-01-08,50.16999816894531
2014-01-09,50.25
2014-01-10,50.599998474121094
2014-01-13,49.880001068115234
2014-01-14,50.5099983215332
2014-01-15,50.70000076293945
2014-01-16,50.65999984741211
2014-01-17,50.459999084472656
2014-01-21,50.68000030517578
2014-01-22,50.939998626708984
2014-01-23,50.47999954223633
2014-01-24,49.13999938964844
2014-01-27,48.77000045776367
2014-01-28,49.0
2014-01-29,48.52000045776367
2014-01-30,49.209999084472656
2014-01-31,48.93000030517578
2014-02-03,47.099998474121094
2014-02-04,47.59000015258789
2014-02-05,47.349998474121094
2014-02-06,48.0
2014-02-07,48.5099983215332
2014-02-10,48.4900016784668
2014-02-11,48.970001220703125
2014-02-12,49.209999084472656
2014-02-13,49.4900016784668
2014-02-14,49.810001373291016
2014-02-18,50.119998931884766
2014-02-19,49.7400016784668
2014-02-20,50.119998931884766
2014-02-21,50.31999969482422
2014-02-24,50.599998474121094
2014-02-25,50.5099983215332
2014-02-26,50.849998474121094
2014-02-27,51.04999923706055
2014-02-28,51.040000915527344
2014-03-03,50.7400016784668
2014-03-04,51.65999984741211
2014-03-05,51.54999923706055
2014-03-06,51.65999984741211
2014-03-07,51.849998474121094
2014-03-10,51.59000015258789
2014-03-11,51.150001525878906
2014-03-12,51.15999984741211
2014-03-13,50.66999816894531
2014-03-14,50.790000915527344
2014-03-17,51.20000076293945
2014-03-18,51.7400016784668
2014-03-19,51.41999816894531
2014-03-20,51.529998779296875
2014-03-21,51.54999923706055
2014-03-24,51.16999816894531
2014-03-25,51.09000015258789
2014-03-26,50.4900016784668
2014-03-27,50.33000183105469
2014-03-28,50.63999938964844
2014-03-31,51.470001220703125
2014-04-01,51.90999984741211
2014-04-02,52.16999816894531
2014-04-03,51.95000076293945
2014-04-04,51.029998779296875
2014-04-07,50.040000915527344
2014-04-08,50.310001373291016
2014-04-09,50.84000015258789
2014-04-10,49.79999923706055
2014-04-11,49.130001068115234
2014-04-14,49.349998474121094
2014-04-15,49.709999084472656
2014-04-16,50.2599983215332
2014-04-17,50.34000015258789
2014-04-21,50.43000030517578
2014-04-22,50.849998474121094
2014-04-23,50.810001373291016
2014-04-24,50.810001373291016
2014-04-25,50.27000045776367
2014-04-28,50.060001373291016
2014-04-29,50.22999954223633
2014-04-30,50.52000045776367
2014-05-01,50.599998474121094
2014-05-02,50.77000045776367
2014-05-05,50.7400016784668
2014-05-06,50.33000183105469
2014-05-07,50.560001373291016
2014-05-08,50.349998474121094
2014-05-09,50.45000076293945
2014-05-12,51.27000045776367
2014-05-13,51.099998474121094
2014-05-14,50.650001525878906
2014-05-15,50.150001525878906
2014-05-16,50.369998931884766
2014-05-19,50.650001525878906
2014-05-20,50.06999969482422
2014-05-21,50.34000015258789
2014-05-22,50.689998626708984
2014-05-23,50.97999954223633
2014-05-27,51.220001220703125
2014-05-28,51.189998626708984
2014-05-29,51.400001525878906
2014-05-30,51.290000915527344
2014-06-02,51.470001220703125
2014-06-03,51.439998626708984
2014-06-04,51.75
2014-06-05,52.2400016784668
2014-06-06,52.56999969482422
2014-06-09,52.84000015258789
2014-06-10,52.75
2014-06-11,52.529998779296875
2014-06-12,52.22999954223633
2014-06-13,52.349998474121094
2014-06-16,52.41999816894531
2014-06-17,52.869998931884766
2014-06-18,53.04999923706055
2014-06-19,53.099998474121094
2014-06-20,53.27000045776367
2014-06-23,53.2400016784668
2014-06-24,52.68000030517578
2014-06-25,53.02000045776367
2014-06-26,52.86000061035156
2014-06-27,53.189998626708984
2014-06-30,53.45000076293945
2014-07-01,53.869998931884766
2014-07-02,53.470001220703125
2014-07-03,53.86000061035156
2014-07-07,53.290000915527344
2014-07-08,52.90999984741211
2014-07-09,52.970001220703125
2014-07-10,52.68000030517578
2014-07-11,52.54999923706055
2014-07-14,52.75
2014-07-15,52.54999923706055
2014-07-16,52.459999084472656
2014-07-17,51.810001373291016
2014-07-18,52.47999954223633
2014-07-21,52.27000045776367
2014-07-22,52.630001068115234
2014-07-23,52.529998779296875
2014-07-24,52.52000045776367
2014-07-25,52.11000061035156
2014-07-28,51.9900016784668
2014-07-29,51.75
2014-07-30,51.77000045776367
2014-07-31,50.689998626708984
2014-08-01,50.5099983215332
2014-08-04,50.84000015258789
2014-08-05,50.56999969482422
2014-08-06,50.599998474121094
2014-08-07,50.38999938964844
2014-08-08,50.959999084472656
2014-08-11,51.209999084472656
2014-08-12,51.04999923706055
2014-08-13,51.43000030517578
2014-08-14,51.599998474121094
2014-08-15,51.630001068115234
2014-08-18,52.220001220703125
2014-08-19,52.61000061035156
2014-08-20,52.7400016784668
2014-08-21,52.790000915527344
2014-08-22,52.7599983215332
2014-08-25,52.939998626708984
2014-08-26,53.11000061035156
2014-08-27,53.11000061035156
2014-08-28,52.959999084472656
2014-08-29,53.189998626708984
2014-09-02,53.380001068115234
2014-09-03,53.2400016784668
2014-09-04,53.0
2014-09-05,53.209999084472656
2014-09-08,53.13999938964844
2014-09-09,52.7400016784668
2014-09-10,52.86000061035156
2014-09-11,53.09000015258789
2014-09-12,52.619998931884766
2014-09-15,52.40999984741211
2014-09-16,52.7400016784668
2014-09-17,52.709999084472656
2014-09-18,52.91999816894531
2014-09-19,52.560001373291016
2014-09-22,51.77000045776367
2014-09-23,51.20000076293945
2014-09-24,51.41999816894531
2014-09-25,50.68000030517578
2014-09-26,51.0
2014-09-29,50.7599983215332
2014-09-30,50.209999084472656
2014-10-01,49.40999984741211
2014-10-02,49.54999923706055
2014-10-03,49.900001525878906
2014-10-06,49.70000076293945
2014-10-07,48.959999084472656
2014-10-08,49.529998779296875
2014-10-09,48.400001525878906
2014-10-10,47.52000045776367
2014-10-13,46.939998626708984
2014-10-14,47.369998931884766
2014-10-15,47.439998626708984
2014-10-16,47.93000030517578
2014-10-17,48.27000045776367
2014-10-20,48.75
2014-10-21,49.869998931884766
2014-10-22,49.439998626708984
2014-10-23,50.150001525878906
2014-10-24,50.29999923706055
2014-10-27,50.2400016784668
2014-10-28,51.18000030517578
2014-10-29,50.97999954223633
2014-10-30,51.20000076293945
2014-10-31,51.84000015258789
2014-11-03,51.83000183105469
2014-11-04,51.630001068115234
2014-11-05,51.90999984741211
2014-11-06,52.220001220703125
2014-11-07,52.27000045776367
