,ACGL
2002-03-01,2.9455559253692627
2002-03-04,2.95444393157959
2002-03-05,2.983333110809326
2002-03-06,2.9777779579162598
2002-03-07,3.0299999713897705
2002-03-08,2.9666669368743896
2002-03-11,3.049999952316284
2002-03-12,3.0
2002-03-13,3.0155560970306396
2002-03-14,3.0255560874938965
2002-03-15,3.0299999713897705
2002-03-18,2.98888897895813
2002-03-19,2.934443950653076
2002-03-20,2.9388890266418457
2002-03-21,2.933332920074463
2002-03-22,2.880000114440918
2002-03-25,2.7899999618530273
2002-03-26,2.9066669940948486
2002-03-27,2.8611109256744385
2002-03-28,2.8677780628204346
2002-04-01,2.8333330154418945
2002-04-02,2.858889102935791
2002-04-03,2.972222089767456
2002-04-04,3.0444440841674805
2002-04-05,3.0722219944000244
2002-04-08,3.097778081893921
2002-04-09,3.0188889503479004
2002-04-10,3.0444440841674805
2002-04-11,3.0999999046325684
2002-04-12,3.1777780055999756
2002-04-15,3.1777780055999756
2002-04-16,3.2055559158325195
2002-04-17,3.2100000381469727
2002-04-18,3.2522220611572266
2002-04-19,3.222222089767456
2002-04-22,3.1911110877990723
2002-04-23,3.200000047683716
2002-04-24,3.217777967453003
2002-04-25,3.2166669368743896
2002-04-26,3.183332920074463
2002-04-29,3.1277780532836914
2002-04-30,3.2422220706939697
2002-05-01,3.334444046020508
2002-05-02,3.394443988800049
2002-05-03,3.3222219944000244
2002-05-06,3.194443941116333
2002-05-07,3.190000057220459
2002-05-08,3.2733330726623535
2002-05-09,3.218888998031616
2002-05-10,3.288888931274414
2002-05-13,3.4166669845581055
2002-05-14,3.4111111164093018
2002-05-15,3.3388888835906982
2002-05-16,3.3888890743255615
2002-05-17,3.3888890743255615
2002-05-20,3.352221965789795
2002-05-21,3.305556058883667
2002-05-22,3.2488889694213867
2002-05-23,3.3444440364837646
2002-05-24,3.299999952316284
2002-05-28,3.321110963821411
2002-05-29,3.23888897895813
2002-05-30,3.274444103240967
2002-05-31,3.299999952316284
2002-06-03,3.3222219944000244
2002-06-04,3.2755560874938965
2002-06-05,3.2833330631256104
2002-06-06,3.25
2002-06-07,3.2211110591888428
2002-06-10,3.2344439029693604
2002-06-11,3.212222099304199
2002-06-12,3.2200000286102295
2002-06-13,3.2588889598846436
2002-06-14,3.25
2002-06-17,3.3077778816223145
2002-06-18,3.288888931274414
2002-06-19,3.2233328819274902
2002-06-20,3.240000009536743
2002-06-21,3.2788889408111572
2002-06-24,3.1777780055999756
2002-06-25,3.0799999237060547
2002-06-26,3.027777910232544
2002-06-27,3.01111102104187
2002-06-28,3.1277780532836914
2002-07-01,3.144443988800049
2002-07-02,2.9866669178009033
2002-07-03,2.978888988494873
2002-07-05,3.0155560970306396
2002-07-08,3.055556058883667
2002-07-09,3.147778034210205
2002-07-10,2.9044439792633057
2002-07-11,2.9266669750213623
2002-07-12,2.8188889026641846
2002-07-15,2.7300000190734863
2002-07-16,2.8433330059051514
2002-07-17,2.6666669845581055
2002-07-18,2.6666669845581055
2002-07-19,2.6666669845581055
2002-07-22,2.711111068725586
2002-07-23,2.680000066757202
2002-07-24,2.777777910232544
2002-07-25,2.8122220039367676
2002-07-26,2.8788890838623047
2002-07-29,3.055556058883667
2002-07-30,2.9666669368743896
2002-07-31,2.993333101272583
2002-08-01,3.009999990463257
2002-08-02,3.038888931274414
2002-08-05,2.9055559635162354
2002-08-06,2.923332929611206
2002-08-07,3.00333309173584
2002-08-08,3.009999990463257
2002-08-09,3.0155560970306396
2002-08-12,2.982222080230713
2002-08-13,3.0688889026641846
2002-08-14,3.109999895095825
2002-08-15,3.066667079925537
2002-08-16,3.0755560398101807
2002-08-19,3.066667079925537
2002-08-20,3.1211109161376953
2002-08-21,3.1111109256744385
2002-08-22,3.105556011199951
2002-08-23,3.1122219562530518
2002-08-26,3.113332986831665
2002-08-27,3.118889093399048
2002-08-28,3.1044440269470215
2002-08-29,3.0888888835906982
2002-08-30,3.1122219562530518
2002-09-03,3.084444046020508
2002-09-04,3.069999933242798
2002-09-05,2.995556116104126
2002-09-06,3.0
2002-09-09,3.0444440841674805
2002-09-10,3.0999999046325684
2002-09-11,3.0222220420837402
2002-09-12,3.032222032546997
2002-09-13,3.0777781009674072
2002-09-16,3.0888888835906982
2002-09-17,3.0999999046325684
2002-09-18,3.0888888835906982
2002-09-19,3.0888888835906982
2002-09-20,3.144443988800049
2002-09-23,3.066667079925537
2002-09-24,3.0222220420837402
2002-09-25,3.0222220420837402
2002-09-26,3.1166670322418213
2002-09-27,3.109999895095825
2002-09-30,3.0999999046325684
2002-10-01,3.1111109256744385
2002-10-02,2.961111068725586
2002-10-03,2.950000047683716
2002-10-04,2.9555559158325195
2002-10-07,2.9533329010009766
2002-10-08,2.993333101272583
2002-10-09,2.9777779579162598
2002-10-10,2.9777779579162598
2002-10-11,2.983333110809326
2002-10-14,2.9555559158325195
2002-10-15,2.982222080230713
2002-10-16,3.0333330631256104
2002-10-17,2.9166669845581055
2002-10-18,2.9711110591888428
2002-10-21,2.98555588722229
2002-10-22,3.0344440937042236
2002-10-23,3.0333330631256104
2002-10-24,3.032222032546997
2002-10-25,3.0677781105041504
2002-10-28,3.1122219562530518
2002-10-29,3.105556011199951
2002-10-30,3.109999895095825
2002-10-31,3.1122219562530518
2002-11-01,3.1111109256744385
2002-11-04,3.0933330059051514
2002-11-05,3.074444055557251
2002-11-06,3.1077780723571777
2002-11-07,3.109999895095825
2002-11-08,3.055556058883667
2002-11-11,3.0855560302734375
2002-11-12,3.1700000762939453
2002-11-13,3.2233328819274902
2002-11-14,3.25
2002-11-15,3.3499999046325684
2002-11-18,3.4811110496520996
2002-11-19,3.430000066757202
2002-11-20,3.4100000858306885
2002-11-21,3.358889102935791
2002-11-22,3.3444440364837646
2002-11-25,3.3711109161376953
2002-11-26,3.3333330154418945
2002-11-27,3.3222219944000244
2002-11-29,3.3611109256744385
2002-12-02,3.444443941116333
2002-12-03,3.482222080230713
2002-12-04,3.6277780532836914
2002-12-05,3.644443988800049
2002-12-06,3.6211109161376953
2002-12-09,3.5999999046325684
2002-12-10,3.6288890838623047
2002-12-11,3.626667022705078
2002-12-12,3.5466670989990234
2002-12-13,3.4588890075683594
2002-12-16,3.4744439125061035
2002-12-17,3.402221918106079
2002-12-18,3.3722219467163086
2002-12-19,3.3833329677581787
2002-12-20,3.3888890743255615
2002-12-23,3.397778034210205
2002-12-24,3.425555944442749
2002-12-26,3.4322218894958496
2002-12-27,3.3877780437469482
2002-12-30,3.3433330059051514
2002-12-31,3.4633328914642334
2003-01-02,3.446666955947876
2003-01-03,3.4588890075683594
2003-01-06,3.425555944442749
2003-01-07,3.3788890838623047
2003-01-08,3.331110954284668
2003-01-09,3.3666670322418213
2003-01-10,3.355556011199951
2003-01-13,3.3677780628204346
2003-01-14,3.430000066757202
2003-01-15,3.4666669368743896
2003-01-16,3.5011110305786133
2003-01-17,3.4477779865264893
2003-01-21,3.4455559253692627
2003-01-22,3.4533329010009766
2003-01-23,3.5
2003-01-24,3.50333309173584
2003-01-27,3.4988889694213867
2003-01-28,3.4377779960632324
2003-01-29,3.4244439601898193
2003-01-30,3.408889055252075
2003-01-31,3.391110897064209
2003-02-03,3.390000104904175
2003-02-04,3.365556001663208
2003-02-05,3.368889093399048
2003-02-06,3.365556001663208
2003-02-07,3.277777910232544
2003-02-10,3.305556058883667
2003-02-11,3.313333034515381
2003-02-12,3.282222032546997
2003-02-13,3.2944440841674805
2003-02-14,3.3111109733581543
2003-02-18,3.324444055557251
2003-02-19,3.2088890075683594
2003-02-20,3.144443988800049
2003-02-21,3.2144439220428467
2003-02-24,3.1066670417785645
2003-02-25,3.1066670417785645
2003-02-26,3.2277779579162598
2003-02-27,3.3233330249786377
2003-02-28,3.4733328819274902
2003-03-03,3.5477778911590576
2003-03-04,3.538888931274414
2003-03-05,3.559999942779541
2003-03-06,3.5544440746307373
2003-03-07,3.5777781009674072
2003-03-10,3.6066670417785645
2003-03-11,3.623332977294922
2003-03-12,3.555556058883667
2003-03-13,3.6388890743255615
2003-03-14,3.641110897064209
2003-03-17,3.631110906600952
2003-03-18,3.6222219467163086
2003-03-19,3.6666669845581055
2003-03-20,3.6666669845581055
2003-03-21,3.6722218990325928
2003-03-24,3.6700000762939453
2003-03-25,3.6822218894958496
2003-03-26,3.683332920074463
2003-03-27,3.7033329010009766
2003-03-28,3.745556116104126
2003-03-31,3.771111011505127
2003-04-01,3.8333330154418945
2003-04-02,3.8355560302734375
2003-04-03,3.805556058883667
2003-04-04,3.70444393157959
2003-04-07,3.7033329010009766
2003-04-08,3.7722220420837402
2003-04-09,3.8044440746307373
2003-04-10,3.815556049346924
2003-04-11,3.824444055557251
2003-04-14,3.875555992126465
2003-04-15,3.8499999046325684
2003-04-16,3.865556001663208
2003-04-17,3.8322219848632812
2003-04-21,3.8333330154418945
2003-04-22,3.9800000190734863
2003-04-23,3.9433329105377197
2003-04-24,3.8566670417785645
2003-04-25,3.8399999141693115
2003-04-28,3.874444007873535
2003-04-29,3.9533329010009766
2003-04-30,3.8611109256744385
2003-05-01,3.972222089767456
2003-05-02,3.975555896759033
2003-05-05,3.951111078262329
2003-05-06,3.9666669368743896
2003-05-07,3.9733328819274902
2003-05-08,3.934443950653076
2003-05-09,3.875555992126465
2003-05-12,4.0
2003-05-13,3.928889036178589
2003-05-14,4.053332805633545
2003-05-15,4.111111164093018
2003-05-16,4.0944437980651855
2003-05-19,4.06777811050415
2003-05-20,4.043333053588867
2003-05-21,3.8933329582214355
2003-05-22,3.9666669368743896
2003-05-23,4.024444103240967
2003-05-27,4.052221775054932
2003-05-28,4.0233330726623535
2003-05-29,4.02222204208374
2003-05-30,4.111111164093018
2003-06-02,4.115555763244629
2003-06-03,4.144443988800049
2003-06-04,4.170000076293945
2003-06-05,4.162221908569336
2003-06-06,4.141110897064209
2003-06-09,4.0366668701171875
2003-06-10,4.059999942779541
2003-06-11,4.050000190734863
2003-06-12,4.066667079925537
2003-06-13,4.02666711807251
2003-06-16,4.066667079925537
2003-06-17,3.982222080230713
2003-06-18,3.863332986831665
2003-06-19,3.826667070388794
2003-06-20,3.834444046020508
2003-06-23,3.782222032546997
2003-06-24,3.755556106567383
2003-06-25,3.7844440937042236
2003-06-26,3.777777910232544
2003-06-27,3.8611109256744385
2003-06-30,3.853332996368408
2003-07-01,3.8566670417785645
2003-07-02,3.8822219371795654
2003-07-03,3.8788890838623047
2003-07-07,3.935555934906006
2003-07-08,3.936666965484619
2003-07-09,3.9555559158325195
2003-07-10,3.9055559635162354
2003-07-11,3.9100000858306885
2003-07-14,3.9422221183776855
2003-07-15,3.9433329105377197
2003-07-16,3.9200000762939453
2003-07-17,3.8111109733581543
2003-07-18,3.868889093399048
2003-07-21,3.855556011199951
2003-07-22,3.858889102935791
2003-07-23,3.766666889190674
2003-07-24,3.745556116104126
2003-07-25,3.7833330631256104
2003-07-28,3.8077778816223145
2003-07-29,3.8066670894622803
2003-07-30,3.766666889190674
2003-07-31,3.8111109733581543
2003-08-01,3.555556058883667
2003-08-04,3.467777967453003
2003-08-05,3.652221918106079
2003-08-06,3.7377779483795166
2003-08-07,3.75
2003-08-08,3.774444103240967
2003-08-11,3.813333034515381
2003-08-12,3.788888931274414
2003-08-13,3.787777900695801
2003-08-14,3.841110944747925
2003-08-15,3.8111109733581543
2003-08-18,3.894443988800049
2003-08-19,3.9066669940948486
2003-08-20,3.8855559825897217
2003-08-21,3.8722219467163086
2003-08-22,3.8511109352111816
2003-08-25,3.788888931274414
2003-08-26,3.809999942779541
2003-08-27,3.8444440364837646
2003-08-28,3.7966670989990234
2003-08-29,3.777777910232544
2003-09-02,3.740000009536743
2003-09-03,3.809999942779541
2003-09-04,3.8333330154418945
2003-09-05,3.777777910232544
2003-09-08,3.8288888931274414
2003-09-09,3.824444055557251
2003-09-10,3.8122220039367676
2003-09-11,3.7755560874938965
2003-09-12,3.7277779579162598
2003-09-15,3.658889055252075
2003-09-16,3.718888998031616
2003-09-17,3.7211110591888428
2003-09-18,3.7577779293060303
2003-09-19,3.744443893432617
2003-09-22,3.7088890075683594
2003-09-23,3.6911110877990723
2003-09-24,3.6111109256744385
2003-09-25,3.6544439792633057
2003-09-26,3.6666669845581055
2003-09-29,3.6555559635162354
2003-09-30,3.6744439601898193
2003-10-01,3.7133328914642334
2003-10-02,3.7166669368743896
2003-10-03,3.7155559062957764
2003-10-06,3.744443893432617
2003-10-07,3.7311110496520996
2003-10-08,3.7766671180725098
2003-10-09,3.8299999237060547
2003-10-10,3.7944440841674805
2003-10-13,3.8666670322418213
2003-10-14,3.9244439601898193
2003-10-15,3.863332986831665
2003-10-16,3.8644440174102783
2003-10-17,3.907778024673462
2003-10-20,3.9166669845581055
2003-10-21,4.014443874359131
2003-10-22,3.9555559158325195
2003-10-23,3.995556116104126
2003-10-24,3.9488890171051025
2003-10-27,3.934443950653076
2003-10-28,3.9411110877990723
2003-10-29,4.050000190734863
2003-10-30,4.028889179229736
2003-10-31,4.055555820465088
2003-11-03,4.159999847412109
2003-11-04,4.2755560874938965
2003-11-05,4.3566670417785645
2003-11-06,4.3333330154418945
2003-11-07,4.331110954284668
2003-11-10,4.2944440841674805
2003-11-11,4.297778129577637
2003-11-12,4.256667137145996
2003-11-13,4.210000038146973
2003-11-14,4.2155561447143555
2003-11-17,4.112222194671631
2003-11-18,4.156667232513428
2003-11-19,4.194444179534912
2003-11-20,4.0855560302734375
2003-11-21,4.079999923706055
2003-11-24,4.066667079925537
2003-11-25,4.091111183166504
2003-11-26,4.154444217681885
2003-11-28,4.1066670417785645
2003-12-01,4.173333168029785
2003-12-02,4.264443874359131
2003-12-03,4.258889198303223
2003-12-04,4.233333110809326
2003-12-05,4.244443893432617
2003-12-08,4.340000152587891
2003-12-09,4.3466668128967285
2003-12-10,4.3333330154418945
2003-12-11,4.328888893127441
2003-12-12,4.355556011199951
2003-12-15,4.32111120223999
2003-12-16,4.297778129577637
2003-12-17,4.260000228881836
2003-12-18,4.331110954284668
2003-12-19,4.3444437980651855
2003-12-22,4.369999885559082
2003-12-23,4.363333225250244
2003-12-24,4.368888854980469
2003-12-26,4.368888854980469
2003-12-29,4.397778034210205
2003-12-30,4.443333148956299
2003-12-31,4.42888879776001
2004-01-02,4.488889217376709
2004-01-05,4.4555559158325195
2004-01-06,4.449999809265137
2004-01-07,4.441111087799072
2004-01-08,4.4811110496521
2004-01-09,4.577777862548828
2004-01-12,4.622221946716309
2004-01-13,4.667778015136719
2004-01-14,4.70444393157959
2004-01-15,4.777778148651123
2004-01-16,4.7866668701171875
2004-01-20,4.8333330154418945
2004-01-21,4.853332996368408
2004-01-22,4.838889122009277
2004-01-23,4.845555782318115
2004-01-26,4.940000057220459
2004-01-27,4.957777976989746
2004-01-28,5.006667137145996
2004-01-29,4.944444179534912
2004-01-30,4.872221946716309
2004-02-02,4.869999885559082
2004-02-03,4.855556011199951
2004-02-04,4.782221794128418
2004-02-05,4.7844438552856445
2004-02-06,4.797778129577637
2004-02-09,4.8333330154418945
2004-02-10,4.866666793823242
2004-02-11,4.832221984863281
2004-02-12,4.792222023010254
2004-02-13,4.706666946411133
2004-02-17,4.75
2004-02-18,4.656667232513428
2004-02-19,4.635556221008301
2004-02-20,4.575555801391602
2004-02-23,4.566667079925537
2004-02-24,4.605556011199951
2004-02-25,4.6555562019348145
2004-02-26,4.6666669845581055
2004-02-27,4.712222099304199
2004-03-01,4.738889217376709
2004-03-02,4.732222080230713
2004-03-03,4.7755560874938965
2004-03-04,4.782221794128418
2004-03-05,4.778889179229736
2004-03-08,4.792222023010254
2004-03-09,4.774444103240967
2004-03-10,4.707777976989746
2004-03-11,4.690000057220459
2004-03-12,4.683332920074463
2004-03-15,4.6922221183776855
2004-03-16,4.695556163787842
2004-03-17,4.657777786254883
2004-03-18,4.732222080230713
2004-03-19,4.6666669845581055
2004-03-22,4.458889007568359
2004-03-23,4.372221946716309
2004-03-24,4.449999809265137
2004-03-25,4.535555839538574
2004-03-26,4.592222213745117
2004-03-29,4.628889083862305
2004-03-30,4.652222156524658
2004-03-31,4.6777777671813965
2004-04-01,4.694444179534912
2004-04-02,4.711111068725586
2004-04-05,4.7733330726623535
2004-04-06,4.7244439125061035
2004-04-07,4.72333288192749
2004-04-08,4.7655558586120605
2004-04-12,4.769999980926514
2004-04-13,4.774444103240967
2004-04-14,4.761110782623291
2004-04-15,4.696667194366455
2004-04-16,4.716667175292969
2004-04-19,4.694444179534912
2004-04-20,4.667778015136719
2004-04-21,4.611111164093018
2004-04-22,4.593332767486572
2004-04-23,4.5833330154418945
2004-04-26,4.52222204208374
2004-04-27,4.565556049346924
2004-04-28,4.516666889190674
2004-04-29,4.5255560874938965
2004-04-30,4.462222099304199
2004-05-03,4.407777786254883
2004-05-04,4.411110877990723
2004-05-05,4.308888912200928
2004-05-06,4.366666793823242
2004-05-07,4.255556106567383
2004-05-10,4.202221870422363
2004-05-11,4.197778224945068
2004-05-12,4.1922221183776855
2004-05-13,4.168889045715332
2004-05-14,4.152222156524658
2004-05-17,4.1777777671813965
2004-05-18,4.218889236450195
2004-05-19,4.258889198303223
2004-05-20,4.156667232513428
2004-05-21,4.161110877990723
2004-05-24,4.116666793823242
2004-05-25,4.216667175292969
2004-05-26,4.28000020980835
2004-05-27,4.292222023010254
2004-05-28,4.2733330726623535
2004-06-01,4.233333110809326
2004-06-02,4.27222204208374
2004-06-03,4.368888854980469
2004-06-04,4.334444046020508
2004-06-07,4.437777996063232
2004-06-08,4.388888835906982
2004-06-09,4.388888835906982
2004-06-10,4.384444236755371
2004-06-14,4.361111164093018
2004-06-15,4.388888835906982
2004-06-16,4.409999847412109
2004-06-17,4.368888854980469
2004-06-18,4.440000057220459
2004-06-21,4.443333148956299
2004-06-22,4.411110877990723
2004-06-23,4.4277777671813965
2004-06-24,4.433332920074463
2004-06-25,4.396667003631592
2004-06-28,4.4555559158325195
2004-06-29,4.434443950653076
2004-06-30,4.431110858917236
2004-07-01,4.444444179534912
2004-07-02,4.397778034210205
2004-07-06,4.444444179534912
2004-07-07,4.429999828338623
2004-07-08,4.436666965484619
2004-07-09,4.478888988494873
2004-07-12,4.506667137145996
2004-07-13,4.480000019073486
2004-07-14,4.504444122314453
2004-07-15,4.433332920074463
2004-07-16,4.418889045715332
2004-07-19,4.412221908569336
2004-07-20,4.25333309173584
2004-07-21,4.221110820770264
2004-07-22,4.0944437980651855
2004-07-23,4.065556049346924
2004-07-26,4.053332805633545
2004-07-27,4.111111164093018
2004-07-28,4.126667022705078
2004-07-29,4.151111125946045
2004-07-30,4.277778148651123
2004-08-02,4.2733330726623535
2004-08-03,4.2844438552856445
2004-08-04,4.271111011505127
2004-08-05,4.230000019073486
2004-08-06,4.232222080230713
2004-08-09,4.199999809265137
2004-08-10,4.228888988494873
2004-08-11,4.211111068725586
2004-08-12,4.22777795791626
2004-08-13,4.176667213439941
2004-08-16,4.207777976989746
2004-08-17,4.175556182861328
2004-08-18,4.190000057220459
2004-08-19,4.181110858917236
2004-08-20,4.188889026641846
2004-08-23,4.175556182861328
2004-08-24,4.1177778244018555
2004-08-25,4.070000171661377
2004-08-26,4.0366668701171875
2004-08-27,4.014443874359131
2004-08-30,4.004444122314453
2004-08-31,4.066667079925537
2004-09-01,4.124444007873535
2004-09-02,4.314444065093994
2004-09-03,4.29888916015625
2004-09-07,4.2866668701171875
2004-09-08,4.27222204208374
2004-09-09,4.255556106567383
2004-09-10,4.326666831970215
2004-09-13,4.4033331871032715
2004-09-14,4.424444198608398
2004-09-15,4.441111087799072
2004-09-16,4.438889026641846
2004-09-17,4.443333148956299
2004-09-20,4.411110877990723
2004-09-21,4.415555953979492
2004-09-22,4.332221984863281
2004-09-23,4.28000020980835
2004-09-24,4.254444122314453
2004-09-27,4.184443950653076
2004-09-28,4.191111087799072
2004-09-29,4.1666669845581055
2004-09-30,4.326666831970215
2004-10-01,4.283332824707031
2004-10-04,4.2266669273376465
2004-10-05,4.159999847412109
2004-10-06,4.183332920074463
2004-10-07,4.217778205871582
2004-10-08,4.281110763549805
2004-10-11,4.22777795791626
2004-10-12,4.188889026641846
2004-10-13,4.174444198608398
2004-10-14,4.008889198303223
2004-10-15,4.050000190734863
2004-10-18,4.050000190734863
2004-10-19,3.9644439220428467
2004-10-20,3.9766669273376465
2004-10-21,4.019999980926514
2004-10-22,3.994443893432617
2004-10-25,3.894443988800049
2004-10-26,3.9988889694213867
2004-10-27,4.116666793823242
2004-10-28,4.183332920074463
2004-10-29,4.174444198608398
2004-11-01,4.156667232513428
2004-11-02,4.133333206176758
2004-11-03,4.248888969421387
2004-11-04,4.255556106567383
2004-11-05,4.262221813201904
2004-11-08,4.278889179229736
2004-11-09,4.2755560874938965
2004-11-10,4.327777862548828
2004-11-11,4.285555839538574
2004-11-12,4.264443874359131
2004-11-15,4.263332843780518
2004-11-16,4.235556125640869
2004-11-17,4.27222204208374
2004-11-18,4.27222204208374
2004-11-19,4.305555820465088
2004-11-22,4.327777862548828
2004-11-23,4.353332996368408
2004-11-24,4.334444046020508
2004-11-26,4.361111164093018
2004-11-29,4.358889102935791
2004-11-30,4.327777862548828
2004-12-01,4.388888835906982
2004-12-02,4.353332996368408
2004-12-03,4.338889122009277
2004-12-06,4.391110897064209
2004-12-07,4.3444437980651855
2004-12-08,4.282221794128418
2004-12-09,4.266666889190674
2004-12-10,4.266666889190674
2004-12-13,4.3222222328186035
2004-12-14,4.291110992431641
2004-12-15,4.3222222328186035
2004-12-16,4.278889179229736
2004-12-17,4.360000133514404
2004-12-20,4.332221984863281
2004-12-21,4.324443817138672
2004-12-22,4.2944440841674805
2004-12-23,4.326666831970215
2004-12-27,4.256667137145996
2004-12-28,4.305555820465088
2004-12-29,4.2733330726623535
2004-12-30,4.27666711807251
2004-12-31,4.300000190734863
2005-01-03,4.233333110809326
2005-01-04,4.1777777671813965
2005-01-05,4.1533331871032715
2005-01-06,4.147778034210205
2005-01-07,4.191111087799072
2005-01-10,4.212222099304199
2005-01-11,4.183332920074463
2005-01-12,4.1777777671813965
2005-01-13,4.163332939147949
2005-01-14,4.139999866485596
2005-01-18,4.207777976989746
2005-01-19,4.221110820770264
2005-01-20,4.1666669845581055
2005-01-21,4.171111106872559
2005-01-24,4.154444217681885
2005-01-25,4.136666774749756
2005-01-26,4.118888854980469
2005-01-27,4.098888874053955
2005-01-28,4.078888893127441
2005-01-31,4.081110954284668
2005-02-01,4.105556011199951
2005-02-02,4.138888835906982
2005-02-03,4.236667156219482
2005-02-04,4.3333330154418945
2005-02-07,4.4033331871032715
2005-02-08,4.400000095367432
2005-02-09,4.418889045715332
2005-02-10,4.456666946411133
2005-02-11,4.487778186798096
2005-02-14,4.546667098999023
2005-02-15,4.598888874053955
2005-02-16,4.6044440269470215
2005-02-17,4.541110992431641
2005-02-18,4.598888874053955
2005-02-22,4.449999809265137
2005-02-23,4.485556125640869
2005-02-24,4.516666889190674
2005-02-25,4.564444065093994
2005-02-28,4.608889102935791
2005-03-01,4.586667060852051
2005-03-02,4.603332996368408
2005-03-03,4.543333053588867
2005-03-04,4.634444236755371
2005-03-07,4.662221908569336
2005-03-08,4.630000114440918
2005-03-09,4.605556011199951
2005-03-10,4.5944437980651855
2005-03-11,4.54888916015625
2005-03-14,4.538888931274414
2005-03-15,4.555555820465088
2005-03-16,4.514443874359131
2005-03-17,4.5155558586120605
2005-03-18,4.438889026641846
2005-03-21,4.440000057220459
2005-03-22,4.397778034210205
2005-03-23,4.407777786254883
2005-03-24,4.406667232513428
2005-03-28,4.3933329582214355
2005-03-29,4.461111068725586
2005-03-30,4.4655561447143555
2005-03-31,4.448888778686523
2005-04-01,4.4555559158325195
2005-04-04,4.478888988494873
2005-04-05,4.495555877685547
2005-04-06,4.532221794128418
2005-04-07,4.577777862548828
2005-04-08,4.551111221313477
2005-04-11,4.513332843780518
2005-04-12,4.568889141082764
2005-04-13,4.5833330154418945
2005-04-14,4.505556106567383
2005-04-15,4.478888988494873
2005-04-18,4.449999809265137
2005-04-19,4.441111087799072
2005-04-20,4.449999809265137
2005-04-21,4.467778205871582
2005-04-22,4.495555877685547
2005-04-25,4.5
2005-04-26,4.53000020980835
2005-04-27,4.468889236450195
2005-04-28,4.444444179534912
2005-04-29,4.443333148956299
2005-05-02,4.493332862854004
2005-05-03,4.513332843780518
2005-05-04,4.486667156219482
2005-05-05,4.466667175292969
2005-05-06,4.4766669273376465
2005-05-09,4.461111068725586
2005-05-10,4.47333288192749
2005-05-11,4.5722222328186035
2005-05-12,4.633333206176758
2005-05-13,4.634444236755371
2005-05-16,4.663332939147949
2005-05-17,4.699999809265137
2005-05-18,4.758889198303223
2005-05-19,4.828888893127441
2005-05-20,4.872221946716309
2005-05-23,4.853332996368408
2005-05-24,4.851110935211182
2005-05-25,4.841111183166504
2005-05-26,4.871110916137695
2005-05-27,4.853332996368408
2005-05-31,4.961111068725586
2005-06-01,4.8466668128967285
2005-06-02,4.816667079925537
2005-06-03,4.814444065093994
2005-06-06,4.79555606842041
2005-06-07,4.764443874359131
2005-06-08,4.861111164093018
2005-06-09,4.836667060852051
2005-06-10,4.802221775054932
2005-06-13,4.792222023010254
2005-06-14,4.874444007873535
2005-06-15,4.8333330154418945
2005-06-16,4.841111183166504
2005-06-17,4.811110973358154
2005-06-20,4.812222003936768
2005-06-21,4.809999942779541
2005-06-22,4.827777862548828
2005-06-23,4.826666831970215
2005-06-24,4.877778053283691
2005-06-27,4.947778224945068
2005-06-28,5.0
2005-06-29,5.013332843780518
2005-06-30,5.005556106567383
2005-07-01,5.037777900695801
2005-07-05,5.038888931274414
2005-07-06,5.013332843780518
2005-07-07,4.9633331298828125
2005-07-08,4.938889026641846
2005-07-11,5.039999961853027
2005-07-12,5.008889198303223
2005-07-13,5.02222204208374
2005-07-14,5.014443874359131
2005-07-15,5.0366668701171875
2005-07-18,5.03000020980835
2005-07-19,4.994443893432617
2005-07-20,4.907777786254883
2005-07-21,4.8955559730529785
2005-07-22,4.861111164093018
2005-07-25,4.925556182861328
2005-07-26,5.017777919769287
2005-07-27,5.042222023010254
2005-07-28,5.186666965484619
2005-07-29,5.111111164093018
2005-08-01,4.985556125640869
2005-08-02,5.0577778816223145
2005-08-03,5.064444065093994
2005-08-04,5.090000152587891
2005-08-05,5.061110973358154
2005-08-08,5.056666851043701
2005-08-09,5.113333225250244
2005-08-10,5.105556011199951
2005-08-11,5.012221813201904
2005-08-12,5.075555801391602
2005-08-15,5.099999904632568
2005-08-16,5.102221965789795
2005-08-17,5.125555992126465
2005-08-18,5.1322221755981445
2005-08-19,5.099999904632568
2005-08-22,5.1533331871032715
2005-08-23,5.1555562019348145
2005-08-24,5.150000095367432
2005-08-25,5.152222156524658
2005-08-26,5.0966668128967285
2005-08-29,5.039999961853027
2005-08-30,4.967778205871582
2005-08-31,4.827777862548828
2005-09-01,4.9166669845581055
2005-09-02,4.9144439697265625
2005-09-06,4.883333206176758
2005-09-07,4.92888879776001
2005-09-08,4.836667060852051
2005-09-09,4.884444236755371
2005-09-12,4.9766669273376465
2005-09-13,5.038888931274414
2005-09-14,4.991110801696777
2005-09-15,5.046667098999023
2005-09-16,5.111111164093018
2005-09-19,5.297778129577637
2005-09-20,5.437777996063232
2005-09-21,5.263332843780518
2005-09-22,5.190000057220459
2005-09-23,5.336667060852051
2005-09-26,5.32111120223999
2005-09-27,5.31777811050415
2005-09-28,5.386666774749756
2005-09-29,5.420000076293945
2005-09-30,5.510000228881836
2005-10-03,5.384444236755371
2005-10-04,5.375555992126465
2005-10-05,5.349999904632568
2005-10-06,5.271111011505127
2005-10-07,5.29888916015625
2005-10-10,5.236667156219482
2005-10-11,5.22333288192749
2005-10-12,5.171111106872559
2005-10-13,5.183332920074463
2005-10-14,5.232222080230713
