,CHSCM
2018-06-08,27.15999984741211
2018-06-11,27.149999618530273
2018-06-12,27.229999542236328
2018-06-13,27.030000686645508
2018-06-14,27.06999969482422
2018-06-15,26.790000915527344
2018-06-18,26.760000228881836
2018-06-19,26.75
2018-06-20,26.739999771118164
2018-06-21,26.56999969482422
2018-06-22,26.549999237060547
2018-06-25,26.579999923706055
2018-06-26,26.329999923706055
2018-06-27,26.260000228881836
2018-06-28,26.34000015258789
2018-06-29,26.459999084472656
2018-07-02,26.850000381469727
2018-07-03,27.280000686645508
2018-07-05,27.540000915527344
2018-07-06,27.479999542236328
2018-07-09,27.540000915527344
2018-07-10,27.65999984741211
2018-07-11,27.739999771118164
2018-07-12,27.639999389648438
2018-07-13,27.309999465942383
2018-07-16,27.100000381469727
2018-07-17,27.200000762939453
2018-07-18,27.139999389648438
2018-07-19,27.329999923706055
2018-07-20,27.75
2018-07-23,27.530000686645508
2018-07-24,27.420000076293945
2018-07-25,27.010000228881836
2018-07-26,27.170000076293945
2018-07-27,27.15999984741211
2018-07-30,26.850000381469727
2018-07-31,26.639999389648438
2018-08-01,26.280000686645508
2018-08-02,26.59000015258789
2018-08-03,26.549999237060547
2018-08-06,26.549999237060547
2018-08-07,26.549999237060547
2018-08-08,26.6299991607666
2018-08-09,26.59000015258789
2018-08-10,26.485000610351562
2018-08-13,26.43000030517578
2018-08-14,26.549999237060547
2018-08-15,26.75
2018-08-16,26.809999465942383
2018-08-17,26.850000381469727
2018-08-20,26.8799991607666
2018-08-21,26.959999084472656
2018-08-22,26.84000015258789
2018-08-23,26.770000457763672
2018-08-24,26.799999237060547
2018-08-27,26.799999237060547
2018-08-28,27.25
2018-08-29,27.34000015258789
2018-08-30,27.350000381469727
2018-08-31,27.40999984741211
2018-09-04,27.214000701904297
2018-09-05,27.040000915527344
2018-09-06,26.770000457763672
2018-09-07,26.530000686645508
2018-09-10,26.65999984741211
2018-09-11,26.757999420166016
2018-09-12,26.739999771118164
2018-09-13,26.329999923706055
2018-09-14,26.3799991607666
2018-09-17,26.399999618530273
2018-09-18,26.329999923706055
2018-09-19,26.270000457763672
2018-09-20,26.239999771118164
2018-09-21,26.229999542236328
2018-09-24,26.350000381469727
2018-09-25,26.200000762939453
2018-09-26,26.1299991607666
2018-09-27,26.200000762939453
2018-09-28,26.229999542236328
2018-10-01,26.18000030517578
2018-10-02,26.1200008392334
2018-10-03,25.610000610351562
2018-10-04,25.40999984741211
2018-10-05,25.209999084472656
2018-10-08,25.649999618530273
2018-10-09,25.469999313354492
2018-10-10,25.299999237060547
2018-10-11,25.309999465942383
2018-10-12,25.270000457763672
2018-10-15,25.239999771118164
2018-10-16,25.049999237060547
2018-10-17,25.049999237060547
2018-10-18,25.030000686645508
2018-10-19,25.18000030517578
2018-10-22,25.360000610351562
2018-10-23,25.479999542236328
2018-10-24,25.524999618530273
2018-10-25,25.610000610351562
2018-10-26,25.5
2018-10-29,25.270000457763672
2018-10-30,25.299999237060547
2018-10-31,25.200000762939453
2018-11-01,25.420000076293945
2018-11-02,25.149999618530273
2018-11-05,25.299999237060547
2018-11-06,25.299999237060547
2018-11-07,25.264999389648438
2018-11-08,25.389999389648438
2018-11-09,25.389999389648438
2018-11-12,25.3799991607666
2018-11-13,25.489999771118164
2018-11-14,25.18000030517578
2018-11-15,25.0
2018-11-16,25.079999923706055
2018-11-19,25.079999923706055
2018-11-20,25.040000915527344
2018-11-21,25.06999969482422
2018-11-23,25.049999237060547
2018-11-26,25.18000030517578
2018-11-27,25.100000381469727
2018-11-28,25.010000228881836
2018-11-29,24.760000228881836
2018-11-30,24.530000686645508
2018-12-03,24.670000076293945
2018-12-04,24.649999618530273
2018-12-06,24.702999114990234
2018-12-07,24.950000762939453
2018-12-10,24.799999237060547
2018-12-11,24.540000915527344
2018-12-12,24.200000762939453
2018-12-13,24.329999923706055
2018-12-14,23.93000030517578
2018-12-17,23.469999313354492
2018-12-18,23.309999465942383
2018-12-19,22.899999618530273
2018-12-20,22.229999542236328
2018-12-21,22.920000076293945
2018-12-24,23.709999084472656
2018-12-26,23.780000686645508
2018-12-27,23.5
2018-12-28,23.350000381469727
2018-12-31,24.059999465942383
2019-01-02,24.850000381469727
2019-01-03,24.799999237060547
2019-01-04,24.969999313354492
2019-01-07,25.149999618530273
2019-01-08,25.15999984741211
2019-01-09,24.899999618530273
2019-01-10,25.170000076293945
2019-01-11,25.610000610351562
2019-01-14,25.799999237060547
2019-01-15,25.34000015258789
2019-01-16,25.270000457763672
2019-01-17,25.56999969482422
2019-01-18,25.90999984741211
2019-01-22,25.899999618530273
2019-01-23,25.8799991607666
2019-01-24,25.850000381469727
2019-01-25,25.84000015258789
2019-01-28,25.899999618530273
2019-01-29,25.81999969482422
2019-01-30,25.84000015258789
2019-01-31,25.350000381469727
2019-02-01,24.989999771118164
2019-02-04,25.329999923706055
2019-02-05,25.479999542236328
2019-02-06,25.329999923706055
2019-02-07,25.34000015258789
2019-02-08,25.15999984741211
2019-02-11,25.440000534057617
2019-02-12,25.5
2019-02-13,25.53499984741211
2019-02-14,25.600000381469727
2019-02-15,25.719999313354492
2019-02-19,25.860000610351562
2019-02-20,25.780000686645508
2019-02-21,25.959999084472656
2019-02-22,26.09000015258789
2019-02-25,26.15999984741211
2019-02-26,26.0
2019-02-27,25.929000854492188
2019-02-28,26.059999465942383
2019-03-01,26.479999542236328
2019-03-04,26.280000686645508
2019-03-05,26.399999618530273
2019-03-06,26.520000457763672
2019-03-07,26.399999618530273
2019-03-08,26.299999237060547
2019-03-11,26.389999389648438
2019-03-12,26.440000534057617
2019-03-13,26.75
2019-03-14,26.559999465942383
2019-03-15,26.40999984741211
2019-03-18,26.329999923706055
2019-03-19,26.360000610351562
2019-03-20,26.270000457763672
2019-03-21,26.3799991607666
2019-03-22,26.420000076293945
2019-03-25,26.15999984741211
2019-03-26,26.25
2019-03-27,26.010000228881836
2019-03-28,25.600000381469727
2019-03-29,25.829999923706055
2019-04-01,26.239999771118164
2019-04-02,26.530000686645508
2019-04-03,26.719999313354492
2019-04-04,26.84000015258789
2019-04-05,27.049999237060547
2019-04-08,26.34000015258789
2019-04-09,26.079999923706055
2019-04-10,26.170000076293945
2019-04-11,26.18000030517578
2019-04-12,26.239999771118164
2019-04-15,26.149999618530273
2019-04-16,26.110000610351562
2019-04-17,26.059999465942383
2019-04-18,26.06999969482422
2019-04-22,26.010000228881836
2019-04-23,26.1200008392334
2019-04-24,26.059999465942383
2019-04-25,25.959999084472656
2019-04-26,25.899999618530273
2019-04-29,26.110000610351562
2019-04-30,26.0
2019-05-01,26.040000915527344
2019-05-02,26.049999237060547
2019-05-03,26.030000686645508
2019-05-06,26.049999237060547
2019-05-07,25.940000534057617
2019-05-08,25.950000762939453
2019-05-09,25.982999801635742
2019-05-10,25.950000762939453
2019-05-13,25.950000762939453
2019-05-14,26.079999923706055
2019-05-15,26.06999969482422
2019-05-16,26.200000762939453
2019-05-17,26.15999984741211
2019-05-20,26.049999237060547
2019-05-21,26.11199951171875
2019-05-22,26.059999465942383
2019-05-23,26.049999237060547
2019-05-24,26.1200008392334
2019-05-28,26.09000015258789
2019-05-29,26.149999618530273
2019-05-30,26.209999084472656
2019-05-31,25.84000015258789
2019-06-03,25.959999084472656
2019-06-04,26.209999084472656
2019-06-05,26.15999984741211
2019-06-06,26.200000762939453
2019-06-07,26.200000762939453
2019-06-10,26.239999771118164
2019-06-11,26.219999313354492
2019-06-12,26.229999542236328
2019-06-13,25.989999771118164
2019-06-14,26.049999237060547
2019-06-17,26.229999542236328
2019-06-18,26.200000762939453
2019-06-19,26.309999465942383
2019-06-20,26.399999618530273
2019-06-21,26.43000030517578
2019-06-24,26.18000030517578
2019-06-25,26.15999984741211
2019-06-26,26.09000015258789
2019-06-27,25.89900016784668
2019-06-28,25.829999923706055
2019-07-01,26.09000015258789
2019-07-02,26.25
2019-07-03,26.19499969482422
2019-07-05,26.06999969482422
2019-07-08,26.1299991607666
2019-07-09,26.020000457763672
2019-07-10,26.049999237060547
2019-07-11,26.100000381469727
2019-07-12,26.290000915527344
2019-07-15,26.229999542236328
2019-07-16,26.31999969482422
2019-07-17,26.350000381469727
2019-07-18,26.700000762939453
2019-07-19,26.760000228881836
2019-07-22,26.530000686645508
2019-07-23,26.469999313354492
2019-07-24,26.40999984741211
2019-07-25,26.329999923706055
2019-07-26,26.3799991607666
2019-07-29,26.670000076293945
2019-07-30,26.450000762939453
2019-07-31,26.309999465942383
2019-08-01,26.479999542236328
2019-08-02,26.489999771118164
2019-08-05,26.25
2019-08-06,26.149999618530273
2019-08-07,26.190000534057617
2019-08-08,26.3799991607666
2019-08-09,26.479999542236328
2019-08-12,26.5
2019-08-13,26.549999237060547
2019-08-14,26.760000228881836
2019-08-15,26.780000686645508
2019-08-16,26.65999984741211
2019-08-19,26.649999618530273
2019-08-20,26.510000228881836
2019-08-21,26.229999542236328
2019-08-22,26.360000610351562
2019-08-23,26.239999771118164
2019-08-26,26.31999969482422
2019-08-27,26.489999771118164
2019-08-28,26.670000076293945
2019-08-29,26.239999771118164
2019-08-30,26.149999618530273
2019-09-03,26.299999237060547
2019-09-04,26.389999389648438
2019-09-05,26.399999618530273
2019-09-06,26.350000381469727
2019-09-09,26.440000534057617
2019-09-10,26.299999237060547
2019-09-11,26.479999542236328
2019-09-12,26.459999084472656
2019-09-13,26.017000198364258
2019-09-16,26.190000534057617
2019-09-17,26.149999618530273
2019-09-18,26.049999237060547
2019-09-19,26.170000076293945
2019-09-20,26.209999084472656
2019-09-23,26.40999984741211
2019-09-24,26.350000381469727
2019-09-25,26.309999465942383
2019-09-26,26.340999603271484
2019-09-27,26.18000030517578
2019-09-30,26.31999969482422
2019-10-01,26.670000076293945
2019-10-02,26.65999984741211
2019-10-03,26.59000015258789
2019-10-04,26.6200008392334
2019-10-07,26.770000457763672
2019-10-08,26.6299991607666
2019-10-09,26.68000030517578
2019-10-10,26.540000915527344
2019-10-11,26.709999084472656
2019-10-14,26.3799991607666
2019-10-15,26.43000030517578
2019-10-16,26.719999313354492
2019-10-17,26.34000015258789
2019-10-18,26.280000686645508
2019-10-21,26.399999618530273
2019-10-22,26.549999237060547
2019-10-23,26.440000534057617
2019-10-24,26.719999313354492
2019-10-25,26.65999984741211
2019-10-28,26.56999969482422
2019-10-29,26.559999465942383
2019-10-30,26.700000762939453
2019-10-31,26.549999237060547
2019-11-01,26.450000762939453
2019-11-04,26.625
2019-11-05,26.670000076293945
2019-11-06,26.75
2019-11-07,26.75
2019-11-08,26.799999237060547
2019-11-11,26.799999237060547
2019-11-12,26.736000061035156
2019-11-13,26.829999923706055
2019-11-14,26.649999618530273
2019-11-15,26.700000762939453
2019-11-18,26.700000762939453
2019-11-19,26.639999389648438
2019-11-20,26.62299919128418
2019-11-21,26.459999084472656
2019-11-22,26.520000457763672
2019-11-25,26.450000762939453
2019-11-26,26.399999618530273
2019-11-27,26.3700008392334
2019-11-29,26.25
2019-12-02,26.229999542236328
2019-12-03,26.219999313354492
2019-12-04,26.209999084472656
2019-12-05,26.149999618530273
2019-12-06,26.200000762939453
2019-12-09,26.290000915527344
2019-12-10,26.290000915527344
2019-12-11,26.440000534057617
2019-12-12,26.270000457763672
2019-12-13,26.469999313354492
2019-12-16,26.450000762939453
2019-12-17,26.5
2019-12-18,26.6200008392334
2019-12-19,26.360000610351562
2019-12-20,26.489999771118164
2019-12-23,26.520000457763672
2019-12-24,26.579999923706055
2019-12-26,26.600000381469727
2019-12-27,26.639999389648438
2019-12-30,26.5
2019-12-31,26.700000762939453
2020-01-02,26.850000381469727
2020-01-03,26.899999618530273
2020-01-06,26.8799991607666
2020-01-07,26.610000610351562
2020-01-08,26.920000076293945
2020-01-09,26.920000076293945
2020-01-10,27.0
2020-01-13,26.940000534057617
2020-01-14,27.049999237060547
2020-01-15,27.09000015258789
2020-01-16,27.075000762939453
2020-01-17,27.0
2020-01-21,27.003000259399414
2020-01-22,26.93000030517578
2020-01-23,26.809999465942383
2020-01-24,26.940000534057617
2020-01-27,27.049999237060547
2020-01-28,27.1200008392334
2020-01-29,27.56999969482422
2020-01-30,27.631000518798828
2020-01-31,27.56999969482422
2020-02-03,27.6200008392334
2020-02-04,27.68000030517578
2020-02-05,27.979999542236328
2020-02-06,27.860000610351562
2020-02-07,27.663999557495117
2020-02-10,27.795000076293945
2020-02-11,27.75
2020-02-12,27.850000381469727
2020-02-13,27.889999389648438
2020-02-14,27.760000228881836
2020-02-18,27.84000015258789
2020-02-19,28.010000228881836
2020-02-20,28.190000534057617
2020-02-21,27.760000228881836
2020-02-24,27.489999771118164
2020-02-25,26.816999435424805
2020-02-26,26.8799991607666
2020-02-27,26.5
2020-02-28,26.040000915527344
2020-03-02,26.510000228881836
2020-03-03,26.489999771118164
2020-03-04,26.6200008392334
2020-03-05,26.59000015258789
2020-03-06,26.399999618530273
2020-03-09,25.6299991607666
2020-03-10,25.520000457763672
2020-03-11,25.5
2020-03-12,24.5
2020-03-13,25.40999984741211
2020-03-16,22.989999771118164
2020-03-17,22.1200008392334
2020-03-18,15.9399995803833
2020-03-19,18.729999542236328
2020-03-20,20.829999923706055
2020-03-23,18.049999237060547
2020-03-24,20.360000610351562
2020-03-25,23.450000762939453
2020-03-26,23.799999237060547
2020-03-27,22.399999618530273
2020-03-30,23.0
2020-03-31,22.270000457763672
2020-04-01,20.850000381469727
2020-04-02,21.280000686645508
2020-04-03,21.639999389648438
2020-04-06,22.1200008392334
2020-04-07,23.530000686645508
2020-04-08,24.25
2020-04-09,25.149999618530273
2020-04-13,24.010000228881836
2020-04-14,24.270000457763672
2020-04-15,24.209999084472656
2020-04-16,24.0
2020-04-17,24.299999237060547
2020-04-20,24.09000015258789
2020-04-21,23.829999923706055
2020-04-22,24.719999313354492
2020-04-23,24.920000076293945
2020-04-24,25.077999114990234
2020-04-27,25.110000610351562
2020-04-28,25.290000915527344
2020-04-29,25.389999389648438
2020-04-30,25.31999969482422
2020-05-01,25.18000030517578
2020-05-04,24.709999084472656
2020-05-05,24.6299991607666
2020-05-06,24.90999984741211
2020-05-07,25.059999465942383
2020-05-08,25.389999389648438
2020-05-11,25.6200008392334
2020-05-12,25.642000198364258
2020-05-13,25.16200065612793
2020-05-14,24.739999771118164
2020-05-15,24.90999984741211
2020-05-18,25.010000228881836
2020-05-19,25.190000534057617
2020-05-20,25.030000686645508
2020-05-21,25.049999237060547
2020-05-22,25.079999923706055
2020-05-26,25.0
2020-05-27,25.0
2020-05-28,25.030000686645508
2020-05-29,24.920000076293945
2020-06-01,24.989999771118164
2020-06-02,25.0
2020-06-03,25.0
2020-06-04,25.110000610351562
2020-06-05,25.219999313354492
2020-06-08,25.639999389648438
2020-06-09,25.68000030517578
2020-06-10,25.49799919128418
2020-06-11,25.299999237060547
2020-06-12,25.149999618530273
2020-06-15,24.639999389648438
2020-06-16,24.850000381469727
2020-06-17,24.889999389648438
2020-06-18,24.829999923706055
2020-06-19,24.850000381469727
2020-06-22,24.834999084472656
2020-06-23,24.850000381469727
2020-06-24,24.700000762939453
2020-06-25,24.59000015258789
2020-06-26,24.25
2020-06-29,24.079999923706055
2020-06-30,23.81999969482422
2020-07-01,24.079999923706055
2020-07-02,24.020000457763672
2020-07-06,24.1200008392334
2020-07-07,24.469999313354492
2020-07-08,24.600000381469727
2020-07-09,24.3700008392334
2020-07-10,24.579999923706055
2020-07-13,24.56999969482422
2020-07-14,24.31999969482422
2020-07-15,24.579999923706055
2020-07-16,24.559999465942383
2020-07-17,24.600000381469727
2020-07-20,24.600000381469727
2020-07-21,24.707000732421875
2020-07-22,24.700000762939453
2020-07-23,24.8799991607666
2020-07-24,24.719999313354492
2020-07-27,24.829999923706055
2020-07-28,24.989999771118164
2020-07-29,25.059999465942383
2020-07-30,25.06999969482422
2020-07-31,25.100000381469727
2020-08-03,25.1299991607666
2020-08-04,25.06999969482422
2020-08-05,25.09000015258789
2020-08-06,25.170000076293945
2020-08-07,25.100000381469727
2020-08-10,25.399999618530273
2020-08-11,25.399999618530273
2020-08-12,25.56999969482422
2020-08-13,25.989999771118164
2020-08-14,26.06999969482422
2020-08-17,26.200000762939453
2020-08-18,26.260000228881836
2020-08-19,26.270000457763672
2020-08-20,26.239999771118164
2020-08-21,26.388999938964844
2020-08-24,26.405000686645508
2020-08-25,26.489999771118164
2020-08-26,26.75
2020-08-27,26.799999237060547
2020-08-28,26.940000534057617
2020-08-31,26.350000381469727
2020-09-01,26.34000015258789
2020-09-02,26.059999465942383
2020-09-03,26.020000457763672
2020-09-04,25.711000442504883
2020-09-08,25.649999618530273
2020-09-09,26.1299991607666
2020-09-10,26.75
2020-09-11,26.600000381469727
2020-09-14,26.920000076293945
2020-09-15,26.66200065612793
2020-09-16,26.6200008392334
2020-09-17,26.399999618530273
2020-09-18,26.6299991607666
2020-09-21,26.43000030517578
2020-09-22,26.75
2020-09-23,25.969999313354492
2020-09-24,25.860000610351562
2020-09-25,26.25
2020-09-28,26.34000015258789
2020-09-29,26.5
2020-09-30,26.25
2020-10-01,26.579999923706055
2020-10-02,26.719999313354492
2020-10-05,26.479999542236328
2020-10-06,26.90999984741211
2020-10-07,27.1200008392334
2020-10-08,27.170000076293945
2020-10-09,27.194000244140625
2020-10-12,27.239999771118164
2020-10-13,27.209999084472656
2020-10-14,27.1299991607666
2020-10-15,27.15999984741211
2020-10-16,26.649999618530273
2020-10-19,26.600000381469727
2020-10-20,27.03499984741211
2020-10-21,26.34000015258789
2020-10-22,26.655000686645508
2020-10-23,27.170000076293945
2020-10-26,26.6200008392334
2020-10-27,26.56399917602539
2020-10-28,25.780000686645508
2020-10-29,26.010000228881836
2020-10-30,26.489999771118164
2020-11-02,26.6200008392334
2020-11-03,26.90999984741211
2020-11-04,27.469999313354492
2020-11-05,27.25
2020-11-06,27.100000381469727
2020-11-09,27.68000030517578
2020-11-10,27.6200008392334
2020-11-11,27.5
2020-11-12,27.389999389648438
2020-11-13,27.479999542236328
2020-11-16,27.350000381469727
2020-11-17,27.219999313354492
2020-11-18,26.969999313354492
2020-11-19,27.049999237060547
2020-11-20,27.0
2020-11-23,27.079999923706055
2020-11-24,27.139999389648438
2020-11-25,27.399999618530273
2020-11-27,27.173999786376953
2020-11-30,26.989999771118164
2020-12-01,27.440000534057617
2020-12-02,27.360000610351562
2020-12-03,27.610000610351562
2020-12-04,27.780000686645508
2020-12-07,27.709999084472656
2020-12-08,27.715999603271484
2020-12-09,27.899999618530273
2020-12-10,27.989999771118164
2020-12-11,27.959999084472656
2020-12-14,27.979999542236328
2020-12-15,28.100000381469727
2020-12-16,27.940000534057617
2020-12-17,28.049999237060547
2020-12-18,27.68000030517578
2020-12-21,27.969999313354492
2020-12-22,27.639999389648438
2020-12-23,27.81999969482422
2020-12-24,27.829999923706055
2020-12-28,27.889999389648438
2020-12-29,27.68000030517578
2020-12-30,27.690000534057617
2020-12-31,27.93000030517578
2021-01-04,27.399999618530273
2021-01-05,27.829999923706055
2021-01-06,27.479999542236328
2021-01-07,27.570999145507812
2021-01-08,27.420000076293945
2021-01-11,27.2450008392334
2021-01-12,26.850000381469727
2021-01-13,27.440000534057617
2021-01-14,27.719999313354492
2021-01-15,27.725000381469727
2021-01-19,27.780000686645508
2021-01-20,27.954999923706055
2021-01-21,27.959999084472656
2021-01-22,27.899999618530273
2021-01-25,27.850000381469727
2021-01-26,27.6200008392334
2021-01-27,27.25
2021-01-28,27.3799991607666
2021-01-29,27.670000076293945
2021-02-01,27.540000915527344
2021-02-02,27.739999771118164
2021-02-03,27.489999771118164
2021-02-04,27.59000015258789
2021-02-05,27.729999542236328
2021-02-08,27.614999771118164
2021-02-09,27.760000228881836
2021-02-10,27.549999237060547
2021-02-11,27.309999465942383
2021-02-12,27.030000686645508
2021-02-16,26.75
2021-02-17,26.760000228881836
2021-02-18,26.799999237060547
2021-02-19,26.65999984741211
2021-02-22,26.520000457763672
2021-02-23,26.906999588012695
2021-02-24,26.700000762939453
2021-02-25,26.670000076293945
2021-02-26,27.0
2021-03-01,26.90999984741211
2021-03-02,27.329999923706055
2021-03-03,27.579999923706055
2021-03-04,27.530000686645508
2021-03-05,27.899999618530273
2021-03-08,28.020000457763672
2021-03-09,27.940000534057617
2021-03-10,28.0
2021-03-11,28.010000228881836
2021-03-12,27.979999542236328
2021-03-15,27.847000122070312
2021-03-16,27.860000610351562
2021-03-17,27.989999771118164
2021-03-18,27.540000915527344
2021-03-19,27.760000228881836
2021-03-22,27.635000228881836
2021-03-23,27.6200008392334
2021-03-24,27.850000381469727
2021-03-25,27.719999313354492
2021-03-26,27.700000762939453
2021-03-29,27.489999771118164
2021-03-30,27.43000030517578
2021-03-31,27.6200008392334
2021-04-01,27.8700008392334
2021-04-05,27.809999465942383
2021-04-06,28.014999389648438
2021-04-07,27.959999084472656
2021-04-08,28.0
2021-04-09,27.79199981689453
2021-04-12,27.95400047302246
2021-04-13,28.020000457763672
2021-04-14,27.920000076293945
2021-04-15,28.0
2021-04-16,28.1200008392334
2021-04-19,27.969999313354492
2021-04-20,27.829999923706055
2021-04-21,27.979999542236328
2021-04-22,27.850000381469727
2021-04-23,27.989999771118164
2021-04-26,28.030000686645508
2021-04-27,28.059999465942383
2021-04-28,27.969999313354492
2021-04-29,27.989999771118164
2021-04-30,27.549999237060547
2021-05-03,27.690000534057617
2021-05-04,27.649999618530273
2021-05-05,27.639999389648438
2021-05-06,27.56999969482422
2021-05-07,27.68000030517578
2021-05-10,27.510000228881836
2021-05-11,27.469999313354492
2021-05-12,27.239999771118164
2021-05-13,27.09000015258789
2021-05-14,27.170000076293945
