,ALBO
2015-03-27,35.400001525878906
2015-03-30,35.400001525878906
2015-03-31,35.70000076293945
2015-04-01,35.400001525878906
2015-04-02,35.70000076293945
2015-04-06,34.5
2015-04-07,33.29999923706055
2015-04-08,33.599998474121094
2015-04-09,33.599998474121094
2015-04-10,34.5
2015-04-13,32.400001525878906
2015-04-14,30.899999618530273
2015-04-15,34.20000076293945
2015-04-16,33.900001525878906
2015-04-17,32.70000076293945
2015-04-20,32.400001525878906
2015-04-21,37.5
2015-04-22,37.20000076293945
2015-04-23,38.099998474121094
2015-04-24,34.20000076293945
2015-04-27,35.099998474121094
2015-04-28,35.099998474121094
2015-04-29,34.20000076293945
2015-04-30,34.5
2015-05-01,33.900001525878906
2015-05-04,34.20000076293945
2015-05-05,34.20000076293945
2015-05-06,33.900001525878906
2015-05-07,34.79999923706055
2015-05-08,34.5
2015-05-11,34.20000076293945
2015-05-12,33.599998474121094
2015-05-13,34.20000076293945
2015-05-14,33.900001525878906
2015-05-15,33.900001525878906
2015-05-18,34.5
2015-05-19,33.900001525878906
2015-05-20,33.599998474121094
2015-05-21,34.20000076293945
2015-05-22,33.29999923706055
2015-05-26,33.29999923706055
2015-05-27,33.0
2015-05-28,33.0
2015-05-29,34.79999923706055
2015-06-01,33.29999923706055
2015-06-02,33.29999923706055
2015-06-03,34.20000076293945
2015-06-04,33.900001525878906
2015-06-05,34.5
2015-06-08,34.20000076293945
2015-06-09,33.599998474121094
2015-06-10,33.599998474121094
2015-06-11,32.400001525878906
2015-06-12,32.70000076293945
2015-06-15,32.400001525878906
2015-06-16,31.799999237060547
2015-06-17,31.5
2015-06-18,30.600000381469727
2015-06-19,29.700000762939453
2015-06-22,30.899999618530273
2015-06-23,32.70000076293945
2015-06-24,32.400001525878906
2015-06-25,31.799999237060547
2015-06-26,32.400001525878906
2015-06-29,31.799999237060547
2015-06-30,30.899999618530273
2015-07-01,30.899999618530273
2015-07-02,30.299999237060547
2015-07-06,30.600000381469727
2015-07-07,29.700000762939453
2015-07-08,28.5
2015-07-09,29.399999618530273
2015-07-10,30.600000381469727
2015-07-13,31.799999237060547
2015-07-14,31.799999237060547
2015-07-15,32.099998474121094
2015-07-16,31.200000762939453
2015-07-17,33.29999923706055
2015-07-20,31.200000762939453
2015-07-21,31.200000762939453
2015-07-22,31.5
2015-07-23,31.200000762939453
2015-07-24,31.200000762939453
2015-07-27,30.899999618530273
2015-07-28,30.899999618530273
2015-07-29,31.5
2015-07-30,30.899999618530273
2015-07-31,30.299999237060547
2015-08-03,30.600000381469727
2015-08-04,30.299999237060547
2015-08-05,30.0
2015-08-06,29.700000762939453
2015-08-07,29.700000762939453
2015-08-10,29.399999618530273
2015-08-11,29.399999618530273
2015-08-12,29.399999618530273
2015-08-13,28.5
2015-08-14,21.899999618530273
2015-08-17,21.299999237060547
2015-08-18,21.0
2015-08-19,19.799999237060547
2015-08-20,20.399999618530273
2015-08-21,20.700000762939453
2015-08-24,20.399999618530273
2015-08-25,19.799999237060547
2015-08-26,19.5
2015-08-27,20.399999618530273
2015-08-28,19.200000762939453
2015-08-31,20.100000381469727
2015-09-01,21.600000381469727
2015-09-02,20.700000762939453
2015-09-03,20.399999618530273
2015-09-04,21.600000381469727
2015-09-08,22.5
2015-09-09,20.399999618530273
2015-09-10,19.200000762939453
2015-09-11,20.100000381469727
2015-09-14,20.100000381469727
2015-09-15,21.0
2015-09-16,23.100000381469727
2015-09-17,22.5
2015-09-18,23.399999618530273
2015-09-21,21.0
2015-09-22,19.799999237060547
2015-09-23,20.100000381469727
2015-09-24,19.200000762939453
2015-09-25,18.899999618530273
2015-09-28,16.5
2015-09-29,14.100000381469727
2015-09-30,13.199999809265137
2015-10-01,12.899999618530273
2015-10-02,13.199999809265137
2015-10-05,13.5
2015-10-06,13.5
2015-10-07,12.600000381469727
2015-10-08,12.300000190734863
2015-10-09,12.899999618530273
2015-10-12,12.899999618530273
2015-10-13,12.600000381469727
2015-10-14,12.0
2015-10-15,12.600000381469727
2015-10-16,12.600000381469727
2015-10-19,12.300000190734863
2015-10-20,12.300000190734863
2015-10-21,11.699999809265137
2015-10-22,11.699999809265137
2015-10-23,11.100000381469727
2015-10-26,11.399999618530273
2015-10-27,11.100000381469727
2015-10-28,11.399999618530273
2015-10-29,10.800000190734863
2015-10-30,11.100000381469727
2015-11-02,11.100000381469727
2015-11-03,11.100000381469727
2015-11-04,10.800000190734863
2015-11-05,10.5
2015-11-06,11.100000381469727
2015-11-09,10.800000190734863
2015-11-10,10.5
2015-11-11,9.600000381469727
2015-11-12,9.600000381469727
2015-11-13,9.600000381469727
2015-11-16,9.300000190734863
2015-11-17,9.0
2015-11-18,7.800000190734863
2015-11-19,7.199999809265137
2015-11-20,9.0
2015-11-23,10.5
2015-11-24,10.5
2015-11-25,10.800000190734863
2015-11-27,11.399999618530273
2015-11-30,10.5
2015-12-01,9.600000381469727
2015-12-02,9.300000190734863
2015-12-03,9.0
2015-12-04,9.600000381469727
2015-12-07,8.699999809265137
2015-12-08,9.0
2015-12-09,9.0
2015-12-10,9.0
2015-12-11,8.699999809265137
2015-12-14,8.399999618530273
2015-12-15,7.5
2015-12-16,7.5
2015-12-17,6.900000095367432
2015-12-18,9.300000190734863
2015-12-21,8.100000381469727
2015-12-22,8.399999618530273
2015-12-23,8.699999809265137
2015-12-24,8.699999809265137
2015-12-28,9.0
2015-12-29,9.0
2015-12-30,10.5
2015-12-31,10.199999809265137
2016-01-04,9.600000381469727
2016-01-05,9.0
2016-01-06,8.399999618530273
2016-01-07,7.199999809265137
2016-01-08,7.800000190734863
2016-01-11,7.5
2016-01-12,7.199999809265137
2016-01-13,7.199999809265137
2016-01-14,7.800000190734863
2016-01-15,8.399999618530273
2016-01-19,7.800000190734863
2016-01-20,7.5
2016-01-21,7.800000190734863
2016-01-22,7.800000190734863
2016-01-25,7.199999809265137
2016-01-26,7.800000190734863
2016-01-27,7.199999809265137
2016-01-28,7.5
2016-01-29,7.5
2016-02-01,7.800000190734863
2016-02-02,7.800000190734863
2016-02-03,7.800000190734863
2016-02-04,7.800000190734863
2016-02-05,8.100000381469727
2016-02-08,7.800000190734863
2016-02-09,7.800000190734863
2016-02-10,7.800000190734863
2016-02-11,8.100000381469727
2016-02-12,7.800000190734863
2016-02-16,8.100000381469727
2016-02-17,8.100000381469727
2016-02-18,9.0
2016-02-19,9.0
2016-02-22,9.899999618530273
2016-02-23,8.699999809265137
2016-02-24,9.0
2016-02-25,9.600000381469727
2016-02-26,10.5
2016-02-29,10.199999809265137
2016-03-01,10.199999809265137
2016-03-02,10.199999809265137
2016-03-03,10.5
2016-03-04,10.5
2016-03-07,10.800000190734863
2016-03-08,10.5
2016-03-09,10.800000190734863
2016-03-10,10.800000190734863
2016-03-11,10.800000190734863
2016-03-14,11.100000381469727
2016-03-15,10.5
2016-03-16,9.300000190734863
2016-03-17,9.899999618530273
2016-03-18,10.199999809265137
2016-03-21,9.899999618530273
2016-03-22,9.300000190734863
2016-03-23,9.300000190734863
2016-03-24,9.899999618530273
2016-03-28,9.600000381469727
2016-03-29,10.199999809265137
2016-03-30,9.899999618530273
2016-03-31,9.899999618530273
2016-04-01,9.899999618530273
2016-04-04,10.800000190734863
2016-04-05,10.800000190734863
2016-04-06,11.100000381469727
2016-04-07,11.399999618530273
2016-04-08,11.399999618530273
2016-04-11,11.399999618530273
2016-04-12,11.699999809265137
2016-04-13,11.699999809265137
2016-04-14,11.100000381469727
2016-04-15,11.399999618530273
2016-04-18,12.0
2016-04-19,12.300000190734863
2016-04-20,12.300000190734863
2016-04-21,12.600000381469727
2016-04-22,12.600000381469727
2016-04-25,12.600000381469727
2016-04-26,12.300000190734863
2016-04-27,12.600000381469727
2016-04-28,12.600000381469727
2016-04-29,12.300000190734863
2016-05-02,12.600000381469727
2016-05-03,12.300000190734863
2016-05-04,11.100000381469727
2016-05-05,11.399999618530273
2016-05-06,11.399999618530273
2016-05-09,12.300000190734863
2016-05-10,11.699999809265137
2016-05-11,11.399999618530273
2016-05-12,11.100000381469727
2016-05-13,11.699999809265137
2016-05-16,11.699999809265137
2016-05-17,11.699999809265137
2016-05-18,11.399999618530273
2016-05-19,11.399999618530273
2016-05-20,11.699999809265137
2016-05-23,11.699999809265137
2016-05-24,11.399999618530273
2016-05-25,13.800000190734863
2016-05-26,11.100000381469727
2016-05-27,9.899999618530273
2016-05-31,10.199999809265137
2016-06-01,10.199999809265137
2016-06-02,10.199999809265137
2016-06-03,10.5
2016-06-06,10.5
2016-06-07,10.800000190734863
2016-06-08,10.5
2016-06-09,10.5
2016-06-10,10.199999809265137
2016-06-13,9.899999618530273
2016-06-14,9.600000381469727
2016-06-15,9.600000381469727
2016-06-16,9.600000381469727
2016-06-17,9.600000381469727
2016-06-20,9.899999618530273
2016-06-21,9.600000381469727
2016-06-22,9.899999618530273
2016-06-23,9.300000190734863
2016-06-24,7.800000190734863
2016-06-27,8.699999809265137
2016-06-28,9.600000381469727
2016-06-29,9.899999618530273
2016-06-30,9.300000190734863
2016-07-01,9.300000190734863
2016-07-05,9.300000190734863
2016-07-06,9.0
2016-07-07,9.600000381469727
2016-07-08,9.300000190734863
2016-07-11,9.300000190734863
2016-07-12,9.899999618530273
2016-07-13,9.899999618530273
2016-07-14,9.600000381469727
2016-07-15,9.899999618530273
2016-07-18,9.899999618530273
2016-07-19,9.899999618530273
2016-07-20,9.899999618530273
2016-07-21,9.899999618530273
2016-07-22,9.899999618530273
2016-07-25,10.199999809265137
2016-07-26,11.699999809265137
2016-07-27,12.600000381469727
2016-07-28,13.5
2016-07-29,13.199999809265137
2016-08-01,12.300000190734863
2016-08-02,12.600000381469727
2016-08-03,12.0
2016-08-04,12.300000190734863
2016-08-05,12.300000190734863
2016-08-08,12.300000190734863
2016-08-09,12.300000190734863
2016-08-10,12.0
2016-08-11,11.699999809265137
2016-08-12,11.699999809265137
2016-08-15,11.100000381469727
2016-08-16,11.699999809265137
2016-08-17,12.300000190734863
2016-08-18,12.0
2016-08-19,11.699999809265137
2016-08-22,12.0
2016-08-23,12.0
2016-08-24,12.0
2016-08-25,12.300000190734863
2016-08-26,12.600000381469727
2016-08-29,13.5
2016-08-30,13.199999809265137
2016-08-31,12.899999618530273
2016-09-01,12.600000381469727
2016-09-02,12.600000381469727
2016-09-06,12.899999618530273
2016-09-07,12.600000381469727
2016-09-08,13.199999809265137
2016-09-09,13.199999809265137
2016-09-12,12.600000381469727
2016-09-13,12.300000190734863
2016-09-14,12.300000190734863
2016-09-15,12.300000190734863
2016-09-16,12.899999618530273
2016-09-19,12.0
2016-09-20,12.600000381469727
2016-09-21,12.600000381469727
2016-09-22,12.600000381469727
2016-09-23,13.5
2016-09-26,13.199999809265137
2016-09-27,13.199999809265137
2016-09-28,13.199999809265137
2016-09-29,12.600000381469727
2016-09-30,12.899999618530273
2016-10-03,14.100000381469727
2016-10-04,16.5
2016-10-05,17.399999618530273
2016-10-06,15.0
2016-10-07,16.799999237060547
2016-10-10,16.799999237060547
2016-10-11,16.799999237060547
2016-10-12,17.100000381469727
2016-10-13,16.799999237060547
2016-10-14,16.799999237060547
2016-10-17,17.399999618530273
2016-10-18,19.799999237060547
2016-10-19,22.5
2016-10-20,21.600000381469727
2016-10-21,21.0
2016-10-24,21.600000381469727
2016-10-25,21.0
2016-10-26,21.899999618530273
2016-10-27,17.399999618530273
2016-10-28,18.600000381469727
2016-10-31,18.299999237060547
2016-11-01,17.700000762939453
2016-11-02,18.299999237060547
2016-11-03,19.5
2016-11-04,14.600000381469727
2016-11-07,17.479999542236328
2016-11-08,17.729999542236328
2016-11-09,17.09000015258789
2016-11-10,14.699999809265137
2016-11-11,15.199999809265137
2016-11-14,15.710000038146973
2016-11-15,17.68000030517578
2016-11-16,18.360000610351562
2016-11-17,21.899999618530273
2016-11-18,26.0
2016-11-21,34.279998779296875
2016-11-22,30.59000015258789
2016-11-23,26.450000762939453
2016-11-25,31.350000381469727
2016-11-28,29.760000228881836
2016-11-29,28.299999237060547
2016-11-30,26.299999237060547
2016-12-01,25.450000762939453
2016-12-02,25.450000762939453
2016-12-05,23.600000381469727
2016-12-06,25.389999389648438
2016-12-07,24.700000762939453
2016-12-08,24.760000228881836
2016-12-09,24.670000076293945
2016-12-12,24.950000762939453
2016-12-13,24.75
2016-12-14,23.56999969482422
2016-12-15,23.479999542236328
2016-12-16,22.200000762939453
2016-12-19,20.649999618530273
2016-12-20,20.049999237060547
2016-12-21,18.579999923706055
2016-12-22,20.100000381469727
2016-12-23,19.469999313354492
2016-12-27,18.579999923706055
2016-12-28,17.600000381469727
2016-12-29,17.549999237060547
2016-12-30,17.729999542236328
2017-01-03,18.989999771118164
2017-01-04,19.799999237060547
2017-01-05,19.200000762939453
2017-01-06,18.700000762939453
2017-01-09,18.780000686645508
2017-01-10,18.989999771118164
2017-01-11,18.790000915527344
2017-01-12,19.100000381469727
2017-01-13,19.149999618530273
2017-01-17,19.799999237060547
2017-01-18,19.5
2017-01-19,19.34000015258789
2017-01-20,19.190000534057617
2017-01-23,18.540000915527344
2017-01-24,18.5
2017-01-25,19.18000030517578
2017-01-26,19.719999313354492
2017-01-27,19.299999237060547
2017-01-30,19.809999465942383
2017-01-31,19.6200008392334
2017-02-01,20.399999618530273
2017-02-02,20.100000381469727
2017-02-03,19.899999618530273
2017-02-06,19.81999969482422
2017-02-07,19.809999465942383
2017-02-08,19.329999923706055
2017-02-09,19.639999389648438
2017-02-10,20.09000015258789
2017-02-13,20.06999969482422
2017-02-14,19.989999771118164
2017-02-15,20.280000686645508
2017-02-16,22.59000015258789
2017-02-17,23.0
2017-02-21,24.350000381469727
2017-02-22,25.469999313354492
2017-02-23,24.860000610351562
2017-02-24,24.459999084472656
2017-02-27,25.780000686645508
2017-02-28,26.020000457763672
2017-03-01,25.899999618530273
2017-03-02,25.5
2017-03-03,25.610000610351562
2017-03-06,25.8799991607666
2017-03-07,25.270000457763672
2017-03-08,24.760000228881836
2017-03-09,25.309999465942383
2017-03-10,25.100000381469727
2017-03-13,25.190000534057617
2017-03-14,23.5
2017-03-15,23.84000015258789
2017-03-16,22.850000381469727
2017-03-17,22.309999465942383
2017-03-20,21.709999084472656
2017-03-21,20.299999237060547
2017-03-22,23.780000686645508
2017-03-23,22.709999084472656
2017-03-24,22.5
2017-03-27,22.440000534057617
2017-03-28,22.799999237060547
2017-03-29,23.719999313354492
2017-03-30,24.0
2017-03-31,24.0
2017-04-03,24.729999542236328
2017-04-04,24.989999771118164
2017-04-05,24.649999618530273
2017-04-06,24.100000381469727
2017-04-07,24.020000457763672
2017-04-10,23.81999969482422
2017-04-11,23.170000076293945
2017-04-12,21.0
2017-04-13,20.81999969482422
2017-04-17,19.6200008392334
2017-04-18,20.15999984741211
2017-04-19,22.139999389648438
2017-04-20,20.920000076293945
2017-04-21,20.65999984741211
2017-04-24,21.979999542236328
2017-04-25,21.610000610351562
2017-04-26,20.690000534057617
2017-04-27,20.56999969482422
2017-04-28,20.690000534057617
2017-05-01,21.299999237060547
2017-05-02,21.010000228881836
2017-05-03,21.219999313354492
2017-05-04,21.479999542236328
2017-05-05,21.0
2017-05-08,21.34000015258789
2017-05-09,20.8799991607666
2017-05-10,20.700000762939453
2017-05-11,20.5
2017-05-12,20.700000762939453
2017-05-15,20.43000030517578
2017-05-16,20.75
2017-05-17,20.899999618530273
2017-05-18,21.530000686645508
2017-05-19,22.079999923706055
2017-05-22,21.8700008392334
2017-05-23,21.209999084472656
2017-05-24,20.770000457763672
2017-05-25,19.139999389648438
2017-05-26,17.93000030517578
2017-05-30,20.440000534057617
2017-05-31,20.479999542236328
2017-06-01,21.110000610351562
2017-06-02,20.3700008392334
2017-06-05,20.260000228881836
2017-06-06,20.020000457763672
2017-06-07,20.420000076293945
2017-06-08,20.549999237060547
2017-06-09,20.260000228881836
2017-06-12,19.1200008392334
2017-06-13,18.079999923706055
2017-06-14,18.15999984741211
2017-06-15,16.950000762939453
2017-06-16,17.049999237060547
2017-06-19,17.5
2017-06-20,15.479999542236328
2017-06-21,18.75
2017-06-22,18.75
2017-06-23,19.350000381469727
2017-06-26,18.290000915527344
2017-06-27,17.5
2017-06-28,18.360000610351562
2017-06-29,17.739999771118164
2017-06-30,20.600000381469727
2017-07-03,21.260000228881836
2017-07-05,22.270000457763672
2017-07-06,24.5
2017-07-07,25.239999771118164
2017-07-10,25.299999237060547
2017-07-11,25.670000076293945
2017-07-12,25.700000762939453
2017-07-13,26.440000534057617
2017-07-14,26.549999237060547
2017-07-17,26.770000457763672
2017-07-18,27.329999923706055
2017-07-19,27.350000381469727
2017-07-20,27.6200008392334
2017-07-21,26.209999084472656
2017-07-24,25.670000076293945
2017-07-25,25.399999618530273
2017-07-26,24.739999771118164
2017-07-27,24.270000457763672
2017-07-28,24.600000381469727
2017-07-31,24.6200008392334
2017-08-01,25.5
2017-08-02,24.18000030517578
2017-08-03,24.299999237060547
2017-08-04,23.15999984741211
2017-08-07,23.25
2017-08-08,23.84000015258789
2017-08-09,22.149999618530273
2017-08-10,22.420000076293945
2017-08-11,22.510000228881836
2017-08-14,22.889999389648438
2017-08-15,21.43000030517578
2017-08-16,23.0
2017-08-17,23.43000030517578
2017-08-18,23.540000915527344
2017-08-21,24.479999542236328
2017-08-22,23.600000381469727
2017-08-23,24.18000030517578
2017-08-24,24.469999313354492
2017-08-25,24.75
2017-08-28,24.56999969482422
2017-08-29,25.649999618530273
2017-08-30,25.559999465942383
2017-08-31,24.739999771118164
2017-09-01,25.489999771118164
2017-09-05,22.65999984741211
2017-09-06,21.81999969482422
2017-09-07,22.440000534057617
2017-09-08,23.200000762939453
2017-09-11,23.299999237060547
2017-09-12,23.31999969482422
2017-09-13,23.350000381469727
2017-09-14,22.770000457763672
2017-09-15,23.0
2017-09-18,22.6299991607666
2017-09-19,22.010000228881836
2017-09-20,22.479999542236328
2017-09-21,22.15999984741211
2017-09-22,22.239999771118164
2017-09-25,22.09000015258789
2017-09-26,20.68000030517578
2017-09-27,20.440000534057617
2017-09-28,20.520000457763672
2017-09-29,20.950000762939453
2017-10-02,21.8700008392334
2017-10-03,21.559999465942383
2017-10-04,21.559999465942383
2017-10-05,22.510000228881836
2017-10-06,22.209999084472656
2017-10-09,22.93000030517578
2017-10-10,23.200000762939453
2017-10-11,24.100000381469727
2017-10-12,23.989999771118164
2017-10-13,26.989999771118164
2017-10-16,25.760000228881836
2017-10-17,26.600000381469727
2017-10-18,26.989999771118164
2017-10-19,27.489999771118164
2017-10-20,28.139999389648438
2017-10-23,27.860000610351562
2017-10-24,26.760000228881836
2017-10-25,26.399999618530273
2017-10-26,26.100000381469727
2017-10-27,26.149999618530273
2017-10-30,27.760000228881836
2017-10-31,27.350000381469727
2017-11-01,26.979999542236328
2017-11-02,27.0
2017-11-03,27.700000762939453
2017-11-06,27.75
2017-11-07,27.510000228881836
2017-11-08,27.5
2017-11-09,27.5
2017-11-10,27.40999984741211
2017-11-13,26.56999969482422
2017-11-14,23.719999313354492
2017-11-15,22.75
2017-11-16,25.56999969482422
2017-11-17,25.989999771118164
2017-11-20,25.989999771118164
2017-11-21,25.510000228881836
2017-11-22,25.469999313354492
2017-11-24,25.889999389648438
2017-11-27,26.030000686645508
2017-11-28,25.25
2017-11-29,23.950000762939453
2017-11-30,25.020000457763672
2017-12-01,24.389999389648438
2017-12-04,25.25
2017-12-05,25.299999237060547
2017-12-06,24.75
2017-12-07,24.90999984741211
2017-12-08,23.40999984741211
2017-12-11,23.31999969482422
2017-12-12,23.540000915527344
2017-12-13,23.139999389648438
2017-12-14,23.459999084472656
2017-12-15,24.110000610351562
2017-12-18,23.329999923706055
2017-12-19,25.5
2017-12-20,25.56999969482422
2017-12-21,25.799999237060547
2017-12-22,26.969999313354492
2017-12-26,25.850000381469727
2017-12-27,25.690000534057617
2017-12-28,26.1200008392334
2017-12-29,25.600000381469727
2018-01-02,26.780000686645508
2018-01-03,27.290000915527344
2018-01-04,29.079999923706055
2018-01-05,29.799999237060547
2018-01-08,29.899999618530273
2018-01-09,30.3700008392334
2018-01-10,29.790000915527344
2018-01-11,30.1299991607666
2018-01-12,29.459999084472656
2018-01-16,28.670000076293945
2018-01-17,28.010000228881836
2018-01-18,29.469999313354492
2018-01-19,33.0
2018-01-22,35.38999938964844
2018-01-23,35.33000183105469
2018-01-24,35.7599983215332
2018-01-25,34.0
2018-01-26,36.81999969482422
2018-01-29,38.95000076293945
2018-01-30,35.4900016784668
2018-01-31,35.0
2018-02-01,34.77000045776367
2018-02-02,34.119998931884766
2018-02-05,34.4900016784668
2018-02-06,34.709999084472656
2018-02-07,36.0
2018-02-08,34.45000076293945
2018-02-09,34.18000030517578
2018-02-12,36.2400016784668
2018-02-13,36.029998779296875
2018-02-14,35.81999969482422
2018-02-15,35.59000015258789
2018-02-16,34.529998779296875
2018-02-20,34.650001525878906
2018-02-21,33.95000076293945
2018-02-22,33.810001373291016
2018-02-23,33.529998779296875
2018-02-26,34.68000030517578
2018-02-27,32.86000061035156
2018-02-28,33.79999923706055
2018-03-01,34.0
2018-03-02,35.38999938964844
2018-03-05,34.529998779296875
2018-03-06,34.540000915527344
2018-03-07,34.810001373291016
2018-03-08,34.209999084472656
2018-03-09,34.349998474121094
2018-03-12,34.689998626708984
2018-03-13,35.33000183105469
2018-03-14,34.970001220703125
2018-03-15,36.4900016784668
2018-03-16,39.349998474121094
2018-03-19,36.5
2018-03-20,35.33000183105469
2018-03-21,34.04999923706055
2018-03-22,33.959999084472656
2018-03-23,33.349998474121094
2018-03-26,33.439998626708984
2018-03-27,32.20000076293945
2018-03-28,33.16999816894531
2018-03-29,32.56999969482422
2018-04-02,32.119998931884766
2018-04-03,31.760000228881836
2018-04-04,32.209999084472656
2018-04-05,32.77000045776367
2018-04-06,31.770000457763672
2018-04-09,30.799999237060547
2018-04-10,33.45000076293945
2018-04-11,33.77000045776367
2018-04-12,33.72999954223633
2018-04-13,33.939998626708984
2018-04-16,33.099998474121094
2018-04-17,32.95000076293945
2018-04-18,33.04999923706055
2018-04-19,32.779998779296875
2018-04-20,33.27000045776367
2018-04-23,32.97999954223633
2018-04-24,31.450000762939453
2018-04-25,31.229999542236328
2018-04-26,31.030000686645508
2018-04-27,30.6299991607666
2018-04-30,30.56999969482422
2018-05-01,30.5
2018-05-02,29.31999969482422
2018-05-03,29.989999771118164
2018-05-04,28.93000030517578
2018-05-07,28.899999618530273
2018-05-08,29.530000686645508
2018-05-09,30.030000686645508
2018-05-10,30.860000610351562
2018-05-11,30.799999237060547
2018-05-14,30.850000381469727
2018-05-15,31.3799991607666
2018-05-16,33.7400016784668
2018-05-17,32.81999969482422
2018-05-18,32.86000061035156
2018-05-21,32.79999923706055
2018-05-22,32.95000076293945
2018-05-23,33.130001068115234
2018-05-24,32.790000915527344
2018-05-25,32.61000061035156
2018-05-29,32.04999923706055
2018-05-30,31.420000076293945
2018-05-31,31.329999923706055
2018-06-01,30.75
2018-06-04,30.350000381469727
2018-06-05,32.72999954223633
2018-06-06,31.059999465942383
2018-06-07,31.06999969482422
2018-06-08,30.68000030517578
2018-06-11,32.61000061035156
2018-06-12,32.0
2018-06-13,32.40999984741211
2018-06-14,32.369998931884766
2018-06-15,32.529998779296875
2018-06-18,33.43000030517578
2018-06-19,33.4900016784668
2018-06-20,34.939998626708984
2018-06-21,36.029998779296875
2018-06-22,37.310001373291016
2018-06-25,34.970001220703125
2018-06-26,36.880001068115234
2018-06-27,36.90999984741211
2018-06-28,36.09000015258789
2018-06-29,35.5
2018-07-02,36.18000030517578
2018-07-03,36.06999969482422
2018-07-05,36.810001373291016
2018-07-06,36.630001068115234
2018-07-09,36.869998931884766
2018-07-10,36.72999954223633
2018-07-11,35.810001373291016
2018-07-12,34.900001525878906
2018-07-13,34.41999816894531
2018-07-16,33.560001373291016
2018-07-17,33.5
2018-07-18,32.880001068115234
2018-07-19,32.54999923706055
2018-07-20,32.61000061035156
2018-07-23,32.31999969482422
2018-07-24,32.40999984741211
2018-07-25,32.099998474121094
2018-07-26,31.889999389648438
2018-07-27,30.969999313354492
2018-07-30,31.399999618530273
2018-07-31,31.549999237060547
2018-08-01,32.04999923706055
2018-08-02,32.25
2018-08-03,32.349998474121094
2018-08-06,31.540000915527344
2018-08-07,29.290000915527344
2018-08-08,29.469999313354492
2018-08-09,31.790000915527344
2018-08-10,31.200000762939453
2018-08-13,31.709999084472656
2018-08-14,31.690000534057617
2018-08-15,29.829999923706055
2018-08-16,29.729999542236328
2018-08-17,30.170000076293945
2018-08-20,30.3700008392334
2018-08-21,31.200000762939453
2018-08-22,32.349998474121094
2018-08-23,32.2599983215332
2018-08-24,31.93000030517578
2018-08-27,32.02000045776367
2018-08-28,31.8700008392334
2018-08-29,32.20000076293945
2018-08-30,33.5099983215332
2018-08-31,34.58000183105469
2018-09-04,33.61000061035156
2018-09-05,33.66999816894531
2018-09-06,33.619998931884766
2018-09-07,33.130001068115234
2018-09-10,33.08000183105469
2018-09-11,32.81999969482422
2018-09-12,33.220001220703125
2018-09-13,32.79999923706055
2018-09-14,32.0099983215332
2018-09-17,32.06999969482422
2018-09-18,32.86000061035156
2018-09-19,33.38999938964844
2018-09-20,32.70000076293945
2018-09-21,31.440000534057617
2018-09-24,31.770000457763672
2018-09-25,32.2599983215332
2018-09-26,32.2599983215332
2018-09-27,33.290000915527344
2018-09-28,32.959999084472656
2018-10-01,32.36000061035156
2018-10-02,31.850000381469727
2018-10-03,32.56999969482422
2018-10-04,30.709999084472656
2018-10-05,30.31999969482422
2018-10-08,30.0
2018-10-09,30.700000762939453
2018-10-10,27.979999542236328
2018-10-11,25.59000015258789
2018-10-12,26.010000228881836
2018-10-15,28.18000030517578
2018-10-16,28.3799991607666
2018-10-17,28.93000030517578
2018-10-18,28.360000610351562
2018-10-19,27.6200008392334
2018-10-22,28.34000015258789
2018-10-23,27.850000381469727
2018-10-24,26.6299991607666
2018-10-25,28.440000534057617
2018-10-26,27.059999465942383
2018-10-29,26.43000030517578
2018-10-30,26.0
2018-10-31,26.709999084472656
2018-11-01,29.940000534057617
2018-11-02,29.020000457763672
2018-11-05,29.059999465942383
2018-11-06,27.850000381469727
2018-11-07,27.780000686645508
2018-11-08,28.09000015258789
2018-11-09,25.84000015258789
2018-11-12,24.3700008392334
2018-11-13,24.940000534057617
2018-11-14,25.0
2018-11-15,25.68000030517578
2018-11-16,26.440000534057617
2018-11-19,25.1200008392334
2018-11-20,23.959999084472656
2018-11-21,25.260000228881836
2018-11-23,25.709999084472656
2018-11-26,26.100000381469727
2018-11-27,25.200000762939453
2018-11-28,25.459999084472656
2018-11-29,25.739999771118164
2018-11-30,26.450000762939453
2018-12-03,26.270000457763672
2018-12-04,26.170000076293945
2018-12-06,26.299999237060547
2018-12-07,25.489999771118164
2018-12-10,25.350000381469727
2018-12-11,25.530000686645508
2018-12-12,25.5
2018-12-13,24.40999984741211
2018-12-14,23.5
2018-12-17,23.850000381469727
2018-12-18,23.969999313354492
2018-12-19,22.18000030517578
2018-12-20,21.420000076293945
2018-12-21,20.899999618530273
2018-12-24,20.959999084472656
2018-12-26,22.760000228881836
2018-12-27,22.799999237060547
2018-12-28,23.18000030517578
2018-12-31,24.530000686645508
2019-01-02,24.1299991607666
2019-01-03,23.399999618530273
2019-01-04,25.389999389648438
2019-01-07,25.700000762939453
2019-01-08,24.920000076293945
2019-01-09,24.100000381469727
2019-01-10,23.829999923706055
2019-01-11,23.65999984741211
2019-01-14,23.809999465942383
2019-01-15,24.190000534057617
2019-01-16,24.25
2019-01-17,23.979999542236328
2019-01-18,24.149999618530273
2019-01-22,24.040000915527344
2019-01-23,22.68000030517578
2019-01-24,23.06999969482422
2019-01-25,23.299999237060547
2019-01-28,22.219999313354492
