,FCIT
2020-09-21,18.170000076293945
2020-09-22,18.170000076293945
2020-09-23,18.170000076293945
2020-09-24,18.170000076293945
2020-09-25,18.170000076293945
2020-09-28,18.170000076293945
2020-09-29,18.059999465942383
2020-09-30,18.059999465942383
2020-10-01,18.059999465942383
2020-10-02,18.0
2020-10-05,18.0
2020-10-06,18.0
2020-10-07,18.0
2020-10-08,18.0
2020-10-09,18.0
2020-10-12,18.049999237060547
2020-10-13,18.25
2020-10-14,18.25
2020-10-15,18.25
2020-10-16,18.25
2020-10-19,18.25
2020-10-20,18.25
2020-10-21,18.309999465942383
2020-10-22,18.309999465942383
2020-10-23,19.469999313354492
2020-10-26,18.5
2020-10-27,19.5
2020-10-28,19.5
2020-10-29,19.5
2020-10-30,19.5
2020-11-02,19.969999313354492
2020-11-03,19.969999313354492
2020-11-04,19.969999313354492
2020-11-05,19.5
2020-11-06,19.5
2020-11-09,19.200000762939453
2020-11-10,19.200000762939453
2020-11-11,19.200000762939453
2020-11-12,20.0
2020-11-13,20.0
2020-11-16,20.0
2020-11-17,19.68000030517578
2020-11-18,19.600000381469727
2020-11-19,19.600000381469727
2020-11-20,19.600000381469727
2020-11-23,19.600000381469727
2020-11-24,19.850000381469727
2020-11-25,20.0
2020-11-27,20.0
2020-11-30,20.0
2020-12-01,20.0
2020-12-02,20.0
2020-12-03,20.25
2020-12-04,20.25
2020-12-07,20.309999465942383
2020-12-08,20.520000457763672
2020-12-09,20.520000457763672
2020-12-10,21.0
2020-12-11,21.0
2020-12-14,21.0
2020-12-15,21.0
2020-12-16,21.299999237060547
2020-12-17,21.299999237060547
2020-12-18,21.299999237060547
2020-12-21,21.5
2020-12-22,21.5
2020-12-23,21.75
2020-12-24,21.950000762939453
2020-12-28,22.25
2020-12-29,22.5
2020-12-30,22.75
2020-12-31,22.75
2021-01-04,22.5
2021-01-05,22.25
2021-01-06,22.75
2021-01-07,23.0
2021-01-08,23.0
2021-01-11,23.0
2021-01-12,22.799999237060547
2021-01-13,22.799999237060547
2021-01-14,23.0
2021-01-15,22.850000381469727
2021-01-19,22.850000381469727
2021-01-20,22.850000381469727
2021-01-21,22.850000381469727
2021-01-22,22.850000381469727
2021-01-25,22.850000381469727
2021-01-26,22.850000381469727
2021-01-27,22.850000381469727
2021-01-28,23.229999542236328
2021-01-29,23.229999542236328
2021-02-01,23.229999542236328
2021-02-02,23.229999542236328
2021-02-03,23.239999771118164
2021-02-04,23.3799991607666
2021-02-05,24.0
2021-02-08,24.75
2021-02-09,24.75
2021-02-10,23.450000762939453
2021-02-11,24.5
2021-02-12,24.75
2021-02-16,25.75
2021-02-17,23.75
2021-02-18,23.75
2021-02-19,23.75
2021-02-22,23.75
2021-02-23,23.75
2021-02-24,23.75
2021-02-25,23.75
2021-02-26,23.75
2021-03-01,25.5
2021-03-02,24.530000686645508
2021-03-03,24.530000686645508
2021-03-04,24.530000686645508
2021-03-05,24.0
2021-03-08,25.0
2021-03-09,25.530000686645508
2021-03-10,25.530000686645508
2021-03-11,25.5
2021-03-12,25.75
2021-03-15,24.299999237060547
2021-03-16,24.299999237060547
2021-03-17,24.299999237060547
2021-03-18,24.299999237060547
2021-03-19,24.299999237060547
2021-03-22,25.75
2021-03-23,25.5
2021-03-24,25.5
2021-03-25,24.979999542236328
2021-03-26,25.75
2021-03-29,25.469999313354492
2021-03-30,25.469999313354492
2021-03-31,25.0
2021-04-01,25.25
2021-04-05,25.25
2021-04-06,25.25
2021-04-07,25.25
2021-04-08,24.760000228881836
2021-04-09,25.229999542236328
2021-04-12,25.229999542236328
2021-04-13,25.229999542236328
2021-04-14,25.229999542236328
2021-04-15,25.690000534057617
2021-04-16,25.690000534057617
2021-04-19,25.690000534057617
2021-04-20,25.690000534057617
2021-04-21,25.690000534057617
2021-04-22,26.0
2021-04-23,26.25
2021-04-26,26.5
2021-04-27,26.5
2021-04-28,26.5
2021-04-29,27.100000381469727
2021-04-30,27.232999801635742
2021-05-03,27.549999237060547
2021-05-04,28.0
2021-05-05,28.0
2021-05-06,28.5
2021-05-07,28.5
2021-05-10,28.5
2021-05-11,28.5
2021-05-12,28.5
2021-05-13,28.5
2021-05-14,28.5
