,PFG
2005-08-08,44.619998931884766
2005-08-09,45.599998474121094
2005-08-10,45.720001220703125
2005-08-11,46.20000076293945
2005-08-12,45.88999938964844
2005-08-15,46.08000183105469
2005-08-16,45.86000061035156
2005-08-17,45.939998626708984
2005-08-18,45.88999938964844
2005-08-19,45.93000030517578
2005-08-22,46.0099983215332
2005-08-23,45.869998931884766
2005-08-24,45.83000183105469
2005-08-25,46.0099983215332
2005-08-26,45.88999938964844
2005-08-29,46.08000183105469
2005-08-30,45.83000183105469
2005-08-31,45.79999923706055
2005-09-01,46.459999084472656
2005-09-02,46.52000045776367
2005-09-06,47.22999954223633
2005-09-07,47.060001373291016
2005-09-08,46.779998779296875
2005-09-09,47.58000183105469
2005-09-12,48.209999084472656
2005-09-13,47.900001525878906
2005-09-14,47.290000915527344
2005-09-15,46.7400016784668
2005-09-16,46.959999084472656
2005-09-19,46.77000045776367
2005-09-20,46.66999816894531
2005-09-21,45.9900016784668
2005-09-22,45.900001525878906
2005-09-23,46.7400016784668
2005-09-26,46.400001525878906
2005-09-27,46.34000015258789
2005-09-28,46.38999938964844
2005-09-29,47.22999954223633
2005-09-30,47.369998931884766
2005-10-03,47.20000076293945
2005-10-04,47.16999816894531
2005-10-05,46.70000076293945
2005-10-06,47.099998474121094
2005-10-07,46.7400016784668
2005-10-10,46.66999816894531
2005-10-11,46.61000061035156
2005-10-12,46.2400016784668
2005-10-13,46.5
2005-10-14,47.27000045776367
2005-10-17,47.369998931884766
2005-10-18,47.290000915527344
2005-10-19,48.31999969482422
2005-10-20,47.689998626708984
2005-10-21,48.290000915527344
2005-10-24,49.0
2005-10-25,49.83000183105469
2005-10-26,50.279998779296875
2005-10-27,49.130001068115234
2005-10-28,49.560001373291016
2005-10-31,49.630001068115234
2005-11-01,48.970001220703125
2005-11-02,49.7599983215332
2005-11-03,50.459999084472656
2005-11-04,50.369998931884766
2005-11-07,50.75
2005-11-08,50.77000045776367
2005-11-09,50.77000045776367
2005-11-10,51.900001525878906
2005-11-11,51.70000076293945
2005-11-14,51.650001525878906
2005-11-15,49.81999969482422
2005-11-16,49.25
2005-11-17,49.689998626708984
2005-11-18,49.650001525878906
2005-11-21,49.650001525878906
2005-11-22,50.0
2005-11-23,50.20000076293945
2005-11-25,50.29999923706055
2005-11-28,50.439998626708984
2005-11-29,50.560001373291016
2005-11-30,50.66999816894531
2005-12-01,50.40999984741211
2005-12-02,50.40999984741211
2005-12-05,49.79999923706055
2005-12-06,49.27000045776367
2005-12-07,49.400001525878906
2005-12-08,49.31999969482422
2005-12-09,49.65999984741211
2005-12-12,49.45000076293945
2005-12-13,50.02000045776367
2005-12-14,49.97999954223633
2005-12-15,49.790000915527344
2005-12-16,49.720001220703125
2005-12-19,48.880001068115234
2005-12-20,48.849998474121094
2005-12-21,48.619998931884766
2005-12-22,48.2599983215332
2005-12-23,48.279998779296875
2005-12-27,47.77000045776367
2005-12-28,47.91999816894531
2005-12-29,47.709999084472656
2005-12-30,47.43000030517578
2006-01-03,47.72999954223633
2006-01-04,47.68000030517578
2006-01-05,47.380001068115234
2006-01-06,47.290000915527344
2006-01-09,47.7599983215332
2006-01-10,48.08000183105469
2006-01-11,48.0
2006-01-12,47.63999938964844
2006-01-13,47.61000061035156
2006-01-17,47.369998931884766
2006-01-18,46.790000915527344
2006-01-19,46.4900016784668
2006-01-20,45.970001220703125
2006-01-23,46.33000183105469
2006-01-24,47.41999816894531
2006-01-25,46.849998474121094
2006-01-26,47.130001068115234
2006-01-27,47.20000076293945
2006-01-30,47.72999954223633
2006-01-31,47.15999984741211
2006-02-01,47.02000045776367
2006-02-02,46.54999923706055
2006-02-03,46.529998779296875
2006-02-06,46.810001373291016
2006-02-07,47.099998474121094
2006-02-08,47.349998474121094
2006-02-09,47.31999969482422
2006-02-10,47.7599983215332
2006-02-13,47.83000183105469
2006-02-14,48.68000030517578
2006-02-15,48.310001373291016
2006-02-16,48.25
2006-02-17,48.0099983215332
2006-02-21,48.349998474121094
2006-02-22,48.75
2006-02-23,48.599998474121094
2006-02-24,49.2400016784668
2006-02-27,49.25
2006-02-28,48.720001220703125
2006-03-01,49.0
2006-03-02,48.38999938964844
2006-03-03,48.13999938964844
2006-03-06,47.75
2006-03-07,48.25
2006-03-08,48.349998474121094
2006-03-09,48.09000015258789
2006-03-10,48.599998474121094
2006-03-13,48.599998474121094
2006-03-14,49.119998931884766
2006-03-15,49.619998931884766
2006-03-16,49.970001220703125
2006-03-17,50.150001525878906
2006-03-20,50.310001373291016
2006-03-21,49.72999954223633
2006-03-22,49.869998931884766
2006-03-23,49.599998474121094
2006-03-24,49.75
2006-03-27,49.459999084472656
2006-03-28,49.11000061035156
2006-03-29,49.54999923706055
2006-03-30,49.400001525878906
2006-03-31,48.79999923706055
2006-04-03,49.02000045776367
2006-04-04,49.75
2006-04-05,49.900001525878906
2006-04-06,49.91999816894531
2006-04-07,49.040000915527344
2006-04-10,49.150001525878906
2006-04-11,48.849998474121094
2006-04-12,49.08000183105469
2006-04-13,48.810001373291016
2006-04-17,48.66999816894531
2006-04-18,50.11000061035156
2006-04-19,50.5099983215332
2006-04-20,50.65999984741211
2006-04-21,50.470001220703125
2006-04-24,50.650001525878906
2006-04-25,50.310001373291016
2006-04-26,51.06999969482422
2006-04-27,51.4900016784668
2006-04-28,51.310001373291016
2006-05-01,50.720001220703125
2006-05-02,52.220001220703125
2006-05-03,52.25
2006-05-04,52.95000076293945
2006-05-05,53.54999923706055
2006-05-08,53.310001373291016
2006-05-09,53.0
2006-05-10,53.09000015258789
2006-05-11,53.97999954223633
2006-05-12,53.040000915527344
2006-05-15,53.45000076293945
2006-05-16,53.209999084472656
2006-05-17,52.209999084472656
2006-05-18,51.79999923706055
2006-05-19,52.18000030517578
2006-05-22,52.0
2006-05-23,52.029998779296875
2006-05-24,52.599998474121094
2006-05-25,53.77000045776367
2006-05-26,54.45000076293945
2006-05-30,54.20000076293945
2006-05-31,54.650001525878906
2006-06-01,54.45000076293945
2006-06-02,54.93000030517578
2006-06-05,53.900001525878906
2006-06-06,53.77000045776367
2006-06-07,53.810001373291016
2006-06-08,54.220001220703125
2006-06-09,53.91999816894531
2006-06-12,53.209999084472656
2006-06-13,52.31999969482422
2006-06-14,52.56999969482422
2006-06-15,54.16999816894531
2006-06-16,53.470001220703125
2006-06-19,52.93000030517578
2006-06-20,52.900001525878906
2006-06-21,53.40999984741211
2006-06-22,53.02000045776367
2006-06-23,53.02000045776367
2006-06-26,54.029998779296875
2006-06-27,54.0
2006-06-28,53.88999938964844
2006-06-29,54.9900016784668
2006-06-30,55.650001525878906
2006-07-03,56.099998474121094
2006-07-05,56.20000076293945
2006-07-06,56.220001220703125
2006-07-07,55.45000076293945
2006-07-10,55.439998626708984
2006-07-11,55.4900016784668
2006-07-12,54.54999923706055
2006-07-13,53.779998779296875
2006-07-14,53.40999984741211
2006-07-17,53.619998931884766
2006-07-18,53.599998474121094
2006-07-19,54.209999084472656
2006-07-20,54.099998474121094
2006-07-21,53.779998779296875
2006-07-24,54.29999923706055
2006-07-25,54.2400016784668
2006-07-26,54.0
2006-07-27,53.630001068115234
2006-07-28,54.08000183105469
2006-07-31,54.0
2006-08-01,52.90999984741211
2006-08-02,53.29999923706055
2006-08-03,53.220001220703125
2006-08-04,52.9900016784668
2006-08-07,52.72999954223633
2006-08-08,53.20000076293945
2006-08-09,53.029998779296875
2006-08-10,53.349998474121094
2006-08-11,53.47999954223633
2006-08-14,53.400001525878906
2006-08-15,53.81999969482422
2006-08-16,53.97999954223633
2006-08-17,54.150001525878906
2006-08-18,53.59000015258789
2006-08-21,53.59000015258789
2006-08-22,53.349998474121094
2006-08-23,53.060001373291016
2006-08-24,53.150001525878906
2006-08-25,52.91999816894531
2006-08-28,53.400001525878906
2006-08-29,53.20000076293945
2006-08-30,53.06999969482422
2006-08-31,53.2400016784668
2006-09-01,53.099998474121094
2006-09-05,53.02000045776367
2006-09-06,53.15999984741211
2006-09-07,52.88999938964844
2006-09-08,53.06999969482422
2006-09-11,53.470001220703125
2006-09-12,53.84000015258789
2006-09-13,53.709999084472656
2006-09-14,53.47999954223633
2006-09-15,53.52000045776367
2006-09-18,53.29999923706055
2006-09-19,53.310001373291016
2006-09-20,53.70000076293945
2006-09-21,53.560001373291016
2006-09-22,53.709999084472656
2006-09-25,54.47999954223633
2006-09-26,54.279998779296875
2006-09-27,54.130001068115234
2006-09-28,54.45000076293945
2006-09-29,54.279998779296875
2006-10-02,53.970001220703125
2006-10-03,54.08000183105469
2006-10-04,54.4900016784668
2006-10-05,54.31999969482422
2006-10-06,54.41999816894531
2006-10-09,54.41999816894531
2006-10-10,54.36000061035156
2006-10-11,54.099998474121094
2006-10-12,54.25
2006-10-13,54.88999938964844
2006-10-16,54.849998474121094
2006-10-17,54.84000015258789
2006-10-18,55.61000061035156
2006-10-19,55.38999938964844
2006-10-20,55.529998779296875
2006-10-23,55.65999984741211
2006-10-24,56.279998779296875
2006-10-25,55.91999816894531
2006-10-26,56.45000076293945
2006-10-27,56.0
2006-10-30,56.18000030517578
2006-10-31,56.4900016784668
2006-11-01,55.95000076293945
2006-11-02,56.2400016784668
2006-11-03,56.099998474121094
2006-11-06,57.04999923706055
2006-11-07,57.97999954223633
2006-11-08,58.849998474121094
2006-11-09,57.72999954223633
2006-11-10,58.18000030517578
2006-11-13,58.369998931884766
2006-11-14,58.38999938964844
2006-11-15,58.65999984741211
2006-11-16,59.34000015258789
2006-11-17,59.25
2006-11-20,58.459999084472656
2006-11-21,57.97999954223633
2006-11-22,57.869998931884766
2006-11-24,57.560001373291016
2006-11-27,56.86000061035156
2006-11-28,56.779998779296875
2006-11-29,57.5
2006-11-30,57.75
2006-12-01,57.41999816894531
2006-12-04,58.56999969482422
2006-12-05,59.279998779296875
2006-12-06,58.7400016784668
2006-12-07,58.27000045776367
2006-12-08,58.27000045776367
2006-12-11,58.189998626708984
2006-12-12,58.15999984741211
2006-12-13,57.81999969482422
2006-12-14,58.41999816894531
2006-12-15,58.310001373291016
2006-12-18,58.41999816894531
2006-12-19,58.84000015258789
2006-12-20,58.560001373291016
2006-12-21,58.54999923706055
2006-12-22,58.619998931884766
2006-12-26,59.040000915527344
2006-12-27,59.11000061035156
2006-12-28,59.06999969482422
2006-12-29,58.70000076293945
2007-01-03,59.31999969482422
2007-01-04,59.209999084472656
2007-01-05,58.56999969482422
2007-01-08,58.68000030517578
2007-01-09,58.619998931884766
2007-01-10,59.0
2007-01-11,60.099998474121094
2007-01-12,60.369998931884766
2007-01-16,60.41999816894531
2007-01-17,60.4900016784668
2007-01-18,60.5099983215332
2007-01-19,60.529998779296875
2007-01-22,60.220001220703125
2007-01-23,60.40999984741211
2007-01-24,61.279998779296875
2007-01-25,60.220001220703125
2007-01-26,60.209999084472656
2007-01-29,60.75
2007-01-30,61.22999954223633
2007-01-31,61.61000061035156
2007-02-01,62.689998626708984
2007-02-02,62.77000045776367
2007-02-05,62.2400016784668
2007-02-06,62.97999954223633
2007-02-07,63.5
2007-02-08,63.619998931884766
2007-02-09,62.65999984741211
2007-02-12,62.310001373291016
2007-02-13,63.470001220703125
2007-02-14,63.7599983215332
2007-02-15,63.38999938964844
2007-02-16,63.47999954223633
2007-02-20,63.31999969482422
2007-02-21,63.02000045776367
2007-02-22,63.31999969482422
2007-02-23,62.88999938964844
2007-02-26,62.630001068115234
2007-02-27,60.060001373291016
2007-02-28,60.869998931884766
2007-03-01,60.81999969482422
2007-03-02,60.040000915527344
2007-03-05,59.31999969482422
2007-03-06,59.650001525878906
2007-03-07,59.43000030517578
2007-03-08,59.689998626708984
2007-03-09,60.43000030517578
2007-03-12,60.459999084472656
2007-03-13,58.52000045776367
2007-03-14,58.97999954223633
2007-03-15,59.560001373291016
2007-03-16,59.029998779296875
2007-03-19,59.869998931884766
2007-03-20,60.09000015258789
2007-03-21,61.2599983215332
2007-03-22,60.83000183105469
2007-03-23,60.849998474121094
2007-03-26,60.630001068115234
2007-03-27,60.29999923706055
2007-03-28,59.61000061035156
2007-03-29,59.86000061035156
2007-03-30,59.869998931884766
2007-04-02,59.88999938964844
2007-04-03,60.540000915527344
2007-04-04,60.56999969482422
2007-04-05,60.630001068115234
2007-04-09,60.310001373291016
2007-04-10,60.529998779296875
2007-04-11,60.209999084472656
2007-04-12,60.20000076293945
2007-04-13,60.2599983215332
2007-04-16,61.279998779296875
2007-04-17,62.45000076293945
2007-04-18,62.81999969482422
2007-04-19,62.27000045776367
2007-04-20,63.369998931884766
2007-04-23,62.88999938964844
2007-04-24,62.75
2007-04-25,63.790000915527344
2007-04-26,63.869998931884766
2007-04-27,64.08999633789062
2007-04-30,63.4900016784668
2007-05-01,60.869998931884766
2007-05-02,61.83000183105469
2007-05-03,62.560001373291016
2007-05-04,63.040000915527344
2007-05-07,62.599998474121094
2007-05-08,61.61000061035156
2007-05-09,60.810001373291016
2007-05-10,60.029998779296875
2007-05-11,61.400001525878906
2007-05-14,61.15999984741211
2007-05-15,60.59000015258789
2007-05-16,60.95000076293945
2007-05-17,61.36000061035156
2007-05-18,61.720001220703125
2007-05-21,61.560001373291016
2007-05-22,61.31999969482422
2007-05-23,61.150001525878906
2007-05-24,60.779998779296875
2007-05-25,61.0099983215332
2007-05-29,61.02000045776367
2007-05-30,60.869998931884766
2007-05-31,60.79999923706055
2007-06-01,61.45000076293945
2007-06-04,61.52000045776367
2007-06-05,60.91999816894531
2007-06-06,60.15999984741211
2007-06-07,58.220001220703125
2007-06-08,59.119998931884766
2007-06-11,59.20000076293945
2007-06-12,58.65999984741211
2007-06-13,59.790000915527344
2007-06-14,59.70000076293945
2007-06-15,59.86000061035156
2007-06-18,59.75
2007-06-19,59.41999816894531
2007-06-20,58.34000015258789
2007-06-21,58.81999969482422
2007-06-22,57.33000183105469
2007-06-25,57.18000030517578
2007-06-26,57.209999084472656
2007-06-27,58.060001373291016
2007-06-28,58.40999984741211
2007-06-29,58.290000915527344
2007-07-02,60.0
2007-07-03,60.04999923706055
2007-07-05,60.029998779296875
2007-07-06,60.060001373291016
2007-07-09,60.349998474121094
2007-07-10,60.5
2007-07-11,61.20000076293945
2007-07-12,61.9900016784668
2007-07-13,61.86000061035156
2007-07-16,61.790000915527344
2007-07-17,61.54999923706055
2007-07-18,61.45000076293945
2007-07-19,61.91999816894531
2007-07-20,61.029998779296875
2007-07-23,60.939998626708984
2007-07-24,59.279998779296875
2007-07-25,59.529998779296875
2007-07-26,58.06999969482422
2007-07-27,55.9900016784668
2007-07-30,55.810001373291016
2007-07-31,56.38999938964844
2007-08-01,56.52000045776367
2007-08-02,56.08000183105469
2007-08-03,52.77000045776367
2007-08-06,56.22999954223633
2007-08-07,55.2400016784668
2007-08-08,56.36000061035156
2007-08-09,52.880001068115234
2007-08-10,55.66999816894531
2007-08-13,56.880001068115234
2007-08-14,54.349998474121094
2007-08-15,53.060001373291016
2007-08-16,54.349998474121094
2007-08-17,56.9900016784668
2007-08-20,55.70000076293945
2007-08-21,55.25
2007-08-22,57.29999923706055
2007-08-23,56.630001068115234
2007-08-24,57.54999923706055
2007-08-27,56.540000915527344
2007-08-28,54.20000076293945
2007-08-29,55.900001525878906
2007-08-30,54.81999969482422
2007-08-31,55.4900016784668
2007-09-04,56.560001373291016
2007-09-05,55.81999969482422
2007-09-06,55.95000076293945
2007-09-07,55.130001068115234
2007-09-10,54.650001525878906
2007-09-11,55.83000183105469
2007-09-12,55.72999954223633
2007-09-13,57.060001373291016
2007-09-14,57.790000915527344
2007-09-17,57.369998931884766
2007-09-18,61.02000045776367
2007-09-19,60.4900016784668
2007-09-20,59.959999084472656
2007-09-21,59.939998626708984
2007-09-24,59.40999984741211
2007-09-25,59.77000045776367
2007-09-26,60.779998779296875
2007-09-27,62.27000045776367
2007-09-28,63.09000015258789
2007-10-01,64.86000061035156
2007-10-02,64.19999694824219
2007-10-03,63.150001525878906
2007-10-04,62.75
2007-10-05,64.3499984741211
2007-10-08,63.959999084472656
2007-10-09,64.87000274658203
2007-10-10,64.68000030517578
2007-10-11,65.36000061035156
2007-10-12,65.55999755859375
2007-10-15,64.22000122070312
2007-10-16,63.15999984741211
2007-10-17,63.380001068115234
2007-10-18,63.18000030517578
2007-10-19,60.880001068115234
2007-10-22,62.5
2007-10-23,62.83000183105469
2007-10-24,62.470001220703125
2007-10-25,63.5099983215332
2007-10-26,65.29000091552734
2007-10-29,65.45999908447266
2007-10-30,66.30999755859375
2007-10-31,67.66999816894531
2007-11-01,66.0999984741211
2007-11-02,66.44000244140625
2007-11-05,66.30000305175781
2007-11-06,67.2699966430664
2007-11-07,63.970001220703125
2007-11-08,65.55000305175781
2007-11-09,65.33999633789062
2007-11-12,66.6500015258789
2007-11-13,67.43000030517578
2007-11-14,67.5999984741211
2007-11-15,66.58999633789062
2007-11-16,66.30999755859375
2007-11-19,64.19000244140625
2007-11-20,65.88999938964844
2007-11-21,64.44999694824219
2007-11-23,66.23999786376953
2007-11-26,63.84000015258789
2007-11-27,66.33999633789062
2007-11-28,69.9000015258789
2007-11-29,64.2699966430664
2007-11-30,65.48999786376953
2007-12-03,63.95000076293945
2007-12-04,63.290000915527344
2007-12-05,65.04000091552734
2007-12-06,66.37000274658203
2007-12-07,66.5999984741211
2007-12-10,67.76000213623047
2007-12-11,65.51000213623047
2007-12-12,67.9800033569336
2007-12-13,68.75
2007-12-14,67.41000366210938
2007-12-17,67.3499984741211
2007-12-18,68.44999694824219
2007-12-19,68.86000061035156
2007-12-20,68.9800033569336
2007-12-21,69.72000122070312
2007-12-24,70.72000122070312
2007-12-26,70.66999816894531
2007-12-27,69.22000122070312
2007-12-28,69.12000274658203
2007-12-31,68.83999633789062
2008-01-02,67.95999908447266
2008-01-03,67.98999786376953
2008-01-04,67.08999633789062
2008-01-07,67.0
2008-01-08,65.66000366210938
2008-01-09,66.08000183105469
2008-01-10,67.0
2008-01-11,66.2300033569336
2008-01-14,66.5999984741211
2008-01-15,65.41000366210938
2008-01-16,65.0
2008-01-17,62.91999816894531
2008-01-18,59.880001068115234
2008-01-22,58.27000045776367
2008-01-23,58.119998931884766
2008-01-24,58.900001525878906
2008-01-25,57.36000061035156
2008-01-28,58.810001373291016
2008-01-29,60.04999923706055
2008-01-30,58.54999923706055
2008-01-31,59.61000061035156
2008-02-01,61.209999084472656
2008-02-04,59.810001373291016
2008-02-05,53.099998474121094
2008-02-06,53.959999084472656
2008-02-07,55.599998474121094
2008-02-08,55.0099983215332
2008-02-11,54.29999923706055
2008-02-12,55.650001525878906
2008-02-13,57.29999923706055
2008-02-14,56.31999969482422
2008-02-15,56.790000915527344
2008-02-19,56.93000030517578
2008-02-20,56.95000076293945
2008-02-21,58.86000061035156
2008-02-22,58.34000015258789
2008-02-25,59.880001068115234
2008-02-26,60.099998474121094
2008-02-27,60.279998779296875
2008-02-28,57.599998474121094
2008-02-29,55.22999954223633
2008-03-03,54.59000015258789
2008-03-04,54.18000030517578
2008-03-05,54.349998474121094
2008-03-06,52.029998779296875
2008-03-07,51.68000030517578
2008-03-10,50.5
2008-03-11,52.45000076293945
2008-03-12,52.130001068115234
2008-03-13,51.7400016784668
2008-03-14,49.150001525878906
2008-03-17,48.56999969482422
2008-03-18,52.279998779296875
2008-03-19,53.099998474121094
2008-03-20,55.470001220703125
2008-03-24,56.27000045776367
2008-03-25,56.70000076293945
2008-03-26,54.70000076293945
2008-03-27,55.04999923706055
2008-03-28,54.65999984741211
2008-03-31,55.720001220703125
2008-04-01,58.68000030517578
2008-04-02,58.290000915527344
2008-04-03,57.68000030517578
2008-04-04,57.27000045776367
2008-04-07,57.130001068115234
2008-04-08,56.400001525878906
2008-04-09,55.279998779296875
2008-04-10,55.029998779296875
2008-04-11,53.209999084472656
2008-04-14,52.18000030517578
2008-04-15,52.47999954223633
2008-04-16,53.81999969482422
2008-04-17,53.7599983215332
2008-04-18,54.97999954223633
2008-04-21,53.900001525878906
2008-04-22,53.150001525878906
2008-04-23,52.189998626708984
2008-04-24,53.560001373291016
2008-04-25,54.060001373291016
2008-04-28,54.5
2008-04-29,54.630001068115234
2008-04-30,53.65999984741211
2008-05-01,56.16999816894531
2008-05-02,57.91999816894531
2008-05-05,57.18000030517578
2008-05-06,56.5
2008-05-07,54.43000030517578
2008-05-08,52.97999954223633
2008-05-09,53.56999969482422
2008-05-12,55.5099983215332
2008-05-13,54.5
2008-05-14,55.16999816894531
2008-05-15,56.060001373291016
2008-05-16,55.779998779296875
2008-05-19,56.41999816894531
2008-05-20,54.5
2008-05-21,52.56999969482422
2008-05-22,53.66999816894531
2008-05-23,52.22999954223633
2008-05-27,53.209999084472656
2008-05-28,53.099998474121094
2008-05-29,54.08000183105469
2008-05-30,53.880001068115234
2008-06-02,52.349998474121094
2008-06-03,51.72999954223633
2008-06-04,51.54999923706055
2008-06-05,52.25
2008-06-06,49.189998626708984
2008-06-09,49.45000076293945
2008-06-10,49.790000915527344
2008-06-11,48.29999923706055
2008-06-12,49.7599983215332
2008-06-13,50.650001525878906
2008-06-16,50.38999938964844
2008-06-17,49.18000030517578
2008-06-18,48.40999984741211
2008-06-19,50.2400016784668
2008-06-20,48.27000045776367
2008-06-23,45.439998626708984
2008-06-24,45.650001525878906
2008-06-25,46.97999954223633
2008-06-26,43.40999984741211
2008-06-27,42.52000045776367
2008-06-30,41.970001220703125
2008-07-01,40.970001220703125
2008-07-02,41.439998626708984
2008-07-03,41.02000045776367
2008-07-07,39.880001068115234
2008-07-08,41.77000045776367
2008-07-09,39.560001373291016
2008-07-10,38.61000061035156
2008-07-11,37.36000061035156
2008-07-14,36.54999923706055
2008-07-15,35.47999954223633
2008-07-16,37.65999984741211
2008-07-17,39.2599983215332
2008-07-18,39.68000030517578
2008-07-21,38.369998931884766
2008-07-22,40.93000030517578
2008-07-23,42.43000030517578
2008-07-24,41.18000030517578
2008-07-25,41.25
2008-07-28,39.650001525878906
2008-07-29,42.0099983215332
2008-07-30,42.77000045776367
2008-07-31,42.5099983215332
2008-08-01,41.97999954223633
2008-08-04,42.900001525878906
2008-08-05,47.439998626708984
2008-08-06,47.04999923706055
2008-08-07,44.959999084472656
2008-08-08,45.9900016784668
2008-08-11,46.529998779296875
2008-08-12,45.400001525878906
2008-08-13,44.5
2008-08-14,46.7599983215332
2008-08-15,48.93000030517578
2008-08-18,46.4900016784668
2008-08-19,44.90999984741211
2008-08-20,44.20000076293945
2008-08-21,43.959999084472656
2008-08-22,45.04999923706055
2008-08-25,42.90999984741211
2008-08-26,43.11000061035156
2008-08-27,43.7599983215332
2008-08-28,45.38999938964844
2008-08-29,45.790000915527344
2008-09-02,46.099998474121094
2008-09-03,46.540000915527344
2008-09-04,44.599998474121094
2008-09-05,44.70000076293945
2008-09-08,48.7599983215332
2008-09-09,45.93000030517578
2008-09-10,46.130001068115234
2008-09-11,47.040000915527344
2008-09-12,47.439998626708984
2008-09-15,43.11000061035156
2008-09-16,44.630001068115234
2008-09-17,38.849998474121094
2008-09-18,43.38999938964844
2008-09-19,51.95000076293945
2008-09-22,44.2400016784668
2008-09-23,41.029998779296875
2008-09-24,42.0
2008-09-25,43.77000045776367
2008-09-26,44.150001525878906
2008-09-29,39.209999084472656
2008-09-30,43.4900016784668
2008-10-01,37.63999938964844
2008-10-02,31.520000457763672
2008-10-03,32.5099983215332
2008-10-06,29.469999313354492
2008-10-07,27.110000610351562
2008-10-08,21.739999771118164
2008-10-09,15.789999961853027
2008-10-10,18.200000762939453
2008-10-13,22.950000762939453
2008-10-14,24.719999313354492
2008-10-15,22.260000228881836
2008-10-16,22.0
2008-10-17,20.90999984741211
2008-10-20,21.299999237060547
2008-10-21,21.43000030517578
2008-10-22,18.520000457763672
2008-10-23,18.610000610351562
2008-10-24,19.610000610351562
2008-10-27,18.100000381469727
2008-10-28,22.0
2008-10-29,20.81999969482422
2008-10-30,20.06999969482422
2008-10-31,18.989999771118164
2008-11-03,22.389999389648438
2008-11-04,27.5
2008-11-05,25.540000915527344
2008-11-06,23.59000015258789
2008-11-07,25.190000534057617
2008-11-10,24.229999542236328
2008-11-11,20.6299991607666
2008-11-12,17.479999542236328
2008-11-13,18.760000228881836
2008-11-14,16.829999923706055
2008-11-17,15.0
2008-11-18,14.3100004196167
2008-11-19,11.670000076293945
2008-11-20,9.430000305175781
2008-11-21,10.0
2008-11-24,12.470000267028809
2008-11-25,12.880000114440918
2008-11-26,13.569999694824219
2008-11-28,13.8100004196167
2008-12-01,11.859999656677246
2008-12-02,13.90999984741211
2008-12-03,14.180000305175781
2008-12-04,13.640000343322754
2008-12-05,19.200000762939453
2008-12-08,17.84000015258789
2008-12-09,18.649999618530273
2008-12-10,19.149999618530273
2008-12-11,16.920000076293945
2008-12-12,17.850000381469727
2008-12-15,17.299999237060547
2008-12-16,20.600000381469727
2008-12-17,20.149999618530273
2008-12-18,18.940000534057617
2008-12-19,20.309999465942383
2008-12-22,19.25
2008-12-23,18.950000762939453
2008-12-24,19.110000610351562
2008-12-26,19.489999771118164
2008-12-29,19.020000457763672
2008-12-30,21.489999771118164
2008-12-31,22.56999969482422
2009-01-02,23.600000381469727
2009-01-05,23.079999923706055
2009-01-06,24.479999542236328
2009-01-07,21.829999923706055
2009-01-08,21.899999618530273
2009-01-09,20.940000534057617
2009-01-12,18.549999237060547
2009-01-13,19.100000381469727
2009-01-14,16.940000534057617
2009-01-15,16.399999618530273
2009-01-16,16.190000534057617
2009-01-20,13.949999809265137
2009-01-21,16.290000915527344
2009-01-22,14.90999984741211
2009-01-23,15.699999809265137
2009-01-26,15.479999542236328
2009-01-27,16.489999771118164
2009-01-28,20.479999542236328
2009-01-29,17.84000015258789
2009-01-30,16.59000015258789
2009-02-02,17.030000686645508
2009-02-03,16.639999389648438
2009-02-04,16.190000534057617
2009-02-05,16.6200008392334
2009-02-06,16.829999923706055
2009-02-09,17.030000686645508
2009-02-10,11.989999771118164
2009-02-11,11.65999984741211
2009-02-12,12.039999961853027
2009-02-13,11.640000343322754
2009-02-17,10.819999694824219
2009-02-18,10.550000190734863
2009-02-19,10.510000228881836
2009-02-20,10.520000457763672
2009-02-23,9.34000015258789
2009-02-24,11.069999694824219
2009-02-25,10.329999923706055
2009-02-26,10.59000015258789
2009-02-27,7.989999771118164
2009-03-02,7.300000190734863
2009-03-03,6.860000133514404
2009-03-04,7.309999942779541
2009-03-05,6.380000114440918
2009-03-06,6.079999923706055
2009-03-09,5.880000114440918
2009-03-10,7.269999980926514
2009-03-11,7.53000020980835
2009-03-12,8.199999809265137
2009-03-13,7.769999980926514
2009-03-16,7.380000114440918
2009-03-17,8.140000343322754
2009-03-18,8.899999618530273
2009-03-19,7.78000020980835
2009-03-20,7.0
2009-03-23,8.40999984741211
2009-03-24,8.649999618530273
2009-03-25,9.119999885559082
2009-03-26,9.920000076293945
2009-03-27,10.300000190734863
2009-03-30,7.980000019073486
2009-03-31,8.180000305175781
2009-04-01,8.15999984741211
2009-04-02,8.779999732971191
2009-04-03,10.529999732971191
2009-04-06,10.630000114440918
2009-04-07,10.149999618530273
2009-04-08,12.3100004196167
2009-04-09,14.470000267028809
2009-04-13,14.970000267028809
2009-04-14,13.039999961853027
2009-04-15,13.779999732971191
2009-04-16,13.760000228881836
2009-04-17,14.720000267028809
2009-04-20,12.920000076293945
2009-04-21,14.0
2009-04-22,14.210000038146973
2009-04-23,14.869999885559082
2009-04-24,15.3100004196167
2009-04-27,14.680000305175781
2009-04-28,14.180000305175781
2009-04-29,15.65999984741211
2009-04-30,16.34000015258789
2009-05-01,15.430000305175781
2009-05-04,16.93000030517578
2009-05-05,18.75
2009-05-06,23.290000915527344
2009-05-07,21.450000762939453
2009-05-08,23.68000030517578
2009-05-11,20.34000015258789
2009-05-12,19.739999771118164
2009-05-13,18.549999237060547
