,ALLT
2010-08-13,4.909999847412109
2010-08-16,4.960000038146973
2010-08-17,4.960000038146973
2010-08-18,4.989999771118164
2010-08-19,4.909999847412109
2010-08-20,4.949999809265137
2010-08-23,5.0
2010-08-24,5.059999942779541
2010-08-25,4.940000057220459
2010-08-26,4.96999979019165
2010-08-27,5.070000171661377
2010-08-30,5.070000171661377
2010-08-31,4.980000019073486
2010-09-01,5.21999979019165
2010-09-02,5.360000133514404
2010-09-03,5.519999980926514
2010-09-07,5.559999942779541
2010-09-08,5.570000171661377
2010-09-09,5.599999904632568
2010-09-10,5.53000020980835
2010-09-13,5.539999961853027
2010-09-14,5.400000095367432
2010-09-15,5.449999809265137
2010-09-16,5.570000171661377
2010-09-17,5.730000019073486
2010-09-20,5.769999980926514
2010-09-21,5.550000190734863
2010-09-22,5.769999980926514
2010-09-23,5.630000114440918
2010-09-24,6.25
2010-09-27,6.269999980926514
2010-09-28,6.03000020980835
2010-09-29,5.960000038146973
2010-09-30,5.980000019073486
2010-10-01,6.159999847412109
2010-10-04,6.110000133514404
2010-10-05,6.25
2010-10-06,6.110000133514404
2010-10-07,6.269999980926514
2010-10-08,6.119999885559082
2010-10-11,6.130000114440918
2010-10-12,6.25
2010-10-13,6.550000190734863
2010-10-14,6.840000152587891
2010-10-15,6.800000190734863
2010-10-18,6.989999771118164
2010-10-19,6.929999828338623
2010-10-20,7.0
2010-10-21,7.03000020980835
2010-10-22,7.199999809265137
2010-10-25,7.300000190734863
2010-10-26,7.230000019073486
2010-10-27,7.210000038146973
2010-10-28,7.199999809265137
2010-10-29,7.300000190734863
2010-11-01,7.449999809265137
2010-11-02,7.170000076293945
2010-11-03,7.5
2010-11-04,7.449999809265137
2010-11-05,7.340000152587891
2010-11-08,7.260000228881836
2010-11-09,7.21999979019165
2010-11-10,7.25
2010-11-11,7.349999904632568
2010-11-12,7.340000152587891
2010-11-15,7.260000228881836
2010-11-16,7.21999979019165
2010-11-17,7.21999979019165
2010-11-18,7.449999809265137
2010-11-19,8.0
2010-11-22,8.199999809265137
2010-11-23,7.989999771118164
2010-11-24,8.1899995803833
2010-11-26,8.0
2010-11-29,8.420000076293945
2010-11-30,8.359999656677246
2010-12-01,8.859999656677246
2010-12-02,8.739999771118164
2010-12-03,8.800000190734863
2010-12-06,9.149999618530273
2010-12-07,8.850000381469727
2010-12-08,8.890000343322754
2010-12-09,8.510000228881836
2010-12-10,8.75
2010-12-13,8.649999618530273
2010-12-14,8.979999542236328
2010-12-15,9.050000190734863
2010-12-16,9.010000228881836
2010-12-17,9.890000343322754
2010-12-20,10.600000381469727
2010-12-21,11.430000305175781
2010-12-22,11.0
2010-12-23,10.779999732971191
2010-12-27,10.699999809265137
2010-12-28,10.399999618530273
2010-12-29,10.960000038146973
2010-12-30,11.34000015258789
2010-12-31,11.640000343322754
2011-01-03,11.460000038146973
2011-01-04,10.84000015258789
2011-01-05,11.180000305175781
2011-01-06,11.680000305175781
2011-01-07,11.600000381469727
2011-01-10,12.460000038146973
2011-01-11,12.329999923706055
2011-01-12,12.739999771118164
2011-01-13,13.40999984741211
2011-01-14,13.680000305175781
2011-01-18,13.569999694824219
2011-01-19,13.149999618530273
2011-01-20,12.460000038146973
2011-01-21,12.470000267028809
2011-01-24,12.449999809265137
2011-01-25,12.09000015258789
2011-01-26,12.579999923706055
2011-01-27,12.529999732971191
2011-01-28,11.640000343322754
2011-01-31,11.6899995803833
2011-02-01,12.609999656677246
2011-02-02,12.949999809265137
2011-02-03,13.0600004196167
2011-02-04,13.640000343322754
2011-02-07,14.430000305175781
2011-02-08,14.5
2011-02-09,15.199999809265137
2011-02-10,15.1899995803833
2011-02-11,15.399999618530273
2011-02-14,15.75
2011-02-15,15.239999771118164
2011-02-16,14.90999984741211
2011-02-17,15.5
2011-02-18,15.670000076293945
2011-02-22,14.989999771118164
2011-02-23,14.800000190734863
2011-02-24,14.529999732971191
2011-02-25,14.8100004196167
2011-02-28,15.9399995803833
2011-03-01,15.479999542236328
2011-03-02,15.600000381469727
2011-03-03,16.100000381469727
2011-03-04,16.15999984741211
2011-03-07,15.15999984741211
2011-03-08,15.050000190734863
2011-03-09,13.579999923706055
2011-03-10,13.789999961853027
2011-03-11,13.520000457763672
2011-03-14,13.0
2011-03-15,12.489999771118164
2011-03-16,12.289999961853027
2011-03-17,12.75
2011-03-18,13.0600004196167
2011-03-21,13.270000457763672
2011-03-22,13.399999618530273
2011-03-23,13.069999694824219
2011-03-24,13.25
2011-03-25,13.140000343322754
2011-03-28,13.40999984741211
2011-03-29,14.9399995803833
2011-03-30,15.229999542236328
2011-03-31,15.65999984741211
2011-04-01,15.670000076293945
2011-04-04,15.25
2011-04-05,14.65999984741211
2011-04-06,14.609999656677246
2011-04-07,14.510000228881836
2011-04-08,14.359999656677246
2011-04-11,14.5600004196167
2011-04-12,14.470000267028809
2011-04-13,14.100000381469727
2011-04-14,14.100000381469727
2011-04-15,14.489999771118164
2011-04-18,14.100000381469727
2011-04-19,14.729999542236328
2011-04-20,15.819999694824219
2011-04-21,15.489999771118164
2011-04-25,15.869999885559082
2011-04-26,15.369999885559082
2011-04-27,15.25
2011-04-28,15.489999771118164
2011-04-29,16.350000381469727
2011-05-02,15.579999923706055
2011-05-03,15.460000038146973
2011-05-04,15.430000305175781
2011-05-05,14.529999732971191
2011-05-06,14.720000267028809
2011-05-09,15.239999771118164
2011-05-10,15.199999809265137
2011-05-11,15.25
2011-05-12,15.630000114440918
2011-05-13,14.979999542236328
2011-05-16,13.670000076293945
2011-05-17,13.520000457763672
2011-05-18,14.3100004196167
2011-05-19,14.510000228881836
2011-05-20,14.25
2011-05-23,13.420000076293945
2011-05-24,13.3100004196167
2011-05-25,13.699999809265137
2011-05-26,14.100000381469727
2011-05-27,15.010000228881836
2011-05-31,15.479999542236328
2011-06-01,15.079999923706055
2011-06-02,15.199999809265137
2011-06-03,15.050000190734863
2011-06-06,14.670000076293945
2011-06-07,15.100000381469727
2011-06-08,14.239999771118164
2011-06-09,14.149999618530273
2011-06-10,13.970000267028809
2011-06-13,14.4399995803833
2011-06-14,15.1899995803833
2011-06-15,15.010000228881836
2011-06-16,15.289999961853027
2011-06-17,15.079999923706055
2011-06-20,15.220000267028809
2011-06-21,15.789999961853027
2011-06-22,15.510000228881836
2011-06-23,15.979999542236328
2011-06-24,15.739999771118164
2011-06-27,16.149999618530273
2011-06-28,18.059999465942383
2011-06-29,17.8700008392334
2011-06-30,18.290000915527344
2011-07-01,17.969999313354492
2011-07-05,16.809999465942383
2011-07-06,17.780000686645508
2011-07-07,17.799999237060547
2011-07-08,17.649999618530273
2011-07-11,17.809999465942383
2011-07-12,17.489999771118164
2011-07-13,17.719999313354492
2011-07-14,17.5
2011-07-15,17.6299991607666
2011-07-18,17.040000915527344
2011-07-19,19.049999237060547
2011-07-20,17.950000762939453
2011-07-21,17.770000457763672
2011-07-22,17.829999923706055
2011-07-25,16.709999084472656
2011-07-26,16.6200008392334
2011-07-27,15.649999618530273
2011-07-28,14.729999542236328
2011-07-29,14.819999694824219
2011-08-01,16.0
2011-08-02,14.520000457763672
2011-08-03,14.100000381469727
2011-08-04,12.800000190734863
2011-08-05,13.029999732971191
2011-08-08,11.869999885559082
2011-08-09,13.0600004196167
2011-08-10,12.630000114440918
2011-08-11,13.739999771118164
2011-08-12,13.34000015258789
2011-08-15,13.779999732971191
2011-08-16,13.0
2011-08-17,12.710000038146973
2011-08-18,10.619999885559082
2011-08-19,9.75
2011-08-22,10.869999885559082
2011-08-23,11.930000305175781
2011-08-24,12.010000228881836
2011-08-25,11.649999618530273
2011-08-26,11.84000015258789
2011-08-29,12.720000267028809
2011-08-30,12.890000343322754
2011-08-31,12.880000114440918
2011-09-01,12.170000076293945
2011-09-02,11.729999542236328
2011-09-06,11.569999694824219
2011-09-07,12.15999984741211
2011-09-08,11.970000267028809
2011-09-09,11.640000343322754
2011-09-12,11.699999809265137
2011-09-13,11.529999732971191
2011-09-14,12.210000038146973
2011-09-15,13.039999961853027
2011-09-16,12.75
2011-09-19,12.4399995803833
2011-09-20,12.350000381469727
2011-09-21,11.640000343322754
2011-09-22,11.149999618530273
2011-09-23,11.359999656677246
2011-09-26,11.460000038146973
2011-09-27,11.680000305175781
2011-09-28,10.869999885559082
2011-09-29,10.65999984741211
2011-09-30,9.75
2011-10-03,9.449999809265137
2011-10-04,10.1899995803833
2011-10-05,10.449999809265137
2011-10-06,10.510000228881836
2011-10-07,10.600000381469727
2011-10-10,11.380000114440918
2011-10-11,11.220000267028809
2011-10-12,12.0
2011-10-13,12.34000015258789
2011-10-14,12.930000305175781
2011-10-17,12.479999542236328
2011-10-18,12.609999656677246
2011-10-19,12.430000305175781
2011-10-20,11.84000015258789
2011-10-21,11.800000190734863
2011-10-24,12.1899995803833
2011-10-25,13.199999809265137
2011-10-26,12.989999771118164
2011-10-27,14.199999809265137
2011-10-28,14.279999732971191
2011-10-31,13.369999885559082
2011-11-01,14.449999809265137
2011-11-02,14.399999618530273
2011-11-03,14.279999732971191
2011-11-04,15.079999923706055
2011-11-07,15.289999961853027
2011-11-08,14.529999732971191
2011-11-09,15.100000381469727
2011-11-10,15.34000015258789
2011-11-11,15.899999618530273
2011-11-14,16.100000381469727
2011-11-15,16.299999237060547
2011-11-16,16.170000076293945
2011-11-17,15.65999984741211
2011-11-18,15.0600004196167
2011-11-21,15.0
2011-11-22,15.40999984741211
2011-11-23,14.670000076293945
2011-11-25,14.649999618530273
2011-11-28,15.260000228881836
2011-11-29,15.630000114440918
2011-11-30,16.860000610351562
2011-12-01,16.81999969482422
2011-12-02,17.510000228881836
2011-12-05,16.93000030517578
2011-12-06,17.729999542236328
2011-12-07,17.610000610351562
2011-12-08,17.93000030517578
2011-12-09,18.389999389648438
2011-12-12,18.469999313354492
2011-12-13,18.079999923706055
2011-12-14,16.770000457763672
2011-12-15,16.34000015258789
2011-12-16,17.1299991607666
2011-12-19,16.610000610351562
2011-12-20,17.0
2011-12-21,16.59000015258789
2011-12-22,16.690000534057617
2011-12-23,15.75
2011-12-27,16.309999465942383
2011-12-28,15.649999618530273
2011-12-29,15.380000114440918
2011-12-30,15.199999809265137
2012-01-03,15.819999694824219
2012-01-04,15.550000190734863
2012-01-05,16.260000228881836
2012-01-06,15.779999732971191
2012-01-09,16.110000610351562
2012-01-10,16.639999389648438
2012-01-11,16.399999618530273
2012-01-12,16.34000015258789
2012-01-13,16.010000228881836
2012-01-17,15.630000114440918
2012-01-18,16.170000076293945
2012-01-19,15.899999618530273
2012-01-20,15.8100004196167
2012-01-23,15.609999656677246
2012-01-24,15.600000381469727
2012-01-25,16.549999237060547
2012-01-26,16.530000686645508
2012-01-27,16.350000381469727
2012-01-30,15.720000267028809
2012-01-31,15.760000228881836
2012-02-01,16.25
2012-02-02,16.260000228881836
2012-02-03,16.989999771118164
2012-02-06,17.959999084472656
2012-02-07,17.1299991607666
2012-02-08,17.06999969482422
2012-02-09,16.81999969482422
2012-02-10,16.1299991607666
2012-02-13,16.149999618530273
2012-02-14,15.960000038146973
2012-02-15,16.209999084472656
2012-02-16,17.469999313354492
2012-02-17,17.479999542236328
2012-02-21,17.979999542236328
2012-02-22,18.219999313354492
2012-02-23,18.6299991607666
2012-02-24,18.520000457763672
2012-02-27,18.0
2012-02-28,17.860000610351562
2012-02-29,17.850000381469727
2012-03-01,18.1200008392334
2012-03-02,18.149999618530273
2012-03-05,18.209999084472656
2012-03-06,17.360000610351562
2012-03-07,17.899999618530273
2012-03-08,17.790000915527344
2012-03-09,18.280000686645508
2012-03-12,18.1299991607666
2012-03-13,20.739999771118164
2012-03-14,20.780000686645508
2012-03-15,21.110000610351562
2012-03-16,20.81999969482422
2012-03-19,20.68000030517578
2012-03-20,21.0
2012-03-21,21.149999618530273
2012-03-22,21.40999984741211
2012-03-23,21.280000686645508
2012-03-26,21.950000762939453
2012-03-27,22.889999389648438
2012-03-28,22.15999984741211
2012-03-29,22.93000030517578
2012-03-30,23.25
2012-04-02,23.579999923706055
2012-04-03,23.540000915527344
2012-04-04,22.5
2012-04-05,24.309999465942383
2012-04-09,24.43000030517578
2012-04-10,23.049999237060547
2012-04-11,23.530000686645508
2012-04-12,23.8799991607666
2012-04-13,23.729999542236328
2012-04-16,23.709999084472656
2012-04-17,23.93000030517578
2012-04-18,24.309999465942383
2012-04-19,23.549999237060547
2012-04-20,23.65999984741211
2012-04-23,23.450000762939453
2012-04-24,23.139999389648438
2012-04-25,23.739999771118164
2012-04-26,24.65999984741211
2012-04-27,24.700000762939453
2012-04-30,24.540000915527344
2012-05-01,26.299999237060547
2012-05-02,26.6200008392334
2012-05-03,26.3799991607666
2012-05-04,25.40999984741211
2012-05-07,23.700000762939453
2012-05-08,23.139999389648438
2012-05-09,23.950000762939453
2012-05-10,22.90999984741211
2012-05-11,23.540000915527344
2012-05-14,23.479999542236328
2012-05-15,23.399999618530273
2012-05-16,23.829999923706055
2012-05-17,22.489999771118164
2012-05-18,21.8700008392334
2012-05-21,22.950000762939453
2012-05-22,23.3700008392334
2012-05-23,23.809999465942383
2012-05-24,24.200000762939453
2012-05-25,23.889999389648438
2012-05-29,26.399999618530273
2012-05-30,25.709999084472656
2012-05-31,26.020000457763672
2012-06-01,24.739999771118164
2012-06-04,25.229999542236328
2012-06-05,25.049999237060547
2012-06-06,25.829999923706055
2012-06-07,25.639999389648438
2012-06-08,26.329999923706055
2012-06-11,26.149999618530273
2012-06-12,27.010000228881836
2012-06-13,26.040000915527344
2012-06-14,26.420000076293945
2012-06-15,26.770000457763672
2012-06-18,27.530000686645508
2012-06-19,27.25
2012-06-20,28.030000686645508
2012-06-21,25.93000030517578
2012-06-22,26.780000686645508
2012-06-25,25.65999984741211
2012-06-26,26.479999542236328
2012-06-27,26.3799991607666
2012-06-28,25.479999542236328
2012-06-29,27.860000610351562
2012-07-02,27.81999969482422
2012-07-03,27.799999237060547
2012-07-05,27.670000076293945
2012-07-06,26.81999969482422
2012-07-09,25.399999618530273
2012-07-10,24.260000228881836
2012-07-11,22.690000534057617
2012-07-12,22.56999969482422
2012-07-13,22.309999465942383
2012-07-16,22.469999313354492
2012-07-17,22.540000915527344
2012-07-18,23.489999771118164
2012-07-19,24.709999084472656
2012-07-20,23.670000076293945
2012-07-23,22.889999389648438
2012-07-24,22.729999542236328
2012-07-25,23.260000228881836
2012-07-26,23.600000381469727
2012-07-27,24.549999237060547
2012-07-30,24.68000030517578
2012-07-31,24.579999923706055
2012-08-01,23.719999313354492
2012-08-02,21.31999969482422
2012-08-03,22.1200008392334
2012-08-06,22.270000457763672
2012-08-07,22.799999237060547
2012-08-08,24.799999237060547
2012-08-09,26.239999771118164
2012-08-10,25.959999084472656
2012-08-13,25.950000762939453
2012-08-14,26.049999237060547
2012-08-15,26.1200008392334
2012-08-16,27.25
2012-08-17,27.399999618530273
2012-08-20,27.209999084472656
2012-08-21,27.719999313354492
2012-08-22,27.579999923706055
2012-08-23,27.040000915527344
2012-08-24,27.110000610351562
2012-08-27,26.18000030517578
2012-08-28,26.290000915527344
2012-08-29,25.799999237060547
2012-08-30,25.3799991607666
2012-08-31,26.420000076293945
2012-09-04,26.690000534057617
2012-09-05,26.09000015258789
2012-09-06,27.059999465942383
2012-09-07,27.489999771118164
2012-09-10,27.690000534057617
2012-09-11,27.520000457763672
2012-09-12,27.579999923706055
2012-09-13,27.600000381469727
2012-09-14,27.510000228881836
2012-09-17,26.989999771118164
2012-09-18,25.829999923706055
2012-09-19,26.18000030517578
2012-09-20,26.440000534057617
2012-09-21,26.40999984741211
2012-09-24,25.93000030517578
2012-09-25,25.40999984741211
2012-09-26,24.040000915527344
2012-09-27,25.31999969482422
2012-09-28,26.520000457763672
2012-10-01,25.0
2012-10-02,25.290000915527344
2012-10-03,25.5
2012-10-04,25.18000030517578
2012-10-05,24.809999465942383
2012-10-08,24.829999923706055
2012-10-09,24.979999542236328
2012-10-10,24.739999771118164
2012-10-11,24.959999084472656
2012-10-12,24.719999313354492
2012-10-15,25.0
2012-10-16,25.34000015258789
2012-10-17,25.360000610351562
2012-10-18,25.229999542236328
2012-10-19,24.5
2012-10-22,23.959999084472656
2012-10-23,23.420000076293945
2012-10-24,23.700000762939453
2012-10-25,23.799999237060547
2012-10-26,22.780000686645508
2012-10-31,23.309999465942383
2012-11-01,23.1299991607666
2012-11-02,22.59000015258789
2012-11-05,22.34000015258789
2012-11-06,22.649999618530273
2012-11-07,24.010000228881836
2012-11-08,22.040000915527344
2012-11-09,22.1200008392334
2012-11-12,21.989999771118164
2012-11-13,21.520000457763672
2012-11-14,20.809999465942383
2012-11-15,20.920000076293945
2012-11-16,19.469999313354492
2012-11-19,19.190000534057617
2012-11-20,19.170000076293945
2012-11-21,20.059999465942383
2012-11-23,21.219999313354492
2012-11-26,21.270000457763672
2012-11-27,21.84000015258789
2012-11-28,21.850000381469727
2012-11-29,21.770000457763672
2012-11-30,21.84000015258789
2012-12-03,21.81999969482422
2012-12-04,21.719999313354492
2012-12-05,20.530000686645508
2012-12-06,18.959999084472656
2012-12-07,19.440000534057617
2012-12-10,19.780000686645508
2012-12-11,20.260000228881836
2012-12-12,20.100000381469727
2012-12-13,17.780000686645508
2012-12-14,17.1200008392334
2012-12-17,17.56999969482422
2012-12-18,18.309999465942383
2012-12-19,18.170000076293945
2012-12-20,18.450000762939453
2012-12-21,17.549999237060547
2012-12-24,17.579999923706055
2012-12-26,17.290000915527344
2012-12-27,17.299999237060547
2012-12-28,17.389999389648438
2012-12-31,17.81999969482422
2013-01-02,18.280000686645508
2013-01-03,13.850000381469727
2013-01-04,14.630000114440918
2013-01-07,14.350000381469727
2013-01-08,13.59000015258789
2013-01-09,13.760000228881836
2013-01-10,13.75
2013-01-11,13.770000457763672
2013-01-14,13.579999923706055
2013-01-15,13.359999656677246
2013-01-16,13.460000038146973
2013-01-17,13.479999542236328
2013-01-18,13.479999542236328
2013-01-22,13.40999984741211
2013-01-23,14.149999618530273
2013-01-24,13.8100004196167
2013-01-25,14.170000076293945
2013-01-28,13.880000114440918
2013-01-29,13.670000076293945
2013-01-30,13.489999771118164
2013-01-31,13.789999961853027
2013-02-01,13.850000381469727
2013-02-04,14.149999618530273
2013-02-05,14.109999656677246
2013-02-06,13.960000038146973
2013-02-07,14.039999961853027
2013-02-08,13.899999618530273
2013-02-11,14.420000076293945
2013-02-12,14.300000190734863
2013-02-13,14.15999984741211
2013-02-14,14.350000381469727
2013-02-15,14.40999984741211
2013-02-19,14.619999885559082
2013-02-20,15.229999542236328
2013-02-21,14.680000305175781
2013-02-22,14.529999732971191
2013-02-25,14.579999923706055
2013-02-26,14.600000381469727
2013-02-27,14.329999923706055
2013-02-28,13.729999542236328
2013-03-01,13.09000015258789
2013-03-04,13.050000190734863
2013-03-05,13.100000381469727
2013-03-06,13.0600004196167
2013-03-07,13.229999542236328
2013-03-08,13.130000114440918
2013-03-11,13.760000228881836
2013-03-12,13.859999656677246
2013-03-13,13.779999732971191
2013-03-14,14.420000076293945
2013-03-15,14.420000076293945
2013-03-18,14.199999809265137
2013-03-19,13.649999618530273
2013-03-20,13.84000015258789
2013-03-21,13.699999809265137
2013-03-22,13.180000305175781
2013-03-25,12.680000305175781
2013-03-26,12.779999732971191
2013-03-27,12.40999984741211
2013-03-28,11.9399995803833
2013-04-01,11.949999809265137
2013-04-02,11.8100004196167
2013-04-03,11.579999923706055
2013-04-04,12.3100004196167
2013-04-05,12.0
2013-04-08,11.640000343322754
2013-04-09,11.789999961853027
2013-04-10,11.5600004196167
2013-04-11,11.479999542236328
2013-04-12,11.6899995803833
2013-04-15,11.510000228881836
2013-04-16,11.630000114440918
2013-04-17,11.180000305175781
2013-04-18,11.1899995803833
2013-04-19,11.050000190734863
2013-04-22,11.09000015258789
2013-04-23,11.34000015258789
2013-04-24,11.350000381469727
2013-04-25,11.34000015258789
2013-04-26,11.010000228881836
2013-04-29,11.350000381469727
2013-04-30,11.319999694824219
2013-05-01,11.109999656677246
2013-05-02,11.09000015258789
2013-05-03,11.680000305175781
2013-05-06,12.229999542236328
2013-05-07,12.329999923706055
2013-05-08,12.710000038146973
2013-05-09,12.210000038146973
2013-05-10,12.34000015258789
2013-05-13,12.369999885559082
2013-05-14,12.649999618530273
2013-05-15,12.720000267028809
2013-05-16,13.300000190734863
2013-05-17,13.289999961853027
2013-05-20,13.510000228881836
2013-05-21,13.119999885559082
2013-05-22,12.9399995803833
2013-05-23,12.220000267028809
2013-05-24,12.149999618530273
2013-05-28,12.149999618530273
2013-05-29,11.899999618530273
2013-05-30,12.279999732971191
2013-05-31,12.359999656677246
2013-06-03,12.3100004196167
2013-06-04,12.199999809265137
2013-06-05,11.770000457763672
2013-06-06,11.5
2013-06-07,11.550000190734863
2013-06-10,11.930000305175781
2013-06-11,12.119999885559082
2013-06-12,12.119999885559082
2013-06-13,12.289999961853027
2013-06-14,12.210000038146973
2013-06-17,12.239999771118164
2013-06-18,12.390000343322754
2013-06-19,12.539999961853027
2013-06-20,12.210000038146973
2013-06-21,11.890000343322754
2013-06-24,11.4399995803833
2013-06-25,13.380000114440918
2013-06-26,13.789999961853027
2013-06-27,13.699999809265137
2013-06-28,13.710000038146973
2013-07-01,13.5
2013-07-02,13.239999771118164
2013-07-03,13.109999656677246
2013-07-05,13.029999732971191
2013-07-08,12.989999771118164
2013-07-09,12.869999885559082
2013-07-10,13.130000114440918
2013-07-11,13.229999542236328
2013-07-12,13.510000228881836
2013-07-15,14.829999923706055
2013-07-16,14.270000457763672
2013-07-17,15.050000190734863
2013-07-18,15.449999809265137
2013-07-19,15.010000228881836
2013-07-22,14.970000267028809
2013-07-23,15.020000457763672
2013-07-24,14.84000015258789
2013-07-25,15.140000343322754
2013-07-26,14.90999984741211
2013-07-29,14.84000015258789
2013-07-30,14.710000038146973
2013-07-31,14.630000114440918
2013-08-01,14.630000114440918
2013-08-02,14.489999771118164
2013-08-05,15.550000190734863
2013-08-06,14.75
2013-08-07,13.8100004196167
2013-08-08,13.579999923706055
2013-08-09,12.979999542236328
2013-08-12,12.729999542236328
2013-08-13,12.300000190734863
2013-08-14,12.6899995803833
2013-08-15,12.260000228881836
2013-08-16,12.1899995803833
2013-08-19,12.020000457763672
2013-08-20,12.020000457763672
2013-08-21,12.050000190734863
2013-08-22,12.449999809265137
2013-08-23,12.399999618530273
2013-08-26,12.380000114440918
2013-08-27,12.039999961853027
2013-08-28,12.300000190734863
2013-08-29,12.479999542236328
2013-08-30,12.199999809265137
2013-09-03,12.329999923706055
2013-09-04,12.350000381469727
2013-09-05,12.579999923706055
2013-09-06,12.220000267028809
2013-09-09,12.220000267028809
2013-09-10,13.0
2013-09-11,12.420000076293945
2013-09-12,12.489999771118164
2013-09-13,12.630000114440918
2013-09-16,12.970000267028809
2013-09-17,13.729999542236328
2013-09-18,13.8100004196167
2013-09-19,13.3100004196167
2013-09-20,13.180000305175781
2013-09-23,13.0
2013-09-24,13.0
2013-09-25,12.9399995803833
2013-09-26,12.890000343322754
2013-09-27,12.930000305175781
2013-09-30,12.649999618530273
2013-10-01,12.630000114440918
2013-10-02,14.09000015258789
2013-10-03,13.710000038146973
2013-10-04,14.0
2013-10-07,13.880000114440918
2013-10-08,13.369999885559082
2013-10-09,13.239999771118164
2013-10-10,13.369999885559082
2013-10-11,13.460000038146973
2013-10-14,13.460000038146973
2013-10-15,13.270000457763672
2013-10-16,13.050000190734863
2013-10-17,13.210000038146973
2013-10-18,13.470000267028809
2013-10-21,13.470000267028809
2013-10-22,13.430000305175781
2013-10-23,13.609999656677246
2013-10-24,13.449999809265137
2013-10-25,13.329999923706055
2013-10-28,13.239999771118164
2013-10-29,14.350000381469727
2013-10-30,13.779999732971191
2013-10-31,13.479999542236328
2013-11-01,13.229999542236328
2013-11-04,13.010000228881836
2013-11-05,12.8100004196167
2013-11-06,12.930000305175781
2013-11-07,12.869999885559082
2013-11-08,12.829999923706055
2013-11-11,12.710000038146973
2013-11-12,13.149999618530273
2013-11-13,13.75
2013-11-14,13.6899995803833
2013-11-15,13.770000457763672
2013-11-18,13.319999694824219
2013-11-19,13.029999732971191
2013-11-20,13.020000457763672
2013-11-21,13.029999732971191
2013-11-22,13.180000305175781
2013-11-25,13.0
2013-11-26,12.84000015258789
2013-11-27,13.199999809265137
2013-11-29,13.039999961853027
2013-12-02,13.119999885559082
2013-12-03,13.020000457763672
2013-12-04,13.350000381469727
2013-12-05,13.329999923706055
2013-12-06,13.449999809265137
2013-12-09,13.609999656677246
2013-12-10,13.569999694824219
2013-12-11,13.770000457763672
2013-12-12,13.550000190734863
2013-12-13,13.720000267028809
2013-12-16,13.819999694824219
2013-12-17,14.25
2013-12-18,14.380000114440918
2013-12-19,14.760000228881836
2013-12-20,14.949999809265137
2013-12-23,14.829999923706055
2013-12-24,14.989999771118164
2013-12-26,14.680000305175781
2013-12-27,14.920000076293945
2013-12-30,15.0
2013-12-31,15.130000114440918
2014-01-02,15.140000343322754
2014-01-03,15.149999618530273
2014-01-06,15.550000190734863
2014-01-07,15.399999618530273
2014-01-08,15.390000343322754
2014-01-09,15.609999656677246
2014-01-10,15.279999732971191
2014-01-13,14.930000305175781
2014-01-14,16.350000381469727
2014-01-15,17.059999465942383
2014-01-16,16.6200008392334
2014-01-17,16.440000534057617
2014-01-21,16.059999465942383
2014-01-22,16.479999542236328
2014-01-23,16.6299991607666
2014-01-24,15.979999542236328
2014-01-27,16.139999389648438
2014-01-28,16.329999923706055
2014-01-29,15.729999542236328
2014-01-30,16.1299991607666
2014-01-31,16.020000457763672
2014-02-03,16.110000610351562
2014-02-04,16.1200008392334
2014-02-05,16.139999389648438
2014-02-06,15.789999961853027
2014-02-07,16.040000915527344
2014-02-10,16.350000381469727
2014-02-11,15.779999732971191
2014-02-12,16.610000610351562
2014-02-13,16.200000762939453
2014-02-14,16.190000534057617
2014-02-18,16.56999969482422
2014-02-19,15.920000076293945
2014-02-20,16.1200008392334
2014-02-21,16.15999984741211
2014-02-24,16.790000915527344
2014-02-25,16.989999771118164
2014-02-26,17.059999465942383
2014-02-27,17.1299991607666
2014-02-28,16.81999969482422
2014-03-03,16.459999084472656
2014-03-04,16.510000228881836
2014-03-05,16.440000534057617
2014-03-06,16.290000915527344
2014-03-07,15.970000267028809
2014-03-10,15.710000038146973
2014-03-11,15.369999885559082
2014-03-12,15.270000457763672
2014-03-13,14.920000076293945
2014-03-14,14.739999771118164
2014-03-17,15.039999961853027
2014-03-18,15.239999771118164
2014-03-19,15.3100004196167
2014-03-20,15.34000015258789
2014-03-21,14.949999809265137
2014-03-24,14.630000114440918
2014-03-25,14.949999809265137
2014-03-26,14.319999694824219
2014-03-27,14.050000190734863
2014-03-28,13.210000038146973
2014-03-31,13.460000038146973
2014-04-01,13.989999771118164
2014-04-02,14.529999732971191
2014-04-03,14.149999618530273
2014-04-04,13.489999771118164
2014-04-07,13.170000076293945
2014-04-08,13.25
2014-04-09,13.710000038146973
2014-04-10,12.479999542236328
2014-04-11,12.0600004196167
2014-04-14,12.050000190734863
2014-04-15,12.010000228881836
2014-04-16,12.069999694824219
2014-04-17,12.039999961853027
2014-04-21,12.100000381469727
2014-04-22,12.579999923706055
2014-04-23,12.819999694824219
2014-04-24,13.350000381469727
2014-04-25,12.630000114440918
2014-04-28,12.369999885559082
2014-04-29,12.600000381469727
2014-04-30,13.640000343322754
2014-05-01,13.289999961853027
2014-05-02,13.140000343322754
2014-05-05,13.149999618530273
2014-05-06,12.739999771118164
2014-05-07,12.579999923706055
2014-05-08,12.369999885559082
2014-05-09,12.199999809265137
2014-05-12,13.100000381469727
2014-05-13,13.180000305175781
2014-05-14,12.930000305175781
2014-05-15,13.0
2014-05-16,13.470000267028809
2014-05-19,13.15999984741211
2014-05-20,13.539999961853027
