,FCEL
1997-07-07,216.0
1997-07-08,216.0
1997-07-09,210.0
1997-07-10,207.0
1997-07-11,207.0
1997-07-14,210.0
1997-07-15,213.0
1997-07-16,210.0
1997-07-17,216.0
1997-07-18,225.0
1997-07-21,234.0
1997-07-22,249.0
1997-07-23,252.0
1997-07-24,246.0
1997-07-25,243.0
1997-07-28,243.0
1997-07-29,243.0
1997-07-30,237.0
1997-07-31,237.0
1997-08-01,237.0
1997-08-04,249.0
1997-08-05,264.0
1997-08-06,252.0
1997-08-07,240.0
1997-08-08,237.0
1997-08-11,237.0
1997-08-12,237.0
1997-08-13,237.0
1997-08-14,234.0
1997-08-15,231.0
1997-08-18,234.0
1997-08-19,231.0
1997-08-20,234.0
1997-08-21,240.0
1997-08-22,237.0
1997-08-25,232.5
1997-08-26,237.0
1997-08-27,237.0
1997-08-28,231.0
1997-08-29,253.5
1997-09-02,270.0
1997-09-03,273.0
1997-09-04,276.0
1997-09-05,285.0
1997-09-08,288.0
1997-09-09,294.0
1997-09-10,307.5
1997-09-11,309.0
1997-09-12,312.0
1997-09-15,318.0
1997-09-16,312.0
1997-09-17,312.0
1997-09-18,315.0
1997-09-19,336.0
1997-09-22,340.5
1997-09-23,339.0
1997-09-24,339.0
1997-09-25,333.0
1997-09-26,327.0
1997-09-29,318.0
1997-09-30,339.0
1997-10-01,342.0
1997-10-02,336.0
1997-10-03,325.5
1997-10-06,324.0
1997-10-07,366.0
1997-10-08,405.0
1997-10-09,384.0
1997-10-10,400.5
1997-10-13,465.0
1997-10-14,399.0
1997-10-15,408.0
1997-10-16,384.0
1997-10-17,366.0
1997-10-20,372.0
1997-10-21,381.0
1997-10-22,396.0
1997-10-23,399.0
1997-10-24,391.5
1997-10-27,378.0
1997-10-28,370.5
1997-10-29,375.0
1997-10-30,375.0
1997-10-31,384.0
1997-11-03,393.0
1997-11-04,408.0
1997-11-05,408.0
1997-11-06,408.0
1997-11-07,387.0
1997-11-10,381.0
1997-11-11,387.0
1997-11-12,396.0
1997-11-13,384.0
1997-11-14,378.0
1997-11-17,385.5
1997-11-18,378.0
1997-11-19,378.0
1997-11-20,369.0
1997-11-21,372.0
1997-11-24,369.0
1997-11-25,366.0
1997-11-26,348.0
1997-11-28,351.0
1997-12-01,351.0
1997-12-02,345.0
1997-12-03,321.0
1997-12-04,324.0
1997-12-05,321.0
1997-12-08,321.0
1997-12-09,324.0
1997-12-10,316.5
1997-12-11,312.0
1997-12-12,312.0
1997-12-15,336.0
1997-12-16,330.0
1997-12-17,363.0
1997-12-18,369.0
1997-12-19,369.0
1997-12-22,372.0
1997-12-23,360.0
1997-12-24,360.0
1997-12-26,366.0
1997-12-29,360.0
1997-12-30,373.5
1997-12-31,381.0
1998-01-02,381.0
1998-01-05,381.0
1998-01-06,393.0
1998-01-07,396.0
1998-01-08,390.0
1998-01-09,381.0
1998-01-12,378.0
1998-01-13,384.0
1998-01-14,414.0
1998-01-15,420.0
1998-01-16,420.0
1998-01-20,411.0
1998-01-21,408.0
1998-01-22,406.5
1998-01-23,400.5
1998-01-26,399.0
1998-01-27,403.5
1998-01-28,400.5
1998-01-29,394.5
1998-01-30,396.0
1998-02-02,390.0
1998-02-03,384.0
1998-02-04,402.0
1998-02-05,402.0
1998-02-06,402.0
1998-02-09,393.0
1998-02-10,393.0
1998-02-11,372.0
1998-02-12,387.0
1998-02-13,375.0
1998-02-17,372.0
1998-02-18,369.0
1998-02-19,363.0
1998-02-20,357.0
1998-02-23,369.0
1998-02-24,414.0
1998-02-25,420.0
1998-02-26,426.0
1998-02-27,423.0
1998-03-02,421.5
1998-03-03,423.0
1998-03-04,429.0
1998-03-05,474.0
1998-03-06,475.5
1998-03-09,456.0
1998-03-10,462.0
1998-03-11,459.0
1998-03-12,460.5
1998-03-13,558.0
1998-03-16,636.0
1998-03-17,666.0
1998-03-18,612.0
1998-03-19,618.0
1998-03-20,618.0
1998-03-23,648.0
1998-03-24,654.0
1998-03-25,639.0
1998-03-26,649.5
1998-03-27,657.0
1998-03-30,648.0
1998-03-31,642.0
1998-04-01,618.0
1998-04-02,600.0
1998-04-03,570.0
1998-04-06,558.0
1998-04-07,528.0
1998-04-08,519.0
1998-04-09,531.0
1998-04-13,522.0
1998-04-14,522.0
1998-04-15,513.0
1998-04-16,510.0
1998-04-17,507.0
1998-04-20,528.0
1998-04-21,550.5
1998-04-22,555.0
1998-04-23,543.0
1998-04-24,540.0
1998-04-27,522.0
1998-04-28,529.5
1998-04-29,540.0
1998-04-30,586.5
1998-05-01,573.0
1998-05-04,588.0
1998-05-05,576.0
1998-05-06,573.0
1998-05-07,562.5
1998-05-08,559.5
1998-05-11,555.0
1998-05-12,568.5
1998-05-13,579.0
1998-05-14,570.0
1998-05-15,567.0
1998-05-18,559.5
1998-05-19,537.0
1998-05-20,537.0
1998-05-21,546.0
1998-05-22,540.0
1998-05-26,543.0
1998-05-27,522.0
1998-05-28,519.0
1998-05-29,507.0
1998-06-01,486.0
1998-06-02,483.0
1998-06-03,469.5
1998-06-04,468.0
1998-06-05,462.0
1998-06-08,471.0
1998-06-09,462.0
1998-06-10,456.0
1998-06-11,438.0
1998-06-12,438.0
1998-06-15,430.5
1998-06-16,429.0
1998-06-17,430.5
1998-06-18,429.0
1998-06-19,429.0
1998-06-22,426.0
1998-06-23,432.0
1998-06-24,423.0
1998-06-25,417.0
1998-06-26,432.0
1998-06-29,438.0
1998-06-30,474.0
1998-07-01,490.5
1998-07-02,516.0
1998-07-06,516.0
1998-07-07,510.0
1998-07-08,490.5
1998-07-09,486.0
1998-07-10,480.0
1998-07-13,474.0
1998-07-14,456.0
1998-07-15,456.0
1998-07-16,450.0
1998-07-17,441.0
1998-07-20,445.5
1998-07-21,451.5
1998-07-22,450.0
1998-07-23,444.0
1998-07-24,438.0
1998-07-27,420.0
1998-07-28,417.0
1998-07-29,414.0
1998-07-30,453.0
1998-07-31,444.0
1998-08-03,423.0
1998-08-04,393.0
1998-08-05,403.5
1998-08-06,387.0
1998-08-07,372.0
1998-08-10,360.0
1998-08-11,367.5
1998-08-12,369.0
1998-08-13,360.0
1998-08-14,363.0
1998-08-17,367.5
1998-08-18,384.0
1998-08-19,379.5
1998-08-20,387.0
1998-08-21,384.0
1998-08-24,384.0
1998-08-25,375.0
1998-08-26,370.5
1998-08-27,330.0
1998-08-28,312.0
1998-08-31,279.0
1998-09-01,262.5
1998-09-02,255.0
1998-09-03,249.0
1998-09-04,252.0
1998-09-08,264.0
1998-09-09,258.0
1998-09-10,249.0
1998-09-11,246.0
1998-09-14,246.0
1998-09-15,246.0
1998-09-16,244.5
1998-09-17,243.0
1998-09-18,240.0
1998-09-21,240.0
1998-09-22,243.0
1998-09-23,258.0
1998-09-24,282.0
1998-09-25,288.0
1998-09-28,318.0
1998-09-29,327.0
1998-09-30,309.0
1998-10-01,312.0
1998-10-02,318.0
1998-10-05,312.0
1998-10-06,312.0
1998-10-07,298.5
1998-10-08,288.0
1998-10-09,300.0
1998-10-12,309.0
1998-10-13,300.0
1998-10-14,306.0
1998-10-15,300.0
1998-10-16,291.0
1998-10-19,291.0
1998-10-20,297.0
1998-10-21,300.0
1998-10-22,318.0
1998-10-23,312.0
1998-10-26,294.0
1998-10-27,310.5
1998-10-28,306.0
1998-10-29,309.0
1998-10-30,318.0
1998-11-02,306.0
1998-11-03,309.0
1998-11-04,312.0
1998-11-05,316.5
1998-11-06,327.0
1998-11-09,330.0
1998-11-10,325.5
1998-11-11,321.0
1998-11-12,324.0
1998-11-13,324.0
1998-11-16,315.0
1998-11-17,313.5
1998-11-18,303.0
1998-11-19,309.0
1998-11-20,315.0
1998-11-23,307.5
1998-11-24,315.0
1998-11-25,315.0
1998-11-27,315.0
1998-11-30,318.0
1998-12-01,321.0
1998-12-02,315.0
1998-12-03,324.0
1998-12-04,333.0
1998-12-07,339.0
1998-12-08,348.0
1998-12-09,348.0
1998-12-10,348.0
1998-12-11,348.0
1998-12-14,333.0
1998-12-15,321.0
1998-12-16,333.0
1998-12-17,330.0
1998-12-18,334.5
1998-12-21,345.0
1998-12-22,351.0
1998-12-23,363.0
1998-12-24,360.0
1998-12-28,363.0
1998-12-29,360.0
1998-12-30,348.0
1998-12-31,336.0
1999-01-04,333.0
1999-01-05,327.0
1999-01-06,315.0
1999-01-07,300.0
1999-01-08,294.0
1999-01-11,285.0
1999-01-12,291.0
1999-01-13,294.0
1999-01-14,297.0
1999-01-15,291.0
1999-01-19,288.0
1999-01-20,306.0
1999-01-21,300.0
1999-01-22,300.0
1999-01-25,294.0
1999-01-26,300.0
1999-01-27,288.0
1999-01-28,285.0
1999-01-29,288.0
1999-02-01,285.0
1999-02-02,276.0
1999-02-03,268.5
1999-02-04,273.0
1999-02-05,276.0
1999-02-08,279.0
1999-02-09,282.0
1999-02-10,282.0
1999-02-11,288.0
1999-02-12,288.0
1999-02-16,298.5
1999-02-17,276.0
1999-02-18,270.0
1999-02-19,276.0
1999-02-22,276.0
1999-02-23,264.0
1999-02-24,258.0
1999-02-25,255.0
1999-02-26,261.0
1999-03-01,255.0
1999-03-02,258.0
1999-03-03,246.0
1999-03-04,240.0
1999-03-05,216.0
1999-03-08,208.5
1999-03-09,210.0
1999-03-10,204.0
1999-03-11,201.0
1999-03-12,198.0
1999-03-15,195.0
1999-03-16,207.0
1999-03-17,220.5
1999-03-18,258.0
1999-03-19,262.5
1999-03-22,252.0
1999-03-23,258.0
1999-03-24,276.0
1999-03-25,273.0
1999-03-26,255.0
1999-03-29,252.0
1999-03-30,234.0
1999-03-31,204.0
1999-04-01,228.0
1999-04-05,219.0
1999-04-06,222.0
1999-04-07,219.0
1999-04-08,234.0
1999-04-09,225.0
1999-04-12,219.0
1999-04-13,238.5
1999-04-14,249.0
1999-04-15,249.0
1999-04-16,255.0
1999-04-19,253.5
1999-04-20,270.0
1999-04-21,297.0
1999-04-22,318.0
1999-04-23,300.0
1999-04-26,321.0
1999-04-27,324.0
1999-04-28,312.0
1999-04-29,312.0
1999-04-30,300.0
1999-05-03,309.0
1999-05-04,312.0
1999-05-05,318.0
1999-05-06,309.0
1999-05-07,315.0
1999-05-10,310.5
1999-05-11,312.0
1999-05-12,309.0
1999-05-13,309.0
1999-05-14,300.0
1999-05-17,288.0
1999-05-18,294.0
1999-05-19,294.0
1999-05-20,294.0
1999-05-21,294.0
1999-05-24,294.0
1999-05-25,291.0
1999-05-26,298.5
1999-05-27,297.0
1999-05-28,300.0
1999-06-01,297.0
1999-06-02,297.0
1999-06-03,303.0
1999-06-04,294.0
1999-06-07,288.0
1999-06-08,264.0
1999-06-09,273.0
1999-06-10,276.0
1999-06-11,264.0
1999-06-14,273.0
1999-06-15,261.0
1999-06-16,265.5
1999-06-17,279.0
1999-06-18,294.0
1999-06-21,288.0
1999-06-22,295.5
1999-06-23,310.5
1999-06-24,318.0
1999-06-25,330.0
1999-06-28,333.0
1999-06-29,345.0
1999-06-30,342.0
1999-07-01,345.0
1999-07-02,357.0
1999-07-06,382.5
1999-07-07,381.0
1999-07-08,394.5
1999-07-09,394.5
1999-07-12,420.0
1999-07-13,414.0
1999-07-14,420.0
1999-07-15,432.0
1999-07-16,450.0
1999-07-19,448.5
1999-07-20,429.0
1999-07-21,421.5
1999-07-22,408.0
1999-07-23,396.0
1999-07-26,406.5
1999-07-27,405.0
1999-07-28,412.5
1999-07-29,405.0
1999-07-30,414.0
1999-08-02,411.0
1999-08-03,399.0
1999-08-04,420.0
1999-08-05,406.5
1999-08-06,411.0
1999-08-09,408.0
1999-08-10,399.0
1999-08-11,393.0
1999-08-12,393.0
1999-08-13,402.0
1999-08-16,402.0
1999-08-17,420.0
1999-08-18,438.0
1999-08-19,427.5
1999-08-20,432.0
1999-08-23,462.0
1999-08-24,549.0
1999-08-25,567.0
1999-08-26,564.0
1999-08-27,564.0
1999-08-30,543.0
1999-08-31,525.0
1999-09-01,541.5
1999-09-02,550.5
1999-09-03,549.0
1999-09-07,567.0
1999-09-08,564.0
1999-09-09,549.0
1999-09-10,546.0
1999-09-13,537.0
1999-09-14,526.5
1999-09-15,543.0
1999-09-16,540.0
1999-09-17,528.0
1999-09-20,516.0
1999-09-21,520.5
1999-09-22,576.0
1999-09-23,633.0
1999-09-24,696.0
1999-09-27,690.0
1999-09-28,648.0
1999-09-29,597.0
1999-09-30,633.0
1999-10-01,681.0
1999-10-04,714.0
1999-10-05,669.0
1999-10-06,672.0
1999-10-07,666.0
1999-10-08,630.0
1999-10-11,618.0
1999-10-12,615.0
1999-10-13,591.0
1999-10-14,612.0
1999-10-15,588.0
1999-10-18,600.0
1999-10-19,615.0
1999-10-20,618.0
1999-10-21,609.0
1999-10-22,600.0
1999-10-25,592.5
1999-10-26,582.0
1999-10-27,588.0
1999-10-28,600.0
1999-10-29,615.0
1999-11-01,621.0
1999-11-02,630.0
1999-11-03,636.0
1999-11-04,699.0
1999-11-05,732.0
1999-11-08,759.0
1999-11-09,744.0
1999-11-10,759.0
1999-11-11,756.0
1999-11-12,726.0
1999-11-15,732.0
1999-11-16,795.0
1999-11-17,864.0
1999-11-18,832.5
1999-11-19,841.5
1999-11-22,859.5
1999-11-23,828.0
1999-11-24,789.75
1999-11-26,801.0
1999-11-29,868.5
1999-11-30,861.75
1999-12-01,859.5
1999-12-02,792.0
1999-12-03,843.75
1999-12-06,963.0
1999-12-07,1066.5
1999-12-08,958.5
1999-12-09,972.0
1999-12-10,967.5
1999-12-13,963.0
1999-12-14,958.5
1999-12-15,969.75
1999-12-16,933.75
1999-12-17,933.75
1999-12-20,949.5
1999-12-21,958.5
1999-12-22,951.75
1999-12-23,963.0
1999-12-27,972.0
1999-12-28,942.75
1999-12-29,922.5
1999-12-30,900.0
1999-12-31,902.25
2000-01-03,870.75
2000-01-04,819.0
2000-01-05,810.0
2000-01-06,864.0
2000-01-07,1075.5
2000-01-10,1264.5
2000-01-11,1122.75
2000-01-12,1071.0
2000-01-13,1062.0
2000-01-14,1077.75
2000-01-18,1098.0
2000-01-19,1350.0
2000-01-20,1800.0
2000-01-21,2016.0
2000-01-24,1656.0
2000-01-25,1575.0
2000-01-26,1534.5
2000-01-27,1534.5
2000-01-28,1422.0
2000-01-31,1350.0
2000-02-01,1516.5
2000-02-02,1602.0
2000-02-03,1714.5
2000-02-04,1818.0
2000-02-07,1737.0
2000-02-08,1728.0
2000-02-09,1613.25
2000-02-10,1656.0
2000-02-11,1656.0
2000-02-14,1818.0
2000-02-15,1881.0
2000-02-16,1966.5
2000-02-17,2047.5
2000-02-18,1944.0
2000-02-22,2322.0
2000-02-23,2556.0
2000-02-24,2412.0
2000-02-25,2416.5
2000-02-28,2445.75
2000-02-29,2691.0
2000-03-01,2619.0
2000-03-02,2641.5
2000-03-03,3141.0
2000-03-06,3105.0
2000-03-07,2817.0
2000-03-08,2943.0
2000-03-09,2875.5
2000-03-10,3039.75
2000-03-13,3006.0
2000-03-14,2713.5
2000-03-15,2434.5
2000-03-16,2475.0
2000-03-17,2731.5
2000-03-20,2610.0
2000-03-21,2412.0
2000-03-22,2520.0
2000-03-23,2992.5
2000-03-24,3028.5
2000-03-27,2952.0
2000-03-28,2862.0
2000-03-29,2702.25
2000-03-30,2655.0
2000-03-31,2817.0
2000-04-03,2520.0
2000-04-04,2448.0
2000-04-05,2466.0
2000-04-06,2466.0
2000-04-07,2430.0
2000-04-10,2259.0
2000-04-11,2139.75
2000-04-12,2052.0
2000-04-13,1759.5
2000-04-14,1228.5
2000-04-17,1296.0
2000-04-18,1435.5
2000-04-19,1444.5
2000-04-20,1428.75
2000-04-24,1332.0
2000-04-25,1467.0
2000-04-26,1442.25
2000-04-27,1476.0
2000-04-28,1467.0
2000-05-01,1485.0
2000-05-02,1530.0
2000-05-03,1464.75
2000-05-04,1381.5
2000-05-05,1428.75
2000-05-08,1372.5
2000-05-09,1350.0
2000-05-10,1320.75
2000-05-11,1363.5
2000-05-12,1435.5
2000-05-15,1471.5
2000-05-16,1467.0
2000-05-17,1471.5
2000-05-18,1453.5
2000-05-19,1449.0
2000-05-22,1437.75
2000-05-23,1401.75
2000-05-24,1440.0
2000-05-25,1467.0
2000-05-26,1404.0
2000-05-30,1509.75
2000-05-31,1561.5
2000-06-01,1737.0
2000-06-02,1786.5
2000-06-05,1766.25
2000-06-06,1944.0
2000-06-07,1876.5
2000-06-08,1894.5
2000-06-09,1831.5
2000-06-12,1854.0
2000-06-13,1899.0
2000-06-14,1858.5
2000-06-15,1867.5
2000-06-16,1833.75
2000-06-19,1912.5
2000-06-20,2092.5
2000-06-21,2344.5
2000-06-22,2313.0
2000-06-23,2146.5
2000-06-26,2088.0
2000-06-27,2245.5
2000-06-28,2313.0
2000-06-29,2538.0
2000-06-30,2486.25
2000-07-03,2583.0
2000-07-05,2637.0
2000-07-06,2673.0
2000-07-07,2763.0
2000-07-10,2664.0
2000-07-11,2664.0
2000-07-12,2830.5
2000-07-13,2740.5
2000-07-14,2772.0
2000-07-17,2556.0
2000-07-18,2659.5
2000-07-19,2520.0
2000-07-20,2468.25
2000-07-21,2490.75
2000-07-24,2441.25
2000-07-25,2484.0
2000-07-26,2664.0
2000-07-27,2736.0
2000-07-28,2790.0
2000-07-31,2657.25
2000-08-01,2668.5
2000-08-02,2452.5
2000-08-03,2569.5
2000-08-04,2583.0
2000-08-07,2857.5
2000-08-08,2808.0
2000-08-09,2704.5
2000-08-10,2691.0
2000-08-11,2670.75
2000-08-14,2736.0
2000-08-15,2880.0
2000-08-16,2956.5
2000-08-17,2925.0
2000-08-18,3033.0
2000-08-21,3030.75
2000-08-22,3055.5
2000-08-23,3186.0
2000-08-24,3420.0
2000-08-25,3591.0
2000-08-28,3669.75
2000-08-29,4153.5
2000-08-30,4072.5
2000-08-31,4284.0
2000-09-01,4378.5
2000-09-05,4585.5
2000-09-06,4464.0
2000-09-07,4997.25
2000-09-08,5076.0
2000-09-11,5672.25
2000-09-12,6190.875
2000-09-13,5939.4375
2000-09-14,6102.0
2000-09-15,6021.0
2000-09-18,5499.0
2000-09-19,5112.0
2000-09-20,5485.5
2000-09-21,6048.0
2000-09-22,5944.5
2000-09-25,6003.0
2000-09-26,7150.5
2000-09-27,6975.0
2000-09-28,6822.0
2000-09-29,6928.875
2000-10-02,7416.0
2000-10-03,6570.0
2000-10-04,6982.875
2000-10-05,6961.5
2000-10-06,6399.0
2000-10-09,6124.5
2000-10-10,5976.0
2000-10-11,5904.0
2000-10-12,5472.0
2000-10-13,6043.5
2000-10-16,6619.5
2000-10-17,6507.0
2000-10-18,6201.0
2000-10-19,6039.0
2000-10-20,5427.0
2000-10-23,5277.375
2000-10-24,5148.0
2000-10-25,4522.5
2000-10-26,4729.5
2000-10-27,5094.0
2000-10-30,5202.0
2000-10-31,5512.5
2000-11-01,5193.0
2000-11-02,5166.0
2000-11-03,5760.0
2000-11-06,5688.0
2000-11-07,5490.0
2000-11-08,5166.0
2000-11-09,5211.0
2000-11-10,4806.0
2000-11-13,4396.5
2000-11-14,4644.0
2000-11-15,4635.0
2000-11-16,4342.5
2000-11-17,3906.0
2000-11-20,3735.0
2000-11-21,4027.5
2000-11-22,3883.5
2000-11-24,4284.0
2000-11-27,4041.0
2000-11-28,3721.5
2000-11-29,4036.5
2000-11-30,4024.125
2000-12-01,4473.0
2000-12-04,4446.0
2000-12-05,4959.0
2000-12-06,5148.0
2000-12-07,4878.0
2000-12-08,5269.5
2000-12-11,4842.0
2000-12-12,4932.0
2000-12-13,4509.0
2000-12-14,4347.0
2000-12-15,4626.0
2000-12-18,4604.625
2000-12-19,4306.5
2000-12-20,4572.0
2000-12-21,4470.75
2000-12-22,4617.0
2000-12-26,4702.5
2000-12-27,5202.0
2000-12-28,5607.0
2000-12-29,4936.5
2001-01-02,4522.5
2001-01-03,4383.0
2001-01-04,4095.0
2001-01-05,3384.0
2001-01-08,3596.625
2001-01-09,3694.5
2001-01-10,4068.0
2001-01-11,4630.5
2001-01-12,4378.5
2001-01-16,4981.5
2001-01-17,4950.0
2001-01-18,5220.0
2001-01-19,5557.5
2001-01-22,5175.0
2001-01-23,5017.5
2001-01-24,4743.0
2001-01-25,4509.0
2001-01-26,4842.0
2001-01-29,4896.0
2001-01-30,5022.0
2001-01-31,5148.0
2001-02-01,4806.0
2001-02-02,4752.0
2001-02-05,4727.25
2001-02-06,4932.0
2001-02-07,4950.0
2001-02-08,4738.5
2001-02-09,4284.0
2001-02-12,4054.5
2001-02-13,4226.625
2001-02-14,4329.0
2001-02-15,4450.5
2001-02-16,4225.5
2001-02-20,3834.0
2001-02-21,3631.5
2001-02-22,3609.0
2001-02-23,3541.5
2001-02-26,3555.0
2001-02-27,3807.0
2001-02-28,3379.5
2001-03-01,3456.0
2001-03-02,3168.0
2001-03-05,3114.0
2001-03-06,3177.0
2001-03-07,3415.5
2001-03-08,3285.0
2001-03-09,3145.5
2001-03-12,2803.5
2001-03-13,3141.0
2001-03-14,3073.5
2001-03-15,2956.5
2001-03-16,2889.0
2001-03-19,3420.0
2001-03-20,3195.0
2001-03-21,3051.0
2001-03-22,3526.875
2001-03-23,3726.0
2001-03-26,3609.0
2001-03-27,3717.0
2001-03-28,3555.0
2001-03-29,3474.0
2001-03-30,3636.0
2001-04-02,3384.0
2001-04-03,3181.5
2001-04-04,3222.0
2001-04-05,3433.5
2001-04-06,3312.0
2001-04-09,3448.800048828125
2001-04-10,3561.840087890625
2001-04-11,3667.679931640625
2001-04-12,3793.679931640625
2001-04-16,3606.47998046875
2001-04-17,3735.360107421875
2001-04-18,4110.47998046875
2001-04-19,4032.719970703125
2001-04-20,4075.199951171875
2001-04-23,3875.0400390625
2001-04-24,3898.800048828125
2001-04-25,3931.919921875
2001-04-26,4217.759765625
2001-04-27,4610.16015625
2001-04-30,4960.7998046875
2001-05-01,4878.0
2001-05-02,4990.31982421875
2001-05-03,4769.27978515625
2001-05-04,4888.7998046875
2001-05-07,4737.60009765625
2001-05-08,5158.7998046875
2001-05-09,5249.52001953125
2001-05-10,5268.240234375
2001-05-11,5054.39990234375
2001-05-14,5223.60009765625
2001-05-15,5248.080078125
2001-05-16,5781.60009765625
2001-05-17,6140.16015625
2001-05-18,6408.0
2001-05-21,6357.60009765625
2001-05-22,6230.8798828125
2001-05-23,5896.7998046875
2001-05-24,6066.0
2001-05-25,6230.16015625
2001-05-29,5739.83984375
2001-05-30,5171.0400390625
2001-05-31,5325.83984375
2001-06-01,5614.56005859375
2001-06-04,5760.0
2001-06-05,5763.60009765625
2001-06-06,5888.8798828125
2001-06-07,5922.0
2001-06-08,5628.240234375
2001-06-11,5801.759765625
2001-06-12,4950.0
2001-06-13,4824.0
2001-06-14,4556.16015625
2001-06-15,4613.759765625
2001-06-18,4268.16015625
2001-06-19,3528.0
2001-06-20,3883.679931640625
2001-06-21,3782.8798828125
2001-06-22,3774.239990234375
2001-06-25,3682.080078125
2001-06-26,3584.159912109375
2001-06-27,3355.199951171875
2001-06-28,3231.360107421875
2001-06-29,3324.9599609375
2001-07-02,3382.56005859375
2001-07-03,3384.0
2001-07-05,3231.360107421875
2001-07-06,3182.39990234375
2001-07-09,3258.719970703125
2001-07-10,3140.639892578125
2001-07-11,3000.9599609375
2001-07-12,3196.800048828125
2001-07-13,3248.639892578125
2001-07-16,3108.9599609375
2001-07-17,3202.56005859375
2001-07-18,3096.0
2001-07-19,3075.840087890625
2001-07-20,2891.52001953125
2001-07-23,2592.0
2001-07-24,2315.52001953125
2001-07-25,2485.43994140625
2001-07-26,2469.60009765625
2001-07-27,2446.56005859375
2001-07-30,2361.60009765625
2001-07-31,2314.080078125
2001-08-01,2740.320068359375
2001-08-02,2694.239990234375
2001-08-03,2747.52001953125
2001-08-06,2577.60009765625
2001-08-07,2604.9599609375
2001-08-08,2476.800048828125
2001-08-09,2472.47998046875
2001-08-10,2494.080078125
2001-08-13,2412.0
2001-08-14,2620.800048828125
2001-08-15,2615.0400390625
2001-08-16,2567.52001953125
2001-08-17,2476.800048828125
2001-08-20,2413.43994140625
2001-08-21,2374.56005859375
2001-08-22,2354.39990234375
2001-08-23,2269.43994140625
2001-08-24,2204.639892578125
2001-08-27,2005.9200439453125
2001-08-28,1918.0799560546875
2001-08-29,2161.43994140625
2001-08-30,2066.39990234375
2001-08-31,2073.60009765625
2001-09-04,2037.5999755859375
2001-09-05,1929.5999755859375
2001-09-06,1774.0799560546875
2001-09-07,1762.56005859375
2001-09-10,1798.56005859375
2001-09-17,1703.52001953125
2001-09-18,1751.0400390625
2001-09-19,1732.3199462890625
2001-09-20,1801.43994140625
2001-09-21,2066.39990234375
2001-09-24,2403.360107421875
2001-09-25,2256.47998046875
2001-09-26,2232.0
2001-09-27,2139.840087890625
2001-09-28,2132.639892578125
2001-10-01,2249.280029296875
2001-10-02,2376.0
2001-10-03,2471.0400390625
2001-10-04,2664.0
2001-10-05,2607.840087890625
2001-10-08,2678.39990234375
2001-10-09,2604.9599609375
2001-10-10,2592.0
2001-10-11,2571.840087890625
2001-10-12,2433.60009765625
2001-10-15,2401.919921875
2001-10-16,2304.0
2001-10-17,2183.0400390625
2001-10-18,2112.47998046875
2001-10-19,2021.760009765625
2001-10-22,2073.60009765625
2001-10-23,2232.0
2001-10-24,2152.800048828125
2001-10-25,2247.840087890625
2001-10-26,2449.43994140625
2001-10-29,2230.56005859375
2001-10-30,2125.43994140625
2001-10-31,2250.719970703125
2001-11-01,2282.39990234375
2001-11-02,2279.52001953125
2001-11-05,2370.239990234375
2001-11-06,2376.0
2001-11-07,2351.52001953125
2001-11-08,2160.0
2001-11-09,2088.0
2001-11-12,2052.0
2001-11-13,2044.800048828125
2001-11-14,1951.199951171875
2001-11-15,2404.800048828125
2001-11-16,2296.800048828125
2001-11-19,2304.0
2001-11-20,2376.0
2001-11-21,2327.0400390625
2001-11-23,2331.360107421875
2001-11-26,2348.639892578125
2001-11-27,2296.800048828125
2001-11-28,2129.760009765625
2001-11-29,2262.239990234375
2001-11-30,2263.679931640625
2001-12-03,2204.639892578125
2001-12-04,2194.56005859375
2001-12-05,2246.39990234375
2001-12-06,2268.0
2001-12-07,2234.8798828125
2001-12-10,2282.39990234375
2001-12-11,2174.39990234375
2001-12-12,2152.800048828125
2001-12-13,2075.0400390625
2001-12-14,1951.199951171875
2001-12-17,2043.3599853515625
2001-12-18,2122.56005859375
2001-12-19,1981.43994140625
2001-12-20,1972.800048828125
2001-12-21,2014.56005859375
2001-12-24,2128.320068359375
2001-12-26,2196.0
2001-12-27,2577.60009765625
2001-12-28,2620.800048828125
2001-12-31,2612.159912109375
2002-01-02,2540.159912109375
2002-01-03,2561.760009765625
2002-01-04,2548.800048828125
2002-01-07,2580.47998046875
2002-01-08,3146.39990234375
2002-01-09,2772.0
2002-01-10,2707.199951171875
2002-01-11,2753.280029296875
2002-01-14,2534.39990234375
2002-01-15,2311.199951171875
2002-01-16,2288.159912109375
2002-01-17,2332.800048828125
2002-01-18,2177.280029296875
2002-01-22,2188.800048828125
2002-01-23,2165.760009765625
2002-01-24,2288.159912109375
2002-01-25,2291.0400390625
2002-01-28,2282.39990234375
2002-01-29,2301.1201171875
2002-01-30,2232.0
2002-01-31,2293.919921875
2002-02-01,2603.52001953125
2002-02-04,2296.800048828125
2002-02-05,2272.320068359375
2002-02-06,2268.0
2002-02-07,2268.0
2002-02-08,2296.800048828125
2002-02-11,2318.39990234375
2002-02-12,2376.0
2002-02-13,2543.0400390625
2002-02-14,2409.1201171875
2002-02-15,2348.639892578125
2002-02-19,2232.0
2002-02-20,2259.360107421875
2002-02-21,2344.320068359375
2002-02-22,2244.9599609375
2002-02-25,2275.199951171875
2002-02-26,2351.52001953125
2002-02-27,2304.0
2002-02-28,2197.43994140625
2002-03-01,2181.60009765625
2002-03-04,2381.760009765625
2002-03-05,2358.719970703125
