,CMPR
2009-07-21,40.70000076293945
2009-07-22,40.38999938964844
2009-07-23,42.58000183105469
2009-07-24,43.13999938964844
2009-07-27,42.81999969482422
2009-07-28,42.540000915527344
2009-07-29,41.900001525878906
2009-07-30,43.13999938964844
2009-07-31,41.25
2009-08-03,42.560001373291016
2009-08-04,42.59000015258789
2009-08-05,42.83000183105469
2009-08-06,41.970001220703125
2009-08-07,43.0
2009-08-10,44.33000183105469
2009-08-11,43.900001525878906
2009-08-12,44.75
2009-08-13,45.27000045776367
2009-08-14,43.83000183105469
2009-08-17,42.52000045776367
2009-08-18,42.40999984741211
2009-08-19,42.2599983215332
2009-08-20,41.70000076293945
2009-08-21,42.79999923706055
2009-08-24,42.47999954223633
2009-08-25,42.0
2009-08-26,41.27000045776367
2009-08-27,41.560001373291016
2009-08-28,41.470001220703125
2009-08-31,41.439998626708984
2009-09-01,39.630001068115234
2009-09-02,39.9900016784668
2009-09-03,40.380001068115234
2009-09-04,40.709999084472656
2009-09-08,39.9900016784668
2009-09-09,41.58000183105469
2009-09-10,42.619998931884766
2009-09-11,43.54999923706055
2009-09-14,43.849998474121094
2009-09-15,43.25
2009-09-16,45.56999969482422
2009-09-17,46.150001525878906
2009-09-18,49.439998626708984
2009-09-21,48.27000045776367
2009-09-22,49.38999938964844
2009-09-23,48.81999969482422
2009-09-24,49.470001220703125
2009-09-25,48.54999923706055
2009-09-28,50.68000030517578
2009-09-29,50.939998626708984
2009-09-30,50.75
2009-10-01,49.119998931884766
2009-10-02,48.66999816894531
2009-10-05,48.959999084472656
2009-10-06,50.40999984741211
2009-10-07,49.709999084472656
2009-10-08,48.130001068115234
2009-10-09,49.4900016784668
2009-10-12,49.84000015258789
2009-10-13,48.45000076293945
2009-10-14,49.40999984741211
2009-10-15,49.630001068115234
2009-10-16,49.400001525878906
2009-10-19,49.90999984741211
2009-10-20,49.5
2009-10-21,49.38999938964844
2009-10-22,49.630001068115234
2009-10-23,52.16999816894531
2009-10-26,53.65999984741211
2009-10-27,52.869998931884766
2009-10-28,51.70000076293945
2009-10-29,50.09000015258789
2009-10-30,51.04999923706055
2009-11-02,53.310001373291016
2009-11-03,53.310001373291016
2009-11-04,53.689998626708984
2009-11-05,55.2599983215332
2009-11-06,56.380001068115234
2009-11-09,55.150001525878906
2009-11-10,55.27000045776367
2009-11-11,53.650001525878906
2009-11-12,52.2599983215332
2009-11-13,54.08000183105469
2009-11-16,54.79999923706055
2009-11-17,54.459999084472656
2009-11-18,50.83000183105469
2009-11-19,50.9900016784668
2009-11-20,49.79999923706055
2009-11-23,50.290000915527344
2009-11-24,50.25
2009-11-25,52.90999984741211
2009-11-27,53.099998474121094
2009-11-30,57.029998779296875
2009-12-01,58.709999084472656
2009-12-02,59.02000045776367
2009-12-03,58.43000030517578
2009-12-04,58.689998626708984
2009-12-07,58.09000015258789
2009-12-08,57.619998931884766
2009-12-09,56.88999938964844
2009-12-10,57.06999969482422
2009-12-11,56.77000045776367
2009-12-14,56.310001373291016
2009-12-15,57.25
2009-12-16,57.0
2009-12-17,56.29999923706055
2009-12-18,56.33000183105469
2009-12-21,56.77000045776367
2009-12-22,57.33000183105469
2009-12-23,58.349998474121094
2009-12-24,58.13999938964844
2009-12-28,58.2400016784668
2009-12-29,57.95000076293945
2009-12-30,57.029998779296875
2009-12-31,56.65999984741211
2010-01-04,56.25
2010-01-05,57.06999969482422
2010-01-06,57.060001373291016
2010-01-07,55.290000915527344
2010-01-08,55.43000030517578
2010-01-11,55.97999954223633
2010-01-12,53.86000061035156
2010-01-13,53.619998931884766
2010-01-14,54.0
2010-01-15,52.0
2010-01-19,52.900001525878906
2010-01-20,52.81999969482422
2010-01-21,52.56999969482422
2010-01-22,52.40999984741211
2010-01-25,51.31999969482422
2010-01-26,51.709999084472656
2010-01-27,52.63999938964844
2010-01-28,53.369998931884766
2010-01-29,56.0099983215332
2010-02-01,55.439998626708984
2010-02-02,55.36000061035156
2010-02-03,55.31999969482422
2010-02-04,53.79999923706055
2010-02-05,53.13999938964844
2010-02-08,53.25
2010-02-09,54.689998626708984
2010-02-10,54.02000045776367
2010-02-11,54.95000076293945
2010-02-12,54.90999984741211
2010-02-16,55.720001220703125
2010-02-17,55.4900016784668
2010-02-18,57.31999969482422
2010-02-19,58.869998931884766
2010-02-22,58.40999984741211
2010-02-23,57.5099983215332
2010-02-24,57.709999084472656
2010-02-25,57.900001525878906
2010-02-26,57.720001220703125
2010-03-01,59.15999984741211
2010-03-02,59.470001220703125
2010-03-03,58.88999938964844
2010-03-04,59.70000076293945
2010-03-05,61.08000183105469
2010-03-08,61.720001220703125
2010-03-09,62.04999923706055
2010-03-10,62.040000915527344
2010-03-11,61.95000076293945
2010-03-12,60.869998931884766
2010-03-15,60.0
2010-03-16,59.939998626708984
2010-03-17,60.099998474121094
2010-03-18,60.0
2010-03-19,60.0
2010-03-22,61.61000061035156
2010-03-23,61.91999816894531
2010-03-24,61.459999084472656
2010-03-25,60.720001220703125
2010-03-26,59.97999954223633
2010-03-29,57.15999984741211
2010-03-30,57.220001220703125
2010-03-31,57.369998931884766
2010-04-01,57.13999938964844
2010-04-05,58.290000915527344
2010-04-06,58.66999816894531
2010-04-07,58.61000061035156
2010-04-08,58.79999923706055
2010-04-09,58.650001525878906
2010-04-12,58.61000061035156
2010-04-13,57.90999984741211
2010-04-14,58.630001068115234
2010-04-15,59.18000030517578
2010-04-16,59.22999954223633
2010-04-19,59.439998626708984
2010-04-20,59.869998931884766
2010-04-21,59.88999938964844
2010-04-22,61.040000915527344
2010-04-23,61.459999084472656
2010-04-26,61.43000030517578
2010-04-27,60.09000015258789
2010-04-28,58.29999923706055
2010-04-29,58.599998474121094
2010-04-30,51.58000183105469
2010-05-03,49.77000045776367
2010-05-04,50.119998931884766
2010-05-05,48.61000061035156
2010-05-06,47.90999984741211
2010-05-07,47.27000045776367
2010-05-10,49.459999084472656
2010-05-11,48.31999969482422
2010-05-12,47.65999984741211
2010-05-13,46.91999816894531
2010-05-14,46.900001525878906
2010-05-17,45.58000183105469
2010-05-18,45.70000076293945
2010-05-19,45.16999816894531
2010-05-20,44.709999084472656
2010-05-21,45.439998626708984
2010-05-24,44.709999084472656
2010-05-25,44.86000061035156
2010-05-26,44.939998626708984
2010-05-27,46.95000076293945
2010-05-28,46.689998626708984
2010-06-01,44.81999969482422
2010-06-02,45.77000045776367
2010-06-03,47.33000183105469
2010-06-04,46.38999938964844
2010-06-07,46.040000915527344
2010-06-08,45.619998931884766
2010-06-09,47.65999984741211
2010-06-10,48.459999084472656
2010-06-11,49.790000915527344
2010-06-14,46.939998626708984
2010-06-15,48.0
2010-06-16,47.0
2010-06-17,49.11000061035156
2010-06-18,50.029998779296875
2010-06-21,49.59000015258789
2010-06-22,50.470001220703125
2010-06-23,51.33000183105469
2010-06-24,49.369998931884766
2010-06-25,48.95000076293945
2010-06-28,49.25
2010-06-29,48.02000045776367
2010-06-30,47.4900016784668
2010-07-01,48.439998626708984
2010-07-02,48.709999084472656
2010-07-06,48.70000076293945
2010-07-07,51.209999084472656
2010-07-08,50.88999938964844
2010-07-09,51.189998626708984
2010-07-12,50.4900016784668
2010-07-13,50.099998474121094
2010-07-14,49.95000076293945
2010-07-15,50.31999969482422
2010-07-16,48.81999969482422
2010-07-19,49.33000183105469
2010-07-20,49.63999938964844
2010-07-21,48.75
2010-07-22,49.099998474121094
2010-07-23,50.209999084472656
2010-07-26,50.79999923706055
2010-07-27,50.59000015258789
2010-07-28,50.2599983215332
2010-07-29,31.989999771118164
2010-07-30,33.04999923706055
2010-08-02,33.290000915527344
2010-08-03,33.77000045776367
2010-08-04,33.40999984741211
2010-08-05,33.20000076293945
2010-08-06,32.63999938964844
2010-08-09,32.22999954223633
2010-08-10,31.309999465942383
2010-08-11,30.3700008392334
2010-08-12,29.360000610351562
2010-08-13,29.209999084472656
2010-08-16,28.790000915527344
2010-08-17,28.81999969482422
2010-08-18,28.959999084472656
2010-08-19,28.229999542236328
2010-08-20,28.389999389648438
2010-08-23,28.25
2010-08-24,28.079999923706055
2010-08-25,30.860000610351562
2010-08-26,30.0
2010-08-27,30.65999984741211
2010-08-30,30.1299991607666
2010-08-31,30.68000030517578
2010-09-01,32.290000915527344
2010-09-02,32.970001220703125
2010-09-03,33.83000183105469
2010-09-07,34.220001220703125
2010-09-08,35.90999984741211
2010-09-09,35.900001525878906
2010-09-10,36.189998626708984
2010-09-13,36.02000045776367
2010-09-14,35.90999984741211
2010-09-15,36.150001525878906
2010-09-16,36.25
2010-09-17,36.95000076293945
2010-09-20,37.45000076293945
2010-09-21,37.5
2010-09-22,36.849998474121094
2010-09-23,37.060001373291016
2010-09-24,37.04999923706055
2010-09-27,37.599998474121094
2010-09-28,37.68000030517578
2010-09-29,38.13999938964844
2010-09-30,38.650001525878906
2010-10-01,37.060001373291016
2010-10-04,37.060001373291016
2010-10-05,37.4900016784668
2010-10-06,36.599998474121094
2010-10-07,36.41999816894531
2010-10-08,36.619998931884766
2010-10-11,36.66999816894531
2010-10-12,38.58000183105469
2010-10-13,38.0099983215332
2010-10-14,37.59000015258789
2010-10-15,37.939998626708984
2010-10-18,37.130001068115234
2010-10-19,37.5
2010-10-20,37.70000076293945
2010-10-21,37.150001525878906
2010-10-22,38.52000045776367
2010-10-25,39.66999816894531
2010-10-26,39.15999984741211
2010-10-27,39.09000015258789
2010-10-28,38.75
2010-10-29,42.06999969482422
2010-11-01,40.65999984741211
2010-11-02,40.849998474121094
2010-11-03,39.88999938964844
2010-11-04,39.02000045776367
2010-11-05,38.70000076293945
2010-11-08,39.65999984741211
2010-11-09,40.18000030517578
2010-11-10,41.650001525878906
2010-11-11,42.209999084472656
2010-11-12,40.9900016784668
2010-11-15,40.27000045776367
2010-11-16,39.810001373291016
2010-11-17,40.27000045776367
2010-11-18,39.75
2010-11-19,40.279998779296875
2010-11-22,41.02000045776367
2010-11-23,41.349998474121094
2010-11-24,41.560001373291016
2010-11-26,41.5
2010-11-29,40.900001525878906
2010-11-30,40.31999969482422
2010-12-01,41.15999984741211
2010-12-02,42.060001373291016
2010-12-03,43.20000076293945
2010-12-06,43.470001220703125
2010-12-07,44.0
2010-12-08,44.25
2010-12-09,44.869998931884766
2010-12-10,44.47999954223633
2010-12-13,44.75
2010-12-14,43.77000045776367
2010-12-15,42.25
2010-12-16,42.380001068115234
2010-12-17,44.5
2010-12-20,43.75
2010-12-21,44.70000076293945
2010-12-22,44.84000015258789
2010-12-23,45.22999954223633
2010-12-27,45.290000915527344
2010-12-28,45.0099983215332
2010-12-29,46.2599983215332
2010-12-30,46.529998779296875
2010-12-31,46.0
2011-01-03,46.25
2011-01-04,45.97999954223633
2011-01-05,47.11000061035156
2011-01-06,47.02000045776367
2011-01-07,47.130001068115234
2011-01-10,46.86000061035156
2011-01-11,47.970001220703125
2011-01-12,47.61000061035156
2011-01-13,47.22999954223633
2011-01-14,46.650001525878906
2011-01-18,46.150001525878906
2011-01-19,46.29999923706055
2011-01-20,44.540000915527344
2011-01-21,45.040000915527344
2011-01-24,47.209999084472656
2011-01-25,46.959999084472656
2011-01-26,46.380001068115234
2011-01-27,46.91999816894531
2011-01-28,49.45000076293945
2011-01-31,50.63999938964844
2011-02-01,50.08000183105469
2011-02-02,52.16999816894531
2011-02-03,53.130001068115234
2011-02-04,53.369998931884766
2011-02-07,52.95000076293945
2011-02-08,53.599998474121094
2011-02-09,53.06999969482422
2011-02-10,53.529998779296875
2011-02-11,53.70000076293945
2011-02-14,53.95000076293945
2011-02-15,52.56999969482422
2011-02-16,52.70000076293945
2011-02-17,52.619998931884766
2011-02-18,52.54999923706055
2011-02-22,51.47999954223633
2011-02-23,49.79999923706055
2011-02-24,49.09000015258789
2011-02-25,51.54999923706055
2011-02-28,51.209999084472656
2011-03-01,48.88999938964844
2011-03-02,48.349998474121094
2011-03-03,48.689998626708984
2011-03-04,49.25
2011-03-07,49.2599983215332
2011-03-08,49.5
2011-03-09,49.959999084472656
2011-03-10,50.0099983215332
2011-03-11,50.119998931884766
2011-03-14,50.20000076293945
2011-03-15,48.880001068115234
2011-03-16,47.959999084472656
2011-03-17,48.41999816894531
2011-03-18,48.689998626708984
2011-03-21,49.2599983215332
2011-03-22,47.95000076293945
2011-03-23,48.310001373291016
2011-03-24,48.369998931884766
2011-03-25,48.150001525878906
2011-03-28,49.25
2011-03-29,51.0
2011-03-30,51.9900016784668
2011-03-31,51.900001525878906
2011-04-01,50.66999816894531
2011-04-04,52.900001525878906
2011-04-05,53.65999984741211
2011-04-06,53.58000183105469
2011-04-07,52.90999984741211
2011-04-08,52.47999954223633
2011-04-11,51.779998779296875
2011-04-12,51.84000015258789
2011-04-13,52.81999969482422
2011-04-14,51.7400016784668
2011-04-15,54.119998931884766
2011-04-18,52.529998779296875
2011-04-19,52.900001525878906
2011-04-20,53.9900016784668
2011-04-21,54.38999938964844
2011-04-25,54.5
2011-04-26,54.150001525878906
2011-04-27,53.54999923706055
2011-04-28,54.29999923706055
2011-04-29,54.400001525878906
2011-05-02,55.040000915527344
2011-05-03,54.86000061035156
2011-05-04,54.45000076293945
2011-05-05,54.02000045776367
2011-05-06,53.63999938964844
2011-05-09,53.900001525878906
2011-05-10,53.16999816894531
2011-05-11,52.7400016784668
2011-05-12,52.81999969482422
2011-05-13,52.5
2011-05-16,50.86000061035156
2011-05-17,49.79999923706055
2011-05-18,49.13999938964844
2011-05-19,50.11000061035156
2011-05-20,49.349998474121094
2011-05-23,48.08000183105469
2011-05-24,48.0
2011-05-25,47.93000030517578
2011-05-26,48.599998474121094
2011-05-27,48.709999084472656
2011-05-31,49.18000030517578
2011-06-01,48.150001525878906
2011-06-02,48.59000015258789
2011-06-03,48.189998626708984
2011-06-06,47.56999969482422
2011-06-07,47.290000915527344
2011-06-08,46.25
2011-06-09,46.130001068115234
2011-06-10,45.47999954223633
2011-06-13,46.34000015258789
2011-06-14,46.279998779296875
2011-06-15,46.41999816894531
2011-06-16,46.41999816894531
2011-06-17,46.83000183105469
2011-06-20,46.810001373291016
2011-06-21,46.75
2011-06-22,46.7400016784668
2011-06-23,46.84000015258789
2011-06-24,46.84000015258789
2011-06-27,46.7400016784668
2011-06-28,46.959999084472656
2011-06-29,46.93000030517578
2011-06-30,47.849998474121094
2011-07-01,48.77000045776367
2011-07-05,48.95000076293945
2011-07-06,48.43000030517578
2011-07-07,49.459999084472656
2011-07-08,48.650001525878906
2011-07-11,47.36000061035156
2011-07-12,46.810001373291016
2011-07-13,46.75
2011-07-14,45.38999938964844
2011-07-15,45.31999969482422
2011-07-18,45.0099983215332
2011-07-19,45.7400016784668
2011-07-20,45.5
2011-07-21,45.79999923706055
2011-07-22,45.470001220703125
2011-07-25,44.939998626708984
2011-07-26,43.68000030517578
2011-07-27,42.66999816894531
2011-07-28,42.400001525878906
2011-07-29,26.700000762939453
2011-08-01,26.8799991607666
2011-08-02,28.209999084472656
2011-08-03,29.979999542236328
2011-08-04,28.100000381469727
2011-08-05,28.059999465942383
2011-08-08,27.0
2011-08-09,28.739999771118164
2011-08-10,27.329999923706055
2011-08-11,28.09000015258789
2011-08-12,28.15999984741211
2011-08-15,28.579999923706055
2011-08-16,27.8700008392334
2011-08-17,27.170000076293945
2011-08-18,26.350000381469727
2011-08-19,26.0
2011-08-22,26.06999969482422
2011-08-23,27.6299991607666
2011-08-24,27.8799991607666
2011-08-25,27.799999237060547
2011-08-26,28.110000610351562
2011-08-29,29.209999084472656
2011-08-30,29.1299991607666
2011-08-31,29.43000030517578
2011-09-01,28.350000381469727
2011-09-02,26.81999969482422
2011-09-06,27.25
2011-09-07,28.690000534057617
2011-09-08,28.290000915527344
2011-09-09,28.25
2011-09-12,27.860000610351562
2011-09-13,28.709999084472656
2011-09-14,28.170000076293945
2011-09-15,27.40999984741211
2011-09-16,27.010000228881836
2011-09-19,27.139999389648438
2011-09-20,26.18000030517578
2011-09-21,26.459999084472656
2011-09-22,26.020000457763672
2011-09-23,26.1200008392334
2011-09-26,26.3700008392334
2011-09-27,26.68000030517578
2011-09-28,27.139999389648438
2011-09-29,27.149999618530273
2011-09-30,27.030000686645508
2011-10-03,25.229999542236328
2011-10-04,25.799999237060547
2011-10-05,26.329999923706055
2011-10-06,27.899999618530273
2011-10-07,29.149999618530273
2011-10-10,29.940000534057617
2011-10-11,31.829999923706055
2011-10-12,30.18000030517578
2011-10-13,30.6299991607666
2011-10-14,28.709999084472656
2011-10-17,27.969999313354492
2011-10-18,28.790000915527344
2011-10-19,28.760000228881836
2011-10-20,29.200000762939453
2011-10-21,30.06999969482422
2011-10-24,31.5
2011-10-25,30.739999771118164
2011-10-26,30.729999542236328
2011-10-27,31.639999389648438
2011-10-28,35.25
2011-10-31,34.91999816894531
2011-11-01,34.4900016784668
2011-11-02,35.150001525878906
2011-11-03,35.77000045776367
2011-11-04,35.91999816894531
2011-11-07,35.36000061035156
2011-11-08,35.209999084472656
2011-11-09,33.2400016784668
2011-11-10,33.5099983215332
2011-11-11,33.939998626708984
2011-11-14,34.029998779296875
2011-11-15,33.54999923706055
2011-11-16,33.5
2011-11-17,33.45000076293945
2011-11-18,33.5
2011-11-21,32.43000030517578
2011-11-22,32.31999969482422
2011-11-23,30.959999084472656
2011-11-25,31.0
2011-11-28,31.110000610351562
2011-11-29,31.989999771118164
2011-11-30,32.709999084472656
2011-12-01,32.66999816894531
2011-12-02,32.90999984741211
2011-12-05,33.90999984741211
2011-12-06,33.15999984741211
2011-12-07,33.27000045776367
2011-12-08,33.130001068115234
2011-12-09,33.880001068115234
2011-12-12,33.79999923706055
2011-12-13,33.290000915527344
2011-12-14,31.610000610351562
2011-12-15,31.770000457763672
2011-12-16,32.7400016784668
2011-12-19,30.209999084472656
2011-12-20,30.81999969482422
2011-12-21,30.3799991607666
2011-12-22,31.25
2011-12-23,31.600000381469727
2011-12-27,31.799999237060547
2011-12-28,31.290000915527344
2011-12-29,30.780000686645508
2011-12-30,30.600000381469727
2012-01-03,30.510000228881836
2012-01-04,30.700000762939453
2012-01-05,31.030000686645508
2012-01-06,31.350000381469727
2012-01-09,30.450000762939453
2012-01-10,29.700000762939453
2012-01-11,29.600000381469727
2012-01-12,29.579999923706055
2012-01-13,29.719999313354492
2012-01-17,28.950000762939453
2012-01-18,29.299999237060547
2012-01-19,30.260000228881836
2012-01-20,30.010000228881836
2012-01-23,30.139999389648438
2012-01-24,30.450000762939453
2012-01-25,31.25
2012-01-26,32.93000030517578
2012-01-27,34.790000915527344
2012-01-30,36.279998779296875
2012-01-31,35.880001068115234
2012-02-01,37.70000076293945
2012-02-02,38.83000183105469
2012-02-03,39.83000183105469
2012-02-06,39.38999938964844
2012-02-07,40.88999938964844
2012-02-08,40.41999816894531
2012-02-09,40.45000076293945
2012-02-10,39.22999954223633
2012-02-13,40.34000015258789
2012-02-14,39.31999969482422
2012-02-15,39.439998626708984
2012-02-16,39.7400016784668
2012-02-17,39.400001525878906
2012-02-21,40.369998931884766
2012-02-22,40.2599983215332
2012-02-23,40.68000030517578
2012-02-24,41.099998474121094
2012-02-27,40.560001373291016
2012-02-28,40.34000015258789
2012-02-29,40.68000030517578
2012-03-01,40.72999954223633
2012-03-02,40.2400016784668
2012-03-05,38.939998626708984
2012-03-06,37.81999969482422
2012-03-07,37.47999954223633
2012-03-08,37.31999969482422
2012-03-09,38.31999969482422
2012-03-12,37.70000076293945
2012-03-13,37.79999923706055
2012-03-14,38.04999923706055
2012-03-15,39.790000915527344
2012-03-16,40.06999969482422
2012-03-19,40.18000030517578
2012-03-20,39.81999969482422
2012-03-21,39.959999084472656
2012-03-22,39.58000183105469
2012-03-23,39.63999938964844
2012-03-26,40.18000030517578
2012-03-27,39.810001373291016
2012-03-28,39.58000183105469
2012-03-29,38.709999084472656
2012-03-30,38.650001525878906
2012-04-02,38.93000030517578
2012-04-03,39.88999938964844
2012-04-04,38.77000045776367
2012-04-05,37.459999084472656
2012-04-09,36.459999084472656
2012-04-10,36.040000915527344
2012-04-11,37.15999984741211
2012-04-12,37.7400016784668
2012-04-13,37.31999969482422
2012-04-16,37.599998474121094
2012-04-17,38.209999084472656
2012-04-18,37.54999923706055
2012-04-19,37.5
2012-04-20,37.83000183105469
2012-04-23,38.560001373291016
2012-04-24,40.15999984741211
2012-04-25,41.22999954223633
2012-04-26,42.77000045776367
2012-04-27,39.0
2012-04-30,37.290000915527344
2012-05-01,37.7599983215332
2012-05-02,37.66999816894531
2012-05-03,37.77000045776367
2012-05-04,37.70000076293945
2012-05-07,37.560001373291016
2012-05-08,36.849998474121094
2012-05-09,38.04999923706055
2012-05-10,38.31999969482422
2012-05-11,37.63999938964844
2012-05-14,37.22999954223633
2012-05-15,37.16999816894531
2012-05-16,37.34000015258789
2012-05-17,35.83000183105469
2012-05-18,35.150001525878906
2012-05-21,36.04999923706055
2012-05-22,36.650001525878906
2012-05-23,36.68000030517578
2012-05-24,36.54999923706055
2012-05-25,35.91999816894531
2012-05-29,36.45000076293945
2012-05-30,35.400001525878906
2012-05-31,33.880001068115234
2012-06-01,31.549999237060547
2012-06-04,32.5
2012-06-05,33.06999969482422
2012-06-06,34.08000183105469
2012-06-07,34.540000915527344
2012-06-08,33.869998931884766
2012-06-11,32.66999816894531
2012-06-12,33.029998779296875
2012-06-13,30.1200008392334
2012-06-14,30.709999084472656
2012-06-15,31.010000228881836
2012-06-18,31.6200008392334
2012-06-19,32.2400016784668
2012-06-20,32.77000045776367
2012-06-21,32.31999969482422
2012-06-22,32.060001373291016
2012-06-25,30.59000015258789
2012-06-26,31.020000457763672
2012-06-27,30.68000030517578
2012-06-28,30.489999771118164
2012-06-29,32.29999923706055
2012-07-02,32.0
2012-07-03,32.63999938964844
2012-07-05,32.54999923706055
2012-07-06,32.0099983215332
2012-07-09,31.84000015258789
2012-07-10,30.799999237060547
2012-07-11,30.84000015258789
2012-07-12,30.579999923706055
2012-07-13,31.260000228881836
2012-07-16,31.84000015258789
2012-07-17,32.279998779296875
2012-07-18,32.7599983215332
2012-07-19,33.0
2012-07-20,32.9900016784668
2012-07-23,33.150001525878906
2012-07-24,32.70000076293945
2012-07-25,33.72999954223633
2012-07-26,32.290000915527344
2012-07-27,33.22999954223633
2012-07-30,34.099998474121094
2012-07-31,34.5
2012-08-01,34.56999969482422
2012-08-02,34.95000076293945
2012-08-03,36.38999938964844
2012-08-06,37.95000076293945
2012-08-07,38.7400016784668
2012-08-08,38.33000183105469
2012-08-09,37.439998626708984
2012-08-10,39.16999816894531
2012-08-13,38.689998626708984
2012-08-14,38.47999954223633
2012-08-15,39.650001525878906
2012-08-16,40.56999969482422
2012-08-17,42.59000015258789
2012-08-20,41.02000045776367
2012-08-21,39.349998474121094
2012-08-22,38.529998779296875
2012-08-23,38.349998474121094
2012-08-24,38.02000045776367
2012-08-27,37.099998474121094
2012-08-28,37.130001068115234
2012-08-29,37.56999969482422
2012-08-30,37.29999923706055
2012-08-31,36.06999969482422
2012-09-04,36.349998474121094
2012-09-05,35.34000015258789
2012-09-06,35.58000183105469
2012-09-07,36.81999969482422
2012-09-10,36.9900016784668
2012-09-11,36.849998474121094
2012-09-12,36.900001525878906
2012-09-13,38.0
2012-09-14,37.7400016784668
2012-09-17,37.56999969482422
2012-09-18,37.72999954223633
2012-09-19,37.529998779296875
2012-09-20,37.560001373291016
2012-09-21,36.099998474121094
2012-09-24,35.720001220703125
2012-09-25,35.279998779296875
2012-09-26,34.439998626708984
2012-09-27,34.81999969482422
2012-09-28,34.150001525878906
2012-10-01,33.90999984741211
2012-10-02,34.540000915527344
2012-10-03,34.720001220703125
2012-10-04,35.33000183105469
2012-10-05,35.22999954223633
2012-10-08,34.7400016784668
2012-10-09,34.5
2012-10-10,34.36000061035156
2012-10-11,34.209999084472656
2012-10-12,35.619998931884766
2012-10-15,35.720001220703125
2012-10-16,35.58000183105469
2012-10-17,36.43000030517578
2012-10-18,35.97999954223633
2012-10-19,34.189998626708984
2012-10-22,34.18000030517578
2012-10-23,34.349998474121094
2012-10-24,34.470001220703125
2012-10-25,34.540000915527344
2012-10-26,29.979999542236328
2012-10-31,30.469999313354492
2012-11-01,30.420000076293945
2012-11-02,30.0
2012-11-05,30.190000534057617
2012-11-06,30.56999969482422
2012-11-07,29.989999771118164
2012-11-08,30.299999237060547
2012-11-09,30.1299991607666
2012-11-12,30.170000076293945
2012-11-13,29.809999465942383
2012-11-14,28.610000610351562
2012-11-15,29.200000762939453
2012-11-16,29.100000381469727
2012-11-19,28.959999084472656
2012-11-20,28.899999618530273
2012-11-21,29.09000015258789
2012-11-23,29.6299991607666
2012-11-26,29.639999389648438
2012-11-27,30.350000381469727
2012-11-28,30.610000610351562
2012-11-29,29.899999618530273
2012-11-30,31.049999237060547
2012-12-03,31.6299991607666
2012-12-04,31.639999389648438
2012-12-05,31.65999984741211
2012-12-06,31.280000686645508
2012-12-07,31.079999923706055
2012-12-10,31.34000015258789
2012-12-11,31.719999313354492
2012-12-12,33.59000015258789
2012-12-13,34.88999938964844
2012-12-14,34.529998779296875
2012-12-17,34.61000061035156
2012-12-18,34.52000045776367
2012-12-19,34.310001373291016
2012-12-20,33.7400016784668
2012-12-21,33.41999816894531
2012-12-24,32.939998626708984
2012-12-26,32.779998779296875
2012-12-27,31.969999313354492
2012-12-28,31.329999923706055
2012-12-31,32.86000061035156
2013-01-02,34.38999938964844
2013-01-03,34.060001373291016
2013-01-04,34.150001525878906
2013-01-07,34.18000030517578
2013-01-08,33.560001373291016
2013-01-09,34.439998626708984
2013-01-10,34.59000015258789
2013-01-11,34.09000015258789
2013-01-14,34.119998931884766
2013-01-15,34.9900016784668
2013-01-16,34.720001220703125
2013-01-17,35.880001068115234
2013-01-18,35.709999084472656
2013-01-22,35.38999938964844
2013-01-23,36.869998931884766
2013-01-24,37.16999816894531
2013-01-25,37.599998474121094
2013-01-28,36.900001525878906
2013-01-29,36.02000045776367
2013-01-30,35.52000045776367
2013-01-31,35.849998474121094
2013-02-01,33.970001220703125
2013-02-04,32.689998626708984
2013-02-05,33.66999816894531
2013-02-06,33.209999084472656
2013-02-07,33.58000183105469
2013-02-08,34.54999923706055
2013-02-11,34.459999084472656
2013-02-12,34.380001068115234
2013-02-13,34.77000045776367
2013-02-14,35.7400016784668
2013-02-15,36.369998931884766
2013-02-19,36.36000061035156
2013-02-20,36.31999969482422
2013-02-21,35.380001068115234
2013-02-22,35.90999984741211
2013-02-25,35.34000015258789
2013-02-26,35.150001525878906
2013-02-27,35.369998931884766
2013-02-28,35.0
2013-03-01,33.400001525878906
2013-03-04,33.900001525878906
2013-03-05,33.900001525878906
2013-03-06,34.86000061035156
2013-03-07,35.880001068115234
2013-03-08,37.18000030517578
2013-03-11,39.02000045776367
2013-03-12,38.25
2013-03-13,38.88999938964844
2013-03-14,40.16999816894531
2013-03-15,39.75
2013-03-18,39.56999969482422
2013-03-19,39.91999816894531
2013-03-20,40.18000030517578
2013-03-21,39.849998474121094
2013-03-22,39.59000015258789
2013-03-25,39.27000045776367
2013-03-26,39.43000030517578
2013-03-27,39.09000015258789
2013-03-28,38.65999984741211
2013-04-01,37.88999938964844
2013-04-02,37.619998931884766
2013-04-03,37.220001220703125
2013-04-04,37.310001373291016
2013-04-05,37.2400016784668
2013-04-08,37.0099983215332
2013-04-09,36.75
2013-04-10,39.25
2013-04-11,39.61000061035156
2013-04-12,39.209999084472656
2013-04-15,37.43000030517578
2013-04-16,38.540000915527344
2013-04-17,37.27000045776367
2013-04-18,37.90999984741211
2013-04-19,38.81999969482422
2013-04-22,39.97999954223633
2013-04-23,40.880001068115234
2013-04-24,39.939998626708984
2013-04-25,40.880001068115234
2013-04-26,42.38999938964844
2013-04-29,41.38999938964844
2013-04-30,40.79999923706055
2013-05-01,40.9900016784668
