,EA
1999-11-29,29.015625
1999-11-30,26.21875
1999-12-01,25.40625
1999-12-02,26.84375
1999-12-03,27.390625
1999-12-06,26.53125
1999-12-07,27.140625
1999-12-08,27.015625
1999-12-09,26.625
1999-12-10,28.546875
1999-12-13,30.25
1999-12-14,28.75
1999-12-15,27.8125
1999-12-16,27.359375
1999-12-17,20.375
1999-12-20,20.765625
1999-12-21,21.109375
1999-12-22,20.78125
1999-12-23,21.203125
1999-12-27,20.515625
1999-12-28,20.984375
1999-12-29,21.15625
1999-12-30,20.5625
1999-12-31,21.0
2000-01-03,25.265625
2000-01-04,22.34375
2000-01-05,22.328125
2000-01-06,20.0
2000-01-07,20.59375
2000-01-10,24.03125
2000-01-11,23.75
2000-01-12,22.5
2000-01-13,23.203125
2000-01-14,21.203125
2000-01-18,19.578125
2000-01-19,19.21875
2000-01-20,19.140625
2000-01-21,17.25
2000-01-24,17.765625
2000-01-25,18.984375
2000-01-26,18.265625
2000-01-27,18.28125
2000-01-28,17.765625
2000-01-31,20.4375
2000-02-01,20.609375
2000-02-02,21.9375
2000-02-03,23.0
2000-02-04,21.484375
2000-02-07,20.46875
2000-02-08,22.03125
2000-02-09,20.1875
2000-02-10,21.484375
2000-02-11,20.4375
2000-02-14,20.96875
2000-02-15,21.328125
2000-02-16,21.25
2000-02-17,22.0
2000-02-18,22.625
2000-02-22,21.53125
2000-02-23,22.109375
2000-02-24,22.78125
2000-02-25,20.9375
2000-02-28,21.96875
2000-02-29,25.0
2000-03-01,23.734375
2000-03-02,23.75
2000-03-03,25.546875
2000-03-06,22.734375
2000-03-07,23.5
2000-03-08,24.015625
2000-03-09,24.765625
2000-03-10,23.203125
2000-03-13,21.6875
2000-03-14,18.75
2000-03-15,19.3125
2000-03-16,20.296875
2000-03-17,20.140625
2000-03-20,19.5
2000-03-21,19.30078125
2000-03-22,20.4375
2000-03-23,20.34375
2000-03-24,19.09375
2000-03-27,19.09375
2000-03-28,18.765625
2000-03-29,17.625
2000-03-30,17.578125
2000-03-31,17.796875
2000-04-03,16.671875
2000-04-04,16.453125
2000-04-05,17.046875
2000-04-06,17.703125
2000-04-07,15.921875
2000-04-10,14.9375
2000-04-11,15.015625
2000-04-12,13.953125
2000-04-13,14.625
2000-04-14,14.16015625
2000-04-17,14.03125
2000-04-18,14.9375
2000-04-19,14.0
2000-04-20,14.703125
2000-04-24,13.3125
2000-04-25,13.296875
2000-04-26,15.078125
2000-04-27,15.375
2000-04-28,15.125
2000-05-01,14.71875
2000-05-02,13.34375
2000-05-03,13.515625
2000-05-04,13.796875
2000-05-05,15.421875
2000-05-08,14.625
2000-05-09,14.5625
2000-05-10,14.265625
2000-05-11,16.453125
2000-05-12,15.09375
2000-05-15,16.0
2000-05-16,16.640625
2000-05-17,16.0625
2000-05-18,15.4375
2000-05-19,14.484375
2000-05-22,14.34375
2000-05-23,13.578125
2000-05-24,15.4375
2000-05-25,14.75
2000-05-26,14.5
2000-05-30,15.6875
2000-05-31,15.96875
2000-06-01,17.265625
2000-06-02,17.921875
2000-06-05,17.734375
2000-06-06,17.015625
2000-06-07,17.9375
2000-06-08,17.125
2000-06-09,16.71875
2000-06-12,15.859375
2000-06-13,16.125
2000-06-14,15.5625
2000-06-15,16.296875
2000-06-16,16.578125
2000-06-19,17.65625
2000-06-20,17.6875
2000-06-21,18.15625
2000-06-22,19.28125
2000-06-23,18.734375
2000-06-26,19.03125
2000-06-27,19.234375
2000-06-28,19.421875
2000-06-29,19.578125
2000-06-30,18.234375
2000-07-03,18.84375
2000-07-05,18.734375
2000-07-06,19.921875
2000-07-07,20.765625
2000-07-10,20.4375
2000-07-11,20.46875
2000-07-12,20.265625
2000-07-13,20.0
2000-07-14,19.96875
2000-07-17,20.765625
2000-07-18,20.71875
2000-07-19,21.484375
2000-07-20,21.75
2000-07-21,20.796875
2000-07-24,20.19921875
2000-07-25,19.203125
2000-07-26,21.65625
2000-07-27,23.25
2000-07-28,22.578125
2000-07-31,22.109375
2000-08-01,21.0
2000-08-02,20.84375
2000-08-03,21.34375
2000-08-04,21.484375
2000-08-07,22.15625
2000-08-08,21.5
2000-08-09,21.0625
2000-08-10,21.0625
2000-08-11,21.484375
2000-08-14,22.390625
2000-08-15,22.875
2000-08-16,22.59375
2000-08-17,23.0
2000-08-18,22.609375
2000-08-21,22.71875
2000-08-22,23.6875
2000-08-23,23.8125
2000-08-24,24.859375
2000-08-25,26.46875
2000-08-28,25.65625
2000-08-29,26.25
2000-08-30,26.796875
2000-08-31,26.984375
2000-09-01,27.234375
2000-09-05,27.203125
2000-09-06,26.984375
2000-09-07,26.859375
2000-09-08,24.75
2000-09-11,25.3125
2000-09-12,24.6875
2000-09-13,23.9375
2000-09-14,24.6875
2000-09-15,23.75
2000-09-18,22.71875
2000-09-19,23.84375
2000-09-20,23.625
2000-09-21,23.6875
2000-09-22,24.28125
2000-09-25,26.625
2000-09-26,25.4375
2000-09-27,22.59375
2000-09-28,25.0625
2000-09-29,24.6875
2000-10-02,24.53125
2000-10-03,23.375
2000-10-04,25.03125
2000-10-05,24.25
2000-10-06,23.46875
2000-10-09,24.875
2000-10-10,24.96875
2000-10-11,24.4375
2000-10-12,23.40625
2000-10-13,25.0
2000-10-16,25.53125
2000-10-17,26.5
2000-10-18,26.34375
2000-10-19,26.21875
2000-10-20,26.78125
2000-10-23,27.6875
2000-10-24,25.0
2000-10-25,23.09375
2000-10-26,25.625
2000-10-27,24.9375
2000-10-30,24.03125
2000-10-31,25.0
2000-11-01,23.96875
2000-11-02,24.59375
2000-11-03,24.5
2000-11-06,24.1875
2000-11-07,23.96875
2000-11-08,22.875
2000-11-09,22.59375
2000-11-10,21.21875
2000-11-13,20.375
2000-11-14,21.96875
2000-11-15,22.5
2000-11-16,21.53125
2000-11-17,21.59375
2000-11-20,20.65625
2000-11-21,20.96875
2000-11-22,19.09375
2000-11-24,22.0
2000-11-27,22.4375
2000-11-28,21.03125
2000-11-29,19.84375
2000-11-30,17.84375
2000-12-01,19.75
2000-12-04,18.78125
2000-12-05,18.875
2000-12-06,17.96875
2000-12-07,17.65625
2000-12-08,20.75
2000-12-11,19.875
2000-12-12,20.84375
2000-12-13,21.4375
2000-12-14,20.0
2000-12-15,18.90625
2000-12-18,20.0
2000-12-19,18.15625
2000-12-20,18.0
2000-12-21,18.78125
2000-12-22,21.09375
2000-12-26,21.25
2000-12-27,22.1875
2000-12-28,22.25
2000-12-29,21.3125
2001-01-02,19.46875
2001-01-03,20.1796875
2001-01-04,20.34375
2001-01-05,17.625
2001-01-08,18.40625
2001-01-09,19.03125
2001-01-10,19.5625
2001-01-11,17.71875
2001-01-12,18.125
2001-01-16,18.71875
2001-01-17,18.6875
2001-01-18,19.59375
2001-01-19,20.75
2001-01-22,20.25
2001-01-23,21.375
2001-01-24,21.125
2001-01-25,19.78125
2001-01-26,19.125
2001-01-29,19.34375
2001-01-30,20.0
2001-01-31,22.90625
2001-02-01,22.78125
2001-02-02,22.8125
2001-02-05,23.21875
2001-02-06,23.90625
2001-02-07,23.9375
2001-02-08,23.5625
2001-02-09,23.75
2001-02-12,24.5625
2001-02-13,24.8125
2001-02-14,25.5625
2001-02-15,24.875
2001-02-16,24.375
2001-02-20,23.15625
2001-02-21,23.625
2001-02-22,26.46875
2001-02-23,26.53125
2001-02-26,25.90625
2001-02-27,24.96875
2001-02-28,25.0
2001-03-01,26.15625
2001-03-02,25.90625
2001-03-05,25.0
2001-03-06,25.625
2001-03-07,27.3125
2001-03-08,26.40625
2001-03-09,25.0625
2001-03-12,24.96875
2001-03-13,26.375
2001-03-14,26.3125
2001-03-15,25.84375
2001-03-16,23.6875
2001-03-19,25.1875
2001-03-20,24.15625
2001-03-21,25.125
2001-03-22,25.5
2001-03-23,26.0
2001-03-26,25.875
2001-03-27,27.375
2001-03-28,27.9375
2001-03-29,28.0625
2001-03-30,27.125
2001-04-02,26.71875
2001-04-03,26.53125
2001-04-04,24.1875
2001-04-05,25.3671875
2001-04-06,26.40625
2001-04-09,26.7450008392334
2001-04-10,27.860000610351562
2001-04-11,27.9950008392334
2001-04-12,28.875
2001-04-16,28.829999923706055
2001-04-17,27.885000228881836
2001-04-18,29.5049991607666
2001-04-19,30.079999923706055
2001-04-20,28.395000457763672
2001-04-23,27.825000762939453
2001-04-24,27.7549991607666
2001-04-25,28.520000457763672
2001-04-26,27.989999771118164
2001-04-27,28.485000610351562
2001-04-30,28.309999465942383
2001-05-01,31.094999313354492
2001-05-02,29.0
2001-05-03,27.334999084472656
2001-05-04,29.649999618530273
2001-05-07,29.059999465942383
2001-05-08,27.809999465942383
2001-05-09,28.024999618530273
2001-05-10,27.260000228881836
2001-05-11,26.625
2001-05-14,27.385000228881836
2001-05-15,27.864999771118164
2001-05-16,30.1200008392334
2001-05-17,29.399999618530273
2001-05-18,29.6299991607666
2001-05-21,30.975000381469727
2001-05-22,30.8799991607666
2001-05-23,29.875
2001-05-24,31.524999618530273
2001-05-25,30.899999618530273
2001-05-29,29.360000610351562
2001-05-30,28.989999771118164
2001-05-31,29.44499969482422
2001-06-01,30.149999618530273
2001-06-04,29.950000762939453
2001-06-05,31.18000030517578
2001-06-06,30.674999237060547
2001-06-07,30.825000762939453
2001-06-08,29.204999923706055
2001-06-11,28.639999389648438
2001-06-12,29.4950008392334
2001-06-13,28.790000915527344
2001-06-14,27.915000915527344
2001-06-15,28.475000381469727
2001-06-18,28.325000762939453
2001-06-19,29.0
2001-06-20,30.545000076293945
2001-06-21,28.895000457763672
2001-06-22,27.604999542236328
2001-06-25,26.825000762939453
2001-06-26,26.950000762939453
2001-06-27,27.549999237060547
2001-06-28,28.235000610351562
2001-06-29,28.950000762939453
2001-07-02,27.114999771118164
2001-07-03,26.71500015258789
2001-07-05,26.4950008392334
2001-07-06,27.190000534057617
2001-07-09,26.489999771118164
2001-07-10,25.5049991607666
2001-07-11,26.96500015258789
2001-07-12,29.049999237060547
2001-07-13,29.475000381469727
2001-07-16,28.725000381469727
2001-07-17,28.344999313354492
2001-07-18,27.975000381469727
2001-07-19,28.084999084472656
2001-07-20,27.290000915527344
2001-07-23,26.549999237060547
2001-07-24,26.559999465942383
2001-07-25,27.854999542236328
2001-07-26,29.204999923706055
2001-07-27,30.489999771118164
2001-07-30,30.020000457763672
2001-07-31,28.459999084472656
2001-08-01,29.934999465942383
2001-08-02,29.850000381469727
2001-08-03,29.454999923706055
2001-08-06,29.40999984741211
2001-08-07,29.360000610351562
2001-08-08,28.135000228881836
2001-08-09,29.024999618530273
2001-08-10,28.94499969482422
2001-08-13,29.395000457763672
2001-08-14,29.56999969482422
2001-08-15,29.30500030517578
2001-08-16,28.21500015258789
2001-08-17,28.110000610351562
2001-08-20,28.78499984741211
2001-08-21,28.209999084472656
2001-08-22,28.68000030517578
2001-08-23,28.985000610351562
2001-08-24,29.09000015258789
2001-08-27,29.0049991607666
2001-08-28,28.774999618530273
2001-08-29,28.844999313354492
2001-08-30,28.174999237060547
2001-08-31,28.854999542236328
2001-09-04,28.450000762939453
2001-09-05,27.80500030517578
2001-09-06,27.7450008392334
2001-09-07,28.06999969482422
2001-09-10,27.135000228881836
2001-09-17,24.6200008392334
2001-09-18,24.334999084472656
2001-09-19,22.825000762939453
2001-09-20,23.149999618530273
2001-09-21,24.350000381469727
2001-09-24,23.915000915527344
2001-09-25,22.219999313354492
2001-09-26,22.729999542236328
2001-09-27,22.520000457763672
2001-09-28,22.834999084472656
2001-10-01,21.389999389648438
2001-10-02,21.469999313354492
2001-10-03,23.040000915527344
2001-10-04,24.139999389648438
2001-10-05,23.270000457763672
2001-10-08,23.655000686645508
2001-10-09,25.5049991607666
2001-10-10,25.9950008392334
2001-10-11,27.985000610351562
2001-10-12,28.094999313354492
2001-10-15,27.209999084472656
2001-10-16,27.139999389648438
2001-10-17,26.350000381469727
2001-10-18,27.139999389648438
2001-10-19,26.69499969482422
2001-10-22,27.625
2001-10-23,27.469999313354492
2001-10-24,27.424999237060547
2001-10-25,28.774999618530273
2001-10-26,27.28499984741211
2001-10-29,26.350000381469727
2001-10-30,25.604999542236328
2001-10-31,25.729999542236328
2001-11-01,26.4950008392334
2001-11-02,27.450000762939453
2001-11-05,27.655000686645508
2001-11-06,27.655000686645508
2001-11-07,26.75
2001-11-08,25.594999313354492
2001-11-09,25.850000381469727
2001-11-12,26.510000228881836
2001-11-13,27.405000686645508
2001-11-14,28.0
2001-11-15,27.684999465942383
2001-11-16,27.059999465942383
2001-11-19,28.395000457763672
2001-11-20,27.774999618530273
2001-11-21,27.0
2001-11-23,26.850000381469727
2001-11-26,27.165000915527344
2001-11-27,27.31999969482422
2001-11-28,26.80500030517578
2001-11-29,29.0049991607666
2001-11-30,30.229999542236328
2001-12-03,30.030000686645508
2001-12-04,32.220001220703125
2001-12-05,33.02000045776367
2001-12-06,31.565000534057617
2001-12-07,31.469999313354492
2001-12-10,31.239999771118164
2001-12-11,31.59000015258789
2001-12-12,31.40999984741211
2001-12-13,30.55500030517578
2001-12-14,30.575000762939453
2001-12-17,31.395000457763672
2001-12-18,31.170000076293945
2001-12-19,31.049999237060547
2001-12-20,30.104999542236328
2001-12-21,29.799999237060547
2001-12-24,29.774999618530273
2001-12-26,29.524999618530273
2001-12-27,29.575000762939453
2001-12-28,30.864999771118164
2001-12-31,29.975000381469727
2002-01-02,30.059999465942383
2002-01-03,30.489999771118164
2002-01-04,31.479999542236328
2002-01-07,29.704999923706055
2002-01-08,29.299999237060547
2002-01-09,29.06999969482422
2002-01-10,28.795000076293945
2002-01-11,27.25
2002-01-14,26.145000457763672
2002-01-15,27.274999618530273
2002-01-16,26.764999389648438
2002-01-17,27.559999465942383
2002-01-18,26.899999618530273
2002-01-22,27.334999084472656
2002-01-23,27.5
2002-01-24,28.954999923706055
2002-01-25,27.96500015258789
2002-01-28,28.825000762939453
2002-01-29,28.475000381469727
2002-01-30,28.450000762939453
2002-01-31,26.53499984741211
2002-02-01,26.354999542236328
2002-02-04,25.59000015258789
2002-02-05,26.239999771118164
2002-02-06,26.69499969482422
2002-02-07,26.475000381469727
2002-02-08,27.065000534057617
2002-02-11,26.895000457763672
2002-02-12,27.03499984741211
2002-02-13,27.25
2002-02-14,28.360000610351562
2002-02-15,27.329999923706055
2002-02-19,26.014999389648438
2002-02-20,27.30500030517578
2002-02-21,26.635000228881836
2002-02-22,26.344999313354492
2002-02-25,26.989999771118164
2002-02-26,26.0
2002-02-27,26.5049991607666
2002-02-28,26.90999984741211
2002-03-01,28.030000686645508
2002-03-04,28.885000228881836
2002-03-05,29.040000915527344
2002-03-06,29.385000228881836
2002-03-07,29.135000228881836
2002-03-08,29.774999618530273
2002-03-11,30.844999313354492
2002-03-12,29.969999313354492
2002-03-13,30.260000228881836
2002-03-14,29.774999618530273
2002-03-15,29.9950008392334
2002-03-18,30.6299991607666
2002-03-19,30.530000686645508
2002-03-20,29.290000915527344
2002-03-21,30.385000228881836
2002-03-22,29.7549991607666
2002-03-25,29.375
2002-03-26,29.610000610351562
2002-03-27,29.440000534057617
2002-03-28,30.399999618530273
2002-04-01,30.760000228881836
2002-04-02,29.514999389648438
2002-04-03,29.014999389648438
2002-04-04,28.90999984741211
2002-04-05,29.049999237060547
2002-04-08,30.204999923706055
2002-04-09,29.44499969482422
2002-04-10,30.075000762939453
2002-04-11,29.06999969482422
2002-04-12,29.950000762939453
2002-04-15,29.860000610351562
2002-04-16,30.5
2002-04-17,30.30500030517578
2002-04-18,31.350000381469727
2002-04-19,31.125
2002-04-22,30.1299991607666
2002-04-23,29.709999084472656
2002-04-24,29.725000381469727
2002-04-25,29.53499984741211
2002-04-26,28.774999618530273
2002-04-29,28.834999084472656
2002-04-30,29.524999618530273
2002-05-01,29.704999923706055
2002-05-02,29.200000762939453
2002-05-03,28.700000762939453
2002-05-06,28.299999237060547
2002-05-07,26.989999771118164
2002-05-08,30.065000534057617
2002-05-09,29.475000381469727
2002-05-10,29.549999237060547
2002-05-13,30.565000534057617
2002-05-14,30.170000076293945
2002-05-15,30.704999923706055
2002-05-16,31.729999542236328
2002-05-17,31.854999542236328
2002-05-20,31.954999923706055
2002-05-21,30.80500030517578
2002-05-22,31.604999542236328
2002-05-23,32.47999954223633
2002-05-24,31.905000686645508
2002-05-28,31.459999084472656
2002-05-29,31.229999542236328
2002-05-30,32.150001525878906
2002-05-31,32.0
2002-06-03,31.46500015258789
2002-06-04,32.13999938964844
2002-06-05,32.04999923706055
2002-06-06,31.475000381469727
2002-06-07,31.625
2002-06-10,31.80500030517578
2002-06-11,31.34000015258789
2002-06-12,31.645000457763672
2002-06-13,31.040000915527344
2002-06-14,31.155000686645508
2002-06-17,32.60499954223633
2002-06-18,32.810001373291016
2002-06-19,32.43000030517578
2002-06-20,31.68000030517578
2002-06-21,31.0
2002-06-24,30.81999969482422
2002-06-25,31.174999237060547
2002-06-26,31.875
2002-06-27,33.439998626708984
2002-06-28,33.025001525878906
2002-07-01,32.18000030517578
2002-07-02,32.709999084472656
2002-07-03,31.674999237060547
2002-07-05,32.834999084472656
2002-07-08,31.635000228881836
2002-07-09,30.389999389648438
2002-07-10,31.594999313354492
2002-07-11,31.395000457763672
2002-07-12,31.899999618530273
2002-07-15,31.729999542236328
2002-07-16,31.770000457763672
2002-07-17,31.5
2002-07-18,30.790000915527344
2002-07-19,28.295000076293945
2002-07-22,26.719999313354492
2002-07-23,27.0
2002-07-24,28.59000015258789
2002-07-25,27.860000610351562
2002-07-26,29.18000030517578
2002-07-29,30.719999313354492
2002-07-30,30.780000686645508
2002-07-31,30.09000015258789
2002-08-01,29.40999984741211
2002-08-02,28.514999389648438
2002-08-05,27.610000610351562
2002-08-06,29.31999969482422
2002-08-07,29.954999923706055
2002-08-08,29.799999237060547
2002-08-09,30.15999984741211
2002-08-12,30.729999542236328
2002-08-13,29.639999389648438
2002-08-14,29.739999771118164
2002-08-15,31.0
2002-08-16,31.344999313354492
2002-08-19,32.869998931884766
2002-08-20,32.349998474121094
2002-08-21,32.845001220703125
2002-08-22,33.7599983215332
2002-08-23,33.314998626708984
2002-08-26,32.93000030517578
2002-08-27,32.119998931884766
2002-08-28,31.03499984741211
2002-08-29,31.639999389648438
2002-08-30,31.6299991607666
2002-09-03,30.649999618530273
2002-09-04,30.059999465942383
2002-09-05,29.969999313354492
2002-09-06,31.385000228881836
2002-09-09,31.790000915527344
2002-09-10,32.34000015258789
2002-09-11,31.575000762939453
2002-09-12,31.094999313354492
2002-09-13,31.415000915527344
2002-09-16,31.725000381469727
2002-09-17,31.674999237060547
2002-09-18,31.6299991607666
2002-09-19,31.424999237060547
2002-09-20,31.915000915527344
2002-09-23,31.665000915527344
2002-09-24,32.1349983215332
2002-09-25,32.86000061035156
2002-09-26,33.54499816894531
2002-09-27,33.8650016784668
2002-09-30,32.97999954223633
2002-10-01,33.29499816894531
2002-10-02,33.23500061035156
2002-10-03,33.0
2002-10-04,31.479999542236328
2002-10-07,31.315000534057617
2002-10-08,32.33000183105469
2002-10-09,32.38999938964844
2002-10-10,33.2599983215332
2002-10-11,33.79999923706055
2002-10-14,33.89500045776367
2002-10-15,34.025001525878906
2002-10-16,34.08000183105469
2002-10-17,34.65999984741211
2002-10-18,35.06999969482422
2002-10-21,36.06999969482422
2002-10-22,33.29999923706055
2002-10-23,33.974998474121094
2002-10-24,32.92499923706055
2002-10-25,33.80500030517578
2002-10-28,31.530000686645508
2002-10-29,31.725000381469727
2002-10-30,32.73500061035156
2002-10-31,32.560001373291016
2002-11-01,33.040000915527344
2002-11-04,32.8849983215332
2002-11-05,32.60499954223633
2002-11-06,33.369998931884766
2002-11-07,32.26499938964844
2002-11-08,32.064998626708984
2002-11-11,31.764999389648438
2002-11-12,32.91999816894531
2002-11-13,32.6150016784668
2002-11-14,33.61000061035156
2002-11-15,33.39500045776367
2002-11-18,32.52000045776367
2002-11-19,31.860000610351562
2002-11-20,32.775001525878906
2002-11-21,33.75
2002-11-22,33.59000015258789
2002-11-25,34.150001525878906
2002-11-26,33.875
2002-11-27,34.08000183105469
2002-11-29,33.93000030517578
2002-12-02,33.790000915527344
2002-12-03,33.334999084472656
2002-12-04,32.77000045776367
2002-12-05,32.79499816894531
2002-12-06,33.0099983215332
2002-12-09,31.975000381469727
2002-12-10,31.4950008392334
2002-12-11,30.34000015258789
2002-12-12,30.674999237060547
2002-12-13,28.350000381469727
2002-12-16,29.010000228881836
2002-12-17,29.84000015258789
2002-12-18,28.274999618530273
2002-12-19,25.81999969482422
2002-12-20,26.260000228881836
2002-12-23,26.100000381469727
2002-12-24,26.415000915527344
2002-12-26,25.844999313354492
2002-12-27,25.75
2002-12-30,25.489999771118164
2002-12-31,24.885000228881836
2003-01-02,26.110000610351562
2003-01-03,27.274999618530273
2003-01-06,25.9950008392334
2003-01-07,24.46500015258789
2003-01-08,24.71500015258789
2003-01-09,25.385000228881836
2003-01-10,25.940000534057617
2003-01-13,24.975000381469727
2003-01-14,25.040000915527344
2003-01-15,25.280000686645508
2003-01-16,24.864999771118164
2003-01-17,23.975000381469727
2003-01-21,24.809999465942383
2003-01-22,24.764999389648438
2003-01-23,25.270000457763672
2003-01-24,24.924999237060547
2003-01-27,24.719999313354492
2003-01-28,25.385000228881836
2003-01-29,25.485000610351562
2003-01-30,25.950000762939453
2003-01-31,25.885000228881836
2003-02-03,26.049999237060547
2003-02-04,25.78499984741211
2003-02-05,24.90999984741211
2003-02-06,25.190000534057617
2003-02-07,25.139999389648438
2003-02-10,25.0
2003-02-11,24.985000610351562
2003-02-12,24.59000015258789
2003-02-13,24.125
2003-02-14,24.989999771118164
2003-02-18,26.149999618530273
2003-02-19,25.94499969482422
2003-02-20,25.844999313354492
2003-02-21,26.78499984741211
2003-02-24,26.094999313354492
2003-02-25,26.389999389648438
2003-02-26,25.8700008392334
2003-02-27,26.405000686645508
2003-02-28,26.399999618530273
2003-03-03,26.049999237060547
2003-03-04,26.209999084472656
2003-03-05,26.395000457763672
2003-03-06,26.969999313354492
2003-03-07,27.075000762939453
2003-03-10,26.71500015258789
2003-03-11,26.540000915527344
2003-03-12,26.875
2003-03-13,28.3700008392334
2003-03-14,28.239999771118164
2003-03-17,29.264999389648438
2003-03-18,29.21500015258789
2003-03-19,29.25
2003-03-20,29.475000381469727
2003-03-21,29.610000610351562
2003-03-24,28.7450008392334
2003-03-25,29.334999084472656
2003-03-26,29.780000686645508
2003-03-27,29.889999389648438
2003-03-28,29.875
2003-03-31,29.31999969482422
2003-04-01,29.454999923706055
2003-04-02,30.225000381469727
2003-04-03,29.84000015258789
2003-04-04,29.44499969482422
2003-04-07,29.674999237060547
2003-04-08,28.985000610351562
2003-04-09,28.575000762939453
2003-04-10,28.780000686645508
2003-04-11,29.065000534057617
2003-04-14,29.40999984741211
2003-04-15,29.55500030517578
2003-04-16,29.469999313354492
2003-04-17,29.9950008392334
2003-04-21,30.2549991607666
2003-04-22,30.809999465942383
2003-04-23,30.4950008392334
2003-04-24,29.9950008392334
2003-04-25,29.735000610351562
2003-04-28,30.440000534057617
2003-04-29,29.764999389648438
2003-04-30,29.56999969482422
2003-05-01,29.479999542236328
2003-05-02,30.889999389648438
2003-05-05,31.06999969482422
2003-05-06,30.8700008392334
2003-05-07,31.299999237060547
2003-05-08,30.895000457763672
2003-05-09,30.774999618530273
2003-05-12,30.799999237060547
2003-05-13,30.114999771118164
2003-05-14,30.899999618530273
2003-05-15,31.344999313354492
2003-05-16,31.079999923706055
2003-05-19,30.19499969482422
2003-05-20,30.31999969482422
2003-05-21,31.155000686645508
2003-05-22,31.735000610351562
2003-05-23,31.59000015258789
2003-05-27,32.79999923706055
2003-05-28,33.95500183105469
2003-05-29,34.05500030517578
2003-05-30,34.275001525878906
2003-06-02,33.630001068115234
2003-06-03,33.619998931884766
2003-06-04,34.07500076293945
2003-06-05,34.80500030517578
2003-06-06,36.17499923706055
2003-06-09,35.404998779296875
2003-06-10,35.7400016784668
2003-06-11,36.400001525878906
2003-06-12,36.875
2003-06-13,36.26499938964844
2003-06-16,38.25
2003-06-17,38.564998626708984
2003-06-18,37.380001068115234
2003-06-19,37.095001220703125
2003-06-20,37.375
2003-06-23,36.90999984741211
2003-06-24,36.60499954223633
2003-06-25,37.36000061035156
2003-06-26,37.6349983215332
2003-06-27,38.0099983215332
2003-06-30,36.95000076293945
2003-07-01,37.75
2003-07-02,38.43000030517578
2003-07-03,37.875
2003-07-07,40.494998931884766
2003-07-08,40.560001373291016
2003-07-09,39.849998474121094
2003-07-10,39.5
2003-07-11,38.349998474121094
2003-07-14,38.974998474121094
2003-07-15,39.60499954223633
2003-07-16,39.310001373291016
2003-07-17,38.27000045776367
2003-07-18,38.209999084472656
2003-07-21,38.41999816894531
2003-07-22,37.83000183105469
2003-07-23,38.83000183105469
2003-07-24,40.755001068115234
2003-07-25,41.314998626708984
2003-07-28,42.029998779296875
2003-07-29,41.505001068115234
2003-07-30,41.849998474121094
2003-07-31,42.0
2003-08-01,41.744998931884766
2003-08-04,42.474998474121094
2003-08-05,41.56999969482422
2003-08-06,41.28499984741211
2003-08-07,41.21500015258789
2003-08-08,41.724998474121094
2003-08-11,42.63999938964844
2003-08-12,43.099998474121094
2003-08-13,42.48500061035156
2003-08-14,43.2599983215332
2003-08-15,43.04999923706055
2003-08-18,43.439998626708984
2003-08-19,44.400001525878906
2003-08-20,44.48500061035156
2003-08-21,44.435001373291016
2003-08-22,44.42499923706055
2003-08-25,44.189998626708984
2003-08-26,44.255001068115234
2003-08-27,43.439998626708984
2003-08-28,44.529998779296875
2003-08-29,44.98500061035156
2003-09-02,45.505001068115234
2003-09-03,45.560001373291016
2003-09-04,45.07500076293945
2003-09-05,44.375
2003-09-08,45.34000015258789
2003-09-09,45.04999923706055
2003-09-10,44.91999816894531
2003-09-11,44.959999084472656
2003-09-12,44.6349983215332
2003-09-15,44.400001525878906
2003-09-16,46.56999969482422
2003-09-17,47.125
2003-09-18,47.42499923706055
2003-09-19,47.375
2003-09-22,47.099998474121094
2003-09-23,48.04999923706055
2003-09-24,46.810001373291016
2003-09-25,46.810001373291016
2003-09-26,45.88999938964844
2003-09-29,46.6150016784668
2003-09-30,46.09000015258789
2003-10-01,47.44499969482422
2003-10-02,48.255001068115234
2003-10-03,49.13999938964844
2003-10-06,49.78499984741211
2003-10-07,49.875
2003-10-08,49.93000030517578
2003-10-09,49.93000030517578
2003-10-10,50.79999923706055
2003-10-13,51.18000030517578
2003-10-14,51.525001525878906
2003-10-15,51.790000915527344
2003-10-16,52.415000915527344
2003-10-17,51.52000045776367
2003-10-20,51.900001525878906
2003-10-21,52.31999969482422
2003-10-22,50.970001220703125
2003-10-23,49.005001068115234
2003-10-24,48.78499984741211
2003-10-27,48.880001068115234
2003-10-28,49.21500015258789
2003-10-29,50.25
2003-10-30,49.619998931884766
2003-10-31,49.470001220703125
2003-11-03,49.44499969482422
2003-11-04,49.65999984741211
2003-11-05,50.14500045776367
2003-11-06,50.09000015258789
2003-11-07,50.04999923706055
2003-11-10,49.55500030517578
2003-11-11,49.63999938964844
2003-11-12,51.314998626708984
2003-11-13,51.125
2003-11-14,50.040000915527344
2003-11-17,48.45000076293945
2003-11-18,45.91999816894531
2003-11-19,44.099998474121094
2003-11-20,44.25
2003-11-21,44.15999984741211
2003-11-24,43.689998626708984
2003-11-25,43.630001068115234
2003-11-26,45.380001068115234
2003-11-28,44.22999954223633
2003-12-01,45.189998626708984
2003-12-02,43.900001525878906
2003-12-03,42.27000045776367
2003-12-04,42.0099983215332
2003-12-05,42.279998779296875
2003-12-08,42.47999954223633
2003-12-09,41.43000030517578
2003-12-10,41.349998474121094
2003-12-11,43.630001068115234
2003-12-12,44.2599983215332
2003-12-15,43.25
2003-12-16,44.470001220703125
2003-12-17,44.349998474121094
