,CVLT
2010-07-01,22.690000534057617
2010-07-02,22.709999084472656
2010-07-06,22.25
2010-07-07,22.8700008392334
2010-07-08,23.09000015258789
2010-07-09,23.389999389648438
2010-07-12,23.469999313354492
2010-07-13,18.350000381469727
2010-07-14,18.600000381469727
2010-07-15,18.469999313354492
2010-07-16,18.139999389648438
2010-07-19,18.100000381469727
2010-07-20,18.020000457763672
2010-07-21,17.799999237060547
2010-07-22,18.3799991607666
2010-07-23,18.770000457763672
2010-07-26,19.34000015258789
2010-07-27,19.540000915527344
2010-07-28,19.020000457763672
2010-07-29,18.469999313354492
2010-07-30,18.520000457763672
2010-08-02,19.06999969482422
2010-08-03,19.600000381469727
2010-08-04,20.1200008392334
2010-08-05,19.84000015258789
2010-08-06,19.829999923706055
2010-08-09,20.440000534057617
2010-08-10,20.219999313354492
2010-08-11,19.780000686645508
2010-08-12,19.649999618530273
2010-08-13,19.25
2010-08-16,19.65999984741211
2010-08-17,20.3799991607666
2010-08-18,21.079999923706055
2010-08-19,20.850000381469727
2010-08-20,20.790000915527344
2010-08-23,23.649999618530273
2010-08-24,24.0
2010-08-25,24.139999389648438
2010-08-26,24.15999984741211
2010-08-27,25.5
2010-08-30,24.389999389648438
2010-08-31,24.549999237060547
2010-09-01,24.81999969482422
2010-09-02,26.110000610351562
2010-09-03,25.860000610351562
2010-09-07,25.520000457763672
2010-09-08,26.5
2010-09-09,26.34000015258789
2010-09-10,26.850000381469727
2010-09-13,27.010000228881836
2010-09-14,27.020000457763672
2010-09-15,26.190000534057617
2010-09-16,25.8799991607666
2010-09-17,27.010000228881836
2010-09-20,28.030000686645508
2010-09-21,27.610000610351562
2010-09-22,27.5
2010-09-23,27.059999465942383
2010-09-24,27.799999237060547
2010-09-27,27.1299991607666
2010-09-28,26.649999618530273
2010-09-29,27.110000610351562
2010-09-30,26.030000686645508
2010-10-01,26.610000610351562
2010-10-04,26.459999084472656
2010-10-05,27.690000534057617
2010-10-06,25.59000015258789
2010-10-07,25.510000228881836
2010-10-08,25.59000015258789
2010-10-11,26.100000381469727
2010-10-12,26.670000076293945
2010-10-13,26.829999923706055
2010-10-14,27.31999969482422
2010-10-15,27.15999984741211
2010-10-18,27.520000457763672
2010-10-19,26.420000076293945
2010-10-20,26.850000381469727
2010-10-21,26.860000610351562
2010-10-22,27.969999313354492
2010-10-25,28.209999084472656
2010-10-26,29.200000762939453
2010-10-27,29.190000534057617
2010-10-28,28.93000030517578
2010-10-29,28.93000030517578
2010-11-01,28.709999084472656
2010-11-02,29.190000534057617
2010-11-03,28.920000076293945
2010-11-04,30.399999618530273
2010-11-05,30.200000762939453
2010-11-08,30.6200008392334
2010-11-09,30.59000015258789
2010-11-10,30.799999237060547
2010-11-11,29.84000015258789
2010-11-12,29.1200008392334
2010-11-15,29.8700008392334
2010-11-16,29.329999923706055
2010-11-17,28.90999984741211
2010-11-18,29.549999237060547
2010-11-19,29.90999984741211
2010-11-22,29.540000915527344
2010-11-23,28.989999771118164
2010-11-24,29.809999465942383
2010-11-26,29.90999984741211
2010-11-29,29.479999542236328
2010-11-30,29.1299991607666
2010-12-01,29.59000015258789
2010-12-02,29.729999542236328
2010-12-03,29.489999771118164
2010-12-06,31.010000228881836
2010-12-07,30.969999313354492
2010-12-08,31.1299991607666
2010-12-09,30.31999969482422
2010-12-10,31.40999984741211
2010-12-13,30.93000030517578
2010-12-14,30.860000610351562
2010-12-15,30.329999923706055
2010-12-16,30.020000457763672
2010-12-17,30.100000381469727
2010-12-20,29.850000381469727
2010-12-21,29.940000534057617
2010-12-22,29.25
2010-12-23,29.3700008392334
2010-12-27,29.200000762939453
2010-12-28,28.68000030517578
2010-12-29,28.850000381469727
2010-12-30,29.100000381469727
2010-12-31,28.6200008392334
2011-01-03,29.479999542236328
2011-01-04,29.450000762939453
2011-01-05,30.610000610351562
2011-01-06,30.6200008392334
2011-01-07,30.149999618530273
2011-01-10,30.139999389648438
2011-01-11,30.0
2011-01-12,29.81999969482422
2011-01-13,30.260000228881836
2011-01-14,30.950000762939453
2011-01-18,31.290000915527344
2011-01-19,30.84000015258789
2011-01-20,29.520000457763672
2011-01-21,29.520000457763672
2011-01-24,29.489999771118164
2011-01-25,28.93000030517578
2011-01-26,30.010000228881836
2011-01-27,30.350000381469727
2011-01-28,29.899999618530273
2011-01-31,30.889999389648438
2011-02-01,32.18000030517578
2011-02-02,33.08000183105469
2011-02-03,33.52000045776367
2011-02-04,33.72999954223633
2011-02-07,34.16999816894531
2011-02-08,34.20000076293945
2011-02-09,34.11000061035156
2011-02-10,36.029998779296875
2011-02-11,38.5099983215332
2011-02-14,37.9900016784668
2011-02-15,37.22999954223633
2011-02-16,36.77000045776367
2011-02-17,36.33000183105469
2011-02-18,37.66999816894531
2011-02-22,34.91999816894531
2011-02-23,34.02000045776367
2011-02-24,34.310001373291016
2011-02-25,35.25
2011-02-28,36.529998779296875
2011-03-01,34.720001220703125
2011-03-02,34.7400016784668
2011-03-03,35.369998931884766
2011-03-04,36.47999954223633
2011-03-07,34.93000030517578
2011-03-08,36.0099983215332
2011-03-09,36.40999984741211
2011-03-10,34.72999954223633
2011-03-11,35.599998474121094
2011-03-14,35.439998626708984
2011-03-15,34.97999954223633
2011-03-16,34.97999954223633
2011-03-17,34.81999969482422
2011-03-18,35.5099983215332
2011-03-21,36.650001525878906
2011-03-22,36.970001220703125
2011-03-23,38.529998779296875
2011-03-24,39.459999084472656
2011-03-25,39.15999984741211
2011-03-28,38.47999954223633
2011-03-29,39.959999084472656
2011-03-30,40.939998626708984
2011-03-31,39.880001068115234
2011-04-01,40.290000915527344
2011-04-04,39.709999084472656
2011-04-05,38.9900016784668
2011-04-06,37.849998474121094
2011-04-07,38.2400016784668
2011-04-08,38.189998626708984
2011-04-11,39.04999923706055
2011-04-12,37.939998626708984
2011-04-13,38.7400016784668
2011-04-14,38.54999923706055
2011-04-15,39.40999984741211
2011-04-18,36.9900016784668
2011-04-19,36.779998779296875
2011-04-20,37.58000183105469
2011-04-21,37.75
2011-04-25,37.959999084472656
2011-04-26,37.779998779296875
2011-04-27,38.5099983215332
2011-04-28,39.040000915527344
2011-04-29,39.38999938964844
2011-05-02,39.18000030517578
2011-05-03,38.040000915527344
2011-05-04,36.880001068115234
2011-05-05,36.470001220703125
2011-05-06,36.56999969482422
2011-05-09,36.66999816894531
2011-05-10,39.2400016784668
2011-05-11,39.20000076293945
2011-05-12,39.5099983215332
2011-05-13,38.599998474121094
2011-05-16,37.5
2011-05-17,37.20000076293945
2011-05-18,38.41999816894531
2011-05-19,38.7599983215332
2011-05-20,38.65999984741211
2011-05-23,37.779998779296875
2011-05-24,37.099998474121094
2011-05-25,38.09000015258789
2011-05-26,38.70000076293945
2011-05-27,41.130001068115234
2011-05-31,41.34000015258789
2011-06-01,40.720001220703125
2011-06-02,41.040000915527344
2011-06-03,40.290000915527344
2011-06-06,39.88999938964844
2011-06-07,40.15999984741211
2011-06-08,39.16999816894531
2011-06-09,39.40999984741211
2011-06-10,38.81999969482422
2011-06-13,37.91999816894531
2011-06-14,38.220001220703125
2011-06-15,36.65999984741211
2011-06-16,36.88999938964844
2011-06-17,37.279998779296875
2011-06-20,39.959999084472656
2011-06-21,41.52000045776367
2011-06-22,41.59000015258789
2011-06-23,41.33000183105469
2011-06-24,41.22999954223633
2011-06-27,42.27000045776367
2011-06-28,43.650001525878906
2011-06-29,43.650001525878906
2011-06-30,44.45000076293945
2011-07-01,44.66999816894531
2011-07-05,46.599998474121094
2011-07-06,46.650001525878906
2011-07-07,47.060001373291016
2011-07-08,46.040000915527344
2011-07-11,44.63999938964844
2011-07-12,43.0
2011-07-13,44.0
2011-07-14,43.29999923706055
2011-07-15,44.0
2011-07-18,43.54999923706055
2011-07-19,44.86000061035156
2011-07-20,42.88999938964844
2011-07-21,40.81999969482422
2011-07-22,41.65999984741211
2011-07-25,41.25
2011-07-26,41.209999084472656
2011-07-27,39.36000061035156
2011-07-28,38.900001525878906
2011-07-29,38.720001220703125
2011-08-01,38.7400016784668
2011-08-02,41.15999984741211
2011-08-03,43.04999923706055
2011-08-04,40.5
2011-08-05,40.209999084472656
2011-08-08,37.150001525878906
2011-08-09,40.189998626708984
2011-08-10,38.45000076293945
2011-08-11,41.130001068115234
2011-08-12,40.849998474121094
2011-08-15,41.099998474121094
2011-08-16,38.90999984741211
2011-08-17,38.40999984741211
2011-08-18,32.56999969482422
2011-08-19,31.6200008392334
2011-08-22,31.219999313354492
2011-08-23,32.709999084472656
2011-08-24,33.43000030517578
2011-08-25,32.150001525878906
2011-08-26,33.41999816894531
2011-08-29,34.58000183105469
2011-08-30,34.27000045776367
2011-08-31,33.90999984741211
2011-09-01,34.540000915527344
2011-09-02,32.380001068115234
2011-09-06,32.540000915527344
2011-09-07,34.58000183105469
2011-09-08,32.630001068115234
2011-09-09,32.08000183105469
2011-09-12,32.18000030517578
2011-09-13,33.970001220703125
2011-09-14,35.34000015258789
2011-09-15,35.70000076293945
2011-09-16,36.11000061035156
2011-09-19,36.2400016784668
2011-09-20,36.36000061035156
2011-09-21,36.900001525878906
2011-09-22,35.70000076293945
2011-09-23,36.5
2011-09-26,38.599998474121094
2011-09-27,39.779998779296875
2011-09-28,38.970001220703125
2011-09-29,38.33000183105469
2011-09-30,37.060001373291016
2011-10-03,34.65999984741211
2011-10-04,36.27000045776367
2011-10-05,36.900001525878906
2011-10-06,38.189998626708984
2011-10-07,38.689998626708984
2011-10-10,40.36000061035156
2011-10-11,40.529998779296875
2011-10-12,40.83000183105469
2011-10-13,41.54999923706055
2011-10-14,41.79999923706055
2011-10-17,40.91999816894531
2011-10-18,41.66999816894531
2011-10-19,39.79999923706055
2011-10-20,39.880001068115234
2011-10-21,40.38999938964844
2011-10-24,42.75
2011-10-25,41.470001220703125
2011-10-26,42.560001373291016
2011-10-27,43.900001525878906
2011-10-28,44.29999923706055
2011-10-31,42.58000183105469
2011-11-01,44.779998779296875
2011-11-02,44.779998779296875
2011-11-03,45.79999923706055
2011-11-04,46.279998779296875
2011-11-07,46.5
2011-11-08,47.650001525878906
2011-11-09,46.290000915527344
2011-11-10,46.68000030517578
2011-11-11,47.779998779296875
2011-11-14,48.779998779296875
2011-11-15,49.900001525878906
2011-11-16,48.61000061035156
2011-11-17,47.349998474121094
2011-11-18,45.66999816894531
2011-11-21,45.66999816894531
2011-11-22,44.88999938964844
2011-11-23,43.79999923706055
2011-11-25,43.810001373291016
2011-11-28,47.4900016784668
2011-11-29,47.470001220703125
2011-11-30,49.630001068115234
2011-12-01,49.41999816894531
2011-12-02,49.70000076293945
2011-12-05,50.540000915527344
2011-12-06,49.119998931884766
2011-12-07,48.13999938964844
2011-12-08,48.0
2011-12-09,49.18000030517578
2011-12-12,47.959999084472656
2011-12-13,46.84000015258789
2011-12-14,45.04999923706055
2011-12-15,45.04999923706055
2011-12-16,46.880001068115234
2011-12-19,45.650001525878906
2011-12-20,46.31999969482422
2011-12-21,40.38999938964844
2011-12-22,40.95000076293945
2011-12-23,41.2599983215332
2011-12-27,43.099998474121094
2011-12-28,42.90999984741211
2011-12-29,43.36000061035156
2011-12-30,42.720001220703125
2012-01-03,42.93000030517578
2012-01-04,43.540000915527344
2012-01-05,45.13999938964844
2012-01-06,45.40999984741211
2012-01-09,45.869998931884766
2012-01-10,46.599998474121094
2012-01-11,46.29999923706055
2012-01-12,46.459999084472656
2012-01-13,45.84000015258789
2012-01-17,46.38999938964844
2012-01-18,47.41999816894531
2012-01-19,47.310001373291016
2012-01-20,48.06999969482422
2012-01-23,47.47999954223633
2012-01-24,48.72999954223633
2012-01-25,49.540000915527344
2012-01-26,48.040000915527344
2012-01-27,48.83000183105469
2012-01-30,47.97999954223633
2012-01-31,47.0
2012-02-01,51.0
2012-02-02,51.459999084472656
2012-02-03,52.279998779296875
2012-02-06,50.810001373291016
2012-02-07,51.91999816894531
2012-02-08,53.0
2012-02-09,54.33000183105469
2012-02-10,53.650001525878906
2012-02-13,53.810001373291016
2012-02-14,54.0099983215332
2012-02-15,53.970001220703125
2012-02-16,54.4900016784668
2012-02-17,54.709999084472656
2012-02-21,53.619998931884766
2012-02-22,54.22999954223633
2012-02-23,54.400001525878906
2012-02-24,52.25
2012-02-27,53.18000030517578
2012-02-28,51.88999938964844
2012-02-29,51.56999969482422
2012-03-01,52.47999954223633
2012-03-02,50.9900016784668
2012-03-05,50.95000076293945
2012-03-06,50.34000015258789
2012-03-07,50.18000030517578
2012-03-08,51.380001068115234
2012-03-09,51.5
2012-03-12,50.560001373291016
2012-03-13,51.79999923706055
2012-03-14,51.25
2012-03-15,51.36000061035156
2012-03-16,50.5099983215332
2012-03-19,50.91999816894531
2012-03-20,50.560001373291016
2012-03-21,51.709999084472656
2012-03-22,50.70000076293945
2012-03-23,51.22999954223633
2012-03-26,52.630001068115234
2012-03-27,51.709999084472656
2012-03-28,49.5
2012-03-29,49.279998779296875
2012-03-30,49.63999938964844
2012-04-02,50.0099983215332
2012-04-03,51.04999923706055
2012-04-04,50.29999923706055
2012-04-05,50.619998931884766
2012-04-09,49.9900016784668
2012-04-10,49.880001068115234
2012-04-11,50.599998474121094
2012-04-12,51.599998474121094
2012-04-13,52.88999938964844
2012-04-16,52.779998779296875
2012-04-17,53.380001068115234
2012-04-18,53.880001068115234
2012-04-19,54.06999969482422
2012-04-20,54.11000061035156
2012-04-23,53.099998474121094
2012-04-24,50.0
2012-04-25,51.22999954223633
2012-04-26,52.04999923706055
2012-04-27,52.560001373291016
2012-04-30,52.06999969482422
2012-05-01,53.220001220703125
2012-05-02,53.72999954223633
2012-05-03,52.7400016784668
2012-05-04,51.41999816894531
2012-05-07,50.720001220703125
2012-05-08,54.130001068115234
2012-05-09,54.43000030517578
2012-05-10,53.45000076293945
2012-05-11,52.900001525878906
2012-05-14,52.7599983215332
2012-05-15,53.540000915527344
2012-05-16,52.279998779296875
2012-05-17,51.27000045776367
2012-05-18,50.97999954223633
2012-05-21,52.939998626708984
2012-05-22,53.54999923706055
2012-05-23,53.529998779296875
2012-05-24,50.0099983215332
2012-05-25,47.970001220703125
2012-05-29,48.29999923706055
2012-05-30,47.040000915527344
2012-05-31,46.869998931884766
2012-06-01,45.77000045776367
2012-06-04,46.0099983215332
2012-06-05,46.650001525878906
2012-06-06,48.849998474121094
2012-06-07,47.540000915527344
2012-06-08,48.2400016784668
2012-06-11,47.09000015258789
2012-06-12,47.04999923706055
2012-06-13,45.709999084472656
2012-06-14,43.70000076293945
2012-06-15,44.56999969482422
2012-06-18,45.75
2012-06-19,46.029998779296875
2012-06-20,45.83000183105469
2012-06-21,44.22999954223633
2012-06-22,46.119998931884766
2012-06-25,44.83000183105469
2012-06-26,45.47999954223633
2012-06-27,47.20000076293945
2012-06-28,46.61000061035156
2012-06-29,49.56999969482422
2012-07-02,49.33000183105469
2012-07-03,49.91999816894531
2012-07-05,48.95000076293945
2012-07-06,45.459999084472656
2012-07-09,42.470001220703125
2012-07-10,39.66999816894531
2012-07-11,39.20000076293945
2012-07-12,40.65999984741211
2012-07-13,40.619998931884766
2012-07-16,40.560001373291016
2012-07-17,41.20000076293945
2012-07-18,43.5099983215332
2012-07-19,45.599998474121094
2012-07-20,43.720001220703125
2012-07-23,43.349998474121094
2012-07-24,42.529998779296875
2012-07-25,43.220001220703125
2012-07-26,44.939998626708984
2012-07-27,47.06999969482422
2012-07-30,45.380001068115234
2012-07-31,48.52000045776367
2012-08-01,48.59000015258789
2012-08-02,48.779998779296875
2012-08-03,51.45000076293945
2012-08-06,52.650001525878906
2012-08-07,53.36000061035156
2012-08-08,52.7599983215332
2012-08-09,52.63999938964844
2012-08-10,53.0
2012-08-13,52.720001220703125
2012-08-14,49.47999954223633
2012-08-15,50.529998779296875
2012-08-16,51.27000045776367
2012-08-17,52.54999923706055
2012-08-20,52.02000045776367
2012-08-21,50.93000030517578
2012-08-22,50.41999816894531
2012-08-23,50.68000030517578
2012-08-24,51.5
2012-08-27,51.90999984741211
2012-08-28,51.72999954223633
2012-08-29,51.29999923706055
2012-08-30,50.52000045776367
2012-08-31,50.41999816894531
2012-09-04,53.34000015258789
2012-09-05,52.0
2012-09-06,52.5099983215332
2012-09-07,52.810001373291016
2012-09-10,53.060001373291016
2012-09-11,53.84000015258789
2012-09-12,54.369998931884766
2012-09-13,56.45000076293945
2012-09-14,58.25
2012-09-17,57.2400016784668
2012-09-18,56.70000076293945
2012-09-19,56.34000015258789
2012-09-20,56.470001220703125
2012-09-21,57.16999816894531
2012-09-24,56.150001525878906
2012-09-25,55.810001373291016
2012-09-26,55.09000015258789
2012-09-27,59.310001373291016
2012-09-28,58.65999984741211
2012-10-01,57.560001373291016
2012-10-02,56.619998931884766
2012-10-03,58.310001373291016
2012-10-04,58.099998474121094
2012-10-05,57.279998779296875
2012-10-08,56.58000183105469
2012-10-09,55.459999084472656
2012-10-10,56.540000915527344
2012-10-11,56.56999969482422
2012-10-12,57.04999923706055
2012-10-15,57.040000915527344
2012-10-16,58.540000915527344
2012-10-17,57.84000015258789
2012-10-18,56.93000030517578
2012-10-19,55.77000045776367
2012-10-22,57.099998474121094
2012-10-23,56.54999923706055
2012-10-24,55.5
2012-10-25,53.40999984741211
2012-10-26,53.470001220703125
2012-10-31,62.369998931884766
2012-11-01,65.13999938964844
2012-11-02,65.7300033569336
2012-11-05,65.18000030517578
2012-11-06,65.76000213623047
2012-11-07,63.040000915527344
2012-11-08,61.77000045776367
2012-11-09,62.029998779296875
2012-11-12,62.79999923706055
2012-11-13,62.599998474121094
2012-11-14,60.849998474121094
2012-11-15,60.630001068115234
2012-11-16,62.56999969482422
2012-11-19,64.55999755859375
2012-11-20,63.0
2012-11-21,63.2400016784668
2012-11-23,63.33000183105469
2012-11-26,66.95999908447266
2012-11-27,66.41000366210938
2012-11-28,68.02999877929688
2012-11-29,67.11000061035156
2012-11-30,66.36000061035156
2012-12-03,67.47000122070312
2012-12-04,67.52999877929688
2012-12-05,66.62000274658203
2012-12-06,66.2699966430664
2012-12-07,66.08999633789062
2012-12-10,67.55999755859375
2012-12-11,69.01000213623047
2012-12-12,68.20999908447266
2012-12-13,67.73999786376953
2012-12-14,67.94999694824219
2012-12-17,69.45999908447266
2012-12-18,71.23999786376953
2012-12-19,71.45999908447266
2012-12-20,72.41999816894531
2012-12-21,71.55000305175781
2012-12-24,71.63999938964844
2012-12-26,69.73999786376953
2012-12-27,68.94999694824219
2012-12-28,67.23999786376953
2012-12-31,69.66000366210938
2013-01-02,72.05999755859375
2013-01-03,70.29000091552734
2013-01-04,71.6500015258789
2013-01-07,68.88999938964844
2013-01-08,67.51000213623047
2013-01-09,70.08999633789062
2013-01-10,69.5
2013-01-11,69.18000030517578
2013-01-14,68.88999938964844
2013-01-15,69.29000091552734
2013-01-16,69.04000091552734
2013-01-17,69.55000305175781
2013-01-18,69.83000183105469
2013-01-22,71.69999694824219
2013-01-23,72.43000030517578
2013-01-24,73.73999786376953
2013-01-25,74.37000274658203
2013-01-28,72.7699966430664
2013-01-29,70.5
2013-01-30,76.9000015258789
2013-01-31,76.7300033569336
2013-02-01,79.0199966430664
2013-02-04,78.36000061035156
2013-02-05,76.8499984741211
2013-02-06,75.2300033569336
2013-02-07,74.1500015258789
2013-02-08,77.22000122070312
2013-02-11,75.69999694824219
2013-02-12,75.87999725341797
2013-02-13,76.83000183105469
2013-02-14,77.5199966430664
2013-02-15,76.37999725341797
2013-02-19,76.33999633789062
2013-02-20,75.66000366210938
2013-02-21,73.69999694824219
2013-02-22,75.4800033569336
2013-02-25,73.4000015258789
2013-02-26,72.37000274658203
2013-02-27,73.7300033569336
2013-02-28,73.94999694824219
2013-03-01,73.29000091552734
2013-03-04,75.0
2013-03-05,75.5
2013-03-06,76.94999694824219
2013-03-07,76.47000122070312
2013-03-08,77.47000122070312
2013-03-11,77.58999633789062
2013-03-12,76.91999816894531
2013-03-13,77.56999969482422
2013-03-14,84.19999694824219
2013-03-15,83.76000213623047
2013-03-18,82.44999694824219
2013-03-19,81.33000183105469
2013-03-20,82.73999786376953
2013-03-21,81.91000366210938
2013-03-22,81.91999816894531
2013-03-25,81.26000213623047
2013-03-26,82.0
2013-03-27,83.29000091552734
2013-03-28,81.9800033569336
2013-04-01,80.7699966430664
2013-04-02,80.77999877929688
2013-04-03,76.41000366210938
2013-04-04,75.33000183105469
2013-04-05,71.69999694824219
2013-04-08,72.54000091552734
2013-04-09,72.77999877929688
2013-04-10,73.69999694824219
2013-04-11,70.69999694824219
2013-04-12,72.36000061035156
2013-04-15,69.55999755859375
2013-04-16,71.41999816894531
2013-04-17,70.37999725341797
2013-04-18,68.66000366210938
2013-04-19,69.20999908447266
2013-04-22,70.58000183105469
2013-04-23,72.13999938964844
2013-04-24,73.0999984741211
2013-04-25,73.2699966430664
2013-04-26,72.47000122070312
2013-04-29,73.95999908447266
2013-04-30,73.54000091552734
2013-05-01,71.79000091552734
2013-05-02,76.3499984741211
2013-05-03,77.48999786376953
2013-05-06,77.81999969482422
2013-05-07,76.33000183105469
2013-05-08,77.48999786376953
2013-05-09,75.0199966430664
2013-05-10,75.41000366210938
2013-05-13,73.81999969482422
2013-05-14,74.2699966430664
2013-05-15,73.37999725341797
2013-05-16,74.36000061035156
2013-05-17,74.80000305175781
2013-05-20,74.44000244140625
2013-05-21,73.19000244140625
2013-05-22,67.08999633789062
2013-05-23,70.5999984741211
2013-05-24,69.1500015258789
2013-05-28,71.11000061035156
2013-05-29,69.83999633789062
2013-05-30,71.4000015258789
2013-05-31,70.05999755859375
2013-06-03,70.4000015258789
2013-06-04,70.9800033569336
2013-06-05,69.83000183105469
2013-06-06,69.80000305175781
2013-06-07,71.37000274658203
2013-06-10,72.45999908447266
2013-06-11,71.87999725341797
2013-06-12,71.9800033569336
2013-06-13,74.04000091552734
2013-06-14,75.2699966430664
2013-06-17,76.91000366210938
2013-06-18,78.80000305175781
2013-06-19,77.02999877929688
2013-06-20,76.0
2013-06-21,77.12000274658203
2013-06-24,76.56999969482422
2013-06-25,77.01000213623047
2013-06-26,78.9800033569336
2013-06-27,79.7300033569336
2013-06-28,75.88999938964844
2013-07-01,76.0999984741211
2013-07-02,75.5199966430664
2013-07-03,76.97000122070312
2013-07-05,78.97000122070312
2013-07-08,77.6500015258789
2013-07-09,79.76000213623047
2013-07-10,81.19000244140625
2013-07-11,81.9000015258789
2013-07-12,81.58000183105469
2013-07-15,80.83999633789062
2013-07-16,79.1500015258789
2013-07-17,79.98999786376953
2013-07-18,79.80999755859375
2013-07-19,80.51000213623047
2013-07-22,78.91999816894531
2013-07-23,78.51000213623047
2013-07-24,80.76000213623047
2013-07-25,80.88999938964844
2013-07-26,78.55999755859375
2013-07-29,77.56999969482422
2013-07-30,85.04000091552734
2013-07-31,84.4000015258789
2013-08-01,87.72000122070312
2013-08-02,87.75
2013-08-05,87.83000183105469
2013-08-06,88.51000213623047
2013-08-07,87.55000305175781
2013-08-08,86.62999725341797
2013-08-09,86.33999633789062
2013-08-12,87.1500015258789
2013-08-13,86.63999938964844
2013-08-14,86.08000183105469
2013-08-15,82.72000122070312
2013-08-16,82.06999969482422
2013-08-19,81.9000015258789
2013-08-20,82.75
2013-08-21,83.0199966430664
2013-08-22,86.31999969482422
2013-08-23,85.5199966430664
2013-08-26,86.30999755859375
2013-08-27,83.41999816894531
2013-08-28,85.3499984741211
2013-08-29,85.6500015258789
2013-08-30,83.83000183105469
2013-09-03,83.05999755859375
2013-09-04,84.37999725341797
2013-09-05,85.26000213623047
2013-09-06,84.56999969482422
2013-09-09,85.5999984741211
2013-09-10,86.98999786376953
2013-09-11,86.5199966430664
2013-09-12,85.02999877929688
2013-09-13,85.01000213623047
2013-09-16,85.08000183105469
2013-09-17,86.8499984741211
2013-09-18,88.41999816894531
2013-09-19,88.27999877929688
2013-09-20,87.38999938964844
2013-09-23,87.37999725341797
2013-09-24,85.2699966430664
2013-09-25,86.91999816894531
2013-09-26,88.94999694824219
2013-09-27,87.20999908447266
2013-09-30,87.91999816894531
2013-10-01,89.44999694824219
2013-10-02,88.87000274658203
2013-10-03,87.5
2013-10-04,88.86000061035156
2013-10-07,87.87000274658203
2013-10-08,86.05000305175781
2013-10-09,84.5999984741211
2013-10-10,85.98999786376953
2013-10-11,87.19999694824219
2013-10-14,87.7300033569336
2013-10-15,81.69000244140625
2013-10-16,83.37000274658203
2013-10-17,85.66999816894531
2013-10-18,87.33000183105469
2013-10-21,87.48999786376953
2013-10-22,86.95999908447266
2013-10-23,85.73999786376953
2013-10-24,85.06999969482422
2013-10-25,83.94999694824219
2013-10-28,82.5
2013-10-29,80.51000213623047
2013-10-30,78.0999984741211
2013-10-31,78.08000183105469
2013-11-01,77.95999908447266
2013-11-04,77.73999786376953
2013-11-05,76.58000183105469
2013-11-06,76.9000015258789
2013-11-07,75.52999877929688
2013-11-08,75.76000213623047
2013-11-11,75.01000213623047
2013-11-12,75.08999633789062
2013-11-13,76.51000213623047
2013-11-14,76.75
2013-11-15,77.69000244140625
2013-11-18,77.0
2013-11-19,75.0199966430664
2013-11-20,75.19000244140625
2013-11-21,76.58000183105469
2013-11-22,77.0
2013-11-25,76.45999908447266
2013-11-26,75.6500015258789
2013-11-27,74.9000015258789
2013-11-29,74.8499984741211
2013-12-02,73.66999816894531
2013-12-03,72.58000183105469
2013-12-04,70.69000244140625
2013-12-05,73.63999938964844
2013-12-06,73.29000091552734
2013-12-09,72.73999786376953
2013-12-10,71.33000183105469
2013-12-11,69.58000183105469
2013-12-12,67.2300033569336
2013-12-13,67.16999816894531
2013-12-16,68.2300033569336
2013-12-17,73.73999786376953
2013-12-18,73.83999633789062
2013-12-19,72.94000244140625
2013-12-20,75.95999908447266
2013-12-23,74.5999984741211
2013-12-24,74.73999786376953
2013-12-26,74.41000366210938
2013-12-27,74.66999816894531
2013-12-30,74.4800033569336
2013-12-31,74.86000061035156
2014-01-02,74.0999984741211
2014-01-03,74.66999816894531
2014-01-06,73.73999786376953
2014-01-07,74.29000091552734
2014-01-08,73.91000366210938
2014-01-09,71.69999694824219
2014-01-10,71.94999694824219
2014-01-13,68.95999908447266
2014-01-14,68.73999786376953
2014-01-15,71.0
2014-01-16,75.16999816894531
2014-01-17,74.97000122070312
2014-01-21,75.7300033569336
2014-01-22,75.0
2014-01-23,75.97000122070312
2014-01-24,73.93000030517578
2014-01-27,72.43000030517578
2014-01-28,76.0999984741211
2014-01-29,69.44000244140625
2014-01-30,71.23999786376953
2014-01-31,69.06999969482422
2014-02-03,64.76000213623047
2014-02-04,64.16000366210938
2014-02-05,64.23999786376953
2014-02-06,65.38999938964844
2014-02-07,66.5199966430664
2014-02-10,67.8499984741211
2014-02-11,67.83999633789062
2014-02-12,68.4000015258789
2014-02-13,69.37999725341797
2014-02-14,69.04000091552734
2014-02-18,69.0199966430664
2014-02-19,68.87999725341797
2014-02-20,68.97000122070312
2014-02-21,68.91999816894531
2014-02-24,68.72000122070312
2014-02-25,68.80999755859375
2014-02-26,68.95999908447266
2014-02-27,69.5199966430664
2014-02-28,68.87999725341797
2014-03-03,68.36000061035156
2014-03-04,71.37000274658203
2014-03-05,69.9800033569336
2014-03-06,69.2300033569336
2014-03-07,67.48999786376953
2014-03-10,65.30999755859375
2014-03-11,63.9900016784668
2014-03-12,63.43000030517578
2014-03-13,61.91999816894531
2014-03-14,62.849998474121094
2014-03-17,63.279998779296875
2014-03-18,66.19999694824219
2014-03-19,69.01000213623047
2014-03-20,69.36000061035156
2014-03-21,69.83999633789062
2014-03-24,69.41999816894531
2014-03-25,68.62999725341797
2014-03-26,65.45999908447266
2014-03-27,65.22000122070312
2014-03-28,64.4800033569336
2014-03-31,64.94999694824219
2014-04-01,68.66000366210938
2014-04-02,68.06999969482422
2014-04-03,66.83000183105469
